Date,EM EASTERN EUROPE ex RUSSIA SMALL VALUE
2008-02-04,761.2892255774647
2008-02-05,743.3032006239433
2008-02-06,742.1404691969065
2008-02-07,728.9020657599897
2008-02-08,735.0509117751568
2008-02-11,736.9762260717237
2008-02-12,753.2075156472619
2008-02-13,756.7989471311307
2008-02-14,761.7326887424531
2008-02-15,758.4244345367524
2008-02-18,765.9330574541984
2008-02-19,760.9782147250278
2008-02-20,758.3895072819004
2008-02-21,764.6317677692274
2008-02-22,754.5899966360575
2008-02-25,764.1327561420602
2008-02-26,764.230466418544
2008-02-27,765.07311740067
2008-02-28,761.3867529520248
2008-02-29,742.6031280969764
2008-03-03,722.8643339194797
2008-03-04,717.0631913323523
2008-03-05,725.4770554748432
2008-03-06,712.6080814149879
2008-03-07,703.8161439060119
2008-03-10,702.2870582227704
2008-03-11,708.3082560286067
2008-03-12,717.3214698629013
2008-03-13,704.3598044705361
2008-03-14,700.0084967101918
2008-03-17,686.2649589953401
2008-03-18,692.0385398475408
2008-03-19,701.2513891049545
2008-03-20,697.6955176555568
2008-03-21,699.0266670334927
2008-03-24,700.5688108281206
2008-03-25,708.0399883399102
2008-03-26,705.6050437869155
2008-03-27,711.4389960023498
2008-03-28,719.4031302339978
2008-03-31,718.9853177703361
2008-04-01,721.2654225346613
2008-04-02,723.9688939115138
2008-04-03,723.0211565240091
2008-04-04,728.5541002568307
2008-04-07,736.2060765233309
2008-04-08,734.4751524611764
2008-04-09,739.1894027460203
2008-04-10,742.7544726867542
2008-04-11,741.9106528974189
2008-04-14,739.4444416308485
2008-04-15,734.1818962297625
2008-04-16,727.2515434433274
2008-04-17,718.3890380244741
2008-04-18,717.8636475757751
2008-04-21,712.0478513373246
2008-04-22,696.485467806195
2008-04-23,697.7961007455297
2008-04-24,702.1716817346482
2008-04-25,706.6493119199926
2008-04-28,712.6779825323641
2008-04-29,705.244473843484
2008-04-30,716.68937045437
2008-05-01,715.0242734399187
2008-05-02,719.46621984538
2008-05-05,724.5723026703168
2008-05-06,724.451701438734
2008-05-07,728.3939541451397
2008-05-08,725.503317800607
2008-05-09,723.5755368245586
2008-05-12,729.1085802314299
2008-05-13,729.9471038211138
2008-05-14,725.9584084390863
2008-05-15,720.9682915187921
2008-05-16,722.2537124522642
2008-05-19,720.5387590293384
2008-05-20,716.5012512399237
2008-05-21,708.8213227234861
2008-05-22,707.8745563848998
2008-05-23,708.0247873583486
2008-05-26,707.2749771038754
2008-05-27,701.5604021550698
2008-05-28,702.4410287347321
2008-05-29,701.7747522774973
2008-05-30,704.1145616789828
2008-06-02,697.2378809840402
2008-06-03,703.1399828640382
2008-06-04,688.8271531583839
2008-06-05,687.9622217472548
2008-06-06,683.1728269680387
2008-06-09,676.284655555872
2008-06-10,655.8629948855233
2008-06-11,639.1327510247365
2008-06-12,646.0717004835793
2008-06-13,641.39286972911
2008-06-16,640.6776710038325
2008-06-17,641.0808961421842
2008-06-18,635.9236875704231
2008-06-19,640.2174709675573
2008-06-20,637.8783751172488
2008-06-23,627.3891695699668
2008-06-24,614.8165478526685
2008-06-25,616.2862365563743
2008-06-26,612.3118104944011
2008-06-27,612.9834055950396
2008-06-30,605.017518659504
2008-07-01,592.0249790589485
2008-07-02,587.6978615157689
2008-07-03,580.6656559090748
2008-07-04,571.4395212753312
2008-07-07,565.6653162074543
2008-07-08,558.5850303093144
2008-07-09,565.3353861035056
2008-07-10,560.7966057431724
2008-07-11,553.3558562921352
2008-07-14,554.743164312791
2008-07-15,539.5058269892706
2008-07-16,541.7058949125419
2008-07-17,550.1696310787815
2008-07-18,554.888970011223
2008-07-21,568.2359943109146
2008-07-22,565.9208907087072
2008-07-23,573.4269965707596
2008-07-24,574.4359618955557
2008-07-25,580.9288766974302
2008-07-28,582.5412015239896
2008-07-29,584.4181008304379
2008-07-30,602.562478760755
2008-07-31,603.8144328028483
2008-08-01,595.0020927008537
2008-08-04,590.5580267390194
2008-08-05,593.5748596572789
2008-08-06,583.8784980287284
2008-08-07,574.9436349333131
2008-08-08,569.6730007950162
2008-08-11,570.1951895866944
2008-08-12,575.8649269565086
2008-08-13,567.7276568809893
2008-08-14,567.8344744261059
2008-08-15,565.1615342220662
2008-08-18,565.0805027684023
2008-08-19,550.2036302522625
2008-08-20,556.0280814278406
2008-08-21,555.3503680693664
2008-08-22,563.825969805173
2008-08-25,563.4323700381567
2008-08-26,551.6984471665158
2008-08-27,546.962733169058
2008-08-28,545.3356042596401
2008-08-29,555.952321681846
2008-09-01,557.2413313546681
2008-09-02,571.7928749094173
2008-09-03,566.8823392663265
2008-09-04,564.3721714102832
2008-09-05,543.2871819996913
2008-09-08,544.8135243133802
2008-09-09,543.9650283385733
2008-09-10,539.8162858760243
2008-09-11,534.9615610346411
2008-09-12,544.9452446391732
2008-09-15,524.6526885880767
2008-09-16,510.52562231958336
2008-09-17,508.2099066034216
2008-09-18,513.0096075456988
2008-09-19,533.4301404890365
2008-09-22,533.9913997236827
2008-09-23,527.740865887765
2008-09-24,524.5776887211174
2008-09-25,535.3721647875332
2008-09-26,530.5575099153833
2008-09-29,505.85163077860653
2008-09-30,503.00428735074934
2008-10-01,506.1674807062594
2008-10-02,499.257317555643
2008-10-03,496.97649989523455
2008-10-06,463.2311262448552
2008-10-07,449.0023739799549
2008-10-08,435.9159618631879
2008-10-09,432.70148128978843
2008-10-10,384.47048066169464
2008-10-13,402.2433141472449
2008-10-14,429.65702761376997
2008-10-15,398.52705739986067
2008-10-16,381.8599113819059
2008-10-17,375.3409962127351
2008-10-20,370.5762535445303
2008-10-21,363.879961936224
2008-10-22,337.3205438404657
2008-10-23,322.845008925065
2008-10-24,310.5000127670324
2008-10-27,302.02199992384527
2008-10-28,316.54042802794555
2008-10-29,345.34366040726167
2008-10-30,344.3260160090006
2008-10-31,352.56202855153015
2008-11-03,353.07334516613037
2008-11-04,373.1502771064743
2008-11-05,371.5054426900671
2008-11-06,351.01086332568156
2008-11-07,350.1766889996221
2008-11-10,340.86918512865753
2008-11-11,333.2792180721177
2008-11-12,318.4706386764309
2008-11-13,312.06151501253015
2008-11-14,321.9561670825597
2008-11-17,307.4281240873062
2008-11-18,301.554075691985
2008-11-19,305.7423762767674
2008-11-20,292.5518629936879
2008-11-21,300.2150740322331
2008-11-24,313.44002440847214
2008-11-25,317.98878420118115
2008-11-26,327.4120056629053
2008-11-27,336.1556595434038
2008-11-28,332.57650244241796
2008-12-01,322.3870519461816
2008-12-02,322.39459212778576
2008-12-03,322.19891481883553
2008-12-04,323.5394666647297
2008-12-05,318.4890777816192
2008-12-08,325.513463058222
2008-12-09,329.5241446292457
2008-12-10,326.37713660665463
2008-12-11,326.82534781842537
2008-12-12,311.30188018620333
2008-12-15,308.69940437306127
2008-12-16,302.83087413540477
2008-12-17,297.04451660999445
2008-12-18,296.75444744373834
2008-12-19,297.9054061891013
2008-12-22,293.1593797286038
2008-12-23,291.25175579139625
2008-12-24,291.69100810367576
2008-12-25,291.69100810367576
2008-12-26,289.2575774009333
2008-12-29,291.17202221400316
2008-12-30,288.923792600246
2008-12-31,289.4925976487736
2009-01-01,289.4925976487736
2009-01-02,287.7799362901108
2009-01-05,299.8857873347707
2009-01-06,318.5213940136773
2009-01-07,308.89631659964755
2009-01-08,304.1244402022909
2009-01-09,304.02248970197377
2009-01-12,298.5243877689232
2009-01-13,290.90634732625546
2009-01-14,283.4907091512127
2009-01-15,278.2554012409879
2009-01-16,279.9668484157415
2009-01-19,276.60694211584644
2009-01-20,270.6424253892175
2009-01-21,271.62204744738614
2009-01-22,264.9336105494775
2009-01-23,257.9814533685808
2009-01-26,267.2584176560499
2009-01-27,265.610728680313
2009-01-28,269.2557175218915
2009-01-29,266.09026537703363
2009-01-30,259.7019115329359
2009-02-02,253.549329784426
2009-02-03,246.7597991697067
2009-02-04,246.78475203804345
2009-02-05,249.5564853639215
2009-02-06,256.3033654155116
2009-02-09,268.68186804012157
2009-02-10,270.1918297019973
2009-02-11,262.0015403763306
2009-02-12,257.0267838136819
2009-02-13,258.51031649975135
2009-02-16,244.34513183606325
2009-02-17,228.9473798379915
2009-02-18,227.31214525202282
2009-02-19,232.16165606150878
2009-02-20,227.84762043872055
2009-02-23,232.50283807210488
2009-02-24,229.55126148180508
2009-02-25,226.8172059187569
2009-02-26,229.8870364710489
2009-02-27,225.4225173347358
2009-03-02,220.22061405285754
2009-03-03,223.48772419943174
2009-03-04,229.53329260350074
2009-03-05,223.77227890046345
2009-03-06,226.72305791200895
2009-03-09,228.15796313009724
2009-03-10,233.00504921242526
2009-03-11,235.72804221095913
2009-03-12,239.79555298215996
2009-03-13,243.48077199376363
2009-03-16,249.37451078379942
2009-03-17,243.274682934004
2009-03-18,242.76568555607108
2009-03-19,242.8016137479723
2009-03-20,243.80072259627636
2009-03-23,252.46289316924685
2009-03-24,259.4160850339634
2009-03-25,272.7351116888835
2009-03-26,272.1139105959644
2009-03-27,265.08658673752007
2009-03-30,252.5586468679666
2009-03-31,259.60982287121874
2009-04-01,266.9151238289336
2009-04-02,287.11507435569143
2009-04-03,286.50871620340797
2009-04-06,287.4568939881089
2009-04-07,286.7118149766574
2009-04-08,297.3917686457225
2009-04-09,309.8756756299223
2009-04-10,309.4997290096258
2009-04-13,309.4992644661916
2009-04-14,316.311314529985
2009-04-15,314.0235939054127
2009-04-16,310.99581644483857
2009-04-17,309.0797500933858
2009-04-20,293.7146828778241
2009-04-21,296.55116816567084
2009-04-22,303.67041167946354
2009-04-23,302.24444387943726
2009-04-24,304.05313328275594
2009-04-27,298.50136948146974
2009-04-28,295.7011515051878
2009-04-29,310.97351991821625
2009-04-30,318.3252624846445
2009-05-01,321.04334240672046
2009-05-04,330.76927897658436
2009-05-05,329.5354349539757
2009-05-06,330.35029631132477
2009-05-07,332.75784020650127
2009-05-08,336.9037304673512
2009-05-11,334.08826536670097
2009-05-12,343.0753477176654
2009-05-13,329.167059305823
2009-05-14,327.56291577139916
2009-05-15,330.89002786460776
2009-05-18,338.7238143684596
2009-05-19,348.27955808942914
2009-05-20,353.231003106013
2009-05-21,341.7350552517153
2009-05-22,338.44217698904697
2009-05-25,337.10630520129223
2009-05-26,336.07143832786045
2009-05-27,339.0893674833752
2009-05-28,333.7154347176492
2009-05-29,335.80535012018237
2009-06-01,350.9160968875496
2009-06-02,353.0425168630083
2009-06-03,350.24199079370436
2009-06-04,352.6158265136235
2009-06-05,349.6989624820218
2009-06-08,346.61776868371743
2009-06-09,355.42850685389317
2009-06-10,356.9895143398652
2009-06-11,361.13170076684725
2009-06-12,363.11262472285716
2009-06-15,350.5577517132801
2009-06-16,350.008003348502
2009-06-17,344.17344261231005
2009-06-18,343.89971755628204
2009-06-19,352.3167485495771
2009-06-22,335.60387670248906
2009-06-23,330.6332562288604
2009-06-24,338.77089596008506
2009-06-25,335.0162994320082
2009-06-26,338.70898403111914
2009-06-29,340.89750772808367
2009-06-30,346.5183417976083
2009-07-01,354.00549910539246
2009-07-02,350.2738365490941
2009-07-03,352.0699990350971
2009-07-06,347.1402874503906
2009-07-07,348.4213811404343
2009-07-08,342.1899011526626
2009-07-09,350.66352907221574
2009-07-10,350.63011451137766
2009-07-13,348.48120229522954
2009-07-14,363.731588100862
2009-07-15,374.2960984133097
2009-07-16,369.1765114422003
2009-07-17,368.74605771730967
2009-07-20,379.98638408840884
2009-07-21,381.878756181202
2009-07-22,380.0470126946337
2009-07-23,389.155153213884
2009-07-24,391.5661655348648
2009-07-27,398.75818347547255
2009-07-28,398.88803433952506
2009-07-29,401.35348032315915
2009-07-30,413.631058720553
2009-07-31,413.6107702285992
2009-08-03,426.4369545091223
2009-08-04,424.32364201913634
2009-08-05,424.6642663341172
2009-08-06,431.33905644137053
2009-08-07,438.49734683893075
2009-08-10,447.33251261280355
2009-08-11,442.67519454712544
2009-08-12,444.3371444606779
2009-08-13,453.7232901427142
2009-08-14,454.35764284535384
2009-08-17,439.4340112799788
2009-08-18,450.32729521756255
2009-08-19,452.9213145957081
2009-08-20,468.03427543474675
2009-08-21,482.85580726655866
2009-08-24,495.0925326628353
2009-08-25,501.7280490189627
2009-08-26,492.41434248575735
2009-08-27,491.8735417478563
2009-08-28,498.7158629210267
2009-08-31,494.39323408947854
2009-09-01,478.05701858815934
2009-09-02,451.2604125580261
2009-09-03,460.54124947550366
2009-09-04,470.68647040493386
2009-09-07,482.102109647121
2009-09-08,481.7328455605107
2009-09-09,481.1939535478694
2009-09-10,472.0620702293882
2009-09-11,470.7764142809107
2009-09-14,457.2629877964836
2009-09-15,461.7592250471655
2009-09-16,474.5356710794357
2009-09-17,479.85513012120975
2009-09-18,486.2630649210548
2009-09-21,475.9847334777856
2009-09-22,491.7731274232161
2009-09-23,488.12448308199214
2009-09-24,489.03735858685866
2009-09-25,485.64454800837285
2009-09-28,484.0212630253811
2009-09-29,475.33663191452644
2009-09-30,473.82278489399334
2009-10-01,475.725651376201
2009-10-02,464.0754801969788
2009-10-05,468.00058041275247
2009-10-06,479.1057151828442
2009-10-07,470.6976523330935
2009-10-08,472.08274549484713
2009-10-09,469.0490424807084
2009-10-12,472.84989633586173
2009-10-13,469.67535161955664
2009-10-14,475.8863328600228
2009-10-15,474.37781180754416
2009-10-16,466.5065400155544
2009-10-19,471.40449152991704
2009-10-20,474.09035101591473
2009-10-21,473.50296184299594
2009-10-22,470.41439167576345
2009-10-23,479.26701338914484
2009-10-26,473.97298208205024
2009-10-27,460.73970632660297
2009-10-28,450.1721369556418
2009-10-29,452.38891955515646
2009-10-30,449.1585933043317
2009-11-02,448.90082185868846
2009-11-03,440.91360475419754
2009-11-04,448.87305504272604
2009-11-05,454.95034256970337
2009-11-06,451.0088021551508
2009-11-09,465.49641714189244
2009-11-10,466.1925268551725
2009-11-11,470.73639174403354
2009-11-12,474.6111495734372
2009-11-13,475.97995772977157
2009-11-16,483.4237341671944
2009-11-17,480.4972369288445
2009-11-18,474.7234021784507
2009-11-19,465.81658692940425
2009-11-20,463.8913858762663
2009-11-23,470.3625845133624
2009-11-24,468.16407608259357
2009-11-25,470.92604445995505
2009-11-26,460.23711241373877
2009-11-27,458.4329641063789
2009-11-30,461.94150825837426
2009-12-01,471.0937870134057
2009-12-02,472.80272280467943
2009-12-03,472.46616517296434
2009-12-04,480.08950389856534
2009-12-07,478.6979903613876
2009-12-08,466.05521576463775
2009-12-09,459.06900202726433
2009-12-10,460.62132240782665
2009-12-11,460.3870987907208
2009-12-14,459.10018428821047
2009-12-15,454.03867874350834
2009-12-16,457.59133913063874
2009-12-17,456.3167038951202
2009-12-18,452.7945976234583
2009-12-21,454.37413805704693
2009-12-22,453.6867086585055
2009-12-23,453.49208971102877
2009-12-24,454.4492282881052
2009-12-25,454.4492282881052
2009-12-28,458.9417322733123
2009-12-29,469.48138709884984
2009-12-30,469.0765214204027
2009-12-31,471.7061535630615
2010-01-01,471.7061535630615
2010-01-04,479.09910035882507
2010-01-05,483.19298350440073
2010-01-06,485.4866241294889
2010-01-07,480.71062104562225
2010-01-08,485.9574421279497
2010-01-11,489.85236182401457
2010-01-12,485.8305890981213
2010-01-13,488.46561447171587
2010-01-14,491.74533184203386
2010-01-15,492.67877779294275
2010-01-18,498.61236691259506
2010-01-19,502.2230715100532
2010-01-20,496.70367669847633
2010-01-21,489.85931013741146
2010-01-22,478.44774169054904
2010-01-25,479.8938604044025
2010-01-26,473.4451663222502
2010-01-27,467.762154604006
2010-01-28,471.8809889641699
2010-01-29,476.20869839358426
2010-02-01,479.5205913700354
2010-02-02,480.8108133739919
2010-02-03,482.17022581686723
2010-02-04,465.2641460336127
2010-02-05,455.6952465251886
2010-02-08,454.87664700519855
2010-02-09,457.94408940184434
2010-02-10,458.11666069864725
2010-02-11,459.3037711892125
2010-02-12,463.0971885788891
2010-02-15,467.330578520195
2010-02-16,471.96812557582444
2010-02-17,479.93670141081986
2010-02-18,478.41656948785044
2010-02-19,479.59380168600194
2010-02-22,486.13054971778786
2010-02-23,480.1320548418831
2010-02-24,476.908086521237
2010-02-25,470.6954578037162
2010-02-26,483.1253066677999
2010-03-01,488.4179479719099
2010-03-02,501.51519045922106
2010-03-03,506.0401392772564
2010-03-04,508.1276703916266
2010-03-05,516.2266395502169
2010-03-08,518.9175746730044
2010-03-09,520.0578906140563
2010-03-10,527.1036540334227
2010-03-11,527.0223350788468
2010-03-12,536.3922603629403
2010-03-15,535.9384947800359
2010-03-16,545.3307143129857
2010-03-17,549.8243917920252
2010-03-18,545.6188907443687
2010-03-19,538.1565162017763
2010-03-22,537.5152157769012
2010-03-23,544.9627646929525
2010-03-24,545.4453329201632
2010-03-25,552.8508657617992
2010-03-26,552.8852853224325
2010-03-29,559.0274743835938
2010-03-30,563.783849208023
2010-03-31,566.6715889902164
2010-04-01,579.2153396588994
2010-04-02,579.9009826423265
2010-04-05,579.8950933077797
2010-04-06,581.4230135216836
2010-04-07,572.0561400904318
2010-04-08,561.674965056328
2010-04-09,565.9961600917009
2010-04-12,567.5961599269599
2010-04-13,565.9825293991368
2010-04-14,574.9459484736365
2010-04-15,576.8629360977606
2010-04-16,570.6705301040647
2010-04-19,554.7757492626536
2010-04-20,562.9056682499684
2010-04-21,567.7937220441432
2010-04-22,561.3739744497125
2010-04-23,565.759243930276
2010-04-26,579.1713537238552
2010-04-27,571.3553207121046
2010-04-28,559.4235290723707
2010-04-29,570.0582004181217
2010-04-30,568.6220595541535
2010-05-03,568.7670874388609
2010-05-04,544.0198480907748
2010-05-05,523.4908693218192
2010-05-06,513.7033017906869
2010-05-07,498.31517371193996
2010-05-10,535.3127318059546
2010-05-11,527.6355821171062
2010-05-12,544.2110967723333
2010-05-13,550.7388779883672
2010-05-14,533.1896960709191
2010-05-17,533.5075208471306
2010-05-18,538.8355120140712
2010-05-19,513.2204281846319
2010-05-20,494.83369059448654
2010-05-21,496.88539943144997
2010-05-24,504.2307593345655
2010-05-25,484.25739617575994
2010-05-26,504.7754034775838
2010-05-27,514.9035544231106
2010-05-28,520.6491443407663
2010-05-31,522.9288003710941
2010-06-01,515.0636279968442
2010-06-02,516.0671911115476
2010-06-03,517.4532046257201
2010-06-04,501.37807082513785
2010-06-07,495.9285110510651
2010-06-08,497.38947145804724
2010-06-09,504.2568109989119
2010-06-10,509.65437067396704
2010-06-11,507.3048830569025
2010-06-14,516.5739053686614
2010-06-15,515.9027059475319
2010-06-16,517.2008547891174
2010-06-17,510.78220230819375
2010-06-18,508.6112851709466
2010-06-21,516.3343121778632
2010-06-22,512.4086115280211
2010-06-23,501.0096910529362
2010-06-24,499.7894385222296
2010-06-25,497.60728560507596
2010-06-28,497.82990178125465
2010-06-29,486.5011480710242
2010-06-30,487.7680410501968
2010-07-01,485.0458009123332
2010-07-02,491.68491505232276
2010-07-05,496.26594692074724
2010-07-06,501.59678543485154
2010-07-07,501.0311943462086
2010-07-08,506.83562907395975
2010-07-09,507.6944781315047
2010-07-12,512.7320043563129
2010-07-13,517.8925412110674
2010-07-14,521.364340458099
2010-07-15,520.032151280782
2010-07-16,514.4370644838541
2010-07-19,509.8002477475846
2010-07-20,508.95057002999846
2010-07-21,518.005422615229
2010-07-22,526.516898858165
2010-07-23,532.1344451865807
2010-07-26,540.0667457503588
2010-07-27,544.6937070386367
2010-07-28,543.8446292217766
2010-07-29,551.2829903650437
2010-07-30,549.8856877568041
2010-08-02,563.0658569157414
2010-08-03,559.2109586009434
2010-08-04,561.745205264758
2010-08-05,559.6951806917943
2010-08-06,555.928044384705
2010-08-09,557.8843545749704
2010-08-10,555.4269434811381
2010-08-11,543.8709345637823
2010-08-12,545.308403078365
2010-08-13,545.7533573514451
2010-08-16,551.6888034230636
2010-08-17,555.9178208832707
2010-08-18,557.956922530714
2010-08-19,559.5797954466046
2010-08-20,552.4708916687104
2010-08-23,550.5702623423839
2010-08-24,542.2954600951597
2010-08-25,540.2216085735649
2010-08-26,548.8524823845071
2010-08-27,552.3873451120364
2010-08-30,552.7678144307037
2010-08-31,550.3239410739938
2010-09-01,558.6936962679832
2010-09-02,564.7718205579802
2010-09-03,570.1872026355273
2010-09-06,574.8737255808865
2010-09-07,571.6158623400747
2010-09-08,580.1547355413591
2010-09-09,583.3292479377956
2010-09-10,581.8159645261326
2010-09-13,585.0124321198942
2010-09-14,581.4152347333213
2010-09-15,577.1406458368747
2010-09-16,575.640319466053
2010-09-17,573.1392839755464
2010-09-20,576.5946173319904
2010-09-21,577.8513022852254
2010-09-22,576.4217208635248
2010-09-23,573.1852333695989
2010-09-24,580.4364727276658
2010-09-27,579.467006898905
2010-09-28,574.5041592050576
2010-09-29,572.9551290934363
2010-09-30,578.0968448019615
2010-10-01,582.6157018207779
2010-10-04,581.0987069647394
2010-10-05,581.4288818941766
2010-10-06,589.5773927003147
2010-10-07,583.2360454681052
2010-10-08,583.4739474747149
2010-10-11,588.2773859885317
2010-10-12,583.6924593169217
2010-10-13,594.5346939690077
2010-10-14,595.5428880586692
2010-10-15,592.7732573694354
2010-10-18,591.9168889139162
2010-10-19,577.744758483266
2010-10-20,581.0532859918032
2010-10-21,581.5919225628537
2010-10-22,579.7225228395189
2010-10-25,588.1998850819034
2010-10-26,586.1207475713456
2010-10-27,589.719809747393
2010-10-28,584.8399469385912
2010-10-29,590.2216333193674
2010-11-01,590.558691012872
2010-11-02,591.717296430416
2010-11-03,593.2761033566026
2010-11-04,600.5909033430329
2010-11-05,606.0602641515914
2010-11-08,605.2846233030443
2010-11-09,612.4533410278362
2010-11-10,610.6788464337861
2010-11-11,605.1174358611844
2010-11-12,609.789327676553
2010-11-15,606.3526026510402
2010-11-16,591.6767694699057
2010-11-17,587.7253122321902
2010-11-18,590.5409246657134
2010-11-19,583.1756296154616
2010-11-22,587.5107796272204
2010-11-23,578.0083115628752
2010-11-24,578.8716891386334
2010-11-25,576.064225179057
2010-11-26,565.1758108579335
2010-11-29,549.3465710181712
2010-11-30,564.9408517796763
2010-12-01,573.1718914075204
2010-12-02,580.0201405870174
2010-12-03,582.5904161302259
2010-12-06,580.646081048105
2010-12-07,578.3489884822189
2010-12-08,576.0572377104041
2010-12-09,573.9970598089791
2010-12-10,571.7837817938447
2010-12-13,581.3499125394069
2010-12-14,578.769141951677
2010-12-15,583.8810479703805
2010-12-16,580.6260371936746
2010-12-17,585.1483694856247
2010-12-20,582.3193627996638
2010-12-21,581.5105783984196
2010-12-22,580.272515854489
2010-12-23,587.012665320654
2010-12-24,586.238111384894
2010-12-27,580.1999469684058
