Date,EM ASIA SMALL VALUE
2000-03-20,497.7594664388784
2000-03-21,501.37942295179215
2000-03-22,515.7731129819288
2000-03-23,515.9409252559859
2000-03-24,514.7873531683989
2000-03-27,521.8566240638551
2000-03-28,526.5896630075554
2000-03-29,530.514973699091
2000-03-30,524.8333409797624
2000-03-31,523.5633856063571
2000-04-03,513.6944974311024
2000-04-04,505.1784525164641
2000-04-05,500.8058823694402
2000-04-06,500.33930302251565
2000-04-07,509.47416379583245
2000-04-10,523.083685951438
2000-04-11,519.4738260279049
2000-04-12,522.0734241402354
2000-04-13,517.604208339188
2000-04-14,513.1376187432363
2000-04-17,481.5782285820096
2000-04-18,494.8055900957739
2000-04-19,497.36080795427296
2000-04-20,492.7767716131639
2000-04-21,496.06813724142773
2000-04-24,488.0965350367034
2000-04-25,488.49877241873844
2000-04-26,481.38981420116204
2000-04-27,479.5309003433721
2000-04-28,485.56838133208976
2000-05-01,484.0144046705298
2000-05-02,476.06875509910935
2000-05-03,478.47600156350103
2000-05-04,481.21522783228016
2000-05-05,489.1629360624869
2000-05-08,487.4308982823949
2000-05-09,481.51816774719236
2000-05-10,471.4580284033411
2000-05-11,466.75286903222553
2000-05-12,465.23456349681027
2000-05-15,453.8566883096498
2000-05-16,460.50139936213395
2000-05-17,466.6295977730641
2000-05-18,455.83004607522236
2000-05-19,456.9301461600452
2000-05-22,436.8698750817975
2000-05-23,431.9775954432
2000-05-24,434.29783326565604
2000-05-25,441.62287784787543
2000-05-26,422.5011590281563
2000-05-29,423.77357300328435
2000-05-30,429.18213340620645
2000-05-31,440.77097018403913
2000-06-01,434.0788062016421
2000-06-02,431.94555819558684
2000-06-05,439.30977115391227
2000-06-06,430.9668403075375
2000-06-07,434.2502208121481
2000-06-08,433.3230180889024
2000-06-09,434.51572320753377
2000-06-12,430.8763077258225
2000-06-13,422.1559538543382
2000-06-14,423.8450691541849
2000-06-15,421.7333710672194
2000-06-16,417.7787576732356
2000-06-19,412.344962043156
2000-06-20,416.9460716696963
2000-06-21,420.91754137455735
2000-06-22,423.2950406666671
2000-06-23,424.28327468660126
2000-06-26,422.6508949893903
2000-06-27,420.1796225195891
2000-06-28,420.9820363276123
2000-06-29,411.99181828142986
2000-06-30,411.59419193240603
2000-07-03,415.0336320845002
2000-07-04,412.45508493438774
2000-07-05,413.69838304510455
2000-07-06,414.27687225032776
2000-07-07,420.98258736383275
2000-07-10,423.4185085618247
2000-07-11,424.2281004062192
2000-07-12,426.1635296867842
2000-07-13,429.737657566646
2000-07-14,429.4409221853255
2000-07-17,433.3772281018996
2000-07-18,425.9845731438722
2000-07-19,431.4023839464763
2000-07-20,430.20373380362
2000-07-21,426.46489252056693
2000-07-24,416.75500709792885
2000-07-25,409.4874012764738
2000-07-26,406.657230036057
2000-07-27,404.9051707677775
2000-07-28,410.0969496472313
2000-07-31,412.5710030618173
2000-08-01,415.01919644691714
2000-08-02,421.9290391065221
2000-08-03,426.67856770245703
2000-08-04,423.4544518479635
2000-08-07,417.47209080158837
2000-08-08,421.41918255324924
2000-08-09,425.9768195274924
2000-08-10,419.91295543591923
2000-08-11,422.3400611495508
2000-08-14,424.57454572317255
2000-08-15,419.97747508095836
2000-08-16,423.17104384608933
2000-08-17,422.50887043548977
2000-08-18,424.10890922235484
2000-08-21,424.931054795081
2000-08-22,426.8076173308653
2000-08-23,424.92267730358276
2000-08-24,416.84732289631813
2000-08-25,413.9026791117015
2000-08-28,414.1889767357354
2000-08-29,413.225362856164
2000-08-30,409.3240214963946
2000-08-31,409.8242726308063
2000-09-01,401.7481250751062
2000-09-04,408.32111152128084
2000-09-05,413.6055836313085
2000-09-06,413.27400036850617
2000-09-07,412.60830764030527
2000-09-08,415.4106719264826
2000-09-11,411.7758595116052
2000-09-12,409.82769599286365
2000-09-13,409.1699097358908
2000-09-14,406.2358807293867
2000-09-15,400.48519622003056
2000-09-18,382.9302389756016
2000-09-19,378.7935468309226
2000-09-20,387.65791133251497
2000-09-21,384.7406771460515
2000-09-22,361.4711958992052
2000-09-25,372.9399098501237
2000-09-26,369.0317917903761
2000-09-27,369.836191805187
2000-09-28,366.5243349833966
2000-09-29,367.11409661403076
2000-10-02,358.98394394468187
2000-10-03,362.8112397110456
2000-10-04,361.6646635801652
2000-10-05,364.2403911891412
2000-10-06,368.08681404939216
2000-10-09,363.3297972627296
2000-10-10,361.8426299550701
2000-10-11,353.3199087373256
2000-10-12,355.240893256632
2000-10-13,353.8544929420914
2000-10-16,362.0524559499174
2000-10-17,358.2257317792814
2000-10-18,353.55437873282654
2000-10-19,351.92664542629433
2000-10-20,363.15398308367304
2000-10-23,360.85098459941
2000-10-24,362.16838478662464
2000-10-25,366.6874881493182
2000-10-26,364.8027281928994
2000-10-27,356.8905690227873
2000-10-30,349.37882303240355
2000-10-31,346.31796976497503
2000-11-01,347.2927694086856
2000-11-02,348.62729142967356
2000-11-03,351.6112195926573
2000-11-06,351.427181977351
2000-11-07,350.1510110660798
2000-11-08,355.2486309399741
2000-11-09,353.6877293898895
2000-11-10,352.2167409353079
2000-11-13,343.74233230360113
2000-11-14,348.5532201823536
2000-11-15,347.477744251691
2000-11-16,346.78181923338354
2000-11-17,344.2824937399767
2000-11-20,339.2636924716465
2000-11-21,339.27456933573296
2000-11-22,338.04201871752133
2000-11-23,334.2648820919505
2000-11-24,339.78720351936636
2000-11-27,341.7114636610336
2000-11-28,338.146308107907
2000-11-29,331.77328837998454
2000-11-30,325.1954471837901
2000-12-01,324.83627129453487
2000-12-04,318.994256938153
2000-12-05,323.5765046619046
2000-12-06,324.40538712866976
2000-12-07,321.609816026487
2000-12-08,325.5903797308775
2000-12-11,334.1573122448429
2000-12-12,333.911702061337
2000-12-13,336.5238118732247
2000-12-14,329.9818279868842
2000-12-15,320.85440647668105
2000-12-18,317.93406387050965
2000-12-19,318.29434807961877
2000-12-20,307.9273964800184
2000-12-21,301.211526015346
2000-12-22,297.06655153378176
2000-12-25,297.2749394588651
2000-12-26,293.88376545496357
2000-12-27,292.4560082927476
2000-12-28,297.08385688683643
2000-12-29,293.14826976843824
2001-01-01,293.94211976445536
2001-01-02,293.2457088581368
2001-01-03,292.77370256685685
2001-01-04,301.3729812731228
2001-01-05,304.7551351920165
2001-01-08,310.1033839928678
2001-01-09,316.19720643897284
2001-01-10,314.37700806020723
2001-01-11,310.4131457826475
2001-01-12,311.39807518827666
2001-01-15,315.38062073834703
2001-01-16,319.69088388287145
2001-01-17,322.72048063463814
2001-01-18,321.22504648998864
2001-01-19,328.6385845685162
2001-01-22,335.39120456361223
2001-01-23,334.4078184169687
2001-01-24,341.29032227961886
2001-01-25,342.70964446295625
2001-01-26,340.3872091801028
2001-01-29,341.5476823294764
2001-01-30,340.3855983643527
2001-01-31,342.84483271333204
2001-02-01,336.9736401055227
2001-02-02,345.7046751485649
2001-02-05,341.9281424902114
2001-02-06,345.2497048075002
2001-02-07,339.32175346446047
2001-02-08,346.92234727461516
2001-02-09,350.0523047943095
2001-02-12,348.844266029041
2001-02-13,353.2713761033531
2001-02-14,353.8336420817713
2001-02-15,364.6384080321793
2001-02-16,357.730114319329
2001-02-19,356.7368600291062
2001-02-20,367.18874589276595
2001-02-21,362.4948956591318
2001-02-22,358.3620872289362
2001-02-23,357.5423232111155
2001-02-26,358.6970996344977
2001-02-27,353.0641004474288
2001-02-28,351.9010304054034
2001-03-01,343.32785826803695
2001-03-02,334.6201958459615
2001-03-05,336.54473333549026
2001-03-06,338.52370113474814
2001-03-07,339.6296473831647
2001-03-08,337.72031819335126
2001-03-09,333.1634806042394
2001-03-12,325.4845553877885
2001-03-13,321.48696405644404
2001-03-14,328.3706494690813
2001-03-15,331.0593787130721
2001-03-16,333.3670788616181
2001-03-19,328.43346519700776
2001-03-20,326.2312555339108
2001-03-21,328.9580680741818
2001-03-22,334.6783075542057
2001-03-23,332.70941989726316
2001-03-26,337.4357865281263
2001-03-27,335.5674981706401
2001-03-28,338.3928723520359
2001-03-29,339.2467851603556
2001-03-30,336.8579540106549
2001-04-02,330.9547094179152
2001-04-03,322.4476286894842
2001-04-04,311.7209164499968
2001-04-05,314.5646892120064
2001-04-06,315.65480731402994
2001-04-09,312.5566400487044
2001-04-10,316.4730835458652
2001-04-11,319.5542434101301
2001-04-12,318.15375287298
2001-04-13,320.6318097282231
2001-04-16,321.61692881844175
2001-04-17,323.32059027396963
2001-04-18,333.7877401229248
2001-04-19,329.6284917213346
2001-04-20,324.0887093419674
2001-04-23,327.32368883204055
2001-04-24,329.2344803620469
2001-04-25,327.90085805619077
2001-04-26,325.66530783936844
2001-04-27,326.31154680070546
2001-04-30,330.5219518386509
2001-05-01,329.4532396177386
2001-05-02,331.6182584074912
2001-05-03,331.5104803855943
2001-05-04,327.20085739394915
2001-05-07,329.08127072541805
2001-05-08,328.2288074736964
2001-05-09,328.93124693989574
2001-05-10,327.6063190432638
2001-05-11,333.31692627294865
2001-05-14,333.8597164210588
2001-05-15,333.6409787436197
2001-05-16,331.33158089059185
2001-05-17,337.8731377214222
2001-05-18,338.643313144206
2001-05-21,337.9217487918791
2001-05-22,341.4673499843359
2001-05-23,351.6503308565531
2001-05-24,356.96138704653066
2001-05-25,357.34574917340353
2001-05-28,355.26800368635116
2001-05-29,357.5738664930976
2001-05-30,355.9338368862933
2001-05-31,360.6810799992033
2001-06-01,359.2354045894384
2001-06-04,359.70544364117325
2001-06-05,359.4540312107581
2001-06-06,361.63224128246105
2001-06-07,359.3273348529384
2001-06-08,364.61648323184914
2001-06-11,367.251664942089
2001-06-12,364.6738691598879
2001-06-13,363.4903561680531
2001-06-14,355.5901144985171
2001-06-15,354.04804843008594
2001-06-18,351.3735257625996
2001-06-19,351.9794098361965
2001-06-20,353.9177975165234
2001-06-21,355.3876684875654
2001-06-22,354.5245020981159
2001-06-25,352.49278413024075
2001-06-26,349.65276002617543
2001-06-27,349.4920083017548
2001-06-28,351.03848937710154
2001-06-29,354.9810336730827
2001-07-02,352.81593580217555
2001-07-03,350.8823788730643
2001-07-04,349.4381902491208
2001-07-05,351.3237672015271
2001-07-06,347.71548320258154
2001-07-09,341.0964673127652
2001-07-10,338.2923058806004
2001-07-11,330.19270911993345
2001-07-12,337.10594917693595
2001-07-13,334.70461379734934
2001-07-16,331.34212118736434
2001-07-17,331.5053193636282
2001-07-18,321.6720617578285
2001-07-19,321.24313188894064
2001-07-20,320.9268420539069
2001-07-23,319.84750371028474
2001-07-24,316.6279808910236
2001-07-25,315.21543525867713
2001-07-26,321.57354153471266
2001-07-27,325.8758093435818
2001-07-30,326.33773467567005
2001-07-31,324.9642943134302
2001-08-01,326.06168413060055
2001-08-02,327.1143319833411
2001-08-03,327.17709986294983
2001-08-06,325.9008186927232
2001-08-07,327.22748290832163
2001-08-08,330.54802923351605
2001-08-09,322.55662403284373
2001-08-10,321.5301482155007
2001-08-13,323.4443239113155
2001-08-14,328.86305998960506
2001-08-15,324.2911361812997
2001-08-16,328.4692204297262
2001-08-17,326.57196079454656
2001-08-20,324.46693057744835
2001-08-21,326.4641229334835
2001-08-22,323.9912571114693
2001-08-23,326.0868090998094
2001-08-24,324.23230305712036
2001-08-27,327.23761303268554
2001-08-28,325.60636779411885
2001-08-29,325.077337155424
2001-08-30,326.01153353732917
2001-08-31,323.68109307288745
2001-09-03,321.44649510590307
2001-09-04,328.33985265472944
2001-09-05,328.0028034527616
2001-09-06,326.5326765222841
2001-09-07,320.3373380963777
2001-09-10,320.33157738210616
2001-09-11,314.4184611254579
2001-09-12,303.82123432058876
2001-09-13,297.03601846125474
2001-09-14,280.32699693898513
2001-09-17,266.0623138442716
2001-09-18,270.6515489599442
2001-09-19,276.0061970124328
2001-09-20,275.06701912741016
2001-09-21,273.6230828838041
2001-09-24,276.04097018646837
2001-09-25,272.56122291117816
2001-09-26,274.3721757386628
2001-09-27,276.1900266695678
2001-09-28,283.9517027957869
2001-10-01,280.5653776075837
2001-10-02,278.18937730249553
2001-10-03,276.8378130113184
2001-10-04,283.80328111780017
2001-10-05,282.16548330081906
2001-10-08,276.98772295440756
2001-10-09,282.20828253138046
2001-10-10,283.24335912093136
2001-10-11,291.09043573401647
2001-10-12,288.0350089760594
2001-10-15,287.1734716403818
2001-10-16,288.4106820630415
2001-10-17,291.39263354200637
2001-10-18,291.5892968352631
2001-10-19,293.7875459592754
2001-10-22,297.5272206661221
2001-10-23,301.0950750594328
2001-10-24,300.44294403844816
2001-10-25,299.1831869419163
2001-10-26,301.06145547453866
2001-10-29,296.7754300303536
2001-10-30,292.6314823141944
2001-10-31,296.0821077475945
2001-11-01,295.72611898042885
2001-11-02,298.6980085711848
2001-11-05,303.116301187784
2001-11-06,303.7217181186825
2001-11-07,301.01544123385327
2001-11-08,306.68116996040413
2001-11-09,306.56680942316734
2001-11-12,309.2633489803522
2001-11-13,312.6868091816487
2001-11-14,315.2388111683728
2001-11-15,319.65577272285714
2001-11-16,319.35945099742213
2001-11-19,325.91696791393116
2001-11-20,324.419845455859
2001-11-21,328.35142863484583
2001-11-22,329.08287066865506
2001-11-23,335.0826988367481
2001-11-26,340.3817026982221
2001-11-27,336.9678589548299
2001-11-28,329.03082874908785
2001-11-29,330.7078155420415
2001-11-30,329.6865757177766
2001-12-03,336.489663061764
2001-12-04,338.2852295884572
2001-12-05,344.6372711025389
2001-12-06,348.2575185518289
2001-12-07,352.99103988488537
2001-12-10,357.8782300345212
2001-12-11,354.317230770161
2001-12-12,357.5614673708467
2001-12-13,350.4718950559049
2001-12-14,349.7737149709161
2001-12-17,350.4132391029205
2001-12-18,344.2635285462173
2001-12-19,339.52732644941125
2001-12-20,342.33343852164074
2001-12-21,340.20213792566636
2001-12-24,345.4474993938751
2001-12-25,349.23658736713713
2001-12-26,350.29461386283765
2001-12-27,344.33394317529877
2001-12-28,350.5469772992786
2001-12-31,352.1134933236452
2002-01-01,351.95740716441827
2002-01-02,350.6399571324562
2002-01-03,354.16433709922995
2002-01-04,360.3447473656344
2002-01-07,368.7088832328428
2002-01-08,365.8824745513181
2002-01-09,369.27900748794207
2002-01-10,369.82545967586657
2002-01-11,367.8768491497777
2002-01-14,364.90522627169565
2002-01-15,361.6766052594423
2002-01-16,363.79000380054237
2002-01-17,366.11402074324803
2002-01-18,366.23603694570875
2002-01-21,370.91308448107645
2002-01-22,368.9546307852516
2002-01-23,372.29428675217576
2002-01-24,376.3221873123043
2002-01-25,389.46956044204956
2002-01-28,397.32887274408415
2002-01-29,394.54754578985103
2002-01-30,392.30141333315345
2002-01-31,397.4722804883575
2002-02-01,396.729305877698
2002-02-04,391.15234134461326
2002-02-05,390.0089691153326
2002-02-06,395.17470408332866
2002-02-07,392.01950887129044
2002-02-08,393.83785161431086
2002-02-11,392.629024854236
2002-02-12,393.53757952798327
2002-02-13,395.7100700554677
2002-02-14,403.50118870107815
2002-02-15,404.9317823527393
2002-02-18,410.32148915750565
2002-02-19,407.1017802480955
2002-02-20,405.80390412179884
2002-02-21,407.26498196704716
2002-02-22,401.2350828779191
2002-02-25,400.085253938555
2002-02-26,402.9274185660391
2002-02-27,412.29225209224495
2002-02-28,409.4565636457548
2002-03-01,412.3074236273875
2002-03-04,418.35714294805325
2002-03-05,419.2586382924172
2002-03-06,420.76133961260456
2002-03-07,420.32979952664755
2002-03-08,425.1188609803223
2002-03-11,431.3986464110775
2002-03-12,432.5653842194953
2002-03-13,435.54928557491644
2002-03-14,431.9660422836858
2002-03-15,433.1949866676412
2002-03-18,437.8162909199767
2002-03-19,438.8581021249736
2002-03-20,440.240680627672
2002-03-21,442.92081720034247
2002-03-22,449.31046343598103
2002-03-25,452.1894504908109
2002-03-26,453.121771371672
2002-03-27,458.454405034914
2002-03-28,458.30193289504103
2002-03-29,455.48872555807105
2002-04-01,451.1837811870215
2002-04-02,454.17600596988393
2002-04-03,459.7788541597974
2002-04-04,461.7204879181221
2002-04-05,467.321915404988
2002-04-08,474.19522312645194
2002-04-09,465.5266650017574
2002-04-10,460.7345528585729
2002-04-11,460.4930504886276
2002-04-12,465.3985620310374
2002-04-15,469.67228241942934
2002-04-16,473.1354391484978
2002-04-17,477.7256520552158
2002-04-18,477.1735130385351
2002-04-19,480.221466547558
2002-04-22,481.57179748184166
2002-04-23,476.61068082517363
2002-04-24,475.42093581807075
2002-04-25,465.83660709905837
2002-04-26,464.5851226061227
2002-04-29,456.3103620583243
2002-04-30,451.37118648568526
2002-05-01,448.501916507329
2002-05-02,450.58819899811635
2002-05-03,449.507423236228
2002-05-06,441.54886933485403
2002-05-07,442.19710392322713
2002-05-08,449.1335217176829
2002-05-09,450.48621968409276
2002-05-10,446.5006791602757
2002-05-13,444.98509743278674
2002-05-14,448.7441153975706
2002-05-15,450.7037743833424
2002-05-16,447.86409257151104
2002-05-17,444.21885582613135
2002-05-20,435.8216351433114
2002-05-21,425.52171292964016
2002-05-22,424.3468008597435
2002-05-23,426.20687712798735
2002-05-24,434.2440893703561
2002-05-27,437.3447595899968
2002-05-28,430.53340814578746
2002-05-29,426.5105899804971
2002-05-30,425.814251387711
2002-05-31,425.3346856949538
2002-06-03,417.8456849432314
2002-06-04,414.9596619797214
2002-06-05,420.7926819164301
2002-06-06,419.5678324515688
2002-06-07,413.73321324231
2002-06-10,420.3512314802475
2002-06-11,422.25610335632143
2002-06-12,423.5131314594912
2002-06-13,429.1439471501302
2002-06-14,426.67913639516684
2002-06-17,426.6693168561035
2002-06-18,422.6037354967054
2002-06-19,406.2290972914158
2002-06-20,407.2448526040472
2002-06-21,406.39155760696946
2002-06-24,399.3711820950116
2002-06-25,392.8675268542281
2002-06-26,366.73994615165054
2002-06-27,370.0289135620641
2002-06-28,381.0281420753418
2002-07-01,375.5330224811544
2002-07-02,378.26797892884423
2002-07-03,384.8570649278133
2002-07-04,392.57750010988156
2002-07-05,400.42253463852745
2002-07-08,397.0889149816631
2002-07-09,399.7550262931213
2002-07-10,401.9867587343258
2002-07-11,393.92310378220316
2002-07-12,402.9510264548568
2002-07-15,395.7435731482718
2002-07-16,389.05962970797
2002-07-17,389.2680766544447
2002-07-18,391.53208313429036
2002-07-19,385.7125662984355
2002-07-22,373.8431740003626
2002-07-23,386.01748796430826
2002-07-24,377.3782742763052
2002-07-25,375.8334479747545
2002-07-26,367.13587864580995
2002-07-29,371.094561356437
2002-07-30,378.769726081216
2002-07-31,378.3360745726448
