Date,ANDEAN SMALL VALUE
2003-01-15,921.8501106882345
2003-01-16,917.8690126689053
2003-01-17,904.3314474748197
2003-01-20,902.2140539599458
2003-01-21,895.9614371194955
2003-01-22,890.479584096073
2003-01-23,887.7221374457894
2003-01-24,873.926844419089
2003-01-27,866.6061833950075
2003-01-28,864.2246272245317
2003-01-29,861.028967764579
2003-01-30,874.8651565469156
2003-01-31,870.6207650000026
2003-02-03,872.2918520310905
2003-02-04,854.9378550053136
2003-02-05,854.5584953344577
2003-02-06,856.4340736644402
2003-02-07,857.8186927332067
2003-02-10,859.2511320855941
2003-02-11,864.5130516858344
2003-02-12,861.9603397900431
2003-02-13,849.8593216544748
2003-02-14,858.0421993560988
2003-02-17,866.0376766068377
2003-02-18,868.4554686957708
2003-02-19,858.3536404123715
2003-02-20,852.2479701061831
2003-02-21,848.7151505115231
2003-02-24,848.4241670464882
2003-02-25,848.3313423187332
2003-02-26,842.3636004701732
2003-02-27,847.6330864076767
2003-02-28,851.3315595644152
2003-03-03,846.3213436845305
2003-03-04,845.286132624707
2003-03-05,841.4192562626171
2003-03-06,842.5801700075973
2003-03-07,844.0455374448087
2003-03-10,838.7492020695681
2003-03-11,834.0508206295207
2003-03-12,839.0532654556033
2003-03-13,857.6676151004186
2003-03-14,874.962526555522
2003-03-17,874.1784942225689
2003-03-18,879.7220155168659
2003-03-19,882.5085813314437
2003-03-20,875.5827765045185
2003-03-21,890.6808877130524
2003-03-24,876.6689994469097
2003-03-25,881.2050219527938
2003-03-26,880.8012923337836
2003-03-27,875.7929851709381
2003-03-28,877.1481029355831
2003-03-31,860.4918713286498
2003-04-01,862.9067888375968
2003-04-02,882.0768344703362
2003-04-03,892.212469338353
2003-04-04,901.0926330318023
2003-04-07,912.0933541369042
2003-04-08,909.4140725210121
2003-04-09,915.4247824444554
2003-04-10,908.2771620544984
2003-04-11,914.6591758334803
2003-04-14,916.2952964939022
2003-04-15,924.0339678460834
2003-04-16,933.0013689058671
2003-04-17,934.7020347021673
2003-04-18,934.7020347021673
2003-04-21,940.656232259457
2003-04-22,933.4239386405512
2003-04-23,946.7860235908631
2003-04-24,948.924726280429
2003-04-25,942.9015748967024
2003-04-28,952.7993290354898
2003-04-29,963.3805316403145
2003-04-30,963.6411137835279
2003-05-01,956.8051148116275
2003-05-02,973.8032526393264
2003-05-05,970.126074008433
2003-05-06,968.080316530737
2003-05-07,971.4905083036613
2003-05-08,971.3023221191678
2003-05-09,975.9702577461342
2003-05-12,976.0275542202085
2003-05-13,994.3247397911853
2003-05-14,999.2307217851363
2003-05-15,989.1424004723075
2003-05-16,976.5501019824412
2003-05-19,954.6267326935262
2003-05-20,940.6357268533799
2003-05-21,941.4387882314859
2003-05-22,953.6982191746006
2003-05-23,951.2069837717427
2003-05-26,949.6760325991801
2003-05-27,947.9744514671219
2003-05-28,961.9109663807218
2003-05-29,970.763282194235
2003-05-30,973.7909877805474
2003-06-02,988.0876663673188
2003-06-03,981.6812839538114
2003-06-04,980.5452289847798
2003-06-05,970.8601987458211
2003-06-06,998.5773324823346
2003-06-09,987.6449423182481
2003-06-10,989.3782457733979
2003-06-11,990.8663871803643
2003-06-12,1001.5196168702421
2003-06-13,1009.1788615811174
2003-06-16,1001.4302074581879
2003-06-17,1005.1303685428611
2003-06-18,1013.3404217349803
2003-06-19,1011.3515003594674
2003-06-20,1024.8028093539767
2003-06-23,1028.8038605300474
2003-06-24,1023.5807345447554
2003-06-25,1012.6651066205105
2003-06-26,1014.4884066634078
2003-06-27,1028.0516164005473
2003-06-30,1016.4132160114825
2003-07-01,1015.6333370293279
2003-07-02,1035.6254580019715
2003-07-03,1037.3416816967942
2003-07-04,1037.4891078271207
2003-07-07,1055.7135326200412
2003-07-08,1051.5645149965978
2003-07-09,1050.9319463892118
2003-07-10,1045.7880235622777
2003-07-11,1056.6816161043123
2003-07-14,1058.6376462265516
2003-07-15,1061.007363015198
2003-07-16,1059.0693971214653
2003-07-17,1060.9778396980826
2003-07-18,1057.3783644665666
2003-07-21,1055.7167285371947
2003-07-22,1054.603488012871
2003-07-23,1040.0728026723912
2003-07-24,1036.9423042640406
2003-07-25,1033.0063594129163
2003-07-28,1043.32992882676
2003-07-29,1041.6261754403204
2003-07-30,1049.4266927792155
2003-07-31,1061.7809110341357
2003-08-01,1068.3987158289385
2003-08-04,1047.303971014908
2003-08-05,1053.716697922238
2003-08-06,1066.2653770988713
2003-08-07,1068.9864262323517
2003-08-08,1094.0447357984228
2003-08-11,1102.2746329087074
2003-08-12,1115.8573261142503
2003-08-13,1116.4440870660114
2003-08-14,1125.0678282161673
2003-08-15,1122.5005008779028
2003-08-18,1128.9457965837703
2003-08-19,1137.0879261185744
2003-08-20,1143.2300675034014
2003-08-21,1164.4990904773567
2003-08-22,1167.6465547598068
2003-08-25,1147.4342924683021
2003-08-26,1144.8047095053182
2003-08-27,1144.0467193496347
2003-08-28,1145.9307594155355
2003-08-29,1142.2836215396085
2003-09-01,1142.2873450310483
2003-09-02,1160.4479006560807
2003-09-03,1171.5532449102604
2003-09-04,1166.2441766978966
2003-09-05,1160.3774601647258
2003-09-08,1163.638470465936
2003-09-09,1155.0497320695076
2003-09-10,1148.96938354523
2003-09-11,1159.2312135739821
2003-09-12,1157.0773946556276
2003-09-15,1165.3447781455254
2003-09-16,1181.0293062823596
2003-09-17,1181.6386976949052
2003-09-18,1179.9306503356088
2003-09-19,1176.460567668999
2003-09-22,1172.2400504566342
2003-09-23,1175.8880599608513
2003-09-24,1185.9406769449474
2003-09-25,1175.5105422044896
2003-09-26,1180.1172968194464
2003-09-29,1161.3202022384146
2003-09-30,1160.462467529849
2003-10-01,1164.4288584231451
2003-10-02,1168.5431189397536
2003-10-03,1196.629369455424
2003-10-06,1205.6598390516144
2003-10-07,1202.1290119904581
2003-10-08,1228.6444740177826
2003-10-09,1264.4643666587835
2003-10-10,1267.5376224987644
2003-10-13,1299.063901983446
2003-10-14,1310.9919980782834
2003-10-15,1304.9580426281689
2003-10-16,1317.758436189045
2003-10-17,1314.108173517488
2003-10-20,1320.1438854811286
2003-10-21,1338.8160599988423
2003-10-22,1335.7303961936627
2003-10-23,1330.6559995439045
2003-10-24,1323.860338634433
2003-10-27,1325.2902449218443
2003-10-28,1343.7430301275824
2003-10-29,1366.0500746112803
2003-10-30,1375.008944849116
2003-10-31,1361.3997574499033
2003-11-03,1383.5159478912826
2003-11-04,1384.6737780394544
2003-11-05,1399.4807669196493
2003-11-06,1408.6839758985107
2003-11-07,1428.0163259267072
2003-11-10,1393.9262339392758
2003-11-11,1371.4000607884532
2003-11-12,1381.0972830130984
2003-11-13,1391.5439337384646
2003-11-14,1384.7016851977946
2003-11-17,1354.1866132808643
2003-11-18,1340.5705851445557
2003-11-19,1334.765728963001
2003-11-20,1327.0069805930286
2003-11-21,1328.6276619882096
2003-11-24,1358.2565938091702
2003-11-25,1352.2412160995816
2003-11-26,1342.9472982824063
2003-11-27,1348.5340202778661
2003-11-28,1353.0735715190538
2003-12-01,1372.0661273397664
2003-12-02,1360.6369756517843
2003-12-03,1365.5155691350403
2003-12-04,1374.5174878003484
2003-12-05,1366.1939840526472
2003-12-08,1359.1099653292229
2003-12-09,1363.9260909726484
2003-12-10,1351.0318280811034
2003-12-11,1368.8254952030609
2003-12-12,1361.584018008347
2003-12-15,1365.2517378560842
2003-12-16,1356.8823212277525
2003-12-17,1346.6047254331056
2003-12-18,1356.0372954786515
2003-12-19,1358.3371354152027
2003-12-22,1357.3235267264517
2003-12-23,1373.5250145686284
2003-12-24,1370.9825395812568
2003-12-25,1370.9825395812568
2003-12-26,1372.5850228379854
2003-12-29,1374.2744856494203
2003-12-30,1382.183552159541
2003-12-31,1373.3407557392504
2004-01-01,1373.3407557392504
2004-01-02,1387.06564847145
2004-01-05,1396.771796498498
2004-01-06,1399.4672759450252
2004-01-07,1404.7159978351801
2004-01-08,1411.6531939482034
2004-01-09,1402.6418693038465
2004-01-12,1400.0888373775624
2004-01-13,1387.563508028394
2004-01-14,1390.3852244552902
2004-01-15,1409.5139169979602
2004-01-16,1423.544116530001
2004-01-19,1426.3376179594002
2004-01-20,1415.5953201141606
2004-01-21,1416.2460941048598
2004-01-22,1406.1965886827036
2004-01-23,1406.0053714798187
2004-01-26,1397.8998354774321
2004-01-27,1411.6112119417496
2004-01-28,1402.2878644461975
2004-01-29,1415.2920585949005
2004-01-30,1440.084200449659
2004-02-02,1435.800961323978
2004-02-03,1425.7425227887445
2004-02-04,1422.9739135624197
2004-02-05,1414.2837336334924
2004-02-06,1412.4984139679677
2004-02-09,1443.1901062958766
2004-02-10,1447.026822511057
2004-02-11,1444.7206419153179
2004-02-12,1437.2033770629778
2004-02-13,1457.7881661450042
2004-02-16,1481.8196221271162
2004-02-17,1516.118390273897
2004-02-18,1548.394701035319
2004-02-19,1572.9050176855528
2004-02-20,1588.0533085856373
2004-02-23,1635.7684485568789
2004-02-24,1593.1612936805093
2004-02-25,1604.6758169579045
2004-02-26,1599.8110503375824
2004-02-27,1624.5675025106405
2004-03-01,1640.0214800236772
2004-03-02,1680.1197595401677
2004-03-03,1705.9247793983145
2004-03-04,1707.8079395178456
2004-03-05,1693.844801821385
2004-03-08,1689.6336975524039
2004-03-09,1700.923681836194
2004-03-10,1733.962847052967
2004-03-11,1733.1905639895122
2004-03-12,1724.8727035565114
2004-03-15,1701.3091427775194
2004-03-16,1701.979846718512
2004-03-17,1719.9422359449331
2004-03-18,1688.3708989375418
2004-03-19,1680.8922233072103
2004-03-22,1641.3658655316983
2004-03-23,1644.1966267994067
2004-03-24,1614.7664866231682
2004-03-25,1658.1491751102299
2004-03-26,1658.4825764240616
2004-03-29,1645.5402046187774
2004-03-30,1638.8318593209194
2004-03-31,1651.6250748381199
2004-04-01,1697.017488947902
2004-04-02,1737.4439029953814
2004-04-05,1789.1644732077364
2004-04-06,1787.7104264501725
2004-04-07,1752.8571079715978
2004-04-08,1768.4675342836122
2004-04-09,1768.4675342836122
2004-04-12,1772.1645642419612
2004-04-13,1813.3570291565718
2004-04-14,1799.469024789794
2004-04-15,1785.1798758414484
2004-04-16,1773.3339827753784
2004-04-19,1767.8491021674454
2004-04-20,1774.1663533360704
2004-04-21,1760.6679109173244
2004-04-22,1754.3385450228739
2004-04-23,1775.8906670571814
2004-04-26,1785.2166218245673
2004-04-27,1776.875953371347
2004-04-28,1765.1192894430123
2004-04-29,1720.766543554083
2004-04-30,1686.1565610164557
2004-05-03,1677.5944756650167
2004-05-04,1680.6229028092287
2004-05-05,1686.3026150278977
2004-05-06,1657.0578254829916
2004-05-07,1643.7886371291906
2004-05-10,1606.4169397055996
2004-05-11,1619.256944351241
2004-05-12,1587.6999577326485
2004-05-13,1571.6419217213409
2004-05-14,1618.6469284687741
2004-05-17,1589.9501307099963
2004-05-18,1593.715742734661
2004-05-19,1613.6410231878938
2004-05-20,1602.6719594061733
2004-05-21,1588.4180574914847
2004-05-24,1593.6183468466747
2004-05-25,1568.887628558871
2004-05-26,1571.196118095035
2004-05-27,1575.0639025868243
2004-05-28,1591.1182768836418
2004-05-31,1588.850393581426
2004-06-01,1570.923202735378
2004-06-02,1574.6691876570064
2004-06-03,1576.9243943408408
2004-06-04,1569.899429829849
2004-06-07,1580.4233778920623
2004-06-08,1586.6092681342864
2004-06-09,1609.3846603388872
2004-06-10,1610.612171134256
2004-06-11,1625.8392129658412
2004-06-14,1607.7998153614756
2004-06-15,1622.553727027564
2004-06-16,1640.4339835778496
2004-06-17,1654.6689939181515
2004-06-18,1640.281316065657
2004-06-21,1644.0712610626138
2004-06-22,1635.6317271099729
2004-06-23,1642.7540714307893
2004-06-24,1649.55107542992
2004-06-25,1654.000628615845
2004-06-28,1652.4857468611137
2004-06-29,1655.0348205997893
2004-06-30,1662.2181903610822
2004-07-01,1678.7664577166236
2004-07-02,1663.0029223893523
2004-07-05,1665.0735409140025
2004-07-06,1651.1696127082953
2004-07-07,1647.7822055250397
2004-07-08,1635.8529881853833
2004-07-09,1628.635875003016
2004-07-12,1634.4500384902929
2004-07-13,1656.70816159297
2004-07-14,1650.856699898388
2004-07-15,1659.9910195328612
2004-07-16,1671.2067040641637
2004-07-19,1667.6436202888021
2004-07-20,1672.4141703989008
2004-07-21,1682.983546884058
2004-07-22,1679.4522615250796
2004-07-23,1702.4099578186692
2004-07-26,1667.4270949182333
2004-07-27,1668.4142563348244
2004-07-28,1671.8405764230743
2004-07-29,1698.563535174069
2004-07-30,1701.4740664802184
2004-08-02,1705.351215796887
2004-08-03,1702.6372682440776
2004-08-04,1705.0408602788289
2004-08-05,1717.9299309166704
2004-08-06,1696.4394930531666
2004-08-09,1705.2512901386438
2004-08-10,1697.7656772892417
2004-08-11,1720.0235841173644
2004-08-12,1717.0709470652862
2004-08-13,1703.4411435016366
2004-08-16,1720.1980312228818
2004-08-17,1734.1826479904091
2004-08-18,1774.2538561506099
2004-08-19,1787.7711324513102
2004-08-20,1800.606400192073
2004-08-23,1822.1816463596458
2004-08-24,1858.010144795196
2004-08-25,1874.766858596568
2004-08-26,1860.3505535440138
2004-08-27,1924.9804244597035
2004-08-30,1922.2647470261597
2004-08-31,1923.152762009259
2004-09-01,1916.9422548702498
2004-09-02,1947.2758413247752
2004-09-03,1975.015110451241
2004-09-06,1967.5529174129722
2004-09-07,1974.4893833898932
2004-09-08,1972.2442772830607
2004-09-09,1965.796057544733
2004-09-10,1963.3616072823334
2004-09-13,1966.631008155897
2004-09-14,1970.1313127603612
2004-09-15,2016.565769414927
2004-09-16,2040.4841684508447
2004-09-17,2037.2644007606868
2004-09-20,2027.442854771502
2004-09-21,2032.1413327749642
2004-09-22,2029.3426282048486
2004-09-23,2030.4647502972962
2004-09-24,2035.6606163020892
2004-09-27,2030.745073260779
2004-09-28,2027.616352059125
2004-09-29,2040.9088634816426
2004-09-30,2023.1215858835774
2004-10-01,2067.070033988997
2004-10-04,2140.7674752183552
2004-10-05,2144.0477782870516
2004-10-06,2135.5166131343894
2004-10-07,2126.388492320476
2004-10-08,2104.982283096461
2004-10-11,2116.909824684763
2004-10-12,2108.484083623162
2004-10-13,2094.2317247612896
2004-10-14,2057.794706774316
2004-10-15,2056.9594910567644
2004-10-18,2079.9086036319227
2004-10-19,2091.1988035300146
2004-10-20,2051.529977674878
2004-10-21,2089.8318535191806
2004-10-22,2072.41259368638
2004-10-25,2022.4766588085542
2004-10-26,2018.816243162146
2004-10-27,2062.701788877537
2004-10-28,2077.9042055689724
2004-10-29,2114.761495460403
2004-11-01,2117.4649832470204
2004-11-02,2136.9371680606127
2004-11-03,2134.3808812478633
2004-11-04,2145.9324700396855
2004-11-05,2163.8002033544444
2004-11-08,2117.6739597909127
2004-11-09,2121.306496479724
2004-11-10,2140.6545963048925
2004-11-11,2152.933894104986
2004-11-12,2158.824016809418
2004-11-15,2152.4786917096067
2004-11-16,2140.920132122113
2004-11-17,2155.52830944517
2004-11-18,2163.801202704722
2004-11-19,2161.709587868295
2004-11-22,2141.3858059911972
2004-11-23,2159.886671993124
2004-11-24,2157.8129961252175
2004-11-25,2153.0576186879994
2004-11-26,2142.1406776417007
2004-11-29,2136.2180388959187
2004-11-30,2144.587666758735
2004-12-01,2178.643143448518
2004-12-02,2175.799646215057
2004-12-03,2177.4552234342245
2004-12-06,2154.3263951967742
2004-12-07,2137.1207365141936
2004-12-08,2158.988987668173
2004-12-09,2121.9054204699573
2004-12-10,2145.227333839192
2004-12-13,2156.1252639734134
2004-12-14,2167.5098092326334
2004-12-15,2152.1858699632526
2004-12-16,2179.6493302624267
2004-12-17,2191.7183922486797
2004-12-20,2196.54439225288
2004-12-21,2195.7828223241136
2004-12-22,2194.3627850380017
2004-12-23,2179.697657122648
2004-12-24,2166.911937092336
2004-12-27,2146.3105314189115
2004-12-28,2145.9677334351154
2004-12-29,2155.148037991375
2004-12-30,2155.574100541966
2004-12-31,2166.391937231374
2005-01-03,2174.0994942310995
2005-01-04,2163.0243627802124
2005-01-05,2171.3546354658974
2005-01-06,2136.838975985577
2005-01-07,2146.8675069305727
2005-01-10,2146.1863103367077
2005-01-11,2102.5595146751434
2005-01-12,2074.896029846182
2005-01-13,2132.319721057882
2005-01-14,2114.5474018350474
2005-01-17,2092.8240674500125
2005-01-18,2070.3268573986597
2005-01-19,2084.1230909489263
2005-01-20,2108.933267453168
2005-01-21,2121.938234925901
2005-01-24,2102.3730423213856
2005-01-25,2100.8895725158895
2005-01-26,2101.544143608074
2005-01-27,2111.483894567285
2005-01-28,2132.618980962301
2005-01-31,2155.8315203829898
2005-02-01,2170.5820277459115
2005-02-02,2183.206166693738
2005-02-03,2205.0039691255492
2005-02-04,2215.4806672313102
2005-02-07,2225.127495025631
2005-02-08,2213.7061809370234
2005-02-09,2217.3716356834607
2005-02-10,2221.5395088918513
2005-02-11,2220.2291576126404
2005-02-14,2212.6294099048378
2005-02-15,2211.0489682110456
2005-02-16,2210.3129724952005
2005-02-17,2223.892329017217
2005-02-18,2248.2198991441924
2005-02-21,2244.165645572221
2005-02-22,2228.167733299461
2005-02-23,2231.0690500485443
2005-02-24,2233.307907541578
2005-02-25,2233.6890998946496
2005-02-28,2229.1112761915074
2005-03-01,2242.2436752031563
2005-03-02,2242.5479013409204
2005-03-03,2233.177546709616
2005-03-04,2239.828011381651
2005-03-07,2257.5548801813984
2005-03-08,2216.074369989506
2005-03-09,2201.330943299261
2005-03-10,2191.0968293502865
2005-03-11,2191.035447440267
2005-03-14,2176.6257300074385
2005-03-15,2174.158413737763
2005-03-16,2174.835909036572
2005-03-17,2190.951096868829
2005-03-18,2224.1503008924947
2005-03-21,2241.2310224214784
2005-03-22,2243.583701389179
2005-03-23,2263.474169606682
2005-03-24,2258.496085959095
2005-03-25,2258.496085959095
2005-03-28,2255.1484553455366
2005-03-29,2244.581421008172
2005-03-30,2215.2730189540353
2005-03-31,2212.155392927939
2005-04-01,2221.5514754048
2005-04-04,2212.997563656262
2005-04-05,2194.327915030634
2005-04-06,2197.4972268808438
2005-04-07,2219.1938249732993
2005-04-08,2234.2227230068634
2005-04-11,2215.2172216350345
2005-04-12,2243.519961912727
2005-04-13,2248.5478675226277
2005-04-14,2235.38983184067
2005-04-15,2206.2486221629792
2005-04-18,2166.4456708996195
2005-04-19,2181.0618430995764
2005-04-20,2206.1090572412995
2005-04-21,2196.771515863818
2005-04-22,2203.2243177463165
2005-04-25,2201.7183449467957
2005-04-26,2198.4333456974937
2005-04-27,2189.832616664125
2005-04-28,2186.262962981488
2005-04-29,2193.1076167136903
2005-05-02,2213.426631061125
2005-05-03,2214.0284083711363
2005-05-04,2230.0809360630615
2005-05-05,2231.55264858247
2005-05-06,2253.2134979817556
2005-05-09,2249.1915007018633
2005-05-10,2237.167924855549
2005-05-11,2239.9353220126145
2005-05-12,2253.4318661962743
2005-05-13,2237.4005830074652
2005-05-16,2238.7618702536492
2005-05-17,2236.099142156114
2005-05-18,2247.586143200908
2005-05-19,2250.8714544167133
2005-05-20,2245.543378867653
2005-05-23,2240.898165101289
2005-05-24,2228.7875776253945
2005-05-25,2229.8292179897408
2005-05-26,2226.0718286821134
2005-05-27,2228.943724187879
2005-05-30,2256.514512070319
2005-05-31,2270.4788082707896
2005-06-01,2287.599985277905
2005-06-02,2313.3285918486627
2005-06-03,2319.9525137081678
2005-06-06,2304.242842980792
2005-06-07,2318.4660639585127
2005-06-08,2309.20709057012
2005-06-09,2316.558782887004
2005-06-10,2340.6915988745027
2005-06-13,2373.504304285486
2005-06-14,2397.1098464939964
2005-06-15,2384.292676919169
2005-06-16,2414.996913253038
2005-06-17,2409.3522551960937
2005-06-20,2415.332950527052
2005-06-21,2454.073854535505
2005-06-22,2467.3343038807798
2005-06-23,2454.5754790964547
2005-06-24,2445.761629781405
2005-06-27,2428.415242213304
2005-06-28,2453.713463259179
2005-06-29,2454.2218603109513
2005-06-30,2452.518355045929
2005-07-01,2492.5981365317857
2005-07-04,2492.958646835973
2005-07-05,2512.02545475298
2005-07-06,2519.7149271899034
2005-07-07,2518.6265816505984
2005-07-08,2550.4125545587585
2005-07-11,2520.2034516814265
2005-07-12,2507.029118377767
2005-07-13,2534.543171574942
2005-07-14,2559.636298805166
2005-07-15,2594.259103290429
2005-07-18,2641.7973872338366
2005-07-19,2707.001782768782
2005-07-20,2695.5548420005475
2005-07-21,2701.9707227110744
2005-07-22,2737.9917349226093
2005-07-25,2740.7671831728358
2005-07-26,2741.9296563354665
2005-07-27,2741.7412421264335
2005-07-28,2752.0869757703126
2005-07-29,2749.6819918962815
2005-08-01,2748.454886652036
2005-08-02,2774.736198295116
2005-08-03,2763.1367670400305
2005-08-04,2782.3347249383114
2005-08-05,2842.8010584573785
2005-08-08,2835.6270406479593
2005-08-09,2811.2899600942123
2005-08-10,2784.535643639247
2005-08-11,2769.7151536158276
2005-08-12,2761.205754836105
2005-08-15,2774.4829691828854
2005-08-16,2788.0310123089644
2005-08-17,2815.477723977508
2005-08-18,2809.257800085493
2005-08-19,2765.4937124197204
2005-08-22,2752.72645266639
2005-08-23,2763.02839604905
2005-08-24,2737.8914719973377
2005-08-25,2737.9994978626873
2005-08-26,2724.964770906558
2005-08-29,2695.984423056892
2005-08-30,2715.6864633816026
2005-08-31,2720.1775399260378
2005-09-01,2680.6744991518462
2005-09-02,2669.257872925064
2005-09-05,2649.4775048220836
2005-09-06,2669.109569676051
2005-09-07,2663.384366977032
2005-09-08,2707.18378625416
2005-09-09,2698.703986739819
2005-09-12,2736.5247731246895
2005-09-13,2774.771350286141
2005-09-14,2803.956079071338
2005-09-15,2819.0075154812416
2005-09-16,2835.9000903251394
2005-09-19,2844.5124724271927
2005-09-20,2845.225157056407
2005-09-21,2848.1912879832353
2005-09-22,2863.268993065643
2005-09-23,2879.7612169073427
2005-09-26,2877.320167176983
2005-09-27,2868.573421342012
2005-09-28,2861.808376637319
2005-09-29,2888.6700897441397
2005-09-30,2911.972536812387
2005-10-03,2982.548750325263
2005-10-04,2975.593954330374
2005-10-05,2956.079732060122
2005-10-06,2893.208330731751
2005-10-07,2891.4961538169186
2005-10-10,2903.1218067519762
2005-10-11,2913.304265897882
2005-10-12,2869.650103640752
2005-10-13,2849.366315190341
2005-10-14,2799.8448637028396
2005-10-17,2834.4309469255377
2005-10-18,2846.3950071252093
2005-10-19,2827.654783729213
2005-10-20,2812.4406707760727
2005-10-21,2778.570364120533
2005-10-24,2771.6448211460033
2005-10-25,2728.858072416613
2005-10-26,2713.1818325150875
2005-10-27,2671.8899461700094
2005-10-28,2677.1085346215327
2005-10-31,2702.7276150649495
2005-11-01,2702.612887646269
2005-11-02,2699.170134780757
2005-11-03,2724.23854709833
2005-11-04,2706.8826157243843
2005-11-07,2701.0977737956755
2005-11-08,2692.847547860412
2005-11-09,2742.1547595048146
2005-11-10,2749.668630394035
2005-11-11,2801.1898025405385
2005-11-14,2774.2276753667416
2005-11-15,2772.664573897167
