Date,EM LATIN AMERICA SMALL VALUE
1999-11-30,163.30372375680247
1999-12-01,164.05335212181222
1999-12-02,166.47023799130667
1999-12-03,167.6097209318043
1999-12-06,163.80365912098407
1999-12-07,164.16458448337693
1999-12-08,164.2454894428697
1999-12-09,165.52735348867793
1999-12-10,166.54575585038847
1999-12-13,167.35723155506935
1999-12-14,168.0481272800578
1999-12-15,170.00402690714415
1999-12-16,169.21793611822338
1999-12-17,172.7614883934144
1999-12-20,174.97263568182134
1999-12-21,175.53080711150426
1999-12-22,176.2974402864366
1999-12-23,176.09614670202544
1999-12-24,176.2257178223089
1999-12-27,176.85596428094817
1999-12-28,179.3846614101129
1999-12-29,181.74003246429066
1999-12-30,184.00242997155587
1999-12-31,183.93876664027442
2000-01-03,181.57275304600128
2000-01-04,173.71811020253818
2000-01-05,175.37399770218767
2000-01-06,175.17714160238347
2000-01-07,180.0675452865221
2000-01-10,185.0345331320621
2000-01-11,183.51692643761095
2000-01-12,185.50969938525014
2000-01-13,188.77656919148438
2000-01-14,194.06316553424307
2000-01-17,197.74559661101725
2000-01-18,196.88136305692234
2000-01-19,197.25716165001288
2000-01-20,197.6494681070108
2000-01-21,198.9932595090574
2000-01-24,199.33757068958687
2000-01-25,197.1594281018481
2000-01-26,198.37123403525422
2000-01-27,200.1770452444751
2000-01-28,200.3297282844477
2000-01-31,200.20163313555702
2000-02-01,201.42416261910665
2000-02-02,202.68890226966454
2000-02-03,202.03473746920812
2000-02-04,205.23655327076364
2000-02-07,205.93876943486302
2000-02-08,205.73182492164153
2000-02-09,204.78822086002614
2000-02-10,207.08824161909908
2000-02-11,209.16226824231163
2000-02-14,210.15122350834773
2000-02-15,208.0957436913764
2000-02-16,207.84373456870634
2000-02-17,206.52121868521928
2000-02-18,204.39325234074627
2000-02-21,204.46973844134402
2000-02-22,199.06681327179567
2000-02-23,200.65757220285968
2000-02-24,200.13097878876687
2000-02-25,202.73274649803795
2000-02-28,203.91544556710795
2000-02-29,205.3525648783527
2000-03-01,205.00019070848458
2000-03-02,205.2647763312681
2000-03-03,208.54993935299967
2000-03-06,207.79219032115336
2000-03-07,207.59148385038617
2000-03-08,207.32684907662775
2000-03-09,204.983822930046
2000-03-10,205.23043539475333
2000-03-13,202.37595971284463
2000-03-14,202.56516294224733
2000-03-15,201.44591110890494
2000-03-16,201.1321512768622
2000-03-17,202.26949774787278
2000-03-20,202.405610597804
2000-03-21,203.14393381636347
2000-03-22,205.32609156465358
2000-03-23,204.58561074094322
2000-03-24,205.13009666831056
2000-03-27,205.4826623635506
2000-03-28,205.44039174222715
2000-03-29,207.607833664546
2000-03-30,206.2801804995651
2000-03-31,208.35193003485634
2000-04-03,206.27001975729598
2000-04-04,204.42420542781906
2000-04-05,201.3170176529365
2000-04-06,203.56949372071935
2000-04-07,205.43908344069928
2000-04-10,202.95552944692017
2000-04-11,201.56090573477874
2000-04-12,200.88885657778889
2000-04-13,198.10585236380655
2000-04-14,192.40543395093945
2000-04-17,190.56031115294104
2000-04-18,196.31655611853972
2000-04-19,196.55780130630845
2000-04-20,197.5215337396432
2000-04-21,197.4402286666976
2000-04-24,196.25255017106625
2000-04-25,200.87168555486087
2000-04-26,201.44263706091624
2000-04-27,205.37172108591417
2000-04-28,205.5319209064365
2000-05-01,206.4806723497299
2000-05-02,204.9868679804158
2000-05-03,205.43027445093082
2000-05-04,204.58956316005913
2000-05-05,205.354618595927
2000-05-08,203.14528955778428
2000-05-09,199.5037472831609
2000-05-10,195.61818584143327
2000-05-11,197.03994623798394
2000-05-12,197.29459280276333
2000-05-15,198.33973091756118
2000-05-16,202.27305624461292
2000-05-17,202.85082802977567
2000-05-18,200.28822004605144
2000-05-19,196.47368606665128
2000-05-22,191.7131607614696
2000-05-23,187.84102852258414
2000-05-24,189.07644462663953
2000-05-25,187.98522228317884
2000-05-26,185.25419005202
2000-05-29,187.1071283163155
2000-05-30,188.17532791419754
2000-05-31,189.87347301094889
2000-06-01,191.83002573811706
2000-06-02,191.28703635497456
2000-06-05,190.52622386053667
2000-06-06,186.2842195414875
2000-06-07,187.29064122122952
2000-06-08,186.70892291750496
2000-06-09,186.8756981108439
2000-06-12,185.28022969619687
2000-06-13,184.5428209277999
2000-06-14,185.22641830079303
2000-06-15,186.39703085547464
2000-06-16,185.69968817506657
2000-06-19,186.97907665878193
2000-06-20,187.79435231075237
2000-06-21,190.85837132169843
2000-06-22,191.7248878996177
2000-06-23,190.74541365168193
2000-06-26,190.13318437329232
2000-06-27,190.10660588658843
2000-06-28,190.81775265439646
2000-06-29,189.59706263081645
2000-06-30,191.34062558873978
2000-07-03,194.39910413947288
2000-07-04,196.4130295456403
2000-07-05,195.35454945396793
2000-07-06,198.02233872905555
2000-07-07,201.02854022883852
2000-07-10,201.1174040015698
2000-07-11,199.32638260254342
2000-07-12,201.51623689882538
2000-07-13,201.0772717553678
2000-07-14,203.01082612196532
2000-07-17,204.91332397848777
2000-07-18,204.68768171124862
2000-07-19,203.58880324196485
2000-07-20,205.39092125254217
2000-07-21,204.54408399154764
2000-07-24,205.21663448958427
2000-07-25,202.80866969923872
2000-07-26,201.81160039106277
2000-07-27,202.4719272932196
2000-07-28,203.00915550074333
2000-07-31,204.21796966567678
2000-08-01,203.3732038655675
2000-08-02,206.2574908883792
2000-08-03,209.30654738788158
2000-08-04,209.23288045963747
2000-08-07,209.95215853208316
2000-08-08,211.6468187786057
2000-08-09,211.54542233750874
2000-08-10,209.05735540586073
2000-08-11,211.82560945514675
2000-08-14,213.37638822542326
2000-08-15,210.8626050330446
2000-08-16,209.92412199050833
2000-08-17,211.25858903589912
2000-08-18,210.9545455511243
2000-08-21,211.1874636839119
2000-08-22,212.78706719784796
2000-08-23,214.1073019637164
2000-08-24,211.3183022205662
2000-08-25,211.40748754184366
2000-08-28,212.80216175273566
2000-08-29,212.46342296027106
2000-08-30,213.7914770725934
2000-08-31,214.90879324748536
2000-09-01,212.82978341467296
2000-09-04,213.85665900754557
2000-09-05,216.24949263997308
2000-09-06,218.1280202670573
2000-09-07,219.61250690671685
2000-09-08,221.089901462329
2000-09-11,222.90924203616132
2000-09-12,221.92577584778732
2000-09-13,221.634892418078
2000-09-14,223.41887534526887
2000-09-15,221.24918024904596
2000-09-18,218.4832316286348
2000-09-19,219.00727274464145
2000-09-20,220.1845616052718
2000-09-21,218.24323547576253
2000-09-22,211.03715126597825
2000-09-25,215.4443269953003
2000-09-26,212.01153650714906
2000-09-27,210.58859192276148
2000-09-28,210.64537817796676
2000-09-29,212.4658393512315
2000-10-02,211.16812515285173
2000-10-03,212.04900532728334
2000-10-04,212.48790422748525
2000-10-05,215.06122410462703
2000-10-06,213.4092852006132
2000-10-09,212.05103181449695
2000-10-10,211.7045325126167
2000-10-11,208.8218625792568
2000-10-12,209.81808615662908
2000-10-13,207.98936612957473
2000-10-16,211.40561350545033
2000-10-17,209.72134420167785
2000-10-18,206.5660391273535
2000-10-19,210.78818852142788
2000-10-20,210.01927033200698
2000-10-23,209.19115891147217
2000-10-24,207.05037361029866
2000-10-25,205.84557500166048
2000-10-26,206.72715491550633
2000-10-27,206.7875809303912
2000-10-30,207.40441989239747
2000-10-31,208.59841857924764
2000-11-01,206.2795059784765
2000-11-02,205.0426840385975
2000-11-03,203.19300190798302
2000-11-06,204.09358375601553
2000-11-07,204.19330529327272
2000-11-08,204.43544542528352
2000-11-09,202.36073338377497
2000-11-10,201.9653156889782
2000-11-13,201.4716808839105
2000-11-14,202.5275834032003
2000-11-15,201.554837535801
2000-11-16,202.23535708172778
2000-11-17,201.17855584181984
2000-11-20,204.0980599900614
2000-11-21,205.78107701157697
2000-11-22,205.9393143143204
2000-11-23,205.47909183255263
2000-11-24,206.57552444757704
2000-11-27,204.2438496376398
2000-11-28,200.65480885121508
2000-11-29,199.66638653976963
2000-11-30,195.87912076773594
2000-12-01,194.6799510447071
2000-12-04,191.22151467094645
2000-12-05,194.15695488495058
2000-12-06,193.8375852504605
2000-12-07,193.10655642828823
2000-12-08,195.1640620544243
2000-12-11,197.51149396721868
2000-12-12,196.91412794413338
2000-12-13,198.24353663779368
2000-12-14,195.27908242329838
2000-12-15,192.57456660756287
2000-12-18,193.68485975341474
2000-12-19,194.98583118595684
2000-12-20,190.80499295581757
2000-12-21,188.7443892146948
2000-12-22,187.6806042536953
2000-12-25,187.65368021613827
2000-12-26,186.54349179738833
2000-12-27,186.98586527168922
2000-12-28,188.68572157885197
2000-12-29,186.72203195112306
2001-01-01,186.7131463725542
2001-01-02,185.02330938709213
2001-01-03,187.59232205328706
2001-01-04,189.68540924232656
2001-01-05,188.02587811581003
2001-01-08,188.54149752591533
2001-01-09,191.62613067146287
2001-01-10,191.8731236814734
2001-01-11,191.23421371968615
2001-01-12,191.56690274767124
2001-01-15,193.65633953308568
2001-01-16,193.89533819284492
2001-01-17,196.749898835571
2001-01-18,195.59870105229172
2001-01-19,198.90058801850864
2001-01-22,198.82918848048465
2001-01-23,199.78471784285722
2001-01-24,202.40978045452096
2001-01-25,202.3928828244411
2001-01-26,202.93556293687757
2001-01-29,203.6246361571734
2001-01-30,203.7409879796649
2001-01-31,204.209375353409
2001-02-01,201.8743719594829
2001-02-02,202.52082829901445
2001-02-05,200.73572704224924
2001-02-06,202.92830146140395
2001-02-07,199.36798748311597
2001-02-08,203.85691787097642
2001-02-09,203.58551519024783
2001-02-12,202.76376502108232
2001-02-13,204.95451054086826
2001-02-14,205.17515121796998
2001-02-15,208.40988620000252
2001-02-16,203.68910144642766
2001-02-19,202.2142919066301
2001-02-20,203.6425403146272
2001-02-21,200.13781205123047
2001-02-22,200.7049469187204
2001-02-23,200.18169114640418
2001-02-26,200.79847429889008
2001-02-27,198.20754219865296
2001-02-28,196.34265982607502
2001-03-01,194.71595036897546
2001-03-02,194.00587537695912
2001-03-05,195.83802493360847
2001-03-06,195.45900839207687
2001-03-07,196.29556960338277
2001-03-08,196.2764292449411
2001-03-09,195.01820285444774
2001-03-12,194.11966246849875
2001-03-13,196.52088099303464
2001-03-14,195.49343708545865
2001-03-15,196.55098290524018
2001-03-16,197.62138536530526
2001-03-19,195.602114302682
2001-03-20,197.48359521772656
2001-03-21,197.3968421189053
2001-03-22,194.8683339547961
2001-03-23,192.50832700558416
2001-03-26,194.28647138334824
2001-03-27,194.29944031109986
2001-03-28,195.09889324456168
2001-03-29,195.959533007957
2001-03-30,195.49360414073965
2001-04-02,195.10180093711756
2001-04-03,191.9420342722465
2001-04-04,188.9000907475435
2001-04-05,190.70795697409977
2001-04-06,190.11267507212858
2001-04-09,188.60299692736956
2001-04-10,192.13257487169594
2001-04-11,193.06158489945818
2001-04-12,190.31248224348025
2001-04-13,190.52227980060104
2001-04-16,190.01909395327507
2001-04-17,189.7815191158674
2001-04-18,194.34330586525388
2001-04-19,188.2792746237349
2001-04-20,183.74014451795946
2001-04-23,182.76902048457546
2001-04-24,183.7785407771077
2001-04-25,181.72075026982696
2001-04-26,183.211184172126
2001-04-27,187.3052835946692
2001-04-30,190.1567751256218
2001-05-01,188.37746093797293
2001-05-02,187.41700561471632
2001-05-03,187.39309364419367
2001-05-04,188.55738110876936
2001-05-07,189.8897313063657
2001-05-08,189.56289879235206
2001-05-09,189.00221301013286
2001-05-10,190.30595453462251
2001-05-11,190.85873684886542
2001-05-14,189.63374058762076
2001-05-15,187.26251861116364
2001-05-16,186.93575074694792
2001-05-17,189.80414293897485
2001-05-18,191.16233517970784
2001-05-21,191.1804817246024
2001-05-22,194.72639116811197
2001-05-23,195.50760198719306
2001-05-24,195.708634019152
2001-05-25,195.68141855455139
2001-05-28,196.39628627123884
2001-05-29,197.62042174513672
2001-05-30,196.71047941111834
2001-05-31,200.80665888511354
2001-06-01,201.87422752731328
2001-06-04,204.80734578938345
2001-06-05,204.6172412364636
2001-06-06,204.28072559670443
2001-06-07,203.5465194508227
2001-06-08,204.71792290936128
2001-06-11,205.80383856629211
2001-06-12,202.87109698508718
2001-06-13,202.26536231530062
2001-06-14,199.9402812079079
2001-06-15,198.8932378503063
2001-06-18,195.2545151420567
2001-06-19,194.61556812805142
2001-06-20,195.0795658355557
2001-06-21,198.774170581509
2001-06-22,201.29036909323824
2001-06-25,200.85480905107065
2001-06-26,200.56449253494418
2001-06-27,199.2595915723106
2001-06-28,202.75893275448578
2001-06-29,203.49509801578623
2001-07-02,203.55932437568995
2001-07-03,202.08541541517144
2001-07-04,199.3991729566235
2001-07-05,198.79803043901228
2001-07-06,194.0482853353054
2001-07-09,194.64228263823236
2001-07-10,189.99689278242673
2001-07-11,185.58376524078244
2001-07-12,185.846937146634
2001-07-13,185.36867915875365
2001-07-16,183.65007552010852
2001-07-17,187.6054203438627
2001-07-18,184.63341495431806
2001-07-19,181.89351777044013
2001-07-20,182.66924584048542
2001-07-23,185.88079051694106
2001-07-24,183.3422880559423
2001-07-25,180.474713871616
2001-07-26,181.1923831102522
2001-07-27,181.94262279165505
2001-07-30,182.83276357978252
2001-07-31,182.87907308923576
2001-08-01,179.37036077945226
2001-08-02,179.5747446317923
2001-08-03,179.22782413529512
2001-08-06,181.5327265894176
2001-08-07,182.12601981347788
2001-08-08,181.64574068208032
2001-08-09,179.67139024664039
2001-08-10,178.68426943645835
2001-08-13,177.6035247163867
2001-08-14,176.08842975749218
2001-08-15,174.25226166497512
2001-08-16,174.8510256630851
2001-08-17,173.20547381776697
2001-08-20,173.41021047494897
2001-08-21,173.0640126731192
2001-08-22,172.06626703391944
2001-08-23,173.18271793978235
2001-08-24,173.20759663662034
2001-08-27,174.0755933731153
2001-08-28,173.27996119164527
2001-08-29,174.69997721781286
2001-08-30,174.35631510114226
2001-08-31,175.07303748954124
2001-09-03,174.77342829261693
2001-09-04,177.8469985200214
2001-09-05,177.2245182641402
2001-09-06,175.03769544590028
2001-09-07,172.25773027308583
2001-09-10,170.70512425431934
2001-09-11,163.70618196307484
2001-09-12,164.2503911379023
2001-09-13,160.26947688594186
2001-09-14,155.2088980048261
2001-09-17,154.90119265122868
2001-09-18,154.42546612159853
2001-09-19,151.63028851264193
2001-09-20,149.3211871984925
2001-09-21,148.43815714300288
2001-09-24,150.632093792962
2001-09-25,149.60194454112676
2001-09-26,148.37614768672196
2001-09-27,148.317219255484
2001-09-28,151.02185103976254
2001-10-01,149.14696694513566
2001-10-02,148.57579365769337
2001-10-03,146.16345905012122
2001-10-04,146.13875775377653
2001-10-05,144.37152389045238
2001-10-08,142.4610136787946
2001-10-09,142.59036215967447
2001-10-10,145.09445287363403
2001-10-11,147.7585098433911
2001-10-12,147.05564006292354
2001-10-15,147.9474671412457
2001-10-16,148.98486095643838
2001-10-17,149.46320903286917
2001-10-18,149.62872089406417
2001-10-19,152.5726293398727
2001-10-22,155.7003692271875
2001-10-23,156.7596887240367
2001-10-24,155.8017171884014
2001-10-25,155.4945284249763
2001-10-26,155.8096968149464
2001-10-29,152.26315015701957
2001-10-30,151.23688274295975
2001-10-31,154.11802174882382
2001-11-01,153.05325718076872
2001-11-02,153.98385417341504
2001-11-05,157.4909137387283
2001-11-06,158.52249200236366
2001-11-07,159.17664880315917
2001-11-08,161.49841603535705
2001-11-09,162.16259438377338
2001-11-12,160.26676937876195
2001-11-13,165.05757123078234
2001-11-14,165.98727429630227
2001-11-15,167.65643065544546
2001-11-16,167.5828770101796
2001-11-19,171.02690756163872
2001-11-20,169.0296676968945
2001-11-21,172.00148375950235
2001-11-22,172.92810988908735
2001-11-23,176.00434676967905
2001-11-26,177.23495448626983
2001-11-27,177.43713074760743
2001-11-28,173.41173204488737
2001-11-29,172.51285873833393
2001-11-30,170.31596437898008
2001-12-03,173.67712269598542
2001-12-04,174.90388976043283
2001-12-05,177.675495634941
2001-12-06,177.58133606799
2001-12-07,179.37971925885208
2001-12-10,180.99799102511108
2001-12-11,181.41929377345915
2001-12-12,180.59171664657288
2001-12-13,179.7107342165604
2001-12-14,179.1440398998033
2001-12-17,179.7516445445867
2001-12-18,181.37093764928701
2001-12-19,183.91013293861536
2001-12-20,183.0896829963272
2001-12-21,185.57294178404067
2001-12-24,188.12953387044394
2001-12-25,188.1376751394958
2001-12-26,189.17209690009415
2001-12-27,188.9767478857551
2001-12-28,189.61364224682868
2001-12-31,188.37954804703938
2002-01-01,188.37994692992547
2002-01-02,187.39228427645278
2002-01-03,191.56611337210228
2002-01-04,192.18787762967509
2002-01-07,187.04432779049546
2002-01-08,186.59070313759688
2002-01-09,184.10173745211048
2002-01-10,181.05322103687791
2002-01-11,181.57799740450662
2002-01-14,181.35230145707507
2002-01-15,184.58740405923578
2002-01-16,184.98022257444615
2002-01-17,185.8725826668469
2002-01-18,186.74328224794922
2002-01-21,188.16346296471443
2002-01-22,189.9665521582191
2002-01-23,189.5475268923279
2002-01-24,191.36963530927895
2002-01-25,194.87045675430565
2002-01-28,194.33696450238926
2002-01-29,191.4953390403155
2002-01-30,191.50219827922822
2002-01-31,192.29806832998975
2002-02-01,192.36697556688074
2002-02-04,190.39439718462344
2002-02-05,189.28401500419523
2002-02-06,190.25963628888292
2002-02-07,188.49007331866008
2002-02-08,187.89179729582207
2002-02-11,185.9018914844755
2002-02-12,187.22494261224577
2002-02-13,190.70030301219273
2002-02-14,191.96762252401848
2002-02-15,190.8754741735598
2002-02-18,192.6583448483837
2002-02-19,191.58099080978621
2002-02-20,191.71105992313616
2002-02-21,193.21789437238132
2002-02-22,191.8242139410114
2002-02-25,195.2467012967739
2002-02-26,195.85765196724577
2002-02-27,198.23927676042348
2002-02-28,198.5322648370859
2002-03-01,198.43674722837136
2002-03-04,198.5342280719088
2002-03-05,198.7128928614828
2002-03-06,197.7555546776116
2002-03-07,195.9792057685635
2002-03-08,199.37326026734874
2002-03-11,199.0761202798919
2002-03-12,200.95813925549123
2002-03-13,201.27661140293588
2002-03-14,199.49939134404883
2002-03-15,199.86716990793425
2002-03-18,201.06332998819948
2002-03-19,201.71195707962679
2002-03-20,202.55096968730462
2002-03-21,202.37677463587644
2002-03-22,202.05581367015975
2002-03-25,200.4641494502271
2002-03-26,202.57996298032927
2002-03-27,203.57919668915355
2002-03-28,203.4994543924038
2002-03-29,203.41521429836118
2002-04-01,203.32124337051977
2002-04-02,203.91461769520643
2002-04-03,204.25892193292978
2002-04-04,201.86585935947397
2002-04-05,204.23108568433054
2002-04-08,205.44602919592035
2002-04-09,205.64165881195356
2002-04-10,206.39531783758255
2002-04-11,204.76164537544656
2002-04-12,205.11676485903143
2002-04-15,203.4984861381503
2002-04-16,204.2453095917844
2002-04-17,204.13441744919348
2002-04-18,202.7473230370026
2002-04-19,203.46358935316292
2002-04-22,202.35474067984245
2002-04-23,201.69187251684048
2002-04-24,201.93033198749646
2002-04-25,199.2576067027975
2002-04-26,200.04296732881923
2002-04-29,198.5596764132685
2002-04-30,199.90705792734292
2002-05-01,198.01454167285712
2002-05-02,197.49074724460831
2002-05-03,193.13536148610686
2002-05-06,193.372254529833
2002-05-07,195.31191648761617
2002-05-08,196.0720365030793
2002-05-09,194.0539977968143
2002-05-10,192.48605479941978
2002-05-13,192.75955972955538
2002-05-14,195.13681449645856
2002-05-15,194.81147621139485
2002-05-16,196.11786265270376
2002-05-17,193.13350395743487
2002-05-20,192.68736141468653
2002-05-21,193.02366998754468
2002-05-22,190.19233579420145
2002-05-23,191.93078965837813
2002-05-24,191.40827997202535
2002-05-27,192.22281831529952
2002-05-28,191.24831975872783
2002-05-29,190.4896599062434
2002-05-30,188.6852775526546
2002-05-31,189.30300561424588
2002-06-03,186.23371788823286
2002-06-04,183.39410170076036
2002-06-05,181.99011338306687
2002-06-06,175.657026381121
2002-06-07,175.64302228437884
2002-06-10,179.33541537446885
2002-06-11,177.59254313248556
2002-06-12,173.78039980223008
2002-06-13,174.80751059892737
2002-06-14,171.90316250149678
2002-06-17,176.37344167606733
2002-06-18,175.631752284836
2002-06-19,170.91700530047447
2002-06-20,163.52015321233804
2002-06-21,156.22596014183475
2002-06-24,154.54697586283424
2002-06-25,156.5165088367009
2002-06-26,148.0591844654882
2002-06-27,151.0290678292106
2002-06-28,153.70513002450667
2002-07-01,152.90255133163504
2002-07-02,151.7133482210225
2002-07-03,152.89898966522674
2002-07-04,154.7915751820942
2002-07-05,155.3979125048077
2002-07-08,153.20120996362908
2002-07-09,153.1671867871111
2002-07-10,153.93740447248535
2002-07-11,155.20990568629776
2002-07-12,157.21633975683503
2002-07-15,151.36253039332428
2002-07-16,149.42919873103386
2002-07-17,151.2517994863877
2002-07-18,152.54901398161317
2002-07-19,149.97911856761561
2002-07-22,146.2619018027575
2002-07-23,146.70064595581812
2002-07-24,148.0636929229406
2002-07-25,145.24253728372818
2002-07-26,144.59020669140145
