Date,EAFE VALUE WEIGHTED
1999-10-21,791.0419018118698
1999-10-22,805.9141323669568
1999-10-25,807.7691715861706
1999-10-26,816.6919059024414
1999-10-27,814.6597673369428
1999-10-28,821.7901959400829
1999-10-29,838.7651132792922
1999-11-01,839.41135284944
1999-11-02,841.57990346731
1999-11-03,842.3426710167217
1999-11-04,852.7866666298293
1999-11-05,848.3342991167941
1999-11-08,847.4162961200522
1999-11-09,848.9084953366975
1999-11-10,855.3799141463655
1999-11-11,859.127016159339
1999-11-12,862.4670555563766
1999-11-15,865.7424733833503
1999-11-16,868.0304646112786
1999-11-17,869.8082044847256
1999-11-18,879.7943917300572
1999-11-19,882.3645372384019
1999-11-22,879.1499425162666
1999-11-23,885.3662044398864
1999-11-24,884.7488029465997
1999-11-25,889.7742825100784
1999-11-26,901.9360152891564
1999-11-29,904.2338458565999
1999-11-30,890.3800241147087
1999-12-01,895.4954720104433
1999-12-02,901.3094857325729
1999-12-03,909.3991570130325
1999-12-06,896.491192398543
1999-12-07,898.8358704758252
1999-12-08,890.5702502016056
1999-12-09,896.4294233351757
1999-12-10,900.0814230150293
1999-12-13,900.5160496497133
1999-12-14,903.1817413783066
1999-12-15,902.1848675077723
1999-12-16,899.7897418656746
1999-12-17,908.7013710573826
1999-12-20,911.0954842332046
1999-12-21,909.2498179136932
1999-12-22,919.3785594240576
1999-12-23,923.6635530811957
1999-12-24,925.2160778571325
1999-12-27,925.9397315669929
1999-12-28,932.8665000570833
1999-12-29,936.6469789544869
1999-12-30,945.1076113360107
1999-12-31,945.1076113360107
2000-01-03,939.5731426270132
2000-01-04,910.3420326540964
2000-01-05,891.7270720350925
2000-01-06,880.2697397139822
2000-01-07,894.4576920320246
2000-01-10,901.788161310244
2000-01-11,903.2470720448631
2000-01-12,899.0229905857144
2000-01-13,902.2590806914523
2000-01-14,919.4214939816021
2000-01-17,928.8919924797434
2000-01-18,913.7200039634469
2000-01-19,905.0277073830083
2000-01-20,904.6707352341641
2000-01-21,904.0868636030589
2000-01-24,904.0219344998504
2000-01-25,887.4403476223112
2000-01-26,896.204062413529
2000-01-27,911.721525263773
2000-01-28,911.7243277332639
2000-01-31,900.0819945863699
2000-02-01,902.652565392892
2000-02-02,909.2309627057039
2000-02-03,913.0425030457758
2000-02-04,915.1371366859914
2000-02-07,910.0196762462944
2000-02-08,908.7779710362431
2000-02-09,907.8227854688339
2000-02-10,907.169016095266
2000-02-11,904.2688579178254
2000-02-14,898.947008495026
2000-02-15,883.5884292458057
2000-02-16,891.6551420036093
2000-02-17,897.7358589439909
2000-02-18,891.8510272640594
2000-02-21,878.2975134076543
2000-02-22,866.1803889795184
2000-02-23,876.4647560276961
2000-02-24,879.4326622348528
2000-02-25,897.586385498774
2000-02-28,899.4914197004346
2000-02-29,905.7312662891977
2000-03-01,917.5942083433273
2000-03-02,925.1001899755514
2000-03-03,928.3065192398234
2000-03-06,929.0075221209105
2000-03-07,931.7889633058646
2000-03-08,925.2703856820772
2000-03-09,921.2315577579208
2000-03-10,927.466845600135
2000-03-13,911.9771283264546
2000-03-14,915.5122976708561
2000-03-15,902.0706952597143
2000-03-16,921.4821856733971
2000-03-17,927.7413971233738
2000-03-20,928.2577482106757
2000-03-21,927.9964906038355
2000-03-22,931.4848288397297
2000-03-23,925.975579935745
2000-03-24,939.3837817777779
2000-03-27,946.3794260888413
2000-03-28,956.9171371500545
2000-03-29,971.451066900084
2000-03-30,956.207628527496
2000-03-31,967.5607963872142
2000-04-03,963.4304692506666
2000-04-04,969.4463300713089
2000-04-05,954.2691514740849
2000-04-06,957.7063759811535
2000-04-07,960.7471946934072
2000-04-10,960.7753971567679
2000-04-11,951.3564278767722
2000-04-12,962.538286752049
2000-04-13,961.361289543302
2000-04-14,952.30775387619
2000-04-17,925.5898919533199
2000-04-18,940.4782973800042
2000-04-19,949.5740989619106
2000-04-20,952.4710177517563
2000-04-21,947.1080851443588
2000-04-24,956.4158935704253
2000-04-25,970.4448235552084
2000-04-26,971.9258392971417
2000-04-27,968.4837031012233
2000-04-28,970.6984524533061
2000-05-01,976.7988377551189
2000-05-02,988.2293562520379
2000-05-03,990.5909849015818
2000-05-04,991.8222198177159
2000-05-05,991.6366673170821
2000-05-08,988.1191237292027
2000-05-09,973.3420747097302
2000-05-10,962.6204176504255
2000-05-11,967.9999321747082
2000-05-12,978.4249463620272
2000-05-15,968.1470996364654
2000-05-16,983.249979658187
2000-05-17,980.9939537408666
2000-05-18,979.8321582923684
2000-05-19,973.0804405893028
2000-05-22,954.2661625167876
2000-05-23,956.3915056826688
2000-05-24,950.6138965020114
2000-05-25,957.6853661483434
2000-05-26,942.4796235585917
2000-05-29,946.811936023041
2000-05-30,951.3154598900537
2000-05-31,949.1914589864678
2000-06-01,954.6489441384997
2000-06-02,961.4992283263252
2000-06-05,969.7786090658817
2000-06-06,966.7277162432998
2000-06-07,965.6161007678143
2000-06-08,964.1272546697256
2000-06-09,964.5249257606605
2000-06-12,964.7381639807362
2000-06-13,959.9893029997919
2000-06-14,960.7286871945358
2000-06-15,956.3668981931031
2000-06-16,952.5268912123752
2000-06-19,956.1074511915908
2000-06-20,963.8315118888162
2000-06-21,967.9051945067114
2000-06-22,971.2310456779767
2000-06-23,970.8516611826581
2000-06-26,968.0379988148981
2000-06-27,969.7545143732907
2000-06-28,974.2561376768688
2000-06-29,968.3742203566668
2000-06-30,969.5105412524387
2000-07-03,982.3129770577742
2000-07-04,984.0186101615783
2000-07-05,973.9288625128597
2000-07-06,972.8287479871037
2000-07-07,983.3438295284186
2000-07-10,987.1589530462109
2000-07-11,988.7026597146275
2000-07-12,991.7665153945044
2000-07-13,988.3983016873766
2000-07-14,989.9935128923656
2000-07-17,989.8983149736843
2000-07-18,982.4085622262538
2000-07-19,986.7641294129565
2000-07-20,990.3750963532372
2000-07-21,975.7077786652636
2000-07-24,973.7286788102731
2000-07-25,967.8907786906776
2000-07-26,966.3201510893341
2000-07-27,959.0295324067027
2000-07-28,960.0334717636988
2000-07-31,963.2238304081859
2000-08-01,968.8263726683595
2000-08-02,981.0196411051049
2000-08-03,981.094305713275
2000-08-04,981.6033744774929
2000-08-07,993.0151658998186
2000-08-08,995.172942961767
2000-08-09,1004.9612717377877
2000-08-10,995.5575810235189
2000-08-11,1001.7187279898874
2000-08-14,1003.4246134943312
2000-08-15,1001.4794300366842
2000-08-16,1006.0506376420973
2000-08-17,998.6935794105076
2000-08-18,1003.0695574344467
2000-08-21,1003.8393209121438
2000-08-22,1014.109215116434
2000-08-23,1020.8869122418057
2000-08-24,1013.5502421132096
2000-08-25,1014.8987253489614
2000-08-28,1020.8437526177436
2000-08-29,1019.8002862639875
2000-08-30,1014.1210557721906
2000-08-31,1013.5026112177045
2000-09-01,1016.2986258906608
2000-09-04,1020.194400334306
2000-09-05,1021.102940805479
2000-09-06,1021.261772434461
2000-09-07,1026.441351323651
2000-09-08,1022.4307550622692
2000-09-11,1019.3308919436935
2000-09-12,1010.8804157437551
2000-09-13,1005.5980070159911
2000-09-14,1007.9951599049515
2000-09-15,1001.7921418206654
2000-09-18,1002.6430530131671
2000-09-19,1004.6455303933926
2000-09-20,1009.1889909702952
2000-09-21,997.043224521984
2000-09-22,974.0854977837416
2000-09-25,986.5562737338965
2000-09-26,980.1742019438701
2000-09-27,976.6984615999717
2000-09-28,977.4181888161459
2000-09-29,985.3452503890308
2000-10-02,992.2605885144048
2000-10-03,1000.9860040792779
2000-10-04,1002.2199548989173
2000-10-05,1007.1111625331243
2000-10-06,1004.7991520188295
2000-10-09,993.9177906304949
2000-10-10,994.5795271319398
2000-10-11,978.646397132996
2000-10-12,985.1184374858835
2000-10-13,985.4635486477689
2000-10-16,993.3785323922343
2000-10-17,985.0668956547335
2000-10-18,978.319952848602
2000-10-19,990.054267900667
2000-10-20,999.2652915594593
2000-10-23,1002.8330163891383
2000-10-24,1011.0633756385057
2000-10-25,1012.2164370964219
2000-10-26,1009.5776231757044
2000-10-27,1005.2345125612616
2000-10-30,1004.6015823838986
2000-10-31,1011.7603753095211
2000-11-01,1016.4251357283117
2000-11-02,1018.2506286210617
2000-11-03,1020.7822883970591
2000-11-06,1026.8816486072053
2000-11-07,1026.659295619641
2000-11-08,1026.5398952979972
2000-11-09,1016.8070601293516
2000-11-10,1007.6971961932077
2000-11-13,998.2929764613708
2000-11-14,1007.9438343777753
2000-11-15,1007.3866343843672
2000-11-16,1003.3986866671252
2000-11-17,1002.9794679075824
2000-11-20,995.8818741298741
2000-11-21,995.2352272338577
2000-11-22,983.997422535547
2000-11-23,986.6020665507065
2000-11-24,992.3180595500418
2000-11-27,996.4887440300685
2000-11-28,989.3534345452076
2000-11-29,979.8876789934889
2000-11-30,969.0326650794373
2000-12-01,980.1595037148177
2000-12-04,966.7394865600722
2000-12-05,977.5645256359682
2000-12-06,979.3088178342097
2000-12-07,969.500164197078
2000-12-08,973.1439777615282
2000-12-11,996.2560116608954
2000-12-12,994.9089323027989
2000-12-13,991.9096169649935
2000-12-14,974.5798062052627
2000-12-15,954.8279008972366
2000-12-18,959.6946646828077
2000-12-19,963.0784735623985
2000-12-20,939.0793205172033
2000-12-21,927.6311727898639
2000-12-22,923.4378549795063
2000-12-25,931.2691973580324
2000-12-26,926.8477757952578
2000-12-27,933.2748447506048
2000-12-28,937.8254914779897
2000-12-29,934.4771861386272
2001-01-01,934.4771861386272
2001-01-02,925.2578809378333
2001-01-03,921.9644417666792
2001-01-04,932.5469168313838
2001-01-05,930.5819333137448
2001-01-08,929.0906148502132
2001-01-09,923.9407320406126
2001-01-10,917.5090346711401
2001-01-11,910.7195407499395
2001-01-12,913.5130501983137
2001-01-15,917.1978621105154
2001-01-16,915.9642120077054
2001-01-17,933.9484712633008
2001-01-18,928.7529133837483
2001-01-19,933.9722997266871
2001-01-22,936.3041998567651
2001-01-23,934.1183617472986
2001-01-24,942.0684997447312
2001-01-25,947.9595491863827
2001-01-26,945.5113193280005
2001-01-29,950.3715597820513
2001-01-30,948.6648035331261
2001-01-31,949.6778618352064
2001-02-01,944.4999318646106
2001-02-02,941.023027379413
2001-02-05,934.600394436516
2001-02-06,940.6421093148319
2001-02-07,934.1547341393955
2001-02-08,937.9659504881084
2001-02-09,928.8196343971656
2001-02-12,930.7987171789019
2001-02-13,935.610633082144
2001-02-14,934.4617879623845
2001-02-15,946.5473353750001
2001-02-16,929.5897256614251
2001-02-19,923.4001453729161
2001-02-20,928.2615957253948
2001-02-21,918.8353013530478
2001-02-22,919.744842331213
2001-02-23,915.38674161472
2001-02-26,919.764287810669
2001-02-27,916.8428493893214
2001-02-28,911.8718470208515
2001-03-01,901.1970241122136
2001-03-02,889.4506548842865
2001-03-05,897.1021454008343
2001-03-06,907.4508597583568
2001-03-07,909.6609539027015
2001-03-08,907.5736092697181
2001-03-09,902.9832069028814
2001-03-12,884.1958189779112
2001-03-13,873.9077563794768
2001-03-14,860.9636463383791
2001-03-15,875.0832756069166
2001-03-16,864.1460382740202
2001-03-19,861.025903222439
2001-03-20,864.1871655604164
2001-03-21,868.856834693872
2001-03-22,843.7200286413738
2001-03-23,856.937914816566
2001-03-26,883.2417638360602
2001-03-27,892.8678009253745
2001-03-28,894.9728809447537
2001-03-29,889.6617270276079
2001-03-30,885.9366086990385
2001-04-02,879.8783236249787
2001-04-03,869.8811481108605
2001-04-04,867.8816574616749
2001-04-05,885.4011942009815
2001-04-06,883.6942558162481
2001-04-09,882.2480913261364
2001-04-10,897.3936490880191
2001-04-11,906.9536674108124
2001-04-12,908.1919007908111
2001-04-13,906.9364956842578
2001-04-16,909.101626411823
2001-04-17,907.9050515389131
2001-04-18,934.0018173719279
2001-04-19,931.4434545923561
2001-04-20,920.4065671221497
2001-04-23,918.9558797615492
2001-04-24,922.8961983580858
2001-04-25,922.1738010946053
2001-04-26,926.1500480448827
2001-04-27,936.8617660089351
2001-04-30,945.2716456670241
2001-05-01,953.5111083447407
2001-05-02,954.30161099585
2001-05-03,945.5649531769908
2001-05-04,947.5485693591701
2001-05-07,953.4921406657227
2001-05-08,949.4707607509181
2001-05-09,943.4078632381116
2001-05-10,951.6286578353906
2001-05-11,954.686473313777
2001-05-14,941.3655240773787
2001-05-15,946.9454560403198
2001-05-16,941.5892831019452
2001-05-17,953.7252137519007
2001-05-18,956.0363744556678
2001-05-21,965.4405944504915
2001-05-22,972.3915684569823
2001-05-23,975.8288930698479
2001-05-24,976.6586208358116
2001-05-25,972.4537994131655
2001-05-28,968.4208372762049
2001-05-29,970.7996139726922
2001-05-30,957.7471095901963
2001-05-31,963.8339702670482
2001-06-01,962.128217999055
2001-06-04,964.2656083592791
2001-06-05,968.0015673878538
2001-06-06,964.4575024904638
2001-06-07,963.4609384494296
2001-06-08,963.1643526965287
2001-06-11,956.7181097474013
2001-06-12,937.5171792218657
2001-06-13,941.0869566551969
2001-06-14,930.9799552578309
2001-06-15,920.6447282719498
2001-06-18,913.7098975386068
2001-06-19,916.7333441549835
2001-06-20,915.5045001069145
2001-06-21,918.2526441278486
2001-06-22,923.4744621674566
2001-06-25,919.0638217151402
2001-06-26,911.3816023454708
2001-06-27,910.3548704254856
2001-06-28,919.0396343929816
2001-06-29,929.5023184043766
2001-07-02,937.1166621347121
2001-07-03,931.8899659211647
2001-07-04,927.2338508522613
2001-07-05,924.6163644976402
2001-07-06,902.6372900468916
2001-07-09,898.4386921489638
2001-07-10,895.7520402601941
2001-07-11,885.1653577349649
2001-07-12,899.098192029738
2001-07-13,901.2359936708742
2001-07-16,896.3175828096493
2001-07-17,890.0389869515269
2001-07-18,872.663755722353
2001-07-19,880.6197706876798
2001-07-20,876.4176951857135
2001-07-23,872.2987992943263
2001-07-24,864.0992500100925
2001-07-25,857.34766297472
2001-07-26,861.1420066413461
2001-07-27,871.3803706296445
2001-07-30,871.0019886821403
2001-07-31,883.2595601705241
2001-08-01,886.0663839526424
2001-08-02,891.5696715756607
2001-08-03,882.7465352960654
2001-08-06,884.4080730486995
2001-08-07,889.2077416894784
2001-08-08,882.7066910298114
2001-08-09,861.9532028075561
2001-08-10,857.4347028085108
2001-08-13,855.1972665114637
2001-08-14,869.66217115336
2001-08-15,865.9476863783889
2001-08-16,856.738145679393
2001-08-17,846.5838624126344
2001-08-20,844.2971661661918
2001-08-21,851.474499683497
2001-08-22,850.3342000859983
2001-08-23,851.7866692812005
2001-08-24,858.7123357064075
2001-08-27,862.4225307693387
2001-08-28,855.0125660967451
2001-08-29,851.3626341175776
2001-08-30,837.5624225104493
2001-08-31,837.3383785211649
2001-09-03,826.5136612608121
2001-09-04,843.6032522231548
2001-09-05,833.3873622632959
2001-09-06,818.560942390747
2001-09-07,799.1703404031438
2001-09-10,787.6136947491801
2001-09-11,757.8533417826759
2001-09-12,744.75082306672
2001-09-13,752.2580292213752
2001-09-14,731.0108555652837
2001-09-17,729.3895940199578
2001-09-18,725.2019609502034
2001-09-19,715.666830551213
2001-09-20,692.699107160959
2001-09-21,676.0328756057645
2001-09-24,697.852409614004
2001-09-25,703.9401942886033
2001-09-26,708.0375006870659
2001-09-27,712.7881708860551
2001-09-28,736.0318088820138
2001-10-01,729.0981927018676
2001-10-02,736.2786489443839
2001-10-03,733.6323764247027
2001-10-04,757.68290975761
2001-10-05,753.5061811509769
2001-10-08,752.0814344175463
2001-10-09,746.5381440706818
2001-10-10,756.1408369885336
2001-10-11,771.2497816922055
2001-10-12,771.3657101238272
2001-10-15,759.0765803690143
2001-10-16,763.4780494151447
2001-10-17,776.9212084995037
2001-10-18,766.1730921806227
2001-10-19,759.3382619658719
2001-10-22,767.4276680471266
2001-10-23,784.6748580618035
2001-10-24,786.3934100277563
2001-10-25,777.9081631903036
2001-10-26,788.1417406888486
2001-10-29,771.0506437226584
2001-10-30,755.7341421045886
2001-10-31,762.2274560764406
2001-11-01,764.2741084244582
2001-11-02,765.7086357397557
2001-11-05,780.4409836476723
2001-11-06,782.9636259200169
2001-11-07,781.3797049540706
2001-11-08,796.9177666041971
2001-11-09,790.2295648045218
2001-11-12,777.4071148054112
2001-11-13,792.8384643763466
2001-11-14,793.0154288023652
2001-11-15,800.6054079589718
2001-11-16,803.5793703403367
2001-11-19,816.0418923371908
2001-11-20,809.1469224600748
2001-11-21,811.0514165018261
2001-11-22,812.5882407792756
2001-11-23,811.5083968414614
2001-11-26,815.0484664334341
2001-11-27,807.8706789857948
2001-11-28,795.6547433119039
2001-11-29,795.040815655961
2001-11-30,796.5624360709221
2001-12-03,789.2721697406524
2001-12-04,793.4713599770038
2001-12-05,815.5523136710016
2001-12-06,819.163742081884
2001-12-07,810.7739552064997
2001-12-10,797.32932100121
2001-12-11,794.8505145629571
2001-12-12,792.5111906935322
2001-12-13,776.7404138755778
2001-12-14,769.3230408025815
2001-12-17,775.835439363501
2001-12-18,777.5762879573006
2001-12-19,774.7267067754343
2001-12-20,774.2707284053325
2001-12-21,783.9763062610351
2001-12-24,788.7020551883329
2001-12-25,788.1553148514693
2001-12-26,786.7081572074873
2001-12-27,795.4458397292361
2001-12-28,804.8365343761624
2001-12-31,801.3475006178123
2002-01-01,801.3475006178123
2002-01-02,789.6728562057507
2002-01-03,802.0335092467516
2002-01-04,812.4847043946576
2002-01-07,809.2812566148308
2002-01-08,800.4930111919366
2002-01-09,799.9112549996908
2002-01-10,790.3049037292473
2002-01-11,792.6826092867408
2002-01-14,780.5278346762717
2002-01-15,781.4160395980591
2002-01-16,778.3389759803645
2002-01-17,785.993616180417
2002-01-18,786.101688723898
2002-01-21,784.0621036002491
2002-01-22,778.6588621109915
2002-01-23,779.072354516993
2002-01-24,788.060858505067
2002-01-25,792.974594603574
2002-01-28,802.2170114571313
2002-01-29,791.240078303731
2002-01-30,781.5087117825117
2002-01-31,789.5259340659484
2002-02-01,787.0262424071194
2002-02-04,778.1449374334815
2002-02-05,764.570003887098
2002-02-06,757.3675683017267
2002-02-07,764.5801257482317
2002-02-08,765.1369206085637
2002-02-11,769.8084954794053
2002-02-12,774.04829640615
2002-02-13,780.8475024885382
2002-02-14,789.2478701037118
2002-02-15,783.4440875833335
2002-02-18,781.9833888530682
2002-02-19,763.8978898273645
2002-02-20,760.3185071980213
2002-02-21,771.7021547028999
2002-02-22,764.7033341795201
2002-02-25,773.2159915661867
2002-02-26,776.923778705439
2002-02-27,791.097275910451
2002-02-28,793.1543398319944
2002-03-01,803.0169624519148
2002-03-04,826.7181224246852
2002-03-05,823.7909900927523
2002-03-06,824.1887949410825
2002-03-07,836.8806214582982
2002-03-08,842.6683738376228
2002-03-11,845.1085249311595
2002-03-12,834.6628066711996
2002-03-13,828.1209589472485
2002-03-14,830.4081110584987
2002-03-15,837.8642136959204
2002-03-18,836.3122874480881
2002-03-19,842.180203737881
2002-03-20,834.3859164797626
2002-03-21,832.8529861497565
2002-03-22,830.5568939302776
2002-03-25,825.9780215218123
2002-03-26,826.722783684595
2002-03-27,831.4990905818391
2002-03-28,840.5037325132965
2002-03-29,835.6410532966815
2002-04-01,831.1767691194646
2002-04-02,830.1744561962901
2002-04-03,833.8780044281539
2002-04-04,830.5594487520681
2002-04-05,831.8440830336691
2002-04-08,825.8080936828391
2002-04-09,822.9789059265621
2002-04-10,828.9513830438829
2002-04-11,816.7360186229699
2002-04-12,817.2694451361183
2002-04-15,823.6967131740266
2002-04-16,835.3699659903729
2002-04-17,838.2221417425369
2002-04-18,837.0089553610005
2002-04-19,837.7262888320773
2002-04-22,837.9786670491676
2002-04-23,836.0481496737872
2002-04-24,832.7196035904149
2002-04-25,825.6133002883932
2002-04-26,821.8280623691651
2002-04-29,819.0466671744967
2002-04-30,821.2930626944569
2002-05-01,820.8793853193555
2002-05-02,822.3709520280225
2002-05-03,818.0876769030289
2002-05-06,814.0035212021398
2002-05-07,806.575751405589
2002-05-08,819.9222321984869
2002-05-09,820.0763619549434
2002-05-10,813.9895869671873
2002-05-13,817.4190014675048
2002-05-14,825.090538255991
2002-05-15,830.9833779699526
2002-05-16,832.1270259020024
2002-05-17,831.0190638428799
2002-05-20,829.2240928668878
2002-05-21,831.737807336873
2002-05-22,826.2035696541865
2002-05-23,828.6945548741114
2002-05-24,830.9196971723018
2002-05-27,831.7172397483963
2002-05-28,823.2871379424353
2002-05-29,818.9619572452933
2002-05-30,811.002970139597
2002-05-31,813.2248128012043
2002-06-03,811.1803700323828
2002-06-04,796.6711485782905
2002-06-05,793.6774391124354
2002-06-06,789.4216891845601
2002-06-07,780.3967768504208
2002-06-10,780.0675841769565
2002-06-11,785.9660808689196
2002-06-12,772.5088919356808
2002-06-13,763.5182323703675
2002-06-14,744.6489239190437
2002-06-17,757.1591691997883
2002-06-18,755.8318289402321
2002-06-19,740.3244192390372
2002-06-20,729.4589504538031
2002-06-21,726.1895723001137
2002-06-24,712.8612264843767
2002-06-25,726.2157498416307
2002-06-26,707.6363913181015
2002-06-27,716.7060046850065
2002-06-28,735.8371317005113
2002-07-01,737.9601047730932
2002-07-02,722.6890816236308
2002-07-03,713.3035207874988
2002-07-04,721.6405999087868
2002-07-05,744.1583726351262
2002-07-08,739.9071732088252
2002-07-09,736.2067786283731
2002-07-10,720.8256167901668
2002-07-11,700.43506652148
2002-07-12,702.1551969011074
2002-07-15,671.3152098200071
2002-07-16,667.869418444219
2002-07-17,682.823103079483
2002-07-18,693.222117284003
2002-07-19,667.929093630329
2002-07-22,646.3848503330686
2002-07-23,640.2624896537628
2002-07-24,630.7691814333401
2002-07-25,640.4522939781556
2002-07-26,638.5167895383313
2002-07-29,666.4690011697608
2002-07-30,666.4797318842336
