Date,NORTH AMERICA VALUE WEIGHTED
1999-10-05,911.3341282440903
1999-10-06,923.5428645442021
1999-10-07,915.9935636139944
1999-10-08,934.8727432435666
1999-10-11,931.4333143892101
1999-10-12,910.0266134877436
1999-10-13,890.8610256127579
1999-10-14,890.4859240801142
1999-10-15,857.9233471564224
1999-10-18,867.2059179544135
1999-10-19,875.8793321443293
1999-10-20,890.2853032908181
1999-10-21,884.5875313366871
1999-10-22,910.4367894010009
1999-10-25,905.804799649581
1999-10-26,906.5271267989093
1999-10-27,924.3357719917368
1999-10-28,957.0605504961483
1999-10-29,971.7498540505449
1999-11-01,965.9800727354541
1999-11-02,962.4330145854659
1999-11-03,965.964928064644
1999-11-04,972.9526343307724
1999-11-05,980.8828460389235
1999-11-08,988.2579993037704
1999-11-09,977.0689985495724
1999-11-10,975.8953235884088
1999-11-11,980.4743698304023
1999-11-12,1001.0365059224249
1999-11-15,1003.0179302367195
1999-11-16,1017.5108257906868
1999-11-17,1003.1654742082654
1999-11-18,1016.3113372994573
1999-11-19,1015.6246700672336
1999-11-22,1009.8938584388557
1999-11-23,1003.152015267342
1999-11-24,1017.1511610936109
1999-11-25,1018.0199332342079
1999-11-26,1024.8358457418822
1999-11-29,1022.1283134240897
1999-11-30,1014.7254053250325
1999-12-01,1017.0803293496307
1999-12-02,1024.3764132498134
1999-12-03,1044.0712823896492
1999-12-06,1012.7885957747654
1999-12-07,1000.8375228209488
1999-12-08,993.5777590813208
1999-12-09,1001.4239344995334
1999-12-10,1006.6515226400354
1999-12-13,1007.3062986372083
1999-12-14,1007.3299945975787
1999-12-15,1014.8765286085893
1999-12-16,999.7934046123717
1999-12-17,1008.0247333144533
1999-12-20,1006.4121563839062
1999-12-21,1010.3478709918724
1999-12-22,1013.6956984338048
1999-12-23,1022.3836426995915
1999-12-24,1022.9964885754592
1999-12-27,1021.3183271484119
1999-12-28,1031.1267969336593
1999-12-29,1037.0173522184596
1999-12-30,1041.4607075109247
1999-12-31,1042.9629255823568
2000-01-03,1015.3253114023149
2000-01-04,971.6524040682879
2000-01-05,975.3713385279337
2000-01-06,983.2113463243794
2000-01-07,1013.8907002477647
2000-01-10,1017.4287881977447
2000-01-11,1004.1133212204312
2000-01-12,1007.2600108855198
2000-01-13,1016.578495240739
2000-01-14,1037.4767799735764
2000-01-17,1042.7068426143512
2000-01-18,1030.4377969335214
2000-01-19,1030.1647157548769
2000-01-20,1018.2443010523504
2000-01-21,1015.1968661794282
2000-01-24,999.9988728573284
2000-01-25,993.6991872588306
2000-01-26,1004.7198154669148
2000-01-27,1020.6739569164517
2000-01-28,1003.7002470094145
2000-01-31,1024.3312369862267
2000-02-01,1037.7213583349182
2000-02-02,1036.170796134007
2000-02-03,1028.082973164787
2000-02-04,1029.8191838445778
2000-02-07,1026.0168557546772
2000-02-08,1021.1762273746962
2000-02-09,998.8549634691369
2000-02-10,997.5759805544704
2000-02-11,982.4964059098845
2000-02-14,990.1891932535586
2000-02-15,997.1132247968987
2000-02-16,988.8125204631986
2000-02-17,981.3390468205884
2000-02-18,957.5230149962185
2000-02-21,955.2376550710198
2000-02-22,941.728578628302
2000-02-23,937.6386110208717
2000-02-24,932.6304194712114
2000-02-25,938.7122509201789
2000-02-28,963.5320463997313
2000-02-29,975.4955403592055
2000-03-01,978.0156260093485
2000-03-02,982.6037418951934
2000-03-03,1000.5003790796987
2000-03-06,986.2942572472824
2000-03-07,967.5035435421694
2000-03-08,970.6233774425119
2000-03-09,972.1772248640611
2000-03-10,972.5617162799267
2000-03-13,970.7979717792346
2000-03-14,962.3679271266619
2000-03-15,989.6064273749164
2000-03-16,1035.303613554999
2000-03-17,1033.7312920836948
2000-03-20,1030.1513305214028
2000-03-21,1050.0990110875935
2000-03-22,1060.086470699194
2000-03-23,1069.3695651052715
2000-03-24,1067.5302380424837
2000-03-27,1065.219026770182
2000-03-28,1062.873326797886
2000-03-29,1082.806703199806
2000-03-30,1077.678529870919
2000-03-31,1082.5145347136329
2000-04-03,1106.370596765593
2000-04-04,1099.4915552846069
2000-04-05,1083.2790954019056
2000-04-06,1098.565654463219
2000-04-07,1093.809665766013
2000-04-10,1100.1079688641505
2000-04-11,1103.3962955127488
2000-04-12,1106.167142430391
2000-04-13,1096.4230371090528
2000-04-14,1035.4001040886155
2000-04-17,1056.171269975364
2000-04-18,1081.2874570144595
2000-04-19,1084.0624496283558
2000-04-20,1095.7164761840074
2000-04-21,1095.7164761840074
2000-04-24,1102.5805975470657
2000-04-25,1145.4050472378158
2000-04-26,1142.6247021562992
2000-04-27,1149.7173326002087
2000-04-28,1139.9016572627163
2000-05-01,1153.7583259224189
2000-05-02,1148.1778976576443
2000-05-03,1145.4609243815617
2000-05-04,1142.6085121118087
2000-05-05,1152.7437318332682
2000-05-08,1155.7135592375944
2000-05-09,1141.038068828171
2000-05-10,1117.2281138962965
2000-05-11,1144.4333224918942
2000-05-12,1150.1904822776828
2000-05-15,1160.0457973736018
2000-05-16,1181.979181430892
2000-05-17,1185.724573363741
2000-05-18,1182.9203689494211
2000-05-19,1168.2925032630358
2000-05-22,1148.720384131949
2000-05-23,1134.2426100319674
2000-05-24,1149.8082003944237
2000-05-25,1131.3864195603742
2000-05-26,1104.412707892483
2000-05-29,1102.8261115408538
2000-05-30,1117.0206143827347
2000-05-31,1122.8749229283753
2000-06-01,1135.3868654988726
2000-06-02,1132.4710358242335
2000-06-05,1124.8755039347277
2000-06-06,1100.9354793688603
2000-06-07,1109.0882127507314
2000-06-08,1104.3760627287743
2000-06-09,1101.8313115671172
2000-06-12,1096.930726906065
2000-06-13,1095.4698033252746
2000-06-14,1100.3336624756769
2000-06-15,1101.2186481536323
2000-06-16,1071.290826449079
2000-06-19,1081.9316490060141
2000-06-20,1077.5881886512977
2000-06-21,1087.4279085604028
2000-06-22,1085.3795007734582
2000-06-23,1086.898663411341
2000-06-26,1090.7964423586259
2000-06-27,1084.2220333510286
2000-06-28,1081.3457073432446
2000-06-29,1069.6928645333335
2000-06-30,1053.7201097942466
2000-07-03,1079.6928224763808
2000-07-04,1082.0273919190663
2000-07-05,1070.4969223202304
2000-07-06,1074.8906243166005
2000-07-07,1095.24873947864
2000-07-10,1092.4989104866434
2000-07-11,1100.8294737064516
2000-07-12,1112.2158256836185
2000-07-13,1123.3357078820245
2000-07-14,1123.504960090776
2000-07-17,1120.7271287982458
2000-07-18,1118.1704548366588
2000-07-19,1125.0462833437111
2000-07-20,1132.3855580685274
2000-07-21,1116.729503846882
2000-07-24,1109.4197050941004
2000-07-25,1103.3576215348476
2000-07-26,1085.4608838272752
2000-07-27,1095.2841563334225
2000-07-28,1095.9061778767127
2000-07-31,1099.20175585177
2000-08-01,1111.5473982415863
2000-08-02,1129.5016910147729
2000-08-03,1151.2177665483775
2000-08-04,1155.7808241257708
2000-08-07,1164.9643555133762
2000-08-08,1181.9275844549875
2000-08-09,1177.6358213996828
2000-08-10,1160.5129563796559
2000-08-11,1177.574453548685
2000-08-14,1190.107106671202
2000-08-15,1170.4321789640278
2000-08-16,1168.981576461665
2000-08-17,1169.7585529092503
2000-08-18,1174.8786521389197
2000-08-21,1184.1453005139972
2000-08-22,1192.9930402360133
2000-08-23,1196.1592294054985
2000-08-24,1185.0574092517031
2000-08-25,1182.4102053874462
2000-08-28,1194.9764565307219
2000-08-29,1192.6036670099013
2000-08-30,1193.478551485561
2000-08-31,1206.9779149884992
2000-09-01,1195.5184828530753
2000-09-04,1195.8163059859398
2000-09-05,1217.831943305733
2000-09-06,1228.882263278499
2000-09-07,1237.9498200041046
2000-09-08,1247.6900691347819
2000-09-11,1260.3412894507137
2000-09-12,1259.8384338215988
2000-09-13,1253.6104092868547
2000-09-14,1252.847171048584
2000-09-15,1240.9557985000001
2000-09-18,1235.141827919505
2000-09-19,1236.8725317809572
2000-09-20,1232.7729768295872
2000-09-21,1225.2509768657817
2000-09-22,1193.2271661687082
2000-09-25,1202.5860556119956
2000-09-26,1186.2321401342747
2000-09-27,1186.7415342217305
2000-09-28,1208.3503871626745
2000-09-29,1200.8267306823902
2000-10-02,1206.7024537732664
2000-10-03,1212.5812831839166
2000-10-04,1220.1352979533115
2000-10-05,1225.899576651245
2000-10-06,1206.1876306379004
2000-10-09,1202.4465095167147
2000-10-10,1194.8582913693563
2000-10-11,1170.0421431233267
2000-10-12,1155.060967199635
2000-10-13,1179.752783434784
2000-10-16,1197.5080413439784
2000-10-17,1177.400130362182
2000-10-18,1177.0700052763686
2000-10-19,1214.331010534034
2000-10-20,1219.1134734200646
2000-10-23,1224.0160371352356
2000-10-24,1235.435991352147
2000-10-25,1234.133308536807
2000-10-26,1231.201238129049
2000-10-27,1229.5904214334876
2000-10-30,1260.744585978993
2000-10-31,1271.8856537278493
2000-11-01,1252.0562350327077
2000-11-02,1249.0075438889664
2000-11-03,1239.115837349265
2000-11-06,1253.0200268850444
2000-11-07,1249.9249986665795
2000-11-08,1252.7449234767314
2000-11-09,1244.988351745954
2000-11-10,1218.7933597340034
2000-11-13,1216.6520035404606
2000-11-14,1231.2035580867666
2000-11-15,1231.2966848338087
2000-11-16,1232.4770606168795
2000-11-17,1228.1093534952208
2000-11-20,1216.710868646425
2000-11-21,1225.4000140851172
2000-11-22,1213.6109759236585
2000-11-23,1215.8749556569587
2000-11-24,1228.6561422725651
2000-11-27,1222.6218476551715
2000-11-28,1213.3920951215864
2000-11-29,1216.7426321612697
2000-11-30,1186.6711717851235
2000-12-01,1186.6224969221605
2000-12-04,1172.44021065874
2000-12-05,1209.687709166761
2000-12-06,1190.769793883783
2000-12-07,1177.5438123368924
2000-12-08,1199.1777306312708
2000-12-11,1221.8203790327202
2000-12-12,1226.9222903412474
2000-12-13,1225.7466766015932
2000-12-14,1194.3024383760426
2000-12-15,1159.222730439941
2000-12-18,1177.816426572844
2000-12-19,1177.3006046068965
2000-12-20,1128.8814250031705
2000-12-21,1129.397924734834
2000-12-22,1136.5451123235152
2000-12-25,1136.5451123235152
2000-12-26,1139.358159317678
2000-12-27,1150.4081667363928
2000-12-28,1160.7804177712812
2000-12-29,1138.1640189782183
2001-01-01,1138.1640189782183
2001-01-02,1114.8500627703047
2001-01-03,1161.7788153947452
2001-01-04,1162.5711645798754
2001-01-05,1127.6339568972576
2001-01-08,1129.3379184526768
2001-01-09,1144.482121500213
2001-01-10,1154.211209074329
2001-01-11,1149.5080570126763
2001-01-12,1145.7329830825827
2001-01-15,1154.2835477445726
2001-01-16,1166.7349125361357
2001-01-17,1178.0155457993337
2001-01-18,1167.6937213575704
2001-01-19,1172.2268187026257
2001-01-22,1176.820169589646
2001-01-23,1183.0044834984033
2001-01-24,1209.8698580844398
2001-01-25,1213.3802797356682
2001-01-26,1208.5117280752752
2001-01-29,1224.6126112058635
2001-01-30,1230.9419580057329
2001-01-31,1218.5627023167376
2001-02-01,1212.8249859402022
2001-02-02,1206.659254142444
2001-02-05,1204.7431834108513
2001-02-06,1212.7104050959258
2001-02-07,1203.7545937426821
2001-02-08,1217.6088956302387
2001-02-09,1196.7661299645679
2001-02-12,1203.6387673174142
2001-02-13,1208.240884479186
2001-02-14,1202.1501530873163
2001-02-15,1229.3173962259575
2001-02-16,1200.7398719767132
2001-02-19,1194.5162859627167
2001-02-20,1192.7497332906698
2001-02-21,1166.3084782589895
2001-02-22,1173.6877029670084
2001-02-23,1167.233718353848
2001-02-26,1191.450207009262
2001-02-27,1178.382119488788
2001-02-28,1162.9391594992119
2001-03-01,1146.3729757811661
2001-03-02,1142.5179950978354
2001-03-05,1159.0498938736275
2001-03-06,1166.3174403601947
2001-03-07,1184.2046819605578
2001-03-08,1187.782638198305
2001-03-09,1166.9541406495412
2001-03-12,1127.7310712191672
2001-03-13,1152.0124964221588
2001-03-14,1127.223371595783
2001-03-15,1141.5129453724012
2001-03-16,1132.8851510140805
2001-03-19,1151.517817636164
2001-03-20,1121.9208512020434
2001-03-21,1108.4239468945127
2001-03-22,1110.7521132867369
2001-03-23,1117.4948155241855
2001-03-26,1134.6132472967781
2001-03-27,1155.2059576202753
2001-03-28,1145.9251957596437
2001-03-29,1154.7074260463437
2001-03-30,1163.1048661662896
2001-04-02,1156.0262606672147
2001-04-03,1114.6977303265196
2001-04-04,1095.247323339555
2001-04-05,1139.5717431043945
2001-04-06,1110.3981119650805
2001-04-09,1121.3613034375
2001-04-10,1164.828112887098
2001-04-11,1164.251118179365
2001-04-12,1164.1644196880075
2001-04-13,1164.1644196880075
2001-04-16,1177.0775499500455
2001-04-17,1189.4915898605602
2001-04-18,1243.5003316542252
2001-04-19,1231.3501602432366
2001-04-20,1204.1785838412586
2001-04-23,1197.1318756760381
2001-04-24,1193.456349128573
2001-04-25,1201.8858035156609
2001-04-26,1204.8722851218677
2001-04-27,1233.6236232186993
2001-04-30,1234.106329489172
2001-05-01,1240.643487969369
2001-05-02,1240.1444249298693
2001-05-03,1223.6680123701528
2001-05-04,1235.6725252697895
2001-05-07,1238.329425485136
2001-05-08,1241.4673547690224
2001-05-09,1242.4827317906704
2001-05-10,1249.185301540537
2001-05-11,1249.4407557046857
2001-05-14,1257.9310926628814
2001-05-15,1252.3105149424653
2001-05-16,1275.7910513175113
2001-05-17,1281.3565879007433
2001-05-18,1291.941342549122
2001-05-21,1303.3845672071766
2001-05-22,1314.3987351821988
2001-05-23,1307.4321384475488
2001-05-24,1314.7344452195791
2001-05-25,1304.3635441984713
2001-05-28,1299.5011034808153
2001-05-29,1304.1738051589593
2001-05-30,1283.7066971314885
2001-05-31,1307.5776263599575
2001-06-01,1315.1434483835137
2001-06-04,1318.229723131076
2001-06-05,1330.0365138613797
2001-06-06,1319.5847422907295
2001-06-07,1317.329392224303
2001-06-08,1311.34798634685
2001-06-11,1314.5289971306804
2001-06-12,1302.1138048200048
2001-06-13,1287.5907103853203
2001-06-14,1254.953494748137
2001-06-15,1243.9423335048714
2001-06-18,1240.5139924483312
2001-06-19,1248.2986319727943
2001-06-20,1264.8923443280803
2001-06-21,1278.8706166240702
2001-06-22,1268.1457326798923
2001-06-25,1249.9459881961864
2001-06-26,1245.9543192854699
2001-06-27,1244.871518977265
2001-06-28,1276.6454657993697
2001-06-29,1283.3487604698778
2001-07-02,1297.7423179267655
2001-07-03,1294.6114220851248
2001-07-04,1295.7263430779485
2001-07-05,1296.879985262188
2001-07-06,1259.2602362927178
2001-07-09,1261.807833893076
2001-07-10,1239.9481489391871
2001-07-11,1234.082074965895
2001-07-12,1273.7571426506543
2001-07-13,1281.9951308154173
2001-07-16,1266.836320794854
2001-07-17,1284.3376539518206
2001-07-18,1249.2453029058825
2001-07-19,1256.5550464643845
2001-07-20,1246.983785900527
2001-07-23,1236.546904150087
2001-07-24,1206.914320800749
2001-07-25,1218.4371280207304
2001-07-26,1233.3565757000003
2001-07-27,1240.516280085361
2001-07-30,1237.9586050919845
2001-07-31,1244.3971438086464
2001-08-01,1242.4943925765117
2001-08-02,1244.208597290169
2001-08-03,1233.070631504855
2001-08-06,1227.9183966991425
2001-08-07,1237.3775202809525
2001-08-08,1218.780924190649
2001-08-09,1200.9528112399291
2001-08-10,1199.7198313581562
2001-08-13,1195.1227782211186
2001-08-14,1193.1062454150047
2001-08-15,1166.1204626147514
2001-08-16,1168.8394613640448
2001-08-17,1143.6203578269872
2001-08-20,1153.7091791306577
2001-08-21,1142.3869786230619
2001-08-22,1140.1040716540804
2001-08-23,1147.164753660205
2001-08-24,1165.2090716509585
2001-08-27,1164.138302425642
2001-08-28,1150.8790995314787
2001-08-29,1135.8724804395495
2001-08-30,1120.6250820282683
2001-08-31,1127.1780082005287
2001-09-03,1129.5381014010372
2001-09-04,1152.6386142463375
2001-09-05,1152.5243310182625
2001-09-06,1125.5129839188598
2001-09-07,1089.169471609586
2001-09-10,1098.7656193071941
2001-09-11,1086.0919720789896
2001-09-12,1088.7170993854138
2001-09-13,1085.9554028376365
2001-09-14,1069.544469896535
2001-09-17,1013.6187772350049
2001-09-18,1008.662221673393
2001-09-19,984.8585445622949
2001-09-20,956.6538025890413
2001-09-21,949.8356184434194
2001-09-24,988.134003709103
2001-09-25,986.8517198925016
2001-09-26,983.4357729388299
2001-09-27,994.6777632455455
2001-09-28,1029.656033028577
2001-10-01,1021.2688125448838
2001-10-02,1034.065858794264
2001-10-03,1047.1930531257403
2001-10-04,1049.9110867985605
2001-10-05,1041.9227982988791
2001-10-08,1032.932146421137
2001-10-09,1028.6170052579505
2001-10-10,1060.0537662569816
2001-10-11,1086.4062400325981
2001-10-12,1073.7143847825919
2001-10-15,1069.7610339278947
2001-10-16,1074.8272519787106
2001-10-17,1058.7097051297287
2001-10-18,1052.1967057048792
2001-10-19,1061.2014657862596
2001-10-22,1082.326929202299
2001-10-23,1082.3378682097546
2001-10-24,1074.60655564021
2001-10-25,1081.2290585122184
2001-10-26,1091.2256772259739
2001-10-29,1052.5082942572985
2001-10-30,1029.6606027830658
2001-10-31,1038.5638727802266
2001-11-01,1052.8209962891501
2001-11-02,1059.0195356053475
2001-11-05,1082.4835521168945
2001-11-06,1097.4209185981047
2001-11-07,1090.6272346606836
2001-11-08,1102.6179215679988
2001-11-09,1102.6816671586269
2001-11-12,1098.3238043494607
2001-11-13,1135.1495032372152
2001-11-14,1137.598398293058
2001-11-15,1143.4222844086087
2001-11-16,1136.5190002782392
2001-11-19,1156.510050155701
2001-11-20,1143.4334799594237
2001-11-21,1144.4421037231511
2001-11-22,1141.1114290278394
2001-11-23,1159.4245327704484
2001-11-26,1162.0799283040267
2001-11-27,1151.1219373668487
2001-11-28,1126.5959800054184
2001-11-29,1136.2899834159994
2001-11-30,1125.897746024823
2001-12-03,1124.2398437571583
2001-12-04,1150.1967549697404
2001-12-05,1181.8186538876037
2001-12-06,1178.15547522725
2001-12-07,1170.2752385736417
2001-12-10,1153.821643254319
2001-12-11,1148.90891288742
2001-12-12,1141.144239344923
2001-12-13,1120.8438497662246
2001-12-14,1115.1728064292088
2001-12-17,1122.5096833972875
2001-12-18,1134.5762403604504
2001-12-19,1145.8652468162293
2001-12-20,1141.2783432241324
2001-12-21,1156.59337404352
2001-12-24,1168.5921256354347
2001-12-25,1168.5921256354347
2001-12-26,1172.1235029567617
2001-12-27,1171.435675976572
2001-12-28,1183.689077823543
2001-12-31,1161.9715918595296
2002-01-01,1161.9715918595296
2002-01-02,1150.295147855184
2002-01-03,1166.2162852590795
2002-01-04,1184.2180291406899
2002-01-07,1182.2065369537206
2002-01-08,1177.40783780624
2002-01-09,1174.704760098864
2002-01-10,1167.879560038987
2002-01-11,1159.6379655072697
2002-01-14,1146.9808148828674
2002-01-15,1159.9876122185574
2002-01-16,1151.8962412070225
2002-01-17,1164.494974514252
2002-01-18,1150.917448585847
2002-01-21,1151.033509677969
2002-01-22,1143.743441328102
2002-01-23,1151.1313351360554
2002-01-24,1164.5561380113297
2002-01-25,1184.3070432082757
2002-01-28,1190.144911772044
2002-01-29,1156.2684931014564
2002-01-30,1165.3627077059166
2002-01-31,1184.80539970798
2002-02-01,1175.8815698266944
2002-02-04,1139.2527886761227
2002-02-05,1128.1494940289313
2002-02-06,1118.6829105987051
2002-02-07,1119.107664337426
2002-02-08,1133.742181698785
2002-02-11,1142.0667995865097
2002-02-12,1138.2750382633785
2002-02-13,1154.3919174571324
2002-02-14,1155.1137398219662
2002-02-15,1138.568515811033
2002-02-18,1142.967926126652
2002-02-19,1117.4531035852167
2002-02-20,1134.1508924120449
2002-02-21,1122.7713955007753
2002-02-22,1123.8276549799934
2002-02-25,1152.849611427961
2002-02-26,1158.530093198993
2002-02-27,1167.1077439757248
2002-02-28,1163.622334603324
2002-03-01,1188.4292792883673
2002-03-04,1210.953980876546
2002-03-05,1204.2869964514812
2002-03-06,1216.7075988038462
2002-03-07,1205.136208974962
2002-03-08,1215.0136701126457
2002-03-11,1221.404299344203
2002-03-12,1222.0987061444032
2002-03-13,1206.568043309717
2002-03-14,1195.8905549330032
2002-03-15,1207.96271735475
2002-03-18,1211.3716275960799
2002-03-19,1213.6328833548253
2002-03-20,1195.158705555031
2002-03-21,1198.733334839701
2002-03-22,1198.563655801837
2002-03-25,1183.9965464382415
2002-03-26,1190.135125496065
2002-03-27,1204.3348208115442
2002-03-28,1208.2340613263984
2002-03-29,1208.2340613263984
2002-04-01,1194.980259869479
2002-04-02,1186.3858942487666
2002-04-03,1175.682784237794
2002-04-04,1174.1468405549576
2002-04-05,1177.3331776670082
2002-04-08,1184.5611456711529
2002-04-09,1177.2090793284738
2002-04-10,1185.7195902611913
2002-04-11,1152.986428864269
2002-04-12,1164.453352363257
2002-04-15,1154.3265277375697
2002-04-16,1180.4966334898347
2002-04-17,1175.5843502597445
2002-04-18,1167.963371686437
2002-04-19,1173.2197132035549
2002-04-22,1155.0767083769128
2002-04-23,1150.1785752647704
2002-04-24,1139.5722742285877
2002-04-25,1128.4659800152183
2002-04-26,1115.4370288598732
2002-04-29,1098.7484077276613
2002-04-30,1112.8448335488295
2002-05-01,1117.1985999452936
2002-05-02,1121.9898313251927
2002-05-03,1101.0038369863348
2002-05-06,1076.9556024161525
2002-05-07,1078.9544964581096
2002-05-08,1117.3288770624933
2002-05-09,1103.9933313784268
2002-05-10,1082.862752128376
2002-05-13,1102.0695042655616
2002-05-14,1134.482846251997
2002-05-15,1123.4466776127742
2002-05-16,1126.3268044411134
2002-05-17,1116.7782246495742
2002-05-20,1105.4182982087705
2002-05-21,1100.446102423433
2002-05-22,1095.3447781588802
2002-05-23,1113.7415837951698
2002-05-24,1100.5466418230658
2002-05-27,1104.3081097819943
2002-05-28,1085.1088774766138
2002-05-29,1074.5826382586495
2002-05-30,1064.1317507219794
2002-05-31,1071.6518183761304
2002-06-03,1039.1546315480011
2002-06-04,1030.4585506552564
2002-06-05,1042.43273818757
2002-06-06,1014.5401244396265
2002-06-07,1013.2680700591443
