Date,WORLD VALUE WEIGHTED
1999-05-04,874.8390949641564
1999-05-05,870.23408813272
1999-05-06,866.7682311008953
1999-05-07,864.6060754703376
1999-05-10,862.9409511134177
1999-05-11,867.9066398849293
1999-05-12,870.487066520401
1999-05-13,875.6523970171257
1999-05-14,856.831658741916
1999-05-17,848.007700628876
1999-05-18,849.4631734752215
1999-05-19,851.4964355696694
1999-05-20,855.4502932556237
1999-05-21,858.687608052982
1999-05-24,852.1460481609524
1999-05-25,840.4705845288421
1999-05-26,853.9102636614335
1999-05-27,844.580837639456
1999-05-28,850.320721710013
1999-05-31,852.5512937129982
1999-06-01,852.6095254743193
1999-06-02,862.3702301327413
1999-06-03,864.8285626404426
1999-06-04,875.893904925712
1999-06-07,883.6862747076091
1999-06-08,873.8277604288592
1999-06-09,875.1443211798572
1999-06-10,868.3924675656849
1999-06-11,872.0233221544839
1999-06-14,873.1682094296498
1999-06-15,876.5419491009503
1999-06-16,891.8361708825013
1999-06-17,897.0503502372056
1999-06-18,892.694809541741
1999-06-21,900.4242016031692
1999-06-22,897.9356513767467
1999-06-23,890.4260433794736
1999-06-24,880.5838840756816
1999-06-25,872.9397914502678
1999-06-28,884.1941570457462
1999-06-29,891.8692257948247
1999-06-30,895.6125157487031
1999-07-01,911.5639749885572
1999-07-02,919.9474415070456
1999-07-05,925.8252622035825
1999-07-06,922.2330042730001
1999-07-07,922.1376687979756
1999-07-08,922.7984997166121
1999-07-09,924.9583154550764
1999-07-12,928.7333989599548
1999-07-13,919.9850090717131
1999-07-14,922.0210926392185
1999-07-15,927.2269316132393
1999-07-16,928.162010392249
1999-07-19,930.5930960755112
1999-07-20,903.8020150939004
1999-07-21,893.330753888225
1999-07-22,886.1772025820428
1999-07-23,881.0990064302811
1999-07-26,864.9537128627429
1999-07-27,872.1814863255624
1999-07-28,876.0361572876054
1999-07-29,861.8195620978071
1999-07-30,866.1011862872928
1999-08-02,868.1504541379197
1999-08-03,867.183847672364
1999-08-04,856.5893556108427
1999-08-05,848.4442568013379
1999-08-06,843.5790222097112
1999-08-09,848.9031906288085
1999-08-10,838.4915496183432
1999-08-11,847.7422928082464
1999-08-12,855.1107611785261
1999-08-13,870.9120303056872
1999-08-16,877.011611827751
1999-08-17,884.563667825545
1999-08-18,882.4742337445555
1999-08-19,873.2267685465797
1999-08-20,881.7453227818503
1999-08-23,897.5742052386456
1999-08-24,899.8036129889058
1999-08-25,907.9643307078811
1999-08-26,901.973419803611
1999-08-27,896.205567008561
1999-08-30,891.7221360212969
1999-08-31,873.2910918955505
1999-09-01,881.8409542052342
1999-09-02,867.9331383804334
1999-09-03,888.5945138088985
1999-09-06,894.6089178352714
1999-09-07,887.6662729959652
1999-09-08,885.4707314541253
1999-09-09,895.556523128592
1999-09-10,901.3330899505086
1999-09-13,906.908596372762
1999-09-14,898.9293772875601
1999-09-15,896.0282085873697
1999-09-16,889.3659999831755
1999-09-17,891.5450181235884
1999-09-20,892.565020516426
1999-09-21,881.8836447201567
1999-09-22,873.0203968393555
1999-09-23,872.4101860851271
1999-09-24,860.5623780518537
1999-09-27,864.4587767117006
1999-09-28,860.826302188914
1999-09-29,848.1234582918082
1999-09-30,853.7991664407249
1999-10-01,851.1464871371454
1999-10-04,859.1578524256976
1999-10-05,859.4898716685157
1999-10-06,864.4749967390837
1999-10-07,864.1347616055391
1999-10-08,874.308256574124
1999-10-11,873.35300855684
1999-10-12,860.5216220178488
1999-10-13,845.7874297660984
1999-10-14,845.1657467340352
1999-10-15,823.8093759299891
1999-10-18,821.6320021879235
1999-10-19,832.0779841208727
1999-10-20,841.4718174538813
1999-10-21,836.3674098125405
1999-10-22,855.7251139873271
1999-10-25,855.0431085724022
1999-10-26,860.8316303955236
1999-10-27,866.5928582519591
1999-10-28,883.8822013721053
1999-10-29,900.139081249227
1999-11-01,898.2653374007388
1999-11-02,898.2061060078153
1999-11-03,900.0676926144508
1999-11-04,909.261325112356
1999-11-05,909.6404807430007
1999-11-08,911.980425087966
1999-11-09,908.4935069702279
1999-11-10,912.0237208398821
1999-11-11,916.1385876392053
1999-11-12,926.2915783800757
1999-11-15,929.0936364224762
1999-11-16,936.2052017310215
1999-11-17,931.663164891177
1999-11-18,942.9997618486964
1999-11-19,944.3177778759537
1999-11-22,940.0792825821796
1999-11-23,941.2685412635531
1999-11-24,946.3932580095624
1999-11-25,949.8390223350171
1999-11-26,960.0322717449465
1999-11-29,960.3882853106711
1999-11-30,948.9126087254942
1999-12-01,952.910571818004
1999-12-02,959.3871225004237
1999-12-03,972.390835483048
1999-12-06,951.7017635660328
1999-12-07,948.0825385980448
1999-12-08,940.1772954986827
1999-12-09,946.9105668248098
1999-12-10,951.2484103047425
1999-12-13,951.7783234258848
1999-12-14,953.35802613216
1999-12-15,955.9301816865626
1999-12-16,948.2042121540445
1999-12-17,956.895701970479
1999-12-20,957.6316273229215
1999-12-21,958.1905756807414
1999-12-22,965.5573365076638
1999-12-23,971.7128762055494
1999-12-24,972.8844072348713
1999-12-27,972.6102889143572
1999-12-28,980.7917575218902
1999-12-29,985.4814238400689
1999-12-30,992.3267852528561
1999-12-31,992.9541548569366
2000-01-03,978.1451367947798
2000-01-04,942.665295999539
2000-01-05,933.2426828877819
2000-01-06,929.7578258207799
2000-01-07,950.9356213535087
2000-01-10,956.7370138062009
2000-01-11,952.0342772307731
2000-01-12,950.8583970511318
2000-01-13,956.6592681940808
2000-01-14,975.5087373010568
2000-01-17,983.2774166119709
2000-01-18,969.2065006353565
2000-01-19,963.9676647146996
2000-01-20,958.7771060003964
2000-01-21,957.1598331817122
2000-01-24,950.7733897333635
2000-01-25,938.3643026760147
2000-01-26,948.1352720960598
2000-01-27,963.9496022447261
2000-01-28,956.8650536328454
2000-01-31,958.6055155790107
2000-02-01,965.7063854642803
2000-02-02,968.9440944659774
2000-02-03,967.8224954944624
2000-02-04,969.7833140861701
2000-02-07,965.1760095870477
2000-02-08,962.4244147006541
2000-02-09,952.5531669170332
2000-02-10,951.6338626001879
2000-02-11,943.644847152248
2000-02-14,943.6970009350035
2000-02-15,937.4912320959837
2000-02-16,938.810513081762
2000-02-17,939.2993994437627
2000-02-18,925.9107262556339
2000-02-21,916.9423146185859
2000-02-22,904.1545214771103
2000-02-23,908.5349195862017
2000-02-24,908.2064250444507
2000-02-25,921.4745183845723
2000-02-28,932.9243077631866
2000-02-29,941.5907416748638
2000-03-01,949.6596693610167
2000-03-02,956.0097649488257
2000-03-03,965.3460004841957
2000-03-06,959.8554908936804
2000-03-07,953.7024839906001
2000-03-08,951.1355529699892
2000-03-09,949.3874841212335
2000-03-10,953.2418044190473
2000-03-13,943.3313813899147
2000-03-14,941.9266592316942
2000-03-15,945.2692193686983
2000-03-16,975.7378306113851
2000-03-17,978.7987267620044
2000-03-20,977.6210047330841
2000-03-21,985.7350200518148
2000-03-22,991.9442688504162
2000-03-23,992.5249337156955
2000-03-24,999.7141777254903
2000-03-27,1002.9038638323631
2000-03-28,1008.1780010340694
2000-03-29,1025.0636009134585
2000-03-30,1013.9061204926226
2000-03-31,1022.6383754220664
2000-04-03,1030.117466165865
2000-04-04,1030.8157128551827
2000-04-05,1015.0938553090665
2000-04-06,1023.4840729117099
2000-04-07,1023.3067581168372
2000-04-10,1025.9415136602847
2000-04-11,1021.7339909780081
2000-04-12,1029.503376264551
2000-04-13,1024.753783388697
2000-04-14,994.0131069615106
2000-04-17,986.8499115983088
2000-04-18,1006.0976164260167
2000-04-19,1012.6383884002711
2000-04-20,1019.1938438564929
2000-04-21,1016.0176265084355
2000-04-24,1024.381120406907
2000-04-25,1050.4762941041356
2000-04-26,1050.1984891361867
2000-04-27,1051.106155159308
2000-04-28,1048.3408061462828
2000-05-01,1057.7096942480737
2000-05-02,1062.160082602462
2000-05-03,1062.429645980653
2000-05-04,1061.9795957795777
2000-05-05,1066.0705792129097
2000-05-08,1065.215345038014
2000-05-09,1050.3662898296118
2000-05-10,1034.1365851332512
2000-05-11,1048.6049634694573
2000-05-12,1057.175917725626
2000-05-15,1055.1638014362418
2000-05-16,1073.2144115908743
2000-05-17,1073.4279376077222
2000-05-18,1071.5766053527389
2000-05-19,1061.5090267429014
2000-05-22,1042.234703787433
2000-05-23,1037.5073294530678
2000-05-24,1040.5089615933164
2000-05-25,1037.0987600472242
2000-05-26,1016.9074595885356
2000-05-29,1018.8308089759352
2000-05-30,1027.3705730159788
2000-05-31,1028.5217247873359
2000-06-01,1036.964245035283
2000-06-02,1039.7851629591166
2000-06-05,1041.4937928447596
2000-06-06,1029.7038648976954
2000-06-07,1032.450455013008
2000-06-08,1029.6059373371177
2000-06-09,1028.7786202184134
2000-06-12,1026.859247653667
2000-06-13,1023.4482559559674
2000-06-14,1025.9140943511918
2000-06-15,1023.7107736966199
2000-06-16,1008.957473256245
2000-06-19,1015.5147032156731
2000-06-20,1018.2355794779672
2000-06-21,1024.7542565939598
2000-06-22,1025.8517762012616
2000-06-23,1026.2648145734959
2000-06-26,1026.2410471361723
2000-06-27,1024.4989044794606
2000-06-28,1025.943840166244
2000-06-29,1017.6050083500003
2000-06-30,1011.592729218429
2000-07-03,1030.013290757133
2000-07-04,1031.9948250715904
2000-07-05,1021.2301784095142
2000-07-06,1022.4317745518468
2000-07-07,1037.1564838442637
2000-07-10,1038.2397935704053
2000-07-11,1042.645859963668
2000-07-12,1049.2276797641236
2000-07-13,1051.9251183488482
2000-07-14,1052.932036850459
2000-07-17,1051.7088054265353
2000-07-18,1046.2395374439259
2000-07-19,1051.6839749987828
2000-07-20,1056.8858614664666
2000-07-21,1041.7014597243017
2000-07-24,1037.470355005493
2000-07-25,1031.4977796414346
2000-07-26,1023.0585214085966
2000-07-27,1022.9046253956029
2000-07-28,1023.7551565958906
2000-07-31,1027.0119358086283
2000-08-01,1035.4840932930151
2000-08-02,1050.1817089163706
2000-08-03,1059.3454828747722
2000-08-04,1061.5611436762879
2000-08-07,1072.1156864315244
2000-08-08,1080.5096363719365
2000-08-09,1084.4429066231828
2000-08-10,1071.7305034350554
2000-08-11,1082.514428838528
2000-08-14,1088.778893006803
2000-08-15,1079.3711041161303
2000-08-16,1081.4438089684108
2000-08-17,1077.4518493970866
2000-08-18,1082.1706405490484
2000-08-21,1086.5139926104287
2000-08-22,1096.2574516309917
2000-08-23,1101.5653496660423
2000-08-24,1092.59633764334
2000-08-25,1092.2754975702842
2000-08-28,1101.0432686572788
2000-08-29,1099.434035119652
2000-08-30,1096.4694272479294
2000-08-31,1101.7755954757888
2000-09-01,1098.594596093394
2000-09-04,1101.0035483107147
2000-09-05,1110.7965699931729
2000-09-06,1115.5378066539406
2000-09-07,1122.3879192176807
2000-09-08,1124.1336069628637
2000-09-11,1127.6375926459737
2000-09-12,1122.4713506752353
2000-09-13,1116.755229103291
2000-09-14,1117.8402709004529
2000-09-15,1109.2034465843233
2000-09-18,1107.2584638752342
2000-09-19,1109.1604191432757
2000-09-20,1110.1019607074338
2000-09-21,1099.8163003302263
2000-09-22,1072.890126660514
2000-09-25,1084.1386254870886
2000-09-26,1073.518462166345
2000-09-27,1071.696264481163
2000-09-28,1081.1933114905994
2000-09-29,1082.6871361672052
2000-10-02,1089.2140201759487
2000-10-03,1096.8034061609235
2000-10-04,1100.7008222833126
2000-10-05,1105.9926592274428
2000-10-06,1096.3560579612777
2000-10-09,1088.3977697730438
2000-10-10,1085.598915547426
2000-10-11,1065.8241945299521
2000-10-12,1063.331540469013
2000-10-13,1073.9036925420328
2000-10-16,1086.0061589702746
2000-10-17,1072.6812721516446
2000-10-18,1068.5833546734605
2000-10-19,1091.121150114906
2000-10-20,1098.535839818429
2000-10-23,1102.6888848067172
2000-10-24,1112.316369369647
2000-10-25,1112.4452640671573
2000-10-26,1109.6650733988783
2000-10-27,1106.44075548134
2000-10-30,1119.158460423043
2000-10-31,1128.039512432309
2000-11-01,1122.4475131313843
2000-11-02,1122.2397052304675
2000-11-03,1119.5743373308828
2000-11-06,1128.9908643424294
2000-11-07,1127.5616824469037
2000-11-08,1128.6746635142474
2000-11-09,1119.7024340536152
2000-11-10,1103.3606033294056
2000-11-13,1096.936745046739
2000-11-14,1108.7128032802286
2000-11-15,1108.424791948191
2000-11-16,1106.5789619942059
2000-11-17,1104.499125233566
2000-11-20,1095.5462963104019
2000-11-21,1098.8144454646406
2000-11-22,1087.266246976134
2000-11-23,1089.746221153604
2000-11-24,1098.4673004445704
2000-11-27,1098.3844144744671
2000-11-28,1090.3200428751684
2000-11-29,1086.1660146256907
2000-11-30,1067.1743953325388
2000-12-01,1073.5966213888255
2000-12-04,1059.777830005285
2000-12-05,1081.946211752133
2000-12-06,1074.8762821699736
2000-12-07,1063.5556048983703
2000-12-08,1074.9013679012162
2000-12-11,1097.9435818317293
2000-12-12,1099.3359149368696
2000-12-13,1097.0965363374166
2000-12-14,1073.6576840563725
2000-12-15,1047.272171839796
2000-12-18,1058.005765627798
2000-12-19,1059.750238487571
2000-12-20,1025.223989814871
2000-12-21,1018.7996879896614
2000-12-22,1019.4064979537875
2000-12-25,1023.9521157752993
2000-12-26,1022.5822234958822
2000-12-27,1031.0127378093066
2000-12-28,1038.0658081924219
2000-12-29,1026.5038504776858
2001-01-01,1026.5038504776858
2001-01-02,1011.2343671937044
2001-01-03,1029.290210495216
2001-01-04,1035.7715243296107
2001-01-05,1019.7757215836706
2001-01-08,1019.6344020397433
2001-01-09,1023.0809007231023
2001-01-10,1023.4810417231997
2001-01-11,1017.5388471608544
2001-01-12,1017.556318819447
2001-01-15,1023.332639791815
2001-01-16,1027.9150230220534
2001-01-17,1043.1499080784342
2001-01-18,1035.743382716861
2001-01-19,1040.7002880063096
2001-01-22,1044.0081451606086
2001-01-23,1045.3727656778017
2001-01-24,1061.4193804344425
2001-01-25,1066.3308307934576
2001-01-26,1062.8385648735289
2001-01-29,1072.5100825301324
2001-01-30,1074.2112025282315
2001-01-31,1069.5319626816497
2001-02-01,1064.0861821202873
2001-02-02,1059.4449928103072
2001-02-05,1054.904737546862
2001-02-06,1061.8004422424447
2001-02-07,1054.22534824421
2001-02-08,1062.3345233063026
2001-02-09,1048.1561731985828
2001-02-12,1052.2301186623645
2001-02-13,1056.9794010862418
2001-02-14,1053.718414330893
2001-02-15,1072.297099925686
2001-02-16,1050.2943157983893
2001-02-19,1044.0558249345843
2001-02-20,1046.120123156049
2001-02-21,1029.391426175181
2001-02-22,1033.0638730526273
2001-02-23,1027.788338476825
2001-02-26,1040.642268876766
2001-02-27,1033.3906364144125
2001-02-28,1023.939213764599
2001-03-01,1010.6965527514521
2001-03-02,1002.2395664876002
2001-03-05,1013.7130042837729
2001-03-06,1022.8105562623334
2001-03-07,1031.7022341366064
2001-03-08,1032.0117263377242
2001-03-09,1020.4898350375329
2001-03-12,992.9033391936881
2001-03-13,997.2555404975744
2001-03-14,979.1999728288364
2001-03-15,993.4741200839449
2001-03-16,983.4553373393189
2001-03-19,989.5667027979957
2001-03-20,978.8173074827778
2001-03-21,975.7908476556547
2001-03-22,962.1847011633847
2001-03-23,972.7268106037959
2001-03-26,995.2778343639512
2001-03-27,1009.6271231166288
2001-03-28,1006.8942466027328
2001-03-29,1007.5571597320579
2001-03-30,1008.9755231382637
2001-04-02,1002.4488071310449
2001-04-03,979.044337692991
2001-04-04,969.6031621197664
2001-04-05,998.6352255084765
2001-04-06,985.2242586922397
2001-04-09,989.0530226693182
2001-04-10,1016.3422174293942
2001-04-11,1021.6405561251062
2001-04-12,1022.3213592398848
2001-04-13,1021.5939315197552
2001-04-16,1028.351118300718
2001-04-17,1032.9477431529592
2001-04-18,1071.0829837790031
2001-04-19,1064.4232766474493
2001-04-20,1046.4491672002998
2001-04-23,1042.6059117483144
2001-04-24,1043.3225662766965
2001-04-25,1046.496000474698
2001-04-26,1050.0724155530052
2001-04-27,1068.5352180106438
2001-04-30,1073.6113170712595
2001-05-01,1081.1702559573073
2001-05-02,1081.4151954839324
2001-05-03,1069.330333577388
2001-05-04,1075.5975487285348
2001-05-07,1080.1722712231324
2001-05-08,1079.1816883098063
2001-05-09,1076.1035392563474
2001-05-10,1083.7225968205855
2001-05-11,1085.6029553736732
2001-05-14,1081.505457639396
2001-05-15,1082.341848482273
2001-05-16,1089.2492377733238
2001-05-17,1098.6506796282765
2001-05-18,1104.5022690498347
2001-05-21,1114.827352450063
2001-05-22,1123.5487226985288
2001-05-23,1122.5701157028057
2001-05-24,1126.1631286018016
2001-05-25,1119.3069548726369
2001-05-28,1114.8990811137726
2001-05-29,1118.2713855594745
2001-05-30,1101.9804588556517
2001-05-31,1115.7116690159569
2001-06-01,1117.8436721858056
2001-06-04,1120.3954386203693
2001-06-05,1127.5214839770342
2001-06-06,1121.0729019539417
2001-06-07,1119.5436703798073
2001-06-08,1116.8805980395475
2001-06-11,1114.3772391888328
2001-06-12,1097.8195600197869
2001-06-13,1093.8991862870525
2001-06-14,1074.3306310700978
2001-06-15,1063.6184276800338
2001-06-18,1058.077154476604
2001-06-19,1063.1086490963726
2001-06-20,1069.280717988525
2001-06-21,1076.7248776040656
2001-06-22,1075.3626157538038
2001-06-25,1065.1744676728786
2001-06-26,1058.957041794261
2001-06-27,1057.8975462831145
2001-06-28,1076.2683351992755
2001-06-29,1085.2626796075247
2001-07-02,1095.768400257489
2001-07-03,1091.366134619346
2001-07-04,1089.0695933902455
2001-07-05,1087.9980522669077
2001-07-06,1059.3082287005625
2001-07-09,1057.879143737076
2001-07-10,1047.1908492476343
2001-07-11,1038.4722527102929
2001-07-12,1063.2466127704267
2001-07-13,1067.9429817809842
2001-07-16,1058.7131627906726
2001-07-17,1062.289004606606
2001-07-18,1037.3749922870588
2001-07-19,1045.1321564656491
2001-07-20,1038.6544727142693
2001-07-23,1031.865104918635
2001-07-24,1014.6573340720208
2001-07-25,1015.4642270653474
2001-07-26,1023.9302140422301
2001-07-27,1032.9755460492643
2001-07-30,1031.685267256899
2001-07-31,1041.6254706282646
2001-08-01,1042.493758356249
2001-08-02,1046.4662729870452
2001-08-03,1036.5999987439882
2001-08-06,1035.4355941211381
2001-08-07,1042.2202056897634
2001-08-08,1030.6186835380845
2001-08-09,1010.9021395942951
2001-08-10,1007.7136656347519
2001-08-13,1004.4725650770173
2001-08-14,1012.1920106304883
2001-08-15,998.7407613777577
2001-08-16,994.4260685956946
2001-08-17,977.8989515519885
2001-08-20,980.7536182049863
2001-08-21,980.2782292008659
2001-08-22,978.6513425425379
2001-08-23,982.4560757988886
2001-08-24,994.0806746029574
2001-08-27,995.8288236642202
2001-08-28,985.9140921902734
2001-08-29,977.4946822067288
2001-08-30,962.9699342035693
2001-08-31,965.5706686615019
2001-09-03,960.1532437527306
2001-09-04,979.8998121583218
2001-09-05,973.8102046339696
2001-09-06,953.7704400994334
2001-09-07,927.1373128888921
2001-09-10,924.3054942205761
2001-09-11,901.3958979086677
2001-09-12,894.7263657988461
2001-09-13,898.0237260922604
2001-09-14,878.5998318016241
2001-09-17,854.3459137355487
2001-09-18,849.8002801911852
2001-09-19,834.2363428168271
2001-09-20,808.8804814075344
2001-09-21,796.1662740265843
2001-09-24,825.0464362545351
2001-09-25,828.1188839906337
2001-09-26,829.1217872166469
2001-09-27,836.6197691597405
2001-09-28,864.9610927372077
2001-10-01,857.3599139023698
2001-10-02,866.9451993217173
2001-10-03,870.8430369468682
2001-10-04,886.2295151492393
2001-10-05,880.4278590547153
2001-10-08,875.8400994603918
2001-10-09,870.7578387115282
2001-10-10,889.5616353079225
2001-10-11,909.4960581997175
2001-10-12,904.2640632335248
2001-10-15,895.3496386095223
2001-10-16,900.0665768824404
2001-10-17,901.2810184663339
2001-10-18,892.2087261522125
2001-10-19,891.9290211394106
2001-10-22,905.5315702931036
2001-10-23,915.7285246574074
2001-10-24,913.5152886142483
2001-10-25,911.2665159769025
2001-10-26,921.4890938401795
2001-10-29,895.2189036847285
2001-10-30,876.62553966387
2001-10-31,884.1810975015267
2001-11-01,891.3445145932484
2001-11-02,894.7807496305094
2001-11-05,913.2861082796211
2001-11-06,921.0147390555619
2001-11-07,917.2416880659626
2001-11-08,931.4326728694947
2001-11-09,927.5058918898374
2001-11-12,918.1069490415061
2001-11-13,942.6035785058965
2001-11-14,943.7304609910324
2001-11-15,950.6487392730961
2001-11-16,949.5249652800184
2001-11-19,965.2381259633212
2001-11-20,955.7017765094009
2001-11-21,957.248294589078
2001-11-22,956.7648033670592
2001-11-23,963.7774312823979
2001-11-26,966.9780813106236
2001-11-27,958.1598140203587
2001-11-28,940.6960853986002
2001-11-29,944.3842463538801
2001-11-30,940.9410596737589
2001-12-03,935.9006115327028
2001-12-04,949.1301980486287
2001-12-05,975.3833988938244
2001-12-06,976.0679949208653
2001-12-07,967.7814534636564
2001-12-10,952.9394109311239
2001-12-11,949.4351854293632
2001-12-12,944.8499540017874
2001-12-13,927.0303253634337
2001-12-14,920.2312231006483
2001-12-17,927.1630631169129
2001-12-18,933.1391741940331
2001-12-19,936.0219786607861
2001-12-20,933.8756053657158
2001-12-21,945.9931716526862
2001-12-24,953.7452364354574
2001-12-25,953.4143915065769
2001-12-26,953.9786146854982
2001-12-27,958.985173880406
2001-12-28,969.663941341404
2001-12-31,958.6999602188343
2002-01-01,958.6999602188343
2002-01-02,946.8736652413603
2002-01-03,960.8453712161541
2002-01-04,974.5093418564326
2002-01-07,971.7503381416687
2002-01-08,964.4755947009147
2002-01-09,963.0215211955056
2002-01-10,954.4250782130425
2002-01-11,952.5039818071742
2002-01-14,939.9889267049748
2002-01-15,945.8311839584036
2002-01-16,940.6695684681985
2002-01-17,950.4386937837271
2002-01-18,944.9670645406034
2002-01-21,943.7804194747255
2002-01-22,937.5383626798301
2002-01-23,940.8014085194244
2002-01-24,951.7144517633934
2002-01-25,962.7426975570785
2002-01-28,970.714931172578
2002-01-29,950.2577421632819
2002-01-30,948.0792749450117
2002-01-31,960.859941974242
2002-02-01,955.7079456407296
2002-02-04,935.3953775374872
2002-02-05,922.6547638665728
2002-02-06,914.436611369957
2002-02-07,918.9733431405774
2002-02-08,925.2785504835207
2002-02-11,931.4998715705294
2002-02-12,932.5184592495151
2002-02-13,943.20496445484
2002-02-14,948.5830747639048
2002-02-15,938.3248306056339
2002-02-18,939.2354561065152
2002-02-19,917.8879286175985
2002-02-20,922.5300223775739
2002-02-21,924.777745365059
2002-02-22,920.9736791662393
2002-02-25,937.9603228267443
2002-02-26,942.5202005558275
2002-02-27,954.5941819441584
2002-02-28,954.417414290376
2002-03-01,970.5009525027726
2002-03-04,994.02709328714
2002-03-05,989.537285772994
2002-03-06,994.8429473291332
2002-03-07,997.8042638992508
2002-03-08,1005.3343884029904
2002-03-11,1009.417383576087
2002-03-12,1003.3832180643575
2002-03-13,993.0906353552183
2002-03-14,990.1185563403967
2002-03-15,999.5530172986759
2002-03-18,1000.0047974073245
2002-03-19,1004.476405009656
2002-03-20,992.2251789795647
2002-03-21,992.7580010897859
2002-03-22,991.300953142516
2002-03-25,982.5864060155966
2002-03-26,985.5426627273431
2002-03-27,994.2280380088228
2002-03-28,1001.2600927469338
2002-03-29,998.3227305787768
2002-04-01,990.2126232044512
2002-04-02,986.0969557692747
2002-04-03,983.9617943662429
2002-04-04,981.3297940917848
2002-04-05,983.4073736169881
2002-04-08,982.7137054688554
2002-04-09,978.0016876426821
2002-04-10,985.0858462994144
2002-04-11,964.3374587262182
2002-04-12,969.3434739870988
2002-04-15,969.0893562794303
2002-04-16,986.8308910907522
2002-04-17,986.5470577878508
2002-04-18,982.7003649041994
2002-04-19,985.2813766505429
2002-04-22,978.0195367102555
2002-04-23,974.8521488603632
2002-04-24,968.5079252974778
2002-04-25,959.6782768176888
2002-04-26,952.067432106827
2002-04-29,943.5670130464808
2002-04-30,950.6859338498226
2002-05-01,952.2161835476717
2002-05-02,955.0752370667888
2002-05-03,943.9099564364662
2002-05-06,931.6125670746493
2002-05-07,927.9539510236439
2002-05-08,951.7064430826365
2002-05-09,946.3422266260324
2002-05-10,934.0245896898111
2002-05-13,943.9529211155451
2002-05-14,961.8442784751777
2002-05-15,960.8786943485225
2002-05-16,962.7472281255846
2002-05-17,958.1701570405291
2002-05-20,952.4367411191148
2002-05-21,951.9148107099057
2002-05-22,946.4906407072724
2002-05-23,955.5280378677343
2002-05-24,951.4628213840758
2002-05-27,953.484312505763
2002-05-28,940.5399013232685
2002-05-29,933.6217053181623
2002-05-30,924.5452634222034
2002-05-31,928.9650426428419
2002-06-03,913.4066240582356
2002-06-04,901.4561633580438
2002-06-05,905.0969676919962
2002-06-06,890.3515211985291
2002-06-07,884.7544714854522
2002-06-10,885.6858731475168
2002-06-11,882.2061176150603
2002-06-12,875.0038115453011
2002-06-13,866.7508565312187
2002-06-14,853.4896206549798
2002-06-17,875.0522928847644
2002-06-18,873.2564168778539
2002-06-19,853.9083254392465
2002-06-20,836.5723330613367
2002-06-21,826.1751663694857
2002-06-24,814.7573772284189
2002-06-25,818.6839720764534
2002-06-26,795.5457638821257
2002-06-27,810.0290577811182
2002-06-28,821.7154191284426
2002-07-01,811.8995485471235
2002-07-02,795.6462951417851
2002-07-03,794.3948960317886
2002-07-04,799.6848766542684
