Date,WORLD ex ISRAEL VALUE WEIGHTED
2011-02-23,1145.6688452343872
2011-02-24,1140.090202900976
2011-02-25,1155.3610884655238
2011-02-28,1159.1142625181526
2011-03-01,1149.2895268923985
2011-03-02,1141.1605194642502
2011-03-03,1147.0278474564827
2011-03-04,1140.363578957479
2011-03-07,1130.727484751793
2011-03-08,1141.2682595273543
2011-03-09,1139.5499541485415
2011-03-10,1126.7540813364185
2011-03-11,1124.12405872896
2011-03-14,1098.3899077304554
2011-03-15,1070.0387996231443
2011-03-16,1067.5987230487683
2011-03-17,1077.789362831638
2011-03-18,1074.8662073926903
2011-03-21,1088.1498500159905
2011-03-22,1091.8827981835082
2011-03-23,1097.869079596553
2011-03-24,1101.7964353449436
2011-03-25,1106.9927115942965
2011-03-28,1106.4263699909409
2011-03-29,1110.017805994033
2011-03-30,1117.8558368177676
2011-03-31,1108.4668645810264
2011-04-01,1117.3820333319377
2011-04-04,1113.9840730730855
2011-04-05,1113.182046110188
2011-04-06,1107.2043898850786
2011-04-07,1109.2412030980702
2011-04-08,1104.7596644282637
2011-04-11,1101.1513099117003
2011-04-12,1085.78998651022
2011-04-13,1088.8004939659475
2011-04-14,1089.4996083506758
2011-04-15,1092.669662358465
2011-04-18,1089.7994843348145
2011-04-19,1086.7499748089288
2011-04-20,1093.1092926857752
2011-04-21,1098.1109092084562
2011-04-22,1098.2444850545323
2011-04-25,1096.1262846560676
2011-04-26,1098.9055884205534
2011-04-27,1101.8490630553408
2011-04-28,1101.4071646697907
2011-04-29,1103.7194003870188
2011-05-02,1103.3754470837468
2011-05-03,1100.6019458880173
2011-05-04,1088.7618157127781
2011-05-05,1095.7854280272825
2011-05-06,1105.957797899576
2011-05-09,1117.5725449621089
2011-05-10,1121.9338921768722
2011-05-11,1120.0846466486762
2011-05-12,1121.5038118584528
2011-05-13,1113.6099730470958
2011-05-16,1105.997441958924
2011-05-17,1104.37488886153
2011-05-18,1108.7044616510454
2011-05-19,1111.1694933799133
2011-05-20,1110.7074907347696
2011-05-23,1101.234069884419
2011-05-24,1096.5745207571326
2011-05-25,1103.345665264107
2011-05-26,1106.659776860795
2011-05-27,1104.388909903383
2011-05-30,1102.7647658862174
2011-05-31,1109.129131819777
2011-06-01,1091.3899722209767
2011-06-02,1080.2461021394693
2011-06-03,1068.1321319088636
2011-06-06,1056.1473140791145
2011-06-07,1053.1860829713783
2011-06-08,1051.0310978574612
2011-06-09,1062.3090315823674
2011-06-10,1058.0767660411375
2011-06-13,1056.8883509551436
2011-06-14,1064.3430871099283
2011-06-15,1060.3053166663842
2011-06-16,1062.1188443392643
2011-06-17,1057.4393503828592
2011-06-20,1056.9037687830332
2011-06-21,1069.3493533323415
2011-06-22,1064.39811819322
2011-06-23,1067.2459145136656
2011-06-24,1061.6920717585217
2011-06-27,1056.8326251546403
2011-06-28,1062.6715749727316
2011-06-29,1076.087959150778
2011-06-30,1083.7598683698138
2011-07-01,1095.4110030382901
2011-07-04,1097.6005320725858
2011-07-05,1097.7152977658466
2011-07-06,1104.6779658196663
2011-07-07,1106.775649087849
2011-07-08,1106.2690440107817
2011-07-11,1102.0413306791568
2011-07-12,1096.4842801815005
2011-07-13,1094.680442449495
2011-07-14,1087.3229303775402
2011-07-15,1089.9716351703444
2011-07-18,1082.2643848650341
2011-07-19,1084.8357150008947
2011-07-20,1093.734986050127
2011-07-21,1099.1265530022433
2011-07-22,1104.3899981044349
2011-07-25,1097.9448964324313
2011-07-26,1089.2050428641026
2011-07-27,1077.5308908708087
2011-07-28,1078.0942916109507
2011-07-29,1067.8711890278566
2011-08-01,1072.275180488311
2011-08-02,1048.7916357487795
2011-08-03,1035.6215955993307
2011-08-04,1001.2066947345083
2011-08-05,985.7929624480391
2011-08-08,938.6907284094999
2011-08-09,957.4108984018517
2011-08-10,931.9379832764446
2011-08-11,953.8073875797251
2011-08-12,969.7724252605041
2011-08-15,974.2280563024029
2011-08-16,971.4797261487992
2011-08-17,971.2188787787006
2011-08-18,938.6667134227557
2011-08-19,918.3744538172233
2011-08-22,918.8426564744918
2011-08-23,936.3692997340272
2011-08-24,943.5772492483036
2011-08-25,936.9552329600845
2011-08-26,941.2141934988117
2011-08-29,952.133316590357
2011-08-30,962.9477629843367
2011-08-31,978.6879241787791
2011-09-01,982.740326975978
2011-09-02,961.5501365116958
2011-09-05,946.5452896362201
2011-09-06,939.9353965032064
2011-09-07,966.3289482404612
2011-09-08,966.7041487698752
2011-09-09,956.2544781968523
2011-09-12,950.4601105542474
2011-09-13,957.3050742441325
2011-09-14,966.0756335723969
2011-09-15,976.4960144835809
2011-09-16,986.6870953681539
2011-09-19,981.2606320484787
2011-09-20,978.385315509071
2011-09-21,959.9840258428763
2011-09-22,935.0275990814206
2011-09-23,937.1648248629402
2011-09-26,951.3184636847751
2011-09-27,969.5651203702147
2011-09-28,960.8506498839661
2011-09-29,965.9515417626296
2011-09-30,961.1080658684209
2011-10-03,945.6708880577431
2011-10-04,941.184420427908
2011-10-05,957.5439356254901
2011-10-06,975.9223300829623
2011-10-07,972.6849055352238
2011-10-10,985.9692011545241
2011-10-11,990.0594843140269
2011-10-12,993.5732560723236
2011-10-13,992.6268950107936
2011-10-14,993.2255951013948
2011-10-17,990.4848272869292
2011-10-18,998.4853909893937
2011-10-19,991.7567646907837
2011-10-20,990.634642173671
2011-10-21,1000.27569731894
2011-10-24,1015.3751272383072
2011-10-25,1001.6254472797062
2011-10-26,1011.2092788325667
2011-10-27,1033.0123912571166
2011-10-28,1032.37072689019
2011-10-31,1014.9440796009166
2011-11-01,995.9645294632104
2011-11-02,998.2309105463796
2011-11-03,1016.3435287333233
2011-11-04,1011.7420469308189
2011-11-07,1014.2636670701597
2011-11-08,1017.7258223490129
2011-11-09,1006.4103859993154
2011-11-10,1004.4473562420679
2011-11-11,1016.4551316560405
2011-11-14,1014.9065068164059
2011-11-15,1017.1882538427755
2011-11-16,1007.3399671938575
2011-11-17,996.3132069388575
2011-11-18,991.1268971761056
2011-11-21,972.1440790834109
2011-11-22,965.5824273939351
2011-11-23,955.4856848158652
2011-11-24,954.3122829703022
2011-11-25,956.9895949733244
2011-11-28,981.0351659805074
2011-11-29,990.3764127487675
2011-11-30,1018.6505548784976
2011-12-01,1017.8763630799526
2011-12-02,1027.274228585822
2011-12-05,1037.1918384836697
2011-12-06,1036.8417248534809
2011-12-07,1039.8927442715449
2011-12-08,1022.9709006369437
2011-12-09,1031.1406711664617
2011-12-12,1023.5769787227867
2011-12-13,1024.4191308880265
2011-12-14,1015.2553930501033
2011-12-15,1015.0299689184008
2011-12-16,1013.679704764182
2011-12-19,1004.515698945174
2011-12-20,1023.4241062146024
2011-12-21,1029.0358662823855
2011-12-22,1037.7607084005042
2011-12-23,1046.5748139444752
2011-12-26,1047.3265063766505
2011-12-27,1044.7922295812182
2011-12-28,1038.928325037588
2011-12-29,1050.546856117398
2011-12-30,1052.2820050875944
2012-01-02,1057.101781250492
2012-01-03,1070.107682872685
2012-01-04,1078.4621484414167
2012-01-05,1077.9459118312725
2012-01-06,1078.459907892599
2012-01-09,1075.7547469847548
2012-01-10,1088.8956181428923
2012-01-11,1094.8608494852342
2012-01-12,1089.2798951382736
2012-01-13,1094.7507916363893
2012-01-16,1095.4054923002122
2012-01-17,1099.0617488919604
2012-01-18,1101.7921313972838
2012-01-19,1109.9626509877316
2012-01-20,1113.0881703340283
2012-01-23,1111.4069531404973
2012-01-24,1110.357103139551
2012-01-25,1114.821532682503
2012-01-26,1108.9141691177995
2012-01-27,1105.8305248387437
2012-01-30,1097.9330413733348
2012-01-31,1102.2742478946564
2012-02-01,1111.928924794745
2012-02-02,1117.044570961038
2012-02-03,1134.276156830643
2012-02-06,1138.276246683612
2012-02-07,1129.7833078855836
2012-02-08,1133.2023897758777
2012-02-09,1131.0669901997094
2012-02-10,1124.4379411681327
2012-02-13,1130.2963491693777
2012-02-14,1130.4454646893807
2012-02-15,1139.417714537416
2012-02-16,1145.390445406978
2012-02-17,1145.5925207052503
2012-02-20,1147.1146130895233
2012-02-21,1144.2961327235219
2012-02-22,1138.9701451525275
2012-02-23,1136.3653390387049
2012-02-24,1131.0222441999033
2012-02-27,1134.1939240204003
2012-02-28,1135.5399110030592
2012-02-29,1135.321880310878
2012-03-01,1145.0247174949423
2012-03-02,1151.0176997116953
2012-03-05,1142.0219888508773
2012-03-06,1125.0690527263725
2012-03-07,1129.5833625821538
2012-03-08,1135.7532137653805
2012-03-09,1148.9614958801592
2012-03-12,1143.8729908643036
2012-03-13,1164.3284825951157
2012-03-14,1170.8319981291395
2012-03-15,1176.618778969923
2012-03-16,1175.6478488340938
2012-03-19,1173.5024085910236
2012-03-20,1166.2123651982974
2012-03-21,1162.8528299463137
2012-03-22,1154.519241990899
2012-03-23,1152.5706298261498
2012-03-26,1158.4523325305108
2012-03-27,1158.2211999906078
2012-03-28,1153.1129583178863
2012-03-29,1144.7400824389567
2012-03-30,1147.4017041800364
2012-04-02,1158.3591733843525
2012-04-03,1145.3770779458687
2012-04-04,1138.6446662423705
2012-04-05,1140.6804859966533
2012-04-06,1139.1291001220159
2012-04-09,1131.0497090565354
2012-04-10,1109.8338445915842
2012-04-11,1113.4926437854022
2012-04-12,1124.7726507861335
2012-04-13,1115.9691318482585
2012-04-16,1116.1530480327103
2012-04-17,1128.414373751891
2012-04-18,1125.2787935281117
2012-04-19,1116.9263178552635
2012-04-20,1115.7242244698543
2012-04-23,1105.9555702488426
2012-04-24,1108.4146369067983
2012-04-25,1120.8307312686052
2012-04-26,1123.306048395527
2012-04-27,1126.205782807774
2012-04-30,1124.182521502117
2012-05-01,1126.7328804314002
2012-05-02,1125.1640424562238
2012-05-03,1118.7167802914255
2012-05-04,1106.7775139191908
2012-05-07,1108.7810175006898
2012-05-08,1103.5478719197806
2012-05-09,1099.2836484637803
2012-05-10,1103.664278892432
2012-05-11,1100.5553993427968
2012-05-14,1091.5197871868043
2012-05-15,1084.7412487997158
2012-05-16,1078.314174864903
2012-05-17,1070.998497527859
2012-05-18,1057.942349769678
2012-05-21,1063.597931691149
2012-05-22,1075.0273484333995
2012-05-23,1074.269162526625
2012-05-24,1079.4148346876098
2012-05-25,1082.6797218212027
2012-05-28,1081.0565571481163
2012-05-29,1091.0739634944891
2012-05-30,1084.1708606380823
2012-05-31,1083.6998519765027
2012-06-01,1062.5145408346389
2012-06-04,1049.4237843702656
2012-06-05,1059.997687908764
2012-06-06,1082.3762291754435
2012-06-07,1084.7361895309793
2012-06-08,1088.6560143459337
2012-06-11,1082.1367495869129
2012-06-12,1092.0271820959763
2012-06-13,1081.7612877385898
2012-06-14,1084.9947124817609
2012-06-15,1096.3765820153506
2012-06-18,1100.1809315431
2012-06-19,1107.7236345087654
2012-06-20,1111.5784234472326
2012-06-21,1100.2819434398764
2012-06-22,1103.79782456779
2012-06-25,1090.0621506339933
2012-06-26,1091.0094678863802
2012-06-27,1104.7824698208137
2012-06-28,1107.1450499757907
2012-06-29,1119.0792727411683
2012-07-02,1133.0844237076687
2012-07-03,1141.3584449723348
2012-07-04,1147.9331582000477
2012-07-05,1149.1235351876715
2012-07-06,1142.097072528382
2012-07-09,1136.693821676097
2012-07-10,1136.9076074096022
2012-07-11,1139.2389138584902
2012-07-12,1132.0287993585591
2012-07-13,1143.0150468591148
2012-07-16,1143.2673727762779
2012-07-17,1146.9668087287348
2012-07-18,1150.8731864194879
2012-07-19,1158.4981224284752
2012-07-20,1147.514456070541
2012-07-23,1131.580849991246
2012-07-24,1124.6777839784993
2012-07-25,1119.7470179385518
2012-07-26,1131.368914371862
2012-07-27,1147.3329054973613
2012-07-30,1165.1897173241919
2012-07-31,1155.9350394902824
2012-08-01,1155.4046855026668
2012-08-02,1151.9255553878425
2012-08-03,1161.380004964452
2012-08-06,1165.9508371880172
2012-08-07,1176.154869481303
2012-08-08,1183.6581637498923
2012-08-09,1190.378211766663
2012-08-10,1190.3941556463224
2012-08-13,1184.80573522739
2012-08-14,1188.5720910544826
2012-08-15,1191.0233714449978
2012-08-16,1195.5414131013179
2012-08-17,1205.7921874683973
2012-08-20,1200.679404798256
2012-08-21,1194.3216560536698
2012-08-22,1188.3353305352202
2012-08-23,1175.7021276129876
2012-08-24,1179.5098675917222
2012-08-27,1180.9250100100257
2012-08-28,1172.9820673867673
2012-08-29,1175.2344893475308
2012-08-30,1167.057642632566
2012-08-31,1165.0256781647204
2012-09-03,1168.4594178943707
2012-09-04,1163.8835878523732
2012-09-05,1158.791944690398
2012-09-06,1180.2830721904345
2012-09-07,1184.9217431680254
2012-09-10,1182.8647846800347
2012-09-11,1184.8770266086528
2012-09-12,1188.1674430411447
2012-09-13,1195.815034788959
2012-09-14,1195.8044273664516
2012-09-17,1190.152005923129
2012-09-18,1189.5963315430351
2012-09-19,1194.1732344775246
2012-09-20,1194.7031251480498
2012-09-21,1196.0779300467393
2012-09-24,1196.5416572640784
2012-09-25,1190.0472372920913
2012-09-26,1181.171857865017
2012-09-27,1188.3578646321123
2012-09-28,1177.8090442361877
2012-10-01,1183.0139978171646
2012-10-02,1180.887234091255
2012-10-03,1181.636695681792
2012-10-04,1182.5089844958468
2012-10-05,1185.2592094772335
2012-10-08,1185.1398416108336
2012-10-09,1180.3049355455205
2012-10-10,1171.8756192279263
2012-10-11,1174.77125783197
2012-10-12,1169.4531978365676
2012-10-15,1178.215270330882
2012-10-16,1188.0645295521476
2012-10-17,1192.7476309033373
2012-10-18,1197.9608415537668
2012-10-19,1187.9239653524332
2012-10-22,1182.6719934113241
2012-10-23,1171.631346899866
2012-10-24,1170.2520626683206
2012-10-25,1174.293530888437
2012-10-26,1173.4501793473391
2012-10-29,1171.1770459625461
2012-10-30,1171.4788905574721
2012-10-31,1173.9997709875804
2012-11-01,1186.4965114724841
2012-11-02,1188.9911990109968
2012-11-05,1189.8554254543437
2012-11-06,1196.6272863560976
2012-11-07,1180.0249822344056
2012-11-08,1172.2160471624622
2012-11-09,1171.6551677872171
2012-11-12,1169.4391034419762
2012-11-13,1167.9733075157963
2012-11-14,1153.4408500752857
2012-11-15,1146.7976178646236
2012-11-16,1150.9430860518598
2012-11-19,1168.5676799107266
2012-11-20,1169.1938642249354
2012-11-21,1171.2201896055155
2012-11-22,1172.498744677503
2012-11-23,1178.7111995898904
2012-11-26,1175.1766266002967
2012-11-27,1175.2741479668932
2012-11-28,1179.5139435364345
2012-11-29,1185.8213709627964
2012-11-30,1184.05564539826
2012-12-03,1177.7709488757412
2012-12-04,1177.820414758276
2012-12-05,1182.8529324109281
2012-12-06,1193.4321621319039
2012-12-07,1200.8217420729936
2012-12-10,1201.0888390776574
2012-12-11,1201.8820445811393
2012-12-12,1202.5168149500773
2012-12-13,1196.3451328690799
2012-12-14,1194.2133178930612
2012-12-17,1198.8621694385545
2012-12-18,1207.0554852957803
2012-12-19,1207.6851832213822
2012-12-20,1212.540488801975
2012-12-21,1208.1386981901908
2012-12-24,1203.5052886540277
2012-12-25,1204.3520268709221
2012-12-26,1201.19596591276
2012-12-27,1202.1135064246612
2012-12-28,1194.327188718563
2012-12-31,1205.9345012976767
2013-01-01,1205.9345012976767
2013-01-02,1226.1548622715147
2013-01-03,1237.2677034813878
2013-01-04,1249.6353933292817
2013-01-07,1241.7116381212397
2013-01-08,1239.8013328552245
2013-01-09,1247.559780005115
2013-01-10,1243.8549254762677
2013-01-11,1235.5621527514334
2013-01-14,1233.5158251040539
2013-01-15,1238.4016950624066
2013-01-16,1237.3877385607827
2013-01-17,1237.8524583201438
2013-01-18,1246.8274732954012
2013-01-21,1246.685766707042
2013-01-22,1252.9504744273952
2013-01-23,1249.3748276299216
2013-01-24,1245.8668871580676
2013-01-25,1245.4334409679261
2013-01-28,1245.4359391238152
2013-01-29,1251.3186476867318
2013-01-30,1241.7968987102518
2013-01-31,1237.8412657088
2013-02-01,1234.6784547430104
2013-02-04,1231.9126928570513
2013-02-05,1237.3752475508015
2013-02-06,1240.9729076506553
2013-02-07,1248.852155865556
2013-02-08,1256.7471354004285
2013-02-11,1252.9489230185343
2013-02-12,1255.2385676974
2013-02-13,1255.876243640692
2013-02-14,1261.455969907802
2013-02-15,1253.5981352102556
2013-02-18,1256.771110133272
2013-02-19,1266.920370791543
2013-02-20,1256.975741161901
2013-02-21,1252.6416389789326
2013-02-22,1266.9443206848127
2013-02-25,1255.518553966614
2013-02-26,1260.916792727202
2013-02-27,1269.431069726924
2013-02-28,1278.877921864726
2013-03-01,1281.9029504256175
2013-03-04,1281.724680800031
2013-03-05,1294.3470562768805
2013-03-06,1300.8281475168967
2013-03-07,1294.6840142849544
2013-03-08,1309.6445395109886
2013-03-11,1313.501666886374
2013-03-12,1311.9729250402077
2013-03-13,1315.0919201988895
2013-03-14,1322.917666636702
2013-03-15,1320.5249598138173
2013-03-18,1316.4536949122382
2013-03-19,1319.512845767803
2013-03-20,1320.0925799555584
2013-03-21,1317.036077277573
2013-03-22,1312.9896139544323
2013-03-25,1317.7054161399944
2013-03-26,1323.4728214080535
2013-03-27,1328.3127362539299
2013-03-28,1325.5940277399254
2013-03-29,1325.277821498894
2013-04-01,1317.8088860214286
2013-04-02,1323.763848328996
2013-04-03,1314.1245032297743
2013-04-04,1309.988154815105
2013-04-05,1292.8582347078818
2013-04-08,1300.2525638051331
2013-04-09,1304.5285873388223
2013-04-10,1322.4914264690142
2013-04-11,1328.993319665599
2013-04-12,1326.4670381883152
2013-04-15,1306.7257560008325
2013-04-16,1305.629543898956
2013-04-17,1299.1881105203586
2013-04-18,1287.2848388349735
2013-04-19,1294.01670723774
2013-04-22,1305.1946631809287
2013-04-23,1323.214098561529
2013-04-24,1335.8109942892015
2013-04-25,1343.456979391974
2013-04-26,1340.7586903456054
2013-04-29,1343.372151379659
2013-04-30,1342.2977649693457
2013-05-01,1332.956922765874
2013-05-02,1346.1457880447042
2013-05-03,1353.3981744029284
2013-05-06,1358.8664022812884
2013-05-07,1369.3359729542522
2013-05-08,1371.8532134923912
2013-05-09,1371.9302794756366
2013-05-10,1383.5789057157908
2013-05-13,1385.5134444440716
2013-05-14,1394.2789641586892
2013-05-15,1413.179603922073
2013-05-16,1406.1697184042955
2013-05-17,1421.1969346124772
2013-05-20,1427.4503155586203
2013-05-21,1428.7989108716642
2013-05-22,1422.699859464441
2013-05-23,1397.2507092117394
2013-05-24,1393.0865212307065
2013-05-27,1386.2275839964027
2013-05-28,1403.4674708245727
2013-05-29,1389.3677549531308
2013-05-30,1380.3408821044072
2013-05-31,1371.8784773221644
2013-06-03,1365.0380928371276
2013-06-04,1362.8179227727014
2013-06-05,1340.2459416219601
2013-06-06,1330.7554213653893
2013-06-07,1341.9388538549756
2013-06-10,1347.2251722039343
2013-06-11,1330.4836188142856
2013-06-12,1319.613276280424
2013-06-13,1328.1666930053223
2013-06-14,1324.03785349191
2013-06-17,1335.9920114867243
2013-06-18,1336.5828347738861
2013-06-19,1329.7304979307828
2013-06-20,1304.2020775348258
2013-06-21,1303.2402626125481
2013-06-24,1287.769505440425
2013-06-25,1300.7007404192507
2013-06-26,1319.3020003745248
2013-06-27,1328.77416970785
2013-06-28,1326.9958837496818
2013-07-01,1333.5454881257695
2013-07-02,1333.6635232117842
2013-07-03,1334.465259166673
2013-07-04,1349.5460658497695
2013-07-05,1356.347871928286
2013-07-08,1362.722288403061
2013-07-09,1381.7004202135863
2013-07-10,1378.3318539428021
2013-07-11,1380.4195837405116
2013-07-12,1380.3077517631407
2013-07-15,1384.2315076565992
2013-07-16,1375.3815742117079
2013-07-17,1383.1969118967497
2013-07-18,1393.5358482148217
2013-07-19,1391.3703063089906
2013-07-22,1393.9932788320664
2013-07-23,1392.867551078361
2013-07-24,1391.348750566254
2013-07-25,1389.3969643024473
2013-07-26,1384.3060862059901
2013-07-29,1377.5443847469642
2013-07-30,1378.9894112089773
2013-07-31,1374.122784024973
2013-08-01,1394.9271317511188
2013-08-02,1398.0160526641578
2013-08-05,1398.8776952670119
2013-08-06,1388.9249873373765
2013-08-07,1381.4868101781697
2013-08-08,1384.7982046967625
2013-08-09,1389.116590082828
2013-08-12,1392.8953925597796
2013-08-13,1402.1551728997279
2013-08-14,1401.3013987059114
2013-08-15,1386.6708474860532
2013-08-16,1380.9472229082555
2013-08-19,1370.0255833829142
2013-08-20,1359.8259900995565
2013-08-21,1354.2780733745851
2013-08-22,1365.2929343750025
2013-08-23,1370.400575150556
2013-08-26,1368.4280358416308
2013-08-27,1347.67270983046
2013-08-28,1349.7943448242477
2013-08-29,1361.5905073367446
2013-08-30,1356.3079874221655
2013-09-02,1365.1942508934087
2013-09-03,1373.2758407030683
2013-09-04,1378.8725390244983
2013-09-05,1389.4052140555445
2013-09-06,1390.6913689812338
2013-09-09,1393.2751784500047
2013-09-10,1405.4875100169063
2013-09-11,1408.6922143894499
2013-09-12,1406.1110126387473
2013-09-13,1411.23814759718
2013-09-16,1413.9139943993762
2013-09-17,1413.7564026652522
2013-09-18,1425.0319018624398
2013-09-19,1415.7536157046989
2013-09-20,1409.79909212586
2013-09-23,1406.8354804658823
2013-09-24,1405.9798479638953
2013-09-25,1404.4063664402254
2013-09-26,1409.0014726615964
2013-09-27,1401.4102661751997
2013-09-30,1390.3505336558717
2013-10-01,1400.9117274122018
2013-10-02,1393.5093440263176
2013-10-03,1383.4621518225301
2013-10-04,1391.2637582154741
2013-10-07,1384.2252583398506
2013-10-08,1371.7990467381767
2013-10-09,1378.7189544841044
2013-10-10,1402.3146123802192
2013-10-11,1407.9896949837473
2013-10-14,1410.7281422288331
2013-10-15,1416.9168629191174
2013-10-16,1429.060812025552
2013-10-17,1425.9936644856732
2013-10-18,1431.3181149095112
