Date,WORLD ex EUROPE VALUE WEIGHTED
1999-08-06,1226.3762434808607
1999-08-09,1232.174283623276
1999-08-10,1218.6377387168966
1999-08-11,1234.0858947455365
1999-08-12,1238.1396430408026
1999-08-13,1262.8564744901262
1999-08-16,1274.6908949958222
1999-08-17,1291.0608017334237
1999-08-18,1286.5145262184944
1999-08-19,1272.6003168408843
1999-08-20,1285.1467534006572
1999-08-23,1311.1454881202114
1999-08-24,1315.9449863220543
1999-08-25,1327.0954988413996
1999-08-26,1312.9805590557733
1999-08-27,1299.501070009663
1999-08-30,1290.7238708442628
1999-08-31,1262.432786893128
1999-09-01,1277.8220871764331
1999-09-02,1257.5109016460815
1999-09-03,1288.5630451831116
1999-09-06,1297.0560223989226
1999-09-07,1284.4575948847637
1999-09-08,1280.0598129245832
1999-09-09,1296.9881165758316
1999-09-10,1308.812332615642
1999-09-13,1326.3503441320308
1999-09-14,1314.4828479211683
1999-09-15,1310.552265636958
1999-09-16,1299.1775130169788
1999-09-17,1303.8632409297304
1999-09-20,1303.5335252462273
1999-09-21,1289.1493766076887
1999-09-22,1273.5204957317032
1999-09-23,1267.0275984971265
1999-09-24,1248.8058390782112
1999-09-27,1246.9340656635432
1999-09-28,1247.6803901427988
1999-09-29,1224.3112110559841
1999-09-30,1236.2455464611342
1999-10-01,1233.3972524384803
1999-10-04,1242.9051247308828
1999-10-05,1240.088687262079
1999-10-06,1250.0487992164326
1999-10-07,1244.5620731534884
1999-10-08,1267.2807131920033
1999-10-11,1265.5129420129306
1999-10-12,1244.9675898270684
1999-10-13,1218.0800721855128
1999-10-14,1220.9229548214794
1999-10-15,1185.1968481647136
1999-10-18,1185.7275979166427
1999-10-19,1195.0327690763354
1999-10-20,1215.6223790350377
1999-10-21,1208.2964567723197
1999-10-22,1239.499166832308
1999-10-25,1241.6770122486237
1999-10-26,1247.0261203429807
1999-10-27,1262.3154143626969
1999-10-28,1290.3927650875316
1999-10-29,1316.266128899555
1999-11-01,1311.3336695455207
1999-11-02,1310.4382989647615
1999-11-03,1311.496905230112
1999-11-04,1326.3171643486905
1999-11-05,1328.2228017265263
1999-11-08,1333.9141618681933
1999-11-09,1323.436765135919
1999-11-10,1327.9475690745805
1999-11-11,1329.1214986893056
1999-11-12,1352.1021081860115
1999-11-15,1352.3704339423048
1999-11-16,1363.287625621041
1999-11-17,1354.4892786660698
1999-11-18,1375.0007789438641
1999-11-19,1379.3496427359087
1999-11-22,1378.2658092504037
1999-11-23,1375.6831230828807
1999-11-24,1387.7855796654592
1999-11-25,1383.8369611746575
1999-11-26,1405.3255168363985
1999-11-29,1406.073775819283
1999-11-30,1389.5126198815685
1999-12-01,1393.1364404365586
1999-12-02,1405.0095322211916
1999-12-03,1423.5222502207955
1999-12-06,1383.8493876586656
1999-12-07,1375.897660435482
1999-12-08,1362.5713756763366
1999-12-09,1374.70349687673
1999-12-10,1383.2796195390947
1999-12-13,1380.4708036398576
1999-12-14,1380.5553146324992
1999-12-15,1388.0692241541105
1999-12-16,1367.6965263431962
1999-12-17,1382.2906069813623
1999-12-20,1382.8549504488142
1999-12-21,1385.6254564443254
1999-12-22,1395.7541704397197
1999-12-23,1399.2266801313299
1999-12-24,1398.4909571128867
1999-12-27,1396.537384084085
1999-12-28,1412.595524192829
1999-12-29,1419.245186045226
1999-12-30,1426.2230026139853
1999-12-31,1427.5930510116912
2000-01-03,1401.0639355517587
2000-01-04,1347.3794321266193
2000-01-05,1337.230887816246
2000-01-06,1329.8087142953611
2000-01-07,1363.4826093522886
2000-01-10,1369.4406992777072
2000-01-11,1365.2192321307848
2000-01-12,1365.0456854642603
2000-01-13,1376.4737407613352
2000-01-14,1406.87272772599
2000-01-17,1423.1581574685729
2000-01-18,1405.747466761166
2000-01-19,1397.0256045923636
2000-01-20,1389.4332120933539
2000-01-21,1388.20178675097
2000-01-24,1374.9370004813059
2000-01-25,1360.8092380062392
2000-01-26,1377.0833420349504
2000-01-27,1402.4507869643132
2000-01-28,1390.8966632534045
2000-01-31,1407.8282586574114
2000-02-01,1415.643811706405
2000-02-02,1417.491139342255
2000-02-03,1407.1679238743914
2000-02-04,1414.451500621439
2000-02-07,1410.1531863302396
2000-02-08,1393.1732203591969
2000-02-09,1373.9779691408764
2000-02-10,1372.6537322790293
2000-02-11,1358.1509318809508
2000-02-14,1361.9208121492336
2000-02-15,1356.8978294142553
2000-02-16,1349.108787728798
2000-02-17,1343.562785905177
2000-02-18,1318.3273054654246
2000-02-21,1304.6514202731753
2000-02-22,1280.9771966130884
2000-02-23,1282.9767189865436
2000-02-24,1284.8631893924485
2000-02-25,1303.8171797075736
2000-02-28,1333.4474864289111
2000-02-29,1344.18828042114
2000-03-01,1354.2671342183646
2000-03-02,1358.027598475193
2000-03-03,1374.585512407962
2000-03-06,1359.8976720702672
2000-03-07,1352.3825233542302
2000-03-08,1352.0114779484586
2000-03-09,1349.4469780698864
2000-03-10,1356.2602401420852
2000-03-13,1347.750275404075
2000-03-14,1341.5306751292342
2000-03-15,1358.1109738408688
2000-03-16,1404.4133465840148
2000-03-17,1410.4175813818188
2000-03-20,1404.7937626912687
2000-03-21,1419.2936524604033
2000-03-22,1430.2678141265092
2000-03-23,1435.4378530022752
2000-03-24,1437.435629958467
2000-03-27,1445.473181854757
2000-03-28,1454.3548154033604
2000-03-29,1490.9502992346847
2000-03-30,1477.201728379153
2000-03-31,1492.0185422238844
2000-04-03,1514.6984581982872
2000-04-04,1506.2491225843123
2000-04-05,1487.4255588042663
2000-04-06,1499.1621292584443
2000-04-07,1493.7674242614735
2000-04-10,1499.3819698257425
2000-04-11,1497.2967776149692
2000-04-12,1512.135839927068
2000-04-13,1498.9331294298033
2000-04-14,1446.1983479271726
2000-04-17,1442.2119119064653
2000-04-18,1478.5377265496777
2000-04-19,1487.7297242232069
2000-04-20,1496.8648631836716
2000-04-21,1489.9058350361245
2000-04-24,1508.2381108819898
2000-04-25,1553.639774986624
2000-04-26,1547.7328086902016
2000-04-27,1556.872080999986
2000-04-28,1541.4793867636124
2000-05-01,1561.9966904362705
2000-05-02,1560.3136563089176
2000-05-03,1566.4148993714468
2000-05-04,1566.4185566332314
2000-05-05,1573.9505636013369
2000-05-08,1574.6191168298092
2000-05-09,1549.1875511498044
2000-05-10,1521.7053227842957
2000-05-11,1542.8131862541893
2000-05-12,1554.9068481422776
2000-05-15,1555.7998725665607
2000-05-16,1582.8037065857714
2000-05-17,1590.9785483689304
2000-05-18,1585.5110634210193
2000-05-19,1578.158062177077
2000-05-22,1543.0083625964953
2000-05-23,1531.1350144046903
2000-05-24,1542.1327160615008
2000-05-25,1525.7044763049496
2000-05-26,1488.5426320260747
2000-05-29,1487.8119165684973
2000-05-30,1500.3788264339682
2000-05-31,1501.9273612437646
2000-06-01,1514.2418275854925
2000-06-02,1511.1510072367948
2000-06-05,1516.6941188456838
2000-06-06,1493.851533440482
2000-06-07,1501.7098677462864
2000-06-08,1497.205129259453
2000-06-09,1496.1311245942823
2000-06-12,1492.7312559528434
2000-06-13,1485.383712851612
2000-06-14,1486.0387557533995
2000-06-15,1483.2009960631613
2000-06-16,1455.845541087201
2000-06-19,1471.724165187244
2000-06-20,1475.4481293015965
2000-06-21,1495.446479705391
2000-06-22,1498.540269858178
2000-06-23,1499.5840597501142
2000-06-26,1497.418092898869
2000-06-27,1497.2898705269897
2000-06-28,1497.1784705823957
2000-06-29,1488.02153009737
2000-06-30,1470.0254773760923
2000-07-03,1501.2572133458345
2000-07-04,1504.2797959948596
2000-07-05,1485.2110744416284
2000-07-06,1486.1772872660595
2000-07-07,1509.2826629955428
2000-07-10,1513.2730123459667
2000-07-11,1522.1390449513644
2000-07-12,1531.3336157249503
2000-07-13,1536.0898962102374
2000-07-14,1536.1848479322643
2000-07-17,1532.3909472373346
2000-07-18,1523.4957492611786
2000-07-19,1532.671109216465
2000-07-20,1539.5561062104284
2000-07-21,1514.8757389555185
2000-07-24,1504.293937386626
2000-07-25,1493.0841799091022
2000-07-26,1475.439220672725
2000-07-27,1479.9392429423708
2000-07-28,1480.6358094279174
2000-07-31,1483.0213339712727
2000-08-01,1500.6778559388958
2000-08-02,1526.556049296556
2000-08-03,1550.2121819527958
2000-08-04,1551.0729508231093
2000-08-07,1565.1189489858475
2000-08-08,1581.333669682749
2000-08-09,1584.0962372854965
2000-08-10,1559.8598277285548
2000-08-11,1580.9106784766047
2000-08-14,1589.013644431657
2000-08-15,1569.6014225202457
2000-08-16,1570.6893066525581
2000-08-17,1566.170406944901
2000-08-18,1576.1435824033906
2000-08-21,1583.2000686489162
2000-08-22,1602.3343342059413
2000-08-23,1611.8361306645406
2000-08-24,1598.410311129979
2000-08-25,1598.0166753557482
2000-08-28,1614.052757261253
2000-08-29,1613.7602404177135
2000-08-30,1609.8646106767646
2000-08-31,1620.9733687798825
2000-09-01,1609.3855634990364
2000-09-04,1609.9799807377678
2000-09-05,1632.801017029381
2000-09-06,1642.3733483424355
2000-09-07,1657.4926216928322
2000-09-08,1669.66257360602
2000-09-11,1675.9434060985218
2000-09-12,1669.657869047777
2000-09-13,1663.8088858193669
2000-09-14,1662.9444164521133
2000-09-15,1649.8531443099819
2000-09-18,1649.4849899644244
2000-09-19,1654.1126218444044
2000-09-20,1661.6759898249536
2000-09-21,1647.4648533684272
2000-09-22,1586.6485468986468
2000-09-25,1606.8920968960977
2000-09-26,1588.2240908383035
2000-09-27,1580.485368542908
2000-09-28,1601.2530605188747
2000-09-29,1602.2924967390602
2000-10-02,1611.699251830974
2000-10-03,1624.4350663262364
2000-10-04,1633.3321577986314
2000-10-05,1639.878121959007
2000-10-06,1621.6090498651454
2000-10-09,1615.9077639754214
2000-10-10,1609.0950103513205
2000-10-11,1578.2364684871334
2000-10-12,1569.3710449884238
2000-10-13,1588.427193266483
2000-10-16,1611.0186748668475
2000-10-17,1587.1988581402902
2000-10-18,1581.5001313203607
2000-10-19,1619.2136312275895
2000-10-20,1630.6804442808384
2000-10-23,1634.945485691919
2000-10-24,1644.8023528905064
2000-10-25,1647.5993114826551
2000-10-26,1644.8396949984863
2000-10-27,1634.60925700696
2000-10-30,1658.0650989801588
2000-10-31,1667.5880138739517
2000-11-01,1655.480076956465
2000-11-02,1653.8744546061678
2000-11-03,1647.5491504035558
2000-11-06,1667.1111353072179
2000-11-07,1663.5640974731639
2000-11-08,1666.5433691054877
2000-11-09,1651.527200201168
2000-11-10,1620.554456032802
2000-11-13,1614.2533010809032
2000-11-14,1627.0051568996194
2000-11-15,1626.6638731392657
2000-11-16,1623.6893529861804
2000-11-17,1620.7311802890943
2000-11-20,1609.1424137277584
2000-11-21,1612.7084317343822
2000-11-22,1601.7786886421054
2000-11-23,1604.624997346529
2000-11-24,1615.552433786631
2000-11-27,1611.9616898745408
2000-11-28,1601.2180506717268
2000-11-29,1595.0678600983192
2000-11-30,1566.7287994956596
2000-12-01,1571.4852853674101
2000-12-04,1551.2851157787647
2000-12-05,1582.9425743385143
2000-12-06,1570.157076850899
2000-12-07,1549.6037267879435
2000-12-08,1569.6613308459478
2000-12-11,1606.1910997357118
2000-12-12,1610.8429075195909
2000-12-13,1609.5782355131291
2000-12-14,1570.9330518342604
2000-12-15,1525.695134722899
2000-12-18,1543.6897704632506
2000-12-19,1539.5696346933762
2000-12-20,1483.3529683880283
2000-12-21,1475.0548899431087
2000-12-22,1476.1984976755696
2000-12-25,1486.1463114807052
2000-12-26,1483.8694559594298
2000-12-27,1492.247820987236
2000-12-28,1502.6188721085387
2000-12-29,1477.7869024617187
2001-01-01,1477.7869024617187
2001-01-02,1451.5731319780225
2001-01-03,1495.3825535005933
2001-01-04,1495.079261616391
2001-01-05,1462.402440337644
2001-01-08,1463.7798903846542
2001-01-09,1474.6611686902363
2001-01-10,1480.5852935064513
2001-01-11,1463.287390596844
2001-01-12,1461.1079770694073
2001-01-15,1470.666033178872
2001-01-16,1489.1482019575644
2001-01-17,1506.2906225007048
2001-01-18,1494.3989436471275
2001-01-19,1506.1166228308869
2001-01-22,1511.9495250293526
2001-01-23,1514.3437961413279
2001-01-24,1542.3764141740153
2001-01-25,1549.7481935593514
2001-01-26,1542.8433591851656
2001-01-29,1561.43298832018
2001-01-30,1564.9987096808702
2001-01-31,1553.8817410293195
2001-02-01,1547.6591329295163
2001-02-02,1540.1998522037252
2001-02-05,1530.9677279778978
2001-02-06,1541.0682025274991
2001-02-07,1531.5353527160537
2001-02-08,1547.0418300792064
2001-02-09,1524.6684203234831
2001-02-12,1528.8856706539796
2001-02-13,1537.1671233326315
2001-02-14,1534.3155006956508
2001-02-15,1568.2210120682926
2001-02-16,1534.2687408521078
2001-02-19,1522.195706552959
2001-02-20,1529.3779245350324
2001-02-21,1498.9257035668713
2001-02-22,1509.4219081113931
2001-02-23,1507.204646152643
2001-02-26,1532.15648358444
2001-02-27,1515.4782183463387
2001-02-28,1496.0371350022588
2001-03-01,1472.9708419526735
2001-03-02,1455.1147448122222
2001-03-05,1473.0799683239482
2001-03-06,1485.2446429676077
2001-03-07,1503.044239755755
2001-03-08,1505.6798286031362
2001-03-09,1486.2254731980172
2001-03-12,1439.4159219412215
2001-03-13,1457.347169666289
2001-03-14,1430.738515509913
2001-03-15,1452.0415430104501
2001-03-16,1446.0534517179285
2001-03-19,1465.324050123066
2001-03-20,1434.1123464525194
2001-03-21,1440.1122471170754
2001-03-22,1438.2389216426056
2001-03-23,1449.4269638504904
2001-03-26,1477.3621333541146
2001-03-27,1493.0444091653649
2001-03-28,1493.907035858417
2001-03-29,1490.39566349664
2001-03-30,1490.82267819331
2001-04-02,1478.1993821539138
2001-04-03,1445.9291500665393
2001-04-04,1424.1983654477237
2001-04-05,1474.0520251476978
2001-04-06,1446.3981329721485
2001-04-09,1444.1008909731547
2001-04-10,1487.715245230316
2001-04-11,1497.3665590757173
2001-04-12,1500.0916051445188
2001-04-13,1498.4990509566746
2001-04-16,1511.8231169231944
2001-04-17,1524.4501634788971
2001-04-18,1590.6553541134026
2001-04-19,1578.4263367832684
2001-04-20,1545.5088472846878
2001-04-23,1541.4575973905237
2001-04-24,1538.7564107546318
2001-04-25,1547.9574581379516
2001-04-26,1552.7917044331914
2001-04-27,1583.167329494598
2001-04-30,1587.8827344529448
2001-05-01,1606.444114504011
2001-05-02,1609.6654081164581
2001-05-03,1596.3040180280402
2001-05-04,1605.597673854527
2001-05-07,1611.2024373898407
2001-05-08,1608.399170018063
2001-05-09,1605.101285862512
2001-05-10,1609.4821657798411
2001-05-11,1614.6261271017283
2001-05-14,1616.0972309230572
2001-05-15,1611.1119846425722
2001-05-16,1625.4669923726642
2001-05-17,1638.8470914024674
2001-05-18,1646.9161221725856
2001-05-21,1665.3879908875354
2001-05-22,1680.1131281790758
2001-05-23,1682.4896063971146
2001-05-24,1689.5113704037947
2001-05-25,1677.1106525169082
2001-05-28,1667.4810834216514
2001-05-29,1678.5622078370693
2001-05-30,1650.7052962626358
2001-05-31,1676.86277586832
2001-06-01,1683.7244194935165
2001-06-04,1686.277686667313
2001-06-05,1694.5138568281993
2001-06-06,1685.2928550750735
2001-06-07,1684.492942218102
2001-06-08,1679.5258365648615
2001-06-11,1680.9145660572233
2001-06-12,1657.3209592450755
2001-06-13,1642.8121187676236
2001-06-14,1608.2804621234623
2001-06-15,1592.0084993258913
2001-06-18,1586.039732567962
2001-06-19,1594.1288521125555
2001-06-20,1611.5516176015003
2001-06-21,1628.3933737591367
2001-06-22,1621.5021195655972
2001-06-25,1598.8556861356894
2001-06-26,1596.2058138035868
2001-06-27,1593.0473230030943
2001-06-28,1623.1177695401852
2001-06-29,1636.8164364326078
2001-07-02,1648.567510864953
2001-07-03,1646.869533812432
2001-07-04,1645.5486387433257
2001-07-05,1646.5296001211188
2001-07-06,1598.5540973181367
2001-07-09,1596.973355102681
2001-07-10,1577.4499377645975
2001-07-11,1566.8327639128584
2001-07-12,1613.360912279738
2001-07-13,1618.955529203126
2001-07-16,1602.1415634654497
2001-07-17,1615.8425811794352
2001-07-18,1570.0539553398285
2001-07-19,1577.675159774212
2001-07-20,1567.9287589703754
2001-07-23,1549.4698408083889
2001-07-24,1522.144553914441
2001-07-25,1534.7980919724644
2001-07-26,1548.8666505117767
2001-07-27,1556.412344873725
2001-07-30,1546.4977709179836
2001-07-31,1560.6769623616945
2001-08-01,1560.8483368983073
2001-08-02,1569.9652598791356
2001-08-03,1553.8775590191763
2001-08-06,1551.0318848433556
2001-08-07,1564.1653387517943
2001-08-08,1546.0036381510588
2001-08-09,1515.4580276834133
2001-08-10,1513.8060208577995
2001-08-13,1503.5017295380703
2001-08-14,1511.8327569595633
2001-08-15,1486.2592464901688
2001-08-16,1483.4941355581957
2001-08-17,1458.280356671256
2001-08-20,1464.0850489418228
2001-08-21,1456.3379392191346
2001-08-22,1454.1528462606125
2001-08-23,1460.3847949327665
2001-08-24,1475.8142109764585
2001-08-27,1478.415891160741
2001-08-28,1463.6381487797207
2001-08-29,1445.7319497796066
2001-08-30,1426.2859549583416
2001-08-31,1430.8622079353293
2001-09-03,1426.2203239084042
2001-09-04,1459.3800196355087
2001-09-05,1453.8666989515384
2001-09-06,1424.4087837681257
2001-09-07,1383.4250614462683
2001-09-10,1384.6303304761961
2001-09-11,1375.7943296081974
2001-09-12,1353.9704378682036
2001-09-13,1355.3879559519532
2001-09-14,1345.1057965602615
2001-09-17,1276.601336050384
2001-09-18,1274.3639150345266
2001-09-19,1255.836722927965
2001-09-20,1225.6368782232717
2001-09-21,1211.8127062284996
2001-09-24,1247.184345215934
2001-09-25,1247.831803797667
2001-09-26,1240.7943903962907
2001-09-27,1250.3456986099584
2001-09-28,1294.560844010733
2001-10-01,1289.1143940052248
2001-10-02,1305.961794288862
2001-10-03,1312.31021575058
2001-10-04,1324.8081896555725
2001-10-05,1316.2353477358886
2001-10-08,1307.2985819969515
2001-10-09,1297.4095620757228
2001-10-10,1325.4358010712251
2001-10-11,1360.3278791746845
2001-10-12,1352.0659739265734
2001-10-15,1346.0339936426672
2001-10-16,1350.9535532252694
2001-10-17,1340.1444631860554
2001-10-18,1328.7566125380165
2001-10-19,1338.8551120741733
2001-10-22,1360.5105392769565
2001-10-23,1366.714411329772
2001-10-24,1359.3562198237912
2001-10-25,1366.534348975756
2001-10-26,1373.5209010033138
2001-10-29,1328.3841055135156
2001-10-30,1303.2365945248775
2001-10-31,1310.4397456677182
2001-11-01,1323.5714529307686
2001-11-02,1328.901375333587
2001-11-05,1354.8919209928265
2001-11-06,1372.7402346229046
2001-11-07,1357.4225033507055
2001-11-08,1375.5656094938468
2001-11-09,1374.086463943357
2001-11-12,1367.5335290038984
2001-11-13,1401.2796140784262
2001-11-14,1403.4177935465802
2001-11-15,1415.5793185939792
2001-11-16,1408.4728687811128
2001-11-19,1433.2817481151524
2001-11-20,1420.2889466907775
2001-11-21,1423.6271428029902
2001-11-22,1417.9281352162109
2001-11-23,1435.2773699614236
2001-11-26,1443.1860012262114
2001-11-27,1431.0394679658714
2001-11-28,1400.7271840335866
2001-11-29,1409.2985859960154
2001-11-30,1400.6123073255187
2001-12-03,1392.349082676552
2001-12-04,1414.6363237335067
2001-12-05,1451.9315341310496
2001-12-06,1449.0806070623642
2001-12-07,1436.7864604284555
2001-12-10,1414.4804658663484
2001-12-11,1407.0874644626822
2001-12-12,1404.010678018986
2001-12-13,1375.9772480383122
2001-12-14,1365.707529883435
2001-12-17,1365.3559758987844
2001-12-18,1378.4986821433217
2001-12-19,1391.0116710535876
2001-12-20,1391.035726442719
2001-12-21,1405.7318720922342
2001-12-24,1419.8276817636884
2001-12-25,1419.0756160796138
2001-12-26,1419.3029211125283
2001-12-27,1420.7123970243952
2001-12-28,1439.5008957340694
2001-12-31,1416.5031065356536
2002-01-01,1416.5031065356536
2002-01-02,1398.700797560839
2002-01-03,1415.9322811505335
2002-01-04,1442.7543481361129
2002-01-07,1443.4585243952058
2002-01-08,1431.6268527496452
2002-01-09,1428.3114968561945
2002-01-10,1417.0540828417431
2002-01-11,1408.216225431118
2002-01-14,1395.729567798008
2002-01-15,1403.7799265778842
2002-01-16,1399.5996569073625
2002-01-17,1411.099411208302
2002-01-18,1401.997412031076
2002-01-21,1402.848193219393
2002-01-22,1388.2623903150204
2002-01-23,1392.710454461286
2002-01-24,1408.0177581458788
2002-01-25,1433.4697997868816
2002-01-28,1444.7483257197175
2002-01-29,1408.8175718508642
2002-01-30,1412.493887364004
2002-01-31,1432.9483404308273
2002-02-01,1419.2986456112774
2002-02-04,1382.3612571892081
2002-02-05,1365.263548274995
2002-02-06,1355.055475208865
2002-02-07,1359.2734248654544
2002-02-08,1373.1962975134209
2002-02-11,1382.220505137676
2002-02-12,1385.9454591304775
2002-02-13,1404.4951650418852
2002-02-14,1408.5410479947598
2002-02-15,1391.8713609498068
2002-02-18,1397.8471781055657
2002-02-19,1363.6720001395404
2002-02-20,1378.2633580811153
2002-02-21,1375.381563987617
2002-02-22,1374.498508291841
2002-02-25,1401.976855405513
2002-02-26,1406.2752534088866
2002-02-27,1422.8889244626387
2002-02-28,1423.005778839953
2002-03-01,1451.9816288033746
2002-03-04,1488.5636626903479
2002-03-05,1481.1907880200577
2002-03-06,1491.4955223410898
2002-03-07,1493.9848894391632
2002-03-08,1505.9582217631137
2002-03-11,1518.3339316805905
2002-03-12,1510.5347527917029
2002-03-13,1487.1809710326688
2002-03-14,1479.3461450002378
2002-03-15,1493.1062849823854
2002-03-18,1489.8606659241138
2002-03-19,1497.1474316919503
2002-03-20,1475.6359267696025
2002-03-21,1477.9297684751468
2002-03-22,1471.2705519144292
2002-03-25,1456.752704797768
2002-03-26,1460.9528367197913
2002-03-27,1479.7871369649151
2002-03-28,1487.3747525334245
2002-03-29,1480.7016355335402
2002-04-01,1461.5361615042268
2002-04-02,1456.854122777186
2002-04-03,1452.394142885565
2002-04-04,1453.4293919303238
2002-04-05,1457.6395951056422
2002-04-08,1465.918920755275
2002-04-09,1453.9376145715912
2002-04-10,1463.2116425028237
2002-04-11,1427.5195845543058
2002-04-12,1435.0834993151432
2002-04-15,1429.0687914145337
2002-04-16,1456.6091970849961
2002-04-17,1455.5274774963032
2002-04-18,1450.9085292367417
2002-04-19,1454.1698562903805
2002-04-22,1442.3629930840868
2002-04-23,1438.348182982681
2002-04-24,1426.6598824154996
2002-04-25,1416.5102298128936
2002-04-26,1402.4311858408882
2002-04-29,1384.4226694426725
2002-04-30,1396.3455413184793
2002-05-01,1401.909477113158
2002-05-02,1407.9082150222966
2002-05-03,1386.8045232608915
2002-05-06,1361.824405091906
2002-05-07,1361.212662746778
2002-05-08,1398.9367957447503
2002-05-09,1388.9733298805504
2002-05-10,1368.1252735225594
2002-05-13,1384.2526810266381
2002-05-14,1415.5239624079882
2002-05-15,1410.61539224278
2002-05-16,1416.5927768528238
2002-05-17,1410.1245337685752
2002-05-20,1401.2497358538064
