Date,WORLD ex AUSTRALIA VALUE WEIGHTED
1999-05-31,833.3351505723151
1999-06-01,833.4959369945885
1999-06-02,842.9723716466967
1999-06-03,845.1244758883265
1999-06-04,855.9169636860715
1999-06-07,863.4550921196395
1999-06-08,853.7253104869015
1999-06-09,854.9299396015017
1999-06-10,848.264736295332
1999-06-11,852.0089941795328
1999-06-14,853.0942288868903
1999-06-15,856.6176166253963
1999-06-16,871.7349396600615
1999-06-17,876.7207107775951
1999-06-18,872.5536444560049
1999-06-21,880.253733676082
1999-06-22,877.6283289236065
1999-06-23,870.1697208945485
1999-06-24,860.581303607808
1999-06-25,852.9948576664963
1999-06-28,863.9799872246801
1999-06-29,871.6260956544126
1999-06-30,875.3648350607151
1999-07-01,890.7981774067181
1999-07-02,898.7986299531469
1999-07-05,904.4445594362023
1999-07-06,900.8496223822268
1999-07-07,900.899119527207
1999-07-08,901.3197583563039
1999-07-09,903.7722947822732
1999-07-12,907.5550875257537
1999-07-13,898.9043666850656
1999-07-14,900.9776122920437
1999-07-15,906.0874667662137
1999-07-16,907.1249986834982
1999-07-19,909.5838747294882
1999-07-20,883.0776291168886
1999-07-21,872.9584400809913
1999-07-22,865.9715938156917
1999-07-23,860.9061827218638
1999-07-26,845.3049058093158
1999-07-27,852.5537353471681
1999-07-28,856.3197567564389
1999-07-29,842.1788252303262
1999-07-30,846.549316983457
1999-08-02,848.720023702694
1999-08-03,847.4444763211502
1999-08-04,837.1341679331708
1999-08-05,829.0490559297633
1999-08-06,824.2527106007999
1999-08-09,829.6194283678523
1999-08-10,819.4464138206773
1999-08-11,828.7736746947098
1999-08-12,836.0505423397824
1999-08-13,851.4731779818158
1999-08-16,857.2834294090756
1999-08-17,865.0449527805696
1999-08-18,862.7520284426753
1999-08-19,854.0025952335623
1999-08-20,862.5410149292602
1999-08-23,878.0334563975943
1999-08-24,880.165658493025
1999-08-25,888.4722524088437
1999-08-26,882.4267225054858
1999-08-27,876.8215439796885
1999-08-30,872.5607779997051
1999-08-31,854.5033543118353
1999-09-01,862.7268915356725
1999-09-02,848.9166553413744
1999-09-03,869.5288602037597
1999-09-06,875.277978897468
1999-09-07,868.2747018189712
1999-09-08,865.9911451405272
1999-09-09,875.8053622076786
1999-09-10,881.4479980091185
1999-09-13,886.8329380941341
1999-09-14,879.0641098132919
1999-09-15,876.5469830240994
1999-09-16,870.159766347106
1999-09-17,872.2247230899762
1999-09-20,873.4269251701672
1999-09-21,862.8318377704109
1999-09-22,853.9309289750518
1999-09-23,853.1258183803777
1999-09-24,841.4627615245689
1999-09-27,845.1516133354926
1999-09-28,841.4801371171131
1999-09-29,829.1965366127869
1999-09-30,835.0933423887069
1999-10-01,832.234230474055
1999-10-04,840.2332622088649
1999-10-05,840.2775740038201
1999-10-06,845.4951070044131
1999-10-07,845.0875939703345
1999-10-08,855.3184091966264
1999-10-11,854.3082993366156
1999-10-12,841.5717495732333
1999-10-13,827.0933013930025
1999-10-14,826.635451149858
1999-10-15,805.7928492888707
1999-10-18,803.9849441594884
1999-10-19,814.3907659968813
1999-10-20,823.4538745061091
1999-10-21,818.3843955793806
1999-10-22,837.3944543010297
1999-10-25,836.5710126579618
1999-10-26,842.4142021148981
1999-10-27,848.2845617556576
1999-10-28,865.3170686583542
1999-10-29,881.495014175551
1999-11-01,879.5181652265193
1999-11-02,879.3191950970048
1999-11-03,880.9473711829245
1999-11-04,890.2311116163678
1999-11-05,890.6867104377471
1999-11-08,893.1498436811103
1999-11-09,889.7159969429138
1999-11-10,893.0209990186472
1999-11-11,896.7191804214025
1999-11-12,906.5128950054723
1999-11-15,909.2017544733171
1999-11-16,916.4682123230358
1999-11-17,911.918725188651
1999-11-18,923.011923336588
1999-11-19,924.1939380378401
1999-11-22,920.1580699124312
1999-11-23,921.3142620896516
1999-11-24,926.548267641037
1999-11-25,929.8473564969556
1999-11-26,939.842938486564
1999-11-29,939.9653889051044
1999-11-30,928.708122208268
1999-12-01,932.7114429834007
1999-12-02,938.9230655363829
1999-12-03,951.7987350677246
1999-12-06,931.3706557140118
1999-12-07,927.8112508575298
1999-12-08,919.8845444862745
1999-12-09,926.2841456552484
1999-12-10,930.7943713972123
1999-12-13,931.3569257793895
1999-12-14,932.7757082800238
1999-12-15,935.2083961617217
1999-12-16,927.5733590385887
1999-12-17,936.0164867523699
1999-12-20,936.7202894382502
1999-12-21,937.4123751663841
1999-12-22,944.5365760290555
1999-12-23,950.9042507642573
1999-12-24,951.9883817405009
1999-12-27,951.6726226351401
1999-12-28,959.7225237565008
1999-12-29,964.197253718188
1999-12-30,970.8205202263781
1999-12-31,971.445418700034
2000-01-03,956.7683595036984
2000-01-04,921.9341711967079
2000-01-05,912.9766300410365
2000-01-06,909.6745428459117
2000-01-07,930.4654673728273
2000-01-10,935.8764707057361
2000-01-11,930.9289835926586
2000-01-12,930.0548213653798
2000-01-13,935.6903175867322
2000-01-14,953.9639782430355
2000-01-17,961.6426390702385
2000-01-18,947.6066855083537
2000-01-19,942.6546012879155
2000-01-20,937.294991023663
2000-01-21,935.9803441952624
2000-01-24,929.7742604782255
2000-01-25,917.6064230832707
2000-01-26,927.3489817150044
2000-01-27,942.78689406841
2000-01-28,935.8698913915895
2000-01-31,937.6653688144149
2000-02-01,944.8107445427007
2000-02-02,947.7920927179101
2000-02-03,946.7881420543154
2000-02-04,948.9716540310237
2000-02-07,944.2034770461347
2000-02-08,941.654914443815
2000-02-09,931.8000111295776
2000-02-10,930.7317441152354
2000-02-11,922.9718613500924
2000-02-14,923.2173953900744
2000-02-15,916.9756411922561
2000-02-16,918.3738350962029
2000-02-17,918.9881603846176
2000-02-18,905.8473978510672
2000-02-21,896.9785437243863
2000-02-22,884.6899558976314
2000-02-23,889.0178505662379
2000-02-24,888.688222606835
2000-02-25,901.4392537214922
2000-02-28,912.828375731845
2000-02-29,921.1909950722114
2000-03-01,929.2482290761641
2000-03-02,935.3456145791499
2000-03-03,944.5559149276147
2000-03-06,939.3727267957015
2000-03-07,932.9463461448785
2000-03-08,930.4137754166588
2000-03-09,928.8748648335232
2000-03-10,932.4954449853351
2000-03-13,922.5912641023951
2000-03-14,921.1616369828821
2000-03-15,924.6917234352995
2000-03-16,955.0459243548405
2000-03-17,958.0073053702246
2000-03-20,956.6682438189132
2000-03-21,964.6754719816829
2000-03-22,970.6696517581694
2000-03-23,971.5732584076486
2000-03-24,978.690695217334
2000-03-27,981.8549412021672
2000-03-28,986.9875941432612
2000-03-29,1003.6148826461773
2000-03-30,992.7159993008727
2000-03-31,1001.8133572206802
2000-04-03,1008.8571815877532
2000-04-04,1009.4965437670637
2000-04-05,993.8848175615511
2000-04-06,1002.339779580039
2000-04-07,1002.2152728293772
2000-04-10,1004.78878882349
2000-04-11,1000.7787876625299
2000-04-12,1008.4786991214457
2000-04-13,1003.9365161948056
2000-04-14,973.2857190803928
2000-04-17,967.0392856172845
2000-04-18,985.6597203745463
2000-04-19,991.656208609253
2000-04-20,998.221041642672
2000-04-21,995.0574479964832
2000-04-24,1003.3590887994567
2000-04-25,1029.096362128712
2000-04-26,1028.6506611259695
2000-04-27,1029.4556209688328
2000-04-28,1026.7913008208784
2000-05-01,1036.2786253326524
2000-05-02,1040.2730857096647
2000-05-03,1040.177458601162
2000-05-04,1039.9921854516476
2000-05-05,1043.6716324203476
2000-05-08,1043.0295734972144
2000-05-09,1028.6396570162487
2000-05-10,1012.8516963598194
2000-05-11,1027.3721291583665
2000-05-12,1035.817214962001
2000-05-15,1034.1121448977333
2000-05-16,1051.5531306983642
2000-05-17,1051.8004970449726
2000-05-18,1050.166506029353
2000-05-19,1040.0367900557612
2000-05-22,1021.1125580171224
2000-05-23,1016.3247000180975
2000-05-24,1019.4900732103549
2000-05-25,1016.0607608091586
2000-05-26,996.444251148436
2000-05-29,998.1169121037011
2000-05-30,1006.4875537957122
2000-05-31,1007.6477705379211
2000-06-01,1015.9823065239462
2000-06-02,1018.6090188747571
2000-06-05,1020.1835003329836
2000-06-06,1008.3543586527588
2000-06-07,1011.2147270777278
2000-06-08,1008.2556885461139
2000-06-09,1007.467469326463
2000-06-12,1005.4397051241475
2000-06-13,1002.123170888797
2000-06-14,1004.3886878307817
2000-06-15,1002.0367277042708
2000-06-16,987.2159861562784
2000-06-19,993.9350769035332
2000-06-20,996.4983530820497
2000-06-21,1002.693038574829
2000-06-22,1003.7670475696609
2000-06-23,1004.1721614064445
2000-06-26,1004.0882336156923
2000-06-27,1002.2278428038275
2000-06-28,1003.5636493967313
2000-06-29,995.1520307976939
2000-06-30,989.0494720936565
2000-07-03,1007.3815403391905
2000-07-04,1009.3758117029988
2000-07-05,998.9934112500638
2000-07-06,1000.224652420073
2000-07-07,1014.8245519731562
2000-07-10,1015.8780983339933
2000-07-11,1020.2862595815567
2000-07-12,1026.6737655255708
2000-07-13,1029.4335733207245
2000-07-14,1030.495253880782
2000-07-17,1029.1892452673635
2000-07-18,1023.7525944067222
2000-07-19,1029.2594615759365
2000-07-20,1034.3174405980378
2000-07-21,1019.0047841072426
2000-07-24,1014.9256531978165
2000-07-25,1009.3171334100851
2000-07-26,1000.6844723073752
2000-07-27,1000.6654039152
2000-07-28,1001.3151867377488
2000-07-31,1004.8478919464457
2000-08-01,1013.1817756079366
2000-08-02,1027.470330018043
2000-08-03,1036.3344073805506
2000-08-04,1038.5811363227313
2000-08-07,1048.8801559834887
2000-08-08,1057.0791012360376
2000-08-09,1061.176603835533
2000-08-10,1048.518443522048
2000-08-11,1059.2452190955028
2000-08-14,1065.437888448637
2000-08-15,1056.1421601007307
2000-08-16,1057.928695393674
2000-08-17,1053.805428854572
2000-08-18,1058.4955020690904
2000-08-21,1062.7866253736336
2000-08-22,1072.3816937412626
2000-08-23,1077.8808149703327
2000-08-24,1069.0980106289394
2000-08-25,1068.7851398809653
2000-08-28,1077.487519394965
2000-08-29,1075.7616743050605
2000-08-30,1072.8635598386688
2000-08-31,1078.2521298337172
2000-09-01,1075.1763569566958
2000-09-04,1077.5101201149776
2000-09-05,1087.1439178806568
2000-09-06,1091.9869101755621
2000-09-07,1098.9886042061944
2000-09-08,1100.635408542151
2000-09-11,1103.9991676324942
2000-09-12,1098.5898486997855
2000-09-13,1093.0681421294805
2000-09-14,1094.2422879290625
2000-09-15,1085.899858318499
2000-09-18,1084.1656353452195
2000-09-19,1086.2356902641288
2000-09-20,1087.021328876194
2000-09-21,1076.8662264488673
2000-09-22,1050.6948766707756
2000-09-25,1061.6459868432262
2000-09-26,1051.0192565740183
2000-09-27,1049.1721568992016
2000-09-28,1058.5619368597904
2000-09-29,1060.2169649985813
2000-10-02,1066.498509420258
2000-10-03,1073.9204186985348
2000-10-04,1077.807902280127
2000-10-05,1083.1357959034342
2000-10-06,1073.5975338502851
2000-10-09,1065.7991271816104
2000-10-10,1063.0478012524272
2000-10-11,1043.3378778396166
2000-10-12,1040.8972859470543
2000-10-13,1051.5398586478339
2000-10-16,1063.3002103310316
2000-10-17,1050.2178121981926
2000-10-18,1046.145706947495
2000-10-19,1068.5102542810212
2000-10-20,1075.443602079373
2000-10-23,1079.402331088175
2000-10-24,1089.0639649158595
2000-10-25,1089.2577444504227
2000-10-26,1086.593150624219
2000-10-27,1083.4750175276795
2000-10-30,1096.11436978427
2000-10-31,1105.3424221990247
2000-11-01,1099.6202928870289
2000-11-02,1099.4936860983003
2000-11-03,1096.6016277355604
2000-11-06,1105.6945811031155
2000-11-07,1104.117141468898
2000-11-08,1105.2486521427359
2000-11-09,1096.407504553541
2000-11-10,1080.4224810955288
2000-11-13,1074.11113236518
2000-11-14,1085.8235178916718
2000-11-15,1085.3342106675545
2000-11-16,1083.5387155627204
2000-11-17,1081.2787127923225
2000-11-20,1072.3871855149
2000-11-21,1075.8187311224253
2000-11-22,1063.954032530138
2000-11-23,1066.2198111935368
2000-11-24,1074.9097073953506
2000-11-27,1074.8051769503745
2000-11-28,1067.002971814952
2000-11-29,1063.0747121890786
2000-11-30,1044.2362546393986
2000-12-01,1050.2467770719174
2000-12-04,1036.5726916675128
2000-12-05,1058.562284396216
2000-12-06,1051.4276971000406
2000-12-07,1040.1697914224983
2000-12-08,1051.5212621767455
2000-12-11,1074.2782601725464
2000-12-12,1075.633076803334
2000-12-13,1073.5047020877864
2000-12-14,1050.4517690583546
2000-12-15,1024.5194376153395
2000-12-18,1035.2574397228911
2000-12-19,1036.731409718198
2000-12-20,1002.5533401071743
2000-12-21,996.3372372353945
2000-12-22,997.0470828612642
2000-12-25,1001.5654904368255
2000-12-26,1000.2167187117758
2000-12-27,1008.4571500058321
2000-12-28,1015.4864143648908
2000-12-29,1004.3307042620046
2001-01-01,1004.3307042620046
2001-01-02,988.9391133997083
2001-01-03,1006.8526716172722
2001-01-04,1012.9043839403174
2001-01-05,996.988350381894
2001-01-08,997.1107935151522
2001-01-09,1000.5738087390314
2001-01-10,1001.0849645399223
2001-01-11,995.4040363324233
2001-01-12,995.3754825335961
2001-01-15,1001.0835416567912
2001-01-16,1005.6286084979721
2001-01-17,1020.669518215016
2001-01-18,1013.261811060568
2001-01-19,1017.8883057812473
2001-01-22,1021.2261671724738
2001-01-23,1022.8102852493917
2001-01-24,1038.7248334365868
2001-01-25,1043.4165307698668
2001-01-26,1040.022827356282
2001-01-29,1049.5649948339958
2001-01-30,1051.221343716262
2001-01-31,1046.5182815276703
2001-02-01,1041.0151284998415
2001-02-02,1036.3857786169262
2001-02-05,1032.2476169531565
2001-02-06,1038.8722212423972
2001-02-07,1031.5471589200515
2001-02-08,1039.550187731709
2001-02-09,1025.7083587381233
2001-02-12,1029.6665669661127
2001-02-13,1034.3195758887944
2001-02-14,1031.165876215436
2001-02-15,1049.5993779141465
2001-02-16,1027.7344473680766
2001-02-19,1021.7753992723174
2001-02-20,1023.7856370804978
2001-02-21,1007.0528571008928
2001-02-22,1010.7642200083174
2001-02-23,1005.6005178665363
2001-02-26,1018.2931498774067
2001-02-27,1011.1661002757824
2001-02-28,1001.6792457716136
2001-03-01,988.4873681164047
2001-03-02,980.1455770908668
2001-03-05,991.59944755984
2001-03-06,1000.8347759971737
2001-03-07,1009.694089635166
2001-03-08,1010.205221307599
2001-03-09,998.8047154623365
2001-03-12,971.4008294462875
2001-03-13,975.9755532870055
2001-03-14,957.9927687069464
2001-03-15,972.3417499746672
2001-03-16,962.1908950663436
2001-03-19,968.2478946544447
2001-03-20,957.5795745123745
2001-03-21,954.6411700197441
2001-03-22,941.0720619882757
2001-03-23,951.8382213331204
2001-03-26,974.0946499452929
2001-03-27,988.3905415101374
2001-03-28,985.5622431290765
2001-03-29,986.151351028353
2001-03-30,987.836652938332
2001-04-02,981.2265289003984
2001-04-03,958.0288000447855
2001-04-04,948.686419304615
2001-04-05,977.3151086640942
2001-04-06,963.8035328134498
2001-04-09,967.7520341900781
2001-04-10,994.528407991576
2001-04-11,999.324771995123
2001-04-12,999.9361608742984
2001-04-13,999.2129700014964
2001-04-16,1005.7084758944163
2001-04-17,1010.4542081502822
2001-04-18,1048.4799132669034
2001-04-19,1041.4917731331254
2001-04-20,1023.6079393677351
2001-04-23,1020.1192904181194
2001-04-24,1020.8311294803514
2001-04-25,1024.0075134907245
2001-04-26,1027.4770387981807
2001-04-27,1045.731571344879
2001-04-30,1050.493358788267
2001-05-01,1057.8726626558753
2001-05-02,1058.0205209727596
2001-05-03,1045.884468708476
2001-05-04,1052.3164247667667
2001-05-07,1056.7452867441077
2001-05-08,1055.6744701146974
2001-05-09,1052.440704441857
2001-05-10,1059.6445909826741
2001-05-11,1061.5093634558011
2001-05-14,1057.5173970220944
2001-05-15,1058.357764222181
2001-05-16,1065.2945632166786
2001-05-17,1074.219923027192
2001-05-18,1080.0864430923484
2001-05-21,1089.9385454371393
2001-05-22,1098.6526216687068
2001-05-23,1097.7199261442377
2001-05-24,1101.3074029231962
2001-05-25,1094.3892735464951
2001-05-28,1090.045429867932
2001-05-29,1093.493394752638
2001-05-30,1077.5044621323404
2001-05-31,1091.3069011567334
2001-06-01,1093.2343347873023
2001-06-04,1095.6480854633244
2001-06-05,1102.7765003729232
2001-06-06,1096.1251981733526
2001-06-07,1094.4078278465704
2001-06-08,1091.5746852295076
2001-06-11,1088.9854282565695
2001-06-12,1072.7536673551103
2001-06-13,1068.807263283172
2001-06-14,1049.4183258600972
2001-06-15,1038.791303584253
2001-06-18,1033.6458914268671
2001-06-19,1038.6345470343003
2001-06-20,1044.5793892909085
2001-06-21,1052.0399364678972
2001-06-22,1050.639348774945
2001-06-25,1040.780007877858
2001-06-26,1034.4020569543834
2001-06-27,1033.5070668384988
2001-06-28,1051.7065990987826
2001-06-29,1060.3973678712046
2001-07-02,1071.0471673192508
2001-07-03,1066.4618504248208
2001-07-04,1064.1438853704806
2001-07-05,1063.3255086987579
2001-07-06,1035.4269526523303
2001-07-09,1034.0954253311052
2001-07-10,1023.40041275601
2001-07-11,1014.8664146572368
2001-07-12,1039.3078696596451
2001-07-13,1043.8267831580397
2001-07-16,1034.5229760499706
2001-07-17,1038.2446885797647
2001-07-18,1013.6193451740365
2001-07-19,1021.2710825151308
2001-07-20,1015.2085105859205
2001-07-23,1008.3603051682743
2001-07-24,991.5011016251337
2001-07-25,992.5128716685531
2001-07-26,1001.0738560528782
2001-07-27,1010.1121248742364
2001-07-30,1008.6994158577546
2001-07-31,1018.4659857321035
2001-08-01,1018.890078099902
2001-08-02,1022.6388628188189
2001-08-03,1012.9898456760213
2001-08-06,1011.7341466035567
2001-08-07,1018.4430104618082
2001-08-08,1006.8659479844924
2001-08-09,987.558452498177
2001-08-10,984.5375092056915
2001-08-13,981.4020910025107
2001-08-14,989.1243077703199
2001-08-15,975.7436767616969
2001-08-16,971.6015357543096
2001-08-17,955.0000868206197
2001-08-20,957.995430992059
2001-08-21,957.4199250537648
2001-08-22,955.834179453864
2001-08-23,959.5808722896749
2001-08-24,971.0635634675235
2001-08-27,972.688142364331
2001-08-28,962.8796855598982
2001-08-29,954.5706905577224
2001-08-30,940.2170544285117
2001-08-31,943.1940893443017
2001-09-03,937.8982823498162
2001-09-04,957.2844115445345
2001-09-05,951.2232976356312
2001-09-06,931.4396923992026
2001-09-07,905.428330561652
2001-09-10,902.6402873015857
2001-09-11,879.8163760254353
2001-09-12,873.8742553078008
2001-09-13,877.1694585021606
2001-09-14,858.1651089535211
2001-09-17,834.9809003713209
2001-09-18,830.4632520914331
2001-09-19,815.0715158938269
2001-09-20,790.113096770626
2001-09-21,777.6784895963048
2001-09-24,806.2797087379931
2001-09-25,809.1737872461244
2001-09-26,810.1692914816451
2001-09-27,817.6348052295176
2001-09-28,845.3022845057953
2001-10-01,837.6057026680587
2001-10-02,846.8744704588479
2001-10-03,850.7769251406856
2001-10-04,865.9429004099386
2001-10-05,859.8166686188001
2001-10-08,855.3599107046288
2001-10-09,850.3526532392876
2001-10-10,869.0305890091519
2001-10-11,888.5194017609581
2001-10-12,883.2099446297698
2001-10-15,874.1023401350891
2001-10-16,878.7453548159482
2001-10-17,879.7047132282744
2001-10-18,870.9263366007935
2001-10-19,870.771563092065
2001-10-22,884.1912578420269
2001-10-23,894.0624707403033
2001-10-24,891.7956881910891
2001-10-25,889.6722092432627
2001-10-26,899.8073431876738
2001-10-29,873.9044834473957
2001-10-30,855.4990553383434
2001-10-31,862.9294806035294
2001-11-01,869.9960998695576
2001-11-02,873.4967665028976
2001-11-05,891.8016568416621
2001-11-06,899.0466214621009
2001-11-07,895.4290927324338
2001-11-08,909.3118669919014
2001-11-09,905.3354086115249
2001-11-12,895.7076209221756
2001-11-13,919.8727164527496
2001-11-14,920.8191399871157
2001-11-15,927.6211286097531
2001-11-16,926.5976333271151
2001-11-19,942.0559225682008
2001-11-20,932.5677142554371
2001-11-21,934.1538154401283
2001-11-22,933.7709951684724
2001-11-23,940.6132726863705
2001-11-26,943.7166949205453
2001-11-27,934.7365609202037
2001-11-28,917.6100861047529
2001-11-29,921.4488958319552
2001-11-30,918.0325915560048
2001-12-03,913.0438735038687
2001-12-04,926.285447945579
2001-12-05,952.1191457540567
2001-12-06,952.8019809226408
2001-12-07,944.5734571623225
2001-12-10,929.8962957444415
2001-12-11,926.4089859393979
2001-12-12,921.9879222197004
2001-12-13,904.3942810960251
2001-12-14,897.8536655812446
2001-12-17,904.7696152381906
2001-12-18,910.5639569856118
2001-12-19,913.4147868740812
2001-12-20,911.4075205960885
2001-12-21,923.078649588231
2001-12-24,930.4739029672185
2001-12-25,930.1457415037711
2001-12-26,930.7293295464516
2001-12-27,935.7393769810865
2001-12-28,946.1528396527563
2001-12-31,935.3741501464544
2002-01-01,935.3741501464544
2002-01-02,923.7326627611444
2002-01-03,937.5969285730288
2002-01-04,950.842107003404
2002-01-07,948.0012466364191
2002-01-08,940.7442791608679
2002-01-09,939.3200024309793
2002-01-10,930.8810664213522
2002-01-11,928.9517924705714
2002-01-14,916.7121439191686
2002-01-15,922.4717534691601
2002-01-16,917.1851605384064
2002-01-17,927.0150099490818
2002-01-18,921.6347755220536
2002-01-21,920.3224509034297
2002-01-22,913.9294785016679
2002-01-23,917.1390239461806
2002-01-24,927.8144249170942
2002-01-25,938.4930383316095
2002-01-28,946.3848403785614
2002-01-29,926.0228219544271
2002-01-30,924.202029144424
2002-01-31,936.7207813704889
2002-02-01,931.6252078412823
2002-02-04,911.4390067334865
2002-02-05,898.9241873604905
2002-02-06,890.9175169450151
2002-02-07,895.5173118977668
2002-02-08,901.5416570721981
2002-02-11,907.6412861393904
2002-02-12,908.7245389438017
2002-02-13,919.2608888789696
2002-02-14,924.2436531615448
2002-02-15,914.1122977779235
2002-02-18,914.9623080528352
2002-02-19,893.8720741326872
2002-02-20,898.5898825381973
2002-02-21,900.8379478917858
2002-02-22,897.3038108607108
2002-02-25,914.0612659110599
2002-02-26,918.4330023003326
2002-02-27,930.3766992302939
2002-02-28,930.1662799854828
2002-03-01,946.0955175873817
2002-03-04,969.4014716957076
2002-03-05,964.953210965148
2002-03-06,970.2637426799188
2002-03-07,972.9044517693112
2002-03-08,980.479904771285
2002-03-11,984.6490098029774
2002-03-12,978.6871144291822
2002-03-13,968.5603320235111
2002-03-14,965.6297122722929
2002-03-15,975.1426284604435
2002-03-18,975.3300107274422
2002-03-19,979.7649976847609
2002-03-20,967.3555698312688
2002-03-21,967.9456022963848
2002-03-22,966.4617042099999
2002-03-25,957.8957215149097
2002-03-26,961.1176710219934
2002-03-27,969.5241928525442
2002-03-28,976.275494725617
2002-03-29,973.3623123804749
2002-04-01,965.4255137165021
2002-04-02,961.5570449338072
2002-04-03,959.5605670628028
2002-04-04,956.9974793820039
2002-04-05,958.8975012716419
2002-04-08,958.2655412280473
2002-04-09,953.7097407890785
2002-04-10,960.6389339829931
2002-04-11,940.0805668741768
2002-04-12,945.028824950382
2002-04-15,944.8026620529178
2002-04-16,962.3551104787598
2002-04-17,961.9082885157864
2002-04-18,958.0611702384696
2002-04-19,960.5340262574758
2002-04-22,953.3059127044216
2002-04-23,950.1951627123244
2002-04-24,943.9851559375402
2002-04-25,935.279761039956
2002-04-26,927.713835041347
2002-04-29,919.6119340491641
2002-04-30,926.7274257846775
2002-05-01,928.2063802581669
2002-05-02,931.0492042234318
2002-05-03,920.0157067140146
2002-05-06,907.9970561100265
2002-05-07,904.3318297620848
2002-05-08,927.7349608052538
2002-05-09,922.4190550783832
2002-05-10,910.2345784466897
2002-05-13,920.1198622645668
2002-05-14,937.6532423414427
2002-05-15,936.4213940276952
2002-05-16,938.2608458150557
2002-05-17,933.7339625230903
2002-05-20,928.143042400816
2002-05-21,927.5690268652414
2002-05-22,922.2194829089954
2002-05-23,931.1697876203325
2002-05-24,927.1225735835841
2002-05-27,929.0572369793839
2002-05-28,916.2191689122451
2002-05-29,909.334192177276
2002-05-30,900.3742056341846
2002-05-31,904.7197537490955
2002-06-03,889.2035916770446
2002-06-04,877.4273387261832
2002-06-05,881.0222648105449
2002-06-06,866.3910401829323
2002-06-07,860.8398392088071
2002-06-10,861.8622394514454
2002-06-11,858.4574364503081
2002-06-12,851.3515789720935
2002-06-13,843.2123020689689
2002-06-14,830.4825844732773
2002-06-17,851.8269344624006
2002-06-18,849.9214748044011
2002-06-19,830.8836852551904
2002-06-20,813.7102999736131
2002-06-21,803.5149172363413
2002-06-24,792.3877264073294
2002-06-25,796.3074257898123
2002-06-26,774.0623368786744
2002-06-27,788.1953753929574
2002-06-28,799.8843161818893
2002-07-01,790.096018093044
2002-07-02,773.9273120518109
2002-07-03,772.8969712202639
2002-07-04,778.137926663027
2002-07-05,806.6210990360444
2002-07-08,794.4017751289947
