Date,WORLD ex UK VALUE WEIGHTED
2000-02-22,904.2112344716236
2000-02-23,907.7617221053301
2000-02-24,907.9130753780937
2000-02-25,920.1582458421202
2000-02-28,932.8804539072812
2000-02-29,940.6230224150092
2000-03-01,947.5220140651277
2000-03-02,954.0670571203045
2000-03-03,963.2023842942815
2000-03-06,957.0928781096751
2000-03-07,951.1721613886106
2000-03-08,949.0616663160166
2000-03-09,946.8770142424925
2000-03-10,950.6319249059828
2000-03-13,941.0646159389449
2000-03-14,938.9792383148631
2000-03-15,943.0983782390477
2000-03-16,973.5404447765619
2000-03-17,977.705066688223
2000-03-20,976.1164022048221
2000-03-21,983.928266241699
2000-03-22,989.6617618523402
2000-03-23,990.4397737027106
2000-03-24,995.8555478071897
2000-03-27,999.6540873073258
2000-03-28,1005.6087002536578
2000-03-29,1023.5575862243522
2000-03-30,1012.4370325462276
2000-03-31,1020.5606572668777
2000-04-03,1029.0963325492498
2000-04-04,1028.449982643639
2000-04-05,1013.8989623153577
2000-04-06,1023.2732836106046
2000-04-07,1021.980588693694
2000-04-10,1024.8991938763156
2000-04-11,1021.5775016597863
2000-04-12,1029.695348545049
2000-04-13,1023.7936986908425
2000-04-14,991.7623266145281
2000-04-17,986.7825680860825
2000-04-18,1007.1642148610146
2000-04-19,1012.1696579196481
2000-04-20,1018.1796471753859
2000-04-21,1014.6609910150879
2000-04-24,1023.9649348687013
2000-04-25,1050.0755003824675
2000-04-26,1049.5155873228034
2000-04-27,1050.7358775411094
2000-04-28,1046.7436095377504
2000-05-01,1057.6011196426684
2000-05-02,1061.0251670847838
2000-05-03,1061.8064785746415
2000-05-04,1062.4324050266493
2000-05-05,1067.984254948866
2000-05-08,1067.002431133119
2000-05-09,1052.0799649735136
2000-05-10,1035.6276903667492
2000-05-11,1049.3829458253197
2000-05-12,1057.5954978660252
2000-05-15,1056.8577862483223
2000-05-16,1075.4479997179872
2000-05-17,1076.2845435687748
2000-05-18,1074.6264423832597
2000-05-19,1065.2499630119576
2000-05-22,1044.3802078299134
2000-05-23,1040.0540823208257
2000-05-24,1042.6806983468978
2000-05-25,1037.9066336908256
2000-05-26,1017.1602534211578
2000-05-29,1019.0500806739789
2000-05-30,1026.9591231350673
2000-05-31,1028.6438930563136
2000-06-01,1037.351344701171
2000-06-02,1039.5461392405869
2000-06-05,1041.605322291689
2000-06-06,1028.6192255928408
2000-06-07,1032.3911892774006
2000-06-08,1029.6887747571188
2000-06-09,1029.5023265532627
2000-06-12,1027.7327928015152
2000-06-13,1024.18539877471
2000-06-14,1026.4887299281509
2000-06-15,1023.4465174900537
2000-06-16,1007.1235692652999
2000-06-19,1014.7956894489196
2000-06-20,1017.2899403990737
2000-06-21,1025.3477848389261
2000-06-22,1025.9489826798929
2000-06-23,1026.571228132602
2000-06-26,1026.3726834358094
2000-06-27,1025.6271908064773
2000-06-28,1027.1907098229995
2000-06-29,1018.3947883433335
2000-06-30,1011.5572218839133
2000-07-03,1029.855521338474
2000-07-04,1032.4399449060643
2000-07-05,1022.454321381626
2000-07-06,1022.9550414116093
2000-07-07,1037.6427268289613
2000-07-10,1039.74167516469
2000-07-11,1044.0214426446712
2000-07-12,1049.864882081432
2000-07-13,1053.392222824173
2000-07-14,1054.29621320788
2000-07-17,1053.0716184747807
2000-07-18,1047.5854025610352
2000-07-19,1052.4277838925343
2000-07-20,1057.4000815128184
2000-07-21,1042.0701473776878
2000-07-24,1037.4206743490975
2000-07-25,1031.0480011942366
2000-07-26,1022.2158844383392
2000-07-27,1022.2836619549886
2000-07-28,1022.3274989657536
2000-07-31,1025.366778089602
2000-08-01,1034.1105762283237
2000-08-02,1048.8968234768563
2000-08-03,1058.619066790402
2000-08-04,1060.402999080041
2000-08-07,1070.897258893103
2000-08-08,1079.7197810585997
2000-08-09,1083.1002309315436
2000-08-10,1070.883775109424
2000-08-11,1081.889846080902
2000-08-14,1087.647662681406
2000-08-15,1077.473846398133
2000-08-16,1079.4061143132062
2000-08-17,1075.512657358299
2000-08-18,1079.9285807183926
2000-08-21,1084.1204088903735
2000-08-22,1093.9982922251575
2000-08-23,1099.7581009721725
2000-08-24,1091.1744981596512
2000-08-25,1092.0222195152505
2000-08-28,1101.153412313223
2000-08-29,1099.7774615600492
2000-08-30,1096.469292322868
2000-08-31,1101.751356760475
2000-09-01,1098.426129146925
2000-09-04,1100.6819335890575
2000-09-05,1111.268963705496
2000-09-06,1116.0044950732834
2000-09-07,1124.624253531085
2000-09-08,1128.2607483938136
2000-09-11,1132.0744395532317
2000-09-12,1127.5610900273905
2000-09-13,1122.0553175913485
2000-09-14,1122.423424062863
2000-09-15,1115.1774383479813
2000-09-18,1111.925989818557
2000-09-19,1113.7092850875117
2000-09-20,1114.7376984334517
2000-09-21,1104.2994966523333
2000-09-22,1074.5766327391686
2000-09-25,1085.8027524259664
2000-09-26,1075.1162310925465
2000-09-27,1071.8503687851348
2000-09-28,1082.325560636369
2000-09-29,1082.071273661851
2000-10-02,1090.0929616578292
2000-10-03,1097.9689089023225
2000-10-04,1101.4820360460874
2000-10-05,1106.5835315550348
2000-10-06,1096.00329456356
2000-10-09,1088.7948327337747
2000-10-10,1086.718029662578
2000-10-11,1066.1245222123814
2000-10-12,1061.3812717353762
2000-10-13,1072.2773774697482
2000-10-16,1083.719869183243
2000-10-17,1070.81286762717
2000-10-18,1065.369909697499
2000-10-19,1089.5393157957658
2000-10-20,1096.450071539341
2000-10-23,1099.2242178909328
2000-10-24,1108.8510718396942
2000-10-25,1109.3087421743498
2000-10-26,1107.132730654714
2000-10-27,1103.3035929739826
2000-10-30,1116.676964108971
2000-10-31,1125.6490776997111
2000-11-01,1120.4788835583608
2000-11-02,1120.4970954430883
2000-11-03,1117.8823482757355
2000-11-06,1128.213901885799
2000-11-07,1126.5068898638317
2000-11-08,1127.390629962338
2000-11-09,1118.0333985269242
2000-11-10,1100.1348981877934
2000-11-13,1093.5407123737068
2000-11-14,1105.5969863348
2000-11-15,1105.5621784137772
2000-11-16,1102.9798236189279
2000-11-17,1100.1841538294434
2000-11-20,1090.4969127953825
2000-11-21,1093.4772144290446
2000-11-22,1083.170784478832
2000-11-23,1086.3381571058662
2000-11-24,1094.591201088176
2000-11-27,1093.664585326246
2000-11-28,1086.820693735979
2000-11-29,1083.6787187249288
2000-11-30,1064.2429968446297
2000-12-01,1069.8507041274415
2000-12-04,1055.1351602565924
2000-12-05,1077.8827079627097
2000-12-06,1071.098862533605
2000-12-07,1059.5040589737007
2000-12-08,1070.4738976659537
2000-12-11,1092.6145070708226
2000-12-12,1094.3385751198487
2000-12-13,1091.3606223253955
2000-12-14,1067.7047974425568
2000-12-15,1040.8461762681209
2000-12-18,1051.4159637244768
2000-12-19,1051.9723492206106
2000-12-20,1016.7572524891652
2000-12-21,1011.2804176843172
2000-12-22,1013.4541506800857
2000-12-25,1018.4955898452272
2000-12-26,1017.3891298044626
2000-12-27,1024.1957063265277
2000-12-28,1031.3988963408501
2000-12-29,1019.4515113908508
2001-01-01,1019.4515113908508
2001-01-02,1004.2207908633176
2001-01-03,1025.289876314945
2001-01-04,1030.1195129751218
2001-01-05,1012.8967230514897
2001-01-08,1013.0636430479551
2001-01-09,1017.321017770705
2001-01-10,1018.3973157531226
2001-01-11,1011.9990156002124
2001-01-12,1012.5827024593415
2001-01-15,1018.2942691736558
2001-01-16,1025.2650655305292
2001-01-17,1038.7677192085396
2001-01-18,1032.169971739598
2001-01-19,1037.3698845975566
2001-01-22,1041.3439223886248
2001-01-23,1042.5287428860263
2001-01-24,1058.2840102246846
2001-01-25,1063.375527674564
2001-01-26,1059.25508284907
2001-01-29,1069.0316095207688
2001-01-30,1070.9386258387776
2001-01-31,1067.342486372359
2001-02-01,1061.7516097563414
2001-02-02,1056.0883344445815
2001-02-05,1051.1693679991226
2001-02-06,1058.3749297078482
2001-02-07,1050.9397024901355
2001-02-08,1059.7700141690707
2001-02-09,1045.5576957030187
2001-02-12,1048.8800161009735
2001-02-13,1053.2749575928901
2001-02-14,1049.304959146734
2001-02-15,1068.589140395446
2001-02-16,1047.5319168654928
2001-02-19,1041.6925228010919
2001-02-20,1044.6053275923146
2001-02-21,1026.5938860815065
2001-02-22,1029.3157599651634
2001-02-23,1024.3326075600298
2001-02-26,1040.009331452262
2001-02-27,1032.6026758669789
2001-02-28,1022.4354244073239
2001-03-01,1007.9293393115522
2001-03-02,998.7508897068681
2001-03-05,1009.8080856765339
2001-03-06,1018.9006338696798
2001-03-07,1028.770372366764
2001-03-08,1029.1467232154741
2001-03-09,1017.7858722350701
2001-03-12,988.7339335502584
2001-03-13,994.6679338397113
2001-03-14,975.8923767145993
2001-03-15,989.3816478340965
2001-03-16,981.0989808158984
2001-03-19,988.5758075088532
2001-03-20,975.4303138721065
2001-03-21,973.4687775932314
2001-03-22,961.5212423590788
2001-03-23,972.1645199026426
2001-03-26,993.9821197040595
2001-03-27,1006.8888640550579
2001-03-28,1004.788574041273
2001-03-29,1004.3418260151644
2001-03-30,1006.3018948911765
2001-04-02,999.0701075153921
2001-04-03,975.8631430055262
2001-04-04,965.244327944672
2001-04-05,995.7133937689606
2001-04-06,980.798097980169
2001-04-09,983.1379182943183
2001-04-10,1010.4729737786049
2001-04-11,1016.2690716656025
2001-04-12,1017.9905160317311
2001-04-13,1017.1842296093516
2001-04-16,1023.9710971261734
2001-04-17,1029.0657725041947
2001-04-18,1068.4729303570898
2001-04-19,1061.9251165506498
2001-04-20,1043.1806180546525
2001-04-23,1038.7414758363334
2001-04-24,1039.6978788271804
2001-04-25,1043.7027472145965
2001-04-26,1047.7603294248727
2001-04-27,1065.8120550192707
2001-04-30,1071.0200553273082
2001-05-01,1080.41272655324
2001-05-02,1081.143801013796
2001-05-03,1070.2897445242572
2001-05-04,1075.1893066645162
2001-05-07,1079.5562055496973
2001-05-08,1077.922782304666
2001-05-09,1074.971371839299
2001-05-10,1081.6349814584444
2001-05-11,1083.9777975398072
2001-05-14,1083.0085462636307
2001-05-15,1081.740258187685
2001-05-16,1088.9593823723003
2001-05-17,1098.485423256014
2001-05-18,1104.3549265072986
2001-05-21,1114.7205531671525
2001-05-22,1123.3400436854877
2001-05-23,1122.9472623785143
2001-05-24,1127.429130001137
2001-05-25,1119.2641973684936
2001-05-28,1114.858460853003
2001-05-29,1118.4447805187906
2001-05-30,1101.6038355374142
2001-05-31,1115.569439006194
2001-06-01,1118.019138458592
2001-06-04,1120.0463337204167
2001-06-05,1127.3390672012974
2001-06-06,1121.8119377516978
2001-06-07,1120.212797436552
2001-06-08,1117.526504186067
2001-06-11,1116.5030090787052
2001-06-12,1099.9375622344385
2001-06-13,1094.8135859365534
2001-06-14,1074.3556648988415
2001-06-15,1063.5619469488229
2001-06-18,1057.9494934978231
2001-06-19,1062.7386586009798
2001-06-20,1069.2992785275285
2001-06-21,1077.2821246680628
2001-06-22,1075.4760910564723
2001-06-25,1064.93175621157
2001-06-26,1060.0435879617885
2001-06-27,1057.5902367001977
2001-06-28,1075.9837057091463
2001-06-29,1085.9948741942296
2001-07-02,1095.26898773486
2001-07-03,1092.482573657553
2001-07-04,1090.5956013229381
2001-07-05,1089.918186557504
2001-07-06,1060.205156493221
2001-07-09,1059.1746245814297
2001-07-10,1047.937216332574
2001-07-11,1040.240273297864
2001-07-12,1065.3503107101885
2001-07-13,1069.9487132592028
2001-07-16,1060.6258843572516
2001-07-17,1065.9545794235764
2001-07-18,1039.862081397647
2001-07-19,1047.3139262864495
2001-07-20,1040.703296569485
2001-07-23,1032.5983417011234
2001-07-24,1016.0021110482044
2001-07-25,1018.479797016209
2001-07-26,1027.5401028690906
2001-07-27,1034.9187387090228
2001-07-30,1032.5246945305378
2001-07-31,1041.7451634870565
2001-08-01,1042.3384932524318
2001-08-02,1045.915660634851
2001-08-03,1035.948727648668
2001-08-06,1035.38264687412
2001-08-07,1042.3652493695754
2001-08-08,1030.7121336951277
2001-08-09,1011.1274177804659
2001-08-10,1007.6579607375888
2001-08-13,1004.6424296159433
2001-08-14,1011.6275454879656
2001-08-15,997.4402976970697
2001-08-16,993.697749881272
2001-08-17,976.5021656354264
2001-08-20,978.8408900949315
2001-08-21,976.5689799131557
2001-08-22,975.5678052858735
2001-08-23,979.8168196968679
2001-08-24,991.3501630122947
2001-08-27,993.1266799419982
2001-08-28,982.2529049622535
2001-08-29,973.0391688600109
2001-08-30,958.6831572649728
2001-08-31,961.1764173882316
2001-09-03,955.4297798242775
2001-09-04,974.4937176979793
2001-09-05,968.096098833615
2001-09-06,948.6696616138265
2001-09-07,922.8140675632611
2001-09-10,920.3711968203983
2001-09-11,901.527368776835
2001-09-12,891.6372659751283
2001-09-13,893.5744331622813
2001-09-14,877.2573476035196
2001-09-17,847.573076186117
2001-09-18,844.03672179802
2001-09-19,829.9124867394964
2001-09-20,805.0704708972605
2001-09-21,792.8342597544898
2001-09-24,820.9886598755875
2001-09-25,823.6958196891718
2001-09-26,823.2967429677595
2001-09-27,830.6584413830401
2001-09-28,858.7495038029538
2001-10-01,852.4921432424649
2001-10-02,863.2154300814323
2001-10-03,866.2870915766285
2001-10-04,879.4053025063781
2001-10-05,872.7306956701857
2001-10-08,868.5310331354463
2001-10-09,863.5472010466947
2001-10-10,882.7566842259014
2001-10-11,903.9046577321213
2001-10-12,898.6319378938349
2001-10-15,890.7224544291345
2001-10-16,895.6979647520355
2001-10-17,893.9163140743356
2001-10-18,885.5032951866315
2001-10-19,887.1896120314539
2001-10-22,901.6012754551726
2001-10-23,910.3469670604808
2001-10-24,908.4081259925428
2001-10-25,907.5745314673345
2001-10-26,916.0045568010089
2001-10-29,889.0603018344024
2001-10-30,870.4600428616583
2001-10-31,877.0778050209838
2001-11-01,884.804332023195
2001-11-02,886.9303227703091
2001-11-05,905.316136755339
2001-11-06,913.4599650305271
2001-11-07,908.7969806744095
2001-11-08,922.9594128905359
2001-11-09,919.3943579952713
2001-11-12,911.3306858872493
2001-11-13,935.3308287887234
2001-11-14,937.2395483688189
2001-11-15,945.0278884082398
2001-11-16,943.5296832375469
2001-11-19,959.8616516601082
2001-11-20,950.3779774366578
2001-11-21,951.2414010075612
2001-11-22,950.5580017681568
2001-11-23,959.4367105644251
2001-11-26,962.6712147846907
2001-11-27,953.6376384595671
2001-11-28,935.3563293818368
2001-11-29,939.4498660744136
2001-11-30,936.1744844361704
2001-12-03,931.3338250745004
2001-12-04,945.1651452345337
2001-12-05,971.5606952188821
2001-12-06,970.8831179517787
2001-12-07,963.1361542046757
2001-12-10,948.0199840682575
2001-12-11,944.5599813929335
2001-12-12,940.2551640312502
2001-12-13,921.8830690966519
2001-12-14,914.5755445663882
2001-12-17,920.3901527344883
2001-12-18,926.4033974925416
2001-12-19,930.6674097074246
2001-12-20,929.2049920806265
2001-12-21,940.569130395992
2001-12-24,947.195765127833
2001-12-25,946.8254342270244
2001-12-26,946.8578194134666
2001-12-27,952.0942457880182
2001-12-28,963.1902404213258
2001-12-31,951.9035203986692
2002-01-01,951.9035203986692
2002-01-02,941.265148965441
2002-01-03,954.5046587223458
2002-01-04,968.5058279917852
2002-01-07,966.0733554827993
2002-01-08,958.6347878851917
2002-01-09,957.7693220512461
2002-01-10,949.1366594158692
2002-01-11,946.536143057988
2002-01-14,934.4243500234488
2002-01-15,939.9429426784754
2002-01-16,934.6079707717861
2002-01-17,944.6950800895413
2002-01-18,939.6114300464038
2002-01-21,938.0003264320446
2002-01-22,931.6094181776206
2002-01-23,935.3022550090761
2002-01-24,945.6543450651867
2002-01-25,957.9902038857565
2002-01-28,965.7335757483312
2002-01-29,944.8953583522979
2002-01-30,943.1648517143564
2002-01-31,955.7362625931004
2002-02-01,949.3608626952561
2002-02-04,927.9122738985052
2002-02-05,915.4950162536994
2002-02-06,907.2844814531223
2002-02-07,911.2500540274312
2002-02-08,918.0426351436148
2002-02-11,924.637738235316
2002-02-12,925.6962287183649
2002-02-13,936.7366651666861
2002-02-14,941.4536407301769
2002-02-15,930.6089699025824
2002-02-18,932.2024635755489
2002-02-19,910.3086521568456
2002-02-20,916.798246373215
2002-02-21,918.2543486406547
2002-02-22,915.0216470691405
2002-02-25,932.050037824105
2002-02-26,936.0563883893237
2002-02-27,948.6074245794226
2002-02-28,950.2477946669657
2002-03-01,966.3944447195751
2002-03-04,990.8800233058033
2002-03-05,986.3807713735979
2002-03-06,992.0124475407453
2002-03-07,994.8178241262138
2002-03-08,1002.8264495109566
2002-03-11,1007.9183824275364
2002-03-12,1002.0431118683082
2002-03-13,990.0300006787226
2002-03-14,987.0434015601701
2002-03-15,996.4800069435579
2002-03-18,996.4504915560537
2002-03-19,1001.4152205317705
2002-03-20,988.6097282586206
2002-03-21,988.9463724598404
2002-03-22,987.2428510119712
2002-03-25,978.354700632613
2002-03-26,981.522012029288
2002-03-27,990.6101006035808
2002-03-28,997.1516575373968
2002-03-29,993.8660191996789
2002-04-01,984.5610995927465
2002-04-02,980.5356406437003
2002-04-03,978.3857082590271
2002-04-04,976.2866091144193
2002-04-05,977.9763187731331
2002-04-08,978.1786212241558
2002-04-09,973.1495024275894
2002-04-10,979.9335032137822
2002-04-11,959.1350372088169
2002-04-12,963.7598316570051
2002-04-15,962.620529765297
2002-04-16,981.1632601668367
2002-04-17,981.0177363051707
2002-04-18,977.4559612047103
2002-04-19,979.6884491805503
2002-04-22,971.6379378656899
2002-04-23,969.0935421584968
2002-04-24,961.820656921693
2002-04-25,952.7474842859172
2002-04-26,945.1643536182887
2002-04-29,935.7979297653503
2002-04-30,943.2077087516093
2002-05-01,946.0519198073825
2002-05-02,947.5997959966221
2002-05-03,935.3641025813617
2002-05-06,922.0761020541514
2002-05-07,919.6966230892878
2002-05-08,944.0435519324989
2002-05-09,938.3940698956568
2002-05-10,925.3579368084089
2002-05-13,935.7101134989572
2002-05-14,954.8340539103064
2002-05-15,953.3810313276547
2002-05-16,955.7515031820234
2002-05-17,952.3112848261036
2002-05-20,946.4458666043607
2002-05-21,945.9853799380004
2002-05-22,941.9110496549957
2002-05-23,951.1503807085211
2002-05-24,945.9902152933736
2002-05-27,948.7066468388064
2002-05-28,936.4582084610315
2002-05-29,929.093908794561
2002-05-30,919.9971553530714
2002-05-31,923.4540647545894
2002-06-03,906.4867315864607
2002-06-04,893.5700376979123
2002-06-05,899.8377832951528
2002-06-06,884.5162076151385
2002-06-07,879.047429114109
2002-06-10,879.8718162408135
2002-06-11,874.7265007680761
2002-06-12,868.7008213947121
2002-06-13,861.1696072946075
2002-06-14,849.9967939080246
2002-06-17,870.765254441574
2002-06-18,870.0342073550224
2002-06-19,850.1565221325745
2002-06-20,832.8955845634106
2002-06-21,820.9953585104486
2002-06-24,810.3640954681653
2002-06-25,812.0233323246754
2002-06-26,788.8873563414794
2002-06-27,804.6064365065821
2002-06-28,815.4626282924767
2002-07-01,803.1250941678313
2002-07-02,787.9673685328601
2002-07-03,790.3463412364383
2002-07-04,794.2402503202286
2002-07-05,822.7609128930756
