Date,EAFE ex JAPAN VALUE WEIGHTED
2000-02-25,1300.3676428240856
2000-02-28,1291.9609019600775
2000-02-29,1307.0350729462905
2000-03-01,1317.7105391153127
2000-03-02,1334.8821166212438
2000-03-03,1342.5841941948568
2000-03-06,1347.4731525444379
2000-03-07,1339.7102172604036
2000-03-08,1331.5789760285295
2000-03-09,1327.5194258806
2000-03-10,1332.1152464334266
2000-03-13,1308.6446833211076
2000-03-14,1313.396584542631
2000-03-15,1296.327648170021
2000-03-16,1328.4603461438164
2000-03-17,1332.9870314295038
2000-03-20,1337.622860429664
2000-03-21,1343.2638721855108
2000-03-22,1349.9714880553827
2000-03-23,1342.402229102745
2000-03-24,1365.4919123384889
2000-03-27,1365.4265953357683
2000-03-28,1370.417176186953
2000-03-29,1372.4310251678503
2000-03-30,1352.8540648746073
2000-03-31,1358.0627643491948
2000-04-03,1347.6352990590963
2000-04-04,1364.5646517299429
2000-04-05,1337.4627811049497
2000-04-06,1349.3810420259433
2000-04-07,1357.5795093131755
2000-04-10,1357.789107172232
2000-04-11,1344.4112821767371
2000-04-12,1349.5397560839615
2000-04-13,1352.9760181985412
2000-04-14,1329.9665015627832
2000-04-17,1302.0250800629778
2000-04-18,1315.5553019662711
2000-04-19,1327.2752381747139
2000-04-20,1335.8225640190633
2000-04-21,1335.8225640190633
2000-04-24,1335.6656924321726
2000-04-25,1357.1877857733327
2000-04-26,1366.802081891959
2000-04-27,1357.0690086156444
2000-04-28,1372.6421762186644
2000-05-01,1372.2883100444976
2000-05-02,1391.984767834272
2000-05-03,1385.3731747543495
2000-05-04,1381.7756908733998
2000-05-05,1385.4957693882589
2000-05-08,1378.976051918943
2000-05-09,1364.3669423588397
2000-05-10,1347.8662026628
2000-05-11,1364.8434732057199
2000-05-12,1378.0172931677591
2000-05-15,1366.6337907021377
2000-05-16,1390.8637109785889
2000-05-17,1378.3380806965088
2000-05-18,1378.1478116792762
2000-05-19,1354.7603701721603
2000-05-22,1339.4975595168037
2000-05-23,1341.9226814030276
2000-05-24,1333.208435035535
2000-05-25,1347.182605014785
2000-05-26,1330.8269230012909
2000-05-29,1339.4206839824335
2000-05-30,1348.9230630307513
2000-05-31,1351.9894423387038
2000-06-01,1363.5489171722868
2000-06-02,1380.3418307749848
2000-06-05,1381.2759458701767
2000-06-06,1375.9943090632785
2000-06-07,1374.4290542755662
2000-06-08,1371.9711867517838
2000-06-09,1371.8526161678915
2000-06-12,1370.4773950355068
2000-06-13,1367.5713803775207
2000-06-14,1377.1124467077855
2000-06-15,1376.0751957086222
2000-06-16,1370.0567075964445
2000-06-19,1365.629768364036
2000-06-20,1369.322693312649
2000-06-21,1361.925054820377
2000-06-22,1360.8472852851503
2000-06-23,1360.9507220382275
2000-06-26,1364.9580068515102
2000-06-27,1359.0518306117913
2000-06-28,1364.8084620129237
2000-06-29,1348.4736554870099
2000-06-30,1356.6538887190097
2000-07-03,1372.9575212126726
2000-07-04,1375.6542341868649
2000-07-05,1367.5207491694405
2000-07-06,1370.6184884929437
2000-07-07,1387.899761775408
2000-07-10,1387.9188425569355
2000-07-11,1390.2708826412652
2000-07-12,1401.1788874057945
2000-07-13,1401.7531733871278
2000-07-14,1405.1027124812535
2000-07-17,1408.135202115626
2000-07-18,1402.343713246748
2000-07-19,1409.5783639619428
2000-07-20,1417.7242515961789
2000-07-21,1404.7637523569783
2000-07-24,1405.1489092514128
2000-07-25,1398.7745406691915
2000-07-26,1398.6350234602892
2000-07-27,1389.8634337717501
2000-07-28,1392.6620445465517
2000-07-31,1397.9690290862648
2000-08-01,1399.9011547466096
2000-08-02,1414.1745121346867
2000-08-03,1409.75774333728
2000-08-04,1416.9169486473986
2000-08-07,1433.7469279404318
2000-08-08,1437.0652342146677
2000-08-09,1446.1906871670228
2000-08-10,1440.5779329603488
2000-08-11,1445.2112881932965
2000-08-14,1455.8308189490876
2000-08-15,1454.8968910443764
2000-08-16,1462.9328292697867
2000-08-17,1456.428733055699
2000-08-18,1456.3922904820697
2000-08-21,1461.7477415067567
2000-08-22,1467.340836861515
2000-08-23,1469.6983793036939
2000-08-24,1457.320909810645
2000-08-25,1455.6305705513407
2000-08-28,1460.6997592035311
2000-08-29,1456.2572449252452
2000-08-30,1451.8312190346217
2000-08-31,1452.564067897225
2000-09-01,1460.5364124524135
2000-09-04,1470.764396756226
2000-09-05,1469.4187653698868
2000-09-06,1470.7733570992275
2000-09-07,1469.504406970422
2000-09-08,1456.2573913436395
2000-09-11,1458.2874031057618
2000-09-12,1448.4519292075445
2000-09-13,1436.2894732739915
2000-09-14,1440.408646046852
2000-09-15,1428.222933317857
2000-09-18,1418.7245654391775
2000-09-19,1418.6023403569277
2000-09-20,1410.1186809494932
2000-09-21,1393.8633630341753
2000-09-22,1389.2574356697646
2000-09-25,1401.6637632775762
2000-09-26,1393.3504621853701
2000-09-27,1400.3658898696378
2000-09-28,1400.4534284749898
2000-09-29,1405.8536940995375
2000-10-02,1414.224993074108
2000-10-03,1422.6655114721345
2000-10-04,1422.3829345811444
2000-10-05,1431.1810353937715
2000-10-06,1426.1590427753426
2000-10-09,1403.647350657022
2000-10-10,1404.1764017065216
2000-10-11,1381.805233804123
2000-10-12,1388.4295266541392
2000-10-13,1393.154175830139
2000-10-16,1402.945421200054
2000-10-17,1390.918329839568
2000-10-18,1384.1800338468302
2000-10-19,1405.0297115063418
2000-10-20,1417.8492353349693
2000-10-23,1426.601476193818
2000-10-24,1444.2601148393635
2000-10-25,1441.469384630741
2000-10-26,1435.899278881606
2000-10-27,1438.1336630812034
2000-10-30,1444.7273008621996
2000-10-31,1460.5471513256523
2000-11-01,1463.0221407756967
2000-11-02,1464.5178485556046
2000-11-03,1466.36609035285
2000-11-06,1468.1953333621107
2000-11-07,1470.5530950878392
2000-11-08,1469.3653075007032
2000-11-09,1461.0147967825262
2000-11-10,1450.5699740745024
2000-11-13,1435.1686462863747
2000-11-14,1458.8335088178123
2000-11-15,1458.5428641121255
2000-11-16,1457.6273510593019
2000-11-17,1455.3183370268273
2000-11-20,1443.2194143819863
2000-11-21,1448.0800146735594
2000-11-22,1425.1956822548284
2000-11-23,1430.9462672521556
2000-11-24,1445.4511035071964
2000-11-27,1451.217238826898
2000-11-28,1438.397325191335
2000-11-29,1430.1272210490579
2000-11-30,1405.4127249270134
2000-12-01,1423.3226479478494
2000-12-04,1405.0098974611371
2000-12-05,1433.3170890249257
2000-12-06,1432.4881021319563
2000-12-07,1424.762182574514
2000-12-08,1433.128163860919
2000-12-11,1459.491409537836
2000-12-12,1456.3278914350108
2000-12-13,1451.6708746864226
2000-12-14,1428.4385994363213
2000-12-15,1403.4079191275343
2000-12-18,1413.4589608181109
2000-12-19,1428.7624510630176
2000-12-20,1394.1551075298355
2000-12-21,1382.8981003845067
2000-12-22,1382.2816651920202
2000-12-25,1382.2816651920202
2000-12-26,1380.502935212302
2000-12-27,1397.4697443822424
2000-12-28,1406.3525374269257
2000-12-29,1404.6443145396308
2001-01-01,1404.6443145396308
2001-01-02,1391.7380410878463
2001-01-03,1383.4431159338408
2001-01-04,1412.6120740066556
2001-01-05,1410.2411644494734
2001-01-08,1406.2584176452474
2001-01-09,1401.5298744077077
2001-01-10,1392.0009770712004
2001-01-11,1395.1665262977938
2001-01-12,1400.5496091516256
2001-01-15,1406.1934904510774
2001-01-16,1392.5893599059725
2001-01-17,1420.282780257734
2001-01-18,1412.3873133340057
2001-01-19,1415.3117659096692
2001-01-22,1418.3208276872963
2001-01-23,1417.0557823635238
2001-01-24,1430.2821066336774
2001-01-25,1436.7236667699542
2001-01-26,1434.8445564609442
2001-01-29,1439.3056397947585
2001-01-30,1438.235157949988
2001-01-31,1440.9142787021822
2001-02-01,1431.495298648958
2001-02-02,1427.1819853745433
2001-02-05,1422.7019328598055
2001-02-06,1432.5038778605629
2001-02-07,1420.7274020308676
2001-02-08,1425.5961537274243
2001-02-09,1409.961551327485
2001-02-12,1417.1121930760005
2001-02-13,1422.5918106783233
2001-02-14,1415.316895137283
2001-02-15,1427.365117802317
2001-02-16,1402.4449321983348
2001-02-19,1398.64084738106
2001-02-20,1396.0422506376708
2001-02-21,1385.8351224967284
2001-02-22,1381.3193263519856
2001-02-23,1366.3347863502863
2001-02-26,1372.8519638858756
2001-02-27,1372.2594210065315
2001-02-28,1370.4226407373937
2001-03-01,1357.6195106277178
2001-03-02,1355.2941559313454
2001-03-05,1367.7748630351766
2001-03-06,1381.046222764147
2001-03-07,1383.6270763363036
2001-03-08,1378.9673698916035
2001-03-09,1368.9802057774714
2001-03-12,1343.864126828095
2001-03-13,1327.838570891711
2001-03-14,1306.4661295182714
2001-03-15,1323.7914026528454
2001-03-16,1298.7650797095553
2001-03-19,1289.1983807730671
2001-03-20,1300.2158269450554
2001-03-21,1278.208888442955
2001-03-22,1230.9852927483118
2001-03-23,1249.9664182490362
2001-03-26,1287.0091806235173
2001-03-27,1311.0274042926255
2001-03-28,1300.9813698730156
2001-03-29,1309.0933803519601
2001-03-30,1313.3170015459248
2001-04-02,1310.6220849458575
2001-04-03,1278.500855623794
2001-04-04,1276.3970942571507
2001-04-05,1300.8346968767403
2001-04-06,1298.0604890183492
2001-04-09,1312.4094504911443
2001-04-10,1340.732478022015
2001-04-11,1348.3175745316582
2001-04-12,1346.775575200253
2001-04-13,1346.775575200253
2001-04-16,1350.8028553856118
2001-04-17,1344.662214894859
2001-04-18,1375.3763760678835
2001-04-19,1374.5553097218792
2001-04-20,1362.6010799548817
2001-04-23,1354.213620735737
2001-04-24,1361.2211179143071
2001-04-25,1356.104601488288
2001-04-26,1360.9438310702424
2001-04-27,1378.9995395343774
2001-04-30,1391.4719401489522
2001-05-01,1388.307487872083
2001-05-02,1385.287456804454
2001-05-03,1363.8115625258652
2001-05-04,1368.8361478533109
2001-05-07,1377.872359260175
2001-05-08,1379.5521826325935
2001-05-09,1374.4874931966697
2001-05-10,1396.816740974347
2001-05-11,1396.695372308152
2001-05-14,1377.5119729337837
2001-05-15,1388.5537066140498
2001-05-16,1389.284338936207
2001-05-17,1404.0536708624393
2001-05-18,1411.0637576752706
2001-05-21,1420.454041049813
2001-05-22,1429.0956624450055
2001-05-23,1422.1342439018902
2001-05-24,1423.6110235801775
2001-05-25,1419.1796088511892
2001-05-28,1418.7399549437662
2001-05-29,1412.7787205834668
2001-05-30,1397.8212664562132
2001-05-31,1403.4281781155992
2001-06-01,1400.9468145850099
2001-06-04,1406.693251383561
2001-06-05,1419.6145156853108
2001-06-06,1412.877791361816
2001-06-07,1409.923581083432
2001-06-08,1409.7053092333165
2001-06-11,1398.9736811213334
2001-06-12,1375.924529997777
2001-06-13,1384.2477635014284
2001-06-14,1367.6323003969735
2001-06-15,1354.5848100029518
2001-06-18,1343.658082493667
2001-06-19,1349.0866050404068
2001-06-20,1343.9043037267834
2001-06-21,1343.7615021398772
2001-06-22,1349.3320293469142
2001-06-25,1347.141303918177
2001-06-26,1330.1913461195825
2001-06-27,1330.7773549826218
2001-06-28,1348.5634426794265
2001-06-29,1360.4316616018275
2001-07-02,1377.431611161164
2001-07-03,1365.9610800947607
2001-07-04,1360.7782244002453
2001-07-05,1354.7789022552179
2001-07-06,1326.4144129747478
2001-07-09,1321.6628805905793
2001-07-10,1315.40196901911
2001-07-11,1300.523407154667
2001-07-12,1316.4286291333638
2001-07-13,1323.8462065562605
2001-07-16,1318.057296150484
2001-07-17,1308.8311569035827
2001-07-18,1291.1257829327965
2001-07-19,1306.027143659937
2001-07-20,1297.719126724479
2001-07-23,1303.3243808674301
2001-07-24,1284.2090633077532
2001-07-25,1266.6687903672253
2001-07-26,1273.090499952188
2001-07-27,1293.182001226604
2001-07-30,1304.229074727255
2001-07-31,1318.7444577757904
2001-08-01,1323.2363604449515
2001-08-02,1323.0055947694661
2001-08-03,1311.74326295474
2001-08-06,1312.5092107081769
2001-08-07,1315.659312548106
2001-08-08,1302.8456194634412
2001-08-09,1278.5868344709065
2001-08-10,1270.135942167555
2001-08-13,1273.2345763493395
2001-08-14,1288.1966466964782
2001-08-15,1280.547190105534
2001-08-16,1269.0375345066527
2001-08-17,1251.8718511476657
2001-08-20,1251.8190893599985
2001-08-21,1262.1059233329902
2001-08-22,1258.9850309955036
2001-08-23,1263.656326570041
2001-08-24,1279.8563276455686
2001-08-27,1283.3090952224027
2001-08-28,1271.5433123795713
2001-08-29,1269.8014158125434
2001-08-30,1249.1735125709922
2001-08-31,1249.232862353431
2001-09-03,1237.5535023231953
2001-09-04,1256.9887595556436
2001-09-05,1244.0552259839974
2001-09-06,1218.1251418454376
2001-09-07,1185.124082759067
2001-09-10,1173.293439269246
2001-09-11,1108.4812095388156
2001-09-12,1111.1954585472242
2001-09-13,1120.4569621838605
2001-09-14,1067.0245393125208
2001-09-17,1082.0501638043618
2001-09-18,1069.1176442849217
2001-09-19,1044.2135343994946
2001-09-20,1001.5433834708431
2001-09-21,976.4266031587315
2001-09-24,1023.1232546368324
2001-09-25,1032.8843919488488
2001-09-26,1047.0211577748134
2001-09-27,1059.9306682185552
2001-09-28,1092.6774643799608
2001-10-01,1075.238314159771
2001-10-02,1083.3589606010594
2001-10-03,1086.8509103020604
2001-10-04,1123.2999616199356
2001-10-05,1117.8267625431552
2001-10-08,1113.60498430382
2001-10-09,1112.994917333198
2001-10-10,1134.4577122423555
2001-10-11,1152.2175793224371
2001-10-12,1146.3758809349167
2001-10-15,1125.7349649745888
2001-10-16,1134.6787006221518
2001-10-17,1157.655605098228
2001-10-18,1141.4702161020198
2001-10-19,1124.3794806193562
2001-10-22,1138.6828279903064
2001-10-23,1166.7385499518127
2001-10-24,1170.6340404286252
2001-10-25,1151.2213408325883
2001-10-26,1176.4727800693295
2001-10-29,1152.5346088048225
2001-10-30,1126.3120548124502
2001-10-31,1142.0667226706078
2001-11-01,1146.2628462256046
2001-11-02,1149.5514422878189
2001-11-05,1175.0835567145825
2001-11-06,1175.513213269179
2001-11-07,1184.7577587739727
2001-11-08,1208.314463682992
2001-11-09,1198.4969538120133
2001-11-12,1177.6318297712858
2001-11-13,1211.5302501482577
2001-11-14,1213.9458868895672
2001-11-15,1221.6034322939179
2001-11-16,1228.20324257595
2001-11-19,1245.7857358024003
2001-11-20,1232.3800614381498
2001-11-21,1233.0025441468442
2001-11-22,1239.1065711218846
2001-11-23,1237.6046829561162
2001-11-26,1237.271393429654
2001-11-27,1225.966766259086
2001-11-28,1210.024674770819
2001-11-29,1209.0284683896002
2001-11-30,1210.9568789436298
2001-12-03,1206.533893196044
2001-12-04,1219.3431634970318
2001-12-05,1255.888829912581
2001-12-06,1262.685122180138
2001-12-07,1253.6481780615682
2001-12-10,1236.5478281850155
2001-12-11,1235.0153535573284
2001-12-12,1223.836164277277
2001-12-13,1203.3875480435042
2001-12-14,1194.17092061441
2001-12-17,1217.9576779717002
2001-12-18,1219.6358864258798
2001-12-19,1211.7422473521
2001-12-20,1204.1924097790998
2001-12-21,1223.6788723363773
2001-12-24,1230.7072761280785
2001-12-25,1230.7072761280785
2001-12-26,1232.088543923508
2001-12-27,1247.0096584354992
2001-12-28,1256.6778621601363
2001-12-31,1252.9132576858262
2002-01-01,1252.9132576858262
2002-01-02,1238.0433762423067
2002-01-03,1260.5323604264988
2002-01-04,1269.7271119067543
2002-01-07,1261.1976882344175
2002-01-08,1254.2963908968648
2002-01-09,1253.7970789719136
2002-01-10,1240.6339725953471
2002-01-11,1246.839219428138
2002-01-14,1222.4205770676476
2002-01-15,1229.6992265566803
2002-01-16,1218.9446972657774
2002-01-17,1234.7589881667072
2002-01-18,1229.3202095708946
2002-01-21,1225.2695214928985
2002-01-22,1225.7936516498637
2002-01-23,1230.1112294309964
2002-01-24,1245.0867613692271
2002-01-25,1247.4267306217096
2002-01-28,1258.4444905707549
2002-01-29,1243.8382992315255
2002-01-30,1228.4621674510854
2002-01-31,1242.1885481697275
2002-02-01,1244.4814073171226
2002-02-04,1230.4824514657216
2002-02-05,1211.3372471753735
2002-02-06,1198.49522097609
2002-02-07,1206.2951160106531
2002-02-08,1207.693281462145
2002-02-11,1216.280912455848
2002-02-12,1214.0307115238513
2002-02-13,1223.1068486436202
2002-02-14,1237.2110305058095
2002-02-15,1227.1095267523233
2002-02-18,1222.034497940235
2002-02-19,1199.0231093794744
2002-02-20,1192.661421297238
2002-02-21,1204.5785713908926
2002-02-22,1190.6383529070251
2002-02-25,1206.8210712583586
2002-02-26,1216.3667584186924
2002-02-27,1233.5508653558568
2002-02-28,1232.4021208599079
2002-03-01,1243.5708950690232
2002-03-04,1270.8091137603672
2002-03-05,1267.8712558682796
2002-03-06,1269.583932781426
2002-03-07,1277.208594064147
2002-03-08,1284.8675533996932
2002-03-11,1280.1461314864184
2002-03-12,1271.0736318477527
2002-03-13,1270.2160269062472
2002-03-14,1271.4922318926274
2002-03-15,1282.2899669412716
2002-03-18,1289.8074259927919
2002-03-19,1294.219406401073
2002-03-20,1285.1000322560753
2002-03-21,1282.5593560612983
2002-03-22,1288.1056111283185
2002-03-25,1280.096776973918
2002-03-26,1282.4648896123635
2002-03-27,1285.6635501431053
2002-03-28,1299.10666881565
2002-03-29,1299.10666881565
2002-04-01,1299.1134352601011
2002-04-02,1290.5536827986887
2002-04-03,1289.1777835223086
2002-04-04,1278.499717542042
2002-04-05,1280.1509927257584
2002-04-08,1264.8011886118227
2002-04-09,1266.0706745271941
2002-04-10,1275.6568878845756
2002-04-11,1258.8768954619259
2002-04-12,1265.0602629661282
2002-04-15,1273.3255349654112
2002-04-16,1292.6248086215073
2002-04-17,1294.8580594564617
2002-04-18,1288.9206974403062
2002-04-19,1293.3937618904308
2002-04-22,1286.4112829796472
2002-04-23,1282.3840240581394
2002-04-24,1278.2969434722936
2002-04-25,1262.6006706043295
2002-04-26,1257.88724312535
2002-04-29,1254.294809666725
2002-04-30,1261.2255056066772
2002-05-01,1257.9203779067532
2002-05-02,1260.2951623912427
2002-05-03,1252.9296585246657
2002-05-06,1247.300861535317
2002-05-07,1236.3831427569173
2002-05-08,1261.131411700657
2002-05-09,1257.5529267642632
2002-05-10,1246.4534365891082
2002-05-13,1256.3341996116826
2002-05-14,1271.5870484049735
2002-05-15,1276.9547022703327
2002-05-16,1274.179031064209
2002-05-17,1267.9548365561245
2002-05-20,1261.3852691506754
2002-05-21,1259.7225707161833
