Date,EUROPE ex UK VALUE WEIGHTED
1999-07-27,760.3102829529267
1999-07-28,761.7247955889198
1999-07-29,746.2262401597528
1999-07-30,757.8352412229619
1999-08-02,756.3316979041691
1999-08-03,754.4029660655743
1999-08-04,754.6917674804191
1999-08-05,741.9550872470837
1999-08-06,742.6494957015258
1999-08-09,752.0293542552571
1999-08-10,742.4126332485206
1999-08-11,747.0059420617762
1999-08-12,761.2712506084027
1999-08-13,772.8941099293388
1999-08-16,775.9258820246713
1999-08-17,779.0474272972781
1999-08-18,776.6179219230844
1999-08-19,769.838991159923
1999-08-20,778.1286146672694
1999-08-23,785.5356611906755
1999-08-24,787.7692181176178
1999-08-25,797.0606674174838
1999-08-26,796.5232647957467
1999-08-27,798.186838909178
1999-08-30,795.8740252271836
1999-08-31,780.6807016898226
1999-09-01,787.2211477605249
1999-09-02,774.7278287779076
1999-09-03,790.5171626902057
1999-09-06,796.2702138430234
1999-09-07,794.7191550302723
1999-09-08,793.8325204621208
1999-09-09,799.8272652605918
1999-09-10,804.6776682489854
1999-09-13,799.4655076271179
1999-09-14,795.2809985888784
1999-09-15,792.3214735129144
1999-09-16,786.4820208441571
1999-09-17,786.0730978291442
1999-09-20,790.7083440345807
1999-09-21,781.0349465234835
1999-09-22,776.8882150211131
1999-09-23,780.3718258742753
1999-09-24,770.2159314809163
1999-09-27,777.8140441891518
1999-09-28,768.7540596716512
1999-09-29,764.932127620758
1999-09-30,766.6926002112775
1999-10-01,764.2724484494789
1999-10-04,773.7560359086408
1999-10-05,777.369127388218
1999-10-06,780.3934586518003
1999-10-07,784.9053691910465
1999-10-08,783.113609553117
1999-10-11,783.158576473025
1999-10-12,777.0921463904839
1999-10-13,771.2711323162517
1999-10-14,767.7959130499236
1999-10-15,755.6687831267229
1999-10-18,748.4250830823923
1999-10-19,762.5652608051917
1999-10-20,763.0270625762075
1999-10-21,760.427157919604
1999-10-22,773.3732651612422
1999-10-25,769.6532624526532
1999-10-26,776.6505814316475
1999-10-27,775.6125094508715
1999-10-28,788.548296906748
1999-10-29,799.4774318083346
1999-11-01,798.6315162661901
1999-11-02,799.7511608390994
1999-11-03,804.2239598075952
1999-11-04,810.2407891084064
1999-11-05,811.5340300406283
1999-11-08,811.9730672959838
1999-11-09,814.3638623721887
1999-11-10,820.0623792278978
1999-11-11,827.9725497300227
1999-11-12,826.5076882752205
1999-11-15,833.1446544995877
1999-11-16,838.3468128686396
1999-11-17,839.6567201522661
1999-11-18,848.3543999333382
1999-11-19,847.735908991523
1999-11-22,836.3656609130762
1999-11-23,836.6130965748811
1999-11-24,835.6406298532588
1999-11-25,849.9954107344286
1999-11-26,852.0561754041912
1999-11-29,850.2634658546376
1999-11-30,844.5180805951934
1999-12-01,850.7172224719951
1999-12-02,853.1724871563358
1999-12-03,866.786891866031
1999-12-06,863.6372338205068
1999-12-07,865.0020957081402
1999-12-08,862.055684068487
1999-12-09,864.238741446205
1999-12-10,862.0131624405471
1999-12-13,866.6515639939947
1999-12-14,870.8950696569958
1999-12-15,871.4216671256289
1999-12-16,880.8615337554147
1999-12-17,882.1065988270592
1999-12-20,884.0787882750511
1999-12-21,881.0327868621023
1999-12-22,890.6894092097223
1999-12-23,906.6449919993354
1999-12-24,910.8077683895566
1999-12-27,911.572823535448
1999-12-28,913.6538215107217
1999-12-29,917.7665324873093
1999-12-30,927.1565666279995
1999-12-31,927.1565666279995
2000-01-03,918.9282810615366
2000-01-04,891.1236538579161
2000-01-05,877.925311295226
2000-01-06,878.9759283889991
2000-01-07,899.483611635849
2000-01-10,908.339581875006
2000-01-11,902.2699152655614
2000-01-12,898.7152562521052
2000-01-13,902.8006209846665
2000-01-14,915.8234787127969
2000-01-17,917.9960826415504
2000-01-18,900.8545214746503
2000-01-19,899.2721726965541
2000-01-20,897.919385995419
2000-01-21,891.9252091239388
2000-01-24,889.1089188295672
2000-01-25,873.9491465594416
2000-01-26,877.9742991153117
2000-01-27,886.7842097016239
2000-01-28,884.7555110805441
2000-01-31,865.4393385985077
2000-02-01,878.5157794239606
2000-02-02,892.1687025721083
2000-02-03,908.8171245271047
2000-02-04,913.9899108881859
2000-02-07,907.2076867845789
2000-02-08,921.9661453210414
2000-02-09,918.4622434136487
2000-02-10,918.0764475107826
2000-02-11,918.7179707567486
2000-02-14,916.4886363857204
2000-02-15,903.256967866726
2000-02-16,911.7534702690238
2000-02-17,918.6970937166076
2000-02-18,914.1584747944878
2000-02-21,906.2389659464314
2000-02-22,906.5150320649702
2000-02-23,915.4794817392029
2000-02-24,912.6492769491995
2000-02-25,922.0601690262581
2000-02-28,914.1220992179906
2000-02-29,922.2903955647885
2000-03-01,928.6631148554128
2000-03-02,945.0421536966007
2000-03-03,947.7604858742659
2000-03-06,952.3791565173995
2000-03-07,944.8892991735861
2000-03-08,938.1092792987517
2000-03-09,934.9744807159702
2000-03-10,936.0794916571106
2000-03-13,917.5086520767262
2000-03-14,921.2299542666963
2000-03-15,906.2346406487437
2000-03-16,931.103963656828
2000-03-17,935.0934086484409
2000-03-20,939.4918519191078
2000-03-21,941.2256867175034
2000-03-22,941.9084626020542
2000-03-23,935.4625875752307
2000-03-24,950.9740950915033
2000-03-27,950.0608520765803
2000-03-28,955.2379359113894
2000-03-29,953.4133649526644
2000-03-30,938.6916259898231
2000-03-31,940.945092092408
2000-04-03,930.6183710460343
2000-04-04,943.4054715486043
2000-04-05,925.6221480734481
2000-04-06,937.7745302438614
2000-04-07,942.8288716981276
2000-04-10,943.1178828671983
2000-04-11,935.1166159317393
2000-04-12,937.303850702798
2000-04-13,940.0454361494244
2000-04-14,921.0780150514071
2000-04-17,910.5948973801445
2000-04-18,917.7265171412769
2000-04-19,918.9937684319282
2000-04-20,923.9121281816393
2000-04-21,923.9121281816393
2000-04-24,924.0347846712076
2000-04-25,935.1868908367483
2000-04-26,943.7709162709925
2000-04-27,931.7383235000551
2000-04-28,945.1548109725927
2000-05-01,946.8519292551465
2000-05-02,961.988150822007
2000-05-03,953.8262639520808
2000-05-04,956.029362079191
2000-05-05,962.1928632831421
2000-05-08,957.5287422742377
2000-05-09,950.2284824439797
2000-05-10,941.1871679700962
2000-05-11,952.0855585065844
2000-05-12,959.5018397629867
2000-05-15,955.2982493859062
2000-05-16,972.7503628804002
2000-05-17,961.1021266967001
2000-05-18,965.0095391274829
2000-05-19,945.0113838543546
2000-05-22,934.052438173627
2000-05-23,939.9613288581571
2000-05-24,929.6373409182556
2000-05-25,942.041543141286
2000-05-26,935.0673936828763
2000-05-29,943.0289626826292
2000-05-30,948.533361465228
2000-05-31,951.7137110617051
2000-06-01,960.5161778128996
2000-06-02,974.3110669926124
2000-06-05,971.4743961033089
2000-06-06,966.7070201966839
2000-06-07,965.8073561464581
2000-06-08,964.3506444995543
2000-06-09,965.6757205350702
2000-06-12,965.5632185487237
2000-06-13,966.3309292492063
2000-06-14,973.5204639210076
2000-06-15,967.7074229234989
2000-06-16,959.1823414462949
2000-06-19,957.531421316298
2000-06-20,959.6847213179296
2000-06-21,951.6810960637586
2000-06-22,948.0786476953805
2000-06-23,948.400624492098
2000-06-26,951.7342073582256
2000-06-27,949.2441105993853
2000-06-28,955.179549889867
2000-06-29,940.1310963400002
2000-06-30,948.8195376913308
2000-07-03,957.2737060232779
2000-07-04,961.0745123052063
2000-07-05,960.2652679906955
2000-07-06,960.2863457381761
2000-07-07,970.7522901876317
2000-07-10,970.9565924800042
2000-07-11,970.0028192580578
2000-07-12,974.1648671018162
2000-07-13,978.1668817472332
2000-07-14,981.3008583644635
2000-07-17,983.9287277379386
2000-07-18,980.5113850039422
2000-07-19,981.0467527094671
2000-07-20,986.3492445560873
2000-07-21,976.4699280565983
2000-07-24,979.2724868290019
2000-07-25,976.947880821222
2000-07-26,977.6785867746618
2000-07-27,969.4941921313354
2000-07-28,968.3494777534248
2000-07-31,975.005577840708
2000-08-01,973.927244354411
2000-08-02,979.5621232599443
2000-08-03,970.8180632073039
2000-08-04,975.739363229144
2000-08-07,987.8420929428086
2000-08-08,989.7518012889412
2000-08-09,996.9494560604078
2000-08-10,997.6188786945318
2000-08-11,998.4835904896387
2000-08-14,1004.378131798186
2000-08-15,1003.4812578225471
2000-08-16,1008.5069834929255
2000-08-17,1002.728300019435
2000-08-18,1000.231040566599
2000-08-21,1002.3610155859197
2000-08-22,1002.699221936258
2000-08-23,1005.988667607954
2000-08-24,999.7160253888951
2000-08-25,1003.5475761178309
2000-08-28,1006.9441237280362
2000-08-29,1002.4636973985608
2000-08-30,997.6575041315482
2000-08-31,996.2044932116586
2000-09-01,1005.6612868439636
2000-09-04,1012.7724127364957
2000-09-05,1008.8609745820123
2000-09-06,1008.2940206022664
2000-09-07,1011.5517217013204
2000-09-08,1002.1471903640352
2000-09-11,1004.3488199359481
2000-09-12,999.6079224326421
2000-09-13,990.4422851847786
2000-09-14,993.3918967375786
2000-09-15,991.3632525035631
2000-09-18,980.2060990023116
2000-09-19,978.0895240185392
2000-09-20,967.7619825423895
2000-09-21,956.1913699387972
2000-09-22,961.1037632062777
2000-09-25,964.3206818066419
2000-09-26,960.1487388799286
2000-09-27,962.6618830118865
2000-09-28,962.1321021538115
2000-09-29,959.2624109843337
2000-10-02,970.9887260928658
2000-10-03,975.9662719326471
2000-10-04,972.1811535646198
2000-10-05,978.5858931484273
2000-10-06,974.0653019902547
2000-10-09,958.3917204451958
2000-10-10,963.5285974031906
2000-10-11,945.9527869440727
2000-10-12,945.1853406280076
2000-10-13,949.3921447537089
2000-10-16,948.9956826058509
2000-10-17,946.2800185195919
2000-10-18,937.0795950503481
2000-10-19,954.9384944823428
2000-10-20,958.7786292373592
2000-10-23,960.9466023568098
2000-10-24,977.6251392013379
2000-10-25,974.1061926494298
2000-10-26,971.3205254817842
2000-10-27,976.3739400666311
2000-10-30,981.4670537796911
2000-10-31,996.3808480915526
2000-11-01,1000.0382569749012
2000-11-02,1003.0738589435531
2000-11-03,1005.2933798455886
2000-11-06,1006.5733376801268
2000-11-07,1006.9448954811492
2000-11-08,1004.639440891072
2000-11-09,998.4899517337874
2000-11-10,990.8853492024439
2000-11-13,978.6362920497328
2000-11-14,998.7553554270148
2000-11-15,999.2601402520656
2000-11-16,995.401136635579
2000-11-17,990.7394505950274
2000-11-20,977.0588144826836
2000-11-21,981.2666379874348
2000-11-22,964.1297216194782
2000-11-23,970.3426624424652
2000-11-24,980.0471998240356
2000-11-27,983.3235680141655
2000-11-28,978.3823899958187
2000-11-29,978.3628477455962
2000-11-30,960.3206959517233
2000-12-01,971.7387368429752
2000-12-04,955.8012066194977
2000-12-05,979.6593113856433
2000-12-06,978.6298333931944
2000-12-07,974.5054432028941
2000-12-08,977.2935611280334
2000-12-11,990.1691546988839
2000-12-12,987.9090335044463
2000-12-13,979.5902059936898
2000-12-14,965.1378533249663
2000-12-15,951.166867291019
2000-12-18,956.3190270380686
2000-12-19,965.7215173687505
2000-12-20,941.825901044883
2000-12-21,937.3073536218204
2000-12-22,942.9737060289134
2000-12-25,942.9737060289134
2000-12-26,943.1422475831945
2000-12-27,952.2419995955352
2000-12-28,959.1623664636761
2000-12-29,961.4147361329821
2001-01-01,961.4147361329821
2001-01-02,954.4977365407148
2001-01-03,950.4773509691796
2001-01-04,968.1793323362535
2001-01-05,965.8162550889248
2001-01-08,963.9302693493711
2001-01-09,959.4734084044494
2001-01-10,952.6388899978475
2001-01-11,961.0377667347088
2001-01-12,967.0314088744931
2001-01-15,970.1141235735444
2001-01-16,961.5948925020991
2001-01-17,978.7082518090876
2001-01-18,976.6797062402331
2001-01-19,974.0490808302055
2001-01-22,977.6666996625864
2001-01-23,977.5646188495878
2001-01-24,983.0645431747578
2001-01-25,987.8820069500626
2001-01-26,985.6748408912359
2001-01-29,986.9391054185313
2001-01-30,987.2956459392647
2001-01-31,994.5348108427067
2001-02-01,985.8737024964107
2001-02-02,979.1801330039107
2001-02-05,978.3311123693087
2001-02-06,985.7478853122552
2001-02-07,976.4907594898406
2001-02-08,979.9392583914502
2001-02-09,969.7299147343666
2001-02-12,973.9424999535604
2001-02-13,974.6396815171779
2001-02-14,965.6566894143714
2001-02-15,973.1047040525399
2001-02-16,959.4295114082446
2001-02-19,960.4297674429482
2001-02-20,957.8391737495738
2001-02-21,948.6851467991396
2001-02-22,939.4349269898382
2001-02-23,925.704871446301
2001-02-26,936.4736266560491
2001-02-27,940.1660712512655
2001-02-28,939.0291880975425
2001-03-01,929.0171718407821
2001-03-02,928.5475333576964
2001-03-05,935.4903437393704
2001-03-06,945.8911302516124
2001-03-07,948.9150517825678
2001-03-08,945.513891359776
2001-03-09,940.1674435728389
2001-03-12,921.2136442215079
2001-03-13,910.0443883217499
2001-03-14,891.2484348814578
2001-03-15,900.8251582095032
2001-03-16,882.2028263005077
2001-03-19,874.1048561146716
2001-03-20,883.5433475240891
2001-03-21,865.8141328013372
2001-03-22,826.812023263764
2001-03-23,844.4624799287315
2001-03-26,871.6642012603162
2001-03-27,889.2619879203364
2001-03-28,880.2794871772942
2001-03-29,884.991612857228
2001-03-30,891.1673136548926
2001-04-02,888.1840896483928
2001-04-03,863.8524561164148
2001-04-04,865.180138195586
2001-04-05,883.7289136802643
2001-04-06,880.4614546127756
2001-04-09,892.8438582000002
2001-04-10,911.4741321220301
2001-04-11,914.7028280796927
2001-04-12,915.9144051425376
2001-04-13,915.9144051425376
2001-04-16,916.0599908223172
2001-04-17,911.4605042986341
2001-04-18,932.3237575863363
2001-04-19,931.0608005707577
2001-04-20,923.6969355132609
2001-04-23,915.2373926211202
2001-04-24,923.4724128947531
2001-04-25,921.156469721535
2001-04-26,926.8619569028889
2001-04-27,936.314260211921
2001-04-30,946.3193860727259
2001-05-01,946.284273754895
2001-05-02,943.0881174812124
2001-05-03,928.5899547153771
2001-05-04,929.2712176256077
2001-05-07,934.6929149740017
2001-05-08,933.9357444892956
2001-05-09,929.3901378445578
2001-05-10,945.1642031532301
2001-05-11,944.2310088393734
2001-05-14,938.1446156481493
2001-05-15,942.6134990279706
2001-05-16,942.4183092799956
2001-05-17,952.1731937842676
2001-05-18,958.4996449993444
2001-05-21,962.0652124834021
2001-05-22,966.1728440002887
2001-05-23,960.4903513458121
2001-05-24,963.7707906496414
2001-05-25,957.0888828698065
2001-05-28,958.81534200936
2001-05-29,951.5263184659897
2001-05-30,941.8881772345155
2001-05-31,944.3307157514453
2001-06-01,941.2111046031958
2001-06-04,943.7342232160217
2001-06-05,954.3620167863504
2001-06-06,951.1749990897257
2001-06-07,947.1996588646654
2001-06-08,946.4442287114693
2001-06-11,940.7929610986042
2001-06-12,924.6338138232436
2001-06-13,931.4279306840871
2001-06-14,920.2910199888217
2001-06-15,911.2316850946997
2001-06-18,902.4453131548042
2001-06-19,905.0419516914037
2001-06-20,898.2178617374539
2001-06-21,897.0479812288092
2001-06-22,902.357508252809
2001-06-25,904.5668706735461
2001-06-26,892.733726230488
2001-06-27,889.7899871173101
2001-06-28,901.3913279594263
2001-06-29,912.0785057540608
2001-07-02,923.5246105254358
2001-07-03,917.0763350399789
2001-07-04,912.9899219619568
2001-07-05,909.1332296063748
2001-07-06,889.4202708475134
2001-07-09,888.5999597246528
2001-07-10,883.4064961881355
2001-07-11,875.3274576033033
2001-07-12,882.1647914867443
2001-07-13,888.220279727206
2001-07-16,884.9569913175438
2001-07-17,880.058269890928
2001-07-18,868.8254997164706
2001-07-19,881.0536367631656
2001-07-20,875.1420698175804
2001-07-23,878.659417492915
2001-07-24,868.542374654077
2001-07-25,855.8752274377241
2001-07-26,862.802410554976
2001-07-27,874.9134229758687
2001-07-30,883.3327296191798
2001-07-31,890.610845708412
2001-08-01,892.3046586050971
2001-08-02,889.1497916865576
2001-08-03,882.5396465533196
2001-08-06,885.3593760982224
2001-08-07,886.909032476818
2001-08-08,878.1099859213217
2001-08-09,863.3586708044335
2001-08-10,854.5315909468086
2001-08-13,861.5180065772121
2001-08-14,871.016364097337
2001-08-15,866.0259625447262
2001-08-16,858.1266304775689
2001-08-17,842.5202352200916
2001-08-20,840.7144724119726
2001-08-21,845.9552433027234
2001-08-22,846.2326222415444
2001-08-23,850.0862109564647
2001-08-24,863.004325650849
2001-08-27,864.6219678269835
2001-08-28,852.8243428848906
2001-08-29,851.7320342284812
2001-08-30,836.0506641461255
2001-08-31,836.7917114497718
2001-09-03,825.3160707928067
2001-09-04,834.0058581561607
2001-09-05,821.8020514374474
2001-09-06,805.7804409489928
2001-09-07,787.394896937846
2001-09-10,777.2618280358594
2001-09-11,729.0820807847147
2001-09-12,732.2068370907083
2001-09-13,736.3163200419742
2001-09-14,698.9623538499621
2001-09-17,713.2913179194901
2001-09-18,705.2120183499051
2001-09-19,688.7881885680779
2001-09-20,655.959506181507
2001-09-21,638.0529483932256
2001-09-24,673.3665364966944
2001-09-25,681.3108275641041
2001-09-26,691.6029360469769
2001-09-27,700.3357861038679
2001-09-28,720.8276227425606
2001-10-01,708.9872516742656
2001-10-02,716.8611028136668
2001-10-03,716.6042502324932
2001-10-04,739.6242223196651
2001-10-05,731.5647013047833
2001-10-08,732.3386601897445
2001-10-09,732.0752171359454
2001-10-10,749.7430036303563
2001-10-11,762.5023230619805
2001-10-12,758.5958758568827
2001-10-15,742.1974389581476
2001-10-16,750.6500777128398
2001-10-17,762.6141171632294
2001-10-18,753.4080742960626
2001-10-19,742.3073360839139
2001-10-22,754.5198252482761
2001-10-23,773.4300298627999
2001-10-24,779.1541984239939
2001-10-25,764.4735936456708
2001-10-26,781.0325019122445
2001-10-29,765.9070133099635
2001-10-30,745.5009224926002
2001-10-31,755.651239526063
2001-11-01,759.6771381011364
2001-11-02,757.9402384941934
2001-11-05,776.2326260049904
2001-11-06,773.8346868100085
2001-11-07,783.6720684021673
2001-11-08,800.8784848967557
2001-11-09,791.4252863964689
2001-11-12,775.3636400405558
2001-11-13,799.5437250448465
2001-11-14,802.3711648277699
2001-11-15,808.2111549908354
2001-11-16,814.9880968756073
2001-11-19,828.3842178064544
2001-11-20,818.2637367680089
2001-11-21,815.6151278131991
2001-11-22,822.7747760507878
2001-11-23,823.660611172171
2001-11-26,821.3522181996703
2001-11-27,811.3322996135026
2001-11-28,800.5526721385393
2001-11-29,800.0093234861552
2001-11-30,803.472657780142
2001-12-03,800.9967667002584
2001-12-04,810.2468973774469
2001-12-05,836.5095890322581
2001-12-06,838.8988677435201
2001-12-07,833.387881678828
2001-12-10,819.913576819594
2001-12-11,820.5279337838135
2001-12-12,811.3941909355452
2001-12-13,796.5057897885354
2001-12-14,789.1659296464857
2001-12-17,808.7103488383614
2001-12-18,807.2029600761936
2001-12-19,800.9980156959319
2001-12-20,796.1896459685743
2001-12-21,809.6442635424207
2001-12-24,808.6192652909693
2001-12-25,808.6192652909693
2001-12-26,808.3599638849919
2001-12-27,823.1682535903018
2001-12-28,829.180743294398
2001-12-31,829.2894019414589
2002-01-01,829.2894019414589
2002-01-02,823.1821037797071
2002-01-03,838.6766173183031
2002-01-04,841.274342996647
2002-01-07,832.2222934199351
2002-01-08,826.9649996311655
2002-01-09,829.4626333107951
2002-01-10,819.3941990620209
2002-01-11,825.0971991460649
2002-01-14,805.6573391226104
2002-01-15,810.7244972920454
2002-01-16,800.0471126387223
2002-01-17,814.4648209055192
2002-01-18,812.5014719141533
2002-01-21,805.887577459074
2002-01-22,808.4613897636261
2002-01-23,813.3581566585332
2002-01-24,822.532910159949
2002-01-25,821.8970745429101
2002-01-28,829.0347045320718
2002-01-29,818.7762638966867
2002-01-30,807.2410725762762
2002-01-31,815.3893264002207
2002-02-01,816.5157364679463
2002-02-04,805.8863067360327
2002-02-05,792.8538139233694
2002-02-06,782.47573473859
2002-02-07,788.6306351599
2002-02-08,788.4270123253469
2002-02-11,795.439860722982
2002-02-12,792.9126169285144
2002-02-13,799.1281932669782
2002-02-14,808.0055200514824
2002-02-15,799.4114244835682
2002-02-18,795.0153840031026
2002-02-19,778.4985373799133
2002-02-20,776.2466201495555
2002-02-21,785.6039474185474
2002-02-22,776.4951040348269
2002-02-25,787.9028558259412
2002-02-26,794.0578539388491
2002-02-27,808.2969064254963
2002-02-28,813.44832526211
2002-03-01,819.5886264242188
2002-03-04,840.6858698272848
2002-03-05,837.8515874220017
2002-03-06,839.6758012066118
2002-03-07,844.8182302912339
2002-03-08,851.7055719034183
2002-03-11,848.4415774456523
2002-03-12,841.8088377191814
2002-03-13,840.13247701119
2002-03-14,842.9689978704534
2002-03-15,851.642697609687
2002-03-18,856.7524505847329
2002-03-19,861.2398634263508
2002-03-20,854.0239509680046
2002-03-21,851.4381944191704
2002-03-22,856.5768180899114
2002-03-25,850.9077648050583
2002-03-26,854.4910458792565
2002-03-27,853.8865141450589
2002-03-28,863.030457174232
2002-03-29,863.030457174232
2002-04-01,863.4618570802115
2002-04-02,857.854968041187
2002-04-03,858.0057327115081
2002-04-04,849.5012746600285
2002-04-05,848.2513238941308
2002-04-08,835.6208881186641
2002-04-09,838.4567816152355
2002-04-10,845.6844871497642
2002-04-11,835.1728845754061
2002-04-12,838.1072826521172
2002-04-15,844.0503549715917
2002-04-16,860.2888739373657
2002-04-17,861.5513410858118
2002-04-18,857.3540104226408
2002-04-19,859.3965519070252
2002-04-22,852.1052625894747
2002-04-23,850.2560319573614
2002-04-24,845.3114408262613
2002-04-25,832.0192563668486
2002-04-26,829.9089045479889
2002-04-29,828.2987912192302
2002-04-30,833.3109013269061
2002-05-01,833.6455510370226
2002-05-02,829.0468762277235
2002-05-03,823.0497156157301
2002-05-06,819.8571840435613
2002-05-07,813.0570162917535
2002-05-08,831.8591064661533
2002-05-09,829.4459693487836
2002-05-10,820.4250432009588
2002-05-13,828.2785733864037
2002-05-14,840.4028844350734
2002-05-15,843.5659830889018
2002-05-16,841.6805589121515
2002-05-17,840.858775476139
2002-05-20,835.9859144090547
2002-05-21,834.9683131630453
2002-05-22,827.315146592172
2002-05-23,827.7096072322661
2002-05-24,828.4306153264794
2002-05-27,832.0161246339841
2002-05-28,827.3859150560313
2002-05-29,824.4389614081692
2002-05-30,811.1228353962089
2002-05-31,815.6339849695478
2002-06-03,808.6089198667912
2002-06-04,787.0023597563586
2002-06-05,787.8945308349598
2002-06-06,788.8284777352243
2002-06-07,775.0192388546001
2002-06-10,775.3096819992587
2002-06-11,784.6577583814387
2002-06-12,767.6365604517144
2002-06-13,759.0996433313245
2002-06-14,739.5411262324302
2002-06-17,764.4595890515105
2002-06-18,762.8332138554441
2002-06-19,750.0522371823653
2002-06-20,731.7869280165916
2002-06-21,728.3180862191066
2002-06-24,707.2619080331647
2002-06-25,724.4555277046744
2002-06-26,709.7586665828579
2002-06-27,721.1808815624905
2002-06-28,746.2702184978483
2002-07-01,746.6459321676541
2002-07-02,722.5727268254565
2002-07-03,705.4338696763282
2002-07-04,719.6378594612223
2002-07-05,748.2692274509427
2002-07-08,745.2392458025482
2002-07-09,737.4576591952276
2002-07-10,713.5380356118033
2002-07-11,690.2872506457599
2002-07-12,691.9412159649377
2002-07-15,659.3748919990063
2002-07-16,657.1412808529412
2002-07-17,676.5109745059558
2002-07-18,682.9966817120289
2002-07-19,651.4655293830765
2002-07-22,618.9994310207858
2002-07-23,601.4783300720298
2002-07-24,593.2112346207331
2002-07-25,610.2753317770622
2002-07-26,612.8656369393426
2002-07-29,651.2924506009768
2002-07-30,647.6427642470109
