Date,FAR EAST VALUE WEIGHTED
1999-08-04,1432.1215464446395
1999-08-05,1407.7186837479246
1999-08-06,1390.286918299503
1999-08-09,1389.8132486098616
1999-08-10,1386.8124932700919
1999-08-11,1379.9899914177768
1999-08-12,1400.72898626443
1999-08-13,1406.1095930208896
1999-08-16,1443.970433093126
1999-08-17,1458.775187197631
1999-08-18,1477.2682226991599
1999-08-19,1473.6442589291387
1999-08-20,1498.479247390484
1999-08-23,1523.1440264067905
1999-08-24,1520.5443942405905
1999-08-25,1517.2181866067606
1999-08-26,1499.931094868391
1999-08-27,1487.0321748573328
1999-08-30,1515.774700553799
1999-08-31,1464.6411550757152
1999-09-01,1507.3753171427622
1999-09-02,1496.7264694780683
1999-09-03,1495.268250740482
1999-09-06,1518.2150253998016
1999-09-07,1492.870618966201
1999-09-08,1486.7756513979014
1999-09-09,1533.529318532395
1999-09-10,1546.404430554372
1999-09-13,1600.4563825871655
1999-09-14,1595.876327150733
1999-09-15,1609.1408283068429
1999-09-16,1577.1886650926251
1999-09-17,1560.7125601657092
1999-09-20,1572.4835283785956
1999-09-21,1604.4666957024263
1999-09-22,1556.48475145435
1999-09-23,1565.1340565785904
1999-09-24,1518.9372127745653
1999-09-27,1495.2163226838709
1999-09-28,1522.240620175763
1999-09-29,1493.214531984462
1999-09-30,1525.3239441511737
1999-10-01,1537.2114384689467
1999-10-04,1523.8105529120405
1999-10-05,1516.5942312195116
1999-10-06,1515.003616586162
1999-10-07,1519.56187550003
1999-10-08,1543.2623956220777
1999-10-11,1548.1019839743758
1999-10-12,1543.3444644053345
1999-10-13,1506.5481756938748
1999-10-14,1520.52927033139
1999-10-15,1499.0619850979665
1999-10-18,1471.3987479951286
1999-10-19,1477.0222434453667
1999-10-20,1504.5672349309066
1999-10-21,1495.9906638988914
1999-10-22,1525.1195287920343
1999-10-25,1549.153634529223
1999-10-26,1568.5401081867801
1999-10-27,1567.1384482437254
1999-10-28,1559.869502443921
1999-10-29,1610.2113546098699
1999-11-01,1609.9448117254933
1999-11-02,1617.7318331749032
1999-11-03,1607.2281195462551
1999-11-04,1642.3836266151454
1999-11-05,1622.4465506401345
1999-11-08,1619.97867256997
1999-11-09,1618.8477744885913
1999-11-10,1638.9612064572184
1999-11-11,1623.4015079342764
1999-11-12,1638.2667142816563
1999-11-15,1631.2796515331686
1999-11-16,1624.7144996971724
1999-11-17,1640.8557524906075
1999-11-18,1673.4859385170982
1999-11-19,1691.7467075090785
1999-11-22,1709.5829284335464
1999-11-23,1723.1353159018515
1999-11-24,1722.4133037394513
1999-11-25,1702.1603994874472
1999-11-26,1761.6741393227753
1999-11-29,1772.1285504462169
1999-11-30,1734.6879471354116
1999-12-01,1740.9801028634217
1999-12-02,1760.165113628024
1999-12-03,1761.6407455101494
1999-12-06,1717.8957624588625
1999-12-07,1730.5035792702495
1999-12-08,1702.7363691734063
1999-12-09,1720.1134526209844
1999-12-10,1737.681106226758
1999-12-13,1724.0329094259541
1999-12-14,1722.6881402094323
1999-12-15,1724.0425855757792
1999-12-16,1697.0796712463095
1999-12-17,1723.8803842121704
1999-12-20,1731.6913778132212
1999-12-21,1729.5283661874223
1999-12-22,1756.4747857808845
1999-12-23,1740.5361316214526
1999-12-24,1734.4863376703904
1999-12-27,1732.3165837962908
1999-12-28,1760.378521212257
1999-12-29,1763.6539906481335
1999-12-30,1773.8673975384493
1999-12-31,1773.8673975384493
2000-01-03,1769.2421418071349
2000-01-04,1717.5053164699873
2000-01-05,1666.5176701139
2000-01-06,1609.0072516756993
2000-01-07,1629.2616121808092
2000-01-10,1636.8618434720263
2000-01-11,1666.8623382451522
2000-01-12,1657.3703521440866
2000-01-13,1668.0303311416287
2000-01-14,1709.7190057597493
2000-01-17,1755.9948551618947
2000-01-18,1730.5401215496122
2000-01-19,1698.5026247687383
2000-01-20,1710.3716020223756
2000-01-21,1719.3089130265992
2000-01-24,1723.2706880206172
2000-01-25,1690.9203100412824
2000-01-26,1716.3179616387588
2000-01-27,1757.4453169765352
2000-01-28,1774.955414790015
2000-01-31,1767.7586411754414
2000-02-01,1750.7782175592881
2000-02-02,1761.913348326289
2000-02-03,1751.0254421906623
2000-02-04,1776.2058260009178
2000-02-07,1771.141951814683
2000-02-08,1721.9880396854621
2000-02-09,1726.3169189206085
2000-02-10,1724.324426947198
2000-02-11,1722.9287988037595
2000-02-14,1711.6992339511849
2000-02-15,1665.0054210260914
2000-02-16,1664.502706553488
2000-02-17,1670.6092801170887
2000-02-18,1658.38371313555
2000-02-21,1611.843720663516
2000-02-22,1569.927770940855
2000-02-23,1592.732933829814
2000-02-24,1618.8132947213408
2000-02-25,1668.9148548223043
2000-02-28,1697.429606152083
2000-02-29,1694.4557444244842
2000-03-01,1726.3244973552378
2000-03-02,1722.5481862750228
2000-03-03,1722.9787681509938
2000-03-06,1718.6020404776903
2000-03-07,1754.451121845096
2000-03-08,1741.6077511881215
2000-03-09,1727.3023164728315
2000-03-10,1751.5404762350745
2000-03-13,1723.3396788215834
2000-03-14,1729.1225197018207
2000-03-15,1697.9789286959472
2000-03-16,1717.2236382357416
2000-03-17,1746.3093803249644
2000-03-20,1735.1790882903083
2000-03-21,1719.5313780248187
2000-03-22,1725.3071692526719
2000-03-23,1715.231001187312
2000-03-24,1729.548681444565
2000-03-27,1770.4342792551593
2000-03-28,1814.014722364803
2000-03-29,1887.0292451287842
2000-03-30,1851.998646000205
2000-03-31,1898.0591427144757
2000-04-03,1897.651144181682
2000-04-04,1887.4693744219326
2000-04-05,1871.7053277111406
2000-04-06,1863.3962580690231
2000-04-07,1859.5745295443996
2000-04-10,1858.6242673170275
2000-04-11,1839.8028033697449
2000-04-12,1889.5964555303315
2000-04-13,1873.8390615013425
2000-04-14,1885.2022792041555
2000-04-17,1800.5737690788462
2000-04-18,1850.1057723398415
2000-04-19,1872.2266404087907
2000-04-20,1866.5320261760723
2000-04-21,1838.2840636718686
2000-04-24,1887.0996182058589
2000-04-25,1910.7595161472552
2000-04-26,1895.7435550694024
2000-04-27,1905.7502248385251
2000-04-28,1880.2104357570056
2000-05-01,1913.745292555297
2000-05-02,1923.3772480220955
2000-05-03,1954.49534599658
2000-05-04,1967.3434508073115
2000-05-05,1956.89993883284
2000-05-08,1950.5852236014102
2000-05-09,1905.686678600801
2000-05-10,1885.5236067077556
2000-05-11,1871.8128198032398
2000-05-12,1898.6765494284616
2000-05-15,1869.1436317897694
2000-05-16,1892.890698788318
2000-05-17,1912.6705552506821
2000-05-18,1902.8539732614847
2000-05-19,1925.8479738548936
2000-05-22,1858.1911753398022
2000-05-23,1862.5646109892677
2000-05-24,1851.8590966952177
2000-05-25,1852.6252612830529
2000-05-26,1806.0211494379228
2000-05-29,1806.6170642446616
2000-05-30,1804.2887927386596
2000-05-31,1789.3017850896867
2000-06-01,1792.5572721375001
2000-06-02,1788.843246263336
2000-06-05,1838.1988795948055
2000-06-06,1832.9234903239144
2000-06-07,1835.779261440128
2000-06-08,1833.8098712633082
2000-06-09,1839.0633474848828
2000-06-12,1842.2310651047778
2000-06-13,1818.4932375562726
2000-06-14,1801.6149063771275
2000-06-15,1785.71827838792
2000-06-16,1783.708030795624
2000-06-19,1810.6733972008492
2000-06-20,1840.673203707587
2000-06-21,1882.8373271799614
2000-06-22,1902.8651959162758
2000-06-23,1901.4715802394383
2000-06-26,1877.6842083751021
2000-06-27,1900.4325179580503
2000-06-28,1909.7572505184062
2000-06-29,1914.5642465322294
2000-06-30,1899.4884246372635
2000-07-03,1930.1182324000342
2000-07-04,1934.1226743090003
2000-07-05,1902.4224615798996
2000-07-06,1890.3831717543937
2000-07-07,1908.0466666133034
2000-07-10,1934.0846124929624
2000-07-11,1939.442599638466
2000-07-12,1932.6974607629054
2000-07-13,1911.3041748454618
2000-07-14,1911.6051673055097
2000-07-17,1905.7180251825434
2000-07-18,1878.8593417184634
2000-07-19,1891.5019637843009
2000-07-20,1891.0121638352045
2000-07-21,1846.9964165434608
2000-07-24,1832.4374391620518
2000-07-25,1812.3731469717557
2000-07-26,1805.0160723362394
2000-07-27,1788.0908967545715
2000-07-28,1786.6880073125815
2000-07-31,1786.8206896253464
2000-08-01,1811.934389636675
2000-08-02,1847.3600811104664
2000-08-03,1860.611664961888
2000-08-04,1847.575707622965
2000-08-07,1868.7658976934724
2000-08-08,1870.297703973982
2000-08-09,1899.2391235180457
2000-08-10,1864.1836205979714
2000-08-11,1886.4384515282518
2000-08-14,1872.3044662262378
2000-08-15,1867.3648642021183
2000-08-16,1874.6444804666166
2000-08-17,1851.9452250236448
2000-08-18,1873.653849628231
2000-08-21,1867.6544180638411
2000-08-22,1912.0240749041914
2000-08-23,1941.09303759464
2000-08-24,1929.0042994977875
2000-08-25,1937.5236447475709
2000-08-28,1955.6341128495687
2000-08-29,1962.159629547319
2000-08-30,1943.5270662270348
2000-08-31,1939.5068115841075
2000-09-01,1936.0526739783663
2000-09-04,1936.5637695040066
2000-09-05,1946.3955612888353
2000-09-06,1945.334729814697
2000-09-07,1975.156283358275
2000-09-08,1987.612622550826
2000-09-11,1964.4890966519959
2000-09-12,1938.1788212697327
2000-09-13,1939.3879564045576
2000-09-14,1939.363653832588
2000-09-15,1932.827779799903
2000-09-18,1955.0720718019702
2000-09-19,1969.1897580249877
2000-09-20,2014.328181609433
2000-09-21,1985.1908659590529
2000-09-22,1861.8967514361193
2000-09-25,1907.4837133874194
2000-09-26,1891.8511694061406
2000-09-27,1857.7824133264373
2000-09-28,1861.479121282496
2000-09-29,1895.3853314546432
2000-10-02,1910.1424606427577
2000-10-03,1938.956345635162
2000-10-04,1947.3467352772632
2000-10-05,1953.3491216381256
2000-10-06,1952.6600441750277
2000-10-09,1944.4838382946866
2000-10-10,1945.14291378576
2000-10-11,1911.6817043677734
2000-10-12,1931.7612835584507
2000-10-13,1918.7835468969008
2000-10-16,1942.0125385852405
2000-10-17,1921.462409589765
2000-10-18,1899.474340279811
2000-10-19,1913.8163728965542
2000-10-20,1938.342726290409
2000-10-23,1935.8819604722664
2000-10-24,1934.1320113731472
2000-10-25,1951.0011137328618
2000-10-26,1951.6155756882483
2000-10-27,1916.645928984554
2000-10-30,1896.2355976011454
2000-10-31,1897.2618468327632
2000-11-01,1920.417739866408
2000-11-02,1925.9577949313573
2000-11-03,1934.680197594464
2000-11-06,1960.0022020960967
2000-11-07,1955.6860110428668
2000-11-08,1957.4742479128538
2000-11-09,1925.9958272185206
2000-11-10,1899.8028377439325
2000-11-13,1882.9323516836405
2000-11-14,1880.5862439588839
2000-11-15,1876.9540248571004
2000-11-16,1860.8380934747868
2000-11-17,1863.1670541739334
2000-11-20,1858.6258181471542
2000-11-21,1842.5657059923246
2000-11-22,1838.4402992386988
2000-11-23,1839.9562208138216
2000-11-24,1837.040765539263
2000-11-27,1844.6192249172962
2000-11-28,1837.097352646691
2000-11-29,1801.6688889649172
2000-11-30,1798.511633660133
2000-12-01,1815.5214986739381
2000-12-04,1786.4199771858794
2000-12-05,1772.7784700931256
2000-12-06,1792.4431157544445
2000-12-07,1757.3455201893325
2000-12-08,1757.45209741311
2000-12-11,1821.7247118741966
2000-12-12,1820.9728412685058
2000-12-13,1821.2727437981025
2000-12-14,1783.9962339470917
2000-12-15,1733.3350803263759
2000-12-18,1736.948152308431
2000-12-19,1719.0412065292946
2000-12-20,1673.0649356407005
2000-12-21,1637.5477491139422
2000-12-22,1615.354697638344
2000-12-25,1657.5752425669102
2000-12-26,1636.9580979573934
2000-12-27,1627.6687677799982
2000-12-28,1630.8350197052368
2000-12-29,1617.9319161219669
2001-01-01,1617.9319161219669
2001-01-02,1596.8779876255433
2001-01-03,1597.1334601487863
2001-01-04,1588.881559894811
2001-01-05,1587.9311014672237
2001-01-08,1589.4965085985516
2001-01-09,1576.088168298819
2001-01-10,1563.955226122518
2001-01-11,1511.1792236174704
2001-01-12,1516.2974797645004
2001-01-15,1522.642690551167
2001-01-16,1551.695888797028
2001-01-17,1578.796597032934
2001-01-18,1568.7627612459942
2001-01-19,1597.5832953099516
2001-01-22,1604.5208977920706
2001-01-23,1592.5124708267806
2001-01-24,1605.1516584911385
2001-01-25,1620.9703536725062
2001-01-26,1611.583456015437
2001-01-29,1626.1806630305916
2001-01-30,1615.8331618567465
2001-01-31,1616.9777195984116
2001-02-01,1612.3398022456802
2001-02-02,1604.9907320670723
2001-02-05,1577.0604664532866
2001-02-06,1586.2247104465962
2001-02-07,1583.0519405485834
2001-02-08,1593.5828984420068
2001-02-09,1583.3552084045432
2001-02-12,1573.0472277141937
2001-02-13,1589.465782200847
2001-02-14,1602.622910205617
2001-02-15,1638.801920860344
2001-02-16,1607.6933358577473
2001-02-19,1583.23489267556
2001-02-20,1620.2001110183598
2001-02-21,1594.549618725145
2001-02-22,1610.5783915582
2001-02-23,1627.3918211710047
2001-02-26,1636.7720495141134
2001-02-27,1618.4007276891043
2001-02-28,1596.2292896416377
2001-03-01,1563.4025645645008
2001-03-02,1503.3594645464184
2001-03-05,1514.6863246238706
2001-03-06,1539.2976938828508
2001-03-07,1544.1993765698828
2001-03-08,1543.186043425853
2001-03-09,1543.4732277451856
2001-03-12,1499.9278681699411
2001-03-13,1482.5181152359758
2001-03-14,1466.920983387645
2001-03-15,1502.2913346431978
2001-03-16,1509.0155710834495
2001-03-19,1517.0771621937927
2001-03-20,1501.443599258384
2001-03-21,1580.9759148312125
2001-03-22,1563.684775039249
2001-03-23,1587.0278882513019
2001-03-26,1636.6434648772133
2001-03-27,1622.0886594145777
2001-03-28,1661.6379270577131
2001-03-29,1611.0173996647873
2001-03-30,1582.1679716664414
2001-04-02,1555.2358281101003
2001-04-03,1582.7610224491552
2001-04-04,1568.0224221218277
2001-04-05,1602.0536001010976
2001-04-06,1598.5145865386112
2001-04-09,1546.3342593367897
2001-04-10,1556.0305801319712
2001-04-11,1595.094517355732
2001-04-12,1606.50677753703
2001-04-13,1599.700672714983
2001-04-16,1602.9646870436538
2001-04-17,1609.1837124018277
2001-04-18,1677.724947442712
2001-04-19,1670.1566408427645
2001-04-20,1637.5926345865803
2001-04-23,1651.7430154247638
2001-04-24,1654.8346617781294
2001-04-25,1660.7309680512592
2001-04-26,1668.6859117789445
2001-04-27,1682.7318967937804
2001-04-30,1698.1608416245042
2001-05-01,1750.127932050206
2001-05-02,1764.9274567227362
2001-05-03,1772.4691007635467
2001-05-04,1766.4170545679244
2001-05-07,1778.6471114309313
2001-05-08,1753.3959617396865
2001-05-09,1733.5810988581873
2001-05-10,1721.9638981684755
2001-05-11,1742.7460392096827
2001-05-14,1716.1133917297211
2001-05-15,1717.3491151075052
2001-05-16,1685.8345820992804
2001-05-17,1716.660767870771
2001-05-18,1709.3738569258924
2001-05-21,1738.7312185859548
2001-05-22,1758.110129287797
2001-05-23,1796.590521650246
2001-05-24,1797.6066905668624
2001-05-25,1784.9447870984825
2001-05-28,1763.5240609599805
2001-05-29,1793.2962814619084
2001-05-30,1757.96557418105
2001-05-31,1776.0147600367366
2001-06-01,1773.132794225478
2001-06-04,1770.517376207145
2001-06-05,1758.4734308409024
2001-06-06,1758.3806889952573
2001-06-07,1762.1299656635977
2001-06-08,1762.9766429638298
2001-06-11,1755.1460395319416
2001-06-12,1705.7271879610182
2001-06-13,1701.2535906632315
2001-06-14,1684.8645572597084
2001-06-15,1659.326410290908
2001-06-18,1651.0319430219608
2001-06-19,1654.4126673079707
2001-06-20,1660.6782822454904
2001-06-21,1677.56121201956
2001-06-22,1690.6259926220237
2001-06-25,1669.1866903820746
2001-06-26,1671.8390781151718
2001-06-27,1664.1188065347135
2001-06-28,1664.859944361396
2001-06-29,1694.518095914597
2001-07-02,1689.0621003407139
2001-07-03,1692.2824127826343
2001-07-04,1681.7353319928848
2001-07-05,1683.6686456722216
2001-07-06,1634.7389393934093
2001-07-09,1618.543242077366
2001-07-10,1621.805022761006
2001-07-11,1601.11157508379
2001-07-12,1639.808063433665
2001-07-13,1629.1908229449105
2001-07-16,1616.6425012161849
2001-07-17,1606.646866221203
2001-07-18,1552.2431645734523
2001-07-19,1554.9702200769434
2001-07-20,1555.3222644548762
2001-07-23,1516.7516389731065
2001-07-24,1520.9018322004274
2001-07-25,1530.9126510192857
2001-07-26,1532.6888854992158
2001-07-27,1536.836898597246
2001-07-30,1503.0983021807986
2001-07-31,1537.1481521310152
2001-08-01,1541.3184332394778
2001-08-02,1571.8035612162146
2001-08-03,1549.0098174035952
2001-08-06,1556.6326791115932
2001-08-07,1574.7946532067008
2001-08-08,1571.026725194218
2001-08-09,1514.0512493798249
2001-08-10,1513.3246195482911
2001-08-13,1488.296919809305
2001-08-14,1532.8739210497763
2001-08-15,1531.4904532161158
2001-08-16,1510.0286360042878
2001-08-17,1501.2719264014902
2001-08-20,1487.202632484381
2001-08-21,1498.466406841612
2001-08-22,1498.5726582646375
2001-08-23,1496.541944669712
2001-08-24,1489.4900049316225
2001-08-27,1503.864125498459
2001-08-28,1494.1513264955545
2001-08-29,1477.9976242795146
2001-08-30,1456.4688384332317
2001-08-31,1453.7344477608187
2001-09-03,1425.0632952414405
2001-09-04,1472.395129540639
2001-09-05,1448.9699447553928
2001-09-06,1432.3298903177456
2001-09-07,1406.9033244713191
2001-09-10,1373.789801362965
2001-09-11,1386.1588217579958
2001-09-12,1288.6899421508733
2001-09-13,1306.1391418877954
2001-09-14,1331.041819864374
2001-09-17,1271.0385790507444
2001-09-18,1281.2308947459017
2001-09-19,1298.1572421627313
2001-09-20,1284.0533873622198
2001-09-21,1253.9201913147397
2001-09-24,1251.011250527739
2001-09-25,1257.3523294925849
2001-09-26,1240.7205151989274
2001-09-27,1236.751776273698
2001-09-28,1281.1922295756526
2001-10-01,1290.3501925029084
2001-10-02,1308.661043377261
2001-10-03,1283.2077607463582
2001-10-04,1324.9199317877512
2001-10-05,1316.6726319159338
2001-10-08,1315.4755590675713
2001-10-09,1290.7412903413256
2001-10-10,1284.3670858599974
2001-10-11,1325.2352408260342
2001-10-12,1339.7967641075898
2001-10-15,1327.1903523503647
2001-10-16,1327.4704195370348
2001-10-17,1343.666345043577
2001-10-18,1323.2092933070671
2001-10-19,1331.620436353851
2001-10-22,1338.6324099397052
2001-10-23,1362.8602954491614
2001-10-24,1361.7593945758706
2001-10-25,1366.9915774148726
2001-10-26,1356.4617260668
2001-10-29,1320.1313834229506
2001-10-30,1304.7791867130434
2001-10-31,1298.9271125535083
2001-11-01,1297.4100845162159
2001-11-02,1296.0911350280167
2001-11-05,1312.4418889568326
2001-11-06,1324.6642244743648
2001-11-07,1287.3970301548031
2001-11-08,1315.2036639102466
2001-11-09,1307.88785986311
2001-11-12,1294.2799301206041
2001-11-13,1288.8549815903825
2001-11-14,1286.4951864326183
2001-11-15,1314.8096727800387
2001-11-16,1312.9664589406857
2001-11-19,1337.6939093768055
2001-11-20,1334.2627480542515
2001-11-21,1345.1954286621094
2001-11-22,1335.1117355134961
2001-11-23,1334.7355604296367
2001-11-26,1357.3885734392873
2001-11-27,1346.9339551119288
2001-11-28,1317.358725489348
2001-11-29,1316.7161620943457
2001-11-30,1321.4474107619421
2001-12-03,1293.504777785703
2001-12-04,1286.8053382234984
2001-12-05,1317.5070379218175
2001-12-06,1319.6622072093223
2001-12-07,1299.0512018428412
2001-12-10,1270.462865257619
2001-12-11,1258.5385753579606
2001-12-12,1276.7228265134963
2001-12-13,1239.5080135424998
2001-12-14,1220.9480231620887
2001-12-17,1191.9239071173226
2001-12-18,1198.8287286839666
2001-12-19,1207.1155844766558
2001-12-20,1225.9764499365053
2001-12-21,1224.6458952773771
2001-12-24,1234.027134761983
2001-12-25,1230.9291518629354
2001-12-26,1218.6077883745188
2001-12-27,1227.5103307290995
2001-12-28,1256.3129552597272
2001-12-31,1245.4831909288414
2002-01-01,1245.4831909288414
2002-01-02,1217.6045722522288
2002-01-03,1227.7014246995407
2002-01-04,1266.4198023489848
2002-01-07,1275.881767919585
2002-01-08,1245.0584451523894
2002-01-09,1241.890116373438
2002-01-10,1222.3181775554572
2002-01-11,1217.1670874606257
2002-01-14,1215.8446333440418
2002-01-15,1198.9442177670308
2002-01-16,1211.0895294680522
2002-01-17,1211.6697215498791
2002-01-18,1226.3859246305185
2002-01-21,1228.076547390911
2002-01-22,1193.8278027560905
2002-01-23,1183.7504555932296
2002-01-24,1194.0599903043449
2002-01-25,1220.9293363820173
2002-01-28,1245.0027708348048
2002-01-29,1225.6494928288137
2002-01-30,1209.4134109222493
2002-01-31,1217.9091754044168
2002-02-01,1195.809705396049
2002-02-04,1183.1731577306782
2002-02-05,1156.3655807229325
2002-02-06,1151.8283040357771
2002-02-07,1168.6728520686079
2002-02-08,1167.9844562297887
2002-02-11,1172.7154098171613
2002-02-12,1203.2552404535386
2002-02-13,1217.510290182135
2002-02-14,1228.1303522166545
2002-02-15,1223.0929005305818
2002-02-18,1230.36588534595
2002-02-19,1187.7826876473155
2002-02-20,1185.177559418908
2002-02-21,1217.0655679241788
2002-02-22,1211.6443782063432
2002-02-25,1213.0587031707053
2002-02-26,1207.5757596390652
2002-02-27,1243.0030949801617
2002-02-28,1256.4641101928164
2002-03-01,1280.8569788752714
2002-03-04,1345.3684166373894
2002-03-05,1340.4534856866665
2002-03-06,1336.0716298636785
2002-03-07,1387.6306129547531
2002-03-08,1400.2483922450822
2002-03-11,1427.9570111458668
2002-03-12,1393.2420141994196
2002-03-13,1357.245451596658
2002-03-14,1365.9501960505766
2002-03-15,1377.9176731587404
2002-03-18,1349.0867403852878
2002-03-19,1370.5374522547875
2002-03-20,1349.8558292532764
2002-03-21,1346.301185769346
2002-03-22,1319.1511855560027
2002-03-25,1315.6534171350122
2002-03-26,1312.2073165629004
2002-03-27,1333.6453346218377
2002-03-28,1347.901211784612
2002-03-29,1320.3215972009632
2002-04-01,1292.9926542778803
2002-04-02,1308.5754008307454
2002-04-03,1332.4068485205976
2002-04-04,1343.0333995813403
2002-04-05,1346.6498537976797
2002-04-08,1353.7354851570801
2002-04-09,1333.5243862819705
2002-04-10,1338.3427137299236
2002-04-11,1316.4921735439373
2002-04-12,1303.633891794625
2002-04-15,1317.8713609759313
2002-04-16,1330.9508762843643
2002-04-17,1343.6635429703272
2002-04-18,1353.5022710462779
2002-04-19,1346.063156244647
2002-04-22,1366.576165942716
2002-04-23,1369.0712037095489
2002-04-24,1362.2612601339763
2002-04-25,1363.3910055643692
2002-04-26,1355.006659647992
2002-04-29,1347.7429258766354
2002-04-30,1343.5272920333664
2002-05-01,1349.3934069102268
2002-05-02,1355.9237721628913
2002-05-03,1349.6358314661074
2002-05-06,1340.3347417113662
2002-05-07,1329.7185306271153
2002-05-08,1336.893628919211
2002-05-09,1346.9614388684724
2002-05-10,1342.1222177497689
2002-05-13,1335.4016202756532
2002-05-14,1338.1407777493662
2002-05-15,1357.5480110335536
2002-05-16,1371.154658223312
2002-05-17,1381.1498601583176
2002-05-20,1388.9217040468818
2002-05-21,1406.2020828996065
