Date,CHINA SMALL VALUE
1997-06-23,291.9016916465168
1997-06-24,295.0589751280524
1997-06-25,298.7517823844457
1997-06-26,296.54020626578966
1997-06-27,289.07494291663903
1997-06-30,289.4224427106413
1997-07-01,288.3336074575882
1997-07-02,289.2504167697305
1997-07-03,284.73722840122224
1997-07-04,285.7849123370542
1997-07-07,283.4314573635315
1997-07-08,273.0073415272851
1997-07-09,270.1667004705893
1997-07-10,277.11662396754724
1997-07-11,287.0322796944985
1997-07-14,289.4807964447803
1997-07-15,289.96665812724683
1997-07-16,295.0341622437356
1997-07-17,304.04842022953153
1997-07-18,297.54422585391046
1997-07-21,305.3001780922485
1997-07-22,305.9964091759157
1997-07-23,309.56318871340426
1997-07-24,305.5394856190634
1997-07-25,314.4082963960773
1997-07-28,310.30080244906327
1997-07-29,307.5472437381533
1997-07-30,309.274990550614
1997-07-31,322.80397193753504
1997-08-01,322.36052917606014
1997-08-04,322.22426834443286
1997-08-05,330.7755524382814
1997-08-06,322.84904899482234
1997-08-07,328.3504224559019
1997-08-08,327.69996917742316
1997-08-11,327.98153509331416
1997-08-12,333.07628109737396
1997-08-13,362.1134632919908
1997-08-14,362.82073370505384
1997-08-15,365.13634889127854
1997-08-18,367.2082938676277
1997-08-19,346.37192061270173
1997-08-20,379.5296807032464
1997-08-21,388.115530011535
1997-08-22,395.58545607529345
1997-08-25,410.8159976186423
1997-08-26,394.63641736297757
1997-08-27,382.7752704167376
1997-08-28,373.31649982303145
1997-08-29,355.4254429699661
1997-09-01,346.9962529137042
1997-09-02,323.1446567483337
1997-09-03,339.7614020826209
1997-09-04,332.978614629218
1997-09-05,329.9068930315064
1997-09-08,332.63566530263375
1997-09-09,349.83302752817576
1997-09-10,349.078182878102
1997-09-11,344.83074096260407
1997-09-12,344.60908849186944
1997-09-15,351.6270040522015
1997-09-16,341.0261300880745
1997-09-17,342.5249659683357
1997-09-18,340.0487571753237
1997-09-19,333.1016657831587
1997-09-22,314.2753912027438
1997-09-23,308.94998557676286
1997-09-24,302.42104314266106
1997-09-25,317.257784855162
1997-09-26,321.4971646196833
1997-09-29,321.93631053796844
1997-09-30,319.6969981315985
1997-10-01,316.9012200353883
1997-10-02,314.8583026993508
1997-10-03,314.56824573961035
1997-10-06,309.5688410658143
1997-10-07,303.14933389328286
1997-10-08,296.95298816150785
1997-10-09,282.1944816946078
1997-10-10,281.0416214756106
1997-10-13,284.19824275759595
1997-10-14,277.2978297439327
1997-10-15,270.6563007643758
1997-10-16,272.65790995716617
1997-10-17,277.2242602577324
1997-10-20,274.82197487812107
1997-10-21,266.5299510395631
1997-10-22,258.3216734074126
1997-10-23,239.0475852276821
1997-10-24,250.59900113591556
1997-10-27,250.8161123095656
1997-10-28,234.29365369295323
1997-10-29,246.65795867734727
1997-10-30,254.29716403707704
1997-10-31,268.03806720615785
1997-11-03,284.1151399495219
1997-11-04,281.46023047089903
1997-11-05,279.8344608889391
1997-11-06,281.6517186150145
1997-11-07,274.62465635073664
1997-11-10,264.92852417135134
1997-11-11,258.7215914621303
1997-11-12,249.39916891553418
1997-11-13,243.73833323675547
1997-11-14,246.1364977685003
1997-11-17,248.06545307468963
1997-11-18,245.9394920142936
1997-11-19,244.9955071295991
1997-11-20,240.89370585808172
1997-11-21,243.6507463596243
1997-11-24,235.43454574215826
1997-11-25,233.2372511274914
1997-11-26,235.24959848043977
1997-11-27,231.84474380176673
1997-11-28,233.3784511419341
1997-12-01,233.54653142154422
1997-12-02,236.80767125428022
1997-12-03,238.10077305939393
1997-12-04,243.78132869387846
1997-12-05,253.93668954818537
1997-12-08,259.75974024819755
1997-12-09,259.34762717016645
1997-12-10,247.16708366682565
1997-12-11,238.90270856417004
1997-12-12,235.81183970632492
1997-12-15,232.39684692122242
1997-12-16,227.28230584579995
1997-12-17,226.05217184041967
1997-12-18,229.1053387665248
1997-12-19,224.58822239213984
1997-12-22,213.66657970169575
1997-12-23,210.5720772277385
1997-12-24,208.9641014816017
1997-12-25,209.15247177843983
1997-12-26,209.46865144626815
1997-12-29,209.5368677933162
1997-12-30,213.76680200503333
1997-12-31,218.9285839301531
1998-01-01,218.9285839301531
1998-01-02,217.0602618942354
1998-01-05,210.6930683452314
1998-01-06,207.19118198075657
1998-01-07,190.48876767565523
1998-01-08,180.64087745361206
1998-01-09,177.23961586548245
1998-01-12,153.28184778617893
1998-01-13,155.67666818822315
1998-01-14,163.6229366350348
1998-01-15,156.83241367711184
1998-01-16,153.5242087364687
1998-01-19,165.23646511749908
1998-01-20,165.71962527734286
1998-01-21,162.8477364728491
1998-01-22,156.9324044040715
1998-01-23,160.64837049162324
1998-01-26,159.27568540923377
1998-01-27,163.65012922403903
1998-01-28,163.73163815136525
1998-01-29,166.46699023422323
1998-01-30,165.20621866616472
1998-02-02,184.83099564860694
1998-02-03,197.83456857535762
1998-02-04,194.74088552928143
1998-02-05,197.4278241396544
1998-02-06,208.80683287772706
1998-02-09,235.14423152617078
1998-02-10,227.38408886818303
1998-02-11,221.93897143897107
1998-02-12,221.71778486181202
1998-02-13,213.98578896420662
1998-02-16,211.87631818843738
1998-02-17,209.97012132921841
1998-02-18,211.83999558012337
1998-02-19,210.3397281304798
1998-02-20,212.90124336591379
1998-02-23,214.6459861586941
1998-02-24,228.18635349989154
1998-02-25,223.03961803929906
1998-02-26,225.7686742162952
1998-02-27,231.88156157667675
1998-03-02,226.90379507358082
1998-03-03,229.76712947966078
1998-03-04,229.27152314480946
1998-03-05,215.81756076700094
1998-03-06,219.21356856852398
1998-03-09,216.5046328483831
1998-03-10,216.59453729077367
1998-03-11,217.23154800862633
1998-03-12,209.37425637768328
1998-03-13,211.66220228876887
1998-03-16,216.9191125479642
1998-03-17,221.5404574226859
1998-03-18,218.68371588620963
1998-03-19,225.1114963138482
1998-03-20,222.99787327170083
1998-03-23,228.32890396145092
1998-03-24,230.83801469031908
1998-03-25,241.89576866053
1998-03-26,243.71801154762403
1998-03-27,241.35337736518784
1998-03-30,231.16389991861544
1998-03-31,227.02204563726582
1998-04-01,225.98774228834927
1998-04-02,222.59819590184512
1998-04-03,219.772175188668
1998-04-06,219.50895175815788
1998-04-07,218.97918225827846
1998-04-08,222.96865589121506
1998-04-09,228.06905982624764
1998-04-10,228.43011523351555
1998-04-13,229.04850016292994
1998-04-14,224.95656114480173
1998-04-15,226.82773168529934
1998-04-16,231.32378092114757
1998-04-17,232.99733511983953
1998-04-20,233.57155707690097
1998-04-21,230.80378453690898
1998-04-22,226.87170728994
1998-04-23,221.39354573681737
1998-04-24,220.12760621183097
1998-04-27,217.8481040154411
1998-04-28,215.18800334838429
1998-04-29,215.10325498331557
1998-04-30,215.08700364314078
1998-05-01,214.71176146244198
1998-05-04,210.92957054119927
1998-05-05,207.23803005718395
1998-05-06,201.54625262346164
1998-05-07,199.6318940007026
1998-05-08,206.61987030894852
1998-05-11,207.6291089035648
1998-05-12,206.41554153241785
1998-05-13,203.83595583770293
1998-05-14,208.8070331385766
1998-05-15,210.00136641080323
1998-05-18,210.27859072888242
1998-05-19,210.1536442657837
1998-05-20,218.24499658978345
1998-05-21,219.5992240791747
1998-05-22,213.06162833860847
1998-05-25,210.88748210294827
1998-05-26,209.64639485815454
1998-05-27,205.04492870248382
1998-05-28,197.23825367472978
1998-05-29,199.1645354628625
1998-06-01,193.04074980305717
1998-06-02,189.14755170550984
1998-06-03,191.7844967984087
1998-06-04,189.9937365756139
1998-06-05,188.93489121035685
1998-06-08,185.76439748038416
1998-06-09,176.92416310841753
1998-06-10,170.62132859785785
1998-06-11,167.522376471265
1998-06-12,165.5549485620967
1998-06-15,160.55641219852598
1998-06-16,157.90891756704875
1998-06-17,164.76715917042364
1998-06-18,177.5468282653038
1998-06-19,180.7732693077417
1998-06-22,172.71809237452194
1998-06-23,172.44537131512885
1998-06-24,172.89363690977154
1998-06-25,176.15212554372272
1998-06-26,174.83650555568272
1998-06-29,167.61001724786612
1998-06-30,166.27582949365708
1998-07-01,168.46374403703163
1998-07-02,174.09135460925583
1998-07-03,169.23434908335662
1998-07-06,166.0856166546893
1998-07-07,164.66122515551456
1998-07-08,165.14050609974709
1998-07-09,165.1996487671132
1998-07-10,163.47288422383636
1998-07-13,161.51292526892956
1998-07-14,157.09840796703804
1998-07-15,156.50122516644208
1998-07-16,156.56156240954562
1998-07-17,155.16731223851696
1998-07-20,152.45688279291213
1998-07-21,152.64196897812175
1998-07-22,147.50004833169072
1998-07-23,139.47887032266965
1998-07-24,137.6150279555028
1998-07-27,133.7271899012878
1998-07-28,132.59087071803222
1998-07-29,129.4893922727452
1998-07-30,133.6114846124851
1998-07-31,138.56600530793912
1998-08-03,134.33044385246976
1998-08-04,133.49654294947882
1998-08-05,129.55526089165966
1998-08-06,126.2720195762547
1998-08-07,123.4160506659127
1998-08-10,118.32273684825036
1998-08-11,113.30342688683339
1998-08-12,109.93008311839777
1998-08-13,111.11427614425587
1998-08-14,113.13969082180063
1998-08-17,114.08032574296281
1998-08-18,111.77598192876947
1998-08-19,114.5929721796294
1998-08-20,115.95023660209311
1998-08-21,114.06585369599121
1998-08-24,110.95934922925728
1998-08-25,110.47149525928921
1998-08-26,108.9898806343069
1998-08-27,107.224688233842
1998-08-28,101.0449404365435
1998-08-31,102.22345185413741
1998-09-01,101.04041179359841
1998-09-02,103.55107378128021
1998-09-03,109.84656707712693
1998-09-04,123.32586384283626
1998-09-07,134.5022077470577
1998-09-08,134.31186808827056
1998-09-09,130.79862624162845
1998-09-10,134.48704661036498
1998-09-11,128.9844021583427
1998-09-14,136.95659260184482
1998-09-15,142.89983202694972
1998-09-16,152.4565609383998
1998-09-17,142.01991292546055
1998-09-18,141.32225393340642
1998-09-21,137.08322400672097
1998-09-22,139.76278478625264
1998-09-23,142.5369159405682
1998-09-24,149.56764331834555
1998-09-25,150.29831240528605
1998-09-28,148.44552584766123
1998-09-29,142.01942554269678
1998-09-30,143.10123172306962
1998-10-01,143.47600599383358
1998-10-02,143.18562500867753
1998-10-05,136.88368444121684
1998-10-06,135.6329963375004
1998-10-07,136.27488669022765
1998-10-08,137.00832881569562
1998-10-09,143.03309937994908
1998-10-12,154.20223440118426
1998-10-13,155.93891676391033
1998-10-14,153.75703991396372
1998-10-15,152.5570737818175
1998-10-16,155.88347647138556
1998-10-19,161.288266948119
1998-10-20,163.03151513779545
1998-10-21,160.8678742080855
1998-10-22,156.17298937033308
1998-10-23,156.19353137509214
1998-10-26,156.33416578958065
1998-10-27,157.5283634742043
1998-10-28,158.08499863877827
1998-10-29,156.31108824921367
1998-10-30,157.82630860045577
1998-11-02,161.62691313030444
1998-11-03,175.12258531243248
1998-11-04,176.43579344960665
1998-11-05,174.41637945216902
1998-11-06,174.3904406262057
1998-11-09,173.3354005738989
1998-11-10,172.01197087122878
1998-11-11,173.1285869865162
1998-11-12,171.23711735963545
1998-11-13,168.8878682734966
1998-11-16,168.5403249927346
1998-11-17,166.70707228646938
1998-11-18,167.96909600549245
1998-11-19,167.5951097400847
1998-11-20,165.17693093868579
1998-11-23,163.95711621435277
1998-11-24,166.56543307008974
1998-11-25,163.90241295205516
1998-11-26,159.85137407228893
1998-11-27,158.84660034072664
1998-11-30,154.8109232184926
1998-12-01,149.95501659494496
1998-12-02,149.96926559188475
1998-12-03,149.99613766152942
1998-12-04,147.10885543292912
1998-12-07,150.89091463088488
1998-12-08,150.7497088923632
1998-12-09,152.67090873134853
1998-12-10,150.08206962302086
1998-12-11,145.43105916300453
1998-12-14,143.00841409105772
1998-12-15,140.81816016085511
1998-12-16,138.18947823140687
1998-12-17,137.61446072971128
1998-12-18,136.60542141378312
1998-12-21,136.78872016275773
1998-12-22,135.8556567957521
1998-12-23,135.22798924135014
1998-12-24,136.91995888622338
1998-12-25,137.14932567004328
1998-12-28,135.9351732828167
1998-12-29,136.57016714251185
1998-12-30,136.76945780254218
1998-12-31,137.60910350705848
1999-01-01,137.60910350705848
1999-01-04,135.61319300731364
1999-01-05,134.0621068941336
1999-01-06,139.1652907293204
1999-01-07,140.69829763411184
1999-01-08,139.098093768837
1999-01-11,137.2099306079443
1999-01-12,132.07154232283568
1999-01-13,123.34904533560338
1999-01-14,119.54963873608445
1999-01-15,122.53104020121421
1999-01-18,121.88352539212605
1999-01-19,118.54991882779498
1999-01-20,114.56195832044907
1999-01-21,113.25584350130657
1999-01-22,108.88997991479243
1999-01-25,107.77440938522331
1999-01-26,110.39857999758081
1999-01-27,116.6213539382237
1999-01-28,114.80966971482022
1999-01-29,113.95258796821874
1999-02-01,112.39713927104917
1999-02-02,109.93869789867901
1999-02-03,110.05569959108627
1999-02-04,111.21419074748103
1999-02-05,110.69660793417208
1999-02-08,111.28375829033456
1999-02-09,113.66352462998718
1999-02-10,111.413269364313
1999-02-11,110.3046343516437
1999-02-12,111.49375462076587
1999-02-15,111.98993529328881
1999-02-16,111.99515198020713
1999-02-17,112.19659868197509
1999-02-18,111.63735050906797
1999-02-19,109.32703679060499
1999-02-22,108.53720783581947
1999-02-23,107.84771939951219
1999-02-24,109.4127337581627
1999-02-25,109.24975502970804
1999-02-26,113.42686566821745
1999-03-01,116.24415981414838
1999-03-02,110.66955192280795
1999-03-03,113.8968797339455
1999-03-04,113.74073680885802
1999-03-05,114.04971698779156
1999-03-08,113.9358498899176
1999-03-09,113.26798460574732
1999-03-10,112.6978488672247
1999-03-11,113.24986303118617
1999-03-12,114.32568155907147
1999-03-15,113.53001914209972
1999-03-16,112.65834822959943
1999-03-17,117.21688231115607
1999-03-18,121.98623675170707
1999-03-19,125.55220671553046
1999-03-22,134.08842904142418
1999-03-23,139.6292408807393
1999-03-24,137.17536502725306
1999-03-25,134.80937583389752
1999-03-26,131.61801893954043
1999-03-29,129.42708188493913
1999-03-30,128.78988947548277
1999-03-31,129.83656164846704
1999-04-01,132.08714778584886
1999-04-02,132.522565433146
1999-04-05,132.66876008353915
1999-04-06,132.51964697572117
1999-04-07,136.04626193375807
1999-04-08,138.77585918649416
1999-04-09,147.64187097212474
1999-04-12,149.0694356675984
1999-04-13,147.98571976430017
1999-04-14,146.24680290409512
1999-04-15,145.8174166292316
1999-04-16,147.67530062909967
1999-04-19,148.83790028107552
1999-04-20,152.09698312120017
1999-04-21,152.96801538988055
1999-04-22,154.33655180987537
1999-04-23,152.89979339481397
1999-04-26,152.41373345699438
1999-04-27,153.82669632095744
1999-04-28,150.560920169517
1999-04-29,150.86082911757242
1999-04-30,153.21590337228693
1999-05-03,154.7108455111084
1999-05-04,154.3906448831013
1999-05-05,154.70879039383018
1999-05-06,159.49390326393203
1999-05-07,160.14542182773678
1999-05-10,155.5162051287665
1999-05-11,156.15746573316497
1999-05-12,157.23217090212373
1999-05-13,158.79637600176082
1999-05-14,159.5662987753886
1999-05-17,157.504637093584
1999-05-18,157.21688999063431
1999-05-19,160.0811873441637
1999-05-20,157.182646636652
1999-05-21,153.41380281918046
1999-05-24,156.46953119799718
1999-05-25,156.53255419162818
1999-05-26,154.09763570036398
1999-05-27,152.08525925073278
1999-05-28,149.14141606931608
1999-05-31,153.25911265936526
1999-06-01,157.63053317771815
1999-06-02,155.8168582183692
1999-06-03,154.84421962388197
1999-06-04,154.02993600505732
1999-06-07,155.56519740107527
1999-06-08,156.29761923902845
1999-06-09,156.48799588398975
1999-06-10,162.93152318101875
1999-06-11,172.73318531515258
1999-06-14,173.42261890084853
1999-06-15,169.13947691629267
1999-06-16,169.5988211247449
1999-06-17,172.70324463827117
1999-06-18,172.68595906098494
1999-06-21,180.04851187284714
1999-06-22,188.33393274079313
1999-06-23,201.62897925879247
1999-06-24,199.24982255954754
1999-06-25,194.6099486763088
1999-06-28,200.81833285629543
1999-06-29,208.62372052476348
1999-06-30,215.19404498658847
1999-07-01,214.8647186200409
1999-07-02,216.15415839500423
1999-07-05,220.13794449415718
1999-07-06,217.677111937026
1999-07-07,209.16537706866123
1999-07-08,210.46953449622166
1999-07-09,214.82792794875587
1999-07-12,217.96738331740167
1999-07-13,214.4022812997014
1999-07-14,207.60287953873853
1999-07-15,210.3451028238888
1999-07-16,204.6571016886672
1999-07-19,195.3968524633052
1999-07-20,196.74251764428416
1999-07-21,197.31241219655774
1999-07-22,193.77874180648143
1999-07-23,190.49030500305116
1999-07-26,180.934960353438
1999-07-27,183.54444020068317
1999-07-28,186.38626913514273
1999-07-29,187.78276194605823
1999-07-30,190.27951269670882
1999-08-02,195.5873328275932
1999-08-03,195.51483246967592
1999-08-04,190.43387681747507
1999-08-05,186.70002562040156
1999-08-06,182.2213608715273
1999-08-09,175.1927015497139
1999-08-10,166.41583857992316
1999-08-11,160.442342912521
1999-08-12,169.98956505304997
1999-08-13,167.84691310035305
1999-08-16,168.93289699388106
1999-08-17,170.438879700856
1999-08-18,173.4659336988302
1999-08-19,181.39202139360594
1999-08-20,186.90897429398166
1999-08-23,185.82409666164187
1999-08-24,187.66399035515147
1999-08-25,188.5153095200881
1999-08-26,187.76005955586646
1999-08-27,183.55772178636263
1999-08-30,183.53630617909465
1999-08-31,185.56700451147725
1999-09-01,183.77155910778316
1999-09-02,183.4078818607678
1999-09-03,183.91680740859252
1999-09-06,187.46114481857038
1999-09-07,186.20155620124143
1999-09-08,184.76664079236605
1999-09-09,189.0592424757484
1999-09-10,190.25774405247688
1999-09-13,189.95799128455158
1999-09-14,188.38498423388617
1999-09-15,183.650421989637
1999-09-16,183.15472575751457
1999-09-17,183.49891123549784
1999-09-20,181.3463785823961
1999-09-21,180.36153767948628
1999-09-22,176.99903664540957
1999-09-23,177.40696978069838
1999-09-24,174.97201792991643
1999-09-27,171.38501760096995
1999-09-28,170.17563055198409
1999-09-29,171.54222014798535
1999-09-30,170.26522499733014
1999-10-01,170.40021789403835
1999-10-04,168.4077066077219
1999-10-05,166.5335725175078
1999-10-06,167.3331586483592
1999-10-07,167.73591004712037
1999-10-08,165.78186665502366
1999-10-11,163.03861554890474
1999-10-12,157.04300566571158
1999-10-13,152.7828821173465
1999-10-14,158.4691444435831
1999-10-15,153.89198876961004
1999-10-18,153.48161044496499
1999-10-19,148.85845049253567
1999-10-20,151.4780979067625
1999-10-21,152.47623099513336
1999-10-22,155.63491100736175
1999-10-25,155.38090929497886
1999-10-26,152.71088369237705
1999-10-27,153.99279631239713
1999-10-28,154.1877212395938
1999-10-29,156.79404776452557
1999-11-01,154.3963728661469
1999-11-02,152.79897235384135
1999-11-03,152.87839491404725
1999-11-04,159.94230838848588
1999-11-05,160.34171178412532
1999-11-08,157.79093820151493
1999-11-09,158.33348104798702
1999-11-10,163.92014261539106
1999-11-11,162.34794122623327
1999-11-12,160.84307533915944
1999-11-15,174.33599099444478
1999-11-16,172.62256695854063
1999-11-17,167.52191521931394
1999-11-18,166.4295113710489
1999-11-19,165.65703773100682
1999-11-22,160.9907878724202
1999-11-23,159.6018805569959
1999-11-24,153.1055689391158
1999-11-25,147.97795489546584
1999-11-26,148.87427261680457
1999-11-29,148.50364398601542
1999-11-30,153.13632649217547
1999-12-01,152.49360009614392
1999-12-02,153.76896034784463
1999-12-03,153.3065074447806
1999-12-06,155.79182141287166
1999-12-07,154.34812463617706
1999-12-08,155.4442004582409
1999-12-09,152.4326921875275
1999-12-10,151.28246880509704
1999-12-13,152.61462115492725
1999-12-14,150.68634783058576
1999-12-15,148.68405770253688
1999-12-16,149.11674966873414
1999-12-17,149.47374632183497
1999-12-20,149.7953436491769
1999-12-21,149.92357456095624
1999-12-22,149.10207907524398
1999-12-23,148.25954873210785
1999-12-24,147.61317916570505
1999-12-27,147.619720497479
1999-12-28,147.200874211455
1999-12-29,145.606993856132
1999-12-30,150.55018187247325
1999-12-31,151.82062696926135
2000-01-03,153.0531734727563
2000-01-04,156.4535028418217
2000-01-05,150.19162633352556
2000-01-06,145.6170030030502
2000-01-07,148.81399412350518
2000-01-10,152.09800233466825
2000-01-11,150.67012180340745
2000-01-12,149.1263608958784
2000-01-13,147.66321006680735
2000-01-14,143.28516743504497
2000-01-17,142.6970909149292
2000-01-18,142.49449101735772
2000-01-19,141.16129299305268
2000-01-20,140.07526296042357
2000-01-21,141.0569593252488
2000-01-24,139.9212724471451
2000-01-25,139.0784832841461
2000-01-26,138.7354257066417
2000-01-27,137.33120494898313
2000-01-28,137.8871368114608
2000-01-31,137.4194793413206
2000-02-01,135.78561678454406
2000-02-02,132.53248167978808
2000-02-03,134.35411320361405
2000-02-04,135.12469834510517
2000-02-07,135.71553480823277
2000-02-08,133.34703241770086
2000-02-09,132.73055109701593
2000-02-10,129.4207804102119
2000-02-11,126.68641037221555
2000-02-14,123.3107830703161
2000-02-15,122.40713605247879
2000-02-16,123.4038454840722
2000-02-17,124.4286049467422
2000-02-18,128.17875156639482
2000-02-21,127.92596948123091
2000-02-22,123.82047338820593
2000-02-23,123.49961846478546
2000-02-24,122.20415986948714
2000-02-25,120.60650638025356
2000-02-28,118.0885284023776
2000-02-29,119.16285130039839
2000-03-01,116.0997193975803
2000-03-02,115.52992496619189
2000-03-03,117.70952465005206
2000-03-06,118.66817766681855
2000-03-07,120.71227395330814
2000-03-08,121.83342884476642
2000-03-09,123.00050091918699
2000-03-10,122.22738422262643
2000-03-13,122.21235192364813
2000-03-14,122.4238249740953
2000-03-15,120.91692344163623
2000-03-16,117.06849790156211
2000-03-17,118.65696916814677
2000-03-20,118.392793716321
2000-03-21,116.1542027575536
2000-03-22,116.37708650277952
2000-03-23,118.00208763447579
2000-03-24,119.95242180693117
2000-03-27,121.3266893862502
2000-03-28,120.90069231140579
2000-03-29,121.71601153190278
2000-03-30,122.72009817695348
2000-03-31,122.39004601919387
2000-04-03,120.69353081919813
2000-04-04,121.57189662680537
2000-04-05,117.41763550221218
2000-04-06,118.52039499357527
2000-04-07,122.5599247797697
2000-04-10,121.3720076610756
2000-04-11,121.11006734074034
2000-04-12,122.50158715524854
2000-04-13,122.92616470951882
2000-04-14,129.06086398629452
2000-04-17,121.07958593038258
2000-04-18,131.25573400864315
2000-04-19,131.73593487192522
2000-04-20,132.4751267147965
2000-04-21,133.29675233646597
2000-04-24,133.2665076838438
2000-04-25,135.47981016297697
2000-04-26,135.53566480590152
2000-04-27,132.42461221730107
2000-04-28,130.1870392985725
2000-05-01,129.04672571180703
2000-05-02,128.74252820219746
2000-05-03,127.94968550924786
2000-05-04,126.29143241967364
2000-05-05,126.42004537904039
2000-05-08,125.091447477757
2000-05-09,124.39671154571434
2000-05-10,123.31736079741083
2000-05-11,123.11592145740124
2000-05-12,126.6034898853926
2000-05-15,135.65902374784017
2000-05-16,142.570870284832
2000-05-17,140.16196884262956
2000-05-18,138.70632602629308
2000-05-19,137.33625585713165
2000-05-22,134.88436084688587
2000-05-23,133.54099837007996
2000-05-24,133.63771168072162
2000-05-25,132.18815636754312
2000-05-26,129.49827982110972
2000-05-29,127.94209269809586
2000-05-30,125.20754252736205
2000-05-31,127.06852965467547
2000-06-01,129.0139475497358
2000-06-02,134.94654899833327
2000-06-05,135.46183826513766
2000-06-06,135.77613966293086
2000-06-07,138.84295640311032
2000-06-08,138.94916690241698
2000-06-09,139.67281097738535
2000-06-12,138.97883607671363
2000-06-13,139.50021659675292
2000-06-14,141.05091875066717
