Date,PHILIPPINES SMALL VALUE
2002-03-28,440.95959553130695
2002-03-29,440.95959553130695
2002-04-01,438.81233423954217
2002-04-02,445.65318506157377
2002-04-03,442.1910972936606
2002-04-04,452.0812901130744
2002-04-05,451.3950098400811
2002-04-08,451.35077711006244
2002-04-09,451.75364752623057
2002-04-10,446.51007106108887
2002-04-11,448.7495129565036
2002-04-12,448.0605945197753
2002-04-15,445.5244602565447
2002-04-16,444.16050528224065
2002-04-17,448.42279624842024
2002-04-18,447.782491536135
2002-04-19,442.76238813258925
2002-04-22,436.2006715873236
2002-04-23,434.65764945727364
2002-04-24,437.96718907020096
2002-04-25,433.7105460354364
2002-04-26,430.43255231301015
2002-04-29,431.0785019351463
2002-04-30,436.6021634992345
2002-05-01,436.861044117971
2002-05-02,449.9001187545019
2002-05-03,459.0360815139749
2002-05-06,452.7112096578253
2002-05-07,442.55723491131795
2002-05-08,443.5026796070357
2002-05-09,442.86232983378557
2002-05-10,442.1475629022986
2002-05-13,442.86041498380126
2002-05-14,443.1257813898901
2002-05-15,446.051895057254
2002-05-16,450.7590420678368
2002-05-17,450.29131650823916
2002-05-20,450.2162762955045
2002-05-21,446.7409918450828
2002-05-22,443.0946040483292
2002-05-23,446.3014487711214
2002-05-24,444.05419064941873
2002-05-27,445.30912686081774
2002-05-28,447.6056857108066
2002-05-29,449.3231203426355
2002-05-30,449.49312141373343
2002-05-31,443.91647548056807
2002-06-03,442.409856200165
2002-06-04,452.68814061534613
2002-06-05,433.24160629368396
2002-06-06,443.0194714195992
2002-06-07,429.5232711026657
2002-06-10,448.2746587268778
2002-06-11,446.9958614794352
2002-06-12,446.9958614794352
2002-06-13,455.07736127703964
2002-06-14,454.078140069408
2002-06-17,439.7646904673257
2002-06-18,442.1078212379633
2002-06-19,429.42115855005517
2002-06-20,429.9051314657211
2002-06-21,440.03012643849763
2002-06-24,431.3388995330506
2002-06-25,421.5697712050154
2002-06-26,400.62143255738226
2002-06-27,396.7062805439324
2002-06-28,395.8214190323843
2002-07-01,405.35648220864266
2002-07-02,406.1593978416566
2002-07-03,395.73775721430275
2002-07-04,393.0545325216263
2002-07-05,377.4876958825085
2002-07-08,375.518211492268
2002-07-09,384.0347195737708
2002-07-10,400.22569964912446
2002-07-11,390.7054586621654
2002-07-12,391.002884332739
2002-07-15,391.4681331787472
2002-07-16,382.70025716917235
2002-07-17,384.2316231419259
2002-07-18,387.24450255949364
2002-07-19,396.1150594140645
2002-07-22,387.97422785425186
2002-07-23,381.84602924476707
2002-07-24,380.7168640523233
2002-07-25,373.0932943856878
2002-07-26,351.3836784226107
2002-07-29,354.964276588164
2002-07-30,372.2151798639299
2002-07-31,361.0521891362468
2002-08-01,364.1760161325205
2002-08-02,364.94191941828655
2002-08-05,360.8520628599963
2002-08-06,342.1318308048169
2002-08-07,347.8563937136858
2002-08-08,343.4022951575781
2002-08-09,353.7397948156823
2002-08-12,354.0083463836529
2002-08-13,365.3876992860297
2002-08-14,361.0530373726322
2002-08-15,359.95096474342876
2002-08-16,370.7819093778416
2002-08-19,366.91669959975155
2002-08-20,361.7295038979125
2002-08-21,347.2117250615775
2002-08-22,348.8485724660278
2002-08-23,344.5945893893868
2002-08-26,353.40899705876177
2002-08-27,363.2255125989909
2002-08-28,380.26415105923604
2002-08-29,382.27108528886185
2002-08-30,378.5944294613128
2002-09-02,379.62422177907877
2002-09-03,383.0479086671342
2002-09-04,382.7029330693683
2002-09-05,392.1405586842571
2002-09-06,391.5177285618421
2002-09-09,390.540961376624
2002-09-10,376.1183371199931
2002-09-11,380.0494891365847
2002-09-12,376.1043771613933
2002-09-13,378.7517383997048
2002-09-16,378.08446417864656
2002-09-17,390.6667478854757
2002-09-18,383.452280345702
2002-09-19,381.3780817159125
2002-09-20,382.9453146472153
2002-09-23,380.63306884463213
2002-09-24,369.870556597376
2002-09-25,367.5831708511601
2002-09-26,374.6361835700352
2002-09-27,385.7470596917809
2002-09-30,390.596963394091
2002-10-01,380.30112216954666
2002-10-02,370.0996955018261
2002-10-03,360.2630907689273
2002-10-04,354.0531950149118
2002-10-07,348.83602557919437
2002-10-08,335.02674324775694
2002-10-09,338.77597921048925
2002-10-10,323.71325042116393
2002-10-11,324.95155133562855
2002-10-14,317.5147979696922
2002-10-15,312.408208031381
2002-10-16,307.2940913250333
2002-10-17,290.1557852059222
2002-10-18,290.89899469568047
2002-10-21,282.7883159620647
2002-10-22,284.0347744350516
2002-10-23,274.82888044605767
2002-10-24,297.1741494961055
2002-10-25,293.573651295796
2002-10-28,297.0547218347051
2002-10-29,285.32364080623336
2002-10-30,284.8850128988225
2002-10-31,284.9654510201116
2002-11-01,284.9654510201116
2002-11-04,276.1535624351156
2002-11-05,276.2319185769805
2002-11-06,281.9852860780882
2002-11-07,294.04773094710026
2002-11-08,287.45276035106957
2002-11-11,281.765675536472
2002-11-12,272.90456673365634
2002-11-13,277.85314782981675
2002-11-14,278.62705149023463
2002-11-15,262.9404516104158
2002-11-18,214.06668377533865
2002-11-19,216.63932199658439
2002-11-20,223.12199390639577
2002-11-21,223.0495335710641
2002-11-22,233.12980426335153
2002-11-25,232.986177350724
2002-11-26,229.54147508099848
2002-11-27,221.79404304622432
2002-11-28,223.8444872251336
2002-11-29,219.6501813570959
2002-12-02,221.1653448919039
2002-12-03,217.28293289993172
2002-12-04,216.50036103011925
2002-12-05,215.98055113428217
2002-12-06,215.98055113428217
2002-12-09,213.91656218345472
2002-12-10,211.23873760198236
2002-12-11,213.02949991794011
2002-12-12,220.2902363427378
2002-12-13,218.66928947960804
2002-12-16,217.58708605167882
2002-12-17,219.2074015109887
2002-12-18,218.26162199505438
2002-12-19,213.57827936670895
2002-12-20,216.6834317319868
2002-12-23,222.472476989332
2002-12-24,222.472476989332
2002-12-25,222.472476989332
2002-12-26,227.35309914272565
2002-12-27,227.37410525783196
2002-12-30,228.0154990667399
2002-12-31,227.11855695183837
2003-01-01,227.11855695183837
2003-01-02,227.55056178293373
2003-01-03,229.37262107837228
2003-01-06,225.2974879876477
2003-01-07,221.54036476710323
2003-01-08,221.42498342667298
2003-01-09,223.72383194385063
2003-01-10,236.74834132296556
2003-01-13,238.80834021128183
2003-01-14,244.55436163929537
2003-01-15,248.31476861372624
2003-01-16,241.65544153519846
2003-01-17,242.52725355166555
2003-01-20,240.7980415247819
2003-01-21,240.10144266714065
2003-01-22,236.24186786707494
2003-01-23,234.7467107709722
2003-01-24,236.57470062733938
2003-01-27,232.13221944410603
2003-01-28,233.339906417979
2003-01-29,233.89322092993967
2003-01-30,233.10110541868968
2003-01-31,239.94728689053863
2003-02-03,238.35762640286302
2003-02-04,236.30796383926457
2003-02-05,233.3445637316366
2003-02-06,234.8761941722543
2003-02-07,234.23180194324465
2003-02-10,235.67901434008886
2003-02-11,233.44881189643948
2003-02-12,233.20698161307143
2003-02-13,232.41502010786851
2003-02-14,232.11459766116735
2003-02-17,230.50343098151265
2003-02-18,229.44467581660578
2003-02-19,227.98845400734947
2003-02-20,227.93186817461336
2003-02-21,226.41309238178232
2003-02-24,221.81218091598578
2003-02-25,221.81218091598578
2003-02-26,220.2025416334885
2003-02-27,221.35212945558953
2003-02-28,220.6410669086975
2003-03-03,227.1427741046009
2003-03-04,226.79000460525745
2003-03-05,222.86231731385536
2003-03-06,221.5315426753244
2003-03-07,221.00405226125346
2003-03-10,221.51423622342708
2003-03-11,220.52089789997612
2003-03-12,217.69882911249118
2003-03-13,216.30029160450036
2003-03-14,218.77095489229256
2003-03-17,219.04681696229795
2003-03-18,220.3974454931614
2003-03-19,227.66439479515702
2003-03-20,235.26656978510644
2003-03-21,231.76135527747408
2003-03-24,226.2601916257675
2003-03-25,225.5045665258357
2003-03-26,229.93021303618914
2003-03-27,233.53520164155526
2003-03-28,233.4311056173692
2003-03-31,231.01991746637964
2003-04-01,232.30855721203335
2003-04-02,237.38763934181446
2003-04-03,239.32902927838913
2003-04-04,243.17050362757837
2003-04-07,242.94228166265333
2003-04-08,249.0396649652481
2003-04-09,251.32422435558465
2003-04-10,250.58260105049743
2003-04-11,250.83889744737868
2003-04-14,254.2992288567525
2003-04-15,250.16934336211858
2003-04-16,254.93957277865556
2003-04-17,255.2816095797003
2003-04-18,255.2816095797003
2003-04-21,253.4347578172595
2003-04-22,249.12657304633254
2003-04-23,236.82678644888983
2003-04-24,233.32916523563395
2003-04-25,227.11309810240962
2003-04-28,225.14227425684572
2003-04-29,226.4858099314121
2003-04-30,234.6986933149601
2003-05-01,234.6986933149601
2003-05-02,234.6986933149601
2003-05-05,237.3553452245665
2003-05-06,236.67267199106828
2003-05-07,234.2090075156898
2003-05-08,235.5321759954806
2003-05-09,232.37092608954055
2003-05-12,230.5566677494208
2003-05-13,226.97719566507422
2003-05-14,227.94669721549087
2003-05-15,228.67405206160836
2003-05-16,228.00706805435541
2003-05-19,228.78430193009925
2003-05-20,226.54190295863452
2003-05-21,224.93364909276966
2003-05-22,223.20083491893945
2003-05-23,224.13883029148334
2003-05-26,221.42480963162868
2003-05-27,217.7020738998799
2003-05-28,217.7881584190169
2003-05-29,222.2618732251727
2003-05-30,221.17083148183144
2003-06-02,225.32393098523218
2003-06-03,229.08157575046982
2003-06-04,238.8889966382707
2003-06-05,256.7471483950857
2003-06-06,248.2810853730005
2003-06-09,250.1114044090803
2003-06-10,248.9973770635002
2003-06-11,251.84552058616643
2003-06-12,264.8427154821679
2003-06-13,264.8427154821679
2003-06-16,268.22004333760947
2003-06-17,281.1686352265005
2003-06-18,297.22769678521536
2003-06-19,300.9200416802986
2003-06-20,294.8229904550197
2003-06-23,288.16441200969126
2003-06-24,284.47084806957986
2003-06-25,291.27569824027324
2003-06-26,284.4099251215684
2003-06-27,285.88337393588034
2003-06-30,280.48576921044605
2003-07-01,277.4334873322602
2003-07-02,282.51016667551824
2003-07-03,297.64634884169783
2003-07-04,298.58436747553304
2003-07-07,315.1295601156074
2003-07-08,314.30526309234745
2003-07-09,312.72772976103374
2003-07-10,308.5917057581382
2003-07-11,306.1085608903122
2003-07-14,303.29247744812426
2003-07-15,311.64014542227125
2003-07-16,311.2435085841129
2003-07-17,314.36353075458237
2003-07-18,315.1114022990252
2003-07-21,316.1979845135734
2003-07-22,313.3271856898829
2003-07-23,308.15279111195525
2003-07-24,304.90527747432856
2003-07-25,304.67453667231905
2003-07-28,295.83738944107296
2003-07-29,284.7371199274304
2003-07-30,286.94425607059617
2003-07-31,294.63738009074297
2003-08-01,290.9272511270957
2003-08-04,278.2408722475309
2003-08-05,284.6730856165087
2003-08-06,282.35481757186506
2003-08-07,285.21522151930725
2003-08-08,291.6156751999833
2003-08-11,295.78112063578646
2003-08-12,297.27092927592093
2003-08-13,302.48061585818647
2003-08-14,297.94425775376516
2003-08-15,293.34744571139487
2003-08-18,296.4389008605781
2003-08-19,296.20267932169054
2003-08-20,296.9986774962375
2003-08-21,299.8532377313345
2003-08-22,299.85323773133445
2003-08-25,309.0722014392916
2003-08-26,304.95993577497654
2003-08-27,302.599225965652
2003-08-28,295.2273123836909
2003-08-29,287.0585693102455
2003-09-01,289.5501350271123
2003-09-02,296.0102715292482
2003-09-03,298.6971902198582
2003-09-04,294.1812049840984
2003-09-05,294.9024211349704
2003-09-08,302.74011696052804
2003-09-09,312.78041862871487
2003-09-10,313.2482555578635
2003-09-11,307.0127864579347
2003-09-12,302.00593391216853
2003-09-15,305.6793792263507
2003-09-16,309.88361713718496
2003-09-17,314.65514572181036
2003-09-18,317.75885001235935
2003-09-19,313.0687233826284
2003-09-22,319.34835511293727
2003-09-23,319.59523378220183
2003-09-24,320.2371731366927
2003-09-25,316.20117374973347
2003-09-26,313.61576219420266
2003-09-29,314.3715530648357
2003-09-30,307.4080428888374
2003-10-01,306.9162921811594
2003-10-02,311.1002955060813
2003-10-03,313.74151827755696
2003-10-06,313.00880592218573
2003-10-07,314.1343828798199
2003-10-08,307.6017522301772
2003-10-09,307.35109418705605
2003-10-10,313.73520502702104
2003-10-13,321.1847421155934
2003-10-14,314.837360475443
2003-10-15,311.67039518587967
2003-10-16,319.3935968407762
2003-10-17,319.54581032244806
2003-10-20,320.46780216437463
2003-10-21,318.03128863124135
2003-10-22,315.7676002442858
2003-10-23,309.76485022196886
2003-10-24,302.6974350049489
2003-10-27,301.58458632667896
2003-10-28,307.23925826397567
2003-10-29,305.298640655724
2003-10-30,310.60418198420155
2003-10-31,314.4244454565094
2003-11-03,309.65962646361317
2003-11-04,309.8609580285332
2003-11-05,311.68114074128556
2003-11-06,314.22842840364524
2003-11-07,311.21625238474127
2003-11-10,308.5913165367466
2003-11-11,307.0602269101495
2003-11-12,304.21037199910046
2003-11-13,299.6340082455141
2003-11-14,301.58233201989
2003-11-17,302.4172426879723
2003-11-18,303.5704672883771
2003-11-19,303.31733814890566
2003-11-20,309.56587049315175
2003-11-21,308.40188009820304
2003-11-24,308.7121995686463
2003-11-25,316.5089649438556
2003-11-26,316.65153654968617
2003-11-27,309.5249201904779
2003-11-28,309.1887309644067
2003-12-01,317.0689081898909
2003-12-02,320.8649915738102
2003-12-03,325.99988571241244
2003-12-04,323.52734629529374
2003-12-05,322.49051884208046
2003-12-08,322.26274588110977
2003-12-09,324.56577194739214
2003-12-10,323.1845657808536
2003-12-11,322.3965199113036
2003-12-12,324.1065997240953
2003-12-15,326.8429704420214
2003-12-16,322.63993905003906
2003-12-17,327.7806629722183
2003-12-18,326.5838864897854
2003-12-19,325.1672673883172
2003-12-22,323.87394626987196
2003-12-23,328.2600327291286
2003-12-24,328.28959505196093
2003-12-25,328.28959505196093
2003-12-26,328.4078976087364
2003-12-29,327.1322518996927
2003-12-30,328.373635829073
2003-12-31,328.43278093639094
2004-01-01,328.43278093639094
2004-01-02,328.31451201995714
2004-01-05,343.8610146148687
2004-01-06,354.9197385967198
2004-01-07,354.9222070428169
2004-01-08,358.56698736690515
2004-01-09,369.32322473352576
2004-01-12,373.53558063958263
2004-01-13,391.5958478179467
2004-01-14,391.76788563622165
2004-01-15,374.63229130202046
2004-01-16,371.40216952540715
2004-01-19,380.97921389193255
2004-01-20,389.2341790328676
2004-01-21,409.9169657656493
2004-01-22,409.34830540258156
2004-01-23,409.7983288226499
2004-01-26,396.77552917098023
2004-01-27,401.0906594697899
2004-01-28,394.25521955820767
2004-01-29,381.6335173758291
2004-01-30,386.9957340666775
2004-02-02,367.13576186685685
2004-02-03,364.0385780688387
2004-02-04,353.6825189999959
2004-02-05,354.7282001990031
2004-02-06,363.825937201935
2004-02-09,376.4173749831531
2004-02-10,382.0457232409347
2004-02-11,375.9072871138672
2004-02-12,379.21684675914724
2004-02-13,386.5632858381206
2004-02-16,378.72219010252877
2004-02-17,376.01709476862516
2004-02-18,376.6489804417213
2004-02-19,372.38227876093293
2004-02-20,377.64852349497636
2004-02-23,369.436044089892
2004-02-24,368.8174412414917
2004-02-25,369.1454247374825
2004-02-26,369.9739510802309
2004-02-27,369.15118221938803
2004-03-01,377.1846903306431
2004-03-02,372.5448682221154
2004-03-03,369.53385244839427
2004-03-04,371.10870274778415
2004-03-05,369.93863788810654
2004-03-08,368.86916457359183
2004-03-09,362.87159377220144
2004-03-10,364.1562976397699
2004-03-11,359.9868746730125
2004-03-12,355.8430244272918
2004-03-15,345.938379565041
2004-03-16,344.6857837257785
2004-03-17,349.11807661449274
2004-03-18,349.9818440906184
2004-03-19,355.89005427021
2004-03-22,343.03781896500806
2004-03-23,339.3367823769479
2004-03-24,332.7066367287937
2004-03-25,330.69630950129465
2004-03-26,326.26596990724113
2004-03-29,325.9054392968125
2004-03-30,322.21887359335255
2004-03-31,323.57892309523953
2004-04-01,326.5741727381612
2004-04-02,330.90244176961386
2004-04-05,345.1169185459055
2004-04-06,351.5601142813974
2004-04-07,351.5601142813975
2004-04-08,352.49969587858607
2004-04-09,352.49969587858607
2004-04-12,345.8984849819837
2004-04-13,340.49037804128716
2004-04-14,344.07065034812774
2004-04-15,343.2911752360903
2004-04-16,349.77160436669095
2004-04-19,345.2637346513416
2004-04-20,359.9447841066514
2004-04-21,360.56932201107946
2004-04-22,364.7879673129622
2004-04-23,370.1644902681093
2004-04-26,372.755562871518
2004-04-27,375.97111617706315
2004-04-28,376.76604874962567
2004-04-29,366.67697772860697
2004-04-30,365.39175966586714
2004-05-03,364.4774627178268
2004-05-04,368.61141147397575
2004-05-05,375.24374755730145
2004-05-06,369.61392839313646
2004-05-07,375.5425513651843
2004-05-10,375.0375636224252
2004-05-11,364.9191736691534
2004-05-12,372.43126651097225
2004-05-13,361.2816476353474
2004-05-14,360.87953113081875
2004-05-17,350.4116027126101
2004-05-18,354.4244147202908
2004-05-19,352.3387702216252
2004-05-20,358.1007123028729
2004-05-21,360.0257505700255
2004-05-24,360.06179322947446
2004-05-25,362.71589788642177
2004-05-26,364.6832795806815
2004-05-27,364.7527771024141
2004-05-28,374.4984066671994
2004-05-31,365.9151808117079
2004-06-01,370.2141110791112
2004-06-02,373.58350283107643
2004-06-03,377.9345304611124
2004-06-04,376.8714609331343
2004-06-07,376.18720010470906
2004-06-08,387.5166875518
2004-06-09,387.0726195301684
2004-06-10,384.7637729672815
2004-06-11,376.5980764298727
2004-06-14,375.57927019372016
2004-06-15,375.90932565492506
2004-06-16,365.5775285406848
2004-06-17,364.65245955544304
2004-06-18,366.76868959203955
2004-06-21,372.28566993929456
2004-06-22,369.4044097945449
2004-06-23,375.95489326757064
2004-06-24,374.3413576055243
2004-06-25,375.1023306341924
2004-06-28,375.7943557964922
2004-06-29,377.8773866395227
2004-06-30,371.6189313107146
2004-07-01,376.1785232709149
2004-07-02,374.18834553016075
2004-07-05,373.78032184625846
2004-07-06,375.6925494539043
2004-07-07,370.59795512570696
2004-07-08,369.0327729805401
2004-07-09,367.86285720536523
2004-07-12,369.12438363596203
2004-07-13,369.14210417314337
2004-07-14,364.6564173085686
2004-07-15,357.1654170690838
2004-07-16,361.17922456768997
2004-07-19,361.3769851815142
2004-07-20,363.2940459166123
2004-07-21,365.2427216626365
2004-07-22,366.8123742107956
2004-07-23,364.31210144730323
2004-07-26,355.4470864604816
2004-07-27,353.6701955057636
2004-07-28,359.19085060447685
2004-07-29,361.7091851736335
2004-07-30,340.10282238639485
2004-08-02,325.17908682822747
2004-08-03,327.6539123060482
2004-08-04,328.8025342476453
2004-08-05,329.4546465553538
2004-08-06,326.50410644040574
2004-08-09,328.7938826440446
2004-08-10,332.5164844576485
2004-08-11,338.8557006781436
2004-08-12,339.5534929054601
2004-08-13,338.32748391520397
2004-08-16,340.4272072207078
2004-08-17,336.6700771626915
2004-08-18,340.53486167695655
2004-08-19,341.99896963020257
2004-08-20,343.2047553107782
2004-08-23,341.6137806520344
2004-08-24,329.52041588595097
2004-08-25,333.64301031431523
2004-08-26,333.98170133460064
2004-08-27,337.1089340434282
2004-08-30,331.1891190033483
2004-08-31,330.3658345910967
2004-09-01,331.64720364337893
2004-09-02,338.2087748107342
2004-09-03,341.9391094435244
2004-09-06,341.51444586353415
2004-09-07,352.5357400161947
2004-09-08,370.7198238704346
2004-09-09,368.5483877876251
2004-09-10,370.11055136175014
2004-09-13,361.1570123407737
2004-09-14,355.578274366261
2004-09-15,357.5745757922269
2004-09-16,355.5197357037969
2004-09-17,354.18432177386995
2004-09-20,361.32841309581545
2004-09-21,363.71516773281826
2004-09-22,362.61405615717024
2004-09-23,364.89153827922945
2004-09-24,370.72280384923056
2004-09-27,376.8265714042359
2004-09-28,373.8752921129111
2004-09-29,374.40614776721844
2004-09-30,375.4828634495512
2004-10-01,380.8713616631616
2004-10-04,393.8796252008114
2004-10-05,386.2490070023689
2004-10-06,383.57764424382094
2004-10-07,383.2054085157896
2004-10-08,382.6133888625491
2004-10-11,376.7048753034283
2004-10-12,371.6948060570616
2004-10-13,371.6424677401736
2004-10-14,375.20488518415385
2004-10-15,374.4848635961709
2004-10-18,376.48135175093444
2004-10-19,370.36313050278835
2004-10-20,376.5818674756127
2004-10-21,370.5496607513713
2004-10-22,370.6511964814851
2004-10-25,367.0416450356283
2004-10-26,372.8587720736979
2004-10-27,368.3952835335572
2004-10-28,378.657740552673
2004-10-29,385.1956268570321
2004-11-01,385.743460637451
2004-11-02,382.6585803607896
2004-11-03,386.6465973065884
2004-11-04,382.91423834227345
2004-11-05,387.98981646190794
2004-11-08,388.92659559592647
2004-11-09,384.02968509922846
2004-11-10,377.7396564536075
2004-11-11,379.3714856047369
2004-11-12,371.3409301949138
2004-11-15,371.6707764644066
2004-11-16,381.864114440609
2004-11-17,395.45957307948834
2004-11-18,396.3294948960815
2004-11-19,389.30959387647334
2004-11-22,389.4426328595353
2004-11-23,393.29582539787043
2004-11-24,395.9439391478196
2004-11-25,392.66716320045026
2004-11-26,396.69301034096713
2004-11-29,396.69301034096713
2004-11-30,396.8160822542542
2004-12-01,393.73004379940494
2004-12-02,396.710355652546
2004-12-03,396.6042644538513
2004-12-06,399.2051205734658
2004-12-07,396.1706825260939
2004-12-08,399.2466914097842
2004-12-09,396.5716870158208
2004-12-10,388.0611638305638
2004-12-13,381.55107307060337
2004-12-14,385.1703469573882
2004-12-15,389.08648604811157
2004-12-16,393.5527982931073
2004-12-17,386.5399939620857
2004-12-20,383.15725684781523
2004-12-21,383.47642643275225
2004-12-22,385.72830373085424
2004-12-23,388.6405912175754
2004-12-24,389.4376249757567
2004-12-27,389.2293881207657
