Date,KOREA SMALL VALUE
1994-05-31,382.3628243828685
1994-06-30,397.9266645090775
1994-07-29,405.94837148292595
1994-08-31,394.2644326319647
1994-09-30,411.88262281193727
1994-10-31,475.2122174763474
1994-11-30,485.24287647320256
1994-12-30,510.234260939817
1995-01-31,449.5085788692515
1995-02-28,415.1696102780389
1995-03-31,437.1494945179605
1995-04-28,403.4396933758704
1995-05-31,402.7959725534661
1995-06-30,406.6164611930499
1995-07-31,423.29787137823075
1995-08-31,411.5666516239106
1995-09-29,431.7239835250156
1995-10-31,426.0353070898339
1995-11-30,404.14344895363024
1995-12-29,364.76372251023446
1996-01-31,360.45311710128374
1996-02-29,339.8325633962765
1996-03-29,341.7775838408482
1996-04-30,402.9496560379566
1996-05-31,386.15139616222734
1996-06-28,344.3574870951709
1996-07-31,360.812209279065
1996-08-30,337.50833967668837
1996-09-30,342.5235136214669
1996-10-31,350.0800043663872
1996-11-29,335.3635280785439
1996-12-31,288.57133645684394
1997-01-01,288.6042194349832
1997-01-02,289.1685341379134
1997-01-03,295.4871431123734
1997-01-06,281.4410254693455
1997-01-07,268.4573384252473
1997-01-08,267.44667489123054
1997-01-09,275.285869182913
1997-01-10,278.31053707514627
1997-01-13,282.5230782235128
1997-01-14,292.3246801007469
1997-01-15,299.0434071720842
1997-01-16,310.69737168093053
1997-01-17,306.00438618167044
1997-01-20,315.57002545802067
1997-01-21,300.0035153870732
1997-01-22,296.6595577736587
1997-01-23,295.9700210339941
1997-01-24,297.1713446035477
1997-01-27,293.6569951893737
1997-01-28,290.13183423293503
1997-01-29,287.00351607448516
1997-01-30,289.8768227362325
1997-01-31,295.99238362226066
1997-02-03,293.42895816707085
1997-02-04,297.6141350876222
1997-02-05,299.54486000857486
1997-02-06,302.54760300601146
1997-02-07,303.07149495926865
1997-02-10,311.7809222022067
1997-02-11,315.9160492368899
1997-02-12,315.1827297893944
1997-02-13,315.2783655855211
1997-02-14,311.30640885662314
1997-02-17,307.3084977736
1997-02-18,308.0974706506076
1997-02-19,315.53353725845625
1997-02-20,317.40276794592097
1997-02-21,307.1428471260942
1997-02-24,298.39727324782916
1997-02-25,299.291638602766
1997-02-26,299.00600267964074
1997-02-27,295.7956241102158
1997-02-28,301.77657711780785
1997-03-03,305.14650492717135
1997-03-04,307.18158684154434
1997-03-05,308.72606447289553
1997-03-06,310.26210350439175
1997-03-07,311.6870088310176
1997-03-10,300.48781361533696
1997-03-11,293.4469554386068
1997-03-12,295.49231283644673
1997-03-13,294.8766080896351
1997-03-14,286.17725617235544
1997-03-17,292.4404283251728
1997-03-18,291.5841868731295
1997-03-19,285.22123481545714
1997-03-20,281.691064553098
1997-03-21,274.19120828678564
1997-03-24,257.57043321632153
1997-03-25,267.95730134456784
1997-03-26,275.9089943826431
1997-03-27,276.796163903215
1997-03-28,276.66600513325596
1997-03-31,288.77084432677003
1997-04-01,285.4464798226552
1997-04-02,285.52322011432824
1997-04-03,286.0201897807231
1997-04-04,290.68500486939826
1997-04-07,292.19300019329984
1997-04-08,291.36743275659
1997-04-09,296.5177142666217
1997-04-10,294.1234552028081
1997-04-11,297.8329867823104
1997-04-14,303.3460613117347
1997-04-15,300.6142401763265
1997-04-16,303.9669479545478
1997-04-17,303.6001456552236
1997-04-18,304.8401262781214
1997-04-21,306.00722834569353
1997-04-22,299.8976570912391
1997-04-23,302.5777939616906
1997-04-24,303.18301070301226
1997-04-25,307.54241825957894
1997-04-28,308.39431324810727
1997-04-29,308.11351749453667
1997-04-30,309.44038882463127
1997-05-01,309.26703286450544
1997-05-02,310.72651451355176
1997-05-05,311.4781611834986
1997-05-06,311.8813605138635
1997-05-07,305.7048126001078
1997-05-08,305.95000787368207
1997-05-09,307.7076205428425
1997-05-12,291.7567248767995
1997-05-13,297.1367639941032
1997-05-14,297.2199955806562
1997-05-15,302.26263970266325
1997-05-16,302.0393933706268
1997-05-19,313.90609038724966
1997-05-20,316.94164663208954
1997-05-21,315.83869940794773
1997-05-22,310.90671412165426
1997-05-23,315.0421820289511
1997-05-26,312.81774462129863
1997-05-27,315.9436840959218
1997-05-28,318.7997234958997
1997-05-29,314.3991099617944
1997-05-30,314.08066146195637
1997-06-02,317.39802077013286
1997-06-03,322.2624129529175
1997-06-04,318.4741425034946
1997-06-05,320.7141438626921
1997-06-06,320.7141438626921
1997-06-09,325.3930986146501
1997-06-10,323.3647038481948
1997-06-11,321.86063963550953
1997-06-12,325.57740961719804
1997-06-13,328.7530046360409
1997-06-16,325.93453407532223
1997-06-17,322.28324095543655
1997-06-18,312.23615969891335
1997-06-19,314.0850989955381
1997-06-20,316.3409880891907
1997-06-23,310.11212404887294
1997-06-24,308.55380687923855
1997-06-25,306.7550370408607
1997-06-26,307.61902624915456
1997-06-27,303.5569321427636
1997-06-30,305.90448921198885
1997-07-01,308.6160316339561
1997-07-02,314.7249740950128
1997-07-03,314.2453334810813
1997-07-04,315.31797379017144
1997-07-07,313.88362650184695
1997-07-08,313.2636342397848
1997-07-09,313.9335650647906
1997-07-10,314.03914676051255
1997-07-11,314.42524853860715
1997-07-14,311.05676367349366
1997-07-15,305.25642820619356
1997-07-16,297.97696888125836
1997-07-17,297.97696888125836
1997-07-18,298.95659553057925
1997-07-21,295.46898048241513
1997-07-22,284.9764266329316
1997-07-23,286.55158915870925
1997-07-24,292.3716707618438
1997-07-25,289.5777106542681
1997-07-28,291.620756545436
1997-07-29,290.6099615364214
1997-07-30,288.64803371972243
1997-07-31,290.73850638051204
1997-08-01,294.45618366454704
1997-08-04,295.90704845550505
1997-08-05,297.7913723658029
1997-08-06,297.82885488954287
1997-08-07,297.56016780213616
1997-08-08,297.81106328453455
1997-08-11,301.25816630025747
1997-08-12,300.48462154359066
1997-08-13,298.3496497320494
1997-08-14,298.5904739579876
1997-08-15,298.5904739579876
1997-08-18,292.5477080430979
1997-08-19,290.0219853193394
1997-08-20,289.8794882353694
1997-08-21,287.61204402817447
1997-08-22,285.082232293543
1997-08-25,286.71038856627433
1997-08-26,288.0787205824018
1997-08-27,284.7417159311014
1997-08-28,280.97206231100876
1997-08-29,276.2726244517724
1997-09-01,267.6446950352786
1997-09-02,270.37291719313424
1997-09-03,271.35443866818076
1997-09-04,270.2271596506847
1997-09-05,276.09016179806196
1997-09-08,275.05419291908385
1997-09-09,270.9708948338108
1997-09-10,272.43437628728924
1997-09-11,272.9959491594124
1997-09-12,275.28638651157644
1997-09-15,274.3352017027343
1997-09-16,274.3352017027343
1997-09-17,274.3352017027343
1997-09-18,272.59721136635676
1997-09-19,268.90407071562237
1997-09-22,265.6235693091287
1997-09-23,261.3740764134364
1997-09-24,263.4457374610143
1997-09-25,259.2522072326914
1997-09-26,254.94324765808585
1997-09-29,244.82075834193566
1997-09-30,254.90963758844168
1997-10-01,255.6869581014463
1997-10-02,252.8571603631954
1997-10-03,252.8571603631954
1997-10-06,257.41330478539146
1997-10-07,253.90767410728876
1997-10-08,247.76365192006145
1997-10-09,247.5084816324962
1997-10-10,249.34361980217474
1997-10-13,249.69601517256012
1997-10-14,251.50048194674562
1997-10-15,245.2880387546174
1997-10-16,236.49925307357225
1997-10-17,240.59014820554057
1997-10-20,222.22741635132573
1997-10-21,221.59397906470036
1997-10-22,237.29499839099614
1997-10-23,238.73149911401663
1997-10-24,224.8624589738214
1997-10-27,206.51940230126314
1997-10-28,190.08620042087648
1997-10-29,193.08353000592132
1997-10-30,185.10513111161876
1997-10-31,181.61284345452466
1997-11-03,196.27456090404928
1997-11-04,207.2601951815026
1997-11-05,209.4919056261286
1997-11-06,210.60556087276805
1997-11-07,195.98657746286864
1997-11-10,196.84688686734998
1997-11-11,198.06099268189317
1997-11-12,197.8315102029126
1997-11-13,200.04760881997586
1997-11-14,203.2410238511262
1997-11-17,188.36841302389772
1997-11-18,185.62222790656742
1997-11-19,182.65048094556266
1997-11-20,158.72933918467638
1997-11-21,170.2003930602373
1997-11-24,144.16851317570737
1997-11-25,130.61334526635127
1997-11-26,127.90872684598752
1997-11-27,125.15907673836014
1997-11-28,113.64200671161434
1997-12-01,101.66826165733632
1997-12-02,92.01180762104494
1997-12-03,90.1681028263956
1997-12-04,98.20703120220992
1997-12-05,98.05357614031244
1997-12-08,83.99995485854113
1997-12-09,72.59233541423426
1997-12-10,67.28091777226815
1997-12-11,57.52819291106513
1997-12-12,53.87028075207998
1997-12-15,63.04517224991473
1997-12-16,73.08718807945787
1997-12-17,74.6678157687609
1997-12-18,74.6678157687609
1997-12-19,69.67552623626952
1997-12-22,64.01638913078281
1997-12-23,51.93507042481503
1997-12-24,52.36411468105175
1997-12-25,52.36411468105175
1997-12-26,67.51203057236597
1997-12-29,68.81976071942823
1997-12-30,60.186661460832916
1997-12-31,58.05616017018396
1998-01-01,58.05616017018396
1998-01-02,58.05616017018396
1998-01-05,58.47384230054155
1998-01-06,61.78895822195895
1998-01-07,62.6257697381987
1998-01-08,62.899682555887274
1998-01-09,60.18929564955189
1998-01-12,70.57812309031257
1998-01-13,72.15698580465818
1998-01-14,79.0028090999682
1998-01-15,86.81099058454457
1998-01-16,82.5796976946488
1998-01-19,87.41649309581493
1998-01-20,83.37934260199752
1998-01-21,77.36690685545838
1998-01-22,73.92013053514759
1998-01-23,72.88454794129024
1998-01-26,79.29960901848543
1998-01-27,79.29960901848543
1998-01-28,79.29960901848543
1998-01-29,79.29960901848543
1998-01-30,93.86549289008838
1998-02-02,89.17506574075745
1998-02-03,90.23410421913361
1998-02-04,90.33836760497704
1998-02-05,88.71164474363289
1998-02-06,90.98217292467142
1998-02-09,93.6027323932375
1998-02-10,90.33090724333273
1998-02-11,86.21922060554883
1998-02-12,83.13880841156166
1998-02-13,82.13251832754376
1998-02-16,74.07672898502233
1998-02-17,71.22129304085313
1998-02-18,72.3051422289218
1998-02-19,77.78464508499468
1998-02-20,78.13676763313305
1998-02-23,81.75126525520993
1998-02-24,83.08161352756602
1998-02-25,80.15972739068178
1998-02-26,80.46043184733273
1998-02-27,83.97120427812345
1998-03-02,90.48601163196116
1998-03-03,90.5522296026941
1998-03-04,92.61726542285406
1998-03-05,85.6174929848415
1998-03-06,82.23268517252703
1998-03-09,78.93199097317297
1998-03-10,82.12080177195138
1998-03-11,83.97246460461825
1998-03-12,85.52104691979531
1998-03-13,90.02646525281702
1998-03-16,93.24068068054805
1998-03-17,92.0933177886403
1998-03-18,90.08641069092741
1998-03-19,90.8221277085105
1998-03-20,93.19236008406166
1998-03-23,97.71530490844319
1998-03-24,96.186470323642
1998-03-25,96.27545403200256
1998-03-26,93.74756699033297
1998-03-27,94.64582099232092
1998-03-30,90.50560296314475
1998-03-31,91.01103218112101
1998-04-01,88.01354830769303
1998-04-02,84.33818891291357
1998-04-03,80.8180400739773
1998-04-06,77.18669491323836
1998-04-07,82.59330807985259
1998-04-08,82.68193547624841
1998-04-09,86.02264306823416
1998-04-10,86.68966629588101
1998-04-13,89.4071751873205
1998-04-14,85.24616862117857
1998-04-15,85.61090643396184
1998-04-16,83.49127613427223
1998-04-17,82.9631459866879
1998-04-20,78.0497346259669
1998-04-21,78.41305049147746
1998-04-22,76.75387411438855
1998-04-23,71.94108078057546
1998-04-24,71.64008363340054
1998-04-27,70.3182787729919
1998-04-28,69.87509907005193
1998-04-29,73.09331555863574
1998-04-30,73.07895322986737
1998-05-01,73.07895322986737
1998-05-04,66.25295651299928
1998-05-05,66.25295651299928
1998-05-06,62.018953000743316
1998-05-07,61.29843343276431
1998-05-08,60.52897742456903
1998-05-11,57.209011848160046
1998-05-12,53.55513611499499
1998-05-13,51.146027420672056
1998-05-14,51.63221722363692
1998-05-15,48.974939310389765
1998-05-18,51.86490296935873
1998-05-19,54.4310497595412
1998-05-20,58.0071582336864
1998-05-21,58.313254605158136
1998-05-22,56.24217587563544
1998-05-25,54.623915869499136
1998-05-26,50.96394239636926
1998-05-27,51.622036991920375
1998-05-28,53.40693288581243
1998-05-29,56.1903823584593
1998-06-01,56.97678273624204
1998-06-02,54.727324090353136
1998-06-03,56.57349944596963
1998-06-04,56.57349944596963
1998-06-05,57.47509709136669
1998-06-08,58.38154577815268
1998-06-09,58.02746842852629
1998-06-10,56.465945073876036
1998-06-11,56.64563326167061
1998-06-12,52.968342562506486
1998-06-15,47.61271859362742
1998-06-16,45.8415459181268
1998-06-17,50.07653145594849
1998-06-18,54.29534267573677
1998-06-19,52.55254585062749
1998-06-22,51.75268544402622
1998-06-23,50.8544920097383
1998-06-24,50.38097876251609
1998-06-25,50.192758766624415
1998-06-26,49.398737004342514
1998-06-29,50.136631965377276
1998-06-30,49.738197383096825
1998-07-01,51.6035357966826
1998-07-02,49.9244134771018
1998-07-03,50.03844792396287
1998-07-06,50.295263501202484
1998-07-07,52.81275992316354
1998-07-08,54.09983228944987
1998-07-09,55.87957351610947
1998-07-10,53.98219435543308
1998-07-13,52.36112060162465
1998-07-14,54.419265221893276
1998-07-15,56.11619133397306
1998-07-16,57.93443281721439
1998-07-17,57.93443281721439
1998-07-20,62.80616816749036
1998-07-21,64.85748689044115
1998-07-22,65.73841901813081
1998-07-23,63.492508621341244
1998-07-24,65.04820022216096
1998-07-27,65.86795173524318
1998-07-28,63.403024557016856
1998-07-29,65.69035866857261
1998-07-30,67.08948548504914
1998-07-31,68.61261737300137
1998-08-03,64.64035706224952
1998-08-04,65.15604773012517
1998-08-05,62.44991131053009
1998-08-06,58.28037943475282
1998-08-07,58.46361304168134
1998-08-10,54.970747728276635
1998-08-11,55.12957213690808
1998-08-12,54.347410920959796
1998-08-13,54.63710046439021
1998-08-14,55.823576229563685
1998-08-17,55.075266441549005
1998-08-18,53.21629942630834
1998-08-19,55.36745126179611
1998-08-20,57.291754552008406
1998-08-21,56.82799012337279
1998-08-24,55.74736330276754
1998-08-25,55.92637720499358
1998-08-26,56.11971800555416
1998-08-27,55.24919531716588
1998-08-28,53.9581243253713
1998-08-31,53.46522727007707
1998-09-01,53.603245546208235
1998-09-02,54.46629899526871
1998-09-03,55.0989161486584
1998-09-04,53.96083883353817
1998-09-07,55.699263305413865
1998-09-08,54.635734345613876
1998-09-09,54.7271038146162
1998-09-10,55.58960767433386
1998-09-11,54.243525526535954
1998-09-14,52.89979413823408
1998-09-15,52.66566262732952
1998-09-16,52.94025144923849
1998-09-17,52.29563082937439
1998-09-18,51.64250082781091
1998-09-21,50.222256651662356
1998-09-22,48.82887429844759
1998-09-23,47.90693320178556
1998-09-24,50.488824382019004
1998-09-25,49.645464706672826
1998-09-28,50.609218608556425
1998-09-29,52.062304995503574
1998-09-30,51.73814913473476
1998-10-01,51.41547693006977
1998-10-02,52.25084087493511
1998-10-05,52.26025204944428
1998-10-06,52.26025204944428
1998-10-07,53.37813915306362
1998-10-08,54.26392236128947
1998-10-09,57.73214088202418
1998-10-12,61.258899509444504
1998-10-13,59.04580316227119
1998-10-14,59.14400776972392
1998-10-15,62.40730652721141
1998-10-16,62.21073181609553
1998-10-19,63.00335183963233
1998-10-20,64.71048897042559
1998-10-21,65.6366054811837
1998-10-22,66.51273038373651
1998-10-23,65.52318755530466
1998-10-26,64.7293459916419
1998-10-27,63.029528591435955
1998-10-28,63.20843686541387
1998-10-29,63.9708475927978
1998-10-30,64.91008177174457
1998-11-02,67.56554311929503
1998-11-03,68.25032437123106
1998-11-04,69.67073407663901
1998-11-05,71.78682454905088
1998-11-06,72.34223143746985
1998-11-09,74.07666260675698
1998-11-10,71.7796339049234
1998-11-11,71.0613810186533
1998-11-12,71.23743681263691
1998-11-13,70.85248350593835
1998-11-16,75.34391088549427
1998-11-17,76.26552407091268
1998-11-18,77.96643278603256
1998-11-19,81.18006944778371
1998-11-20,82.19254028979293
1998-11-23,87.34001742991941
1998-11-24,88.04990667800739
1998-11-25,90.92536619135737
1998-11-26,89.25902294817095
1998-11-27,89.39604681023295
1998-11-30,93.49703095005094
1998-12-01,93.75298638637828
1998-12-02,94.12346050874649
1998-12-03,96.1134227373001
1998-12-04,98.92597473340292
1998-12-07,111.61639814573017
1998-12-08,111.61826821617628
1998-12-09,115.83675495890557
1998-12-10,124.93181865223193
1998-12-11,128.73359223178
1998-12-14,138.01843272679272
1998-12-15,149.53324375099854
1998-12-16,136.85148453503564
1998-12-17,126.21936863174774
1998-12-18,125.12642226625263
1998-12-21,137.79290049227458
1998-12-22,126.75768543173044
1998-12-23,124.62467962636671
1998-12-24,125.47314494809677
1998-12-25,125.47314494809677
1998-12-28,125.98882623605671
1998-12-29,125.96278472587976
1998-12-30,126.90711214156732
1998-12-31,126.69604002158134
1999-01-01,126.69604002158134
1999-01-04,134.56446484982476
1999-01-05,139.7204942671299
1999-01-06,146.81983747928746
1999-01-07,150.9960796713258
1999-01-08,150.43462149717772
1999-01-11,158.4718850968116
1999-01-12,160.96467103885908
1999-01-13,163.11712867937482
1999-01-14,154.09835822714916
1999-01-15,156.58019391221202
1999-01-18,159.1172986358592
1999-01-19,156.63809618669842
1999-01-20,153.97320855555319
1999-01-21,143.57510064581382
1999-01-22,135.16541315903498
1999-01-25,130.87905643461062
1999-01-26,127.01384613293864
1999-01-27,134.3594629780687
1999-01-28,136.39450776076006
1999-01-29,137.2848059156721
1999-02-01,140.62598943408645
1999-02-02,138.4391225939619
1999-02-03,135.39446903793103
1999-02-04,134.3518791335236
1999-02-05,135.1332686390634
1999-02-08,133.22874810682126
1999-02-09,127.17600228369949
1999-02-10,127.88777636173901
1999-02-11,128.0885599876066
1999-02-12,134.30134779504291
1999-02-15,134.30134779504291
1999-02-16,134.36421225571297
1999-02-17,134.36421225571297
1999-02-18,131.49946564287364
1999-02-19,125.70371948049042
1999-02-22,121.03932852460429
1999-02-23,120.97462460774364
1999-02-24,117.83371906815347
1999-02-25,115.94777361249962
1999-02-26,120.59089603194225
1999-03-01,121.03606340859832
1999-03-02,124.49206215185842
1999-03-03,122.61967977895661
1999-03-04,122.72797481273123
1999-03-05,124.01022285049275
1999-03-08,132.53196841307363
1999-03-09,132.51468279364045
1999-03-10,133.2140659628377
1999-03-11,136.93012593241497
1999-03-12,139.42448895042565
1999-03-15,141.13740480060756
1999-03-16,142.49132661438904
1999-03-17,140.69149810289852
1999-03-18,135.84174851909293
1999-03-19,140.01616177627182
1999-03-22,140.8050240445956
1999-03-23,142.26354830885796
1999-03-24,144.61885364021586
1999-03-25,145.5724424142436
1999-03-26,145.0442561380073
1999-03-29,142.55775582991757
1999-03-30,146.37032407344776
1999-03-31,146.34531377730582
1999-04-01,149.77109733838182
1999-04-02,153.00866205268397
1999-04-05,152.83327104570466
1999-04-06,159.31741112356488
1999-04-07,160.32714535126829
1999-04-08,162.88861772948604
1999-04-09,165.09918963468735
1999-04-12,166.8341322123728
1999-04-13,167.35636162549187
1999-04-14,169.11013679384106
1999-04-15,178.05511026472257
1999-04-16,176.68914525596088
1999-04-19,181.6738447666964
1999-04-20,189.70773213657
1999-04-21,187.37464603594074
1999-04-22,185.01039912697533
1999-04-23,187.9004128251567
1999-04-26,196.06804366252783
1999-04-27,201.44107497336833
1999-04-28,204.95701342206522
1999-04-29,202.77611821875539
1999-04-30,202.62511821813317
1999-05-03,205.50411116994047
1999-05-04,208.77374970984752
1999-05-05,208.55591399437395
1999-05-06,216.47985488175746
1999-05-07,218.49513892027556
1999-05-10,224.44443057723842
1999-05-11,216.7645897073237
1999-05-12,210.73227260563206
1999-05-13,200.2980174103996
1999-05-14,192.90455320359493
1999-05-17,184.20762688379028
1999-05-18,187.90546492770358
1999-05-19,190.56034271790512
1999-05-20,181.49965688707468
1999-05-21,181.9924008241374
1999-05-24,178.5442675735972
1999-05-25,182.0427191630514
1999-05-26,191.55851973535988
1999-05-27,192.05606876982998
1999-05-28,195.11229557612867
1999-05-31,193.86751560800988
1999-06-01,193.11750829123363
1999-06-02,198.207764394402
1999-06-03,198.77833160609217
1999-06-04,199.398194098527
1999-06-07,206.2048210095596
1999-06-08,212.9880194160347
1999-06-09,207.7072321215339
1999-06-10,214.1448104380267
1999-06-11,215.4155018099584
1999-06-14,210.8222921704257
1999-06-15,202.36573912357298
1999-06-16,204.98311238516854
1999-06-17,205.8594475298151
1999-06-18,204.2464868080344
1999-06-21,203.3736824995826
1999-06-22,207.19496119136957
1999-06-23,212.193665586235
1999-06-24,212.9164658518007
1999-06-25,213.66813604008883
1999-06-28,214.06844119872412
1999-06-29,214.40387149252774
1999-06-30,211.43263605319828
1999-07-01,215.0461566521443
1999-07-02,220.67859345571676
1999-07-05,229.08530006110354
1999-07-06,230.95196611103373
1999-07-07,235.63361297881525
1999-07-08,242.6796608666632
1999-07-09,246.88711227498868
1999-07-12,246.81405507713706
1999-07-13,240.9345081638119
1999-07-14,230.96199541496668
1999-07-15,231.90091945582867
1999-07-16,239.53033447286103
1999-07-19,241.81766656422312
1999-07-20,239.80943140214515
1999-07-21,229.97243262997108
1999-07-22,229.52490862528956
1999-07-23,212.59084834050324
1999-07-26,198.73472800749695
1999-07-27,211.42746957486585
1999-07-28,214.91980009450447
1999-07-29,221.93425719918204
1999-07-30,217.9560606439837
1999-08-02,218.85224684600018
1999-08-03,223.34927734805578
1999-08-04,224.3832677707883
1999-08-05,213.99486022932328
1999-08-06,216.03787471878474
1999-08-09,218.27041677516831
1999-08-10,217.12564755161307
1999-08-11,214.4416176270255
1999-08-12,216.14470370700704
1999-08-13,209.21044694120266
1999-08-16,206.38064519496064
1999-08-17,196.32383129472007
1999-08-18,192.72066024705478
1999-08-19,199.16639402434203
1999-08-20,200.8779201087507
1999-08-23,207.94624221308607
1999-08-24,210.91848658304036
1999-08-25,215.4199463914294
1999-08-26,212.29267307656244
1999-08-27,210.28103752195685
