Date,INDONESIA SMALL VALUE
1997-02-19,3208.1383861545746
1997-02-20,3202.6783984068834
1997-02-21,3186.1333461989097
1997-02-24,3228.7983914320703
1997-02-25,3244.4432984399136
1997-02-26,3321.3967969040114
1997-02-27,3288.8618839399896
1997-02-28,3293.6975909443117
1997-03-03,3304.090273053553
1997-03-04,3273.5318708873106
1997-03-05,3234.229472137997
1997-03-06,3231.9876505749917
1997-03-07,3284.731584047794
1997-03-10,3327.925342411973
1997-03-11,3322.3420212252736
1997-03-12,3292.822668539062
1997-03-13,3233.5949150992587
1997-03-14,3227.7752586006845
1997-03-17,3250.0043672673137
1997-03-18,3204.9796260418075
1997-03-19,3269.056962198027
1997-03-20,3277.771512115881
1997-03-21,3292.8954897770523
1997-03-24,3268.5764196157756
1997-03-25,3306.868653997039
1997-03-26,3303.9872007173713
1997-03-27,3319.6781394159634
1997-03-28,3320.3694509818565
1997-03-31,3320.3694509818565
1997-04-01,3306.6154190710276
1997-04-02,3281.639861772161
1997-04-03,3265.1698344271304
1997-04-04,3242.933667793105
1997-04-07,3210.6658738024717
1997-04-08,3221.279280477201
1997-04-09,3222.90663905027
1997-04-10,3223.0258497710547
1997-04-11,3206.7595223022704
1997-04-14,3185.6483416235
1997-04-15,3192.601023171719
1997-04-16,3188.3829030792367
1997-04-17,3201.802641608766
1997-04-18,3202.466778228058
1997-04-21,3201.821403047759
1997-04-22,3215.5978821716812
1997-04-23,3220.2814276555373
1997-04-24,3178.441216839253
1997-04-25,3171.4693975462783
1997-04-28,3187.1496525616326
1997-04-29,3201.695984022492
1997-04-30,3216.353410058068
1997-05-01,3220.9070241057775
1997-05-02,3234.648860933206
1997-05-05,3257.4638230023434
1997-05-06,3260.078207541213
1997-05-07,3258.7203140505044
1997-05-08,3262.746739479727
1997-05-09,3279.2913945699497
1997-05-12,3308.5094446082867
1997-05-13,3311.31261470108
1997-05-14,3312.2168235757267
1997-05-15,3295.6679094130454
1997-05-16,3310.5906744457006
1997-05-19,3308.938850333366
1997-05-20,3307.5846221135625
1997-05-21,3302.4818593906452
1997-05-22,3303.158043227539
1997-05-23,3298.6062007469845
1997-05-26,3293.7510443551328
1997-05-27,3315.486295438336
1997-05-28,3318.348846706656
1997-05-29,3369.634134212989
1997-05-30,3392.314184265176
1997-06-02,3426.5233253500774
1997-06-03,3434.108053749848
1997-06-04,3413.794536073829
1997-06-05,3460.071195033514
1997-06-06,3481.1800903906474
1997-06-09,3511.493460320028
1997-06-10,3502.101840621234
1997-06-11,3492.1763964981833
1997-06-12,3493.749991776843
1997-06-13,3524.4622800805455
1997-06-16,3557.9041539190507
1997-06-17,3596.5313396721845
1997-06-18,3644.0079418933847
1997-06-19,3666.748170279757
1997-06-20,3682.1242156392664
1997-06-23,3698.6302168099123
1997-06-24,3696.3252293661035
1997-06-25,3701.9216852653963
1997-06-26,3704.5878816589884
1997-06-27,3690.3820205452434
1997-06-30,3713.6368611389676
1997-07-01,3724.168900998037
1997-07-02,3714.490388599374
1997-07-03,3773.3356376963957
1997-07-04,3782.499273911536
1997-07-07,3796.461038093713
1997-07-08,3820.3015834171842
1997-07-09,3835.790448565387
1997-07-10,3838.7082073132215
1997-07-11,3831.4646244945184
1997-07-14,3815.086163789086
1997-07-15,3860.2336652662857
1997-07-16,3831.4117636573374
1997-07-17,3846.8922152276705
1997-07-18,3790.7794985059663
1997-07-21,3590.069385459653
1997-07-22,3656.6685612184783
1997-07-23,3663.486848480023
1997-07-24,3610.835517980269
1997-07-25,3599.894924385057
1997-07-28,3651.911305668094
1997-07-29,3656.657079535161
1997-07-30,3638.1013386461204
1997-07-31,3613.0809536640804
1997-08-01,3608.5332093009833
1997-08-04,3578.738427695372
1997-08-05,3528.8742689644832
1997-08-06,3495.216209244148
1997-08-07,3422.021976024748
1997-08-08,3393.4315745500676
1997-08-11,3344.056218965733
1997-08-12,3290.832720708652
1997-08-13,3219.783569928279
1997-08-14,2979.1561309615395
1997-08-15,2807.253660864911
1997-08-18,2652.7582572850824
1997-08-19,2727.6349211965926
1997-08-20,2761.991784147306
1997-08-21,2880.0198599192036
1997-08-22,2776.5998047023413
1997-08-25,2608.102049577662
1997-08-26,2545.144521915898
1997-08-27,2574.1983445902924
1997-08-28,2436.615665673325
1997-08-29,2425.2736390954137
1997-09-01,2316.225105187914
1997-09-02,2233.383491396648
1997-09-03,2215.1337691437866
1997-09-04,2215.2486610861706
1997-09-05,2417.9397953002476
1997-09-08,2419.649082588091
1997-09-09,2446.283335004696
1997-09-10,2361.49120056556
1997-09-11,2330.4891283890606
1997-09-12,2352.404455084995
1997-09-15,2303.0022440701923
1997-09-16,2209.904589482408
1997-09-17,2157.124799232363
1997-09-18,2131.6634563489947
1997-09-19,2121.933298365222
1997-09-22,2094.9583517472406
1997-09-23,2073.402702796537
1997-09-24,2121.28090169385
1997-09-25,2089.6042714388686
1997-09-26,2010.8047793414196
1997-09-29,1934.4415222003142
1997-09-30,1902.4911209139782
1997-10-01,1773.6499930645787
1997-10-02,1762.121690585919
1997-10-03,1631.683663072836
1997-10-06,1571.17755206597
1997-10-07,1571.0023003222645
1997-10-08,1594.7032370798177
1997-10-09,1650.3825548869168
1997-10-10,1750.2623630658877
1997-10-13,1724.925599547966
1997-10-14,1702.900269553062
1997-10-15,1634.680856137943
1997-10-16,1568.4609143181863
1997-10-17,1631.5537187450573
1997-10-20,1585.7676531765433
1997-10-21,1587.372103290829
1997-10-22,1551.8960826709692
1997-10-23,1573.3000776559052
1997-10-24,1581.9702401865595
1997-10-27,1585.0277548520203
1997-10-28,1443.2309792856593
1997-10-29,1515.8499587587412
1997-10-30,1554.2578590765
1997-10-31,1506.1736965268394
1997-11-03,1686.197821859219
1997-11-04,1707.8599537369307
1997-11-05,1660.6509188301034
1997-11-06,1634.6733578941105
1997-11-07,1604.0424816746947
1997-11-10,1588.6341541614768
1997-11-11,1571.1742562460706
1997-11-12,1512.0005122719576
1997-11-13,1508.518516401556
1997-11-14,1503.3934780616562
1997-11-17,1472.3413569620761
1997-11-18,1466.7232254115079
1997-11-19,1399.4975075329862
1997-11-20,1336.0075974663139
1997-11-21,1285.3745559026079
1997-11-24,1369.6395739427446
1997-11-25,1319.4047647897085
1997-11-26,1298.9637878184724
1997-11-27,1264.289658728481
1997-11-28,1266.6902048242628
1997-12-01,1217.1928213084138
1997-12-02,1172.642774793227
1997-12-03,1144.46021929043
1997-12-04,1150.6296004170567
1997-12-05,1126.356389144284
1997-12-08,1080.3232917275789
1997-12-09,961.071955575176
1997-12-10,980.9935560298857
1997-12-11,916.7062705773374
1997-12-12,773.0060605231644
1997-12-15,616.2683609156412
1997-12-16,630.1040895555898
1997-12-17,651.4618601727609
1997-12-18,703.6215092400855
1997-12-19,686.7787458485918
1997-12-22,679.6149352989414
1997-12-23,675.7760995993435
1997-12-24,659.270617370932
1997-12-25,659.270617370932
1997-12-26,715.2464245061998
1997-12-29,708.1025244026803
1997-12-30,671.8564288985659
1997-12-31,681.0264438516856
1998-01-01,681.0264438516856
1998-01-02,630.3581676433611
1998-01-05,540.8511375008497
1998-01-06,479.9146592503963
1998-01-07,445.85486949811104
1998-01-08,319.3873002248856
1998-01-09,361.23718256066417
1998-01-12,355.9662764228579
1998-01-13,370.7778716259106
1998-01-14,456.62818715082403
1998-01-15,361.28637622952544
1998-01-16,383.2152532351435
1998-01-19,340.1180230477495
1998-01-20,335.0711773474706
1998-01-21,298.13299733726154
1998-01-22,250.190704203758
1998-01-23,209.7370384794218
1998-01-26,224.33100871278657
1998-01-27,275.1939982027787
1998-01-28,289.23512023348087
1998-01-29,303.7629116607334
1998-01-30,316.7813221604791
1998-02-02,358.36800714453466
1998-02-03,349.21575183393446
1998-02-04,386.7062490404166
1998-02-05,388.5621894221144
1998-02-06,410.6223538049455
1998-02-09,413.8853167839119
1998-02-10,542.19504476584
1998-02-11,544.8593044095076
1998-02-12,502.4808342580889
1998-02-13,405.54877277274625
1998-02-16,382.2564622446328
1998-02-17,403.1238972800774
1998-02-18,416.08704685024907
1998-02-19,462.54548135410965
1998-02-20,424.64697777009405
1998-02-23,405.13522147158625
1998-02-24,415.90392857108316
1998-02-25,412.4753035790227
1998-02-26,427.3122822441599
1998-02-27,451.73233661503923
1998-03-02,462.39949543702795
1998-03-03,447.68855023792935
1998-03-04,401.5670398698526
1998-03-05,367.1755016105187
1998-03-06,356.726462731955
1998-03-09,336.89692596242463
1998-03-10,348.8127817779974
1998-03-11,348.84876345550316
1998-03-12,358.13312988673164
1998-03-13,397.7696850332186
1998-03-16,376.81555394108966
1998-03-17,384.5894250759981
1998-03-18,377.1076345764983
1998-03-19,391.8218493417031
1998-03-20,428.2896167568665
1998-03-23,449.2547852195049
1998-03-24,459.53257145958435
1998-03-25,479.0322546260563
1998-03-26,511.43647188887525
1998-03-27,513.9236388355122
1998-03-30,500.639952934268
1998-03-31,503.5338254945817
1998-04-01,488.16265269953993
1998-04-02,485.83172678968583
1998-04-03,483.09876413124266
1998-04-06,469.13858561148936
1998-04-07,470.52247524456163
1998-04-08,465.48480458019486
1998-04-09,486.30607744121284
1998-04-10,485.7744531636635
1998-04-13,524.5015832167027
1998-04-14,509.42355959288693
1998-04-15,497.58583801882355
1998-04-16,468.0990623988453
1998-04-17,461.4452235841276
1998-04-20,463.40658396460003
1998-04-21,460.513651115252
1998-04-22,456.98188355953073
1998-04-23,446.51590043175213
1998-04-24,444.77335781088226
1998-04-27,438.97905621430016
1998-04-28,437.88842501873665
1998-04-29,420.5175504209693
1998-04-30,421.6593269443631
1998-05-01,414.4850603928107
1998-05-04,405.87369426417405
1998-05-05,393.581963634511
1998-05-06,326.00554719554793
1998-05-07,314.5579087784662
1998-05-08,321.4025475103901
1998-05-11,317.98337147304557
1998-05-12,308.84004093087344
1998-05-13,228.44607773705462
1998-05-14,216.18043993502255
1998-05-15,226.60407700786226
1998-05-18,178.0927460028687
1998-05-19,183.29641773052202
1998-05-20,201.99489726670134
1998-05-21,213.87695004709553
1998-05-22,237.84676152332966
1998-05-25,252.98266935694758
1998-05-26,259.34026076633074
1998-05-27,241.3233964252961
1998-05-28,221.75289463083539
1998-05-29,220.6318475872379
1998-06-01,206.18904820982178
1998-06-02,199.15692226619478
1998-06-03,196.59105852019275
1998-06-04,200.63243663938877
1998-06-05,204.05693977148564
1998-06-08,198.14887024429137
1998-06-09,192.00425742455755
1998-06-10,166.96486204014204
1998-06-11,152.05071004274802
1998-06-12,150.89673584741917
1998-06-15,146.80821877329396
1998-06-16,136.26339622756643
1998-06-17,124.00005019064494
1998-06-18,146.3847002553667
1998-06-19,149.79527845454257
1998-06-22,145.15102633705672
1998-06-23,144.84724477623791
1998-06-24,141.53944738769135
1998-06-25,142.5205270973828
1998-06-26,137.17930017243862
1998-06-29,132.84290944036618
1998-06-30,144.4734587939644
1998-07-01,145.78865625292528
1998-07-02,150.38292831133916
1998-07-03,152.10488201509258
1998-07-06,151.66154646905068
1998-07-07,154.97033238944982
1998-07-08,144.1763599660844
1998-07-09,139.9461833394104
1998-07-10,140.9162098429828
1998-07-13,144.13196690250555
1998-07-14,151.4663434759411
1998-07-15,152.81340639181784
1998-07-16,169.5932647837597
1998-07-17,173.53713941949377
1998-07-20,162.7729018544201
1998-07-21,164.99479196480468
1998-07-22,165.8372646170378
1998-07-23,161.23661283764588
1998-07-24,167.1184677834627
1998-07-27,168.4713170626768
1998-07-28,179.26272132731285
1998-07-29,184.33628924994827
1998-07-30,187.11687411976754
1998-07-31,181.97460234086427
1998-08-03,177.11241422077987
1998-08-04,176.10874856939884
1998-08-05,173.0773702391637
1998-08-06,168.38189426851935
1998-08-07,163.541481989804
1998-08-10,157.81025079437958
1998-08-11,151.73711969509174
1998-08-12,150.23103281962483
1998-08-13,151.9348714288675
1998-08-14,154.46405853201446
1998-08-17,155.3691213749755
1998-08-18,157.74414107092034
1998-08-19,171.13627002599281
1998-08-20,171.24768374022736
1998-08-21,170.1937913607612
1998-08-24,165.51262148044452
1998-08-25,168.70692127463963
1998-08-26,160.61669021332258
1998-08-27,158.9716841218981
1998-08-28,154.082034211536
1998-08-31,150.72227484961778
1998-09-01,150.25342549014167
1998-09-02,153.6662560232158
1998-09-03,149.5779560729828
1998-09-04,143.5322109836268
1998-09-07,150.19431096881635
1998-09-08,131.93306140170546
1998-09-09,125.78656019525032
1998-09-10,120.78282875574938
1998-09-11,122.27959347700929
1998-09-14,127.98823813983674
1998-09-15,129.58651944564937
1998-09-16,127.37960801029236
1998-09-17,123.51399979048745
1998-09-18,115.0276798303192
1998-09-21,112.98247639752375
1998-09-22,113.46960389736643
1998-09-23,123.3852517447535
1998-09-24,130.05277006706174
1998-09-25,124.46061958562571
1998-09-28,126.29160700069863
1998-09-29,128.0907116643559
1998-09-30,127.82802566985949
1998-10-01,123.23446302557859
1998-10-02,122.14799119048955
1998-10-05,122.2149009444073
1998-10-06,125.70918063157667
1998-10-07,132.61587269654743
1998-10-08,148.40203405237176
1998-10-09,151.45235044719047
1998-10-12,151.16687031283297
1998-10-13,153.2324088582875
1998-10-14,150.9456650137853
1998-10-15,151.17429515433653
1998-10-16,174.28654600316978
1998-10-19,183.11274345134618
1998-10-20,187.78387825136718
1998-10-21,204.6295098847181
1998-10-22,192.00283831498015
1998-10-23,177.22504712680794
1998-10-26,187.26948691551607
1998-10-27,180.48450684200031
1998-10-28,183.66230564687956
1998-10-29,183.8050185649363
1998-10-30,171.42595813209363
1998-11-02,168.30387161021392
1998-11-03,158.223787024758
1998-11-04,158.0758438861453
1998-11-05,174.89244290077522
1998-11-06,181.23986748209944
1998-11-09,180.04562931629923
1998-11-10,193.21253725472988
1998-11-11,218.78456541464004
1998-11-12,201.80491253725597
1998-11-13,207.70237850077288
1998-11-16,210.02687285461988
1998-11-17,213.3739146530999
1998-11-18,229.16296743412562
1998-11-19,225.49324477625143
1998-11-20,250.38005047251357
1998-11-23,272.8322427035835
1998-11-24,274.5542667724226
1998-11-25,250.73958135054892
1998-11-26,264.4588272842252
1998-11-27,267.1783166747613
1998-11-30,260.8572303664707
1998-12-01,257.520237759162
1998-12-02,269.82070885561615
1998-12-03,260.7487148116948
1998-12-04,259.99264749350624
1998-12-07,267.9698293435524
1998-12-08,265.1397621061275
1998-12-09,263.6971485861092
1998-12-10,266.8208303949094
1998-12-11,270.55894884411407
1998-12-14,273.74477063066035
1998-12-15,259.4897295083785
1998-12-16,264.9650035964971
1998-12-17,252.0315447934702
1998-12-18,254.9819819615701
1998-12-21,258.70345414957154
1998-12-22,256.33067930499857
1998-12-23,244.0573925830274
1998-12-24,249.0796572100365
1998-12-25,249.0796572100365
1998-12-28,240.77821675299296
1998-12-29,237.29510364358393
1998-12-30,234.66957497971623
1998-12-31,239.0973028095222
1999-01-01,239.0973028095222
1999-01-04,238.4197320343271
1999-01-05,251.1583092883137
1999-01-06,257.44932359443817
1999-01-07,255.9305553782316
1999-01-08,250.80594013251095
1999-01-11,247.3435149492708
1999-01-12,243.60793946394753
1999-01-13,224.17325762407484
1999-01-14,212.006558842894
1999-01-15,218.8432996486104
1999-01-18,220.79145958613512
1999-01-19,220.79145958613512
1999-01-20,219.48885510480102
1999-01-21,213.81241919691826
1999-01-22,207.84000525287024
1999-01-25,176.04568155369063
1999-01-26,182.80746408572358
1999-01-27,188.70312809320086
1999-01-28,195.05181071145086
1999-01-29,207.3462830074688
1999-02-01,205.35297067135826
1999-02-02,210.1444347602688
1999-02-03,220.02332672178767
1999-02-04,213.25215362152787
1999-02-05,204.95057040683204
1999-02-08,198.92896985544684
1999-02-09,202.23481554826097
1999-02-10,203.26756814104314
1999-02-11,211.45060549023427
1999-02-12,204.30281880675432
1999-02-15,204.1858061018006
1999-02-16,197.62858596465142
1999-02-17,203.6788711112983
1999-02-18,204.47891410253058
1999-02-19,200.37003250851646
1999-02-22,197.41414291576655
1999-02-23,199.27655006508076
1999-02-24,201.14495157546432
1999-02-25,203.29643294227176
1999-02-26,201.99628442663732
1999-03-01,203.77013598834677
1999-03-02,195.92462840090315
1999-03-03,196.66992189345052
1999-03-04,188.55953332199473
1999-03-05,187.1943193852806
1999-03-08,183.98591801048602
1999-03-09,179.45501417271367
1999-03-10,178.04598860524106
1999-03-11,172.72715919896012
1999-03-12,177.3747923502184
1999-03-15,184.4251933457286
1999-03-16,181.5956009936569
1999-03-17,185.9160735734279
1999-03-18,185.9160735734279
1999-03-19,190.68991960516314
1999-03-22,184.59722493520312
1999-03-23,185.04333532497563
1999-03-24,179.3069317477616
1999-03-25,180.7726708515345
1999-03-26,179.19292911580018
1999-03-29,186.32318513370637
1999-03-30,195.1647265841315
1999-03-31,196.28959532525042
1999-04-01,187.30794858409234
1999-04-02,188.40012321140483
1999-04-05,193.3021410309317
1999-04-06,193.0408256685393
1999-04-07,194.34628740720945
1999-04-08,191.7540598198021
1999-04-09,194.64858205186292
1999-04-12,194.69633720931324
1999-04-13,202.22579181062633
1999-04-14,209.48699831840614
1999-04-15,225.64121661255598
1999-04-16,233.1304891913828
1999-04-19,232.76442679249158
1999-04-20,228.32578887391924
1999-04-21,215.3577774000525
1999-04-22,226.45608825387262
1999-04-23,236.75374503853246
1999-04-26,236.5224429873134
1999-04-27,230.17752217247337
1999-04-28,242.39861292852578
1999-04-29,256.52310032158925
1999-04-30,273.41548384127185
1999-05-03,306.8871732782022
1999-05-04,336.0311324011542
1999-05-05,374.9385313103728
1999-05-06,389.8502869608592
1999-05-07,371.90218254238783
1999-05-10,379.73895929873197
1999-05-11,393.0368341159847
1999-05-12,386.12387839131986
1999-05-13,387.36344140381203
1999-05-14,394.72671436792143
1999-05-17,388.7341806671694
1999-05-18,377.9419163020834
1999-05-19,380.82677533051634
1999-05-20,392.741214570443
1999-05-21,395.4689170280557
1999-05-24,426.145551428552
1999-05-25,442.28780747759913
1999-05-26,428.8676080485575
1999-05-27,437.4271460614125
1999-05-28,418.8186759587619
1999-05-31,425.0222543891051
1999-06-01,412.1033688320237
1999-06-02,386.39408481153373
1999-06-03,403.55333611753497
1999-06-04,434.3565783508764
1999-06-07,450.0393432687675
1999-06-08,530.47016962587
1999-06-09,527.7348133334198
1999-06-10,540.3221780309002
1999-06-11,560.1896339085123
1999-06-14,609.0831157843695
1999-06-15,629.2353111797186
1999-06-16,614.0995871871662
1999-06-17,629.9466448839374
1999-06-18,640.1998322914981
1999-06-21,676.8099275538497
1999-06-22,700.2041267857876
1999-06-23,734.3210650761397
1999-06-24,733.8843668774127
1999-06-25,708.548017093917
1999-06-28,735.436112420281
1999-06-29,738.866861243647
1999-06-30,685.3151046089355
1999-07-01,677.8282696915885
1999-07-02,671.8497589037498
1999-07-05,640.7119047768526
1999-07-06,679.7236989351044
1999-07-07,672.8116012184082
1999-07-08,678.8076404665486
1999-07-09,682.2827446439778
1999-07-12,682.1803615430151
1999-07-13,675.3646182927719
1999-07-14,670.3460804049934
1999-07-15,679.0975683214837
1999-07-16,675.1596903123539
1999-07-19,691.7067843016102
1999-07-20,671.2100453497992
1999-07-21,664.2420514242034
1999-07-22,654.7436238514488
1999-07-23,615.8732480573407
1999-07-26,576.6995883477277
1999-07-27,548.3287838266291
1999-07-28,607.80424269003
1999-07-29,620.9594299435292
1999-07-30,601.0516320241916
1999-08-02,583.7340727664495
1999-08-03,603.4429221569036
1999-08-04,597.2804106384493
1999-08-05,579.7031613658983
1999-08-06,578.3066207627288
1999-08-09,559.9568946893528
1999-08-10,501.24416158977397
1999-08-11,418.90292151506776
1999-08-12,435.2216539193992
1999-08-13,424.11060634231836
1999-08-16,460.60092660631994
1999-08-17,454.28308241381
1999-08-18,488.0238366713653
1999-08-19,549.7627861391007
1999-08-20,508.08075626810535
1999-08-23,503.96879603348094
1999-08-24,484.3554966203898
1999-08-25,497.0197530044783
1999-08-26,490.748744807123
1999-08-27,456.38746530113036
1999-08-30,437.4714463118107
1999-08-31,446.8650347019766
1999-09-01,447.84675599015594
1999-09-02,443.50868148090524
1999-09-03,436.0496087425841
1999-09-06,410.36216300286014
1999-09-07,402.02117053438553
1999-09-08,349.36805640677
1999-09-09,365.67315126308455
1999-09-10,403.8497647647853
1999-09-13,448.13008015036587
1999-09-14,431.02025635541565
1999-09-15,403.5445972293305
1999-09-16,410.4247851926042
1999-09-17,412.7207560045136
1999-09-20,389.6877089436596
1999-09-21,384.3384343479344
1999-09-22,376.1120390705384
1999-09-23,350.6264663465449
1999-09-24,359.7448656427623
1999-09-27,359.62128870406616
1999-09-28,366.42873602926096
1999-09-29,369.28508062353933
1999-09-30,388.84366442875057
1999-10-01,429.15715710848156
1999-10-04,435.42204246181075
1999-10-05,445.1097289227879
1999-10-06,481.1778995718053
1999-10-07,464.68981967611245
1999-10-08,467.9297226869104
1999-10-11,467.646002076341
1999-10-12,455.0249785848526
1999-10-13,438.4309275628662
1999-10-14,425.0303816781062
1999-10-15,444.7234747418375
1999-10-18,446.60072026817824
1999-10-19,498.76588563779376
1999-10-20,523.3255224018646
1999-10-21,606.2779520522173
1999-10-22,614.694898323483
1999-10-25,599.8074504538512
1999-10-26,607.4932495849074
1999-10-27,575.9229731520126
1999-10-28,576.2403083000768
1999-10-29,600.5575967676642
1999-11-01,604.1261292373181
1999-11-02,607.7078344510372
1999-11-03,624.1699772342226
1999-11-04,641.0119979000331
1999-11-05,648.5724219547346
1999-11-08,651.3133759718144
1999-11-09,641.4341724941171
1999-11-10,628.9199731861498
1999-11-11,610.080506110374
1999-11-12,597.47850227388
1999-11-15,608.3612146707391
1999-11-16,626.0040717877555
1999-11-17,618.2819916345782
1999-11-18,606.0607219214561
1999-11-19,602.2320866912472
1999-11-22,592.695655455925
1999-11-23,587.7821062100844
1999-11-24,571.3752379957386
1999-11-25,555.8229762580299
1999-11-26,552.5927742749453
1999-11-29,506.84491736994954
1999-11-30,509.13363387843344
1999-12-01,530.4833855121091
1999-12-02,518.1253067488849
1999-12-03,529.9197577708479
1999-12-06,541.0365462141408
1999-12-07,527.8810212667906
1999-12-08,534.1105303952281
1999-12-09,529.1118863207457
1999-12-10,534.2405267779237
1999-12-13,529.3179468705432
1999-12-14,560.1320129620824
1999-12-15,580.2955551280538
1999-12-16,565.4974266968682
1999-12-17,558.8571689243305
1999-12-20,577.9393782689599
1999-12-21,607.6563819190363
1999-12-22,614.2368740516453
1999-12-23,639.277787254958
1999-12-24,639.6214944864065
1999-12-27,688.8744798934131
1999-12-28,666.0807235816706
1999-12-29,641.273525619674
1999-12-30,645.9185469131683
1999-12-31,645.9185469131683
2000-01-03,645.9185469131683
2000-01-04,659.0878193865944
2000-01-05,632.2143757389389
2000-01-06,614.6237031561343
2000-01-07,621.0708049374923
2000-01-10,620.2033876121606
2000-01-11,634.9630060143551
2000-01-12,654.2693035561157
2000-01-13,648.1006679456069
2000-01-14,643.4024644952792
2000-01-17,634.5568980414249
2000-01-18,613.0442961509943
2000-01-19,574.0255687730225
2000-01-20,605.2130680844675
2000-01-21,601.4473201824234
2000-01-24,603.5561561911785
2000-01-25,598.6867643950924
2000-01-26,580.8370963928223
2000-01-27,584.9192231516607
2000-01-28,566.4176845363754
2000-01-31,557.5015572124357
2000-02-01,545.5667083459031
2000-02-02,520.4387950474473
2000-02-03,533.371123697599
2000-02-04,583.8450938221595
2000-02-07,591.8849287851099
2000-02-08,598.1340371873466
2000-02-09,615.732681946644
2000-02-10,628.5928072282336
2000-02-11,622.9292536868301
2000-02-14,637.4593478294825
2000-02-15,628.0857226047191
2000-02-16,597.9359740306769
2000-02-17,586.9535049008871
2000-02-18,595.0142508087664
2000-02-21,600.7957254934937
2000-02-22,590.8207104118188
2000-02-23,585.5957700720934
2000-02-24,571.1442356631383
2000-02-25,589.1655852016235
2000-02-28,587.3178323415792
2000-02-29,590.4818341319716
2000-03-01,586.7026116157242
2000-03-02,528.255018839015
2000-03-03,520.0024655165523
2000-03-06,543.2498800405165
2000-03-07,533.3980590831754
2000-03-08,539.3850598250835
2000-03-09,551.4383338726554
2000-03-10,567.152354940516
2000-03-13,544.6305463858869
2000-03-14,553.9285571210165
2000-03-15,542.4899525385537
2000-03-16,545.0334419342468
2000-03-17,550.8001263398774
2000-03-20,538.6219710574089
2000-03-21,525.7313949953246
2000-03-22,528.1179525494423
2000-03-23,525.0416984699899
2000-03-24,527.7211438304328
2000-03-27,523.6356805242428
2000-03-28,512.5019431964428
2000-03-29,515.8817319887828
2000-03-30,499.93569050693645
2000-03-31,503.56798416319555
2000-04-03,486.0266990398923
2000-04-04,488.55644112988534
2000-04-05,471.59994300148264
2000-04-06,471.59994300148264
2000-04-07,484.0326887345766
2000-04-10,486.7828576242502
2000-04-11,497.2894873701161
2000-04-12,491.2565574245984
2000-04-13,487.5375247353351
2000-04-14,480.34002774813723
2000-04-17,444.5052891342102
2000-04-18,439.5981060852287
2000-04-19,432.3188796140586
2000-04-20,414.9255985898532
2000-04-21,414.9255985898532
2000-04-24,423.9952542721146
2000-04-25,404.6849510724785
2000-04-26,408.116566264084
2000-04-27,409.9518599234342
2000-04-28,422.1384988138231
2000-05-01,399.64341028320115
2000-05-02,408.6327264379018
2000-05-03,411.7670069634815
2000-05-04,421.14015814555023
2000-05-05,440.1859450949279
2000-05-08,434.1898241951108
2000-05-09,424.5755821145226
2000-05-10,416.9701542348164
2000-05-11,390.7416209786136
2000-05-12,392.5484916389473
2000-05-15,374.29839277342904
2000-05-16,365.893749794527
2000-05-17,396.92936137132097
2000-05-18,389.078518854378
2000-05-19,393.9693929849509
2000-05-22,385.31620997424204
2000-05-23,378.7345825711564
2000-05-24,378.7669090262966
2000-05-25,375.2856371853826
2000-05-26,373.3272276683957
2000-05-29,332.3808843992325
2000-05-30,336.4325969477379
