Date,TURKEY SMALL VALUE
1997-06-02,346.87957151122527
1997-06-03,348.1958293997944
1997-06-04,348.6814537354756
1997-06-05,355.2490780041691
1997-06-06,351.48917325330905
1997-06-09,352.2616940328144
1997-06-10,348.0742626715103
1997-06-11,351.4548880737969
1997-06-12,342.08686760750874
1997-06-13,334.1179772066516
1997-06-16,335.321866274681
1997-06-17,326.39458766093964
1997-06-18,331.2666179714109
1997-06-19,340.61330287232863
1997-06-20,341.81921393840673
1997-06-23,362.878693397441
1997-06-24,347.34869131550414
1997-06-25,344.13937129187366
1997-06-26,352.2311777828653
1997-06-27,366.26163862793493
1997-06-30,376.479872690856
1997-07-01,378.9449454900645
1997-07-02,387.3296072077662
1997-07-03,390.7466927260877
1997-07-04,395.11442053872605
1997-07-07,395.8747396387628
1997-07-08,389.2637970937913
1997-07-09,399.09244924427884
1997-07-10,407.8787511209183
1997-07-11,406.29001681964024
1997-07-14,408.9803174288013
1997-07-15,405.6319287052023
1997-07-16,399.317172002029
1997-07-17,405.444259431406
1997-07-18,406.6481915527946
1997-07-21,399.9112479017581
1997-07-22,396.87058934109245
1997-07-23,386.9213006371955
1997-07-24,388.4165907492184
1997-07-25,377.38055923474184
1997-07-28,370.153292174023
1997-07-29,373.0062214587705
1997-07-30,380.633430645227
1997-07-31,383.80299651111085
1997-08-01,378.2641983350899
1997-08-04,384.3602536000218
1997-08-05,378.06287902652434
1997-08-06,381.92420057176264
1997-08-07,384.6713168229538
1997-08-08,381.6548497432955
1997-08-11,379.7512226335921
1997-08-12,378.47248092622084
1997-08-13,374.30665583067014
1997-08-14,372.4349309002431
1997-08-15,372.47504566066965
1997-08-18,365.1751316708461
1997-08-19,367.16440070894413
1997-08-20,360.6079079049152
1997-08-21,369.2399621061336
1997-08-22,367.60787649717764
1997-08-25,364.809607913419
1997-08-26,364.71365179879353
1997-08-27,363.14238617160106
1997-08-28,369.2338562181347
1997-08-29,367.50121763625054
1997-09-01,365.43863267344386
1997-09-02,367.46694992136685
1997-09-03,371.5272744973011
1997-09-04,383.96076124451645
1997-09-05,388.6480884351447
1997-09-08,398.43800282486916
1997-09-09,405.4216787527309
1997-09-10,410.00439042453485
1997-09-11,410.5807628479947
1997-09-12,413.0014802119474
1997-09-15,421.11600056824176
1997-09-16,415.0866692014112
1997-09-17,428.2511086342987
1997-09-18,426.2737943384485
1997-09-19,425.2653712945842
1997-09-22,424.67698047671
1997-09-23,429.0205908372966
1997-09-24,440.19711712578095
1997-09-25,450.2153764001273
1997-09-26,458.5680753834103
1997-09-29,467.2606381456551
1997-09-30,453.834510395824
1997-10-01,450.0259735747716
1997-10-02,472.458207004497
1997-10-03,480.2278367701343
1997-10-06,489.8931546545068
1997-10-07,490.558706064013
1997-10-08,505.7139997531714
1997-10-09,504.533592596838
1997-10-10,495.72337575791323
1997-10-13,507.5755311866238
1997-10-14,510.60648562980685
1997-10-15,509.1107829339694
1997-10-16,512.7432713944436
1997-10-17,523.3943746022505
1997-10-20,520.5252083685741
1997-10-21,518.0067013204092
1997-10-22,530.8759746686558
1997-10-23,551.5643540592624
1997-10-24,544.3776745784684
1997-10-27,496.83652461810743
1997-10-28,450.57541723788916
1997-10-29,448.08313359485663
1997-10-30,430.9897057124099
1997-10-31,444.9532068490204
1997-11-03,437.44016383386156
1997-11-04,453.4736713275465
1997-11-05,478.96299899759896
1997-11-06,481.3496063408206
1997-11-07,460.1794648789743
1997-11-10,460.02076108575216
1997-11-11,449.5226648673808
1997-11-12,430.2724653602462
1997-11-13,412.94767464474353
1997-11-14,406.63100088433356
1997-11-17,429.5773138995365
1997-11-18,439.4239006520483
1997-11-19,435.71171004423155
1997-11-20,444.8125112761304
1997-11-21,457.0696166194667
1997-11-24,420.58976714216976
1997-11-25,429.44105732821856
1997-11-26,432.1021859238707
1997-11-27,429.3792896627389
1997-11-28,422.49424316626806
1997-12-01,417.6123768504239
1997-12-02,429.21817915525247
1997-12-03,435.0189149051031
1997-12-04,441.82904235779415
1997-12-05,426.8795797621262
1997-12-08,418.0261332430398
1997-12-09,415.41040490050926
1997-12-10,413.0850335028299
1997-12-11,402.57064685208815
1997-12-12,397.5957535543625
1997-12-15,406.53444511550805
1997-12-16,406.83331413416056
1997-12-17,413.52104971292664
1997-12-18,416.905174140522
1997-12-19,427.00400803354404
1997-12-22,424.1545720138613
1997-12-23,422.1143872242408
1997-12-24,409.71005136674677
1997-12-25,409.0146748782017
1997-12-26,406.76273707919563
1997-12-29,411.8886281665738
1997-12-30,425.6265194306646
1997-12-31,427.49088029774833
1998-01-01,427.49088029774833
1998-01-02,425.71300822958375
1998-01-05,442.0905833287616
1998-01-06,438.26485140769654
1998-01-07,442.40653543544977
1998-01-08,438.58963631121287
1998-01-09,431.7693224856277
1998-01-12,394.07152169634145
1998-01-13,410.02259453377906
1998-01-14,397.73392191304225
1998-01-15,393.87788696180394
1998-01-16,397.3649962216099
1998-01-19,411.5862814154072
1998-01-20,409.58584267343434
1998-01-21,415.7197848389235
1998-01-22,419.9073503354398
1998-01-23,430.45624736976697
1998-01-26,430.0825567509391
1998-01-27,430.0968814493114
1998-01-28,429.8559576329118
1998-01-29,429.8559576329118
1998-01-30,429.16810948948273
1998-02-02,407.34965270776615
1998-02-03,394.84794941519425
1998-02-04,374.3851585261415
1998-02-05,365.698881473056
1998-02-06,364.673581042463
1998-02-09,347.1720049093084
1998-02-10,337.06337428390475
1998-02-11,347.96822807250123
1998-02-12,351.9701343801464
1998-02-13,348.2319748947995
1998-02-16,350.79263615928494
1998-02-17,356.4974724560403
1998-02-18,354.8354936498829
1998-02-19,335.7435683220373
1998-02-20,341.2838875681225
1998-02-23,365.2912816279159
1998-02-24,353.1963622747042
1998-02-25,361.2404355300165
1998-02-26,370.8245318923835
1998-02-27,361.8388791631402
1998-03-02,372.6678679634638
1998-03-03,379.5547323952867
1998-03-04,379.979733629288
1998-03-05,385.97973949137355
1998-03-06,386.6702497368137
1998-03-09,398.8557779721815
1998-03-10,397.71212779098437
1998-03-11,395.97982882690826
1998-03-12,397.76419124396386
1998-03-13,402.256738065997
1998-03-16,402.6186224509569
1998-03-17,405.4068218315707
1998-03-18,390.3059935626153
1998-03-19,386.1568470918679
1998-03-20,385.27715915251935
1998-03-23,387.93571613989894
1998-03-24,380.6695900192199
1998-03-25,389.8134432523589
1998-03-26,398.7459101636683
1998-03-27,399.3237955960256
1998-03-30,391.36218874325385
1998-03-31,394.41203915793545
1998-04-01,393.79946691855713
1998-04-02,402.04763515594095
1998-04-03,404.0600106277291
1998-04-06,403.815816423079
1998-04-07,405.3673837662617
1998-04-08,405.3673837662617
1998-04-09,405.3673837662617
1998-04-10,405.3673837662617
1998-04-13,428.68672889996526
1998-04-14,434.83511746420083
1998-04-15,449.162857507198
1998-04-16,458.7311951829732
1998-04-17,464.87827746459584
1998-04-20,468.8222841871063
1998-04-21,482.5111421600114
1998-04-22,496.4048162126717
1998-04-23,497.4692222108216
1998-04-24,467.04306626917634
1998-04-27,464.9504285637926
1998-04-28,453.39938993252923
1998-04-29,455.29710830527813
1998-04-30,474.5634696740248
1998-05-01,474.85879819012337
1998-05-04,468.21407208044184
1998-05-05,465.5283279300595
1998-05-06,471.7791564072162
1998-05-07,456.4058156250953
1998-05-08,462.0869619863173
1998-05-11,473.2547052542288
1998-05-12,483.15653929091104
1998-05-13,493.5732569545816
1998-05-14,502.1000746827977
1998-05-15,492.6682567136769
1998-05-18,480.6607451728145
1998-05-19,480.5101563354781
1998-05-20,487.9971056195778
1998-05-21,501.66619172325676
1998-05-22,501.17521039078486
1998-05-25,499.43821413762754
1998-05-26,490.2773613088783
1998-05-27,457.6503745233057
1998-05-28,465.70035699941604
1998-05-29,469.8794016315938
1998-06-01,457.1071665427522
1998-06-02,463.55085930013763
1998-06-03,464.32012585856444
1998-06-04,473.0156384525022
1998-06-05,476.40992840477134
1998-06-08,481.407553400155
1998-06-09,477.34689550188864
1998-06-10,476.8997744907103
1998-06-11,473.7728638824127
1998-06-12,470.5662126343274
1998-06-15,442.92336857854053
1998-06-16,456.0207269036191
1998-06-17,461.09414605283337
1998-06-18,452.0458832499244
1998-06-19,458.71206594891436
1998-06-22,452.5487211423675
1998-06-23,456.43648611752116
1998-06-24,453.9492409448741
1998-06-25,459.1165174705291
1998-06-26,453.4642676745057
1998-06-29,457.5977015448537
1998-06-30,457.34635105894444
1998-07-01,455.25311005328234
1998-07-02,462.9426229518797
1998-07-03,478.3454000662698
1998-07-06,481.31756260406877
1998-07-07,476.90109221227294
1998-07-08,480.1098346151287
1998-07-09,472.7959100958002
1998-07-10,473.0146835597025
1998-07-13,471.1583475365515
1998-07-14,477.1891562949237
1998-07-15,475.8753157655435
1998-07-16,484.2514156849323
1998-07-17,488.32752988898466
1998-07-20,484.2718883274169
1998-07-21,476.6359989567136
1998-07-22,478.59048705275546
1998-07-23,477.8837030246601
1998-07-24,476.7663009115994
1998-07-27,482.08602561088657
1998-07-28,478.06756436172276
1998-07-29,473.6242532777019
1998-07-30,482.07238454489465
1998-07-31,484.913891630262
1998-08-03,478.06064561108707
1998-08-04,468.48665726422655
1998-08-05,454.2090119939448
1998-08-06,445.2236604549552
1998-08-07,445.4566677556153
1998-08-10,422.84985776278563
1998-08-11,402.70150086696884
1998-08-12,410.5005668576943
1998-08-13,388.020765734455
1998-08-14,388.53857610743995
1998-08-17,374.7941208236729
1998-08-18,379.04272200308264
1998-08-19,390.16652935068674
1998-08-20,400.74906605416146
1998-08-21,381.8287039628422
1998-08-24,371.8840537780386
1998-08-25,375.369218620511
1998-08-26,340.8567162592195
1998-08-27,295.56145254553894
1998-08-28,288.9736220653386
1998-08-31,288.4412814483616
1998-09-01,271.24897101514125
1998-09-02,285.6790824474187
1998-09-03,272.30608457281306
1998-09-04,278.4725726623762
1998-09-07,281.22414108357185
1998-09-08,275.3441478442656
1998-09-09,266.7691209909309
1998-09-10,256.2903136916555
1998-09-11,245.859020880596
1998-09-14,241.48448364880312
1998-09-15,235.48800504193943
1998-09-16,226.69044875878703
1998-09-17,212.47482042448846
1998-09-18,238.9395982884423
1998-09-21,228.05547215377578
1998-09-22,244.98263523370912
1998-09-23,247.54589531383417
1998-09-24,270.723332800193
1998-09-25,247.19108951072926
1998-09-28,246.7055010365846
1998-09-29,252.35402295468273
1998-09-30,243.15934094322625
1998-10-01,229.3582333346209
1998-10-02,227.83336382467996
1998-10-05,211.92221592629323
1998-10-06,209.2401965409451
1998-10-07,207.09471654352777
1998-10-08,203.4061080332353
1998-10-09,210.11439202808734
1998-10-12,225.26512392443718
1998-10-13,219.9971507098263
1998-10-14,211.7764150748701
1998-10-15,208.33158799604485
1998-10-16,208.45327673153554
1998-10-19,205.3147981543472
1998-10-20,212.87943811324723
1998-10-21,216.31975330537188
1998-10-22,215.1293586971993
1998-10-23,219.18384652984597
1998-10-26,213.06237805836358
1998-10-27,213.15997228517523
1998-10-28,210.61338656648368
1998-10-29,210.61338656648368
1998-10-30,209.34826561802788
1998-11-02,208.0973557184558
1998-11-03,212.35323627691193
1998-11-04,220.1611603181174
1998-11-05,217.83692839580206
1998-11-06,230.7168656233584
1998-11-09,225.11363655282966
1998-11-10,226.35405779614993
1998-11-11,196.57894722750302
1998-11-12,187.5780563599068
1998-11-13,190.8382342581832
1998-11-16,203.29183798495473
1998-11-17,201.41433612458485
1998-11-18,198.3223217589711
1998-11-19,201.8615887830617
1998-11-20,203.0309058913884
1998-11-23,212.96807012390505
1998-11-24,200.1300823986178
1998-11-25,206.2294316981974
1998-11-26,213.37159497922957
1998-11-27,218.57829981325935
1998-11-30,220.23559115664963
1998-12-01,216.1332910995361
1998-12-02,222.20021725646401
1998-12-03,223.5792563506089
1998-12-04,220.78476864024796
1998-12-07,216.5813703404464
1998-12-08,215.56576424127334
1998-12-09,208.43458338042046
1998-12-10,209.42086211480492
1998-12-11,209.21811392307052
1998-12-14,214.22968571502446
1998-12-15,211.6648431893996
1998-12-16,200.87226625003186
1998-12-17,196.28910408749033
1998-12-18,203.49966101250575
1998-12-21,207.20785189062485
1998-12-22,210.32658529315657
1998-12-23,214.47971925420333
1998-12-24,212.28205828121952
1998-12-25,219.50302898714907
1998-12-28,215.91835763786204
1998-12-29,216.85391494105298
1998-12-30,219.42444068224736
1998-12-31,225.52426634073095
1999-01-01,225.52426634073095
1999-01-04,234.69479324319892
1999-01-05,234.52667786988687
1999-01-06,237.2546032610598
1999-01-07,223.02181733807143
1999-01-08,220.05737789162148
1999-01-11,216.98540904830764
1999-01-12,216.97279404700626
1999-01-13,204.06217640985733
1999-01-14,213.4524868754706
1999-01-15,212.24551926625458
1999-01-18,207.45371067267126
1999-01-19,207.45371067267126
1999-01-20,207.5167665117815
1999-01-21,207.69036788311237
1999-01-22,208.9777048741234
1999-01-25,199.1206155645455
1999-01-26,201.3773963128859
1999-01-27,207.08383854903914
1999-01-28,202.83865397809456
1999-01-29,205.10945552964503
1999-02-01,207.70523274978382
1999-02-02,205.85347201445924
1999-02-03,208.1937545089491
1999-02-04,212.97769125487375
1999-02-05,210.2757716986972
1999-02-08,215.02718478086206
1999-02-09,214.78093662213823
1999-02-10,211.27757285853784
1999-02-11,213.68947944989029
1999-02-12,215.78572529082226
1999-02-15,222.47359465417009
1999-02-16,225.40828132293115
1999-02-17,228.3098671921808
1999-02-18,235.21837278018722
1999-02-19,242.6488185489079
1999-02-22,242.74216324978815
1999-02-23,242.7242980373838
1999-02-24,245.4311108544409
1999-02-25,252.1829070900095
1999-02-26,258.24306842862205
1999-03-01,266.6897355288819
1999-03-02,267.0571149604261
1999-03-03,275.19729075549003
1999-03-04,262.56518183978375
1999-03-05,267.32948760276344
1999-03-08,268.47311239786876
1999-03-09,270.96809422338697
1999-03-10,265.7636777480815
1999-03-11,274.52140382523515
1999-03-12,277.6351245978169
1999-03-15,267.5358871395685
1999-03-16,260.1613274248125
1999-03-17,274.022524267285
1999-03-18,281.4753054453543
1999-03-19,286.1492668245337
1999-03-22,285.9461828949205
1999-03-23,288.8479430110213
1999-03-24,284.7389335128102
1999-03-25,295.0718051122353
1999-03-26,296.9114445301718
1999-03-29,296.8955486367902
1999-03-30,297.524733366183
1999-03-31,297.3093958028299
1999-04-01,297.38114034814913
1999-04-02,295.7239570837107
1999-04-05,298.99056075590875
1999-04-06,303.89516706676557
1999-04-07,303.6754002913896
1999-04-08,295.89326660071407
1999-04-09,283.51159798588407
1999-04-12,270.53612063554857
1999-04-13,247.7938289053491
1999-04-14,269.8037984824379
1999-04-15,264.89825850868806
1999-04-16,272.42655943483834
1999-04-19,268.0422313121606
1999-04-20,285.8964125467068
1999-04-21,287.4315395470957
1999-04-22,294.10617283139186
1999-04-23,294.82776597237796
1999-04-26,305.2089971874051
1999-04-27,307.0305884097556
1999-04-28,313.3718638108337
1999-04-29,309.8909676278044
1999-04-30,308.6645310794954
1999-05-03,302.430144455299
1999-05-04,303.5954195837381
1999-05-05,312.7456373685097
1999-05-06,317.20628488982015
1999-05-07,312.9870518025807
1999-05-10,317.2336691058626
1999-05-11,325.94071013939225
1999-05-12,314.7980053544996
1999-05-13,319.6885317998629
1999-05-14,333.31784484776836
1999-05-17,322.33215883881775
1999-05-18,327.5797821027159
1999-05-19,327.33688034391764
1999-05-20,327.30067796618016
1999-05-21,323.8061511326302
1999-05-24,321.49494774493905
1999-05-25,317.04475006144907
1999-05-26,315.0286853861353
1999-05-27,317.8011247290658
1999-05-28,314.8745889315641
1999-05-31,302.384026239642
1999-06-01,301.9714588828354
1999-06-02,288.2915480259242
1999-06-03,288.12587600870165
1999-06-04,299.15812157571185
1999-06-07,298.50848557085374
1999-06-08,295.3499008884362
1999-06-09,293.9122763827556
1999-06-10,299.7035081483366
1999-06-11,298.3272157368173
1999-06-14,295.6110282525864
1999-06-15,284.65966231842685
1999-06-16,274.5843395886282
1999-06-17,281.1746596119633
1999-06-18,280.9417569337538
1999-06-21,273.85847457318533
1999-06-22,271.3107543239236
1999-06-23,266.8780246043471
1999-06-24,262.3514056933691
1999-06-25,254.36086027500315
1999-06-28,240.25939057602085
1999-06-29,237.62351427411917
1999-06-30,248.45556699234524
1999-07-01,256.6069634619488
1999-07-02,243.39730314040298
1999-07-05,248.35261387879478
1999-07-06,242.42238531974718
1999-07-07,238.7986465591314
1999-07-08,243.58919881072228
1999-07-09,251.55427221700194
1999-07-12,261.3393626924443
1999-07-13,259.60553010964554
1999-07-14,266.73826022970525
1999-07-15,270.53368319623485
1999-07-16,265.60691483934346
1999-07-19,269.44982248090383
1999-07-20,271.716597992633
1999-07-21,275.02485509622653
1999-07-22,270.47099347534345
1999-07-23,269.26780034883166
1999-07-26,265.94416896907615
1999-07-27,270.3506103761693
1999-07-28,269.8308641225682
1999-07-29,277.88803510399157
1999-07-30,284.4556738699686
1999-08-02,279.4793564088606
1999-08-03,278.9793929554103
1999-08-04,276.8375169183069
1999-08-05,276.2982999050449
1999-08-06,277.2565032288698
1999-08-09,285.37262209119075
1999-08-10,285.43239208914986
1999-08-11,282.98590178612307
1999-08-12,282.22049268074073
1999-08-13,288.33666067902493
1999-08-16,288.41950413733167
1999-08-17,287.2077950816849
1999-08-18,287.31871635290094
1999-08-19,288.07132215160675
1999-08-20,287.03180192506
1999-08-23,286.36239683962395
1999-08-24,285.4446307902136
1999-08-25,284.2928811307249
1999-08-26,261.3052578371405
1999-08-27,266.6111169910584
1999-08-30,266.6111169910584
1999-08-31,258.5244613204614
1999-09-01,265.98770946735107
1999-09-02,274.9544771630211
1999-09-03,280.94357826945986
1999-09-06,292.430306837533
1999-09-07,282.6190900670428
1999-09-08,291.8849910287437
1999-09-09,296.7633236292966
1999-09-10,298.7385126734999
1999-09-13,288.45206198333887
1999-09-14,294.1310404814827
1999-09-15,293.31440514761147
1999-09-16,295.48264466936314
1999-09-17,297.8058032660883
1999-09-20,297.87727965373136
1999-09-21,300.11325838038243
1999-09-22,300.0495461853055
1999-09-23,301.4600620362018
1999-09-24,297.47659042529955
1999-09-27,292.07861684887575
1999-09-28,292.27280917913754
1999-09-29,292.6220296853486
1999-09-30,296.0645370442674
1999-10-01,295.02729092319765
1999-10-04,291.685358046143
1999-10-05,291.2661801756276
1999-10-06,295.06210070835425
1999-10-07,292.8824213131136
1999-10-08,287.27140489431883
1999-10-11,286.9330580839742
1999-10-12,290.4448778384936
1999-10-13,291.6534644856139
1999-10-14,294.03504996009445
1999-10-15,298.64128624456015
1999-10-18,300.9972848698279
1999-10-19,298.7377652687388
1999-10-20,298.31532386016346
1999-10-21,297.37963381035013
1999-10-22,299.8665342231845
1999-10-25,304.0521232690607
1999-10-26,306.8918237077678
1999-10-27,305.38239047915124
1999-10-28,305.940510374683
1999-10-29,305.940510374683
1999-11-01,299.9557928689707
1999-11-02,300.0510781203943
1999-11-03,308.2572807050224
1999-11-04,313.900792719719
1999-11-05,312.7963013421366
1999-11-08,314.56371184212713
1999-11-09,319.079348123568
1999-11-10,326.72227591242483
1999-11-11,335.842897127119
1999-11-12,340.72121207072354
1999-11-15,349.9235925473565
1999-11-16,346.616870119254
1999-11-17,347.9540110270122
1999-11-18,348.456045223725
1999-11-19,350.0175805175923
1999-11-22,362.0532550383287
1999-11-23,361.2534216443913
1999-11-24,359.1316708234972
1999-11-25,366.35563858340083
1999-11-26,342.6792405088632
1999-11-29,345.3576609642312
1999-11-30,355.08772685524735
1999-12-01,372.2468919608413
1999-12-02,387.028003559162
1999-12-03,385.8901535617583
1999-12-06,404.703542209613
1999-12-07,410.4625727318915
1999-12-08,404.10047607718866
1999-12-09,408.0383220357683
1999-12-10,422.1860676572446
1999-12-13,460.09572106176057
1999-12-14,452.19770380090847
1999-12-15,481.58005161432885
1999-12-16,510.72261548426195
1999-12-17,530.8680156598202
1999-12-20,564.5384261141143
1999-12-21,585.3811938828761
1999-12-22,587.0780164352615
1999-12-23,585.9489971485372
1999-12-24,607.3699038313308
1999-12-27,628.1592788270036
1999-12-28,586.0117396188592
1999-12-29,584.6074718557172
1999-12-30,584.7152534692599
1999-12-31,584.7152534692599
2000-01-03,587.5914616749143
2000-01-04,659.6287265654165
2000-01-05,670.868202105189
2000-01-06,696.9273330256498
2000-01-07,691.8166718454153
2000-01-10,689.97402832248
2000-01-11,700.9619145429925
2000-01-12,750.5255263163597
2000-01-13,809.5596860878271
2000-01-14,859.8809808396643
2000-01-17,838.6493833511063
2000-01-18,862.7063084876687
2000-01-19,815.8843821039659
2000-01-20,796.0028985184978
2000-01-21,769.4655208831191
2000-01-24,777.5235265365255
2000-01-25,762.8410085531265
2000-01-26,780.1113830165443
2000-01-27,786.7012485991016
2000-01-28,780.1457769131972
2000-01-31,726.2799238254058
2000-02-01,719.53955414081
2000-02-02,698.1602706201173
2000-02-03,701.1042392241349
2000-02-04,732.9799793376807
2000-02-07,703.9335559423637
2000-02-08,683.4584646018362
2000-02-09,656.0494053873783
2000-02-10,676.2395573902425
2000-02-11,664.9010968561694
2000-02-14,657.2627800370852
2000-02-15,681.1431896043254
2000-02-16,675.7776785691096
2000-02-17,651.5559145639558
2000-02-18,649.242683653112
2000-02-21,607.3529050276469
2000-02-22,577.5553770171279
2000-02-23,548.5635447638007
2000-02-24,591.1503747849615
2000-02-25,621.4551642674907
2000-02-28,601.8533329243751
2000-02-29,617.6729931619061
2000-03-01,649.0748768294461
2000-03-02,636.1667089673936
2000-03-03,625.9503327748199
2000-03-06,618.4074199354743
2000-03-07,640.3890099938956
2000-03-08,635.8711073359565
2000-03-09,673.5773213338089
2000-03-10,664.7917017149726
2000-03-13,664.9122702073814
2000-03-14,663.291133746114
2000-03-15,665.3432292037567
2000-03-16,665.3432292037567
2000-03-17,665.3432292037567
2000-03-20,678.965586549814
2000-03-21,677.9032343049682
2000-03-22,662.3805359920124
2000-03-23,669.4672572262463
2000-03-24,676.3490738822392
2000-03-27,685.1755407133699
2000-03-28,684.5255664622323
2000-03-29,662.543964219896
2000-03-30,623.1250863024152
2000-03-31,623.6264788788042
2000-04-03,618.4572464626546
2000-04-04,626.9460933684253
2000-04-05,617.9586758250679
2000-04-06,658.5524486790462
2000-04-07,662.4400528191177
2000-04-10,654.3928633815967
2000-04-11,641.695147414445
2000-04-12,635.9715411600866
2000-04-13,668.6575391149287
2000-04-14,697.039216779355
2000-04-17,670.2705603300453
2000-04-18,659.4447126073871
2000-04-19,664.8622265413633
2000-04-20,662.9097263242267
2000-04-21,675.8701877527078
2000-04-24,678.6103762646742
2000-04-25,702.0972211832706
2000-04-26,709.8901057269283
2000-04-27,717.165579742039
2000-04-28,746.6137926216079
2000-05-01,764.50997053505
2000-05-02,761.22110429604
2000-05-03,734.181700997262
2000-05-04,700.9339525718617
2000-05-05,715.6364931957274
2000-05-08,693.2651342168008
2000-05-09,707.4748147658868
2000-05-10,703.1983111277688
2000-05-11,697.3236281544657
2000-05-12,688.4146973601189
2000-05-15,660.4995766049514
2000-05-16,667.3362207751836
2000-05-17,641.2870295417631
2000-05-18,632.1929331453108
2000-05-19,631.6148192200512
2000-05-22,624.6023369598266
2000-05-23,609.6403773317217
2000-05-24,619.1299154847742
2000-05-25,636.1386358693379
2000-05-26,626.0733069161435
2000-05-29,616.2614663698603
2000-05-30,612.0608640965834
2000-05-31,616.8875056081968
2000-06-01,632.8602178544756
2000-06-02,624.3060422241327
2000-06-05,619.8894165564216
2000-06-06,631.7221957289582
2000-06-07,612.7518345528072
2000-06-08,621.0262651883646
2000-06-09,619.1862253616846
2000-06-12,605.034331071023
2000-06-13,601.8012345419198
2000-06-14,587.8257244205907
2000-06-15,575.9852689624677
2000-06-16,563.5539220279414
