Date,HUNGARY SMALL VALUE
1997-12-25,454.04850608382804
1997-12-26,454.0372772652979
1997-12-29,466.9020437784462
1997-12-30,482.20500967845487
1997-12-31,481.2841627998916
1998-01-01,481.2841627998916
1998-01-02,480.1556295537865
1998-01-05,477.93760495882856
1998-01-06,477.07927750422465
1998-01-07,495.3844936106588
1998-01-08,489.9546583811748
1998-01-09,478.33040051523574
1998-01-12,446.0869116380053
1998-01-13,446.9538962665928
1998-01-14,447.9573226354754
1998-01-15,429.7702326151246
1998-01-16,438.17883298759136
1998-01-19,440.2958201377579
1998-01-20,437.558815676483
1998-01-21,424.64615238133143
1998-01-22,418.63864219195096
1998-01-23,424.29122664774695
1998-01-26,414.3403331948549
1998-01-27,422.11497451972133
1998-01-28,425.4809038823301
1998-01-29,413.83575050133544
1998-01-30,413.6129450903104
1998-02-02,419.9347920269911
1998-02-03,421.02059942963564
1998-02-04,421.5520432804021
1998-02-05,427.7710413113224
1998-02-06,431.84861419908873
1998-02-09,443.2714535047672
1998-02-10,445.0750317217874
1998-02-11,434.1792033510478
1998-02-12,425.754069447687
1998-02-13,423.40873469532596
1998-02-16,417.23301920591246
1998-02-17,419.3655172304792
1998-02-18,419.64499914930656
1998-02-19,419.2518872506129
1998-02-20,422.4767327213379
1998-02-23,438.5918939857573
1998-02-24,431.0663005273464
1998-02-25,430.66993226085725
1998-02-26,428.84213189931063
1998-02-27,433.5417077197545
1998-03-02,443.1430013973842
1998-03-03,441.9942397682666
1998-03-04,438.41672924825417
1998-03-05,425.52011024701176
1998-03-06,423.9178784298835
1998-03-09,422.86218521758633
1998-03-10,422.90352167068784
1998-03-11,421.18547655152696
1998-03-12,421.7353364884077
1998-03-13,424.1722813053567
1998-03-16,420.4116793325441
1998-03-17,422.9437508635257
1998-03-18,424.3520544559315
1998-03-19,424.402780371125
1998-03-20,426.00782140888475
1998-03-23,424.599206154296
1998-03-24,424.13512905954343
1998-03-25,418.2077022362177
1998-03-26,416.97686279688463
1998-03-27,412.62349399215316
1998-03-30,407.6500229143486
1998-03-31,402.04529254839747
1998-04-01,401.27109381001554
1998-04-02,397.81436265302625
1998-04-03,394.9447726115253
1998-04-06,394.64711976089046
1998-04-07,399.42727606116983
1998-04-08,404.57898642354206
1998-04-09,403.6754252294042
1998-04-10,413.2761694526541
1998-04-13,412.4380985108038
1998-04-14,420.6116336797685
1998-04-15,415.24625744546574
1998-04-16,413.6960886220341
1998-04-17,409.9271140572437
1998-04-20,417.194650817138
1998-04-21,417.58584062158485
1998-04-22,419.04544704693916
1998-04-23,422.6053532475553
1998-04-24,423.29911321901733
1998-04-27,424.18083039826945
1998-04-28,414.20034794126076
1998-04-29,411.89001213897666
1998-04-30,408.91117436810373
1998-05-01,411.4663206316551
1998-05-04,413.6899689408794
1998-05-05,411.2661301322738
1998-05-06,413.72621382005934
1998-05-07,417.05629635643794
1998-05-08,412.58465330640075
1998-05-11,406.64276918011154
1998-05-12,402.6415241082062
1998-05-13,385.85165472031963
1998-05-14,383.1747349623839
1998-05-15,391.89793966845264
1998-05-18,373.58750112053275
1998-05-19,375.0588905090595
1998-05-20,381.1071887009333
1998-05-21,389.3332728963066
1998-05-22,383.9775643440679
1998-05-25,356.27263853517877
1998-05-26,356.07190020792603
1998-05-27,337.80210159870836
1998-05-28,327.0128859470687
1998-05-29,324.67136325655514
1998-06-01,324.82310366421837
1998-06-02,327.0277337799376
1998-06-03,350.1311417360194
1998-06-04,357.2874453509799
1998-06-05,367.12935834385763
1998-06-08,375.9663391613251
1998-06-09,374.8736624342751
1998-06-10,365.783704363473
1998-06-11,355.2901473222064
1998-06-12,348.92334541977107
1998-06-15,336.2717604138583
1998-06-16,327.2187130173276
1998-06-17,333.5594811066673
1998-06-18,340.3769631073017
1998-06-19,340.205884851131
1998-06-22,337.04669323121436
1998-06-23,337.92138133449095
1998-06-24,342.5243053208023
1998-06-25,345.18996520987037
1998-06-26,339.32815872581284
1998-06-29,335.61378594171094
1998-06-30,332.54688392017096
1998-07-01,329.1696549710936
1998-07-02,328.9923440039443
1998-07-03,325.2366719549248
1998-07-06,325.8179579001694
1998-07-07,327.22472182905193
1998-07-08,330.14602813255624
1998-07-09,327.91218503695416
1998-07-10,328.3793469340277
1998-07-13,332.5008694198039
1998-07-14,341.87845137957225
1998-07-15,338.0106681287198
1998-07-16,339.42887536545703
1998-07-17,340.6927916406956
1998-07-20,342.4671069979807
1998-07-21,345.5681107119833
1998-07-22,342.0602458764181
1998-07-23,336.2816168324748
1998-07-24,343.2034067266919
1998-07-27,344.1673471124343
1998-07-28,343.7587898888906
1998-07-29,347.4989384793258
1998-07-30,346.0167904738246
1998-07-31,346.63754829290593
1998-08-03,341.8807982366992
1998-08-04,340.818347415387
1998-08-05,335.70421976757217
1998-08-06,332.17611107949244
1998-08-07,328.51616256575204
1998-08-10,317.44566849370113
1998-08-11,289.9003190429583
1998-08-12,301.41521937042535
1998-08-13,287.04780631703346
1998-08-14,294.2466172521053
1998-08-17,279.8620142391845
1998-08-18,281.6223572560241
1998-08-19,292.64087430796246
1998-08-20,292.69309896653454
1998-08-21,292.40609378837155
1998-08-24,275.4045733754576
1998-08-25,274.6576627525094
1998-08-26,265.76004525103747
1998-08-27,232.23176058620805
1998-08-28,222.80382028315498
1998-08-31,222.5620118380511
1998-09-01,221.2718226859378
1998-09-02,222.6663824387604
1998-09-03,208.79487410179706
1998-09-04,206.1340962534118
1998-09-07,202.76826877005055
1998-09-08,201.1953336195142
1998-09-09,198.58792421155263
1998-09-10,185.79512724652716
1998-09-11,154.76751978666138
1998-09-14,175.99639730610699
1998-09-15,170.84441251681665
1998-09-16,170.4964101331602
1998-09-17,164.2423361891304
1998-09-18,156.5259233353234
1998-09-21,139.83007768746657
1998-09-22,139.21754064337767
1998-09-23,145.8108652704802
1998-09-24,171.08154329485149
1998-09-25,162.7946837018446
1998-09-28,169.26692665106455
1998-09-29,175.83964695736265
1998-09-30,179.58415308948165
1998-10-01,167.07627524217818
1998-10-02,163.40881231745573
1998-10-05,162.2523221282271
1998-10-06,162.77777858909795
1998-10-07,161.79626455102223
1998-10-08,159.20921891033473
1998-10-09,161.19964469591488
1998-10-12,167.2312839627449
1998-10-13,173.57197123057395
1998-10-14,175.5459110265912
1998-10-15,184.34217086263126
1998-10-16,182.1339532626326
1998-10-19,179.70190556993646
1998-10-20,184.4026202147491
1998-10-21,178.07675377852172
1998-10-22,177.06247899149253
1998-10-23,177.41145551928898
1998-10-26,182.36427828871157
1998-10-27,189.3929448302312
1998-10-28,191.5885037330094
1998-10-29,196.7359914292916
1998-10-30,208.07509926986526
1998-11-02,227.89379608937188
1998-11-03,222.75988956041584
1998-11-04,227.69485128043567
1998-11-05,231.79423079766917
1998-11-06,228.86208100042782
1998-11-09,227.3053305459015
1998-11-10,216.29157856508604
1998-11-11,223.20067547861
1998-11-12,218.49289914933738
1998-11-13,220.67352743864174
1998-11-16,225.70061924509665
1998-11-17,225.9742191229521
1998-11-18,226.68716548369466
1998-11-19,230.81608602069076
1998-11-20,236.57036801722154
1998-11-23,239.49296691590294
1998-11-24,236.89030464163176
1998-11-25,236.94682516734989
1998-11-26,234.42862991671592
1998-11-27,233.7157612564211
1998-11-30,235.2619427022965
1998-12-01,220.38062120313526
1998-12-02,219.2625258328184
1998-12-03,215.64717098920516
1998-12-04,220.32059818580854
1998-12-07,229.37879357628748
1998-12-08,226.69094698559113
1998-12-09,228.67708063821337
1998-12-10,232.75843599411334
1998-12-11,230.09906579178215
1998-12-14,231.52970054778504
1998-12-15,230.39758085231887
1998-12-16,231.72822528484713
1998-12-17,227.73976292226308
1998-12-18,229.14624582763622
1998-12-21,235.78080225313988
1998-12-22,236.24283635660706
1998-12-23,236.4994109647613
1998-12-24,235.89767305145145
1998-12-25,235.89767305145145
1998-12-28,232.71423860524914
1998-12-29,233.16773458020035
1998-12-30,235.0557029849035
1998-12-31,235.2740598468695
1999-01-01,235.2740598468695
1999-01-04,237.88723390190094
1999-01-05,238.0605273868254
1999-01-06,237.11884989575776
1999-01-07,245.32997520290922
1999-01-08,244.59047100740463
1999-01-11,240.59979644157065
1999-01-12,237.62800307173325
1999-01-13,218.06780956474276
1999-01-14,216.24027790654472
1999-01-15,204.0523459341398
1999-01-18,222.28284759592853
1999-01-19,222.72896285677257
1999-01-20,224.69007621426758
1999-01-21,220.37074249790052
1999-01-22,215.8773448724869
1999-01-25,219.35132195365222
1999-01-26,215.1175450025954
1999-01-27,215.82086224341725
1999-01-28,212.72813514562603
1999-01-29,213.62641394283756
1999-02-01,213.8351197275276
1999-02-02,217.89427564106532
1999-02-03,218.0619117668282
1999-02-04,219.2454441894168
1999-02-05,216.0913052765682
1999-02-08,212.92051035288122
1999-02-09,206.05140820064992
1999-02-10,201.7837788058087
1999-02-11,206.8254531189732
1999-02-12,206.3723947380084
1999-02-15,202.2298522790366
1999-02-16,203.37973855960152
1999-02-17,198.0809100282338
1999-02-18,196.33585968444424
1999-02-19,188.4283795514468
1999-02-22,179.75852342305262
1999-02-23,176.1850913399927
1999-02-24,177.81903452827518
1999-02-25,176.2127888354189
1999-02-26,175.711590472273
1999-03-01,174.5360293440257
1999-03-02,173.0466688008767
1999-03-03,168.1573504661451
1999-03-04,161.38768804791124
1999-03-05,168.42263344656806
1999-03-08,182.51814058333548
1999-03-09,180.70596094356702
1999-03-10,179.5219202274104
1999-03-11,176.52084812851598
1999-03-12,176.05998442111593
1999-03-15,175.9725946539388
1999-03-16,174.99504089674497
1999-03-17,175.27450386246767
1999-03-18,168.97742780179473
1999-03-19,174.10750215901444
1999-03-22,171.37345246253844
1999-03-23,166.93826381131166
1999-03-24,161.00788252988448
1999-03-25,165.26635342575673
1999-03-26,162.7911326675425
1999-03-29,161.20301249961636
1999-03-30,161.76557805849046
1999-03-31,168.61250909562963
1999-04-01,171.41173995691412
1999-04-02,176.58605314698605
1999-04-05,176.01738619617373
1999-04-06,180.03596439674934
1999-04-07,178.22975571065192
1999-04-08,180.23234775289194
1999-04-09,180.5142605590034
1999-04-12,174.0210369529268
1999-04-13,173.4974474956134
1999-04-14,174.48915778007444
1999-04-15,173.15269726628844
1999-04-16,183.7280398351612
1999-04-19,186.38114429370628
1999-04-20,187.5447949833597
1999-04-21,189.81929003817712
1999-04-22,185.7469693931721
1999-04-23,190.03470422838848
1999-04-26,188.25778696540348
1999-04-27,195.47771478979806
1999-04-28,191.81036728907745
1999-04-29,192.48705480635556
1999-04-30,193.75555095109044
1999-05-03,198.97718136109336
1999-05-04,202.0051809949948
1999-05-05,202.48199478618892
1999-05-06,211.2262120049222
1999-05-07,212.0124234439083
1999-05-10,212.31199486499426
1999-05-11,213.66138918978186
1999-05-12,212.08239960253167
1999-05-13,203.32749318091916
1999-05-14,205.4500525967696
1999-05-17,202.38182442139546
1999-05-18,204.2089092711249
1999-05-19,205.30710219838463
1999-05-20,203.0627718826134
1999-05-21,200.4660306446288
1999-05-24,200.6100375121952
1999-05-25,198.21325414963135
1999-05-26,197.80713316138517
1999-05-27,197.7852944160051
1999-05-28,197.9484988795769
1999-05-31,203.46901301430879
1999-06-01,202.22590313592272
1999-06-02,199.01798244434642
1999-06-03,201.30286307974413
1999-06-04,200.9579039710508
1999-06-07,195.88471641973644
1999-06-08,198.5508880574127
1999-06-09,197.18472732143042
1999-06-10,201.66211471969547
1999-06-11,204.2955521620443
1999-06-14,203.24868576937985
1999-06-15,204.56305344761844
1999-06-16,204.26729622911947
1999-06-17,202.07675228153258
1999-06-18,203.415843298074
1999-06-21,204.29483320580223
1999-06-22,200.45811708008281
1999-06-23,200.926334003361
1999-06-24,202.04284626707295
1999-06-25,203.85469888670966
1999-06-28,202.9004930139998
1999-06-29,201.96291103943724
1999-06-30,202.75244739101754
1999-07-01,201.42822193649005
1999-07-02,204.80157690549117
1999-07-05,207.056226842134
1999-07-06,210.87569737054378
1999-07-07,209.44957096359133
1999-07-08,213.41435679561013
1999-07-09,217.48364431336384
1999-07-12,217.103875576048
1999-07-13,214.0924126472233
1999-07-14,215.767861594266
1999-07-15,216.31428197283543
1999-07-16,216.35446314483545
1999-07-19,215.51427198108598
1999-07-20,219.1230240939105
1999-07-21,220.14669220048316
1999-07-22,220.70604446866463
1999-07-23,219.94087455467738
1999-07-26,220.29904708086477
1999-07-27,221.21935019174438
1999-07-28,223.79175062582118
1999-07-29,226.25250572355833
1999-07-30,228.53674294025456
1999-08-02,225.83919853189533
1999-08-03,223.7484126248882
1999-08-04,226.44245736743636
1999-08-05,224.3207353095616
1999-08-06,225.2313836722283
1999-08-09,229.74757832408815
1999-08-10,227.95038438800006
1999-08-11,228.22384851761862
1999-08-12,230.0637984838978
1999-08-13,230.75047156826489
1999-08-16,231.2028279326108
1999-08-17,229.96504611564248
1999-08-18,229.05486003136727
1999-08-19,233.3157312185931
1999-08-20,233.59439597174577
1999-08-23,247.67167398267452
1999-08-24,240.09432389306284
1999-08-25,240.9930060465339
1999-08-26,241.53070011072904
1999-08-27,243.74779831155786
1999-08-30,245.0143107663612
1999-08-31,244.85237820258092
1999-09-01,246.80814939155272
1999-09-02,242.42308294669752
1999-09-03,242.09249188782587
1999-09-06,243.41381867227585
1999-09-07,241.97702081216758
1999-09-08,241.79927769814412
1999-09-09,243.0272346829933
1999-09-10,241.7418158216618
1999-09-13,236.95677239727158
1999-09-14,234.0226617322734
1999-09-15,232.1969401900395
1999-09-16,228.2608681254434
1999-09-17,234.79526615144852
1999-09-20,235.50946997989496
1999-09-21,238.19463035182025
1999-09-22,234.59381881576974
1999-09-23,231.65201657646864
1999-09-24,231.09680204248744
1999-09-27,231.99202569895135
1999-09-28,234.31320077754938
1999-09-29,233.4586773825778
1999-09-30,232.7597438824485
1999-10-01,229.02433811402625
1999-10-04,234.60099044195448
1999-10-05,235.60934895527078
1999-10-06,234.9691397863644
1999-10-07,235.00046462122083
1999-10-08,233.7506275451118
1999-10-11,234.75303026244103
1999-10-12,234.8655828464683
1999-10-13,234.40980065091048
1999-10-14,234.18175403735808
1999-10-15,227.94129750774368
1999-10-18,226.88925991561078
1999-10-19,230.95175980240913
1999-10-20,236.3210042648301
1999-10-21,232.57084172199652
1999-10-22,231.52620994286815
1999-10-25,228.55941793671872
1999-10-26,228.3323045547039
1999-10-27,228.50078727414413
1999-10-28,231.7539369839201
1999-10-29,238.48000595085472
1999-11-01,231.97561210342033
1999-11-02,236.69835403679824
1999-11-03,236.58632285685897
1999-11-04,237.4250975285454
1999-11-05,237.7842124017651
1999-11-08,235.68266155647956
1999-11-09,234.8740440769178
1999-11-10,238.1287643817817
1999-11-11,236.66972502939421
1999-11-12,234.92408196437208
1999-11-15,237.55486911470754
1999-11-16,238.52678387993697
1999-11-17,243.7395099685328
1999-11-18,243.8099494544923
1999-11-19,242.5990372429644
1999-11-22,243.11162153733528
1999-11-23,239.54318852359756
1999-11-24,238.09176948028187
1999-11-25,236.04791550591443
1999-11-26,237.57852287026623
1999-11-29,237.07276857297921
1999-11-30,235.78761339479544
1999-12-01,239.11370437003632
1999-12-02,241.46089151761308
1999-12-03,246.5337507397651
1999-12-06,250.60765068425744
1999-12-07,249.41512351759235
1999-12-08,249.86962856207236
1999-12-09,250.91302574285265
1999-12-10,250.20279337557048
1999-12-13,246.05227420762574
1999-12-14,244.00997028229582
1999-12-15,242.3429252653149
1999-12-16,248.06170168894423
1999-12-17,249.77571430915944
1999-12-20,254.86395721420135
1999-12-21,253.75350962754806
1999-12-22,254.47773597292218
1999-12-23,258.67860246110854
1999-12-24,258.67860246110854
1999-12-27,257.6980592152947
1999-12-28,262.43171345280564
1999-12-29,259.47685384639897
1999-12-30,258.9661128538661
1999-12-31,258.9661128538661
2000-01-03,262.4531587988552
2000-01-04,262.4185922495838
2000-01-05,261.1556080074393
2000-01-06,262.4150909200812
2000-01-07,270.1345857551871
2000-01-10,276.0849153077734
2000-01-11,275.3708251505408
2000-01-12,275.0868828090238
2000-01-13,279.98671250182963
2000-01-14,280.4418318361948
2000-01-17,275.60545204419856
2000-01-18,282.90147704172574
2000-01-19,286.8106988039026
2000-01-20,291.71125691237694
2000-01-21,289.8840171162722
2000-01-24,285.0458513975448
2000-01-25,282.79890954500894
2000-01-26,279.03993206076956
2000-01-27,276.80956011045527
2000-01-28,271.4614139221208
2000-01-31,266.1047776169455
2000-02-01,266.23761190667636
2000-02-02,269.42578410909283
2000-02-03,272.8355251137732
2000-02-04,271.76412379713105
2000-02-07,270.4870158898935
2000-02-08,282.05043435854003
2000-02-09,284.4330219508152
2000-02-10,285.63955524419185
2000-02-11,281.72881483501635
2000-02-14,281.7211061755371
2000-02-15,283.10969612559046
2000-02-16,280.27128354278005
2000-02-17,274.9781669523388
2000-02-18,273.0991368342703
2000-02-21,271.226557516239
2000-02-22,272.9648456756136
2000-02-23,275.85285194105734
2000-02-24,271.346106319659
2000-02-25,264.1967817838784
2000-02-28,256.4088579157779
2000-02-29,258.6078665103304
2000-03-01,257.2905925654482
2000-03-02,252.9643892501061
2000-03-03,252.4590889622685
2000-03-06,255.25515617631322
2000-03-07,254.0677557237888
2000-03-08,253.82238597275034
2000-03-09,253.1329486673525
2000-03-10,254.21333894467404
2000-03-13,249.34501379749534
2000-03-14,246.69621394405155
2000-03-15,248.0600991390486
2000-03-16,251.5997379577119
2000-03-17,247.12334178158255
2000-03-20,256.7007660569537
2000-03-21,261.63580260820015
2000-03-22,260.66934783593257
2000-03-23,265.09350713153134
2000-03-24,265.02023182722155
2000-03-27,270.33202271146973
2000-03-28,266.5049943554508
2000-03-29,261.9168951293598
2000-03-30,259.7809584525325
2000-03-31,264.84916884292215
2000-04-03,262.7612675063721
2000-04-04,259.17523508975677
2000-04-05,256.1038779998296
2000-04-06,259.3744545104909
2000-04-07,258.547283423652
2000-04-10,264.4275933798179
2000-04-11,262.1974081239984
2000-04-12,262.54241242685794
2000-04-13,262.4289920967087
2000-04-14,261.0473626814578
2000-04-17,252.88324562469822
2000-04-18,248.22242525082277
2000-04-19,246.47044782625812
2000-04-20,244.1848502877155
2000-04-21,246.50607877641937
2000-04-24,246.53301246314143
2000-04-25,245.05716997968213
2000-04-26,242.1164098334888
2000-04-27,238.9287012128638
2000-04-28,240.72001803779455
2000-05-01,240.29253409395696
2000-05-02,239.34644809141386
2000-05-03,234.46955025062226
2000-05-04,232.137120308277
2000-05-05,230.68518428144048
2000-05-08,230.5616186354891
2000-05-09,234.6359997254723
2000-05-10,233.4788310176333
2000-05-11,230.2949721276431
2000-05-12,230.06309585387893
2000-05-15,233.71021091016985
2000-05-16,232.07320772973387
2000-05-17,229.56187228360326
2000-05-18,237.76663384539683
2000-05-19,225.98467844289073
2000-05-22,228.38186091153358
2000-05-23,227.23669594692734
2000-05-24,222.96240607226375
2000-05-25,223.9432577659372
2000-05-26,226.709023379055
2000-05-29,228.45592162963825
2000-05-30,231.82760473310307
2000-05-31,232.04177584235032
2000-06-01,229.7649771192132
2000-06-02,233.48218234456226
2000-06-05,234.20693462264634
2000-06-06,234.72706717464635
2000-06-07,232.07576531038416
2000-06-08,231.84082495828662
2000-06-09,233.73392996128032
2000-06-12,234.31361655846908
2000-06-13,237.53154430402404
2000-06-14,236.62320387318545
