Date,INDIA SMALL VALUE
1998-02-24,103.88142177074076
1998-02-25,103.9079052434675
1998-02-26,107.62543237699109
1998-02-27,110.39258972323954
1998-03-02,117.3375021392155
1998-03-03,111.91607832634415
1998-03-04,116.8883895951886
1998-03-05,115.22893615999028
1998-03-06,115.43875659577594
1998-03-09,119.85519467027147
1998-03-10,118.47261715089876
1998-03-11,116.7854327023043
1998-03-12,114.86400343137957
1998-03-13,114.86545742451153
1998-03-16,118.29956185521009
1998-03-17,117.46908954511862
1998-03-18,120.30466862449695
1998-03-19,120.38089438851782
1998-03-20,121.0279862160857
1998-03-23,128.03458542505854
1998-03-24,127.59752890846418
1998-03-25,131.3225267141101
1998-03-26,127.98431878017935
1998-03-27,128.95469207738364
1998-03-30,129.1287510964727
1998-03-31,127.87619865317654
1998-04-01,130.89382314281957
1998-04-02,130.8328457894559
1998-04-03,133.5424353136006
1998-04-06,140.66894867203945
1998-04-07,143.73055224675588
1998-04-08,145.22887246672312
1998-04-09,145.22887246672312
1998-04-10,151.0016991142769
1998-04-13,154.86127642254004
1998-04-14,154.86127642254004
1998-04-15,162.6847695717561
1998-04-16,155.0151802033466
1998-04-17,156.4705644596188
1998-04-20,156.35191902061538
1998-04-21,161.3483967822671
1998-04-22,155.5458830153243
1998-04-23,150.77136848860013
1998-04-24,146.52333377585464
1998-04-27,147.59134792217344
1998-04-28,147.60991520710513
1998-04-29,140.38515886457216
1998-04-30,142.14979945233998
1998-05-01,142.11401599118142
1998-05-04,149.3029390932773
1998-05-05,151.91078065008284
1998-05-06,148.0189369434823
1998-05-07,148.0189369434823
1998-05-08,145.91264158955642
1998-05-11,145.96768219370188
1998-05-12,141.64211346200167
1998-05-13,133.57645506671022
1998-05-14,137.4554126775716
1998-05-15,135.730588601376
1998-05-18,140.95547533858644
1998-05-19,144.6691699666394
1998-05-20,148.48335949448975
1998-05-21,142.16414685526038
1998-05-22,142.27923064602663
1998-05-25,144.26046447720148
1998-05-26,142.151622548148
1998-05-27,139.64367952495962
1998-05-28,137.3377299582806
1998-05-29,135.221014835244
1998-06-01,136.16901207014698
1998-06-02,130.31393759639934
1998-06-03,129.0298854199608
1998-06-04,128.10435844431083
1998-06-05,119.26755114032883
1998-06-08,115.64839829752994
1998-06-09,115.14076610411387
1998-06-10,109.48207129326757
1998-06-11,107.93211772646097
1998-06-12,107.57639098988506
1998-06-15,102.51216299045976
1998-06-16,100.50697295415671
1998-06-17,107.54206871026364
1998-06-18,104.66522484537445
1998-06-19,100.44734017424669
1998-06-22,97.17713988963968
1998-06-23,95.57019627250924
1998-06-24,99.14176343889042
1998-06-25,101.79297495611293
1998-06-26,100.2563472338922
1998-06-29,103.48287865838213
1998-06-30,101.71496335382247
1998-07-01,100.1165924148773
1998-07-02,98.13392004208478
1998-07-03,94.8402519006566
1998-07-06,97.70357369151502
1998-07-07,99.34465556731308
1998-07-08,100.00572092047764
1998-07-09,100.30400630046563
1998-07-10,101.76212241138388
1998-07-13,102.50819704422332
1998-07-14,103.37796595929747
1998-07-15,103.84021837797572
1998-07-16,105.21464158523968
1998-07-17,104.3689656768792
1998-07-20,103.72109555685253
1998-07-21,103.17846463256289
1998-07-22,102.2934912219373
1998-07-23,99.19511751766076
1998-07-24,97.83788693597712
1998-07-27,96.66429528730703
1998-07-28,97.94142502137518
1998-07-29,98.9779821758821
1998-07-30,98.80214470645805
1998-07-31,98.2076881754856
1998-08-03,97.0429705057433
1998-08-04,97.21163985498637
1998-08-05,98.11414218415244
1998-08-06,98.26890373173086
1998-08-07,97.81748519072222
1998-08-10,97.47366549833484
1998-08-11,94.9659075203667
1998-08-12,94.43607459672658
1998-08-13,94.78416838903583
1998-08-14,93.9005436804984
1998-08-17,93.7800271546427
1998-08-18,92.25016415510991
1998-08-19,91.80776693561582
1998-08-20,95.42102623703232
1998-08-21,95.13158207912278
1998-08-24,96.17803962802438
1998-08-25,96.86241916558888
1998-08-26,96.88521568692698
1998-08-27,96.5816092429211
1998-08-28,93.72815790963104
1998-08-31,94.04165783588843
1998-09-01,91.92478843305722
1998-09-02,92.84859826433548
1998-09-03,92.70253338698629
1998-09-04,92.82344755600099
1998-09-07,95.5310653139577
1998-09-08,96.49392279685368
1998-09-09,96.88884941494752
1998-09-10,97.21237629399323
1998-09-11,95.8047598092136
1998-09-14,98.04366014352131
1998-09-15,98.21861810408762
1998-09-16,97.84709117166884
1998-09-17,97.63685540682624
1998-09-18,97.96528045201707
1998-09-21,99.09204005169283
1998-09-22,98.45192610833583
1998-09-23,98.64163891380234
1998-09-24,99.04681125794484
1998-09-25,98.7388133207786
1998-09-28,99.24934267307668
1998-09-29,96.63815097019308
1998-09-30,96.22368657237554
1998-10-01,96.22368657237554
1998-10-02,96.22368657237554
1998-10-05,90.79892091029349
1998-10-06,91.31279954824747
1998-10-07,93.1513313613455
1998-10-08,90.86559219612346
1998-10-09,89.82032260914724
1998-10-12,88.13424283654265
1998-10-13,86.19892359031905
1998-10-14,88.04505559148839
1998-10-15,86.98755733101122
1998-10-16,85.07356245038982
1998-10-19,86.59136441472826
1998-10-20,83.73787628208954
1998-10-21,83.75966238992073
1998-10-22,83.76956891415372
1998-10-23,85.90152602160559
1998-10-26,92.624376905515
1998-10-27,91.85327002269015
1998-10-28,90.32153096938218
1998-10-29,89.93013684979572
1998-10-30,88.46429443717678
1998-11-02,88.34275930210634
1998-11-03,87.04482821028296
1998-11-04,87.06540253592502
1998-11-05,87.48010945163998
1998-11-06,88.83839102353731
1998-11-09,92.93499418138474
1998-11-10,93.7302068166753
1998-11-11,92.72326873971089
1998-11-12,92.71103206501363
1998-11-13,92.186757546537
1998-11-16,92.09162706908523
1998-11-17,93.7865454086861
1998-11-18,95.40977442150916
1998-11-19,94.42649076922108
1998-11-20,93.34586949198453
1998-11-23,91.97647422829489
1998-11-24,91.16694554874302
1998-11-25,90.63860799857102
1998-11-26,88.46583704917245
1998-11-27,87.3805676698148
1998-11-30,88.26650817346027
1998-12-01,88.37327240325551
1998-12-02,88.99443568291353
1998-12-03,88.29169925763708
1998-12-04,88.33416384248075
1998-12-07,90.1249867442513
1998-12-08,90.36700483987798
1998-12-09,90.51817696079499
1998-12-10,90.09469157423439
1998-12-11,90.4194067527721
1998-12-14,90.27252276104377
1998-12-15,88.92504359591626
1998-12-16,89.81467348951942
1998-12-17,87.31316420455781
1998-12-18,87.66001589487189
1998-12-21,90.35406731937341
1998-12-22,90.22643397833815
1998-12-23,90.75936922946906
1998-12-24,90.80625308258769
1998-12-25,90.80625308258769
1998-12-28,94.217158909996
1998-12-29,94.47855740424953
1998-12-30,97.27688947053919
1998-12-31,95.77581577981697
1999-01-01,95.77581577981697
1999-01-04,98.89529171096613
1999-01-05,99.26186150371048
1999-01-06,99.90687951620698
1999-01-07,101.0385387932027
1999-01-08,103.88765046918435
1999-01-11,107.32081834231711
1999-01-12,104.58678444613989
1999-01-13,103.62814358687994
1999-01-14,101.71232319349646
1999-01-15,98.28445800470821
1999-01-18,99.206785544869
1999-01-19,97.4508278437493
1999-01-20,97.4508278437493
1999-01-21,99.23770123223657
1999-01-22,98.08878573800102
1999-01-25,97.86893565797783
1999-01-26,97.86893565797783
1999-01-27,99.2570147921669
1999-01-28,97.46685560361664
1999-01-29,95.76651074071032
1999-02-01,92.90493723943288
1999-02-02,91.16460673180681
1999-02-03,91.4714025159532
1999-02-04,90.18921654909772
1999-02-05,89.2597127150997
1999-02-08,88.29759927375558
1999-02-09,89.00707851248994
1999-02-10,90.18380281904008
1999-02-11,90.70097063187426
1999-02-12,90.39827561470985
1999-02-15,89.82616804761585
1999-02-16,91.18587489990469
1999-02-17,91.90514610853053
1999-02-18,92.23993162531444
1999-02-19,91.35272949327799
1999-02-22,90.91369953913265
1999-02-23,90.44508525156908
1999-02-24,90.42518201203775
1999-02-25,90.22210138246568
1999-02-26,87.990267227812
1999-03-01,91.3651443284027
1999-03-02,91.36514432840272
1999-03-03,92.37658609553182
1999-03-04,90.76175991102704
1999-03-05,90.23970266401626
1999-03-08,91.53757721536526
1999-03-09,91.38179107654082
1999-03-10,91.75807211338575
1999-03-11,89.32257614808974
1999-03-12,88.7515647036581
1999-03-15,89.9640168294664
1999-03-16,88.96019350178437
1999-03-17,88.2084787345279
1999-03-18,88.2084787345279
1999-03-19,88.75916830998784
1999-03-22,92.77552733890627
1999-03-23,94.49381754760554
1999-03-24,93.04778194804186
1999-03-25,93.04778194804186
1999-03-26,89.94583877545224
1999-03-29,89.94583877545224
1999-03-30,90.58798598225584
1999-03-31,92.02517141034394
1999-04-01,92.55029794491506
1999-04-02,92.55029794491506
1999-04-05,89.0470842385181
1999-04-06,89.06789433848962
1999-04-07,88.08543649374289
1999-04-08,86.81292712188551
1999-04-09,83.60872144158134
1999-04-12,84.16830404021147
1999-04-13,82.91713700153853
1999-04-14,82.91713700153853
1999-04-15,80.90570100911931
1999-04-16,84.91353462021456
1999-04-19,82.44041207913122
1999-04-20,82.70026832136342
1999-04-21,82.93363667430793
1999-04-22,82.74211037900821
1999-04-23,80.94081053456428
1999-04-26,76.24321802627094
1999-04-27,76.27883321628673
1999-04-28,78.56896934050934
1999-04-29,79.92264659033899
1999-04-30,79.9646816428935
1999-05-03,81.04271665011413
1999-05-04,83.37969311347317
1999-05-05,84.60063891189284
1999-05-06,85.50122410606491
1999-05-07,86.4096125505288
1999-05-10,90.21600800581473
1999-05-11,93.4509877662782
1999-05-12,90.72013399009393
1999-05-13,93.57349489762181
1999-05-14,95.58306559825218
1999-05-17,95.71970108908735
1999-05-18,98.16098859413808
1999-05-19,102.75641567230778
1999-05-20,101.15713822602709
1999-05-21,97.39049911052271
1999-05-24,98.28393535491529
1999-05-25,100.03713312294222
1999-05-26,96.80905449273882
1999-05-27,94.30217024287043
1999-05-28,90.68497774717542
1999-05-31,94.69312335182907
1999-06-01,93.31162453280488
1999-06-02,93.54098134217324
1999-06-03,94.97858784257643
1999-06-04,97.53831392322634
1999-06-07,100.26707169537127
1999-06-08,101.86691990497269
1999-06-09,102.08770958957965
1999-06-10,102.79824677520163
1999-06-11,101.24322104119679
1999-06-14,100.40666986469093
1999-06-15,98.61182864217626
1999-06-16,100.66592379919086
1999-06-17,102.4504484793199
1999-06-18,102.7137280067521
1999-06-21,105.71533804672934
1999-06-22,106.79831655267071
1999-06-23,106.0150672121001
1999-06-24,104.59254464932926
1999-06-25,104.23066683421098
1999-06-28,106.57704459141094
1999-06-29,107.40075897667636
1999-06-30,106.66161645608287
1999-07-01,104.74060682896558
1999-07-02,105.57730578919987
1999-07-05,110.53854660875672
1999-07-06,113.08343571142623
1999-07-07,114.16687373877858
1999-07-08,115.05028765244954
1999-07-09,118.87424873004007
1999-07-12,127.03742216266724
1999-07-13,128.0994640842985
1999-07-14,129.748493804555
1999-07-15,126.44938139912195
1999-07-16,125.23642922176079
1999-07-19,127.3434927907423
1999-07-20,123.91135767748983
1999-07-21,126.5110765571551
1999-07-22,126.66502523511046
1999-07-23,124.41411328853367
1999-07-26,124.19392228381092
1999-07-27,123.56540603517846
1999-07-28,123.53982471693287
1999-07-29,121.46304716743282
1999-07-30,118.92767544586022
1999-08-02,117.18912002999363
1999-08-03,118.27926064441736
1999-08-04,121.17066422423726
1999-08-05,119.4994018763858
1999-08-06,119.62643904537818
1999-08-09,124.36439084896752
1999-08-10,125.44046257704488
1999-08-11,124.50320443839817
1999-08-12,125.42794721801236
1999-08-13,126.75741755094445
1999-08-16,131.79743567375462
1999-08-17,136.77443362670334
1999-08-18,140.6175029116017
1999-08-19,136.73194231352318
1999-08-20,139.16392207399366
1999-08-23,143.6920962770557
1999-08-24,146.7066214395331
1999-08-25,141.23802111349391
1999-08-26,144.77124201490255
1999-08-27,146.33742222016875
1999-08-30,147.7070113579426
1999-08-31,148.37820024818134
1999-09-01,146.23971558616054
1999-09-02,142.81308509279256
1999-09-03,143.07452444821772
1999-09-06,147.2632615141514
1999-09-07,146.48511255473665
1999-09-08,147.73686005926567
1999-09-09,146.72661580512468
1999-09-10,145.23057149129562
1999-09-13,145.23057149129562
1999-09-14,148.0516526986513
1999-09-15,145.64768559666877
1999-09-16,143.36160611620008
1999-09-17,144.72135472985804
1999-09-20,144.1978965077209
1999-09-21,141.64424821899405
1999-09-22,142.9471747666401
1999-09-23,143.93410702237168
1999-09-24,143.72413874050375
1999-09-27,141.89735250336068
1999-09-28,142.88895337777865
1999-09-29,143.84374475571926
1999-09-30,142.17239248422064
1999-10-01,138.60171669865758
1999-10-04,137.3134491769249
1999-10-05,138.87238545383374
1999-10-06,138.24204016154417
1999-10-07,144.63374523502497
1999-10-08,146.07452352311861
1999-10-11,148.53958992925695
1999-10-12,150.82538291149834
1999-10-13,150.51647464387815
1999-10-14,151.77870990978906
1999-10-15,145.48429506438845
1999-10-18,149.65232499783147
1999-10-19,149.6350839465644
1999-10-20,154.28299385371014
1999-10-21,150.72584336315245
1999-10-22,149.69339651364552
1999-10-25,148.79316792660285
1999-10-26,148.12982328816074
1999-10-27,144.59887493447022
1999-10-28,139.70346555167558
1999-10-29,133.837081601917
1999-11-01,127.52106994473277
1999-11-02,133.89603980554853
1999-11-03,132.21330023716425
1999-11-04,132.82107931130372
1999-11-05,134.344680374489
1999-11-08,136.95993747270566
1999-11-09,136.48116624337948
1999-11-10,136.50475033984452
1999-11-11,136.52544946356483
1999-11-12,137.14753465823196
1999-11-15,137.81042604823458
1999-11-16,137.43251383881125
1999-11-17,135.1388884848005
1999-11-18,134.20809860325946
1999-11-19,134.27951269771464
1999-11-22,137.11277410069974
1999-11-23,137.13253212336681
1999-11-24,136.62147626992737
1999-11-25,137.68929876806962
1999-11-26,139.1038119093159
1999-11-29,141.052139867448
1999-11-30,141.86822522381252
1999-12-01,142.55797783839733
1999-12-02,144.467308436961
1999-12-03,145.0055211509041
1999-12-06,149.3561252352805
1999-12-07,150.62841928930197
1999-12-08,146.78188895550397
1999-12-09,147.27216660827847
1999-12-10,145.71588668209878
1999-12-13,146.17872577051088
1999-12-14,145.36477680075973
1999-12-15,145.73878118715632
1999-12-16,149.66745514591977
1999-12-17,149.92535673100568
1999-12-20,154.22054858404917
1999-12-21,154.78801758681308
1999-12-22,156.76090548159777
1999-12-23,154.34519022578456
1999-12-24,149.35093590890665
1999-12-27,146.21149619020608
1999-12-28,146.89356404483354
1999-12-29,147.39333649869394
1999-12-30,147.5869912523588
1999-12-31,147.5869912523588
2000-01-03,157.87896691653324
2000-01-04,158.51002850498438
2000-01-05,154.33879118829768
2000-01-06,157.81925244864283
2000-01-07,155.7174946463064
2000-01-10,159.7489049026367
2000-01-11,153.94269728494666
2000-01-12,154.23338111709413
2000-01-13,152.82201942011028
2000-01-14,153.11655632031432
2000-01-17,156.2789007074618
2000-01-18,155.4848377654839
2000-01-19,156.2315209650211
2000-01-20,154.077451230303
2000-01-21,155.80776151344838
2000-01-24,156.8165031852305
2000-01-25,158.70048212127907
2000-01-26,158.70503423905785
2000-01-27,158.3379733020666
2000-01-28,158.26837575362242
2000-01-31,156.36946450863857
2000-02-01,158.30748918240386
2000-02-02,160.44520800747145
2000-02-03,158.27692029575033
2000-02-04,156.53706629555197
2000-02-07,159.1653115789402
2000-02-08,158.9188038107095
2000-02-09,156.99046552158708
2000-02-10,157.92304662949863
2000-02-11,153.65927919359987
2000-02-14,151.77396976322964
2000-02-15,150.89276902317653
2000-02-16,152.64239190992373
2000-02-17,154.95576064895863
2000-02-18,152.8851562409738
2000-02-21,154.7327508889433
2000-02-22,152.831946127782
2000-02-23,148.96133054726369
2000-02-24,148.125323431778
2000-02-25,145.0725822912296
2000-02-28,151.44780339656563
2000-02-29,144.96291233972235
2000-03-01,149.90065722392848
2000-03-02,149.875805034279
2000-03-03,146.7198442622546
2000-03-06,148.85538363496184
2000-03-07,146.8944500514448
2000-03-08,143.9511928179699
2000-03-09,140.17577714953472
2000-03-10,137.95679297892264
2000-03-13,136.0325172348437
2000-03-14,138.66142458175514
2000-03-15,139.62782847863917
2000-03-16,136.1182570638312
2000-03-17,136.1651297418835
2000-03-20,136.1182570638312
2000-03-21,136.1932246757191
2000-03-22,139.15220525772523
2000-03-23,137.4796056559165
2000-03-24,134.93532438050562
2000-03-27,138.87719210578464
2000-03-28,140.34653355071765
2000-03-29,138.96893730077713
2000-03-30,138.82134666496466
2000-03-31,138.67512221141843
2000-04-03,138.23743233434934
2000-04-04,130.2366896423043
2000-04-05,129.9254563632219
2000-04-06,126.66224240209345
2000-04-07,133.5826091318117
2000-04-10,138.1454039102446
2000-04-11,138.78621066978164
2000-04-12,138.09351491645046
2000-04-13,135.41420728765982
2000-04-14,135.41420728765982
2000-04-17,131.54724217076682
2000-04-18,132.2778948262118
2000-04-19,130.08259255459444
2000-04-20,127.02946492262292
2000-04-21,127.02946492262292
2000-04-24,124.70439738606777
2000-04-25,123.11003897751834
2000-04-26,126.85077235823373
2000-04-27,125.17449926187443
2000-04-28,123.81761921429198
2000-05-01,123.8530807846936
2000-05-02,119.16455227752722
2000-05-03,118.36912623740886
2000-05-04,119.07120126631206
2000-05-05,121.04783134264642
2000-05-08,119.99645143782492
2000-05-09,120.88114085256045
2000-05-10,118.08549321203608
2000-05-11,115.5120957274775
2000-05-12,111.65990505922467
2000-05-15,112.62310438909587
2000-05-16,111.9627299599282
2000-05-17,112.23148079059949
2000-05-18,112.09926036947134
2000-05-19,111.2830027113358
2000-05-22,109.63383930571983
2000-05-23,109.98949075636752
2000-05-24,111.67656289963779
2000-05-25,113.71923747638405
2000-05-26,113.47902621309407
2000-05-29,116.64732960844016
2000-05-30,118.94768298655622
2000-05-31,120.88636781618196
2000-06-01,118.49922476770763
2000-06-02,120.03241184102684
2000-06-05,121.80538211761457
2000-06-06,122.7516128473508
2000-06-07,123.13208303959551
2000-06-08,125.16695347666928
2000-06-09,125.47895114790677
2000-06-12,125.94319723960284
2000-06-13,127.53539795367371
