Date,THAILAND SMALL VALUE
1994-05-31,1513.0365459404961
1994-06-30,1474.2534495342982
1994-07-29,1481.1304610048603
1994-08-31,1494.4963643537994
1994-09-30,1450.34412711064
1994-10-31,1425.6767432188562
1994-11-30,1274.243677799742
1994-12-30,1263.188954949438
1995-01-31,1149.0753024177222
1995-02-28,1152.3039533359592
1995-03-31,1094.6049470420462
1995-04-28,1043.0182037723082
1995-05-31,1199.6609662900123
1995-06-30,1185.45277902071
1995-07-31,1193.6423120467678
1995-08-31,1109.3839967902645
1995-09-29,1074.2313135649038
1995-10-31,1017.068691951894
1995-11-30,953.2166221890407
1995-12-29,1018.4376325364011
1996-01-31,1069.9133960759955
1996-02-29,1027.7133768503481
1996-03-29,971.1494908926354
1996-04-30,951.5690797225514
1996-05-31,982.1982715964305
1996-06-28,963.9823268029994
1996-07-31,865.7973487122947
1996-08-30,878.9499121514838
1996-09-30,856.0964292606081
1996-10-31,731.0915437684952
1996-11-29,716.5853375609146
1996-12-31,658.79932927429
1997-01-01,658.3847791511733
1997-01-02,635.7368461260531
1997-01-03,623.900512544753
1997-01-06,621.954499677427
1997-01-07,637.3717924633659
1997-01-08,640.6197728232161
1997-01-09,648.1062073289417
1997-01-10,647.3524832435276
1997-01-13,644.6607805325076
1997-01-14,634.7673126325901
1997-01-15,643.4447276809165
1997-01-16,642.2543874469368
1997-01-17,642.6295464464141
1997-01-20,649.0389434606291
1997-01-21,653.9396694893344
1997-01-22,656.3835219091492
1997-01-23,646.8258047937038
1997-01-24,644.6405637725277
1997-01-27,640.0671392615807
1997-01-28,638.3842899042172
1997-01-29,625.3079128294552
1997-01-30,619.0550408030756
1997-01-31,607.578727190481
1997-02-03,594.4944111446852
1997-02-04,597.7046792169313
1997-02-05,586.7965118828287
1997-02-06,583.8462992307487
1997-02-07,583.9084765957349
1997-02-10,577.530300287153
1997-02-11,574.8724876416431
1997-02-12,567.0881979021299
1997-02-13,546.9688688600794
1997-02-14,541.35627332865
1997-02-17,535.0497631016439
1997-02-18,537.1388141142588
1997-02-19,547.9228260444182
1997-02-20,550.9131666469945
1997-02-21,551.1255464336742
1997-02-24,552.6488554413476
1997-02-25,552.961832972509
1997-02-26,551.4393449438344
1997-02-27,545.0654884000484
1997-02-28,541.2033419804554
1997-03-03,526.2830370137492
1997-03-04,518.5235651927637
1997-03-05,512.5759816405878
1997-03-06,509.8415035673238
1997-03-07,519.0457068306459
1997-03-10,520.7076215451227
1997-03-11,528.9903295101308
1997-03-12,536.4664728390007
1997-03-13,536.2016003100762
1997-03-14,528.2112814406416
1997-03-17,526.7894617348896
1997-03-18,528.1476674285323
1997-03-19,527.3865558372621
1997-03-20,526.5629017587089
1997-03-21,531.0682688187572
1997-03-24,529.2822582115426
1997-03-25,529.3600022276026
1997-03-26,531.3860214800324
1997-03-27,533.6432497358396
1997-03-28,535.01881637158
1997-03-31,534.713479465462
1997-04-01,524.3439861458477
1997-04-02,534.2460971526338
1997-04-03,528.1754335074312
1997-04-04,530.2544806666865
1997-04-07,528.9313888723167
1997-04-08,529.178431881719
1997-04-09,525.3735547238024
1997-04-10,518.4605088106603
1997-04-11,514.4686741660926
1997-04-14,514.4686741660926
1997-04-15,514.567306964054
1997-04-16,516.4505811466552
1997-04-17,514.4707400456496
1997-04-18,512.9425317103047
1997-04-21,508.7987897044435
1997-04-22,508.08476570882294
1997-04-23,506.02982700729166
1997-04-24,507.7335912051259
1997-04-25,507.85608350217126
1997-04-28,502.87464407887836
1997-04-29,499.33824385201456
1997-04-30,496.8413982624412
1997-05-01,497.12682993513124
1997-05-02,491.8804568050668
1997-05-05,492.1632550745981
1997-05-06,483.10132333619123
1997-05-07,472.79231550986276
1997-05-08,462.86779338309367
1997-05-09,458.38527768619474
1997-05-12,451.53047988164235
1997-05-13,448.7193227064365
1997-05-14,435.7525679451076
1997-05-15,439.56182747406547
1997-05-16,427.36669573891265
1997-05-19,440.56673935897004
1997-05-20,446.1374259279257
1997-05-21,450.83406439346345
1997-05-22,436.2554891856715
1997-05-23,431.5208455459877
1997-05-26,429.59324983886705
1997-05-27,425.0478222162181
1997-05-28,425.2914476448688
1997-05-29,424.89382835934936
1997-05-30,437.35582140096284
1997-06-02,429.8407039179775
1997-06-03,423.2472406597182
1997-06-04,425.9830094034798
1997-06-05,434.4104214531723
1997-06-06,429.34520370032
1997-06-09,422.7466218539437
1997-06-10,428.0108870412242
1997-06-11,425.7257223182149
1997-06-12,421.7349181766705
1997-06-13,394.5756936225423
1997-06-16,387.9606037942968
1997-06-17,380.653840494692
1997-06-18,370.73216276751225
1997-06-19,363.540549228952
1997-06-20,366.83855818213704
1997-06-23,374.054037307917
1997-06-24,363.4636691736042
1997-06-25,359.75419982979037
1997-06-26,362.469251281172
1997-06-27,359.61931767780806
1997-06-30,356.6252500887012
1997-07-01,356.6252500887012
1997-07-02,351.4141256506601
1997-07-03,368.24923575073643
1997-07-04,374.45844360923655
1997-07-07,360.0714649528642
1997-07-08,348.3132578447947
1997-07-09,352.40913999148955
1997-07-10,354.3113275079567
1997-07-11,345.8398192044063
1997-07-14,345.2408358141065
1997-07-15,351.8387482870168
1997-07-16,363.08103253786675
1997-07-17,366.2656978972876
1997-07-18,368.76537079045266
1997-07-21,368.76537079045266
1997-07-22,372.6218718546284
1997-07-23,347.28078989519577
1997-07-24,348.6151203657927
1997-07-25,355.7470180283318
1997-07-28,368.54366628446445
1997-07-29,370.3912521991145
1997-07-30,370.31644561377647
1997-07-31,367.89797172791236
1997-08-01,356.05961625721324
1997-08-04,363.0752612269817
1997-08-05,348.0520481267724
1997-08-06,343.93990656952457
1997-08-07,357.0155465537966
1997-08-08,351.4869357916488
1997-08-11,345.0332554951737
1997-08-12,345.0332554951737
1997-08-13,341.1921020421405
1997-08-14,335.3695827303088
1997-08-15,333.439514804436
1997-08-18,319.0299984107676
1997-08-19,308.3588236793093
1997-08-20,309.54359745777197
1997-08-21,304.02099946662537
1997-08-22,286.3800387822771
1997-08-25,276.11523270460305
1997-08-26,274.12172830017573
1997-08-27,272.4300907851014
1997-08-28,268.0959504936774
1997-08-29,262.50661200716706
1997-09-01,255.07666064472653
1997-09-02,256.90296580623385
1997-09-03,240.39768933968384
1997-09-04,243.66988435943497
1997-09-05,253.64872204974256
1997-09-08,269.623786058426
1997-09-09,273.5714002676579
1997-09-10,264.39873837627005
1997-09-11,267.3680929363926
1997-09-12,258.42036534860745
1997-09-15,255.0666709286161
1997-09-16,248.59127034266476
1997-09-17,242.73746024379656
1997-09-18,247.57790259379806
1997-09-19,246.93539586807074
1997-09-22,243.09200562988647
1997-09-23,250.63759990976953
1997-09-24,257.2616884959398
1997-09-25,266.45981191608286
1997-09-26,265.13184399771444
1997-09-29,260.41598024458557
1997-09-30,256.6250911844369
1997-10-01,254.02384165943116
1997-10-02,251.69725833393306
1997-10-03,247.4866684266561
1997-10-06,241.90899718284084
1997-10-07,242.65580295701048
1997-10-08,241.09337304549592
1997-10-09,242.06809842824774
1997-10-10,245.68180806256993
1997-10-13,245.1297099795289
1997-10-14,244.92599950054714
1997-10-15,248.90363797759227
1997-10-16,245.17375551729276
1997-10-17,242.57894936778015
1997-10-20,230.25979648983164
1997-10-21,225.71806726373498
1997-10-22,229.40730035454928
1997-10-23,229.40730035454928
1997-10-24,222.31788752383764
1997-10-27,217.56388290997873
1997-10-28,205.67137388445224
1997-10-29,204.068938195814
1997-10-30,196.6945826318198
1997-10-31,192.17697943369208
1997-11-03,191.12811546519768
1997-11-04,208.9252508702781
1997-11-05,207.78932653804986
1997-11-06,206.54854956307904
1997-11-07,216.69608489239135
1997-11-10,221.1637619790569
1997-11-11,212.20097402058124
1997-11-12,208.87637325370875
1997-11-13,205.79627600609197
1997-11-14,206.55813868429829
1997-11-17,200.4319059023555
1997-11-18,195.19887660630204
1997-11-19,193.22144872390302
1997-11-20,189.09294028838355
1997-11-21,184.6694595358595
1997-11-24,179.88555733053434
1997-11-25,172.78388666592684
1997-11-26,173.73488107078362
1997-11-27,171.54761011756932
1997-11-28,164.16281676030317
1997-12-01,158.7382192701811
1997-12-02,150.3173465443563
1997-12-03,149.76844337115867
1997-12-04,158.2456748503711
1997-12-05,158.2456748503711
1997-12-08,158.06585325110046
1997-12-09,151.71334562873906
1997-12-10,151.71334562873906
1997-12-11,141.31607645474955
1997-12-12,137.17954401624579
1997-12-15,126.81377783691862
1997-12-16,125.44052729516102
1997-12-17,128.4501582995035
1997-12-18,137.83264925451104
1997-12-19,133.33312607971484
1997-12-22,129.59040840524193
1997-12-23,124.08081287688272
1997-12-24,123.78562176638351
1997-12-25,123.70619171307254
1997-12-26,121.85052647114323
1997-12-29,121.96569774275704
1997-12-30,122.07838399904821
1997-12-31,120.16218706510242
1998-01-01,120.16218706510239
1998-01-02,120.16218706510242
1998-01-05,111.73156154558639
1998-01-06,107.28242445828134
1998-01-07,105.88784230199526
1998-01-08,104.51550067644402
1998-01-09,101.29160204669883
1998-01-12,95.80907842913255
1998-01-13,98.37442761589246
1998-01-14,109.00598574538618
1998-01-15,108.11677408026543
1998-01-16,115.0463653592922
