Date,MALAYSIA SMALL CAP
1998-02-09,477.8809850792149
1998-02-10,509.6628770488536
1998-02-11,517.3752194537599
1998-02-12,446.37040266394183
1998-02-13,443.46543020581214
1998-02-16,409.9673787199836
1998-02-17,436.5057661875681
1998-02-18,442.5126604773907
1998-02-19,459.66298892643556
1998-02-20,449.78325886602585
1998-02-23,438.00420127754484
1998-02-24,482.1565834601832
1998-02-25,466.69127986595987
1998-02-26,491.04478712677303
1998-02-27,495.6177518007468
1998-03-02,499.3624990157272
1998-03-03,462.7361569182248
1998-03-04,443.03983321576635
1998-03-05,422.9684891991724
1998-03-06,414.5586227289203
1998-03-09,381.9803562902623
1998-03-10,419.98246754901317
1998-03-11,409.0569217419168
1998-03-12,412.97881666192575
1998-03-13,430.21702331490985
1998-03-16,420.3788619707238
1998-03-17,416.57914737997083
1998-03-18,440.5065219811838
1998-03-19,464.9967074437176
1998-03-20,459.69217037433276
1998-03-23,485.2186537396641
1998-03-24,458.79834095174624
1998-03-25,465.7120193071375
1998-03-26,459.5672487247835
1998-03-27,460.0767387048832
1998-03-30,445.04965957931495
1998-03-31,447.5774903198276
1998-04-01,425.7701048648777
1998-04-02,408.0427749742744
1998-04-03,392.9980819270981
1998-04-06,387.65468508987436
1998-04-07,388.66268351502316
1998-04-08,399.559197830186
1998-04-09,415.74933270905404
1998-04-10,410.7731657914338
1998-04-13,401.68402181866486
1998-04-14,393.249101475572
1998-04-15,376.40181116351795
1998-04-16,355.3245070259351
1998-04-17,359.13651521880035
1998-04-20,360.95451647808966
1998-04-21,358.59453818275887
1998-04-22,350.9224993988305
1998-04-23,349.4454855432719
1998-04-24,351.6880118971399
1998-04-27,341.9886347426888
1998-04-28,344.7139384122118
1998-04-29,346.0239919494484
1998-04-30,345.21043757609993
1998-05-01,351.99949036177713
1998-05-04,349.34134181355955
1998-05-05,338.74596306297065
1998-05-06,313.0196750247475
1998-05-07,317.02404042299713
1998-05-08,315.99156994557063
1998-05-11,311.55033813374973
1998-05-12,305.1312798180419
1998-05-13,296.7269491715719
1998-05-14,307.45102104897035
1998-05-15,314.7070649184236
1998-05-18,298.41897230243313
1998-05-19,297.09159378404894
1998-05-20,311.9448409943387
1998-05-21,330.5451937852948
1998-05-22,316.2836533308885
1998-05-25,312.78795194072165
1998-05-26,307.5662773923188
1998-05-27,304.00682631820047
1998-05-28,298.90852856901034
1998-05-29,298.8082171903738
1998-06-01,283.50603666523796
1998-06-02,288.4967741916519
1998-06-03,289.8782913533193
1998-06-04,282.9368428881301
1998-06-05,280.2610266140446
1998-06-08,275.0882276274791
1998-06-09,279.0155787288882
1998-06-10,270.1717049935537
1998-06-11,267.17039789859007
1998-06-12,265.4828602429956
1998-06-15,253.7901761506501
1998-06-16,251.2711203125335
1998-06-17,263.72970730053794
1998-06-18,264.97268911556426
1998-06-19,266.42618365051
1998-06-22,256.82558602116904
1998-06-23,255.09596880855423
1998-06-24,253.07759287794153
1998-06-25,248.51430774699932
1998-06-26,239.91009978592888
1998-06-29,233.82504161538574
1998-06-30,236.27854132975398
1998-07-01,237.28887889978986
1998-07-02,235.09142003901852
1998-07-03,236.25783180274843
1998-07-06,233.5919971633025
1998-07-07,233.39996327177766
1998-07-08,229.5480345472453
1998-07-09,222.87542181961695
1998-07-10,216.23100842706708
1998-07-13,213.43725221137618
1998-07-14,216.27620530703706
1998-07-15,219.74237820049834
1998-07-16,222.76493857767386
1998-07-17,227.054091082866
1998-07-20,225.24754237563081
1998-07-21,221.0526834800098
1998-07-22,215.7003809565011
1998-07-23,212.89151808064426
1998-07-24,217.91837740566095
1998-07-27,213.79480324873055
1998-07-28,213.22606035625154
1998-07-29,210.12081114177974
1998-07-30,211.2951930344304
1998-07-31,213.6916776370549
1998-08-03,206.0980610738531
1998-08-04,205.4075500157351
1998-08-05,201.38788008484968
1998-08-06,195.2097027571855
1998-08-07,189.08378382283672
1998-08-10,187.2334338873301
1998-08-11,180.5376177454187
1998-08-12,182.22256159170763
1998-08-13,179.56402318851795
1998-08-14,179.62267861913298
1998-08-17,173.9121829405558
1998-08-18,174.91209298125608
1998-08-19,191.6787208913398
1998-08-20,194.85535269273777
1998-08-21,184.01706778337768
1998-08-24,184.7513837060413
1998-08-25,185.0410703202744
1998-08-26,185.0364655878639
1998-08-27,181.73660866931135
1998-08-28,181.20630622472518
1998-08-31,181.88594046745732
1998-09-01,188.10774473128515
1998-09-02,201.289082944285
1998-09-03,215.76599864616483
1998-09-04,256.43947960571404
1998-09-07,316.3572062310014
1998-09-08,259.0526707902783
1998-09-09,277.24332729116304
1998-09-10,265.50312229243724
1998-09-11,252.56932574642457
1998-09-14,269.0018771915316
1998-09-15,268.28157142757794
1998-09-16,280.07199164801125
1998-09-17,275.9973923970875
1998-09-18,280.14562934198807
1998-09-21,269.7054246016425
1998-09-22,275.4708863919285
1998-09-23,268.6886644580448
1998-09-24,276.04975422472046
1998-09-25,276.169964626526
1998-09-28,276.2034588126624
1998-09-29,272.5228589669449
1998-09-30,189.18577384103648
1998-10-01,185.44147546422653
1998-10-02,183.67559395967845
1998-10-05,180.62544413591502
1998-10-06,187.47595582424609
1998-10-07,186.0308875027636
1998-10-08,186.52887733085294
1998-10-09,188.2771037321952
1998-10-12,196.77757777528169
1998-10-13,193.47564247987057
1998-10-14,195.6692948355444
1998-10-15,200.65212000025116
1998-10-16,203.38850486799967
1998-10-19,203.38850486799967
1998-10-20,214.38821346163624
1998-10-21,211.95558692492756
1998-10-22,209.5119810152203
1998-10-23,208.57843468009068
1998-10-26,205.8241086028059
1998-10-27,202.5603669102088
1998-10-28,200.2978997032992
1998-10-29,198.67191833900296
1998-10-30,199.60404765023537
1998-11-02,207.86670708698375
1998-11-03,208.55243388274624
1998-11-04,216.12283568275285
1998-11-05,221.65354329827176
1998-11-06,231.74726952377634
1998-11-09,242.8225656121393
1998-11-10,239.88469539120618
1998-11-11,244.7575543778113
1998-11-12,239.1421946147472
1998-11-13,242.2327459519137
1998-11-16,238.99607795490476
1998-11-17,240.18499370041982
1998-11-18,236.63547055976784
1998-11-19,235.00063278643054
1998-11-20,237.7889874744976
1998-11-23,249.3815596897974
1998-11-24,256.13485606852356
1998-11-25,264.59877327809556
1998-11-26,263.73418760459816
1998-11-27,266.7195896323342
1998-11-30,275.6467161352245
1998-12-01,290.45350977646166
1998-12-02,298.0869645358099
1998-12-03,300.4619067830828
1998-12-04,306.4625652944469
1998-12-07,295.4311061649267
1998-12-08,287.60458573885666
1998-12-09,294.4169543248263
1998-12-10,290.90760391546837
1998-12-11,294.09443969437604
1998-12-14,294.7106448981219
1998-12-15,290.2046900883263
1998-12-16,286.7483806273356
1998-12-17,284.4713255292239
1998-12-18,286.9648956844505
1998-12-21,275.7992734456993
1998-12-22,263.67600952940154
1998-12-23,279.795698370466
1998-12-24,277.33795605660896
1998-12-25,277.33795605660896
1998-12-28,273.94911595726387
1998-12-29,276.0778528350365
1998-12-30,275.65616455752735
1998-12-31,273.1626459201008
1999-01-01,273.1626459201008
1999-01-04,267.12461864773775
1999-01-05,272.60293185224805
1999-01-06,281.73385174783226
1999-01-07,280.34275439686184
1999-01-08,283.74460365658234
1999-01-11,288.91743072750273
1999-01-12,284.40290716806703
1999-01-13,282.30421567947013
1999-01-14,280.04320901207916
1999-01-15,281.7192523543341
1999-01-18,281.7192523543341
1999-01-19,281.7192523543341
1999-01-20,281.7192523543341
1999-01-21,289.07991262842864
1999-01-22,296.53931637550994
1999-01-25,294.1394207819717
1999-01-26,290.882498403946
1999-01-27,289.5218150844978
1999-01-28,283.4324193756035
1999-01-29,282.72657611226305
1999-02-01,282.72657611226305
1999-02-02,272.443277392132
1999-02-03,265.2962436585659
1999-02-04,270.24613724572765
1999-02-05,262.1593709565011
1999-02-08,245.21649677696556
1999-02-09,259.5808675404691
1999-02-10,255.3050449434959
1999-02-11,262.8006238941329
1999-02-12,267.79728066481573
1999-02-15,267.79728066481573
1999-02-16,267.79728066481573
1999-02-17,267.79728066481573
1999-02-18,263.28460889050996
1999-02-19,263.2168025829726
1999-02-22,260.3942457334077
1999-02-23,258.3583797881465
1999-02-24,252.9637878102634
1999-02-25,254.55571374114942
1999-02-26,306.11456576984597
1999-03-01,298.79841783432795
1999-03-02,296.4722179243364
1999-03-03,289.7861071106433
1999-03-04,291.1224457589897
1999-03-05,289.3765876737365
1999-03-08,288.95689824392997
1999-03-09,294.51319034920004
1999-03-10,291.4614356135119
1999-03-11,288.4276759820075
1999-03-12,291.18379644329195
1999-03-15,288.431718399307
1999-03-16,284.533600996517
1999-03-17,282.15857877990936
1999-03-18,282.59471604660143
1999-03-19,281.7420167562967
1999-03-22,273.5821392413328
1999-03-23,270.23145487784853
1999-03-24,263.4729748261551
1999-03-25,269.445191253226
1999-03-26,269.3809242593004
1999-03-29,269.3809242593004
1999-03-30,268.75343965599666
1999-03-31,273.4623323224641
1999-04-01,288.45787185505776
1999-04-02,301.7154769326238
1999-04-05,293.26945551240976
1999-04-06,301.23220047863623
1999-04-07,298.24978098244503
1999-04-08,296.4554649263193
1999-04-09,302.1902614346999
1999-04-12,300.95918622463483
1999-04-13,308.84243405801357
1999-04-14,305.52270481290657
1999-04-15,312.26769321769893
1999-04-16,326.2486490006251
1999-04-19,334.8357348983248
1999-04-20,330.10586932914333
1999-04-21,323.5891807728753
1999-04-22,339.1001274972868
1999-04-23,345.4721569909309
1999-04-26,362.8084018439582
1999-04-27,356.84328132725966
1999-04-28,358.43195462165824
1999-04-29,366.1035901518199
1999-04-30,369.4231285931496
1999-05-03,362.55006271992556
1999-05-04,371.1237368926427
1999-05-05,379.8157944010358
1999-05-06,386.3135535658979
1999-05-07,378.7096075395175
1999-05-10,386.9678187936552
1999-05-11,398.6469045097733
1999-05-12,393.9523685461265
1999-05-13,395.32686610115456
1999-05-14,405.3727692402568
1999-05-17,409.21707946632296
1999-05-18,429.2455051600989
1999-05-19,433.5478622731633
1999-05-20,442.9501351392697
1999-05-21,438.84048444108254
1999-05-24,414.5238265536176
1999-05-25,427.5452285728904
1999-05-26,422.9185624990112
1999-05-27,422.33854303874205
1999-05-28,413.0261100050719
1999-05-31,400.58954068996246
1999-06-01,418.27270946046684
1999-06-02,407.4129459267489
1999-06-03,406.0399412294702
1999-06-04,403.2110330545102
1999-06-07,398.26316323103697
1999-06-08,418.94525169833116
1999-06-09,417.0569075617884
1999-06-10,426.73643885002593
1999-06-11,435.16035091791275
1999-06-14,452.0231116045436
1999-06-15,448.3275261707611
1999-06-16,459.3257760332358
1999-06-17,457.61830176301385
1999-06-18,454.8917072178204
1999-06-21,454.0025697035852
1999-06-22,462.54609246660215
1999-06-23,467.10028380904606
1999-06-24,470.7066930373232
1999-06-25,476.52885321457063
1999-06-28,489.2508709625614
1999-06-29,498.8212233905798
1999-06-30,492.77728268069177
1999-07-01,510.31495940070727
1999-07-02,520.060158863746
1999-07-05,523.7423404266266
1999-07-06,532.3980478941525
1999-07-07,523.482450020008
1999-07-08,536.1126568250677
1999-07-09,544.7015471906811
1999-07-12,555.708690066065
1999-07-13,545.4170227605358
1999-07-14,566.269647548989
1999-07-15,573.3162624944957
1999-07-16,562.168339040515
1999-07-19,555.3449111860817
1999-07-20,549.1702744444757
1999-07-21,559.4875934272443
1999-07-22,545.2094512948444
1999-07-23,530.6835217515808
1999-07-26,485.7898133105925
1999-07-27,515.4153850817547
1999-07-28,498.5522539791566
1999-07-29,493.11162046291946
1999-07-30,488.2816239496709
1999-08-02,446.8834406151921
1999-08-03,463.42649992773556
1999-08-04,439.80637882344513
1999-08-05,431.6735096043158
1999-08-06,428.9532597287561
1999-08-09,388.89505492722617
1999-08-10,412.7238407429412
1999-08-11,412.51111071218446
1999-08-12,451.36934421237765
1999-08-13,470.8106727081394
1999-08-16,464.6243808138778
1999-08-17,448.49326978852315
1999-08-18,460.1221023085169
1999-08-19,453.23474490879477
1999-08-20,461.13377252761876
1999-08-23,472.0717270677444
1999-08-24,483.14879739281974
1999-08-25,475.6337413191473
1999-08-26,469.12150189596866
1999-08-27,476.14298557274765
1999-08-30,563.2537601265597
1999-08-31,563.2666373592008
1999-09-01,548.8689172029659
1999-09-02,536.3336100943621
1999-09-03,544.3899333550406
1999-09-06,544.4483940973223
1999-09-07,541.4975499567157
1999-09-08,542.6445616769986
1999-09-09,536.6557187323599
1999-09-10,530.4245256745112
1999-09-13,528.8460883837474
1999-09-14,524.0698504447339
1999-09-15,518.6759194757648
1999-09-16,524.7722890687446
1999-09-17,524.063991070964
1999-09-20,515.8152644890868
1999-09-21,535.557889693351
1999-09-22,520.2580394029521
1999-09-23,513.6106032557589
1999-09-24,507.0071254002748
1999-09-27,497.60189299273196
1999-09-28,498.53858404777253
1999-09-29,500.6928264539982
1999-09-30,493.5940184585902
1999-10-01,497.58625190399266
1999-10-04,498.6644580403108
1999-10-05,521.0629876997115
1999-10-06,519.5720984645714
1999-10-07,535.885730097048
1999-10-08,542.2830869022043
1999-10-11,555.4034731471633
1999-10-12,547.5498321075227
1999-10-13,538.3325036782163
1999-10-14,540.4931749285142
1999-10-15,522.567140651517
1999-10-18,511.87945568134546
1999-10-19,525.0326996470359
1999-10-20,521.0191524916
1999-10-21,523.046856243228
1999-10-22,526.4005688994263
1999-10-25,524.9689966461759
1999-10-26,523.9786604117373
1999-10-27,523.2604655513583
1999-10-28,532.7077335087954
1999-10-29,526.6185773636417
1999-11-01,518.1253480018751
1999-11-02,512.8160065780302
1999-11-03,512.8463802396548
1999-11-04,508.8456028256013
1999-11-05,507.3505656234349
1999-11-08,507.3505656234349
1999-11-09,498.7446168242846
1999-11-10,514.2940887019663
1999-11-11,509.87244447986615
1999-11-12,508.0063487054254
1999-11-15,510.7053006899974
1999-11-16,505.6244024908388
1999-11-17,505.8976395605117
1999-11-18,507.7913797327548
1999-11-19,518.4164832536692
1999-11-22,523.3675769812152
1999-11-23,529.217688937217
1999-11-24,526.718316854691
1999-11-25,523.3026367494889
1999-11-26,528.8365929469892
1999-11-29,528.9611563425987
1999-11-30,519.2868810601097
1999-12-01,515.4624514646374
1999-12-02,514.4138879971862
1999-12-03,512.2661821445546
1999-12-06,514.878229743695
1999-12-07,519.8356163262687
1999-12-08,515.8266842223454
1999-12-09,520.8893259093611
1999-12-10,522.8450091912066
1999-12-13,543.9645627236938
1999-12-14,539.3626350783866
1999-12-15,534.9881445192226
1999-12-16,536.239089753065
1999-12-17,544.9428738300087
1999-12-20,552.1334194207725
1999-12-21,551.4250288313734
1999-12-22,550.8231299130272
1999-12-23,551.3314347606283
1999-12-24,551.0760669523368
1999-12-27,550.8520513889579
1999-12-28,556.6237368842793
1999-12-29,561.9526063531354
1999-12-30,566.7654341995843
1999-12-31,566.7654341995843
2000-01-03,603.2165675759779
2000-01-04,603.1687573026564
2000-01-05,589.5246740760376
2000-01-06,589.9786920956303
2000-01-07,589.9786920956303
2000-01-10,589.9786920956303
2000-01-11,612.4948049608495
2000-01-12,621.7476376071039
2000-01-13,621.5798145651296
2000-01-14,631.2865436086743
2000-01-17,653.8785954298551
2000-01-18,660.2144180887699
2000-01-19,653.5310218860516
2000-01-20,679.9992956530612
2000-01-21,679.9069138732145
2000-01-24,674.8713228196804
2000-01-25,677.1688394674142
2000-01-26,662.8621539593122
2000-01-27,667.5367759879504
2000-01-28,656.4703884801739
2000-01-31,648.045601594198
2000-02-01,648.045601594198
2000-02-02,673.5680718417584
2000-02-03,685.3839524012594
2000-02-04,685.3993323707872
2000-02-07,685.3993323707872
2000-02-08,706.15569417919
2000-02-09,726.9194992670639
2000-02-10,735.8511749930492
2000-02-11,746.1102566953443
2000-02-14,747.3031397817558
2000-02-15,733.814408452932
2000-02-16,742.7602887674282
2000-02-17,753.1863235510301
2000-02-18,761.857151869865
2000-02-21,764.4515197239693
2000-02-22,764.3084098015904
2000-02-23,775.8491595957227
2000-02-24,796.4450319805987
2000-02-25,780.6286866057105
2000-02-28,751.5423170743111
2000-02-29,740.6029694005672
2000-03-01,735.6308311336634
2000-03-02,696.9641312609199
2000-03-03,720.1683189131443
2000-03-06,705.5036102530373
2000-03-07,684.3831019564127
2000-03-08,692.3303904783688
2000-03-09,691.2708548699948
2000-03-10,731.9206833591279
2000-03-13,712.8078792712922
2000-03-14,706.0004129291566
2000-03-15,703.7368848279194
2000-03-16,703.7368848279194
2000-03-17,708.5985492914641
2000-03-20,699.3297744016253
2000-03-21,705.2169278160918
2000-03-22,711.8084081112065
2000-03-23,733.3945053903682
2000-03-24,736.9305884130248
2000-03-27,755.8529408039652
2000-03-28,758.9943149490457
2000-03-29,761.6952442524034
2000-03-30,742.8632462006946
2000-03-31,748.6184673693667
2000-04-03,745.2856487478084
2000-04-04,740.0408408086937
2000-04-05,725.9354236658326
2000-04-06,725.9354236658326
2000-04-07,729.0521210446958
2000-04-10,720.0389077992069
2000-04-11,720.8688928032677
2000-04-12,721.8938020432464
2000-04-13,712.4893133740234
2000-04-14,709.6042059601675
2000-04-17,653.740584259929
2000-04-18,658.6131699600905
2000-04-19,669.9348370612267
2000-04-20,661.3064239775705
2000-04-21,661.4003202986248
2000-04-24,649.2920149239724
2000-04-25,659.3308663259011
2000-04-26,658.5688634639401
2000-04-27,661.1304468615252
2000-04-28,664.1815636381616
2000-05-01,664.1815636381616
2000-05-02,662.285762925371
2000-05-03,664.494053630664
2000-05-04,668.8179917028468
2000-05-05,684.2515785203999
2000-05-08,686.5093163116846
2000-05-09,679.7239111219798
2000-05-10,679.0639228294234
2000-05-11,668.3964694881906
2000-05-12,665.1583840969566
2000-05-15,659.1402182544106
2000-05-16,665.5044830052459
2000-05-17,664.156027584016
2000-05-18,664.156027584016
2000-05-19,674.2342077965849
2000-05-22,664.2056453089915
2000-05-23,658.0108216518945
2000-05-24,648.7747107945659
2000-05-25,641.7316271249545
2000-05-26,627.60389700507
2000-05-29,634.7799393048047
2000-05-30,626.9008792286763
