Date,TAIWAN SMALL CAP
1998-01-09,1814.467886894153
1998-01-12,1711.97733284712
1998-01-13,1755.1704355975803
1998-01-14,1827.4568467951065
1998-01-15,1826.5281605496264
1998-01-16,1835.566059479024
1998-01-19,1863.8743665991842
1998-01-20,1867.8278479110668
1998-01-21,1880.5985776620748
1998-01-22,1868.9033107286273
1998-01-23,1856.1638523291551
1998-01-26,1851.4482104933213
1998-01-27,1851.4482104933213
1998-01-28,1851.4482104933213
1998-01-29,1851.6701077951186
1998-01-30,1851.6701077951186
1998-02-02,1941.503672130256
1998-02-03,1962.3639226600458
1998-02-04,1969.3596036399538
1998-02-05,2004.2029120201291
1998-02-06,1991.700260387563
1998-02-09,2007.952591615345
1998-02-10,1997.802857149906
1998-02-11,2023.5819432591538
1998-02-12,2025.118173585517
1998-02-13,2031.4348510553236
1998-02-16,2038.2811660589653
1998-02-17,2033.903579611038
1998-02-18,2060.0306742551634
1998-02-19,2096.4039478727245
1998-02-20,2119.7908349172703
1998-02-23,2194.6460099579426
1998-02-24,2159.893519122882
1998-02-25,2174.4507204605807
1998-02-26,2236.9527223340833
1998-02-27,2234.092375840554
1998-03-02,2277.462292133279
1998-03-03,2266.940326601797
1998-03-04,2228.9746836296194
1998-03-05,2187.346245448721
1998-03-06,2213.171033585578
1998-03-09,2287.8927253603038
1998-03-10,2269.5013932980655
1998-03-11,2317.039790495082
1998-03-12,2332.8975690282277
1998-03-13,2334.6654310074214
1998-03-16,2327.7342027706845
1998-03-17,2301.4209542887697
1998-03-18,2266.530145468591
1998-03-19,2236.573337060598
1998-03-20,2265.16899191284
1998-03-23,2254.252400356958
1998-03-24,2269.517049448245
1998-03-25,2304.746230087397
1998-03-26,2322.470631733631
1998-03-27,2339.743950873085
1998-03-30,2321.111059177262
1998-03-31,2343.2638279907837
1998-04-01,2339.6208106945774
1998-04-02,2342.1282340362714
1998-04-03,2372.6990295305277
1998-04-06,2378.6306713403974
1998-04-07,2393.2290901783267
1998-04-08,2403.4777113077594
1998-04-09,2361.975151430249
1998-04-10,2379.5014146353546
1998-04-13,2338.4252683861073
1998-04-14,2299.7527771397795
1998-04-15,2299.354950268236
1998-04-16,2291.249260664207
1998-04-17,2235.8578209277243
1998-04-20,2198.9085470970626
1998-04-21,2156.77336537516
1998-04-22,2214.343250621466
1998-04-23,2217.4639822498784
1998-04-24,2228.945048022261
1998-04-27,2178.50198322036
1998-04-28,2164.275497504448
1998-04-29,2149.7585678907044
1998-04-30,2150.3586683025396
1998-05-01,2150.326062409161
1998-05-04,2168.976429015791
1998-05-05,2162.4447256835156
1998-05-06,2163.7526535566453
1998-05-07,2158.183408207584
1998-05-08,2127.9518642392345
1998-05-11,2165.077544369873
1998-05-12,2144.750309667456
1998-05-13,2121.122695613461
1998-05-14,2118.4278509371698
1998-05-15,2108.7826869911173
1998-05-18,2080.6643460619034
1998-05-19,2087.605340514145
1998-05-20,2136.4126098350102
1998-05-21,2154.6093693940497
1998-05-22,2167.1386612713945
1998-05-25,2153.8847099112404
1998-05-26,2099.7090652705892
1998-05-27,2070.6353992591503
1998-05-28,2062.7904163253997
1998-05-29,2006.935039771187
1998-06-01,1911.3524059727245
1998-06-02,1889.3155351623159
1998-06-03,1917.4641718157902
1998-06-04,1865.453926611578
1998-06-05,1890.668960035112
1998-06-08,1908.8355118976997
1998-06-09,1878.8050341758508
1998-06-10,1821.1438788219891
1998-06-11,1814.8773783513705
1998-06-12,1792.7204640112661
1998-06-15,1830.3464934888088
1998-06-16,1858.6394390448054
1998-06-17,1882.339047456177
1998-06-18,1967.6756068203347
1998-06-19,1968.0942221462747
1998-06-22,1950.7149670335261
1998-06-23,1940.053549705918
1998-06-24,1934.763110518911
1998-06-25,1955.2149847887733
1998-06-26,1952.329603350002
1998-06-29,1909.4955119028343
1998-06-30,1921.2801290767839
1998-07-01,1921.5877128552706
1998-07-02,1959.0670191743227
1998-07-03,1960.6396672833203
1998-07-06,1992.1018939646372
1998-07-07,1988.0161912264844
1998-07-08,2011.6878084172345
1998-07-09,1996.340454095276
1998-07-10,1986.742735746206
1998-07-13,1977.6243252464783
1998-07-14,1970.207860300983
1998-07-15,1988.69673115051
1998-07-16,2004.9717229742573
1998-07-17,2029.258903330793
1998-07-20,2029.2374622866191
1998-07-21,2013.6317389145931
1998-07-22,2003.718386839495
1998-07-23,2010.075518374243
1998-07-24,2017.6136644920584
1998-07-27,2007.9360280234662
1998-07-28,1988.5651726577178
1998-07-29,1962.9614098066002
1998-07-30,1942.3022694524632
1998-07-31,1925.045935876204
1998-08-03,1904.7026466860489
1998-08-04,1893.351155812719
1998-08-05,1873.4289113176912
1998-08-06,1863.8394638888187
1998-08-07,1881.1417556266176
1998-08-10,1833.321392884918
1998-08-11,1835.041925574199
1998-08-12,1837.1109578028806
1998-08-13,1847.2335080785965
1998-08-14,1840.0449947951965
1998-08-17,1818.1804946302068
1998-08-18,1795.1984562103494
1998-08-19,1817.2118337032375
1998-08-20,1822.2500627660568
1998-08-21,1813.5769277633237
1998-08-24,1747.7390554468275
1998-08-25,1729.1859716288704
1998-08-26,1713.2561919057753
1998-08-27,1714.5633219065392
1998-08-28,1681.644310767465
1998-08-31,1636.510155809898
1998-09-01,1580.2120221122489
1998-09-02,1617.748202404342
1998-09-03,1571.482738555514
1998-09-04,1624.6862342969023
1998-09-07,1703.4250333919883
1998-09-08,1729.8388689948142
1998-09-09,1729.795172627496
1998-09-10,1710.7311210249864
1998-09-11,1709.970607579157
1998-09-14,1729.0142505449712
1998-09-15,1731.5704669175009
1998-09-16,1757.5554242274004
1998-09-17,1779.3371541373685
1998-09-18,1785.7005221560107
1998-09-21,1781.497166256647
1998-09-22,1773.5580179650724
1998-09-23,1748.457456386443
1998-09-24,1751.6463066868932
1998-09-25,1754.547845638205
1998-09-28,1730.963143932174
1998-09-29,1719.665895806742
1998-09-30,1719.6869375398082
1998-10-01,1699.1568511399587
1998-10-02,1646.8791798993057
1998-10-05,1672.020537366854
1998-10-06,1712.5450129995118
1998-10-07,1749.8736023132583
1998-10-08,1827.6105235351374
1998-10-09,1825.0407241350433
1998-10-12,1817.7661385022075
1998-10-13,1796.2156546599904
1998-10-14,1773.1078165443755
1998-10-15,1783.5235291531585
1998-10-16,1783.5235291531585
1998-10-19,1807.1663115230292
1998-10-20,1804.3651993166511
1998-10-21,1834.2058403772992
1998-10-22,1832.1549058460837
1998-10-23,1837.1984674056193
1998-10-26,1838.7702822926244
1998-10-27,1840.6146043228155
1998-10-28,1819.268017779709
1998-10-29,1821.3439413499382
1998-10-30,1832.668315527593
1998-11-02,1833.3073948912963
1998-11-03,1797.5529124783307
1998-11-04,1758.7055728308794
1998-11-05,1738.1616045974695
1998-11-06,1719.7507435583323
1998-11-09,1730.1131558231639
1998-11-10,1688.7532108488265
1998-11-11,1641.7087194101039
1998-11-12,1641.7087194101039
1998-11-13,1654.0751519085807
1998-11-16,1683.2646844473584
1998-11-17,1701.5611299177997
1998-11-18,1697.9724729486297
1998-11-19,1728.558231894768
1998-11-20,1753.0348387993884
1998-11-23,1748.4740087331968
1998-11-24,1744.375632272571
1998-11-25,1684.5922318820028
1998-11-26,1730.772340217736
1998-11-27,1717.5039173005719
1998-11-30,1689.2240472037947
1998-12-01,1670.481138766017
1998-12-02,1681.9247372803277
1998-12-03,1683.1106703327714
1998-12-04,1692.5603332893731
1998-12-07,1715.7459507620986
1998-12-08,1699.4829317019496
1998-12-09,1694.9468334394153
1998-12-10,1668.9570172833112
1998-12-11,1653.1857297875129
1998-12-14,1642.6117579377315
1998-12-15,1657.6563233756835
1998-12-16,1633.9607405142806
1998-12-17,1599.7117096685872
1998-12-18,1570.2766472942906
1998-12-21,1520.3328445128984
1998-12-22,1559.1218009879449
1998-12-23,1545.3888014957465
1998-12-24,1538.4652014610917
1998-12-25,1538.346592385691
1998-12-28,1491.5430992266338
1998-12-29,1479.691834456819
1998-12-30,1475.5171513578248
1998-12-31,1465.7924404356222
1999-01-01,1465.7924404356222
1999-01-04,1468.8699206760393
1999-01-05,1412.4809731011746
1999-01-06,1403.5964911579056
1999-01-07,1447.415129123592
1999-01-08,1458.5396470357168
1999-01-11,1456.2108941992012
1999-01-12,1437.1360566386709
1999-01-13,1430.2910551747952
1999-01-14,1409.2493574681448
1999-01-15,1446.9401294047725
1999-01-18,1435.0734608942066
1999-01-19,1415.9299001522124
1999-01-20,1402.969532255198
1999-01-21,1396.9247684685918
1999-01-22,1374.314751022164
1999-01-25,1327.7927091118718
1999-01-26,1321.4782002388774
1999-01-27,1333.7259192419735
1999-01-28,1314.882671772061
1999-01-29,1292.3399647063613
1999-02-01,1281.0738163122085
1999-02-02,1247.296844698466
1999-02-03,1218.1538090288293
1999-02-04,1161.438211430103
1999-02-05,1134.883593573504
1999-02-08,1234.251576805333
1999-02-09,1215.8188374674971
1999-02-10,1238.227016837234
1999-02-11,1237.843783467739
1999-02-12,1238.2270168372338
1999-02-15,1238.2270168372338
1999-02-16,1238.2270168372338
1999-02-17,1236.3132192841624
1999-02-18,1236.5644503728704
1999-02-19,1231.8047719649685
1999-02-22,1302.9273422681783
1999-02-23,1256.5700490455479
1999-02-24,1254.077287698734
1999-02-25,1267.0828260805438
1999-02-26,1274.6193635784687
1999-03-01,1291.0853123047757
1999-03-02,1288.6939288205217
1999-03-03,1299.102103712769
1999-03-04,1301.2413219464895
1999-03-05,1305.274231843682
1999-03-08,1304.8836698794616
1999-03-09,1312.5053111891323
1999-03-10,1311.1602171105244
1999-03-11,1302.008337745017
1999-03-12,1296.7364270595642
1999-03-15,1308.4551303754818
1999-03-16,1328.4549322211014
1999-03-17,1344.4323898673672
1999-03-18,1374.8002617550972
1999-03-19,1410.935821052284
1999-03-22,1419.2508497930498
1999-03-23,1416.9290427551682
1999-03-24,1408.461710649543
1999-03-25,1417.000479246275
1999-03-26,1440.9518658284817
1999-03-29,1428.831455648093
1999-03-30,1412.6718573357066
1999-03-31,1408.4658394277576
1999-04-01,1426.5772348217681
1999-04-02,1455.868557501292
1999-04-05,1458.0378038525064
1999-04-06,1466.4978785967812
1999-04-07,1453.6973208306108
1999-04-08,1468.2961329086106
1999-04-09,1459.544192097351
1999-04-12,1435.7554322608178
1999-04-13,1451.382146029635
1999-04-14,1463.5947674807458
1999-04-15,1475.2386671473378
1999-04-16,1471.1828993256377
1999-04-19,1512.8195373346139
1999-04-20,1526.2092985827292
1999-04-21,1503.5800631261166
1999-04-22,1503.2465308810886
1999-04-23,1544.27316245606
1999-04-26,1562.918389197399
1999-04-27,1550.0951886146067
1999-04-28,1544.6376826479013
1999-04-29,1522.9801858234637
1999-04-30,1531.6836113728143
1999-05-03,1550.4238180998427
1999-05-04,1581.0820920115332
1999-05-05,1587.5253623439737
1999-05-06,1576.9671815498061
1999-05-07,1566.1363345361838
1999-05-10,1564.9457998639414
1999-05-11,1559.625996323078
1999-05-12,1541.2253235367048
1999-05-13,1528.0124370695864
1999-05-14,1536.9356674856867
1999-05-17,1535.8063061909988
1999-05-18,1516.5272979474269
1999-05-19,1505.8636092970096
1999-05-20,1520.0498202678114
1999-05-21,1516.9011142447791
1999-05-24,1501.191979790139
1999-05-25,1455.7474764342098
1999-05-26,1447.2815426640411
1999-05-27,1467.550804665152
1999-05-28,1449.4565258428397
1999-05-31,1405.8732203242078
1999-06-01,1427.5662000826417
1999-06-02,1436.795135117539
1999-06-03,1439.5774029241613
1999-06-04,1440.79269491024
1999-06-07,1436.8308478884219
1999-06-08,1437.3759399028147
1999-06-09,1430.7086868839651
1999-06-10,1419.2786160221503
1999-06-11,1423.979315910294
1999-06-14,1425.8928361239866
1999-06-15,1406.4723773199719
1999-06-16,1393.7816121904968
1999-06-17,1381.756633985423
1999-06-18,1381.9702306207587
1999-06-21,1389.2895813179216
1999-06-22,1399.1112101250417
1999-06-23,1389.9632642575114
1999-06-24,1390.1947326176332
1999-06-25,1375.9194940302489
1999-06-28,1370.9559866364843
1999-06-29,1375.835257224968
1999-06-30,1376.4575569478714
1999-07-01,1376.1229654384067
1999-07-02,1384.4154722225787
1999-07-05,1446.969803179067
1999-07-06,1417.2383050561104
1999-07-07,1414.840015267955
1999-07-08,1417.7136152028145
1999-07-09,1418.572548925145
1999-07-12,1405.5694331811058
1999-07-13,1368.9385494289068
1999-07-14,1319.9457649582098
1999-07-15,1315.9774603650674
1999-07-16,1233.939845292226
1999-07-19,1185.516017747598
1999-07-20,1248.3219055511681
1999-07-21,1234.2679796255447
1999-07-22,1229.5859892463222
1999-07-23,1249.913654565641
1999-07-26,1242.464422019208
1999-07-27,1214.377061219601
1999-07-28,1226.8183845899828
1999-07-29,1197.8076976227128
1999-07-30,1199.2687096300099
1999-08-02,1184.7894455464154
1999-08-03,1176.6644258381864
1999-08-04,1178.409771016399
1999-08-05,1154.5485456558492
1999-08-06,1127.583921423172
1999-08-09,1148.8291577744992
1999-08-10,1165.15191269696
1999-08-11,1162.3692104427757
1999-08-12,1181.0261744537088
1999-08-13,1203.2339908845856
1999-08-16,1239.1342549488838
1999-08-17,1251.952435230358
1999-08-18,1272.5902563322434
1999-08-19,1261.7009435838288
1999-08-20,1280.923913118883
1999-08-23,1313.5663032904722
1999-08-24,1279.6787429823448
1999-08-25,1287.225784284074
1999-08-26,1283.039988898216
1999-08-27,1283.1225282960486
1999-08-30,1289.2384417781504
1999-08-31,1297.8378546767915
1999-09-01,1293.954517564937
1999-09-02,1287.2797298604585
1999-09-03,1264.4782791082514
1999-09-06,1264.957107152526
1999-09-07,1247.690177647084
1999-09-08,1244.5505680420606
1999-09-09,1246.1778096672106
1999-09-10,1279.5494129965173
1999-09-13,1301.910840036899
1999-09-14,1295.131865532167
1999-09-15,1275.0751265190677
1999-09-16,1274.302816528466
1999-09-17,1265.1457478509797
1999-09-20,1264.6189470155116
1999-09-21,1260.7610976001422
1999-09-22,1260.7214485310935
1999-09-23,1260.6734561913645
1999-09-24,1260.6734561913645
1999-09-27,1237.3580797865768
1999-09-28,1216.392800619151
1999-09-29,1220.4961748579638
1999-09-30,1225.8991774583635
1999-10-01,1244.928236793698
1999-10-04,1281.5805024513563
1999-10-05,1265.3940259274646
1999-10-06,1245.0088675952074
1999-10-07,1242.6701711307724
1999-10-08,1238.857293167275
1999-10-11,1237.7915455463092
1999-10-12,1257.8539963567157
1999-10-13,1257.2348534206767
1999-10-14,1253.1196402990934
1999-10-15,1249.5142072954925
1999-10-18,1231.9601957245782
1999-10-19,1220.7487566850255
1999-10-20,1211.2408040095356
1999-10-21,1211.0975357290092
1999-10-22,1204.1395608643602
1999-10-25,1206.1607875335444
1999-10-26,1199.3151633022262
1999-10-27,1181.265869743715
1999-10-28,1164.3758958277863
1999-10-29,1146.0722328299032
1999-11-01,1154.0667059109269
1999-11-02,1142.4661751234078
1999-11-03,1114.643649421316
1999-11-04,1084.0155241454506
1999-11-05,1070.6227487773187
1999-11-08,1045.1837833428601
1999-11-09,1038.803898473149
1999-11-10,1044.343010247851
1999-11-11,1059.3249288861407
1999-11-12,1059.4750907100208
1999-11-15,1060.1144081970372
1999-11-16,1062.4554093296078
1999-11-17,1070.7116644742098
1999-11-18,1076.2956501369854
1999-11-19,1085.8259870831496
1999-11-22,1111.7706243696082
1999-11-23,1112.078649910507
1999-11-24,1099.9016653519282
1999-11-25,1095.022991870786
1999-11-26,1063.0961054685456
1999-11-29,1089.340110915939
1999-11-30,1092.8480621098554
1999-12-01,1086.8259401520584
1999-12-02,1101.7113889652444
1999-12-03,1117.8614794429934
1999-12-06,1116.4252046395482
1999-12-07,1108.4867269268743
1999-12-08,1103.045304579616
1999-12-09,1096.178168681514
1999-12-10,1096.1875839242948
1999-12-13,1110.1563127402255
1999-12-14,1108.7370078870276
1999-12-15,1108.1257087119818
1999-12-16,1099.9059662572686
1999-12-17,1096.955204386447
1999-12-20,1108.9536218373196
1999-12-21,1120.9197248847142
1999-12-22,1119.2731129496333
1999-12-23,1124.9165789478518
1999-12-24,1132.6800883166252
1999-12-27,1134.6256129162166
1999-12-28,1138.4618834626535
1999-12-29,1139.0948043267676
1999-12-30,1143.7456539265709
1999-12-31,1143.6895651312097
2000-01-03,1142.3049530668864
2000-01-04,1190.3020747916833
2000-01-05,1205.4193012844012
2000-01-06,1235.0956399729193
2000-01-07,1244.3917048929734
2000-01-10,1268.7999924408846
2000-01-11,1254.9021419218507
2000-01-12,1272.299967302593
2000-01-13,1277.7668557914162
2000-01-14,1268.877626138483
2000-01-17,1327.0946044050525
2000-01-18,1338.360873531254
2000-01-19,1340.1490611450859
2000-01-20,1319.1001080492717
2000-01-21,1338.6648925950603
2000-01-24,1370.36919854468
2000-01-25,1380.8307066949683
2000-01-26,1406.4391845814437
2000-01-27,1431.059072919589
2000-01-28,1442.9465892295127
2000-01-31,1449.4372208217335
2000-02-01,1485.2514043486026
2000-02-02,1480.4503090387464
2000-02-03,1480.2819913437493
2000-02-04,1480.7470008743771
2000-02-07,1481.7099317804893
2000-02-08,1485.3321040387532
2000-02-09,1527.673054074169
2000-02-10,1575.9388852451564
2000-02-11,1600.0018832036337
2000-02-14,1593.8044461653496
2000-02-15,1565.0839022082298
2000-02-16,1615.9771905694229
2000-02-17,1660.8019968661677
2000-02-18,1655.2608777679748
2000-02-21,1698.2068858678895
2000-02-22,1627.1744845423923
2000-02-23,1587.579322814498
2000-02-24,1554.1820146842222
2000-02-25,1497.591492096598
2000-02-28,1497.9972907151457
2000-02-29,1475.1943495204175
2000-03-01,1531.8221401616233
2000-03-02,1521.2420128566573
2000-03-03,1534.1911550945892
2000-03-06,1519.2033078927657
2000-03-07,1510.292069888832
2000-03-08,1521.4112839511654
2000-03-09,1553.1842260149795
2000-03-10,1522.0436309071877
2000-03-13,1429.4045837741335
2000-03-14,1389.3699548386082
2000-03-15,1346.3776538765726
2000-03-16,1318.517245334252
2000-03-17,1331.3562950782969
2000-03-20,1304.833155389451
2000-03-21,1385.4737401520908
2000-03-22,1420.8848169271696
2000-03-23,1495.9577366672515
2000-03-24,1492.9708758074414
2000-03-27,1520.6241301259688
2000-03-28,1540.6849393522073
2000-03-29,1553.225460766127
2000-03-30,1551.1116754402756
2000-03-31,1545.6820257994584
2000-04-03,1544.6448480357985
2000-04-04,1545.4061318445888
2000-04-05,1592.2078500795117
2000-04-06,1594.91019908052
2000-04-07,1589.5439587234061
2000-04-10,1638.746786522869
2000-04-11,1651.1195188126662
2000-04-12,1641.3496113978088
2000-04-13,1597.0277709783861
2000-04-14,1562.1108143121603
2000-04-17,1479.2739782449364
2000-04-18,1522.0857775766854
2000-04-19,1499.9246058896185
2000-04-20,1487.453632507747
2000-04-21,1493.9614332983897
2000-04-24,1441.3822461107131
2000-04-25,1424.8171617302235
2000-04-26,1356.209479811876
2000-04-27,1327.67502149969
2000-04-28,1368.5305872709703
2000-05-01,1362.4314022157316
2000-05-02,1321.9050346683093
2000-05-03,1270.4586468215973
2000-05-04,1278.8024422420249
2000-05-05,1322.0769386887573
2000-05-08,1320.466349359768
2000-05-09,1329.1465507209118
2000-05-10,1323.6189693480974
2000-05-11,1297.0306266143734
2000-05-12,1330.4154833953287
2000-05-15,1319.2452698365416
2000-05-16,1336.3133557513138
2000-05-17,1380.5543530376015
2000-05-18,1371.461547777219
2000-05-19,1379.294421060642
2000-05-22,1342.2046936110708
