Date,COLOMBIA SMALL VALUE
1994-05-31,143.72300508149098
1994-06-30,141.64784998225187
1994-07-29,135.30974299995233
1994-08-31,124.90205188312355
1994-09-30,114.8917861169118
1994-10-31,105.25755585446025
1994-11-30,99.8566039462252
1994-12-30,103.37588707733687
1995-01-31,111.404780561896
1995-02-28,103.712772200402
1995-03-31,97.7809318962225
1995-04-28,89.5649198899926
1995-05-31,89.50422724404729
1995-06-30,91.6949085506026
1995-07-31,92.63564466886521
1995-08-31,88.92627353663991
1995-09-29,83.13621563217237
1995-10-31,77.58330444872179
1995-11-30,81.10264827348435
1995-12-29,81.86830478796976
1996-01-31,79.48976675587782
1996-02-29,87.96780524213449
1996-03-29,80.34356835181306
1996-04-30,88.97397524688162
1996-05-31,82.38924015146202
1996-06-28,81.59161900625749
1996-07-31,80.07271904168255
1996-08-30,79.03491294029301
1996-09-30,83.14922611127434
1996-10-31,86.08962658526909
1996-11-29,85.98751830700043
1996-12-31,88.29814471971359
1997-01-01,88.29814471971359
1997-01-02,87.86604957720334
1997-01-03,86.67517588962286
1997-01-06,86.67517588962286
1997-01-07,87.02003350887645
1997-01-08,88.6225376375664
1997-01-09,91.83058025426067
1997-01-10,93.87945887283081
1997-01-13,98.87829819085721
1997-01-14,99.4441711038073
1997-01-15,99.21789382032924
1997-01-16,102.1557547507939
1997-01-17,105.6074594724685
1997-01-20,104.67360635546686
1997-01-21,100.0959875965649
1997-01-22,93.39534211333347
1997-01-23,93.8124367135549
1997-01-24,94.00729464551748
1997-01-27,92.77994532193314
1997-01-28,91.43844634504899
1997-01-29,90.25573167671354
1997-01-30,90.78334719598
1997-01-31,92.3438457843196
1997-02-03,91.93912209100097
1997-02-04,95.59157088842278
1997-02-05,96.91805845570131
1997-02-06,96.71723608908505
1997-02-07,94.88682653589153
1997-02-10,95.01994229311644
1997-02-11,94.7293865354163
1997-02-12,94.99770085450561
1997-02-13,95.29182578795829
1997-02-14,93.8734355261332
1997-02-17,94.23085279856403
1997-02-18,96.24865661173288
1997-02-19,95.75746122460049
1997-02-20,97.15057733264926
1997-02-21,98.43393713764543
1997-02-24,97.7101436798884
1997-02-25,97.86465853335349
1997-02-26,97.11689952703559
1997-02-27,97.59302988771788
1997-02-28,97.71504981114016
1997-03-03,98.12543071924374
1997-03-04,98.8473646375149
1997-03-05,99.9622232209287
1997-03-06,98.90172173876564
1997-03-07,99.60103300892833
1997-03-10,99.80861225454052
1997-03-11,98.92945859526559
1997-03-12,99.48178258221495
1997-03-13,101.19142063314165
1997-03-14,100.93383750998686
1997-03-17,100.97434925310692
1997-03-18,100.20797819366832
1997-03-19,102.71660342801465
1997-03-20,102.82009583116414
1997-03-21,101.2606653949436
1997-03-24,101.28933759845324
1997-03-25,101.46544763367676
1997-03-26,101.2682351987027
1997-03-27,101.2682351987027
1997-03-28,101.2682351987027
1997-03-31,101.15526802746832
1997-04-01,100.86903804703972
1997-04-02,101.63252776205306
1997-04-03,101.89305637247524
1997-04-04,101.72159038143272
1997-04-07,101.38464013546368
1997-04-08,102.18007567773729
1997-04-09,102.12485299402825
1997-04-10,102.42747680135727
1997-04-11,101.56598278887583
1997-04-14,101.19986843274242
1997-04-15,101.4630359393051
1997-04-16,101.21053532998131
1997-04-17,101.23089812547533
1997-04-18,101.01113114867542
1997-04-21,99.41857967462299
1997-04-22,99.73118982549396
1997-04-23,98.59762008518213
1997-04-24,99.83065713859206
1997-04-25,99.45700477741642
1997-04-28,99.74532151437143
1997-04-29,100.22429463623617
1997-04-30,99.47396469380017
1997-05-01,99.57947221160886
1997-05-02,99.11807286841032
1997-05-05,99.76843360912095
1997-05-06,100.01490796564224
1997-05-07,99.74333413795658
1997-05-08,99.33309916708757
1997-05-09,104.21051256180736
1997-05-12,104.21051256180736
1997-05-13,104.63539678213655
1997-05-14,103.15925764492164
1997-05-15,101.11248547156228
1997-05-16,103.12754082833521
1997-05-19,103.03305434231
1997-05-20,104.44809327755777
1997-05-21,105.08268022226804
1997-05-22,105.54134846339656
1997-05-23,106.39357415871896
1997-05-26,108.62933567275776
1997-05-27,109.50389951516475
1997-05-28,110.05704822699474
1997-05-29,109.12936471216486
1997-05-30,108.11014856297751
1997-06-02,108.77014513025202
1997-06-03,108.68721535218829
1997-06-04,108.98894154270803
1997-06-05,107.84402363479623
1997-06-06,107.54251595254665
1997-06-09,107.61728479330161
1997-06-10,105.35295138855317
1997-06-11,105.72797887768922
1997-06-12,105.55389454146483
1997-06-13,107.09574953528144
1997-06-16,105.90328770643134
1997-06-17,105.97290359167083
1997-06-18,107.253653040425
1997-06-19,106.84254658199339
1997-06-20,106.02218976655465
1997-06-23,106.97437196108861
1997-06-24,105.45944395257911
1997-06-25,105.78101669025013
1997-06-26,104.66739172007921
1997-06-27,105.60494315858116
1997-06-30,105.60494315858116
1997-07-01,104.96584616012707
1997-07-02,104.39804436755921
1997-07-03,105.50793482216385
1997-07-04,105.08111708425257
1997-07-07,105.04068354868566
1997-07-08,105.42318576736838
1997-07-09,106.33569882687678
1997-07-10,106.4176157819272
1997-07-11,102.69433432079269
1997-07-14,103.44370950064057
1997-07-15,104.14646254897102
1997-07-16,103.69799989119986
1997-07-17,103.01318183452918
1997-07-18,101.67856258636053
1997-07-21,101.1897453065501
1997-07-22,101.46600387706299
1997-07-23,102.32150416852029
1997-07-24,102.60161334734828
1997-07-25,102.49246232493849
1997-07-28,102.45327574459304
1997-07-29,102.36628897835106
1997-07-30,101.66645332688674
1997-07-31,102.41330569138017
1997-08-01,103.4441991645154
1997-08-04,103.55822903530391
1997-08-05,102.8746477348243
1997-08-06,102.75736450933267
1997-08-07,102.75736450933267
1997-08-08,102.26800597216058
1997-08-11,103.34852272175421
1997-08-12,104.37462529807702
1997-08-13,104.5662867158239
1997-08-14,105.00703372732326
1997-08-15,105.17295203668519
1997-08-18,105.17295203668519
1997-08-19,103.39851471034278
1997-08-20,102.61455159774677
1997-08-21,101.71262726459327
1997-08-22,103.01808444879832
1997-08-25,103.16538402234693
1997-08-26,101.25495155639081
1997-08-27,101.69602629436581
1997-08-28,101.21553810122289
1997-08-29,100.82944606800176
1997-09-01,100.99805009678042
1997-09-02,101.71758057605268
1997-09-03,100.73998458354392
1997-09-04,101.10852245863144
1997-09-05,103.077526748662
1997-09-08,100.67131725647342
1997-09-09,101.50059149800647
1997-09-10,102.24860728770787
1997-09-11,102.4304267879179
1997-09-12,100.64325573318817
1997-09-15,100.6475661011871
1997-09-16,101.79923060010573
1997-09-17,100.93304108150402
