Date,INDIA SMALL CAP
1994-05-31,321.7202156688088
1994-06-30,338.95578902259274
1994-07-29,355.62712313616703
1994-08-31,408.69833802952604
1994-09-30,382.4191372930902
1994-10-31,374.60442910758803
1994-11-30,359.0856656183315
1994-12-30,338.41496832268945
1995-01-31,320.1471764604694
1995-02-28,300.4047950123173
1995-03-31,289.904851213417
1995-04-28,262.7261444892903
1995-05-31,259.84952664964226
1995-06-30,239.1728349417957
1995-07-31,246.34182855766036
1995-08-31,225.95734149991844
1995-09-29,216.9254858240581
1995-10-31,211.72004391284227
1995-11-30,179.17702394935304
1995-12-29,184.50788067801668
1996-01-31,162.6733418920014
1996-02-29,194.80309150370195
1996-03-29,191.94936601618468
1996-04-30,199.27613279144424
1996-05-31,191.42582225878346
1996-06-28,193.99894234432807
1996-07-31,173.3818778991315
1996-08-30,165.24674069448852
1996-09-30,142.57285954425095
1996-10-31,136.76009977702245
1996-11-29,122.65298554600518
1996-12-31,131.76726598775863
1997-01-01,131.76726598775863
1997-01-02,142.7497987538642
1997-01-03,142.26961659758646
1997-01-06,144.2077360037917
1997-01-07,143.2121783572818
1997-01-08,144.47209448432938
1997-01-09,145.26443192016333
1997-01-10,148.52166430138465
1997-01-13,150.58381789443683
1997-01-14,151.90576816962658
1997-01-15,158.54320697234365
1997-01-16,153.2459149736085
1997-01-17,147.82202282306554
1997-01-20,146.2071399594231
1997-01-21,142.4263984336799
1997-01-22,143.19539926703126
1997-01-23,143.29930885064675
1997-01-24,141.74432816773856
1997-01-27,144.70987738735477
1997-01-28,144.75257594337594
1997-01-29,144.33813813120884
1997-01-30,142.4594151729109
1997-01-31,138.18256786537992
1997-02-03,136.03283855806666
1997-02-04,135.57394310912943
1997-02-05,136.48643192787952
1997-02-06,136.923329189169
1997-02-07,137.0825372092374
1997-02-10,137.9716809375968
1997-02-11,138.9506009708628
1997-02-12,139.52204101264707
1997-02-13,139.1712186813367
1997-02-14,138.8207034774231
1997-02-17,140.3947122798893
1997-02-18,138.76200500046212
1997-02-19,137.95015422901548
1997-02-20,137.07912000633726
1997-02-21,135.04487849906934
1997-02-24,132.8732109647509
1997-02-25,132.51786720613467
1997-02-26,133.0585305837535
1997-02-27,135.3930196064336
1997-02-28,141.40094677613337
1997-03-03,151.95857344878334
1997-03-04,152.0664069244656
1997-03-05,151.59044032444166
1997-03-06,149.08251897992682
1997-03-07,149.09499380858185
1997-03-10,145.10952474380568
1997-03-11,141.90993398585354
1997-03-12,142.831000407203
1997-03-13,141.27371116595972
1997-03-14,139.59229923332177
1997-03-17,140.13071038004745
1997-03-18,140.03844657843962
1997-03-19,137.92975308915058
1997-03-20,137.5128827187748
1997-03-21,137.34056317792164
1997-03-24,137.3692814946104
1997-03-25,137.30248964122927
1997-03-26,137.19064530630232
1997-03-27,136.66915592089146
1997-03-28,135.51456803513258
1997-03-31,126.84988176812321
1997-04-01,127.46811520400792
1997-04-02,131.0709580087907
1997-04-03,132.24944735430503
1997-04-04,131.17173637961966
1997-04-07,128.90612634313683
1997-04-08,128.90612634313683
1997-04-09,132.61189002725152
1997-04-10,130.50707161401166
1997-04-11,129.73907851052115
1997-04-14,129.23834686271016
1997-04-15,129.75341752298678
1997-04-16,129.79691028863695
1997-04-17,130.80351944281136
1997-04-18,130.87664510008196
1997-04-21,133.3119987169747
1997-04-22,132.81952062862317
1997-04-23,132.87696819968744
1997-04-24,132.34110384653744
1997-04-25,131.42504353126887
1997-04-28,131.79323811684773
1997-04-29,130.86183332563243
1997-04-30,132.14483606374498
1997-05-01,132.14483606374498
1997-05-02,131.97783156563054
1997-05-05,131.1788862046416
1997-05-06,130.73951802057326
1997-05-07,130.64532130617056
1997-05-08,130.68175640149536
1997-05-09,132.32192052612322
1997-05-12,133.43194947974285
1997-05-13,133.1103902974082
1997-05-14,133.7278081340395
1997-05-15,133.78897419252124
1997-05-16,133.49922375934622
1997-05-19,134.2562658443641
1997-05-20,133.3325458691287
1997-05-21,132.3635410255502
1997-05-22,131.44035275398113
1997-05-23,130.9328063671469
1997-05-26,130.02247003251793
1997-05-27,128.33682004450986
1997-05-28,127.5346387562386
1997-05-29,127.84550677240192
1997-05-30,127.68326844039832
1997-06-02,129.10126073034394
1997-06-03,128.96919483092987
1997-06-04,129.57878984147536
1997-06-05,129.6848815601599
1997-06-06,129.17200405887525
1997-06-09,129.2821495103607
1997-06-10,129.75489526410726
1997-06-11,131.91586193005747
1997-06-12,133.3121857772077
1997-06-13,134.7915120503867
1997-06-16,134.78062031470978
1997-06-17,136.2941069909799
1997-06-18,137.8137065842601
1997-06-19,138.00659636190628
1997-06-20,137.57518953145706
1997-06-23,138.26649174152377
1997-06-24,137.872141560691
1997-06-25,137.86938673014336
1997-06-26,137.42359966058802
1997-06-27,135.66960164880174
1997-06-30,138.55052474811072
1997-07-01,138.7776783572039
1997-07-02,140.91677843514157
1997-07-03,140.3634504881927
1997-07-04,140.88467782465247
1997-07-07,145.37622449900115
1997-07-08,148.1351907325683
1997-07-09,154.94687742011894
1997-07-10,156.0465213393558
1997-07-11,153.91760790647152
1997-07-14,151.16776136849057
1997-07-15,151.2695152521669
1997-07-16,151.11649991845348
1997-07-17,151.10355642830535
1997-07-18,149.13703908979036
1997-07-21,150.9979002999019
1997-07-22,153.85003356265938
1997-07-23,157.48603666724563
1997-07-24,157.08651384288362
1997-07-25,155.73896632447432
1997-07-28,158.87356624122847
1997-07-29,160.7534716432329
1997-07-30,162.07883825098028
1997-07-31,162.46158773092512
1997-08-01,162.29381012274385
1997-08-04,169.14427007975019
1997-08-05,172.7995917023637
1997-08-06,170.84986534526004
1997-08-07,168.5474172227412
1997-08-08,165.88684640386467
1997-08-11,169.105047506537
1997-08-12,167.77417106600285
1997-08-13,165.02792736775837
1997-08-14,162.2379314110497
1997-08-15,162.28336984583788
1997-08-18,162.23793141104971
1997-08-19,160.45963460939862
1997-08-20,160.06484906012287
1997-08-21,157.0247679238631
1997-08-22,153.5610922268117
1997-08-25,152.80067966557849
1997-08-26,152.7135433071977
1997-08-27,153.41580086234012
1997-08-28,149.33419332194254
1997-08-29,146.37218383241012
1997-09-01,147.0778551762997
1997-09-02,146.76330117488868
1997-09-03,147.27162777813322
1997-09-04,147.62190420492297
1997-09-05,148.01550832790352
1997-09-08,151.05663624500127
1997-09-09,149.59709653335594
1997-09-10,149.29670223416014
1997-09-11,148.47811338506955
1997-09-12,146.75017041351276
1997-09-15,146.87084591547622
1997-09-16,145.25267575032206
1997-09-17,142.97832612181602
1997-09-18,141.84077262799929
1997-09-19,139.3429386054396
1997-09-22,138.00672229979648
1997-09-23,138.04627833656153
1997-09-24,139.42469142436335
1997-09-25,139.8340873642284
1997-09-26,139.42636618493728
1997-09-29,139.84304147227368
1997-09-30,138.47968271596184
1997-10-01,138.29618521997958
1997-10-02,138.43010046365643
1997-10-03,136.4915491925425
1997-10-06,136.47861288030444
1997-10-07,137.56156475487478
1997-10-08,138.29019285304753
1997-10-09,139.32260890612415
1997-10-10,139.41597868626144
1997-10-13,140.28091629029873
1997-10-14,137.87656675668683
1997-10-15,138.9236751398393
1997-10-16,141.15080792600787
1997-10-17,142.04555040379705
1997-10-20,144.57952507525212
1997-10-21,142.5502243903981
1997-10-22,141.5268072988293
1997-10-23,138.9541062418146
1997-10-24,136.34155235094445
1997-10-27,136.60718264897085
1997-10-28,136.6712202087401
1997-10-29,136.46425663188214
1997-10-30,136.22120886609338
1997-10-31,135.98521447152268
1997-11-03,134.57297089391625
1997-11-04,133.54977973164603
1997-11-05,132.475777801583
1997-11-06,131.56751433227583
1997-11-07,130.29073035028563
1997-11-10,128.6581213502962
1997-11-11,127.93135290643707
1997-11-12,126.7021511198109
1997-11-13,123.5508642959913
1997-11-14,122.96904322851914
1997-11-17,122.76059993126768
1997-11-18,119.62414688331476
1997-11-19,118.3617553821301
1997-11-20,118.73564822975467
1997-11-21,119.03145893378449
1997-11-24,115.38176224440129
1997-11-25,116.01366673366144
1997-11-26,117.20083132192381
1997-11-27,119.02655680798163
1997-11-28,116.60602564665746
1997-12-01,114.14989820170643
1997-12-02,113.79842421030946
1997-12-03,114.32113905109335
1997-12-04,114.0025132156078
1997-12-05,112.53344090839316
1997-12-08,111.8747522181275
1997-12-09,110.77729694255007
1997-12-10,110.12406328400748
1997-12-11,107.80039189212916
1997-12-12,107.80441615885235
1997-12-15,108.54907090565034
1997-12-16,110.69227255748602
1997-12-17,112.36029365748148
1997-12-18,113.09945351181209
1997-12-19,113.35495451245816
1997-12-22,115.35607688753744
1997-12-23,115.70942062521166
1997-12-24,115.10112208412885
1997-12-25,115.10112208412883
1997-12-26,115.39853905360984
1997-12-29,117.01297719777682
1997-12-30,115.41494658089144
1997-12-31,116.94326317882181
1998-01-01,116.94326317882181
1998-01-02,121.01235862221661
1998-01-05,123.82502514785847
1998-01-06,122.12197517876581
1998-01-07,121.43352305632621
1998-01-08,117.43668299683371
1998-01-09,113.4535688928059
1998-01-12,110.52190098851528
1998-01-13,111.43397411142784
1998-01-14,110.83079125816211
1998-01-15,110.80328234951668
1998-01-16,112.22651878641257
1998-01-19,115.84793466465294
1998-01-20,114.84704106721188
1998-01-21,115.44246048125493
1998-01-22,114.01644977637531
1998-01-23,112.73550061352353
1998-01-26,113.0571842728617
1998-01-27,112.6060697360807
1998-01-28,109.65337193454646
1998-01-29,108.2392763819721
1998-01-30,107.97439407243353
1998-02-02,110.20865993939522
1998-02-03,109.93582470574154
1998-02-04,109.11737070072608
1998-02-05,108.625726812646
1998-02-06,108.07520846935502
1998-02-09,107.22090122258464
1998-02-10,105.51669983358913
1998-02-11,105.28985265817853
1998-02-12,104.90017673621833
1998-02-13,105.38755609245166
1998-02-16,107.38549192303881
1998-02-17,106.55504481365244
1998-02-18,106.82858891677274
1998-02-19,107.56138237649
1998-02-20,107.20770709288581
1998-02-23,108.42565986822585
1998-02-24,109.15406357526413
1998-02-25,109.1818912524025
1998-02-26,112.87971252538202
1998-02-27,115.7369366045715
1998-03-02,121.12528243011435
1998-03-03,115.79700602860625
1998-03-04,119.76334043840662
1998-03-05,118.29457007161686
1998-03-06,118.13646670264383
1998-03-09,121.86632358404209
1998-03-10,120.91710510002274
1998-03-11,119.25902151411057
1998-03-12,117.81548060794509
1998-03-13,117.81697196202056
1998-03-16,120.6220422095927
1998-03-17,120.49007758921705
1998-03-18,122.78888247473348
1998-03-19,123.752716885606
1998-03-20,125.02351081594271
1998-03-23,131.3382581458723
1998-03-24,130.5215818909012
1998-03-25,133.68170524638762
1998-03-26,130.57143333567814
1998-03-27,131.0870618113457
1998-03-30,131.4531151029117
1998-03-31,130.20333909384695
1998-04-01,133.44678453776172
1998-04-02,133.2126550539841
1998-04-03,134.80357627590388
1998-04-06,140.12259414454263
1998-04-07,142.14775796561813
1998-04-08,143.8590016904546
1998-04-09,143.8590016904546
1998-04-10,148.63690222418626
1998-04-13,151.50783909910794
1998-04-14,151.50783909910794
1998-04-15,158.48855062969528
1998-04-16,152.4599902553699
1998-04-17,153.1795240943225
1998-04-20,154.9008379301379
1998-04-21,160.68492094564584
1998-04-22,155.09994445358933
1998-04-23,150.3630732588918
1998-04-24,146.63554328311324
1998-04-27,147.34853495257417
1998-04-28,147.36707169115166
1998-04-29,141.4303744632026
1998-04-30,143.4597151236107
1998-05-01,143.4236019165311
1998-05-04,150.2578850052772
1998-05-05,152.08879417173756
1998-05-06,148.535127985751
1998-05-07,148.535127985751
1998-05-08,146.35172664653794
1998-05-11,146.40693288065583
1998-05-12,143.2385693804839
1998-05-13,135.80729177517642
1998-05-14,138.73155421647095
1998-05-15,137.0996434765585
1998-05-18,142.12688975546666
1998-05-19,144.84104145226178
1998-05-20,148.76177713115032
1998-05-21,143.87610537742557
1998-05-22,143.656255340643
1998-05-25,145.04947863379488
1998-05-26,143.45088973756938
1998-05-27,141.31214869097022
1998-05-28,139.31713358812985
1998-05-29,136.95922334153937
1998-06-01,137.98379107254252
1998-06-02,132.64235201099197
1998-06-03,131.19107670502572
1998-06-04,130.14671687343863
1998-06-05,121.54946114616664
1998-06-08,116.95323236751574
1998-06-09,117.36142410073144
1998-06-10,111.6577568048742
1998-06-11,111.045147806719
1998-06-12,112.05130793212693
1998-06-15,105.73412312997905
1998-06-16,103.89348398577413
1998-06-17,110.3094709081418
1998-06-18,107.56319007912802
1998-06-19,102.9071293469423
1998-06-22,99.19495577364512
1998-06-23,98.0271617960561
1998-06-24,102.25508813125897
1998-06-25,105.76683776452334
1998-06-26,105.24555335504738
1998-06-29,108.92031588103973
1998-06-30,107.13150690107854
1998-07-01,105.57745991766627
1998-07-02,103.29007400517507
1998-07-03,99.91793825355231
1998-07-06,103.34598088716525
1998-07-07,105.64215524057978
1998-07-08,106.87103840601397
1998-07-09,107.29567977179696
1998-07-10,109.42273703032247
1998-07-13,109.78523224478218
1998-07-14,110.82978928715485
1998-07-15,111.32603714122533
1998-07-16,113.73724193268174
1998-07-17,113.22449390419763
1998-07-20,112.66453831910258
1998-07-21,112.09534466325009
1998-07-22,111.7261177916066
1998-07-23,108.11159317716597
1998-07-24,106.97709318296351
1998-07-27,105.68045757381353
1998-07-28,108.01536559638949
1998-07-29,109.19104567492333
1998-07-30,109.20811342153708
1998-07-31,109.29062596081037
1998-08-03,107.58155456842223
1998-08-04,107.6552713934061
1998-08-05,109.06392001429822
1998-08-06,109.24337634088471
1998-08-07,109.49096743006227
1998-08-10,109.40312885985607
1998-08-11,107.5583738578348
1998-08-12,106.5109552795072
1998-08-13,106.58625701005141
1998-08-14,105.90864073550352
1998-08-17,105.01974593753825
1998-08-18,103.54788757810856
1998-08-19,103.46647659891539
1998-08-20,107.94870189477587
1998-08-21,108.2052317459253
1998-08-24,109.95873890510244
1998-08-25,111.7705605041378
1998-08-26,111.79686564899639
1998-08-27,110.83465641257925
1998-08-28,107.57587699305373
1998-08-31,108.04585786731205
1998-09-01,105.77110905248425
1998-09-02,106.94416315724555
1998-09-03,106.87457993375355
1998-09-04,107.31298676923439
1998-09-07,109.87974163816507
1998-09-08,110.57452184873645
1998-09-09,110.99331704972047
1998-09-10,111.1917943274352
1998-09-11,109.56565416020393
1998-09-14,111.90124681515287
1998-09-15,112.0938616973526
1998-09-16,111.86329673306317
1998-09-17,112.09697282751348
1998-09-18,113.02685986134881
1998-09-21,114.02400075428764
1998-09-22,114.14718406923552
1998-09-23,115.20745536569538
1998-09-24,116.02090801418633
1998-09-25,116.16157535691214
1998-09-28,117.63157575937448
1998-09-29,115.69712115657734
1998-09-30,114.89787360003427
1998-10-01,114.89787360003427
1998-10-02,114.89787360003427
1998-10-05,108.6500202327625
1998-10-06,110.20729901220422
1998-10-07,113.18126055535299
1998-10-08,111.12456115361599
1998-10-09,110.94331185858005
1998-10-12,109.42165798054003
1998-10-13,106.84669833539996
1998-10-14,108.69873948469849
1998-10-15,107.77605288368717
1998-10-16,105.93323759184075
1998-10-19,107.00648328642991
1998-10-20,104.42054349771762
1998-10-21,104.44771062114417
1998-10-22,104.46006398727323
1998-10-23,106.05393753285136
1998-10-26,112.01209271861883
1998-10-27,111.28098806052517
1998-10-28,109.91788819720519
1998-10-29,109.50021883707534
1998-10-30,108.019438174652
1998-11-02,108.0694952475368
1998-11-03,106.74381057524681
1998-11-04,106.76904104515762
1998-11-05,106.92219785998613
1998-11-06,107.99757732863664
1998-11-09,110.95319582406343
1998-11-10,111.83631278796722
1998-11-11,111.16074562849411
1998-11-12,111.09311431578509
1998-11-13,110.98387727035241
1998-11-16,111.25214562927701
1998-11-17,112.68112414805721
1998-11-18,113.9765389697756
1998-11-19,112.84671459048988
1998-11-20,112.05808406359229
1998-11-23,111.04638482899558
1998-11-24,110.79685585806246
1998-11-25,110.21447804888568
1998-11-26,108.14984203013387
1998-11-27,106.97676864218126
1998-11-30,107.89575710467314
1998-12-01,108.04975918126435
1998-12-02,108.75805548988717
1998-12-03,108.36272485268059
1998-12-04,108.73587765232934
1998-12-07,111.27055216870153
1998-12-08,111.88532277514867
1998-12-09,111.62872974176315
1998-12-10,111.17723268750802
1998-12-11,112.13665599523634
1998-12-14,111.7903676705792
1998-12-15,110.18913037417727
1998-12-16,111.04415323623846
1998-12-17,108.58172786439043
1998-12-18,109.37961515663471
1998-12-21,113.03691851873565
1998-12-22,112.97796391296133
1998-12-23,113.22355041941314
1998-12-24,113.13405091101487
1998-12-25,113.13405091101487
1998-12-28,116.65902865110604
1998-12-29,116.83014012493665
1998-12-30,119.57356952488647
1998-12-31,118.52481531610051
1999-01-01,118.52481531610051
1999-01-04,122.18919911848724
1999-01-05,123.26409083591776
1999-01-06,124.15889225245806
1999-01-07,125.01472234318983
1999-01-08,128.45745118096843
1999-01-11,131.61296407594688
1999-01-12,128.6157530736197
1999-01-13,128.55224615975172
1999-01-14,126.78636857232317
1999-01-15,123.6926727025492
1999-01-18,125.79819091923413
1999-01-19,124.17437177767698
1999-01-20,124.17437177767698
1999-01-21,127.30970970036897
1999-01-22,126.82404314450838
1999-01-25,127.02828169842323
1999-01-26,127.02828169842323
1999-01-27,129.5958522647772
1999-01-28,127.19232137835652
1999-01-29,126.32527924096455
1999-02-01,124.3134929345367
1999-02-02,122.24315854539117
1999-02-03,123.49585670243069
1999-02-04,122.08679507109184
1999-02-05,121.19792659787421
1999-02-08,120.49007671880557
1999-02-09,121.59429544529962
1999-02-10,123.58867743770601
1999-02-11,125.05930791405608
1999-02-12,125.88334271993418
1999-02-15,126.41580912451266
1999-02-16,129.13933302848068
1999-02-17,130.97033098555704
1999-02-18,130.86387292033
1999-02-19,129.22101033115374
1999-02-22,127.09337398014087
1999-02-23,126.24176814803161
1999-02-24,125.78919837733832
1999-02-25,125.40831777419798
1999-02-26,122.5099918290463
1999-03-01,133.43462530464012
1999-03-02,133.43462530464015
1999-03-03,135.96612582230082
1999-03-04,133.05858639711192
1999-03-05,133.7857495388647
1999-03-08,135.87995532785632
1999-03-09,136.36495198166625
1999-03-10,138.08058321108854
1999-03-11,134.8054504179074
1999-03-12,135.31600608423912
1999-03-15,138.54831859632495
1999-03-16,137.74829830860367
1999-03-17,136.63892236800115
1999-03-18,136.63892236800115
1999-03-19,137.14388444207123
1999-03-22,142.73345234773444
1999-03-23,144.0518443661643
1999-03-24,140.44164762940753
1999-03-25,140.44164762940753
1999-03-26,136.07073403161078
1999-03-29,136.07073403161078
1999-03-30,137.9306221145065
1999-03-31,141.19277793998344
1999-04-01,140.95329506990902
1999-04-02,140.95329506990902
1999-04-05,134.32593876769505
1999-04-06,133.56650254842754
1999-04-07,132.48710917520964
1999-04-08,130.53597357631602
1999-04-09,126.80617109870776
1999-04-12,127.13837792344063
1999-04-13,124.90272555484754
1999-04-14,124.90272555484754
1999-04-15,120.31476702464981
1999-04-16,126.37274181279243
1999-04-19,121.78760910791222
1999-04-20,122.75464423855354
1999-04-21,124.76323614096356
1999-04-22,123.78018134590955
1999-04-23,121.80534624526439
1999-04-26,114.58580277840073
1999-04-27,114.63932878693906
1999-04-28,116.72221415576924
1999-04-29,119.66827950672207
1999-04-30,119.73121864391003
1999-05-03,121.30131466618964
1999-05-04,125.20236388691319
1999-05-05,126.40797698594497
1999-05-06,126.67880805416151
1999-05-07,128.77488072573195
1999-05-10,132.79142307268253
1999-05-11,135.66184541402643
1999-05-12,131.68635941865972
1999-05-13,135.21363435449933
1999-05-14,136.466340715722
1999-05-17,135.0361570473252
1999-05-18,137.23506871223591
1999-05-19,141.73788455910858
1999-05-20,141.5775536781186
1999-05-21,137.82813704858052
1999-05-24,139.25003025878277
1999-05-25,141.21774868262494
1999-05-26,137.75906595873678
1999-05-27,134.47029741355334
1999-05-28,130.20298467310064
1999-05-31,136.19922709186034
1999-06-01,134.1591502461573
1999-06-02,134.47871304060888
1999-06-03,135.84313415267025
1999-06-04,138.00747987020037
1999-06-07,139.7335869873333
1999-06-08,141.301093245185
1999-06-09,141.68596469420237
1999-06-10,142.65287247269393
1999-06-11,139.95700766042276
1999-06-14,137.73777684400784
1999-06-15,134.800382693399
1999-06-16,137.19315828267275
1999-06-17,139.0606402483904
1999-06-18,138.96925423384153
1999-06-21,142.75867203310554
1999-06-22,144.9938757714244
1999-06-23,144.03288862625547
1999-06-24,142.12639009078336
1999-06-25,141.24347400509123
1999-06-28,144.52262155976237
1999-06-29,144.6299097198927
1999-06-30,143.8964830910122
1999-07-01,142.03938832261738
1999-07-02,143.07947710988378
1999-07-05,148.7857905230875
1999-07-06,151.52205986440023
1999-07-07,151.98154047226515
1999-07-08,151.8213040291238
1999-07-09,154.9166091618089
1999-07-12,163.9032012577461
1999-07-13,163.52565637267264
1999-07-14,165.77410053690176
1999-07-15,162.60044311040974
1999-07-16,161.42149731775226
1999-07-19,166.0513805060146
1999-07-20,163.15489817991624
1999-07-21,167.01043457797212
1999-07-22,166.63777142033797
1999-07-23,164.42215124428492
1999-07-26,164.98592665815872
1999-07-27,163.59413857504956
1999-07-28,164.11766019807385
1999-07-29,162.08554944169603
1999-07-30,159.66118908651262
1999-08-02,158.65777431030622
1999-08-03,159.46780648309715
1999-08-04,163.86067905046232
1999-08-05,162.68903116880114
1999-08-06,164.0285884722624
1999-08-09,169.35290688097152
1999-08-10,171.039494867649
1999-08-11,170.39976369741524
1999-08-12,171.49147221986607
1999-08-13,172.84662857316764
1999-08-16,179.30870067302536
1999-08-17,185.8225684026982
1999-08-18,190.12623878723764
1999-08-19,185.30606209766424
1999-08-20,188.1809839854535
1999-08-23,193.99308542525924
