Date,COLOMBIA SMALL GROWTH
1998-01-26,138.43359289350724
1998-01-27,137.25295218539833
1998-01-28,136.62610609518657
1998-01-29,137.45647294592578
1998-01-30,137.37463839459053
1998-02-02,136.03248046176685
1998-02-03,135.97181261453224
1998-02-04,134.58796948455458
1998-02-05,134.57897122489837
1998-02-06,134.154680855185
1998-02-09,134.03527303955954
1998-02-10,134.00048578987372
1998-02-11,133.95429636581815
1998-02-12,131.41238153494848
1998-02-13,130.44496674640052
1998-02-16,130.27167408237864
1998-02-17,130.07401935769536
1998-02-18,130.6445004231808
1998-02-19,130.6837112003198
1998-02-20,131.26249573390268
1998-02-23,134.61317432414413
1998-02-24,133.79736186706467
1998-02-25,131.46477041030832
1998-02-26,131.54552873911584
1998-02-27,131.44765260166113
1998-03-02,130.71819836968743
1998-03-03,130.7665766814453
1998-03-04,130.67855485693025
1998-03-05,129.91208925504878
1998-03-06,129.97926200026853
1998-03-09,130.33769338685534
1998-03-10,130.22240980753477
1998-03-11,130.16963962857426
1998-03-12,130.24160957307956
1998-03-13,129.96994697989606
1998-03-16,129.35149357169817
1998-03-17,129.35136515698306
1998-03-18,129.26585301606832
1998-03-19,129.20890770636964
1998-03-20,129.27060072433648
1998-03-23,129.1851952990093
1998-03-24,129.09043263970324
1998-03-25,128.93910121703883
1998-03-26,128.835266514935
1998-03-27,128.83022166059044
1998-03-30,128.74747906479047
1998-03-31,129.04496862446777
1998-04-01,129.29185377415405
1998-04-02,129.35570221206112
1998-04-03,129.12674622167495
1998-04-06,127.05131629591523
1998-04-07,127.25110744949923
1998-04-08,126.59417369496029
1998-04-09,126.59417369496029
1998-04-10,126.59417369496029
1998-04-13,126.27402863146443
1998-04-14,127.03558577747603
1998-04-15,127.48534165336542
1998-04-16,131.02776391232067
1998-04-17,131.32995541362035
1998-04-20,128.09326258216748
1998-04-21,128.03695011302997
1998-04-22,132.3522545470947
1998-04-23,132.814946110131
1998-04-24,130.69000311532199
1998-04-27,129.79183477195193
1998-04-28,128.63811837215675
1998-04-29,128.69328757635284
1998-04-30,128.58954830012976
1998-05-01,128.58954830012976
1998-05-04,126.54833492727371
1998-05-05,126.20426658870039
1998-05-06,125.99872218057547
1998-05-07,125.56219059530848
1998-05-08,125.40589475263498
1998-05-11,125.84717634665063
1998-05-12,126.01504517370469
1998-05-13,126.02867578973215
1998-05-14,126.32473158757574
1998-05-15,125.804268498304
1998-05-18,125.35238534996239
1998-05-19,125.39742752939105
1998-05-20,125.04101492545868
1998-05-21,124.96159436361873
1998-05-22,124.90470588323497
1998-05-25,124.90470588323497
1998-05-26,124.73658342028735
1998-05-27,124.65982711441585
1998-05-28,124.83713419153116
1998-05-29,124.61078828417921
1998-06-01,124.4874703310427
1998-06-02,124.03400950435366
1998-06-03,124.86695962583707
1998-06-04,121.26610061825357
1998-06-05,122.23980845741923
1998-06-08,119.60835317137463
1998-06-09,119.78176143983623
1998-06-10,119.29548663195612
1998-06-11,119.66446442778283
1998-06-12,115.7941890915613
1998-06-15,115.7941890915613
1998-06-16,116.52364489041065
1998-06-17,116.11693596943431
1998-06-18,114.81832618205412
1998-06-19,114.11788566331958
1998-06-22,114.00748461301647
1998-06-23,115.6053847939109
1998-06-24,118.09841356179918
1998-06-25,118.48990591849301
1998-06-26,122.92541694705601
1998-06-29,122.92541694705601
1998-06-30,119.932931921264
1998-07-01,115.5489991815362
1998-07-02,115.96250622798634
1998-07-03,115.28405694968504
1998-07-06,115.68306865415911
1998-07-07,115.75569018733023
1998-07-08,115.57615850836073
1998-07-09,114.9490063882359
1998-07-10,114.3449982010174
1998-07-13,114.11754883750724
1998-07-14,114.63605676418092
1998-07-15,114.76414470093451
1998-07-16,114.22398037033633
1998-07-17,114.2033063467399
1998-07-20,114.2033063467399
1998-07-21,114.78502229684153
1998-07-22,114.59739694256047
1998-07-23,112.89248348480946
1998-07-24,112.98320355161539
1998-07-27,112.9955012662462
1998-07-28,114.5793939320837
1998-07-29,114.36293110658177
1998-07-30,115.2560811183831
1998-07-31,114.79660297331066
1998-08-03,112.67385475003472
1998-08-04,112.11114686685403
1998-08-05,111.88034197648845
1998-08-06,112.60226344507191
1998-08-07,112.60226344507191
1998-08-10,112.45750387774125
1998-08-11,111.69452324783313
1998-08-12,112.84485747174031
1998-08-13,111.81151374104941
1998-08-14,110.50214252476414
1998-08-17,110.74837395872859
1998-08-18,110.90526301418082
1998-08-19,109.15187086747363
1998-08-20,107.87896581688838
1998-08-21,104.44797715910624
1998-08-24,104.14553394142602
1998-08-25,103.31692204733673
1998-08-26,102.30017202172482
1998-08-27,102.08704666334623
1998-08-28,100.32638072549135
1998-08-31,100.13515552948792
1998-09-01,99.99715991000022
1998-09-02,93.49690265522403
1998-09-03,92.7468285578422
1998-09-04,93.5878148860044
1998-09-07,93.28773605691224
1998-09-08,93.12630003074156
1998-09-09,96.09840051516959
1998-09-10,95.90628828930171
1998-09-11,95.85226552916527
1998-09-14,95.20366063732087
1998-09-15,94.91557564827686
1998-09-16,95.08704408843633
1998-09-17,94.55830265708042
1998-09-18,94.34703591081934
1998-09-21,93.75990886013132
1998-09-22,92.9554777654766
1998-09-23,93.17927315027754
1998-09-24,94.64807956271312
1998-09-25,93.5897819390318
1998-09-28,92.18173813924295
1998-09-29,92.70211891906126
1998-09-30,92.38344788009715
1998-10-01,91.70652925288081
1998-10-02,91.30087635887124
1998-10-05,90.56875427824218
1998-10-06,90.6907268391506
1998-10-07,90.87803122858878
1998-10-08,89.87295530545556
1998-10-09,89.79006477425963
1998-10-12,89.79006477425963
1998-10-13,89.72553072248857
1998-10-14,88.79818278101172
1998-10-15,88.21666903586129
1998-10-16,87.99557462725011
1998-10-19,88.01741704425199
1998-10-20,87.52753353495545
1998-10-21,87.44672034478047
1998-10-22,87.08244995225637
1998-10-23,87.01397235586344
1998-10-26,87.8262863382995
1998-10-27,85.33194023500488
1998-10-28,85.69735853577333
1998-10-29,85.60381063281862
1998-10-30,85.70318488635391
1998-11-02,85.8262667692443
1998-11-03,86.18318982362696
1998-11-04,85.91963546072556
1998-11-05,86.32936009216039
1998-11-06,87.480644751612
1998-11-09,86.56648483449307
1998-11-10,86.29297283481444
1998-11-11,85.9994839559571
1998-11-12,86.58576562553412
1998-11-13,88.2417970668302
1998-11-16,88.19988361033867
1998-11-17,89.13526263432182
1998-11-18,87.09263836630355
1998-11-19,88.93721201497965
1998-11-20,91.42158221947116
1998-11-23,92.64435499134662
1998-11-24,99.00103251493641
1998-11-25,103.22395624354502
1998-11-26,101.68887948011
1998-11-27,102.36736270831686
1998-11-30,102.05335239326068
1998-12-01,102.26737521080574
1998-12-02,100.11514980844835
1998-12-03,99.68862951485912
1998-12-04,98.83675345109249
1998-12-07,99.13037852592781
1998-12-08,99.13037852592781
1998-12-09,99.65491193607961
1998-12-10,99.89813088808764
1998-12-11,99.80803673979756
1998-12-14,100.02900488941356
1998-12-15,101.52381370897801
1998-12-16,101.20612698287373
1998-12-17,103.29820073791063
1998-12-18,105.72079220613124
1998-12-21,106.51038688680048
1998-12-22,106.17153531203496
1998-12-23,105.12992112934673
1998-12-24,105.12992112934673
1998-12-25,105.12992112934673
1998-12-28,104.1199049822991
1998-12-29,103.68979036484443
1998-12-30,102.15654699638058
1998-12-31,102.15654699638058
1999-01-01,102.15654699638058
1999-01-04,103.16164772164878
1999-01-05,103.73073690719224
1999-01-06,104.12882277994659
1999-01-07,102.80691819868886
1999-01-08,103.23952342412422
1999-01-11,103.23952342412422
1999-01-12,101.19300409245837
1999-01-13,97.09725921295266
1999-01-14,96.96045199410312
1999-01-15,97.6278874255074
1999-01-18,97.61978909662336
1999-01-19,98.112911743684
1999-01-20,97.97326125487625
1999-01-21,97.45185302799938
1999-01-22,97.59565073623739
1999-01-25,97.28525899125033
1999-01-26,96.79868658443696
1999-01-27,97.28710632122377
1999-01-28,96.6292769498508
1999-01-29,96.51898528620481
1999-02-01,96.52258847372322
1999-02-02,97.10460344706524
1999-02-03,96.93755861062168
1999-02-04,96.87684314229833
1999-02-05,97.7200591850089
1999-02-08,97.55689181175723
1999-02-09,97.19176879362723
1999-02-10,97.01846627014628
1999-02-11,97.3968147193522
1999-02-12,97.81579299133915
1999-02-15,97.7971412377246
1999-02-16,96.98735599180712
1999-02-17,96.94129845312636
1999-02-18,97.5652241972531
1999-02-19,98.14935442464953
1999-02-22,98.39240539879482
1999-02-23,98.41369295176571
1999-02-24,97.0752280680626
1999-02-25,97.04186918662288
1999-02-26,98.40632165857876
1999-03-01,97.82698114140412
1999-03-02,97.49922641837134
1999-03-03,98.18040739889335
1999-03-04,98.48878151262504
1999-03-05,97.77316535753336
1999-03-08,98.90964246152265
1999-03-09,99.16788536316453
1999-03-10,98.54960674436545
1999-03-11,98.09169382076186
1999-03-12,98.27990941491747
1999-03-15,96.96545696618516
1999-03-16,98.78208713124287
1999-03-17,100.67769901852017
1999-03-18,98.71281578378732
1999-03-19,98.84035172149247
1999-03-22,98.84035172149247
1999-03-23,99.97971412790722
1999-03-24,100.61345984726736
1999-03-25,102.48513554711533
1999-03-26,102.48165808935593
1999-03-29,101.90516175586305
1999-03-30,101.60993430053537
1999-03-31,102.88777426830858
1999-04-01,102.88777426830858
1999-04-02,102.88777426830858
1999-04-05,102.83254887543865
1999-04-06,102.90472026958346
1999-04-07,101.76291477023831
1999-04-08,100.19991749424739
1999-04-09,102.45401238157122
1999-04-12,100.11284637331228
1999-04-13,103.17895548874135
1999-04-14,103.83650159567195
1999-04-15,102.65786074620104
1999-04-16,104.31213336234367
1999-04-19,105.90122344141828
1999-04-20,105.4394260409735
1999-04-21,105.71410705659822
1999-04-22,105.50917686569501
1999-04-23,106.42056806536915
1999-04-26,107.60239909599736
1999-04-27,110.10726799142996
1999-04-28,109.43610174270547
1999-04-29,111.69351850501828
1999-04-30,110.76273918414313
1999-05-03,109.44607783498289
1999-05-04,111.6240357563371
1999-05-05,109.97695334392921
1999-05-06,110.09695842096501
1999-05-07,111.87717827127368
1999-05-10,114.54957558454565
1999-05-11,114.98974456542695
1999-05-12,113.93162406612879
1999-05-13,114.09206768272264
1999-05-14,113.70168030762746
1999-05-17,114.0462308540142
1999-05-18,114.22886359206561
1999-05-19,112.41240425576382
1999-05-20,111.87629897686881
1999-05-21,110.57436029756094
1999-05-24,107.82945948223382
1999-05-25,104.59399395964991
1999-05-26,101.89256179199123
1999-05-27,108.63105223338405
1999-05-28,111.30399053065605
1999-05-31,111.53845575295958
1999-06-01,112.03979832360085
1999-06-02,110.75814940907654
1999-06-03,110.80837530570513
1999-06-04,109.6258637797194
1999-06-07,109.81845831321766
1999-06-08,108.64567980307704
1999-06-09,107.53087004439925
1999-06-10,106.79462223678674
1999-06-11,106.5002834447916
1999-06-14,106.72255521401812
1999-06-15,106.09315430061689
1999-06-16,106.44290048692687
1999-06-17,106.86086059100721
1999-06-18,106.51804491407256
1999-06-21,106.74939715295459
1999-06-22,105.7829299101817
1999-06-23,104.49044531184308
1999-06-24,104.44478697451568
1999-06-25,104.66115764916141
1999-06-28,104.54329598463372
1999-06-29,105.94866271180979
1999-06-30,105.760379675614
1999-07-01,106.07797841337862
1999-07-02,106.1235054427406
1999-07-05,106.1235054427406
1999-07-06,102.56912766059048
1999-07-07,101.6981761917245
1999-07-08,96.48507123569445
1999-07-09,96.48783499744461
1999-07-12,93.22315619037647
1999-07-13,94.99169203283577
1999-07-14,96.94044929705542
1999-07-15,97.5272097976228
1999-07-16,99.75907510058528
1999-07-19,100.37762129834015
1999-07-20,100.37762129834015
1999-07-21,100.85508746347236
1999-07-22,99.88326182768765
1999-07-23,97.61232385987917
1999-07-26,96.80496333327726
1999-07-27,97.60900927585274
1999-07-28,96.1611122101953
1999-07-29,96.07955239509798
1999-07-30,95.13606505438405
1999-08-02,95.9468427237909
1999-08-03,95.85927217219042
1999-08-04,93.9082693464335
1999-08-05,93.92717358877563
1999-08-06,93.74894365786714
1999-08-09,92.71693068032977
1999-08-10,91.26880797998787
1999-08-11,89.91736221865834
1999-08-12,90.44138393225052
1999-08-13,90.92309569753546
1999-08-16,90.92309569753546
1999-08-17,90.26085495998613
1999-08-18,90.53089603872613
1999-08-19,89.89101797771941
1999-08-20,89.84982717626107
1999-08-23,89.76192117709824
1999-08-24,90.04656720894937
1999-08-25,90.29161476443761
1999-08-26,90.52204949979856
1999-08-27,88.08620028020414
1999-08-30,88.36591185942902
1999-08-31,89.29473917738787
1999-09-01,90.54529719860868
1999-09-02,91.20588774309947
1999-09-03,90.51610508370848
1999-09-06,89.74167506345151
1999-09-07,87.77428741376836
1999-09-08,87.49616753942443
1999-09-09,87.28367886632891
1999-09-10,86.99739411706719
1999-09-13,86.8803329016795
1999-09-14,87.18138035016263
1999-09-15,87.49897849262203
1999-09-16,86.41202695919866
1999-09-17,86.48783682087547
1999-09-20,86.78629342647484
1999-09-21,85.95774969998276
1999-09-22,84.9563960466506
1999-09-23,84.68208732443742
1999-09-24,84.30071082898048
1999-09-27,83.10259133054868
1999-09-28,83.05450607920889
1999-09-29,82.91507056281289
1999-09-30,83.4710329119717
1999-10-01,85.15792472592466
1999-10-04,84.75281692177028
1999-10-05,84.79361179875495
1999-10-06,84.97090896071987
1999-10-07,84.44951624755184
1999-10-08,84.33695988154558
1999-10-11,84.25646877812797
1999-10-12,84.56571060737863
1999-10-13,84.82886304135617
1999-10-14,84.82993947047525
1999-10-15,84.09441544668611
1999-10-18,83.92396818963684
1999-10-19,84.63155402261027
1999-10-20,84.63281957557427
1999-10-21,85.4963209125689
1999-10-22,84.82598358136924
1999-10-25,84.38731855196679
1999-10-26,83.45308446594441
1999-10-27,84.31598194368227
1999-10-28,84.08288221108145
1999-10-29,84.13025492876031
1999-11-01,84.0694958119424
1999-11-02,84.86723863870802
1999-11-03,87.4830041711722
1999-11-04,88.39200809985554
1999-11-05,88.01579515992664
1999-11-08,88.63781632501815
1999-11-09,89.21084732036739
1999-11-10,89.75788375820662
1999-11-11,89.4739118572494
1999-11-12,90.36663916600692
1999-11-15,90.36663916600692
1999-11-16,91.08951458187163
1999-11-17,91.44229312145418
1999-11-18,92.52578904255475
1999-11-19,91.57635680132235
1999-11-22,90.76462334286146
1999-11-23,91.23733474717457
1999-11-24,91.30322147833158
1999-11-25,91.39136039268593
1999-11-26,91.86819005721294
1999-11-29,91.88297178191822
1999-11-30,91.94265348583534
1999-12-01,92.03767508488465
1999-12-02,92.30797681508254
1999-12-03,93.06490080503136
1999-12-06,94.48665738525192
1999-12-07,92.46357126602351
1999-12-08,92.46357126602351
1999-12-09,92.5530002405721
1999-12-10,93.3131494106962
1999-12-13,95.52826757430208
1999-12-14,96.81047695180196
1999-12-15,97.12127526663551
1999-12-16,97.3031056748362
1999-12-17,97.6708367044324
1999-12-20,98.69828640273391
1999-12-21,96.55395812448596
1999-12-22,97.31993793788693
1999-12-23,97.9652794733645
1999-12-24,97.94553466178769
1999-12-27,97.86362535093362
1999-12-28,98.67234170882774
1999-12-29,98.43552808872656
1999-12-30,98.43552808872656
1999-12-31,98.49349323328134
2000-01-03,97.97098133283954
2000-01-04,96.86234723396367
2000-01-05,96.89010619621445
2000-01-06,97.91874813260246
2000-01-07,98.92265956434004
2000-01-10,99.1178502896051
2000-01-11,99.19800718671435
2000-01-12,99.77121635605505
2000-01-13,99.6657353691932
2000-01-14,100.84127418658518
2000-01-17,100.88863806009606
2000-01-18,99.77627012664838
2000-01-19,98.22003445969412
2000-01-20,98.30202299993636
2000-01-21,98.95060929071163
2000-01-24,98.65247134202326
2000-01-25,99.05248729008365
2000-01-26,98.04729560420566
2000-01-27,97.76061862618901
2000-01-28,98.85481121694993
2000-01-31,98.30003765803522
2000-02-01,100.2053305290253
2000-02-02,99.27589163946789
2000-02-03,100.57998250329864
2000-02-04,100.79122762757105
2000-02-07,101.34708203202122
2000-02-08,101.47546074663367
2000-02-09,101.61728543350665
2000-02-10,101.58033538404231
2000-02-11,101.77296217717718
2000-02-14,101.44955599104024
2000-02-15,100.87604532259654
2000-02-16,101.2273267578494
2000-02-17,100.36876451094312
2000-02-18,100.38837646169104
2000-02-21,100.4462343331418
2000-02-22,101.36364918444109
2000-02-23,101.12035550217621
2000-02-24,100.40058809253426
2000-02-25,98.14356428442936
2000-02-28,97.82758124874042
2000-02-29,96.98423795407565
2000-03-01,96.58224067857529
2000-03-02,96.13960590015704
2000-03-03,95.18164002797022
2000-03-06,94.53666982837407
2000-03-07,94.72785468620567
2000-03-08,94.88906159760158
2000-03-09,94.57128055543427
2000-03-10,94.46911326570208
2000-03-13,94.51075626826182
2000-03-14,94.53787563500957
2000-03-15,94.54667112156079
2000-03-16,94.51728801888241
2000-03-17,94.24486428597157
2000-03-20,94.23917902862877
2000-03-21,94.05405218766633
2000-03-22,94.26032984524666
2000-03-23,94.03493876388566
2000-03-24,93.20558075204836
2000-03-27,92.17703014993026
2000-03-28,92.48856933394312
2000-03-29,92.51787109545282
2000-03-30,92.56398456096832
2000-03-31,92.5904960082548
2000-04-03,92.02211078992116
2000-04-04,91.78637799995536
2000-04-05,91.44220854635738
2000-04-06,90.46995054791148
2000-04-07,89.09853303100468
2000-04-10,89.60543445952693
2000-04-11,89.91473766158096
2000-04-12,89.90487458294727
2000-04-13,89.9727614754086
2000-04-14,89.46993321939573
2000-04-17,88.78742618999046
2000-04-18,89.07980421917239
2000-04-19,89.23807878357208
2000-04-20,89.23807878357208
2000-04-21,89.23807878357208
2000-04-24,89.48496481642401
2000-04-25,89.55948574035172
2000-04-26,89.18593599135271
2000-04-27,88.91323943980143
2000-04-28,89.50474251405336
2000-05-01,89.5494681661346
2000-05-02,89.67672619868183
2000-05-03,88.0013101299966
2000-05-04,87.3441222182973
2000-05-05,86.5562397528309
2000-05-08,86.20356227000154
2000-05-09,85.99752982549126
2000-05-10,85.39913774405088
2000-05-11,83.89202268901589
2000-05-12,83.6992720092078
2000-05-15,83.49254384491493
2000-05-16,83.17686280342299
2000-05-17,82.85184933407734
2000-05-18,82.44377389974831
2000-05-19,80.36912273873914
2000-05-22,80.46889905732114
2000-05-23,80.11032086614829
2000-05-24,78.0671722921089
2000-05-25,78.49277379620324
2000-05-26,78.44293425942116
2000-05-29,79.93957793350128
2000-05-30,79.36140847680763
2000-05-31,78.86086655057852
2000-06-01,78.72979067123528
2000-06-02,77.77710467203234
2000-06-05,77.86871492488514
2000-06-06,75.7365013632529
2000-06-07,75.55859085969816
2000-06-08,73.77800666695795
2000-06-09,73.31215930693098
2000-06-12,72.64342442875173
