Date,QATAR SMALL CAP
2002-09-16,201.15501334731863
2002-09-17,203.45289433314014
2002-09-18,208.3769250170434
2002-09-19,202.58307534663794
2002-09-20,202.58307534663794
2002-09-23,203.8737868569643
2002-09-24,203.34347142905338
2002-09-25,204.8566831266179
2002-09-26,204.7472572169854
2002-09-27,204.7416335283121
2002-09-30,203.86625029561822
2002-10-01,203.86625029561822
2002-10-02,203.8718499399255
2002-10-03,204.5227877201386
2002-10-04,204.5115532907115
2002-10-07,203.64460778606335
2002-10-08,203.20692218056027
2002-10-09,203.31355146537717
2002-10-10,203.64181116149544
2002-10-11,203.64181116149544
2002-10-14,202.62005472555518
2002-10-15,202.13981948409926
2002-10-16,201.26443625140536
2002-10-17,201.26443625140536
2002-10-18,201.25890837543372
2002-10-21,201.26996443104807
2002-10-22,201.26167227546222
2002-10-23,201.15501334731863
2002-10-24,199.51640979384266
2002-10-25,199.51366978601754
2002-10-28,199.84468301435956
2002-10-29,199.73800169619324
2002-10-30,200.17570533472318
2002-10-31,200.170207210538
2002-11-01,200.17570533472318
2002-11-04,200.67780693184784
2002-11-05,200.67780693184784
2002-11-06,200.67780693184784
2002-11-07,201.2381674782372
2002-11-08,201.21882482822625
2002-11-11,200.33445370039104
2002-11-12,200.33445370039104
2002-11-13,200.35371133807163
2002-11-14,200.35371133807163
2002-11-15,200.35371133807163
2002-11-18,199.8968281942474
2002-11-19,199.89408341437988
2002-11-20,202.32877237702235
2002-11-21,202.2091888986056
2002-11-22,202.18975131436082
2002-11-25,200.56504576946193
2002-11-26,200.55127448095809
2002-11-27,200.00419001350548
2002-11-28,199.8892831644213
2002-11-29,199.87281510682
2002-12-02,200.7203261437102
2002-12-03,202.44635700354317
2002-12-04,203.94919840982132
2002-12-05,203.94919840982132
2002-12-06,203.94919840982132
2002-12-09,203.67503929293392
2002-12-10,205.10129241433845
2002-12-11,206.38610155879152
2002-12-12,206.82917053840737
2002-12-13,206.84905249657498
2002-12-16,205.73350050179985
2002-12-17,205.4254385834016
2002-12-18,205.5538494404253
2002-12-19,205.7738133346986
2002-12-20,205.77946568501676
2002-12-23,202.23536341134886
2002-12-24,202.92516943033635
2002-12-25,204.10129093593616
2002-12-26,203.85369905121314
2002-12-27,203.83690161391493
2002-12-30,211.25756260278783
2002-12-31,210.0785719915517
2003-01-01,210.0785719915517
2003-01-02,210.0814572502625
2003-01-03,210.08434258822777
2003-01-06,209.47745659429935
2003-01-07,210.6815042747486
2003-01-08,211.86325063332137
2003-01-09,212.00151852513483
2003-01-10,212.01607467015458
2003-01-13,212.86212948627877
2003-01-14,215.3173171008001
2003-01-15,215.83345289290864
2003-01-16,216.2865110197223
2003-01-17,216.27166168424094
2003-01-20,218.16099788822808
2003-01-21,218.63851044413283
2003-01-22,219.6989292522199
2003-01-23,218.82060846666383
2003-01-24,218.81459872761613
2003-01-27,218.8913049954952
2003-01-28,222.71620796019474
2003-01-29,224.2801156402268
2003-01-30,225.47658278632602
2003-01-31,225.5075531427331
2003-02-03,224.54828129257564
2003-02-04,224.07034000147613
2003-02-05,224.41771626115892
2003-02-06,225.23525646428172
2003-02-07,225.2228849792513
2003-02-10,225.23525646428172
2003-02-11,225.23525646428172
2003-02-12,225.2476293085173
2003-02-13,225.23525646428172
2003-02-14,225.27237907549988
2003-02-17,221.6604065278301
2003-02-18,220.45707430585412
2003-02-19,214.24440676713076
2003-02-20,208.71229535235292
2003-02-21,208.71229535235292
2003-02-24,207.2634995272587
2003-02-25,206.72270549469363
2003-02-26,206.58597130616855
2003-02-27,206.6029962193328
2003-02-28,206.5746229227744
2003-03-03,207.41526746624993
2003-03-04,207.40957073140143
2003-03-05,209.04371769803944
2003-03-06,211.26631029144684
2003-03-07,211.28952636950083
2003-03-10,213.28352434353306
2003-03-11,213.26543448104704
2003-03-12,213.34794575298903
2003-03-13,212.89942846681646
2003-03-14,212.92867450072862
2003-03-17,210.48290512506236
2003-03-18,210.3804467047914
2003-03-19,209.76530066444266
2003-03-20,209.76530066444266
2003-03-21,209.77682623041326
2003-03-24,212.84882761039958
2003-03-25,212.68390530190538
2003-03-26,213.43929887120925
2003-03-27,215.41995139912981
2003-03-28,215.41403343117835
2003-03-31,221.60662609279913
2003-04-01,221.62849896811014
2003-04-02,233.61566081788962
2003-04-03,241.6602700178718
2003-04-04,241.61048763717727
2003-04-07,238.67769684551175
2003-04-08,237.4926126207314
2003-04-09,235.99564243298687
2003-04-10,236.46671236351355
2003-04-11,236.46671236351355
2003-04-14,239.58617585443562
2003-04-15,241.59252164578697
2003-04-16,245.01973673581213
2003-04-17,248.19579386617468
2003-04-18,248.19579386617468
2003-04-21,248.22285002788928
2003-04-22,245.0467655686458
2003-04-23,244.36172824739006
2003-04-24,240.75021698897493
2003-04-25,240.82959609610137
2003-04-28,241.42112644794378
2003-04-29,238.92492009174055
2003-04-30,239.05771897683624
2003-05-01,238.43855116533408
2003-05-02,238.44510167498152
2003-05-05,236.49094315372832
2003-05-06,233.43960675865895
2003-05-07,231.63213160954973
2003-05-08,233.13505603686446
2003-05-09,233.13505603686446
2003-05-12,227.13929374257705
2003-05-13,218.82063788206656
2003-05-14,217.27325022640883
2003-05-15,218.054056043589
2003-05-16,218.054056043589
2003-05-19,221.68190703058102
2003-05-20,221.9394708960303
2003-05-21,225.19338904378338
2003-05-22,228.07107244746175
2003-05-23,228.07420572225837
2003-05-26,229.6487284216596
2003-05-27,230.1971765680478
2003-05-28,229.6343380687517
2003-05-29,229.500178255508
2003-05-30,229.49387261262814
2003-06-02,230.1653787217566
2003-06-03,231.08818154110412
2003-06-04,233.36290068016876
2003-06-05,238.22791216486223
2003-06-06,238.22136582339965
2003-06-09,243.1142646627739
2003-06-10,246.1355625888092
2003-06-11,247.50398136595885
2003-06-12,249.41557715763946
2003-06-13,249.39158862986295
2003-06-16,250.26981224016046
2003-06-17,251.779735965954
2003-06-18,254.7936348573654
2003-06-19,256.34948123622564
2003-06-20,256.35652573969463
2003-06-23,259.37270585364513
2003-06-24,254.9921115166024
2003-06-25,253.06518284948595
2003-06-26,252.27583099868235
2003-06-27,252.27583099868235
2003-06-30,257.96724951835023
2003-07-01,259.26854098423127
2003-07-02,264.1305677448933
2003-07-03,268.60921312156995
2003-07-04,268.60921312156995
2003-07-07,269.0951648074369
2003-07-08,268.7501710870016
2003-07-09,269.5624636621706
2003-07-10,272.1394436935567
2003-07-11,272.1394436935567
2003-07-14,273.6679008066314
2003-07-15,279.6875437765596
2003-07-16,284.99055710911057
2003-07-17,291.59842510802275
2003-07-18,291.60643605376754
2003-07-21,296.45214596412114
2003-07-22,294.66641969347313
2003-07-23,295.53869350080384
2003-07-24,296.97246104789684
2003-07-25,296.9643026879329
2003-07-28,294.61239964469013
2003-07-29,292.51550257642793
2003-07-30,292.5195205913258
2003-07-31,291.7922995787177
2003-08-01,291.8243558599128
2003-08-04,292.1862802241835
2003-08-05,292.49349599371925
2003-08-06,294.25689688933556
2003-08-07,294.73515510816463
2003-08-08,294.727058210961
2003-08-11,296.4806010506547
2003-08-12,304.5098723665031
2003-08-13,311.0651036960094
2003-08-14,320.70165635901583
2003-08-15,320.75891507368743
2003-08-18,322.0269177548048
2003-08-19,317.40685943796035
2003-08-20,311.6852800166902
2003-08-21,310.24024716210414
2003-08-22,310.23172548306326
2003-08-25,314.1822979710205
2003-08-26,313.62603937418226
2003-08-27,314.35260641509205
2003-08-28,315.09328674393043
2003-08-29,315.09328674393043
2003-09-01,313.3482098803343
2003-09-02,314.07078327580757
2003-09-03,314.06215637960156
2003-09-04,314.06646976846287
2003-09-05,314.07078327580757
2003-09-08,316.2456013827849
2003-09-09,318.45101760659014
2003-09-10,317.90074496911245
2003-09-11,317.35964957977984
2003-09-12,317.36400831689804
2003-09-15,314.44124561284474
2003-09-16,311.12614316615804
2003-09-17,307.7277271003737
2003-09-18,310.55354299263064
2003-09-19,310.60046729170926
2003-09-22,306.62353705615385
2003-09-23,305.95467163522335
2003-09-24,300.9855699444227
2003-09-25,296.75343207380854
2003-09-26,296.75343207380854
2003-09-29,291.41316117227274
2003-09-30,285.0986811984452
2003-10-01,284.563148390442
2003-10-02,277.0985143283202
2003-10-03,276.96912506956284
2003-10-06,268.1306776853418
2003-10-07,268.22837280728317
2003-10-08,279.138849380949
2003-10-09,290.65795033008504
2003-10-10,290.6379916711322
2003-10-13,290.8379154533534
2003-10-14,287.87060090798167
2003-10-15,288.2216923879975
2003-10-16,283.57597131811264
2003-10-17,283.6928616607829
2003-10-20,289.68055608031943
2003-10-21,296.3161512901057
2003-10-22,297.4046811418015
2003-10-23,299.6990965877475
2003-10-24,299.6990965877475
2003-10-27,297.63775523523105
2003-10-28,297.5625895673695
2003-10-29,296.2532667613987
2003-10-30,296.6004803857316
2003-10-31,296.6004803857316
2003-11-03,298.0109684430711
2003-11-04,298.66645447891165
2003-11-05,301.4606395666678
2003-11-06,305.39361288869827
2003-11-07,305.43975752800844
2003-11-10,306.9085783937537
2003-11-11,308.4928854583541
2003-11-12,307.82302422633444
2003-11-13,308.93394701385324
2003-11-14,308.94243304453613
2003-11-17,318.26011784863266
2003-11-18,325.0940544184116
2003-11-19,327.14908999395595
2003-11-20,324.30264470530676
2003-11-21,324.26255234538445
2003-11-24,325.1300544484903
2003-11-25,325.1211225495191
2003-11-26,325.17472130581245
2003-11-27,325.1300544484903
2003-11-28,325.1300544484903
2003-12-01,316.1052157298181
2003-12-02,313.1731405476515
2003-12-03,310.92869353499043
2003-12-04,313.29630849004286
2003-12-05,313.30061195165047
2003-12-08,311.50378712240854
2003-12-09,311.07186340808767
2003-12-10,311.3611140863121
2003-12-11,312.35021622965917
2003-12-12,312.35021622965917
2003-12-15,312.3487452690169
2003-12-16,312.8737021211597
2003-12-17,311.941235135896
2003-12-18,313.3193327388369
2003-12-19,313.3279404128133
2003-12-22,315.6686056634393
2003-12-23,314.55116013067993
2003-12-24,316.03037008753165
2003-12-25,316.03037008753165
2003-12-26,315.86545448655215
2003-12-29,313.52686184452216
2003-12-30,313.59189910100037
2003-12-31,313.85359935346156
2004-01-01,313.85359935346156
2004-01-02,313.8449796066995
2004-01-05,320.043505052388
2004-01-06,331.42417339324135
2004-01-07,338.6805274825359
2004-01-08,331.43327620225534
2004-01-09,331.4423795113139
2004-01-12,336.3275385309175
2004-01-13,341.51171477928904
2004-01-14,339.4396455840203
2004-01-15,339.3081421178337
2004-01-16,339.3081421178337
2004-01-19,334.1814226512977
2004-01-20,334.5867436188215
2004-01-21,333.4991105518884
2004-01-22,329.6715130621925
2004-01-23,329.6715130621925
2004-01-26,331.0838306615552
2004-01-27,334.1939000509474
2004-01-28,334.20307868044614
2004-01-29,333.95156941738605
2004-01-30,333.9607413912783
2004-02-02,333.9607413912783
2004-02-03,333.9607413912783
2004-02-04,333.95156941738605
2004-02-05,333.95156941738605
2004-02-06,333.95156941738605
2004-02-09,336.7529970185836
2004-02-10,340.30182708541355
2004-02-11,348.86858613898636
2004-02-12,345.0437084861675
2004-02-13,345.0437084861675
2004-02-16,352.7712769743666
2004-02-17,366.37732229996806
2004-02-18,374.73214717480846
2004-02-19,374.93484955223363
2004-02-20,374.9297008334636
2004-02-23,397.66015814166366
2004-02-24,410.9509862803568
2004-02-25,404.7338168965018
2004-02-26,403.9810654836831
2004-02-27,404.003254320938
2004-03-01,407.97785446799014
2004-03-02,410.0323534904579
2004-03-03,409.16906991082357
2004-03-04,408.9441823207417
2004-03-05,408.98911260143717
2004-03-08,403.8904000283149
2004-03-09,404.2881762710546
2004-03-10,410.3223881582967
2004-03-11,415.2535559656657
2004-03-12,415.3105868885858
2004-03-15,424.1262721065279
2004-03-16,424.86539063062185
2004-03-17,431.96222725260344
2004-03-18,434.43157643439486
2004-03-19,434.43157643439486
2004-03-22,439.3791167385526
2004-03-23,438.70475631954946
2004-03-24,446.77782499218756
2004-03-25,450.23098153577206
2004-03-26,450.3051872793501
2004-03-29,468.2101551202828
2004-03-30,481.95897307540764
2004-03-31,491.7875453043867
2004-04-01,503.0620810639784
2004-04-02,503.07589917311043
2004-04-05,523.0896125615524
2004-04-06,532.2716582687665
2004-04-07,524.1969558217463
2004-04-08,513.0313849991979
2004-04-09,513.0313849991979
2004-04-12,516.9353548321292
2004-04-13,522.1017995522118
2004-04-14,518.0676236195139
2004-04-15,516.4132294099624
2004-04-16,516.4132294099624
2004-04-19,520.442968709671
2004-04-20,521.6638098598182
2004-04-21,522.5962261508673
2004-04-22,520.0849318338884
2004-04-23,520.0992171342931
2004-04-26,500.5564125823763
2004-04-27,502.0808860363688
2004-04-28,508.2193617728228
2004-04-29,496.971330303419
2004-04-30,496.98498073686045
2004-05-03,483.8277487511926
2004-05-04,480.04347242527854
2004-05-05,504.51556964697033
2004-05-06,507.11785920783797
2004-05-07,507.2153952708811
2004-05-10,499.19668723782235
2004-05-11,492.66057030384457
2004-05-12,487.3276564186892
2004-05-13,482.78548433304405
2004-05-14,482.78548433304405
2004-05-17,476.0509186127011
2004-05-18,469.5899569209576
2004-05-19,460.6244394817841
2004-05-20,464.37610642190685
2004-05-21,464.38886155433806
2004-05-24,423.4945785946519
2004-05-25,439.5494099696615
2004-05-26,459.9646874967984
2004-05-27,461.53935795207906
2004-05-28,461.5266810855126
2004-05-31,450.2710789243996
2004-06-01,447.9066289141315
2004-06-02,446.9974151870083
2004-06-03,446.2760001522114
2004-06-04,446.2760001522114
2004-06-07,443.4691182631966
2004-06-08,445.93866426181796
2004-06-09,450.45926053941974
2004-06-10,447.8991428950286
2004-06-11,447.8991428950286
2004-06-14,445.20367590257325
2004-06-15,439.89110608616755
2004-06-16,435.8292086212281
2004-06-17,437.1711405442354
2004-06-18,437.1711405442354
2004-06-21,435.0570797457559
2004-06-22,434.95066575252986
2004-06-23,432.1769527175466
2004-06-24,431.32734547009994
2004-06-25,431.32734547009994
2004-06-28,423.56740927486015
2004-06-29,422.0636102589338
2004-06-30,418.5406777335161
2004-07-01,423.0390278002115
2004-07-02,423.0390278002115
2004-07-05,414.77706963983314
2004-07-06,403.50705292318514
2004-07-07,391.2559095104339
2004-07-08,398.43270556180994
2004-07-09,398.42175930763915
2004-07-12,421.82435374480906
2004-07-13,428.18054884431297
2004-07-14,427.67068860437934
2004-07-15,425.58434384075497
2004-07-16,425.5960363607792
2004-07-19,412.4381661365057
2004-07-20,414.7050373448265
2004-07-21,416.90949560487286
2004-07-22,421.1502342689579
2004-07-23,421.1502342689579
2004-07-26,418.1877775443908
2004-07-27,415.2581038356633
2004-07-28,414.6966982133636
2004-07-29,416.0803505958437
2004-07-30,416.0803505958437
2004-08-02,425.21325784845965
2004-08-03,425.370226954083
2004-08-04,425.62667931715924
2004-08-05,427.1217817195291
2004-08-06,427.1276478905983
2004-08-09,427.61955610005947
2004-08-10,427.2383371111294
2004-08-11,426.5438892941099
2004-08-12,426.63872837298067
2004-08-13,426.6270094604836
2004-08-16,426.0785626524048
2004-08-17,425.8912313225345
2004-08-18,428.15122158546967
2004-08-19,431.2826655347551
2004-08-20,431.30635978074645
2004-08-23,433.75932400234353
2004-08-24,435.58197471351826
2004-08-25,440.47138064019776
2004-08-26,438.8262494080791
2004-08-27,438.83830341850086
2004-08-30,449.6898787488159
2004-08-31,445.8254762391645
2004-09-01,446.36939185440485
2004-09-02,450.2471385952304
2004-09-03,450.2347712069265
2004-09-06,448.15670261649615
2004-09-07,445.2148611721387
2004-09-08,445.2690277289619
2004-09-09,445.5665380155447
2004-09-10,445.5665380155447
2004-09-13,446.10922075142287
2004-09-14,444.2950647677508
2004-09-15,442.01419834569253
2004-09-16,441.1866527575826
2004-09-17,441.19877160534395
2004-09-20,432.6644053179101
2004-09-21,433.22639526061363
2004-09-22,440.3543157999011
2004-09-23,441.26684876747674
2004-09-24,441.26684876747674
2004-09-27,435.9194812859789
2004-09-28,437.0137357445358
2004-09-29,434.9138860239121
2004-09-30,431.90509265092663
2004-10-01,431.89322777831933
2004-10-04,425.8102272402999
2004-10-05,427.5348470665334
2004-10-06,428.7160636435177
2004-10-07,432.77174885190857
2004-10-08,432.78363785904713
2004-10-11,444.6957364752665
2004-10-12,446.89849029830594
2004-10-13,450.6511708871887
2004-10-14,444.41116041157727
2004-10-15,444.4233691739852
2004-10-18,439.19501173508644
2004-10-19,439.65523000918654
2004-10-20,442.7401131063062
2004-10-21,442.63064871876446
2004-10-22,442.63064871876446
2004-10-25,442.48838580937706
2004-10-26,450.333756235765
2004-10-27,454.0190551507139
2004-10-28,453.6373606836366
2004-10-29,453.64982290612176
2004-11-01,454.8897452258193
2004-11-02,455.3883316543063
2004-11-03,459.26778520974915
2004-11-04,457.85452741333546
2004-11-05,457.82937057116993
2004-11-08,455.115998408935
2004-11-09,457.9682046626484
2004-11-10,461.76183472907235
2004-11-11,460.0580508335716
2004-11-12,460.0074936148751
2004-11-15,459.9948560463692
2004-11-16,460.045410487082
2004-11-17,459.98221917221605
2004-11-18,460.045410487082
2004-11-19,460.0580508335715
2004-11-22,484.66266079840585
2004-11-23,485.8101947752303
2004-11-24,478.4043692396281
2004-11-25,478.80953326206253
2004-11-26,477.4452540440007
2004-11-29,473.9409526342321
2004-11-30,473.6998114515957
2004-12-01,475.33298161355606
2004-12-02,473.5827039580353
2004-12-03,473.5827039580353
2004-12-06,480.20249132081335
2004-12-07,480.23379525358206
2004-12-08,482.8741568442963
2004-12-09,492.9485129747939
2004-12-10,492.93496894487373
2004-12-13,498.0441432986027
2004-12-14,500.78755561813915
2004-12-15,506.81534772475703
2004-12-16,513.1511215821045
2004-12-17,513.1229287891159
2004-12-20,502.60308533690096
2004-12-21,504.06932106640403
2004-12-22,498.91682832531995
2004-12-23,500.14981025212825
2004-12-24,500.13606836262795
2004-12-27,509.21580529908766
2004-12-28,505.04187530904915
2004-12-29,499.5270023687359
2004-12-30,498.9878951808399
2004-12-31,498.89194124242266
2005-01-03,501.72921006035943
2005-01-04,501.4818608043621
2005-01-05,501.80359180332067
2005-01-06,502.8696200423245
2005-01-07,502.8696200423245
2005-01-10,514.697814325814
2005-01-11,532.1239178424754
2005-01-12,546.3861713653351
2005-01-13,562.1556277109794
2005-01-14,562.1556277109794
2005-01-17,589.5947455808621
2005-01-18,576.7003381171959
2005-01-19,576.7003381171959
2005-01-20,576.6844929600875
2005-01-21,576.7003381171958
2005-01-24,569.3692333811479
2005-01-25,573.2963251627511
2005-01-26,580.8093842407945
2005-01-27,583.8774153357465
2005-01-28,583.8774153357465
2005-01-31,612.3969969814347
2005-02-01,624.6707216243292
2005-02-02,628.6069454857335
2005-02-03,638.2759892523869
2005-02-04,638.293526716029
2005-02-07,656.3238282526124
2005-02-08,618.501924087369
2005-02-09,607.2953670017467
2005-02-10,637.9418755293794
2005-02-11,637.9331116284627
2005-02-14,684.4204469670098
2005-02-15,691.8918802872464
2005-02-16,785.21345939261
2005-02-17,800.0024890863341
2005-02-18,800.0024890863341
2005-02-21,800.0244762373328
2005-02-22,743.6323785635012
2005-02-23,740.4781711247587
2005-02-24,747.6972025246371
2005-02-25,747.6766534892242
2005-02-28,819.8091482584226
2005-03-01,841.01199512836
2005-03-02,879.330863000407
2005-03-03,921.4063939926702
2005-03-04,921.3810708905429
2005-03-07,1012.4777360916314
2005-03-08,1057.9217912981442
2005-03-09,1071.257240098562
2005-03-10,1050.2772233452054
2005-03-11,1050.2772233452054
2005-03-14,1135.9609680685946
2005-03-15,1184.669671467343
2005-03-16,1232.669520823245
2005-03-17,1268.0115261083874
2005-03-18,1268.0115261083874
2005-03-21,1325.5271650780337
2005-03-22,1336.2746839254792
2005-03-23,1350.5831758218599
2005-03-24,1361.6254198023912
2005-03-25,1361.6254198023912
2005-03-28,1316.9411972380822
2005-03-29,1266.83611556131
2005-03-30,1404.3974964042047
2005-03-31,1334.4832471770374
2005-04-01,1334.4832471770374
2005-04-04,1273.4528130670815
2005-04-05,1209.7359183404844
2005-04-06,1161.9796878225588
2005-04-07,1108.5538154121887
2005-04-08,1108.0969937849584
2005-04-11,1021.0305533596649
2005-04-12,970.3868621816324
2005-04-13,922.2982869797378
2005-04-14,882.1795918251739
2005-04-15,881.6707259396514
2005-04-18,926.7815681204456
2005-04-19,961.2889375254526
2005-04-20,978.6284275752087
2005-04-21,962.8890532097672
2005-04-22,962.9155171111885
2005-04-25,842.5764491288018
2005-04-26,864.101337282757
2005-04-27,850.9909871386018
2005-04-28,863.3240111670215
2005-04-29,863.3240111670215
2005-05-02,865.3100733151479
2005-05-03,839.7001927233779
2005-05-04,820.2273240213248
2005-05-05,802.0700554948427
2005-05-06,802.0920915972521
2005-05-09,740.8168770841481
2005-05-10,730.956210776488
2005-05-11,766.6716410599284
2005-05-12,800.2355716904126
2005-05-13,800.4994871210806
2005-05-16,812.3318745994333
2005-05-17,794.0623622031724
2005-05-18,810.0275268926067
2005-05-19,813.0927065455933
2005-05-20,813.3608622230117
2005-05-23,796.9359640613235
2005-05-24,806.5656709517488
2005-05-25,825.2190353153574
2005-05-26,800.5195877968512
2005-05-27,800.5415891597152
2005-05-30,788.2887410336207
2005-05-31,808.7631028685228
2005-06-01,829.7453896387133
2005-06-02,842.9093343593147
2005-06-03,842.8861685995619
2005-06-06,852.9038206994858
2005-06-07,894.3923723658452
2005-06-08,892.9300478932616
2005-06-09,893.7850304782153
2005-06-10,893.7850304782153
2005-06-13,967.5749547395683
2005-06-14,978.8549607146222
2005-06-15,937.0153488380687
2005-06-16,939.4485862182875
2005-06-17,939.0872598389728
2005-06-20,986.3702228467141
2005-06-21,977.3281952304916
2005-06-22,999.2294752254721
2005-06-23,1002.807495513551
2005-06-24,1002.766181811268
2005-06-27,1012.5745935094218
2005-06-28,1022.4441451388459
2005-06-29,1038.6712924571393
2005-06-30,1016.8003651424415
2005-07-01,1016.7724203184665
2005-07-04,1000.9793427217851
2005-07-05,989.4945683769936
2005-07-06,978.8456243233984
2005-07-07,967.4126722168023
2005-07-08,967.4126722168023
2005-07-11,968.2366528542651
2005-07-12,961.9147740722889
2005-07-13,943.2807380514759
2005-07-14,952.6553382740664
2005-07-15,952.6815209135683
2005-07-18,989.763362828119
2005-07-19,1003.1678314946479
2005-07-20,999.3269563159145
2005-07-21,991.1712294988783
2005-07-22,991.1712294988783
2005-07-25,965.1032611523389
2005-07-26,974.4968158252136
2005-07-27,988.5582846199114
2005-07-28,997.6574012369167
2005-07-29,997.6574012369167
2005-08-01,1003.7269754493333
2005-08-02,1011.988033706686
2005-08-03,1022.1861828297684
2005-08-04,1025.8605857421278
2005-08-05,1025.8605857421278
2005-08-08,1069.8820281092449
2005-08-09,1061.2787255301937
2005-08-10,1066.8237084926743
2005-08-11,1090.44917142154
2005-08-12,1090.44917142154
2005-08-15,1156.8788733882
2005-08-16,1172.434160260851
2005-08-17,1207.7040816214496
2005-08-18,1207.7812220444184
2005-08-19,1207.7812220444184
2005-08-22,1246.9002692982544
2005-08-23,1219.3175554384713
2005-08-24,1178.851200030525
2005-08-25,1199.328729792693
2005-08-26,1198.7686345120358
2005-08-29,1221.4661446638797
2005-08-30,1218.9141147767295
2005-08-31,1227.0939099890384
2005-09-01,1239.0990228511696
2005-09-02,1238.996913331363
2005-09-05,1266.7786993275058
2005-09-06,1293.3566439191254
2005-09-07,1276.2351598929276
2005-09-08,1257.4801289967747
2005-09-09,1257.4801289967747
2005-09-12,1258.5813434323916
2005-09-13,1254.50169571714
2005-09-14,1271.841731248694
2005-09-15,1282.7788515726604
2005-09-16,1283.0431531409356
2005-09-19,1308.5738906703277
2005-09-20,1273.107109769875
2005-09-21,1295.6729040774405
2005-09-22,1296.6699742047037
2005-09-23,1297.436159123227
2005-09-26,1248.9409093015986
2005-09-27,1275.6586331764997
2005-09-28,1297.1104066857226
2005-09-29,1297.368003032041
2005-09-30,1297.3858213287685
2005-10-03,1288.0073292725594
2005-10-04,1284.557315621603
2005-10-05,1308.865733942784
2005-10-06,1335.039030000716
2005-10-07,1334.9290234886855
2005-10-10,1374.0434795116207
2005-10-11,1384.214994083446
2005-10-12,1371.2147940701245
2005-10-13,1366.4366027804954
2005-10-14,1366.4553696783923
2005-10-17,1339.0881247203122
2005-10-18,1311.8180009692871
2005-10-19,1307.938406129391
2005-10-20,1308.704226348964
2005-10-21,1308.5604502217063
2005-10-24,1267.4576748925638
2005-10-25,1308.2941845781895
2005-10-26,1314.9721134425965
2005-10-27,1325.9674541841316
2005-10-28,1325.9492450978464
2005-10-31,1324.8335079130732
2005-11-01,1277.892191720908
2005-11-02,1277.892191720908
2005-11-03,1277.892191720908
2005-11-04,1277.8570915425985
2005-11-07,1289.8385104535646
2005-11-08,1271.1627111498901
2005-11-09,1245.1769398510348
2005-11-10,1225.198857349065
2005-11-11,1225.3166455158705
2005-11-14,1123.7755041997066
2005-11-15,1193.6367087696406
2005-11-16,1170.4721284325929
2005-11-17,1150.5187842025175
2005-11-18,1150.5187842025175
2005-11-21,1135.8967588667279
2005-11-22,1124.8875669094623
2005-11-23,1102.5843253071557
2005-11-24,1110.7758268520467
2005-11-25,1105.5651803494052
2005-11-28,1076.082276237014
2005-11-29,1122.1700557402905
2005-11-30,1096.8149649708437
2005-12-01,1102.4783190394267
2005-12-02,1102.4177566180333
2005-12-05,1150.3481255777249
2005-12-06,1157.3217133594098
2005-12-07,1171.6253294982391
2005-12-08,1197.4828570778084
2005-12-09,1197.5157504401782
2005-12-12,1190.783484256962
2005-12-13,1149.5004984601655
2005-12-14,1180.789784421869
2005-12-15,1178.5849247645485
2005-12-16,1178.5849247645485
