Date,TURKEY SMALL CAP
1994-05-31,133.75274426019953
1994-06-30,182.70683967485914
1994-07-29,213.19233602744578
1994-08-31,258.32475952861586
1994-09-30,290.4281649780627
1994-10-31,297.40414928823725
1994-11-30,320.46030218102464
1994-12-30,305.013861749598
1995-01-31,262.4633171554981
1995-02-28,291.3311998198754
1995-03-31,405.19146721005495
1995-04-28,479.2047702742412
1995-05-31,477.26621670735176
1995-06-30,476.38209927286323
1995-07-31,509.20506592575214
1995-08-31,400.46679775623505
1995-09-29,357.95930410693455
1995-10-31,386.31762485742627
1995-11-30,320.654592007345
1995-12-29,293.53911443633444
1996-01-31,339.44955972009114
1996-02-29,426.1730855162612
1996-03-29,441.03514999747455
1996-04-30,393.83748364666064
1996-05-31,338.6411817984233
1996-06-28,365.01383571657425
1996-07-31,313.27114631331926
1996-08-30,303.0408700971382
1996-09-30,314.05192695965945
1996-10-31,332.0471543248169
1996-11-29,340.6355736396468
1996-12-31,342.63087775253126
1997-01-01,342.63087775253126
1997-01-02,356.084794802672
1997-01-03,365.202138954985
1997-01-06,372.047156098256
1997-01-07,380.54433093194893
1997-01-08,391.99176269585433
1997-01-09,390.2433121497347
1997-01-10,393.9507865097976
1997-01-13,391.3051061308387
1997-01-14,401.2452527239579
1997-01-15,401.99958104808076
1997-01-16,404.53058327235044
1997-01-17,405.57002932136237
1997-01-20,403.20523693906966
1997-01-21,408.78035316803243
1997-01-22,408.2379654502946
1997-01-23,432.71394474411693
1997-01-24,470.73750899365825
1997-01-27,516.373862949961
1997-01-28,470.1663263647039
1997-01-29,488.85823105969513
1997-01-30,508.9815416330004
1997-01-31,506.7868093507078
1997-02-03,495.0447127410067
1997-02-04,465.51365995001765
1997-02-05,475.2482549963964
1997-02-06,492.9693528210272
1997-02-07,490.0872142426146
1997-02-10,491.3257464999879
1997-02-11,490.49936394763733
1997-02-12,496.36342143416726
1997-02-13,501.0940589651094
1997-02-14,487.9332377961828
1997-02-17,486.1433692868281
1997-02-18,501.20177024788103
1997-02-19,503.6403951686184
1997-02-20,508.00466407484123
1997-02-21,495.1214507588685
1997-02-24,499.6710477534031
1997-02-25,499.76469267206147
1997-02-26,489.7579070215667
1997-02-27,480.53168541591566
1997-02-28,487.25256972557213
1997-03-03,463.41882266323296
1997-03-04,437.13141529299116
1997-03-05,416.28272492459007
1997-03-06,443.7901638469692
1997-03-07,431.6886263705702
1997-03-10,442.84248470836184
1997-03-11,439.6767514889974
1997-03-12,426.1871943441212
1997-03-13,441.715402955528
1997-03-14,443.6615750751947
1997-03-17,459.6955967037973
1997-03-18,466.52787931395835
1997-03-19,472.91616226107305
1997-03-20,473.32704855151616
1997-03-21,473.5321918672508
1997-03-24,468.7508920088063
1997-03-25,454.6896899396673
1997-03-26,459.1222661394189
1997-03-27,440.33115472444985
1997-03-28,446.14643458430373
1997-03-31,448.5588067112612
1997-04-01,443.9361510742
1997-04-02,444.5079232100269
1997-04-03,437.295337835103
1997-04-04,436.7816123022956
1997-04-07,422.46172987037016
1997-04-08,422.7908950029502
1997-04-09,419.4510904748794
1997-04-10,413.8214484508786
1997-04-11,407.8190925841339
1997-04-14,406.2168579048898
1997-04-15,415.0116032984949
1997-04-16,413.8659967757212
1997-04-17,420.82382200055855
1997-04-18,416.0372747057545
1997-04-21,418.9589725565122
1997-04-22,416.3322705342143
1997-04-23,416.3322705342143
1997-04-24,399.6312029858347
1997-04-25,396.7872216526091
1997-04-28,386.90485120726845
1997-04-29,384.57968165590154
1997-04-30,382.1035606832528
1997-05-01,390.7767912711602
1997-05-02,380.37206588701343
1997-05-05,368.53880408049736
1997-05-06,376.1484103281084
1997-05-07,388.3360707752524
1997-05-08,383.1725796707245
1997-05-09,378.3375935297271
1997-05-12,365.6831142579043
1997-05-13,365.7874676223206
1997-05-14,366.47161289571966
1997-05-15,376.43364684924495
1997-05-16,370.8241288314072
1997-05-19,370.04879359448506
1997-05-20,375.78268349247276
1997-05-21,372.7076583305447
1997-05-22,367.0741077629339
1997-05-23,366.3413796146606
1997-05-26,365.13218847164194
1997-05-27,374.4317581813432
1997-05-28,375.8456173682893
1997-05-29,364.73804099489826
1997-05-30,369.13604215748614
1997-06-02,374.68264948531447
1997-06-03,375.2912473610023
1997-06-04,375.4728206071954
1997-06-05,382.37074716495096
1997-06-06,379.04404193955787
1997-06-09,377.6303886457828
1997-06-10,372.9822635469468
1997-06-11,377.605510491697
1997-06-12,370.4851346432562
1997-06-13,360.79086478902514
1997-06-16,362.3941931991013
1997-06-17,356.0373307150528
1997-06-18,360.1836143068377
1997-06-19,368.4188681347322
1997-06-20,371.90182463389834
1997-06-23,395.15953811102315
1997-06-24,376.854395662961
1997-06-25,372.87068942803626
1997-06-26,379.56053019245303
1997-06-27,393.0583657967895
1997-06-30,402.40256749859265
1997-07-01,404.60910606573674
1997-07-02,411.72289511388806
1997-07-03,417.508255384595
1997-07-04,422.4096389937725
1997-07-07,424.39143588660073
1997-07-08,416.652307338447
1997-07-09,426.32808316383165
1997-07-10,433.56425705788325
1997-07-11,431.1040475716289
1997-07-14,434.4872062607979
1997-07-15,431.6052851899622
1997-07-16,426.96918788777987
1997-07-17,431.87845379298517
1997-07-18,433.68462644080154
1997-07-21,426.3568963117297
1997-07-22,422.38272162933663
1997-07-23,411.9673189724118
1997-07-24,415.03254115027187
1997-07-25,406.2220100306371
1997-07-28,396.7709926898119
1997-07-29,400.7954455837349
1997-07-30,408.8425136311988
1997-07-31,412.4188093354481
1997-08-01,410.3209250752851
1997-08-04,415.5532342424378
1997-08-05,409.6719968950004
1997-08-06,417.605280269584
1997-08-07,419.63207928079385
1997-08-08,417.292626671583
1997-08-11,414.54095052762176
1997-08-12,412.25016228484446
1997-08-13,409.5246300832417
1997-08-14,408.97316158454026
1997-08-15,408.5593844506209
1997-08-18,401.76015863950244
1997-08-19,404.83154565385024
1997-08-20,398.9211881205489
1997-08-21,406.06123991230896
1997-08-22,404.4620417865081
1997-08-25,401.8971605724095
1997-08-26,402.36527589235834
1997-08-27,401.59020862531355
1997-08-28,408.69994099225596
1997-08-29,405.2488248412676
1997-09-01,404.4702301322174
1997-09-02,406.4227613160925
1997-09-03,410.80215439886933
1997-09-04,422.7547017745083
1997-09-05,428.8031219280052
1997-09-08,439.47688308215083
1997-09-09,444.7660365706444
1997-09-10,452.0166780164774
1997-09-11,452.7723613549295
1997-09-12,456.98185249226873
1997-09-15,465.92002267616255
1997-09-16,459.6582471613496
1997-09-17,470.9997805571941
1997-09-18,468.27637605778443
1997-09-19,465.92640475827096
1997-09-22,467.14383876979235
1997-09-23,474.5943282412234
1997-09-24,484.8716205819375
1997-09-25,498.07259473848364
1997-09-26,501.9293780816603
1997-09-29,511.4251682948967
1997-09-30,499.1838628074794
1997-10-01,493.94282794558944
1997-10-02,516.2717114072553
1997-10-03,523.8320465377868
1997-10-06,533.481517421461
1997-10-07,534.7633533165962
1997-10-08,553.2501564156181
1997-10-09,555.4282282882062
1997-10-10,548.8014539432501
1997-10-13,561.087154811305
1997-10-14,564.925329027338
1997-10-15,558.5286230645542
1997-10-16,562.8831013054919
1997-10-17,573.9995949101591
1997-10-20,571.8963212492923
1997-10-21,571.0221765525492
1997-10-22,586.3280962666031
1997-10-23,599.6477157729292
1997-10-24,584.1769785860145
1997-10-27,532.7803954335512
1997-10-28,482.25754177620496
1997-10-29,479.59001368409133
1997-10-30,464.7207021187003
1997-10-31,481.28685938863373
1997-11-03,477.0023774633747
1997-11-04,497.65958355969155
1997-11-05,523.0675190626494
1997-11-06,523.6650087118041
1997-11-07,494.42108891356736
1997-11-10,493.26123682740973
1997-11-11,481.65145451988235
1997-11-12,460.7740904318461
1997-11-13,443.3008497073967
1997-11-14,438.7856767682342
1997-11-17,462.0488034933669
1997-11-18,473.0548765889
1997-11-19,467.78982681291257
1997-11-20,477.13857215971115
1997-11-21,487.6973488502138
1997-11-24,448.5476647112933
1997-11-25,458.31713816372024
1997-11-26,458.3706743775899
1997-11-27,458.53892711928927
1997-11-28,452.29076375320113
1997-12-01,447.401308738549
1997-12-02,458.2765456421403
1997-12-03,464.99660916200736
1997-12-04,472.9951675002895
1997-12-05,456.78227613386446
1997-12-08,443.1289012690927
1997-12-09,441.77597060181097
1997-12-10,441.6587927343732
1997-12-11,430.4630374701594
1997-12-12,425.6220040994012
1997-12-15,439.110378835848
1997-12-16,435.79277034259474
1997-12-17,442.9586344952672
1997-12-18,448.86138464674536
1997-12-19,456.17396143739404
1997-12-22,453.02435514440145
1997-12-23,449.16066573401366
1997-12-24,438.99941819494944
1997-12-25,436.1890824554227
1997-12-26,436.0280128562063
1997-12-29,440.53898600817985
1997-12-30,454.56589279538184
1997-12-31,459.48970742030093
1998-01-01,459.48970742030093
1998-01-02,458.386083161828
1998-01-05,477.1438322103669
1998-01-06,474.97334696496506
1998-01-07,480.027250742459
1998-01-08,473.1697774977435
1998-01-09,466.9497453353325
1998-01-12,424.79192555549406
1998-01-13,444.7718995476788
1998-01-14,434.2794494521826
1998-01-15,429.59871478842734
1998-01-16,433.64198907961634
1998-01-19,447.72231311172806
1998-01-20,446.6005085688305
1998-01-21,454.463096480065
1998-01-22,453.24206276682514
1998-01-23,460.5113262930155
1998-01-26,459.1004953426806
1998-01-27,461.16201496798595
1998-01-28,460.37155660049945
1998-01-29,460.37155660049945
1998-01-30,459.6348779180892
1998-02-02,432.3483848979536
1998-02-03,420.2218729038844
1998-02-04,396.8809647689174
1998-02-05,385.71011426145293
1998-02-06,384.0040502714208
1998-02-09,363.4558684993045
1998-02-10,353.307440405635
1998-02-11,364.6626837993618
1998-02-12,371.99691499781795
1998-02-13,368.1635543467414
1998-02-16,368.82759358855265
1998-02-17,376.95488271852105
1998-02-18,377.3562300599811
1998-02-19,357.8783708243383
1998-02-20,364.7949722966758
1998-02-23,392.1381392695667
1998-02-24,382.105620347219
1998-02-25,394.1852818425263
1998-02-26,401.53300964168744
1998-02-27,389.71419561029296
1998-03-02,400.25881875888274
1998-03-03,403.0481637373938
1998-03-04,402.94029291349153
1998-03-05,412.8471566943444
1998-03-06,415.5935009637259
1998-03-09,423.05383961024717
1998-03-10,421.35519616776327
1998-03-11,419.4641962115716
1998-03-12,421.4527105909595
1998-03-13,423.0765703418447
1998-03-16,421.84289280210595
1998-03-17,424.34048839223607
1998-03-18,410.4905378548409
1998-03-19,406.32407344882523
1998-03-20,404.18293488808604
1998-03-23,406.8742482048704
1998-03-24,399.3666953638922
1998-03-25,407.03056046098686
1998-03-26,418.71094149842656
1998-03-27,419.35045610975385
1998-03-30,410.5683030571914
1998-03-31,411.6152129345483
1998-04-01,413.99275441975306
1998-04-02,421.35254732553136
1998-04-03,424.41673827738805
1998-04-06,424.16024145731706
1998-04-07,425.78997747100544
1998-04-08,425.78997747100544
1998-04-09,425.78997747100544
1998-04-10,425.78997747100544
1998-04-13,447.9670868028633
1998-04-14,457.2580872637366
1998-04-15,475.05914590118715
1998-04-16,486.47321402831386
1998-04-17,489.7034582609413
1998-04-20,489.9960028002238
1998-04-21,510.86490962307715
1998-04-22,519.401513923933
1998-04-23,520.5152301265412
1998-04-24,489.0583319519886
1998-04-27,481.66190206243965
1998-04-28,466.9868688356879
1998-04-29,471.1118960222776
1998-04-30,492.5119681975362
1998-05-01,495.8215397562512
1998-05-04,496.7516348403947
1998-05-05,492.2307619837344
1998-05-06,497.7654902898691
1998-05-07,480.337491026009
1998-05-08,487.1959502628744
1998-05-11,498.12132362868
1998-05-12,500.77851433586426
1998-05-13,508.05624874636317
1998-05-14,514.0877569169306
1998-05-15,505.6737028425103
1998-05-18,492.14957684839294
1998-05-19,491.995388612059
1998-05-20,503.27959619454026
1998-05-21,517.2746384063294
1998-05-22,513.4436572609023
1998-05-25,507.7594296116586
1998-05-26,506.16649074843485
1998-05-27,470.91249225242376
1998-05-28,478.94762093192344
1998-05-29,484.1022475961221
1998-06-01,471.2441585806666
1998-06-02,482.67701261591736
1998-06-03,479.4024055783371
1998-06-04,491.66428645688336
1998-06-05,499.97714085231854
1998-06-08,504.24592657355134
1998-06-09,500.7450557303979
1998-06-10,496.7882492464042
1998-06-11,490.2832993904169
1998-06-12,489.7730771098536
1998-06-15,462.5136505625493
1998-06-16,477.10252220805893
1998-06-17,482.0785669448099
1998-06-18,471.8027497989723
1998-06-19,477.3711109826012
1998-06-22,471.51838595252923
1998-06-23,478.07285413346295
1998-06-24,475.79276628847396
1998-06-25,479.8312613293842
1998-06-26,473.8900290900799
1998-06-29,476.3194886181395
1998-06-30,475.67612359767577
1998-07-01,473.7125760720989
1998-07-02,487.49231313951157
1998-07-03,503.0410143475145
1998-07-06,505.45791001619176
1998-07-07,502.2884848001193
1998-07-08,504.7398578754543
1998-07-09,496.5349510033093
1998-07-10,497.1330411455685
1998-07-13,491.8577421338363
1998-07-14,500.0617189602851
1998-07-15,499.5116315676744
1998-07-16,507.88294749158916
1998-07-17,514.7505720855144
1998-07-20,513.8788077996808
1998-07-21,499.92758696327724
1998-07-22,500.537024923882
1998-07-23,499.67159766004846
1998-07-24,498.2612912554127
1998-07-27,501.91185766645475
1998-07-28,501.38040717718553
1998-07-29,498.1388617413724
1998-07-30,503.6818589945366
1998-07-31,506.35776583987
1998-08-03,496.8595200592092
1998-08-04,487.7041716971411
1998-08-05,472.8291549587118
1998-08-06,464.3471606149177
1998-08-07,465.08988742843565
1998-08-10,441.5461127385866
1998-08-11,423.02279411683077
1998-08-12,422.9144661924313
1998-08-13,400.8564813825939
1998-08-14,402.66194743315395
1998-08-17,387.81187163738593
1998-08-18,390.0102296706089
1998-08-19,398.04622008746594
1998-08-20,407.52557932665627
1998-08-21,388.0555692879522
1998-08-24,381.00595124719854
1998-08-25,384.8955914743817
1998-08-26,350.2093055550929
1998-08-27,305.91203816924883
1998-08-28,295.32644008779585
1998-08-31,295.18232994824
1998-09-01,277.9495940093609
1998-09-02,289.0089053574857
1998-09-03,282.78854733431785
1998-09-04,285.3262453845012
1998-09-07,288.34394167398347
1998-09-08,283.77435637169077
1998-09-09,276.08952521061735
1998-09-10,267.6260004272981
1998-09-11,254.34519212622297
1998-09-14,248.78266337577702
1998-09-15,240.83917132401973
1998-09-16,232.6458047931148
1998-09-17,219.0491885353519
1998-09-18,245.86848260557414
1998-09-21,235.95743980760247
1998-09-22,251.24317944866473
1998-09-23,256.65201328858365
1998-09-24,279.97118664610497
1998-09-25,253.2027230390201
1998-09-28,253.38705484555177
1998-09-29,258.0838671632671
1998-09-30,247.95677247319384
1998-10-01,233.89830612411168
1998-10-02,233.8488263514024
1998-10-05,217.27228690748083
1998-10-06,215.9114199322044
1998-10-07,211.90058210133324
1998-10-08,210.12524300375006
1998-10-09,217.1332829270328
1998-10-12,232.58143079872752
1998-10-13,228.0566905498204
1998-10-14,218.4797050319078
1998-10-15,217.73452119655929
1998-10-16,217.45148371609343
1998-10-19,216.15564631159415
1998-10-20,223.99960538590162
1998-10-21,228.18035850711468
1998-10-22,227.18107496307618
1998-10-23,230.34208748142908
1998-10-26,224.6787209305154
1998-10-27,223.7099954892463
1998-10-28,220.02932469015366
1998-10-29,220.02932469015366
1998-10-30,218.7076437064417
1998-11-02,217.84640872967938
1998-11-03,221.407177008694
1998-11-04,229.63831569872153
1998-11-05,226.92089463291137
1998-11-06,238.0861648652394
1998-11-09,232.78636005278895
1998-11-10,232.80457863378265
1998-11-11,203.0220512231763
1998-11-12,194.43467832860833
1998-11-13,197.50686057468633
1998-11-16,212.1148582216394
1998-11-17,211.75995747046292
1998-11-18,207.59261316509998
1998-11-19,209.58656887130115
1998-11-20,210.8321760410124
1998-11-23,222.34966060294448
1998-11-24,208.4850321857723
1998-11-25,213.61987060081546
1998-11-26,221.62247165699884
1998-11-27,228.06970664269284
1998-11-30,228.22297006660185
1998-12-01,223.8901225957552
1998-12-02,231.68285149526739
1998-12-03,232.20012748843374
1998-12-04,228.01485849701723
1998-12-07,223.9840612857251
1998-12-08,222.52575877646055
1998-12-09,214.95371364907686
1998-12-10,217.01004558028222
1998-12-11,216.828669941332
1998-12-14,220.44461803648556
1998-12-15,218.75874136148548
1998-12-16,208.07136093414115
1998-12-17,203.28893885094476
1998-12-18,211.25280940498493
1998-12-21,214.63603811886014
1998-12-22,218.77717146651995
1998-12-23,221.20361910351633
1998-12-24,220.42715153137686
1998-12-25,227.57375919133105
1998-12-28,225.0049526068923
1998-12-29,225.1124526637334
1998-12-30,226.4442422176135
1998-12-31,232.71816818646647
1999-01-01,232.71816818646647
1999-01-04,241.97220133894703
1999-01-05,244.08829914090543
1999-01-06,245.68987467860185
1999-01-07,232.09516396928564
1999-01-08,227.66165395955468
1999-01-11,224.55481394627063
1999-01-12,224.52421918446902
1999-01-13,210.79816806543317
1999-01-14,220.2685344246844
1999-01-15,219.058937687576
1999-01-18,214.11330442407342
1999-01-19,214.11330442407342
1999-01-20,214.17838445581327
1999-01-21,214.35755870701212
1999-01-22,215.68622126098123
1999-01-25,205.85953226578252
1999-01-26,209.1452553660694
1999-01-27,214.73101914528257
1999-01-28,211.9401363540929
1999-01-29,213.94454537357944
1999-02-01,215.17024261422134
1999-02-02,212.661743181047
1999-02-03,214.19101814615388
1999-02-04,219.0155622027402
1999-02-05,215.52181963101273
1999-02-08,219.05205409824404
1999-02-09,219.94618133269117
1999-02-10,217.4346320835272
1999-02-11,218.54851342041923
1999-02-12,220.40451682502675
1999-02-15,225.24501116573353
1999-02-16,230.32598907544514
1999-02-17,234.80902449147385
1999-02-18,241.4891501896371
1999-02-19,248.9100174596954
1999-02-22,249.144760417462
1999-02-23,246.64830002185013
1999-02-24,250.16075269438986
1999-02-25,257.611472031414
1999-02-26,262.2794868164729
1999-03-01,270.39081533517736
1999-03-02,270.5464526830922
1999-03-03,278.32436018363114
1999-03-04,267.5609357666141
1999-03-05,274.0556653696701
1999-03-08,277.8723452583809
1999-03-09,279.52787860591246
1999-03-10,274.50169342234676
1999-03-11,284.77670619155043
1999-03-12,286.6561949019932
1999-03-15,278.15835782469816
1999-03-16,269.74638165757557
1999-03-17,283.01618235331125
1999-03-18,289.1266326871837
1999-03-19,293.6527728204794
1999-03-22,294.67165080885036
1999-03-23,297.5406931483682
1999-03-24,293.63727588254864
1999-03-25,304.910243384933
1999-03-26,304.21979740104723
1999-03-29,304.2035102367995
1999-03-30,304.84818208906376
1999-03-31,304.6275440803141
1999-04-01,304.70105458805557
1999-04-02,303.00308044037115
1999-04-05,307.07643866795837
1999-04-06,311.9673657804705
1999-04-07,313.7573721854553
1999-04-08,306.9972414202614
1999-04-09,294.2457318656354
1999-04-12,280.0824677160659
1999-04-13,255.05714739963244
1999-04-14,276.58903990536584
1999-04-15,272.7312416253446
1999-04-16,281.9540568336854
1999-04-19,276.6201634069342
1999-04-20,295.96654235979116
1999-04-21,297.6251313290982
1999-04-22,305.0012112327631
1999-04-23,305.74953548552946
1999-04-26,314.21463902073344
1999-04-27,317.2421615501462
1999-04-28,322.3196933012989
1999-04-29,318.15622798140316
1999-04-30,315.51465266592834
1999-05-03,315.1707906068735
