Date,POLAND SMALL CAP
1997-02-18,393.9619319917907
1997-02-19,387.89897160034656
1997-02-20,386.7449200448897
1997-02-21,388.5608796979518
1997-02-24,387.5042545593695
1997-02-25,390.66610231486135
1997-02-26,394.011967262474
1997-02-27,385.2488663519963
1997-02-28,375.2837180041761
1997-03-03,374.43051914889986
1997-03-04,372.50303665023154
1997-03-05,376.0433629156023
1997-03-06,373.7992055697018
1997-03-07,380.67442587163987
1997-03-10,379.21864292505234
1997-03-11,378.7309759762195
1997-03-12,379.331591775701
1997-03-13,373.3769367748594
1997-03-14,361.3335592441151
1997-03-17,359.44695178435387
1997-03-18,358.62422037742766
1997-03-19,353.0484035240359
1997-03-20,350.45711594218324
1997-03-21,352.4082406875494
1997-03-24,354.59207279622456
1997-03-25,357.19495649566727
1997-03-26,358.384938382796
1997-03-27,370.5473471601088
1997-03-28,370.4569550604601
1997-03-31,370.4569550604601
1997-04-01,357.76271615606623
1997-04-02,349.4369984788513
1997-04-03,350.43625068417083
1997-04-04,351.00275189237925
1997-04-07,356.37998340893375
1997-04-08,360.19797967627863
1997-04-09,361.94493028959926
1997-04-10,361.41706917052653
1997-04-11,360.7278643880352
1997-04-14,355.4098737380074
1997-04-15,358.51725169850573
1997-04-16,364.7441056341607
1997-04-17,363.1299514616839
1997-04-18,366.59967706693175
1997-04-21,376.5218664368209
1997-04-22,378.341953228069
1997-04-23,386.7543574718542
1997-04-24,385.5035637026165
1997-04-25,376.2173311869337
1997-04-28,365.8823955675715
1997-04-29,369.0855548509869
1997-04-30,373.65510898331
1997-05-01,373.6255756993246
1997-05-02,374.0394669843215
1997-05-05,376.3294311067418
1997-05-06,383.93571472648995
1997-05-07,374.87147601198063
1997-05-08,369.74995010691646
1997-05-09,374.55849089348084
1997-05-12,371.2576925608505
1997-05-13,370.59822859810663
1997-05-14,370.34950793303864
1997-05-15,372.891586780538
1997-05-16,374.14775885830477
1997-05-19,374.95846373021817
1997-05-20,373.96047107682926
1997-05-21,372.1015200739017
1997-05-22,365.62192932422977
1997-05-23,358.4313173637455
1997-05-26,349.1699741106559
1997-05-27,342.9840234891781
1997-05-28,345.3925977520667
1997-05-29,344.7439731553492
1997-05-30,349.20300688693385
1997-06-02,352.33502704005895
1997-06-03,352.9040790780603
1997-06-04,348.9002657242311
1997-06-05,346.57844109718894
1997-06-06,351.53305455411214
1997-06-09,352.02667599855147
1997-06-10,349.58177423486853
1997-06-11,351.1642267326405
1997-06-12,355.32010730539866
1997-06-13,352.31042996948923
1997-06-16,347.4027994563084
1997-06-17,346.8405170670409
1997-06-18,345.6452562227621
1997-06-19,346.71094553024506
1997-06-20,345.37254971031
1997-06-23,344.666738103169
1997-06-24,339.748003034829
1997-06-25,339.4674302648363
1997-06-26,331.82364484997055
1997-06-27,329.55833863289115
1997-06-30,329.8983296336488
1997-07-01,328.6220090266968
1997-07-02,327.5348980242124
1997-07-03,331.1045328079677
1997-07-04,339.35268467491755
1997-07-07,341.34384629136
1997-07-08,338.43265990448947
1997-07-09,340.3077407349601
1997-07-10,344.1366859898964
1997-07-11,338.2155572252475
1997-07-14,328.15707959040526
1997-07-15,307.9928303742934
1997-07-16,320.6787093474295
1997-07-17,321.6473529455489
1997-07-18,318.7692901067065
1997-07-21,316.3142068147195
1997-07-22,315.1145334311871
1997-07-23,317.1290782220438
1997-07-24,313.20794391005506
1997-07-25,313.126871271768
1997-07-28,307.76440092873065
1997-07-29,307.2285494068907
1997-07-30,309.8509049786044
1997-07-31,315.894743497851
1997-08-01,311.9670360144993
1997-08-04,319.45509713687915
1997-08-05,322.4270046964989
1997-08-06,326.9522635769577
1997-08-07,334.08173083861243
1997-08-08,353.0680413869414
1997-08-11,364.17046225951907
1997-08-12,358.05737316261724
1997-08-13,359.40897377631
1997-08-14,351.47523854730866
1997-08-15,351.47523854730866
1997-08-18,343.6017898210159
1997-08-19,342.2338557999329
1997-08-20,346.6551846134483
1997-08-21,348.1811285987965
1997-08-22,347.37456832282646
1997-08-25,344.1948679753922
1997-08-26,347.8299410369645
1997-08-27,350.3267746321816
1997-08-28,353.5915628825586
1997-08-29,352.80167957493444
1997-09-01,345.43442558295834
1997-09-02,347.28689279646744
1997-09-03,356.57371211348385
1997-09-04,354.9261099730212
1997-09-05,355.68748703647657
1997-09-08,357.54060636648427
1997-09-09,358.3415666390862
1997-09-10,360.70317758473317
1997-09-11,360.4514058015786
1997-09-12,368.1108391637137
1997-09-15,370.9876360186776
1997-09-16,372.65674612277036
1997-09-17,378.36896156407613
1997-09-18,375.3244487591915
1997-09-19,378.85063877584736
1997-09-22,372.86861709597844
1997-09-23,377.63813727472154
1997-09-24,377.39493951206657
1997-09-25,372.1150683707598
1997-09-26,372.22671673356166
1997-09-29,372.6645111917409
1997-09-30,373.8125324968995
1997-10-01,373.51955159871227
1997-10-02,372.82279194808314
1997-10-03,370.00644278394293
1997-10-06,367.93531441417815
1997-10-07,369.18187968108487
1997-10-08,369.401889269474
1997-10-09,372.8243666791231
1997-10-10,375.4391391547145
1997-10-13,375.87472234940407
1997-10-14,382.86891083416117
1997-10-15,387.09847311076555
1997-10-16,384.0270015475059
1997-10-17,377.779700789882
1997-10-20,380.59854101344143
1997-10-21,374.70921947239657
1997-10-22,370.38508664709263
1997-10-23,368.4935210407327
1997-10-24,355.1942551151654
1997-10-27,335.50074536492565
1997-10-28,300.4811860508507
1997-10-29,326.4535456453151
1997-10-30,312.78664797779874
1997-10-31,311.34363767669913
1997-11-03,323.09235875363447
1997-11-04,326.831623529077
1997-11-05,325.24602727374645
1997-11-06,319.7125570689777
1997-11-07,310.3410404683635
1997-11-10,309.89895921413506
1997-11-11,309.89895921413506
1997-11-12,302.9795320389082
1997-11-13,290.41575711747964
1997-11-14,295.18140920056567
1997-11-17,300.87499423634944
1997-11-18,304.9119494197367
1997-11-19,290.69398271688544
1997-11-20,293.60207171749454
1997-11-21,297.75994088293027
1997-11-24,291.92519073668336
1997-11-25,288.20039448766045
1997-11-26,290.9555581306066
1997-11-27,288.9953072066157
1997-11-28,290.46591412229435
1997-12-01,290.1191871351858
1997-12-02,298.51551862932587
1997-12-03,300.437326688027
1997-12-04,302.2510570089995
1997-12-05,305.593303189239
1997-12-08,303.56821180331883
1997-12-09,300.33108486671307
1997-12-10,299.0530913304498
1997-12-11,292.1765161685845
1997-12-12,286.8772262857953
1997-12-15,287.8750519961272
1997-12-16,293.9387889644498
1997-12-17,298.08706613529966
1997-12-18,291.3495029267012
1997-12-19,285.77726254419963
1997-12-22,287.00845902251524
1997-12-23,286.4445900167562
1997-12-24,286.77223610199127
1997-12-25,286.77223610199127
1997-12-26,286.77223610199127
1997-12-29,298.4134501822438
1997-12-30,304.88910487725286
1997-12-31,305.288712713749
1998-01-01,305.288712713749
1998-01-02,305.0723493454189
1998-01-05,307.1625166951075
1998-01-06,305.73439869984657
1998-01-07,293.6417764810859
1998-01-08,296.3067568776715
1998-01-09,290.1960427402854
1998-01-12,273.93338741603037
1998-01-13,280.7473399578631
1998-01-14,283.6346498131957
1998-01-15,275.22398524941826
1998-01-16,279.9419777941307
1998-01-19,288.76508136570817
1998-01-20,288.3448276627992
1998-01-21,288.52766942779783
1998-01-22,289.1031392079532
1998-01-23,290.27360441336725
1998-01-26,292.89278869297954
1998-01-27,292.2998822764872
1998-01-28,293.7263150900318
1998-01-29,295.36461561857675
1998-01-30,296.067305549557
1998-02-02,304.0953242652594
1998-02-03,311.69220153108336
1998-02-04,311.2159268024454
1998-02-05,314.080094313395
1998-02-06,321.44756755468666
1998-02-09,329.10320751396324
1998-02-10,332.2937510632053
1998-02-11,333.5204976443175
1998-02-12,333.7340111899619
1998-02-13,326.79693928536693
1998-02-16,328.71576358596985
1998-02-17,327.1832426661477
1998-02-18,333.25079635691543
1998-02-19,348.31220296782124
1998-02-20,350.47715118713825
1998-02-23,356.9464127510943
1998-02-24,357.2385246753635
1998-02-25,358.25966148169306
1998-02-26,366.67739701556246
1998-02-27,369.50784896434476
1998-03-02,369.17833902012256
1998-03-03,370.77639755880045
1998-03-04,362.11461337393746
1998-03-05,350.88936785755897
1998-03-06,352.2684397385956
1998-03-09,364.86077177762803
1998-03-10,381.8270232719325
1998-03-11,387.3792589820361
1998-03-12,378.08149855565216
1998-03-13,387.9270855535045
1998-03-16,381.7097064429278
1998-03-17,380.762898881136
1998-03-18,375.5195105415577
1998-03-19,377.36341378416927
1998-03-20,374.2747366133112
1998-03-23,374.4346131115259
1998-03-24,370.41603927678756
1998-03-25,365.96645085862826
1998-03-26,369.30463449788647
1998-03-27,360.6618170576065
1998-03-30,359.2131817508596
1998-03-31,350.2252519260557
1998-04-01,353.59896586084477
1998-04-02,351.24747480953494
1998-04-03,350.63775837705776
1998-04-06,349.3247554908625
1998-04-07,360.6088961490911
1998-04-08,358.63868036491925
1998-04-09,351.45793522742144
1998-04-10,351.45793522742144
1998-04-13,352.2802995099075
1998-04-14,360.24933430883925
1998-04-15,362.55995131286875
1998-04-16,362.83934851951653
1998-04-17,359.61939976914766
1998-04-20,358.5139336277295
1998-04-21,351.28067520347105
1998-04-22,352.834511315894
1998-04-23,351.21964585238953
1998-04-24,358.8240351645128
1998-04-27,365.5502361256436
1998-04-28,354.12923208594776
1998-04-29,353.47492627095005
1998-04-30,359.48129828300404
1998-05-01,359.48129828300404
1998-05-04,369.3160176542985
1998-05-05,370.7031869285873
1998-05-06,365.7127790815419
1998-05-07,360.0224202442975
1998-05-08,361.3804393050817
1998-05-11,361.5276685777258
1998-05-12,353.23508695299796
1998-05-13,345.19203740365896
1998-05-14,342.203652889315
1998-05-15,336.5793602425491
1998-05-18,336.0201828427133
1998-05-19,327.4243313819763
1998-05-20,327.6779460357648
1998-05-21,338.020166810654
1998-05-22,341.75789490883506
1998-05-25,334.67692959464824
1998-05-26,325.5512726175351
1998-05-27,302.98939844729796
1998-05-28,299.694984052878
1998-05-29,299.73759495365454
1998-06-01,284.88380504634404
1998-06-02,277.25447707656065
1998-06-03,290.7131687546869
1998-06-04,299.9080843080662
1998-06-05,306.77021838999144
1998-06-08,316.619134124534
1998-06-09,309.04040785527394
1998-06-10,294.5499777726517
1998-06-11,296.03867802132214
1998-06-12,291.4097861119625
1998-06-15,281.68562096291475
1998-06-16,285.96866340697864
1998-06-17,301.4957788430666
1998-06-18,309.89909548709403
1998-06-19,300.79204769102205
1998-06-22,301.7861978596349
1998-06-23,303.43130571100147
1998-06-24,301.6175227170031
1998-06-25,301.6774488784442
1998-06-26,299.6626913856998
1998-06-29,296.88462373281794
1998-06-30,303.75321194195885
1998-07-01,306.26273337043074
1998-07-02,309.9317922697125
1998-07-03,311.22252698810394
1998-07-06,316.56462546239385
1998-07-07,320.84296905162887
1998-07-08,318.32836553768834
1998-07-09,311.6871576084027
1998-07-10,310.3347923793901
1998-07-13,318.7227680297624
1998-07-14,333.2072919810204
1998-07-15,330.5698568219002
1998-07-16,325.9146081748941
1998-07-17,332.0172135453755
1998-07-20,328.3517754444323
1998-07-21,326.2942593147271
1998-07-22,309.31651014240293
1998-07-23,303.52736788981593
1998-07-24,308.99399023798225
1998-07-27,303.83005944946586
1998-07-28,295.89472126681966
1998-07-29,292.1387718491035
1998-07-30,295.4478521973881
1998-07-31,299.5907008288046
1998-08-03,285.6325476862074
1998-08-04,284.7048439862054
1998-08-05,276.57122024398797
1998-08-06,278.4468238083717
1998-08-07,275.9797386964372
1998-08-10,274.9553328672251
1998-08-11,264.0243347614088
1998-08-12,260.30430663597025
1998-08-13,252.51127936551515
1998-08-14,251.52543210626146
1998-08-17,243.7497478586629
1998-08-18,248.85222334510001
1998-08-19,250.78319306883125
1998-08-20,240.4263496691574
1998-08-21,230.12928207457833
1998-08-24,231.66018042370644
1998-08-25,232.11800545555894
1998-08-26,218.14222086864396
1998-08-27,203.0108243236206
1998-08-28,182.8106689066809
1998-08-31,184.65077275208833
1998-09-01,171.1684436658984
1998-09-02,186.87256912459466
1998-09-03,186.39435214213853
1998-09-04,186.143399585045
1998-09-07,198.52383461845014
1998-09-08,205.5343190293478
1998-09-09,207.68425220289853
1998-09-10,206.06405359086588
1998-09-11,193.8160000504008
1998-09-14,205.8159164214622
1998-09-15,207.10561797506713
1998-09-16,206.7655494073182
1998-09-17,201.4806159861067
1998-09-18,194.6776631648767
1998-09-21,191.61797591973394
1998-09-22,199.0394814302528
1998-09-23,201.34302625675045
1998-09-24,213.78472142359593
1998-09-25,204.35049101920728
1998-09-28,209.08893734690557
1998-09-29,208.35644845642943
1998-09-30,202.22099039530886
1998-10-01,188.3016259367978
1998-10-02,181.69076959137197
1998-10-05,184.83287683442063
1998-10-06,184.46750319620298
1998-10-07,191.32922505783213
1998-10-08,182.99278955542286
1998-10-09,179.74793285835133
1998-10-12,188.32090937287154
1998-10-13,184.84302016212544
1998-10-14,182.6091484628994
1998-10-15,183.12788257616106
1998-10-16,190.99113560928163
1998-10-19,187.31166450447506
1998-10-20,184.09921254925774
1998-10-21,185.41335410727774
1998-10-22,187.46681651879953
1998-10-23,193.71774808584075
1998-10-26,200.79925401881522
1998-10-27,202.18135070229542
1998-10-28,196.2640582695821
1998-10-29,198.27191684656992
1998-10-30,201.98220630906934
1998-11-02,212.8319993979115
1998-11-03,216.8511993453898
1998-11-04,214.2203181043157
1998-11-05,214.45067122312298
1998-11-06,213.46720584609997
1998-11-09,210.49765588874158
1998-11-10,204.23255742344756
1998-11-11,204.14346368020628
1998-11-12,200.81650329026095
1998-11-13,200.2779485017757
1998-11-16,216.78055461363545
1998-11-17,216.72317497372865
1998-11-18,210.50729302900197
1998-11-19,206.0019822077408
1998-11-20,205.90962872790945
1998-11-23,208.54836625005626
1998-11-24,204.97126058006205
1998-11-25,199.50558061293086
1998-11-26,199.68110674626158
1998-11-27,199.03600015044415
1998-11-30,194.50363976987217
1998-12-01,189.94541388442843
1998-12-02,192.35826960564575
1998-12-03,193.5562802038179
1998-12-04,196.80790898774563
1998-12-07,203.26787101848223
1998-12-08,200.5686689368537
1998-12-09,200.19890192335876
1998-12-10,201.87690276705817
1998-12-11,197.56657792860628
1998-12-14,193.2943334705646
1998-12-15,192.80521525439568
1998-12-16,192.92767710630548
1998-12-17,192.27423144162495
1998-12-18,193.37984924801236
1998-12-21,194.18250230894583
1998-12-22,196.7435128178872
1998-12-23,199.95749453424594
1998-12-24,199.49788816841516
1998-12-25,199.49788816841516
1998-12-28,203.9757568875714
1998-12-29,205.73260974891602
1998-12-30,202.56770684989618
1998-12-31,204.72884909605403
1999-01-01,204.72884909605403
1999-01-04,212.90504010724888
1999-01-05,220.02855483609264
1999-01-06,221.32774277396413
1999-01-07,229.79190144259155
1999-01-08,229.81297931624715
1999-01-11,232.77502390043483
1999-01-12,224.36797135746835
1999-01-13,210.81834016462577
1999-01-14,203.1356979464178
1999-01-15,199.28712626518342
1999-01-18,214.81317294101945
1999-01-19,216.35966154113754
1999-01-20,219.00715972735142
1999-01-21,221.09934675113243
1999-01-22,204.75613264944963
1999-01-25,200.68608627435495
1999-01-26,209.1235425016116
1999-01-27,210.71488143919112
1999-01-28,204.25046417151984
1999-01-29,209.91902859590135
1999-02-01,208.93369492366298
1999-02-02,205.55885288233114
1999-02-03,205.31538282416363
1999-02-04,214.15031862664418
1999-02-05,209.39481473083697
1999-02-08,206.02483665315037
1999-02-09,208.51522986197253
1999-02-10,203.55282144593693
1999-02-11,204.15935098700442
1999-02-12,207.05479646196804
1999-02-15,203.51168814332257
1999-02-16,205.43748000288372
1999-02-17,205.06851140290786
1999-02-18,204.14861914909574
1999-02-19,202.35076209324936
1999-02-22,201.74106302137395
1999-02-23,201.93838336486036
1999-02-24,197.35496532916247
1999-02-25,192.46106566140634
1999-02-26,188.30256970493681
1999-03-01,191.06614683876828
1999-03-02,187.68079819420626
1999-03-03,186.32736944448035
1999-03-04,184.53177034463425
1999-03-05,187.13076177149634
1999-03-08,192.7889877025837
1999-03-09,194.1633395913487
1999-03-10,192.971994070409
1999-03-11,193.30591005766644
1999-03-12,198.5287352466514
1999-03-15,199.84271700773218
1999-03-16,195.8900078606212
1999-03-17,196.00124299930116
1999-03-18,197.17029549198617
1999-03-19,200.68719249079373
1999-03-22,202.01492525675002
1999-03-23,202.49864811143235
1999-03-24,190.8864221741
1999-03-25,197.24414831233844
1999-03-26,201.02845776276808
1999-03-29,201.96486913669474
1999-03-30,207.08578878652463
1999-03-31,204.46021247291208
1999-04-01,203.9323391441504
1999-04-02,204.8228733762209
1999-04-05,204.0590839167695
1999-04-06,210.412563565052
1999-04-07,214.7798164169797
1999-04-08,213.96768478380676
1999-04-09,210.3139454242338
1999-04-12,209.78599941052008
1999-04-13,206.24336486495787
1999-04-14,202.6212953042858
1999-04-15,200.38256388786493
1999-04-16,201.4956708265688
1999-04-19,207.41265323805942
1999-04-20,209.3273664206484
1999-04-21,206.1594949872562
1999-04-22,209.63748898734855
1999-04-23,213.6916567717491
1999-04-26,214.1773658084223
1999-04-27,214.54149627337932
1999-04-28,211.0171046107759
1999-04-29,208.58542166937295
1999-04-30,212.08146713349333
1999-05-03,212.45778405869848
1999-05-04,216.68551861907
1999-05-05,214.62869770382838
1999-05-06,215.95853505024044
1999-05-07,214.81913905910406
1999-05-10,213.37425820646564
1999-05-11,213.579459142308
1999-05-12,215.3204586553753
1999-05-13,212.3534037998459
1999-05-14,214.8115858903264
1999-05-17,210.61772334173787
1999-05-18,212.07257719333924
1999-05-19,215.12088478860426
1999-05-20,218.5335921624185
1999-05-21,219.8057387784678
1999-05-24,219.42494092050921
1999-05-25,217.19664352753875
1999-05-26,218.33750305676807
1999-05-27,218.91630130918182
1999-05-28,216.9408257782574
1999-05-31,218.05144959020726
1999-06-01,217.72314610000785
1999-06-02,219.47713931554372
1999-06-03,220.0270006191026
1999-06-04,219.09386877164727
1999-06-07,223.57826073112105
1999-06-08,224.7335132344259
1999-06-09,225.64765542005253
1999-06-10,231.85597377592285
1999-06-11,234.52669608895556
1999-06-14,239.8825570744373
1999-06-15,239.6213600435666
1999-06-16,238.76420927598215
1999-06-17,241.06758614229784
1999-06-18,240.40059371352396
1999-06-21,243.08479707893534
1999-06-22,243.61502177438481
1999-06-23,234.4849157172546
1999-06-24,236.1266084085001
1999-06-25,235.17258027675172
1999-06-28,237.16701699262427
1999-06-29,235.59447307696533
1999-06-30,233.643279726251
1999-07-01,236.7549734870713
1999-07-02,240.90669164992093
1999-07-05,244.58771036176063
1999-07-06,243.68462246868685
1999-07-07,242.6228855262861
1999-07-08,240.04185164565908
1999-07-09,238.23231291967096
1999-07-12,239.83819934167255
1999-07-13,237.8748751616039
1999-07-14,237.3766943846092
1999-07-15,241.73074179384287
1999-07-16,240.5719452874976
1999-07-19,241.08222736241268
1999-07-20,243.46056743858767
1999-07-21,239.8408871124666
1999-07-22,241.37658630449923
1999-07-23,240.8139875282355
1999-07-26,244.5133884183602
1999-07-27,238.9532415977886
1999-07-28,239.09209618632138
1999-07-29,238.555768509486
1999-07-30,237.13951696837643
1999-08-02,236.6632193369005
1999-08-03,235.23028078482525
1999-08-04,236.3021946411914
1999-08-05,231.54097686540737
1999-08-06,230.1071057005655
1999-08-09,226.6489729342442
1999-08-10,227.13433081171036
1999-08-11,227.35182962028216
1999-08-12,232.77588641958477
1999-08-13,232.65105929060707
1999-08-16,234.695627996486
1999-08-17,229.53534300205266
1999-08-18,234.87351125936863
1999-08-19,234.7520931699344
1999-08-20,233.17661510455105
1999-08-23,236.16435455831436
1999-08-24,237.51215965407945
1999-08-25,239.63279420171477
1999-08-26,243.90206100065967
1999-08-27,241.2490271330929
1999-08-30,241.2937607247976
1999-08-31,238.96298745032166
1999-09-01,240.22909882742488
1999-09-02,237.19678294998477
1999-09-03,234.94281430717373
1999-09-06,234.8617418593637
1999-09-07,228.86949221436603
1999-09-08,228.22993540493397
1999-09-09,229.1378644543206
1999-09-10,229.52069689369148
1999-09-13,225.3734078144155
1999-09-14,220.00809485906723
1999-09-15,212.35249661001086
1999-09-16,208.47704199700226
1999-09-17,211.82914403417328
1999-09-20,213.4062120241627
1999-09-21,208.96394364254493
1999-09-22,202.89314260160288
1999-09-23,201.70604950637474
1999-09-24,199.23993223783063
1999-09-27,197.88391655107827
1999-09-28,197.8212404226118
1999-09-29,196.15892858443556
1999-09-30,193.4699160491057
1999-10-01,196.3552589219364
1999-10-04,196.3683105961434
1999-10-05,200.4199516572272
1999-10-06,200.18044983964478
1999-10-07,203.52182072282935
1999-10-08,201.59765023800642
1999-10-11,203.0443338336703
1999-10-12,201.42885139504108
1999-10-13,197.64579203075297
1999-10-14,197.14496576191775
1999-10-15,199.21199865160384
1999-10-18,193.27879178465554
1999-10-19,193.32706754773398
1999-10-20,196.44704609292194
1999-10-21,198.92020641995288
1999-10-22,198.6267773723596
1999-10-25,200.09022253724618
1999-10-26,196.27519692347758
1999-10-27,192.1419672215589
1999-10-28,191.10430875843818
1999-10-29,194.79169802291491
1999-11-01,194.81478034286081
1999-11-02,193.22571880928345
1999-11-03,189.92408884386325
1999-11-04,189.39258792986638
1999-11-05,186.59680489266864
1999-11-08,190.51924949143392
1999-11-09,190.27883285287888
1999-11-10,187.44350302361644
1999-11-11,188.86767925933069
1999-11-12,188.53710572503783
1999-11-15,186.79876954307355
1999-11-16,191.01068666535912
1999-11-17,195.90284584417944
1999-11-18,195.12558904469182
1999-11-19,203.77232947762352
1999-11-22,208.57201255063697
1999-11-23,209.63618817568624
1999-11-24,208.8091460624184
1999-11-25,211.63344953033376
1999-11-26,212.13905130726687
1999-11-29,203.56777866431017
1999-11-30,207.42160833407058
1999-12-01,212.68958141217865
1999-12-02,216.27082210747292
1999-12-03,212.98913073294474
1999-12-06,215.86699035192075
1999-12-07,215.93440529545177
1999-12-08,221.42819778360806
1999-12-09,225.27535548223543
1999-12-10,230.0416962781466
1999-12-13,227.63251905581996
1999-12-14,228.53644270979927
1999-12-15,226.8501973025249
1999-12-16,228.64503917229322
1999-12-17,232.62353197603315
1999-12-20,236.71047009304667
1999-12-21,239.81940635536674
1999-12-22,240.85181320215503
1999-12-23,247.3738127635377
1999-12-24,247.3738127635377
1999-12-27,252.6854321942059
1999-12-28,252.1820661217155
1999-12-29,249.22696088530654
1999-12-30,249.04636163828823
1999-12-31,249.04636163828823
2000-01-03,261.4756805913245
2000-01-04,257.68704056929823
2000-01-05,245.19116597176648
2000-01-06,254.19264387468678
2000-01-07,265.536327675031
2000-01-10,279.0799099135834
2000-01-11,278.64886319421544
2000-01-12,275.55411623483576
2000-01-13,277.399293091909
2000-01-14,282.4652979848234
2000-01-17,277.48535991960784
2000-01-18,281.30701416490024
2000-01-19,268.8687820688887
2000-01-20,275.5419658251217
2000-01-21,274.04784246735204
2000-01-24,276.0669320945231
2000-01-25,265.72626142346263
2000-01-26,265.94290599078965
2000-01-27,266.27672010106573
2000-01-28,266.0104924076325
2000-01-31,261.08327060101965
2000-02-01,265.6277816092664
2000-02-02,268.5401677020021
2000-02-03,281.1650102915874
2000-02-04,299.5727141870513
2000-02-07,296.16792149397935
2000-02-08,303.69750837576424
2000-02-09,306.9487925314292
2000-02-10,292.34661852254516
2000-02-11,296.6124579501903
2000-02-14,287.1024353292763
2000-02-15,296.22122221565405
2000-02-16,299.2372909699017
2000-02-17,296.90765468512825
2000-02-18,304.6184831085472
2000-02-21,294.7412613736494
2000-02-22,304.0897301259663
2000-02-23,310.2668300463217
2000-02-24,311.22071579294214
2000-02-25,303.01339365933575
2000-02-28,285.1567447931028
2000-02-29,288.66272621701177
2000-03-01,299.89503281787
2000-03-02,306.621239957684
2000-03-03,302.96125139041186
2000-03-06,315.1900273273336
2000-03-07,303.54866044762883
2000-03-08,295.8512137891515
2000-03-09,309.91560334321713
2000-03-10,316.74169331876766
2000-03-13,317.09785179878565
2000-03-14,311.3787094443518
2000-03-15,309.37559920387275
2000-03-16,315.5642225167965
2000-03-17,320.6523224409088
2000-03-20,316.1604833910849
2000-03-21,313.7832722159945
2000-03-22,314.9154673413582
2000-03-23,316.348690227779
2000-03-24,324.33747810680876
2000-03-27,331.72677182778614
2000-03-28,329.249965487126
2000-03-29,322.1235337318186
2000-03-30,309.2076852126432
2000-03-31,298.58022548017925
2000-04-03,302.585137441535
2000-04-04,290.97502633423267
2000-04-05,288.97246381838704
2000-04-06,289.42008476290835
2000-04-07,297.1206990089119
2000-04-10,298.18436852247686
2000-04-11,286.6576942610186
2000-04-12,288.0835942968548
2000-04-13,279.58068750798066
2000-04-14,277.35162635229506
2000-04-17,254.05067311326343
2000-04-18,262.65608102593484
2000-04-19,262.7324668485293
2000-04-20,256.40235040836353
2000-04-21,256.40235040836353
2000-04-24,256.4620830467813
2000-04-25,254.97511714785486
2000-04-26,256.66998612521394
2000-04-27,250.22087512334477
2000-04-28,247.52789658871896
2000-05-01,247.58327195708333
2000-05-02,247.58327195708333
2000-05-03,246.7552342582302
2000-05-04,239.8313815442144
2000-05-05,235.29533236456214
2000-05-08,242.23167419056674
2000-05-09,239.79086279147998
2000-05-10,244.91325896728804
2000-05-11,245.45477004341456
2000-05-12,251.49542481410006
2000-05-15,259.66020438700315
2000-05-16,260.1352264332729
2000-05-17,257.89774874886064
2000-05-18,254.31398820555125
2000-05-19,252.42847896211438
2000-05-22,246.90322609907417
2000-05-23,244.6185942856518
2000-05-24,235.3827284713214
2000-05-25,236.02532916454032
2000-05-26,231.7159099814268
2000-05-29,232.59065109303228
2000-05-30,246.73643447787293
2000-05-31,252.5125399900403
2000-06-01,257.24656708302115
2000-06-02,265.48529252107244
2000-06-05,269.777171689639
2000-06-06,260.083346827323
2000-06-07,255.6659294880582
2000-06-08,259.68274439818407
2000-06-09,258.00489084037025
2000-06-12,257.2350183166207
2000-06-13,254.213293584992
2000-06-14,259.5624037157901
2000-06-15,260.2726611414692
