Date,KUWAIT DOMESTIC SMALL CAP
2003-07-16,517.194501014633
2003-07-17,517.3667843260969
2003-07-18,517.0223324057733
2003-07-21,508.4149160637403
2003-07-22,513.0020452260787
2003-07-23,509.36971725934524
2003-07-24,509.7097504484369
2003-07-25,510.7325793791026
2003-07-28,512.7313404440825
2003-07-29,514.5852821897818
2003-07-30,516.0843984109202
2003-07-31,515.5676249812698
2003-08-01,515.7397677608963
2003-08-04,525.4366762170068
2003-08-05,534.6515893417784
2003-08-06,535.7946012618551
2003-08-07,536.5111436908244
2003-08-08,535.973557374501
2003-08-11,544.0297065674284
2003-08-12,548.1554719668882
2003-08-13,554.7551761210126
2003-08-14,553.736937019172
2003-08-15,554.1993092110717
2003-08-18,554.8429338009568
2003-08-19,550.6190603436036
2003-08-20,550.4125720573568
2003-08-21,550.3207448014247
2003-08-22,549.9537419706134
2003-08-25,557.7951980251618
2003-08-26,554.8429626141125
2003-08-27,554.6679800029525
2003-08-28,554.6679800029525
2003-08-29,555.2230180082925
2003-09-01,563.9869412303213
2003-09-02,568.3856004940392
2003-09-03,576.31385700666
2003-09-04,576.5060897808451
2003-09-05,577.0835583181881
2003-09-08,582.1891194819219
2003-09-09,586.0172301356837
2003-09-10,595.3406290581925
2003-09-11,595.2408568729975
2003-09-12,595.839992108904
2003-09-15,584.3774827101397
2003-09-16,590.6246259430206
2003-09-17,592.841542061772
2003-09-18,593.4399689211883
2003-09-19,594.7407140899585
2003-09-22,597.1958356674412
2003-09-23,602.426234218527
2003-09-24,608.2828041270569
2003-09-25,608.6954790280928
2003-09-26,608.2828041270569
2003-09-29,624.0581036318396
2003-09-30,619.5100805131675
2003-10-01,613.3653342712623
2003-10-02,612.7409379350514
2003-10-03,612.4292162437158
2003-10-06,634.47844174286
2003-10-07,640.1731332886683
2003-10-08,642.0492840631784
2003-10-09,641.7218749433092
2003-10-10,642.5957089857852
2003-10-13,609.5783813368499
2003-10-14,624.4424936763921
2003-10-15,630.688852504836
2003-10-16,632.1925384610804
2003-10-17,631.1177466581883
2003-10-20,617.2569238167787
2003-10-21,609.305255519403
2003-10-22,602.3686007587289
2003-10-23,601.5484937461234
2003-10-24,601.9582679244247
2003-10-27,608.6718708481205
2003-10-28,610.2305567812446
2003-10-29,613.2078380433306
2003-10-30,613.4165541216299
2003-10-31,612.374392120064
2003-11-03,621.5369170414504
2003-11-04,625.3325000670934
2003-11-05,623.5256996997533
2003-11-06,623.2086527338042
2003-11-07,623.4199815411064
2003-11-10,617.0875171024744
2003-11-11,615.6067590270984
2003-11-12,605.602044878066
2003-11-13,605.602044878066
2003-11-14,605.3965470684705
2003-11-17,599.3857515233195
2003-11-18,607.2368378930255
2003-11-19,614.6281131612166
2003-11-20,615.3581991602204
2003-11-21,615.4626387731124
2003-11-24,624.7438722798868
2003-11-25,625.380067669174
2003-11-26,624.6379655376796
2003-11-27,625.380067669174
2003-11-28,625.5924208330683
2003-12-01,633.8542873970396
2003-12-02,636.450654289772
2003-12-03,635.944884647721
2003-12-04,634.6505599164162
2003-12-05,635.5128568728245
2003-12-08,633.2425170507915
2003-12-09,627.7266752199968
2003-12-10,632.486363476338
2003-12-11,632.2718158632185
2003-12-12,633.1308808304241
2003-12-15,636.5143342578568
2003-12-16,631.0799455875398
2003-12-17,633.929411939638
2003-12-18,633.0695551584381
2003-12-19,632.8549553092319
2003-12-22,638.2507265011418
2003-12-23,638.618548284949
2003-12-24,647.9723351077702
2003-12-25,647.9723351077702
2003-12-26,647.7523852316305
2003-12-29,669.210802211786
2003-12-30,676.0883416171225
2003-12-31,673.8519563497333
2004-01-01,673.8519563497333
2004-01-02,673.6231441404466
2004-01-05,696.2534568631868
2004-01-06,707.358290424011
2004-01-07,705.654753106609
2004-01-08,706.7337359095242
2004-01-09,705.6547531066088
2004-01-12,715.3575602306366
2004-01-13,709.3067419233737
2004-01-14,710.4392265418005
2004-01-15,710.8007119013027
2004-01-16,710.078108669956
2004-01-19,720.4815499223714
2004-01-20,729.7199697164424
2004-01-21,733.9066880272487
2004-01-22,733.0353605482475
2004-01-23,733.0353605482475
2004-01-26,712.4890951789787
2004-01-27,717.6143376204569
2004-01-28,727.8269080507803
2004-01-29,727.8269080507803
2004-01-30,727.8269080507803
2004-02-02,727.8269080507803
2004-02-03,727.8269080507803
2004-02-04,727.8269080507803
2004-02-05,727.8269080507803
2004-02-06,727.8269080507803
2004-02-09,741.962449511343
2004-02-10,746.338468717445
2004-02-11,753.4248015671267
2004-02-12,753.4248015671267
2004-02-13,753.4248015671267
2004-02-16,763.8532077168823
2004-02-17,764.1100534935716
2004-02-18,758.5294289457169
2004-02-19,758.2720385728137
2004-02-20,758.2720385728137
2004-02-23,759.6923470840179
2004-02-24,757.1053574186457
2004-02-25,756.8485374195212
2004-02-26,757.1053574186457
2004-02-27,757.3623517694326
2004-03-01,734.1523852508865
2004-03-02,732.8836989542824
2004-03-03,725.2142624603086
2004-03-04,725.2142624603086
2004-03-05,725.4604315921688
2004-03-08,719.6786080961657
2004-03-09,718.3193739893139
2004-03-10,719.0853371612826
2004-03-11,719.3293430442692
2004-03-12,718.9633962867427
2004-03-15,698.1426150690085
2004-03-16,695.7817751266894
2004-03-17,693.7285963901197
2004-03-18,694.5530616150317
2004-03-19,694.1994795371689
2004-03-22,705.3708515937568
2004-03-23,702.5785829008366
2004-03-24,695.6838603071315
2004-03-25,696.1560706314534
2004-03-26,695.9198853657599
2004-03-29,687.4650157819029
2004-03-30,688.772463708946
2004-03-31,692.1447382215458
2004-04-01,691.6752488281446
2004-04-02,691.5579759816156
2004-04-05,697.9595199064192
2004-04-06,698.9087368880165
2004-04-07,708.2461023137664
2004-04-08,707.045888617251
2004-04-09,707.045888617251
2004-04-12,723.0374814675264
2004-04-13,715.6625643070436
2004-04-14,711.2162491908344
2004-04-15,710.8543684670262
2004-04-16,710.8543684670262
2004-04-19,703.9479841592446
2004-04-20,704.3901975445872
2004-04-21,708.3148654016721
2004-04-22,708.3148654016721
2004-04-23,708.3148654016721
2004-04-26,682.0897169386517
2004-04-27,673.7066598466674
2004-04-28,670.3496581481198
2004-04-29,670.3496581481198
2004-04-30,670.3496581481198
2004-05-03,639.5559223421405
2004-05-04,636.4756944729297
2004-05-05,654.9448181034644
2004-05-06,654.3895919097517
2004-05-07,653.1714017741945
2004-05-10,663.8095508075891
2004-05-11,653.1764577382824
2004-05-12,646.4428012454337
2004-05-13,646.4428012454337
2004-05-14,646.4428012454337
2004-05-17,654.4067076650356
2004-05-18,666.5407400562935
2004-05-19,668.3936400459686
2004-05-20,668.3936400459686
2004-05-21,668.3936400459686
2004-05-24,663.311934122919
2004-05-25,668.0698938914384
2004-05-26,668.9553046322051
2004-05-27,668.9553046322051
2004-05-28,668.9553046322051
2004-05-31,674.6749341869945
2004-06-01,678.5994849017575
2004-06-02,679.0945887414239
2004-06-03,679.0945887414239
2004-06-04,679.0945887414239
2004-06-07,689.9938827960996
2004-06-08,686.0158329897357
2004-06-09,690.4013008336378
2004-06-10,690.4013008336378
2004-06-11,690.4013008336378
2004-06-14,699.9195067428934
2004-06-15,702.4793511515963
2004-06-16,700.7206982596496
2004-06-17,700.7206982596496
2004-06-18,700.7206982596496
2004-06-21,701.9511099173608
2004-06-22,692.1423377069952
2004-06-23,696.552779830562
2004-06-24,696.552779830562
2004-06-25,696.552779830562
2004-06-28,700.5173277069242
2004-06-29,698.4539509895346
2004-06-30,697.0855388749997
2004-07-01,697.0855388749997
2004-07-02,697.0855388749997
2004-07-05,693.428550578889
2004-07-06,693.2795738620803
2004-07-07,697.2087378786986
2004-07-08,697.2087378786986
2004-07-09,697.2087378786986
2004-07-12,695.6944213612629
2004-07-13,696.2517632324159
2004-07-14,694.2717584690943
2004-07-15,694.2717584690943
2004-07-16,694.2717584690943
2004-07-19,710.1035608211473
2004-07-20,710.0192684403751
2004-07-21,705.6996332433513
2004-07-22,705.6996332433513
2004-07-23,705.9390969804546
2004-07-26,712.16705081185
2004-07-27,713.2659105381478
2004-07-28,711.6693445691803
2004-07-29,711.6693445691803
2004-07-30,711.9108339972663
2004-08-02,723.4666685072336
2004-08-03,722.5375342275348
2004-08-04,710.8679120529023
2004-08-05,710.8679120529023
2004-08-06,710.8679120529023
2004-08-09,710.4749120703649
2004-08-10,721.4239122438827
2004-08-11,721.528684675014
2004-08-12,721.528684675014
2004-08-13,721.528684675014
2004-08-16,729.7535845223036
2004-08-17,731.7298504028815
2004-08-18,732.1546362094415
2004-08-19,732.1546362094415
2004-08-20,732.9004643617772
2004-08-23,737.8633194716094
2004-08-24,736.8509971922741
2004-08-25,738.4265112023526
2004-08-26,738.4265112023526
2004-08-27,738.4265112023526
2004-08-30,749.9042688228682
2004-08-31,749.3495386168968
2004-09-01,747.6455231181667
2004-09-02,747.6455231181667
2004-09-03,747.6455231181667
2004-09-06,746.8144055328552
2004-09-07,748.8696756030854
2004-09-08,751.7076112880379
2004-09-09,751.7076112880379
2004-09-10,751.7076112880379
2004-09-13,756.7237359745267
2004-09-14,758.8935342674182
2004-09-15,760.6903521272601
2004-09-16,760.6903521272601
2004-09-17,760.6903521272601
2004-09-20,757.3544044016049
2004-09-21,761.8399987426762
2004-09-22,760.9263168895595
2004-09-23,760.9263168895595
2004-09-24,760.9263168895595
2004-09-27,766.4397674541352
2004-09-28,762.6658656284825
2004-09-29,766.104082595556
2004-09-30,766.104082595556
2004-10-01,766.104082595556
2004-10-04,776.3647749897222
2004-10-05,776.4353036300621
2004-10-06,781.411671959923
2004-10-07,781.411671959923
2004-10-08,781.411671959923
2004-10-11,785.4062821528773
2004-10-12,783.5860748190181
2004-10-13,788.7530725602031
2004-10-14,788.7530725602031
2004-10-15,788.7530725602031
2004-10-18,783.0248450640606
2004-10-19,775.5163738250516
2004-10-20,778.7888439367579
2004-10-21,778.7888439367579
2004-10-22,778.7888439367579
2004-10-25,775.2889551555779
2004-10-26,775.9866615122831
2004-10-27,767.2837316661314
2004-10-28,767.2837316661314
2004-10-29,767.2837316661314
2004-11-01,770.9600740416363
2004-11-02,769.8063960558072
2004-11-03,768.9260476991208
2004-11-04,769.7096000575099
2004-11-05,768.6652179678795
2004-11-08,768.1730767819564
2004-11-09,773.6766092244013
2004-11-10,776.308600195235
2004-11-11,776.308600195235
2004-11-12,776.0452662060235
2004-11-15,776.1769108652611
2004-11-16,782.2615983620316
2004-11-17,784.2072530321532
2004-11-18,784.2072530321532
2004-11-19,784.2072530321532
2004-11-22,773.8705799371969
2004-11-23,784.614951055481
2004-11-24,788.4771740576
2004-11-25,788.6109503002295
2004-11-26,788.3434431936147
2004-11-29,796.5292708470115
2004-11-30,804.337620402165
2004-12-01,803.6118750143602
2004-12-02,803.6118750143602
2004-12-03,803.6118750143602
2004-12-06,819.2825160881949
2004-12-07,825.9139440131669
2004-12-08,818.0074615174092
2004-12-09,817.8686985892466
2004-12-10,818.0074615174092
2004-12-13,806.974366225203
2004-12-14,815.1719668802049
2004-12-15,815.6875361139554
2004-12-16,815.5491901953473
2004-12-17,815.2726390966036
2004-12-20,812.925276691385
2004-12-21,808.2669098493781
2004-12-22,806.2910478446782
2004-12-23,806.2910478446782
2004-12-24,806.2910478446782
2004-12-27,805.7991368251311
2004-12-28,809.4426949910892
2004-12-29,813.3035994849797
2004-12-30,813.0277163101205
2004-12-31,813.0277163101205
2005-01-03,818.0905335039982
2005-01-04,821.771486143377
2005-01-05,820.7310377561893
2005-01-06,820.7310377561893
2005-01-07,820.7310377561893
2005-01-10,823.8148915418976
2005-01-11,815.3265640014216
2005-01-12,816.3827315712311
2005-01-13,816.3827315712311
2005-01-14,816.3827315712311
2005-01-17,815.8310635874811
2005-01-18,817.4439703792198
2005-01-19,817.4439703792198
2005-01-20,817.4439703792198
2005-01-21,817.4439703792198
2005-01-24,824.0320942651232
2005-01-25,823.6114487603446
2005-01-26,824.7351993467638
2005-01-27,824.7351993467638
2005-01-28,824.7351993467638
2005-01-31,821.8239615519311
2005-02-01,815.4364037854127
2005-02-02,815.6221980579618
2005-02-03,815.6221980579618
2005-02-04,815.6221980579618
2005-02-07,816.004442492799
2005-02-08,813.8407915973617
2005-02-09,807.860494573938
2005-02-10,807.860494573938
2005-02-11,807.860494573938
2005-02-14,807.442076037313
2005-02-15,802.5395316751957
2005-02-16,798.4031303641941
2005-02-17,798.2664409051349
2005-02-18,798.2664409051349
2005-02-21,811.6923472655444
2005-02-22,804.6354285955894
2005-02-23,810.0835748956546
2005-02-24,810.0835748956546
2005-02-25,810.0835748956546
2005-02-28,823.9732534454845
2005-03-01,819.922514608575
2005-03-02,822.7504893754045
2005-03-03,822.7504893754045
2005-03-04,822.6096315617809
2005-03-07,839.521770401152
2005-03-08,840.024443358574
2005-03-09,845.4402378257967
2005-03-10,844.7164020057402
2005-03-11,844.7164020057402
2005-03-14,841.1129456222476
2005-03-15,827.4511757362559
2005-03-16,837.6008732552551
2005-03-17,837.6008732552551
2005-03-18,837.6008732552551
2005-03-21,863.8091137458961
2005-03-22,861.8692960920599
2005-03-23,859.8959481883957
2005-03-24,860.1903826852929
2005-03-25,860.1903826852929
2005-03-28,858.4332694042073
2005-03-29,852.1530421305156
2005-03-30,851.8644958926726
2005-03-31,851.7186536574573
2005-04-01,851.7186536574573
2005-04-04,865.2667343504896
2005-04-05,870.810147406342
2005-04-06,887.3087768656045
2005-04-07,889.9838523563408
2005-04-08,889.8314839515546
2005-04-11,891.5120691477408
2005-04-12,897.1552452233823
2005-04-13,897.4244576095749
2005-04-14,897.4244576095749
2005-04-15,897.4244576095749
2005-04-18,877.2969542038047
2005-04-19,875.1836843762939
2005-04-20,872.1058539195726
2005-04-21,871.956546291783
2005-04-22,872.1058539195726
2005-04-25,893.5551975376561
2005-04-26,897.3476631138406
2005-04-27,896.8726204162336
2005-04-28,896.8726204162336
2005-04-29,896.7190726298244
2005-05-02,889.1773159697801
2005-05-03,904.1343721133826
2005-05-04,895.0006800691282
2005-05-05,895.0006800691282
2005-05-06,895.0006800691282
2005-05-09,859.6642785623517
2005-05-10,843.5873102582684
2005-05-11,860.4547429467078
2005-05-12,860.6020558628088
2005-05-13,860.6020558628088
2005-05-16,863.305130762266
2005-05-17,872.7360143818536
2005-05-18,870.8429169500621
2005-05-19,870.693825541579
2005-05-20,870.8429169500621
2005-05-23,885.8062060103878
2005-05-24,889.5868614720266
2005-05-25,883.3164549368242
2005-05-26,883.4677077544503
2005-05-27,883.4677077544503
2005-05-30,856.8852645727993
2005-05-31,857.11442936196
2005-06-01,866.3272723729757
2005-06-02,866.3272723729757
2005-06-03,866.1789540589245
2005-06-06,915.0529935520566
2005-06-07,901.8650297777393
2005-06-08,895.6592254472099
2005-06-09,895.6592254472099
2005-06-10,895.6592254472099
2005-06-13,877.9336521980318
2005-06-14,878.5653500600598
2005-06-15,883.9460770802933
2005-06-16,883.9460770802933
2005-06-17,883.7947423641351
2005-06-20,895.1646359358344
2005-06-21,896.77752363129
2005-06-22,901.3420343436687
2005-06-23,901.1877213776794
2005-06-24,901.3420343436687
2005-06-27,911.3875654383288
2005-06-28,912.139343716918
2005-06-29,907.7055750295568
2005-06-30,907.7055750295568
2005-07-01,907.7055750295568
2005-07-04,907.0013630929883
2005-07-05,904.8248048182862
2005-07-06,905.8644383503769
2005-07-07,905.8644383503769
2005-07-08,905.8644383503769
2005-07-11,893.2796016636737
2005-07-12,886.7064984673426
2005-07-13,885.8711705739922
2005-07-14,885.8711705739922
2005-07-15,885.8711705739922
2005-07-18,881.1588826547272
2005-07-19,884.5822021789592
2005-07-20,888.8566932584881
2005-07-21,889.0088947470597
2005-07-22,889.0088947470597
2005-07-25,899.3716932356665
2005-07-26,902.5299113347901
2005-07-27,899.6623557084887
2005-07-28,899.6623557084887
2005-07-29,899.6623557084887
2005-08-01,911.7514914723076
2005-08-02,909.4711416607475
2005-08-03,906.7656169426342
2005-08-04,906.6103754399903
2005-08-05,906.6103754399903
2005-08-08,917.4779396800116
2005-08-09,918.2150897780593
2005-08-10,914.7271785380068
2005-08-11,914.7271785380068
2005-08-12,914.8838099041949
2005-08-15,931.0058113140753
2005-08-16,926.7704241786878
2005-08-17,930.0041194470284
2005-08-18,929.8448994300028
2005-08-19,930.0041194470284
2005-08-22,945.7658805350247
2005-08-23,947.6835595252825
2005-08-24,948.2758717498372
2005-08-25,948.2758717498372
2005-08-26,948.113523543751
2005-08-29,950.3698930067884
2005-08-30,952.3545729266341
2005-08-31,952.00579539863
2005-09-01,952.00579539863
2005-09-02,952.1688100896229
2005-09-05,962.265937096238
2005-09-06,961.4005466372848
2005-09-07,967.6553269211997
2005-09-08,967.8210213264944
2005-09-09,967.8210213264944
2005-09-12,977.8984692040275
2005-09-13,992.3124876200231
2005-09-14,1006.8290702109506
2005-09-15,1006.8290702109506
2005-09-16,1006.8290702109506
2005-09-19,1047.0911621258076
2005-09-20,1048.9102696724117
2005-09-21,1047.7026933205827
2005-09-22,1047.7026933205827
2005-09-23,1047.8820944666993
2005-09-26,1062.3568367906603
2005-09-27,1068.1244822287779
2005-09-28,1060.3317264975449
2005-09-29,1060.150193930091
2005-09-30,1060.3317264975449
2005-10-03,1089.3250110200424
2005-10-04,1091.515440860895
2005-10-05,1092.7425895871677
2005-10-06,1092.7425895871677
2005-10-07,1092.5555081645368
2005-10-10,1087.9291787371442
2005-10-11,1088.9126394546372
2005-10-12,1084.2692182944147
2005-10-13,1084.4548808317938
2005-10-14,1084.4548808317938
2005-10-17,1101.6298411300002
2005-10-18,1110.7813936868988
2005-10-19,1131.3773563185425
2005-10-20,1131.3773563185425
2005-10-21,1131.1836604862674
2005-10-24,1165.613751160287
2005-10-25,1185.4868485792772
2005-10-26,1171.261787174941
2005-10-27,1171.0612629860734
2005-10-28,1171.0612629860734
2005-10-31,1191.7426202169158
2005-11-01,1226.0572558874742
2005-11-02,1239.4773184409266
2005-11-03,1239.4773184409266
2005-11-04,1239.2651155101887
2005-11-07,1227.1905541739593
2005-11-08,1221.3405972036737
2005-11-09,1213.3976192727737
2005-11-10,1213.3976192727737
2005-11-11,1213.6053928377178
2005-11-14,1209.0197245764957
2005-11-15,1194.7831143554101
2005-11-16,1189.1602548850108
2005-11-17,1189.1602548850108
2005-11-18,1189.1602548850108
2005-11-21,1157.6041890021181
2005-11-22,1163.762284424564
2005-11-23,1178.482281609489
2005-11-24,1178.280521246262
2005-11-25,1178.482281609489
2005-11-28,1186.0685713090475
2005-11-29,1200.1292359425577
2005-11-30,1199.646506923808
2005-12-01,1199.646506923808
2005-12-02,1199.4411231698405
2005-12-05,1199.5323774389599
2005-12-06,1193.8495998687454
2005-12-07,1180.097534173404
2005-12-08,1180.2996056689815
2005-12-09,1180.2996056689815
2005-12-12,1140.4315272272459
2005-12-13,1148.321205659238
2005-12-14,1140.1421097447476
2005-12-15,1140.1421097447476
2005-12-16,1140.1421097447476
2005-12-19,1126.5525021719334
2005-12-20,1137.1964810662118
2005-12-21,1147.4217545337817
2005-12-22,1147.4217545337817
2005-12-23,1147.4217545337817
