Date,EUROPE IMI MINIMUM VOLATILITY (EUR)
2002-11-04,811.0974929322313
2002-11-05,810.7255362050058
2002-11-06,808.0498219883718
2002-11-07,800.8194226999041
2002-11-08,796.6422333289021
2002-11-11,797.1258678109243
2002-11-12,802.9190270783611
2002-11-13,796.5029180314932
2002-11-14,805.3656042250691
2002-11-15,805.7334015358512
2002-11-18,808.0348403905627
2002-11-19,805.6339609649325
2002-11-20,803.0398230195563
2002-11-21,818.6879319583012
2002-11-22,816.4799395583271
2002-11-25,811.5396904898352
2002-11-26,802.1540665991857
2002-11-27,812.5945241391856
2002-11-28,812.0446787017263
2002-11-29,810.9609761900967
2002-12-02,809.1960578003449
2002-12-03,801.9441433955864
2002-12-04,802.8970480799089
2002-12-05,799.3047004702739
2002-12-06,796.0371952888072
2002-12-09,788.1220006659182
2002-12-10,790.2609546705129
2002-12-11,797.0125555894033
2002-12-12,790.8314733169568
2002-12-13,785.6913657790819
2002-12-16,795.2719741931496
2002-12-17,789.8725424556077
2002-12-18,782.5739835956865
2002-12-19,785.3328253287123
2002-12-20,789.3030626099014
2002-12-23,790.7569659902524
2002-12-24,790.9753088272147
2002-12-25,790.9519310140953
2002-12-26,790.1493832222303
2002-12-27,776.2667322960044
2002-12-30,783.0923657722377
2002-12-31,786.9041329921108
2003-01-01,786.8690791802711
2003-01-02,800.0174068923776
2003-01-03,799.129310699266
2003-01-06,799.3970274767665
2003-01-07,795.5872444611219
2003-01-08,790.3690813160053
2003-01-09,791.1397432714386
2003-01-10,790.8747685439125
2003-01-13,788.1823827956752
2003-01-14,788.740708097081
2003-01-15,782.257657414255
2003-01-16,783.9660735681721
2003-01-17,776.113564188999
2003-01-20,770.3005347720283
2003-01-21,765.0233515317016
2003-01-22,756.4126366540111
2003-01-23,750.6357622685194
2003-01-24,747.192326384708
2003-01-27,728.6054036523601
2003-01-28,728.8323596643183
2003-01-29,728.3538738625393
2003-01-30,740.929000693898
2003-01-31,742.4325401332743
2003-02-03,748.9595749527426
2003-02-04,734.3664862881964
2003-02-05,741.9886747696975
2003-02-06,732.5839870910347
2003-02-07,726.7236948296955
2003-02-10,726.7212187186951
2003-02-11,735.2831931696948
2003-02-12,725.0356154454994
2003-02-13,720.080122704005
2003-02-14,724.5013490196885
2003-02-17,731.6691748983299
2003-02-18,736.9055979348873
2003-02-19,727.2383398278971
2003-02-20,725.2570822792316
2003-02-21,730.7828073955613
2003-02-24,727.0474142688863
2003-02-25,714.2146946579423
2003-02-26,712.1807057722267
2003-02-27,714.9252177723018
2003-02-28,722.1712028908298
2003-03-03,724.18788272588
2003-03-04,713.7365810889371
2003-03-05,708.9025880810348
2003-03-06,707.0242314950846
2003-03-07,696.8887680172846
2003-03-10,687.6301327715375
2003-03-11,689.4494360831017
2003-03-12,673.141586881822
2003-03-13,697.3322971747954
2003-03-14,712.2387364938148
2003-03-17,724.8147298840958
2003-03-18,726.0007815931571
2003-03-19,734.349899817258
2003-03-20,733.7398704239143
2003-03-21,750.4375441402967
2003-03-24,730.0630316016119
2003-03-25,735.9787693114499
2003-03-26,740.2153322544901
2003-03-27,730.8532026745496
2003-03-28,730.350063167438
2003-03-31,715.5744257061194
2003-04-01,723.5628667814894
2003-04-02,737.5913105190924
2003-04-03,740.5969843040049
2003-04-04,748.4531828710245
2003-04-07,761.6532422678179
2003-04-08,753.9617090125544
2003-04-09,754.9963181222261
2003-04-10,747.8778740206121
2003-04-11,752.7273226890056
2003-04-14,755.7788938662496
2003-04-15,762.8114269345335
2003-04-16,755.3592045138859
2003-04-17,758.5585025669736
2003-04-18,758.5168121267741
2003-04-21,756.9761425427222
2003-04-22,759.238124137483
2003-04-23,765.9742563995263
2003-04-24,759.0893205077205
2003-04-25,753.2446630684565
2003-04-28,762.4391451420024
2003-04-29,759.0979151012482
2003-04-30,760.0928911078016
2003-05-01,757.9997197769295
2003-05-02,761.3837715983007
2003-05-05,763.350987061862
2003-05-06,772.6595869628151
2003-05-07,767.0839875200738
2003-05-08,758.2492648262622
2003-05-09,762.17103202307
2003-05-12,763.9562596414642
2003-05-13,765.6799193901136
2003-05-14,768.6610106591248
2003-05-15,774.8656562451289
2003-05-16,778.2386211990528
2003-05-19,762.752826755608
2003-05-20,768.4010706790606
2003-05-21,765.1664228160834
2003-05-22,769.6672834489282
2003-05-23,767.3337175644654
2003-05-26,764.6233952787513
2003-05-27,767.0888794641545
2003-05-28,776.8040953265646
2003-05-29,777.4291715017168
2003-05-30,776.1867177947214
2003-06-02,784.7811815026556
2003-06-03,781.7991608164837
2003-06-04,787.5228367487034
2003-06-05,784.1031068520248
2003-06-06,794.918627945925
2003-06-09,788.8409622995821
2003-06-10,788.8561647956817
2003-06-11,795.176897420939
2003-06-12,797.6683337516448
2003-06-13,792.7562699991381
2003-06-16,798.9149022340897
2003-06-17,804.178602235287
2003-06-18,807.6910210280439
2003-06-19,802.2623537410522
2003-06-20,808.6180382584321
2003-06-23,800.445495153833
2003-06-24,797.2886104752203
2003-06-25,799.5168268850546
2003-06-26,799.5650831698578
2003-06-27,798.8595593865309
2003-06-30,794.757608934644
2003-07-01,786.7978642252189
2003-07-02,794.4719831142088
2003-07-03,795.4150549345649
2003-07-04,793.4865043815088
2003-07-07,802.6300641193657
2003-07-08,798.9384511086121
2003-07-09,793.8701454497848
2003-07-10,791.6136475701496
2003-07-11,798.5607100636512
2003-07-14,805.9928829851881
2003-07-15,797.5155242895942
2003-07-16,793.6074960855202
2003-07-17,794.0534600752951
2003-07-18,794.1272234415528
2003-07-21,790.8167867025003
2003-07-22,793.4221870414491
2003-07-23,795.8197441134481
2003-07-24,801.9555776075705
2003-07-25,798.0788475817341
2003-07-28,800.8928323564733
2003-07-29,797.9159448124517
2003-07-30,801.1833949752355
2003-07-31,804.3074469716668
2003-08-01,800.0269984384687
2003-08-04,790.6958453975487
2003-08-05,792.6689477065564
2003-08-06,789.1625138066494
2003-08-07,793.4231594613917
2003-08-08,800.5949127848053
2003-08-11,802.2045055371613
2003-08-12,804.5770104144399
2003-08-13,805.3840133761524
2003-08-14,811.8663307760186
2003-08-15,812.6091297083933
2003-08-18,817.4431766409907
2003-08-19,817.5327776440192
2003-08-20,817.2296414962951
2003-08-21,822.2785254853343
2003-08-22,824.043567373493
2003-08-25,820.9876660060609
2003-08-26,817.8275112757735
2003-08-27,821.2084760524754
2003-08-28,822.5963550643721
2003-08-29,818.1131685082967
2003-09-01,823.4136414237445
2003-09-02,826.6948353047655
2003-09-03,833.9202157115515
2003-09-04,833.8503037232083
2003-09-05,830.7057308852973
2003-09-08,831.5823276684522
2003-09-09,825.7098015440266
2003-09-10,823.8222779439774
2003-09-11,827.7076430444126
2003-09-12,823.8144911551641
2003-09-15,824.9711466829801
2003-09-16,830.3042739660624
2003-09-17,832.3493557587707
2003-09-18,835.3394619346335
2003-09-19,830.3410358463669
2003-09-22,822.9254432722503
2003-09-23,823.0432224330764
2003-09-24,825.0816634394992
2003-09-25,821.8432267668169
2003-09-26,818.7067312912848
2003-09-29,814.7241218631483
2003-09-30,806.5994319477905
2003-10-01,813.317213509114
2003-10-02,815.4755320813763
2003-10-03,825.313182123788
2003-10-06,825.3343246526435
2003-10-07,820.8655012010512
2003-10-08,818.5682331819403
2003-10-09,826.67201847293
2003-10-10,824.8965444309371
2003-10-13,835.3579990051934
2003-10-14,834.0679343192418
2003-10-15,840.1605960990603
2003-10-16,839.6598033518343
2003-10-17,839.193400882272
2003-10-20,838.6548503750042
2003-10-21,838.6352193955806
2003-10-22,830.3683075411542
2003-10-23,826.7998490791919
2003-10-24,827.5350668353816
2003-10-27,832.0565795706839
2003-10-28,836.2750743724152
2003-10-29,837.3290630250742
2003-10-30,841.2437226394138
2003-10-31,840.5371470718326
2003-11-03,849.8577289795345
2003-11-04,848.9620387420329
2003-11-05,848.3656681444945
2003-11-06,849.1280144050348
2003-11-07,854.0240763807399
2003-11-10,850.9739272946445
2003-11-11,848.3679293510606
2003-11-12,848.6006359500142
2003-11-13,849.500000106008
2003-11-14,853.485124658382
2003-11-17,847.4249193417247
2003-11-18,846.3803884621661
2003-11-19,844.1206201333871
2003-11-20,843.4619346252279
2003-11-21,844.639476906746
2003-11-24,854.2240446010777
2003-11-25,854.9993296747689
2003-11-26,851.8087341849714
2003-11-27,853.8817454718879
2003-11-28,852.259992316175
2003-12-01,862.0801441626827
2003-12-02,860.7245532749274
2003-12-03,860.926397325984
2003-12-04,859.1841967729957
2003-12-05,856.2265327110152
2003-12-08,854.4527148040871
2003-12-09,860.4995009500053
2003-12-10,857.4505612460428
2003-12-11,861.4832235432652
2003-12-12,859.5635618204735
2003-12-15,859.5433489528526
2003-12-16,857.2319994304962
2003-12-17,858.8805218494019
2003-12-18,864.8377798450161
2003-12-19,867.0381765382186
2003-12-22,865.335312872354
2003-12-23,869.5093283240398
2003-12-24,870.2233383924838
2003-12-25,870.2233383924838
2003-12-26,870.5287003127153
2003-12-29,872.7636198789709
2003-12-30,874.7229647951524
2003-12-31,875.1458531442494
2004-01-01,875.1458531442494
2004-01-02,884.8845735118908
2004-01-05,887.7880757559705
2004-01-06,888.6420034695176
2004-01-07,886.6944169316797
2004-01-08,888.8267946384093
2004-01-09,885.4169277497194
2004-01-12,887.1614312552679
2004-01-13,887.6223788202443
2004-01-14,891.8305126211043
2004-01-15,890.0469235089263
2004-01-16,895.3145732168597
2004-01-19,896.9683762366132
2004-01-20,895.7141004846965
2004-01-21,901.9986282224478
2004-01-22,903.4444208393044
2004-01-23,901.0990920577639
2004-01-26,899.2343797856527
2004-01-27,899.2506690701777
2004-01-28,902.7648472411543
2004-01-29,901.7409795890355
2004-01-30,897.7353053686932
2004-02-02,900.9962946925717
2004-02-03,901.5017467241906
2004-02-04,902.6995324974355
2004-02-05,903.7367429008551
2004-02-06,904.7498478348222
2004-02-09,912.0431873409152
2004-02-10,912.8523772242985
2004-02-11,914.4659007253337
2004-02-12,916.1724494663786
2004-02-13,917.3239898277196
2004-02-16,920.9128835073542
2004-02-17,926.0604155671933
2004-02-18,928.3787064256046
2004-02-19,935.1097614883757
2004-02-20,934.0025102901952
2004-02-23,936.041325921292
2004-02-24,932.5382795785175
2004-02-25,936.8273640369756
2004-02-26,939.8514605847937
2004-02-27,941.3312284599776
2004-03-01,951.3551567081403
2004-03-02,953.798247976835
2004-03-03,952.0577692246326
2004-03-04,952.4677405677222
2004-03-05,949.8399808192705
2004-03-08,954.9626894071595
2004-03-09,950.9291237386984
2004-03-10,951.6529324373195
2004-03-11,936.5604474038214
2004-03-12,936.918937685851
2004-03-15,925.2688681563383
2004-03-16,927.8634323556636
2004-03-17,934.863127031782
2004-03-18,929.3611538279098
2004-03-19,934.934585091823
2004-03-22,923.8898947179606
2004-03-23,923.7862777535553
2004-03-24,925.0671346765632
2004-03-25,930.4501873210353
2004-03-26,929.6626263182974
2004-03-29,935.2083360352843
2004-03-30,936.4766637316282
2004-03-31,937.6950625876102
2004-04-01,944.1283141529595
2004-04-02,954.2001801340614
2004-04-05,959.6920498468917
2004-04-06,959.938437146423
2004-04-07,960.6600222486849
2004-04-08,965.7208283777854
2004-04-09,965.7208283777854
2004-04-12,966.5622650618395
2004-04-13,973.7843201902627
2004-04-14,961.7495631526242
2004-04-15,962.2930128715218
2004-04-16,969.8627659406692
2004-04-19,971.9132955936551
2004-04-20,975.6979575976144
2004-04-21,969.2321103848569
2004-04-22,971.8770312277427
2004-04-23,973.8909099060337
2004-04-26,976.7385456869637
2004-04-27,975.2573119290489
2004-04-28,968.2170332670077
2004-04-29,962.8748729834844
2004-04-30,956.990926586791
2004-05-03,961.3570266505036
2004-05-04,966.2555130986163
2004-05-05,969.9611326874851
2004-05-06,963.2487129052287
2004-05-07,963.321136453369
2004-05-10,942.8400280022092
2004-05-11,949.441800769932
2004-05-12,946.8498423172875
2004-05-13,951.5245444486725
2004-05-14,948.5664197886102
2004-05-17,938.8021612632463
2004-05-18,942.1470121454951
2004-05-19,949.4956866550624
2004-05-20,946.3921194635325
2004-05-21,946.5613929916079
2004-05-24,951.7839681710375
2004-05-25,951.6744756902278
2004-05-26,957.6976475694252
2004-05-27,963.0183130524457
2004-05-28,962.0095613959753
2004-05-31,962.8592223888395
2004-06-01,960.2048853945183
2004-06-02,965.2492170257873
2004-06-03,969.0275026247418
2004-06-04,973.2383223480534
2004-06-07,976.8906217520657
2004-06-08,977.808213431285
2004-06-09,979.6448721895227
2004-06-10,981.7832241701451
2004-06-11,981.0471939422586
2004-06-14,972.3150682150839
2004-06-15,978.3958839780665
2004-06-16,985.9067437704094
2004-06-17,987.7254565656588
2004-06-18,990.3676645006808
2004-06-21,990.139854648122
2004-06-22,985.191854488804
2004-06-23,988.4888107220612
2004-06-24,987.6938818618837
2004-06-25,987.879226814342
2004-06-28,990.5912111261484
2004-06-29,988.8938215630384
2004-06-30,984.3348658641177
2004-07-01,982.8458001159188
2004-07-02,980.2011749848133
2004-07-05,980.7262518131342
2004-07-06,981.6798582109561
2004-07-07,981.4890424614207
2004-07-08,985.2000939083877
2004-07-09,985.9107553985417
2004-07-12,983.8980240080577
2004-07-13,985.0358127511856
2004-07-14,982.9633130800918
2004-07-15,979.1203968539209
2004-07-16,982.5644559720432
2004-07-19,979.696300570776
2004-07-20,980.7012125817666
2004-07-21,981.5764769916582
2004-07-22,973.3206678461119
2004-07-23,975.6439923752497
2004-07-26,971.0908084662555
2004-07-27,975.1583708125293
2004-07-28,977.5408325520842
2004-07-29,982.9799047359011
2004-07-30,986.5582838069904
2004-08-02,987.8764848315972
2004-08-03,993.1401145500441
2004-08-04,991.2252835602721
2004-08-05,992.6522051059237
2004-08-06,980.4286457225588
2004-08-09,973.2061328812014
2004-08-10,976.1474625517978
2004-08-11,973.8410562732638
2004-08-12,974.5484887592155
2004-08-13,971.8275332263927
2004-08-16,975.9650738656319
2004-08-17,975.0861811953142
2004-08-18,975.9748691043493
2004-08-19,976.9206708812302
2004-08-20,975.5647589679148
2004-08-23,983.8210212756595
2004-08-24,982.2955057292019
2004-08-25,985.7443136751158
2004-08-26,990.615995854627
2004-08-27,998.0805432446118
2004-08-30,997.8441451701683
2004-08-31,993.8570112837792
2004-09-01,999.5148033713464
2004-09-02,1003.4614348998097
2004-09-03,1010.0327436432144
2004-09-06,1011.4789877500227
2004-09-07,1009.2749632848506
2004-09-08,1009.2333248230555
2004-09-09,1007.5492446711432
2004-09-10,1009.7815669633542
2004-09-13,1012.3245637128251
2004-09-14,1012.5754808293035
2004-09-15,1011.2799314373929
2004-09-16,1012.5828198520245
2004-09-17,1016.4559363793965
2004-09-20,1014.5280284589645
2004-09-21,1018.6856686152655
2004-09-22,1016.5930709177687
2004-09-23,1013.0457432341599
2004-09-24,1015.5246224692056
2004-09-27,1012.7125465734099
2004-09-28,1017.9379716137486
2004-09-29,1020.2144034020265
2004-09-30,1015.1157363289273
2004-10-01,1025.28249782978
2004-10-04,1029.8309692449948
2004-10-05,1030.129513334422
2004-10-06,1027.6172478574763
2004-10-07,1027.729760929561
2004-10-08,1026.5502889116035
2004-10-11,1027.9943023374744
2004-10-12,1024.9627258341432
2004-10-13,1025.815495365386
2004-10-14,1024.2045812515614
2004-10-15,1023.6128945927247
2004-10-18,1021.4722164945815
2004-10-19,1027.8881170110608
2004-10-20,1023.3648214699903
2004-10-21,1028.2335375528194
2004-10-22,1028.6040582433275
2004-10-25,1018.294410618917
2004-10-26,1019.2173980107557
2004-10-27,1027.9970402538884
2004-10-28,1030.9073661307273
2004-10-29,1028.7181587600576
2004-11-01,1035.9430551643497
2004-11-02,1041.895449708513
2004-11-03,1044.396969769099
2004-11-04,1044.3183688066958
2004-11-05,1047.3247337268579
2004-11-08,1046.710614775268
2004-11-09,1046.7330565421253
2004-11-10,1047.4248708969897
2004-11-11,1053.4310337150991
2004-11-12,1054.4356719416849
2004-11-15,1054.4651479081458
2004-11-16,1051.5441710114644
2004-11-17,1057.9669868214974
2004-11-18,1059.3880349284098
2004-11-19,1055.1896741410098
2004-11-22,1052.6181080227336
2004-11-23,1057.5008591881262
2004-11-24,1059.6783534390822
2004-11-25,1066.9461837181136
2004-11-26,1068.0340187539502
2004-11-29,1068.259535983637
2004-11-30,1066.7155583151612
2004-12-01,1076.2021600840726
2004-12-02,1079.2479054042585
2004-12-03,1077.4491387179742
2004-12-06,1074.61890464345
2004-12-07,1077.6523378488682
2004-12-08,1078.9761536000963
2004-12-09,1075.2506060629125
2004-12-10,1078.3785758008567
2004-12-13,1085.5784014351934
2004-12-14,1086.5500855783616
2004-12-15,1088.5722134304888
2004-12-16,1091.3653672032947
2004-12-17,1086.9247257878237
2004-12-20,1093.0081370435298
2004-12-21,1091.0580033088254
2004-12-22,1094.552831369895
