Date,EUROPE IMI MINIMUM VOLATILITY (USD)
2002-10-28,793.5615555529796
2002-10-29,774.0536298896092
2002-10-30,785.2323830208531
2002-10-31,793.3167753026372
2002-11-01,787.1288629645986
2002-11-04,800.8044555034072
2002-11-05,801.0139311720212
2002-11-06,798.5728431124871
2002-11-07,792.0059348610481
2002-11-08,787.970510588334
2002-11-11,788.4776987359561
2002-11-12,793.9783222487073
2002-11-13,787.662313969723
2002-11-14,796.0644562377724
2002-11-15,797.3751361444241
2002-11-18,799.6429853314539
2002-11-19,797.179824116674
2002-11-20,794.6962861449229
2002-11-21,810.0561298063342
2002-11-22,807.8352449756867
2002-11-25,802.1318677746691
2002-11-26,792.6918174686956
2002-11-27,803.228887252059
2002-11-28,803.112378734113
2002-11-29,801.2599738252239
2002-12-02,799.2346505321375
2002-12-03,792.1047756120477
2002-12-04,793.2546405738933
2002-12-05,789.7983156687254
2002-12-06,786.1976741973394
2002-12-09,778.5950039867084
2002-12-10,780.2440037516355
2002-12-11,787.6383384530227
2002-12-12,781.4659198975886
2002-12-13,776.3972550762936
2002-12-16,785.8099214812717
2002-12-17,779.8999108110024
2002-12-18,773.0719138625459
2002-12-19,775.8092521007128
2002-12-20,780.0408296244194
2002-12-23,781.3632464509706
2002-12-24,781.5362537123818
2002-12-25,781.5065146192991
2002-12-26,780.6319298447751
2002-12-27,766.5455851162799
2002-12-30,773.5899097179494
2002-12-31,777.208802453246
2003-01-01,777.1686303895021
2003-01-02,789.9384802461308
2003-01-03,789.4102960327302
2003-01-06,789.5733239569242
2003-01-07,785.975382863022
2003-01-08,780.0380928170299
2003-01-09,780.5189200470674
2003-01-10,780.8785311759426
2003-01-13,777.7536550061798
2003-01-14,778.0884935573974
2003-01-15,771.3988624177731
2003-01-16,773.0224418389228
2003-01-17,765.360054770255
2003-01-20,759.8899036640752
2003-01-21,754.605627804707
2003-01-22,745.6905483965759
2003-01-23,739.364616049596
2003-01-24,736.04707995852
2003-01-27,717.595896737391
2003-01-28,717.6624281462865
2003-01-29,717.1364877793541
2003-01-30,730.6987282819157
2003-01-31,731.6881838551433
2003-02-03,738.5417049949298
2003-02-04,723.6428096611459
2003-02-05,731.1982280626802
2003-02-06,722.32655868032
2003-02-07,716.9261599750164
2003-02-10,716.5132219031863
2003-02-11,725.3064310190044
2003-02-12,715.4492603996538
2003-02-13,710.3859540814324
2003-02-14,714.3109835871992
2003-02-17,721.7712984445614
2003-02-18,727.0022399216951
2003-02-19,717.2737049797479
2003-02-20,715.1338216176672
2003-02-21,720.7268910876659
2003-02-24,717.7813474193589
2003-02-25,704.7005103324427
2003-02-26,703.0734616804945
2003-02-27,705.2176125740796
2003-02-28,712.5904842801699
2003-03-03,714.2322424302503
2003-03-04,704.5553257092718
2003-03-05,699.98507652572
2003-03-06,698.1028559644624
2003-03-07,688.3092342176162
2003-03-10,678.9648200861934
2003-03-11,680.8696819945243
2003-03-12,664.837329698042
2003-03-13,688.2694298655531
2003-03-14,702.4532928727491
2003-03-17,715.6088728782582
2003-03-18,716.2280853691428
2003-03-19,724.1602335781215
2003-03-20,723.8993566550855
2003-03-21,740.3503857768918
2003-03-24,720.6502161327705
2003-03-25,726.2761070718277
2003-03-26,730.2818226895276
2003-03-27,720.6850635759874
2003-03-28,719.7588669867143
2003-03-31,704.6618242937499
2003-04-01,712.3339992549347
2003-04-02,725.7186195457444
2003-04-03,728.7113144610706
2003-04-04,736.3527899241633
2003-04-07,749.5494230948832
2003-04-08,742.5059450936697
2003-04-09,743.3632341100146
2003-04-10,736.1714157280709
2003-04-11,740.9975454645808
2003-04-14,743.9570302801341
2003-04-15,751.1510175147957
2003-04-16,743.8303172010271
2003-04-17,746.9685034607273
2003-04-18,746.9208434485291
2003-04-21,745.3103872780417
2003-04-22,747.7442758147049
2003-04-23,754.45393325675
2003-04-24,747.974536248784
2003-04-25,742.365265350086
2003-04-28,751.493526765131
2003-04-29,748.333284223545
2003-04-30,749.5675172699858
2003-05-01,747.3680880275023
2003-05-02,750.5242026901481
2003-05-05,752.2265337562183
2003-05-06,761.6550324974266
2003-05-07,756.0026237048554
2003-05-08,747.0158238522766
2003-05-09,751.144213387368
2003-05-12,753.4917838158018
2003-05-13,755.7386683991277
2003-05-14,758.4437894713265
2003-05-15,764.8055067985368
2003-05-16,768.6716401438525
2003-05-19,754.0806090785877
2003-05-20,759.3983221951241
2003-05-21,756.4650077611946
2003-05-22,760.939323709681
2003-05-23,758.5033309425816
2003-05-26,755.5115950783002
2003-05-27,758.6108131895386
2003-05-28,769.0848498873569
2003-05-29,769.4128605792134
2003-05-30,767.4096997796788
2003-06-02,775.8557666676079
2003-06-03,772.7210117374116
2003-06-04,779.0101030080889
2003-06-05,775.3994388366295
2003-06-06,786.7564536757064
2003-06-09,780.4056827900475
2003-06-10,780.4646382366852
2003-06-11,786.6990478036375
2003-06-12,789.6841944648762
2003-06-13,784.096776699415
2003-06-16,790.0429471327399
2003-06-17,795.5410445746982
2003-06-18,798.7907548192826
2003-06-19,794.0543418292151
2003-06-20,799.7662025229426
2003-06-23,791.6225580072432
2003-06-24,787.9117372095471
2003-06-25,790.3205656936789
2003-06-26,790.5526171977707
2003-06-27,790.0257972979948
2003-06-30,785.9863835473535
2003-07-01,778.1378510207322
2003-07-02,786.0145384655629
2003-07-03,787.2345474261884
2003-07-04,785.390884185647
2003-07-07,794.0761992043501
2003-07-08,790.3310494337708
2003-07-09,785.413883647342
2003-07-10,783.0693201789253
2003-07-11,790.2021368829605
2003-07-14,797.5099483379939
2003-07-15,789.1078822266854
2003-07-16,784.9970782332844
2003-07-17,784.9861026134804
2003-07-18,784.8316869770529
2003-07-21,781.533451188909
2003-07-22,783.9876494106533
2003-07-23,786.4742441048348
2003-07-24,793.0577547435078
2003-07-25,789.4719001567961
2003-07-28,792.7396392540003
2003-07-29,789.9082759866964
2003-07-30,793.071446335709
2003-07-31,795.6883474970264
2003-08-01,791.4802430255633
2003-08-04,783.1571632937412
2003-08-05,784.8701830278565
2003-08-06,781.759095459258
2003-08-07,785.7967471592822
2003-08-08,793.0025183706721
2003-08-11,794.5258743735053
2003-08-12,797.1162473804222
2003-08-13,798.4324860326105
2003-08-14,804.91645369944
2003-08-15,805.442533322505
2003-08-18,810.4567909448654
2003-08-19,810.2890758612344
2003-08-20,809.8169357165553
2003-08-21,815.3131021922377
2003-08-22,817.257905442871
2003-08-25,814.1498317017832
2003-08-26,810.7622141878023
2003-08-27,814.5105198340617
2003-08-28,815.9516833415579
2003-08-29,811.5235882070208
2003-09-01,816.7029467053305
2003-09-02,820.2895491591747
2003-09-03,827.1880223480093
2003-09-04,826.9933146781221
2003-09-05,823.9453694497154
2003-09-08,824.7994570776219
2003-09-09,819.1911133457672
2003-09-10,817.7034244212792
2003-09-11,821.6376605196086
2003-09-12,817.864098730487
2003-09-15,818.7945895272309
2003-09-16,824.2039904092843
2003-09-17,826.0893966208259
2003-09-18,829.0705171075086
2003-09-19,824.3158251862701
2003-09-22,816.8424900028458
2003-09-23,817.3916721000954
2003-09-24,819.5330944959952
2003-09-25,816.0910594481026
2003-09-26,813.3045437170622
2003-09-29,809.5674181419654
2003-09-30,801.0195836068615
2003-10-01,807.3602485194954
2003-10-02,809.7361769057119
2003-10-03,819.8447506216916
2003-10-06,820.0671487591652
2003-10-07,815.2775688771018
2003-10-08,813.0605134419253
2003-10-09,820.892504835954
2003-10-10,819.0915470852063
2003-10-13,829.6449203568168
2003-10-14,828.4055750132402
2003-10-15,834.5725021850133
2003-10-16,834.1774087393011
2003-10-17,833.5124428981867
2003-10-20,832.9172710068725
2003-10-21,833.0199604367905
2003-10-22,824.5188670400998
2003-10-23,820.8888216468048
2003-10-24,821.9475233361474
2003-10-27,826.7539788065949
2003-10-28,831.2711204251428
2003-10-29,832.3040107137102
2003-10-30,836.1648987749074
2003-10-31,835.2602785142016
2003-11-03,844.676834550369
2003-11-04,843.980247554956
2003-11-05,842.9953149733063
2003-11-06,843.8094303059837
2003-11-07,848.7046651112761
2003-11-10,845.675757364086
2003-11-11,843.0311283096053
2003-11-12,843.3257934741827
2003-11-13,844.5702391240629
2003-11-14,848.3823605610985
2003-11-17,842.4127987777077
2003-11-18,841.4988818874256
2003-11-19,838.932026702457
2003-11-20,837.6523238383825
2003-11-21,838.9912247147527
2003-11-24,848.6233001913862
2003-11-25,849.1030091004346
2003-11-26,845.4089150310709
2003-11-27,847.5787885036898
2003-11-28,845.8325266833485
2003-12-01,855.6193287522273
2003-12-02,853.9407551253944
2003-12-03,854.3518940157701
2003-12-04,852.6856365401882
2003-12-05,849.7398950341872
2003-12-08,847.7245380023598
2003-12-09,854.0912786774471
2003-12-10,851.013557316192
2003-12-11,854.6672587594907
2003-12-12,852.7593888988445
2003-12-15,852.7724732785014
2003-12-16,850.269284561057
2003-12-17,851.9911772729406
2003-12-18,858.3220147403234
2003-12-19,860.463209966735
2003-12-22,858.5125302024181
2003-12-23,862.7472928800178
2003-12-24,863.4486787724866
2003-12-25,863.4486787724866
2003-12-26,863.793752620622
2003-12-29,866.0317014115334
2003-12-30,867.9464459917702
2003-12-31,868.3859897902823
2004-01-01,868.3859897902823
2004-01-02,877.5853161583456
2004-01-05,880.4773140196887
2004-01-06,881.1576539878074
2004-01-07,878.8505742411256
2004-01-08,880.8753265083988
2004-01-09,877.2503400932301
2004-01-12,878.640108276155
2004-01-13,878.823746933678
2004-01-14,882.7536670901347
2004-01-15,880.9610285149586
2004-01-16,887.0833773786367
2004-01-19,888.5413454346019
2004-01-20,887.4781866991175
2004-01-21,894.0661961983482
2004-01-22,895.1319171408117
2004-01-23,892.3097392565917
2004-01-26,890.5318560528439
2004-01-27,890.1063654668907
2004-01-28,893.9431319387456
2004-01-29,893.1260471321443
2004-01-30,889.1191519137665
2004-02-02,892.3143955601131
2004-02-03,893.5392972297864
2004-02-04,894.799602700071
2004-02-05,895.4884181889373
2004-02-06,896.5422443743352
2004-02-09,903.841749965948
2004-02-10,904.4632605717248
2004-02-11,906.1407149120928
2004-02-12,907.9087659273999
2004-02-13,909.3780555574864
2004-02-16,912.8769014883094
2004-02-17,918.3078207676072
2004-02-18,920.7806024039878
2004-02-19,927.4377573510213
2004-02-20,925.8908937053016
2004-02-23,927.9665269080319
2004-02-24,924.8877618854053
2004-02-25,929.3786022779407
2004-02-26,932.256947699305
2004-02-27,933.5951418936979
2004-03-01,944.0199452533237
2004-03-02,946.6403936654998
2004-03-03,945.0552648996332
2004-03-04,945.7443560373761
2004-03-05,942.7214538195897
2004-03-08,947.9226447068722
2004-03-09,943.7593380036308
2004-03-10,944.1921042882261
2004-03-11,928.6619110821346
2004-03-12,929.5333561651372
2004-03-15,918.374580557566
2004-03-16,921.1097508316408
2004-03-17,928.0881955524651
2004-03-18,922.4224294211099
2004-03-19,928.105969676009
2004-03-22,917.3340090743451
2004-03-23,917.3943064575096
2004-03-24,918.6007044213271
2004-03-25,923.1951294632522
2004-03-26,922.5372062352286
2004-03-29,928.0995406472712
2004-03-30,929.8433196410554
2004-03-31,930.874046259997
2004-04-01,937.3016201386607
2004-04-02,947.7482569696957
2004-04-05,953.1992432813144
2004-04-06,954.0052054320013
2004-04-07,954.6546422039698
2004-04-08,959.6319106844011
2004-04-09,959.6319106844011
2004-04-12,960.5309951711744
2004-04-13,967.5380212615441
2004-04-14,954.9159290849886
2004-04-15,955.6753083434714
2004-04-16,963.3293837972248
2004-04-19,965.5473649359848
2004-04-20,969.1639859988547
2004-04-21,962.6335008801726
2004-04-22,966.0495879026091
2004-04-23,967.9245644057312
2004-04-26,970.8830160964458
2004-04-27,969.3561065127916
2004-04-28,962.3343059171821
2004-04-29,957.0496550102976
2004-04-30,950.723733673514
2004-05-03,955.0065767314549
2004-05-04,960.0752542667867
2004-05-05,963.4020834627102
2004-05-06,957.2800214822612
2004-05-07,957.8835318476607
2004-05-10,937.2208111396445
2004-05-11,943.4290950829303
2004-05-12,940.5846262713818
2004-05-13,945.7208121362344
2004-05-14,942.9947129143658
2004-05-17,932.9089316641843
2004-05-18,936.5348020411495
2004-05-19,943.6381709138963
2004-05-20,940.5538582969712
2004-05-21,941.1319015402656
2004-05-24,946.2990723455748
2004-05-25,946.4069054034821
2004-05-26,952.3192530667532
2004-05-27,957.2850825197683
2004-05-28,956.1973621416387
2004-05-31,956.9992659242398
2004-06-01,954.4030542783105
2004-06-02,959.5144951993506
2004-06-03,963.1763852086906
2004-06-04,967.1876497242436
2004-06-07,970.8197951770187
2004-06-08,971.996530447612
2004-06-09,973.8331755147449
2004-06-10,975.9415264776501
2004-06-11,975.4078250807908
2004-06-14,966.5046875358707
2004-06-15,972.693837350586
2004-06-16,980.4607015278785
2004-06-17,982.409319978415
2004-06-18,984.5401826403645
2004-06-21,984.3757714123598
2004-06-22,979.3036454194463
2004-06-23,983.0896069335582
2004-06-24,982.4413081247936
2004-06-25,982.9605810585972
2004-06-28,985.3912350705908
2004-06-29,983.7203049377016
2004-06-30,978.8147205697697
2004-07-01,977.3164609622664
2004-07-02,974.3889295638214
2004-07-05,974.9026077749495
2004-07-06,975.8029602394846
2004-07-07,976.0413623795811
2004-07-08,980.2134091620302
2004-07-09,981.0140381208203
2004-07-12,978.7914101419597
2004-07-13,979.6942487235998
2004-07-14,977.5518744322268
2004-07-15,973.8523581228053
2004-07-16,977.0718062911342
2004-07-19,974.1786019157029
2004-07-20,975.1932479690082
2004-07-21,976.3522646813849
2004-07-22,967.7072229978886
2004-07-23,969.9973246202225
2004-07-26,965.0948161795156
2004-07-27,969.169565537203
2004-07-28,971.3526812699138
2004-07-29,976.546075673714
2004-07-30,980.6674251850071
2004-08-02,981.7293365771039
2004-08-03,986.4637867154153
2004-08-04,984.3422060518074
2004-08-05,985.1579829834044
2004-08-06,972.3886040024379
2004-08-09,965.4793490070118
2004-08-10,968.331585503833
2004-08-11,966.0844067459284
2004-08-12,966.4326481251617
2004-08-13,963.5658120224148
2004-08-16,967.5119373082453
2004-08-17,966.521910142541
2004-08-18,967.1447493560873
2004-08-19,968.1546187111342
2004-08-20,966.6595854454024
2004-08-23,975.118959137451
2004-08-24,973.458205313761
2004-08-25,977.1045048262445
2004-08-26,982.2343976817868
2004-08-27,989.6032802758508
2004-08-30,989.1797458094562
2004-08-31,984.8186118424697
2004-09-01,990.1236801036556
2004-09-02,994.0314796932955
2004-09-03,1000.5167171852374
2004-09-06,1001.9499076319578
2004-09-07,999.6788185856851
2004-09-08,999.6322334368359
2004-09-09,997.8665850678894
2004-09-10,999.9966189211613
2004-09-13,1002.298014292311
2004-09-14,1002.4211094154003
2004-09-15,1001.4031139312717
2004-09-16,1002.5804242298076
2004-09-17,1006.3092303861234
2004-09-20,1004.4699668722959
2004-09-21,1008.4751475448852
2004-09-22,1006.0579198249333
2004-09-23,1002.6166934844232
2004-09-24,1005.0026712869206
2004-09-27,1002.4117953945039
2004-09-28,1007.3829837986914
2004-09-29,1009.014722588223
2004-09-30,1004.0278268796058
2004-10-01,1014.2355001043103
2004-10-04,1018.8249613061287
2004-10-05,1019.2001381735998
2004-10-06,1016.7062231643522
2004-10-07,1016.3652845967952
2004-10-08,1015.274011174234
2004-10-11,1016.8540954585505
2004-10-12,1013.8696163223188
2004-10-13,1014.7817553791552
2004-10-14,1012.4831048854317
2004-10-15,1011.8032287135152
2004-10-18,1009.5088273410088
2004-10-19,1016.1081000879284
2004-10-20,1011.6650416348724
2004-10-21,1016.7169620053681
2004-10-22,1016.7128865271061
2004-10-25,1006.4833842845507
2004-10-26,1007.0216572799557
2004-10-27,1015.9526928153155
2004-10-28,1018.6640079330213
2004-10-29,1016.5157020952485
2004-11-01,1023.6761175287932
2004-11-02,1029.5019639548386
2004-11-03,1032.309785708327
2004-11-04,1032.2457373573573
2004-11-05,1035.457719261556
2004-11-08,1034.9530932106015
2004-11-09,1034.870679850775
2004-11-10,1035.3010982342976
2004-11-11,1040.9997504438081
2004-11-12,1042.1954961909082
2004-11-15,1042.351173054255
2004-11-16,1039.508886147931
2004-11-17,1045.8883223167522
2004-11-18,1047.3230358201708
2004-11-19,1043.0179561014506
2004-11-22,1040.2736289746156
2004-11-23,1045.276496799996
2004-11-24,1047.1967058120963
2004-11-25,1054.7948673250785
2004-11-26,1055.9372033743116
2004-11-29,1056.381319123357
2004-11-30,1054.8020249182084
2004-12-01,1064.2207032064089
2004-12-02,1067.3720389137688
2004-12-03,1065.9370169670342
2004-12-06,1063.119280911785
2004-12-07,1066.6053503219612
2004-12-08,1068.0988107397027
2004-12-09,1064.2816125527982
2004-12-10,1067.4949522385598
2004-12-13,1074.3291088003982
2004-12-14,1075.7015949673957
2004-12-15,1077.4229771830524
2004-12-16,1080.9069447047714
2004-12-17,1076.6903752631267
2004-12-20,1082.353401666236
2004-12-21,1080.1266030380316
2004-12-22,1083.2523458108599
2004-12-23,1082.6295655978977
2004-12-24,1083.5958586198963
