Date,WORLD IMI MINIMUM VOLATILITY (USD)
2002-01-25,914.8165349745622
2002-01-28,920.532439904999
2002-01-29,911.538269731132
2002-01-30,912.2701052595355
2002-01-31,920.2735781118996
2002-02-01,919.3922940499075
2002-02-04,910.419584846725
2002-02-05,904.0398234927741
2002-02-06,899.5903120902461
2002-02-07,899.8054569558411
2002-02-08,901.1356863308308
2002-02-11,902.4274297765896
2002-02-12,907.301653014303
2002-02-13,915.474391877107
2002-02-14,920.174620845633
2002-02-15,917.3250812468731
2002-02-18,919.0357334045683
2002-02-19,906.0819327254511
2002-02-20,912.4706981043331
2002-02-21,912.7711706053107
2002-02-22,913.1034500591462
2002-02-25,921.4552467635626
2002-02-26,923.8091350200527
2002-02-27,933.721069697609
2002-02-28,933.4787189362247
2002-03-01,943.8872189088814
2002-03-04,951.4256209870972
2002-03-05,949.3793010903839
2002-03-06,951.9686576551173
2002-03-07,951.7757017677824
2002-03-08,955.356412061158
2002-03-11,957.6237999299793
2002-03-12,957.000551474652
2002-03-13,950.971436849534
2002-03-14,948.8556606256699
2002-03-15,952.5014887683485
2002-03-18,954.1566986589575
2002-03-19,957.9273077403232
2002-03-20,951.6554787129581
2002-03-21,955.2200625960622
2002-03-22,955.8394940069161
2002-03-25,953.9807944797562
2002-03-26,955.1200061010994
2002-03-27,963.3124377473821
2002-03-28,966.1866187794659
2002-03-29,963.578855306081
2002-04-01,957.1757082563151
2002-04-02,956.9763754067568
2002-04-03,955.6578920116054
2002-04-04,953.931367762769
2002-04-05,957.4763693302548
2002-04-08,961.5697989262743
2002-04-09,958.3322145833512
2002-04-10,965.6132596963564
2002-04-11,952.5311386053759
2002-04-12,958.2007849922381
2002-04-15,956.6764782596249
2002-04-16,960.8527429035004
2002-04-17,956.5988020171667
2002-04-18,957.1045235600451
2002-04-19,960.3137654922627
2002-04-22,958.2560759261402
2002-04-23,955.1090612480401
2002-04-24,951.5723928195048
2002-04-25,946.6709273057054
2002-04-26,941.986047507382
2002-04-29,935.6966324245981
2002-04-30,940.5004278040092
2002-05-01,943.2379517628056
2002-05-02,948.2982912339594
2002-05-03,940.0686124270571
2002-05-06,931.0772094401498
2002-05-07,927.5696450100353
2002-05-08,939.4948937403991
2002-05-09,936.6843491766552
2002-05-10,929.5298669183404
2002-05-13,934.8508372930305
2002-05-14,945.6597301601698
2002-05-15,942.3139001084354
2002-05-16,942.5245680761736
2002-05-17,937.8155963254834
2002-05-20,935.3753078428781
2002-05-21,938.3212815047758
2002-05-22,935.0821714364633
2002-05-23,944.2493163326768
2002-05-24,939.5547636958055
2002-05-27,940.9710715947782
2002-05-28,933.1488112066761
2002-05-29,928.9999529827401
2002-05-30,922.3770937848187
2002-05-31,926.7534275541445
2002-06-03,917.3739347214027
2002-06-04,908.0414456201137
2002-06-05,911.8644256789044
2002-06-06,898.8663205912594
2002-06-07,896.9207660985975
2002-06-10,898.1372414652874
2002-06-11,896.0664468242525
2002-06-12,888.7829296814865
2002-06-13,883.8517485429355
2002-06-14,876.0083215592596
2002-06-17,889.090422618913
2002-06-18,887.8740912954044
2002-06-19,875.6912542405468
2002-06-20,868.6004094517233
2002-06-21,860.7639283938037
2002-06-24,851.0841991021294
2002-06-25,854.0925793036521
2002-06-26,836.5902229903639
2002-06-27,846.4715297437888
2002-06-28,850.1032698566182
2002-07-01,845.3393154344682
2002-07-02,836.5759024089353
2002-07-03,837.1105699087519
2002-07-04,838.8481944853246
2002-07-05,857.0393958147405
2002-07-08,845.5519246390913
2002-07-09,834.2862629610389
2002-07-10,821.2554042694143
2002-07-11,810.5367398587246
2002-07-12,807.8613011580401
2002-07-15,785.2057609555898
2002-07-16,774.2289424419648
2002-07-17,779.3239040503798
2002-07-18,769.4359119467556
2002-07-19,744.0501544852477
2002-07-22,731.4540642420477
2002-07-23,726.8132578204387
2002-07-24,740.832184481265
2002-07-25,748.2866315943955
2002-07-26,758.4802132324327
2002-07-29,788.4768368091673
2002-07-30,789.618504734035
2002-07-31,802.4089832360249
2002-08-01,788.1731976572696
2002-08-02,783.6222564587212
2002-08-05,769.7746439300956
2002-08-06,790.1518706757979
2002-08-07,795.9753556705102
2002-08-08,809.4196635560667
2002-08-09,811.5093695858758
2002-08-12,806.0360296162161
2002-08-13,800.5906703650625
2002-08-14,805.0566385184089
2002-08-15,815.5785267011878
2002-08-16,812.0205655109471
2002-08-19,818.5140067885229
2002-08-20,811.7578669544142
2002-08-21,814.3600853781312
2002-08-22,826.3514347035688
2002-08-23,818.1064690170865
2002-08-26,825.5143887492658
2002-08-27,818.9784233263173
2002-08-28,809.374760777147
2002-08-29,803.7847356400652
2002-08-30,808.3861286749094
2002-09-02,804.1261000902757
2002-09-03,778.4832180623439
2002-09-04,783.6057335693939
2002-09-05,784.3687091599732
2002-09-06,794.5231199063251
2002-09-09,798.5168992187835
2002-09-10,805.4504055604529
2002-09-11,809.3273611097635
2002-09-12,796.9856211799288
2002-09-13,795.4213247831532
2002-09-16,800.0764364440561
2002-09-17,793.4149474165145
2002-09-18,784.0649167837463
2002-09-19,770.4438195946406
2002-09-20,770.4839531776273
2002-09-23,761.9994473188603
2002-09-24,757.1603613469896
2002-09-25,764.21530342304
2002-09-26,778.6930234957629
2002-09-27,771.8296889801358
2002-09-30,756.9411707058545
2002-10-01,766.9313562164521
2002-10-02,763.0640115745829
2002-10-03,760.346523927163
2002-10-04,754.6525073297909
2002-10-07,742.6049833246146
2002-10-08,744.6951035077482
2002-10-09,726.4424125133214
2002-10-10,737.7720200228957
2002-10-11,751.6221221997998
2002-10-14,752.5326007699623
2002-10-15,771.5648694441892
2002-10-16,764.5021036386526
2002-10-17,779.151967316777
2002-10-18,779.9516735984178
2002-10-21,783.9752815550765
2002-10-22,772.0750230803113
2002-10-23,772.3656928040429
2002-10-24,772.9528250984849
2002-10-25,777.6241760545471
2002-10-28,771.7324423308876
2002-10-29,762.846112810161
2002-10-30,770.3834792407657
2002-10-31,762.7794451240921
2002-11-01,762.7989530134147
2002-11-04,768.2591311651962
2002-11-05,768.8177277941368
2002-11-06,773.9478572380467
2002-11-07,762.0216125537546
2002-11-08,753.1525328739026
2002-11-11,747.5160309370683
2002-11-12,749.2150594340148
2002-11-13,746.2797074422791
2002-11-14,756.3033941630957
2002-11-15,761.1073475887055
2002-11-18,755.2125014399211
2002-11-19,751.3647870777322
2002-11-20,759.2306443401997
2002-11-21,765.631475064013
2002-11-22,767.0973930797421
2002-11-25,770.6916442753245
2002-11-26,762.0996933957634
2002-11-27,773.3812693181328
2002-11-28,771.3159499434336
2002-11-29,769.7457168903036
2002-12-02,766.7715293676528
2002-12-03,764.0780784201354
2002-12-04,762.2029876814796
2002-12-05,758.3149916175557
2002-12-06,755.7511195416912
2002-12-09,752.3211342789
2002-12-10,754.5368251905392
2002-12-11,755.6603421946583
2002-12-12,750.9906024932039
2002-12-13,746.1745359300285
2002-12-16,753.346852175651
2002-12-17,743.9029484824774
2002-12-18,740.1720347941897
2002-12-19,740.7404711734185
2002-12-20,743.8945855862795
2002-12-23,747.3703079747207
2002-12-24,745.0060422412805
2002-12-25,744.8405696488386
2002-12-26,744.568555211361
2002-12-27,734.8219582233727
2002-12-30,736.3388131627712
2002-12-31,735.4792173452022
2003-01-01,735.4631684638438
2003-01-02,751.3072924826887
2003-01-03,751.7614602086248
2003-01-06,758.1539120086485
2003-01-07,751.3448966673635
2003-01-08,747.4909231036138
2003-01-09,746.602821684773
2003-01-10,742.0224097508752
2003-01-13,739.2836754495539
2003-01-14,738.9553472643383
2003-01-15,735.2491822087105
2003-01-16,736.125786921784
2003-01-17,726.8549937467888
2003-01-20,724.3251991140271
2003-01-21,719.722240055489
2003-01-22,714.8717601575294
2003-01-23,714.4093747263586
2003-01-24,703.2492353407273
2003-01-27,691.838394585709
2003-01-28,694.9145491925509
2003-01-29,694.582031100267
2003-01-30,697.084673307114
2003-01-31,703.0752509683757
2003-02-03,704.9093658878713
2003-02-04,696.0775942803367
2003-02-05,696.9132362549584
2003-02-06,693.687489967905
2003-02-07,689.9072690526535
2003-02-10,693.2808818195662
2003-02-11,693.901791517505
2003-02-12,686.7230346466622
2003-02-13,681.3640781735256
2003-02-14,687.3522820964577
2003-02-17,691.8490639503877
2003-02-18,701.8160651032623
2003-02-19,697.005138654749
2003-02-20,690.7892401441638
2003-02-21,694.61979321158
2003-02-24,693.0061519189821
2003-02-25,692.6357887538275
2003-02-26,688.6907948050358
2003-02-27,693.4076939520536
2003-02-28,693.2265474697728
2003-03-03,690.2660730254164
2003-03-04,682.2352213206865
2003-03-05,680.114988488342
2003-03-06,676.1358690114778
2003-03-07,672.174088180209
2003-03-10,662.5877787013017
2003-03-11,659.3002953338389
2003-03-12,658.2826690903794
2003-03-13,672.8632351404497
2003-03-14,681.7278906355488
2003-03-17,697.2337687767983
2003-03-18,702.2618525858612
2003-03-19,709.740584614254
2003-03-20,711.0576526673779
2003-03-21,723.4860035106567
2003-03-24,707.1206435915523
2003-03-25,710.0492006841523
2003-03-26,711.2105454871162
2003-03-27,707.5827476464834
2003-03-28,706.2193710195481
2003-03-31,690.8764716901131
2003-04-01,696.5633826041467
2003-04-02,709.6045380288268
2003-04-03,708.9394018036322
2003-04-04,713.0545171367748
2003-04-07,720.3747449213888
2003-04-08,716.0795564172166
2003-04-09,712.1273317426067
2003-04-10,705.4783391406794
2003-04-11,707.207434710106
2003-04-14,711.5859023476846
2003-04-15,714.1287033744007
2003-04-16,705.8046287365449
2003-04-17,707.8493424528281
2003-04-18,707.8870883765461
2003-04-21,710.3361166867119
2003-04-22,710.8880226345246
2003-04-23,713.9537140770899
2003-04-24,707.2494558183489
2003-04-25,702.3600487831188
2003-04-28,708.3011139724522
2003-04-29,707.6421638704921
2003-04-30,703.5385950071031
2003-05-01,700.636527235343
2003-05-02,706.8790889482638
2003-05-05,706.2060945808005
2003-05-06,708.6514167765786
2003-05-07,707.7787223280086
2003-05-08,701.0232023360627
2003-05-09,704.7111484658777
2003-05-12,706.1549556030119
2003-05-13,707.1372297961353
2003-05-14,709.6440708677864
2003-05-15,713.1482602936907
2003-05-16,710.1962620128326
2003-05-19,695.9351151170515
2003-05-20,700.4926143068262
2003-05-21,699.0243338717416
2003-05-22,704.1418631199427
2003-05-23,701.7851085350148
2003-05-26,697.9408407036988
2003-05-27,700.2747998248494
2003-05-28,704.4404415771369
2003-05-29,699.0547066876919
2003-05-30,707.1345611232343
2003-06-02,713.2128984599502
2003-06-03,714.1898925939137
2003-06-04,721.9683333746509
2003-06-05,714.5603802991142
2003-06-06,723.1218112457158
2003-06-09,716.3840067916345
2003-06-10,723.3862999689591
2003-06-11,725.86358035733
2003-06-12,727.1847700487363
2003-06-13,720.7775140300492
2003-06-16,725.1072155292003
2003-06-17,728.8566324062389
2003-06-18,734.3425249061023
2003-06-19,730.513359281334
2003-06-20,735.4709412968224
2003-06-23,734.6179533169251
2003-06-24,732.9179285075744
2003-06-25,729.6065323912911
2003-06-26,736.9804583347619
2003-06-27,737.0687494203792
2003-06-30,731.9788734269027
2003-07-01,729.9956651897223
2003-07-02,741.7650522891663
2003-07-03,742.2251232711601
2003-07-04,742.6272408305246
2003-07-07,755.281502886332
2003-07-08,754.2631548731479
2003-07-09,749.7912931626407
2003-07-10,744.2286382624139
2003-07-11,749.7911406617574
2003-07-14,755.0467112873175
2003-07-15,752.9401816051252
2003-07-16,751.6121071372906
2003-07-17,748.5521634332523
2003-07-18,750.0741427811712
2003-07-21,741.0272332093147
2003-07-22,741.3068905153975
2003-07-23,739.0923774172794
2003-07-24,738.1630929300351
2003-07-25,738.6970009882463
2003-07-28,741.1555887354948
2003-07-29,738.7643759612097
2003-07-30,743.6226219470739
2003-07-31,749.632482823716
2003-08-01,746.8186055356405
2003-08-04,739.5848859878345
2003-08-05,734.960609596237
2003-08-06,733.9689029547619
2003-08-07,737.4376420393822
2003-08-08,744.7304538325798
2003-08-11,748.0077844414301
2003-08-12,752.3589430002094
2003-08-13,751.1388156553508
2003-08-14,756.8408709954699
2003-08-15,756.5641630323593
2003-08-18,763.2364155638666
2003-08-19,768.3017385321755
2003-08-20,769.7781658628688
2003-08-21,779.7611491708725
2003-08-22,780.8122276094452
2003-08-25,777.2446835695231
2003-08-26,779.546094903752
2003-08-27,780.3549164549953
2003-08-28,780.6723512090896
2003-08-29,779.9859122340077
2003-09-01,782.8551807337391
2003-09-02,794.8861523258978
2003-09-03,801.2365326547736
2003-09-04,798.6456704456643
2003-09-05,788.9954133920234
2003-09-08,788.0617552656081
2003-09-09,782.7783825776291
2003-09-10,777.3338868760594
2003-09-11,779.5539950310255
2003-09-12,774.7325469176193
2003-09-15,773.6766092885354
2003-09-16,785.0614583408338
2003-09-17,781.7306357491401
2003-09-18,784.5646504883421
2003-09-19,782.2781431885771
2003-09-22,772.3726267637321
2003-09-23,774.7589788932811
2003-09-24,772.7857713025801
2003-09-25,765.7476565372923
2003-09-26,764.1042962845953
2003-09-29,762.9293077629777
2003-09-30,755.8473551432478
2003-10-01,761.6076500395305
2003-10-02,768.2599083355504
2003-10-03,774.716473845843
2003-10-06,773.7820618847331
2003-10-07,770.7359005240311
2003-10-08,765.7354614875892
2003-10-09,772.6232522687646
2003-10-10,770.4630378129981
2003-10-13,780.0964926286024
2003-10-14,779.8293481346514
2003-10-15,782.2276275208113
2003-10-16,782.7846536354448
2003-10-17,782.1297432503333
2003-10-20,781.567579508779
2003-10-21,783.1038723657932
2003-10-22,772.871397087801
2003-10-23,767.5939046500945
2003-10-24,765.5479802373945
2003-10-27,772.0904880980665
2003-10-28,779.265530516423
2003-10-29,781.8289335594897
2003-10-30,781.7385953904527
2003-10-31,784.1687542558941
2003-11-03,794.7667371629692
2003-11-04,794.8016994638332
2003-11-05,795.4650795734773
2003-11-06,797.7383889069703
2003-11-07,798.0612278427528
2003-11-10,796.2215440895313
2003-11-11,791.8613853832254
2003-11-12,791.2371072705628
2003-11-13,791.3277143106903
2003-11-14,787.6525255036681
2003-11-17,781.0260580399519
2003-11-18,775.0672581244064
2003-11-19,773.5127067727316
2003-11-20,772.4319852504302
2003-11-21,771.2408452357907
2003-11-24,784.2022253738725
2003-11-25,785.9552752067027
2003-11-26,783.1860644805897
2003-11-27,784.1585156668763
2003-11-28,779.927778980522
2003-12-01,789.9322392002443
2003-12-02,784.2320860345287
2003-12-03,783.2870259925567
2003-12-04,785.8290169423797
2003-12-05,780.7132142989368
2003-12-08,778.6289634697995
2003-12-09,778.151139193373
2003-12-10,771.8005985658963
2003-12-11,780.7724797068969
2003-12-12,777.6148326546299
2003-12-15,775.7262034052317
2003-12-16,773.5221219460602
2003-12-17,771.5839981543513
2003-12-18,775.1887176346247
2003-12-19,776.3703850929916
2003-12-22,775.5921866110821
2003-12-23,777.1319971955699
2003-12-24,776.7772078543411
2003-12-25,776.583159186265
2003-12-26,778.4703209819799
2003-12-29,782.5957560985906
2003-12-30,782.4086001148529
2003-12-31,778.074920001949
2004-01-01,778.074920001949
2004-01-02,780.5275306012517
2004-01-05,782.8161305694223
2004-01-06,779.4141673893081
2004-01-07,779.6149426452288
2004-01-08,778.9445254487317
2004-01-09,771.5420096199275
2004-01-12,774.6352849924393
2004-01-13,774.6840494192966
2004-01-14,780.9628076487077
2004-01-15,780.6361302016178
2004-01-16,792.7419927673185
2004-01-19,792.6529493200367
2004-01-20,786.4497998486253
2004-01-21,786.5521379875617
2004-01-22,784.5670775119941
2004-01-23,786.7775141705722
2004-01-26,797.0762064709236
2004-01-27,794.932489036234
2004-01-28,792.3190766717115
2004-01-29,802.5076940893072
2004-01-30,799.2082992091541
2004-02-02,802.9291758686387
2004-02-03,797.6722567921427
2004-02-04,795.0892667762492
2004-02-05,791.9875282653811
2004-02-06,792.2885969532618
2004-02-09,795.9558676517566
2004-02-10,798.5682613360194
2004-02-11,803.2506997100187
2004-02-12,794.7367046235715
2004-02-13,796.0687771848332
2004-02-16,796.7851531799714
2004-02-17,798.3231784486748
2004-02-18,795.6385956616741
2004-02-19,801.5045750941679
2004-02-20,802.3400491184492
2004-02-23,804.1353305330159
2004-02-24,799.5593257519128
2004-02-25,807.538147018681
2004-02-26,815.2844016174595
2004-02-27,818.7873082552912
2004-03-01,827.1680036970295
2004-03-02,832.2904230744555
2004-03-03,840.240494488893
2004-03-04,838.4640179313004
2004-03-05,831.2092859715011
2004-03-08,833.4540807530561
2004-03-09,830.9556872851825
2004-03-10,833.6368349996892
2004-03-11,822.722620455001
2004-03-12,828.7784570072512
2004-03-15,822.1604427030361
2004-03-16,820.88111015424
2004-03-17,837.9871605046645
2004-03-18,831.4311710458618
2004-03-19,831.6830957416155
2004-03-22,823.4815238935204
2004-03-23,828.8214036520334
2004-03-24,830.8096489324985
2004-03-25,840.5922595315342
2004-03-26,845.0629975369924
2004-03-29,847.5430660268435
2004-03-30,850.372852202487
2004-03-31,848.146818268373
2004-04-01,847.6716527812142
2004-04-02,861.456427800603
2004-04-05,866.2751281752702
2004-04-06,858.1017558548608
2004-04-07,853.8548200059257
2004-04-08,854.882149174739
2004-04-09,854.1506007835784
2004-04-12,852.2600190343416
2004-04-13,854.5598755003285
2004-04-14,846.4380395097706
2004-04-15,848.4578025849024
2004-04-16,850.6760410753132
2004-04-19,850.6316640426489
2004-04-20,849.4053645030174
2004-04-21,850.3034412003133
2004-04-22,857.4864369473913
2004-04-23,862.2684366503022
2004-04-26,862.0734863712355
2004-04-27,858.4732149782596
2004-04-28,853.5732863508312
2004-04-29,843.528571952192
2004-04-30,836.6597093877615
2004-05-03,843.8222983294222
2004-05-04,840.6442027533952
2004-05-05,840.4330956254439
2004-05-06,838.4794872391593
2004-05-07,832.7411233217912
2004-05-10,819.0564632349469
2004-05-11,827.4538279814446
2004-05-12,825.1302355498212
2004-05-13,824.1692383331625
2004-05-14,825.0626720687823
2004-05-17,812.6325406368724
2004-05-18,818.4401692723826
2004-05-19,817.0243056114725
2004-05-20,823.4752099645433
2004-05-21,823.0377540427808
2004-05-24,828.8390656296328
2004-05-25,828.4800720667582
2004-05-26,834.2466994902969
2004-05-27,830.2987487622491
2004-05-28,834.9313127588388
2004-05-31,835.4120667446847
2004-06-01,834.271211320375
2004-06-02,834.4940510231289
2004-06-03,830.9397437956386
2004-06-04,834.2067845873803
2004-06-07,840.6683549916551
2004-06-08,842.8127384953237
2004-06-09,848.3828215715422
2004-06-10,850.3927512623308
2004-06-11,853.5252615903901
2004-06-14,841.7065067612813
2004-06-15,847.5095039988809
2004-06-16,855.038570794934
2004-06-17,855.3556485603651
2004-06-18,850.9462913746391
2004-06-21,856.0614802190296
2004-06-22,855.2421619069694
2004-06-23,859.5489497625363
2004-06-24,857.6184925222182
2004-06-25,857.3693780086088
2004-06-28,854.8954171139593
2004-06-29,856.2987708145835
2004-06-30,856.4427974969634
2004-07-01,856.8100228123142
2004-07-02,849.5600969526396
2004-07-05,848.9815720362171
2004-07-06,848.0372709990313
2004-07-07,846.2720681698937
2004-07-08,841.1731152011374
2004-07-09,843.9963079367402
2004-07-12,845.3354071262928
2004-07-13,847.5686114291516
2004-07-14,843.0852531589278
2004-07-15,843.4704893469974
2004-07-16,840.0003039472371
2004-07-19,842.4849482927705
2004-07-20,845.1898546570571
2004-07-21,846.5508014924402
2004-07-22,839.2772988877076
2004-07-23,842.065978484538
2004-07-26,836.6481787685026
2004-07-27,841.6293280722109
2004-07-28,844.724634121584
2004-07-29,845.2027497415772
2004-07-30,852.1149133507146
2004-08-02,857.4367955120673
2004-08-03,857.0373727199719
2004-08-04,854.6783350883686
2004-08-05,848.5062799517478
2004-08-06,833.5818993614351
2004-08-09,831.6480793246577
2004-08-10,831.9463345403909
2004-08-11,838.2351950199221
2004-08-12,832.5502226152757
2004-08-13,825.873396357212
2004-08-16,831.5640418978543
2004-08-17,833.5626089588475
2004-08-18,840.760833938828
2004-08-19,837.3086599891325
2004-08-20,844.4746156328682
2004-08-23,850.4508443146966
2004-08-24,855.5719223319243
2004-08-25,859.7503845836025
2004-08-26,861.2503209291738
2004-08-27,867.8116950749946
2004-08-30,865.1828932452498
2004-08-31,862.4496227299421
2004-09-01,865.3380266602218
2004-09-02,870.5562599765489
2004-09-03,874.4395089463394
2004-09-06,876.0041133538581
2004-09-07,879.7031278496074
2004-09-08,874.8087080164164
2004-09-09,868.9545347581595
2004-09-10,862.6524056787008
2004-09-13,865.7721129055915
2004-09-14,864.7559088865431
2004-09-15,869.0046669219984
2004-09-16,872.9678467788905
2004-09-17,871.564123663385
2004-09-20,869.2911524886053
2004-09-21,867.357740787697
2004-09-22,863.7145408053769
2004-09-23,859.2049099987463
2004-09-24,861.0569458029966
2004-09-27,856.8969005832864
2004-09-28,860.0987806247052
2004-09-29,861.3184265821166
2004-09-30,859.8179066813844
2004-10-01,868.3700201915092
2004-10-04,878.0904202188876
2004-10-05,878.3899032173581
2004-10-06,881.8453576113046
2004-10-07,876.5589080418291
2004-10-08,871.104830590283
2004-10-11,873.2840927977951
2004-10-12,874.5788600235209
2004-10-13,872.8139856530597
2004-10-14,866.029089587279
2004-10-15,863.7024793151354
2004-10-18,862.3118731373177
2004-10-19,860.9850456825643
2004-10-20,857.8664230920105
2004-10-21,860.8818350558277
2004-10-22,857.2009740939096
2004-10-25,848.071714063583
2004-10-26,854.3586361077374
2004-10-27,859.5780469281923
2004-10-28,862.7048606428436
2004-10-29,864.6798779489768
2004-11-01,863.9611630354445
2004-11-02,866.3175519352774
2004-11-03,870.095733968702
2004-11-04,873.6066507434125
2004-11-05,873.1730214239016
2004-11-08,870.633017975924
2004-11-09,872.6393311203251
2004-11-10,872.6109539196149
2004-11-11,877.9691588606828
2004-11-12,885.18360951319
2004-11-15,885.9229835482271
2004-11-16,881.0300424092043
2004-11-17,879.4363396739233
2004-11-18,879.5178615662052
2004-11-19,874.0041117681684
2004-11-22,875.8648607733325
2004-11-23,875.2047140415748
2004-11-24,875.927383043281
2004-11-25,874.7589919689447
2004-11-26,873.5441387079253
2004-11-29,872.9302513026662
2004-11-30,869.7651914391038
2004-12-01,874.6514754352012
2004-12-02,876.2908032909626
2004-12-03,874.3666097728601
2004-12-06,870.1154352871258
2004-12-07,863.2489603785314
2004-12-08,871.2284269466356
2004-12-09,873.3304263297657
2004-12-10,874.9838643693876
2004-12-13,876.8529038881073
2004-12-14,879.7203910880089
2004-12-15,876.6211945043492
2004-12-16,880.811481947882
2004-12-17,882.9969107304432
2004-12-20,877.101175992791
2004-12-21,882.0359626332809
2004-12-22,884.0395807547709
2004-12-23,877.8224488305393
2004-12-24,878.3879621178276
2004-12-27,873.4438463342657
2004-12-28,877.4545409853703
2004-12-29,877.4442927528572
2004-12-30,879.8090110804069
