Date,KOKUSAI (WORLD ex JP) IMI MIN VOL (USD)
2001-09-28,870.6429590558752
2001-10-01,861.9566928843268
2001-10-02,868.0435114663345
2001-10-03,866.2174009809909
2001-10-04,878.0947582266394
2001-10-05,876.8727936633152
2001-10-08,874.515475182856
2001-10-09,872.781306697271
2001-10-10,887.8363220206414
2001-10-11,899.340767381122
2001-10-12,894.5397360400576
2001-10-15,890.9296300099661
2001-10-16,892.299829543287
2001-10-17,892.9058417743194
2001-10-18,885.9842151046804
2001-10-19,888.4818693893567
2001-10-22,897.6554111506932
2001-10-23,899.9684709132392
2001-10-24,895.0020467210153
2001-10-25,892.6676639236995
2001-10-26,901.454013377933
2001-10-29,884.9901610888141
2001-10-30,872.9243154024113
2001-10-31,882.9990312943984
2001-11-01,887.8593571664428
2001-11-02,888.3597185750143
2001-11-05,900.2175513948314
2001-11-06,904.4905647260052
2001-11-07,902.0171285599308
2001-11-08,910.7164801896927
2001-11-09,908.4687070956493
2001-11-12,904.2873803460509
2001-11-13,922.5505795039272
2001-11-14,918.9078909892061
2001-11-15,917.6057500990726
2001-11-16,916.3439534274407
2001-11-19,924.453014319971
2001-11-20,922.2860925669494
2001-11-21,925.927171473581
2001-11-22,924.9649383135423
2001-11-23,929.3939231273425
2001-11-26,926.3349022011544
2001-11-27,920.924850194586
2001-11-28,913.6528133171748
2001-11-29,917.0767642850425
2001-11-30,911.6084866996052
2001-12-03,915.1095579188536
2001-12-04,919.9399990824343
2001-12-05,929.3663518968624
2001-12-06,923.9877334587436
2001-12-07,922.2056472754344
2001-12-10,917.8945518503867
2001-12-11,913.7968142584923
2001-12-12,907.4615320859759
2001-12-13,900.6262459758494
2001-12-14,898.4115840114921
2001-12-17,902.9061316260005
2001-12-18,910.2745147250241
2001-12-19,914.0640676070416
2001-12-20,914.3121098075396
2001-12-21,928.5086421639197
2001-12-24,937.9855139380398
2001-12-25,937.9631703565511
2001-12-26,940.0845633721763
2001-12-27,940.0231129613258
2001-12-28,946.9187583736895
2001-12-31,937.2176202055758
2002-01-01,937.1862728985836
2002-01-02,923.847304218337
2002-01-03,929.2116632455859
2002-01-04,934.5774592443695
2002-01-07,933.6836357837502
2002-01-08,932.1804570474785
2002-01-09,933.1151694478056
2002-01-10,929.2532031112814
2002-01-11,931.1584737100549
2002-01-14,926.6269769131203
2002-01-15,934.269054532047
2002-01-16,935.2877447540476
2002-01-17,940.4914419993488
2002-01-18,934.8267922359438
2002-01-21,935.1098980659796
2002-01-22,936.1991807368964
2002-01-23,938.0811216568649
2002-01-24,943.1653368120628
2002-01-25,953.6838003805435
2002-01-28,957.2754446664469
2002-01-29,948.8503996340042
2002-01-30,950.5796971440768
2002-01-31,961.0538537603638
2002-02-01,962.2308134000301
2002-02-04,952.9824316858493
2002-02-05,949.1002529381448
2002-02-06,943.8707091168465
2002-02-07,941.5809846387506
2002-02-08,942.8919857258096
2002-02-11,944.9414123303442
2002-02-12,946.7354466369226
2002-02-13,955.6016518185802
2002-02-14,960.6443186001012
2002-02-15,957.7150991515917
2002-02-18,958.6836321809704
2002-02-19,947.4328393472541
2002-02-20,953.6367587902505
2002-02-21,950.4111668680799
2002-02-22,950.4371775628525
2002-02-25,959.8322177688389
2002-02-26,963.6035861183177
2002-02-27,970.7679885849515
2002-02-28,969.6489351103783
2002-03-01,979.2501160916086
2002-03-04,982.9823252706458
2002-03-05,981.0409722439957
2002-03-06,983.1740890086006
2002-03-07,978.0832030358162
2002-03-08,981.0269174167911
2002-03-11,982.1587292195019
2002-03-12,984.6575647215903
2002-03-13,981.0332523437321
2002-03-14,977.3296904864586
2002-03-15,980.8585141169809
2002-03-18,986.5615121058919
2002-03-19,987.9840526754066
2002-03-20,982.8044885180809
2002-03-21,987.1609897983673
2002-03-22,990.1727925295186
2002-03-25,986.8827121345143
2002-03-26,987.895851961585
2002-03-27,996.2723721737071
2002-03-28,999.6090605468842
2002-03-29,999.55657988864
2002-04-01,994.8037244215981
2002-04-02,992.3398669366422
2002-04-03,987.4382501365268
2002-04-04,983.4850976043023
2002-04-05,986.0452887045908
2002-04-08,989.663002375403
2002-04-09,987.7722904003655
2002-04-10,994.6926728098022
2002-04-11,982.1300147961479
2002-04-12,989.5657339554356
2002-04-15,986.6880749706252
2002-04-16,990.2712573099201
2002-04-17,984.8872529907649
2002-04-18,984.064563531292
2002-04-19,988.7802366872802
2002-04-22,983.5141800342911
2002-04-23,980.1988282782967
2002-04-24,976.7672068885917
2002-04-25,970.4891803135496
2002-04-26,966.1255338508124
2002-04-29,958.8853892969502
2002-04-30,965.0275751717845
2002-05-01,967.423836913227
2002-05-02,972.4918519392253
2002-05-03,963.4079014146098
2002-05-06,953.8879530543056
2002-05-07,950.6947347913554
2002-05-08,964.5603845535984
2002-05-09,959.9222409462566
2002-05-10,951.6870503958273
2002-05-13,959.4875195792654
2002-05-14,972.6943185818579
2002-05-15,967.3202007002961
2002-05-16,966.2059897382009
2002-05-17,960.3381495208909
2002-05-20,956.9165956852067
2002-05-21,957.2421313258207
2002-05-22,952.7899461840163
2002-05-23,962.7625384099288
2002-05-24,956.2916064911576
2002-05-27,958.2457477575289
2002-05-28,950.1042868523696
2002-05-29,946.0519695080109
2002-05-30,938.2816591977272
2002-05-31,944.2447074703758
2002-06-03,932.946439655911
2002-06-04,924.4989570483043
2002-06-05,928.7890899303807
2002-06-06,915.5929108886625
2002-06-07,913.5224101326962
2002-06-10,915.5077455876074
2002-06-11,912.8602652891236
2002-06-12,905.7740072018547
2002-06-13,901.2694398677039
2002-06-14,893.5901238514816
2002-06-17,911.5676443440115
2002-06-18,908.9822640129813
2002-06-19,897.6331233796791
2002-06-20,888.0957833880469
2002-06-21,879.3295384497105
2002-06-24,868.0116827020828
2002-06-25,871.0789006514065
2002-06-26,853.3173210264654
2002-06-27,864.3804675047
2002-06-28,866.3521395520454
2002-07-01,860.1827018811255
2002-07-02,848.964717898019
2002-07-03,847.0957659619636
2002-07-04,850.8595645501946
2002-07-05,870.5712559141466
2002-07-08,858.195753565007
2002-07-09,843.6873837745471
2002-07-10,829.1718724464176
2002-07-11,817.2933778666381
2002-07-12,814.2178432350352
2002-07-15,791.3418918103122
2002-07-16,780.4460987626444
2002-07-17,784.8205922714244
2002-07-18,773.715678185991
2002-07-19,747.4379334030575
2002-07-22,731.0447097030635
2002-07-23,725.2743203216519
2002-07-24,741.9444944668386
2002-07-25,751.0475919970168
2002-07-26,765.5597579423031
2002-07-29,799.6376167973262
2002-07-30,800.5558853020369
2002-07-31,814.5944973317396
2002-08-01,797.3311840375605
2002-08-02,791.4183173665858
2002-08-05,774.4753412529798
2002-08-06,799.5504423769654
2002-08-07,804.2603673093043
2002-08-08,820.1219878082397
2002-08-09,820.7042544067066
2002-08-12,815.7353965753139
2002-08-13,810.061604402475
2002-08-14,813.4526402292562
2002-08-15,825.4920909960961
2002-08-16,822.7629603015529
2002-08-19,832.7193205723257
2002-08-20,825.343962998133
2002-08-21,828.8619485701014
2002-08-22,841.5931216052669
2002-08-23,832.4960348682071
2002-08-26,837.7605462402262
2002-08-27,832.0157913470905
2002-08-28,821.3779023070972
2002-08-29,816.7820940465186
2002-08-30,821.6987839864964
2002-09-02,817.3348692074092
2002-09-03,790.9444706592047
2002-09-04,798.1418586291863
2002-09-05,797.3277997145997
2002-09-06,809.9811767699091
2002-09-09,813.7037403011898
2002-09-10,822.1487701228365
2002-09-11,826.4997093173663
2002-09-12,811.959558824965
2002-09-13,811.2751550076985
2002-09-16,816.8705320023874
2002-09-17,806.7508597142853
2002-09-18,796.3701296554708
2002-09-19,779.9453672623571
2002-09-20,782.4110116506831
2002-09-23,772.7074853021543
2002-09-24,766.7320224325886
2002-09-25,775.9722544882699
2002-09-26,791.5148936796081
2002-09-27,782.4725384899176
2002-09-30,766.289498039288
2002-10-01,780.2623215329791
2002-10-02,777.5711427303027
2002-10-03,774.2256212498205
2002-10-04,765.6699447938153
2002-10-07,756.0404757155766
2002-10-08,757.2391887936164
2002-10-09,738.1568825441909
2002-10-10,751.4488774882501
2002-10-11,767.2836968551325
2002-10-14,768.3573643705608
2002-10-15,788.3888698871772
2002-10-16,779.2157106420826
2002-10-17,795.035866243108
2002-10-18,795.5743590816287
2002-10-21,800.6543083948704
2002-10-22,790.0953322780484
2002-10-23,789.0251576846449
2002-10-24,790.3520470217052
2002-10-25,794.4444888705285
2002-10-28,788.3938262304514
2002-10-29,777.5125347997396
2002-10-30,785.5610518506228
2002-10-31,779.5679173042209
2002-11-01,778.9247333306907
2002-11-04,785.773816047367
2002-11-05,785.1583616737793
2002-11-06,791.2302530905592
2002-11-07,778.0813926866622
2002-11-08,769.1818847999973
2002-11-11,763.5161313001868
2002-11-12,765.8938534770076
2002-11-13,763.0236056456904
2002-11-14,775.3057269026899
2002-11-15,779.286035408218
2002-11-18,774.9991817372354
2002-11-19,771.7458846799676
2002-11-20,779.955410602996
2002-11-21,787.7005304329939
2002-11-22,788.2985270685791
2002-11-25,790.2780659162222
2002-11-26,780.6433510780085
2002-11-27,792.7364089363442
2002-11-28,790.1562825047382
2002-11-29,788.8542869940037
2002-12-02,788.4469407833401
2002-12-03,784.5109567148213
2002-12-04,783.2687923452397
2002-12-05,780.1061021461478
2002-12-06,777.1514670645884
2002-12-09,772.4780543071732
2002-12-10,774.6861853613486
2002-12-11,776.3648634977873
2002-12-12,771.3191577632737
2002-12-13,764.7013097501163
2002-12-16,774.1594845907666
2002-12-17,763.9658695724154
2002-12-18,761.1514274513504
2002-12-19,760.7576301496247
2002-12-20,764.9412728858576
2002-12-23,768.5733946212255
2002-12-24,765.8596586280651
2002-12-25,765.8456981835767
2002-12-26,763.5646004685527
2002-12-27,751.6936279580251
2002-12-30,753.0661185822088
2002-12-31,752.7650535238485
2003-01-01,752.747089902958
2003-01-02,771.1605248654055
2003-01-03,772.0759857049444
2003-01-06,777.0591457911487
2003-01-07,771.0452336566593
2003-01-08,767.848708591863
2003-01-09,767.344140033756
2003-01-10,762.9089946793142
2003-01-13,759.0855537111709
2003-01-14,757.6717720222184
2003-01-15,752.5611863618836
2003-01-16,753.6195924756989
2003-01-17,743.086777898824
2003-01-20,740.934536895383
2003-01-21,735.0298344690278
2003-01-22,730.2020935016526
2003-01-23,728.0948154623187
2003-01-24,716.7612521531807
2003-01-27,704.9907035289536
2003-01-28,708.8774331638084
2003-01-29,710.3578026474902
2003-01-30,713.2733757955857
2003-01-31,720.9112657408878
2003-02-03,722.2793067974643
2003-02-04,712.2851666237914
2003-02-05,712.8052030995772
2003-02-06,709.067665613374
2003-02-07,705.0938525244386
2003-02-10,708.9926505442824
2003-02-11,710.0148605151361
2003-02-12,700.4307014314048
2003-02-13,694.6876252365926
2003-02-14,700.945829830645
2003-02-17,705.7001411332807
2003-02-18,716.1532491592405
2003-02-19,710.6513316305482
2003-02-20,703.9332907587752
2003-02-21,709.7410774326888
2003-02-24,707.08567084258
2003-02-25,707.8289179985959
2003-02-26,703.4206016709796
2003-02-27,708.3353175038187
2003-02-28,709.3621058244983
2003-03-03,705.8032792434351
2003-03-04,696.7001174985047
2003-03-05,694.2902564455618
2003-03-06,690.9654262736793
2003-03-07,687.5027121840221
2003-03-10,677.1383202642799
2003-03-11,674.8581588376958
2003-03-12,672.0058598908957
2003-03-13,689.7737180820246
2003-03-14,699.0570889329728
2003-03-17,716.7105371640179
2003-03-18,721.8887114225804
2003-03-19,730.1800559319954
2003-03-20,730.8869005871841
2003-03-21,745.7785076649079
2003-03-24,723.8928642113376
2003-03-25,728.8519450455656
2003-03-26,729.0181288724084
2003-03-27,724.7574409211724
2003-03-28,724.4439565822569
2003-03-31,709.5201545017284
2003-04-01,715.4837821652112
2003-04-02,729.3819637263191
2003-04-03,729.4571121606648
2003-04-04,734.2790209798835
2003-04-07,741.0399155967275
2003-04-08,736.7941427830096
2003-04-09,732.8526619076912
2003-04-10,726.3906133492242
2003-04-11,729.8395184431604
2003-04-14,734.8297212154182
2003-04-15,737.5357873400643
2003-04-16,729.097548464521
2003-04-17,731.3275961241603
2003-04-18,731.3062540253325
2003-04-21,733.6759156485556
2003-04-22,736.2317962029874
2003-04-23,739.8328247177562
2003-04-24,731.2563543211686
2003-04-25,726.4063794145624
2003-04-28,733.6378555904769
2003-04-29,732.9532515250112
2003-04-30,726.7077624708264
2003-05-01,723.4821542810962
2003-05-02,730.746765500982
2003-05-05,730.3969353543281
2003-05-06,732.0829714146444
2003-05-07,729.6611239466043
2003-05-08,723.2036452474157
2003-05-09,726.8393536934364
2003-05-12,728.6231399527175
2003-05-13,729.574796114792
2003-05-14,731.7304715766046
2003-05-15,736.8755992110162
2003-05-16,734.0486196280424
2003-05-19,719.1164873826987
2003-05-20,723.6237819593222
2003-05-21,723.7276468002879
2003-05-22,729.1310363888715
2003-05-23,725.248098215266
2003-05-26,721.5472893497011
2003-05-27,725.7061909778638
2003-05-28,730.4196009406463
2003-05-29,723.2900284160032
2003-05-30,732.8624002164077
2003-06-02,739.2052004090741
2003-06-03,739.7349642200364
2003-06-04,749.0488373660006
2003-06-05,740.8573521261695
2003-06-06,749.9955052537492
2003-06-09,742.4965309100822
2003-06-10,749.356198200252
2003-06-11,753.0268594855257
2003-06-12,754.6146684803385
2003-06-13,746.9137846890028
2003-06-16,752.6850293762889
2003-06-17,756.1988073602554
2003-06-18,761.3887406733842
2003-06-19,756.9622384262719
2003-06-20,761.5502034139159
2003-06-23,758.5963421989292
2003-06-24,758.2543501380726
2003-06-25,755.0883695099968
2003-06-26,763.4943706186642
2003-06-27,762.68644878399
2003-06-30,758.2763458629136
2003-07-01,754.9756929591997
2003-07-02,765.1747526604845
2003-07-03,764.0095904230418
2003-07-04,765.0366858715404
2003-07-07,778.0472513850673
2003-07-08,776.8848985143229
2003-07-09,770.4266579035556
2003-07-10,764.3540314717147
2003-07-11,772.0337308097189
2003-07-14,776.8933244227383
2003-07-15,774.0898021584671
2003-07-16,773.0083036252826
2003-07-17,770.8361229289271
2003-07-18,772.5703241129233
2003-07-21,762.840021154596
2003-07-22,764.5460029852514
2003-07-23,762.2077415866555
2003-07-24,762.0635917087424
2003-07-25,763.0206123704643
2003-07-28,764.9258638935586
2003-07-29,761.9957456051001
2003-07-30,768.8594488617799
2003-07-31,774.9134490623096
2003-08-01,771.2426123863604
2003-08-04,764.5544987569483
2003-08-05,759.7563385345748
2003-08-06,758.908785989585
2003-08-07,762.3692969477286
2003-08-08,770.5953955890259
2003-08-11,772.9439543803926
2003-08-12,777.3103189799886
2003-08-13,775.6128948133677
2003-08-14,780.9761154695562
2003-08-15,781.1589719845298
2003-08-18,787.8417112783584
2003-08-19,792.2205930007344
2003-08-20,792.0213353441961
2003-08-21,800.6555768661531
2003-08-22,801.2333704760359
2003-08-25,797.7826473850956
2003-08-26,800.3826797165715
2003-08-27,802.6488821902251
2003-08-28,803.9141965830421
2003-08-29,801.7849702958713
2003-09-01,803.0503855810699
2003-09-02,815.6567786286903
2003-09-03,821.6579943432155
2003-09-04,819.377142935018
2003-09-05,809.5656321707518
2003-09-08,809.4531135574268
2003-09-09,802.7884235922222
2003-09-10,797.5441169456567
2003-09-11,801.4783395678335
2003-09-12,795.0197470675741
2003-09-15,793.8271512900961
2003-09-16,803.5332135888444
2003-09-17,799.118756720764
2003-09-18,800.9752128869243
2003-09-19,797.3299271405575
2003-09-22,786.6543806163689
2003-09-23,788.7133749537181
2003-09-24,785.5542325775367
2003-09-25,779.7733904546151
2003-09-26,778.5922440445194
2003-09-29,777.7103723720381
2003-09-30,770.700962838415
2003-10-01,776.0333235262559
2003-10-02,781.2838045428122
2003-10-03,787.7507935110539
2003-10-06,788.5179180021631
2003-10-07,784.0195619108473
2003-10-08,780.4570841497442
2003-10-09,787.0617036913656
2003-10-10,783.8155111509288
2003-10-13,794.0287156862723
2003-10-14,794.0331110482344
2003-10-15,797.4942662633882
2003-10-16,797.6863966365519
2003-10-17,797.0412896508021
2003-10-20,796.4052121031192
2003-10-21,797.7777562854014
2003-10-22,786.8341691199735
2003-10-23,784.8031340106522
2003-10-24,782.4997971997316
2003-10-27,787.2917451183159
2003-10-28,794.0020750690929
2003-10-29,795.4794938583449
2003-10-30,795.8584925426875
2003-10-31,800.5712866602416
2003-11-03,812.8995295530862
2003-11-04,809.1447626325432
2003-11-05,810.2931327595643
2003-11-06,814.8372413048917
2003-11-07,814.3958099476502
2003-11-10,811.229552207265
2003-11-11,808.6072125459723
2003-11-12,809.5494045409429
2003-11-13,808.9743264463053
2003-11-14,806.5168333652142
2003-11-17,801.5518111928486
2003-11-18,795.1426627625273
2003-11-19,795.315479823685
2003-11-20,792.3227215861867
2003-11-21,791.3136962891205
2003-11-24,805.3271664930224
2003-11-25,806.8882833668224
2003-11-26,803.4534044207979
2003-11-27,804.717152354821
2003-11-28,801.1690335901412
2003-12-01,810.6132717709418
2003-12-02,804.8735565192985
2003-12-03,803.7161515377657
2003-12-04,805.871317657327
2003-12-05,800.8310274330166
2003-12-08,800.0510947865429
2003-12-09,799.2887811584651
2003-12-10,794.407699939908
2003-12-11,802.7054704648835
2003-12-12,799.2766897056905
2003-12-15,795.580125037154
2003-12-16,794.5353989116994
2003-12-17,793.8129930929692
2003-12-18,798.4079401005246
2003-12-19,798.3281421879959
2003-12-22,796.7246966330907
2003-12-23,798.4646296468376
2003-12-24,798.8329943362482
2003-12-25,798.8329943362482
2003-12-26,800.5010136447632
2003-12-29,805.2325159308558
2003-12-30,804.4146861559236
2003-12-31,800.545492244022
2004-01-01,800.545492244022
2004-01-02,803.4243502527518
2004-01-05,805.0895493055632
2004-01-06,801.7407605204424
2004-01-07,801.8101836799317
2004-01-08,801.5555802190554
2004-01-09,794.1430334029171
2004-01-12,797.4889973081968
2004-01-13,797.828630261311
2004-01-14,804.61581283521
2004-01-15,804.4719540700457
2004-01-16,815.8433995823842
2004-01-19,815.8280342250713
2004-01-20,809.8972863985358
2004-01-21,810.2664294195811
2004-01-22,807.1999412024311
2004-01-23,809.2015550538131
2004-01-26,819.293198149937
2004-01-27,816.778861322531
2004-01-28,813.283850305707
2004-01-29,822.9372903823215
2004-01-30,819.5353768742887
2004-02-02,822.9201726642544
2004-02-03,818.3178178102046
2004-02-04,816.4807342052926
2004-02-05,813.7179173200171
2004-02-06,815.4621575253734
2004-02-09,820.775885265531
2004-02-10,823.306933423556
2004-02-11,828.5573453410966
2004-02-12,819.4444572824086
2004-02-13,819.8607847493167
2004-02-16,820.9421915734466
2004-02-17,823.2478503128834
2004-02-18,821.0869531600937
2004-02-19,827.2514689823544
2004-02-20,829.2500964995054
2004-02-23,829.457806266461
2004-02-24,826.0867472154313
2004-02-25,834.4372484738199
2004-02-26,842.1429946078559
2004-02-27,844.0900709753354
2004-03-01,851.8355674170233
2004-03-02,857.2306166390764
2004-03-03,864.5631202153745
2004-03-04,863.9804281290177
2004-03-05,857.1867062990343
2004-03-08,860.0251230292079
2004-03-09,856.3147300453257
2004-03-10,858.1767083989924
2004-03-11,846.2831784712162
2004-03-12,853.9261876048947
2004-03-15,844.9151670865848
2004-03-16,843.0432850456597
2004-03-17,857.9773517855486
2004-03-18,849.593129100258
2004-03-19,850.4677464747541
2004-03-22,842.0590890822021
2004-03-23,846.7603258674739
2004-03-24,847.3456680231654
2004-03-25,856.6798123391442
2004-03-26,859.3076367261233
2004-03-29,862.6281077768562
2004-03-30,866.9886290792964
2004-03-31,863.7048061807886
2004-04-01,864.8765414835931
2004-04-02,878.4680973509112
2004-04-05,882.9108433518472
2004-04-06,874.2967488878002
2004-04-07,869.6916029826892
2004-04-08,871.6832742997154
2004-04-09,871.6832742997154
2004-04-12,868.2322285232676
2004-04-13,870.1420468062548
2004-04-14,863.0433434621148
2004-04-15,867.789277502173
2004-04-16,868.7905064688991
2004-04-19,869.5548589151402
2004-04-20,865.101007854501
2004-04-21,867.4475087146153
2004-04-22,874.998890104025
2004-04-23,877.9394193673575
2004-04-26,876.860687706283
2004-04-27,875.2251981403253
2004-04-28,869.4898634631079
2004-04-29,859.1122945341103
2004-04-30,853.8051309383733
2004-05-03,862.0629604030285
2004-05-04,859.5118637148404
2004-05-05,858.4415053864112
2004-05-06,858.1177917726314
2004-05-07,853.9277391391241
2004-05-10,843.985264213813
2004-05-11,852.4977062380334
2004-05-12,847.6629380401903
2004-05-13,849.7470526689432
2004-05-14,850.6441450371306
2004-05-17,839.2778050120827
2004-05-18,844.8506856318673
2004-05-19,840.0705113750304
2004-05-20,847.0351143014703
2004-05-21,844.4238076184349
2004-05-24,850.9096414319864
2004-05-25,852.998844424398
2004-05-26,857.0171529691743
2004-05-27,853.6565821157767
2004-05-28,856.6543601427496
2004-05-31,857.7050092882693
2004-06-01,855.4031717165846
2004-06-02,856.4762711555715
2004-06-03,854.3820806642813
2004-06-04,857.3001200410134
2004-06-07,861.8505004971508
2004-06-08,863.7092265870767
2004-06-09,867.6333064548692
2004-06-10,869.5872709646945
2004-06-11,873.5486559277027
2004-06-14,862.0288879897721
2004-06-15,868.3630194414893
2004-06-16,874.9663875848863
2004-06-17,875.1158085181661
2004-06-18,872.0347852996241
2004-06-21,874.8212415606304
2004-06-22,874.387775507253
2004-06-23,878.908676507677
2004-06-24,874.8286726961423
2004-06-25,874.7932379060769
2004-06-28,871.560840711506
2004-06-29,872.8810245833926
2004-06-30,874.4784261945822
2004-07-01,873.1682405521857
2004-07-02,867.9700168721189
2004-07-05,869.818755759589
2004-07-06,869.0638963938463
2004-07-07,868.1579440403195
2004-07-08,863.2989126946143
2004-07-09,864.6916713345427
2004-07-12,865.046094978103
2004-07-13,867.1613338921258
2004-07-14,864.3407972021349
2004-07-15,865.1682415946317
2004-07-16,861.1950267716402
2004-07-19,863.3810184555922
2004-07-20,866.8712272531965
2004-07-21,867.7051829969475
2004-07-22,860.1644339805845
2004-07-23,863.0364444093555
2004-07-26,857.2700281328881
2004-07-27,863.930863180872
2004-07-28,867.6704016617601
2004-07-29,869.1662786805325
2004-07-30,874.7438555893547
2004-08-02,880.0439469414663
2004-08-03,880.6549631786953
2004-08-04,879.6728511323204
2004-08-05,872.4695903973872
2004-08-06,855.9601020891741
2004-08-09,854.578057677734
2004-08-10,856.6377105738601
2004-08-11,861.8964789719558
2004-08-12,856.0252137249249
2004-08-13,851.2073627634805
2004-08-16,858.125926908282
2004-08-17,859.1301887241486
2004-08-18,866.1343693555167
2004-08-19,862.2505606378099
2004-08-20,870.1409772274441
2004-08-23,875.6778391798956
2004-08-24,880.6619076198805
2004-08-25,884.9703459640994
2004-08-26,885.9224676614667
2004-08-27,892.5351506132124
2004-08-30,890.298340729011
2004-08-31,888.8943078559764
2004-09-01,891.5738376873262
2004-09-02,897.2313044188376
2004-09-03,903.0687376200593
2004-09-06,902.5282683897075
2004-09-07,906.099443617599
2004-09-08,900.7748337146539
2004-09-09,896.2510277187486
2004-09-10,891.1374586741405
2004-09-13,894.3089025621912
2004-09-14,892.281591451055
2004-09-15,897.1284040382168
2004-09-16,901.5388477526466
2004-09-17,901.2041474672361
2004-09-20,898.2656551957527
2004-09-21,897.6087394320076
2004-09-22,893.940604440987
2004-09-23,888.822589965658
2004-09-24,892.1407688343845
2004-09-27,888.3162998223868
2004-09-28,893.3573842627906
2004-09-29,893.7013868240621
2004-09-30,891.6626990397341
2004-10-01,900.9147563163393
2004-10-04,909.6517005839036
2004-10-05,910.1048797321724
2004-10-06,913.9811790502199
2004-10-07,908.7755459078008
2004-10-08,901.8790475991549
2004-10-11,903.3403083658135
2004-10-12,905.4523472202311
2004-10-13,902.5454973811803
2004-10-14,896.9198848771587
2004-10-15,895.2588150288685
2004-10-18,893.7253092348124
2004-10-19,890.5137373110516
2004-10-20,888.6315139656424
2004-10-21,891.8650813013858
2004-10-22,887.8609067539153
2004-10-25,879.1912309787004
2004-10-26,886.5199152873315
2004-10-27,892.3352828557037
2004-10-28,894.0519922423169
2004-10-29,896.7462661422915
2004-11-01,896.7863213064625
2004-11-02,897.3501095472615
2004-11-03,902.5420092510583
2004-11-04,907.1908619417733
2004-11-05,905.1916712162164
2004-11-08,903.4338110107908
2004-11-09,905.7133290972516
2004-11-10,906.9477022473098
2004-11-11,913.7367575780783
2004-11-12,920.0278429618219
2004-11-15,919.0879087923151
2004-11-16,914.480011371079
2004-11-17,912.5197681922708
2004-11-18,912.7331893092579
2004-11-19,905.4345594601518
2004-11-22,910.2449610797215
2004-11-23,910.8450986215237
2004-11-24,911.130068418152
2004-11-25,909.6504055241747
2004-11-26,909.3804963473742
2004-11-29,907.2975079345002
2004-11-30,904.1827412026904
2004-12-01,911.4038256678047
2004-12-02,911.0376779032794
2004-12-03,908.2916400565676
2004-12-06,904.85260217496
2004-12-07,898.3524861436573
2004-12-08,907.2978642124606
2004-12-09,910.915621853057
2004-12-10,913.2070328349758
2004-12-13,914.5353039179854
2004-12-14,917.1778157137961
2004-12-15,913.117186742404
2004-12-16,917.1640481716406
2004-12-17,918.2795716168117
2004-12-20,913.0319423319929
2004-12-21,918.752403022592
2004-12-22,920.0572656742511
2004-12-23,913.4531469969684
2004-12-24,913.0848951737279
2004-12-27,907.4894254476567
2004-12-28,911.6044045127852
2004-12-29,912.7526018537288
