Date,EAFE IMI MINIMUM VOLATILITY (USD)
2002-10-25,794.0482701310359
2002-10-28,793.6044773240224
2002-10-29,781.5985065224771
2002-10-30,789.1378320998994
2002-10-31,791.0645844048934
2002-11-01,786.1244621121895
2002-11-04,794.8713316487484
2002-11-05,795.0243621875696
2002-11-06,794.8025189344775
2002-11-07,789.4478577117134
2002-11-08,785.6313950034905
2002-11-11,782.7506966695533
2002-11-12,787.821062254044
2002-11-13,782.0620708480175
2002-11-14,786.5408042870502
2002-11-15,789.4828703010171
2002-11-18,786.9165931623313
2002-11-19,783.2923561192076
2002-11-20,784.3712583931998
2002-11-21,794.8282231149732
2002-11-22,794.218644082721
2002-11-25,794.4965321613251
2002-11-26,787.655163650064
2002-11-27,795.0421350368565
2002-11-28,795.5554268986143
2002-11-29,793.7683654468808
2002-12-02,788.2474209637601
2002-12-03,783.7719245361116
2002-12-04,782.001879215505
2002-12-05,778.7518708572117
2002-12-06,775.1207953171734
2002-12-09,771.9615855592517
2002-12-10,773.2819800985502
2002-12-11,775.6360314619554
2002-12-12,771.5850653976779
2002-12-13,769.3426109844854
2002-12-16,772.9041574525556
2002-12-17,768.4705437935137
2002-12-18,761.1409920601561
2002-12-19,766.4349050203251
2002-12-20,768.2782520020813
2002-12-23,769.5982664304461
2002-12-24,769.2611928224244
2002-12-25,768.9953039834323
2002-12-26,771.1110724082379
2002-12-27,763.463250298972
2002-12-30,767.5183393135422
2002-12-31,768.7380577416111
2003-01-01,768.6946056218276
2003-01-02,776.7738552243383
2003-01-03,776.4533666096793
2003-01-06,781.6074536258056
2003-01-07,776.2733636631226
2003-01-08,771.5875709136577
2003-01-09,770.3947619412463
2003-01-10,769.1368152896791
2003-01-13,767.342008534141
2003-01-14,769.1898735760457
2003-01-15,767.3603487580286
2003-01-16,768.2821096493326
2003-01-17,762.0349650678821
2003-01-20,757.268069491376
2003-01-21,754.8854105047826
2003-01-22,746.9253040522561
2003-01-23,745.9316015798248
2003-01-24,739.7672517340625
2003-01-27,726.2654828911215
2003-01-28,725.5159753393348
2003-01-29,721.7409103839584
2003-01-30,729.996203432673
2003-01-31,728.9534095035717
2003-02-03,732.8307641163407
2003-02-04,723.9334541716731
2003-02-05,728.4617775387374
2003-02-06,722.475161035064
2003-02-07,720.3282853684743
2003-02-10,720.4919769397725
2003-02-11,725.5779316806958
2003-02-12,721.4635031039829
2003-02-13,713.986193024387
2003-02-14,717.7633238748501
2003-02-17,724.1548434397032
2003-02-18,730.2569225048766
2003-02-19,725.0902232503544
2003-02-20,721.879715372049
2003-02-21,722.9810797354147
2003-02-24,725.8802257962243
2003-02-25,715.0831834985875
2003-02-26,714.604946514966
2003-02-27,715.6584367088279
2003-02-28,717.3842183602382
2003-03-03,719.3463324916353
2003-03-04,714.1002252137712
2003-03-05,710.7762396933022
2003-03-06,707.2446490248437
2003-03-07,697.6150912775634
2003-03-10,692.0259424120532
2003-03-11,688.6158430536625
2003-03-12,680.9105152242932
2003-03-13,693.4308147832066
2003-03-14,704.4834100703351
2003-03-17,712.2920606782529
2003-03-18,716.0519815690857
2003-03-19,722.8352160204248
2003-03-20,725.8106236814468
2003-03-21,734.6327383651056
2003-03-24,728.1411052373157
2003-03-25,729.2381273028333
2003-03-26,734.2443888613523
2003-03-27,728.9516549040087
2003-03-28,726.9062594872629
2003-03-31,711.5530683558237
2003-04-01,716.4934456866898
2003-04-02,726.7644115142351
2003-04-03,727.6613387484911
2003-04-04,734.0705105502404
2003-04-07,745.0285532385233
2003-04-08,739.220568561786
2003-04-09,737.3551023551508
2003-04-10,732.0314692681719
2003-04-11,732.4930666109954
2003-04-14,732.3615480514271
2003-04-15,737.9047673912801
2003-04-16,732.3050924564923
2003-04-17,733.6374385620915
2003-04-18,733.297466696598
2003-04-21,733.3407594294026
2003-04-22,732.0728787397065
2003-04-23,735.2587038380913
2003-04-24,731.7310156901339
2003-04-25,726.1641751959722
2003-04-28,730.6838921986597
2003-04-29,730.1915606915109
2003-04-30,732.0035742249453
2003-05-01,730.7458672891612
2003-05-02,732.6116864756241
2003-05-05,733.857944955897
2003-05-06,740.5584038549088
2003-05-07,739.8198403506349
2003-05-08,731.4047771468969
2003-05-09,735.1483423964391
2003-05-12,737.4083871893057
2003-05-13,739.8641626054787
2003-05-14,743.5591224014128
2003-05-15,745.5362428550249
2003-05-16,746.242416658658
2003-05-19,733.6995460157444
2003-05-20,738.6588216243252
2003-05-21,734.5594041124418
2003-05-22,739.625435239432
2003-05-23,738.5855896956419
2003-05-26,736.0771505468875
2003-05-27,734.4700440387662
2003-05-28,741.2640461426038
2003-05-29,741.0722322413158
2003-05-30,740.0996190705853
2003-06-02,747.8430020309974
2003-06-03,746.2083024393202
2003-06-04,751.8209058006287
2003-06-05,747.6575205276271
2003-06-06,756.0698187189587
2003-06-09,751.3497983952126
2003-06-10,754.4531861525409
2003-06-11,756.5867886696797
2003-06-12,759.8884845313954
2003-06-13,757.0990730149485
2003-06-16,758.1475032432439
2003-06-17,764.258201436972
2003-06-18,770.0225071835174
2003-06-19,768.6046145038187
2003-06-20,774.4507041515808
2003-06-23,773.7257754358936
2003-06-24,767.6379936900487
2003-06-25,766.9854733785838
2003-06-26,766.5165449135511
2003-06-27,768.6158372636785
2003-06-30,761.3369078694162
2003-07-01,759.1154645938956
2003-07-02,770.5026690403489
2003-07-03,774.2073569294135
2003-07-04,772.5546504240702
2003-07-07,781.0358860629256
2003-07-08,776.0005747240415
2003-07-09,775.6912503116049
2003-07-10,775.0084553438818
2003-07-11,777.7166710414251
2003-07-14,785.5656120729508
2003-07-15,780.0653726199149
2003-07-16,778.3491485607477
2003-07-17,775.7309631618226
2003-07-18,774.1855074836998
2003-07-21,770.9182557614479
2003-07-22,768.071726976301
2003-07-23,769.3255128864151
2003-07-24,771.4613703517863
2003-07-25,768.8030456624659
2003-07-28,773.2063900007196
2003-07-29,770.4370810591556
2003-07-30,770.6020047422637
2003-07-31,775.4925983866602
2003-08-01,774.8914482773259
2003-08-04,765.3665317377944
2003-08-05,764.6936393460624
2003-08-06,762.4253747298969
2003-08-07,766.4258726833506
2003-08-08,772.3902559132125
2003-08-11,776.4098943665621
2003-08-12,779.7252368198157
2003-08-13,782.1855769713817
2003-08-14,787.762952978614
2003-08-15,787.8930666526132
2003-08-18,794.5512669850214
2003-08-19,797.0660483382553
2003-08-20,800.8991841331
2003-08-21,810.3302504118775
2003-08-22,813.6896294288487
2003-08-25,810.1438205640085
2003-08-26,807.5308318070576
2003-08-27,807.5468184628364
2003-08-28,806.3107025931099
2003-08-29,805.3419568305235
2003-09-01,811.1895099955051
2003-09-02,816.3314140797914
2003-09-03,823.5192428004192
2003-09-04,822.9780643807753
2003-09-05,818.0428912809541
2003-09-08,817.2229032805204
2003-09-09,814.6743637687557
2003-09-10,811.2817504109132
2003-09-11,811.4679825873474
2003-09-12,809.6132654261842
2003-09-15,810.2524329071108
2003-09-16,820.1801939974716
2003-09-17,822.1985971245575
2003-09-18,826.1010054380561
2003-09-19,825.2370703462605
2003-09-22,819.1274352636839
2003-09-23,820.5064702964245
2003-09-24,825.5836250135579
2003-09-25,819.3259571099123
2003-09-26,815.438907460845
2003-09-29,810.742049212539
2003-09-30,802.247714157263
2003-10-01,809.2968168962692
2003-10-02,817.5372868774148
2003-10-03,826.2786908350695
2003-10-06,824.0391778210908
2003-10-07,822.7312887310766
2003-10-08,818.124375785326
2003-10-09,826.350825606656
2003-10-10,826.3857370328963
2003-10-13,835.2456233258138
2003-10-14,832.3207166646085
2003-10-15,836.4304004059939
2003-10-16,836.6107867992586
2003-10-17,836.7077329500069
2003-10-20,835.6406264994323
2003-10-21,837.2397960275391
2003-10-22,829.019719013077
2003-10-23,817.2937267664628
2003-10-24,817.3773716831736
2003-10-27,826.821299635064
2003-10-28,833.1852825128973
2003-10-29,835.7779211499052
2003-10-30,836.4238337440307
2003-10-31,832.5540662553448
2003-11-03,839.5763153548218
2003-11-04,845.9070626400294
2003-11-05,845.563222837747
2003-11-06,842.7105191953685
2003-11-07,847.1432144724828
2003-11-10,847.3921836968211
2003-11-11,840.7107613561933
2003-11-12,837.0158030433048
2003-11-13,839.442743247748
2003-11-14,838.3230735087277
2003-11-17,828.7560434081463
2003-11-18,828.0869679007193
2003-11-19,823.5453870485171
2003-11-20,826.248138652073
2003-11-21,826.6664622930814
2003-11-24,835.8637393164204
2003-11-25,835.6349223525756
2003-11-26,833.801162833971
2003-11-27,835.3963923137361
2003-11-28,831.7150870441112
2003-12-01,841.7332109579647
2003-12-02,838.8190817692209
2003-12-03,839.7734964261081
2003-12-04,841.3694200963083
2003-12-05,837.814742721849
2003-12-08,833.6976256713108
2003-12-09,839.5317043504972
2003-12-10,833.7862020936999
2003-12-11,839.7282925308956
2003-12-12,837.0380579498589
2003-12-15,838.9412525447043
2003-12-16,833.5628641046106
2003-12-17,831.5900412998311
2003-12-18,834.7196199353483
2003-12-19,838.528577899995
2003-12-22,838.3779581705763
2003-12-23,841.2514157568322
2003-12-24,841.2423784713241
2003-12-25,840.7284728914948
2003-12-26,841.5668878433848
2003-12-29,842.7139115431348
2003-12-30,845.6971022734616
2003-12-31,843.7604971533649
2004-01-01,843.7604971533649
2004-01-02,850.8053530150232
2004-01-05,855.3679846729219
2004-01-06,855.277771598014
2004-01-07,855.7224168026845
2004-01-08,856.2676572948767
2004-01-09,852.0920623493917
2004-01-12,854.6457384639574
2004-01-13,855.3386842218408
2004-01-14,859.1547583080268
2004-01-15,857.0598123033053
2004-01-16,866.3442350715843
2004-01-19,865.719190343342
2004-01-20,863.4174417033596
2004-01-21,867.1556647750754
2004-01-22,868.8617723418166
2004-01-23,869.4466079939226
2004-01-26,873.0601353467706
2004-01-27,871.4490823866525
2004-01-28,872.443881205695
2004-01-29,874.7610939780562
2004-01-30,871.4565104589445
2004-02-02,873.7438612193674
2004-02-03,872.4503522809455
2004-02-04,872.6150208740535
2004-02-05,871.7576831803277
2004-02-06,870.5836876053025
2004-02-09,876.0373850343781
2004-02-10,877.2863206141157
2004-02-11,879.2444983155974
2004-02-12,880.2383332776429
2004-02-13,883.389897081861
2004-02-16,885.4805348846445
2004-02-17,887.4464648643069
2004-02-18,888.4536017594967
2004-02-19,894.3164748321983
2004-02-20,891.9094122464843
2004-02-23,895.1591084152763
2004-02-24,890.4931647991081
2004-02-25,896.7438004753324
2004-02-26,901.8685802012938
2004-02-27,908.242770592551
2004-03-01,918.5890741482973
2004-03-02,921.3152126721648
2004-03-03,920.872953763025
2004-03-04,919.7037572101824
2004-03-05,914.0958746241728
2004-03-08,916.7443864088958
2004-03-09,916.5062637863429
2004-03-10,918.1093385390303
2004-03-11,905.5346866891529
2004-03-12,904.9347587789091
2004-03-15,900.6030099941717
2004-03-16,903.4791452091241
2004-03-17,918.1290805837904
2004-03-18,915.4413714800909
2004-03-19,918.4584279304961
2004-03-22,909.9539077476024
2004-03-23,913.3394768129052
2004-03-24,918.6416874279265
2004-03-25,924.8471044320946
2004-03-26,930.060641188982
2004-03-29,931.347585169533
2004-03-30,932.901046655076
2004-03-31,935.1921588244395
2004-04-01,936.5574912007468
2004-04-02,947.9187738750793
2004-04-05,952.5611939998432
2004-04-06,951.6322919930127
2004-04-07,951.3231972603783
2004-04-08,954.6211451902695
2004-04-09,953.3534725076048
2004-04-12,957.5133236105906
2004-04-13,964.0180570480304
2004-04-14,947.8232111071513
2004-04-15,944.9057419907301
2004-04-16,950.1102014251037
2004-04-19,950.169467674164
2004-04-20,957.8444309027311
2004-04-21,951.5489452205828
2004-04-22,953.6440203437961
2004-04-23,961.5161280467147
2004-04-26,963.4119873075218
2004-04-27,957.9082677401805
2004-04-28,954.9374799159812
2004-04-29,945.3998860179623
2004-04-30,936.9438766816438
2004-05-03,939.6832475398022
2004-05-04,941.4906430233281
2004-05-05,945.3164611092797
2004-05-06,939.3449514134757
2004-05-07,934.5524393247742
2004-05-10,908.6177185412898
2004-05-11,915.1242622006247
2004-05-12,918.1783152679857
2004-05-13,914.5739868530499
2004-05-14,911.5667551134152
2004-05-17,895.9597336643404
2004-05-18,900.5569611931872
2004-05-19,913.1918893717799
2004-05-20,912.4836991813017
2004-05-21,917.805563909832
2004-05-24,922.8181083151053
2004-05-25,918.8344485051356
2004-05-26,927.3781603083926
2004-05-27,928.943759394538
2004-05-28,932.9217827517483
2004-05-31,933.4797672059274
2004-06-01,932.8754951315822
2004-06-02,932.9197179089389
2004-06-03,930.0476452266407
2004-06-04,934.2616800424222
2004-06-07,943.4448165787021
2004-06-08,945.6193848943101
2004-06-09,951.2068798953253
2004-06-10,954.6311890003848
2004-06-11,954.3489262189663
2004-06-14,943.7751185665562
2004-06-15,948.2136765154138
2004-06-16,959.1408087824097
2004-06-17,959.9687267340189
2004-06-18,956.8129169802859
2004-06-21,963.0295857934184
2004-06-22,959.3364887757444
2004-06-23,963.2278734589565
2004-06-24,966.1878452530525
2004-06-25,965.9054477728832
2004-06-28,965.973292625803
2004-06-29,965.4048024546069
2004-06-30,961.2404932450509
2004-07-01,964.485498112243
2004-07-02,957.0036367372301
2004-07-05,954.7202037026544
2004-07-06,955.7291971102426
2004-07-07,954.380395197641
2004-07-08,954.0099898559288
2004-07-09,958.4095377413246
2004-07-12,960.1746822161649
2004-07-13,962.2544015433128
2004-07-14,954.2846248277694
2004-07-15,952.2597117245629
2004-07-16,955.6351028986635
2004-07-19,956.3563527707266
2004-07-20,955.8728316006557
2004-07-21,958.4533676547184
2004-07-22,951.1969233320347
2004-07-23,953.9576898512655
2004-07-26,950.3180060414148
2004-07-27,951.8182837885873
2004-07-28,953.258716588584
2004-07-29,954.3786939679416
2004-07-30,963.0476519325606
2004-08-02,965.8914341837848
2004-08-03,967.2470484885434
2004-08-04,962.6322212938054
2004-08-05,963.8671387327363
2004-08-06,953.2213322962496
2004-08-09,947.5254837884253
2004-08-10,945.3468161429761
2004-08-11,947.8234770153379
2004-08-12,946.8908563218188
2004-08-13,938.800880314457
2004-08-16,940.0961364606906
2004-08-17,941.3728390423177
2004-08-18,944.0205094240761
2004-08-19,946.4399362720139
2004-08-20,946.5652526304774
2004-08-23,954.883953617398
2004-08-24,955.0914015688829
2004-08-25,959.5153086861209
2004-08-26,963.1259583805065
2004-08-27,971.3615263413486
2004-08-30,969.6699858412338
2004-08-31,964.2308379614186
2004-09-01,969.4199834284956
2004-09-02,971.9143287733735
2004-09-03,973.8213083849357
2004-09-06,978.3804798864692
2004-09-07,978.4285038176314
2004-09-08,977.0083942500875
2004-09-09,971.0939548369882
2004-09-10,969.1147687256878
2004-09-13,971.9865323590946
2004-09-14,974.4158285885935
2004-09-15,974.4714254897616
2004-09-16,976.8122637203973
2004-09-17,976.0654760846395
2004-09-20,975.9000611558323
2004-09-21,974.6753809852322
2004-09-22,973.7935960504501
2004-09-23,971.7056593386723
2004-09-24,970.9816836658828
2004-09-27,968.169939001224
2004-09-28,969.4250449677321
2004-09-29,971.3557284242554
2004-09-30,969.7228906393547
2004-10-01,977.1960355876384
2004-10-04,986.2356276492823
2004-10-05,986.9081136557347
2004-10-06,985.3762590967625
2004-10-07,984.9420817327915
2004-10-08,984.5557288943623
2004-10-11,988.535832285466
2004-10-12,985.698460266016
2004-10-13,987.3103983933196
2004-10-14,981.1945171592511
2004-10-15,978.5537691049069
2004-10-18,974.7961326080565
2004-10-19,982.4493821677296
2004-10-20,976.9021268356466
2004-10-21,981.2216368152039
2004-10-22,980.7710110673357
2004-10-25,970.2880448982215
2004-10-26,970.0093475338234
2004-10-27,976.5849657622875
2004-10-28,981.5545887361952
2004-10-29,980.8977367095869
2004-11-01,984.1261194156777
2004-11-02,991.6954517734257
2004-11-03,993.1019102524111
2004-11-04,991.5385402427704
2004-11-05,995.6892883848516
2004-11-08,992.652632802636
2004-11-09,993.4346545833033
2004-11-10,992.2179582408041
2004-11-11,994.8528781280081
2004-11-12,1000.1905202112721
2004-11-15,1004.0958387391393
2004-11-16,1000.1138601061042
2004-11-17,1004.5416006558722
2004-11-18,1004.9815530620845
2004-11-19,1003.7848105151398
2004-11-22,997.6557521618441
2004-11-23,999.6056175954208
2004-11-24,1002.2336553759282
2004-11-25,1007.0373278763508
2004-11-26,1005.5426575325247
2004-11-29,1007.3794703361951
2004-11-30,1004.0126273933898
2004-12-01,1006.224988009501
2004-12-02,1012.4347387206724
2004-12-03,1011.39109561552
2004-12-06,1006.8757824369378
2004-12-07,1006.2004745398697
2004-12-08,1006.0854519083789
2004-12-09,1001.3763012639522
2004-12-10,1003.2289125177865
2004-12-13,1008.4412192809164
2004-12-14,1010.8898883633169
2004-12-15,1012.7414632209111
2004-12-16,1016.6494518298596
2004-12-17,1017.5183932612475
2004-12-20,1017.6948068425057
2004-12-21,1016.9337313699375
2004-12-22,1020.7243506035779
2004-12-23,1018.0093673093272
2004-12-24,1020.9750048270911
2004-12-27,1019.6886398094474
2004-12-28,1021.300067422097
