Date,USA QUALITY
1997-07-02,426.00446875
1997-07-03,432.45903511
1997-07-04,432.45903511
1997-07-07,429.77593011
1997-07-08,433.23552975
1997-07-09,428.2204374
1997-07-10,430.00216787
1997-07-11,432.16195864
1997-07-14,434.49021566
1997-07-15,438.8954423
1997-07-16,444.30770248
1997-07-17,443.11625029
1997-07-18,435.84866203
1997-07-21,433.99652595
1997-07-22,444.67574411
1997-07-23,444.77727001
1997-07-24,445.09545924
1997-07-25,444.40898842
1997-07-28,441.41890633
1997-07-29,442.94093384
1997-07-30,447.7399075
1997-07-31,448.49246752
1997-08-01,445.25800121
1997-08-04,447.6904286
1997-08-05,449.90183756
1997-08-06,451.59249721
1997-08-07,447.40896252
1997-08-08,438.05113842
1997-08-11,436.08639421
1997-08-12,431.16344936
1997-08-13,429.48049721
1997-08-14,432.73810304
1997-08-15,420.53570444
1997-08-18,426.31653044
1997-08-19,432.90495295
1997-08-20,439.98550818
1997-08-21,433.48893977
1997-08-22,431.96021775
1997-08-25,429.31223555
1997-08-26,425.0441607
1997-08-27,426.32758844
1997-08-28,420.43690184
1997-08-29,419.47169648
1997-09-01,419.47169648
1997-09-02,432.25963902
1997-09-03,432.7404105
1997-09-04,434.49334084
1997-09-05,434.00895015
1997-09-08,433.64912681
1997-09-09,434.54697276
1997-09-10,425.57143637
1997-09-11,423.89756919
1997-09-12,429.60578045
1997-09-15,424.05037287
1997-09-16,436.38094894
1997-09-17,433.34370702
1997-09-18,433.99199219
1997-09-19,436.45422332
1997-09-22,440.33739515
1997-09-23,440.5191802
1997-09-24,435.30469572
1997-09-25,431.90711382
1997-09-26,435.26132004
1997-09-29,439.71282042
1997-09-30,436.13916238
1997-10-01,438.48007013
1997-10-02,441.48722135
1997-10-03,444.05132652
1997-10-06,446.92329337
1997-10-07,452.27155985
1997-10-08,448.61514687
1997-10-09,446.45953187
1997-10-10,445.22614806
1997-10-13,445.93693142
1997-10-14,446.46073145
1997-10-15,444.23725626
1997-10-16,438.76808625
1997-10-17,432.77741801
1997-10-20,437.7483288
1997-10-21,447.21971115
1997-10-22,447.64779376
1997-10-23,438.95953937
1997-10-24,434.19069648
1997-10-27,405.60025092
1997-10-28,428.45891269
1997-10-29,426.00696751
1997-10-30,420.629867
1997-10-31,425.45944793
1997-11-03,436.09602598
1997-11-04,436.51875726
1997-11-05,437.50479496
1997-11-06,434.77166255
1997-11-07,431.07014006
1997-11-10,427.69092458
1997-11-11,429.72782677
1997-11-12,422.01884935
1997-11-13,428.77516804
1997-11-14,434.64248553
1997-11-17,441.05544155
1997-11-18,436.82081294
1997-11-19,440.42208358
1997-11-20,446.98657573
1997-11-21,450.31138006
1997-11-24,442.53821057
1997-11-25,445.44621706
1997-11-26,445.36763906
1997-11-27,445.36763906
1997-11-28,446.97996735
1997-12-01,455.6120293
1997-12-02,453.32827817
1997-12-03,456.54891895
1997-12-04,456.20396434
1997-12-05,461.26848533
1997-12-08,460.15438985
1997-12-09,454.93501711
1997-12-10,452.78961751
1997-12-11,445.27785846
1997-12-12,443.33211036
1997-12-15,446.89326399
1997-12-16,450.58830195
1997-12-17,447.83554473
1997-12-18,441.91954737
1997-12-19,439.19384106
1997-12-22,443.29854067
1997-12-23,435.74500656
1997-12-24,432.19905646
1997-12-25,432.19905646
1997-12-26,434.99040567
1997-12-29,443.13662089
1997-12-30,451.28196318
1997-12-31,450.00323801
1998-01-01,450.00323801
1998-01-02,453.06395071
1998-01-05,454.42458981
1998-01-06,451.21769351
1998-01-07,450.22575682
1998-01-08,449.51467837
1998-01-09,435.41413273
1998-01-12,444.7471623
1998-01-13,450.75916349
1998-01-14,452.08696793
1998-01-15,448.52302418
1998-01-16,453.48530512
1998-01-19,453.48530512
1998-01-20,464.38640812
1998-01-21,459.90980514
1998-01-22,457.07989092
1998-01-23,455.64460572
1998-01-26,454.39596213
1998-01-27,459.15800474
1998-01-28,464.27325162
1998-01-29,469.10170956
1998-01-30,465.88775542
1998-02-02,475.83402766
1998-02-03,477.91309933
1998-02-04,478.80850887
1998-02-05,477.23551505
1998-02-06,481.01053512
1998-02-09,479.45638256
1998-02-10,484.23891425
1998-02-11,483.3846504
1998-02-12,485.80865085
1998-02-13,483.38954209
1998-02-16,483.38954209
1998-02-17,484.1799658
1998-02-18,490.39101761
1998-02-19,490.10104596
1998-02-20,493.21657892
1998-02-23,498.14631019
1998-02-24,493.75476192
1998-02-25,499.03068684
1998-02-26,501.35282606
1998-02-27,500.02016091
1998-03-02,498.60698919
1998-03-03,499.71149338
1998-03-04,496.32932257
1998-03-05,488.97898499
1998-03-06,500.19200543
1998-03-09,499.46352871
1998-03-10,504.9396699
1998-03-11,507.30318868
1998-03-12,508.50292863
1998-03-13,507.48542159
1998-03-16,510.96129974
1998-03-17,511.17967727
1998-03-18,513.83412721
1998-03-19,514.56155362
1998-03-20,518.84854871
1998-03-23,518.2743726
1998-03-24,523.18506935
1998-03-25,522.76976414
1998-03-26,522.30282188
1998-03-27,519.42663258
1998-03-30,520.01855123
1998-03-31,523.6708027
1998-04-01,527.63917673
1998-04-02,532.99669974
1998-04-03,534.81655329
1998-04-06,528.39330474
1998-04-07,522.49631209
1998-04-08,518.35585041
1998-04-09,521.61823221
1998-04-10,521.61823221
1998-04-13,520.29168061
1998-04-14,522.25398937
1998-04-15,524.05605038
1998-04-16,517.21136112
1998-04-17,525.89951482
1998-04-20,529.41719984
1998-04-21,532.02658952
1998-04-22,534.82418913
1998-04-23,528.4654605
1998-04-24,524.54333878
1998-04-27,514.66719297
1998-04-28,515.21561854
1998-04-29,519.6552064
1998-04-30,528.40833539
1998-05-01,529.25978554
1998-05-04,531.47357614
1998-05-05,529.47770209
1998-05-06,524.61591895
1998-05-07,520.42627935
1998-05-08,528.57712233
1998-05-11,526.76742101
1998-05-12,531.99427799
1998-05-13,533.25911227
1998-05-14,533.00964096
1998-05-15,527.45125645
1998-05-18,526.99229682
1998-05-19,530.8683429
1998-05-20,532.82476324
1998-05-21,529.66812953
1998-05-22,527.17628521
1998-05-25,527.17628521
1998-05-26,519.87623524
1998-05-27,522.47330371
1998-05-28,524.06436742
1998-05-29,518.61074775
1998-06-01,516.21293662
1998-06-02,518.16399214
1998-06-03,512.00458239
1998-06-04,521.48522593
1998-06-05,531.50038145
1998-06-08,532.76335339
1998-06-09,536.44316922
1998-06-10,532.91325193
1998-06-11,525.64047964
1998-06-12,528.63311122
1998-06-15,518.33597514
1998-06-16,525.40195518
1998-06-17,533.22729882
1998-06-18,534.49055521
1998-06-19,531.86515318
1998-06-22,536.50743483
1998-06-23,546.57509584
1998-06-24,551.99275639
1998-06-25,548.326643
1998-06-26,552.28336801
1998-06-29,555.90995509
1998-06-30,553.44425841
1998-07-01,558.95401956
1998-07-02,555.66500203
1998-07-03,555.66500203
1998-07-06,562.32047134
1998-07-07,562.48578363
1998-07-08,568.24941034
1998-07-09,566.35570952
1998-07-10,569.94902044
1998-07-13,572.97372755
1998-07-14,577.95163729
1998-07-15,577.73492796
1998-07-16,582.7649971
1998-07-17,584.71507233
1998-07-20,587.0706793
1998-07-21,575.41618534
1998-07-22,576.0816239
1998-07-23,563.28903366
1998-07-24,564.67510783
1998-07-27,568.73359703
1998-07-28,560.09834249
1998-07-29,555.0262398
1998-07-30,567.53577013
1998-07-31,556.07406376
1998-08-03,552.18535679
1998-08-04,532.90326081
1998-08-05,539.44462904
1998-08-06,545.05500526
1998-08-07,545.88202544
1998-08-10,545.30671594
1998-08-11,539.46219992
1998-08-12,545.82428938
1998-08-13,541.87690651
1998-08-14,537.7548874
1998-08-17,549.14518575
1998-08-18,557.11310143
1998-08-19,555.4645223
1998-08-20,554.24518045
1998-08-21,551.93851554
1998-08-24,555.46079988
1998-08-25,558.33759584
1998-08-26,556.76404561
1998-08-27,537.28222822
1998-08-28,525.7696861
1998-08-31,483.29205823
1998-09-01,506.7622
1998-09-02,502.37327598
1998-09-03,502.89559538
1998-09-04,499.0345067
1998-09-07,499.0345067
1998-09-08,524.35096826
1998-09-09,517.51775788
1998-09-10,506.50851452
1998-09-11,521.00579006
1998-09-14,530.72028876
1998-09-15,535.12861416
1998-09-16,536.35597687
1998-09-17,523.04661333
1998-09-18,523.83028913
1998-09-21,527.75286988
1998-09-22,531.84453967
1998-09-23,548.00301319
1998-09-24,538.26057546
1998-09-25,539.03110397
1998-09-28,539.55755988
1998-09-29,541.35978207
1998-09-30,526.34773901
1998-10-01,507.60438773
1998-10-02,511.52041104
1998-10-05,504.11419156
1998-10-06,502.46612523
1998-10-07,495.54720686
1998-10-08,491.40090046
1998-10-09,505.90775737
1998-10-12,515.93701197
1998-10-13,511.75805023
1998-10-14,518.97405
1998-10-15,540.10542533
1998-10-16,544.3599673
1998-10-19,547.68454665
1998-10-20,543.1270277
1998-10-21,550.03652442
1998-10-22,555.39211529
1998-10-23,553.24799334
1998-10-26,555.22004712
1998-10-27,551.71272672
1998-10-28,555.56288608
1998-10-29,564.86706286
1998-10-30,565.7135854
1998-11-02,573.95710163
1998-11-03,572.94290813
1998-11-04,577.54486067
1998-11-05,585.15920602
1998-11-06,590.47908758
1998-11-09,586.81649143
1998-11-10,588.95214974
1998-11-11,586.13814309
1998-11-12,583.76455363
1998-11-13,585.03268232
1998-11-16,590.91738947
1998-11-17,592.62184807
1998-11-18,599.7752401
1998-11-19,604.63243274
1998-11-20,610.4735246
1998-11-23,625.28917775
1998-11-24,622.1873451
1998-11-25,623.82514066
1998-11-26,623.82514066
1998-11-27,628.42056101
1998-11-30,613.178061
1998-12-01,621.18040751
1998-12-02,621.73320557
1998-12-03,608.25024554
1998-12-04,621.75694445
1998-12-07,627.92128684
1998-12-08,627.25442299
1998-12-09,627.01985479
1998-12-10,615.20471034
1998-12-11,619.30292918
1998-12-14,605.21518377
1998-12-15,617.107789
1998-12-16,614.25617668
1998-12-17,620.19810914
1998-12-18,621.39049638
1998-12-21,627.72313733
1998-12-22,635.2639957
1998-12-23,651.59493267
1998-12-24,649.54538234
1998-12-25,649.54538234
1998-12-28,651.72166615
1998-12-29,662.351387
1998-12-30,655.96176953
1998-12-31,654.80414853
1999-01-01,654.80414853
1999-01-04,653.6670094
1999-01-05,659.57285103
1999-01-06,673.10750428
1999-01-07,670.45847757
1999-01-08,669.97505283
1999-01-11,664.55957981
1999-01-12,652.30872767
1999-01-13,652.45325406
1999-01-14,642.1491361
1999-01-15,654.9663508
1999-01-18,654.9663508
1999-01-19,659.47927137
1999-01-20,661.85681936
1999-01-21,647.30650909
1999-01-22,640.65972811
1999-01-25,646.20578406
1999-01-26,662.72895347
1999-01-27,663.4550211
1999-01-28,676.23351022
1999-01-29,683.83193405
1999-02-01,680.3693339
1999-02-02,674.46356334
1999-02-03,680.06922104
1999-02-04,666.7337393
1999-02-05,659.08106988
1999-02-08,662.02077384
1999-02-09,646.27405509
1999-02-10,650.23692752
1999-02-11,666.03294634
1999-02-12,654.96880489
1999-02-15,654.96880489
1999-02-16,659.67241674
1999-02-17,649.60848546
1999-02-18,655.51484354
1999-02-19,658.1325644
1999-02-22,674.2711226
1999-02-23,675.7272406
1999-02-24,665.75093754
1999-02-25,662.63180372
1999-02-26,658.58841289
1999-03-01,656.24364797
1999-03-02,651.18559571
1999-03-03,652.53975986
1999-03-04,660.8969173
1999-03-05,675.26489582
1999-03-08,679.96423352
1999-03-09,678.36924947
1999-03-10,678.45737506
1999-03-11,684.68035864
1999-03-12,682.81394681
1999-03-15,691.38697082
1999-03-16,692.94980439
1999-03-17,686.36374875
1999-03-18,696.52109084
1999-03-19,685.59508506
1999-03-22,686.1340737
1999-03-23,668.49991914
1999-03-24,671.1423183
1999-03-25,683.56586747
1999-03-26,678.95156885
1999-03-29,695.28512722
1999-03-30,693.22920728
1999-03-31,682.56354735
1999-04-01,687.06652375
1999-04-02,687.06652375
1999-04-05,700.92035119
1999-04-06,699.72386334
1999-04-07,701.31909034
1999-04-08,713.46234304
1999-04-09,717.15289613
1999-04-12,719.83932764
1999-04-13,715.52872662
1999-04-14,697.35074924
1999-04-15,689.16130131
1999-04-16,685.40423794
1999-04-19,657.65996797
1999-04-20,671.5118731
1999-04-21,692.56592323
1999-04-22,706.46932964
1999-04-23,703.87598935
1999-04-26,710.9354436
1999-04-27,707.29940438
1999-04-28,696.15227517
1999-04-29,691.11668355
1999-04-30,688.42100247
1999-05-03,695.67420334
1999-05-04,686.22483643
1999-05-05,694.46646576
1999-05-06,685.85670211
1999-05-07,689.1569741
1999-05-10,688.05048254
1999-05-11,697.52315005
1999-05-12,702.46140605
1999-05-13,703.21682573
1999-05-14,687.70042606
1999-05-17,694.74446093
1999-05-18,691.39344368
1999-05-19,696.92560351
1999-05-20,694.24027624
1999-05-21,688.34457567
1999-05-24,674.00280975
1999-05-25,662.5759057
1999-05-26,671.16473752
1999-05-27,662.24009651
1999-05-28,672.91110948
1999-05-31,672.91110948
1999-06-01,668.62452324
1999-06-02,670.66392569
1999-06-03,673.62678989
1999-06-04,692.20931837
1999-06-07,692.68193431
1999-06-08,682.42762223
1999-06-09,682.82049123
1999-06-10,673.06124009
1999-06-11,666.14346163
1999-06-14,663.69308515
1999-06-15,666.58758032
1999-06-16,682.90196978
1999-06-17,687.76967522
1999-06-18,686.36152559
1999-06-21,690.33845076
1999-06-22,685.59911403
1999-06-23,684.2067437
1999-06-24,678.07887468
1999-06-25,677.61555071
1999-06-28,686.3381239
1999-06-29,698.72647625
1999-06-30,713.89405957
1999-07-01,718.72687618
1999-07-02,725.21527359
1999-07-05,725.21527359
1999-07-06,721.66230694
1999-07-07,724.24347127
1999-07-08,723.84718104
1999-07-09,728.51934985
1999-07-12,728.30131146
1999-07-13,727.12620185
1999-07-14,730.15195484
1999-07-15,736.94641273
1999-07-16,741.09674943
1999-07-19,734.3138264
1999-07-20,715.14724817
1999-07-21,717.65717544
1999-07-22,708.38179982
1999-07-23,705.09378649
1999-07-26,700.29860161
1999-07-27,708.32531108
1999-07-28,710.81254881
1999-07-29,698.72210154
1999-07-30,695.28147463
1999-08-02,696.66116458
1999-08-03,694.57727432
1999-08-04,684.36452631
1999-08-05,689.21022772
1999-08-06,681.08947825
1999-08-09,679.43374546
1999-08-10,673.54334557
1999-08-11,681.69100885
1999-08-12,682.71579733
1999-08-13,697.15930559
1999-08-16,701.38436709
1999-08-17,705.16416073
1999-08-18,696.50695591
1999-08-19,692.87092974
1999-08-20,704.57679046
1999-08-23,718.11818687
1999-08-24,720.28545129
1999-08-25,734.15161402
1999-08-26,721.13620614
1999-08-27,714.34704041
1999-08-30,706.91078641
1999-08-31,702.84518476
1999-09-01,708.59798952
1999-09-02,704.75290895
1999-09-03,724.48488332
1999-09-06,724.48488332
1999-09-07,720.00312682
1999-09-08,717.37987901
1999-09-09,719.42728555
1999-09-10,722.81999957
1999-09-13,719.33057598
1999-09-14,715.87684741
1999-09-15,705.84281015
1999-09-16,707.30590754
1999-09-17,713.79665591
1999-09-20,715.97587889
1999-09-21,701.07256061
1999-09-22,701.28353382
1999-09-23,683.08953291
1999-09-24,679.58631281
1999-09-27,683.70480787
1999-09-28,681.82688094
1999-09-29,668.85072297
1999-09-30,677.0343442
1999-10-01,680.49737898
1999-10-04,689.81929427
1999-10-05,688.57867382
1999-10-06,700.81251726
1999-10-07,697.17428923
1999-10-08,708.27757752
1999-10-11,709.58095689
1999-10-12,697.71855959
1999-10-13,682.28374673
1999-10-14,683.66660245
1999-10-15,664.46976618
1999-10-18,667.16256432
1999-10-19,674.1706371
1999-10-20,687.53857736
1999-10-21,683.38946265
1999-10-22,691.2498806
1999-10-25,685.44761286
1999-10-26,678.31994794
1999-10-27,682.26418878
1999-10-28,704.96830239
1999-10-29,715.90255973
1999-11-01,715.43076195
1999-11-02,708.79473364
1999-11-03,714.88543644
1999-11-04,716.22073597
1999-11-05,718.42499881
1999-11-08,724.61177276
1999-11-09,717.91218411
1999-11-10,719.69505514
1999-11-11,723.09281954
1999-11-12,725.90920349
1999-11-15,722.31780317
1999-11-16,732.68969197
1999-11-17,731.82743433
1999-11-18,743.54573467
1999-11-19,746.85140484
1999-11-22,750.85865126
1999-11-23,743.30066551
1999-11-24,750.61937824
1999-11-25,750.61937824
1999-11-26,749.94813915
1999-11-29,749.1879671
1999-11-30,737.92770327
1999-12-01,746.1573051
1999-12-02,754.15714499
1999-12-03,764.79790044
1999-12-06,759.0070711
1999-12-07,750.35531616
1999-12-08,746.26825875
1999-12-09,751.58102521
1999-12-10,756.29806248
1999-12-13,757.10668609
1999-12-14,749.56779198
1999-12-15,762.57064641
1999-12-16,765.57111274
1999-12-17,762.05402579
1999-12-20,763.69220548
1999-12-21,764.51034011
1999-12-22,769.17614289
1999-12-23,783.89137104
1999-12-24,783.89137104
1999-12-27,784.24326622
1999-12-28,783.69767128
1999-12-29,784.44701612
1999-12-30,784.87974877
1999-12-31,784.28497994
2000-01-03,783.58330192
2000-01-04,748.88013756
2000-01-05,750.72647873
2000-01-06,736.47308139
2000-01-07,771.09610723
2000-01-10,777.91359694
2000-01-11,767.42380282
2000-01-12,758.63236344
2000-01-13,767.03303563
2000-01-14,774.55116852
2000-01-17,774.55116852
2000-01-18,772.1583612
2000-01-19,773.13527437
2000-01-20,768.78593359
2000-01-21,768.18009284
2000-01-24,742.56373704
2000-01-25,748.56979312
2000-01-26,741.46713459
2000-01-27,735.24699816
2000-01-28,718.6342805
2000-01-31,736.10339248
2000-02-01,747.98467977
2000-02-02,744.9049678
2000-02-03,752.15089345
2000-02-04,751.97480783
2000-02-07,755.09683568
2000-02-08,761.69662402
2000-02-09,745.13259721
2000-02-10,748.26808658
2000-02-11,731.12142577
2000-02-14,737.63158138
2000-02-15,741.33057805
2000-02-16,729.60574605
2000-02-17,731.78174005
2000-02-18,712.50007317
2000-02-21,712.50007317
2000-02-22,713.02829906
2000-02-23,722.56372114
2000-02-24,719.8038165
2000-02-25,713.89543759
2000-02-28,718.14752139
2000-02-29,727.69566619
2000-03-01,733.40830823
2000-03-02,736.70128319
2000-03-03,749.88393486
2000-03-06,737.78829509
2000-03-07,714.24110694
2000-03-08,727.39968609
2000-03-09,750.22054394
2000-03-10,742.90722404
2000-03-13,737.98125701
2000-03-14,724.99973833
2000-03-15,744.13369838
2000-03-16,780.74869375
2000-03-17,782.60648017
2000-03-20,778.25563974
2000-03-21,795.89955856
2000-03-22,798.39262444
2000-03-23,809.25648555
2000-03-24,806.12134871
2000-03-27,804.71811467
2000-03-28,795.28244831
2000-03-29,796.42773242
2000-03-30,785.81123283
2000-03-31,790.48093198
2000-04-03,794.86858435
2000-04-04,796.74015717
2000-04-05,789.72439222
2000-04-06,794.62424898
2000-04-07,806.60608475
2000-04-10,798.49532288
2000-04-11,795.72114015
2000-04-12,775.29050961
2000-04-13,759.57331568
2000-04-14,712.57004513
2000-04-17,742.93306425
2000-04-18,763.52541646
2000-04-19,752.46027709
2000-04-20,754.65994333
2000-04-21,754.65994333
2000-04-24,752.67271343
2000-04-25,775.60215333
2000-04-26,767.34130488
2000-04-27,772.64328172
2000-04-28,766.00507514
2000-05-01,773.66521817
2000-05-02,761.15270516
2000-05-03,745.71860817
2000-05-04,740.48336957
2000-05-05,756.90779857
2000-05-08,747.60851093
2000-05-09,741.73891364
2000-05-10,729.98072523
2000-05-11,744.16494155
2000-05-12,749.35786018
2000-05-15,766.16619195
2000-05-16,771.58203064
2000-05-17,761.87852917
2000-05-18,752.66086563
2000-05-19,740.78914144
2000-05-22,737.69891548
2000-05-23,720.75041731
2000-05-24,735.90402707
2000-05-25,726.77937075
2000-05-26,727.48196403
2000-05-29,727.48196403
2000-05-30,752.04709885
2000-05-31,747.86086793
2000-06-01,761.21252019
2000-06-02,771.33856623
2000-06-05,771.18262823
2000-06-06,767.83572914
2000-06-07,778.37950614
2000-06-08,773.13679417
2000-06-09,771.34685438
2000-06-12,760.50983686
2000-06-13,775.84520835
2000-06-14,779.15975763
2000-06-15,788.1810542
2000-06-16,783.88745234
2000-06-19,799.28188097
2000-06-20,792.35831821
2000-06-21,797.28112059
2000-06-22,781.80585076
2000-06-23,776.09511341
2000-06-26,786.90906261
2000-06-27,785.26047048
2000-06-28,787.69033137
2000-06-29,784.77207442
2000-06-30,796.53021283
2000-07-03,799.83354496
2000-07-04,799.83354496
2000-07-05,784.9878671
2000-07-06,790.0891973
2000-07-07,803.15603921
2000-07-10,797.34694581
2000-07-11,795.94261932
2000-07-12,801.73919597
2000-07-13,798.42667758
2000-07-14,802.95381623
2000-07-17,805.65753364
2000-07-18,798.29868913
2000-07-19,790.82199492
2000-07-20,802.19738716
2000-07-21,792.2696395
2000-07-24,782.67699484
2000-07-25,786.95537502
2000-07-26,777.65033087
2000-07-27,781.48433468
2000-07-28,768.14102255
2000-07-31,770.1534873
2000-08-01,771.22510012
2000-08-02,772.6491892
2000-08-03,780.72734431
2000-08-04,782.45955912
2000-08-07,791.19813673
2000-08-08,794.35783644
2000-08-09,781.29959271
2000-08-10,773.74187672
2000-08-11,779.34175033
2000-08-14,788.02236074
2000-08-15,782.62254991
2000-08-16,779.59739281
2000-08-17,786.6197431
2000-08-18,782.6854315
2000-08-21,789.17587808
2000-08-22,790.26368297
2000-08-23,794.83310036
2000-08-24,796.02950904
2000-08-25,796.21319032
2000-08-28,799.63828161
2000-08-29,797.66261022
2000-08-30,795.51032655
2000-08-31,800.49854688
2000-09-01,803.07514469
2000-09-04,803.07514469
2000-09-05,795.73482636
2000-09-06,785.28282059
2000-09-07,792.89264626
2000-09-08,787.52715695
2000-09-11,782.72497882
2000-09-12,780.0547853
2000-09-13,779.29186762
2000-09-14,774.25218091
2000-09-15,766.09419065
2000-09-18,756.93449439
2000-09-19,768.21882987
2000-09-20,769.34253088
2000-09-21,773.1766171
2000-09-22,773.82657406
2000-09-25,763.5351905
2000-09-26,754.35304442
2000-09-27,755.14924059
2000-09-28,772.0485962
2000-09-29,758.22652557
2000-10-02,755.00727613
2000-10-03,745.06300387
2000-10-04,750.79158421
2000-10-05,752.37044785
2000-10-06,743.21760089
2000-10-09,738.26094498
2000-10-10,733.57959828
2000-10-11,725.2552478
2000-10-12,708.13528706
2000-10-13,731.19647957
2000-10-16,729.1572272
2000-10-17,721.68505397
2000-10-18,718.10113886
2000-10-19,742.01183498
2000-10-20,746.4298065
2000-10-23,748.45614261
2000-10-24,747.71492488
2000-10-25,737.48382358
2000-10-26,743.99967126
2000-10-27,750.45229586
2000-10-30,755.46969845
2000-10-31,772.4893461
2000-11-01,771.77068767
2000-11-02,778.14971059
2000-11-03,774.48047157
2000-11-06,774.58545065
2000-11-07,775.46060081
2000-11-08,765.09841375
2000-11-09,761.26940337
2000-11-10,740.16462668
2000-11-13,733.0869246
2000-11-14,752.98776744
2000-11-15,759.3111682
2000-11-16,748.58470908
2000-11-17,750.11990375
2000-11-20,737.59856225
2000-11-21,740.19805596
2000-11-22,730.86811577
2000-11-23,730.86811577
2000-11-24,740.58837148
2000-11-27,745.84427525
2000-11-28,738.278265
2000-11-29,744.42526494
2000-11-30,726.64721968
2000-12-01,720.07605445
2000-12-04,729.65911271
2000-12-05,753.91337019
2000-12-06,736.03463784
2000-12-07,732.40949619
2000-12-08,741.12740793
2000-12-11,744.81388474
2000-12-12,741.72114484
2000-12-13,734.80194282
2000-12-14,725.99570897
2000-12-15,705.00051058
2000-12-18,709.78512706
2000-12-19,699.01732265
2000-12-20,679.00351949
2000-12-21,686.96391975
2000-12-22,703.34500523
2000-12-25,703.34500523
2000-12-26,705.25663948
2000-12-27,713.94607011
2000-12-28,715.54910572
2000-12-29,708.33151841
2001-01-01,708.33151841
