Date,AUSTRALIA QUALITY
1999-03-09,1086.755725552944
1999-03-10,1086.7758460600628
1999-03-11,1085.8365452548876
1999-03-12,1092.052495934169
1999-03-15,1096.4020343471404
1999-03-16,1086.348904829731
1999-03-17,1077.3313480555512
1999-03-18,1074.8617379105317
1999-03-19,1074.5906382088624
1999-03-22,1080.3987328571382
1999-03-23,1092.067388759654
1999-03-24,1088.1631848216437
1999-03-25,1082.2271523946836
1999-03-26,1080.9073124614872
1999-03-29,1070.0943292727543
1999-03-30,1067.5496260464915
1999-03-31,1065.741078958639
1999-04-01,1078.411905097791
1999-04-02,1072.9982756424408
1999-04-05,1070.2914609147658
1999-04-06,1068.017909597311
1999-04-07,1066.512337250492
1999-04-08,1062.713023880793
1999-04-09,1068.506316956381
1999-04-12,1072.7055521081663
1999-04-13,1090.3475640706986
1999-04-14,1094.19663116216
1999-04-15,1094.3927214556825
1999-04-16,1113.764795049179
1999-04-19,1115.176911646382
1999-04-20,1116.5514183350556
1999-04-21,1107.894179815812
1999-04-22,1130.72924239615
1999-04-23,1138.3990039919304
1999-04-26,1130.0708163643153
1999-04-27,1141.5440749694476
1999-04-28,1139.3117609840706
1999-04-29,1135.53651179086
1999-04-30,1136.465828122502
1999-05-03,1124.2049959314081
1999-05-04,1121.1040538733348
1999-05-05,1104.3311143215485
1999-05-06,1122.104788698112
1999-05-07,1103.9818222578292
1999-05-10,1115.4337796376176
1999-05-11,1116.4809332898296
1999-05-12,1120.2024425097386
1999-05-13,1116.2516230172475
1999-05-14,1115.0162767389045
1999-05-17,1090.5076360754185
1999-05-18,1104.9990422602568
1999-05-19,1081.3294789058962
1999-05-20,1075.7665405772254
1999-05-21,1078.655516032889
1999-05-24,1078.967765077865
1999-05-25,1064.1498326127812
1999-05-26,1056.0664530477238
1999-05-27,1055.942433190102
1999-05-28,1053.4705093270961
1999-05-31,1050.854039048216
1999-06-01,1048.379853681238
1999-06-02,1054.1902007344036
1999-06-03,1068.2967187642378
1999-06-04,1070.2738952330908
1999-06-07,1076.28683842895
1999-06-08,1087.6310799898597
1999-06-09,1093.427972230493
1999-06-10,1092.1038897752649
1999-06-11,1091.7162744842274
1999-06-14,1089.008929698928
1999-06-15,1080.862219646255
1999-06-16,1081.6256362629806
1999-06-17,1092.7530495820417
1999-06-18,1088.4038914399305
1999-06-21,1085.3296653267978
1999-06-22,1102.805292826226
1999-06-23,1099.619077677769
1999-06-24,1095.6539489954414
1999-06-25,1103.8178488623728
1999-06-28,1106.6076073662634
1999-06-29,1102.097854224649
1999-06-30,1106.643109545885
1999-07-01,1123.7994965532685
1999-07-02,1130.5604567312002
1999-07-05,1137.318763728396
1999-07-06,1136.7741977373337
1999-07-07,1132.2765465597743
1999-07-08,1144.028460101384
1999-07-09,1128.4358898200578
1999-07-12,1125.6788803349405
1999-07-13,1124.5601665813838
1999-07-14,1118.8302679794622
1999-07-15,1129.9650784299602
1999-07-16,1118.142891460677
1999-07-19,1122.9590919143636
1999-07-20,1137.8950006970533
1999-07-21,1127.5268041167503
1999-07-22,1123.3414907085462
1999-07-23,1123.5902642010099
1999-07-26,1115.6742819881158
1999-07-27,1110.8675478053046
1999-07-28,1118.753218702939
1999-07-29,1121.8970821928017
1999-07-30,1116.7941336387623
1999-08-02,1105.4927341605005
1999-08-03,1127.436888692826
1999-08-04,1130.4611491948765
1999-08-05,1129.7313860271686
1999-08-06,1127.9005222828487
1999-08-09,1118.613709823442
1999-08-10,1103.8595779144866
1999-08-11,1092.1717542342683
1999-08-12,1096.6414507726702
1999-08-13,1107.8840535689305
1999-08-16,1129.486625822402
1999-08-17,1114.4741236283148
1999-08-18,1128.226025317708
1999-08-19,1114.0642998040573
1999-08-20,1118.4011643837873
1999-08-23,1131.6386675074289
1999-08-24,1131.5985347956482
1999-08-25,1121.443312831573
1999-08-26,1123.0984590043133
1999-08-27,1117.957447844741
1999-08-30,1106.8618762242431
1999-08-31,1103.9749563292062
1999-09-01,1132.0638818325947
1999-09-02,1138.876807621297
1999-09-03,1129.9536286508664
1999-09-06,1136.1466607378054
1999-09-07,1149.1655520922632
1999-09-08,1156.5897810245233
1999-09-09,1160.3400776249432
1999-09-10,1151.7558253984037
1999-09-13,1150.6921337168667
1999-09-14,1143.443879080256
1999-09-15,1118.8222992543333
1999-09-16,1103.5493761969296
1999-09-17,1108.443756799764
1999-09-20,1090.352375571809
1999-09-21,1093.032424104584
1999-09-22,1093.0704850443954
1999-09-23,1101.2060863268782
1999-09-24,1100.8636545289319
1999-09-27,1121.1592740630872
1999-09-28,1126.573200230525
1999-09-29,1115.329165876539
1999-09-30,1105.7997025746738
1999-10-01,1122.3566085436007
1999-10-04,1125.2579332764597
1999-10-05,1142.5441045460266
1999-10-06,1122.5552780333676
1999-10-07,1128.9555152057214
1999-10-08,1114.2525260751224
1999-10-11,1119.5526981427806
1999-10-12,1123.491223184142
1999-10-13,1111.441419357237
1999-10-14,1104.342464814898
1999-10-15,1085.5756095389952
1999-10-18,1052.7413489821074
1999-10-19,1049.8903893163204
1999-10-20,1064.3953565623017
1999-10-21,1069.5195949389836
1999-10-22,1076.0076445603938
1999-10-25,1080.7880630221048
1999-10-26,1068.9791131732513
1999-10-27,1059.8986647574538
1999-10-28,1066.8701962468035
1999-10-29,1054.5540949614324
1999-11-01,1055.7884668159659
1999-11-02,1065.4305217466106
1999-11-03,1073.6230421245775
1999-11-04,1068.9862235909754
1999-11-05,1064.7877034164842
1999-11-08,1050.0495005475595
1999-11-09,1049.4335939635398
1999-11-10,1059.034490941155
1999-11-11,1076.3461729568041
1999-11-12,1092.205456458061
1999-11-15,1098.0902018225313
1999-11-16,1088.180285245924
1999-11-17,1098.328574421939
1999-11-18,1102.024491779991
1999-11-19,1107.3365815223344
1999-11-22,1105.1376235600303
1999-11-23,1104.3809474343268
1999-11-24,1092.2393064424773
1999-11-25,1096.5005569398004
1999-11-26,1098.6609380280925
1999-11-29,1110.0694162501823
1999-11-30,1111.5411178470608
1999-12-01,1108.6099016626106
1999-12-02,1111.2509510785662
1999-12-03,1107.099118113786
1999-12-06,1103.7606807514933
1999-12-07,1103.224902969228
1999-12-08,1105.0757609761804
1999-12-09,1112.1769888121612
1999-12-10,1100.6517403229107
1999-12-13,1102.3647404754126
1999-12-14,1106.1769470798856
1999-12-15,1108.8880461820856
1999-12-16,1112.863875941116
1999-12-17,1117.0562853283147
1999-12-20,1116.5295204924375
1999-12-21,1111.0872271555509
1999-12-22,1126.9259838824182
1999-12-23,1119.4036152920064
1999-12-24,1125.1796969448392
1999-12-27,1124.2202413893049
1999-12-28,1125.4413666418031
1999-12-29,1135.5514451685403
1999-12-30,1147.5459378520789
1999-12-31,1147.5459378520789
2000-01-03,1157.4544494267166
2000-01-04,1137.877722901332
2000-01-05,1119.4700047033798
2000-01-06,1110.894904095516
2000-01-07,1119.9364862389934
2000-01-10,1138.9593292080895
2000-01-11,1120.4460262249654
2000-01-12,1113.8147902979244
2000-01-13,1119.2072320369016
2000-01-14,1121.634936504415
2000-01-17,1116.230860666963
2000-01-18,1122.8696361508166
2000-01-19,1115.3670643040066
2000-01-20,1127.2297888221874
2000-01-21,1113.55230252864
2000-01-24,1094.7756095535635
2000-01-25,1088.1976778104683
2000-01-26,1081.8777157507407
2000-01-27,1088.380164296759
2000-01-28,1063.1479324904365
2000-01-31,1045.1715620733903
2000-02-01,1035.514941332814
2000-02-02,1038.6925673418705
2000-02-03,1026.3764342717616
2000-02-04,1019.1349184595391
2000-02-07,1024.9477328761918
2000-02-08,1015.4846254340417
2000-02-09,1011.4760740301142
2000-02-10,1007.7597352094159
2000-02-11,1013.1056829251468
2000-02-14,1006.1504447457634
2000-02-15,1000.5099346323061
2000-02-16,986.703964913439
2000-02-17,991.4059269275007
2000-02-18,981.8159289830895
2000-02-21,981.4435944450114
2000-02-22,981.0482265750741
2000-02-23,988.9626053568311
2000-02-24,988.9249673318787
2000-02-25,999.6275357808676
2000-02-28,992.8351527558109
2000-02-29,998.6466445019867
2000-03-01,988.5989728865385
2000-03-02,983.3466437591547
2000-03-03,982.2853586948828
2000-03-06,979.2040975423309
2000-03-07,984.2607521185838
2000-03-08,977.4128718492572
2000-03-09,981.8727034740082
2000-03-10,991.6195893861448
2000-03-13,1001.6743691025971
2000-03-14,997.1294152510233
2000-03-15,990.3622111836768
2000-03-16,1000.7580341326307
2000-03-17,1007.8915971450388
2000-03-20,1008.0751832989122
2000-03-21,1007.4874379602495
2000-03-22,1005.7818939184867
2000-03-23,1004.5086923188765
2000-03-24,1001.549313972051
2000-03-27,1007.8693075296078
2000-03-28,1017.4804410123035
2000-03-29,1013.5271582176748
2000-03-30,1000.3724317464976
2000-03-31,977.2398078886878
2000-04-03,999.8312597330848
2000-04-04,995.0897137511716
2000-04-05,1003.4735538832325
2000-04-06,992.5467244742854
2000-04-07,984.2233668878317
2000-04-10,984.7197174022652
2000-04-11,974.3732102847569
2000-04-12,975.1513052586635
2000-04-13,965.9264425462845
2000-04-14,985.7669299427716
2000-04-17,948.2915609470127
2000-04-18,977.7223170409845
2000-04-19,989.8938601775084
2000-04-20,983.4959953109776
2000-04-21,983.4959953109776
2000-04-24,985.3162116731247
2000-04-25,987.0536909279014
2000-04-26,988.3318988005134
2000-04-27,977.9656197655543
2000-04-28,968.3446861407772
2000-05-01,956.9110863914066
2000-05-02,974.4665392243376
2000-05-03,986.7001962832887
2000-05-04,982.7853976598875
2000-05-05,999.8857641368727
2000-05-08,985.3821635565758
2000-05-09,965.8381478376457
2000-05-10,955.7506416344178
2000-05-11,946.7264715130974
2000-05-12,954.8119769008124
2000-05-15,937.5485160101382
2000-05-16,947.4014081981405
2000-05-17,922.9937378932846
2000-05-18,929.0975892937299
2000-05-19,938.4903678702201
2000-05-22,941.5420663460553
2000-05-23,954.1112595283716
2000-05-24,944.2076053021821
2000-05-25,945.8268165956239
2000-05-26,935.159434739697
2000-05-29,950.0656659150908
2000-05-30,959.9587615329879
2000-05-31,940.9750085797544
2000-06-01,950.9274591703603
2000-06-02,962.0737504480738
2000-06-05,964.4152667187999
2000-06-06,986.3365761560864
2000-06-07,981.2207176391076
2000-06-08,989.3834325809086
2000-06-09,988.962151921402
2000-06-12,998.2521465167356
2000-06-13,1006.561202614101
2000-06-14,1013.9443865669069
2000-06-15,1007.0374160923348
2000-06-16,1029.3585033754284
2000-06-19,1021.7096765486871
2000-06-20,1016.5046654531118
2000-06-21,1019.1880209618012
2000-06-22,1022.5961584564961
2000-06-23,1025.5965827386244
2000-06-26,1028.714506079451
2000-06-27,1042.7608370712433
2000-06-28,1049.8769683890503
2000-06-29,1061.4884227756224
2000-06-30,1075.3329557684033
2000-07-03,1075.327019113264
2000-07-04,1076.3197991854358
2000-07-05,1067.703486081556
2000-07-06,1060.2459259185596
2000-07-07,1056.0729306731125
2000-07-10,1063.0574819543065
2000-07-11,1059.1967545261127
2000-07-12,1062.0217333577775
2000-07-13,1044.6145149517315
2000-07-14,1046.852430150516
2000-07-17,1052.1215823822054
2000-07-18,1055.3598795357727
2000-07-19,1039.8324670951508
2000-07-20,1040.8057144738777
2000-07-21,1054.3186279637025
2000-07-24,1051.4022095172456
2000-07-25,1048.8247959677262
2000-07-26,1062.5907683996531
2000-07-27,1061.3682449852793
2000-07-28,1053.4888705890205
2000-07-31,1034.690747006389
2000-08-01,1040.9595035748066
2000-08-02,1048.3104777974975
2000-08-03,1048.088738909058
2000-08-04,1051.9297160489511
2000-08-07,1062.3272625522156
2000-08-08,1062.8531363658622
2000-08-09,1054.5335746881658
2000-08-10,1059.0134921948363
2000-08-11,1055.324123466984
2000-08-14,1060.6564993397649
2000-08-15,1066.9996324856781
2000-08-16,1079.3990371161856
2000-08-17,1090.938973013927
2000-08-18,1081.6998236551653
2000-08-21,1076.5716522609434
2000-08-22,1077.3815454918015
2000-08-23,1054.0896805232253
2000-08-24,1046.4581889635233
2000-08-25,1042.605367073886
2000-08-28,1045.983753368662
2000-08-29,1047.4919276617322
2000-08-30,1040.9915911995677
2000-08-31,1040.3748531113927
2000-09-01,1039.0648978851962
2000-09-04,1035.11497412624
2000-09-05,1028.2117209642274
2000-09-06,1011.1790940322636
2000-09-07,1001.66829342826
2000-09-08,997.6030153710454
2000-09-11,1000.5154920863921
2000-09-12,1007.0886883232577
2000-09-13,994.7358050175077
2000-09-14,986.6499231964572
2000-09-15,977.6081120139077
2000-09-18,961.3781059529066
2000-09-19,950.9908728385506
2000-09-20,951.3917284315755
2000-09-21,948.9726798426767
2000-09-22,951.2591935465503
2000-09-25,950.1145077954619
2000-09-26,962.8308387727556
2000-09-27,964.6488801477207
2000-09-28,969.2545525839558
2000-09-29,969.3167106647779
2000-10-02,984.2094431103588
2000-10-03,981.0475012996343
2000-10-04,974.0345248707118
2000-10-05,980.015082927158
2000-10-06,987.4467876974678
2000-10-09,977.8422814601468
2000-10-10,968.250730252106
2000-10-11,976.6380335910143
2000-10-12,967.0860725282728
2000-10-13,958.8894706971291
2000-10-16,966.6727144796737
2000-10-17,962.0817690761345
2000-10-18,964.2787266199683
2000-10-19,962.310397206288
2000-10-20,981.4034687256226
2000-10-23,987.700302361072
2000-10-24,986.2423604069096
2000-10-25,976.622914472127
2000-10-26,964.4272541597537
2000-10-27,976.6791879425665
2000-10-30,979.7402642016567
2000-10-31,967.8978566369121
2000-11-01,989.5341224097353
2000-11-02,982.8050563015997
2000-11-03,990.2411315315101
2000-11-06,1002.2591022222069
2000-11-07,1011.8728213769282
2000-11-08,999.0868362325817
2000-11-09,992.3056160789938
2000-11-10,997.442004622736
2000-11-13,990.1668193619963
2000-11-14,990.5660874606444
2000-11-15,1007.97050227029
2000-11-16,1000.7982965389438
2000-11-17,1007.2444843605592
2000-11-20,998.2726132209593
2000-11-21,983.5040742383657
2000-11-22,996.0918995421868
2000-11-23,998.5890134594761
2000-11-24,995.4871202031402
2000-11-27,1002.6106070999157
2000-11-28,995.4313811266487
2000-11-29,989.1573580766469
2000-11-30,993.0592382508744
2000-12-01,1016.016802523249
2000-12-04,1027.3049900375377
2000-12-05,1032.4156968145005
2000-12-06,1036.9978436005802
2000-12-07,1048.9353070897437
2000-12-08,1042.1480721039704
2000-12-11,1045.2580134486136
2000-12-12,1048.9577796856893
2000-12-13,1047.4052233753634
2000-12-14,1051.4094272582988
2000-12-15,1045.6017530857623
2000-12-18,1031.112778741757
2000-12-19,1039.642134544551
2000-12-20,1043.194005200106
2000-12-21,1036.1362434447574
2000-12-22,1038.707402407378
2000-12-25,1038.707402407378
2000-12-26,1043.9510348363704
2000-12-27,1063.3217271202384
2000-12-28,1063.8723999660538
2000-12-29,1053.6156993371442
2001-01-01,1053.6156993371442
2001-01-02,1071.9159659567733
2001-01-03,1076.3469531839532
2001-01-04,1095.6615814052752
2001-01-05,1111.9508940253847
2001-01-08,1097.6920018808896
2001-01-09,1079.4442655519535
2001-01-10,1070.372877514822
2001-01-11,1061.4086264214907
2001-01-12,1060.1517418392004
2001-01-15,1051.611546803624
2001-01-16,1054.4269749943617
2001-01-17,1052.553043526743
2001-01-18,1072.8792735482702
2001-01-19,1084.900262805303
2001-01-22,1076.7530300735998
2001-01-23,1065.2549494945526
2001-01-24,1049.7750581767054
2001-01-25,1048.8584206914254
2001-01-26,1045.9703295835095
2001-01-29,1053.596302111339
2001-01-30,1064.3521232413063
2001-01-31,1069.7597535827676
2001-02-01,1087.1152383511778
2001-02-02,1078.2264016604186
2001-02-05,1069.3478829332364
2001-02-06,1075.2860021073207
2001-02-07,1062.4878292846997
2001-02-08,1048.0434519882647
2001-02-09,1037.2830341880847
2001-02-12,1050.7362374696643
2001-02-13,1043.405493133696
2001-02-14,1029.0627579700372
2001-02-15,1010.6972317204057
2001-02-16,1027.0094311219327
2001-02-19,1016.8690844135452
2001-02-20,1010.7690003972018
2001-02-21,1020.7526216229959
2001-02-22,1016.070619126151
2001-02-23,1012.3063625886723
2001-02-26,1018.0550806354904
2001-02-27,1029.5864533521233
2001-02-28,1033.1184216677434
2001-03-01,1046.183641323678
2001-03-02,1048.0890636744239
2001-03-05,1039.1644575475711
2001-03-06,1037.4675866056984
2001-03-07,1032.270155409727
2001-03-08,1029.5058893918854
2001-03-09,1027.596391145145
2001-03-12,1029.670606488043
2001-03-13,1002.6224127465039
2001-03-14,993.7959820525007
2001-03-15,974.7433755266412
2001-03-16,981.5434956591221
2001-03-19,991.9622756954864
2001-03-20,991.7350361682869
2001-03-21,981.2246530484493
2001-03-22,979.6774961483877
2001-03-23,975.2451610931874
2001-03-26,984.9910187896404
2001-03-27,986.3956759101113
2001-03-28,977.7106553108931
2001-03-29,970.7305388437085
2001-03-30,957.0338683880608
2001-04-02,962.7388520440135
2001-04-03,964.8954641959504
2001-04-04,976.5607433619103
2001-04-05,981.6629236360837
2001-04-06,998.8777276946216
2001-04-09,996.6431196500733
2001-04-10,1010.1241623929454
2001-04-11,1036.9675811018415
2001-04-12,1055.6378249731722
2001-04-13,1055.6378249731722
2001-04-16,1058.9643055639299
2001-04-17,1047.696617551382
2001-04-18,1029.9414389922192
2001-04-19,1063.5507611164303
2001-04-20,1084.2963693157683
2001-04-23,1049.6097250791652
2001-04-24,1042.6715752330992
2001-04-25,1045.1553586381212
2001-04-26,1058.8248148026378
2001-04-27,1051.183959346074
2001-04-30,1064.202449750041
2001-05-01,1080.7866744793982
2001-05-02,1083.783074980868
2001-05-03,1089.5233101331235
2001-05-04,1079.3774147226434
2001-05-07,1084.4959256938982
2001-05-08,1081.0788329281797
2001-05-09,1092.2628519878554
2001-05-10,1111.179954477469
2001-05-11,1100.6202850950333
2001-05-14,1092.9898200405892
2001-05-15,1095.8967590070577
2001-05-16,1105.7782576825152
2001-05-17,1135.5777164618275
2001-05-18,1127.3066219466152
2001-05-21,1149.0489595969234
2001-05-22,1132.5650748900648
2001-05-23,1120.3502695597651
2001-05-24,1113.180695170023
2001-05-25,1112.980914125164
2001-05-28,1116.301806196877
2001-05-29,1099.7772580412682
2001-05-30,1092.0594093151803
2001-05-31,1070.5391543884036
2001-06-01,1077.6433853109597
2001-06-04,1088.8642682157863
2001-06-05,1089.1332979882493
2001-06-06,1093.3076044417155
2001-06-07,1108.258898775385
2001-06-08,1120.4644590236549
2001-06-11,1118.2168944387379
2001-06-12,1100.7059780629374
2001-06-13,1097.720924185374
2001-06-14,1108.9403860046689
2001-06-15,1111.8500472738122
2001-06-18,1094.2402578087624
2001-06-19,1090.493256795496
2001-06-20,1090.6755612134257
2001-06-21,1088.3055644663518
2001-06-22,1091.697693242993
2001-06-25,1088.143494763888
2001-06-26,1094.0400482667828
2001-06-27,1085.540111343068
2001-06-28,1077.2293761485678
2001-06-29,1082.8400329386425
2001-07-02,1081.6377712840942
2001-07-03,1101.1935227596673
2001-07-04,1100.3223642899122
2001-07-05,1083.661527584003
2001-07-06,1048.8308776128276
2001-07-09,1053.1754115610715
2001-07-10,1064.364791069436
2001-07-11,1061.3296322581195
2001-07-12,1067.2936103118175
2001-07-13,1073.0928888940712
2001-07-16,1080.348401615414
2001-07-17,1063.6852309345115
2001-07-18,1075.1231358905334
2001-07-19,1067.4908158849346
2001-07-20,1058.8146086463223
2001-07-23,1054.962469268655
2001-07-24,1041.702205386998
2001-07-25,1033.7207865406963
2001-07-26,1029.8638332913133
2001-07-27,1030.0445147392572
2001-07-30,1035.878482910721
2001-07-31,1044.272569337553
2001-08-01,1075.188984020621
2001-08-02,1087.803040091728
2001-08-03,1079.2657156100665
2001-08-06,1081.8062976167041
2001-08-07,1079.691876990851
2001-08-08,1080.663322089904
2001-08-09,1073.9335044459706
2001-08-10,1067.4286456724315
2001-08-13,1069.4922063053498
2001-08-14,1061.8166771222939
2001-08-15,1087.0700771469935
2001-08-16,1077.2742855719864
2001-08-17,1091.5838145263765
2001-08-20,1073.900078985906
2001-08-21,1084.9639086797627
2001-08-22,1093.9221015841492
2001-08-23,1088.1912312595498
2001-08-24,1093.1444782533842
2001-08-27,1100.958850518865
2001-08-28,1098.4451459550835
2001-08-29,1096.8626086477366
2001-08-30,1093.0407853906618
2001-08-31,1068.223031672163
2001-09-03,1082.3985178425637
2001-09-04,1073.2218301707694
2001-09-05,1075.266536588505
2001-09-06,1080.5232465211757
2001-09-07,1075.9053585588729
2001-09-10,1058.1072732245855
2001-09-11,1074.53372393139
2001-09-12,1032.5902232977364
2001-09-13,1039.3719761792659
2001-09-14,1039.018021942496
2001-09-17,978.8960021945878
2001-09-18,982.5496494639842
2001-09-19,992.1153068654277
2001-09-20,974.1936659710254
2001-09-21,936.348109888698
2001-09-24,939.9099608358135
2001-09-25,959.5749006151932
2001-09-26,955.9395955416071
2001-09-27,964.6751367339868
2001-09-28,995.6961822304535
2001-10-01,1003.2677947243193
2001-10-02,1011.5908848378607
2001-10-03,1011.9802248873573
2001-10-04,1015.1559206817205
2001-10-05,1049.9380244062784
2001-10-08,1041.0445371107078
2001-10-09,1044.7150549281953
2001-10-10,1029.328749315778
2001-10-11,1038.0357332491392
2001-10-12,1052.5541187789133
2001-10-15,1073.9431062815117
2001-10-16,1081.5127349222857
2001-10-17,1082.7328701888002
2001-10-18,1064.554396091383
2001-10-19,1049.9003022769562
2001-10-22,1046.201453549061
2001-10-23,1052.417939764339
2001-10-24,1054.9771783076576
2001-10-25,1052.7800390691448
2001-10-26,1052.926375085904
2001-10-29,1055.2214729466796
2001-10-30,1059.09381111722
2001-10-31,1045.524574023708
2001-11-01,1057.6408380026467
2001-11-02,1056.043642483364
2001-11-05,1046.5511758521861
2001-11-06,1069.4215378815836
2001-11-07,1064.5698285795197
2001-11-08,1067.8166583331865
2001-11-09,1065.7301139113763
2001-11-12,1090.1095609767488
2001-11-13,1077.49089245717
2001-11-14,1099.4903589320281
2001-11-15,1105.317170060071
2001-11-16,1097.6167062203988
2001-11-19,1103.9268809795842
2001-11-20,1106.950495248828
2001-11-21,1090.8629463260722
2001-11-22,1087.6567153973358
2001-11-23,1098.2413941549528
2001-11-26,1100.7831365066563
2001-11-27,1120.2726815584156
2001-11-28,1112.8658612495747
2001-11-29,1102.1810311127358
2001-11-30,1120.4552194337807
2001-12-03,1116.775315648646
2001-12-04,1113.8482307233023
2001-12-05,1116.408538148684
2001-12-06,1121.9089992224438
2001-12-07,1121.2122619002805
2001-12-10,1110.0843934371032
2001-12-11,1105.9537712675506
2001-12-12,1103.288314471976
2001-12-13,1095.9059796806998
2001-12-14,1087.5915553926875
2001-12-17,1087.7795925008397
2001-12-18,1091.905348667675
2001-12-19,1090.2387893510295
2001-12-20,1073.5786985407287
2001-12-21,1083.9550290543943
2001-12-24,1099.2259772769175
2001-12-25,1099.2259772769173
2001-12-26,1098.469455613272
2001-12-27,1110.0369134338043
2001-12-28,1115.8333967929
2001-12-31,1119.2677244515555
2002-01-01,1119.2677244515555
2002-01-02,1129.9768046302256
2002-01-03,1124.2568058555592
2002-01-04,1142.3788440605842
2002-01-07,1150.740812145435
2002-01-08,1154.08910118115
2002-01-09,1154.9415562269705
2002-01-10,1152.3065576753725
2002-01-11,1147.5419804954022
2002-01-14,1137.423951204144
2002-01-15,1132.8268101633303
2002-01-16,1130.0623779789294
2002-01-17,1117.9641224607897
2002-01-18,1117.989858120554
2002-01-21,1139.3689542967425
2002-01-22,1155.0883338543656
2002-01-23,1159.4003691576147
2002-01-24,1159.0929464019143
2002-01-25,1153.9158953813615
2002-01-28,1150.678008495434
2002-01-29,1143.6920580070177
2002-01-30,1119.907051934353
2002-01-31,1127.0487944714996
2002-02-01,1132.6940570849354
2002-02-04,1145.5224336958568
2002-02-05,1146.2767634055156
2002-02-06,1137.178082171611
2002-02-07,1132.0170551528581
2002-02-08,1145.2642600380705
2002-02-11,1157.0204236144214
2002-02-12,1151.4743845622165
2002-02-13,1157.564283975193
2002-02-14,1182.2215575142109
2002-02-15,1175.7777897764772
2002-02-18,1169.1260596915834
2002-02-19,1168.2329446990968
2002-02-20,1159.4646471921626
2002-02-21,1152.844151714934
2002-02-22,1148.2869034006815
2002-02-25,1148.374609109135
2002-02-26,1152.0621638828518
2002-02-27,1145.621102664389
2002-02-28,1150.0407222380184
2002-03-01,1149.9162077288572
2002-03-04,1166.9204306795757
2002-03-05,1171.9701412427823
2002-03-06,1180.6838665118225
2002-03-07,1207.9076377584393
2002-03-08,1201.0304663949116
2002-03-11,1197.2230402050002
2002-03-12,1199.5309649633937
2002-03-13,1190.8736591025847
2002-03-14,1187.5701252507267
2002-03-15,1179.3572601822386
2002-03-18,1187.8208666429036
2002-03-19,1190.6462219211855
2002-03-20,1210.5739663397808
2002-03-21,1201.9039800111493
2002-03-22,1197.6214778213812
2002-03-25,1189.1973982362085
2002-03-26,1172.7983157010883
2002-03-27,1184.6526107931006
2002-03-28,1206.2764772235312
2002-03-29,1206.2764772235312
2002-04-01,1208.4236809959918
2002-04-02,1205.1937204438643
2002-04-03,1198.1459400066371
2002-04-04,1201.3716771584418
2002-04-05,1202.2355292726504
2002-04-08,1192.1235621281344
2002-04-09,1189.5868984789174
2002-04-10,1196.8691775484874
2002-04-11,1198.2872701942035
2002-04-12,1191.757544895275
2002-04-15,1188.2726324601433
2002-04-16,1194.3210222146004
2002-04-17,1211.7322784592727
2002-04-18,1213.6952041471377
2002-04-19,1213.1065326694563
2002-04-22,1211.1918601783282
2002-04-23,1204.3192761218056
2002-04-24,1185.7064153833626
2002-04-25,1190.7403327906202
2002-04-26,1177.2011864411136
2002-04-29,1160.5698524395652
2002-04-30,1162.6132452100776
2002-05-01,1167.243886949597
2002-05-02,1155.2903235279439
2002-05-03,1164.921042365574
