Date,UNITED KINGDOM QUALITY
2000-02-22,1056.4196746790087
2000-02-23,1074.011353935238
2000-02-24,1053.9288230177513
2000-02-25,1070.5589310104497
2000-02-28,1059.3165341825224
2000-02-29,1071.9635689598265
2000-03-01,1113.9743934463904
2000-03-02,1112.6795865890067
2000-03-03,1114.3243423332872
2000-03-06,1110.3232761629229
2000-03-07,1089.530887904345
2000-03-08,1056.9024545549607
2000-03-09,1076.740224802255
2000-03-10,1087.9995458981882
2000-03-13,1077.2826545653918
2000-03-14,1080.448637123224
2000-03-15,1061.5943265050307
2000-03-16,1070.3263003652842
2000-03-17,1058.1869973136809
2000-03-20,1072.6426027970758
2000-03-21,1088.9502502242963
2000-03-22,1085.6534996241144
2000-03-23,1088.6047947094855
2000-03-24,1112.3092118464365
2000-03-27,1110.399405239511
2000-03-28,1106.2083355206141
2000-03-29,1101.120374617291
2000-03-30,1081.1102672641744
2000-03-31,1091.608781725219
2000-04-03,1079.8811231905156
2000-04-04,1086.2069393006757
2000-04-05,1081.7589983914763
2000-04-06,1088.8110489115932
2000-04-07,1106.039330001708
2000-04-10,1111.7138771676764
2000-04-11,1093.2478589726081
2000-04-12,1095.4490562877381
2000-04-13,1082.7939312035346
2000-04-14,1055.943484400787
2000-04-17,1013.14976320729
2000-04-18,1024.5333998813508
2000-04-19,1044.7057923349546
2000-04-20,1071.4750073433233
2000-04-21,1071.4750073433233
2000-04-24,1071.2715884709
2000-04-25,1079.965382390097
2000-04-26,1075.4411964107383
2000-04-27,1053.540021004249
2000-04-28,1075.3761842551821
2000-05-01,1067.5415215291816
2000-05-02,1090.028259458769
2000-05-03,1056.2733005484229
2000-05-04,1050.0018774381708
2000-05-05,1038.9309667173666
2000-05-08,1036.465581062414
2000-05-09,1029.9884371506705
2000-05-10,1015.2083100624836
2000-05-11,1026.5064177494996
2000-05-12,1038.8149726011357
2000-05-15,1037.0445986106624
2000-05-16,1041.6716556222077
2000-05-17,1022.4549576250872
2000-05-18,1026.3757840486403
2000-05-19,1002.1043329784752
2000-05-22,1000.9246367456261
2000-05-23,987.7598826069599
2000-05-24,977.208249955448
2000-05-25,985.2381549206475
2000-05-26,990.9956870071976
2000-05-29,995.1027145182958
2000-05-30,1017.3375818496296
2000-05-31,1007.5266556839342
2000-06-01,1021.5522550625109
2000-06-02,1056.2927615729614
2000-06-05,1058.8879193564633
2000-06-06,1073.195901241961
2000-06-07,1063.0403717769957
2000-06-08,1056.3671042164867
2000-06-09,1036.2574755619726
2000-06-12,1034.0950509494423
2000-06-13,1029.349143217739
2000-06-14,1033.7290777688927
2000-06-15,1035.825150448441
2000-06-16,1053.0246588541922
2000-06-19,1058.1128102537295
2000-06-20,1077.1358519832575
2000-06-21,1062.0573131098856
2000-06-22,1060.8664956027346
2000-06-23,1054.3867504770676
2000-06-26,1050.858215724926
2000-06-27,1045.2968449361756
2000-06-28,1048.529852166079
2000-06-29,1047.8060503065947
2000-06-30,1063.0478452071698
2000-07-03,1079.1699744213274
2000-07-04,1076.2195987625753
2000-07-05,1069.5650936835805
2000-07-06,1072.5733352098152
2000-07-07,1081.7776705459682
2000-07-10,1069.8227843414256
2000-07-11,1074.3737740193799
2000-07-12,1085.6666210573899
2000-07-13,1069.251334133857
2000-07-14,1079.811176772389
2000-07-17,1083.6430914412695
2000-07-18,1071.189513718515
2000-07-19,1062.8821234393033
2000-07-20,1075.4387944494601
2000-07-21,1082.9329999791485
2000-07-24,1077.7780543937631
2000-07-25,1083.2281537337915
2000-07-26,1080.671907401953
2000-07-27,1084.4592972749322
2000-07-28,1076.8085938305685
2000-07-31,1073.9225419034417
2000-08-01,1079.003421754673
2000-08-02,1078.1467749491762
2000-08-03,1064.844622458382
2000-08-04,1073.3439341251794
2000-08-07,1078.6057232796359
2000-08-08,1072.0075505238171
2000-08-09,1084.4605263788048
2000-08-10,1088.1764119995196
2000-08-11,1090.3787127745868
2000-08-14,1103.3059512911684
2000-08-15,1107.6484026256421
2000-08-16,1111.0859349452849
2000-08-17,1102.4877616188555
2000-08-18,1106.9612846164637
2000-08-21,1105.8806429662586
2000-08-22,1100.05869866671
2000-08-23,1095.4573385699553
2000-08-24,1098.8412778195413
2000-08-25,1099.8574070250047
2000-08-28,1098.4026185266503
2000-08-29,1097.632122677554
2000-08-30,1105.8434083262214
2000-08-31,1125.840393956557
2000-09-01,1142.140911874267
2000-09-04,1147.816110801706
2000-09-05,1108.295105035507
2000-09-06,1098.643332853663
2000-09-07,1066.1263072971042
2000-09-08,1044.4328933147983
2000-09-11,1039.889413470442
2000-09-12,1032.9562614085307
2000-09-13,1031.567895472076
2000-09-14,1038.8599482167656
2000-09-15,1017.3255219202912
2000-09-18,1014.7854648428511
2000-09-19,1012.9238647932914
2000-09-20,1003.0529600599496
2000-09-21,995.4659547486247
2000-09-22,1019.9657500035705
2000-09-25,1039.3549249749078
2000-09-26,1030.1914720352722
2000-09-27,1047.7836934447348
2000-09-28,1050.6671787923099
2000-09-29,1064.1886618038804
2000-10-02,1061.5722615035238
2000-10-03,1061.3581998490508
2000-10-04,1053.7491985300915
2000-10-05,1052.6191666221807
2000-10-06,1048.8429908199091
2000-10-09,1028.0651044233687
2000-10-10,1024.9691391175306
2000-10-11,1010.4456938788311
2000-10-12,1004.244669145035
2000-10-13,1005.9625434445396
2000-10-16,1007.3082338313476
2000-10-17,992.1234201833028
2000-10-18,987.4750730768816
2000-10-19,996.8659868951345
2000-10-20,1013.2547178371073
2000-10-23,1021.1335277887227
2000-10-24,1044.841859537873
2000-10-25,1028.7977344347044
2000-10-26,1020.7505427805246
2000-10-27,1046.8530131896143
2000-10-30,1050.3265075935951
2000-10-31,1056.7782688494708
2000-11-01,1065.1526117435983
2000-11-02,1064.086678539608
2000-11-03,1071.417937869713
2000-11-06,1072.616734139554
2000-11-07,1065.4242576249258
2000-11-08,1065.754432353841
2000-11-09,1051.0542375562056
2000-11-10,1044.8155974786916
2000-11-13,1027.8802547595867
2000-11-14,1038.0098116917559
2000-11-15,1042.0948916343998
2000-11-16,1035.2172361320174
2000-11-17,1047.1096640929704
2000-11-20,1035.4710867143594
2000-11-21,1021.2910977803481
2000-11-22,995.2167266637401
2000-11-23,992.2860052327715
2000-11-24,989.8231429467658
2000-11-27,1010.6324383015091
2000-11-28,992.1690342986417
2000-11-29,977.0113695941286
2000-11-30,968.1481384107549
2000-12-01,985.012923296506
2000-12-04,997.1392966557183
2000-12-05,1022.3291933322608
2000-12-06,1021.364228141205
2000-12-07,1016.2390742214787
2000-12-08,1030.214099590754
2000-12-11,1043.3966493123464
2000-12-12,1033.277134174477
2000-12-13,1040.8531639322996
2000-12-14,1034.0924340549316
2000-12-15,1025.5554191843873
2000-12-18,1032.5388246596883
2000-12-19,1032.8768015628063
2000-12-20,1026.2573574412665
2000-12-21,1018.9059467590789
2000-12-22,1024.0521684915223
2000-12-25,1024.0521684915223
2000-12-26,1026.4102974267548
2000-12-27,1051.0211327413226
2000-12-28,1057.9814711367787
2000-12-29,1058.7917641957808
2001-01-01,1058.7917641957808
2001-01-02,1045.142477833096
2001-01-03,1021.0076450730019
2001-01-04,1034.4985197003164
2001-01-05,1032.1456159982004
2001-01-08,1035.1033459336766
2001-01-09,1023.0978134957037
2001-01-10,1019.4014253952529
2001-01-11,1015.3897979077285
2001-01-12,1013.4862633565866
2001-01-15,1016.8582553171348
2001-01-16,1004.1898980744154
2001-01-17,1027.9677112986428
2001-01-18,1032.8467501408522
2001-01-19,1034.0974092840052
2001-01-22,1032.7205209467995
2001-01-23,1031.5738750080814
2001-01-24,1029.8591778602192
2001-01-25,1031.187084358137
2001-01-26,1034.706702901565
2001-01-29,1036.351778362753
2001-01-30,1038.4094926213643
2001-01-31,1037.0692836332419
2001-02-01,1048.1741904936782
2001-02-02,1037.312779251839
2001-02-05,1038.2012829642156
2001-02-06,1033.1201393627484
2001-02-07,1030.2361226881185
2001-02-08,1012.9451084435768
2001-02-09,1009.6729368265982
2001-02-12,1022.0704953567177
2001-02-13,1033.8833241617335
2001-02-14,1031.4544302897752
2001-02-15,1025.653033213539
2001-02-16,1012.2014691028241
2001-02-19,1012.174428944626
2001-02-20,999.0136160181431
2001-02-21,1006.412999682756
2001-02-22,1006.1852823397558
2001-02-23,993.4280700410624
2001-02-26,993.0324641957309
2001-02-27,999.4660145854419
2001-02-28,995.7734540174167
2001-03-01,997.975434934573
2001-03-02,1007.0954256275149
2001-03-05,1009.0693985753985
2001-03-06,1012.9984429507393
2001-03-07,1008.6957668350913
2001-03-08,1013.3723579157243
2001-03-09,1000.8586622624891
2001-03-12,984.2979702594492
2001-03-13,957.6171781730234
2001-03-14,941.573311292533
2001-03-15,951.9485006352254
2001-03-16,916.5164219656807
2001-03-19,907.84672758207
2001-03-20,920.9634742435222
2001-03-21,901.3875958405673
2001-03-22,855.0758960747243
2001-03-23,881.1019902563785
2001-03-26,912.9555489229808
2001-03-27,936.854574302365
2001-03-28,918.3433073115998
2001-03-29,914.1448744973209
2001-03-30,917.3524115325697
2001-04-02,912.0852254930069
2001-04-03,888.0335589932357
2001-04-04,893.0321011597973
2001-04-05,907.9472389785286
2001-04-06,906.6096995173898
2001-04-09,913.2523345402193
2001-04-10,926.2672614163897
2001-04-11,926.0495434665019
2001-04-12,928.5845493120473
2001-04-13,928.5845493120473
2001-04-16,924.6841525172836
2001-04-17,932.4191809550512
2001-04-18,955.0238288495561
2001-04-19,960.698133677092
2001-04-20,965.465234402936
2001-04-23,955.847251899766
2001-04-24,948.130734506659
2001-04-25,940.9767517128186
2001-04-26,952.262746262574
2001-04-27,968.249756731894
2001-04-30,974.7052940083064
2001-05-01,970.0881318940558
2001-05-02,976.0968381883441
2001-05-03,963.1199623218209
2001-05-04,974.8326342906039
2001-05-07,976.6976612450349
2001-05-08,977.8907559855293
2001-05-09,964.1394550406043
2001-05-10,980.2150199055428
2001-05-11,962.5747506326682
2001-05-14,938.3927005274184
2001-05-15,957.9046273781258
2001-05-16,973.5045079782491
2001-05-17,977.4944281511844
2001-05-18,979.2178664748732
2001-05-21,992.6144370994925
2001-05-22,1000.035981690891
2001-05-23,983.5228963505756
2001-05-24,970.4645328231227
2001-05-25,971.2599116047904
2001-05-28,971.0889933786957
2001-05-29,969.4236827176707
2001-05-30,961.3190502548351
2001-05-31,968.0286463622376
2001-06-01,966.555857003768
2001-06-04,978.4889054477569
2001-06-05,982.1289822056235
2001-06-06,966.5945523729653
2001-06-07,952.9302836453808
2001-06-08,947.3894090384807
2001-06-11,928.6403607928988
2001-06-12,919.5384078790551
2001-06-13,928.2604060694348
2001-06-14,923.2536888972794
2001-06-15,920.1148602306096
2001-06-18,918.7738171529377
2001-06-19,916.7439638950551
2001-06-20,909.1496014550542
2001-06-21,922.7886330761149
2001-06-22,927.3915750162116
2001-06-25,926.9505689884427
2001-06-26,917.4134232954382
2001-06-27,926.0072413425761
2001-06-28,921.3854685658571
2001-06-29,925.1482653722402
2001-07-02,936.2089027963402
2001-07-03,920.6218295677254
2001-07-04,913.7400558188451
2001-07-05,897.6182654192203
2001-07-06,890.7362701177492
2001-07-09,888.8786157387858
2001-07-10,890.0896221388932
2001-07-11,890.0256198067594
2001-07-12,895.0461310908543
2001-07-13,896.6017481024963
2001-07-16,890.118059395195
2001-07-17,881.0534423517587
2001-07-18,889.2400741978734
2001-07-19,891.9100454721028
2001-07-20,895.4271326327399
2001-07-23,888.2935695670293
2001-07-24,870.662706211171
2001-07-25,873.3493324566
2001-07-26,879.5949769270746
2001-07-27,891.5180062582467
2001-07-30,897.7670995881152
2001-07-31,910.1544616070114
2001-08-01,925.1892813034217
2001-08-02,930.5505391548684
2001-08-03,919.8879799331378
2001-08-06,911.2073989505019
2001-08-07,912.3275079177803
2001-08-08,901.330996806624
2001-08-09,898.2548925930347
2001-08-10,907.5691093664003
2001-08-13,903.8209261936673
2001-08-14,911.7128486038443
2001-08-15,918.6097954116132
2001-08-16,912.4324865484054
2001-08-17,907.0380174654337
2001-08-20,912.7536889295914
2001-08-21,925.1665833786584
2001-08-22,924.1765861103297
2001-08-23,921.7813026873367
2001-08-24,933.5815377998568
2001-08-27,931.3224563685105
2001-08-28,930.3012312126739
2001-08-29,926.7833198629622
2001-08-30,908.4293021728242
2001-08-31,910.3809661406084
2001-09-03,906.296845917667
2001-09-04,908.2272681193728
2001-09-05,902.1276853258964
2001-09-06,883.9332165356711
2001-09-07,870.2135205767232
2001-09-10,855.3074952965954
2001-09-11,810.9857468434531
2001-09-12,827.9476166671363
2001-09-13,842.9975255967928
2001-09-14,809.6472080404418
2001-09-17,814.7072489986778
2001-09-18,796.7740979207157
2001-09-19,782.9700221489226
2001-09-20,759.0489910033266
2001-09-21,731.8971068388805
2001-09-24,763.4299331237339
2001-09-25,774.7026278502749
2001-09-26,778.7150336632252
2001-09-27,796.3338044740103
2001-09-28,818.8983882609253
2001-10-01,807.439129927532
2001-10-02,801.8189821276709
2001-10-03,812.1757474163223
2001-10-04,840.9897212641764
2001-10-05,850.9997338166872
2001-10-08,846.057010746701
2001-10-09,841.7934383850636
2001-10-10,853.7005714226908
2001-10-11,859.093146112351
2001-10-12,858.9104688858417
2001-10-15,845.261843428283
2001-10-16,846.4387804909746
2001-10-17,870.4570362351386
2001-10-18,851.6542746900392
2001-10-19,832.5411947602647
2001-10-22,833.4317917155108
2001-10-23,844.5445146393478
2001-10-24,845.528287810614
2001-10-25,838.9086861562369
2001-10-26,863.4639474804231
2001-10-29,853.1998641250183
2001-10-30,842.8756049539995
2001-10-31,850.5978208978872
2001-11-01,866.6365893959731
2001-11-02,877.916776941289
2001-11-05,887.3232909881243
2001-11-06,887.6794520377426
2001-11-07,891.5427647290995
2001-11-08,901.592486225376
2001-11-09,899.9277259742082
2001-11-12,885.7064607911932
2001-11-13,899.1763369576211
2001-11-14,897.3280065079887
2001-11-15,901.4169076943466
2001-11-16,909.1740501352781
2001-11-19,904.7406780732782
2001-11-20,889.9134691355608
2001-11-21,884.821591253659
2001-11-22,890.9652469971422
2001-11-23,878.8182176550736
2001-11-26,888.4801603587272
2001-11-27,882.2899962518079
2001-11-28,875.2335119837799
2001-11-29,876.2621877364802
2001-11-30,887.077225066286
2001-12-03,879.2996790685213
2001-12-04,886.1077945117191
2001-12-05,906.9013465927246
2001-12-06,917.8408683958273
2001-12-07,902.1610331758349
2001-12-10,892.7695032693882
2001-12-11,888.7052543548093
2001-12-12,885.1877331139887
2001-12-13,873.9312851581641
2001-12-14,873.6566503084724
2001-12-17,890.1496934901521
2001-12-18,896.676968497631
2001-12-19,886.6080076509213
2001-12-20,882.1391708375543
2001-12-21,887.8407432947432
2001-12-24,891.4482365654507
2001-12-25,891.4482365654507
2001-12-26,896.6505188963869
2001-12-27,907.4500869605283
2001-12-28,910.1271386890088
2001-12-31,910.7987091157211
2002-01-01,910.7987091157211
2002-01-02,906.1600971262313
2002-01-03,920.4744476479499
2002-01-04,925.5088967424538
2002-01-07,918.7233455507242
2002-01-08,916.3130032783004
2002-01-09,912.3145006041451
2002-01-10,910.0731373263202
2002-01-11,911.3249146875206
2002-01-14,903.557360358669
2002-01-15,906.2500628485334
2002-01-16,893.0172321927979
2002-01-17,891.8845918032004
2002-01-18,887.3333400745012
2002-01-21,885.8623434279997
2002-01-22,882.276217425397
2002-01-23,881.0723022934687
2002-01-24,890.1670368009604
2002-01-25,876.1127217187359
2002-01-28,876.666496615557
2002-01-29,864.4592934342027
2002-01-30,863.4494049189146
2002-01-31,883.2325294436749
2002-02-01,887.6786911585392
2002-02-04,885.9810982489882
2002-02-05,876.4334093615645
2002-02-06,872.9248519720103
2002-02-07,873.5754279436002
2002-02-08,879.3321919502127
2002-02-11,887.0470717748791
2002-02-12,893.4732732217554
2002-02-13,894.7789828080007
2002-02-14,899.3114595441128
2002-02-15,904.2920994950582
2002-02-18,894.0951873344604
2002-02-19,887.0944460430403
2002-02-20,877.2670204750642
2002-02-21,878.4341410580995
2002-02-22,877.3254751780138
2002-02-25,889.317258000976
2002-02-26,896.9799123172481
2002-02-27,906.1942536777929
2002-02-28,896.6849301420075
2002-03-01,910.3542847541573
2002-03-04,925.4263552043808
2002-03-05,913.5711185981553
2002-03-06,917.3710747135933
2002-03-07,930.4381010637309
2002-03-08,930.1587121967341
2002-03-11,926.9392438203128
2002-03-12,915.19201414197
2002-03-13,921.7148548018986
2002-03-14,924.0498772431837
2002-03-15,928.9393150793892
2002-03-18,930.6610285004618
2002-03-19,934.9381237355153
2002-03-20,929.0960322814672
2002-03-21,928.0365812813421
2002-03-22,933.0634564728957
2002-03-25,922.5882448298988
2002-03-26,925.710241629583
2002-03-27,928.1205437912474
2002-03-28,940.4938533535828
2002-03-29,940.4938533535828
2002-04-01,950.0044653537875
2002-04-02,950.2358741577026
2002-04-03,943.902354358015
2002-04-04,934.8779683639929
2002-04-05,938.1383734801656
2002-04-08,928.6051427944784
2002-04-09,932.2761378327806
2002-04-10,939.3029572988331
2002-04-11,927.6750584273975
2002-04-12,931.7713421765692
2002-04-15,934.739329055154
2002-04-16,940.8034947859163
2002-04-17,944.4396263069249
2002-04-18,936.0875660172194
2002-04-19,938.467306367263
2002-04-22,937.0423543054806
2002-04-23,933.8057069777365
2002-04-24,931.0309661698041
2002-04-25,924.9799704812027
2002-04-26,917.0577658286866
2002-04-29,914.0468310552452
2002-04-30,916.920125593115
2002-05-01,916.5068552968044
2002-05-02,925.1480563965846
2002-05-03,934.1528817955956
2002-05-06,933.6438413314335
2002-05-07,917.7307044354745
2002-05-08,928.9283886482823
2002-05-09,925.520919055385
2002-05-10,924.6527265932704
2002-05-13,923.8365109036629
2002-05-14,918.5652960864369
2002-05-15,928.1733655140148
2002-05-16,926.0078256629585
