Date,NIHONKABU IMI MOMENTUM
1995-05-31,1000.0
1995-06-30,943.3444579882637
1995-07-31,1014.8199355975156
1995-08-31,958.1894720178084
1995-09-29,969.6922740638781
1995-10-31,912.8806396550589
1995-11-30,965.3547430700894
1995-12-29,999.9411523909756
1996-01-31,980.5303941033291
1996-02-29,964.4978527296308
1996-03-29,995.1599794968669
1996-04-30,1053.0465472732667
1996-05-31,994.9265856242725
1996-06-28,1008.6974318340921
1996-07-31,962.9229379916553
1996-08-30,918.1131539753685
1996-09-30,955.1962408663219
1996-10-31,891.5965726536708
1996-11-29,921.5038175836253
1996-12-31,885.1088909971887
1997-01-01,885.1088909971887
1997-01-02,887.9777775879996
1997-01-03,884.1186659039901
1997-01-06,895.7509264009535
1997-01-07,883.4542637952832
1997-01-08,870.7917875407061
1997-01-09,846.7146887961202
1997-01-10,820.6344835141716
1997-01-13,833.7297760783108
1997-01-14,834.2041633913057
1997-01-15,832.2812955540613
1997-01-16,843.852460705663
1997-01-17,835.309760770603
1997-01-20,813.2875245433864
1997-01-21,810.3545811920239
1997-01-22,820.3707893568908
1997-01-23,814.1280952579925
1997-01-24,812.2841546051992
1997-01-27,798.4524398568075
1997-01-28,799.9424267120797
1997-01-29,809.641111721614
1997-01-30,798.2680405716666
1997-01-31,813.67267135827
1997-02-03,804.9094849136519
1997-02-04,804.7168839707837
1997-02-05,790.3641918985234
1997-02-06,788.3587085933964
1997-02-07,782.7475104463327
1997-02-10,804.0919420524394
1997-02-11,802.5238745616407
1997-02-12,813.1301279041131
1997-02-13,823.4148284002725
1997-02-14,832.1621501185052
1997-02-17,830.0011704553443
1997-02-18,821.712744795004
1997-02-19,819.9352443565847
1997-02-20,835.1053215947402
1997-02-21,834.0650518837847
1997-02-24,830.1572075281097
1997-02-25,833.3421330793878
1997-02-26,830.5890749755839
1997-02-27,841.10962219874
1997-02-28,830.8253165874513
1997-03-03,826.8732233988312
1997-03-04,827.2101655798493
1997-03-05,821.5277517188065
1997-03-06,810.3489519065068
1997-03-07,812.0800215658415
1997-03-10,812.5908304305833
1997-03-11,814.3349734317608
1997-03-12,809.175517748995
1997-03-13,799.511745924948
1997-03-14,799.5029029989715
1997-03-17,802.3608060158567
1997-03-18,816.1272210965708
1997-03-19,814.575840383621
1997-03-20,810.0225567651454
1997-03-21,819.7485296418345
1997-03-24,805.2298205152192
1997-03-25,808.565782582024
1997-03-26,817.8027660328098
1997-03-27,819.7472805745653
1997-03-28,819.7430622423012
1997-03-31,818.6141538631929
1997-04-01,822.1914480087104
1997-04-02,836.0560889972692
1997-04-03,840.4667763075321
1997-04-04,830.4817540354535
1997-04-07,819.5930081206677
1997-04-08,832.8912891507733
1997-04-09,824.1331985247319
1997-04-10,815.6377413008689
1997-04-11,823.5321318483366
1997-04-14,814.7092944011358
1997-04-15,819.4556223000066
1997-04-16,825.5124137136863
1997-04-17,822.3870166677431
1997-04-18,828.1740307620514
1997-04-21,838.1127232383816
1997-04-22,833.9086477110981
1997-04-23,845.9489466097336
1997-04-24,848.2116094179358
1997-04-25,849.2941058690795
1997-04-28,847.5504292959346
1997-04-29,846.3468548627898
1997-04-30,860.670570898235
1997-05-01,873.6295105221843
1997-05-02,880.98609975166
1997-05-05,880.8470936217639
1997-05-06,917.291359989927
1997-05-07,915.0551415302898
1997-05-08,919.804283294997
1997-05-09,921.5646232194636
1997-05-12,945.0369453185643
1997-05-13,943.2686038664389
1997-05-14,954.3243076962639
1997-05-15,963.6469739345315
1997-05-16,978.3385985839326
1997-05-19,977.4359563395059
1997-05-20,994.1880825783411
1997-05-21,967.218966100564
1997-05-22,948.5209877444737
1997-05-23,967.3201173517756
1997-05-26,963.0222896866759
1997-05-27,957.143315204928
1997-05-28,983.0776165534855
1997-05-29,980.2928530775226
1997-05-30,966.1879010331937
1997-06-02,977.6112829894148
1997-06-03,985.1721566571913
1997-06-04,992.1475121638841
1997-06-05,994.3817223908053
1997-06-06,991.7503407277164
1997-06-09,1009.7810367313824
1997-06-10,1014.32033459291
1997-06-11,1023.0560538408976
1997-06-12,1005.8247555668866
1997-06-13,998.9260869420186
1997-06-16,1018.4675480236352
1997-06-17,1015.9456256095121
1997-06-18,1015.4694285743949
1997-06-19,1008.2029727566795
1997-06-20,1001.3348398761666
1997-06-23,996.8697430374862
1997-06-24,1002.2540901156727
1997-06-25,1024.8292632098617
1997-06-26,1022.1207707583605
1997-06-27,1008.1220986936994
1997-06-30,1014.5174703048535
1997-07-01,998.0385746117644
1997-07-02,1003.6961735828437
1997-07-03,1008.4346940397426
1997-07-04,1003.0496506169505
1997-07-07,1003.3673281250113
1997-07-08,1008.9988269542832
1997-07-09,1008.6635915898955
1997-07-10,1016.0622550240295
1997-07-11,1020.1055910293311
1997-07-14,1033.3858919792872
1997-07-15,1018.7830043352213
1997-07-16,1034.8551835016528
1997-07-17,1038.410093665487
1997-07-18,1032.1011133316747
1997-07-21,1029.2054567205496
1997-07-22,1025.0318825891238
1997-07-23,1024.697466537237
1997-07-24,1032.9361363981
1997-07-25,1030.7929174258527
1997-07-28,1035.778116606916
1997-07-29,1035.3932052724726
1997-07-30,1029.5465934843348
1997-07-31,1039.6905728212969
1997-08-01,1028.078869585784
1997-08-04,1014.5185711620131
1997-08-05,994.0178483918426
1997-08-06,1012.6984061414156
1997-08-07,1009.9042368406673
1997-08-08,1033.8602515344035
1997-08-11,1001.4813549919903
1997-08-12,1012.6540120411901
1997-08-13,1019.4070686745954
1997-08-14,1013.6187653195161
1997-08-15,1027.439606523337
1997-08-18,1011.5500062405303
1997-08-19,997.2274326078324
1997-08-20,1002.220285466193
1997-08-21,1001.8235115542583
1997-08-22,979.1615648417097
1997-08-25,960.952447572189
1997-08-26,970.857858631012
1997-08-27,953.1260859730809
1997-08-28,949.6524782518808
1997-08-29,926.4035095280763
1997-09-01,901.5753327936313
1997-09-02,908.94448479697
1997-09-03,944.013086779528
1997-09-04,942.032756517611
1997-09-05,940.8609285813204
1997-09-08,939.4758365278979
1997-09-09,957.2049821347866
1997-09-10,956.4626129891993
1997-09-11,934.7957796353257
1997-09-12,913.4541387363968
1997-09-15,917.555283903037
1997-09-16,913.2665506226878
1997-09-17,910.9486671105833
1997-09-18,907.6622169576443
1997-09-19,918.7665828667903
1997-09-22,926.5649529081852
1997-09-23,931.407494020093
1997-09-24,961.9088357156365
1997-09-25,952.8268145936036
1997-09-26,937.7436408135062
1997-09-29,936.5312016277813
1997-09-30,943.1268142623827
1997-10-01,948.9663945366005
1997-10-02,936.7546235187729
1997-10-03,936.7607314147559
1997-10-06,950.6683795066498
1997-10-07,939.6726572384438
1997-10-08,951.9066784902902
1997-10-09,942.5786984880267
1997-10-10,951.0590799805879
1997-10-13,933.0186869686707
1997-10-14,932.9771524766351
1997-10-15,941.3785750215668
1997-10-16,967.1641512378712
1997-10-17,959.0366867664294
1997-10-20,932.9301516397256
1997-10-21,933.4782120040135
1997-10-22,943.9700532641716
1997-10-23,915.1172645002678
1997-10-24,912.5289102616232
1997-10-27,893.7434262608501
1997-10-28,870.5936534296418
1997-10-29,892.7718992919956
1997-10-30,875.300947611494
1997-10-31,870.6994532825391
1997-11-03,866.9510989841128
1997-11-04,866.6029410423463
1997-11-05,862.8767192821496
1997-11-06,865.1826328259933
1997-11-07,834.2117891062129
1997-11-10,817.6897598651254
1997-11-11,817.0954667737674
1997-11-12,797.4855184863122
1997-11-13,793.4508989826134
1997-11-14,774.9081160480116
1997-11-17,831.7598932534678
1997-11-18,851.225703810003
1997-11-19,809.7376740777173
1997-11-20,825.5225149992165
1997-11-21,854.5824155168722
1997-11-24,848.3443415399694
1997-11-25,807.751924612823
1997-11-26,813.8958120673809
1997-11-27,834.2761247772287
1997-11-28,833.3268011675125
1997-12-01,831.970634896296
1997-12-02,835.7993593938266
1997-12-03,826.6168881022791
1997-12-04,812.1150806270094
1997-12-05,817.7779406981955
1997-12-08,810.2069023323937
1997-12-09,831.677281239362
1997-12-10,832.8189170865091
1997-12-11,808.7807343993667
1997-12-12,797.5903305145631
1997-12-15,794.6199902704267
1997-12-16,796.6643776038985
1997-12-17,836.6729515874453
1997-12-18,820.6078158684097
1997-12-19,794.8360555058507
1997-12-22,770.0645908194695
1997-12-23,772.6721667773
1997-12-24,778.6380134209555
1997-12-25,778.7659692160852
1997-12-26,781.7275731674505
1997-12-29,787.8331098120209
1997-12-30,803.1216219733255
1997-12-31,801.3612707926885
1998-01-01,801.3612707926885
1998-01-02,787.4324521807613
1998-01-05,773.9229216829008
1998-01-06,776.7268700348733
1998-01-07,791.8758988187305
1998-01-08,788.1719270839627
1998-01-09,785.1712253363054
1998-01-12,755.5056478041677
1998-01-13,763.0022599723368
1998-01-14,782.0333897481127
1998-01-15,788.3860251464794
1998-01-16,828.1189467198826
1998-01-19,838.3029149930434
1998-01-20,835.2010976370549
1998-01-21,845.2392629064202
1998-01-22,838.7314556161735
1998-01-23,851.398425815597
1998-01-26,856.8742532159304
1998-01-27,851.4688676350848
1998-01-28,850.7515724282974
1998-01-29,853.1689164239967
1998-01-30,841.3289638465885
1998-02-02,844.2379231633553
1998-02-03,855.068228478852
1998-02-04,861.6131140878929
1998-02-05,863.3741463620835
1998-02-06,857.9552380315073
1998-02-09,854.5532067214868
1998-02-10,853.5507882035223
1998-02-11,852.2388017157083
1998-02-12,850.006103506211
1998-02-13,834.754902008805
1998-02-16,834.8542767967283
1998-02-17,829.8687417188204
1998-02-18,825.259761722704
1998-02-19,819.9842131314728
1998-02-20,813.1127854614533
1998-02-23,809.4614006380174
1998-02-24,801.5545489590776
1998-02-25,802.3902260046199
1998-02-26,812.0303567997352
1998-02-27,827.5659756334791
1998-03-02,843.3369211808025
1998-03-03,839.0494829102659
1998-03-04,836.299617252882
1998-03-05,819.6462569249369
1998-03-06,823.6345102209189
1998-03-09,816.4662939421254
1998-03-10,814.3364136559999
1998-03-11,794.050401119643
1998-03-12,787.05252405643
1998-03-13,808.9561833028569
1998-03-16,795.7410887694672
1998-03-17,799.5045236511531
1998-03-18,783.1375760893177
