Date,KOREA VALUE
2001-05-09,119.14983062395393
2001-05-10,119.00731791226583
2001-05-11,120.6185206895482
2001-05-14,120.95161665809488
2001-05-15,121.00145270486719
2001-05-16,118.55443427770625
2001-05-17,124.33427753672194
2001-05-18,126.55753986962708
2001-05-21,130.79258700271112
2001-05-22,130.09349195821403
2001-05-23,132.73749965803765
2001-05-24,133.6155124017988
2001-05-25,134.57498417536559
2001-05-28,132.0325340056517
2001-05-29,135.64069078911626
2001-05-30,136.3634046420136
2001-05-31,133.79570619719263
2001-06-01,132.36600005784123
2001-06-04,133.2440135810905
2001-06-05,130.4836936247115
2001-06-06,130.58519785934766
2001-06-07,128.9313531189769
2001-06-08,132.91388185118717
2001-06-11,131.09171896492535
2001-06-12,131.1799187019661
2001-06-13,131.9774779733409
2001-06-14,133.03382565030657
2001-06-15,134.76136428798387
2001-06-18,132.27202456433938
2001-06-19,131.27689752859808
2001-06-20,129.8352796294357
2001-06-21,128.9323993635056
2001-06-22,129.7558546416127
2001-06-25,130.16178676233963
2001-06-26,129.5094808200153
2001-06-27,131.22708118705557
2001-06-28,130.04150970384035
2001-06-29,134.19183473013607
2001-07-02,132.59358375625163
2001-07-03,131.2395385897195
2001-07-04,132.11184166773884
2001-07-05,132.42920343671062
2001-07-06,129.9133667428365
2001-07-09,127.72782239008573
2001-07-10,127.56440898215534
2001-07-11,126.33757037727338
2001-07-12,127.34053523146403
2001-07-13,125.02664705539038
2001-07-16,124.66571760239492
2001-07-17,124.47596765170631
2001-07-18,121.82217876478796
2001-07-19,121.52134872563967
2001-07-20,118.39653353065678
2001-07-23,114.66866675944854
2001-07-24,113.95832963632823
2001-07-25,114.05635680075909
2001-07-26,115.94787965411194
2001-07-27,117.86888529379807
2001-07-30,115.70887592285497
2001-07-31,117.23694353239155
2001-08-01,121.56959037673676
2001-08-02,124.94458950509735
2001-08-03,125.40786056345765
2001-08-06,124.76520436677562
2001-08-07,124.67520467895234
2001-08-08,125.11868099182249
2001-08-09,121.28250899762178
2001-08-10,122.84432324742505
2001-08-13,123.20886216509129
2001-08-14,126.12610989010795
2001-08-15,126.12610989010795
2001-08-16,129.64557259847624
2001-08-17,128.9836667772703
2001-08-20,126.24185543346712
2001-08-21,127.09539083383102
2001-08-22,128.5088208687651
2001-08-23,126.9114694059899
2001-08-24,127.03758450963207
2001-08-27,128.8228537362753
2001-08-28,128.4225014024967
2001-08-29,126.2898288080947
2001-08-30,124.87435895264312
2001-08-31,120.61530030690217
2001-09-03,120.07273347329318
2001-09-04,123.38535128183398
2001-09-05,123.28460906744253
2001-09-06,123.33802683370207
2001-09-07,123.48084265198713
2001-09-10,121.60471050623246
2001-09-11,118.53373569456365
2001-09-12,104.69038680462828
2001-09-13,110.13049451296033
2001-09-14,106.21395178497642
2001-09-17,103.76946331208053
2001-09-18,106.54188981693217
2001-09-19,106.54056187167028
2001-09-20,105.28325181150181
2001-09-21,103.91343103195484
2001-09-24,104.1676516423337
2001-09-25,102.05814308329059
2001-09-26,103.36641668364113
2001-09-27,103.90245188371806
2001-09-28,106.05142037990966
2001-10-01,106.05142037990966
2001-10-02,105.50756694206396
2001-10-03,105.32751989950073
2001-10-04,110.55217434897861
2001-10-05,110.25914581425539
2001-10-08,109.06818417979048
2001-10-09,111.31326807256876
2001-10-10,110.23693829332115
2001-10-11,112.145528111788
2001-10-12,111.83817414843712
2001-10-15,111.89843702183741
2001-10-16,114.24482573490222
2001-10-17,114.74299474264808
2001-10-18,114.5804351350186
2001-10-19,114.64401504950288
2001-10-22,114.87363579844342
2001-10-23,114.57806247606645
2001-10-24,117.73681095807582
2001-10-25,119.27971163571719
2001-10-26,119.53458469685896
2001-10-29,119.3455406823083
2001-10-30,116.70726114074446
2001-10-31,117.61666971467265
2001-11-01,118.26938803554981
2001-11-02,119.53301384248893
2001-11-05,122.24349222532042
2001-11-06,123.0017721638318
2001-11-07,122.44883921604423
2001-11-08,125.09059245378275
2001-11-09,130.90333207788987
2001-11-12,132.66518307116968
2001-11-13,132.91785466383965
2001-11-14,136.6031304385434
2001-11-15,138.6470303273496
2001-11-16,140.39491041193875
2001-11-19,143.45693932427704
2001-11-20,141.5953230600821
2001-11-21,142.34334549506332
2001-11-22,145.5351377312333
2001-11-23,150.95150536400814
2001-11-26,160.8017562139058
2001-11-27,158.15431355041076
2001-11-28,147.53272581333565
2001-11-29,148.69616186922673
2001-11-30,153.3197179101642
2001-12-03,155.4086884003861
2001-12-04,153.58765967152348
2001-12-05,160.9158996832061
2001-12-06,159.3236483213532
2001-12-07,164.17781179264813
2001-12-10,154.86050163676947
2001-12-11,156.02038078188815
2001-12-12,158.66965889172187
2001-12-13,159.04951985243824
2001-12-14,155.20817052252332
2001-12-17,148.97969968124258
2001-12-18,147.2376133790945
2001-12-19,147.96429245855066
2001-12-20,151.4862244026824
2001-12-21,147.0183180226665
2001-12-24,147.34819119085128
2001-12-25,147.34819119085128
2001-12-26,148.09412640327605
2001-12-27,151.49363661322604
2001-12-28,157.26169058074018
2001-12-31,158.3871263564988
2002-01-01,158.3871263564988
2002-01-02,163.49208400188482
2002-01-03,166.33109834520573
2002-01-04,171.93291444392366
2002-01-07,174.9410420390898
2002-01-08,169.25383380086396
2002-01-09,173.20484940956973
2002-01-10,166.944387794623
2002-01-11,165.78670898949994
2002-01-14,168.5850182029272
2002-01-15,162.77024627843568
2002-01-16,162.7091587700948
2002-01-17,163.93653949187848
2002-01-18,163.38181894917662
2002-01-21,167.0525740813647
2002-01-22,166.76431074819166
2002-01-23,170.83569006119794
2002-01-24,175.71339098072283
2002-01-25,180.03309134430617
2002-01-28,182.34814163828239
2002-01-29,181.2238317991537
2002-01-30,174.9308625306239
2002-01-31,175.2109117447147
2002-02-01,172.40112039992098
2002-02-04,168.90187864167476
2002-02-05,171.12282673469105
2002-02-06,171.08653678513292
2002-02-07,167.97582017636265
2002-02-08,170.66388474781124
2002-02-11,170.05207082135686
2002-02-12,170.05207082135686
2002-02-13,170.05207082135686
2002-02-14,186.0520738010222
2002-02-15,185.1749923796619
2002-02-18,186.23054307946612
2002-02-19,183.07376072646676
2002-02-20,182.0429151165064
2002-02-21,185.1525793700018
2002-02-22,187.03708959102303
2002-02-25,186.6336002734943
2002-02-26,188.89570903014945
2002-02-27,192.82854868379965
2002-02-28,194.19108873388123
2002-03-01,194.18375495659603
2002-03-04,195.76900488357643
2002-03-05,197.443342675496
2002-03-06,196.77937142595266
2002-03-07,194.58424551565807
2002-03-08,193.16968713417933
2002-03-11,193.3395662815458
2002-03-12,200.1534747926063
2002-03-13,202.0347771969842
2002-03-14,204.0281217936857
2002-03-15,207.14083808563475
2002-03-18,209.19494554330012
2002-03-19,213.33023194764056
2002-03-20,212.04985589671296
2002-03-21,211.1921600387123
2002-03-22,212.6157030788518
2002-03-25,209.68158402306776
2002-03-26,208.6819000157638
2002-03-27,214.3553238059855
2002-03-28,212.5174116384665
2002-03-29,212.10208129434093
2002-04-01,205.67839742898678
2002-04-02,212.41304742121036
2002-04-03,216.6797744812587
2002-04-04,218.8777262487747
2002-04-05,218.68856351989328
2002-04-08,214.39285519320387
2002-04-09,209.99132724393112
2002-04-10,202.22247662454802
2002-04-11,205.56309921244505
2002-04-12,209.57627652977754
2002-04-15,214.65283516478732
2002-04-16,215.82902889801755
2002-04-17,224.24661158768183
2002-04-18,227.1740198999595
2002-04-19,225.9074493417852
2002-04-22,231.39123458479256
2002-04-23,231.6753186066997
2002-04-24,227.21460643043739
2002-04-25,215.14664865360805
2002-04-26,216.56673570360624
2002-04-29,209.84206822892486
2002-04-30,210.89885027108133
2002-05-01,210.89885027108133
2002-05-02,218.80843505892165
2002-05-03,221.65853185598107
2002-05-06,213.64488562796635
2002-05-07,212.88141638181722
2002-05-08,215.96529584978688
2002-05-09,215.30737162636143
2002-05-10,211.88621808285527
2002-05-13,212.72838796718025
2002-05-14,214.56048362308374
2002-05-15,222.507712834094
2002-05-16,222.26494406232587
2002-05-17,228.2088361532294
2002-05-20,228.08420777146702
2002-05-21,219.6973589144333
2002-05-22,229.21569334754182
2002-05-23,224.83437384667573
2002-05-24,227.11417823257796
2002-05-27,225.67416888290848
2002-05-28,226.44437424555957
2002-05-29,224.56982196632137
2002-05-30,220.56496977607293
2002-05-31,215.64098723366772
2002-06-03,218.42775438855142
2002-06-04,220.43116952329484
2002-06-05,218.92588190446898
2002-06-06,218.92588190446898
2002-06-07,216.55426238751267
2002-06-10,220.7006503440373
2002-06-11,221.9885485657009
2002-06-12,221.71916898039692
2002-06-13,221.71916898039692
2002-06-14,220.12521076757568
2002-06-17,217.02944358973684
2002-06-18,215.91841449836528
2002-06-19,208.3866116497898
2002-06-20,210.31424982426566
2002-06-21,211.2331984397539
2002-06-24,209.58061613773765
2002-06-25,207.05248333222096
2002-06-26,195.0960065698962
2002-06-27,197.09777408302534
2002-06-28,203.99963952136656
2002-07-01,204.29682942285456
2002-07-02,203.2197767181865
2002-07-03,204.50036833341647
2002-07-04,209.70721700006942
2002-07-05,214.56785031827926
2002-07-08,215.35696188254155
2002-07-09,222.93965043254005
2002-07-10,221.36552355864458
2002-07-11,213.05675986683949
2002-07-12,219.57622963125752
2002-07-15,217.02574678847083
2002-07-16,214.24940892894
2002-07-17,214.24940892894
2002-07-18,214.42810229479815
2002-07-19,211.20494273613483
2002-07-22,203.466628741323
2002-07-23,207.14018644777042
2002-07-24,201.16575973163438
2002-07-25,200.71360695098102
2002-07-26,191.06135525103696
2002-07-29,188.74744955975996
2002-07-30,197.50811608473887
2002-07-31,197.1633366073315
2002-08-01,195.4818766681089
2002-08-02,193.04406752327037
2002-08-05,182.9094267864168
2002-08-06,182.85399563635224
2002-08-07,183.74213325971985
2002-08-08,183.89183443031246
2002-08-09,186.96415399583094
2002-08-12,188.14338721974113
2002-08-13,191.90081231901078
2002-08-14,195.08708363654674
2002-08-15,195.08708363654674
2002-08-16,197.07918759078018
2002-08-19,194.2122476016143
2002-08-20,199.68823968791077
2002-08-21,203.16676161091084
2002-08-22,202.33465070228013
2002-08-23,199.6803654878466
2002-08-26,197.7802380678521
2002-08-27,196.0178841610329
2002-08-28,196.2762887328521
2002-08-29,196.1127759348129
2002-08-30,199.13306978361882
2002-09-02,203.0527352671398
2002-09-03,200.41343263782898
2002-09-04,195.48060141793167
2002-09-05,195.53828808706228
2002-09-06,190.15314587830184
2002-09-09,187.06834922079813
2002-09-10,191.6866083443469
2002-09-11,194.10291193713783
2002-09-12,198.16031103790272
2002-09-13,191.71921398170437
2002-09-16,184.8889522335285
2002-09-17,190.97845699467322
2002-09-18,185.85279708149534
2002-09-19,185.9974303462229
2002-09-20,185.9974303462229
2002-09-23,177.80724269450099
2002-09-24,174.7148779391564
2002-09-25,171.71158471944588
2002-09-26,171.59337680056848
2002-09-27,172.27089350294648
2002-09-30,167.95725924702256
2002-10-01,169.35167697315944
2002-10-02,168.59521945975754
2002-10-03,168.59521945975754
2002-10-04,167.3495803627741
2002-10-07,158.8029955135789
2002-10-08,160.43203566013955
2002-10-09,156.86910786914416
2002-10-10,147.2439719882242
2002-10-11,148.57444400458883
2002-10-14,156.61966732493627
2002-10-15,159.02099304183346
2002-10-16,163.79691955735305
2002-10-17,167.85174685238803
2002-10-18,173.21438047012157
2002-10-21,166.78178602999506
2002-10-22,162.48795162883764
2002-10-23,169.4468412694781
2002-10-24,168.2574530677399
2002-10-25,167.5079728342324
2002-10-28,172.69090336021415
2002-10-29,172.24618312773822
2002-10-30,168.3488572831043
2002-10-31,169.02393439764228
2002-11-01,164.494928275232
2002-11-04,170.03519094672768
2002-11-05,168.78383336182944
2002-11-06,174.2398870067691
2002-11-07,174.7143708489907
2002-11-08,174.3382349816714
2002-11-11,171.3676181736731
2002-11-12,169.3890301696501
2002-11-13,169.51389192776975
2002-11-14,167.79542742766753
2002-11-15,173.12590952741274
2002-11-18,172.39744061115647
2002-11-19,173.50115359541772
2002-11-20,174.08952316342842
2002-11-21,175.79875776986123
2002-11-22,176.41741704039595
2002-11-25,179.60926092822766
2002-11-26,179.67777823040743
2002-11-27,181.7818752636603
2002-11-28,184.07103172868335
2002-11-29,188.83786703862748
2002-12-02,189.0627283279255
2002-12-03,190.59047046688224
2002-12-04,185.01878540915772
2002-12-05,186.2227826246937
2002-12-06,185.39041890503523
2002-12-09,183.41112138046884
2002-12-10,180.6359875242438
2002-12-11,180.29188128790256
2002-12-12,185.8754560402922
2002-12-13,185.42610948194564
2002-12-16,182.60238108359658
2002-12-17,188.12362437732892
2002-12-18,189.48991695236697
2002-12-19,189.48991695236697
2002-12-20,189.99317948696896
2002-12-23,184.49890597764522
2002-12-24,180.97667403274784
2002-12-25,180.97667403274784
2002-12-26,179.99842622691264
2002-12-27,176.7191468432827
2002-12-30,169.02954654948633
2002-12-31,170.60433385977836
2003-01-01,170.60433385977836
2003-01-02,171.086820296844
2003-01-03,177.96695163729854
2003-01-06,180.894889787833
2003-01-07,177.00297282621258
2003-01-08,176.67451640488216
2003-01-09,172.53126498346825
2003-01-10,172.12907560420618
2003-01-13,178.40981728278518
2003-01-14,180.77456482552404
2003-01-15,179.5271880026078
2003-01-16,178.3343117412699
2003-01-17,175.31240363340368
2003-01-20,174.25568160028175
2003-01-21,173.28512558800065
2003-01-22,171.76761132896664
2003-01-23,175.31332562929072
2003-01-24,171.16881153670815
2003-01-27,167.03667988191722
2003-01-28,167.84130999228512
2003-01-29,164.37944275471307
2003-01-30,166.71924925372448
2003-01-31,167.6001112665342
2003-02-03,168.46558135609385
2003-02-04,169.65398369821892
2003-02-05,169.75051019081886
2003-02-06,167.11318412079885
2003-02-07,163.40883042196887
2003-02-10,163.12935468685112
2003-02-11,161.70845040896637
2003-02-12,165.31080192792564
2003-02-13,162.23469935829158
2003-02-14,161.3787942009372
2003-02-17,167.29011125700129
2003-02-18,169.70400070824965
2003-02-19,168.08439794988453
2003-02-20,168.50738416372434
2003-02-21,169.22346022888362
2003-02-24,172.02399591789305
2003-02-25,166.79768711550236
2003-02-26,165.9493980519855
2003-02-27,164.15004070867886
2003-02-28,160.7215047656946
2003-03-03,164.72788458471322
2003-03-04,160.75269172502308
2003-03-05,155.43849723586462
2003-03-06,152.286576466232
2003-03-07,148.2528037154063
2003-03-10,145.58824513523382
2003-03-11,143.39877639089556
2003-03-12,141.18495578651647
2003-03-13,141.36485141287517
2003-03-14,144.26825595330982
2003-03-17,137.47827196362053
2003-03-18,143.02365647606604
2003-03-19,144.37962905495954
2003-03-20,153.4732426598793
2003-03-21,154.85820933833395
2003-03-24,152.32462819542587
2003-03-25,148.3759357751854
2003-03-26,149.24400727593348
2003-03-27,147.19424805687638
2003-03-28,147.08684295834266
2003-03-31,142.44523598162533
2003-04-01,142.2682840858865
2003-04-02,143.52827574550096
2003-04-03,144.3906304421479
2003-04-04,147.7924563796055
2003-04-07,154.56406221703241
2003-04-08,155.29523144356543
2003-04-09,151.33865478481326
2003-04-10,156.70241053082094
2003-04-11,158.52775026195874
2003-04-14,162.5576843477472
2003-04-15,166.53529768553133
2003-04-16,170.11405669792882
2003-04-17,169.65973715849006
2003-04-18,172.04432300882607
2003-04-21,170.60096615032776
2003-04-22,164.54605676354618
2003-04-23,163.28372239194988
2003-04-24,160.14534651006608
2003-04-25,151.72755376157465
2003-04-28,154.62628404847646
2003-04-29,163.35706915578322
2003-04-30,164.16503609296478
2003-05-01,164.13126422789733
2003-05-02,162.67828765912583
2003-05-05,162.70512561799057
2003-05-06,164.61528192115642
2003-05-07,169.7907760658611
2003-05-08,169.7907760658611
2003-05-09,169.80554810755794
2003-05-12,173.66321824351843
2003-05-13,168.97392113220377
2003-05-14,167.63969397283012
2003-05-15,170.9628818194855
2003-05-16,167.87006986351537
2003-05-19,164.91046785897154
2003-05-20,165.7681550361244
2003-05-21,165.36482751368965
2003-05-22,164.0289724274901
2003-05-23,167.83892855381893
2003-05-26,168.49094804455757
2003-05-27,167.56484901323697
2003-05-28,171.96664935847232
2003-05-29,171.48427536641213
2003-05-30,171.850107866311
2003-06-02,176.91381775718796
2003-06-03,174.92452532144733
2003-06-04,176.66105740828013
2003-06-05,177.69116265487523
2003-06-06,177.69116265487523
2003-06-09,180.61462222885376
2003-06-10,180.5931819816176
2003-06-11,180.5883460083795
2003-06-12,181.9997535012198
2003-06-13,184.40429542016113
2003-06-16,183.59517984489221
2003-06-17,188.33171100485217
2003-06-18,189.34470307643602
2003-06-19,190.16137848300193
2003-06-20,189.7615808793189
2003-06-23,184.82006885406162
2003-06-24,180.91197401977652
2003-06-25,184.1881325927456
2003-06-26,185.4532154190205
2003-06-27,185.9729063829671
2003-06-30,183.48570744434164
2003-07-01,185.65544878022394
2003-07-02,189.40314265109632
2003-07-03,189.91745226939585
2003-07-04,192.56799244457034
2003-07-07,196.78668845248626
2003-07-08,199.06080792586226
2003-07-09,197.69401018596895
2003-07-10,196.08264430203644
2003-07-11,196.7962093956296
2003-07-14,201.85912757036164
2003-07-15,198.64469191410356
2003-07-16,197.6658235523478
2003-07-17,197.24668482556166
2003-07-18,190.8296072551202
2003-07-21,190.26206296627825
2003-07-22,192.8528275027962
2003-07-23,194.27295718302867
2003-07-24,197.63604299892427
2003-07-25,200.11890629260392
2003-07-28,203.30605234108572
2003-07-29,204.6893979057929
2003-07-30,199.3450669278459
2003-07-31,199.66980091901917
2003-08-01,203.5990835274935
2003-08-04,201.0495978809096
2003-08-05,199.97139527599194
2003-08-06,195.90993512030917
2003-08-07,196.48462996661982
2003-08-08,195.82107330523468
2003-08-11,196.42079490727235
2003-08-12,196.72164854731975
2003-08-13,200.36575311312606
2003-08-14,204.92003128796108
2003-08-15,204.92003128796108
2003-08-18,205.07275473185703
2003-08-19,207.9735546316729
2003-08-20,207.23833000634602
2003-08-21,215.24083177657658
2003-08-22,215.92977119265805
2003-08-25,217.23447653094308
2003-08-26,213.98637278370245
2003-08-27,213.96289635852972
2003-08-28,210.50852343593345
2003-08-29,214.073478314341
2003-09-01,217.2506417766064
2003-09-02,218.1557663824098
2003-09-03,220.31550394008897
2003-09-04,220.2724541965407
2003-09-05,218.28821796638223
2003-09-08,218.51621069601725
2003-09-09,219.51203243643516
2003-09-10,219.51203243643516
2003-09-11,219.51203243643516
2003-09-12,219.51203243643516
2003-09-15,214.72475597277017
2003-09-16,217.02576217470474
2003-09-17,216.09051266809445
2003-09-18,213.24126833129608
2003-09-19,211.36862818297772
2003-09-22,205.9051257560183
2003-09-23,207.93866776988222
2003-09-24,209.72798057849838
2003-09-25,205.1806023651374
2003-09-26,200.12380338894218
2003-09-29,199.36299881407717
2003-09-30,200.40723516951599
2003-10-01,201.16959514449542
2003-10-02,206.19135671207712
2003-10-03,206.3710441689068
2003-10-06,207.48036564066024
2003-10-07,208.851430416652
2003-10-08,207.30015085490294
2003-10-09,212.57527440744352
2003-10-10,220.29079609415965
2003-10-13,219.30978640021303
2003-10-14,218.22475876582072
2003-10-15,215.7976135825308
2003-10-16,218.07156037910093
2003-10-17,215.90839990567628
2003-10-20,219.10930570322404
2003-10-21,218.85219838266377
2003-10-22,218.4154972987879
2003-10-23,210.57780233453624
2003-10-24,209.35114936739583
2003-10-27,213.83928356995193
2003-10-28,217.29312606641685
2003-10-29,218.90460038175505
2003-10-30,221.72397873462737
2003-10-31,219.3145547241271
2003-11-03,221.9951180042537
2003-11-04,224.7509346812571
2003-11-05,231.36087569603905
2003-11-06,226.65818086233094
2003-11-07,231.1382204733831
2003-11-10,231.27630491835538
2003-11-11,227.94864054971876
2003-11-12,232.0981419274079
2003-11-13,239.15292364902993
2003-11-14,237.4546661318293
2003-11-17,229.99253545132586
2003-11-18,231.87902003750133
2003-11-19,221.20713251035093
2003-11-20,218.03470502011237
2003-11-21,217.85042876978002
2003-11-24,210.88183848962348
2003-11-25,215.95638137624277
2003-11-26,221.51011403669054
2003-11-27,221.23995529466737
2003-11-28,225.50512291076623
2003-12-01,229.47429816229402
2003-12-02,229.84357342170077
2003-12-03,229.5902953466773
2003-12-04,228.66630870478994
2003-12-05,223.7273741989827
2003-12-08,223.43638209284845
2003-12-09,225.70304495240168
2003-12-10,228.36766477751695
2003-12-11,226.95839874268498
2003-12-12,233.00357012921762
2003-12-15,237.5401035302662
2003-12-16,231.6166857219393
2003-12-17,228.73709218006982
2003-12-18,233.68502708773656
2003-12-19,235.1473256318339
2003-12-22,233.3877488627361
2003-12-23,231.88293826442847
2003-12-24,228.99938532771878
2003-12-25,228.99938532771878
2003-12-26,227.37237225830756
2003-12-29,229.63689068807085
2003-12-30,235.56992527191937
2003-12-31,236.72652121219693
2004-01-01,236.72652121219693
2004-01-02,240.3040519131576
2004-01-05,242.05729274773083
2004-01-06,243.77749305308689
2004-01-07,244.76101468834835
2004-01-08,243.90653327182284
2004-01-09,248.70722829069794
2004-01-12,255.0701074144543
2004-01-13,252.23470095903087
2004-01-14,253.37049428844375
2004-01-15,250.30417790552485
2004-01-16,250.4482928908059
2004-01-19,254.3925109932307
2004-01-20,255.38093609257268
2004-01-21,255.27349775176808
2004-01-22,255.27349775176808
2004-01-23,256.13554417727
2004-01-26,258.7191003683011
2004-01-27,257.9610077040541
2004-01-28,260.062094744857
2004-01-29,254.77201610560047
2004-01-30,253.1512490839183
2004-02-02,254.71277653472393
2004-02-03,248.89896645291145
2004-02-04,247.52213177411184
2004-02-05,251.65679888885953
2004-02-06,254.8564267103243
2004-02-09,259.60547252034854
2004-02-10,260.5662857465249
2004-02-11,262.8383614803182
2004-02-12,263.837211650476
2004-02-13,265.9730901485119
2004-02-16,263.98854913789705
2004-02-17,265.914369082207
2004-02-18,265.26621501307244
2004-02-19,263.4110416623135
2004-02-20,262.08329733881965
2004-02-23,259.3865950414476
2004-02-24,257.0966058678734
2004-02-25,259.5588378911672
2004-02-26,259.7387382785284
2004-02-27,264.44072669825056
2004-03-01,264.44072669825056
2004-03-02,270.96306870668906
2004-03-03,267.329692969307
2004-03-04,272.38028413641024
2004-03-05,271.39233597567767
2004-03-08,271.35046640108
2004-03-09,269.08594313773364
2004-03-10,264.07205696431635
2004-03-11,261.3450502307453
2004-03-12,252.59574840614826
2004-03-15,253.6263812451719
2004-03-16,253.74061437064628
2004-03-17,261.8191050730531
2004-03-18,263.0741450941398
2004-03-19,266.6779444488791
2004-03-22,259.02442944853055
2004-03-23,260.5992174349291
2004-03-24,261.04787984850617
2004-03-25,259.14023345877456
2004-03-26,262.2616094480213
2004-03-29,266.108394142214
2004-03-30,266.4147764047614
2004-03-31,268.50962499398844
2004-04-01,269.7185803291855
2004-04-02,271.12240001356827
2004-04-05,271.12240001356827
2004-04-06,274.66638222728415
2004-04-07,277.86979438372344
2004-04-08,280.340587478941
2004-04-09,276.83384744962484
2004-04-12,281.2811138622196
2004-04-13,278.9111153391277
2004-04-14,275.2719684209444
2004-04-15,276.2265309468948
2004-04-16,267.94796690039027
2004-04-19,270.88679809530925
2004-04-20,274.86249292633386
2004-04-21,276.3462087930999
2004-04-22,271.72127593649947
2004-04-23,274.5879473922272
2004-04-26,270.23956744693066
2004-04-27,269.2447015145398
2004-04-28,263.5250691794198
2004-04-29,252.05216426668332
2004-04-30,248.1473080836415
2004-05-03,248.93435988700287
2004-05-04,250.6810045022623
2004-05-05,251.43251072560957
2004-05-06,243.84084727594825
2004-05-07,243.18096339628664
2004-05-10,226.037222592339
2004-05-11,226.02363766330555
2004-05-12,236.16366323512196
2004-05-13,226.31587071468053
2004-05-14,219.66437386555063
2004-05-17,209.5466516220631
2004-05-18,214.7637368963477
2004-05-19,228.1134755149798
2004-05-20,224.91358425645782
2004-05-21,230.4095088068003
2004-05-24,233.14584047964527
2004-05-25,228.7816691778287
2004-05-26,228.58753963249325
2004-05-27,235.42199239122135
2004-05-28,237.96848126297576
2004-05-31,234.4521640659719
2004-06-01,238.4951561135027
2004-06-02,233.94449943395264
2004-06-03,224.82745030945293
2004-06-04,227.7470492180795
2004-06-07,238.26918032356113
2004-06-08,237.88126357309332
2004-06-09,233.42522744045868
2004-06-10,228.3760133234031
2004-06-11,218.97154068817093
2004-06-14,215.88244891908928
2004-06-15,220.70470103823806
2004-06-16,222.61549646688107
2004-06-17,225.88776283050092
2004-06-18,219.73114923062877
2004-06-21,222.13902890158906
2004-06-22,220.6684608152324
2004-06-23,217.88627961686862
2004-06-24,225.88502180610658
2004-06-25,232.39553476899292
2004-06-28,229.47482813887171
2004-06-29,230.78646452369668
2004-06-30,232.4354519129152
2004-07-01,231.00117357939695
2004-07-02,224.50436059839265
2004-07-05,225.55560540948443
2004-07-06,226.2915144847566
2004-07-07,227.83808975023635
2004-07-08,222.857735680857
2004-07-09,224.4581747826962
2004-07-12,225.71444487206634
2004-07-13,225.57156465926073
2004-07-14,220.83678889873676
2004-07-15,219.52159096880152
2004-07-16,220.66422827560638
2004-07-19,225.87912723467613
2004-07-20,222.0489574496646
2004-07-21,227.70711795444143
2004-07-22,224.3725480480581
2004-07-23,221.24819406433957
2004-07-26,221.63407067378594
2004-07-27,221.67096952909887
2004-07-28,224.33306712414554
