Date,SOUTH AFRICA VALUE
2001-05-08,111.1158310290589
2001-05-09,111.63151166903324
2001-05-10,113.85905748632703
2001-05-11,112.78588198813785
2001-05-14,112.09286400688127
2001-05-15,112.14546194733464
2001-05-16,113.48321998826682
2001-05-17,116.25235009827517
2001-05-18,116.20555974971022
2001-05-21,117.89177065270786
2001-05-22,118.68190875886135
2001-05-23,116.95960326151547
2001-05-24,117.58627254038191
2001-05-25,116.89757910883151
2001-05-28,117.46229524789078
2001-05-29,116.88323474904193
2001-05-30,117.09059238418249
2001-05-31,116.90463180613055
2001-06-01,115.13824720379631
2001-06-04,116.28741888446307
2001-06-05,116.70492528532229
2001-06-06,115.28901610697285
2001-06-07,114.78795700172233
2001-06-08,114.38788904442278
2001-06-11,114.73196214939298
2001-06-12,114.32499397742812
2001-06-13,115.342376025782
2001-06-14,114.81508627502237
2001-06-15,113.4741689124537
2001-06-18,113.12172397300395
2001-06-19,114.92333288198955
2001-06-20,112.8198209969956
2001-06-21,114.1255543090617
2001-06-22,114.269077879968
2001-06-25,116.59871937178359
2001-06-26,115.23799783497442
2001-06-27,115.11013609532219
2001-06-28,114.41238111303629
2001-06-29,114.17517714037861
2001-07-02,115.17084395862274
2001-07-03,112.53891551165053
2001-07-04,109.38987355444702
2001-07-05,106.65270469623148
2001-07-06,105.787107334968
2001-07-09,105.47111882550881
2001-07-10,105.75440546521354
2001-07-11,105.71200216680958
2001-07-12,107.09130885364124
2001-07-13,108.03396901090645
2001-07-16,108.53997263386941
2001-07-17,105.9000991511402
2001-07-18,104.68096401133042
2001-07-19,104.92347469617813
2001-07-20,103.45592825662284
2001-07-23,104.25094757538488
2001-07-24,103.35908935637131
2001-07-25,101.25909402003226
2001-07-26,101.47998437942286
2001-07-27,101.97223113956996
2001-07-30,102.6783081075804
2001-07-31,102.21373702882931
2001-08-01,103.87729648511342
2001-08-02,106.24793162165105
2001-08-03,105.24851722193267
2001-08-06,103.94030375664063
2001-08-07,102.30233135601284
2001-08-08,100.74766091513533
2001-08-09,101.0388620151652
2001-08-10,101.23843236640356
2001-08-13,101.60662139719435
2001-08-14,102.45427236298777
2001-08-15,103.5313539863539
2001-08-16,103.82644452056859
2001-08-17,103.32577194709334
2001-08-20,102.46585864379328
2001-08-21,101.85893261079126
2001-08-22,104.07750917216975
2001-08-23,104.88491917731713
2001-08-24,106.0961999614239
2001-08-27,108.15967627509644
2001-08-28,108.10693971695261
2001-08-29,108.2429714009568
2001-08-30,107.09073355769725
2001-08-31,106.85768048402322
2001-09-03,105.12950422193339
2001-09-04,105.31118789435999
2001-09-05,105.34035284069876
2001-09-06,103.8295534137456
2001-09-07,102.25553710579912
2001-09-10,100.9459202348757
2001-09-11,98.51807980545308
2001-09-12,94.08800824306552
2001-09-13,96.16035618462239
2001-09-14,94.221620732667
2001-09-17,91.8153881706707
2001-09-18,90.8946327333419
2001-09-19,91.31273602797631
2001-09-20,86.65729539019559
2001-09-21,83.17703037384453
2001-09-24,83.36717863757404
2001-09-25,88.4980733726546
2001-09-26,89.05722911286321
2001-09-27,88.72091050237401
2001-09-28,90.75854810676306
2001-10-01,90.82937070694086
2001-10-02,90.59430521663754
2001-10-03,89.85889146735606
2001-10-04,93.83321960922541
2001-10-05,93.84908011772441
2001-10-08,94.50956047552938
2001-10-09,93.31969772729946
2001-10-10,93.0265336490606
2001-10-11,95.40424838294699
2001-10-12,95.27234735534985
2001-10-15,95.38562530274231
2001-10-16,95.29799504800106
2001-10-17,95.46470556002943
2001-10-18,94.26748379970097
2001-10-19,94.18932806148118
2001-10-22,92.93956103974064
2001-10-23,93.33295621162823
2001-10-24,94.15791416237963
2001-10-25,94.48261133177681
2001-10-26,94.57729702461152
2001-10-29,95.36610285105647
2001-10-30,93.03177753406777
2001-10-31,93.27455608177289
2001-11-01,93.32033557594201
2001-11-02,94.13546031004533
2001-11-05,95.20545997574615
2001-11-06,94.10717082406126
2001-11-07,93.77937784236855
2001-11-08,93.91106579301744
2001-11-09,93.60075568870748
2001-11-12,93.95835260664097
2001-11-13,95.83803195288195
2001-11-14,98.93125085512226
2001-11-15,101.54253388496093
2001-11-16,99.64607814296113
2001-11-19,99.92700107682701
2001-11-20,99.5713687677272
2001-11-21,98.6652727441129
2001-11-22,97.53569852893034
2001-11-23,97.79199755953503
2001-11-26,99.56451413651754
2001-11-27,99.02376954185969
2001-11-28,99.8868810535882
2001-11-29,96.76886464437403
2001-11-30,97.78659866170584
2001-12-03,97.9203427463027
2001-12-04,97.9769846164281
2001-12-05,97.94350572530062
2001-12-06,100.33781457434273
2001-12-07,97.56371819407754
2001-12-10,98.75176412948866
2001-12-11,95.07739944125731
2001-12-12,93.43188459671762
2001-12-13,91.1116929922916
2001-12-14,91.67584508040123
2001-12-17,94.62187646564877
2001-12-18,92.65452285053304
2001-12-19,90.40455376494478
2001-12-20,87.95169743306724
2001-12-21,89.87034429963047
2001-12-24,91.65153797645728
2001-12-25,91.65153797645728
2001-12-26,92.11267779017528
2001-12-27,92.33806057954197
2001-12-28,92.01555779926288
2001-12-31,92.18188351446996
2002-01-01,92.18188351446996
2002-01-02,92.82701946652502
2002-01-03,92.7669682317291
2002-01-04,97.2805703245132
2002-01-07,100.50506611540733
2002-01-08,102.02532763975402
2002-01-09,103.59727260739564
2002-01-10,103.28849957394725
2002-01-11,103.72795193278289
2002-01-14,100.26446103966856
2002-01-15,99.4775009484876
2002-01-16,97.30623184780859
2002-01-17,97.80518008109537
2002-01-18,97.12975837751183
2002-01-21,96.91099611854034
2002-01-22,97.14719398721921
2002-01-23,98.13038659507977
2002-01-24,99.61213642763262
2002-01-25,97.66415479299579
2002-01-28,97.47127717116575
2002-01-29,97.4109630506207
2002-01-30,94.90308079933041
2002-01-31,96.39844690531964
2002-02-01,98.38315616801587
2002-02-04,97.92231355312911
2002-02-05,97.67837436280075
2002-02-06,100.54988706988907
2002-02-07,99.71781877253218
2002-02-08,99.66893729950803
2002-02-11,99.69746869710829
2002-02-12,101.69411119399864
2002-02-13,102.54051493749621
2002-02-14,104.77616912324179
2002-02-15,103.77790321024379
2002-02-18,101.14435977655042
2002-02-19,99.99237488750752
2002-02-20,99.17758250974174
2002-02-21,97.27343840809283
2002-02-22,97.836890264409
2002-02-25,100.47015200047144
2002-02-26,102.46257306928757
2002-02-27,103.01511888696848
2002-02-28,99.76155653753767
2002-03-01,100.11732005781718
2002-03-04,103.30042563383878
2002-03-05,103.77228372163138
2002-03-06,102.55616711247046
2002-03-07,101.15452901456658
2002-03-08,101.27405199730642
2002-03-11,101.63226754748686
2002-03-12,98.42468847629098
2002-03-13,97.63512089893226
2002-03-14,96.5339157822855
2002-03-15,95.58996578382924
2002-03-18,97.83534339539246
2002-03-19,100.29535644639486
2002-03-20,98.17770292032165
2002-03-21,99.57352173592669
2002-03-22,98.15810507698619
2002-03-25,96.28216441297364
2002-03-26,96.64343048251686
2002-03-27,96.7781325089871
2002-03-28,97.15530580467696
2002-03-29,97.15530580467696
2002-04-01,97.19806782307693
2002-04-02,101.01431881816566
2002-04-03,102.24609315930802
2002-04-04,101.27702864969588
2002-04-05,102.95151178624337
2002-04-08,100.58117029669842
2002-04-09,100.44785551983409
2002-04-10,100.68288331956761
2002-04-11,99.46766412748703
2002-04-12,98.48033675818775
2002-04-15,98.48483915400489
2002-04-16,99.86453507123358
2002-04-17,102.46922934012808
2002-04-18,101.19764086156343
2002-04-19,102.06938157784252
2002-04-22,101.80059702232508
2002-04-23,99.81914930380442
2002-04-24,97.9950944333838
2002-04-25,98.63967493169385
2002-04-26,99.25988801011506
2002-04-29,100.36789969726046
2002-04-30,100.47355333678473
2002-05-01,100.98304351982047
2002-05-02,101.12295639979538
2002-05-03,103.74061742220606
2002-05-06,105.97986410307897
2002-05-07,107.77058272132089
2002-05-08,110.09362525586808
2002-05-09,110.11300252299151
2002-05-10,111.11366178481113
2002-05-13,111.53900077943884
2002-05-14,113.52513938322153
2002-05-15,112.45966357894984
2002-05-16,112.08783776211865
2002-05-17,111.82200275312441
2002-05-20,112.06928767358204
2002-05-21,112.98045767497426
2002-05-22,113.95960632315297
2002-05-23,111.7704447622759
2002-05-24,114.04286988290512
2002-05-27,114.37068388649143
2002-05-28,114.75586090952342
2002-05-29,114.84964269255622
2002-05-30,114.03190982517486
2002-05-31,113.75610477702297
2002-06-03,115.91708050943726
2002-06-04,117.7160426429932
2002-06-05,113.76667930896195
2002-06-06,113.01138135041157
2002-06-07,111.6299236984364
2002-06-10,110.72041900178063
2002-06-11,110.58813826279633
2002-06-12,109.96773554538103
2002-06-13,106.91292733447023
2002-06-14,103.81340940051767
2002-06-17,102.46304275887614
2002-06-18,106.17725894240866
2002-06-19,105.87842950775598
2002-06-20,105.62454742303781
2002-06-21,105.32089680600996
2002-06-24,103.23540919301003
2002-06-25,101.65586807126536
2002-06-26,99.17311178824349
2002-06-27,100.22613472340315
2002-06-28,102.64502866256186
2002-07-01,105.36277098165517
2002-07-02,103.70875182656573
2002-07-03,100.49162970605282
2002-07-04,101.40843733277201
2002-07-05,104.69502835135933
2002-07-08,104.37463679785866
2002-07-09,104.19900098339191
2002-07-10,102.35643269967073
2002-07-11,98.6996835586115
2002-07-12,98.92477423773136
2002-07-15,97.5110530098553
2002-07-16,98.39618843888778
2002-07-17,99.6075184095147
2002-07-18,103.49130344469974
2002-07-19,101.52015710957588
2002-07-22,97.51654559266355
2002-07-23,93.33496292945196
2002-07-24,88.65485810900046
2002-07-25,92.29515737852363
2002-07-26,87.9267841877809
2002-07-29,87.32088937104864
2002-07-30,88.85312998302636
2002-07-31,82.55283016272728
2002-08-01,83.31600911689662
2002-08-02,81.38532971400572
2002-08-05,75.65127532088063
2002-08-06,77.90072125199389
2002-08-07,80.54406876441126
2002-08-08,82.39034182342473
2002-08-09,82.05975721806682
2002-08-12,82.40988383931234
2002-08-13,81.07998612925157
2002-08-14,79.9123950191156
2002-08-15,80.80091766486838
2002-08-16,79.48743266567189
2002-08-19,80.64208118269232
2002-08-20,80.54236564032803
2002-08-21,81.75376599524091
2002-08-22,82.97886762387046
2002-08-23,83.1762904527891
2002-08-26,81.91710581917648
2002-08-27,85.39233081564285
2002-08-28,83.82002540339555
2002-08-29,82.19965619407724
2002-08-30,83.3100444888338
2002-09-02,83.06591245218658
2002-09-03,78.94398771257835
2002-09-04,78.39590558025249
2002-09-05,77.11362359336448
2002-09-06,79.01941867343957
2002-09-09,80.21568818821419
2002-09-10,82.76021664794604
2002-09-11,85.08069713454023
2002-09-12,82.86687464627352
2002-09-13,81.0426716722664
2002-09-16,80.41082519512948
2002-09-17,81.7672053856884
2002-09-18,79.8296953254941
2002-09-19,78.48591979212605
2002-09-20,79.45675773118225
2002-09-23,77.92716723345862
2002-09-24,77.77255200874072
2002-09-25,79.04608098346715
2002-09-26,83.05185292988149
2002-09-27,84.6058855756721
2002-09-30,81.22792070565171
2002-10-01,83.87720565929904
2002-10-02,85.19573488761155
2002-10-03,85.11544383133985
2002-10-04,86.10923642707851
2002-10-07,82.49875145492369
2002-10-08,82.9336481916773
2002-10-09,81.13819526921554
2002-10-10,80.69060157718427
2002-10-11,83.89923466637785
2002-10-14,82.63661758787
2002-10-15,85.94905787806896
2002-10-16,85.04673621372581
2002-10-17,88.0166645930078
2002-10-18,87.50049640031588
2002-10-21,88.24
2002-10-22,90.93447759858587
2002-10-23,89.85990586562806
2002-10-24,91.05013232878765
2002-10-25,89.07753447152407
2002-10-28,89.50203683935797
2002-10-29,86.06094329362027
2002-10-30,85.95796858085139
2002-10-31,87.04713854291691
2002-11-01,89.454616664773
2002-11-04,88.36396591225825
2002-11-05,89.18901958780329
2002-11-06,90.77663500116981
2002-11-07,93.41959461803408
2002-11-08,93.36685956979812
2002-11-11,92.7937154593895
2002-11-12,92.49167263356935
2002-11-13,92.09703292871153
2002-11-14,93.68076827847625
2002-11-15,93.66758854533184
2002-11-18,96.35329361520246
2002-11-19,94.6938451690201
2002-11-20,93.5397861693838
2002-11-21,95.52043773007163
2002-11-22,96.79205755388679
2002-11-25,96.42615073532058
2002-11-26,93.78195627659122
2002-11-27,94.57485565120113
2002-11-28,95.17560345301027
2002-11-29,97.51474304767484
2002-12-02,98.7571749842959
2002-12-03,97.77051374881752
2002-12-04,97.79824496991051
2002-12-05,97.57482165416171
2002-12-06,94.59950173490725
2002-12-09,95.17046915690932
2002-12-10,93.90451529644292
2002-12-11,93.1984385232447
2002-12-12,92.42705595126766
2002-12-13,94.97141088263031
2002-12-16,95.16173544108136
2002-12-17,97.39226791858574
2002-12-18,98.99312201637825
2002-12-19,98.09114122777322
2002-12-20,97.833210818851
2002-12-23,98.57933128037331
2002-12-24,97.25857490908756
2002-12-25,97.25857490908756
2002-12-26,98.03967991655834
2002-12-27,99.16975539456516
2002-12-30,100.36967230650596
2002-12-31,100.24548958074188
2003-01-01,100.24548958074188
2003-01-02,101.36336290794655
2003-01-03,102.50132666385475
2003-01-06,100.5493124762213
2003-01-07,100.99508967671233
2003-01-08,100.63847539397877
2003-01-09,100.74522909179676
2003-01-10,100.75457712196891
2003-01-13,102.52601308961064
2003-01-14,101.4389902330201
2003-01-15,102.55447802619193
2003-01-16,101.25738093299202
2003-01-17,101.46926043382992
2003-01-20,100.70062968717869
2003-01-21,99.23743545809468
2003-01-22,98.84591797114022
2003-01-23,99.52696052471818
2003-01-24,97.65802940471784
2003-01-27,95.60176724305296
2003-01-28,96.22987859560618
2003-01-29,97.51998177894218
2003-01-30,96.92596310898674
2003-01-31,96.36084714246044
2003-02-03,97.4197871521089
2003-02-04,99.69276539911334
2003-02-05,99.06848670627707
2003-02-06,100.7542260324198
2003-02-07,100.76295715483276
2003-02-10,99.21490709171147
2003-02-11,100.45926866218775
2003-02-12,99.79403133078925
2003-02-13,97.39014266963542
2003-02-14,97.955166587527
2003-02-17,99.14621604168266
2003-02-18,98.24976817336916
2003-02-19,98.27768106170238
2003-02-20,98.47200469285659
2003-02-21,99.5817552023228
2003-02-24,98.88753163734646
2003-02-25,96.81016658837285
2003-02-26,98.19049175421766
2003-02-27,97.61468827694505
2003-02-28,98.28337997918855
2003-03-03,99.8614816161399
2003-03-04,98.83532799558364
2003-03-05,99.3269407840786
2003-03-06,96.62950780157333
2003-03-07,95.77416471251149
2003-03-10,96.24677109653217
2003-03-11,94.99261252092236
2003-03-12,93.91936017752127
2003-03-13,96.4950634858335
2003-03-14,97.25590373084226
2003-03-17,96.39264691230478
2003-03-18,101.03006732062221
2003-03-19,100.27955579935066
2003-03-20,99.25852423221565
2003-03-21,98.45707667214445
2003-03-24,98.90683042042933
2003-03-25,98.81956586167608
2003-03-26,99.38291731494819
2003-03-27,98.78823827337645
2003-03-28,96.44131395340526
2003-03-31,96.48745035913122
2003-04-01,97.93006787733582
2003-04-02,99.73724894363373
2003-04-03,101.28002128161333
2003-04-04,99.18798396917559
2003-04-07,102.19528267885184
2003-04-08,99.93468077969358
2003-04-09,99.67405810887607
2003-04-10,99.55290620698099
2003-04-11,100.81702455174394
2003-04-14,101.6603652062217
2003-04-15,102.60039663176809
2003-04-16,102.5203386863835
2003-04-17,102.51612002897794
2003-04-18,102.51612002897794
2003-04-21,102.14687401708578
2003-04-22,101.94651721380433
2003-04-23,102.24044446296445
2003-04-24,100.4917187274439
2003-04-25,100.7378022294053
2003-04-28,101.58050843631709
2003-04-29,102.67703967366491
2003-04-30,103.99814677668597
2003-05-01,104.05248750652459
2003-05-02,103.2954212861911
2003-05-05,106.35944179518275
2003-05-06,106.12606393370243
2003-05-07,104.75165002427939
2003-05-08,102.64713140696357
2003-05-09,104.30614760997042
2003-05-12,105.42649359294097
2003-05-13,106.18605505255371
2003-05-14,105.76814639168148
2003-05-15,104.69178334983278
2003-05-16,105.37200658717468
2003-05-19,102.94535077891031
2003-05-20,103.40931229135263
2003-05-21,103.40622658760996
2003-05-22,103.14744828399337
2003-05-23,104.63224768020844
2003-05-26,105.45472329025033
2003-05-27,103.61236992401643
2003-05-28,105.18194846338817
2003-05-29,106.58739459632126
2003-05-30,108.21102667134151
2003-06-02,109.18102405464346
2003-06-03,108.3811715583711
2003-06-04,108.20377270710662
2003-06-05,111.66628645985169
2003-06-06,112.77896703431328
2003-06-09,112.47709384356062
2003-06-10,112.44246685626769
2003-06-11,111.64693995835736
2003-06-12,112.43302822238587
2003-06-13,111.49490660794329
2003-06-16,112.55385118143417
2003-06-17,113.82894557499478
2003-06-18,112.11395930574731
2003-06-19,112.80057255229937
2003-06-20,112.59278279034139
2003-06-23,110.74949298303463
2003-06-24,110.20129943160482
2003-06-25,110.09639239677028
2003-06-26,109.94981120548853
2003-06-27,111.14004001783854
2003-06-30,111.63842691844407
2003-07-01,112.00952584685207
2003-07-02,113.38535656170971
2003-07-03,114.55347559357295
2003-07-04,113.13914606363167
2003-07-07,114.63284062454
2003-07-08,115.55735869554631
2003-07-09,114.84179213877495
2003-07-10,114.79229871005414
2003-07-11,114.88009081987838
2003-07-14,117.80896478387305
2003-07-15,116.34974543480641
2003-07-16,114.70609350305216
2003-07-17,113.33388642001695
2003-07-18,113.52344844973595
2003-07-21,112.90920465159222
2003-07-22,113.61124645400456
2003-07-23,114.62028592743131
2003-07-24,116.46592280392527
2003-07-25,119.65541674154292
2003-07-28,121.9223112574452
2003-07-29,120.9114200238983
2003-07-30,119.78058609660943
2003-07-31,120.11142216673773
2003-08-01,119.82211347421436
2003-08-04,120.25797078760151
2003-08-05,120.41467544603556
2003-08-06,120.42391671042971
2003-08-07,121.6744716348609
2003-08-08,120.81306606542667
2003-08-11,121.63912894704526
2003-08-12,122.80397007498745
2003-08-13,123.36053113438885
2003-08-14,123.17149610148375
2003-08-15,122.77592803718858
2003-08-18,124.74551619638393
2003-08-19,125.50364074855844
2003-08-20,124.96842238713873
2003-08-21,125.95515314186164
2003-08-22,126.51870080779051
2003-08-25,125.37664661577487
2003-08-26,124.9578585966353
2003-08-27,124.97205977323999
2003-08-28,125.7513621238161
2003-08-29,126.14554518781762
2003-09-01,127.52716122365314
2003-09-02,126.24094521356696
2003-09-03,129.32102985124484
2003-09-04,128.87937477211287
2003-09-05,128.58204271322558
2003-09-08,127.81570225961634
2003-09-09,128.29802805542437
2003-09-10,127.70178199408683
2003-09-11,126.73514720201482
2003-09-12,126.16176054739165
2003-09-15,126.23757389328382
2003-09-16,125.98978132303652
2003-09-17,127.14451239396021
2003-09-18,127.76726923640597
2003-09-19,126.95329614867303
2003-09-22,127.58217878403867
2003-09-23,127.3941228760705
2003-09-24,127.4612077222401
2003-09-25,127.29302028975836
2003-09-26,126.14470998606666
2003-09-29,126.53023555191737
2003-09-30,125.81501607555342
2003-10-01,127.36324007415452
2003-10-02,129.94268711942613
2003-10-03,132.25646489077494
2003-10-06,133.29710199847023
2003-10-07,133.47813486123485
2003-10-08,134.32832670136023
2003-10-09,137.03668403292326
2003-10-10,136.84122933037523
2003-10-13,138.4569554691914
2003-10-14,137.77095739198637
2003-10-15,137.3988464644918
2003-10-16,138.44426704427207
2003-10-17,137.02532184969152
2003-10-20,135.93522291351744
2003-10-21,136.41103900529242
2003-10-22,135.9350199928534
2003-10-23,135.37700808312434
2003-10-24,136.36859073651706
2003-10-27,137.1420697489037
2003-10-28,137.25803055229906
2003-10-29,138.53677200262368
2003-10-30,140.71479043239762
2003-10-31,139.95324238232823
2003-11-03,141.3019699509341
2003-11-04,141.86091344106504
2003-11-05,141.57289039122227
2003-11-06,142.50217788096052
2003-11-07,143.61746608607004
2003-11-10,142.89150891994672
2003-11-11,140.91601626539932
2003-11-12,141.94840675202155
2003-11-13,145.67500071317286
2003-11-14,147.83874826210084
2003-11-17,144.99381104886882
2003-11-18,144.7648111585362
2003-11-19,145.02786524526834
2003-11-20,142.72096780185015
2003-11-21,145.18519795794572
2003-11-24,143.33869019253444
2003-11-25,144.82612097994735
2003-11-26,147.30700429548153
2003-11-27,147.4347840984163
2003-11-28,149.604106022213
2003-12-01,154.43524968553652
2003-12-02,153.91309990620883
2003-12-03,153.4758966950105
2003-12-04,151.24034342993758
2003-12-05,153.56668932358926
2003-12-08,150.55902140733676
2003-12-09,151.46176085598947
2003-12-10,149.30049925716014
2003-12-11,150.07482313533617
2003-12-12,150.12207132126707
2003-12-15,152.81277169534832
2003-12-16,152.18181058532033
2003-12-17,150.60989336145406
2003-12-18,150.21202603706251
2003-12-19,147.57953576152258
2003-12-22,147.35485711870658
2003-12-23,148.50382175832425
2003-12-24,152.5656242836033
2003-12-25,152.5656242836033
2003-12-26,152.62263684873173
2003-12-29,151.7096035810185
2003-12-30,154.9843783514339
2003-12-31,152.93964211225548
2004-01-01,152.93964211225548
2004-01-02,157.61373804984314
2004-01-05,162.5316100675674
2004-01-06,159.7495688483494
2004-01-07,158.5119368338116
2004-01-08,156.29483779217387
2004-01-09,155.01476699377983
2004-01-12,152.0346008450244
2004-01-13,155.96608778064012
2004-01-14,152.57387499186174
2004-01-15,147.87485335166494
2004-01-16,150.56512307307176
2004-01-19,151.38554781848063
2004-01-20,153.5451900980058
2004-01-21,151.81290708803655
2004-01-22,153.77198580103232
2004-01-23,154.26534304944357
2004-01-26,155.31278483255775
2004-01-27,154.91572377171718
2004-01-28,156.9041080203359
2004-01-29,155.02058732197267
2004-01-30,155.3704717093429
2004-02-02,156.68342646551343
2004-02-03,159.83693056610008
2004-02-04,158.34461365421961
2004-02-05,155.62620690984215
2004-02-06,156.97695741545186
2004-02-09,157.7979789349088
2004-02-10,159.58623659388897
2004-02-11,157.70849920212328
2004-02-12,163.33816880128288
2004-02-13,165.9332760872223
2004-02-16,164.3933376845242
2004-02-17,167.3569519596273
2004-02-18,168.53630714229382
2004-02-19,168.74138636052743
2004-02-20,165.03453651277744
2004-02-23,166.36940520610648
2004-02-24,165.874025645786
2004-02-25,166.2737795148069
2004-02-26,166.16079554785068
2004-02-27,166.56380880651992
2004-03-01,169.2494746564392
2004-03-02,171.1760670532011
2004-03-03,165.69263269692394
2004-03-04,164.8036167401201
2004-03-05,170.7463649125298
2004-03-08,170.537626998598
2004-03-09,171.02363348103074
2004-03-10,166.11275779545053
2004-03-11,162.11483321212586
2004-03-12,161.40709950895464
2004-03-15,161.68027507193963
2004-03-16,162.77053930018116
2004-03-17,161.70327704450986
2004-03-18,166.1198877467741
2004-03-19,165.44617004161336
2004-03-22,169.60391257117257
2004-03-23,166.00047611824832
2004-03-24,163.07501667497974
2004-03-25,163.59457215342863
2004-03-26,164.42164141703714
2004-03-29,167.9243747826909
2004-03-30,171.08454919569297
2004-03-31,172.53287008888617
2004-04-01,173.77879590497486
2004-04-02,173.55193136262875
2004-04-05,175.40680758615693
2004-04-06,176.1954380152073
2004-04-07,178.15803919415868
2004-04-08,177.22294958491307
2004-04-09,177.22294958491307
2004-04-12,178.17330105239918
2004-04-13,174.5186281005034
2004-04-14,172.01609682962828
2004-04-15,170.22074717974158
2004-04-16,173.63464300884968
2004-04-19,171.08266266368918
2004-04-20,172.40501985615734
2004-04-21,165.27586590919915
2004-04-22,161.12502329204568
2004-04-23,162.57523763679447
2004-04-26,163.72267211885588
2004-04-27,163.93632959552107
2004-04-28,159.84751605703326
2004-04-29,158.77617811993352
2004-04-30,154.28931728117266
2004-05-03,153.6817485403895
2004-05-04,158.4766419991626
2004-05-05,160.13262745844045
2004-05-06,156.55268545859093
2004-05-07,154.48765213621513
2004-05-10,148.87939893093127
2004-05-11,152.2219327392181
2004-05-12,151.06385188412173
2004-05-13,150.789123317028
2004-05-14,148.073299970482
2004-05-17,148.4020583009211
2004-05-18,148.00762690879117
2004-05-19,154.91479302716323
2004-05-20,152.7302640620049
2004-05-21,153.29601847745198
2004-05-24,152.67589273686175
2004-05-25,155.09320818725473
2004-05-26,158.58980663340594
2004-05-27,162.56435331030067
2004-05-28,163.15994652988954
2004-05-31,164.4728155972959
2004-06-01,166.84403724108762
2004-06-02,166.32157280564698
2004-06-03,165.22340433750543
2004-06-04,164.08485490876288
2004-06-07,166.1619145679949
2004-06-08,164.93428401313204
2004-06-09,163.95906631484533
2004-06-10,163.84959681050364
2004-06-11,162.72835028855482
2004-06-14,161.18897428526662
2004-06-15,162.52064216373603
2004-06-16,162.1659837945426
2004-06-17,162.79749100650437
2004-06-18,166.6442275119474
2004-06-21,168.34318753747604
2004-06-22,167.75037448751604
2004-06-23,169.00099333388656
2004-06-24,170.28401933137545
2004-06-25,169.9247102122814
2004-06-28,171.85838715274818
2004-06-29,170.8337882343099
2004-06-30,172.18348133857432
2004-07-01,172.93773678778751
2004-07-02,174.55347551594534
2004-07-05,173.14419873572652
2004-07-06,170.62666792046
2004-07-07,173.64975608835095
2004-07-08,174.12587535568406
2004-07-09,172.80801957442642
2004-07-12,174.73732335906087
2004-07-13,176.1085064983034
2004-07-14,177.135418783308
2004-07-15,176.69406345981952
2004-07-16,176.44458319656323
2004-07-19,177.28659790697873
2004-07-20,176.4837154698003
2004-07-21,176.00878403184953
2004-07-22,175.7787505783732
2004-07-23,172.25850846920744
2004-07-26,172.07719576042106
2004-07-27,171.1841550212012
