Date,PERU VALUE
2000-12-29,99.99999999999999
2001-01-01,99.99999999999999
2001-01-02,101.25159368735393
2001-01-03,101.2527441882633
2001-01-04,101.88266969155524
2001-01-05,101.6619221242575
2001-01-08,102.12767905917022
2001-01-09,103.14569857663801
2001-01-10,103.7708206732958
2001-01-11,106.2847721974991
2001-01-12,105.67421088544786
2001-01-15,105.72853132344693
2001-01-16,105.3437194687623
2001-01-17,106.9134842140017
2001-01-18,107.32878181653672
2001-01-19,109.1085209850526
2001-01-22,111.2272687478581
2001-01-23,111.82816738532367
2001-01-24,111.96515342586778
2001-01-25,111.0819352963433
2001-01-26,109.35295700930607
2001-01-29,109.03808278959269
2001-01-30,109.37073598769065
2001-01-31,111.80201234940701
2001-02-01,115.52539242499343
2001-02-02,113.78974400126901
2001-02-05,114.62652845923994
2001-02-06,116.70265057854203
2001-02-07,115.14151172105456
2001-02-08,115.48300056488054
2001-02-09,116.71307125369978
2001-02-12,116.396740036043
2001-02-13,115.54122249748188
2001-02-14,115.81874959678663
2001-02-15,115.99309797367124
2001-02-16,117.15333916047135
2001-02-19,115.21274794279
2001-02-20,114.95989665466365
2001-02-21,114.97952397900825
2001-02-22,113.92401114465177
2001-02-23,111.31691282539771
2001-02-26,112.76791192274774
2001-02-27,112.08292438225264
2001-02-28,111.56757319217066
2001-03-01,112.59284529573458
2001-03-02,111.94928469870543
2001-03-05,110.41871024231531
2001-03-06,111.3702979285964
2001-03-07,113.86189503777533
2001-03-08,114.2630513447146
2001-03-09,115.71753808307464
2001-03-12,113.70888155183833
2001-03-13,113.50861900191538
2001-03-14,112.47123180721401
2001-03-15,114.26433812412944
2001-03-16,115.63438904698685
2001-03-19,116.36856029571419
2001-03-20,117.19483119469037
2001-03-21,116.26775647641955
2001-03-22,115.20180482867575
2001-03-23,114.70525048187216
2001-03-26,115.25100441893349
2001-03-27,113.17960040770983
2001-03-28,114.33105250100591
2001-03-29,115.58600017390528
2001-03-30,115.39737615798687
2001-04-02,116.32072254757038
2001-04-03,115.73433592377013
2001-04-04,115.07726873986775
2001-04-05,115.62928321244719
2001-04-06,113.98200972417779
2001-04-09,106.57129039463962
2001-04-10,105.15578603038261
2001-04-11,103.13755336862258
2001-04-12,103.14940440955061
2001-04-13,103.14940440955061
2001-04-16,103.57619292364745
2001-04-17,103.64176794423399
2001-04-18,103.55139261022995
2001-04-19,105.66492583018835
2001-04-20,107.19579071265777
2001-04-23,104.64250467184304
2001-04-24,104.02077663354001
2001-04-25,103.64888043791886
2001-04-26,102.65908681597055
2001-04-27,100.67363361992334
2001-04-30,101.04367982270139
2001-05-01,101.07077383650643
2001-05-02,101.28028413027336
2001-05-03,100.94934161326668
2001-05-04,102.259155483415
2001-05-07,102.87034103931902
2001-05-08,102.57329648611517
2001-05-09,102.45976512394664
2001-05-10,103.5032906342536
2001-05-11,103.95902437318284
2001-05-14,104.3909662259715
2001-05-15,104.58215345098904
2001-05-16,106.18145937455094
2001-05-17,108.66232955092732
2001-05-18,110.28259069753875
2001-05-21,112.10774873288308
2001-05-22,111.76412109300979
2001-05-23,112.34499458873535
2001-05-24,111.54165841253739
2001-05-25,111.92834744011421
2001-05-28,111.18928210545934
2001-05-29,111.41010526219092
2001-05-30,108.55517561413959
2001-05-31,108.82400702525202
2001-06-01,109.62624614842164
2001-06-04,114.73121591648147
2001-06-05,117.58036410403051
2001-06-06,116.71047658136025
2001-06-07,118.07757487272376
2001-06-08,117.17201324355088
2001-06-11,116.82912930700263
2001-06-12,114.9185312071886
2001-06-13,115.83741372573097
2001-06-14,115.47580286127577
2001-06-15,116.46410518864965
2001-06-18,114.3594401514649
2001-06-19,114.9986091344267
2001-06-20,115.63798876234954
2001-06-21,115.33027749745084
2001-06-22,114.30914573948505
2001-06-25,114.1978730182904
2001-06-26,113.58499215560448
2001-06-27,113.67654187767114
2001-06-28,114.1290860888157
2001-06-29,114.21160907794453
2001-07-02,111.43368417489286
2001-07-03,110.95138201280857
2001-07-04,111.32864579273594
2001-07-05,110.89695586852464
2001-07-06,110.6322873269603
2001-07-09,109.56159117988342
2001-07-10,108.93205091750197
2001-07-11,108.99149657809686
2001-07-12,107.62755195122082
2001-07-13,105.73428533712392
2001-07-16,105.56104307878908
2001-07-17,105.52538431385469
2001-07-18,105.19020727708852
2001-07-19,104.6390973419068
2001-07-20,104.67782593679476
2001-07-23,104.41462357005373
2001-07-24,104.9482163195309
2001-07-25,104.2282607538453
2001-07-26,104.66930012323668
2001-07-27,106.22412551290233
2001-07-30,107.48377429610875
2001-07-31,107.0477369497967
2001-08-01,106.19355991208673
2001-08-02,109.50020488491462
2001-08-03,108.9829844423558
2001-08-06,110.02010299310736
2001-08-07,110.71668929107504
2001-08-08,110.6125335763294
2001-08-09,110.67246497187743
2001-08-10,110.72465220301241
2001-08-13,111.30323309562706
2001-08-14,111.15926625063716
2001-08-15,110.99626781662295
2001-08-16,110.46607362857829
2001-08-17,110.12976060051032
2001-08-20,109.79860243947854
2001-08-21,109.09770460635968
2001-08-22,109.46521573852347
2001-08-23,109.50856232177044
2001-08-24,109.20114171490792
2001-08-27,109.53547689703338
2001-08-28,106.66413865338446
2001-08-29,109.20405230764958
2001-08-30,109.2099367047751
2001-08-31,109.81544115837278
2001-09-03,109.66694317007034
2001-09-04,111.38094851245941
2001-09-05,112.17300574711419
2001-09-06,112.00191997126996
2001-09-07,111.82992807224007
2001-09-10,112.1355934636824
2001-09-11,109.31703717673477
2001-09-12,109.3478777243406
2001-09-13,109.34507203154836
2001-09-14,110.16911198036239
2001-09-17,107.13328614735862
2001-09-18,106.07116706408772
2001-09-19,105.56999418747324
2001-09-20,100.99794718953405
2001-09-21,98.50760914100687
2001-09-24,98.97754786684915
2001-09-25,99.81087339054707
2001-09-26,99.57371243303496
2001-09-27,100.15984239977811
2001-09-28,98.29688658064053
2001-10-01,98.24707978607829
2001-10-02,97.22654515870008
2001-10-03,96.10361714889093
2001-10-04,95.1009681035057
2001-10-05,94.81753263532183
2001-10-08,96.14418539165894
2001-10-09,92.52087763719607
2001-10-10,92.14164847315554
2001-10-11,93.76240435586789
2001-10-12,92.99924344837173
2001-10-15,92.97978189336405
2001-10-16,93.09099135972195
2001-10-17,93.29575205424372
2001-10-18,94.24450423170966
2001-10-19,94.81388800612041
2001-10-22,94.52317494111811
2001-10-23,94.22225535780572
2001-10-24,94.63353761854253
2001-10-25,94.00338315554016
2001-10-26,93.66090724080728
2001-10-29,93.98539722618234
2001-10-30,93.13444856974134
2001-10-31,93.01141378816496
2001-11-01,93.00639621963697
2001-11-02,93.00639621963697
2001-11-05,92.70860593449048
2001-11-06,92.37303625198234
2001-11-07,94.96216975690639
2001-11-08,94.38394289762721
2001-11-09,93.99844055706045
2001-11-12,92.53957900219487
2001-11-13,94.37295224112874
2001-11-14,96.00234415618718
2001-11-15,97.69749847984468
2001-11-16,98.7643728288329
2001-11-19,98.83298390212428
2001-11-20,100.69621056420621
2001-11-21,98.8015359997866
2001-11-22,101.51889610295527
2001-11-23,103.02947964248277
2001-11-26,102.48983206795242
2001-11-27,102.08953211684376
2001-11-28,102.54808105113001
2001-11-29,102.41731857543445
2001-11-30,101.94770186719457
2001-12-03,101.07865024332925
2001-12-04,100.13366404287396
2001-12-05,101.21687962487458
2001-12-06,102.07677782736779
2001-12-07,102.23747320874368
2001-12-10,100.90827169048399
2001-12-11,101.83854041525758
2001-12-12,102.97640496914825
2001-12-13,102.81509462031879
2001-12-14,102.19417942939484
2001-12-17,103.40509935384364
2001-12-18,102.91182750574738
2001-12-19,102.42638482046863
2001-12-20,100.80061976469395
2001-12-21,101.14476459812893
2001-12-24,101.12641815292297
2001-12-25,101.12641815292297
2001-12-26,101.66692889204218
2001-12-27,101.48039337508713
2001-12-28,102.12337320426262
2001-12-31,102.09865159444283
2002-01-01,102.09865159444283
2002-01-02,101.80304350822735
2002-01-03,100.97426384579268
2002-01-04,101.68014121065963
