Date,HUNGARY VALUE
2000-12-29,99.99999999999999
2001-01-01,99.99999999999999
2001-01-02,98.40521749713649
2001-01-03,98.1365817993284
2001-01-04,103.4417912131665
2001-01-05,102.4615725090651
2001-01-08,103.60537456225374
2001-01-09,101.52982899184418
2001-01-10,99.19092377751367
2001-01-11,98.98365622974482
2001-01-12,101.5444629390198
2001-01-15,100.90028161337973
2001-01-16,100.10303144820332
2001-01-17,100.65254208017805
2001-01-18,101.8069307068358
2001-01-19,101.67874653460352
2001-01-22,100.6193902848447
2001-01-23,99.97476107526714
2001-01-24,99.41045647811123
2001-01-25,99.62283108096452
2001-01-26,99.43135774616985
2001-01-29,99.78151938233549
2001-01-30,100.32802567461795
2001-01-31,102.16571312369203
2001-02-01,101.2073167637758
2001-02-02,100.67561611932919
2001-02-05,99.01073357843907
2001-02-06,98.4575670657663
2001-02-07,98.60212218139901
2001-02-08,98.17562998395033
2001-02-09,97.4341325000484
2001-02-12,97.91594511967057
2001-02-13,97.75275999472876
2001-02-14,97.45580190308739
2001-02-15,95.44566116817488
2001-02-16,94.12999224350908
2001-02-19,94.79249594137515
2001-02-20,93.65128900926602
2001-02-21,90.88688787727475
2001-02-22,88.05911355630731
2001-02-23,88.97109329398248
2001-02-26,90.99903472595211
2001-02-27,92.50399263269136
2001-02-28,91.81490771164916
2001-03-01,92.0836781099607
2001-03-02,93.07090984317959
2001-03-05,94.41830130460541
2001-03-06,93.40051164989912
2001-03-07,93.33602230578504
2001-03-08,93.01152507075592
2001-03-09,93.05444118112668
2001-03-12,92.96953340266012
2001-03-13,91.37226222987518
2001-03-14,86.97728793004705
2001-03-15,86.47716334564443
2001-03-16,85.58465553975367
2001-03-19,85.65209510953318
2001-03-20,86.54539477398666
2001-03-21,83.60939497715214
2001-03-22,79.19462923706014
2001-03-23,82.17391420403429
2001-03-26,84.01758190613157
2001-03-27,83.84388639850579
2001-03-28,82.30795115338569
2001-03-29,80.6013909334169
2001-03-30,80.92926483732069
2001-04-02,79.79525337322725
2001-04-03,78.42624562898283
2001-04-04,78.38252230010256
2001-04-05,81.59846560523513
2001-04-06,81.93228165599321
2001-04-09,81.8142561719999
2001-04-10,82.30993341330287
2001-04-11,83.6290630863933
2001-04-12,84.7473920189091
2001-04-13,85.20671381657436
2001-04-16,84.31635120904512
2001-04-17,84.62392497324632
2001-04-18,85.14311319971759
2001-04-19,84.78156957059909
2001-04-20,85.87970216437164
2001-04-23,84.31567936286889
2001-04-24,84.28532133788455
2001-04-25,85.0117355176207
2001-04-26,84.7414015105309
2001-04-27,83.19041588171225
2001-04-30,82.62609033653088
2001-05-01,83.05034366359018
2001-05-02,84.48993315316724
2001-05-03,85.3638366754706
2001-05-04,87.89608116559218
2001-05-07,87.11130970899096
2001-05-08,86.47918101743578
2001-05-09,85.99443060267284
2001-05-10,85.56049871713381
2001-05-11,84.54551229669455
2001-05-14,83.11393123567649
2001-05-15,83.53420818234696
2001-05-16,82.93279013239558
2001-05-17,84.1474298798281
2001-05-18,83.12592414178786
2001-05-21,84.4406096680509
2001-05-22,84.4038628501886
2001-05-23,82.64646494762499
2001-05-24,82.61383319313617
2001-05-25,82.76848035901637
2001-05-28,84.18912995887558
2001-05-29,83.6757424187302
2001-05-30,84.45534291608149
2001-05-31,85.11407915798563
2001-06-01,84.53558030872853
2001-06-04,84.61178044121174
2001-06-05,85.2035246642001
2001-06-06,85.39880384799778
2001-06-07,85.2461318153125
2001-06-08,85.29331367246702
2001-06-11,84.07132457579694
2001-06-12,83.76957339041023
2001-06-13,84.24967143629307
2001-06-14,83.16733224728158
2001-06-15,85.62717264174991
2001-06-18,85.69447507292817
2001-06-19,85.36385180917472
2001-06-20,84.92645431878942
2001-06-21,84.03923978432205
2001-06-22,82.25881675795905
2001-06-25,84.02447354142029
2001-06-26,83.09424582878653
2001-06-27,84.6772171471331
2001-06-28,83.79960210509923
2001-06-29,83.96720089799545
2001-07-02,84.74820096826228
2001-07-03,84.10653174638017
2001-07-04,84.20331439350294
2001-07-05,82.80821494011803
2001-07-06,81.29715132752447
2001-07-09,81.5638740003587
2001-07-10,81.24289083365414
2001-07-11,78.8301733304794
2001-07-12,78.3985026268681
2001-07-13,78.86767483184637
2001-07-16,79.13762240891843
2001-07-17,79.11624659739003
2001-07-18,82.38631541803485
2001-07-19,85.0858115596639
2001-07-20,84.77539864940644
2001-07-23,84.49112408209194
2001-07-24,85.31628940979668
2001-07-25,85.09775956154868
2001-07-26,85.40857206128902
2001-07-27,86.02132463537724
2001-07-30,85.89027620647028
2001-07-31,85.44189925371549
2001-08-01,85.89253919883916
2001-08-02,87.10138820761158
2001-08-03,88.16263714794557
2001-08-06,86.60929022440125
2001-08-07,86.46930380064089
2001-08-08,86.89241384132919
2001-08-09,88.29934885503887
2001-08-10,88.5857748246948
2001-08-13,89.45274670200376
2001-08-14,87.68775642030124
2001-08-15,87.16312718107686
2001-08-16,85.07008784793786
2001-08-17,84.64289857281373
2001-08-20,84.34717650293365
2001-08-21,83.31072565315841
2001-08-22,83.58969372315111
2001-08-23,84.88400155399088
2001-08-24,85.09828390433204
2001-08-27,84.87924968385306
2001-08-28,84.64721881820785
2001-08-29,84.25599676409593
2001-08-30,84.33913218738755
2001-08-31,83.85267212312445
2001-09-03,83.85260458491673
2001-09-04,81.98427554388208
2001-09-05,82.59294298130699
2001-09-06,82.58944541905025
2001-09-07,83.99333024364718
2001-09-10,82.57150602719571
2001-09-11,78.65087585852616
2001-09-12,76.2903215999854
2001-09-13,78.23318084977105
2001-09-14,77.7185713964493
2001-09-17,75.02491617024636
2001-09-18,76.45286597607569
2001-09-19,79.00298020542972
2001-09-20,77.64775147718275
2001-09-21,73.08387911518071
2001-09-24,74.73249253613305
2001-09-25,78.250863327077
2001-09-26,79.64949850981873
2001-09-27,81.7363478156706
2001-09-28,82.4996460798849
2001-10-01,82.85140242428781
2001-10-02,84.25550080155001
2001-10-03,85.96672684036031
2001-10-04,85.52592201923272
2001-10-05,85.77744439640111
2001-10-08,84.62179435611884
2001-10-09,85.59104119281405
2001-10-10,85.09247736019014
2001-10-11,86.36092998975583
2001-10-12,85.98755591970271
2001-10-15,85.84214934307528
2001-10-16,86.3884659220378
2001-10-17,85.54576787930397
2001-10-18,84.18454934149888
2001-10-19,85.00790232102646
2001-10-22,84.89545998889693
2001-10-23,85.11763260711977
2001-10-24,85.00803656679511
2001-10-25,84.59982156302857
2001-10-26,85.50629496423618
2001-10-29,87.24518539727569
2001-10-30,85.21737774527273
2001-10-31,86.36159329777254
2001-11-01,86.92661012207884
2001-11-02,86.69387695077377
2001-11-05,87.87045578746762
2001-11-06,89.33587483551555
2001-11-07,90.45988165019425
2001-11-08,89.71213692843563
2001-11-09,89.15184991801158
2001-11-12,87.16189024444806
2001-11-13,88.16247141500111
2001-11-14,90.33698082339363
2001-11-15,91.16788813449763
2001-11-16,91.57400216193221
2001-11-19,91.20235139768256
2001-11-20,91.00524623668142
2001-11-21,91.06879876853199
2001-11-22,90.48572085217579
2001-11-23,91.03841170725414
2001-11-26,94.30223514776378
2001-11-27,93.28634551655311
2001-11-28,92.87076236985965
2001-11-29,92.67556919210323
2001-11-30,92.91144520133989
2001-12-03,92.37135520999708
2001-12-04,92.71870199344886
2001-12-05,94.64948926689468
2001-12-06,93.98844663091567
2001-12-07,95.89777094213979
2001-12-10,94.2791645694624
2001-12-11,95.5366734015821
2001-12-12,95.54030787639434
2001-12-13,95.93656578711654
2001-12-14,95.8915927572147
2001-12-17,96.13023084814996
2001-12-18,96.1127087559305
2001-12-19,94.96283810273493
2001-12-20,93.21989019363036
2001-12-21,92.94767883164475
2001-12-24,92.0194640169583
2001-12-25,92.0194640169583
2001-12-26,92.0984393830149
2001-12-27,93.12974906157686
2001-12-28,92.46931156099454
2001-12-31,93.43170982538959
2002-01-01,93.43170982538959
2002-01-02,94.84112568965554
2002-01-03,96.2347705801957
