Date,MEXICO VALUE
2001-05-08,113.2837143706382
2001-05-09,115.46240716796888
2001-05-10,115.6861174238576
2001-05-11,115.33757704091848
2001-05-14,114.49472435392065
2001-05-15,113.88153118515886
2001-05-16,114.5314319344997
2001-05-17,124.82816072059212
2001-05-18,127.04822952007693
2001-05-21,127.2918029475084
2001-05-22,128.0220855955901
2001-05-23,129.30185102002355
2001-05-24,127.31668945904187
2001-05-25,126.45791854725479
2001-05-28,126.71709530078915
2001-05-29,126.98308912151657
2001-05-30,124.52288320794243
2001-05-31,124.38508080031193
2001-06-01,124.66247259520678
2001-06-04,126.06624594331626
2001-06-05,125.8328675694587
2001-06-06,127.41567867010647
2001-06-07,128.13484698436952
2001-06-08,128.3037463802401
2001-06-11,128.14311454734002
2001-06-12,128.76121427659118
2001-06-13,127.73387762189918
2001-06-14,128.38478271295276
2001-06-15,125.91209314774781
2001-06-18,123.52202171082146
2001-06-19,120.79029630258297
2001-06-20,123.0945109210032
2001-06-21,125.33875878560767
2001-06-22,125.25898092932485
2001-06-25,125.22877301644776
2001-06-26,125.31387963262978
2001-06-27,125.78877878672475
2001-06-28,125.60398289011515
2001-06-29,126.61010401307892
2001-07-02,129.47550135791312
2001-07-03,129.79864996416143
2001-07-04,129.93337145681292
2001-07-05,129.31787556546763
2001-07-06,126.51780319479609
2001-07-09,126.5719531331975
2001-07-10,126.93984270989709
2001-07-11,121.93797808624714
2001-07-12,119.81453575647235
2001-07-13,119.57380826190943
2001-07-16,118.55298824562291
2001-07-17,119.98397544447677
2001-07-18,121.33010803984473
2001-07-19,120.81573196478789
2001-07-20,120.65018584945234
2001-07-23,121.78526132920992
2001-07-24,121.88781630621318
2001-07-25,121.75221676886707
2001-07-26,123.60307325853749
2001-07-27,123.63521799323624
2001-07-30,124.62368886026218
2001-07-31,123.13961331818672
2001-08-01,125.02315783403053
2001-08-02,126.71298420790579
2001-08-03,126.2679982949027
2001-08-06,125.56940717195071
2001-08-07,126.12511257749681
2001-08-08,126.77607564486006
2001-08-09,126.59389967791036
2001-08-10,126.40075416509758
2001-08-13,127.5959473767382
2001-08-14,127.7784624247567
2001-08-15,126.62661353189375
2001-08-16,125.6787437976206
2001-08-17,121.2929633594447
2001-08-20,121.52442806910031
2001-08-21,123.08345041019149
2001-08-22,124.47428028499642
2001-08-23,123.97440830014692
2001-08-24,126.08794449042988
2001-08-27,126.26331551773922
2001-08-28,124.42601127973062
2001-08-29,125.57283617410603
2001-08-30,125.45903051768923
2001-08-31,124.56377700667149
2001-09-03,122.7312904543395
2001-09-04,122.37746500660317
2001-09-05,119.30273470871404
2001-09-06,116.63820342412969
2001-09-07,115.61239281032073
2001-09-10,114.85591049327633
2001-09-11,107.4245770985104
2001-09-12,107.76524700474245
2001-09-13,107.60599922576142
2001-09-14,107.42457709851043
2001-09-17,106.35833291230881
2001-09-18,105.15093082991348
2001-09-19,104.39748693648708
2001-09-20,98.81891613198269
2001-09-21,97.94185833700718
2001-09-24,102.30859295959954
2001-09-25,101.68540839740942
2001-09-26,101.68876403627881
2001-09-27,101.8834286262617
2001-09-28,103.09266280587849
2001-10-01,103.31606290882017
2001-10-02,103.606637821783
2001-10-03,103.79249918001571
2001-10-04,106.29811164373835
2001-10-05,105.74970806514317
2001-10-08,107.33991560545745
2001-10-09,108.12015609323896
2001-10-10,111.25741607342815
2001-10-11,112.91533024015351
2001-10-12,109.62250557418385
2001-10-15,108.03039724277507
2001-10-16,109.87031358067124
2001-10-17,110.71758279963208
2001-10-18,110.46604195496181
2001-10-19,111.53503637723905
2001-10-22,110.4562003212879
2001-10-23,109.99681885477901
2001-10-24,113.31623222184342
2001-10-25,113.17641623709956
2001-10-26,112.39244814870221
2001-10-29,110.64473556846536
2001-10-30,108.76295322173796
2001-10-31,109.79478756574036
2001-11-01,109.98389863389062
2001-11-02,110.18979373020953
2001-11-05,111.96193998333304
2001-11-06,111.50524809552924
2001-11-07,111.22311935948436
2001-11-08,111.27671284795797
2001-11-09,108.99198269594396
2001-11-12,107.72501514012409
2001-11-13,109.56210775631719
2001-11-14,110.94418356802875
2001-11-15,112.09125885222538
2001-11-16,110.35064964186414
2001-11-19,110.37576061609006
2001-11-20,110.83365132606943
2001-11-21,111.19545684899118
2001-11-22,111.00064014986506
2001-11-23,112.14483514995362
2001-11-26,112.28720705732088
2001-11-27,113.01828896493392
2001-11-28,112.39260469826397
2001-11-29,112.23516177761553
2001-11-30,111.68645668605873
2001-12-03,112.6284657779568
2001-12-04,113.99736475332872
2001-12-05,117.6465749679019
2001-12-06,117.47682770412828
2001-12-07,119.08208471178166
2001-12-10,118.27108777505686
2001-12-11,118.08391301493769
2001-12-12,118.74280574620265
2001-12-13,117.47818654356725
2001-12-14,119.22029402601271
2001-12-17,121.29755044101479
2001-12-18,121.10619476736966
2001-12-19,119.79562890956336
2001-12-20,119.40137643996401
2001-12-21,122.27854108239207
2001-12-24,122.30151420568471
2001-12-25,122.30151420568471
2001-12-26,122.0639977263858
2001-12-27,121.88108573160162
2001-12-28,121.85530452687752
2001-12-31,119.72418972048476
2002-01-01,119.72418972048476
2002-01-02,121.30460219824938
2002-01-03,125.94960006711084
2002-01-04,125.77186896586436
2002-01-07,124.52865742315984
2002-01-08,126.04894129351763
2002-01-09,124.2374583567211
2002-01-10,121.2501546289552
2002-01-11,120.47473982421403
2002-01-14,120.91833450502955
2002-01-15,125.64725850865447
2002-01-16,125.45313792085479
2002-01-17,127.20590346087113
2002-01-18,126.59622364308275
2002-01-21,126.11154432210098
2002-01-22,125.07904695332525
2002-01-23,128.44625297917565
2002-01-24,129.3490106602181
2002-01-25,130.71269055055132
2002-01-28,131.06557755159128
2002-01-29,129.32656424870382
2002-01-30,127.66545780724331
2002-01-31,131.4601476058444
2002-02-01,130.6778237326597
2002-02-04,129.41448154510937
2002-02-05,129.53822165859327
2002-02-06,128.43199777527857
2002-02-07,127.64631365557297
2002-02-08,126.25201449070298
2002-02-11,124.42395883986859
2002-02-12,125.34327291046658
2002-02-13,127.33729072471671
2002-02-14,127.50044406742505
2002-02-15,127.27072845188736
2002-02-18,127.08729750719802
2002-02-19,124.85272779969837
2002-02-20,124.08227802380513
2002-02-21,123.39057285664178
2002-02-22,122.52568490068099
2002-02-25,124.20360565447533
2002-02-26,125.15899550911035
2002-02-27,127.28531353524295
2002-02-28,125.08923755525754
2002-03-01,128.9946874251387
2002-03-04,132.12693378155237
2002-03-05,131.51483288506915
2002-03-06,134.36053838128382
2002-03-07,132.68725472508777
2002-03-08,135.86032527489482
2002-03-11,136.3052311275836
2002-03-12,137.8443658078701
2002-03-13,136.0100719112351
2002-03-14,135.36035612304067
2002-03-15,137.51848882190663
2002-03-18,139.53252013982106
2002-03-19,141.3876576614237
2002-03-20,140.3589104372072
2002-03-21,140.4828203117931
2002-03-22,142.30761637008825
2002-03-25,140.7683838578008
2002-03-26,140.5474083523477
2002-03-27,141.0055572814658
2002-03-28,141.0944661292581
2002-03-29,141.0944661292581
2002-04-01,141.54872582956912
2002-04-02,141.0141399977901
2002-04-03,138.85361299080293
2002-04-04,140.22275092250385
2002-04-05,142.32542489318962
2002-04-08,141.64848913667433
2002-04-09,140.48415789222577
2002-04-10,144.5204864816718
2002-04-11,142.55738417223793
2002-04-12,141.77971197578145
2002-04-15,141.13172894642176
2002-04-16,143.52345550178114
2002-04-17,144.4471685430362
2002-04-18,143.26977465081893
2002-04-19,143.5222726834063
2002-04-22,141.55392132757441
2002-04-23,140.371934884764
2002-04-24,141.69164442397647
2002-04-25,140.37664774371927
2002-04-26,142.18043992628097
2002-04-29,140.42430623593157
2002-04-30,141.08002679261733
2002-05-01,140.08266481545073
2002-05-02,140.72492910852696
2002-05-03,140.32400710618057
2002-05-06,142.35337712992205
2002-05-07,139.74313036706437
2002-05-08,143.0051120774157
2002-05-09,139.3812224039564
2002-05-10,138.11629935493076
2002-05-13,139.2646450994281
2002-05-14,139.40538400670627
2002-05-15,140.73642298748513
2002-05-16,142.80723986808522
2002-05-17,142.98129759294986
2002-05-20,141.14813533707036
2002-05-21,138.81941838213933
2002-05-22,138.58470533713165
2002-05-23,139.08157860523625
2002-05-24,138.02121986157496
2002-05-27,137.71165883047124
2002-05-28,137.14881217972663
2002-05-29,134.1038848279978
2002-05-30,131.53880517815844
2002-05-31,131.65707007618224
2002-06-03,130.06321621012913
2002-06-04,130.24832167349317
2002-06-05,129.12133436556442
2002-06-06,124.64389635427099
2002-06-07,125.09793663070946
2002-06-10,124.30074144971414
2002-06-11,125.1641923088191
2002-06-12,123.58891596296692
2002-06-13,123.31923452761109
2002-06-14,123.33007970447105
2002-06-17,125.60182767546368
2002-06-18,125.36117433989921
2002-06-19,123.42816791962814
2002-06-20,120.34324245535662
2002-06-21,116.00778139863277
2002-06-24,112.58235384242347
2002-06-25,113.94987273635027
2002-06-26,107.91478288851707
2002-06-27,114.27197728702578
2002-06-28,114.46678831608881
2002-07-01,113.73566557561297
2002-07-02,111.79753712569908
2002-07-03,113.43199475398542
2002-07-04,113.96550795998864
2002-07-05,116.80429409429863
2002-07-08,117.1212300612242
2002-07-09,116.7204182353291
2002-07-10,115.64364124595991
2002-07-11,116.49050139729745
2002-07-12,117.31930777596448
2002-07-15,116.35689409277309
2002-07-16,115.72802730744303
2002-07-17,117.52101690010218
2002-07-18,117.45247560396487
2002-07-19,115.27155177326263
2002-07-22,112.55155422801516
2002-07-23,108.78088472969736
2002-07-24,110.93744527974727
2002-07-25,110.27478722902963
2002-07-26,108.35736474600573
2002-07-29,112.84189927608308
2002-07-30,110.09287893280023
2002-07-31,108.44215267539025
2002-08-01,102.50879062694206
2002-08-02,101.14875131309735
2002-08-05,100.0056430756973
2002-08-06,103.81523714818722
2002-08-07,106.78141923386424
2002-08-08,110.41188111106239
2002-08-09,108.218343037761
2002-08-12,108.4361324054945
2002-08-13,105.9057313706341
2002-08-14,108.81211928503457
2002-08-15,110.07291090465013
2002-08-16,112.21588726896903
2002-08-19,112.21781173808628
2002-08-20,112.10726996899945
2002-08-21,113.02721094723454
2002-08-22,111.83539717178837
2002-08-23,110.27827490050599
2002-08-26,112.30359454196932
2002-08-27,110.53553943871705
2002-08-28,109.7482310045883
2002-08-29,109.97297684053191
2002-08-30,110.87141161634813
2002-09-02,109.80698280916828
2002-09-03,108.27609693780336
2002-09-04,108.02830570859173
2002-09-05,106.80257115565664
2002-09-06,108.50718804178109
2002-09-09,108.82407886799862
2002-09-10,110.620461082031
2002-09-11,110.81244205490816
2002-09-12,109.3232218166773
2002-09-13,108.79718804237565
2002-09-16,108.85177770019922
2002-09-17,106.98594796047496
2002-09-18,104.5566316992494
2002-09-19,98.58027160211422
2002-09-20,98.94215269876278
2002-09-23,97.0754982049679
2002-09-24,97.30146775280534
2002-09-25,98.4313314640037
2002-09-26,101.81802150385806
2002-09-27,98.93293072500653
2002-09-30,97.6944228657576
2002-10-01,102.4155883539324
2002-10-02,100.91704280952062
2002-10-03,100.85755997903183
2002-10-04,99.55374863390637
2002-10-07,99.14765610930306
2002-10-08,99.18416584276859
2002-10-09,97.06354074734816
2002-10-10,96.72206081762367
2002-10-11,99.09499668524951
2002-10-14,99.4431374808474
2002-10-15,103.60504755479228
2002-10-16,100.57563316482118
2002-10-17,103.93200977789736
2002-10-18,104.65682285767531
2002-10-21,106.09140934356691
2002-10-22,104.81774745636764
2002-10-23,104.54850256323613
2002-10-24,103.79573427891006
2002-10-25,103.20880705675593
2002-10-28,102.41211619713421
2002-10-29,100.45524133135793
2002-10-30,101.42559873823944
2002-10-31,102.31738869225563
2002-11-01,103.473211505788
2002-11-04,104.5770137960078
2002-11-05,104.09802035262933
2002-11-06,105.56009828232995
2002-11-07,104.82678758999087
2002-11-08,103.46490989179287
2002-11-11,101.7417054356151
2002-11-12,101.07240804945967
2002-11-13,100.17488601047882
2002-11-14,103.2334303245862
2002-11-15,100.50452978986995
2002-11-18,99.74464761815291
2002-11-19,98.23072708941997
2002-11-20,98.35651505752108
2002-11-21,103.75908951002187
2002-11-22,102.5843822770689
2002-11-25,104.23580171809107
2002-11-26,105.07035945279966
2002-11-27,108.4228902427462
2002-11-28,108.7856729610037
2002-11-29,108.77983335832623
2002-12-02,110.46817765198074
2002-12-03,110.28459778411829
2002-12-04,108.87355835716258
2002-12-05,107.97693138053567
2002-12-06,106.70172629630551
2002-12-09,105.95638025741341
2002-12-10,106.74741940478239
2002-12-11,107.59083826459626
2002-12-12,107.53801998366127
2002-12-13,106.52245711815041
2002-12-16,107.36250515684407
2002-12-17,107.29306154008417
2002-12-18,105.43090964241503
2002-12-19,106.4809305831867
2002-12-20,107.92919633146616
2002-12-23,107.54534024219022
2002-12-24,107.28472723406875
2002-12-25,107.28472723406875
2002-12-26,106.74569309876536
2002-12-27,105.18015200560792
2002-12-30,105.18621468587132
2002-12-31,103.73595143081764
2003-01-01,103.73595143081764
2003-01-02,106.66784646765518
2003-01-03,106.9253508986861
2003-01-06,107.5279899553449
2003-01-07,108.05246650989812
2003-01-08,107.83279320266621
2003-01-09,107.58980436232592
2003-01-10,108.19095046216933
2003-01-13,107.41184327168227
2003-01-14,108.88078601438394
2003-01-15,108.95638030693871
2003-01-16,107.50014385720314
2003-01-17,105.1460554542346
2003-01-20,104.17514907939837
2003-01-21,102.38513891088056
2003-01-22,99.66265316252245
2003-01-23,100.40586801008425
2003-01-24,99.01806299350899
2003-01-27,97.48930135016086
2003-01-28,97.86217539464464
2003-01-29,97.03127704148083
2003-01-30,97.17903068225223
2003-01-31,98.08636332574794
2003-02-03,99.00745243968878
2003-02-04,96.761147658217
2003-02-05,97.93615859917927
2003-02-06,96.61035402927988
2003-02-07,95.82667260620327
2003-02-10,94.205648508856
2003-02-11,93.21941063007107
2003-02-12,91.53989682820816
2003-02-13,91.9192645226135
2003-02-14,92.3767550671289
2003-02-17,94.90189215280998
2003-02-18,95.72877968913005
2003-02-19,95.05669166788164
2003-02-20,95.16861308648781
2003-02-21,95.41904943319368
2003-02-24,94.86996730967249
2003-02-25,93.64173462764036
2003-02-26,93.68860237926641
2003-02-27,94.29762048737643
2003-02-28,95.60057489079584
2003-03-03,96.44523790347377
2003-03-04,94.43845905057012
2003-03-05,93.83716880100782
2003-03-06,93.30811345034873
2003-03-07,93.96814332532054
2003-03-10,93.1222898026118
2003-03-11,92.95802428344254
2003-03-12,92.88218506337373
2003-03-13,95.58863596620938
2003-03-14,96.39002481380513
2003-03-17,96.14006676135489
2003-03-18,98.18773287602205
2003-03-19,97.53428115265696
2003-03-20,97.46719821839514
2003-03-21,98.79056945803852
2003-03-24,95.92016093065277
2003-03-25,97.038282296111
2003-03-26,97.11323634314682
2003-03-27,96.44806345369784
2003-03-28,96.96367888968653
2003-03-31,95.09405644521544
2003-04-01,95.62716626480467
2003-04-02,97.93530302161514
2003-04-03,98.23960794689494
2003-04-04,99.91236670445
2003-04-07,101.71474904682913
2003-04-08,101.42428973395818
2003-04-09,100.72183268136259
2003-04-10,99.71460233614577
2003-04-11,100.50428039850053
2003-04-14,102.73708723270153
2003-04-15,104.73556593864976
2003-04-16,105.0223965806297
2003-04-17,105.95466602715865
2003-04-18,105.95466602715865
2003-04-21,106.17764171859903
2003-04-22,107.41520174249231
2003-04-23,108.31785467148103
2003-04-24,110.88634746266118
2003-04-25,111.77568157323157
2003-04-28,112.75953135122495
2003-04-29,114.73576864945326
2003-04-30,115.66710462371671
2003-05-01,116.26015340468703
2003-05-02,117.2258427611539
2003-05-05,119.2863315459267
2003-05-06,118.13380578861924
2003-05-07,119.28122228972776
2003-05-08,115.9041054630933
2003-05-09,119.16063437789842
2003-05-12,118.94980819971104
2003-05-13,119.11734480138476
2003-05-14,120.5781060089603
2003-05-15,120.57681961254987
2003-05-16,117.498251184171
2003-05-19,116.08346494409547
2003-05-20,115.37731078176941
2003-05-21,116.52509152762237
2003-05-22,118.22014318766593
2003-05-23,120.34931100684081
2003-05-26,119.481048387625
2003-05-27,120.72892816849217
2003-05-28,120.02225585566669
2003-05-29,119.67846497910926
2003-05-30,121.21736748994861
2003-06-02,122.86070552637194
2003-06-03,122.61303755038573
2003-06-04,124.15495982284565
2003-06-05,123.30641705730795
2003-06-06,124.96913571982788
2003-06-09,120.10443270617985
2003-06-10,122.75955314388258
2003-06-11,124.34494550583418
2003-06-12,126.02333750229809
2003-06-13,124.00446533538386
2003-06-16,125.35838057370177
2003-06-17,128.11257073502347
2003-06-18,126.64443789859982
2003-06-19,126.63808673161718
2003-06-20,127.31941270902577
2003-06-23,125.06395742371045
2003-06-24,125.83072127477593
2003-06-25,126.15397045024976
2003-06-26,126.32101777059721
2003-06-27,126.82272088543347
2003-06-30,126.38961307960456
2003-07-01,126.89056877381076
2003-07-02,127.74561890977569
2003-07-03,127.74516912391535
2003-07-04,128.48511907917415
2003-07-07,129.7613936621871
2003-07-08,127.8224479253151
2003-07-09,127.39492166072779
2003-07-10,126.59460096929497
2003-07-11,126.36989111440634
2003-07-14,127.34806751067035
2003-07-15,125.61988009474749
2003-07-16,124.62342245783148
2003-07-17,125.25105463307055
2003-07-18,125.6649149984369
2003-07-21,125.41401203442634
2003-07-22,126.31715524672798
2003-07-23,127.03335589902763
2003-07-24,126.70578583770919
2003-07-25,126.54058370125145
2003-07-28,126.18918136656126
2003-07-29,125.22392512168588
2003-07-30,125.78612368459329
2003-07-31,128.04037717154728
2003-08-01,125.6022804519976
2003-08-04,126.91950541251313
2003-08-05,124.96966521598561
2003-08-06,124.66835658850447
2003-08-07,125.30267044400641
2003-08-08,125.61581594112033
2003-08-11,127.04840365009802
2003-08-12,125.85122720086773
2003-08-13,125.60888729755939
2003-08-14,127.11053817484151
2003-08-15,126.91102456138061
2003-08-18,128.4636889660648
2003-08-19,127.98194430264176
2003-08-20,127.25638935138842
2003-08-21,127.85681249791772
2003-08-22,127.28559613429937
2003-08-25,126.81858705788586
2003-08-26,126.03407480092999
2003-08-27,126.74345263431736
2003-08-28,126.72835459787073
2003-08-29,126.7174567906553
2003-09-01,127.02734666579252
2003-09-02,127.33650666721306
2003-09-03,129.69809071733746
2003-09-04,131.11461898219397
2003-09-05,131.536114819053
2003-09-08,132.60480242709065
2003-09-09,129.27797713286293
2003-09-10,130.1153462088431
2003-09-11,129.78701761626442
2003-09-12,129.51254604127564
2003-09-15,129.82183631584118
2003-09-16,130.07382544801095
2003-09-17,130.51369249406665
2003-09-18,132.50496548175423
2003-09-19,132.7440174786459
2003-09-22,131.50494128874064
2003-09-23,132.25348641146758
2003-09-24,130.8461991655771
2003-09-25,130.36081693409307
2003-09-26,130.34590012671873
2003-09-29,129.267852522902
2003-09-30,129.34358838849082
2003-10-01,132.6660982687536
2003-10-02,128.2170568130175
2003-10-03,127.99937436350982
2003-10-06,127.26030597045782
2003-10-07,126.1628834455364
2003-10-08,126.99961996328712
2003-10-09,129.72950899355428
2003-10-10,129.93937971444586
2003-10-13,130.4287968389025
2003-10-14,128.5415205952099
2003-10-15,128.6563163483461
2003-10-16,127.70869227491124
2003-10-17,128.0278383391341
2003-10-20,130.07690254233194
2003-10-21,130.96375777528536
2003-10-22,131.01846198895353
2003-10-23,130.10444721198215
2003-10-24,129.3483777319755
2003-10-27,130.5235554787302
2003-10-28,131.80621332715114
2003-10-29,131.18838787887418
2003-10-30,132.57657138216214
2003-10-31,133.95700203754834
2003-11-03,137.00934346532185
2003-11-04,137.78967600811177
2003-11-05,137.57626463112456
2003-11-06,139.08201692486924
2003-11-07,140.19204241154551
2003-11-10,138.40687465754095
2003-11-11,138.5264056303477
2003-11-12,141.13942192669822
2003-11-13,141.69308131147943
2003-11-14,141.2605182358685
2003-11-17,138.85839114034067
2003-11-18,139.77774238225732
2003-11-19,136.81917929869655
2003-11-20,137.24424503085538
2003-11-21,136.47199696840883
2003-11-24,134.16044243270127
2003-11-25,135.61507246875493
2003-11-26,136.5732268992374
2003-11-27,137.74467439729463
2003-11-28,137.89625308390242
2003-12-01,139.7473002414229
2003-12-02,139.57860207700932
2003-12-03,139.20209453507888
2003-12-04,139.02576572617107
2003-12-05,138.69061744914745
2003-12-08,138.51166463072715
2003-12-09,138.29801449448658
2003-12-10,136.8964988962233
2003-12-11,137.96472237636277
2003-12-12,137.48563554770297
2003-12-15,137.0899489150267
2003-12-16,136.28168472373432
2003-12-17,137.1857327410197
2003-12-18,139.40900992010964
2003-12-19,139.59662394340825
2003-12-22,138.83378977789624
2003-12-23,140.34772181600567
2003-12-24,140.39317655251324
2003-12-25,140.39317655251324
2003-12-26,140.65798723994442
2003-12-29,142.28644979337554
2003-12-30,143.36718796266214
2003-12-31,143.10383849897707
2004-01-01,143.10383849897707
2004-01-02,144.10683054087696
2004-01-05,147.96720880831273
2004-01-06,147.8950603902457
2004-01-07,149.65796781917595
2004-01-08,150.78007435208423
2004-01-09,150.00513496139124
2004-01-12,150.81820346010238
2004-01-13,150.81915226419338
2004-01-14,151.65249351712592
2004-01-15,150.9465618581794
2004-01-16,151.7208843131851
2004-01-19,152.29155759735957
2004-01-20,153.19965774490547
2004-01-21,154.92840750278097
2004-01-22,156.2737741467131
2004-01-23,154.40344342864455
2004-01-26,157.4970888696446
2004-01-27,157.86742150375377
2004-01-28,156.6820330002048
2004-01-29,153.08439822329646
2004-01-30,154.0107931390845
2004-02-02,157.55037361002854
2004-02-03,155.9748165142382
2004-02-04,155.39377199477633
2004-02-05,152.21431573020274
2004-02-06,157.1727111162644
2004-02-09,158.41595625012727
2004-02-10,156.9396807538738
2004-02-11,158.4866918321663
2004-02-12,159.89277047032797
2004-02-13,159.84294564576962
2004-02-16,160.77399469397412
2004-02-17,161.64882998561876
2004-02-18,162.54981658806025
2004-02-19,160.5870879844216
2004-02-20,158.2158253102001
2004-02-23,155.7671176844011
2004-02-24,156.55103561676358
2004-02-25,156.4303925282714
2004-02-26,157.2706525077963
2004-02-27,157.0022784006852
2004-03-01,161.30016861799604
2004-03-02,161.13536374939721
2004-03-03,159.76217172142154
2004-03-04,161.75494739653377
2004-03-05,162.36235140938982
2004-03-08,160.47034294304484
2004-03-09,158.96021193710538
2004-03-10,157.5963185245893
2004-03-11,153.18685877146225
2004-03-12,156.08051605678438
2004-03-15,155.6489261851013
2004-03-16,156.86765037268253
2004-03-17,159.1804243131507
2004-03-18,157.69408587337563
2004-03-19,157.4187391338496
2004-03-22,155.7802061648352
2004-03-23,157.25115660913076
2004-03-24,158.65969757435454
2004-03-25,159.48263665785313
2004-03-26,160.41583578890882
2004-03-29,160.14227778597112
2004-03-30,159.9336539874388
2004-03-31,161.67394602502338
2004-04-01,164.05627939709373
2004-04-02,164.81527965423882
2004-04-05,166.3651215404837
2004-04-06,165.99993469501985
2004-04-07,166.277736389388
2004-04-08,166.64189161791572
2004-04-09,166.64189161791572
2004-04-12,165.97907522795722
2004-04-13,163.5401702678415
2004-04-14,163.28788045879907
2004-04-15,163.4112031395657
2004-04-16,163.43527179256202
2004-04-19,162.88649168148964
2004-04-20,162.3156416100055
2004-04-21,159.6122644298527
2004-04-22,162.3781316968407
2004-04-23,164.3728808538684
2004-04-26,163.6066286742302
2004-04-27,161.69571773086858
2004-04-28,157.66262850106517
2004-04-29,154.85013526554405
2004-04-30,154.19630252316793
2004-05-03,156.1699949642911
2004-05-04,157.76718324509167
2004-05-05,155.94423476432755
2004-05-06,152.14302893785373
2004-05-07,150.1682592609281
2004-05-10,144.8008974110453
2004-05-11,146.94004223050393
2004-05-12,147.14501151908954
2004-05-13,148.6672421487387
2004-05-14,149.2979488683149
2004-05-17,146.5088698511932
2004-05-18,148.03838162911202
2004-05-19,148.46674220977638
2004-05-20,149.3034657018811
2004-05-21,149.52297497402324
2004-05-24,149.30368752689805
2004-05-25,152.20149812865526
2004-05-26,153.29345543086276
2004-05-27,154.9831939279524
2004-05-28,154.92899315752024
2004-05-31,154.73753304881447
2004-06-01,154.4603999191968
2004-06-02,155.02650112164787
2004-06-03,153.4086221472839
2004-06-04,155.17706865067845
2004-06-07,160.241641778448
2004-06-08,159.31840233617976
2004-06-09,156.54422827329702
2004-06-10,157.13320284537156
2004-06-11,157.01782152639015
2004-06-14,154.6405106667702
2004-06-15,156.62441493463675
2004-06-16,156.1594283414559
2004-06-17,156.63242164190683
2004-06-18,156.924493949929
2004-06-21,157.45515988149864
2004-06-22,157.38454575778528
2004-06-23,157.0011006250995
2004-06-24,157.41237704462677
2004-06-25,156.68112089575303
2004-06-28,155.7426583120803
2004-06-29,153.97649043349492
2004-06-30,155.76569426167066
2004-07-01,156.31748331536517
2004-07-02,154.9029177448757
2004-07-05,155.36145494083942
2004-07-06,153.46216026997016
2004-07-07,152.06383316408812
2004-07-08,148.55257841148304
2004-07-09,150.2779306220917
2004-07-12,151.43819745621948
2004-07-13,150.02420349957694
2004-07-14,147.93516806852836
2004-07-15,147.142442689066
2004-07-16,148.6113319953675
2004-07-19,148.11482420059332
2004-07-20,148.9536895350624
2004-07-21,146.91875898376526
2004-07-22,147.1845684513595
2004-07-23,147.25795755332612
2004-07-26,147.08076414567546
2004-07-27,149.431837366942
