Date,CHINA VALUE
2001-05-09,108.99445018173681
2001-05-10,107.52897509841868
2001-05-11,107.39806787767769
2001-05-14,105.7477511969175
2001-05-15,107.64780346029629
2001-05-16,109.4559195642799
2001-05-17,110.63597886066515
2001-05-18,110.34614943115346
2001-05-21,112.51522964521298
2001-05-22,114.22883741085711
2001-05-23,114.36655284069523
2001-05-24,114.43803461990152
2001-05-25,115.02286735473643
2001-05-28,117.13674366470536
2001-05-29,114.90980188729247
2001-05-30,112.38291684796683
2001-05-31,110.94624951965167
2001-06-01,111.98991115358473
2001-06-04,116.38914205027518
2001-06-05,118.48359934711405
2001-06-06,116.57926444324487
2001-06-07,117.54917240270966
2001-06-08,117.64344752271235
2001-06-11,117.46939344536226
2001-06-12,115.99527274001566
2001-06-13,112.75275003470591
2001-06-14,107.92274089577062
2001-06-15,107.73708527745636
2001-06-18,105.87330762102754
2001-06-19,105.97922696167558
2001-06-20,107.5680730039033
2001-06-21,111.71637432351771
2001-06-22,110.55677008120365
2001-06-25,110.669772555266
2001-06-26,110.66519112545558
2001-06-27,111.1007707913491
2001-06-28,106.91241559330781
2001-06-29,106.59467104064223
2001-07-02,106.58499607394786
2001-07-03,107.75170799130863
2001-07-04,107.07405674687408
2001-07-05,104.94515079382006
2001-07-06,104.92439823083495
2001-07-09,101.76631820117099
2001-07-10,103.32724954600963
2001-07-11,101.3872311352579
2001-07-12,102.82008526341316
2001-07-13,101.71443662444588
2001-07-16,100.3590655642129
2001-07-17,96.66795250094106
2001-07-18,95.99700342878147
2001-07-19,93.9868713945949
2001-07-20,95.62189625401021
2001-07-23,94.8611214039583
2001-07-24,96.02237347187932
2001-07-25,95.9363830317385
2001-07-26,96.18646213216932
2001-07-27,96.89179039670921
2001-07-30,95.72868458090909
2001-07-31,95.94423044672214
2001-08-01,97.0483712575835
2001-08-02,95.41810360069778
2001-08-03,92.59817323287865
2001-08-06,90.1924176303661
2001-08-07,89.81236705091796
2001-08-08,89.29755489554684
2001-08-09,87.46674465780343
2001-08-10,88.44974196911313
2001-08-13,88.28178460193716
2001-08-14,90.52925206379756
2001-08-15,92.40667944888878
2001-08-16,90.93941455813865
2001-08-17,91.78482962430553
2001-08-20,90.68926757098544
2001-08-21,91.00849236924967
2001-08-22,89.09023136089617
2001-08-23,87.46362910856377
2001-08-24,85.22266711717293
2001-08-27,85.16075364527055
2001-08-28,84.46917308915185
2001-08-29,84.58928952791645
2001-08-30,84.88630790156468
2001-08-31,85.47226667184347
2001-09-03,84.6557113233435
2001-09-04,85.65840554872962
2001-09-05,85.2312423208605
2001-09-06,84.15339584397978
2001-09-07,81.67554787104359
2001-09-10,81.3053509533969
2001-09-11,82.11552939645634
2001-09-12,75.0130227042643
2001-09-13,76.07657106267365
2001-09-14,74.98660682293267
2001-09-17,71.15210800034777
2001-09-18,70.7717753462846
2001-09-19,74.48446486849538
2001-09-20,74.82004245978365
2001-09-21,73.52342093173195
2001-09-24,76.6362797701132
2001-09-25,75.72050962399317
2001-09-26,75.21679639337538
2001-09-27,75.92487852167086
2001-09-28,77.70129325052936
2001-10-01,77.70968520844724
2001-10-02,77.70721679564014
2001-10-03,79.07407280320682
2001-10-04,82.25960401203805
2001-10-05,82.75519869362961
2001-10-08,81.03817115661022
2001-10-09,84.75529060179142
2001-10-10,85.36205359026093
2001-10-11,85.68641975585525
2001-10-12,81.40481717258085
2001-10-15,79.71278099306059
2001-10-16,80.75648401188414
2001-10-17,82.7372764308184
2001-10-18,80.35945966867222
2001-10-19,79.71945753005336
2001-10-22,79.69865912549048
2001-10-23,83.5289040487032
2001-10-24,83.95441316079906
2001-10-25,83.89242112842201
2001-10-26,84.40828305386579
2001-10-29,84.43392761283691
2001-10-30,86.002216528454
2001-10-31,86.40827307685878
2001-11-01,86.29335133323083
2001-11-02,85.95345138911644
2001-11-05,87.23905442189599
2001-11-06,86.35509784810499
2001-11-07,84.20914954731896
2001-11-08,85.36048271889943
2001-11-09,85.63553915359577
2001-11-12,85.29295495851157
2001-11-13,85.31477630660973
2001-11-14,87.41189124046572
2001-11-15,88.67846792124772
2001-11-16,87.94905345535481
2001-11-19,88.68869173278019
2001-11-20,88.31054041547026
2001-11-21,88.55139298731493
2001-11-22,89.3243950170734
2001-11-23,90.75908561058934
2001-11-26,90.02320388881105
2001-11-27,89.69692465235426
2001-11-28,87.9208586677315
2001-11-29,87.47022109907118
2001-11-30,88.42062491792389
2001-12-03,89.01064773715727
2001-12-04,90.23808056465175
2001-12-05,90.57712245324228
2001-12-06,92.11862925959007
2001-12-07,91.4008859265243
2001-12-10,90.93134140445676
2001-12-11,90.95749642919682
2001-12-12,89.63105322780203
2001-12-13,87.38883607982159
2001-12-14,87.79265597485637
2001-12-17,87.57348347358354
2001-12-18,87.50461515664087
2001-12-19,87.52195003413311
2001-12-20,89.07572749257092
2001-12-21,88.25524079911429
2001-12-24,88.55370707224229
2001-12-25,88.60899062479027
2001-12-26,88.708449920887
2001-12-27,89.37589661254465
2001-12-28,89.37820449626467
2001-12-31,89.71127393215518
2002-01-01,89.71127393215518
2002-01-02,90.76660430830047
2002-01-03,91.79740563069194
2002-01-04,92.7371747778318
2002-01-07,94.81195807905152
2002-01-08,93.5023689479598
2002-01-09,91.632160110349
2002-01-10,91.42604878212013
2002-01-11,91.42579288236293
2002-01-14,90.61058231436272
2002-01-15,87.88049836834142
2002-01-16,87.42347122953832
2002-01-17,88.6806924523497
2002-01-18,89.7731567908966
2002-01-21,89.27372746374436
2002-01-22,88.14601385838144
2002-01-23,88.24868823755641
2002-01-24,88.72991777192718
2002-01-25,90.0001234620699
2002-01-28,91.11750348299601
2002-01-29,91.55043251768289
2002-01-30,90.36194753926816
2002-01-31,90.20378477253027
2002-02-01,88.91655117935744
2002-02-04,88.54219525058429
2002-02-05,88.8764248906753
2002-02-06,89.07881662718496
2002-02-07,87.70303434732483
2002-02-08,88.73574220094815
2002-02-11,90.46522025225694
2002-02-12,90.4640825483433
2002-02-13,90.46522025225694
2002-02-14,90.46522025225694
2002-02-15,91.89278683287449
2002-02-18,94.2443765333799
2002-02-19,93.09736113487268
2002-02-20,92.49637138629188
2002-02-21,92.1362498557004
2002-02-22,91.70457797050592
2002-02-25,89.67328907362015
2002-02-26,89.53901958439334
2002-02-27,91.41338649752694
2002-02-28,90.85758834380482
2002-03-01,89.7992983144722
2002-03-04,91.22680633379379
2002-03-05,92.28601074188597
2002-03-06,92.5747704542337
2002-03-07,93.68379345572791
2002-03-08,94.45595210628572
2002-03-11,96.1275092247504
2002-03-12,97.18332937356034
2002-03-13,96.55909650083629
2002-03-14,96.33015172452697
2002-03-15,95.18538404045951
2002-03-18,94.76572141782947
2002-03-19,94.5889176021134
2002-03-20,94.35252171481623
2002-03-21,93.45528928641177
2002-03-22,94.27499909159748
2002-03-25,94.10238893149176
2002-03-26,93.30254015413105
2002-03-27,94.51156097881884
2002-03-28,94.8874892482033
2002-03-29,94.84968620956192
2002-04-01,94.88033657316178
2002-04-02,94.93892059843405
2002-04-03,95.1001756155125
2002-04-04,95.69527515826955
2002-04-05,95.67661868183968
2002-04-08,95.92284296130188
2002-04-09,95.880199199903
2002-04-10,95.21853245993108
2002-04-11,94.60897239285998
2002-04-12,95.00890686152431
2002-04-15,95.49888107484007
2002-04-16,95.89999250554384
2002-04-17,96.83332584781724
2002-04-18,97.07041252539676
2002-04-19,97.40224302077003
2002-04-22,97.07422309442501
2002-04-23,97.84791007828798
2002-04-24,97.49541338513173
2002-04-25,97.09963306387718
2002-04-26,97.30806219971741
2002-04-29,97.58051723442384
2002-04-30,97.60327207999023
2002-05-01,97.60573192928092
2002-05-02,99.34257504849573
2002-05-03,101.11745143309285
2002-05-06,101.94626047352676
2002-05-07,101.33746682388134
2002-05-08,101.01727270910253
2002-05-09,101.21685983926098
2002-05-10,101.5107330581498
2002-05-13,101.78979511012359
2002-05-14,101.85648241456973
2002-05-15,103.20330350880695
2002-05-16,104.24717332165426
2002-05-17,104.52201313057735
2002-05-20,104.50719948526655
2002-05-21,104.75751974021836
2002-05-22,104.2974327875898
2002-05-23,104.25183033228708
2002-05-24,104.57149649491268
2002-05-27,104.80293124251878
2002-05-28,105.03595624312132
2002-05-29,104.18142608965856
2002-05-30,103.34030024455936
2002-05-31,103.65092595866459
2002-06-03,103.9395591783987
2002-06-04,103.3449908409299
2002-06-05,104.39435339990015
2002-06-06,105.39500309185847
2002-06-07,106.10674693368703
2002-06-10,106.6722103655269
2002-06-11,106.5143667808372
2002-06-12,106.85160397690252
2002-06-13,107.64139552049281
2002-06-14,106.17776607296699
2002-06-17,103.14044142933358
2002-06-18,102.53226658581872
2002-06-19,99.40506983798616
2002-06-20,100.45675859615422
2002-06-21,100.93444979362805
2002-06-24,104.02091433970436
2002-06-25,102.47145332237929
2002-06-26,100.7867615540326
2002-06-27,101.67497813570158
2002-06-28,102.72281290623495
2002-07-01,102.68163177768224
2002-07-02,102.51954691748732
2002-07-03,104.82079315709682
2002-07-04,105.82953521097748
2002-07-05,105.35320700620899
2002-07-08,105.36665556683393
2002-07-09,105.79718736956559
2002-07-10,105.09661701148613
2002-07-11,103.89176814524127
2002-07-12,104.78065769586506
2002-07-15,103.91369710117309
2002-07-16,103.41317790938264
2002-07-17,101.73686134098764
2002-07-18,101.19241565760599
2002-07-19,99.37871115995134
2002-07-22,95.41679940601205
2002-07-23,97.60955202960598
2002-07-24,95.52843654639761
2002-07-25,95.04265144947452
2002-07-26,93.25068858019878
2002-07-29,94.63231933903735
2002-07-30,97.55829281890475
2002-07-31,98.77403876652349
2002-08-01,97.18918220663217
2002-08-02,94.34711491098622
2002-08-05,92.34797192158608
2002-08-06,90.39316263158597
2002-08-07,92.63968753783637
2002-08-08,92.58780367183516
2002-08-09,93.70029043437272
2002-08-12,91.7245368750759
2002-08-13,92.42784406088411
2002-08-14,91.7395580077342
2002-08-15,93.31039405285406
2002-08-16,93.46191909633615
2002-08-19,94.5803660369592
2002-08-20,95.45764334067799
2002-08-21,96.3724501123855
2002-08-22,97.30242672230112
2002-08-23,96.33988576049923
2002-08-26,96.0686325213666
2002-08-27,95.21378738631842
2002-08-28,94.40800402781925
2002-08-29,93.9158886373252
2002-08-30,94.56576348981096
2002-09-02,94.776641076809
2002-09-03,94.0726076668344
2002-09-04,93.88139788052588
2002-09-05,93.44109122138475
2002-09-06,92.95310014185368
2002-09-09,92.97836092368362
2002-09-10,94.47904132452219
2002-09-11,94.59246518309618
2002-09-12,95.23231406054929
2002-09-13,93.5972686936521
2002-09-16,92.32339046652051
2002-09-17,94.04235213750273
2002-09-18,92.69120331233722
2002-09-19,93.39117173261599
2002-09-20,92.82827437556342
2002-09-23,92.87111327003633
2002-09-24,92.36512957362146
2002-09-25,91.62177244150641
2002-09-26,92.20227700994239
2002-09-27,92.51394378695184
2002-09-30,91.37335250290477
2002-10-01,91.37561138965125
2002-10-02,90.82232961262135
2002-10-03,89.33714414077104
2002-10-04,89.22473166288263
2002-10-07,87.38009404917946
2002-10-08,86.92786181839982
2002-10-09,87.4513662773012
2002-10-10,85.71500207323948
2002-10-11,86.67277161251323
2002-10-14,86.71468060041218
2002-10-15,88.70065295105167
2002-10-16,90.28477278950294
2002-10-17,91.90423374998092
2002-10-18,92.18273283991967
2002-10-21,91.32901695341782
2002-10-22,90.78539457762126
2002-10-23,93.2821427817603
2002-10-24,92.863512022781
2002-10-25,92.1540659184072
2002-10-28,93.20320764206602
2002-10-29,89.900921838834
2002-10-30,90.27951400581954
2002-10-31,89.65087940005324
2002-11-01,89.53630769095356
2002-11-04,91.44535678640307
2002-11-05,91.24125086502039
2002-11-06,91.2906888265877
2002-11-07,91.49680673051395
2002-11-08,92.62188869564605
2002-11-11,91.76120377320085
2002-11-12,91.17333542624199
2002-11-13,90.66270876929619
2002-11-14,90.90954428193504
2002-11-15,91.94704655638895
2002-11-18,91.76524696587236
2002-11-19,91.505794020064
2002-11-20,90.7131545194364
2002-11-21,90.33754915488015
2002-11-22,90.67225311524378
2002-11-25,91.65687936290985
2002-11-26,90.9588103696078
2002-11-27,90.47642427311087
2002-11-28,91.65449918165255
2002-11-29,91.52406814652164
2002-12-02,93.19236389472157
2002-12-03,94.03376176889014
2002-12-04,92.69256812130025
2002-12-05,93.17347863272647
2002-12-06,93.31736601445583
2002-12-09,93.00535560590369
2002-12-10,92.71726332628987
2002-12-11,92.65317422681728
2002-12-12,93.78698231154112
2002-12-13,94.15640363774509
2002-12-16,93.80625787763812
2002-12-17,94.84591122395307
2002-12-18,94.51239907572591
2002-12-19,94.11105397417444
2002-12-20,94.62281063138606
2002-12-23,94.25949536814076
2002-12-24,94.43511465831168
2002-12-25,94.40107569876022
2002-12-26,94.29726510219744
2002-12-27,93.96664521554031
2002-12-30,91.48720592896078
2002-12-31,91.4973678566904
2003-01-01,91.4973678566904
2003-01-02,92.12064345561372
2003-01-03,93.68512008624604
2003-01-06,94.20843141462481
2003-01-07,94.89392489924617
2003-01-08,96.2370062600095
2003-01-09,98.15747649181732
2003-01-10,99.27798334411405
2003-01-13,100.82556936827332
2003-01-14,99.90429083042555
2003-01-15,99.47856929390709
2003-01-16,99.11411741943284
2003-01-17,98.5763921218295
2003-01-20,98.80639056696614
2003-01-21,100.2581347299249
2003-01-22,100.12047342071462
2003-01-23,99.42776030799381
2003-01-24,98.90206723125412
2003-01-27,97.89363331899996
2003-01-28,98.42933120688664
2003-01-29,98.98865655091669
2003-01-30,99.24937450939396
2003-01-31,99.25061191356362
2003-02-03,99.24937450939397
2003-02-04,100.32170467452411
2003-02-05,101.94941987980475
2003-02-06,101.99234183592829
2003-02-07,101.73581069724231
2003-02-10,100.75271429666336
2003-02-11,100.40089457809913
2003-02-12,102.23564451945643
2003-02-13,101.01800775071926
2003-02-14,99.82848241212815
2003-02-17,100.51506661636577
2003-02-18,100.21835608855187
2003-02-19,100.52101013448397
2003-02-20,100.65318421937855
2003-02-21,99.42379833455084
2003-02-24,99.67762638058375
2003-02-25,99.77368649063662
2003-02-26,99.43500287462356
2003-02-27,99.24566275800188
2003-02-28,99.3708693677829
2003-03-03,100.14596864530954
2003-03-04,99.12077932556419
2003-03-05,97.81090824540618
2003-03-06,95.08701406881237
2003-03-07,94.1500423096207
2003-03-10,93.51993373424284
2003-03-11,94.41654472783651
2003-03-12,95.69193753559884
2003-03-13,96.10553000071897
2003-03-14,97.16352260965992
2003-03-17,96.15113081601791
2003-03-18,97.13232093656782
2003-03-19,97.40446232938491
2003-03-20,97.91252812181517
2003-03-21,98.0155578453525
2003-03-24,97.98908414570948
2003-03-25,97.94640668215492
2003-03-26,98.40620859243104
2003-03-27,98.25554136004537
2003-03-28,100.22815340597353
2003-03-31,97.84725399874576
2003-04-01,97.75365976521866
2003-04-02,98.50071345011038
2003-04-03,98.2337870588923
2003-04-04,98.85308976624219
2003-04-07,99.18795965938415
2003-04-08,98.3184768150851
2003-04-09,97.5724797722706
2003-04-10,97.80597997723535
2003-04-11,98.86832023424995
2003-04-14,97.60512209320983
2003-04-15,97.74441134910485
2003-04-16,98.14489278002259
2003-04-17,97.98309584985621
2003-04-18,97.91626877849563
2003-04-21,97.7806513043176
2003-04-22,96.42965876062009
2003-04-23,93.40398045810392
2003-04-24,93.2204517257443
2003-04-25,93.79691304763814
2003-04-28,95.03765591964147
2003-04-29,98.01106892766737
2003-04-30,98.20737080635882
2003-05-01,98.2085953483164
2003-05-02,97.9984286722536
2003-05-05,99.99669896464898
2003-05-06,99.4357441657926
2003-05-07,99.0668548677303
2003-05-08,99.0668548677303
2003-05-09,98.22785704783898
2003-05-12,99.6893261448368
2003-05-13,100.57231529771475
2003-05-14,100.8449507277569
2003-05-15,101.61347645591826
2003-05-16,101.78839283753837
2003-05-19,102.47049396645157
2003-05-20,103.15258695535464
2003-05-21,105.29282492113835
2003-05-22,107.83020241343897
2003-05-23,108.20635686288495
2003-05-26,112.35693090523972
2003-05-27,110.4774862777632
2003-05-28,111.12707776026723
2003-05-29,110.04329716666648
2003-05-30,110.54737402444839
2003-06-02,112.92962924325076
2003-06-03,112.74939625332826
2003-06-04,112.78819306945138
2003-06-05,113.00724991271407
2003-06-06,113.0930774837055
2003-06-09,114.14810315114897
2003-06-10,113.44804555285728
2003-06-11,113.87512749868097
2003-06-12,116.71059706405485
2003-06-13,119.03964413471097
2003-06-16,117.86333435128898
2003-06-17,118.8967257827377
2003-06-18,117.99901306887467
2003-06-19,119.08942157951934
2003-06-20,119.99239040937555
2003-06-23,118.39439699436687
2003-06-24,117.92253271223221
2003-06-25,119.7024277761616
2003-06-26,119.86876678936069
2003-06-27,120.87835996542557
2003-06-30,119.93450829896982
2003-07-01,119.93577729142628
2003-07-02,118.95817630693153
2003-07-03,119.39931286624655
2003-07-04,118.55868262008968
2003-07-07,122.10843508283186
2003-07-08,123.11197618245193
2003-07-09,126.59731417556618
2003-07-10,125.68765470315988
2003-07-11,125.15258990369594
2003-07-14,128.46054640827597
2003-07-15,128.9927006921159
2003-07-16,129.81965393015503
2003-07-17,126.4887149991724
2003-07-18,127.83836412214976
2003-07-21,128.34167988986678
2003-07-22,126.56307202881793
2003-07-23,122.75861087027197
2003-07-24,123.61377904303512
2003-07-25,123.69563626358072
2003-07-28,127.4078307461669
2003-07-29,129.9806751260916
2003-07-30,128.29655167667858
2003-07-31,130.83191956020937
2003-08-01,132.8534421532685
2003-08-04,134.79542486777123
2003-08-05,133.102043855669
2003-08-06,130.0409008335065
2003-08-07,128.26789842581144
2003-08-08,127.39831071874285
2003-08-11,131.5301848108704
2003-08-12,133.82793756614362
2003-08-13,134.30443000893277
2003-08-14,135.017244819424
2003-08-15,134.476271107122
2003-08-18,137.3593267158232
2003-08-19,135.87185987154686
2003-08-20,137.1727729801714
2003-08-21,138.1695741537287
2003-08-22,140.91524718297853
2003-08-25,136.9062322377272
2003-08-26,134.92286265149153
2003-08-27,135.4065158560143
2003-08-28,138.1643356210986
2003-08-29,142.26309911854096
2003-09-01,145.19471772258518
2003-09-02,144.40282152163627
2003-09-03,146.87433138354794
2003-09-04,146.64719728416188
2003-09-05,146.62299762096288
2003-09-08,146.34764878853562
2003-09-09,142.20718986155453
2003-09-10,138.85972269180735
2003-09-11,140.42865313727202
2003-09-12,140.3968558942213
2003-09-15,142.0326430340588
2003-09-16,141.94913992082783
2003-09-17,139.8291736692206
2003-09-18,135.77150182645357
2003-09-19,133.47069452676723
2003-09-22,133.42840033775994
2003-09-23,137.89038778603043
2003-09-24,140.9577792825986
2003-09-25,140.8749702558117
2003-09-26,141.0477334694244
2003-09-29,140.1690260762344
2003-09-30,142.26792825734992
2003-10-01,142.3732239159055
2003-10-02,144.46837717906976
2003-10-03,146.22524382483647
2003-10-06,147.37150241091064
2003-10-07,149.51408757327548
2003-10-08,152.28113560089147
2003-10-09,156.62106037531694
2003-10-10,158.95140954985672
2003-10-13,160.80811463832958
2003-10-14,158.61219201506802
2003-10-15,160.31402693302988
2003-10-16,162.75796760580764
2003-10-17,162.2080153815161
2003-10-20,163.96754683322274
2003-10-21,162.48482998803212
2003-10-22,162.74458212761857
2003-10-23,154.20788979455477
2003-10-24,155.82878803262764
2003-10-27,158.61974989087403
2003-10-28,163.79091007340105
2003-10-29,164.49251930622555
2003-10-30,164.02889974415612
2003-10-31,165.1947790234438
2003-11-03,167.37646755516556
2003-11-04,167.16990884715173
2003-11-05,166.30552396321337
2003-11-06,163.3354860136588
2003-11-07,163.57273503823447
2003-11-10,162.79250401633684
2003-11-11,160.0855356524713
2003-11-12,160.64461781211278
2003-11-13,163.44184066898202
2003-11-14,163.16293230213995
2003-11-17,161.37072787705276
2003-11-18,161.55933030430364
2003-11-19,158.7950095835885
2003-11-20,156.28555291258226
2003-11-21,154.87979012300258
2003-11-24,155.6010536711737
2003-11-25,157.89955189466943
2003-11-26,158.89898273891376
2003-11-27,160.8253602154546
2003-11-28,165.5434899689016
2003-12-01,170.5472236779533
2003-12-02,170.7266325068926
2003-12-03,173.11802368655648
2003-12-04,172.28970652068037
2003-12-05,172.19813220673706
2003-12-08,173.01996239766288
2003-12-09,180.3861843743955
2003-12-10,182.03953180254763
2003-12-11,184.22481161527284
2003-12-12,184.62920675512314
2003-12-15,178.15210557183363
2003-12-16,176.10859113596618
2003-12-17,174.47896114457478
2003-12-18,179.37820409477163
2003-12-19,186.52453130397225
2003-12-22,189.89342106756445
2003-12-23,188.82095088627653
2003-12-24,189.54833238652034
2003-12-25,189.49762342151195
2003-12-26,189.55933890671247
2003-12-29,192.00327678032477
2003-12-30,196.92502076743108
2003-12-31,201.12530454499264
2004-01-01,201.12530454499264
2004-01-02,213.5747118738312
2004-01-05,215.1586417129104
2004-01-06,207.50254901132806
2004-01-07,204.69190046280093
2004-01-08,203.62983640882533
2004-01-09,206.80448465921674
2004-01-12,199.94752524704114
2004-01-13,197.50833741319627
2004-01-14,196.47649337077502
2004-01-15,195.74505668733428
2004-01-16,191.30230554695748
2004-01-19,196.8732598047718
2004-01-20,201.90406484106356
2004-01-21,205.50751887767885
2004-01-22,205.52309158994865
2004-01-23,205.52828302881122
2004-01-26,201.74976071783087
2004-01-27,203.47766445235044
2004-01-28,197.61266584318867
2004-01-29,195.98886278396347
2004-01-30,194.14267300286286
2004-02-02,189.8741841738686
2004-02-03,193.99768135849956
2004-02-04,191.82418755523344
2004-02-05,191.05689954014724
2004-02-06,196.45575110729285
2004-02-09,204.08977298246054
2004-02-10,199.43225719400934
2004-02-11,198.5910496658263
2004-02-12,199.7722533483031
2004-02-13,202.48825786909006
2004-02-16,207.10114198744364
2004-02-17,207.649291599209
2004-02-18,207.8583617753981
2004-02-19,203.1068498228526
2004-02-20,204.09442360966432
2004-02-23,204.65293048109606
2004-02-24,203.15365550662776
2004-02-25,199.49993817501976
2004-02-26,203.15680253855228
2004-02-27,205.89752993736715
2004-03-01,205.03036554829603
2004-03-02,204.4880399293492
2004-03-03,203.0347481927838
2004-03-04,202.56590866773342
2004-03-05,201.7647437216852
2004-03-08,204.957941091301
2004-03-09,204.30572097286532
2004-03-10,201.01875431250252
2004-03-11,196.02836118970808
2004-03-12,196.857303686974
2004-03-15,198.69772773155245
2004-03-16,199.07592883121325
2004-03-17,202.0253714932935
2004-03-18,196.6115817377321
2004-03-19,196.76308311153025
2004-03-22,192.3800180445282
2004-03-23,193.27491803672473
2004-03-24,196.4235124608139
2004-03-25,189.73863149026707
2004-03-26,188.8516858042063
2004-03-29,185.7282157741044
2004-03-30,189.96215031823405
2004-03-31,193.65011061400403
2004-04-01,192.6332987160185
2004-04-02,195.6179575570083
2004-04-05,195.59883593649494
2004-04-06,198.8807556548011
2004-04-07,198.59618118177005
2004-04-08,199.9607335193886
2004-04-09,199.8021378368074
2004-04-12,199.8839235203372
2004-04-13,200.02331897343723
2004-04-14,193.14724487066223
2004-04-15,190.37291587798836
2004-04-16,190.71272163908614
2004-04-19,189.59985593214768
2004-04-20,183.8332229879241
2004-04-21,176.18698213784592
2004-04-22,177.93944664848325
2004-04-23,184.3627361921739
2004-04-26,176.64584100843388
2004-04-27,175.91207329749741
2004-04-28,177.4619459051149
2004-04-29,171.70736277844654
2004-04-30,169.07973984993916
2004-05-03,170.13305793909348
2004-05-04,176.73034435480486
2004-05-05,175.49414710880367
2004-05-06,178.6635411539873
2004-05-07,178.06675896359246
2004-05-10,166.28066895921594
2004-05-11,166.63611068607372
2004-05-12,168.5077259908466
2004-05-13,167.03714002739594
2004-05-14,160.9752767970186
2004-05-17,152.9906517378292
2004-05-18,158.2476637383061
2004-05-19,167.39961817953125
2004-05-20,166.035274184994
2004-05-21,170.28598457287484
2004-05-24,173.36808149578326
2004-05-25,175.20039413851018
2004-05-26,175.211021990442
2004-05-27,181.26492259545168
2004-05-28,182.14253122275426
2004-05-31,182.84146590010187
2004-06-01,181.47153674744177
2004-06-02,183.53108346423446
2004-06-03,175.79797060818916
2004-06-04,175.68136650823016
2004-06-07,182.15594225451656
2004-06-08,182.77592886844067
2004-06-09,182.94097365969634
2004-06-10,183.74688471779646
2004-06-11,185.7614020753742
2004-06-14,178.702134271965
2004-06-15,177.74809246197628
2004-06-16,177.5173530118808
2004-06-17,173.46604519878736
2004-06-18,168.59663156861475
2004-06-21,169.2123594360242
2004-06-22,169.29993783362173
2004-06-23,171.01059959505486
2004-06-24,178.0289949468775
2004-06-25,179.49169611069505
2004-06-28,180.57746925235125
2004-06-29,177.89386735839838
2004-06-30,180.46909569376803
2004-07-01,180.70210514694813
2004-07-02,181.62698499408052
2004-07-05,182.36692273408465
2004-07-06,183.58880742379856
2004-07-07,184.70187326787212
2004-07-08,180.50141428966543
2004-07-09,180.98113061232496
2004-07-12,178.33377988531672
2004-07-13,176.72383980200792
2004-07-14,176.77912681373766
2004-07-15,177.39697746941147
2004-07-16,181.7640547848904
2004-07-19,185.60214688206577
2004-07-20,186.20624422676985
2004-07-21,189.3460220957499
2004-07-22,186.74765443570593
2004-07-23,185.74515957409227
2004-07-26,185.11715350874942
2004-07-27,186.33462479627528
