Date,CHINA A INTERNATIONAL EQUAL WEIGHTED
2012-04-11,1478.0976481160385
2012-04-12,1507.8664352765256
2012-04-13,1513.7782561800846
2012-04-16,1508.9480754544807
2012-04-17,1493.8062475974962
2012-04-18,1527.932075265943
2012-04-19,1524.5235439947073
2012-04-20,1541.5740685065377
2012-04-23,1530.7598691562855
2012-04-24,1528.4001014050332
2012-04-25,1543.400859055184
2012-04-26,1544.2691397745784
2012-04-27,1538.9564901924762
2012-04-30,1538.9564901924762
2012-05-01,1538.9564901924762
2012-05-02,1575.6391117475184
2012-05-03,1580.5042174643563
2012-05-04,1593.1357100573537
2012-05-07,1594.7729594204047
2012-05-08,1589.6752371271766
2012-05-09,1558.1559442021414
2012-05-10,1558.722036504081
2012-05-11,1546.7412910896057
2012-05-14,1531.8441848457803
2012-05-15,1532.9944367700405
2012-05-16,1508.2316587787348
2012-05-17,1532.2909932678094
2012-05-18,1511.0978533081961
2012-05-21,1518.4890692406382
2012-05-22,1541.9776370420827
2012-05-23,1532.4755719284099
2012-05-24,1518.3433175275504
2012-05-25,1508.3797085659537
2012-05-28,1534.3165008844537
2012-05-29,1554.9363656272842
2012-05-30,1546.3843946294512
2012-05-31,1537.7542974788403
2012-06-01,1538.609476954699
2012-06-04,1496.1643281175986
2012-06-05,1495.8127715346056
2012-06-06,1495.7042742216395
2012-06-07,1488.1580109188092
2012-06-08,1479.8494918266435
2012-06-11,1503.6285421494479
2012-06-12,1492.966742028179
2012-06-13,1517.7414246584417
2012-06-14,1504.5684741461268
2012-06-15,1510.265489069799
2012-06-18,1521.2134399208314
2012-06-19,1507.8669030496758
2012-06-20,1501.8036776094707
2012-06-21,1477.4019992339076
2012-06-22,1477.4019992339079
2012-06-25,1446.0298615748573
2012-06-26,1449.804685983354
2012-06-27,1447.8431299871397
2012-06-28,1434.3345885515375
2012-06-29,1455.106803827239
2012-07-02,1459.6935994284029
2012-07-03,1459.7642620348206
2012-07-04,1458.5658066166443
2012-07-05,1434.1168789756687
2012-07-06,1461.0077174486098
2012-07-09,1428.5357516648282
2012-07-10,1425.9336137851828
2012-07-11,1437.9162883311462
2012-07-12,1453.3282072809063
2012-07-13,1450.7258670244626
2012-07-16,1420.7042920283784
2012-07-17,1430.8356871877493
2012-07-18,1435.447608744842
2012-07-19,1441.9177126723728
2012-07-20,1427.561130749205
2012-07-23,1406.2618261421874
2012-07-24,1413.3857622965209
2012-07-25,1401.303773722458
2012-07-26,1394.1316254676924
2012-07-27,1394.0186388574034
2012-07-30,1386.708022635706
2012-07-31,1384.9744345356964
2012-08-01,1400.1695770559857
2012-08-02,1385.7538142999192
2012-08-03,1397.6746812781582
2012-08-06,1417.7591730456165
2012-08-07,1420.8182005015697
2012-08-08,1420.7577877491497
2012-08-09,1434.1427835654179
2012-08-10,1425.7561152650126
2012-08-13,1399.5633932346514
2012-08-14,1403.2899266837107
2012-08-15,1389.8687785350505
2012-08-16,1381.833767474722
2012-08-17,1379.052159222052
2012-08-20,1372.2858208755752
2012-08-21,1381.88783428224
2012-08-22,1371.1206650882903
2012-08-23,1375.3483748343592
2012-08-24,1356.6074818884038
2012-08-27,1326.5568190270901
2012-08-28,1333.436477939646
2012-08-29,1317.94037720138
2012-08-30,1313.6158536132236
2012-08-31,1308.6607575343023
2012-09-03,1324.6995642046766
2012-09-04,1307.3447469994028
2012-09-05,1304.0316592083539
2012-09-06,1317.1067447467249
2012-09-07,1379.7085793365839
2012-09-10,1388.5726012762048
2012-09-11,1381.1352213366465
2012-09-12,1390.271402940466
2012-09-13,1375.4915528994763
2012-09-14,1388.6351837537916
2012-09-17,1351.697490370715
2012-09-18,1334.5878486102756
2012-09-19,1347.502173449649
2012-09-20,1318.1599405772906
2012-09-21,1322.0803767604436
2012-09-24,1330.7190940067997
2012-09-25,1326.6580604020915
2012-09-26,1312.0670870056979
2012-09-27,1352.430262424532
2012-09-28,1382.2372630993607
2012-10-01,1382.2372630993605
2012-10-02,1382.2372630993602
2012-10-03,1382.23726309936
2012-10-04,1382.2372630993598
2012-10-05,1382.2372630993596
2012-10-08,1368.6759661169374
2012-10-09,1399.9502476965615
2012-10-10,1404.3340081181298
2012-10-11,1390.4928878812618
2012-10-12,1393.8796228267802
2012-10-15,1385.5718129296743
2012-10-16,1388.122721126184
2012-10-17,1392.1767069162388
2012-10-18,1416.0168001128593
2012-10-19,1411.6190143875374
2012-10-22,1416.473109858491
2012-10-23,1399.9471722923374
2012-10-24,1397.4239198354255
2012-10-25,1389.003876182997
2012-10-26,1360.0316596288462
2012-10-29,1356.8899371658406
2012-10-30,1360.7253292451549
2012-10-31,1370.1701087111608
2012-11-01,1394.6952974552207
2012-11-02,1399.7238413694852
2012-11-05,1396.1144584924405
2012-11-06,1388.7563699671798
2012-11-07,1386.2108379030824
2012-11-08,1357.7720223343338
2012-11-09,1353.9386246893303
2012-11-12,1365.0208978680046
2012-11-13,1341.4788555994628
2012-11-14,1348.528808838984
2012-11-15,1328.0810756261349
2012-11-16,1318.4371413661472
2012-11-19,1320.4352697249815
2012-11-20,1315.6544145657645
2012-11-21,1335.3950449605463
2012-11-22,1323.501773249314
2012-11-23,1332.2638595309575
2012-11-26,1322.7179537696197
2012-11-27,1305.471509580226
2012-11-28,1290.6297645156835
2012-11-29,1281.3033646532256
2012-11-30,1296.6607704454793
2012-12-03,1278.7916694431897
2012-12-04,1293.1749751001335
2012-12-05,1339.1275782769035
2012-12-06,1334.5885169649457
2012-12-07,1358.2105573705394
2012-12-10,1368.2824010953384
2012-12-11,1361.5519081943853
2012-12-12,1361.4535432122284
2012-12-13,1352.637469403595
2012-12-14,1413.0037798189735
2012-12-17,1419.2162830099892
2012-12-18,1417.6713368523697
2012-12-19,1421.6682237184596
2012-12-20,1432.6807788937376
2012-12-21,1428.490053788079
2012-12-24,1434.2624538492928
2012-12-25,1471.105507020676
2012-12-26,1479.60038533873
2012-12-27,1474.0613946459343
2012-12-28,1494.505161553614
2012-12-31,1517.297503728141
2013-01-01,1517.297503728141
2013-01-02,1517.297503728141
2013-01-03,1517.297503728141
2013-01-04,1510.4727062348004
2013-01-07,1513.6421864196134
2013-01-08,1514.181068020729
2013-01-09,1516.8472875678751
2013-01-10,1522.077283464523
2013-01-11,1493.953358832254
2013-01-14,1547.6346594211855
2013-01-15,1564.9397719399271
2013-01-16,1559.537670915984
2013-01-17,1545.3475420607201
2013-01-18,1573.3720455518514
2013-01-21,1578.4424434612017
2013-01-22,1561.960200732697
2013-01-23,1568.3964161684964
2013-01-24,1547.3650984096628
2013-01-25,1545.9400217607943
2013-01-28,1587.3521627787143
2013-01-29,1597.1148419385613
2013-01-30,1602.7110454887213
2013-01-31,1602.4822044589084
2013-02-01,1621.0457722552737
2013-02-04,1623.3972343241273
2013-02-05,1643.5572581081528
2013-02-06,1641.903833248199
2013-02-07,1643.8645729685747
2013-02-08,1658.4124486050039
2013-02-11,1658.4124486050039
2013-02-12,1658.4124486050039
2013-02-13,1658.4124486050039
2013-02-14,1658.4124486050039
2013-02-15,1658.4124486050039
2013-02-18,1639.5492335812626
2013-02-19,1604.2881122974802
2013-02-20,1623.964526600057
2013-02-21,1571.440276114766
2013-02-22,1568.217247075827
2013-02-25,1574.3176339770039
2013-02-26,1551.1831021764797
2013-02-27,1564.1237579564793
2013-02-28,1605.411998402418
2013-03-01,1604.2411393647653
2013-03-04,1540.2331643106147
2013-03-05,1574.2165121539201
2013-03-06,1591.0091425235985
2013-03-07,1578.3214846574087
2013-03-08,1569.638688635516
2013-03-11,1566.345369946313
2013-03-12,1545.0668825932341
2013-03-13,1529.3579313153082
2013-03-14,1535.7369862909648
2013-03-15,1540.589606431027
2013-03-18,1516.816860343017
2013-03-19,1525.8443189307345
2013-03-20,1568.430202294388
2013-03-21,1574.1390186188062
2013-03-22,1576.9014035802759
2013-03-25,1575.9687109578545
2013-03-26,1558.2276346724682
2013-03-27,1562.1100625290612
2013-03-28,1524.1846812089407
2013-03-29,1519.5479798695408
2013-04-01,1520.937398985541
2013-04-02,1515.629229153156
2013-04-03,1508.3491886007826
2013-04-04,1508.3491886007823
2013-04-05,1508.349188600782
2013-04-08,1505.413149283417
2013-04-09,1515.320108170084
2013-04-10,1516.7944375388086
2013-04-11,1510.3717080026847
2013-04-12,1501.0770838999972
2013-04-15,1481.2322511397722
2013-04-16,1495.9749231076826
2013-04-17,1503.5124583509894
2013-04-18,1503.7444353897472
2013-04-19,1540.836286942923
2013-04-22,1541.6415139288379
2013-04-23,1496.6183541115886
2013-04-24,1525.753423824453
2013-04-25,1509.6677077684578
2013-04-26,1496.0299640601127
2013-04-29,1496.0299640601127
2013-04-30,1496.0299640601127
2013-05-01,1496.0299640601127
2013-05-02,1497.2933398403125
2013-05-03,1521.7745682871414
2013-05-06,1541.2790801525387
2013-05-07,1547.6657306331101
2013-05-08,1559.0756666153263
2013-05-09,1552.4339043510552
2013-05-10,1556.1365382971067
2013-05-13,1549.8922459063854
2013-05-14,1529.1449935343892
2013-05-15,1538.9525012018364
2013-05-16,1563.8268680467484
2013-05-17,1594.1949691785076
2013-05-20,1605.0452087709111
2013-05-21,1613.9681753408343
2013-05-22,1614.5335372780744
2013-05-23,1597.4811901292946
2013-05-24,1609.7400168163213
2013-05-27,1613.9179677799523
2013-05-28,1635.1737012326696
2013-05-29,1636.9241417589333
2013-05-30,1628.9586465638026
2013-05-31,1610.1987711994936
2013-06-03,1609.1892839515544
2013-06-04,1583.486848025063
2013-06-05,1584.4051883585978
2013-06-06,1564.4294591435312
2013-06-07,1536.3462107532873
2013-06-10,1536.3462107532873
2013-06-11,1536.3462107532873
2013-06-12,1536.3462107532873
2013-06-13,1484.9849772090834
2013-06-14,1501.564654265321
2013-06-17,1499.245205276169
2013-06-18,1505.4182365846366
2013-06-19,1499.3713896877757
2013-06-20,1452.3272175759114
2013-06-21,1447.9291254007674
2013-06-24,1358.0990513267009
2013-06-25,1352.5278606314926
2013-06-26,1362.4544629198795
2013-06-27,1353.810163356106
2013-06-28,1372.2426317873785
2013-07-01,1388.9183761684055
2013-07-02,1401.633271509937
2013-07-03,1395.049927876435
2013-07-04,1408.0391712520561
2013-07-05,1404.9973285853366
2013-07-08,1359.5962048414453
2013-07-09,1361.3100725775494
2013-07-10,1400.5696651446235
2013-07-11,1455.9106358876904
2013-07-12,1431.0075101714356
2013-07-15,1454.925097880995
2013-07-16,1463.4604872487023
2013-07-17,1442.5386674419603
2013-07-18,1422.5108044712892
2013-07-19,1389.6667866685077
2013-07-22,1402.8178276501515
2013-07-23,1443.874809392515
2013-07-24,1442.3346191997955
2013-07-25,1431.7499479462479
2013-07-26,1422.0552840460812
2013-07-29,1392.2573319773621
2013-07-30,1398.1507790354174
2013-07-31,1402.777431288535
2013-08-01,1437.6826102126643
2013-08-02,1440.9419811052614
2013-08-05,1463.16736984693
2013-08-06,1477.7621578006854
2013-08-07,1467.957057729741
2013-08-08,1466.2753731959197
2013-08-09,1473.283333979694
2013-08-12,1510.0012400031048
2013-08-13,1510.2183831768855
2013-08-14,1504.4210813264401
2013-08-15,1487.8164503390512
2013-08-16,1470.1458577732249
2013-08-19,1484.8805538433003
2013-08-20,1471.4002262989331
2013-08-21,1471.9330490526452
2013-08-22,1469.0113699006956
2013-08-23,1463.4590306179587
2013-08-26,1495.694952977216
2013-08-27,1502.9899483082381
2013-08-28,1502.4334575641026
2013-08-29,1494.8086506103084
2013-08-30,1491.7081025764217
2013-09-02,1497.7935161055111
2013-09-03,1515.948555402267
2013-09-04,1516.789200602058
2013-09-05,1508.916607525405
2013-09-06,1520.3448810621505
2013-09-09,1557.2927338912173
2013-09-10,1582.0559701199104
2013-09-11,1591.476549272442
2013-09-12,1598.544591208068
2013-09-13,1590.5648850172363
2013-09-16,1583.2323617774603
2013-09-17,1549.4262758014743
2013-09-18,1555.7528809238593
2013-09-19,1555.7528809238593
2013-09-20,1555.7528809238593
2013-09-23,1585.5709060084891
2013-09-24,1578.9943778893482
2013-09-25,1570.7853551731464
2013-09-26,1539.9452582367783
2013-09-27,1546.3904742351522
2013-09-30,1556.3647861532977
2013-10-01,1556.3647861532977
2013-10-02,1556.3647861532977
2013-10-03,1556.3647861532977
2013-10-04,1556.3647861532977
2013-10-07,1556.3647861532977
2013-10-08,1580.6025461954632
2013-10-09,1590.6084219567645
2013-10-10,1580.4417007711934
2013-10-11,1604.5382888923898
2013-10-14,1620.4307601162695
2013-10-15,1618.679191042518
2013-10-16,1585.353602544773
2013-10-17,1583.1260955892214
2013-10-18,1588.7816939061302
2013-10-21,1621.8178659721702
2013-10-22,1607.593008678449
2013-10-23,1583.3049022971088
2013-10-24,1571.9551953670803
2013-10-25,1540.66475931516
2013-10-28,1537.5068888179894
2013-10-29,1524.9985977335741
2013-10-30,1549.1378926387106
2013-10-31,1529.123468133946
2013-11-01,1532.9312205618264
2013-11-04,1534.7759953752704
2013-11-05,1541.5945811373422
2013-11-06,1526.0220235613785
2013-11-07,1513.54475967312
2013-11-08,1490.1453160832898
2013-11-11,1491.8905226416318
2013-11-12,1505.5406221316935
2013-11-13,1475.8776391050078
2013-11-14,1491.3291772347188
2013-11-15,1521.4974218897594
2013-11-18,1563.825264255944
2013-11-19,1557.92714473942
2013-11-20,1568.0939796227394
2013-11-21,1562.8079377575984
2013-11-22,1553.8570813005647
2013-11-25,1550.182126829743
2013-11-26,1550.7669986899084
2013-11-27,1570.5207563719366
2013-11-28,1588.0643676598277
2013-11-29,1590.276731173876
2013-12-02,1558.2036077233365
2013-12-03,1582.292517576339
2013-12-04,1607.136588711065
2013-12-05,1601.98195324319
2013-12-06,1596.8616900652687
2013-12-09,1602.3703730023578
2013-12-10,1602.1672036162313
2013-12-11,1579.1528612010372
2013-12-12,1581.9900360486404
2013-12-13,1580.641818849561
2013-12-16,1553.1597963928111
2013-12-17,1545.402859701076
2013-12-18,1543.6064299935927
2013-12-19,1529.294307873541
2013-12-20,1498.8522699094212
2013-12-23,1503.7435536819771
2013-12-24,1507.9777387802758
2013-12-25,1523.165992017103
2013-12-26,1494.6578171264155
2013-12-27,1521.4757984415173
2013-12-30,1523.0341671502983
2013-12-31,1541.4432446172707
2014-01-01,1541.4432446172707
2014-01-02,1543.4569416556565
2014-01-03,1526.9980468549263
2014-01-06,1485.086165041373
2014-01-07,1488.099127478685
2014-01-08,1492.6075181484964
2014-01-09,1476.565359988267
2014-01-10,1460.9307210434936
2014-01-13,1455.467402855551
2014-01-14,1471.812676166524
2014-01-15,1472.6662864037294
2014-01-16,1470.6103927533795
2014-01-17,1447.4513541219103
2014-01-20,1437.3361709310198
2014-01-21,1454.1909101406134
2014-01-22,1492.2828920299075
2014-01-23,1491.312652314201
2014-01-24,1504.8531327753963
2014-01-27,1485.1580134601331
2014-01-28,1482.5530989958108
2014-01-29,1488.199939319467
2014-01-30,1470.7711431153898
2014-01-31,1470.7711431153898
2014-02-03,1470.7711431153898
2014-02-04,1470.7711431153898
2014-02-05,1470.7711431153898
2014-02-06,1470.7711431153898
2014-02-07,1480.9920422677924
2014-02-10,1522.0924177857487
2014-02-11,1528.245388112632
2014-02-12,1532.457652055992
2014-02-13,1516.7556908414588
2014-02-14,1533.5417740424075
2014-02-17,1550.0390875369424
2014-02-18,1534.4754936742158
2014-02-19,1542.2664969128707
2014-02-20,1526.2359163820965
2014-02-21,1507.944126758529
2014-02-24,1478.9263693807613
2014-02-25,1429.8035809998821
2014-02-26,1433.2399577848385
2014-02-27,1419.4899252826995
2014-02-28,1432.9165565579801
2014-03-03,1449.153160561898
2014-03-04,1442.8186501765456
2014-03-05,1435.9074792151623
2014-03-06,1441.0196922824412
2014-03-07,1435.132016204035
2014-03-10,1385.4731303957456
2014-03-11,1391.7146942847328
2014-03-12,1393.9224600248524
2014-03-13,1413.5593678605985
2014-03-14,1400.1739065670445
2014-03-17,1410.2001093175165
2014-03-18,1406.337722943337
2014-03-19,1393.7699332446357
2014-03-20,1361.220968398295
2014-03-21,1401.6364797728095
2014-03-24,1421.659725016421
2014-03-25,1420.4176897593989
2014-03-26,1416.7753745956477
2014-03-27,1400.8998650454034
2014-03-28,1390.969483216222
2014-03-31,1387.4018395909206
2014-04-01,1403.4840516482625
2014-04-02,1413.1308168632252
2014-04-03,1402.6850094194613
2014-04-04,1415.8890622981485
2014-04-07,1415.8890622981482
2014-04-08,1446.936278983252
2014-04-09,1450.2558677056659
2014-04-10,1462.6573539729343
2014-04-11,1459.489645894415
2014-04-14,1460.2058122368865
2014-04-15,1438.6590430149704
2014-04-16,1440.3797907227581
2014-04-17,1437.694128053577
2014-04-18,1437.416670734502
2014-04-21,1410.5151768970125
2014-04-22,1408.4699967591562
2014-04-23,1406.4429153474387
2014-04-24,1398.4403847279784
2014-04-25,1379.740951330279
2014-04-28,1352.551868729012
2014-04-29,1366.5160949661338
2014-04-30,1369.4814775430557
2014-05-01,1369.4814775430557
2014-05-02,1369.4814775430557
2014-05-05,1375.1745197759585
2014-05-06,1381.3986697860219
2014-05-07,1363.6346965560385
2014-05-08,1364.3676592796962
2014-05-09,1362.257476658577
2014-05-12,1394.1993642388402
2014-05-13,1392.5035428378292
2014-05-14,1392.329503697416
2014-05-15,1369.027614595458
2014-05-16,1370.020680064222
2014-05-19,1353.84769542093
2014-05-20,1352.9163772845536
2014-05-21,1367.4810574645228
2014-05-22,1362.4603893617548
2014-05-23,1373.4215071335436
2014-05-26,1380.9821664433039
2014-05-27,1371.913534001122
2014-05-28,1384.326243857471
2014-05-29,1377.0520852246493
2014-05-30,1372.5051326580797
2014-06-02,1372.5051326580797
2014-06-03,1366.762538503155
2014-06-04,1352.730132570772
2014-06-05,1365.5441300968998
2014-06-06,1358.868469420445
2014-06-09,1357.7813378131277
2014-06-10,1377.2082364023088
2014-06-11,1379.280070345522
2014-06-12,1376.7984066276235
2014-06-13,1391.0563263467657
2014-06-16,1397.1005680695544
2014-06-17,1384.6912487674385
2014-06-18,1377.218956125602
2014-06-19,1353.5459716403598
2014-06-20,1362.4308925121732
2014-06-23,1365.2805826625647
2014-06-24,1373.5419293869163
2014-06-25,1366.8141245545044
2014-06-26,1379.9802842709914
2014-06-27,1386.6757526846923
2014-06-30,1400.3844027833109
2014-07-01,1403.6670889026382
2014-07-02,1408.2100272775363
2014-07-03,1416.0147931703327
2014-07-04,1415.3028905842687
2014-07-07,1412.0181422997564
2014-07-08,1415.7394276830466
2014-07-09,1396.4963926408514
2014-07-10,1393.5096051630796
2014-07-11,1402.6510844508605
2014-07-14,1418.5755955612265
2014-07-15,1419.6722919077222
2014-07-16,1416.9563930408606
2014-07-17,1409.429767891636
2014-07-18,1412.7967594648253
2014-07-21,1414.299730666509
2014-07-22,1433.2627707478027
2014-07-23,1432.5978576262742
2014-07-24,1452.4485270567504
2014-07-25,1471.8850289486588
2014-07-28,1508.9426105939658
2014-07-29,1515.1815106832546
2014-07-30,1514.9180194780786
2014-07-31,1531.4117007952514
2014-08-01,1518.707353163739
2014-08-04,1547.716746374875
2014-08-05,1549.3130155362164
2014-08-06,1554.0587209458736
2014-08-07,1530.7850581722537
2014-08-08,1533.9338164544865
2014-08-11,1557.9922047091854
2014-08-12,1553.1780821348666
2014-08-13,1554.0692301968763
2014-08-14,1537.65514059029
2014-08-15,1557.56211911099
2014-08-18,1571.6640860952941
2014-08-19,1575.2317057069258
2014-08-20,1570.746987911502
2014-08-21,1562.327657103543
2014-08-22,1569.632109393305
2014-08-25,1556.5691091366014
2014-08-26,1537.4843578584553
2014-08-27,1543.9894827565893
2014-08-28,1534.9321822797303
2014-08-29,1553.0940089987296
2014-09-01,1567.5197435778912
2014-09-02,1586.203949081277
2014-09-03,1601.8102806788706
2014-09-04,1614.300608714398
2014-09-05,1629.8317122523
2014-09-08,1629.8317122523
2014-09-09,1632.160627857121
2014-09-10,1632.086152187066
2014-09-11,1627.3016053146926
2014-09-12,1637.7748185043233
2014-09-15,1639.645951469289
2014-09-16,1601.228992482865
2014-09-17,1613.1796610372014
2014-09-18,1618.5221882618819
2014-09-19,1630.077618373692
2014-09-22,1602.5043093381769
2014-09-23,1618.5875735357456
2014-09-24,1645.8529509492212
2014-09-25,1642.6288005897575
2014-09-26,1648.4122472619167
2014-09-29,1651.3858467181217
2014-09-30,1658.339259429325
2014-10-01,1658.339259429325
2014-10-02,1658.339259429325
2014-10-03,1658.339259429325
2014-10-06,1658.339259429325
2014-10-07,1658.339259429325
2014-10-08,1680.265031460644
2014-10-09,1685.819392564651
2014-10-10,1677.1143987178366
2014-10-13,1676.1657633122434
2014-10-14,1671.756609116347
2014-10-15,1683.2929892827794
2014-10-16,1667.9779554063612
2014-10-17,1664.109463754154
2014-10-20,1676.3012910431717
2014-10-21,1659.6552171543963
2014-10-22,1646.0367066722376
2014-10-23,1626.8510108905566
2014-10-24,1624.8315373215828
2014-10-27,1617.7380930453003
2014-10-28,1655.0670286426357
2014-10-29,1678.7253825958198
2014-10-30,1690.710758036065
2014-10-31,1708.334579940092
2014-11-03,1716.058758016053
2014-11-04,1718.9127124212234
2014-11-05,1712.9783312607046
2014-11-06,1715.7557136405444
2014-11-07,1704.9533263609692
2014-11-10,1745.4678303199112
2014-11-11,1725.9630417658043
2014-11-12,1752.8998734057
2014-11-13,1744.296912666153
2014-11-14,1741.3783474866284
2014-11-17,1741.5021171781038
2014-11-18,1732.9266641769407
2014-11-19,1734.50984515672
2014-11-20,1729.2651194716332
2014-11-21,1756.6992381192676
2014-11-24,1797.458223705576
2014-11-25,1828.785156622295
2014-11-26,1842.1599462853837
2014-11-27,1858.2423481678886
2014-11-28,1872.7739252024367
2014-12-01,1874.7411763047492
2014-12-02,1919.9311815102483
2014-12-03,1953.98273385703
2014-12-04,2019.6699074955154
2014-12-05,2014.521887102734
2014-12-08,2075.0551549324655
2014-12-09,1988.5983797563595
2014-12-10,2068.134320074878
2014-12-11,2066.8759708662596
2014-12-12,2080.9863032406265
2014-12-15,2100.055310208407
2014-12-16,2130.1482515588464
2014-12-17,2127.0864536959216
2014-12-18,2118.0601140379026
2014-12-19,2138.225551704646
2014-12-22,2111.94748742312
2014-12-23,2055.991273687162
2014-12-24,2036.145360500258
2014-12-25,2092.5557697726804
2014-12-26,2143.167978030756
2014-12-29,2135.860796151741
2014-12-30,2117.3285579049216
2014-12-31,2154.7131588320303
2015-01-01,2154.71315883203
2015-01-02,2154.7131588320294
2015-01-05,2216.051380939864
2015-01-06,2232.9801078924124
2015-01-07,2236.7526877210753
2015-01-08,2196.736249245788
2015-01-09,2179.74767171904
2015-01-12,2157.941514703117
2015-01-13,2171.9330080775653
2015-01-14,2157.1931009222153
2015-01-15,2206.1514859684244
2015-01-16,2224.6135954346278
2015-01-19,2080.317272724091
2015-01-20,2131.570841622202
2015-01-21,2210.719531855829
2015-01-22,2235.4366757160574
2015-01-23,2217.9718038027463
2015-01-26,2247.7912527087806
2015-01-27,2242.2504241471615
2015-01-28,2213.1805906835075
2015-01-29,2192.427187842766
2015-01-30,2162.7431540681678
2015-02-02,2124.4017700216955
2015-02-03,2167.155710590054
2015-02-04,2155.6677046774057
2015-02-05,2129.3893606415586
2015-02-06,2088.244075328834
2015-02-09,2093.692454887644
2015-02-10,2135.5838752642635
2015-02-11,2158.19364983109
2015-02-12,2167.459171117265
2015-02-13,2194.9193308127237
2015-02-16,2224.633450870735
2015-02-17,2239.3998619582526
2015-02-18,2239.3998619582526
2015-02-19,2239.3998619582526
2015-02-20,2239.3998619582526
2015-02-23,2239.3998619582526
2015-02-24,2239.3998619582526
2015-02-25,2218.758226607408
2015-02-26,2264.2670023582195
2015-02-27,2272.2914568165465
2015-03-02,2301.9097368800035
2015-03-03,2263.500411893173
2015-03-04,2292.420001864784
2015-03-05,2283.5266971232195
2015-03-06,2263.8305862745137
2015-03-09,2290.8661813352082
2015-03-10,2302.0763376603363
2015-03-11,2297.6732044242544
2015-03-12,2319.0317987259223
2015-03-13,2342.4048404172736
2015-03-16,2403.988453713423
2015-03-17,2444.333004964024
2015-03-18,2504.4512776691745
2015-03-19,2522.750818958164
2015-03-20,2541.3727578533617
2015-03-23,2596.5948064743875
2015-03-24,2622.8163858018665
2015-03-25,2613.1726247811516
2015-03-26,2603.013747569742
2015-03-27,2621.4081207906333
2015-03-30,2682.181198028843
2015-03-31,2667.456324435749
2015-04-01,2719.986200406659
2015-04-02,2737.1922443509898
2015-04-03,2768.6547103663997
2015-04-06,2768.6547103663997
2015-04-07,2824.3856510103437
2015-04-08,2815.468314258367
2015-04-09,2786.4763477489328
2015-04-10,2849.9995522333256
2015-04-13,2899.207786649164
2015-04-14,2912.5544818751314
2015-04-15,2840.3203546696323
2015-04-16,2906.957536304289
2015-04-17,2967.507820545631
2015-04-20,2939.5521928377652
2015-04-21,3018.3374282117297
2015-04-22,3100.1623725409627
2015-04-23,3126.3184038308077
2015-04-24,3130.903426219228
2015-04-27,3177.116811439658
2015-04-28,3106.820322812279
2015-04-29,3146.1455134752086
2015-04-30,3131.853051574612
2015-05-01,3131.853051574612
2015-05-04,3159.913452452721
2015-05-05,3033.545204165794
2015-05-06,2986.6465724940317
2015-05-07,2917.31160567628
2015-05-08,2998.6343007454984
2015-05-11,3107.579820273217
2015-05-12,3165.8210708177867
2015-05-13,3170.848613143705
2015-05-14,3165.9224621375606
2015-05-15,3115.993428489462
2015-05-18,3121.9019708219043
2015-05-19,3214.6184348799784
2015-05-20,3248.3632711785303
2015-05-21,3339.7947542701504
2015-05-22,3401.0330292907124
2015-05-25,3506.8434585044747
2015-05-26,3594.4998966530698
2015-05-27,3618.424598900876
2015-05-28,3372.0878459202395
2015-05-29,3388.6780940655126
2015-06-01,3566.0653060561267
2015-06-02,3660.4783282125945
2015-06-03,3653.561044598615
2015-06-04,3661.8072418834013
2015-06-05,3727.650924495635
2015-06-08,3758.717122763309
2015-06-09,3749.6982609314177
2015-06-10,3773.673444470077
2015-06-11,3799.113024465313
2015-06-12,3836.6071562951834
2015-06-15,3775.167342916506
2015-06-16,3632.2241603541293
2015-06-17,3694.299847740889
2015-06-18,3567.7207577219433
2015-06-19,3327.89557872022
2015-06-22,3327.89557872022
2015-06-23,3411.462257091674
2015-06-24,3503.174054838649
2015-06-25,3372.639833779317
2015-06-26,3091.2540746270133
2015-06-29,2953.0441876712302
2015-06-30,3128.808470410629
2015-07-01,2959.9020640428294
2015-07-02,2784.233566561805
2015-07-03,2611.687066745246
2015-07-06,2612.829630689681
2015-07-07,2488.7766013909036
2015-07-08,2352.9978577579645
2015-07-09,2490.0750538595203
2015-07-10,2635.597602498
2015-07-13,2769.1447247680026
2015-07-14,2760.4383475413556
2015-07-15,2613.607934427573
2015-07-16,2661.2174282469286
2015-07-17,2793.7498743196275
2015-07-20,2822.1667261215052
2015-07-21,2849.06885479434
2015-07-22,2869.832209944572
2015-07-23,2948.602596722263
2015-07-24,2906.2232069726656
2015-07-27,2666.9426921914123
2015-07-28,2640.3514469473803
2015-07-29,2756.045876369413
2015-07-30,2672.4138564343048
2015-07-31,2662.7588927405623
2015-08-03,2648.023815980468
2015-08-04,2762.28292603916
2015-08-05,2711.930587218112
2015-08-06,2684.4520188360184
2015-08-07,2753.640659355977
2015-08-10,2891.7439918660266
2015-08-11,2840.202666765362
2015-08-12,2780.422550952151
2015-08-13,2832.9737866634187
2015-08-14,2846.518172616172
2015-08-17,2882.7542736684804
2015-08-18,2676.7007134968853
2015-08-19,2730.4948966398174
2015-08-20,2640.8678356446676
2015-08-21,2510.611138509562
2015-08-24,2293.190854053264
2015-08-25,2116.2153352389714
2015-08-26,2063.9003103174286
2015-08-27,2165.844312635974
2015-08-28,2289.0747694759225
2015-08-31,2273.644081514848
2015-09-01,2226.380275064727
2015-09-02,2215.6208676621627
2015-09-03,2215.6208676621623
2015-09-04,2215.620867662162
