Date,CHINA A ONSHORE EQUAL WEIGHTED
2005-06-14,794.2417450360173
2005-06-15,774.9541367959089
2005-06-16,784.3644065939511
2005-06-17,784.7766487680186
2005-06-20,807.8920199085378
2005-06-21,799.7000791834297
2005-06-22,801.647747997409
2005-06-23,794.2451382623353
2005-06-24,797.9688526212012
2005-06-27,815.6655171305002
2005-06-28,802.7754911806629
2005-06-29,798.6187968514803
2005-06-30,778.3560949269613
2005-07-01,754.5534445499562
2005-07-04,747.8508100053174
2005-07-05,742.1196561761689
2005-07-06,737.0491302803987
2005-07-07,739.3043866636622
2005-07-08,721.5016136093691
2005-07-11,714.037401232608
2005-07-12,738.1495364854694
2005-07-13,732.8217489690735
2005-07-14,733.8489402170927
2005-07-15,723.0144743964523
2005-07-18,711.2637097355266
2005-07-19,714.760815346378
2005-07-20,720.7124297051927
2005-07-21,735.5843896464941
2005-07-22,750.4402686201169
2005-07-25,748.8619665819152
2005-07-26,767.4161331705902
2005-07-27,785.4937684874858
2005-07-28,782.6300197049776
2005-07-29,780.8401948430634
2005-08-01,786.2828766440648
2005-08-02,798.4492755518154
2005-08-03,806.3296893766183
2005-08-04,801.8424311086445
2005-08-05,822.0016562319934
2005-08-08,827.3597822733801
2005-08-09,837.1742031766197
2005-08-10,845.1489606659926
2005-08-11,855.9780731582674
2005-08-12,843.9766136828785
2005-08-15,862.8209382871144
2005-08-16,856.9237101811195
2005-08-17,865.8854358479616
2005-08-18,834.9737772033939
2005-08-19,836.4499818939457
2005-08-22,845.9175077131327
2005-08-23,836.3897372318792
2005-08-24,843.6056700209276
2005-08-25,845.7868310086604
2005-08-26,844.634924402264
2005-08-29,833.5885611943037
2005-08-30,830.4418095697939
2005-08-31,843.8690310907525
2005-09-01,862.7252466369583
2005-09-02,867.4346050086156
2005-09-05,877.8896762473929
2005-09-06,860.7670285960274
2005-09-07,880.5547967085472
2005-09-08,881.9383494032046
2005-09-09,874.1382739649847
2005-09-12,876.6067038111942
2005-09-13,892.2945608675842
2005-09-14,900.728296645111
2005-09-15,901.9843540939819
2005-09-16,901.8259885260171
2005-09-19,908.6655265491368
2005-09-20,899.9726646227726
2005-09-21,883.8714514733524
2005-09-22,858.9756117553123
2005-09-23,850.1547586486631
2005-09-26,852.2485719742249
2005-09-27,835.8526799847542
2005-09-28,832.9736231151642
2005-09-29,846.1163108741888
2005-09-30,846.5716555717279
2005-10-03,846.5716555717279
2005-10-04,846.5716555717279
2005-10-05,846.5716555717279
2005-10-06,846.5716555717279
2005-10-07,846.5716555717279
2005-10-10,842.2251869823812
2005-10-11,850.9280231828919
2005-10-12,855.845201000934
2005-10-13,849.6512786233362
2005-10-14,839.379578743599
2005-10-17,835.4705913271581
2005-10-18,842.8464503031701
2005-10-19,837.3956526750259
2005-10-20,836.2951602734566
2005-10-21,841.8144113560203
2005-10-24,844.1882231561686
2005-10-25,829.515448037661
2005-10-26,809.1174095697068
2005-10-27,806.4982601429193
2005-10-28,792.8904828890361
2005-10-31,798.8236108789616
2005-11-01,794.2108412688906
2005-11-02,807.1796608694797
2005-11-03,799.9395402926111
2005-11-04,803.4638369177235
2005-11-07,805.1286667749804
2005-11-08,809.3669194878929
2005-11-09,806.9911130397381
2005-11-10,788.5882890929978
2005-11-11,791.6089332144883
2005-11-14,790.5921487914829
2005-11-15,784.4620099466346
2005-11-16,791.0506339015236
2005-11-17,790.6043488887586
2005-11-18,808.8900954497066
2005-11-21,810.3592180338362
2005-11-22,795.6402532449226
2005-11-23,801.7554604418189
2005-11-24,805.669759487986
2005-11-25,805.3834505589867
2005-11-28,801.576112156255
2005-11-29,793.1442674961768
2005-11-30,794.0555032964608
2005-12-01,793.1199719307916
2005-12-02,788.7447802566217
2005-12-05,774.9064463648743
2005-12-06,779.4701425126492
2005-12-07,785.8239350551656
2005-12-08,786.6562985966556
2005-12-09,799.3128174873177
2005-12-12,802.910322239102
2005-12-13,803.6047853159499
2005-12-14,812.5843304172975
2005-12-15,809.8330145294728
2005-12-16,816.5478616822971
2005-12-19,817.7740861915615
2005-12-20,820.6566817777963
2005-12-21,816.5546711702245
2005-12-22,821.7680485732675
2005-12-23,829.7643915748127
2005-12-26,836.2879166197301
2005-12-27,834.8774804580385
2005-12-28,835.5477541527241
2005-12-29,847.7196373773166
2005-12-30,840.6896461111772
2006-01-02,840.6896461111772
2006-01-03,840.6896461111772
2006-01-04,854.3417791153153
2006-01-05,869.0513691245241
2006-01-06,880.6478351390252
2006-01-09,890.3019675838948
2006-01-10,893.764899510412
2006-01-11,891.7984720657656
2006-01-12,906.0091105423052
2006-01-13,904.3156072645913
2006-01-16,890.2208900003433
2006-01-17,891.9336100202283
2006-01-18,910.3962969148313
2006-01-19,917.4850568978445
2006-01-20,922.2134155448837
2006-01-23,925.7066612273226
2006-01-24,928.3861113885351
2006-01-25,931.6627284478595
2006-01-26,931.6511722244851
2006-01-27,931.6973988381708
2006-01-30,931.6973988381708
2006-01-31,931.6973988381708
2006-02-01,931.6973988381708
2006-02-02,931.6973988381708
2006-02-03,931.6973988381708
2006-02-06,954.7823342186692
2006-02-07,954.3518655335278
2006-02-08,958.6656067636071
2006-02-09,947.596324566387
2006-02-10,960.877902241845
2006-02-13,963.1246349563962
2006-02-14,968.4476311034725
2006-02-15,970.3870294557648
2006-02-16,946.3879581857232
2006-02-17,942.7342877696802
2006-02-20,941.8746607694452
2006-02-21,958.6807712739482
2006-02-22,958.4754000898304
2006-02-23,961.4744021172207
2006-02-24,970.4671424245133
2006-02-27,966.117615011905
2006-02-28,970.7861616493196
2006-03-01,977.4261362072396
2006-03-02,961.5692111230346
2006-03-03,964.8681624234835
2006-03-06,961.6664567416237
2006-03-07,937.5351191113796
2006-03-08,931.9652076303538
2006-03-09,927.5403097431613
2006-03-10,931.1392836111031
2006-03-13,939.3528090335967
2006-03-14,939.5539668562316
2006-03-15,951.0808138933165
2006-03-16,950.7306739337614
2006-03-17,949.1672948483399
2006-03-20,961.4383486468163
2006-03-21,964.6887541866785
2006-03-22,974.1224743931474
2006-03-23,975.8094247029413
2006-03-24,970.1799836805823
2006-03-27,979.2891353656577
2006-03-28,982.8455134723561
2006-03-29,988.5877575676731
2006-03-30,980.1477801500441
2006-03-31,990.2524793219804
2006-04-03,1006.4104147709561
2006-04-04,1018.5178921741023
2006-04-05,1029.3987357697044
2006-04-06,1035.1135852617824
2006-04-07,1041.8327526065307
2006-04-10,1065.8188914257594
2006-04-11,1071.9709142763058
2006-04-12,1065.8369655806573
2006-04-13,1037.7605235350666
2006-04-14,1062.8126646846233
2006-04-17,1069.479749979944
2006-04-18,1073.329395200428
2006-04-19,1083.347967939643
2006-04-20,1081.8068783853037
2006-04-21,1090.6023016171841
2006-04-24,1081.0296043812261
2006-04-25,1084.3957688000212
2006-04-26,1095.018145664614
2006-04-27,1094.7179877908843
2006-04-28,1106.2020286521724
2006-05-01,1106.2020286521724
2006-05-02,1106.2020286521724
2006-05-03,1106.2020286521724
2006-05-04,1106.2020286521724
2006-05-05,1106.2020286521724
2006-05-08,1152.6950911080887
2006-05-09,1188.675622544347
2006-05-10,1210.1426217444152
2006-05-11,1204.5756238406932
2006-05-12,1248.3464491328405
2006-05-15,1309.7287426798218
2006-05-16,1273.713491490227
2006-05-17,1284.14215493455
2006-05-18,1288.2343936273344
2006-05-19,1325.9680974777039
2006-05-22,1344.0715315820535
2006-05-23,1284.948963847872
2006-05-24,1267.8779457388518
2006-05-25,1275.8714400092554
2006-05-26,1302.2264152105797
2006-05-29,1337.4147746133367
2006-05-30,1354.1476524279228
2006-05-31,1345.4667671603252
2006-06-01,1389.3855955890056
2006-06-02,1387.1438806799401
2006-06-05,1408.6995709725627
2006-06-06,1402.2543765423827
2006-06-07,1312.6676229592051
2006-06-08,1316.0004263603807
2006-06-09,1282.546328937728
2006-06-12,1283.5879878714372
2006-06-13,1292.0627801399035
2006-06-14,1280.1617600570348
2006-06-15,1282.3667933349982
2006-06-16,1314.0836530211818
2006-06-19,1329.948913923994
2006-06-20,1335.3195273685312
2006-06-21,1335.8449171592379
2006-06-22,1333.5941401585037
2006-06-23,1343.09953108759
2006-06-26,1365.8833305083758
2006-06-27,1369.5051411630382
2006-06-28,1371.4345029854937
2006-06-29,1403.276343911613
2006-06-30,1404.1781122561213
2006-07-03,1428.7128571446908
2006-07-04,1421.014308809608
2006-07-05,1407.9916588503263
2006-07-06,1437.6151620908563
2006-07-07,1435.1054200555748
2006-07-10,1438.0354313002533
2006-07-11,1448.7623451347192
2006-07-12,1449.9771975662836
2006-07-13,1364.7880462787393
2006-07-14,1377.6922437016567
2006-07-17,1397.0471298117357
2006-07-18,1404.0677231897391
2006-07-19,1365.9977277907594
2006-07-20,1375.2135581671134
2006-07-21,1387.33537259356
2006-07-24,1386.0879941042892
2006-07-25,1406.2007686629138
2006-07-26,1404.9250595587062
2006-07-27,1390.574089702686
2006-07-28,1378.9780033213112
2006-07-31,1324.6411413153369
2006-08-01,1310.1633981306175
2006-08-02,1303.8434085898593
2006-08-03,1298.3938882477325
2006-08-04,1261.000774411075
2006-08-07,1239.2435194798127
2006-08-08,1271.130345031561
2006-08-09,1269.0150859759622
2006-08-10,1290.2582846104062
2006-08-11,1296.5175243165631
2006-08-14,1260.6397752860378
2006-08-15,1277.3993116282427
2006-08-16,1299.4702641616377
2006-08-17,1293.0014732170196
2006-08-18,1286.844708087572
2006-08-21,1292.227952771467
2006-08-22,1305.2111105991391
2006-08-23,1300.9915398054934
2006-08-24,1307.724398417702
2006-08-25,1310.4295966730601
2006-08-28,1342.584540545668
2006-08-29,1348.0910250612403
2006-08-30,1356.5360747266718
2006-08-31,1363.1947473285888
2006-09-01,1340.4859664461978
2006-09-04,1365.2424125556922
2006-09-05,1364.768579026807
2006-09-06,1373.1817138910242
2006-09-07,1353.798818565563
2006-09-08,1353.6741102205685
2006-09-11,1358.4820298311188
2006-09-12,1368.2655660155247
2006-09-13,1354.5650996663353
2006-09-14,1354.9933429382766
2006-09-15,1376.0372547690763
2006-09-18,1393.3159971618059
2006-09-19,1395.5359889299796
2006-09-20,1397.4789734538988
2006-09-21,1405.3500898475252
2006-09-22,1391.377974906017
2006-09-25,1389.6307366103213
2006-09-26,1384.140450213042
2006-09-27,1400.5728835419486
2006-09-28,1414.5944116528021
2006-09-29,1428.1251309463396
2006-10-02,1428.1251309463396
2006-10-03,1428.1251309463396
2006-10-04,1428.1251309463396
2006-10-05,1428.1251309463396
2006-10-06,1428.1251309463396
2006-10-09,1454.3269721757697
2006-10-10,1457.3507630510346
2006-10-11,1455.1239596029397
2006-10-12,1448.2773682972847
2006-10-13,1454.3465317817142
2006-10-16,1447.315093147555
2006-10-17,1445.6260499367374
2006-10-18,1464.08570785921
2006-10-19,1466.1729213137119
2006-10-20,1460.9276227688165
2006-10-23,1425.9827924828105
2006-10-24,1456.0725309522993
2006-10-25,1455.3774476953265
2006-10-26,1456.6511007965569
2006-10-27,1440.5110999395877
2006-10-30,1453.0480173821882
2006-10-31,1469.1947908688603
2006-11-01,1484.1032531738774
2006-11-02,1488.4821647620774
2006-11-03,1494.1764282247154
2006-11-06,1499.4380191713394
2006-11-07,1500.5897650496154
2006-11-08,1486.74983833155
2006-11-09,1503.3379569749743
2006-11-10,1469.8872894625745
2006-11-13,1430.669887624936
2006-11-14,1447.3729995292836
2006-11-15,1479.6493867893703
2006-11-16,1466.167957516017
2006-11-17,1491.9897864420277
2006-11-20,1504.0607235246434
2006-11-21,1523.8263321005431
2006-11-22,1539.68499158953
2006-11-23,1551.7206204027393
2006-11-24,1567.2626817971363
2006-11-27,1595.1726552065265
2006-11-28,1592.732165895389
2006-11-29,1615.239873192866
2006-11-30,1649.8407101817877
2006-12-01,1666.46222267228
2006-12-04,1709.8905502276152
2006-12-05,1722.0683086954134
2006-12-06,1701.556309038439
2006-12-07,1692.5396199877052
2006-12-08,1628.1147150673353
2006-12-11,1687.4948627267268
2006-12-12,1693.699997916755
2006-12-13,1700.7478339990255
2006-12-14,1732.4477413363086
2006-12-15,1754.3624769296614
2006-12-18,1788.8915906373418
2006-12-19,1793.9649734831355
2006-12-20,1817.876022393648
2006-12-21,1796.4970188379978
2006-12-22,1787.0100703823462
2006-12-25,1810.8826435364144
2006-12-26,1799.925197780538
2006-12-27,1826.9695346888511
2006-12-28,1809.951616730046
2006-12-29,1849.4898743226158
2007-01-01,1849.4898743226158
2007-01-02,1849.4898743226158
2007-01-03,1849.4898743226158
2007-01-04,1873.9545189756134
2007-01-05,1918.5883604599267
2007-01-08,1984.1049767088746
2007-01-09,2038.244294503178
2007-01-10,2095.707623398914
2007-01-11,2089.9805133292202
2007-01-12,2020.8984855496706
2007-01-15,2130.2837132315776
2007-01-16,2193.1255981596996
2007-01-17,2174.858824363306
2007-01-18,2222.150740829399
2007-01-19,2299.5681478625856
2007-01-22,2402.922366289805
2007-01-23,2416.3701166804026
2007-01-24,2434.2067187321577
2007-01-25,2325.827137072761
2007-01-26,2363.5737381120657
2007-01-29,2430.3879245748435
2007-01-30,2414.9056755403917
2007-01-31,2270.0068721982757
2007-02-01,2291.5339600227735
2007-02-02,2221.817653894675
2007-02-05,2225.999001948887
2007-02-06,2274.1506309543383
2007-02-07,2325.543473990616
2007-02-08,2375.924700834811
2007-02-09,2379.5920021033116
2007-02-12,2443.6583634956046
2007-02-13,2485.401780767538
2007-02-14,2540.834463279558
2007-02-15,2623.734934491989
2007-02-16,2656.824705381722
2007-02-19,2656.824705381722
2007-02-20,2656.824705381722
2007-02-21,2656.824705381722
2007-02-22,2656.824705381722
2007-02-23,2656.824705381722
2007-02-26,2739.936573837583
2007-02-27,2497.7175193030366
2007-02-28,2610.211208641923
2007-03-01,2543.6331567858037
2007-03-02,2576.3432040585803
2007-03-05,2566.029184272163
2007-03-06,2586.5757940203343
2007-03-07,2655.082372336246
2007-03-08,2704.425417255329
2007-03-09,2688.7877680120396
2007-03-12,2716.780638139953
2007-03-13,2757.5591690273177
2007-03-14,2732.527096268123
2007-03-15,2775.43757838446
2007-03-16,2730.9367045858817
2007-03-19,2768.154520021024
2007-03-20,2809.5436283054587
2007-03-21,2853.1351070112705
2007-03-22,2865.4427679076794
2007-03-23,2892.1834974175854
2007-03-26,2961.457798341466
2007-03-27,3006.249957783517
2007-03-28,2995.667611738347
2007-03-29,2923.639867133345
2007-03-30,2938.9663774512774
2007-04-02,3008.85038610691
2007-04-03,3051.812525087368
2007-04-04,3082.836187496615
2007-04-05,3136.9265299525423
2007-04-06,3187.773230393176
2007-04-09,3253.092780328433
2007-04-10,3304.624548059857
2007-04-11,3353.641914146726
2007-04-12,3425.434135148108
2007-04-13,3411.3589534760877
2007-04-16,3499.9399332033113
2007-04-17,3579.266759175263
2007-04-18,3660.2103407159852
2007-04-19,3482.5714831834894
2007-04-20,3654.3418082705157
2007-04-23,3826.1998468015795
2007-04-24,3855.2214332072313
2007-04-25,3845.6850071013387
2007-04-26,3894.5852081874627
2007-04-27,3882.3127461444888
2007-04-30,4004.9655738972474
2007-05-01,4004.9655738972474
2007-05-02,4004.9655738972474
2007-05-03,4004.9655738972474
2007-05-04,4004.9655738972474
2007-05-07,4004.9655738972474
2007-05-08,4186.297059935463
2007-05-09,4196.495353461503
2007-05-10,4227.562154601718
2007-05-11,4207.754247446524
2007-05-14,4229.884737929249
2007-05-15,4069.2722486954835
2007-05-16,4198.014302808527
2007-05-17,4300.08938745095
2007-05-18,4312.881034779365
2007-05-21,4420.644965259624
2007-05-22,4504.818540442496
2007-05-23,4610.552330158534
2007-05-24,4585.71192722244
2007-05-25,4660.065384442722
2007-05-28,4766.652968849684
2007-05-29,4887.748890737798
2007-05-30,4517.643706037396
2007-05-31,4450.106857479177
2007-06-01,4246.0511238799145
2007-06-04,3899.429253328426
2007-06-05,4023.7201115095772
2007-06-06,4094.4636213210706
2007-06-07,4258.234788643143
2007-06-08,4320.682682465571
2007-06-11,4429.076631425053
2007-06-12,4575.672292720316
2007-06-13,4692.184778656447
2007-06-14,4641.02886608548
2007-06-15,4660.457519172755
2007-06-18,4783.377344151716
2007-06-19,4841.195958106601
2007-06-20,4722.723646113809
2007-06-21,4739.235182345561
2007-06-22,4518.797104618385
2007-06-25,4278.7081283484185
2007-06-26,4363.160114868913
2007-06-27,4474.934105001496
2007-06-28,4233.649572382011
2007-06-29,4106.919239941184
2007-07-02,4133.622026321362
2007-07-03,4222.29604684935
2007-07-04,4123.970964216589
2007-07-05,3871.338345620257
2007-07-06,4074.7259850048213
2007-07-09,4198.519773515621
2007-07-10,4112.336479653242
2007-07-11,4154.259036185844
2007-07-12,4167.106961558222
2007-07-13,4160.643208889978
2007-07-16,4026.1882728507085
2007-07-17,4103.050470844536
2007-07-18,4112.497756274604
2007-07-19,4125.14062659903
2007-07-20,4274.031366474742
2007-07-23,4498.142478176628
2007-07-24,4495.059704245587
2007-07-25,4606.818207730937
2007-07-26,4678.852514194092
2007-07-27,4729.983258724104
2007-07-30,4836.0924958405185
2007-07-31,4900.444520323085
2007-08-01,4667.856255640191
2007-08-02,4820.347533634985
2007-08-03,4929.302751855732
2007-08-06,5071.437373786398
2007-08-07,5090.199335125163
2007-08-08,5003.736504550876
2007-08-09,5074.978539470906
2007-08-10,4996.367198258159
2007-08-13,4974.24623145595
2007-08-14,5069.319507889766
2007-08-15,5054.279431351939
2007-08-16,5015.89969385101
2007-08-17,4945.522233398122
2007-08-20,5186.105276905822
2007-08-21,5269.238324504228
2007-08-22,5335.329176661693
2007-08-23,5421.612750893617
2007-08-24,5483.128005406156
2007-08-27,5505.744041953829
2007-08-28,5525.398175190776
2007-08-29,5453.8197523457275
2007-08-30,5588.6230605136
2007-08-31,5650.966485162455
2007-09-03,5807.973819673968
2007-09-04,5758.445976119251
2007-09-05,5799.869272701297
2007-09-06,5870.676610725
2007-09-07,5754.547975870446
2007-09-10,5876.0707142551555
2007-09-11,5547.8162667532
2007-09-12,5641.482890147643
2007-09-13,5786.095642533251
2007-09-14,5856.690310255193
2007-09-17,5982.893637512708
2007-09-18,6003.677594834911
2007-09-19,5951.707989497118
2007-09-20,6031.95863108546
2007-09-21,6007.153670975372
2007-09-24,6027.365297178561
2007-09-25,5936.247103423483
2007-09-26,5815.4729829933785
2007-09-27,5887.42035785544
2007-09-28,6046.85310690501
2007-10-01,6046.85310690501
2007-10-02,6046.85310690501
2007-10-03,6046.85310690501
2007-10-04,6046.85310690501
2007-10-05,6046.85310690501
2007-10-08,6032.524521319523
2007-10-09,6060.265548368979
2007-10-10,6055.124244823929
2007-10-11,6024.772631860483
2007-10-12,5954.125885132371
2007-10-15,6004.411686105596
2007-10-16,6066.341842080235
2007-10-17,6031.051637863653
2007-10-18,5838.5565692099635
2007-10-19,5823.482152561445
2007-10-22,5655.672107070374
2007-10-23,5691.264930283921
2007-10-24,5649.063306365025
2007-10-25,5306.493322049596
2007-10-26,5297.508237875918
2007-10-29,5424.792960596708
2007-10-30,5528.3082939031065
2007-10-31,5679.030975568317
2007-11-01,5532.54298039231
2007-11-02,5372.227172689257
2007-11-05,5376.332997605057
2007-11-06,5381.934809496589
2007-11-07,5398.808731214381
2007-11-08,5189.436069825201
2007-11-09,5121.479426463891
2007-11-12,5037.773813894234
2007-11-13,5022.821915242879
2007-11-14,5225.333753856224
2007-11-15,5144.225744642861
2007-11-16,5107.417185502823
2007-11-19,5186.327019552684
2007-11-20,5280.247844944285
2007-11-21,5222.826285935134
2007-11-22,4984.5121753339245
2007-11-23,5085.684387470312
2007-11-26,5044.380070682297
2007-11-27,4995.844530570587
2007-11-28,4931.497411307295
2007-11-29,5079.799508151741
2007-11-30,4972.076863821954
2007-12-03,5007.4654670054015
2007-12-04,5046.906462225045
2007-12-05,5180.167335640053
2007-12-06,5179.381324320943
2007-12-07,5273.719548230901
2007-12-10,5425.001973908968
2007-12-11,5486.90373225077
2007-12-12,5491.097708686061
2007-12-13,5292.775653035991
2007-12-14,5414.757940870285
2007-12-17,5370.733637633714
2007-12-18,5343.3453729406065
2007-12-19,5464.1651454376515
2007-12-20,5541.4980449156155
2007-12-21,5636.969192073246
2007-12-24,5741.933268248379
2007-12-25,5795.074657363804
2007-12-26,5889.999016297604
2007-12-27,5980.865323166535
2007-12-28,5966.169516182358
2007-12-31,5966.169516182358
2008-01-01,5966.169516182358
2008-01-02,6124.0759263174505
2008-01-03,6258.055787926791
2008-01-04,6294.260229682151
2008-01-07,6391.349502956933
2008-01-08,6273.371418845668
2008-01-09,6426.994874066892
2008-01-10,6466.5855055750935
2008-01-11,6457.901465995113
2008-01-14,6553.51264099621
2008-01-15,6584.9848167546115
2008-01-16,6451.387125162606
2008-01-17,6279.306471222778
2008-01-18,6363.003313572752
2008-01-21,6099.202458342203
2008-01-22,5621.695015192501
2008-01-23,5925.380874153434
2008-01-24,6077.465046754243
2008-01-25,6104.59177375931
2008-01-28,5722.387728670044
2008-01-29,5792.776224991775
2008-01-30,5781.582916059494
2008-01-31,5610.415103504357
2008-02-01,5436.289431552577
2008-02-04,5869.506063982689
2008-02-05,5867.4250193516655
2008-02-06,5867.4250193516655
2008-02-07,5867.4250193516655
2008-02-08,5867.4250193516655
2008-02-11,5867.4250193516655
2008-02-12,5867.4250193516655
2008-02-13,5784.195662252563
2008-02-14,5880.243213364823
2008-02-15,5833.212189104366
2008-02-18,5998.282235709492
2008-02-19,6133.965068136312
2008-02-20,6073.432745305572
2008-02-21,6113.459398856536
2008-02-22,5962.828582485032
2008-02-25,5749.148643073695
2008-02-26,5718.515993685436
2008-02-27,5865.493111339527
2008-02-28,5895.585416237397
2008-02-29,5959.823513249472
2008-03-03,6137.568204150116
2008-03-04,6057.332605277198
2008-03-05,6043.244806152914
2008-03-06,6090.797022107326
2008-03-07,5992.673677060651
2008-03-10,5780.994510820328
2008-03-11,5812.232518004388
2008-03-12,5644.1752142008045
2008-03-13,5471.4612774548195
2008-03-14,5420.187837608011
2008-03-17,5077.223332923242
2008-03-18,4753.926941944792
2008-03-19,4943.048761397818
2008-03-20,5114.4394356948915
2008-03-21,5180.62476818899
2008-03-24,5004.832621604612
2008-03-25,5081.830146425881
2008-03-26,5084.953824328355
2008-03-27,4861.838728407082
2008-03-28,5027.120681185764
2008-03-31,4833.039172074304
2008-04-01,4491.853267532254
2008-04-02,4335.086282850351
2008-04-03,4458.748394868778
2008-04-04,4458.748394868778
2008-04-07,4738.15201818034
2008-04-08,4820.620869874573
2008-04-09,4575.653973956497
2008-04-10,4681.424581860824
2008-04-11,4723.600457544356
2008-04-14,4437.727795918916
2008-04-15,4539.58172569288
2008-04-16,4424.508961694404
2008-04-17,4278.757515581273
2008-04-18,4095.9778276563693
2008-04-21,4064.051672684477
2008-04-22,4049.4683987603426
2008-04-23,4235.726893973987
2008-04-24,4603.647342869231
2008-04-25,4637.506028923949
2008-04-28,4576.646532833751
2008-04-29,4638.115144196465
2008-04-30,4830.915551711105
2008-05-01,4830.915551711105
2008-05-02,4830.915551711105
2008-05-05,4980.885654447142
2008-05-06,4939.463324013647
2008-05-07,4720.877499673433
2008-05-08,4860.689002805017
2008-05-09,4858.294220967683
2008-05-12,4921.30640719931
2008-05-13,4897.843568412749
2008-05-14,5022.164233346894
2008-05-15,4987.610267902191
2008-05-16,4945.727231063047
2008-05-19,4947.366571432099
2008-05-20,4652.317299899385
2008-05-21,4765.694024951982
2008-05-22,4704.537795524379
2008-05-23,4651.280278390459
2008-05-26,4515.323668477559
2008-05-27,4528.8253118684115
2008-05-28,4656.819060549678
2008-05-29,4544.365564710534
2008-05-30,4565.63588261458
2008-06-02,4602.17518867544
