Date,SOUTH AFRICA EQUAL WEIGHTED
1999-08-03,1225.5768283137418
1999-08-04,1246.796103696435
1999-08-05,1231.5487639924866
1999-08-06,1222.219527150046
1999-08-09,1224.0518659873453
1999-08-10,1208.3721618949492
1999-08-11,1223.4622093650542
1999-08-12,1234.0439253472698
1999-08-13,1234.2397140218075
1999-08-16,1234.9913939830385
1999-08-17,1235.0146627134113
1999-08-18,1242.9107409335566
1999-08-19,1235.235038160018
1999-08-20,1240.475492318822
1999-08-23,1251.3719260186688
1999-08-24,1241.3029649558987
1999-08-25,1241.0417996351164
1999-08-26,1238.9500874165783
1999-08-27,1236.634896478403
1999-08-30,1229.071943984071
1999-08-31,1219.5234946303663
1999-09-01,1236.6975452121687
1999-09-02,1224.1321430231403
1999-09-03,1230.3211873068806
1999-09-06,1226.6054086742456
1999-09-07,1214.6214945781699
1999-09-08,1188.9405204488771
1999-09-09,1179.9807707774478
1999-09-10,1176.492111129283
1999-09-13,1176.7562973306028
1999-09-14,1193.7356031377224
1999-09-15,1190.5732613206526
1999-09-16,1174.6474174254195
1999-09-17,1173.7133569846903
1999-09-20,1174.203904119244
1999-09-21,1170.0176699410843
1999-09-22,1157.12033530002
1999-09-23,1166.3368171556674
1999-09-24,1166.9255885444284
1999-09-27,1183.0143422875296
1999-09-28,1214.6412875902038
1999-09-29,1207.714041449503
1999-09-30,1212.6902082637391
1999-10-01,1230.7777230290303
1999-10-04,1285.0898945260326
1999-10-05,1304.8982332690675
1999-10-06,1283.925621767322
1999-10-07,1303.9476238684297
1999-10-08,1329.2703308884234
1999-10-11,1340.2425787578843
1999-10-12,1340.07155333598
1999-10-13,1308.970821370726
1999-10-14,1300.9477872088376
1999-10-15,1250.8936343485668
1999-10-18,1244.303872558043
1999-10-19,1262.6730280176373
1999-10-20,1263.3363960122344
1999-10-21,1237.1870758362884
1999-10-22,1264.0762684489189
1999-10-25,1273.0325135303403
1999-10-26,1282.6770865252133
1999-10-27,1276.462631755421
1999-10-28,1292.2613785593692
1999-10-29,1305.4029327349458
1999-11-01,1299.7766648555198
1999-11-02,1291.9107411225177
1999-11-03,1289.2615765026483
1999-11-04,1317.759187324801
1999-11-05,1326.2402752264973
1999-11-08,1333.4539322199269
1999-11-09,1366.4000632529567
1999-11-10,1347.684481010206
1999-11-11,1355.9335219292375
1999-11-12,1356.6963520975974
1999-11-15,1376.6407953666458
1999-11-16,1385.083258586873
1999-11-17,1377.799837552462
1999-11-18,1375.4609056749537
1999-11-19,1404.0477809414913
1999-11-22,1409.214248300754
1999-11-23,1429.5236593161997
1999-11-24,1434.6884225203642
1999-11-25,1425.6828709203894
1999-11-26,1433.748436850843
1999-11-29,1417.6085655804502
1999-11-30,1407.609052770818
1999-12-01,1431.1493670658233
1999-12-02,1441.2612224846544
1999-12-03,1443.8840403845222
1999-12-06,1457.1536603469392
1999-12-07,1462.2322363173578
1999-12-08,1483.722501488031
1999-12-09,1494.7487003736073
1999-12-10,1502.0469645298792
1999-12-13,1522.6097239006003
1999-12-14,1517.95983932942
1999-12-15,1513.1417421009648
1999-12-16,1514.2994445570735
1999-12-17,1537.1583373197434
1999-12-20,1587.0353766782446
1999-12-21,1586.7628999402966
1999-12-22,1596.8219156460382
1999-12-23,1597.7978791767857
1999-12-24,1608.1412466114843
1999-12-27,1607.6183163630133
1999-12-28,1604.0461592942486
1999-12-29,1614.9271644008554
1999-12-30,1615.1238668569335
1999-12-31,1615.1238668569335
2000-01-03,1625.0204591783609
2000-01-04,1612.7982416835887
2000-01-05,1604.588660610409
2000-01-06,1595.4939470865731
2000-01-07,1655.7135016751233
2000-01-10,1724.7329134073195
2000-01-11,1744.8015050753795
2000-01-12,1745.5217665687674
2000-01-13,1758.4480298658095
2000-01-14,1777.496381040874
2000-01-17,1822.5407002787535
2000-01-18,1807.323902364226
2000-01-19,1795.6044433241063
2000-01-20,1799.2888337298527
2000-01-21,1771.7638557211744
2000-01-24,1759.5495511868555
2000-01-25,1703.667669810478
2000-01-26,1670.3286668667185
2000-01-27,1659.556071074237
2000-01-28,1600.249796851081
2000-01-31,1596.3817413862275
2000-02-01,1661.4672553069172
2000-02-02,1674.2337113646356
2000-02-03,1701.498615471502
2000-02-04,1654.9824257603495
2000-02-07,1675.099956581226
2000-02-08,1691.210139801107
2000-02-09,1710.9583237311533
2000-02-10,1679.5894298726444
2000-02-11,1656.3981787528671
2000-02-14,1642.2410842715906
2000-02-15,1622.9744193779193
2000-02-16,1601.3767949656317
2000-02-17,1623.4560862978294
2000-02-18,1619.2466938703747
2000-02-21,1598.9925888725472
2000-02-22,1566.4186302080977
2000-02-23,1587.049012982165
2000-02-24,1596.4178637725247
2000-02-25,1589.5487145893605
2000-02-28,1545.1792146130017
2000-02-29,1552.085055778532
2000-03-01,1570.8562450968882
2000-03-02,1549.4275523099745
2000-03-03,1497.5262521032987
2000-03-06,1510.7983754461814
2000-03-07,1508.7364166028894
2000-03-08,1503.861196124904
2000-03-09,1518.3983225659645
2000-03-10,1525.4776658520302
2000-03-13,1471.3059050438899
2000-03-14,1501.9609454434146
2000-03-15,1484.4412642469802
2000-03-16,1496.7275900300742
2000-03-17,1507.2701965813044
2000-03-20,1490.5815579447333
2000-03-21,1493.384655440984
2000-03-22,1514.0346208854621
2000-03-23,1525.3032272181429
2000-03-24,1534.1146281681179
2000-03-27,1546.7956278158526
2000-03-28,1517.6131680875158
2000-03-29,1498.5659633683215
2000-03-30,1457.7107664277048
2000-03-31,1452.3414056950423
2000-04-03,1469.6873891348368
2000-04-04,1469.0189960922253
2000-04-05,1410.5764193206314
2000-04-06,1433.527272261641
2000-04-07,1431.9783690429497
2000-04-10,1437.3584468813613
2000-04-11,1393.9112474889455
2000-04-12,1388.652022307845
2000-04-13,1348.213378329359
2000-04-14,1314.891567733461
2000-04-17,1208.5786482465214
2000-04-18,1255.3452514128282
2000-04-19,1287.9311115158862
2000-04-20,1301.074197073278
2000-04-21,1301.074197073278
2000-04-24,1292.4389623207337
2000-04-25,1328.6468952624664
2000-04-26,1336.2020843160785
2000-04-27,1322.4355050944544
2000-04-28,1337.3867881211243
2000-05-01,1335.466175213339
2000-05-02,1338.7389319202166
2000-05-03,1319.1964741508857
2000-05-04,1296.4380744393595
2000-05-05,1275.1736177694747
2000-05-08,1273.7259853882365
2000-05-09,1280.0590562869268
2000-05-10,1266.9794206179686
2000-05-11,1284.5914187991586
2000-05-12,1267.5448605885315
2000-05-15,1270.2294756702036
2000-05-16,1277.1803377340739
2000-05-17,1254.7230519406323
2000-05-18,1231.5665631462102
2000-05-19,1196.0917180031197
2000-05-22,1188.313461309569
2000-05-23,1188.8277242495574
2000-05-24,1167.2543369187606
2000-05-25,1185.3033462915835
2000-05-26,1182.1435332373073
2000-05-29,1209.5359430944666
2000-05-30,1231.8601592842792
2000-05-31,1255.8733498645017
2000-06-01,1252.2328869099756
2000-06-02,1286.7116413590763
2000-06-05,1282.1324960529896
2000-06-06,1295.3649088951865
2000-06-07,1297.5985261739306
2000-06-08,1287.6914150304835
2000-06-09,1298.4199120455564
2000-06-12,1312.6658004240949
2000-06-13,1305.7362065792395
2000-06-14,1312.1338060015923
2000-06-15,1311.2554628509777
2000-06-16,1328.2882420413416
2000-06-19,1333.5408654764465
2000-06-20,1333.6926975692825
2000-06-21,1313.7601905798067
2000-06-22,1310.7250545470413
2000-06-23,1311.451976813453
2000-06-26,1321.063124996241
2000-06-27,1334.652810868069
2000-06-28,1324.8607476403447
2000-06-29,1302.2551714520682
2000-06-30,1320.7275875103455
2000-07-03,1315.468631442782
2000-07-04,1328.8481570372178
2000-07-05,1336.8139810807368
2000-07-06,1310.7411883201532
2000-07-07,1303.2335735561012
2000-07-10,1311.8152594023475
2000-07-11,1303.0366071896156
2000-07-12,1316.2755433859352
2000-07-13,1319.4181934336757
2000-07-14,1326.2155005153647
2000-07-17,1322.2145679399753
2000-07-18,1307.5716920261896
2000-07-19,1306.6510833130874
2000-07-20,1309.1002105281045
2000-07-21,1319.083236464226
2000-07-24,1310.8728695123962
2000-07-25,1305.7141308139928
2000-07-26,1303.2329563102637
2000-07-27,1307.5828905365381
2000-07-28,1290.818512274881
2000-07-31,1289.4348223072743
2000-08-01,1291.496384833847
2000-08-02,1295.0258496332249
2000-08-03,1291.8640800665783
2000-08-04,1303.444502701207
2000-08-07,1313.5924500343415
2000-08-08,1308.7483599331047
2000-08-09,1305.5699710589815
2000-08-10,1332.9612885117442
2000-08-11,1341.2836090229612
2000-08-14,1361.4446781700337
2000-08-15,1354.3807266176982
2000-08-16,1356.4434864282691
2000-08-17,1348.969416600063
2000-08-18,1346.29727974288
2000-08-21,1357.848156093321
2000-08-22,1366.3899962284968
2000-08-23,1360.7764039823296
2000-08-24,1371.3847379712877
2000-08-25,1383.524924130915
2000-08-28,1383.4879369309506
2000-08-29,1397.1123848626676
2000-08-30,1396.2361726612542
2000-08-31,1411.5707664354277
2000-09-01,1417.0709019091723
2000-09-04,1432.587416244436
2000-09-05,1404.6496791877262
2000-09-06,1394.6116100350666
2000-09-07,1381.6880198727697
2000-09-08,1375.746888769624
2000-09-11,1369.622040915233
2000-09-12,1354.9592610663408
2000-09-13,1360.9917884084207
2000-09-14,1359.473640722361
2000-09-15,1335.9255544833177
2000-09-18,1319.4396881516673
2000-09-19,1295.2053391670859
2000-09-20,1287.9269038894165
2000-09-21,1266.5627750433641
2000-09-22,1271.996085104333
2000-09-25,1272.0840577224328
2000-09-26,1289.5200974993106
2000-09-27,1295.453065303204
2000-09-28,1295.220096409126
2000-09-29,1301.0602797680988
2000-10-02,1301.6545719966978
2000-10-03,1295.2259732202276
2000-10-04,1281.9375221985863
2000-10-05,1268.3326220951826
2000-10-06,1261.627540822917
2000-10-09,1241.5993780580113
2000-10-10,1226.4747877119214
2000-10-11,1200.483709208999
2000-10-12,1181.8171213165717
2000-10-13,1170.89001278549
2000-10-16,1174.4420307979801
2000-10-17,1151.1101445074498
2000-10-18,1086.0585410054593
2000-10-19,1123.7654064066342
2000-10-20,1137.8571366400633
2000-10-23,1141.7777258116573
2000-10-24,1140.8918130092263
2000-10-25,1113.6291106230228
2000-10-26,1099.5846740431725
2000-10-27,1109.589472416737
2000-10-30,1112.271609281584
2000-10-31,1131.8726147297082
2000-11-01,1172.0374395036001
2000-11-02,1194.1214646857447
2000-11-03,1183.2345016687932
2000-11-06,1180.8048080935757
2000-11-07,1173.1241115953444
2000-11-08,1163.1096886145513
2000-11-09,1140.2467558563173
2000-11-10,1143.9488148951455
2000-11-13,1115.9471241497356
2000-11-14,1133.3401572183545
2000-11-15,1123.9868074016965
2000-11-16,1100.7948442366637
2000-11-17,1091.6172649957307
2000-11-20,1081.6925224043662
2000-11-21,1077.2624683978222
2000-11-22,1053.0252722469581
2000-11-23,1037.658611486173
2000-11-24,1038.6869891798053
2000-11-27,1070.3960668352631
2000-11-28,1071.6057830767563
2000-11-29,1076.9308772012428
2000-11-30,1045.6905484795575
2000-12-01,1058.7694299634557
2000-12-04,1076.331345422026
2000-12-05,1076.5427915641428
2000-12-06,1119.8172756655451
2000-12-07,1099.3066584302508
2000-12-08,1111.6864660757126
2000-12-11,1132.0366161066297
2000-12-12,1112.842888663827
2000-12-13,1107.5494048946216
2000-12-14,1101.0082720870187
2000-12-15,1099.3289080356476
2000-12-18,1115.9302079810377
2000-12-19,1109.2928832281507
2000-12-20,1118.8392003030697
2000-12-21,1106.321713537261
2000-12-22,1144.8396719540772
2000-12-25,1144.8396719540772
2000-12-26,1146.3570207571972
2000-12-27,1157.5849063492412
2000-12-28,1165.1307269329377
2000-12-29,1156.855272799911
2001-01-01,1156.855272799911
2001-01-02,1147.3388565616378
2001-01-03,1139.6011549725413
2001-01-04,1178.3085815459742
2001-01-05,1180.4301718348727
2001-01-08,1176.1066681779628
2001-01-09,1150.5002515788926
2001-01-10,1136.300617131207
2001-01-11,1168.1259043636412
2001-01-12,1182.5865765436165
2001-01-15,1206.9700375200302
2001-01-16,1194.7916482885846
2001-01-17,1199.405861843838
2001-01-18,1189.2446613090474
2001-01-19,1192.7053967669494
2001-01-22,1184.8759328271167
2001-01-23,1195.2090048118628
2001-01-24,1197.5305410587632
2001-01-25,1208.431580737008
2001-01-26,1206.026318020562
2001-01-29,1218.8309095468408
2001-01-30,1233.0817007313342
2001-01-31,1242.2749427441506
2001-02-01,1265.1960019570192
2001-02-02,1251.595705097816
2001-02-05,1245.6189634356072
2001-02-06,1248.1856739608515
2001-02-07,1224.6510306622636
2001-02-08,1201.198062721537
2001-02-09,1202.1783530780333
2001-02-12,1223.3295513041414
2001-02-13,1211.9906676693631
2001-02-14,1201.729278141583
2001-02-15,1207.354142858253
2001-02-16,1204.0764167348775
2001-02-19,1230.374402480824
2001-02-20,1227.8578811784157
2001-02-21,1206.3825660235304
2001-02-22,1195.4173196559707
2001-02-23,1178.6250671257287
2001-02-26,1203.3907742627405
2001-02-27,1226.2990269911081
2001-02-28,1209.0761562826663
2001-03-01,1206.403597976208
2001-03-02,1194.9097974926535
2001-03-05,1202.6917881405727
2001-03-06,1205.6547280866957
2001-03-07,1200.288616240241
2001-03-08,1214.3166786800762
2001-03-09,1199.6704904576752
2001-03-12,1181.4882145798729
2001-03-13,1167.5745089175807
2001-03-14,1122.8462533999252
2001-03-15,1114.6747269824773
2001-03-16,1095.9253439380095
2001-03-19,1088.2583805206414
2001-03-20,1091.749414420216
2001-03-21,1090.5399431339306
2001-03-22,1062.7862175398545
2001-03-23,1088.356547075025
2001-03-26,1108.4996741250452
2001-03-27,1102.559324190624
2001-03-28,1086.1990319362978
2001-03-29,1077.3999521224996
2001-03-30,1052.3783575832335
2001-04-02,1031.369718105521
2001-04-03,1005.3380089847859
2001-04-04,1019.7066232001471
2001-04-05,1046.864218813839
2001-04-06,1036.9863566574163
2001-04-09,1044.1422645836544
2001-04-10,1058.0171074002644
2001-04-11,1085.0592970469754
2001-04-12,1087.620374317753
2001-04-13,1087.620374317753
2001-04-16,1085.1823709880246
2001-04-17,1068.876632144493
2001-04-18,1088.5382791502523
2001-04-19,1096.623706719317
2001-04-20,1088.7315637241968
2001-04-23,1082.3830371000092
2001-04-24,1098.297465378295
2001-04-25,1096.8986833643917
2001-04-26,1105.5622349709547
2001-04-27,1112.8379500867147
2001-04-30,1135.4771794876042
2001-05-01,1136.6116639931493
2001-05-02,1134.7305930060954
2001-05-03,1118.980881072903
2001-05-04,1123.3267634276092
2001-05-07,1138.1569009146494
2001-05-08,1137.8695651031023
2001-05-09,1139.0590228141637
2001-05-10,1142.2841077994153
2001-05-11,1133.174959321926
2001-05-14,1124.8922089234195
2001-05-15,1120.1754779431878
2001-05-16,1122.7964817428551
2001-05-17,1145.2823326810715
2001-05-18,1147.645157854658
2001-05-21,1166.551592491441
2001-05-22,1165.2757998359125
2001-05-23,1155.6692736313278
2001-05-24,1152.9651107956165
2001-05-25,1150.0317177292654
2001-05-28,1161.084180898814
2001-05-29,1156.4974945589481
2001-05-30,1163.0061394318698
2001-05-31,1164.3435871630033
2001-06-01,1140.002941789181
2001-06-04,1146.5544165243346
2001-06-05,1147.0136851572784
2001-06-06,1138.0613276878598
2001-06-07,1143.0346826189693
2001-06-08,1158.366968939348
2001-06-11,1151.7600899582344
2001-06-12,1151.6045124519226
2001-06-13,1155.6945917896376
2001-06-14,1161.7045665852038
2001-06-15,1171.3937514686902
2001-06-18,1156.0882944681955
2001-06-19,1167.5770343238314
2001-06-20,1158.6076419911228
2001-06-21,1176.0773026643512
2001-06-22,1184.9610840012629
2001-06-25,1190.8141490742541
2001-06-26,1192.8855615219704
2001-06-27,1193.253987656246
2001-06-28,1186.2708254749773
2001-06-29,1189.1554968592727
2001-07-02,1199.4467208299654
2001-07-03,1186.8233864134356
2001-07-04,1155.901626245606
2001-07-05,1134.4982972392363
2001-07-06,1120.152493098102
2001-07-09,1123.539554277991
2001-07-10,1126.4301830322095
2001-07-11,1116.1080854595698
2001-07-12,1124.5838563935583
2001-07-13,1132.3581900729448
2001-07-16,1133.598130800116
2001-07-17,1117.1903168411184
2001-07-18,1114.2875171086196
2001-07-19,1118.31218311434
2001-07-20,1113.1143081423388
2001-07-23,1121.9690678625595
2001-07-24,1118.389585587647
2001-07-25,1112.8843577346718
2001-07-26,1108.4131737742207
2001-07-27,1111.826527270128
2001-07-30,1115.664215973228
2001-07-31,1108.3457348184565
2001-08-01,1121.6097963885284
2001-08-02,1145.5638423478033
2001-08-03,1140.063380712536
2001-08-06,1123.692111528467
2001-08-07,1113.5833163743664
2001-08-08,1100.282300223967
2001-08-09,1103.4625568498598
2001-08-10,1105.335964466529
2001-08-13,1107.177523539226
2001-08-14,1119.6493978219785
2001-08-15,1127.4193583038655
2001-08-16,1129.7760652637824
2001-08-17,1131.4372811706767
2001-08-20,1118.2330250191956
2001-08-21,1114.1120114670769
2001-08-22,1123.0748626238487
2001-08-23,1131.1671081175311
2001-08-24,1141.047281611897
2001-08-27,1156.387970352853
2001-08-28,1161.0969386648428
2001-08-29,1154.615527996482
2001-08-30,1141.1025509095477
2001-08-31,1131.3233465396104
2001-09-03,1125.3736252860792
2001-09-04,1130.7782587597146
2001-09-05,1120.1680127949846
2001-09-06,1106.4097746919515
2001-09-07,1103.404928188562
2001-09-10,1090.7909608199936
2001-09-11,1045.2546617948726
2001-09-12,1002.8942378258153
2001-09-13,1023.317786742256
2001-09-14,1014.9376874037342
2001-09-17,992.6968044771652
2001-09-18,983.8820899648964
2001-09-19,985.7944680470694
2001-09-20,950.2741197294874
2001-09-21,911.1216403574308
2001-09-24,913.2045254662362
2001-09-25,948.7455887629985
2001-09-26,943.8739457911249
2001-09-27,936.3789977658074
2001-09-28,953.1465823240143
2001-10-01,948.2317801402526
2001-10-02,943.5148927159026
2001-10-03,932.3774442501868
2001-10-04,959.955601933195
2001-10-05,963.9837559367156
2001-10-08,963.2029884605636
2001-10-09,966.8908168835674
2001-10-10,967.2134674563665
2001-10-11,989.411296748315
2001-10-12,985.2702126589772
2001-10-15,993.3015712322172
2001-10-16,976.2152157994955
2001-10-17,981.9371174356646
2001-10-18,974.0478990160108
2001-10-19,976.5106889022229
2001-10-22,957.0101217065259
2001-10-23,960.5360547177263
2001-10-24,969.8772998885744
2001-10-25,971.0793422490981
2001-10-26,968.4124840921369
2001-10-29,978.6002610991226
2001-10-30,961.4947400264313
2001-10-31,961.1731099044937
2001-11-01,957.2851634613301
2001-11-02,961.7848350655984
2001-11-05,974.1291441187758
2001-11-06,972.1585862475835
2001-11-07,958.9541279526242
2001-11-08,965.1337225216014
2001-11-09,952.6906947041721
2001-11-12,950.9700275549778
2001-11-13,963.9355829084104
2001-11-14,980.2536512343045
2001-11-15,999.2537186261483
2001-11-16,1011.3646255664273
2001-11-19,1017.9902233455845
2001-11-20,1006.1818314476006
2001-11-21,985.8413582509572
2001-11-22,977.1589044047381
2001-11-23,979.4748852170237
2001-11-26,992.7549022360225
2001-11-27,977.7583208041102
2001-11-28,981.9477734652518
2001-11-29,957.3757668649992
2001-11-30,951.8093760989265
2001-12-03,939.8477945812875
2001-12-04,931.0898098986517
2001-12-05,920.7314431602409
2001-12-06,916.5041127606786
2001-12-07,896.7469978040435
2001-12-10,912.6620960660114
2001-12-11,891.0364468977463
2001-12-12,881.7760072176056
2001-12-13,854.6271048359494
2001-12-14,820.5475633508192
2001-12-17,846.9161108411627
2001-12-18,833.6358072677224
2001-12-19,814.6985136009787
2001-12-20,761.9667183440281
2001-12-21,812.3101024210537
2001-12-24,832.0699322143026
2001-12-25,832.0699322143026
2001-12-26,836.256447596513
2001-12-27,846.5285496223388
2001-12-28,849.6105967447936
2001-12-31,852.7033214834754
2002-01-01,852.7033214834754
2002-01-02,835.7807451557603
2002-01-03,836.480744201315
2002-01-04,868.5095371080239
2002-01-07,900.0375630406403
2002-01-08,921.8239955537488
2002-01-09,937.758387557618
2002-01-10,935.0855780665347
2002-01-11,939.7766251353396
2002-01-14,928.208746231694
2002-01-15,897.7487182389699
2002-01-16,882.1657710056345
2002-01-17,889.4457966953507
2002-01-18,883.4501244401735
2002-01-21,871.0538322491179
2002-01-22,862.8561056017174
2002-01-23,876.062207712389
2002-01-24,884.1204903184152
2002-01-25,869.8287421927579
2002-01-28,859.1005383211482
2002-01-29,859.4385242043346
2002-01-30,844.7567684319694
2002-01-31,856.4497987284208
2002-02-01,847.9108134272228
2002-02-04,851.190012358541
2002-02-05,852.1329693939213
2002-02-06,867.7534895231738
2002-02-07,868.9215308513902
2002-02-08,874.6261044227307
2002-02-11,863.4327203373274
2002-02-12,876.2820338799816
2002-02-13,871.9054137750614
2002-02-14,881.2692842824852
2002-02-15,884.3047237257476
2002-02-18,880.0759501946627
2002-02-19,873.8812965415955
2002-02-20,868.0517164573448
2002-02-21,857.5124575381798
2002-02-22,859.8974374815267
2002-02-25,866.507349331086
2002-02-26,881.0730151376581
2002-02-27,879.736805780402
2002-02-28,868.850465336541
2002-03-01,878.2906104424588
2002-03-04,912.7885145503735
2002-03-05,919.0218926422366
2002-03-06,915.7253105407725
2002-03-07,899.1402654479597
2002-03-08,872.1871182034297
2002-03-11,887.7647873547414
2002-03-12,871.3000171420445
2002-03-13,853.10014227077
2002-03-14,853.5041594577
2002-03-15,847.9972897224991
2002-03-18,841.069024205531
2002-03-19,848.3357873628602
2002-03-20,852.2218446564442
2002-03-21,864.3381118989819
2002-03-22,863.3554646920712
2002-03-25,851.6499469419816
2002-03-26,848.8182776370855
2002-03-27,847.3056570366666
2002-03-28,847.6921558371212
2002-03-29,847.6921558371212
2002-04-01,848.0652597789509
2002-04-02,870.2456769248766
2002-04-03,879.7785907342356
2002-04-04,890.6435931916753
2002-04-05,910.0144952765494
2002-04-08,906.3001740547865
2002-04-09,905.3585463560745
2002-04-10,922.8870497292968
2002-04-11,927.1886527532439
2002-04-12,920.8280355485148
2002-04-15,938.6692436981957
2002-04-16,954.5909067148033
2002-04-17,970.6327544538045
2002-04-18,970.1023767874437
2002-04-19,977.9095854071388
2002-04-22,995.650679801142
2002-04-23,1007.381919188493
2002-04-24,1008.5553635133369
2002-04-25,1028.9396109403394
2002-04-26,1036.2452903806563
2002-04-29,1031.8664911031806
2002-04-30,1027.3281121731409
2002-05-01,1032.537578450843
2002-05-02,1038.5746788563647
2002-05-03,1063.9846541425918
2002-05-06,1080.6454289673543
2002-05-07,1109.8890763407599
2002-05-08,1128.7003945233294
2002-05-09,1136.5512889660217
2002-05-10,1142.7800195707503
2002-05-13,1147.559794397923
2002-05-14,1162.689825223274
2002-05-15,1139.6291497013813
2002-05-16,1148.0848300399225
2002-05-17,1162.4676423786393
2002-05-20,1153.7418623939561
2002-05-21,1146.2264594774167
2002-05-22,1131.6143520975006
2002-05-23,1123.1708733116102
2002-05-24,1148.7472692463125
2002-05-27,1142.6592887037236
2002-05-28,1143.9487625116476
2002-05-29,1151.5391883709074
2002-05-30,1157.7793624569517
2002-05-31,1137.8778164108003
