Date,KOREA EQUAL WEIGHTED
1999-08-04,1888.0211317235355
1999-08-05,1811.564891981605
1999-08-06,1821.8603986465473
1999-08-09,1831.7974217714552
1999-08-10,1843.2862546261863
1999-08-11,1813.716709017135
1999-08-12,1824.3016354451588
1999-08-13,1764.0331913111547
1999-08-16,1751.321766402694
1999-08-17,1670.8130475556547
1999-08-18,1648.4116619951694
1999-08-19,1688.8061274132908
1999-08-20,1697.7065812684868
1999-08-23,1765.4695363103995
1999-08-24,1782.1053475256342
1999-08-25,1830.6656470574205
1999-08-26,1815.5839599005926
1999-08-27,1797.0618900988406
1999-08-30,1778.8531617491665
1999-08-31,1772.210929040174
1999-09-01,1702.5371756160528
1999-09-02,1661.8870070007115
1999-09-03,1670.6356747989648
1999-09-06,1682.932731067047
1999-09-07,1719.57715158755
1999-09-08,1684.9224581804588
1999-09-09,1701.3592519560746
1999-09-10,1743.8989474615105
1999-09-13,1743.3899383665246
1999-09-14,1738.1981077070204
1999-09-15,1718.0328916236058
1999-09-16,1669.5897788855532
1999-09-17,1664.3835264934924
1999-09-20,1672.2685250893119
1999-09-21,1702.0751840689854
1999-09-22,1677.174702613588
1999-09-23,1676.4805077863473
1999-09-24,1672.327376883491
1999-09-27,1616.4453612716854
1999-09-28,1591.8317916998242
1999-09-29,1541.9354186612193
1999-09-30,1487.1918593561086
1999-10-01,1462.5242830921406
1999-10-04,1451.3399220459905
1999-10-05,1393.8757408989452
1999-10-06,1461.4142297308774
1999-10-07,1523.2433574529914
1999-10-08,1513.162439087462
1999-10-11,1507.934713602564
1999-10-12,1548.6083534263505
1999-10-13,1557.7367303745514
1999-10-14,1570.5226139069919
1999-10-15,1564.3639506514157
1999-10-18,1507.5284820803815
1999-10-19,1484.8341419983367
1999-10-20,1541.1066413940653
1999-10-21,1513.3071038156368
1999-10-22,1507.4344225970922
1999-10-25,1451.4651833128178
1999-10-26,1442.5843440329745
1999-10-27,1434.7923810790778
1999-10-28,1476.0481957830832
1999-10-29,1501.7981615716028
1999-11-01,1584.3446545365748
1999-11-02,1620.277227618699
1999-11-03,1604.9655265864521
1999-11-04,1638.5051706499878
1999-11-05,1646.1245194858834
1999-11-08,1652.892163055689
1999-11-09,1697.2036665788144
1999-11-10,1681.774656146157
1999-11-11,1699.628248682142
1999-11-12,1695.849111217407
1999-11-15,1692.719248004192
1999-11-16,1701.7690073749718
1999-11-17,1638.996169619156
1999-11-18,1650.573678650544
1999-11-19,1681.753609466847
1999-11-22,1666.4434734569777
1999-11-23,1656.3218314808096
1999-11-24,1635.5595685229684
1999-11-25,1604.9557312445743
1999-11-26,1539.185166820421
1999-11-29,1539.4792863781845
1999-11-30,1588.5701354778073
1999-12-01,1581.1868094102676
1999-12-02,1606.941490434851
1999-12-03,1597.8645500549283
1999-12-06,1579.5173131938882
1999-12-07,1530.2467063485549
1999-12-08,1551.6126676118301
1999-12-09,1542.3235726392236
1999-12-10,1641.3103363079147
1999-12-13,1685.4762845266932
1999-12-14,1718.9033149366303
1999-12-15,1658.7163841391225
1999-12-16,1629.168004962236
1999-12-17,1589.6244592472792
1999-12-20,1580.2149743366035
1999-12-21,1510.974922808975
1999-12-22,1486.0263423176305
1999-12-23,1463.7807631239798
1999-12-24,1466.6905625528927
1999-12-27,1432.7677729022664
1999-12-28,1443.2290581230163
1999-12-29,1444.176888064866
1999-12-30,1455.9057257857319
1999-12-31,1456.8851996386072
2000-01-03,1463.994977979671
2000-01-04,1545.2787340602486
2000-01-05,1494.9260071466977
2000-01-06,1405.4721050787941
2000-01-07,1441.0822926527833
2000-01-10,1482.5526391444853
2000-01-11,1466.0365086524978
2000-01-12,1449.6473563686502
2000-01-13,1446.2436597545147
2000-01-14,1444.8131275878177
2000-01-17,1466.1698299996133
2000-01-18,1426.088715066217
2000-01-19,1332.8738532983043
2000-01-20,1330.2006000669903
2000-01-21,1326.0771524865477
2000-01-24,1343.1704946321145
2000-01-25,1305.1204297443535
2000-01-26,1315.729277993209
2000-01-27,1388.6571359999898
2000-01-28,1407.7580197589173
2000-01-31,1415.351088443214
2000-02-01,1412.324968730119
2000-02-02,1452.9910402640442
2000-02-03,1474.13729466463
2000-02-04,1474.7898565480584
2000-02-07,1477.7360105749226
2000-02-08,1449.027535663157
2000-02-09,1440.5473785493468
2000-02-10,1393.8024690378716
2000-02-11,1394.1027851341728
2000-02-14,1323.9354007804538
2000-02-15,1289.267320863164
2000-02-16,1299.445318170084
2000-02-17,1333.1892148558923
2000-02-18,1326.972610129901
2000-02-21,1263.2167643650926
2000-02-22,1250.403590907352
2000-02-23,1325.2113631014995
2000-02-24,1301.9802064679695
2000-02-25,1313.7800112314
2000-02-28,1286.3730345854804
2000-02-29,1281.4218319982324
2000-03-01,1284.9491500730146
2000-03-02,1347.5420346639626
2000-03-03,1328.2141967644823
2000-03-06,1411.1609225977695
2000-03-07,1413.293806450916
2000-03-08,1409.8685638044171
2000-03-09,1387.3552601451036
2000-03-10,1412.07834274774
2000-03-13,1422.739360359019
2000-03-14,1399.6466077777864
2000-03-15,1374.2256654935038
2000-03-16,1356.8515282250416
2000-03-17,1382.2295390354775
2000-03-20,1366.2614433289557
2000-03-21,1348.4760226699646
2000-03-22,1386.4325998541033
2000-03-23,1363.6063149472755
2000-03-24,1383.6412088922575
2000-03-27,1390.1899893247862
2000-03-28,1389.420327481141
2000-03-29,1366.9478738668013
2000-03-30,1358.9231778572903
2000-03-31,1346.4699706080269
2000-04-03,1292.1329822549503
2000-04-04,1269.0068396695565
2000-04-05,1267.299655580315
2000-04-06,1237.4797433918402
2000-04-07,1261.478959573086
2000-04-10,1318.6571093271998
2000-04-11,1282.0082414489614
2000-04-12,1277.8407011633587
2000-04-13,1279.861687360409
2000-04-14,1269.2202253397172
2000-04-17,1135.9790088000675
2000-04-18,1192.1207483166545
2000-04-19,1198.3545040553042
2000-04-20,1202.2260504087321
2000-04-21,1222.4899283694103
2000-04-24,1199.4130747546117
2000-04-25,1191.439819572304
2000-04-26,1141.9023999891465
2000-04-27,1105.5179536979322
2000-04-28,1137.4257685873067
2000-05-01,1137.1695916123997
2000-05-02,1144.2801248942706
2000-05-03,1153.8525125683316
2000-05-04,1150.8149256093031
2000-05-05,1150.8149256093031
2000-05-08,1167.4700659661842
2000-05-09,1168.512469185489
2000-05-10,1161.773750662124
2000-05-11,1158.2231612218982
2000-05-12,1128.9284016299675
2000-05-15,1081.1617346856362
2000-05-16,1077.176276808575
2000-05-17,1000.4240916513701
2000-05-18,954.908875886677
2000-05-19,945.0298183448622
2000-05-22,875.7127330977663
2000-05-23,863.9452202421267
2000-05-24,899.6246266028597
2000-05-25,974.4336648311461
2000-05-26,890.4127612075639
2000-05-29,916.8592641043933
2000-05-30,960.6190777872449
2000-05-31,997.6645058416847
2000-06-01,989.0107276497666
2000-06-02,1021.3730787023807
2000-06-05,1118.041515347329
2000-06-06,1119.042896014904
2000-06-07,1171.2705887368531
2000-06-08,1139.2114338665447
2000-06-09,1162.5170293704323
2000-06-12,1204.094861043278
2000-06-13,1122.1642538763454
2000-06-14,1109.6858410747996
2000-06-15,1024.6977020839668
2000-06-16,1019.203473171744
2000-06-19,1000.1644230588172
2000-06-20,1056.1799248799348
2000-06-21,1066.1452783987795
2000-06-22,1073.7832509346902
2000-06-23,1079.1590392213755
2000-06-26,1103.1499619828182
2000-06-27,1133.7271972818064
2000-06-28,1148.54675499282
2000-06-29,1138.6720313046512
2000-06-30,1157.453785751695
2000-07-03,1197.0066196820007
2000-07-04,1176.010108796034
2000-07-05,1186.1731872349683
2000-07-06,1221.183909440183
2000-07-07,1240.7001025078862
2000-07-10,1256.6918164166475
2000-07-11,1224.0566395530166
2000-07-12,1228.29523259098
2000-07-13,1229.4779848861967
2000-07-14,1199.8680553981756
2000-07-17,1199.8141457043535
2000-07-18,1153.929279958034
2000-07-19,1130.9456731046707
2000-07-20,1113.418308021549
2000-07-21,1119.693772445478
2000-07-24,1042.8231601153107
2000-07-25,1057.4217093831583
2000-07-26,1059.519284364202
2000-07-27,1045.9106052216669
2000-07-28,1011.9870719354764
2000-07-31,1030.2379732694662
2000-08-01,1060.525299726318
2000-08-02,1072.2319140128193
2000-08-03,1066.5583863483057
2000-08-04,1045.620826940625
2000-08-07,994.8883892999596
2000-08-08,980.5373085943801
2000-08-09,1027.5284991464719
2000-08-10,1054.7028262999756
2000-08-11,1054.7944824660644
2000-08-14,1082.2841094024404
2000-08-15,1082.6234898067685
2000-08-16,1102.671873910386
2000-08-17,1092.3788893587976
2000-08-18,1082.613709154309
2000-08-21,1067.5624668190208
2000-08-22,1086.8094536795988
2000-08-23,1064.2902099515484
2000-08-24,1064.229056363176
2000-08-25,1075.916340953001
2000-08-28,1091.8829783419137
2000-08-29,1096.5330717498446
2000-08-30,1085.0903917878588
2000-08-31,1049.8508907253238
2000-09-01,1060.2751535660802
2000-09-04,1048.7764789449916
2000-09-05,1055.5627850447709
2000-09-06,1049.1445994147168
2000-09-07,1018.1117605784623
2000-09-08,1023.8221694498556
2000-09-11,1023.8221694498556
2000-09-12,1023.8221694498556
2000-09-13,1023.3607804595672
2000-09-14,1018.1509437979838
2000-09-15,990.0609507011387
2000-09-18,885.5628809391596
2000-09-19,875.3645443397135
2000-09-20,912.3488245545948
2000-09-21,887.1958727533936
2000-09-22,826.3258189189094
2000-09-25,886.1352332382205
2000-09-26,894.3893867616717
2000-09-27,925.208147576892
2000-09-28,923.2126236507637
2000-09-29,934.6571667364626
2000-10-02,911.6028735574887
2000-10-03,911.2279631222303
2000-10-04,922.4741185527122
2000-10-05,931.9427086169745
2000-10-06,932.4886308492987
2000-10-09,908.3428129370401
2000-10-10,904.9186055618684
2000-10-11,865.8784136861306
2000-10-12,835.7042677906555
2000-10-13,807.1302827071544
2000-10-16,847.5797423350956
2000-10-17,787.8357376280336
2000-10-18,789.1950172073175
2000-10-19,781.6876774519698
2000-10-20,815.3678486988706
2000-10-23,779.9596330930744
2000-10-24,800.8242369687116
2000-10-25,793.2146791979233
2000-10-26,775.4181977833072
2000-10-27,769.7807261771261
2000-10-30,751.4188671892205
2000-10-31,762.7091047370518
2000-11-01,808.7251647073685
2000-11-02,828.1608368602033
2000-11-03,825.9084987930923
2000-11-06,824.5788016244688
2000-11-07,808.8198892954418
2000-11-08,809.64997918993
2000-11-09,819.9775699550883
2000-11-10,826.1772781367252
2000-11-13,784.1042915312081
2000-11-14,803.5678511832895
2000-11-15,813.4300035418189
2000-11-16,805.2839179236997
2000-11-17,798.1580775038371
2000-11-20,770.6857789007507
2000-11-21,744.1816979954648
2000-11-22,722.5429466804063
2000-11-23,691.1256542272599
2000-11-24,713.3985187497175
2000-11-27,736.2865257443451
2000-11-28,717.7616626692646
2000-11-29,686.8757299422966
2000-11-30,670.5427647339925
2000-12-01,676.6813710403759
2000-12-04,654.4907118546136
2000-12-05,679.2387598474292
2000-12-06,681.1966166152491
2000-12-07,685.1372374678381
2000-12-08,708.0127108208819
2000-12-11,732.0009289568707
2000-12-12,713.2176647191731
2000-12-13,723.9308257855922
2000-12-14,712.017970172422
2000-12-15,696.2671764776096
2000-12-18,694.5101754609277
2000-12-19,674.8596145956266
2000-12-20,645.3421153534124
2000-12-21,628.2636343069145
2000-12-22,607.7425350730418
2000-12-25,607.7425350730418
2000-12-26,609.9779308046374
2000-12-27,606.9486403258697
2000-12-28,609.8561787226403
2000-12-29,603.8299318973177
2001-01-01,603.8299318973177
2001-01-02,622.9666127277743
2001-01-03,639.1539043364098
2001-01-04,688.6112863063986
2001-01-05,736.0035553000049
2001-01-08,751.9048216894188
2001-01-09,779.329628871872
2001-01-10,715.3203567768046
2001-01-11,732.420180115024
2001-01-12,759.9965863262679
2001-01-15,782.2564279220103
2001-01-16,803.1972367134941
2001-01-17,791.0403555224474
2001-01-18,786.0684475790346
2001-01-19,813.2403812909452
2001-01-22,852.2608896105337
2001-01-23,852.2608896105337
2001-01-24,851.3921902562183
2001-01-25,850.6585189602671
2001-01-26,814.5207448604554
2001-01-29,834.9362430102088
2001-01-30,822.5392115347637
2001-01-31,862.7176475217676
2001-02-01,848.0549881683028
2001-02-02,849.4034254092531
2001-02-05,791.5835197099439
2001-02-06,811.6561234094929
2001-02-07,787.7837666132227
2001-02-08,807.2107197976019
2001-02-09,825.0906836557343
2001-02-12,834.7934554339217
2001-02-13,848.7045549203385
2001-02-14,872.5144045507136
2001-02-15,877.9400244911401
2001-02-16,877.955088179348
2001-02-19,875.1750800618461
2001-02-20,912.2202123414191
2001-02-21,890.9877410375765
2001-02-22,873.4717787758004
2001-02-23,870.3220191388502
2001-02-26,881.1091212541494
2001-02-27,862.0363812130133
2001-02-28,857.2949285297668
2001-03-01,852.6039412126729
2001-03-02,804.8070349394914
2001-03-05,804.0573318412138
2001-03-06,810.1122165847712
2001-03-07,807.7795315977335
2001-03-08,826.2793087269055
2001-03-09,811.3782520105982
2001-03-12,770.9983320153744
2001-03-13,736.9922243891565
2001-03-14,759.287642538822
2001-03-15,747.4555089910773
2001-03-16,741.7227556303803
2001-03-19,744.7868380814772
2001-03-20,744.389187996558
2001-03-21,737.8578126916201
2001-03-22,721.7867274113923
2001-03-23,738.5658230850636
2001-03-26,753.6371525462542
2001-03-27,733.9837908820874
2001-03-28,726.9268131399124
2001-03-29,708.5740965630016
2001-03-30,702.5119632189221
2001-04-02,688.7975686679808
2001-04-03,677.8580038181605
2001-04-04,651.583496759491
2001-04-05,651.583496759491
2001-04-06,677.5913238275077
2001-04-09,665.8698187778846
2001-04-10,658.7035849105699
2001-04-11,679.6252209835828
2001-04-12,693.1880843379232
2001-04-13,694.8937414345809
2001-04-16,681.0588164217446
2001-04-17,685.8348014219965
2001-04-18,726.2334290189351
2001-04-19,757.0835730528208
2001-04-20,744.9206275165399
2001-04-23,759.5505980893107
2001-04-24,757.4670164228575
2001-04-25,766.8321903242163
2001-04-26,755.7221676365932
2001-04-27,744.2174106805096
2001-04-30,780.22486054599
2001-05-01,780.22486054599
2001-05-02,803.2829037381506
2001-05-03,807.4126554896831
2001-05-04,821.9309862555085
2001-05-07,843.7771218263164
2001-05-08,836.658317930513
2001-05-09,819.1748987152106
2001-05-10,825.9067038105428
2001-05-11,839.8648244201115
2001-05-14,846.5801304293407
2001-05-15,838.6145453066506
2001-05-16,823.7347153644215
2001-05-17,864.7722153999858
2001-05-18,877.0412414769531
2001-05-21,902.5381897361559
2001-05-22,905.4146538512895
2001-05-23,930.3284195946704
2001-05-24,939.1610406217316
2001-05-25,944.1296217007321
2001-05-28,926.162096183483
2001-05-29,950.5185050492021
2001-05-30,953.5374489691437
2001-05-31,938.7792723319554
2001-06-01,925.2370470890864
2001-06-04,924.5086345090394
2001-06-05,900.8431290694215
2001-06-06,901.5439016319026
2001-06-07,902.518390239944
2001-06-08,937.438721289729
2001-06-11,920.4921460365468
2001-06-12,918.9843351008041
2001-06-13,929.992844110285
2001-06-14,936.730000577662
2001-06-15,945.493114770536
2001-06-18,933.0503400425073
2001-06-19,916.038999051446
2001-06-20,899.3310459651428
2001-06-21,897.3883159276727
2001-06-22,902.933362702131
2001-06-25,906.2123228523128
2001-06-26,890.8861467553972
2001-06-27,898.4162389620762
2001-06-28,890.5423082386853
2001-06-29,907.222570181952
2001-07-02,904.0697338846362
2001-07-03,902.6733428764727
2001-07-04,904.9551179670765
2001-07-05,899.48326141258
2001-07-06,878.9498482344469
2001-07-09,848.2490657764519
2001-07-10,845.6229092932595
2001-07-11,824.180233299434
2001-07-12,846.1590784967539
2001-07-13,821.680592878181
2001-07-16,819.941602613168
2001-07-17,818.6935940855984
2001-07-18,796.3398380049463
2001-07-19,798.726563096757
2001-07-20,782.8673788044672
2001-07-23,753.7246169126075
2001-07-24,757.7746475953866
2001-07-25,751.9818422646388
2001-07-26,771.9825983766939
2001-07-27,791.4235978389935
2001-07-30,772.6036155056576
2001-07-31,789.2911995571346
2001-08-01,823.977121441992
2001-08-02,835.1514130153317
2001-08-03,837.6291959996338
2001-08-06,839.6509192166916
2001-08-07,843.7176517627506
2001-08-08,845.17010703797
2001-08-09,822.7325325186072
2001-08-10,833.9088819172844
2001-08-13,834.7367271469802
2001-08-14,854.5258966900366
2001-08-15,854.5258966900366
2001-08-16,866.4996715888404
2001-08-17,860.2840192376925
2001-08-20,837.0189613743652
2001-08-21,842.2038647849773
2001-08-22,852.3407559701812
2001-08-23,841.3465603656905
2001-08-24,845.9085609143438
2001-08-27,856.5565203543067
2001-08-28,854.094983198937
2001-08-29,830.6662952210226
2001-08-30,824.7828647534063
2001-08-31,790.3940140283429
2001-09-03,783.0906022737132
2001-09-04,805.5622302750742
2001-09-05,796.7939383083824
2001-09-06,803.7944792839074
2001-09-07,808.4447365838072
2001-09-10,798.4186948386897
2001-09-11,784.1292124136497
2001-09-12,685.9035856567698
2001-09-13,714.0402172833157
2001-09-14,675.377682292842
2001-09-17,638.5278433290068
2001-09-18,675.6778106770944
2001-09-19,678.7918849593219
2001-09-20,671.3869086621335
2001-09-21,669.1052151023504
2001-09-24,674.7930969793246
2001-09-25,657.7605761517717
2001-09-26,663.3977814380428
2001-09-27,670.5365073708456
2001-09-28,691.5476875216675
2001-10-01,691.5476875216675
2001-10-02,688.0012891241205
2001-10-03,686.8272254908029
2001-10-04,718.9486183796389
2001-10-05,713.1122857434553
2001-10-08,702.8273829826969
2001-10-09,722.85217052652
2001-10-10,718.615186182791
2001-10-11,735.831208818063
2001-10-12,743.5839355981417
2001-10-15,751.48160110662
2001-10-16,763.6714179183376
2001-10-17,769.8486600516914
2001-10-18,763.4509520452079
2001-10-19,765.48912564611
2001-10-22,771.753487979772
2001-10-23,770.0084703193904
2001-10-24,787.5555287571583
2001-10-25,789.9417486496363
2001-10-26,791.3592838110782
2001-10-29,790.4430642111232
2001-10-30,764.9422946936301
2001-10-31,773.2247511146262
2001-11-01,782.866514207518
2001-11-02,791.1255748157984
2001-11-05,811.4420705825556
2001-11-06,817.5935441881611
2001-11-07,812.3216421072901
2001-11-08,828.8967816144616
2001-11-09,843.5440564838873
2001-11-12,865.458867171124
2001-11-13,864.9394150009845
2001-11-14,887.3695534920104
2001-11-15,886.437350776332
2001-11-16,893.1920048016547
2001-11-19,907.7432842440094
2001-11-20,895.9067682719938
2001-11-21,898.0417416375784
2001-11-22,918.3452983012053
2001-11-23,950.8120357960986
2001-11-26,1012.5732066497516
2001-11-27,1007.085771695563
2001-11-28,940.4451629245576
2001-11-29,961.2015857396358
2001-11-30,986.2618780374869
2001-12-03,1007.3121334672932
2001-12-04,995.9164601060172
2001-12-05,1036.799267686734
2001-12-06,1041.194004487665
2001-12-07,1070.642969296925
2001-12-10,1036.6061648351588
2001-12-11,1030.267240598425
2001-12-12,1052.7930061273753
2001-12-13,1051.2088101099991
2001-12-14,1028.5862292118802
2001-12-17,985.5656996841583
2001-12-18,962.8560682550143
2001-12-19,963.3123399572944
2001-12-20,987.7900371097883
2001-12-21,955.9822424432773
2001-12-24,958.3076680584368
2001-12-25,958.3076680584368
2001-12-26,963.4909727694045
2001-12-27,969.3862972242363
2001-12-28,1013.5109920964123
2001-12-31,1020.7641350927628
2002-01-01,1020.7641350927628
2002-01-02,1054.2596516946967
2002-01-03,1065.004793506979
2002-01-04,1087.4075879147147
2002-01-07,1102.7320281452196
2002-01-08,1077.0635824925232
2002-01-09,1105.4648533892403
2002-01-10,1086.6105946466153
2002-01-11,1070.4173786217048
2002-01-14,1091.1798367728345
2002-01-15,1051.9310457042227
2002-01-16,1051.2382599116752
2002-01-17,1058.2892915289235
2002-01-18,1046.8213369213408
2002-01-21,1070.978340902892
2002-01-22,1070.527461334039
2002-01-23,1108.3672046065099
2002-01-24,1138.280829373725
2002-01-25,1164.9979052413528
2002-01-28,1206.7436895850542
2002-01-29,1203.9365482468559
2002-01-30,1157.9250869372736
2002-01-31,1160.942484515616
2002-02-01,1132.580984756547
2002-02-04,1099.8997927517437
2002-02-05,1114.388742101353
2002-02-06,1125.1861604540475
2002-02-07,1104.1569509682708
2002-02-08,1119.8685374719794
2002-02-11,1115.8539144131175
2002-02-12,1115.8539144131175
2002-02-13,1115.8539144131175
2002-02-14,1201.081563637824
2002-02-15,1199.6419609297602
2002-02-18,1216.6240676835341
2002-02-19,1195.8895152299758
2002-02-20,1195.4072434138523
2002-02-21,1211.0150191485893
2002-02-22,1210.8728524227713
2002-02-25,1205.9604887582386
2002-02-26,1225.5173334247409
2002-02-27,1254.4845044010929
2002-02-28,1268.2289767805498
2002-03-01,1268.1810811282676
2002-03-04,1302.6646910755594
2002-03-05,1308.7736150303012
2002-03-06,1317.5915271081053
2002-03-07,1304.824447641172
2002-03-08,1301.3078277238626
2002-03-11,1312.0170279329702
2002-03-12,1342.5587038776682
2002-03-13,1359.0283994281774
2002-03-14,1380.8461586147087
2002-03-15,1404.2989576370614
2002-03-18,1419.8942059937958
2002-03-19,1449.27557200472
2002-03-20,1432.426074333746
2002-03-21,1428.3843390596537
2002-03-22,1455.1512228012782
2002-03-25,1430.1144543912346
2002-03-26,1419.6011127259237
2002-03-27,1449.6087434746908
2002-03-28,1442.3694563048975
2002-03-29,1440.446090881618
2002-04-01,1376.4992379234916
2002-04-02,1413.6836212004546
2002-04-03,1430.9189665544388
2002-04-04,1446.31453625878
2002-04-05,1445.0645744230624
2002-04-08,1433.2016584490718
2002-04-09,1395.2546135712996
2002-04-10,1335.4035241671422
2002-04-11,1348.579703648841
2002-04-12,1351.5231465165161
2002-04-15,1380.6608879255682
2002-04-16,1399.8156703057434
2002-04-17,1446.8020461148067
2002-04-18,1462.3603894049388
2002-04-19,1451.3024036913457
2002-04-22,1441.9797263300632
2002-04-23,1417.0524580798692
2002-04-24,1384.6064842999888
2002-04-25,1317.265213735872
2002-04-26,1336.8959789754442
2002-04-29,1287.5231901645416
2002-04-30,1286.923868691509
2002-05-01,1286.923868691509
2002-05-02,1338.0689555838055
2002-05-03,1335.5726562812306
2002-05-06,1302.6372357014404
2002-05-07,1299.3327974558033
2002-05-08,1323.9795106520505
2002-05-09,1322.0714426277655
2002-05-10,1298.3949303234047
2002-05-13,1295.4756026930372
2002-05-14,1309.6997747340502
2002-05-15,1353.1147556336996
2002-05-16,1354.3386590241441
2002-05-17,1400.7979401758566
2002-05-20,1390.6127392572307
2002-05-21,1333.9579481682813
2002-05-22,1371.2488332234934
2002-05-23,1331.1907116860627
2002-05-24,1347.4741324262047
2002-05-27,1333.4893155622842
2002-05-28,1336.808207202481
2002-05-29,1317.2228455318555
2002-05-30,1292.5370741228558
2002-05-31,1273.4934736525845
2002-06-03,1274.2568823961888
2002-06-04,1285.2804181655133
2002-06-05,1291.0296028972373
2002-06-06,1291.0296028972373
2002-06-07,1264.1543968625167
2002-06-10,1297.2073118816234
2002-06-11,1311.459519679314
2002-06-12,1309.459500063409
2002-06-13,1309.459500063409
2002-06-14,1295.7620653478425
2002-06-17,1280.008648552466
2002-06-18,1269.3663549581295
2002-06-19,1211.286737790988
