Date,CHILE EQUAL WEIGHTED
1999-08-05,1424.938332115751
1999-08-06,1425.2206800255565
1999-08-09,1415.890614881262
1999-08-10,1402.8328996774205
1999-08-11,1396.6731951475033
1999-08-12,1397.3633215081798
1999-08-13,1397.6781423064035
1999-08-16,1392.8001229532458
1999-08-17,1388.2112401786069
1999-08-18,1371.9585896853728
1999-08-19,1358.1937776878126
1999-08-20,1358.9037428982401
1999-08-23,1362.1665158227108
1999-08-24,1360.2367816728845
1999-08-25,1375.0627146656395
1999-08-26,1379.1995534965524
1999-08-27,1373.6561543137411
1999-08-30,1377.5367806320385
1999-08-31,1379.626864327405
1999-09-01,1391.4581053978043
1999-09-02,1387.6179645987688
1999-09-03,1397.4390490265725
1999-09-06,1397.4390490265725
1999-09-07,1403.4327571687734
1999-09-08,1408.8386694118453
1999-09-09,1418.770192575116
1999-09-10,1412.7434421266419
1999-09-13,1412.1735064774575
1999-09-14,1419.3087149089229
1999-09-15,1411.9009911878773
1999-09-16,1407.1042019530373
1999-09-17,1403.7459231359587
1999-09-20,1405.5850114158889
1999-09-21,1394.7313374091937
1999-09-22,1388.3487778155359
1999-09-23,1377.3868915510777
1999-09-24,1372.3480326944723
1999-09-27,1374.2601576016875
1999-09-28,1363.8397457787657
1999-09-29,1351.144611600346
1999-09-30,1350.9161117719887
1999-10-01,1349.1167054152304
1999-10-04,1362.822563349045
1999-10-05,1371.0235758359568
1999-10-06,1368.9197445306615
1999-10-07,1365.9830777270147
1999-10-08,1354.7380830475806
1999-10-11,1351.3453639261115
1999-10-12,1351.3453639261115
1999-10-13,1337.6959019080273
1999-10-14,1330.0202527367676
1999-10-15,1300.3678440165331
1999-10-18,1275.2891308261665
1999-10-19,1283.34315794896
1999-10-20,1302.5648451951286
1999-10-21,1311.5520768982315
1999-10-22,1320.1923010976684
1999-10-25,1314.2122536856673
1999-10-26,1310.0929327994047
1999-10-27,1301.1787576792044
1999-10-28,1311.2318928908921
1999-10-29,1337.6202201369854
1999-11-01,1337.6202201369854
1999-11-02,1347.6706686675582
1999-11-03,1361.3272022808603
1999-11-04,1357.7730729371704
1999-11-05,1371.171289714667
1999-11-08,1372.8329438646226
1999-11-09,1394.5467864040236
1999-11-10,1391.4317669334785
1999-11-11,1403.5108215689868
1999-11-12,1409.1456286227406
1999-11-15,1427.293534298064
1999-11-16,1438.7270205140073
1999-11-17,1422.8512417261697
1999-11-18,1430.965305790888
1999-11-19,1429.3097999043564
1999-11-22,1426.2027954840312
1999-11-23,1425.905739446762
1999-11-24,1413.3354867660762
1999-11-25,1418.5910055389872
1999-11-26,1429.784681707686
1999-11-29,1446.931780906082
1999-11-30,1451.9933227572778
1999-12-01,1473.9371088051514
1999-12-02,1481.68064785106
1999-12-03,1507.7513073871573
1999-12-06,1508.409863523446
1999-12-07,1510.8238785881124
1999-12-08,1510.8238785881124
1999-12-09,1503.7244805225591
1999-12-10,1504.8689136768232
1999-12-13,1518.084543395338
1999-12-14,1519.6209628310476
1999-12-15,1520.0024231818497
1999-12-16,1528.970636412541
1999-12-17,1546.4892526743872
1999-12-20,1553.0371143441973
1999-12-21,1556.8829895574552
1999-12-22,1563.438749445729
1999-12-23,1572.475797689128
1999-12-24,1581.6498911644858
1999-12-27,1591.1279917713207
1999-12-28,1585.8602996017191
1999-12-29,1598.629445420947
1999-12-30,1610.2444863178139
1999-12-31,1610.2444863178139
2000-01-03,1642.7835700380472
2000-01-04,1630.3581962109702
2000-01-05,1637.2279500591476
2000-01-06,1643.2556953124592
2000-01-07,1666.3335062355418
2000-01-10,1697.9325559131453
2000-01-11,1693.6681223454445
2000-01-12,1721.0754105227468
2000-01-13,1781.1235419149034
2000-01-14,1812.524306931607
2000-01-17,1847.332807319916
2000-01-18,1839.5211340220442
2000-01-19,1839.5162010876318
2000-01-20,1838.439813190876
2000-01-21,1854.8360786990668
2000-01-24,1835.4108731814158
2000-01-25,1807.8289659561462
2000-01-26,1805.051025756432
2000-01-27,1780.695370478289
2000-01-28,1779.4486969182462
2000-01-31,1769.0280099730394
2000-02-01,1763.4980923411472
2000-02-02,1780.8123845545733
2000-02-03,1814.540766813679
2000-02-04,1845.0788952876767
2000-02-07,1854.003903454285
2000-02-08,1877.5453609913257
2000-02-09,1881.7112173030223
2000-02-10,1872.5364017971951
2000-02-11,1887.0111553277145
2000-02-14,1872.5822793605043
2000-02-15,1853.897712796988
2000-02-16,1839.340254757967
2000-02-17,1833.7053710421571
2000-02-18,1799.9945131308536
2000-02-21,1792.7428115219839
2000-02-22,1770.5545184164494
2000-02-23,1768.4142117908505
2000-02-24,1747.2497476644833
2000-02-25,1727.8798886043846
2000-02-28,1738.6944287993845
2000-02-29,1749.2845953387985
2000-03-01,1772.3376703480644
2000-03-02,1778.8505541691711
2000-03-03,1795.4470196760203
2000-03-06,1785.837559637298
2000-03-07,1763.510764687772
2000-03-08,1763.2726819071972
2000-03-09,1763.171707934736
2000-03-10,1757.5555115378345
2000-03-13,1738.3315273222051
2000-03-14,1729.0865486370362
2000-03-15,1724.5328755899686
2000-03-16,1732.187918037977
2000-03-17,1735.654097065136
2000-03-20,1727.0762705989855
2000-03-21,1722.2535360943184
2000-03-22,1707.0057949424822
2000-03-23,1711.8971926512334
2000-03-24,1717.9573988090065
2000-03-27,1729.3612732458653
2000-03-28,1712.0800016987946
2000-03-29,1700.984494587004
2000-03-30,1720.0330549390133
2000-03-31,1720.8505395990733
2000-04-03,1705.4655879010986
2000-04-04,1675.668383917343
2000-04-05,1685.1391106816427
2000-04-06,1686.3891565737351
2000-04-07,1702.1536079352875
2000-04-10,1703.9467296429805
2000-04-11,1701.597175257659
2000-04-12,1683.3641779512825
2000-04-13,1670.741155939798
2000-04-14,1632.4172693101928
2000-04-17,1605.7864409138137
2000-04-18,1630.4058227747455
2000-04-19,1631.5213983101694
2000-04-20,1642.2888252467906
2000-04-21,1642.2888252467906
2000-04-24,1624.279982448994
2000-04-25,1644.0849312074358
2000-04-26,1637.1061998035127
2000-04-27,1630.3653381217553
2000-04-28,1619.5951420450792
2000-05-01,1619.5951420450792
2000-05-02,1621.840884357958
2000-05-03,1594.5123145936439
2000-05-04,1583.994800795004
2000-05-05,1589.8379284839841
2000-05-08,1572.6771344547733
2000-05-09,1573.315414278164
2000-05-10,1556.3174037888007
2000-05-11,1571.5093349519536
2000-05-12,1620.4808264453113
2000-05-15,1674.361549473037
2000-05-16,1684.1843151013197
2000-05-17,1674.939317737698
2000-05-18,1659.1054000723652
2000-05-19,1642.6621432992422
2000-05-22,1610.5660380487277
2000-05-23,1606.024897329754
2000-05-24,1605.8534024154267
2000-05-25,1584.4018861261475
2000-05-26,1583.369848710134
2000-05-29,1575.0644581558854
2000-05-30,1586.920060457876
2000-05-31,1594.532790778256
2000-06-01,1605.6905624340138
2000-06-02,1618.7577022055043
2000-06-05,1594.636573173011
2000-06-06,1586.2238143943237
2000-06-07,1568.2994882854425
2000-06-08,1568.0076764154508
2000-06-09,1566.8412429000327
2000-06-12,1552.5926492712642
2000-06-13,1545.7043192953035
2000-06-14,1553.9518703235449
2000-06-15,1540.5422661134326
2000-06-16,1545.7729007316827
2000-06-19,1545.7729007316827
2000-06-20,1534.6115453567859
2000-06-21,1527.1321452875284
2000-06-22,1520.6862706553095
2000-06-23,1515.7354290674352
2000-06-26,1515.7354290674352
2000-06-27,1531.6764633604025
2000-06-28,1529.1744411928387
2000-06-29,1525.8546057123458
2000-06-30,1539.4268439003147
2000-07-03,1553.264498461163
2000-07-04,1556.4872780366293
2000-07-05,1559.6690703694355
2000-07-06,1551.6642754245372
2000-07-07,1548.9715076710265
2000-07-10,1556.085462524026
2000-07-11,1552.8609139144426
2000-07-12,1550.6614293984085
2000-07-13,1529.1028156457644
2000-07-14,1522.6918545643066
2000-07-17,1521.4267450098819
2000-07-18,1504.8303488213808
2000-07-19,1496.8986666262672
2000-07-20,1505.3721294842383
2000-07-21,1508.8813967848173
2000-07-24,1500.0393428445025
2000-07-25,1495.0342819810496
2000-07-26,1485.6343561884432
2000-07-27,1484.5906787636852
2000-07-28,1469.1912745649458
2000-07-31,1464.539959655595
2000-08-01,1496.2805308176712
2000-08-02,1516.4770654633824
2000-08-03,1526.589629542709
2000-08-04,1518.7410943039315
2000-08-07,1514.680194687931
2000-08-08,1520.8945372136513
2000-08-09,1536.7295829452517
2000-08-10,1538.237845831058
2000-08-11,1543.8046733377892
2000-08-14,1556.1702477385925
2000-08-15,1558.743611492317
2000-08-16,1553.012581739095
2000-08-17,1545.2771840178025
2000-08-18,1544.5592684943601
2000-08-21,1530.984917582137
2000-08-22,1542.7809523975025
2000-08-23,1541.8330205601956
2000-08-24,1533.9986832087059
2000-08-25,1524.064711454935
2000-08-28,1532.201373111402
2000-08-29,1515.5520286800693
2000-08-30,1497.012999376986
2000-08-31,1488.5288742405892
2000-09-01,1497.060051255929
2000-09-04,1494.672184093979
2000-09-05,1480.5490042645408
2000-09-06,1467.7656086043091
2000-09-07,1464.8686596876798
2000-09-08,1477.8583330006766
2000-09-11,1474.5288879800448
2000-09-12,1469.771811079763
2000-09-13,1470.2532659029562
2000-09-14,1484.0170111181344
2000-09-15,1488.512315427493
2000-09-18,1485.3438634922147
2000-09-19,1485.3438634922147
2000-09-20,1466.6942635764767
2000-09-21,1458.131304203877
2000-09-22,1455.940777753529
2000-09-25,1468.2094607126294
2000-09-26,1443.2423455162773
2000-09-27,1432.2398531074894
2000-09-28,1441.7851024286683
2000-09-29,1450.8033427925977
2000-10-02,1445.300614051588
2000-10-03,1443.587796794888
2000-10-04,1430.449546107442
2000-10-05,1435.4608753887396
2000-10-06,1433.1410261817402
2000-10-09,1429.3169373455353
2000-10-10,1422.1405390573245
2000-10-11,1398.0303436756972
2000-10-12,1369.9298372926676
2000-10-13,1371.0655589880378
2000-10-16,1373.609498054713
2000-10-17,1353.113682156501
2000-10-18,1332.2615828949338
2000-10-19,1338.0497688487944
2000-10-20,1343.0700206128429
2000-10-23,1348.993953919136
2000-10-24,1355.899293249738
2000-10-25,1355.8695064994076
2000-10-26,1348.9925632896907
2000-10-27,1363.731849524955
2000-10-30,1366.9054498792038
2000-10-31,1391.226445267534
2000-11-01,1391.4703703039622
2000-11-02,1399.9445960431972
2000-11-03,1415.738124534078
2000-11-06,1427.8562262570917
2000-11-07,1431.4534578744137
2000-11-08,1436.8184714369152
2000-11-09,1433.5795091532702
2000-11-10,1425.5983355974954
2000-11-13,1421.3269163373018
2000-11-14,1425.8587928051145
2000-11-15,1419.556883551932
2000-11-16,1419.8072525425223
2000-11-17,1412.4420026000555
2000-11-20,1409.4501968529758
2000-11-21,1415.7146596813507
2000-11-22,1404.4455025828931
2000-11-23,1405.5248723554678
2000-11-24,1415.7221840019904
2000-11-27,1421.7817542649345
2000-11-28,1409.252034033889
2000-11-29,1413.0457194482544
2000-11-30,1409.373577515771
2000-12-01,1406.9028826348194
2000-12-04,1417.171473981702
2000-12-05,1432.0386482730464
2000-12-06,1425.2243451472768
2000-12-07,1417.4476567148558
2000-12-08,1417.4476567148558
2000-12-11,1423.8876093044937
2000-12-12,1435.3706849309744
2000-12-13,1437.8088560386022
2000-12-14,1441.6531144560959
2000-12-15,1439.7204488455043
2000-12-18,1439.4350644014944
2000-12-19,1442.468319148323
2000-12-20,1431.2795089205201
2000-12-21,1430.4881789919657
2000-12-22,1431.0786916985783
2000-12-25,1431.0786916985783
2000-12-26,1417.5907450360417
2000-12-27,1420.6981597209415
2000-12-28,1435.818147521436
2000-12-29,1436.0569764261195
2001-01-01,1436.0569764261195
2001-01-02,1443.0625800646474
2001-01-03,1458.7900461246752
2001-01-04,1481.3743675700387
2001-01-05,1499.5229094831238
2001-01-08,1498.3618506995979
2001-01-09,1495.1709155779913
2001-01-10,1499.1862116681693
2001-01-11,1514.0288976574911
2001-01-12,1526.9223859214783
2001-01-15,1533.1679595817816
2001-01-16,1538.0673200960093
2001-01-17,1550.0384984941709
2001-01-18,1570.9760779300996
2001-01-19,1587.0485543629204
2001-01-22,1597.3019578268209
2001-01-23,1606.2338595421643
2001-01-24,1594.2818630842776
2001-01-25,1593.54033592251
2001-01-26,1588.4270231902854
2001-01-29,1592.4261152293363
2001-01-30,1599.5391204227074
2001-01-31,1607.854153434031
2001-02-01,1611.0670505482026
2001-02-02,1603.4425898262057
2001-02-05,1596.3410679742508
2001-02-06,1591.892126580844
2001-02-07,1574.7350419475636
2001-02-08,1578.5411327294319
2001-02-09,1577.5324225741315
2001-02-12,1567.8069184563237
2001-02-13,1570.5598164953742
2001-02-14,1556.1360324462357
2001-02-15,1556.9910411182614
2001-02-16,1551.2458523760708
2001-02-19,1550.2283966662603
2001-02-20,1554.1689957883038
2001-02-21,1533.8270411936135
2001-02-22,1518.3164770933406
2001-02-23,1504.417869920938
2001-02-26,1515.7868614968868
2001-02-27,1509.1947802420173
2001-02-28,1491.987004211565
2001-03-01,1487.9674723613514
2001-03-02,1475.9088424512413
2001-03-05,1463.2430729242576
2001-03-06,1473.386076413711
2001-03-07,1497.5007592469724
2001-03-08,1508.803733344827
2001-03-09,1500.0902670391222
2001-03-12,1484.9123102356155
2001-03-13,1491.9237999456261
2001-03-14,1494.095356409273
2001-03-15,1491.808314692071
2001-03-16,1477.3228783673508
2001-03-19,1480.2693168945107
2001-03-20,1488.9579131659398
2001-03-21,1478.4598304432536
2001-03-22,1450.604554878955
2001-03-23,1436.5745483923574
2001-03-26,1449.6559969702164
2001-03-27,1445.6167568678914
2001-03-28,1440.201955896748
2001-03-29,1434.9513900772852
2001-03-30,1440.2285677548389
2001-04-02,1440.4026674947556
2001-04-03,1423.3378850958018
2001-04-04,1422.1980049766717
2001-04-05,1428.9948297508215
2001-04-06,1426.9499088554342
2001-04-09,1421.5963846512539
2001-04-10,1415.564955997832
2001-04-11,1422.3126177424392
2001-04-12,1415.7563501161508
2001-04-13,1415.7563501161508
2001-04-16,1406.3174987374189
2001-04-17,1412.0788061396843
2001-04-18,1433.834288586787
2001-04-19,1461.2532590779606
2001-04-20,1446.703316475722
2001-04-23,1448.2418079287297
2001-04-24,1444.2833361326805
2001-04-25,1435.399819555578
2001-04-26,1452.0301893820706
2001-04-27,1486.183569501486
2001-04-30,1491.4045812595134
2001-05-01,1483.9581075243407
2001-05-02,1488.8947870930613
2001-05-03,1483.2877377997104
2001-05-04,1512.7128256878268
2001-05-07,1523.5560669207468
2001-05-08,1530.433533224259
2001-05-09,1526.7770571559681
2001-05-10,1557.838681184815
2001-05-11,1572.3714313286446
2001-05-14,1574.1257176320685
2001-05-15,1572.2957201056247
2001-05-16,1571.8678163800548
2001-05-17,1574.1715086640556
2001-05-18,1583.4076796697404
2001-05-21,1581.7129406745398
2001-05-22,1591.6195940686944
2001-05-23,1591.673110933322
2001-05-24,1600.5928173639707
2001-05-25,1619.880986709728
2001-05-28,1625.4056118959327
2001-05-29,1636.737854132712
2001-05-30,1629.6955022594755
2001-05-31,1646.4909010317215
2001-06-01,1643.2155566529093
2001-06-04,1650.9669918318793
2001-06-05,1641.9622537828825
2001-06-06,1636.5940162932077
2001-06-07,1636.0531109595215
2001-06-08,1641.867404419716
2001-06-11,1639.843073409828
2001-06-12,1628.1329066812311
2001-06-13,1627.9132027133387
2001-06-14,1636.1416137993394
2001-06-15,1632.9692442339538
2001-06-18,1599.0130096152566
2001-06-19,1579.935905099734
2001-06-20,1569.8370818757428
2001-06-21,1564.6594925361883
2001-06-22,1574.9031195443406
2001-06-25,1573.731869613473
2001-06-26,1564.4193264569806
2001-06-27,1551.0552237983059
2001-06-28,1547.219268265361
2001-06-29,1548.152191474732
2001-07-02,1540.3103442048955
2001-07-03,1535.6026758194605
2001-07-04,1524.6505633200659
2001-07-05,1521.5726743354348
2001-07-06,1530.3933460440903
2001-07-09,1541.8663318504935
2001-07-10,1531.2034981989907
2001-07-11,1474.5301600222424
2001-07-12,1447.214433158685
2001-07-13,1442.6168899250808
2001-07-16,1442.9579928610065
2001-07-17,1474.6476168472589
2001-07-18,1479.6015431271328
2001-07-19,1453.24857437843
2001-07-20,1472.8524358751847
2001-07-23,1485.1784027037081
2001-07-24,1483.2794010620285
2001-07-25,1482.7425184404206
2001-07-26,1479.0786355614036
2001-07-27,1477.2392681373874
2001-07-30,1494.315631122454
2001-07-31,1486.7128237501456
2001-08-01,1457.8234042850681
2001-08-02,1461.7337850347876
2001-08-03,1471.302451267329
2001-08-06,1468.7623275469455
2001-08-07,1467.222733238095
2001-08-08,1465.074375482284
2001-08-09,1472.9024267081093
2001-08-10,1484.1154434040418
2001-08-13,1488.3731730251602
2001-08-14,1489.3659387014025
2001-08-15,1482.4772041435583
2001-08-16,1495.1371695499333
2001-08-17,1510.3860721784758
2001-08-20,1516.2336770523716
2001-08-21,1522.6116244776954
2001-08-22,1535.4389893072337
2001-08-23,1531.095063490531
2001-08-24,1539.4411907852173
2001-08-27,1535.0558516568547
2001-08-28,1545.7001923408927
2001-08-29,1573.8350418869643
2001-08-30,1549.1180346911042
2001-08-31,1548.9312528172404
2001-09-03,1543.8042705616201
2001-09-04,1535.4412360775507
2001-09-05,1535.7383899747047
2001-09-06,1530.5182847180758
2001-09-07,1522.9763355427372
2001-09-10,1513.093412029031
2001-09-11,1441.0324471091885
2001-09-12,1456.5021603769162
2001-09-13,1424.8875277291882
2001-09-14,1370.9585685429233
2001-09-17,1370.3036148084482
2001-09-18,1379.928484514199
2001-09-19,1379.7286686317036
2001-09-20,1334.6691207664485
2001-09-21,1308.5824696177804
2001-09-24,1317.9225914679307
2001-09-25,1309.768710424688
2001-09-26,1292.9523642449624
2001-09-27,1276.5332325097984
2001-09-28,1278.2281692356066
2001-10-01,1279.65489915706
2001-10-02,1275.4477336590983
2001-10-03,1270.7915733803625
2001-10-04,1257.3278286439227
2001-10-05,1239.482356261199
2001-10-08,1201.2915233111858
2001-10-09,1202.1711837703324
2001-10-10,1231.2322537130658
2001-10-11,1265.939785550497
2001-10-12,1259.2339774571408
2001-10-15,1246.6160488763567
2001-10-16,1265.471256013262
2001-10-17,1285.7387994214578
2001-10-18,1280.1508388222144
2001-10-19,1266.4575626180806
2001-10-22,1284.3929332996802
2001-10-23,1299.4636575449147
2001-10-24,1297.9361555882065
2001-10-25,1286.8790071533028
2001-10-26,1298.1664021163735
2001-10-29,1279.9849510724089
2001-10-30,1279.1182165733753
2001-10-31,1285.577706448402
2001-11-01,1282.7855177774918
2001-11-02,1270.106159040891
2001-11-05,1279.4254399445995
2001-11-06,1302.0230057845936
2001-11-07,1331.7322784018945
2001-11-08,1354.1972081091506
2001-11-09,1354.6781014065791
2001-11-12,1349.6303750890047
2001-11-13,1395.0006882308912
2001-11-14,1410.2441194256191
2001-11-15,1419.9557609797048
2001-11-16,1445.2255255188882
2001-11-19,1469.5377071277885
2001-11-20,1450.9281637097079
2001-11-21,1458.26720713484
2001-11-22,1461.173260113127
2001-11-23,1464.3667517539157
2001-11-26,1465.816164168375
2001-11-27,1458.757632465468
2001-11-28,1424.5986762013724
2001-11-29,1409.911023777805
2001-11-30,1407.8055754651227
2001-12-03,1401.6040497912893
2001-12-04,1434.4423154829256
2001-12-05,1437.2247398514703
2001-12-06,1427.698619264002
2001-12-07,1433.2847442565842
2001-12-10,1441.9183656588127
2001-12-11,1433.0442367478656
2001-12-12,1421.39309463051
2001-12-13,1420.6886938036928
2001-12-14,1425.149012001012
2001-12-17,1431.8003327832403
2001-12-18,1437.8386323749148
2001-12-19,1446.8528167146865
2001-12-20,1421.183111291341
2001-12-21,1427.18525355622
2001-12-24,1434.0369218076157
2001-12-25,1434.0369218076157
2001-12-26,1432.2550091698174
2001-12-27,1448.059076800721
2001-12-28,1429.9942535394416
2001-12-31,1428.5883755014765
2002-01-01,1428.5883755014765
2002-01-02,1443.1440428698759
2002-01-03,1467.432330206048
2002-01-04,1465.4833928011622
2002-01-07,1445.7696471135862
2002-01-08,1416.0694385589557
2002-01-09,1380.271013316127
2002-01-10,1359.056904221975
2002-01-11,1353.6212637032847
2002-01-14,1353.3780869910584
2002-01-15,1361.2536738467265
2002-01-16,1339.5728288226017
2002-01-17,1343.762438931789
2002-01-18,1331.505483714188
2002-01-21,1339.6595365384287
2002-01-22,1343.1236327080737
2002-01-23,1335.142311549568
2002-01-24,1356.7107676594314
2002-01-25,1349.0337542959376
2002-01-28,1338.3392752977163
2002-01-29,1332.3135388180076
2002-01-30,1328.673311235158
2002-01-31,1333.0145089104296
2002-02-01,1336.626235101345
2002-02-04,1312.6468971844943
2002-02-05,1291.7190991609368
2002-02-06,1287.0001182930419
2002-02-07,1286.5555035190853
2002-02-08,1287.4640947628966
2002-02-11,1278.0074229136778
2002-02-12,1294.862879409759
2002-02-13,1312.505451212561
2002-02-14,1311.9579148986904
2002-02-15,1309.571384365899
2002-02-18,1317.2848409156288
2002-02-19,1310.957867829763
2002-02-20,1299.503037860075
2002-02-21,1297.8475487957055
2002-02-22,1297.0453716055779
2002-02-25,1302.4837379177661
2002-02-26,1302.612667891207
2002-02-27,1309.8087294505124
2002-02-28,1325.0416722989949
2002-03-01,1350.1641487965392
2002-03-04,1380.3904020510747
2002-03-05,1380.2493627750782
2002-03-06,1391.4467947728615
2002-03-07,1406.1082666036566
2002-03-08,1412.9587699832464
2002-03-11,1403.5483503984033
2002-03-12,1392.5050276849815
2002-03-13,1401.62632062731
2002-03-14,1403.1092130703548
2002-03-15,1401.7581787556471
2002-03-18,1399.6160008477266
2002-03-19,1389.9107168221212
2002-03-20,1377.9547657200744
2002-03-21,1383.047731464988
2002-03-22,1363.1804769877856
2002-03-25,1354.0887123175326
2002-03-26,1361.8563866793825
2002-03-27,1340.088023360045
2002-03-28,1360.8841229651848
2002-03-29,1360.8841229651848
2002-04-01,1347.839530323417
2002-04-02,1338.0834825365278
2002-04-03,1330.392698907355
2002-04-04,1317.8642233034016
2002-04-05,1329.4300508585302
2002-04-08,1339.5193228824621
2002-04-09,1342.051385291883
2002-04-10,1341.4505441437473
2002-04-11,1325.9465900390555
2002-04-12,1312.0079857864769
2002-04-15,1307.0845727309954
2002-04-16,1323.7501884349601
2002-04-17,1330.3426477572712
2002-04-18,1319.7320173763057
2002-04-19,1331.6737980420157
2002-04-22,1316.5542508378617
2002-04-23,1307.575600166275
2002-04-24,1306.3758978035564
2002-04-25,1285.1084007880531
2002-04-26,1299.3631345862184
2002-04-29,1294.3827964798636
2002-04-30,1313.1347390269034
2002-05-01,1312.1197164258158
2002-05-02,1315.4255604024759
2002-05-03,1303.9904931544568
2002-05-06,1301.2936795732242
2002-05-07,1301.4844177533505
2002-05-08,1310.9161507237134
2002-05-09,1306.401851074023
2002-05-10,1295.4085009859873
2002-05-13,1302.2909410542459
2002-05-14,1301.9150322993357
2002-05-15,1300.0963218649533
2002-05-16,1313.006782759113
2002-05-17,1304.4946628779014
2002-05-20,1303.038851691458
2002-05-21,1304.7160358653632
2002-05-22,1282.6780796123878
2002-05-23,1273.9532570711092
