Date,INDIA EQUAL WEIGHTED
1999-08-04,1475.6834333230777
1999-08-05,1459.2196552090504
1999-08-06,1463.1936729082447
1999-08-09,1511.8678455000224
1999-08-10,1515.7315379410404
1999-08-11,1501.4633928329154
1999-08-12,1510.4461673620979
1999-08-13,1511.6337332193384
1999-08-16,1564.1834775238012
1999-08-17,1612.2559074055391
1999-08-18,1645.090330514851
1999-08-19,1592.131769172912
1999-08-20,1617.0108990437839
1999-08-23,1671.9900736766472
1999-08-24,1710.2637284380658
1999-08-25,1657.217649600976
1999-08-26,1704.2991060133018
1999-08-27,1727.637230099005
1999-08-30,1749.531839325574
1999-08-31,1749.7781205855053
1999-09-01,1716.003127211294
1999-09-02,1677.017268816085
1999-09-03,1683.8947409530606
1999-09-06,1733.2218291119668
1999-09-07,1720.923967121073
1999-09-08,1722.156314232708
1999-09-09,1705.2498775221532
1999-09-10,1698.6334623901362
1999-09-13,1698.6334623901362
1999-09-14,1710.1704308195924
1999-09-15,1681.0247467465483
1999-09-16,1643.8240755229244
1999-09-17,1653.4690140118996
1999-09-20,1654.616907633358
1999-09-21,1643.6370982626543
1999-09-22,1663.7232329020183
1999-09-23,1686.1437104628005
1999-09-24,1681.5818090580976
1999-09-27,1664.3232471344231
1999-09-28,1665.6159570270977
1999-09-29,1688.0145047025965
1999-09-30,1676.5293506322284
1999-10-01,1640.6014578051922
1999-10-04,1621.3327520469336
1999-10-05,1636.6771560909913
1999-10-06,1639.9018812427505
1999-10-07,1721.346197918329
1999-10-08,1740.1949789800935
1999-10-11,1767.4294571427479
1999-10-12,1782.61586593345
1999-10-13,1771.2128528564901
1999-10-14,1781.9903928303002
1999-10-15,1709.7424094603878
1999-10-18,1755.5178920407654
1999-10-19,1755.3156434356913
1999-10-20,1791.8740290048797
1999-10-21,1747.6531163438144
1999-10-22,1738.4093936790782
1999-10-25,1739.0839393992683
1999-10-26,1746.2135854602948
1999-10-27,1697.4871443653758
1999-10-28,1639.0406405512563
1999-10-29,1570.2812673327114
1999-11-01,1499.9577986601241
1999-11-02,1583.9383630863038
1999-11-03,1558.0573063829875
1999-11-04,1563.909753419526
1999-11-05,1585.2519214046772
1999-11-08,1610.771526984523
1999-11-09,1605.8868252571335
1999-11-10,1606.1643242765315
1999-11-11,1604.133614939067
1999-11-12,1608.164735146136
1999-11-15,1598.3255936657683
1999-11-16,1596.4952377209877
1999-11-17,1575.4956296544738
1999-11-18,1576.2071633238388
1999-11-19,1573.3238559944798
1999-11-22,1608.970821405603
1999-11-23,1609.2026749449142
1999-11-24,1620.823101253896
1999-11-25,1630.3534189240402
1999-11-26,1629.8203717815695
1999-11-29,1628.2659309439414
1999-11-30,1633.8297188433771
1999-12-01,1633.218166331659
1999-12-02,1652.8449176103832
1999-12-03,1652.041836784369
1999-12-06,1688.812333059792
1999-12-07,1691.2214656063304
1999-12-08,1659.0950013694444
1999-12-09,1661.82725384629
1999-12-10,1641.538206310206
1999-12-13,1645.6388600240264
1999-12-14,1628.738908884999
1999-12-15,1622.5266013669361
1999-12-16,1648.0113732515044
1999-12-17,1634.4706413131353
1999-12-20,1682.8454758215373
1999-12-21,1691.6934211173318
1999-12-22,1738.1786869137295
1999-12-23,1730.6850087986536
1999-12-24,1682.1901113414683
1999-12-27,1659.539198687382
1999-12-28,1678.5576418848993
1999-12-29,1679.8290478428366
1999-12-30,1682.0564469462852
1999-12-31,1682.0564469462852
2000-01-03,1803.3973893763548
2000-01-04,1813.6032909643309
2000-01-05,1772.989549649151
2000-01-06,1817.6165079405457
2000-01-07,1796.0450591601295
2000-01-10,1829.4524435152537
2000-01-11,1761.4783757271673
2000-01-12,1795.1424262019045
2000-01-13,1776.8251024999352
2000-01-14,1781.1783547864777
2000-01-17,1794.1243414920211
2000-01-18,1807.5656928037317
2000-01-19,1813.7348647428587
2000-01-20,1773.0612781396485
2000-01-21,1778.7342827303562
2000-01-24,1780.487871283309
2000-01-25,1772.5010511474668
2000-01-26,1772.5518930443532
2000-01-27,1763.8713016203228
2000-01-28,1759.7166905537463
2000-01-31,1710.2540803064946
2000-02-01,1731.9562841327793
2000-02-02,1760.4900275366485
2000-02-03,1760.5638374534335
2000-02-04,1745.5321058552638
2000-02-07,1770.0370009953685
2000-02-08,1786.5268204116974
2000-02-09,1783.1537537122285
2000-02-10,1804.928035154971
2000-02-11,1803.7847296262328
2000-02-14,1793.2407975909234
2000-02-15,1790.9137635550564
2000-02-16,1794.4985894506767
2000-02-17,1834.272605816432
2000-02-18,1804.0538581289
2000-02-21,1838.3103048525552
2000-02-22,1810.6484552199092
2000-02-23,1754.8836460005562
2000-02-24,1762.100711412761
2000-02-25,1721.9307965588644
2000-02-28,1802.2182070428446
2000-02-29,1706.8691794620408
2000-03-01,1745.7503559388729
2000-03-02,1692.1056981855209
2000-03-03,1622.4626262350707
2000-03-06,1657.5782394322475
2000-03-07,1630.0800219251198
2000-03-08,1595.5402108779203
2000-03-09,1583.5527714423047
2000-03-10,1560.7336195242647
2000-03-13,1540.463620568694
2000-03-14,1587.5773913364224
2000-03-15,1601.6080001683529
2000-03-16,1551.4116828240426
2000-03-17,1551.9459154971914
2000-03-20,1551.4116828240426
2000-03-21,1578.5562948638571
2000-03-22,1601.0128293908356
2000-03-23,1568.661095943141
2000-03-24,1542.8942235713064
2000-03-27,1580.8113074796804
2000-03-28,1589.8911178091023
2000-03-29,1570.9376225170972
2000-03-30,1554.145641119081
2000-03-31,1581.7289053958486
2000-04-03,1608.2876556746721
2000-04-04,1528.8733281118843
2000-04-05,1540.9224461652286
2000-04-06,1526.846460748694
2000-04-07,1609.023241676189
2000-04-10,1646.5914187132803
2000-04-11,1641.7013955122177
2000-04-12,1615.5330828148035
2000-04-13,1587.595916915072
2000-04-14,1587.595916915072
2000-04-17,1542.9441447570239
2000-04-18,1532.3991218651145
2000-04-19,1513.270411124346
2000-04-20,1482.0052813611064
2000-04-21,1482.0052813611064
2000-04-24,1452.3683706374375
2000-04-25,1433.766956111184
2000-04-26,1477.2268807703354
2000-04-27,1456.0471136268766
2000-04-28,1443.6304904557426
2000-05-01,1444.0439486097282
2000-05-02,1389.021322669705
2000-05-03,1385.1147068757803
2000-05-04,1409.9433861312114
2000-05-05,1432.591078176087
2000-05-08,1413.9210081825345
2000-05-09,1417.7827615592926
2000-05-10,1390.817658935675
2000-05-11,1361.0511957744814
2000-05-12,1321.9174517461045
2000-05-15,1332.8801529248713
2000-05-16,1341.6075189521393
2000-05-17,1348.7545600953426
2000-05-18,1338.3190939711174
2000-05-19,1323.2093928049587
2000-05-22,1300.7717350668963
2000-05-23,1299.3889553497734
2000-05-24,1317.8000383242
2000-05-25,1345.1275639653988
2000-05-26,1365.7149480688308
2000-05-29,1409.4673036135887
2000-05-30,1428.7518985565703
2000-05-31,1431.9505929457491
2000-06-01,1398.1663571371635
2000-06-02,1436.2883550612514
2000-06-05,1464.1801428102474
2000-06-06,1482.8476831450805
2000-06-07,1484.846631840059
2000-06-08,1522.6032427436626
2000-06-09,1523.9462045559594
2000-06-12,1514.0119358559473
2000-06-13,1527.5176024140007
2000-06-14,1534.3475537728793
2000-06-15,1532.700056294481
2000-06-16,1572.7616852102244
2000-06-19,1606.078318689013
2000-06-20,1631.8682417954888
2000-06-21,1585.6622057987056
2000-06-22,1587.6097979719418
2000-06-23,1547.2833902224022
2000-06-26,1538.1606027779474
2000-06-27,1532.2183396165651
2000-06-28,1538.1563525005108
2000-06-29,1549.1698656807305
2000-06-30,1531.0452685948342
2000-07-03,1571.2504579772917
2000-07-04,1585.1888534691152
2000-07-05,1585.135879797168
2000-07-06,1575.276839544728
2000-07-07,1591.1020529327832
2000-07-10,1592.1124657872358
2000-07-11,1595.5935426314115
2000-07-12,1622.4179993796592
2000-07-13,1591.6919210186682
2000-07-14,1588.0835645611292
2000-07-17,1581.2701740256307
2000-07-18,1566.3318865699791
2000-07-19,1518.2876592608015
2000-07-20,1496.744385355993
2000-07-21,1465.8683981449078
2000-07-24,1397.1321264759754
2000-07-25,1445.9040858138562
2000-07-26,1410.3984078336355
2000-07-27,1433.2667159619107
2000-07-28,1425.7810486691606
2000-07-31,1416.660124549187
2000-08-01,1405.5017840125338
2000-08-02,1409.918989343308
2000-08-03,1385.8277932074973
2000-08-04,1354.9190148583482
2000-08-07,1347.6723403682788
2000-08-08,1367.4033468063456
2000-08-09,1387.92311091108
2000-08-10,1365.1123101156966
2000-08-11,1349.9792266056727
2000-08-14,1365.9990095676578
2000-08-15,1365.7003326223057
2000-08-16,1404.6661980507945
2000-08-17,1383.6519055758886
2000-08-18,1405.2214296373163
2000-08-21,1433.8802269945775
2000-08-22,1445.3219398495119
2000-08-23,1436.082025776116
2000-08-24,1446.8864534283962
2000-08-25,1450.0157287896736
2000-08-28,1453.7571028520308
2000-08-29,1452.8811455802315
2000-08-30,1447.669070786087
2000-08-31,1465.4516560801883
2000-09-01,1466.092290683939
2000-09-04,1501.0317452560162
2000-09-05,1512.344109111948
2000-09-06,1527.1042394090316
2000-09-07,1534.495661580999
2000-09-08,1544.8690461905792
2000-09-11,1556.8590567721546
2000-09-12,1555.3797792434964
2000-09-13,1527.7218757103822
2000-09-14,1522.3204311740703
2000-09-15,1476.4316812330414
2000-09-18,1429.6998987478878
2000-09-19,1395.6997864702287
2000-09-20,1419.200966120423
2000-09-21,1401.118653036336
2000-09-22,1330.5619508699233
2000-09-25,1380.1075051131083
2000-09-26,1348.9335149191597
2000-09-27,1354.7168174542485
2000-09-28,1332.18212642769
2000-09-29,1324.6343103974052
2000-10-02,1324.5623780427813
2000-10-03,1328.8338975892686
2000-10-04,1340.1212940775968
2000-10-05,1323.184731366492
2000-10-06,1306.5560185626068
2000-10-09,1302.63418132135
2000-10-10,1284.3912469130792
2000-10-11,1254.216834988679
2000-10-12,1269.2864109274917
2000-10-13,1238.041518497271
2000-10-16,1259.9386872985608
2000-10-17,1242.0414857700066
2000-10-18,1227.8644054083984
2000-10-19,1255.9203107903963
2000-10-20,1262.5061160934881
2000-10-23,1236.6089234750445
2000-10-24,1239.886748089291
2000-10-25,1263.4725332700116
2000-10-26,1263.201721452785
2000-10-27,1278.8373947199786
2000-10-30,1262.1590951044034
2000-10-31,1265.4659854259303
2000-11-01,1289.5367400036023
2000-11-02,1309.0479828315392
2000-11-03,1341.3776748863922
2000-11-06,1349.5939998250265
2000-11-07,1356.0026397339107
2000-11-08,1366.6616440904354
2000-11-09,1357.620158444448
2000-11-10,1330.3933032089503
2000-11-13,1297.8504158148808
2000-11-14,1339.8366940659068
2000-11-15,1347.5339335176518
2000-11-16,1341.6751547951565
2000-11-17,1344.5933257439917
2000-11-20,1359.011617387493
2000-11-21,1356.6413640180492
2000-11-22,1339.9349442147445
2000-11-23,1340.9843943882859
2000-11-24,1348.2446713531351
2000-11-27,1392.3954889364038
2000-11-28,1409.7566414267744
2000-11-29,1402.0814703018457
2000-11-30,1398.0197561572577
2000-12-01,1409.5608415088157
2000-12-04,1426.8940836133709
2000-12-05,1447.6993780975722
2000-12-06,1453.7908224967707
2000-12-07,1470.6196589841668
2000-12-08,1489.6952585433467
2000-12-11,1516.2656970272694
2000-12-12,1520.0863026123711
2000-12-13,1541.1091364034628
2000-12-14,1529.403556662562
2000-12-15,1466.2832637712456
2000-12-18,1490.9138289659807
2000-12-19,1476.8356591440245
2000-12-20,1464.8609981065044
2000-12-21,1439.7635391039132
2000-12-22,1380.0883076137184
2000-12-25,1380.0883076137184
2000-12-26,1352.0909071606752
2000-12-27,1372.6191449259297
2000-12-28,1403.4983736120678
2000-12-29,1430.1296135402383
2001-01-01,1437.7889032247551
2001-01-02,1461.7560293306763
2001-01-03,1476.222933414476
2001-01-04,1471.9261656241015
2001-01-05,1491.1161059920264
2001-01-08,1471.817616369844
2001-01-09,1465.2653697150718
2001-01-10,1455.7703347559257
2001-01-11,1442.4378470872616
2001-01-12,1440.000282277608
2001-01-15,1445.804646118029
2001-01-16,1449.3416924812636
2001-01-17,1446.1539667761665
2001-01-18,1462.3923395416678
2001-01-19,1495.707830938535
2001-01-22,1523.8891459131205
2001-01-23,1522.1631463385227
2001-01-24,1538.4134066479837
2001-01-25,1536.8811530391101
2001-01-26,1537.2118073319325
2001-01-29,1509.697003375517
2001-01-30,1550.580326732494
2001-01-31,1542.2514910576822
2001-02-01,1519.5881301110169
2001-02-02,1546.3574709657962
2001-02-05,1587.23247946716
2001-02-06,1617.0592922241578
2001-02-07,1601.2280170208621
2001-02-08,1637.3081307951502
2001-02-09,1642.8412995525448
2001-02-12,1645.0007093709626
2001-02-13,1616.2255351400802
2001-02-14,1618.223438888816
2001-02-15,1638.8525232658465
2001-02-16,1580.750367502072
2001-02-19,1596.848153859628
2001-02-20,1603.9783047460803
2001-02-21,1581.083477502989
2001-02-22,1555.685143119317
2001-02-23,1473.7437761709914
2001-02-26,1485.3198980813277
2001-02-27,1455.276878443136
2001-02-28,1493.1489044800567
2001-03-01,1508.3544556340821
2001-03-02,1439.9159128835747
2001-03-05,1394.3230473060437
2001-03-06,1395.6350514639018
2001-03-07,1396.576262088299
2001-03-08,1382.2640657615807
2001-03-09,1294.2226837494397
2001-03-12,1240.8382497744792
2001-03-13,1151.9426167002093
2001-03-14,1212.3720248906236
2001-03-15,1246.902996324512
2001-03-16,1230.341650681274
2001-03-19,1237.1623208550525
2001-03-20,1225.7509776258462
2001-03-21,1245.1743610264252
2001-03-22,1227.7429721496833
2001-03-23,1193.1834427988804
2001-03-26,1198.0321284146223
2001-03-27,1214.6684652927213
2001-03-28,1240.131055068798
2001-03-29,1224.9970504120133
2001-03-30,1171.2492231874437
2001-04-02,1135.8359406341476
2001-04-03,1158.8742524831105
2001-04-04,1149.614336381077
2001-04-05,1149.614336381077
2001-04-06,1140.8590284111658
2001-04-09,1146.840390502238
2001-04-10,1126.2660739322828
2001-04-11,1085.4894252722825
2001-04-12,1048.0919332492902
2001-04-13,1048.0919332492902
2001-04-16,1073.9514745589822
2001-04-17,1107.6439005283735
2001-04-18,1160.0722758886172
2001-04-19,1170.7717799958841
2001-04-20,1174.9146103777396
2001-04-23,1186.7971140987922
2001-04-24,1194.8545127440855
2001-04-25,1209.6812126612842
2001-04-26,1194.213173556553
2001-04-27,1138.7969847611157
2001-04-30,1170.4689448637457
2001-05-01,1170.4689448637457
2001-05-02,1178.306652788224
2001-05-03,1165.3819084815245
2001-05-04,1177.2851304330247
2001-05-07,1193.2562475402074
2001-05-08,1207.1046526876828
2001-05-09,1193.9295271833153
2001-05-10,1189.0093831309466
2001-05-11,1179.592749554491
2001-05-14,1179.6909668294522
2001-05-15,1173.3521098005497
2001-05-16,1182.998462595445
2001-05-17,1208.796483822054
2001-05-18,1213.167489560052
2001-05-21,1214.9408166977375
2001-05-22,1220.255595060921
2001-05-23,1237.7548437191865
2001-05-24,1232.7348683785613
2001-05-25,1225.762754924993
2001-05-28,1250.669725070104
2001-05-29,1268.6000825530834
2001-05-30,1248.2735954598904
2001-05-31,1243.5934746493538
2001-06-01,1220.5434953008942
2001-06-04,1200.2319560929611
2001-06-05,1186.4521442745056
2001-06-06,1190.253128921829
2001-06-07,1174.5923794538953
2001-06-08,1188.4249962106471
2001-06-11,1194.4925579034414
2001-06-12,1187.7880813040283
2001-06-13,1189.3786628452453
2001-06-14,1168.0668022908972
2001-06-15,1131.148485693389
2001-06-18,1123.2062619011913
2001-06-19,1130.1753958127467
2001-06-20,1125.7591377076258
2001-06-21,1121.0256539541613
2001-06-22,1095.8723027282506
2001-06-25,1066.7428774321518
2001-06-26,1101.3311257711202
2001-06-27,1104.125142412827
2001-06-28,1096.362908372563
2001-06-29,1103.9653915831973
2001-07-02,1103.8864908340981
2001-07-03,1077.6515056133642
2001-07-04,1078.805803933179
2001-07-05,1080.789142833463
2001-07-06,1070.217357219533
2001-07-09,1066.9137910688498
2001-07-10,1076.894545118934
2001-07-11,1081.932074813924
2001-07-12,1102.1263455858298
2001-07-13,1091.2448313545733
2001-07-16,1090.8531243250793
2001-07-17,1084.5678594929639
2001-07-18,1076.3645756902124
2001-07-19,1070.7963912097607
2001-07-20,1057.5164879957276
2001-07-23,1052.8219380689382
2001-07-24,1040.3149921657819
2001-07-25,1009.3852392988136
2001-07-26,1009.5324750131122
2001-07-27,1017.314778696319
2001-07-30,1031.6753211962734
2001-07-31,1034.8319087829216
2001-08-01,1030.5165304265713
2001-08-02,1037.3374994126495
2001-08-03,1050.3846399327522
2001-08-06,1049.7660541477917
2001-08-07,1048.075511650797
2001-08-08,1047.5807583979097
2001-08-09,1041.6754910572886
2001-08-10,1039.2966665739912
2001-08-13,1036.7341551999411
2001-08-14,1046.7700638887757
2001-08-15,1046.9367116382803
2001-08-16,1047.028485824817
2001-08-17,1043.337389366902
2001-08-20,1037.1162994224692
2001-08-21,1037.4819579299947
2001-08-22,1037.4819579299947
2001-08-23,1040.8048586409204
2001-08-24,1039.9192627346538
2001-08-27,1043.9439979867711
2001-08-28,1046.5800332119288
2001-08-29,1045.0584779900435
2001-08-30,1040.3949633641273
2001-08-31,1021.6301780846894
2001-09-03,1015.4629573343348
2001-09-04,1015.4508913679234
2001-09-05,1013.6315660435308
2001-09-06,1005.0359763307226
2001-09-07,1001.7953677428177
2001-09-10,1001.5812218533174
2001-09-11,992.7567282410778
2001-09-12,951.0611421132892
2001-09-13,941.1607969474774
2001-09-14,885.473608361553
2001-09-17,825.6346001115894
2001-09-18,848.9478604087018
2001-09-19,864.750545116935
2001-09-20,846.7229768110698
2001-09-21,822.8516674741082
2001-09-24,842.8642752385717
2001-09-25,840.5895262407703
2001-09-26,841.9809571694854
2001-09-27,852.0474781241368
2001-09-28,867.7022906121002
2001-10-01,856.7856943381528
2001-10-02,856.7856943381528
2001-10-03,850.5870857781773
2001-10-04,857.2229201119577
2001-10-05,859.181507416514
2001-10-08,844.1063288541583
2001-10-09,854.1560580762651
2001-10-10,867.1116598308369
2001-10-11,877.5251154795058
2001-10-12,879.9744141034274
2001-10-15,886.5779430892446
2001-10-16,903.0082059418928
2001-10-17,918.6569847551367
2001-10-18,908.5715281588431
2001-10-19,920.9367241921586
2001-10-22,938.2332827696359
2001-10-23,951.2045823958804
2001-10-24,947.3439566196504
2001-10-25,950.3936561000328
2001-10-26,951.1861461197118
2001-10-29,953.5738570979082
2001-10-30,936.322739595699
2001-10-31,943.9256567121558
2001-11-01,961.0048725385259
2001-11-02,964.886691969787
2001-11-05,976.4012660355008
2001-11-06,996.200488838026
2001-11-07,988.8181429263805
2001-11-08,1000.8390411637376
2001-11-09,1011.8371450153926
2001-11-12,1023.0067035774008
2001-11-13,1019.545385453433
2001-11-14,1020.8003771416327
2001-11-15,1054.652365901608
2001-11-16,1054.652365901608
2001-11-19,1077.9050443660255
2001-11-20,1064.229359482707
2001-11-21,1083.7716807121665
2001-11-22,1101.6000396001855
2001-11-23,1097.28527120919
2001-11-26,1122.2589476800524
2001-11-27,1113.803373606393
2001-11-28,1108.709731578481
2001-11-29,1101.4040098338555
2001-11-30,1102.0933926900002
2001-12-03,1107.9723842638166
2001-12-04,1124.8648108547143
2001-12-05,1154.045416747174
2001-12-06,1150.269401782022
2001-12-07,1161.7141665546742
2001-12-10,1181.3124127081874
2001-12-11,1179.0663026141006
2001-12-12,1172.7122980621054
2001-12-13,1150.880345880258
2001-12-14,1140.944896691296
2001-12-17,1142.0187833332352
2001-12-18,1130.2437405321084
2001-12-19,1100.7457975718553
2001-12-20,1088.629123184843
2001-12-21,1070.5018381949128
2001-12-24,1064.3177887596873
2001-12-25,1064.3177887596876
2001-12-26,1049.682658040914
2001-12-27,1026.4677893329776
2001-12-28,1046.8089892428438
2001-12-31,1082.023127321555
2002-01-01,1072.8016548320434
2002-01-02,1080.581459733021
2002-01-03,1101.7243742557225
2002-01-04,1112.6537446740156
2002-01-07,1125.3750220772506
2002-01-08,1132.4750081691386
2002-01-09,1118.861366195964
2002-01-10,1118.3015122893287
2002-01-11,1109.2619427388904
2002-01-14,1138.513838229394
2002-01-15,1128.794517610814
2002-01-16,1128.8341613179002
2002-01-17,1149.6119424342598
2002-01-18,1146.325430574881
2002-01-21,1147.9853764328413
2002-01-22,1143.72266505934
2002-01-23,1138.366005937844
2002-01-24,1123.6823103115144
2002-01-25,1116.7292927654512
2002-01-28,1112.1342590787492
2002-01-29,1109.7687812893628
2002-01-30,1104.2660525841904
2002-01-31,1116.448005263508
2002-02-01,1126.7364442051091
2002-02-04,1123.3403937927253
2002-02-05,1125.4662669904542
2002-02-06,1173.8610965252867
2002-02-07,1161.2682502483985
2002-02-08,1177.0637020726695
2002-02-11,1187.3214369455814
2002-02-12,1185.7602846538687
2002-02-13,1187.3905866189925
2002-02-14,1203.2781189628404
2002-02-15,1218.6824427121126
2002-02-18,1222.876448911367
2002-02-19,1207.9659145152232
2002-02-20,1195.875968868273
2002-02-21,1200.2922303967543
2002-02-22,1209.1207324462569
2002-02-25,1217.7876661770638
2002-02-26,1245.3764494412842
2002-02-27,1231.9956092689156
2002-02-28,1173.1655588671033
2002-03-01,1204.8692150776328
2002-03-04,1215.1813617688777
2002-03-05,1211.0045184706953
2002-03-06,1204.1557284509806
2002-03-07,1217.308012379396
2002-03-08,1218.1275269394566
2002-03-11,1209.39386938176
2002-03-12,1190.9241482585478
2002-03-13,1200.1766239193971
2002-03-14,1202.7883260389744
2002-03-15,1218.5739500019115
2002-03-18,1217.1891072564124
2002-03-19,1199.1561446246717
2002-03-20,1198.6110121952522
2002-03-21,1187.9128726481372
2002-03-22,1179.1185417079628
2002-03-25,1179.1185417079628
2002-03-26,1166.5940858302974
2002-03-27,1171.0452202498673
2002-03-28,1180.968317185386
2002-03-29,1180.968317185386
2002-04-01,1189.0306947484141
2002-04-02,1190.1086636482512
2002-04-03,1181.7722778752134
2002-04-04,1187.6357939873792
2002-04-05,1191.5503074575013
2002-04-08,1180.8118713948438
2002-04-09,1183.9327125843502
2002-04-10,1194.4404032830037
2002-04-11,1201.1477470773245
2002-04-12,1208.414862123662
2002-04-15,1198.3290585327202
2002-04-16,1192.2086301365334
2002-04-17,1204.3106904347421
2002-04-18,1209.6882830608113
2002-04-19,1186.622218103335
2002-04-22,1179.034609973643
2002-04-23,1180.5688977085952
2002-04-24,1191.6996509013156
2002-04-25,1174.8394517404738
2002-04-26,1177.8271101951862
2002-04-29,1165.3592441383105
2002-04-30,1176.730583151698
2002-05-01,1176.730583151698
2002-05-02,1186.7527021474125
2002-05-03,1188.9706910579455
2002-05-06,1196.9157617671378
2002-05-07,1199.6022768195085
2002-05-08,1204.0292354290727
2002-05-09,1207.6432009424323
2002-05-10,1195.5203055218292
2002-05-13,1201.3849545514565
2002-05-14,1200.6059709452777
2002-05-15,1187.0575739950277
2002-05-16,1171.8108435449128
2002-05-17,1162.0059526678347
2002-05-20,1132.0402028008061
2002-05-21,1106.7638288458963
2002-05-22,1107.4627141416197
2002-05-23,1090.562443293371
2002-05-24,1133.0255701938959
