Date,TAIWAN EQUAL WEIGHTED
1999-08-09,968.2490925860309
1999-08-10,992.0585695318199
1999-08-11,981.8264298933432
1999-08-12,1001.4588127217742
1999-08-13,1041.723649874068
1999-08-16,1097.871036549927
1999-08-17,1110.272125765529
1999-08-18,1108.222977818886
1999-08-19,1092.6097091244358
1999-08-20,1119.3123407555902
1999-08-23,1141.9568450743434
1999-08-24,1115.5358746761117
1999-08-25,1130.3146454971977
1999-08-26,1128.577764966911
1999-08-27,1125.9843126333149
1999-08-30,1128.457780788765
1999-08-31,1139.7473738552992
1999-09-01,1148.4262641242897
1999-09-02,1140.646512602293
1999-09-03,1115.9505008578692
1999-09-06,1116.271575450721
1999-09-07,1099.044661566426
1999-09-08,1100.6539609038816
1999-09-09,1106.3469621711547
1999-09-10,1137.277621500059
1999-09-13,1148.5963385229427
1999-09-14,1138.7760710891357
1999-09-15,1122.7268034443307
1999-09-16,1121.4002972900423
1999-09-17,1111.8401153111845
1999-09-20,1120.631362282265
1999-09-21,1117.2127617180174
1999-09-22,1117.177627031505
1999-09-23,1117.1951940985234
1999-09-24,1117.1951940985234
1999-09-27,1097.5334722501836
1999-09-28,1079.7582724374001
1999-09-29,1080.352749654223
1999-09-30,1079.3797647087774
1999-10-01,1105.2835287748783
1999-10-04,1130.5091994530571
1999-10-05,1111.3893974907107
1999-10-06,1092.2201744517502
1999-10-07,1096.1947106083678
1999-10-08,1093.1436338665615
1999-10-11,1094.3078552868974
1999-10-12,1119.4543454931834
1999-10-13,1119.0992327049785
1999-10-14,1122.9117719020928
1999-10-15,1118.126012233341
1999-10-18,1106.284366034405
1999-10-19,1095.2350680325683
1999-10-20,1089.6713075621235
1999-10-21,1088.9323002733165
1999-10-22,1079.6190888902418
1999-10-25,1087.0452722343975
1999-10-26,1088.2298271716224
1999-10-27,1080.021675242524
1999-10-28,1071.341487613983
1999-10-29,1061.0529236109014
1999-11-01,1072.6046023259703
1999-11-02,1057.2624850211362
1999-11-03,1033.3627904699133
1999-11-04,1008.549063992857
1999-11-05,1004.898614422169
1999-11-08,986.7539127686917
1999-11-09,979.3338772635263
1999-11-10,983.783983112158
1999-11-11,1001.0653093724694
1999-11-12,1001.2072127569547
1999-11-15,993.7726253440258
1999-11-16,998.2660262129053
1999-11-17,1001.297416094532
1999-11-18,1006.6958016072052
1999-11-19,1012.1943777674398
1999-11-22,1049.863102114512
1999-11-23,1052.3159133608344
1999-11-24,1034.436647337472
1999-11-25,1023.9786330931192
1999-11-26,986.1306456202192
1999-11-29,1016.2851662556153
1999-11-30,1017.4315044225242
1999-12-01,1017.4296998336106
1999-12-02,1037.3436621422247
1999-12-03,1050.228546319635
1999-12-06,1049.4021814195778
1999-12-07,1041.6761182272778
1999-12-08,1032.7935985478337
1999-12-09,1027.769516042996
1999-12-10,1030.473779717177
1999-12-13,1045.899168724334
1999-12-14,1037.7925323740194
1999-12-15,1039.6358475305688
1999-12-16,1019.3373503026548
1999-12-17,1013.4020315209702
1999-12-20,1021.1301855148773
1999-12-21,1035.1282212297476
1999-12-22,1039.1096030874348
1999-12-23,1045.853635191357
1999-12-24,1056.5917299858802
1999-12-27,1069.0789160447969
1999-12-28,1076.9296992595528
1999-12-29,1077.52841168528
1999-12-30,1081.9278897298004
1999-12-31,1081.9278897298004
2000-01-03,1080.618049669595
2000-01-04,1144.7286453937381
2000-01-05,1160.9781092216733
2000-01-06,1185.636219826
2000-01-07,1193.578846966768
2000-01-10,1216.186340963895
2000-01-11,1195.378766167605
2000-01-12,1209.2891342932724
2000-01-13,1215.869976165286
2000-01-14,1202.1455778376223
2000-01-17,1247.7211445913065
2000-01-18,1253.3060016038587
2000-01-19,1253.8005323472062
2000-01-20,1238.7437057760058
2000-01-21,1259.486455274016
2000-01-24,1290.902612964925
2000-01-25,1302.0040489464463
2000-01-26,1324.145704430416
2000-01-27,1335.5206378652706
2000-01-28,1348.4433081146242
2000-01-31,1355.2555987550795
2000-02-01,1381.0147645764505
2000-02-02,1376.5506156184779
2000-02-03,1376.394110651541
2000-02-04,1376.8189926678267
2000-02-07,1377.7143391107904
2000-02-08,1381.0822848550313
2000-02-09,1409.1947859236943
2000-02-10,1437.366725876028
2000-02-11,1446.2246440709584
2000-02-14,1422.5925656363158
2000-02-15,1403.0537817992777
2000-02-16,1444.8702759419868
2000-02-17,1498.2215370931135
2000-02-18,1493.4631978557109
2000-02-21,1520.322567768214
2000-02-22,1456.4515762275794
2000-02-23,1428.8456469455077
2000-02-24,1395.8142733526572
2000-02-25,1346.7387143773958
2000-02-28,1347.1766781869494
2000-02-29,1339.1512708019416
2000-03-01,1390.674492844325
2000-03-02,1376.3378615191482
2000-03-03,1380.743835425429
2000-03-06,1335.7094725380994
2000-03-07,1335.0055846863365
2000-03-08,1334.1771406770993
2000-03-09,1356.215762731351
2000-03-10,1329.415201149621
2000-03-13,1240.2216516188987
2000-03-14,1232.339607290792
2000-03-15,1200.0957440237617
2000-03-16,1198.2222369701037
2000-03-17,1220.5785113416125
2000-03-20,1194.8530017480189
2000-03-21,1263.0720071618873
2000-03-22,1277.8515654461796
2000-03-23,1340.5361791003
2000-03-24,1323.8208445672412
2000-03-27,1348.1447663390813
2000-03-28,1362.3999762182987
2000-03-29,1367.3398114459505
2000-03-30,1374.6552981261866
2000-03-31,1375.1277349637176
2000-04-03,1380.990422839348
2000-04-04,1381.6710489718462
2000-04-05,1400.2454929480673
2000-04-06,1394.7602954003955
2000-04-07,1381.873662924313
2000-04-10,1394.5160498003308
2000-04-11,1396.2731087938555
2000-04-12,1384.9709730103973
2000-04-13,1352.519143625656
2000-04-14,1322.4872060965115
2000-04-17,1253.1933174179708
2000-04-18,1293.3568400408085
2000-04-19,1265.0167750010892
2000-04-20,1263.4602924307196
2000-04-21,1276.8022295605729
2000-04-24,1234.475599370803
2000-04-25,1234.6696599277138
2000-04-26,1175.3734686327023
2000-04-27,1161.3411152713945
2000-04-28,1193.2289566270929
2000-05-01,1182.4729639026446
2000-05-02,1156.2348826651223
2000-05-03,1121.8294383302753
2000-05-04,1134.9462775880518
2000-05-05,1173.7843356140631
2000-05-08,1163.9249337836195
2000-05-09,1176.1542792030425
2000-05-10,1164.6850963438892
2000-05-11,1141.8590833423518
2000-05-12,1175.7265556697635
2000-05-15,1178.7541582920899
2000-05-16,1195.1633190916762
2000-05-17,1235.2208813793654
2000-05-18,1225.0051644581056
2000-05-19,1237.0887452794782
2000-05-22,1188.892290483273
2000-05-23,1171.4891114441407
2000-05-24,1144.1351396015561
2000-05-25,1137.1983367504029
2000-05-26,1152.5634206260502
2000-05-29,1160.8401487736255
2000-05-30,1175.029590729733
2000-05-31,1191.5665567040417
2000-06-01,1177.4805334590387
2000-06-02,1181.3952798530927
2000-06-05,1194.003668247701
2000-06-06,1194.003668247701
2000-06-07,1196.616632793874
2000-06-08,1199.1335958993382
2000-06-09,1188.0970892490152
2000-06-12,1166.105160250884
2000-06-13,1156.409809819752
2000-06-14,1159.1587807668186
2000-06-15,1149.895295840103
2000-06-16,1150.0273425766547
2000-06-19,1143.584376953164
2000-06-20,1136.1757849160153
2000-06-21,1121.5873763865045
2000-06-22,1139.744268190453
2000-06-23,1137.0707275329146
2000-06-26,1123.2526611200094
2000-06-27,1107.2859781670315
2000-06-28,1081.3117531319401
2000-06-29,1045.33118902405
2000-06-30,1070.585156213332
2000-07-03,1090.8101909260415
2000-07-04,1053.8148031050055
2000-07-05,1094.1510016896145
2000-07-06,1085.5441148074144
2000-07-07,1072.590665434098
2000-07-10,1067.3663591943998
2000-07-11,1060.8358374787883
2000-07-12,1030.6707543748364
2000-07-13,1053.9759347176537
2000-07-14,1093.852335628316
2000-07-17,1123.8623265763424
2000-07-18,1087.265719025979
2000-07-19,1088.5774526168268
2000-07-20,1077.6516824719818
2000-07-21,1083.0290946278633
2000-07-24,1069.1351148723397
2000-07-25,1041.7162603443905
2000-07-26,1045.1612087562646
2000-07-27,1042.6332589494048
2000-07-28,1075.9232698343578
2000-07-31,1094.979081347328
2000-08-01,1066.9504361731144
2000-08-02,1070.8311330954243
2000-08-03,1060.1657415056432
2000-08-04,1066.1203035965887
2000-08-07,1039.5868726858525
2000-08-08,1041.7219733361198
2000-08-09,1066.5471496645878
2000-08-10,1055.2099544858374
2000-08-11,1049.3919472567704
2000-08-14,1032.216633198337
2000-08-15,1028.4114883885757
2000-08-16,1034.3716936949695
2000-08-17,1040.1665055796075
2000-08-18,1046.7632462944277
2000-08-21,1044.6397794137117
2000-08-22,1026.44539789384
2000-08-23,1027.6024216917879
2000-08-24,1005.6675661619028
2000-08-25,991.7717984377268
2000-08-28,968.7032569091988
2000-08-29,951.9282593112649
2000-08-30,905.9472545119444
2000-08-31,910.876025071806
2000-09-01,876.0412577096106
2000-09-04,940.9142970865353
2000-09-05,936.8726942130196
2000-09-06,909.2487465950693
2000-09-07,896.845412108146
2000-09-08,905.3571882667815
2000-09-11,898.290018710249
2000-09-12,898.5792299203939
2000-09-13,892.224428718287
2000-09-14,864.4208447402973
2000-09-15,858.2210041064834
2000-09-18,800.1175820995968
2000-09-19,781.0763538330524
2000-09-20,811.4220809959456
2000-09-21,833.8752362056955
2000-09-22,816.1404901331213
2000-09-25,832.4574459480568
2000-09-26,821.1242491189497
2000-09-27,821.64063597214
2000-09-28,812.3824504739184
2000-09-29,799.8823439281133
2000-10-02,764.6085619197679
2000-10-03,792.4896707368097
2000-10-04,782.5065605234887
2000-10-05,788.0784561541311
2000-10-06,827.5799309499986
2000-10-09,811.2007510054924
2000-10-10,811.2007510054924
2000-10-11,791.9331056049788
2000-10-12,769.4224938546588
2000-10-13,771.2744908783521
2000-10-16,739.880641299393
2000-10-17,750.507124242269
2000-10-18,718.1007117373703
2000-10-19,673.4320772272092
2000-10-20,722.2751212861425
2000-10-23,739.598383003119
2000-10-24,758.1105739085151
2000-10-25,760.3946151514124
2000-10-26,754.3564543508593
2000-10-27,733.1927199753501
2000-10-30,719.7737107524446
2000-10-31,702.962446755294
2000-11-01,688.4296034563865
2000-11-02,709.5109721460389
2000-11-03,727.6719122521998
2000-11-06,704.9873156465787
2000-11-07,715.7591053644686
2000-11-08,741.5489237134301
2000-11-09,738.7130910459133
2000-11-10,746.801083590628
2000-11-13,712.8950297092506
2000-11-14,715.0266096089485
2000-11-15,710.3733612654911
2000-11-16,672.5105536951897
2000-11-17,651.5966344447583
2000-11-20,588.5738739282334
2000-11-21,612.2069924418744
2000-11-22,609.8467947216033
2000-11-23,609.1900340544456
2000-11-24,639.1106455344237
2000-11-27,643.4867457780333
2000-11-28,637.1430907069548
2000-11-29,631.0541855477095
2000-11-30,621.8407502914304
2000-12-01,630.8439597379867
2000-12-04,620.9935452308395
2000-12-05,627.5544420141001
2000-12-06,620.8130549121754
2000-12-07,621.146119095861
2000-12-08,630.5205304726335
2000-12-11,640.3817192477917
2000-12-12,652.1054991320875
2000-12-13,656.5042614924758
2000-12-14,651.9962205284676
2000-12-15,638.8677607793975
2000-12-18,612.947228402693
2000-12-19,615.4177323880426
2000-12-20,605.2382636741846
2000-12-21,591.590581824471
2000-12-22,593.6631580592873
2000-12-25,593.6631580592873
2000-12-26,582.8397310232766
2000-12-27,568.9202525602191
2000-12-28,586.0451965786569
2000-12-29,580.3670120420984
2001-01-01,584.1257340981632
2001-01-02,610.5578280315534
2001-01-03,610.1858481444868
2001-01-04,639.8790594524103
2001-01-05,650.6810485555768
2001-01-08,648.8305180858787
2001-01-09,671.9659695661157
2001-01-10,680.1337799104911
2001-01-11,676.6637073941632
2001-01-12,664.3827907855944
2001-01-15,668.8062968224004
2001-01-16,702.8887934326079
2001-01-17,715.4594713547187
2001-01-18,731.1947474808427
2001-01-19,731.9913536964501
2001-01-22,732.4409107999026
2001-01-23,732.2160632447835
2001-01-24,732.2160632447835
2001-01-25,732.778441173543
2001-01-26,732.778441173543
2001-01-29,725.2377736209339
2001-01-30,742.3482388429287
2001-01-31,753.7724490069103
2001-02-01,754.6161415560005
2001-02-02,782.4234558445626
2001-02-05,778.2496880042626
2001-02-06,759.1686687144355
2001-02-07,738.4557415161961
2001-02-08,745.6274622310071
2001-02-09,755.8602168700713
2001-02-12,758.2585634411186
2001-02-13,774.5964557671505
2001-02-14,755.9955040720683
2001-02-15,783.6791464840434
2001-02-16,781.6737480245321
2001-02-19,771.6190059418632
2001-02-20,783.2641120698206
2001-02-21,773.8573862959787
2001-02-22,746.7340044181053
2001-02-23,752.9958131552847
2001-02-26,756.4850679808806
2001-02-27,746.8515358439382
2001-02-28,746.8515358439382
2001-03-01,729.1766760622003
2001-03-02,726.3517934847869
2001-03-05,739.6947753422324
2001-03-06,739.0686338107786
2001-03-07,746.7588930556977
2001-03-08,744.890594714948
2001-03-09,743.0591629107522
2001-03-12,726.4548185779555
2001-03-13,724.0995385411791
2001-03-14,730.1565626308706
2001-03-15,736.8107394729402
2001-03-16,740.7564144460617
2001-03-19,719.5417671934482
2001-03-20,720.239494328641
2001-03-21,719.6893475252466
2001-03-22,731.7246728556114
2001-03-23,741.0405548578552
2001-03-26,756.6557457761139
2001-03-27,755.7910191639918
2001-03-28,750.1654828462997
2001-03-29,749.9501866505198
2001-03-30,739.1539356976293
2001-04-02,709.7434181843757
2001-04-03,690.5500779974253
2001-04-04,685.2939993357912
2001-04-05,687.4720170648238
2001-04-06,700.8039644286549
2001-04-09,683.8931475439789
2001-04-10,676.4294376449469
2001-04-11,686.0361755815359
2001-04-12,690.9302424098344
2001-04-13,691.6925258747228
2001-04-16,681.5790024777021
2001-04-17,680.9274351605409
2001-04-18,688.4139170086182
2001-04-19,696.8412070541567
2001-04-20,691.5560705215083
2001-04-23,689.6940267363999
2001-04-24,691.1883614156369
2001-04-25,684.1822525771667
2001-04-26,683.122327773127
2001-04-27,668.7009416341414
2001-04-30,655.6639599698335
2001-05-01,656.1324337630622
2001-05-02,633.49174279961
2001-05-03,651.6236272801813
2001-05-04,628.5684218466572
2001-05-07,620.332455376418
2001-05-08,607.3280727564571
2001-05-09,616.5830018151222
2001-05-10,604.4158693315912
2001-05-11,621.3555427409246
2001-05-14,614.315916695856
2001-05-15,612.6795812334562
2001-05-16,606.0527320230175
2001-05-17,614.3127200407666
2001-05-18,606.8845932323705
2001-05-21,580.6988862944019
2001-05-22,582.6379604815718
2001-05-23,611.3517813174578
2001-05-24,613.9862011161847
2001-05-25,602.7127153748071
2001-05-28,593.2552156882163
2001-05-29,583.9282930416159
2001-05-30,579.7250502295154
2001-05-31,583.0051960602812
2001-06-01,576.6873977721892
2001-06-04,568.1702358812224
2001-06-05,579.5607258492254
2001-06-06,596.5146380553847
2001-06-07,588.6269145548579
2001-06-08,592.3778072322142
2001-06-11,597.535948605554
2001-06-12,597.5451684417922
2001-06-13,589.9557776702496
2001-06-14,580.5202164046408
2001-06-15,584.6532707966522
2001-06-18,577.0999757689345
2001-06-19,576.1635194744188
2001-06-20,574.5271985525591
2001-06-21,569.7408232852304
2001-06-22,564.63385055934
2001-06-25,564.9616496017546
2001-06-26,546.8229922999109
2001-06-27,545.2812824296357
2001-06-28,536.6950761843489
2001-06-29,552.0936853590026
2001-07-02,547.7948073502655
2001-07-03,543.5326469487559
2001-07-04,528.9390338418588
2001-07-05,521.7829733585668
2001-07-06,525.0444694865045
2001-07-09,521.7888874761492
2001-07-10,508.86777404637786
2001-07-11,493.801572919166
2001-07-12,505.3838823612052
2001-07-13,487.68528708868155
2001-07-16,468.6377840816848
2001-07-17,464.3415828145856
2001-07-18,442.74459371992975
2001-07-19,439.2264913312821
2001-07-20,446.00648459848344
2001-07-23,443.6331652212147
2001-07-24,431.3894566368519
2001-07-25,440.71581766217145
2001-07-26,461.52666416541484
2001-07-27,463.34384292503455
2001-07-30,463.34384292503455
2001-07-31,458.4941218869533
2001-08-01,454.02781422465586
2001-08-02,469.17628443236134
2001-08-03,480.7919884445191
2001-08-06,478.66375496609857
2001-08-07,472.57856381813497
2001-08-08,489.07694394499964
2001-08-09,484.1581671880969
2001-08-10,485.0735370175997
2001-08-13,496.39662603599004
2001-08-14,501.61640664486555
2001-08-15,510.0049691203858
2001-08-16,525.738222544457
2001-08-17,517.8733940697479
2001-08-20,507.99912020499954
2001-08-21,508.99881783374053
2001-08-22,506.0602440546592
2001-08-23,503.46263603404276
2001-08-24,487.5639540277075
2001-08-27,490.005456461621
2001-08-28,490.9863911291264
2001-08-29,510.5296452164832
2001-08-30,517.0905171832021
2001-08-31,510.9139123628872
2001-09-03,501.2418589760439
2001-09-04,501.25923645737953
2001-09-05,493.82559819430867
2001-09-06,483.72041554918053
2001-09-07,477.7833612451562
2001-09-10,474.5357450626404
2001-09-11,462.06626346604617
2001-09-12,464.90908800185224
2001-09-13,438.207559455354
2001-09-14,417.9556507127375
2001-09-17,417.9556507127375
2001-09-18,417.9556507127375
2001-09-19,422.1850057769056
2001-09-20,416.03021779579893
2001-09-21,404.35463141203206
2001-09-24,400.6762492733562
2001-09-25,396.47634980628794
2001-09-26,413.2953253995901
2001-09-27,408.5663734401178
2001-09-28,418.3422347616762
2001-10-01,417.85790221781326
2001-10-02,399.1715959103014
2001-10-03,396.5190268354673
2001-10-04,401.69728796224564
2001-10-05,409.0408341711696
2001-10-08,399.64456927219067
2001-10-09,405.4068353049067
2001-10-10,405.4068353049067
2001-10-11,421.40412442835526
2001-10-12,419.8780680036172
2001-10-15,410.4176934829802
2001-10-16,417.1689116040735
2001-10-17,416.9778464562618
2001-10-18,414.9599544982448
2001-10-19,419.57619739050307
2001-10-22,428.7186488533352
2001-10-23,427.00478867672973
2001-10-24,432.7812213337311
2001-10-25,433.6831701450792
2001-10-26,437.7972692698473
2001-10-29,435.12543267959194
2001-10-30,422.35576190296405
2001-10-31,421.14215478508686
2001-11-01,421.7809463973214
2001-11-02,426.9258533140899
2001-11-05,432.4836758295108
2001-11-06,434.6230449026124
2001-11-07,440.4104181917266
2001-11-08,437.0870717445218
2001-11-09,435.0791968948969
2001-11-12,443.733699203872
2001-11-13,438.5273428344754
2001-11-14,448.4223137179826
2001-11-15,456.1892484228363
2001-11-16,457.43489071736906
2001-11-19,468.464290356113
2001-11-20,467.78813467835613
2001-11-21,475.53366565117955
2001-11-22,468.3123356351697
2001-11-23,471.785371592802
2001-11-26,479.64039380595653
2001-11-27,471.67037294480906
2001-11-28,454.20249939634846
2001-11-29,453.9834283219091
2001-11-30,448.6765564687183
2001-12-03,467.3967970590405
2001-12-04,478.3136976751826
2001-12-05,486.76470977281303
2001-12-06,513.8503494238718
2001-12-07,529.5338268776275
2001-12-10,538.7223898605046
2001-12-11,527.70108868742
2001-12-12,555.3280145962274
2001-12-13,545.2142429092578
2001-12-14,553.544559732669
2001-12-17,557.1153141637141
2001-12-18,534.5036345659221
2001-12-19,515.0002485861238
2001-12-20,522.8227771900575
2001-12-21,504.06917636733635
2001-12-24,509.5021299532352
2001-12-25,530.245899877428
2001-12-26,529.7932865023686
2001-12-27,520.7324284135021
2001-12-28,524.6861726271107
2001-12-31,544.2730312499572
2002-01-01,544.2730312499572
2002-01-02,553.9568564925892
2002-01-03,549.4389667588915
2002-01-04,557.1795024104495
2002-01-07,578.7908945317645
2002-01-08,575.4651701229615
2002-01-09,582.9177001239229
2002-01-10,584.4991777167596
2002-01-11,568.1277540299968
2002-01-14,553.5483758653166
2002-01-15,553.2213334885762
2002-01-16,542.2941797672247
2002-01-17,543.7747477301376
2002-01-18,543.461661726963
2002-01-21,567.1961646975556
2002-01-22,568.1267386838279
2002-01-23,567.9976951877622
2002-01-24,569.0419531710097
2002-01-25,585.3446631699437
2002-01-28,592.0340088249849
2002-01-29,576.7905448797635
2002-01-30,576.0657574541121
2002-01-31,585.1107087802468
2002-02-01,585.3631289599592
2002-02-04,583.8344089979196
2002-02-05,580.4771691566493
2002-02-06,589.6094051823483
2002-02-07,588.6835374511553
2002-02-08,587.928169353485
2002-02-11,587.5930720782764
2002-02-12,588.5995118249134
2002-02-13,588.5995118249134
2002-02-14,588.5995118249134
2002-02-15,587.0075700847464
2002-02-18,591.7222159147105
2002-02-19,584.086159884451
2002-02-20,569.465497243707
2002-02-21,566.6036276507351
2002-02-22,560.5881434564608
2002-02-25,547.9193594352164
2002-02-26,544.7334081658046
2002-02-27,564.9551081914283
2002-02-28,564.9551081914283
2002-03-01,566.1219676526639
2002-03-04,583.9054236076179
2002-03-05,587.0648017568357
2002-03-06,602.1968744154572
2002-03-07,604.4654765563661
2002-03-08,607.7726246153477
2002-03-11,621.6614926303843
2002-03-12,617.1361794986218
2002-03-13,617.5329520299891
2002-03-14,613.3334546373356
2002-03-15,601.2670601828141
2002-03-18,603.6056134789487
2002-03-19,597.080802524
2002-03-20,609.205751869085
2002-03-21,614.2243853881113
2002-03-22,625.591854680673
2002-03-25,633.2265771949677
2002-03-26,638.9417746435869
2002-03-27,630.0788476231306
2002-03-28,632.9903871895675
2002-03-29,623.1575303538177
2002-04-01,626.2970834511302
2002-04-02,633.6336372597864
2002-04-03,646.6264182918286
2002-04-04,643.2259071186006
2002-04-05,643.317835931966
2002-04-08,646.6075638244863
2002-04-09,626.9357391045161
2002-04-10,624.849789122851
2002-04-11,626.9547379743793
2002-04-12,634.7963866774528
2002-04-15,639.1355956794216
2002-04-16,648.7861997897314
2002-04-17,664.464042444703
2002-04-18,665.9419867887298
2002-04-19,677.324467017602
2002-04-22,687.0517059073683
2002-04-23,675.8774326394555
2002-04-24,682.766464943026
2002-04-25,679.7398278318819
2002-04-26,670.1869644428571
2002-04-29,662.3953008055863
2002-04-30,641.657448305793
2002-05-01,641.657448305793
2002-05-02,623.1265155867374
2002-05-03,635.3803930464853
2002-05-06,609.396632136643
2002-05-07,608.602028213866
2002-05-08,616.5364020595614
2002-05-09,616.3984798541035
2002-05-10,622.185416362576
2002-05-13,616.5440451053769
2002-05-14,612.0506235524599
2002-05-15,629.1579051342829
2002-05-16,620.125188030733
2002-05-17,620.7170793382254
2002-05-20,593.9086441268431
2002-05-21,574.2627176268822
2002-05-22,587.107656811513
2002-05-23,591.3660582988408
2002-05-24,610.4793310934687
2002-05-27,615.2758551669938
2002-05-28,611.20861019938
2002-05-29,607.9154483895289
2002-05-30,628.5412137883061
2002-05-31,620.2533515563214
2002-06-03,607.5175900225886
2002-06-04,606.1814008003738
2002-06-05,615.1401238221721
2002-06-06,616.6804574644241
2002-06-07,599.4444560017943
2002-06-10,608.7863347309242
2002-06-11,597.4065827065721
2002-06-12,599.0513220823323
2002-06-13,616.4489680519807
2002-06-14,617.3237796533721
2002-06-17,614.5354735978873
2002-06-18,612.8449353976282
2002-06-19,592.9739274152664
2002-06-20,604.6062740568256
2002-06-21,607.5508345145292
2002-06-24,602.2579704624637
2002-06-25,585.4534570837603
2002-06-26,564.9187370887722
2002-06-27,557.1446977634777
2002-06-28,572.3305176804928
2002-07-01,546.0745546647469
2002-07-02,551.9591904089449
2002-07-03,563.4626290855039
2002-07-04,574.8417884587353
