Date,PERU EQUAL WEIGHTED
1999-08-04,1137.024425268323
1999-08-05,1148.306457421226
1999-08-06,1137.9309243981186
1999-08-09,1154.576279497616
1999-08-10,1145.6023272593038
1999-08-11,1174.0844941096257
1999-08-12,1160.451544694206
1999-08-13,1166.2186170095724
1999-08-16,1142.5462319690791
1999-08-17,1141.5430568128775
1999-08-18,1132.2018280746104
1999-08-19,1126.5695141719373
1999-08-20,1133.4291089489031
1999-08-23,1149.3594154452644
1999-08-24,1154.4227760452927
1999-08-25,1147.820711175534
1999-08-26,1139.6028939122887
1999-08-27,1144.3160879259551
1999-08-30,1143.7602035327852
1999-08-31,1147.8406066715481
1999-09-01,1145.787311741531
1999-09-02,1160.1241926601242
1999-09-03,1175.8422574821143
1999-09-06,1202.390690296077
1999-09-07,1192.8689610106615
1999-09-08,1188.0799005994763
1999-09-09,1206.0713427716757
1999-09-10,1248.1217809786203
1999-09-13,1252.8471956046608
1999-09-14,1250.0709900652541
1999-09-15,1241.4596321266952
1999-09-16,1260.1289736859176
1999-09-17,1258.7124718554705
1999-09-20,1246.213374484535
1999-09-21,1251.9893722697573
1999-09-22,1250.979496476548
1999-09-23,1252.238532253704
1999-09-24,1239.2634872165136
1999-09-27,1248.3636527251826
1999-09-28,1271.1730599077846
1999-09-29,1270.8885037848224
1999-09-30,1276.2291639019531
1999-10-01,1266.0299078851547
1999-10-04,1258.9172537065615
1999-10-05,1257.2040272888662
1999-10-06,1267.218362230928
1999-10-07,1278.1008087359369
1999-10-08,1278.1008087359369
1999-10-11,1285.797649358811
1999-10-12,1287.6786555635363
1999-10-13,1305.1882393186265
1999-10-14,1281.880949404929
1999-10-15,1255.702105439839
1999-10-18,1256.9353705634483
1999-10-19,1259.3819807611687
1999-10-20,1250.0605679639607
1999-10-21,1245.2232463547978
1999-10-22,1262.1496674795499
1999-10-25,1252.120600495909
1999-10-26,1239.0053249172831
1999-10-27,1242.5197609912598
1999-10-28,1246.064529424728
1999-10-29,1270.846879991922
1999-11-01,1270.846879991922
1999-11-02,1263.4080779904011
1999-11-03,1264.4101452943082
1999-11-04,1262.2103671547582
1999-11-05,1272.5960661045058
1999-11-08,1279.249513174722
1999-11-09,1288.5513945124144
1999-11-10,1301.208428971429
1999-11-11,1277.5428488648517
1999-11-12,1278.9289737484241
1999-11-15,1271.1871770634677
1999-11-16,1263.6588899949595
1999-11-17,1261.4344964176662
1999-11-18,1262.7630475896735
1999-11-19,1257.876897972928
1999-11-22,1246.560391497226
1999-11-23,1239.3108713581405
1999-11-24,1242.7272655602412
1999-11-25,1241.9831197107067
1999-11-26,1243.6593813386453
1999-11-29,1264.5327120581424
1999-11-30,1280.981311714541
1999-12-01,1286.3915877435586
1999-12-02,1284.0968804748918
1999-12-03,1276.0476646512261
1999-12-06,1274.6910998752694
1999-12-07,1272.6779788194358
1999-12-08,1272.6779788194358
1999-12-09,1278.46227028898
1999-12-10,1276.9449721177289
1999-12-13,1266.7384057206261
1999-12-14,1268.6143958010769
1999-12-15,1277.2782188408223
1999-12-16,1272.6357104725478
1999-12-17,1266.1729313128635
1999-12-20,1258.4813285694158
1999-12-21,1253.8216148669276
1999-12-22,1256.1736970525367
1999-12-23,1252.1369800978352
1999-12-24,1252.1369800978352
1999-12-27,1250.1275459048775
1999-12-28,1260.5230277553735
1999-12-29,1264.746554098214
1999-12-30,1284.6119452667829
1999-12-31,1284.6119452667829
2000-01-03,1266.164968642962
2000-01-04,1254.752613647168
2000-01-05,1258.5546092111017
2000-01-06,1255.140208115911
2000-01-07,1267.013577495214
2000-01-10,1254.3032298334542
2000-01-11,1258.4132047858639
2000-01-12,1268.4349157650336
2000-01-13,1313.878218692046
2000-01-14,1315.5160600033726
2000-01-17,1318.0576081905008
2000-01-18,1315.2452030497905
2000-01-19,1316.1748289449079
2000-01-20,1303.0777458865894
2000-01-21,1291.3689772219777
2000-01-24,1290.548420204187
2000-01-25,1274.202302987516
2000-01-26,1287.3886715182086
2000-01-27,1307.2223519101742
2000-01-28,1292.0851820137455
2000-01-31,1294.9165531671142
2000-02-01,1283.2553191713973
2000-02-02,1291.4261597319864
2000-02-03,1294.3476803239034
2000-02-04,1326.882530725625
2000-02-07,1335.1888765407527
2000-02-08,1340.5298613760015
2000-02-09,1339.464366447975
2000-02-10,1346.5871881078288
2000-02-11,1348.055551940444
2000-02-14,1346.71273711293
2000-02-15,1330.1178507516806
2000-02-16,1324.1212190690803
2000-02-17,1314.3299875301675
2000-02-18,1299.9970248400564
2000-02-21,1287.86718402935
2000-02-22,1286.0294574883308
2000-02-23,1291.3910860752915
2000-02-24,1294.3154519680768
2000-02-25,1284.677678912144
2000-02-28,1279.282919915164
2000-02-29,1294.7339510269749
2000-03-01,1302.9824224765284
2000-03-02,1300.4100902915359
2000-03-03,1299.6284369893478
2000-03-06,1299.3138413123634
2000-03-07,1290.0737185542914
2000-03-08,1289.323081285263
2000-03-09,1276.6164021753643
2000-03-10,1272.297937446132
2000-03-13,1265.2749973068437
2000-03-14,1267.6736956146801
2000-03-15,1260.1537610970365
2000-03-16,1257.5130067900832
2000-03-17,1245.326496079357
2000-03-20,1239.4714340679197
2000-03-21,1230.922699958359
2000-03-22,1213.6908983224655
2000-03-23,1192.6445170324207
2000-03-24,1191.8796104095475
2000-03-27,1186.1494076368956
2000-03-28,1185.4054502440347
2000-03-29,1161.3575687131433
2000-03-30,1160.5923733111958
2000-03-31,1170.117227603823
2000-04-03,1152.1796840883069
2000-04-04,1148.1072555814023
2000-04-05,1177.3032566587933
2000-04-06,1166.7483551209261
2000-04-07,1198.891677486828
2000-04-10,1183.686125221779
2000-04-11,1178.1096331443036
2000-04-12,1173.6424885109068
2000-04-13,1181.1391455690648
2000-04-14,1171.8893466665252
2000-04-17,1145.6602387543683
2000-04-18,1160.5007158489097
2000-04-19,1161.535104433728
2000-04-20,1161.535104433728
2000-04-21,1161.535104433728
2000-04-24,1152.693081790885
2000-04-25,1157.170079991775
2000-04-26,1165.704875542043
2000-04-27,1156.6013413064893
2000-04-28,1158.175469591208
2000-05-01,1158.175469591208
2000-05-02,1175.8623863140117
2000-05-03,1173.2296087115108
2000-05-04,1147.3518913333003
2000-05-05,1136.3760613693898
2000-05-08,1128.048621561269
2000-05-09,1124.8221560558072
2000-05-10,1111.5428891263607
2000-05-11,1117.6519026570595
2000-05-12,1116.078916131865
2000-05-15,1113.5618477587814
2000-05-16,1118.73406789316
2000-05-17,1110.6926814186033
2000-05-18,1104.2531310419786
2000-05-19,1074.9461163979545
2000-05-22,1066.348828007438
2000-05-23,1042.2251315499946
2000-05-24,1030.3423864239292
2000-05-25,1045.607196700373
2000-05-26,1027.392505665914
2000-05-29,1038.5112002148176
2000-05-30,1043.5143298747262
2000-05-31,1041.0707432530016
2000-06-01,1055.3718714269994
2000-06-02,1069.826489348153
2000-06-05,1066.7913127479014
2000-06-06,1067.2098461523105
2000-06-07,1062.870374033249
2000-06-08,1056.6559219292546
2000-06-09,1052.2719817983957
2000-06-12,1051.9583365643803
2000-06-13,1048.818463170621
2000-06-14,1041.235955084315
2000-06-15,1040.488763530626
2000-06-16,1045.7856972396453
2000-06-19,1046.992623485547
2000-06-20,1041.1543509803278
2000-06-21,1038.7053680656404
2000-06-22,1042.5547468827042
2000-06-23,1036.0964167896805
2000-06-26,1038.9195726480107
2000-06-27,1049.9088146063098
2000-06-28,1059.700578075229
2000-06-29,1062.2521305180553
2000-06-30,1063.7554974369343
2000-07-03,1065.4443540006653
2000-07-04,1055.2911838324144
2000-07-05,1068.5224676555877
2000-07-06,1068.5980689541325
2000-07-07,1075.668592754488
2000-07-10,1077.6543469902654
2000-07-11,1064.4382435061175
2000-07-12,1040.836132277316
2000-07-13,1049.2089879800994
2000-07-14,1038.3060260672717
2000-07-17,1031.0744119218484
2000-07-18,1030.2779827695051
2000-07-19,1013.5062206628713
2000-07-20,1023.3102883697152
2000-07-21,1009.5702349454574
2000-07-24,1007.0459422400583
2000-07-25,1007.7599098609567
2000-07-26,1014.8005940288501
2000-07-27,1016.7719163097587
2000-07-28,1016.7719163097587
2000-07-31,1018.2955872868686
2000-08-01,1021.033427487935
2000-08-02,1026.782322399331
2000-08-03,1021.7455107465285
2000-08-04,1021.9845245010392
2000-08-07,1019.5951086260092
2000-08-08,1022.0727679388668
2000-08-09,1007.9049390397984
2000-08-10,1017.7666359327343
2000-08-11,1021.9288151820771
2000-08-14,1031.8843736628537
2000-08-15,1055.2371503180132
2000-08-16,1057.1432767554227
2000-08-17,1055.5539871258782
2000-08-18,1054.4350244433024
2000-08-21,1049.9830949586662
2000-08-22,1047.600549385693
2000-08-23,1053.3295800573992
2000-08-24,1061.621226638277
2000-08-25,1060.8513580552947
2000-08-28,1064.2674108372764
2000-08-29,1063.9335004457246
2000-08-30,1064.1153036916471
2000-08-31,1052.4072197654095
2000-09-01,1049.141045293184
2000-09-04,1046.121564992573
2000-09-05,1038.422521675634
2000-09-06,1049.7858903393267
2000-09-07,1052.2738266925703
2000-09-08,1060.1373199537773
2000-09-11,1054.589474837878
2000-09-12,1056.230268580056
2000-09-13,1052.9745742456723
2000-09-14,1055.9631517731968
2000-09-15,1043.281001848933
2000-09-18,980.3568901425635
2000-09-19,983.2727174470019
2000-09-20,989.762123457075
2000-09-21,1000.4394979538638
2000-09-22,993.1734090443892
2000-09-25,978.6141115069898
2000-09-26,960.5146317691468
2000-09-27,955.9771291820779
2000-09-28,945.8638297909094
2000-09-29,962.2295933234079
2000-10-02,963.7266795395075
2000-10-03,957.9570709001207
2000-10-04,958.4934086467897
2000-10-05,946.9280225246374
2000-10-06,943.8705918923395
2000-10-09,928.1114044706328
2000-10-10,926.7447632267662
2000-10-11,917.9480564332406
2000-10-12,911.189227892805
2000-10-13,908.335948141174
2000-10-16,910.1423703078249
2000-10-17,901.309872753138
2000-10-18,877.9383173889719
2000-10-19,888.3500740239955
2000-10-20,887.8718689753398
2000-10-23,876.4423522351453
2000-10-24,879.4715627001771
2000-10-25,869.1997135252616
2000-10-26,870.8015241119051
2000-10-27,869.5609479126866
2000-10-30,871.0420523432892
2000-10-31,885.3724461764458
2000-11-01,885.9874047603786
2000-11-02,883.0282916025084
2000-11-03,870.9958561213865
2000-11-06,869.2030158256144
2000-11-07,861.3008082490569
2000-11-08,858.4190094306956
2000-11-09,847.2100253640161
2000-11-10,839.3285678364794
2000-11-13,817.9539058016511
2000-11-14,817.0233464386732
2000-11-15,812.9234650576385
2000-11-16,805.3906450030652
2000-11-17,808.5843640154334
2000-11-20,806.9561397280552
2000-11-21,819.8121187319528
2000-11-22,821.5956258383958
2000-11-23,819.9081465684056
2000-11-24,817.7714256854996
2000-11-27,818.4659773694858
2000-11-28,813.768367370606
2000-11-29,825.0015542033526
2000-11-30,832.1207094173575
2000-12-01,829.42139965661
2000-12-04,825.7479415276732
2000-12-05,829.3763322284381
2000-12-06,827.6069102311599
2000-12-07,818.5456998088404
2000-12-08,818.4557967864506
2000-12-11,820.9866422824765
2000-12-12,817.7722287894808
2000-12-13,816.7339284504584
2000-12-14,815.5301959677802
2000-12-15,812.5622729379253
2000-12-18,806.6188784193539
2000-12-19,811.5935303961397
2000-12-20,816.0246567011732
2000-12-21,818.2406477663677
2000-12-22,817.2267544422944
2000-12-25,817.2267544422944
2000-12-26,824.0244970024146
2000-12-27,820.6956378208844
2000-12-28,824.1917259148881
2000-12-29,825.9173884481164
2001-01-01,825.9173884481164
2001-01-02,835.1559830330698
2001-01-03,835.3669664799415
2001-01-04,834.5942962085413
2001-01-05,834.9477330068974
2001-01-08,844.9172731575587
2001-01-09,844.5191392541226
2001-01-10,840.4597205824812
2001-01-11,844.6713586024089
2001-01-12,831.6961171553631
2001-01-15,831.8570145871288
2001-01-16,827.8428496752334
2001-01-17,830.5469457557012
2001-01-18,834.3751385851136
2001-01-19,848.7564236850875
2001-01-22,860.0729863087417
2001-01-23,866.9079039618903
2001-01-24,866.5148680176432
2001-01-25,865.8119056324368
2001-01-26,856.5201963172831
2001-01-29,856.2583532660226
2001-01-30,865.60127249465
2001-01-31,879.9113397554627
2001-02-01,894.4082392350364
2001-02-02,888.6242005113762
2001-02-05,890.0732541540825
2001-02-06,901.8627334623991
2001-02-07,893.0331897090825
2001-02-08,892.5345189081886
2001-02-09,906.9894205190811
2001-02-12,903.3910017926182
2001-02-13,898.6148448287946
2001-02-14,894.824359726282
2001-02-15,897.5359439957701
2001-02-16,908.4945175039879
2001-02-19,896.9380199630418
2001-02-20,893.2092914840417
2001-02-21,892.9197881483602
2001-02-22,894.0605937201286
2001-02-23,876.4185582595935
2001-02-26,885.4495268138625
2001-02-27,883.5950329594283
2001-02-28,875.5389727944952
2001-03-01,875.3834928303297
2001-03-02,880.0656020740913
2001-03-05,871.5796824912231
2001-03-06,877.1102090589842
2001-03-07,883.2743424885572
2001-03-08,886.9396213902718
2001-03-09,898.9097443720082
2001-03-12,893.6805299563614
2001-03-13,889.9867901547757
2001-03-14,883.0460431708028
2001-03-15,886.8335623697917
2001-03-16,899.7155374143008
2001-03-19,890.8820024132635
2001-03-20,894.7363523563273
2001-03-21,882.7925511611637
2001-03-22,878.85366702664
2001-03-23,880.0657997327962
2001-03-26,887.1708498245052
2001-03-27,877.6321894380513
2001-03-28,880.7480905866656
2001-03-29,892.2073927768821
2001-03-30,894.3022386890809
2001-04-02,897.7079530765358
2001-04-03,887.4145790354188
2001-04-04,884.8594851739858
2001-04-05,883.9959917952706
2001-04-06,876.3484513989004
2001-04-09,831.398284382398
2001-04-10,823.7654140455485
2001-04-11,796.9712968488844
2001-04-12,797.1440780199932
2001-04-13,797.1440780199932
2001-04-16,794.0035453593686
2001-04-17,791.4838185672202
2001-04-18,789.0203662458928
2001-04-19,801.0454774118485
2001-04-20,804.887790064109
2001-04-23,796.6737939728429
2001-04-24,795.2020705978925
2001-04-25,788.2949824895536
2001-04-26,789.016352373785
2001-04-27,773.5360799505518
2001-04-30,775.527904500005
2001-05-01,775.9372456358932
2001-05-02,783.7805174233722
2001-05-03,783.5114775349921
2001-05-04,794.0441509060016
2001-05-07,798.5803133974655
2001-05-08,800.880505468826
2001-05-09,802.9355954626517
2001-05-10,813.5645891779983
2001-05-11,816.7351263723948
2001-05-14,820.4336098036749
2001-05-15,819.8924738434488
2001-05-16,829.7742035426772
2001-05-17,843.9357846061788
2001-05-18,858.8841404293722
2001-05-21,863.8819284168752
2001-05-22,859.3935121392936
2001-05-23,855.0217803653635
2001-05-24,858.6600208774554
2001-05-25,862.8262972725387
2001-05-28,858.3333826335148
2001-05-29,856.8676425227541
2001-05-30,838.0917970174144
2001-05-31,833.7833039627272
2001-06-01,838.0732180471311
2001-06-04,871.2018288979244
2001-06-05,902.1099447961925
2001-06-06,897.5247485680235
2001-06-07,909.9179904741462
2001-06-08,905.640966099106
2001-06-11,904.4464867000822
2001-06-12,897.0919519140147
2001-06-13,891.579489942005
2001-06-14,888.6909394469068
2001-06-15,895.2080499521455
2001-06-18,883.8925950495181
2001-06-19,886.6762039345317
2001-06-20,886.9296562538104
2001-06-21,882.2796820490131
2001-06-22,874.7015348468615
2001-06-25,873.092118633318
2001-06-26,867.6997886938077
2001-06-27,866.5844484577719
2001-06-28,879.7401376227377
2001-06-29,881.0154359004048
2001-07-02,873.047571538703
2001-07-03,879.7203358006
2001-07-04,877.8540890721142
2001-07-05,878.5210800629804
2001-07-06,873.5813467303885
2001-07-09,872.6477074201149
2001-07-10,872.1132499199323
2001-07-11,874.8207754076474
2001-07-12,865.0940843430383
2001-07-13,867.9648469625456
2001-07-16,863.3782664771022
2001-07-17,864.9999083782501
2001-07-18,857.8255634641123
2001-07-19,849.9511542801389
2001-07-20,855.3967296581795
2001-07-23,853.3029286567979
2001-07-24,853.9435061657575
2001-07-25,846.85154908437
2001-07-26,847.5582513375604
2001-07-27,855.6173800722802
2001-07-30,857.7921975791006
2001-07-31,860.2307452704366
2001-08-01,860.5019687182719
2001-08-02,864.7067799001799
2001-08-03,861.9242615351519
2001-08-06,862.9163552488197
2001-08-07,858.3770822228623
2001-08-08,859.6587186861392
2001-08-09,859.5328254754595
2001-08-10,864.9592858971502
2001-08-13,868.3556117594519
2001-08-14,872.8373517374762
2001-08-15,877.9749648533151
2001-08-16,879.2487676403327
2001-08-17,877.7470659872447
2001-08-20,875.1115253670266
2001-08-21,872.5357458367158
2001-08-22,878.2498583353928
2001-08-23,876.7527950128272
2001-08-24,882.0484301314414
2001-08-27,885.9115338577814
2001-08-28,875.4907025868719
2001-08-29,879.6984632355318
2001-08-30,879.7954991864524
2001-08-31,884.010915956575
2001-09-03,874.9585369735775
2001-09-04,880.4461938925111
2001-09-05,883.1286596776226
2001-09-06,886.4688580928984
2001-09-07,883.57316771615
2001-09-10,885.0716480657809
2001-09-11,863.320047803513
2001-09-12,856.6116648343689
2001-09-13,859.3420347070036
2001-09-14,867.4031636337871
2001-09-17,858.5014645541534
2001-09-18,851.1168466699596
2001-09-19,846.1193075710124
2001-09-20,820.4010367589393
2001-09-21,800.7074187990512
2001-09-24,805.1300187777298
2001-09-25,799.8170320830623
2001-09-26,798.4632740950715
2001-09-27,797.5016368007093
2001-09-28,798.1849180418646
2001-10-01,802.0739751409133
2001-10-02,793.7270804432062
2001-10-03,780.4459319548074
2001-10-04,773.1231559888118
2001-10-05,767.2517525207245
2001-10-08,770.2465352646425
2001-10-09,759.9562077818506
2001-10-10,760.0014241588893
2001-10-11,759.6340903788259
2001-10-12,758.0165090274932
2001-10-15,758.3456323158207
2001-10-16,761.633764216513
2001-10-17,756.3805236981614
2001-10-18,762.3702274493521
2001-10-19,759.0805952167015
2001-10-22,760.0709323610969
2001-10-23,758.1769565324577
2001-10-24,766.0631445593639
2001-10-25,757.2939382890943
2001-10-26,755.25579860663
2001-10-29,755.3966056176592
2001-10-30,755.9172990362977
2001-10-31,754.4895227750712
2001-11-01,754.4056974158767
2001-11-02,754.4056974158767
2001-11-05,757.9348006094092
2001-11-06,756.3159431303973
2001-11-07,763.1676258739617
2001-11-08,760.350349986596
2001-11-09,758.5147180010567
2001-11-12,751.2065234200762
2001-11-13,757.7588859438002
2001-11-14,767.3932907549818
2001-11-15,776.5392374488814
2001-11-16,777.7455635418021
2001-11-19,783.0304458446362
2001-11-20,786.9246318156127
2001-11-21,777.3328233105493
2001-11-22,781.2930205191693
2001-11-23,795.607497674944
2001-11-26,792.9471075781611
2001-11-27,798.0285559469974
2001-11-28,800.1060454184212
2001-11-29,800.1930370972611
2001-11-30,794.3253751253934
2001-12-03,794.3318837665697
2001-12-04,791.016397697225
2001-12-05,804.5068489529494
2001-12-06,800.231917566625
2001-12-07,806.2307116814604
2001-12-10,795.727407360557
2001-12-11,796.57855736043
2001-12-12,798.5121895800469
2001-12-13,793.4023351953133
2001-12-14,792.7638281736647
2001-12-17,796.2926822858402
2001-12-18,794.7036247732747
2001-12-19,793.2443836836261
2001-12-20,786.7035138090392
2001-12-21,792.8374565360918
2001-12-24,792.5624651265607
2001-12-25,792.5624651265607
2001-12-26,791.5099825305399
2001-12-27,791.1588662963211
2001-12-28,796.7536997663159
2001-12-31,796.3856600288572
2002-01-01,796.3856600288572
2002-01-02,794.9938630304533
2002-01-03,794.0032765227143
2002-01-04,793.9230354126353
2002-01-07,787.8518192865852
2002-01-08,794.9903194258038
2002-01-09,806.4642091054181
2002-01-10,789.1050591892151
2002-01-11,799.6332430830645
2002-01-14,809.7491015087578
2002-01-15,820.4703135615708
2002-01-16,826.6666466915357
2002-01-17,820.9573233148654
2002-01-18,826.2034278402772
2002-01-21,826.1522470988178
2002-01-22,822.4802095270555
2002-01-23,822.5917032631606
2002-01-24,828.9749212908147
2002-01-25,839.4792921486232
2002-01-28,845.0419528235977
2002-01-29,825.4694284244114
2002-01-30,821.8537057884361
2002-01-31,831.4390178547841
2002-02-01,839.018238587916
2002-02-04,836.7115616563435
2002-02-05,835.8008221460104
2002-02-06,833.2936511666638
2002-02-07,834.1459495756908
2002-02-08,838.8984779475152
2002-02-11,834.5410948644533
2002-02-12,835.6503987275952
2002-02-13,837.4272159066307
2002-02-14,836.5701576351373
2002-02-15,842.6234220147818
2002-02-18,844.9498195403586
2002-02-19,843.2768710690449
2002-02-20,840.3415838939939
2002-02-21,842.1722398568309
2002-02-22,843.6687259619525
2002-02-25,849.8601184180316
2002-02-26,862.1100695759707
2002-02-27,862.8214473563864
2002-02-28,863.600064895172
2002-03-01,861.0037240173953
2002-03-04,867.6822752610667
2002-03-05,860.3926292093869
2002-03-06,861.0616428580975
2002-03-07,869.0147191453307
2002-03-08,874.8165856112626
2002-03-11,863.2232602449577
2002-03-12,857.0162106375793
2002-03-13,877.1852304691045
2002-03-14,881.5364907267283
2002-03-15,863.5011346554808
2002-03-18,877.0708886194894
2002-03-19,884.2436171051521
2002-03-20,884.0506729434625
2002-03-21,877.0038111221371
2002-03-22,885.7852832746031
2002-03-25,889.0923572687216
2002-03-26,886.8859367531195
2002-03-27,878.4489882691738
2002-03-28,878.9998241316204
2002-03-29,878.9998241316204
2002-04-01,881.4550506871204
2002-04-02,879.4282241058417
2002-04-03,888.2666973829964
2002-04-04,881.1681779380175
2002-04-05,882.60184418105
2002-04-08,880.8405015853783
2002-04-09,882.4501680345454
2002-04-10,892.8549636553852
2002-04-11,885.8512396581544
2002-04-12,880.9979458040542
2002-04-15,881.2104375797404
2002-04-16,882.0352050062053
2002-04-17,884.3563206304341
2002-04-18,887.989746959853
2002-04-19,887.3912555680871
2002-04-22,891.4145464998111
2002-04-23,887.7236597713551
2002-04-24,877.3257698482382
2002-04-25,871.3410721903083
2002-04-26,870.5111540510782
2002-04-29,869.7633077005714
2002-04-30,871.2251159959332
2002-05-01,872.4118132493423
2002-05-02,878.3888917390003
2002-05-03,890.6122114991376
2002-05-06,891.7970485983799
2002-05-07,894.2918121828153
2002-05-08,880.716731267392
2002-05-09,878.1547836903326
2002-05-10,869.556746939117
2002-05-13,867.7546219852309
2002-05-14,869.8402616543995
2002-05-15,875.2204483280562
2002-05-16,875.2103765258248
2002-05-17,875.600278820905
2002-05-20,871.9601296771195
2002-05-21,873.5515965226407
2002-05-22,875.6347215590114
2002-05-23,879.4936159853459
2002-05-24,884.6569094398645
2002-05-27,886.9520229302267
2002-05-28,886.4170816161253
2002-05-29,888.7802736050246
2002-05-30,881.901184020897
2002-05-31,875.1442101874333
2002-06-03,876.0158383647328
2002-06-04,875.242687941037
2002-06-05,872.9425497287582
2002-06-06,873.0396388029711
2002-06-07,865.6871841779583
2002-06-10,860.1252501006359
2002-06-11,855.676679897153
2002-06-12,853.5686510067479
2002-06-13,852.7976659709879
2002-06-14,856.0044344426918
2002-06-17,852.4677453573441
2002-06-18,849.8511198675305
2002-06-19,848.4488704870574
2002-06-20,846.2819138526651
2002-06-21,831.059502368387
2002-06-24,821.6310952172676
2002-06-25,823.3435220774828
2002-06-26,829.6893417870454
2002-06-27,826.0599519654229
2002-06-28,820.7142427130524
