Date,COLOMBIA EQUAL WEIGHTED
1999-08-11,798.1673910272857
1999-08-12,805.9575330639682
1999-08-13,832.0697711443203
1999-08-16,831.9910437556227
1999-08-17,858.1372000559312
1999-08-18,845.0417838008544
1999-08-19,821.1816144087283
1999-08-20,814.4560020078034
1999-08-23,823.6625455001156
1999-08-24,830.0654168921732
1999-08-25,836.7082160977336
1999-08-26,840.502370327729
1999-08-27,812.2922273659805
1999-08-30,821.25089468797
1999-08-31,815.2398492713115
1999-09-01,820.5350153327588
1999-09-02,817.2416185712506
1999-09-03,826.4954452294286
1999-09-06,828.1185166641575
1999-09-07,824.6114451499324
1999-09-08,820.0914099368953
1999-09-09,818.1109580763338
1999-09-10,819.3694599407721
1999-09-13,824.8806899461066
1999-09-14,827.7677934791112
1999-09-15,829.7169541105186
1999-09-16,824.3639030024668
1999-09-17,826.5805643457632
1999-09-20,828.8853098386592
1999-09-21,808.8087552011366
1999-09-22,799.2480814851647
1999-09-23,797.9029549653569
1999-09-24,793.503793222063
1999-09-27,801.7243834791741
1999-09-28,806.567822959621
1999-09-29,810.4577810281114
1999-09-30,812.3426533042662
1999-10-01,816.4990213206167
1999-10-04,809.2878657253247
1999-10-05,803.5189033024432
1999-10-06,796.9749595437296
1999-10-07,780.5538006512286
1999-10-08,787.9769118213372
1999-10-11,782.535507754247
1999-10-12,783.5789418873171
1999-10-13,786.1191038266969
1999-10-14,787.7760668303602
1999-10-15,785.5676261630153
1999-10-18,786.6133382319273
1999-10-19,797.880374903988
1999-10-20,800.3824162938441
1999-10-21,790.8484637142069
1999-10-22,784.7236939458064
1999-10-25,774.6799049327922
1999-10-26,776.3689297438475
1999-10-27,799.6675756626643
1999-10-28,819.1516258584346
1999-10-29,833.7427006022752
1999-11-01,835.1729954424793
1999-11-02,860.4493681492322
1999-11-03,895.9972299340601
1999-11-04,907.8452407597769
1999-11-05,907.2705187503818
1999-11-08,918.5785963388802
1999-11-09,923.3032692677137
1999-11-10,933.5771805992338
1999-11-11,945.642005837363
1999-11-12,964.0589717254016
1999-11-15,965.2282083378857
1999-11-16,980.0667847872896
1999-11-17,959.7949514886252
1999-11-18,966.8126194553969
1999-11-19,939.8773623018983
1999-11-22,932.0078594395129
1999-11-23,942.375577567144
1999-11-24,946.2832647248945
1999-11-25,948.6552671347243
1999-11-26,972.9287793758126
1999-11-29,980.1723550043292
1999-11-30,977.6171221038951
1999-12-01,981.7951454656276
1999-12-02,994.646370761095
1999-12-03,993.1439476325521
1999-12-06,981.8722086884062
1999-12-07,964.3009663966892
1999-12-08,962.512871109368
1999-12-09,963.7350790044711
1999-12-10,976.2862741444192
1999-12-13,988.869888101688
1999-12-14,995.6945776072021
1999-12-15,998.7125414216615
1999-12-16,986.2357913276975
1999-12-17,994.3452417433462
1999-12-20,996.999081914695
1999-12-21,970.661633814072
1999-12-22,983.4771183359122
1999-12-23,998.885422258746
1999-12-24,998.885422258746
1999-12-27,994.2772260015859
1999-12-28,1006.9989881041961
1999-12-29,1007.2320116693728
1999-12-30,1009.543213970804
1999-12-31,1010.8410009008159
2000-01-03,992.7026087441052
2000-01-04,972.5218750054217
2000-01-05,991.4210547767123
2000-01-06,1011.1083167882558
2000-01-07,1048.585993737118
2000-01-10,1053.1628010624854
2000-01-11,1047.2682550915645
2000-01-12,1067.2811398247138
2000-01-13,1084.535504075648
2000-01-14,1118.8023707665175
2000-01-17,1126.007103822661
2000-01-18,1094.8793024377248
2000-01-19,1072.1898591183044
2000-01-20,1089.1720031505945
2000-01-21,1094.8966261905296
2000-01-24,1105.8998379215632
2000-01-25,1097.4109945494215
2000-01-26,1085.1180994984993
2000-01-27,1111.5426421510742
2000-01-28,1151.162753215176
2000-01-31,1162.7362945232062
2000-02-01,1171.1701868090636
2000-02-02,1153.5625804508213
2000-02-03,1148.6690074273474
2000-02-04,1166.6076703883764
2000-02-07,1175.8142558431891
2000-02-08,1163.886134319034
2000-02-09,1149.185843052153
2000-02-10,1144.8999773908943
2000-02-11,1136.745173448322
2000-02-14,1134.3141591933168
2000-02-15,1122.8362653220306
2000-02-16,1123.183139758203
2000-02-17,1102.999099022271
2000-02-18,1093.0316948749814
2000-02-21,1091.6724114489678
2000-02-22,1069.7406991513171
2000-02-23,1066.0623984637632
2000-02-24,1068.441330219859
2000-02-25,1029.9979063040948
2000-02-28,1025.351895592326
2000-02-29,1015.1580437669897
2000-03-01,1001.5799148526069
2000-03-02,1010.0060058311644
2000-03-03,1006.2638100399002
2000-03-06,998.9464522627799
2000-03-07,1002.1198892606651
2000-03-08,1008.0107240123676
2000-03-09,993.1597662656118
2000-03-10,1003.1378262611092
2000-03-13,1005.2118112397121
2000-03-14,1008.4850833679604
2000-03-15,998.9794557191873
2000-03-16,1000.2615850260867
2000-03-17,995.0992110497081
2000-03-20,993.9701660449069
2000-03-21,968.2668668068123
2000-03-22,977.3226404165558
2000-03-23,954.8120522196882
2000-03-24,946.1757207749366
2000-03-27,955.7195599968492
2000-03-28,968.3599071811883
2000-03-29,984.2407372261079
2000-03-30,991.7394513446396
2000-03-31,983.693414715532
2000-04-03,982.5235693779729
2000-04-04,974.6178148289384
2000-04-05,964.7705646137059
2000-04-06,966.0674379089965
2000-04-07,954.8147340139348
2000-04-10,940.3892993552652
2000-04-11,939.2690639540738
2000-04-12,945.7097800749136
2000-04-13,946.9654229821209
2000-04-14,930.0148539324401
2000-04-17,928.1108909745309
2000-04-18,926.1240032863415
2000-04-19,939.1794195591956
2000-04-20,940.2290612734448
2000-04-21,940.2290612734448
2000-04-24,936.7289117911986
2000-04-25,948.9503196876069
2000-04-26,948.548596080717
2000-04-27,964.3273394892215
2000-04-28,968.8220505627263
2000-05-01,971.8616177623121
2000-05-02,973.0041754695344
2000-05-03,974.9448966619283
2000-05-04,962.2540243651096
2000-05-05,937.9943155553601
2000-05-08,922.9393080874288
2000-05-09,901.566295289225
2000-05-10,888.0414099212796
2000-05-11,871.295667339708
2000-05-12,855.2211293384519
2000-05-15,846.3922872740922
2000-05-16,863.6988941945642
2000-05-17,876.5474311551387
2000-05-18,868.8526005891599
2000-05-19,843.9554603907142
2000-05-22,835.9598916352122
2000-05-23,816.048424677022
2000-05-24,794.2432951539379
2000-05-25,809.9083129454274
2000-05-26,794.353782419466
2000-05-29,819.8731378966086
2000-05-30,800.8268803040412
2000-05-31,797.1756393814715
2000-06-01,780.3660999272396
2000-06-02,753.3697761314012
2000-06-05,753.9776350893844
2000-06-06,731.1507141431357
2000-06-07,729.6652775725139
2000-06-08,706.8430310582655
2000-06-09,713.565777520715
2000-06-12,700.3691135616411
2000-06-13,680.1453220408515
2000-06-14,683.8241058289997
2000-06-15,694.4720321360284
2000-06-16,691.8143802049624
2000-06-19,693.9424295497433
2000-06-20,700.872171512764
2000-06-21,706.3276580114427
2000-06-22,713.3409605866389
2000-06-23,704.0355039144162
2000-06-26,703.58470480834
2000-06-27,694.8201758803125
2000-06-28,693.7919879223342
2000-06-29,687.2971043246376
2000-06-30,681.0432049496656
2000-07-03,684.3075612108026
2000-07-04,679.3271578600769
2000-07-05,677.848904823781
2000-07-06,682.4628913467823
2000-07-07,690.7505139476236
2000-07-10,685.3245062067527
2000-07-11,688.2765205137388
2000-07-12,702.0415438065863
2000-07-13,718.5010877935342
2000-07-14,738.8007108974823
2000-07-17,758.0437625634574
2000-07-18,762.9160957490438
2000-07-19,766.2613641702591
2000-07-20,766.0955874675341
2000-07-21,772.3034859909448
2000-07-24,786.1707910213064
2000-07-25,772.6068660285179
2000-07-26,762.4583707762063
2000-07-27,761.1446005197915
2000-07-28,787.5673038296543
2000-07-31,785.4323692849504
2000-08-01,785.6347350853899
2000-08-02,799.6894759135696
2000-08-03,802.3643741775232
2000-08-04,794.7418438988672
2000-08-07,795.5803574061724
2000-08-08,795.5999121921799
2000-08-09,790.5072676080059
2000-08-10,773.8628909770069
2000-08-11,775.1687826731069
2000-08-14,790.5088303277072
2000-08-15,764.561208570418
2000-08-16,745.6247427255918
2000-08-17,740.021659973783
2000-08-18,738.8912346589805
2000-08-21,741.5754598121424
2000-08-22,737.1982391984156
2000-08-23,731.7746980267751
2000-08-24,716.1968058532561
2000-08-25,713.1423717402516
2000-08-28,717.0171424072521
2000-08-29,713.9183964746534
2000-08-30,717.7339655185556
2000-08-31,716.8899312286361
2000-09-01,712.674414419547
2000-09-04,715.6270795816544
2000-09-05,726.1559580501774
2000-09-06,730.180488161436
2000-09-07,732.3550959035896
2000-09-08,737.7663649645627
2000-09-11,742.2574667364388
2000-09-12,746.1761136984763
2000-09-13,750.3335211842788
2000-09-14,756.228453866054
2000-09-15,775.645208332465
2000-09-18,786.6412454834735
2000-09-19,786.1379201964429
2000-09-20,785.6169090841033
2000-09-21,764.8590976471689
2000-09-22,734.9530401470897
2000-09-25,748.4221691665471
2000-09-26,736.0428075028735
2000-09-27,740.9786102215979
2000-09-28,735.7887779397994
2000-09-29,732.7272895500257
2000-10-02,737.2745289438873
2000-10-03,731.2702336310031
2000-10-04,735.8232835744604
2000-10-05,745.1926375347775
2000-10-06,741.0920160677119
2000-10-09,740.738792393201
2000-10-10,740.5138610107033
2000-10-11,737.9283253967451
2000-10-12,752.6342917857826
2000-10-13,750.6807059302811
2000-10-16,758.5739550205843
2000-10-17,755.0219904164168
2000-10-18,763.4626395878449
2000-10-19,775.7929474488196
2000-10-20,773.1418649474363
2000-10-23,773.194842374806
2000-10-24,780.8798234454945
2000-10-25,784.9739271860999
2000-10-26,780.5384521118241
2000-10-27,787.1616025568028
2000-10-30,778.9598199339479
2000-10-31,783.1225964815059
2000-11-01,780.4794158186997
2000-11-02,777.0604950139773
2000-11-03,773.2294932306977
2000-11-06,777.928963672853
2000-11-07,775.2094163877708
2000-11-08,776.9957203522129
2000-11-09,773.1886390124768
2000-11-10,779.0179473689205
2000-11-13,781.6842897806468
2000-11-14,775.117610557484
2000-11-15,757.7467570712286
2000-11-16,756.6112072186879
2000-11-17,763.5558764359714
2000-11-20,767.415395120747
2000-11-21,766.7603337489477
2000-11-22,764.8913263296679
2000-11-23,769.6589163411348
2000-11-24,772.6965760183758
2000-11-27,760.2954213078937
2000-11-28,757.2802115794713
2000-11-29,751.265821235265
2000-11-30,743.1878625312947
2000-12-01,736.9709778812278
2000-12-04,717.0888972830666
2000-12-05,718.608685045435
2000-12-06,725.3580793642293
2000-12-07,715.0647239641424
2000-12-08,715.9399389019195
2000-12-11,727.1988622950712
2000-12-12,720.6700276133336
2000-12-13,718.7516592687463
2000-12-14,713.545382726756
2000-12-15,699.8278246409577
2000-12-18,707.679290005934
2000-12-19,704.5543595210776
2000-12-20,701.6909598694923
2000-12-21,694.0241623744689
2000-12-22,686.203378330948
2000-12-25,686.203378330948
2000-12-26,686.8575231313587
2000-12-27,681.242492120584
2000-12-28,680.6178927071874
2000-12-29,670.9347563338496
2001-01-01,670.9347563338496
2001-01-02,667.9493502326568
2001-01-03,658.6689676582433
2001-01-04,653.2473122134106
2001-01-05,647.9743137629391
2001-01-08,648.3351038640725
2001-01-09,662.8132154534904
2001-01-10,668.0737413696606
2001-01-11,661.9814893645896
2001-01-12,665.4714693059705
2001-01-15,669.6512742338133
2001-01-16,673.894030300094
2001-01-17,676.9216321704017
2001-01-18,668.9461608164992
2001-01-19,677.9055347767513
2001-01-22,677.7664439840885
2001-01-23,678.0600168323386
2001-01-24,710.3215024465657
2001-01-25,717.61200207407
2001-01-26,726.2375950449738
2001-01-29,751.4918435514147
2001-01-30,763.0224555007266
2001-01-31,790.3027941510384
2001-02-01,830.2230662057061
2001-02-02,847.0632362700555
2001-02-05,828.1189287944042
2001-02-06,824.8973712910985
2001-02-07,802.3737717030858
2001-02-08,816.0425642458924
2001-02-09,830.2775934012161
2001-02-12,839.0614003530211
2001-02-13,848.3081387753499
2001-02-14,861.8755042908716
2001-02-15,877.7151396177729
2001-02-16,874.586438598666
2001-02-19,867.9396911537161
2001-02-20,872.5781315459056
2001-02-21,859.018866785449
2001-02-22,861.6404367329083
2001-02-23,859.9470127397861
2001-02-26,853.2152971016918
2001-02-27,842.2805267070775
2001-02-28,838.3077020514061
2001-03-01,820.0290452866105
2001-03-02,818.8492550621593
2001-03-05,824.6557759401674
2001-03-06,818.4240450579144
2001-03-07,820.6116006957154
2001-03-08,806.7016426848018
2001-03-09,814.9153046328184
2001-03-12,815.5813853924275
2001-03-13,826.271646040838
2001-03-14,825.5076173202781
2001-03-15,825.7764149039532
2001-03-16,834.1297345805287
2001-03-19,832.2739908660651
2001-03-20,814.5616932730674
2001-03-21,794.9460135064899
2001-03-22,793.7210117330442
2001-03-23,784.0275922148717
2001-03-26,770.0786516145382
2001-03-27,762.0530639960747
2001-03-28,766.266647362036
2001-03-29,765.4208164433713
2001-03-30,759.8831505302801
2001-04-02,763.2064701244159
2001-04-03,761.6492557585026
2001-04-04,758.1654486264473
2001-04-05,772.4408885384729
2001-04-06,774.9236539652703
2001-04-09,778.3221914765676
2001-04-10,779.3621088216299
2001-04-11,780.2827895263048
2001-04-12,772.9144740539991
2001-04-13,773.7019542400143
2001-04-16,782.2211309424054
2001-04-17,778.1373167004593
2001-04-18,790.2822801610929
2001-04-19,769.8023289375583
2001-04-20,762.3575867398691
2001-04-23,763.4394758691034
2001-04-24,762.0091628634578
2001-04-25,757.9404458013191
2001-04-26,750.9188116360168
2001-04-27,760.5120913977709
2001-04-30,769.3536276220843
2001-05-01,764.9698161954633
2001-05-02,761.638579759797
2001-05-03,762.9252005677182
2001-05-04,772.8806794804714
2001-05-07,798.5636636502844
2001-05-08,843.6442304669995
2001-05-09,848.5838917147834
2001-05-10,855.2425008243054
2001-05-11,862.7225306706773
2001-05-14,870.5639835984596
2001-05-15,870.4982195521559
2001-05-16,884.2211846316327
2001-05-17,907.1369456340228
2001-05-18,927.3807421253593
2001-05-21,947.0264824136826
2001-05-22,932.0558172459921
2001-05-23,940.5888787627769
2001-05-24,938.0483121446136
2001-05-25,933.1692096056
2001-05-28,930.5366949917075
2001-05-29,941.7507968423251
2001-05-30,974.3634535054997
2001-05-31,1018.5035790171729
2001-06-01,1004.984482586548
2001-06-04,1009.1969295855574
2001-06-05,982.3758581733169
2001-06-06,971.6193220105058
2001-06-07,980.3060750297442
2001-06-08,998.130369962835
2001-06-11,1008.5221361160792
2001-06-12,987.2442285875677
2001-06-13,994.8143819046967
2001-06-14,979.5144783587642
2001-06-15,981.929734608018
2001-06-18,981.0745569377096
2001-06-19,991.0361568865893
2001-06-20,1013.434778933219
2001-06-21,1039.0965375880874
2001-06-22,1047.3699463513265
2001-06-25,1039.8385527496334
2001-06-26,1037.1287680335738
2001-06-27,1035.3113342554768
2001-06-28,1060.9050271822446
2001-06-29,1066.3383808561782
2001-07-02,1064.8628561428734
2001-07-03,1063.0619399132931
2001-07-04,1061.5479672695026
2001-07-05,1073.8825869216105
2001-07-06,1084.7164213731721
2001-07-09,1076.7364175956707
2001-07-10,1065.374949421916
2001-07-11,1064.4748435351064
2001-07-12,1070.672719584433
2001-07-13,1071.6617094557523
2001-07-16,1087.8301131774313
2001-07-17,1100.4857856428275
2001-07-18,1052.0881871291413
2001-07-19,1024.7120036733127
2001-07-20,1021.0139538233145
2001-07-23,1011.5432757555985
2001-07-24,995.3473313532947
2001-07-25,984.4945999234135
2001-07-26,1002.0367059580267
2001-07-27,1025.2630398704391
2001-07-30,1011.5623673066024
2001-07-31,1005.902003980238
2001-08-01,1009.7615790107395
2001-08-02,995.9685735652128
2001-08-03,994.7165474945783
2001-08-06,1006.8883326911014
2001-08-07,1011.4552807646128
2001-08-08,1017.5604016264246
2001-08-09,1011.9373437593312
2001-08-10,1011.7556428066268
2001-08-13,1005.4696366649404
2001-08-14,1005.7860496979513
2001-08-15,982.0688726502087
2001-08-16,983.5741842312873
2001-08-17,984.5790374691285
2001-08-20,989.1653027752761
2001-08-21,982.665762148251
2001-08-22,975.8238623269469
2001-08-23,984.1442944463851
2001-08-24,987.8043171730935
2001-08-27,992.607759091943
2001-08-28,990.7469678212138
2001-08-29,981.1602963867357
2001-08-30,978.2122977017347
2001-08-31,983.8171437206911
2001-09-03,986.1285207013451
2001-09-04,1008.7578377601687
2001-09-05,1007.7106925698903
2001-09-06,1001.408196640349
2001-09-07,976.3263246780866
2001-09-10,983.3321368394263
2001-09-11,957.0433977876116
2001-09-12,957.6989201991803
2001-09-13,957.474377819887
2001-09-14,932.5951441221217
2001-09-17,933.240352445688
2001-09-18,917.6312951072994
2001-09-19,892.8336639802598
2001-09-20,885.5043981354947
2001-09-21,876.4421705243722
2001-09-24,891.7125041749671
2001-09-25,897.3789195497674
2001-09-26,883.3832258230511
2001-09-27,875.392854683663
2001-09-28,882.8378526797957
2001-10-01,865.5850658128215
2001-10-02,879.2333650813481
2001-10-03,876.2100467755724
2001-10-04,877.9346145283617
2001-10-05,871.6840206863974
2001-10-08,860.1220988588501
2001-10-09,840.6678567246863
2001-10-10,830.3825391261677
2001-10-11,812.9103324073483
2001-10-12,799.2951751298158
2001-10-15,799.242388970129
2001-10-16,751.5964140109676
2001-10-17,756.4537763897315
2001-10-18,748.7246741624784
2001-10-19,810.2684998856505
2001-10-22,809.3827536768931
2001-10-23,824.0385674745283
2001-10-24,813.8646803545457
2001-10-25,820.2822070531066
2001-10-26,816.3106055856465
2001-10-29,811.9830045558238
2001-10-30,805.2776361179235
2001-10-31,806.4091414690008
2001-11-01,792.0555612557367
2001-11-02,778.1416307092342
2001-11-05,784.2912206462794
2001-11-06,781.733088213062
2001-11-07,768.4825359527484
2001-11-08,765.2540320386511
2001-11-09,769.322429831782
2001-11-12,768.8627203391653
2001-11-13,783.6724611602878
2001-11-14,784.131552252929
2001-11-15,792.5965958134472
2001-11-16,811.8145711614
2001-11-19,857.1325185108773
2001-11-20,865.408910091418
2001-11-21,894.916056219462
2001-11-22,898.4652337187168
2001-11-23,885.9153531488311
2001-11-26,889.1908898828515
2001-11-27,888.0282594260644
2001-11-28,878.8206712559248
2001-11-29,895.7905278547969
2001-11-30,898.9294915188873
2001-12-03,885.7953721866182
2001-12-04,890.4863365607234
2001-12-05,891.5304000929547
2001-12-06,909.3316790125957
2001-12-07,906.5845609505443
2001-12-10,904.0937002684362
2001-12-11,914.5280437171608
2001-12-12,928.3529593520794
2001-12-13,937.7336931989206
2001-12-14,933.4088460408883
2001-12-17,936.5465947518906
2001-12-18,960.229744051198
2001-12-19,971.3159540293622
2001-12-20,983.1857806937586
2001-12-21,993.2933889863995
2001-12-24,1005.7732398782001
2001-12-25,1005.7732398782001
2001-12-26,1001.7345348198207
2001-12-27,993.2379605340728
2001-12-28,992.8438285447986
2001-12-31,988.1112761933985
2002-01-01,988.1112761933985
2002-01-02,961.1452195184178
2002-01-03,960.9872975881885
2002-01-04,969.0483379298969
2002-01-07,969.7101920226222
2002-01-08,973.6423955109461
2002-01-09,982.3738555107232
2002-01-10,963.2104514458493
2002-01-11,958.3021998093702
2002-01-14,946.9943187179503
2002-01-15,963.7288554257298
2002-01-16,996.2092830623541
2002-01-17,1009.8424696280078
2002-01-18,1015.171085428232
2002-01-21,1047.3200188515304
2002-01-22,1065.076659523887
2002-01-23,1059.4032145420101
2002-01-24,1063.6128938489999
2002-01-25,1068.2132244825402
2002-01-28,1041.7279580357742
2002-01-29,1026.8797773175813
2002-01-30,1030.4833779790415
2002-01-31,1047.7079691453437
2002-02-01,1046.1491975714453
2002-02-04,1031.1522990216235
2002-02-05,1010.549076313355
2002-02-06,1004.2731096838569
2002-02-07,975.9766868177986
2002-02-08,964.4132883981044
2002-02-11,963.9359506645467
2002-02-12,967.3627295666435
2002-02-13,952.1954766333165
2002-02-14,956.9518990305993
2002-02-15,952.9867347378419
2002-02-18,948.5226639352768
2002-02-19,928.1684014253287
2002-02-20,897.3587461740085
2002-02-21,865.5562209404461
2002-02-22,859.8650724280216
2002-02-25,891.7982986367183
2002-02-26,895.8580495449677
2002-02-27,904.6983466620346
2002-02-28,901.8074792737575
2002-03-01,887.9672646497612
2002-03-04,893.0056956086203
2002-03-05,876.4697832711538
2002-03-06,866.1169554171497
2002-03-07,883.3672004522498
2002-03-08,908.9306494706672
2002-03-11,932.6899416875385
2002-03-12,961.1059871643497
2002-03-13,957.2374489585701
2002-03-14,956.263111874813
2002-03-15,934.681405184952
2002-03-18,934.8639362565547
2002-03-19,925.6697064193796
2002-03-20,923.5351459703627
2002-03-21,926.9017054151391
2002-03-22,939.3458002797119
2002-03-25,941.1087566752526
2002-03-26,947.52407024179
2002-03-27,954.0375544824815
2002-03-28,950.431308622776
2002-03-29,950.431308622776
2002-04-01,951.9499724120348
2002-04-02,951.422081019789
2002-04-03,954.3665985925273
2002-04-04,957.5980113170183
2002-04-05,969.5156992714445
2002-04-08,991.0632374780271
2002-04-09,997.0481874883492
2002-04-10,991.881682996905
2002-04-11,990.8795297203812
2002-04-12,995.4462729790216
2002-04-15,996.447477948666
2002-04-16,995.3047159352348
2002-04-17,985.276594196554
2002-04-18,980.2027036200658
2002-04-19,972.0188089264644
2002-04-22,970.3741274673049
2002-04-23,963.5547327159595
2002-04-24,966.6416201478469
2002-04-25,959.3008075532517
2002-04-26,946.1799162325136
2002-04-29,951.9293694528137
2002-04-30,953.5425656400172
2002-05-01,947.0733542486519
2002-05-02,949.2203123226537
2002-05-03,938.0014808654563
2002-05-06,935.0501601795739
2002-05-07,939.3328122947464
2002-05-08,945.4707825407188
2002-05-09,938.3252057950585
2002-05-10,934.5313238870945
2002-05-13,937.6248902551548
2002-05-14,952.1081517032383
2002-05-15,949.7981039959219
2002-05-16,950.9397315765545
2002-05-17,943.5476517908958
2002-05-20,930.3062416977779
2002-05-21,916.475453039669
2002-05-22,916.8961621919772
2002-05-23,932.6753338647196
2002-05-24,953.8287553709079
2002-05-27,965.1783455540537
2002-05-28,948.1164623218397
2002-05-29,942.9633682398168
2002-05-30,941.5796196651011
2002-05-31,944.9979222437615
2002-06-03,942.7223241635035
2002-06-04,944.3681073174289
2002-06-05,951.031756830189
2002-06-06,957.870428217045
2002-06-07,977.1987760693519
2002-06-10,976.6775504183396
2002-06-11,992.1730259269439
2002-06-12,984.2982318558576
2002-06-13,1011.5070937354745
2002-06-14,1002.2647534443374
2002-06-17,1018.3056503681894
2002-06-18,1019.1894582339285
2002-06-19,982.3812316252139
2002-06-20,968.5124838219402
2002-06-21,964.4411756751774
2002-06-24,950.6553496237058
2002-06-25,953.9608677136753
2002-06-26,930.7791053925852
2002-06-27,927.5285056742067
2002-06-28,928.2423548125888
2002-07-01,927.171720568758
2002-07-02,926.844544120438
2002-07-03,921.4594476024437
2002-07-04,909.9483828613548
2002-07-05,905.6521211263898
2002-07-08,896.9940708374527
2002-07-09,895.408974819681
2002-07-10,900.2035514078002
2002-07-11,885.794547875238
2002-07-12,885.1625148102911
2002-07-15,872.1382923418385
2002-07-16,879.6624700826121
2002-07-17,864.3155222552857
2002-07-18,854.746665687996
2002-07-19,856.0296715680124
