Date,INDIA EQUAL WEIGHTED
1999-08-04,1609.9798119294098
1999-08-05,1586.4167022768515
1999-08-06,1593.6142191833294
1999-08-09,1659.1689883910294
1999-08-10,1658.5265418881486
1999-08-11,1654.0113410892172
1999-08-12,1666.094981001309
1999-08-13,1679.6327699023543
1999-08-16,1737.8583106086892
1999-08-17,1801.8382975834722
1999-08-18,1833.2121666496455
1999-08-19,1759.255415405375
1999-08-20,1783.3059856324612
1999-08-23,1855.7912415660503
1999-08-24,1908.373813957712
1999-08-25,1861.2097221978347
1999-08-26,1919.3183324408935
1999-08-27,1940.4830622638638
1999-08-30,1966.391732307303
1999-08-31,1945.2562916899687
1999-09-01,1902.0357486576004
1999-09-02,1838.7763461480818
1999-09-03,1864.862208397747
1999-09-06,1924.026973751869
1999-09-07,1907.22001641444
1999-09-08,1907.8655143995065
1999-09-09,1895.753532478474
1999-09-10,1904.8086169236662
1999-09-13,1920.1196988945103
1999-09-14,1925.3764414093064
1999-09-15,1898.8440275764845
1999-09-16,1855.7519787365225
1999-09-17,1866.2815299692152
1999-09-20,1866.3214099116
1999-09-21,1842.4331656101585
1999-09-22,1860.0657014521516
1999-09-23,1898.0532540966722
1999-09-24,1886.4979834589387
1999-09-27,1871.2481548713101
1999-09-28,1862.802550158645
1999-09-29,1868.5435823407088
1999-09-30,1848.5981407389022
1999-10-01,1800.6975387463165
1999-10-04,1779.3821992533406
1999-10-05,1799.2493100593044
1999-10-06,1798.5847700455795
1999-10-07,1883.2486470750002
1999-10-08,1922.7701285037638
1999-10-11,1950.6593731377147
1999-10-12,1951.0081839615564
1999-10-13,1932.583806417704
1999-10-14,1940.8266185419286
1999-10-15,1844.6021906549618
1999-10-18,1900.361267323225
1999-10-19,1909.1181348625578
1999-10-20,1952.496709097555
1999-10-21,1898.5860596417097
1999-10-22,1909.209905095078
1999-10-25,1912.7235665616925
1999-10-26,1936.5267060742797
1999-10-27,1893.2177226300448
1999-10-28,1830.4659966401755
1999-10-29,1754.3435404266554
1999-11-01,1678.6518418648088
1999-11-02,1772.6372388411646
1999-11-03,1745.6693783886487
1999-11-04,1758.266099816055
1999-11-05,1787.9095891172665
1999-11-08,1823.8739362244596
1999-11-09,1812.4880858883018
1999-11-10,1807.50247523285
1999-11-11,1810.2483276557582
1999-11-12,1830.0101174971896
1999-11-15,1821.0195782875157
1999-11-16,1818.7577326159303
1999-11-17,1780.069030233586
1999-11-18,1793.9917238858366
1999-11-19,1794.9725896541343
1999-11-22,1829.3319006928052
1999-11-23,1835.8168085631648
1999-11-24,1866.5733601210097
1999-11-25,1877.824916303633
1999-11-26,1891.7773652592377
1999-11-29,1899.7379595716855
1999-11-30,1905.377442995169
1999-12-01,1902.8689108646631
1999-12-02,1934.1802227355547
1999-12-03,1937.2947788925403
1999-12-06,1939.2605927004313
1999-12-07,1941.7421715846822
1999-12-08,1901.3246526697608
1999-12-09,1917.3673818020202
1999-12-10,1896.5673623847683
1999-12-13,1910.2327316955448
1999-12-14,1901.8960459011635
1999-12-15,1898.5121435455378
1999-12-16,1900.8667109086773
1999-12-17,1901.30977320516
1999-12-20,1959.5233278629983
1999-12-21,1968.947368170311
1999-12-22,2024.857463401237
1999-12-23,2001.336226876576
1999-12-24,1945.2575097175825
1999-12-27,1925.511490596965
1999-12-28,1956.7619487574136
1999-12-29,1963.409405692979
1999-12-30,1970.5240513061062
1999-12-31,1970.5240513061062
2000-01-03,2085.830469810573
2000-01-04,2067.194393724389
2000-01-05,2014.0591841690195
2000-01-06,2062.3598265041896
2000-01-07,2049.7676263181866
2000-01-10,2092.8779110505006
2000-01-11,2008.5608688071723
2000-01-12,2052.028224840678
2000-01-13,2031.2874230740872
2000-01-14,2066.033173416329
2000-01-17,2089.4084181265553
2000-01-18,2099.751708735007
2000-01-19,2108.900054385881
2000-01-20,2062.3220304645456
2000-01-21,2074.2626063817675
2000-01-24,2085.940220347626
2000-01-25,2068.020626270468
2000-01-26,2078.9243511859086
2000-01-27,2095.6400828933715
2000-01-28,2108.7328542532264
2000-01-31,2052.7069594724803
2000-02-01,2090.5069297866225
2000-02-02,2126.4778221826973
2000-02-03,2100.637185520189
2000-02-04,2092.055192957942
2000-02-07,2124.786289530578
2000-02-08,2126.752959112364
2000-02-09,2115.3389860045304
2000-02-10,2150.8389946019124
2000-02-11,2149.4765767846598
2000-02-14,2148.5771201174857
2000-02-15,2138.261806664489
2000-02-16,2142.2151869694067
2000-02-17,2184.477289431993
2000-02-18,2150.4519773706834
2000-02-21,2186.956968211451
2000-02-22,2111.3743282442683
2000-02-23,2052.9734708006504
2000-02-24,2077.3523019692134
2000-02-25,2065.8771268038277
2000-02-28,2188.700723570235
2000-02-29,2081.8396613693085
2000-03-01,2117.4954606561528
2000-03-02,2056.250766940234
2000-03-03,1980.9479998508257
2000-03-06,2024.8751601074814
2000-03-07,1999.1868669335963
2000-03-08,1957.4393696112397
2000-03-09,1918.9750690052904
2000-03-10,1900.2451684653095
2000-03-13,1871.1036011924373
2000-03-14,1936.2409137690008
2000-03-15,1940.9548420431277
2000-03-16,1871.9124214510189
2000-03-17,1881.8385907399597
2000-03-20,1879.0563884024052
2000-03-21,1908.488781718285
2000-03-22,1955.267098192604
2000-03-23,1898.28442511592
2000-03-24,1864.7970171670074
2000-03-27,1912.5935580938794
2000-03-28,1930.3413587213345
2000-03-29,1935.0398649330757
2000-03-30,1909.7483456300552
2000-03-31,1941.00236927691
2000-04-03,1974.7286868573049
2000-04-04,1880.563039370848
2000-04-05,1873.7929709620664
2000-04-06,1869.4535806622741
2000-04-07,1970.9947230735079
2000-04-10,2014.7024835095021
2000-04-11,2002.1476488344204
2000-04-12,1980.5185806705465
2000-04-13,1951.0565206044196
2000-04-14,1949.8321362174702
2000-04-17,1897.3737165995763
2000-04-18,1895.7223649916882
2000-04-19,1889.275190327748
2000-04-20,1852.3094216479822
2000-04-21,1852.3094216479822
2000-04-24,1814.9774482211578
2000-04-25,1815.3988011791655
2000-04-26,1878.2238804012413
2000-04-27,1875.5631013343132
2000-04-28,1860.2832410618992
2000-05-01,1866.6541244550565
2000-05-02,1796.5175549563842
2000-05-03,1824.215953957924
2000-05-04,1855.7709142684243
2000-05-05,1884.3125998860487
2000-05-08,1857.674678442899
2000-05-09,1844.9951878550444
2000-05-10,1792.2278584419382
2000-05-11,1768.620999986925
2000-05-12,1711.9902588649643
2000-05-15,1708.0095155475856
2000-05-16,1740.561959042702
2000-05-17,1777.6250543711274
2000-05-18,1758.54215419413
2000-05-19,1740.4409179515235
2000-05-22,1689.7297526437335
2000-05-23,1679.0178605991434
2000-05-24,1705.3412993191446
2000-05-25,1741.761087265115
2000-05-26,1732.0345369584454
2000-05-29,1784.0540921291974
2000-05-30,1799.15487064885
2000-05-31,1813.098968909366
2000-06-01,1763.3820362690665
2000-06-02,1786.3280208978174
2000-06-05,1820.342543880289
2000-06-06,1815.865983870175
2000-06-07,1821.733525690303
2000-06-08,1875.2077799483407
2000-06-09,1881.7959206055368
2000-06-12,1863.8449606110462
2000-06-13,1867.1603025395725
2000-06-14,1878.8337400467217
2000-06-15,1889.3271479149637
2000-06-16,1922.1642473543982
2000-06-19,1964.006733372115
2000-06-20,2005.6743593556125
2000-06-21,1967.9372669863446
2000-06-22,1984.4066265033296
2000-06-23,1940.1970430547876
2000-06-26,1927.522637865647
2000-06-27,1907.3543785590496
2000-06-28,1909.4831345001849
2000-06-29,1909.8296218116514
2000-06-30,1875.5723818762547
2000-07-03,1938.9846569069778
2000-07-04,1959.6862780292765
2000-07-05,1945.9966616328536
2000-07-06,1935.5120109191137
2000-07-07,1968.343432002023
2000-07-10,1962.3575763101305
2000-07-11,1970.2673299699616
2000-07-12,2017.3922123911314
2000-07-13,1998.6571547411338
2000-07-14,1989.764325315734
2000-07-17,1986.3141868309763
2000-07-18,1972.9313143521565
2000-07-19,1928.9686598723247
2000-07-20,1901.1867537500943
2000-07-21,1845.9927787244976
2000-07-24,1758.300626455618
2000-07-25,1803.827753271629
2000-07-26,1757.6655138218587
2000-07-27,1791.9649076003764
2000-07-28,1805.871423147192
2000-07-31,1795.2872342455028
2000-08-01,1783.167273379847
2000-08-02,1811.673002392493
2000-08-03,1799.4231062905994
2000-08-04,1751.0605912364244
2000-08-07,1742.1745424973321
2000-08-08,1784.5772492218407
2000-08-09,1815.5948454156246
2000-08-10,1763.748836610394
2000-08-11,1752.0038758197513
2000-08-14,1774.2650704992225
2000-08-15,1756.1033898179396
2000-08-16,1809.1798651542672
2000-08-17,1776.4632080936883
2000-08-18,1815.6704046562704
2000-08-21,1863.052676678708
2000-08-22,1889.6278882906968
2000-08-23,1886.4742351131044
2000-08-24,1882.0342486162215
2000-08-25,1881.623350128494
2000-08-28,1898.436697090744
2000-08-29,1903.325358618382
2000-08-30,1902.7595773120242
2000-08-31,1935.5566134100006
2000-09-01,1912.9494664543754
2000-09-04,1959.082501797129
2000-09-05,2004.0287424529763
2000-09-06,2042.1388829587238
2000-09-07,2068.750322171628
2000-09-08,2093.793256566583
2000-09-11,2121.3062745587167
2000-09-12,2121.999193420095
2000-09-13,2074.9839946248526
2000-09-14,2075.2086908592432
2000-09-15,2008.8058648837252
2000-09-18,1964.9170249352844
2000-09-19,1919.986497496094
2000-09-20,1966.3678282795358
2000-09-21,1929.0228377628298
2000-09-22,1772.0453337972183
2000-09-25,1855.8159036691295
2000-09-26,1799.778638670405
2000-09-27,1805.136139456058
2000-09-28,1771.791666052458
2000-09-29,1762.6515258475301
2000-10-02,1764.1551323277217
2000-10-03,1780.5479594273966
2000-10-04,1802.9759733852177
2000-10-05,1787.0489054081354
2000-10-06,1764.184907488232
2000-10-09,1760.2050488108114
2000-10-10,1737.1532154891536
2000-10-11,1685.277627286253
2000-10-12,1728.1692481090001
2000-10-13,1691.512307982338
2000-10-16,1743.4397873678233
2000-10-17,1716.1466313648648
2000-10-18,1701.0615597579185
2000-10-19,1756.508367014796
2000-10-20,1770.0409609250532
2000-10-23,1737.0512930086381
2000-10-24,1739.1590682002625
2000-10-25,1790.421314417801
2000-10-26,1789.3897357089486
2000-10-27,1781.980314168666
2000-10-30,1754.056828719268
2000-10-31,1753.1541215035377
2000-11-01,1765.6699124874417
2000-11-02,1787.175437553697
2000-11-03,1823.8915409163344
2000-11-06,1840.177373774428
2000-11-07,1849.9896592396242
2000-11-08,1874.1123853476508
2000-11-09,1856.0780894788602
2000-11-10,1809.2701792728124
2000-11-13,1771.8879790380463
2000-11-14,1833.5799056079377
2000-11-15,1841.2168040878553
2000-11-16,1844.155508039579
2000-11-17,1851.7430513749862
2000-11-20,1879.8673480000753
2000-11-21,1883.912159056521
2000-11-22,1865.898142003159
2000-11-23,1869.9096605040309
2000-11-24,1885.1825498171218
2000-11-27,1926.0459452038783
2000-11-28,1936.261461132686
2000-11-29,1914.3005249717369
2000-11-30,1885.8411242592301
2000-12-01,1896.0728771885294
2000-12-04,1883.9943528228491
2000-12-05,1920.968410340781
2000-12-06,1929.9235467942267
2000-12-07,1940.8543237562887
2000-12-08,1969.7929816390122
2000-12-11,2028.1068398841226
2000-12-12,2034.9556413869655
2000-12-13,2066.869286073629
2000-12-14,2023.779723248832
2000-12-15,1918.5281881813862
2000-12-18,1954.4577880695535
2000-12-19,1946.214323270154
2000-12-20,1896.9045291426582
2000-12-21,1849.616909132728
2000-12-22,1754.9068116469855
2000-12-25,1754.9068116469855
2000-12-26,1709.3101660477182
2000-12-27,1732.0918069198572
2000-12-28,1780.3370046602254
2000-12-29,1788.7092705966077
2001-01-01,1798.2889914381094
2001-01-02,1811.670291246553
2001-01-03,1832.7921120342025
2001-01-04,1829.7790599027114
2001-01-05,1839.90236690079
2001-01-08,1819.531332339095
2001-01-09,1829.2450142333862
2001-01-10,1817.1015844668038
2001-01-11,1783.1172873281475
2001-01-12,1782.2612189348945
2001-01-15,1802.363294977542
2001-01-16,1808.78890678725
2001-01-17,1825.178735476046
2001-01-18,1818.119856756806
2001-01-19,1878.2321895835469
2001-01-22,1913.1093490014239
2001-01-23,1903.0077983369822
2001-01-24,1957.5033242199654
2001-01-25,1961.2918480206217
2001-01-26,1957.8837949558238
2001-01-29,1930.1668095309496
2001-01-30,1969.4634382537924
2001-01-31,1947.404498493987
2001-02-01,1897.767999769063
2001-02-02,1945.4762525114763
2001-02-05,1982.7741904407578
2001-02-06,2038.5762777328011
2001-02-07,2016.1291003503618
2001-02-08,2092.7496163994833
2001-02-09,2087.0998550249656
2001-02-12,2077.7047251574195
2001-02-13,2060.0844880740724
2001-02-14,2068.806611992588
2001-02-15,2129.7283924799913
2001-02-16,2026.9681889591131
2001-02-19,2036.7120454783776
2001-02-20,2072.3678542642733
2001-02-21,2035.2853249921998
2001-02-22,2012.297069076733
2001-02-23,1905.2555644267165
2001-02-26,1917.371395945692
2001-02-27,1860.184917554947
2001-02-28,1906.6225544646659
2001-03-01,1905.1147892097677
2001-03-02,1807.398461468239
2001-03-05,1762.4153264791405
2001-03-06,1761.4192381572298
2001-03-07,1768.4995964166776
2001-03-08,1741.735786265196
2001-03-09,1630.885857587358
2001-03-12,1568.073950492555
2001-03-13,1474.700046508826
2001-03-14,1561.5091041217668
2001-03-15,1615.1076536694704
2001-03-16,1611.2515288155757
2001-03-19,1617.7481684454847
2001-03-20,1594.1279050583119
2001-03-21,1629.1320261117323
2001-03-22,1631.502501043134
2001-03-23,1568.800422916342
2001-03-26,1571.0416291148251
2001-03-27,1588.0693039803796
2001-03-28,1637.678690299748
2001-03-29,1630.8988508461525
2001-03-30,1555.813801275855
2001-04-02,1512.2800082653753
2001-04-03,1534.688272220923
2001-04-04,1495.2754037389006
2001-04-05,1505.6152515006463
2001-04-06,1486.2747147188236
2001-04-09,1492.9903864160233
2001-04-10,1485.7248074088448
2001-04-11,1440.8364411077575
2001-04-12,1377.4939309619776
2001-04-13,1377.4939309619776
2001-04-16,1426.0856259198065
2001-04-17,1474.493651734999
2001-04-18,1560.8305585359024
2001-04-19,1546.5197847574855
2001-04-20,1530.980947939922
2001-04-23,1553.186415414329
2001-04-24,1569.6793775127173
2001-04-25,1583.3117806024777
2001-04-26,1555.0064527043496
2001-04-27,1498.215628654686
2001-04-30,1550.3052941247006
2001-05-01,1542.1297711150107
2001-05-02,1551.9338085767167
2001-05-03,1531.4752459676909
2001-05-04,1544.5249588413822
2001-05-07,1571.8882080705503
2001-05-08,1601.3586831819596
2001-05-09,1585.49250471587
2001-05-10,1580.9254012812255
2001-05-11,1581.0258944919085
2001-05-14,1585.0473342862683
2001-05-15,1568.1865637756605
2001-05-16,1570.8876452591896
2001-05-17,1610.6085000885585
2001-05-18,1624.5431914880726
2001-05-21,1630.2642600929246
2001-05-22,1653.6470080788072
2001-05-23,1688.4684308053609
2001-05-24,1687.993608761618
2001-05-25,1679.915867145977
2001-05-28,1707.5738906616705
2001-05-29,1744.0187870256489
2001-05-30,1709.7693566648506
2001-05-31,1722.8523331842891
2001-06-01,1693.2166097903892
2001-06-04,1662.780054792543
2001-06-05,1642.9144226584176
2001-06-06,1650.6108492901774
2001-06-07,1622.0923222083222
2001-06-08,1644.9673505043347
2001-06-11,1666.3295350378567
2001-06-12,1642.7302920573054
2001-06-13,1640.1971753916964
2001-06-14,1597.1150938403423
2001-06-15,1540.5371251745091
2001-06-18,1531.407782917241
2001-06-19,1547.9191211676887
2001-06-20,1551.8256353268528
2001-06-21,1542.222920925164
2001-06-22,1506.1189741089047
2001-06-25,1454.3397466907052
2001-06-26,1500.8855967466347
2001-06-27,1507.755493055311
2001-06-28,1517.3600626512844
2001-06-29,1531.3110401825872
2001-07-02,1531.744415789589
2001-07-03,1494.5462152669102
2001-07-04,1497.8276266846412
2001-07-05,1516.4495769771706
2001-07-06,1488.1027018532109
2001-07-09,1475.2985388160587
2001-07-10,1477.4429484821924
2001-07-11,1475.0478797750498
2001-07-12,1518.179202656063
2001-07-13,1504.6019411942789
2001-07-16,1498.168749986812
2001-07-17,1495.6592002461691
2001-07-18,1450.6985400335516
2001-07-19,1445.765968009729
2001-07-20,1422.6828619224186
2001-07-23,1424.2812912182612
2001-07-24,1397.0607039692009
2001-07-25,1348.2006679709173
2001-07-26,1352.0884046582798
2001-07-27,1367.815742696688
2001-07-30,1384.2709774492648
2001-07-31,1388.8237829457064
2001-08-01,1376.738194269755
2001-08-02,1381.2150569058892
2001-08-03,1392.5868391566382
2001-08-06,1400.1451488903274
2001-08-07,1403.7099168017658
2001-08-08,1403.6876881939243
2001-08-09,1376.3783564465186
2001-08-10,1363.0358080354156
2001-08-13,1354.9082712782758
2001-08-14,1369.701078138394
2001-08-15,1349.3199798499074
2001-08-16,1346.9250651619095
2001-08-17,1336.6853193651023
2001-08-20,1334.6123995581745
2001-08-21,1335.009795736449
2001-08-22,1322.8331495730456
2001-08-23,1338.552220863152
2001-08-24,1337.4865216496903
2001-08-27,1347.9039415426535
2001-08-28,1351.4560994106864
2001-08-29,1348.1570093708413
2001-08-30,1343.7648195900856
2001-08-31,1320.6905230538302
2001-09-03,1315.542120090294
2001-09-04,1338.6395837089915
2001-09-05,1339.7004518280332
2001-09-06,1324.463829421863
2001-09-07,1302.1454622227184
2001-09-10,1307.7297489978962
2001-09-11,1284.7086049560123
2001-09-12,1233.1292951212165
2001-09-13,1216.7324296108943
2001-09-14,1129.4453450125502
2001-09-17,1054.4362707934458
2001-09-18,1081.504773620741
2001-09-19,1092.509901128152
2001-09-20,1072.4457507500795
2001-09-21,1054.8977242551136
2001-09-24,1081.557616871263
2001-09-25,1068.827559489144
2001-09-26,1073.2697991275165
2001-09-27,1087.0455792995085
2001-09-28,1118.809064182781
2001-10-01,1098.7011047030421
2001-10-02,1098.2213749334962
2001-10-03,1085.2413597816317
2001-10-04,1102.1504587117774
2001-10-05,1097.9962834889716
2001-10-08,1078.5547950565783
2001-10-09,1092.3467122588263
2001-10-10,1117.2500867464314
2001-10-11,1142.5145435766822
2001-10-12,1140.6446139319457
2001-10-15,1147.36777392687
2001-10-16,1166.6381184148615
2001-10-17,1189.7352645293033
2001-10-18,1181.6914403727324
2001-10-19,1205.1150034909926
2001-10-22,1235.4588531452143
2001-10-23,1257.4040086438845
2001-10-24,1247.5256712578498
2001-10-25,1245.2574767635165
2001-10-26,1251.8132049101391
2001-10-29,1238.2329997757588
2001-10-30,1209.8118144478976
2001-10-31,1230.6036442702887
2001-11-01,1244.9224685072138
2001-11-02,1253.1307836592628
2001-11-05,1278.549413595971
2001-11-06,1304.475521625929
2001-11-07,1290.491474666632
2001-11-08,1317.0853346257077
2001-11-09,1329.8447227425427
2001-11-12,1343.0215458390776
2001-11-13,1357.5248541429796
2001-11-14,1356.4273428296506
2001-11-15,1405.5448197253013
2001-11-16,1398.8766979102713
2001-11-19,1439.5564382676207
2001-11-20,1415.4166104570945
2001-11-21,1452.429691938212
2001-11-22,1471.3687613041207
2001-11-23,1469.869073371425
2001-11-26,1498.876898673
2001-11-27,1483.3657836648601
2001-11-28,1469.664618508812
2001-11-29,1458.745385232805
2001-11-30,1445.3936073783805
2001-12-03,1460.8539997998953
2001-12-04,1481.712383359861
2001-12-05,1525.7983793451208
2001-12-06,1515.601262390641
2001-12-07,1531.3682757934732
2001-12-10,1561.1458000366767
2001-12-11,1557.9144884039695
2001-12-12,1538.267890973444
2001-12-13,1505.6779523702219
2001-12-14,1484.2458815041869
2001-12-17,1481.8670162208425
2001-12-18,1471.9555396437952
2001-12-19,1438.7252368641487
2001-12-20,1424.5531263161552
2001-12-21,1417.257774959554
2001-12-24,1423.2720230623652
2001-12-25,1423.2720230623654
2001-12-26,1402.503113391982
2001-12-27,1359.2667624744845
2001-12-28,1393.984413266511
2001-12-31,1426.9605315109343
2002-01-01,1414.7993521861263
2002-01-02,1403.232268832181
2002-01-03,1436.8056935470704
2002-01-04,1460.3036321487232
2002-01-07,1480.8063869052123
2002-01-08,1492.4064624236698
2002-01-09,1478.1154967155433
2002-01-10,1470.0985735300803
2002-01-11,1462.390071024073
2002-01-14,1494.5778362670383
2002-01-15,1487.1389681414769
2002-01-16,1500.1511022267366
2002-01-17,1532.9682300743011
2002-01-18,1523.482131008493
2002-01-21,1526.1200365405457
2002-01-22,1521.8315461143682
2002-01-23,1511.7917693649777
2002-01-24,1502.4013127051476
2002-01-25,1516.6775063958257
2002-01-28,1516.1358956559136
2002-01-29,1512.296613008047
2002-01-30,1504.274260147315
2002-01-31,1522.8122548271276
2002-02-01,1536.5777476428193
2002-02-04,1522.662423422726
2002-02-05,1521.7672451074222
2002-02-06,1586.6548403969125
2002-02-07,1568.3699382991338
2002-02-08,1584.5088297132088
2002-02-11,1588.5742577717187
2002-02-12,1588.7483047179428
2002-02-13,1598.1355909649287
2002-02-14,1623.7064251805505
2002-02-15,1638.6555116852148
2002-02-18,1649.9628520443212
2002-02-19,1623.0379027627448
2002-02-20,1610.848702544961
2002-02-21,1618.6542079166109
2002-02-22,1618.5704743217248
2002-02-25,1641.0226841960261
2002-02-26,1683.3189015901328
2002-02-27,1674.2906593183543
2002-02-28,1592.589199421614
2002-03-01,1634.399209616947
2002-03-04,1641.3719607259497
2002-03-05,1635.9183846007636
2002-03-06,1616.0693344003248
2002-03-07,1623.1464640169258
2002-03-08,1632.4883000555317
2002-03-11,1620.5988258832951
2002-03-12,1601.4230530691093
2002-03-13,1609.1657920042842
2002-03-14,1600.4240134291963
2002-03-15,1619.3181245852368
2002-03-18,1621.7908875477613
2002-03-19,1594.8681649399941
2002-03-20,1591.2594472247313
2002-03-21,1581.347569104495
2002-03-22,1574.8179567795444
2002-03-25,1579.1285898729188
2002-03-26,1562.6226034178142
2002-03-27,1575.5942135530295
2002-03-28,1589.582813451329
2002-03-29,1589.582813451329
2002-04-01,1587.4245845129046
2002-04-02,1585.6187647233894
2002-04-03,1575.6740062393203
2002-04-04,1580.2621315463796
2002-04-05,1591.5121976135708
2002-04-08,1584.7400879883369
2002-04-09,1586.5711700452762
2002-04-10,1595.5538860759536
2002-04-11,1596.3417373159962
2002-04-12,1612.9368023287414
2002-04-15,1597.3866465910394
2002-04-16,1585.6280257535673
2002-04-17,1593.0627782392653
2002-04-18,1594.8761762579663
2002-04-19,1567.4572693715518
2002-04-22,1557.697334340178
2002-04-23,1558.5845501538226
2002-04-24,1568.781743352993
2002-04-25,1535.2272715404533
2002-04-26,1539.0457732673426
2002-04-29,1518.0243967268414
2002-04-30,1533.4323463165924
2002-05-01,1524.8023474573838
2002-05-02,1543.4948889589623
2002-05-03,1529.3557169183837
2002-05-06,1534.4487507561125
2002-05-07,1543.707368279789
2002-05-08,1556.2260095790741
2002-05-09,1561.2408110829583
2002-05-10,1538.0331073777133
2002-05-13,1548.7169644110745
2002-05-14,1564.0243636371115
2002-05-15,1536.9967540673294
2002-05-16,1513.8334155152802
2002-05-17,1481.60648234997
2002-05-20,1442.928893763893
2002-05-21,1415.4739705084069
2002-05-22,1403.148567199824
2002-05-23,1390.060188914237
2002-05-24,1441.7590765064826
