Date,CHINA ALL SHARES EQUAL WEIGHTED
2012-04-20,1905.6680097657588
2012-04-23,1897.2561002473099
2012-04-24,1881.427868151231
2012-04-25,1898.6343871263866
2012-04-26,1900.913972763461
2012-04-27,1890.6309217742496
2012-04-30,1903.0643801419712
2012-05-01,1904.551013759264
2012-05-02,1942.836331764216
2012-05-03,1943.3664504097633
2012-05-04,1953.4883084748415
2012-05-07,1938.9713499100162
2012-05-08,1941.2528132379261
2012-05-09,1911.9630383686915
2012-05-10,1902.0966754568503
2012-05-11,1886.2579649289478
2012-05-14,1881.7677584259493
2012-05-15,1892.018270597852
2012-05-16,1848.2561777339588
2012-05-17,1876.7667790652388
2012-05-18,1845.6968180209976
2012-05-21,1846.5959487120888
2012-05-22,1882.1301379254255
2012-05-23,1889.6204733562524
2012-05-24,1876.287634821601
2012-05-25,1878.9836074372708
2012-05-28,1900.6860108926123
2012-05-29,1940.9105077007052
2012-05-30,1952.845480799341
2012-05-31,1946.3032899314899
2012-06-01,1938.3707333432803
2012-06-04,1856.6352518725932
2012-06-05,1860.7142596748304
2012-06-06,1870.6105926093296
2012-06-07,1861.2187441055783
2012-06-08,1873.529036216355
2012-06-11,1903.0075955600553
2012-06-12,1905.50009594676
2012-06-13,1911.6313068420989
2012-06-14,1884.637455628034
2012-06-15,1896.939499578712
2012-06-18,1919.312990139691
2012-06-19,1895.1245524899728
2012-06-20,1888.9514627022384
2012-06-21,1864.301633673518
2012-06-22,1862.2184240316644
2012-06-25,1840.8193363826817
2012-06-26,1844.303207603508
2012-06-27,1854.8898040882527
2012-06-28,1836.9538436119537
2012-06-29,1827.4013706567528
2012-07-02,1846.6686425283865
2012-07-03,1858.927211931452
2012-07-04,1880.2834340148236
2012-07-05,1882.4598607141106
2012-07-06,1920.1253186119163
2012-07-09,1878.626948894214
2012-07-10,1880.4706178214544
2012-07-11,1888.0052553634198
2012-07-12,1893.6695547846618
2012-07-13,1884.524509992955
2012-07-16,1860.546195885385
2012-07-17,1874.2109183062128
2012-07-18,1857.2451731537979
2012-07-19,1869.137953722572
2012-07-20,1873.6990133546944
2012-07-23,1845.332970668781
2012-07-24,1852.1809261326862
2012-07-25,1823.228011882731
2012-07-26,1792.7734775681256
2012-07-27,1801.6413287813084
2012-07-30,1819.0243889057099
2012-07-31,1816.6816748150793
2012-08-01,1837.5543469860334
2012-08-02,1839.7249471558357
2012-08-03,1820.8293615508983
2012-08-06,1841.3511530638798
2012-08-07,1851.814049193018
2012-08-08,1859.1091042467701
2012-08-09,1886.7675963898985
2012-08-10,1875.2542559322158
2012-08-13,1841.063673340566
2012-08-14,1848.411043043248
2012-08-15,1836.9021277091497
2012-08-16,1818.0593885516541
2012-08-17,1833.2399705930488
2012-08-20,1823.8276486054108
2012-08-21,1817.3393047788993
2012-08-22,1803.5218816046324
2012-08-23,1802.2411166883603
2012-08-24,1787.808473900524
2012-08-27,1758.0732092150029
2012-08-28,1754.991866700129
2012-08-29,1745.9129040380992
2012-08-30,1735.240843742488
2012-08-31,1716.5984495505381
2012-09-03,1733.3768745459954
2012-09-04,1719.1784263735249
2012-09-05,1699.6222669139586
2012-09-06,1711.2439983234833
2012-09-07,1759.0790461356585
2012-09-10,1772.710798949866
2012-09-11,1757.0420541916646
2012-09-12,1766.5779894296686
2012-09-13,1755.0776759093073
2012-09-14,1758.402838562369
2012-09-17,1733.230811302584
2012-09-18,1721.757497180226
2012-09-19,1737.6864107158594
2012-09-20,1720.6254572365149
2012-09-21,1726.0515212589214
2012-09-24,1741.2011683675128
2012-09-25,1730.0437105174803
2012-09-26,1723.0214032929155
2012-09-27,1755.5509459662694
2012-09-28,1785.8722528614344
2012-10-01,1780.2366565169336
2012-10-02,1776.018974291252
2012-10-03,1780.906240809238
2012-10-04,1774.9007122227454
2012-10-05,1780.6133471961869
2012-10-08,1771.6615989135903
2012-10-09,1804.6408616048493
2012-10-10,1811.0462044380918
2012-10-11,1803.2529042922802
2012-10-12,1809.767382205105
2012-10-15,1807.779047652892
2012-10-16,1804.319565654975
2012-10-17,1803.8290113823477
2012-10-18,1839.776270666996
2012-10-19,1848.804441411485
2012-10-22,1852.3390477470182
2012-10-23,1856.4271879563614
2012-10-24,1854.0011836943463
2012-10-25,1843.2537737216098
2012-10-26,1810.9446378193052
2012-10-29,1817.886083609363
2012-10-30,1808.5109529744425
2012-10-31,1832.034762131833
2012-11-01,1868.7484420745657
2012-11-02,1898.0029653723686
2012-11-05,1906.9264048093269
2012-11-06,1895.490235346821
2012-11-07,1907.35597420632
2012-11-08,1871.2603500547425
2012-11-09,1865.9855088981026
2012-11-12,1868.5341561418745
2012-11-13,1838.4335618251584
2012-11-14,1853.3713022823742
2012-11-15,1817.0092848329539
2012-11-16,1824.3511908311802
2012-11-19,1811.6667111723673
2012-11-20,1808.289254949307
2012-11-21,1827.199345726989
2012-11-22,1816.2256182587064
2012-11-23,1822.2695050451696
2012-11-26,1814.814788167362
2012-11-27,1804.7195876699313
2012-11-28,1792.9424214120027
2012-11-29,1784.004906131032
2012-11-30,1797.9117831027338
2012-12-03,1765.7314091727183
2012-12-04,1776.9506070287232
2012-12-05,1833.2522688276238
2012-12-06,1841.7086934479737
2012-12-07,1875.8249663248225
2012-12-10,1891.995799321569
2012-12-11,1872.9059830467195
2012-12-12,1876.275186898118
2012-12-13,1858.7210314492013
2012-12-14,1911.5958810514076
2012-12-17,1908.096401429683
2012-12-18,1898.8406463723372
2012-12-19,1903.5122256851644
2012-12-20,1916.4862777522753
2012-12-21,1917.3508160533659
2012-12-24,1920.6921375291538
2012-12-25,1949.633742599563
2012-12-26,1953.3414780797436
2012-12-27,1954.2468091021517
2012-12-28,1976.7778783032518
2012-12-31,2003.3638651245851
2013-01-01,2003.3638651245851
2013-01-02,2022.0819115752088
2013-01-03,2058.3601178204376
2013-01-04,2062.358441236068
2013-01-07,2068.8647986993938
2013-01-08,2060.9402714132366
2013-01-09,2073.854432804914
2013-01-10,2054.2937150343096
2013-01-11,2001.2576012637778
2013-01-14,2049.461695096266
2013-01-15,2066.755028720072
2013-01-16,2067.735317454314
2013-01-17,2039.597839870985
2013-01-18,2082.951916446934
2013-01-21,2086.934357427463
2013-01-22,2082.078099891008
2013-01-23,2082.9011058388796
2013-01-24,2043.1521661278402
2013-01-25,2014.0588379774072
2013-01-28,2054.14677881851
2013-01-29,2065.316063581107
2013-01-30,2059.527951405732
2013-01-31,2051.50937389418
2013-02-01,2049.0244314340184
2013-02-04,2073.74009894231
2013-02-05,2082.5614308196095
2013-02-06,2084.535079751467
2013-02-07,2099.3467298606497
2013-02-08,2114.7155259516408
2013-02-11,2114.8712328661572
2013-02-12,2101.4956451979147
2013-02-13,2105.804672027129
2013-02-14,2130.950266466792
2013-02-15,2137.893213488375
2013-02-18,2116.1563651113183
2013-02-19,2071.0873319882676
2013-02-20,2090.4902060643594
2013-02-21,2057.1485541907273
2013-02-22,2060.3276386675484
2013-02-25,2051.7899619973996
2013-02-26,2040.382887207693
2013-02-27,2053.4612279441444
2013-02-28,2113.9999118085143
2013-03-01,2127.2431011050267
2013-03-04,2053.10406713842
2013-03-05,2081.9812360803962
2013-03-06,2110.936064266258
2013-03-07,2085.7654044346277
2013-03-08,2101.0233854253574
2013-03-11,2081.985848821589
2013-03-12,2051.4426697036165
2013-03-13,2033.1459282744647
2013-03-14,2037.4971452894022
2013-03-15,2015.4379159710588
2013-03-18,2001.221700200697
2013-03-19,2020.5713590692633
2013-03-20,2060.7482811986006
2013-03-21,2070.982000346979
2013-03-22,2059.13306502352
2013-03-25,2078.1549830907793
2013-03-26,2063.727135953057
2013-03-27,2087.5146906991204
2013-03-28,2038.6370778250523
2013-03-29,2035.3923433402629
2013-04-01,2036.181974461486
2013-04-02,2022.880691263552
2013-04-03,2011.3534293858004
2013-04-04,2010.2768461357136
2013-04-05,1958.373201968463
2013-04-08,1959.0013168460096
2013-04-09,1977.4340204494983
2013-04-10,1982.9533522009292
2013-04-11,1974.580526974008
2013-04-12,1970.1323361057662
2013-04-15,1941.5043893305399
2013-04-16,1948.3278565057517
2013-04-17,1962.6027519861657
2013-04-18,1954.7093468652756
2013-04-19,2002.443580819995
2013-04-22,2018.7041317683465
2013-04-23,1972.182938787283
2013-04-24,2010.9642646821944
2013-04-25,1999.8543742336
2013-04-26,1981.918752751318
2013-04-29,1968.824417151107
2013-04-30,1964.605199430061
2013-05-01,1963.3360159588824
2013-05-02,1980.8007370651276
2013-05-03,1997.8359138137153
2013-05-06,2030.781984679395
2013-05-07,2039.5794425779661
2013-05-08,2041.9739025437493
2013-05-09,2049.3806089060245
2013-05-10,2075.9957833288618
2013-05-13,2059.313412289922
2013-05-14,2036.3675801952465
2013-05-15,2067.777603735258
2013-05-16,2077.9997544434486
2013-05-17,2116.90333733659
2013-05-20,2129.957910467196
2013-05-21,2134.2647370083023
2013-05-22,2130.1280043156794
2013-05-23,2094.1499428312
2013-05-24,2100.600908651513
2013-05-27,2102.8050756074695
2013-05-28,2149.510573483162
2013-05-29,2128.066665987598
2013-05-30,2104.0053553984617
2013-05-31,2103.0558055392808
2013-06-03,2080.9361256446828
2013-06-04,2053.840067027128
2013-06-05,2049.2112085513477
2013-06-06,2006.4294589745623
2013-06-07,1977.5804378798987
2013-06-10,1977.5932802554555
2013-06-11,1950.6076599609476
2013-06-12,1941.4787606220204
2013-06-13,1891.681234460589
2013-06-14,1904.29648779735
2013-06-17,1909.2119346491158
2013-06-18,1908.9706778992809
2013-06-19,1895.9714412650349
2013-06-20,1872.689273176006
2013-06-21,1867.834974359044
2013-06-24,1777.8920338857536
2013-06-25,1765.4703210456457
2013-06-26,1810.1277825208956
2013-06-27,1807.00784111153
2013-06-28,1837.136939528016
2013-07-01,1845.4796638854841
2013-07-02,1848.6127437497212
2013-07-03,1828.6680566216767
2013-07-04,1851.9394727849565
2013-07-05,1868.4761534391564
2013-07-08,1817.4099235538367
2013-07-09,1828.4969186321923
2013-07-10,1851.5332570740595
2013-07-11,1893.0697214793863
2013-07-12,1875.7263909018868
2013-07-15,1901.9662196865793
2013-07-16,1897.6292753522305
2013-07-17,1887.9699981575848
2013-07-18,1873.0711163733845
2013-07-19,1836.0772638008232
2013-07-22,1837.882448269142
2013-07-23,1886.842575812948
2013-07-24,1886.5485635956654
2013-07-25,1881.4081021406168
2013-07-26,1868.1454080613858
2013-07-29,1836.7752467240507
2013-07-30,1840.1205748581563
2013-07-31,1838.7803417889277
2013-08-01,1884.4598581953003
2013-08-02,1885.3040766770903
2013-08-05,1913.2446220616662
2013-08-06,1911.8821424925027
2013-08-07,1891.7579791622134
2013-08-08,1882.5148659350295
2013-08-09,1905.6960621168255
2013-08-12,1958.2033025528058
2013-08-13,1981.2098258419564
2013-08-14,1972.2439673177316
2013-08-15,1958.012943392366
2013-08-16,1931.019951094326
2013-08-19,1937.7977829617519
2013-08-20,1895.6850623007094
2013-08-21,1903.4489990248776
2013-08-22,1909.3973926449569
2013-08-23,1898.0415568578765
2013-08-26,1931.5887017707385
2013-08-27,1931.5422943800868
2013-08-28,1923.316182641911
2013-08-29,1941.7157954964919
2013-08-30,1952.013260711397
2013-09-02,1961.6067012224546
2013-09-03,1991.2008744941238
2013-09-04,1985.0250735406576
2013-09-05,1998.1739502683838
2013-09-06,1999.5959276767562
2013-09-09,2022.2151801821494
2013-09-10,2051.9163472124696
2013-09-11,2054.3945112588844
2013-09-12,2053.688592747711
2013-09-13,2049.3104585138017
2013-09-16,2037.165932453738
2013-09-17,2013.043898153021
2013-09-18,2014.6023407955074
2013-09-19,1990.2255247606608
2013-09-20,1995.1558951361872
2013-09-23,2023.3856379491608
2013-09-24,2012.3154727848892
2013-09-25,2005.2948422834609
2013-09-26,1980.0652805602801
2013-09-27,1976.571272147668
2013-09-30,1977.932701005968
2013-10-01,1979.6922264726984
2013-10-02,1975.2034820446167
2013-10-03,1979.867211487431
2013-10-04,1989.5137041154655
2013-10-07,1990.7171250504812
2013-10-08,2017.1898650106161
2013-10-09,2036.714335840303
2013-10-10,2026.9432584880656
2013-10-11,2044.506847148309
2013-10-14,2053.0027590592113
2013-10-15,2067.332380041046
2013-10-16,2039.7127500357449
2013-10-17,2012.5239480143814
2013-10-18,2019.0857551994136
2013-10-21,2052.2479049022863
2013-10-22,2025.09428792721
2013-10-23,1991.410473626592
2013-10-24,1976.9421697782493
2013-10-25,1948.146016741446
2013-10-28,1948.348672160214
2013-10-29,1939.8752812000362
2013-10-30,1970.046846429606
2013-10-31,1981.0024609160132
2013-11-01,2000.8327508128966
2013-11-04,1999.1698099072632
2013-11-05,2009.7578073152238
2013-11-06,1989.7196561082728
2013-11-07,1994.6614190616485
2013-11-08,1970.4923199159355
2013-11-11,1967.554223429782
2013-11-12,1971.4657450510879
2013-11-13,1943.141745739761
2013-11-14,1958.897497070689
2013-11-15,1992.1929104687438
2013-11-18,2042.8836309755416
2013-11-19,2034.7244601200628
2013-11-20,2055.8974241112173
2013-11-21,2049.2303705719914
2013-11-22,2033.514828410348
2013-11-25,2033.2663240043137
2013-11-26,2022.4596136161956
2013-11-27,2040.7837623238015
2013-11-28,2052.076777138146
2013-11-29,2060.127456845803
2013-12-02,2046.5202633635774
2013-12-03,2057.781751909304
2013-12-04,2079.5280757448973
2013-12-05,2060.8925125003207
2013-12-06,2048.6658662715395
2013-12-09,2050.2553016819597
2013-12-10,2039.3225633074378
2013-12-11,2011.45616327131
2013-12-12,2012.4314506895353
2013-12-13,2018.4090155863664
2013-12-16,1988.447664745862
2013-12-17,1986.0791301678476
2013-12-18,1983.6381875688344
2013-12-19,1979.1812935053133
2013-12-20,1947.2406427148524
2013-12-23,1948.6280282863559
2013-12-24,1965.9235956862015
2013-12-25,1977.4131910321855
2013-12-26,1952.118174663203
2013-12-27,1964.5207358829969
2013-12-30,1959.197722614989
2013-12-31,1985.0614120489715
2014-01-01,1985.0614120489715
2014-01-02,2006.786372674178
2014-01-03,1990.3878445173566
2014-01-06,1941.4007145829803
2014-01-07,1945.2613243723488
2014-01-08,1959.750792426485
2014-01-09,1943.4490770662492
2014-01-10,1918.2125089149997
2014-01-13,1920.083711004165
2014-01-14,1923.0835026557124
2014-01-15,1942.5063564776376
2014-01-16,1938.729855470348
2014-01-17,1927.5205895087308
2014-01-20,1911.520560960948
2014-01-21,1930.7976801624839
2014-01-22,1965.7385274937244
2014-01-23,1942.0150432889998
2014-01-24,1936.5939818439658
2014-01-27,1903.2679954788366
2014-01-28,1903.792054242943
2014-01-29,1920.9966297914948
2014-01-30,1913.3171143982925
2014-01-31,1924.4043376011107
2014-02-03,1919.7529517060555
2014-02-04,1897.99183475027
2014-02-05,1890.768756195412
2014-02-06,1889.0310557634282
2014-02-07,1907.222413891324
2014-02-10,1938.7202989053858
2014-02-11,1947.2850998913939
2014-02-12,1974.5724599925786
2014-02-13,1946.6387431335297
2014-02-14,1960.5039272352628
2014-02-17,1975.0814072016867
2014-02-18,1953.9109976438317
2014-02-19,1960.8812452308396
2014-02-20,1946.1942631580946
2014-02-21,1926.4707037712249
2014-02-24,1895.3780891639112
2014-02-25,1849.4490303300197
2014-02-26,1869.52746928703
2014-02-27,1862.5212497605464
2014-02-28,1858.3822119406955
2014-03-03,1871.3693113685135
2014-03-04,1871.8877647692757
2014-03-05,1861.7465137506526
2014-03-06,1858.222958769511
2014-03-07,1847.1148136678346
2014-03-10,1793.7687932924907
2014-03-11,1804.0287293893389
2014-03-12,1789.4779200022333
2014-03-13,1798.8364435452409
2014-03-14,1778.332666119816
2014-03-17,1783.8935330419688
2014-03-18,1788.3676101462631
2014-03-19,1780.4886100091055
2014-03-20,1763.035004262946
2014-03-21,1804.8717617783793
2014-03-24,1826.3876135510875
2014-03-25,1817.746060898191
2014-03-26,1821.6525920222075
2014-03-27,1811.8648680492954
2014-03-28,1811.739217843802
2014-03-31,1814.2087506023388
2014-04-01,1832.6767943536563
2014-04-02,1850.1641069887585
2014-04-03,1851.199828687572
2014-04-04,1858.4343768583951
2014-04-07,1849.5398644809563
2014-04-08,1872.0167287158104
2014-04-09,1876.0363131611377
2014-04-10,1887.2938248230844
2014-04-11,1874.508643294348
2014-04-14,1881.6837544091313
2014-04-15,1851.6202613998666
2014-04-16,1855.052976913627
2014-04-17,1853.1855291037414
2014-04-18,1853.255519501324
2014-04-21,1837.072164302541
2014-04-22,1832.549527187976
2014-04-23,1822.6879773548428
2014-04-24,1820.1782592424083
2014-04-25,1792.2156205476929
2014-04-28,1757.5087464986668
2014-04-29,1774.8014080024168
2014-04-30,1765.9232638802364
2014-05-01,1765.9042192724396
2014-05-02,1771.1206923009693
2014-05-05,1769.4163955415843
2014-05-06,1767.5631719075789
2014-05-07,1743.0022989516435
2014-05-08,1747.1600538615855
2014-05-09,1754.7944159132999
2014-05-12,1788.3529322126244
2014-05-13,1801.7868331061097
2014-05-14,1810.3435472363105
2014-05-15,1789.3887724860324
2014-05-16,1786.3548122816505
2014-05-19,1770.822806384992
2014-05-20,1769.472074406739
2014-05-21,1787.7736803950654
2014-05-22,1795.9134146727154
2014-05-23,1814.0629760360525
2014-05-26,1819.953136350614
2014-05-27,1814.8731457475005
2014-05-28,1828.614169036329
2014-05-29,1816.0348253304494
2014-05-30,1809.1960896582668
2014-06-02,1814.1598189039803
2014-06-03,1817.537877235041
2014-06-04,1799.4646297932675
2014-06-05,1813.8358804008042
2014-06-06,1805.7106697518802
2014-06-09,1814.551289571303
2014-06-10,1844.534270891536
2014-06-11,1845.2704915130537
2014-06-12,1842.5635349943614
2014-06-13,1859.3299773965746
2014-06-16,1857.6664142938705
2014-06-17,1846.8512085836176
2014-06-18,1834.0514830477132
2014-06-19,1802.4226614201855
2014-06-20,1819.3790827332411
2014-06-23,1811.321906508095
2014-06-24,1820.1979429733653
2014-06-25,1810.5912320824286
2014-06-26,1835.7282978870498
2014-06-27,1833.2578432635614
2014-06-30,1841.500582498826
2014-07-01,1845.9889534254742
2014-07-02,1864.0007549167435
2014-07-03,1885.4229627016543
2014-07-04,1892.227094292939
2014-07-07,1892.417052979775
2014-07-08,1893.0194303156954
2014-07-09,1864.940031512697
2014-07-10,1870.818910448888
2014-07-11,1877.6671606932
2014-07-14,1891.1121964100153
2014-07-15,1906.1731049921145
2014-07-16,1909.1867212492534
2014-07-17,1904.1795645426546
2014-07-18,1905.7953183580769
2014-07-21,1901.5395933224906
2014-07-22,1935.7108522388658
2014-07-23,1945.5442974153698
2014-07-24,1966.5803797140184
2014-07-25,1989.8935004282675
2014-07-28,2023.5512553900678
2014-07-29,2034.8022137313712
2014-07-30,2037.335840768692
2014-07-31,2051.8500562177737
2014-08-01,2026.410538451616
2014-08-04,2059.1122667979357
2014-08-05,2065.5819635632097
2014-08-06,2074.712429381591
2014-08-07,2050.52814564678
2014-08-08,2040.7636283056534
2014-08-11,2075.337591171516
2014-08-12,2081.32946971847
2014-08-13,2088.712730190471
2014-08-14,2067.2484815292637
2014-08-15,2083.81384481006
2014-08-18,2096.8143358676234
2014-08-19,2109.887211710962
2014-08-20,2111.6901886434603
2014-08-21,2099.5901358653296
2014-08-22,2119.0851515520194
2014-08-25,2110.4798787550135
2014-08-26,2091.825556998207
2014-08-27,2094.6924609368243
2014-08-28,2080.7541414184
2014-08-29,2100.2179113715306
2014-09-01,2118.6840219573164
2014-09-02,2140.902292684388
2014-09-03,2166.775255557813
2014-09-04,2210.6010550859587
2014-09-05,2224.162605447188
2014-09-08,2228.497624783364
2014-09-09,2236.5988858281826
2014-09-10,2223.1873961932306
2014-09-11,2211.854491803576
2014-09-12,2219.6641825215074
2014-09-15,2211.2402250084665
2014-09-16,2168.416434068646
2014-09-17,2183.491811396253
2014-09-18,2187.8101751037975
2014-09-19,2213.716179698293
2014-09-22,2182.0176862651124
2014-09-23,2182.699443588056
2014-09-24,2222.769020051281
2014-09-25,2229.424119028813
2014-09-26,2236.6500415208648
2014-09-29,2227.748447193519
2014-09-30,2233.564444780145
2014-10-01,2240.1085241765427
2014-10-02,2230.187630496811
2014-10-03,2261.078399232532
2014-10-06,2262.014044255518
2014-10-07,2256.8412432917494
2014-10-08,2260.684261385683
2014-10-09,2268.0271142746815
2014-10-10,2262.3346070304533
2014-10-13,2240.343303966353
2014-10-14,2237.130411394143
2014-10-15,2232.5106099947043
2014-10-16,2206.7277112826637
2014-10-17,2208.2739120904184
2014-10-20,2220.317880533968
2014-10-21,2213.314962662238
2014-10-22,2223.4828007828824
2014-10-23,2205.560187991333
2014-10-24,2198.422207055876
2014-10-27,2176.9567354057885
2014-10-28,2212.1791171170976
2014-10-29,2239.3108559088896
2014-10-30,2272.2680848626196
2014-10-31,2313.9254368729594
2014-11-03,2330.2844783406504
2014-11-04,2318.0154686286614
2014-11-05,2323.181373013017
2014-11-06,2333.873963095889
2014-11-07,2325.2502249150516
2014-11-10,2360.5082951368154
2014-11-11,2345.0311773764115
2014-11-12,2362.383810571089
2014-11-13,2361.176385316712
2014-11-14,2362.519388690985
2014-11-17,2355.1034820154678
2014-11-18,2326.5734894159305
2014-11-19,2323.575495345785
2014-11-20,2316.0629916175308
2014-11-21,2365.8574339306906
2014-11-24,2421.818526991637
2014-11-25,2437.91649759137
2014-11-26,2449.0949320184664
2014-11-27,2466.7147011232423
2014-11-28,2479.9967223386425
2014-12-01,2455.671117267543
2014-12-02,2516.025944203519
2014-12-03,2558.413761088988
2014-12-04,2598.3269365547585
2014-12-05,2620.423515739721
2014-12-08,2672.243601292112
2014-12-09,2550.0766011838455
2014-12-10,2629.0128567591432
2014-12-11,2630.089188839144
2014-12-12,2628.8021838339528
2014-12-15,2651.712840266352
2014-12-16,2647.445589280298
2014-12-17,2654.908013239685
2014-12-18,2676.370331072609
2014-12-19,2694.25365282501
2014-12-22,2671.4691204922183
2014-12-23,2638.9188865840356
2014-12-24,2623.9179079207274
2014-12-25,2669.6660079635576
2014-12-26,2715.8671724884116
2014-12-29,2718.6759877101163
2014-12-30,2702.542480539535
2014-12-31,2759.28681273073
2015-01-01,2759.28681273073
2015-01-02,2793.5091048491076
2015-01-05,2872.250476115951
2015-01-06,2888.16184311841
2015-01-07,2919.196417616712
2015-01-08,2894.559080095346
2015-01-09,2871.1881243460807
2015-01-12,2848.7887548872523
2015-01-13,2875.7636269741124
2015-01-14,2857.5598922713093
2015-01-15,2946.9261955895213
2015-01-16,2978.90465673081
2015-01-19,2792.3482358175575
2015-01-20,2866.651897419723
2015-01-21,2950.5834642598297
2015-01-22,3017.77880947373
2015-01-23,3053.832660694011
2015-01-26,3081.113740171308
2015-01-27,3033.251706045352
2015-01-28,3023.8135621523925
2015-01-29,2997.762268365004
2015-01-30,2982.817788880985
2015-02-02,2924.4430237482816
2015-02-03,2943.2038580329054
2015-02-04,2940.6744690328583
2015-02-05,2912.2721815472587
2015-02-06,2892.7576564327064
2015-02-09,2891.755000435795
2015-02-10,2936.775083914743
2015-02-11,2964.0340681094895
2015-02-12,2960.3747837578353
2015-02-13,2989.857894177465
2015-02-16,3020.621498541423
2015-02-17,3034.9226549487375
2015-02-18,3046.6589083637714
2015-02-19,3039.053106418528
2015-02-20,3044.7325708569506
2015-02-23,3048.3901550465193
2015-02-24,3055.2038568882213
2015-02-25,3035.3841210937885
2015-02-26,3125.331179429515
2015-02-27,3130.9944836513628
2015-03-02,3169.8668643261562
2015-03-03,3132.433737592579
2015-03-04,3188.213698816362
2015-03-05,3192.2170017283106
2015-03-06,3227.5119221472305
2015-03-09,3249.57983096838
2015-03-10,3293.774361156334
2015-03-11,3318.3869240948584
2015-03-12,3325.2909024030096
2015-03-13,3374.695028928819
2015-03-16,3417.940538542431
2015-03-17,3453.6906602201207
2015-03-18,3503.971737719681
2015-03-19,3540.172911958936
2015-03-20,3506.4404841647092
2015-03-23,3520.8804241159833
2015-03-24,3550.566702940336
2015-03-25,3521.142303295541
2015-03-26,3527.2509875540018
2015-03-27,3563.3192181002714
2015-03-30,3675.2261474130582
2015-03-31,3704.094578737899
2015-04-01,3768.178743124531
2015-04-02,3775.518046014375
2015-04-03,3805.0859885626387
2015-04-06,3753.0436778283283
2015-04-07,3861.9331915399916
2015-04-08,3981.5642258854955
2015-04-09,4040.832705181231
2015-04-10,4142.7545030349775
2015-04-13,4268.99405606934
2015-04-14,4184.122552064135
2015-04-15,4144.837848743608
2015-04-16,4191.312506224744
2015-04-17,4209.78360738764
2015-04-20,4144.452713851359
2015-04-21,4255.237709589484
2015-04-22,4383.589761227009
2015-04-23,4378.211981286204
2015-04-24,4357.174107478886
2015-04-27,4416.237805484861
2015-04-28,4294.0629501718
2015-04-29,4260.330735583666
2015-04-30,4234.35641998385
2015-05-01,4227.999238696088
2015-05-04,4291.489790038549
2015-05-05,4138.411589642021
2015-05-06,4014.0695199804964
2015-05-07,3949.81982889554
2015-05-08,4081.3877536413547
2015-05-11,4227.923159354156
2015-05-12,4227.233367676471
2015-05-13,4200.075124845621
2015-05-14,4186.35996004684
2015-05-15,4132.839461747401
2015-05-18,4179.033913970025
2015-05-19,4367.155993043331
2015-05-20,4395.555078089109
2015-05-21,4440.873294103343
2015-05-22,4547.888517842196
2015-05-25,4643.04684771797
2015-05-26,4822.128903770149
2015-05-27,4853.968521635734
2015-05-28,4577.78844345322
2015-05-29,4568.153133845083
2015-06-01,4785.8795160251375
2015-06-02,4758.78097546597
2015-06-03,4686.970834149595
2015-06-04,4679.097745128838
2015-06-05,4802.472622753167
2015-06-08,4769.686744368728
2015-06-09,4710.59790831215
2015-06-10,4703.967286837133
2015-06-11,4762.599384562955
2015-06-12,4808.417445956041
2015-06-15,4734.339596066863
2015-06-16,4580.05616692363
2015-06-17,4653.91472097648
2015-06-18,4471.777806115386
2015-06-19,4272.3514399853875
2015-06-22,4259.660798135918
2015-06-23,4436.62587015202
2015-06-24,4525.115670067848
2015-06-25,4386.639044427501
2015-06-26,4111.021972003411
2015-06-29,3930.594050571514
2015-06-30,4115.26649693741
2015-07-01,3974.673015815407
2015-07-02,3785.5936997219824
2015-07-03,3593.6083448626846
2015-07-06,3530.910793902812
2015-07-07,3393.220738066794
2015-07-08,3162.5037398128607
2015-07-09,3392.6978381527006
2015-07-10,3529.3788638578076
2015-07-13,3735.1174193770785
2015-07-14,3726.9159496329767
2015-07-15,3574.1931936898654
2015-07-16,3656.8845827975583
2015-07-17,3823.0272638620113
2015-07-20,3845.9297291784737
2015-07-21,3856.1890478037244
2015-07-22,3876.4934230823856
2015-07-23,3930.286104078932
2015-07-24,3881.5489161755913
2015-07-27,3552.234878928355
2015-07-28,3545.528077045718
2015-07-29,3669.5957216096585
2015-07-30,3624.037616549531
2015-07-31,3580.435244278465
2015-08-03,3571.255393296645
2015-08-04,3688.1543529158857
2015-08-05,3680.345728573262
2015-08-06,3635.4238040228392
2015-08-07,3700.6986666533703
2015-08-10,3835.0924550191103
2015-08-11,3758.2456936880676
2015-08-12,3628.9413996091703
2015-08-13,3699.8687273306928
2015-08-14,3722.654394084112
2015-08-17,3763.052855085608
2015-08-18,3564.706374263584
2015-08-19,3598.8275808651665
2015-08-20,3440.6669728704414
2015-08-21,3257.728864380976
2015-08-24,2927.875499388662
2015-08-25,2809.6940664682566
2015-08-26,2759.1044482057887
2015-08-27,2948.6690557875404
2015-08-28,3069.1855112555654
2015-08-31,3035.47976116902
2015-09-01,2939.6664684051716
2015-09-02,2919.51428732917
2015-09-03,2954.615490164245
2015-09-04,2951.0325941088004
2015-09-07,2907.022763111089
2015-09-08,3002.959472119421
2015-09-09,3096.4945393910957
2015-09-10,3030.0923370018018
2015-09-11,3014.9196198223426
2015-09-14,2907.0586771368
2015-09-15,2793.6525130728123
2015-09-16,2940.5581086543493
2015-09-17,2895.5197037327634
2015-09-18,2912.492370167256
2015-09-21,3015.235878871418
2015-09-22,3050.195302205368
2015-09-23,2975.7369160122753
