Date,KOREA EQUAL WEIGHTED
1999-08-05,1969.4751174978237
1999-08-06,1984.2504040353463
1999-08-09,2010.2692733786273
1999-08-10,2016.939742342449
1999-08-11,1997.989441871918
1999-08-12,2012.2927015372484
1999-08-13,1960.0832464961425
1999-08-16,1945.7749874144795
1999-08-17,1867.281070802539
1999-08-18,1836.9133040074285
1999-08-19,1866.0775337489947
1999-08-20,1872.3004959422592
1999-08-23,1959.54686233989
1999-08-24,1988.5372778371982
1999-08-25,2056.0079728919477
1999-08-26,2044.6432002620802
1999-08-27,2018.460877563311
1999-08-30,1999.347523507019
1999-08-31,1970.1952032430052
1999-09-01,1887.1099475808473
1999-09-02,1822.1866734867042
1999-09-03,1850.1781959187817
1999-09-06,1868.2017011301568
1999-09-07,1905.7274033803787
1999-09-08,1866.6165352312876
1999-09-09,1891.4282618787413
1999-09-10,1955.5682939948224
1999-09-13,1970.7120091710544
1999-09-14,1956.9310910594143
1999-09-15,1940.6475138175356
1999-09-16,1884.8394922428117
1999-09-17,1878.6008131734352
1999-09-20,1886.2315120177946
1999-09-21,1907.9392724862832
1999-09-22,1875.1046315757455
1999-09-23,1887.175608750533
1999-09-24,1876.1158138009357
1999-09-27,1817.4176230115631
1999-09-28,1780.2833291142613
1999-09-29,1706.8416905759207
1999-09-30,1639.8281993041085
1999-10-01,1605.242921363692
1999-10-04,1592.8182657717691
1999-10-05,1532.33028015783
1999-10-06,1602.8260022056531
1999-10-07,1666.513102104887
1999-10-08,1671.9181313558713
1999-10-11,1664.262735511829
1999-10-12,1694.8954786195286
1999-10-13,1699.658386584572
1999-10-14,1710.5098357188567
1999-10-15,1687.7566786589719
1999-10-18,1631.9108735495622
1999-10-19,1614.9367769569276
1999-10-20,1679.2506599146116
1999-10-21,1644.0011718526334
1999-10-22,1655.541405475716
1999-10-25,1596.38738491554
1999-10-26,1599.806078274279
1999-10-27,1600.232657531564
1999-10-28,1648.4374852805984
1999-10-29,1677.833110913329
1999-11-01,1773.0919328945176
1999-11-02,1813.3052509232853
1999-11-03,1798.2260098221857
1999-11-04,1842.1319322473535
1999-11-05,1856.5641041216907
1999-11-08,1871.5670627917098
1999-11-09,1915.5530617840955
1999-11-10,1892.5908188984856
1999-11-11,1918.0130421555957
1999-11-12,1929.7905018383951
1999-11-15,1928.56505794297
1999-11-16,1938.68761281597
1999-11-17,1851.814925599244
1999-11-18,1878.6334614281295
1999-11-19,1918.6778488379352
1999-11-22,1894.6758798478465
1999-11-23,1889.5714666436809
1999-11-24,1883.5441801972204
1999-11-25,1848.57211124467
1999-11-26,1786.5745881865064
1999-11-29,1796.14839488259
1999-11-30,1852.5955721370697
1999-12-01,1842.246972218095
1999-12-02,1880.463446253549
1999-12-03,1873.7628680301586
1999-12-06,1813.7572902580905
1999-12-07,1756.9222145488054
1999-12-08,1778.1497827972398
1999-12-09,1779.487551138893
1999-12-10,1896.3040905294126
1999-12-13,1956.4754123225282
1999-12-14,2007.1819983734465
1999-12-15,1940.8576693491748
1999-12-16,1879.1321937300775
1999-12-17,1849.1421281600053
1999-12-20,1840.0192707766942
1999-12-21,1758.6106681617987
1999-12-22,1731.1174925262674
1999-12-23,1692.6924625519064
1999-12-24,1696.0573076741684
1999-12-27,1662.395689274726
1999-12-28,1682.429982627769
1999-12-29,1687.9756241578352
1999-12-30,1705.5891639685697
1999-12-31,1706.7366146312513
2000-01-03,1693.2736792835542
2000-01-04,1761.3507605030545
2000-01-05,1698.1879306297858
2000-01-06,1594.7198950514774
2000-01-07,1644.660202301031
2000-01-10,1696.0275089048775
2000-01-11,1671.6773842349926
2000-01-12,1657.0926339409955
2000-01-13,1653.3628169855804
2000-01-14,1675.874761762231
2000-01-17,1707.4778566667121
2000-01-18,1656.610450280957
2000-01-19,1549.7842580805363
2000-01-20,1547.2121783256534
2000-01-21,1546.3986258576183
2000-01-24,1573.5986763661185
2000-01-25,1522.7161454889033
2000-01-26,1543.1433326843046
2000-01-27,1649.8514108847958
2000-01-28,1686.9679096866093
2000-01-31,1698.754040583067
2000-02-01,1704.7053446382713
2000-02-02,1755.052953793194
2000-02-03,1758.8840301376229
2000-02-04,1767.565184028127
2000-02-07,1773.902586810062
2000-02-08,1724.9803160507527
2000-02-09,1708.9081772607674
2000-02-10,1660.9220106228136
2000-02-11,1661.2798817168684
2000-02-14,1586.2773780587195
2000-02-15,1539.320947151571
2000-02-16,1551.236379668806
2000-02-17,1587.7255938585513
2000-02-18,1581.7658993452808
2000-02-21,1502.7934608740286
2000-02-22,1458.0798576196207
2000-02-23,1550.3157590255894
2000-02-24,1534.9131644445695
2000-02-25,1576.2004374850285
2000-02-28,1562.233463503982
2000-02-29,1562.9286795366652
2000-03-01,1558.5699199186422
2000-03-02,1637.536204288687
2000-03-03,1621.6849706791716
2000-03-06,1723.8550984243755
2000-03-07,1733.3127079481833
2000-03-08,1729.653827558206
2000-03-09,1681.2197257227947
2000-03-10,1719.252417410476
2000-03-13,1728.1113978811252
2000-03-14,1707.0367980713188
2000-03-15,1665.3950025344413
2000-03-16,1637.1587618354447
2000-03-17,1676.046092743091
2000-03-20,1654.8040225157567
2000-03-21,1630.319659840624
2000-03-22,1693.2069478717428
2000-03-23,1650.1414080763002
2000-03-24,1672.3181406430272
2000-03-27,1681.9644479569627
2000-03-28,1686.9428935994727
2000-03-29,1683.770629275245
2000-03-30,1669.8572013383457
2000-03-31,1652.3067854388917
2000-04-03,1586.5396083158626
2000-04-04,1560.9189561430646
2000-04-05,1541.0621038318072
2000-04-06,1515.156236565214
2000-04-07,1545.2656668878533
2000-04-10,1613.455361704141
2000-04-11,1563.4815158347021
2000-04-12,1566.5338449037677
2000-04-13,1572.8703154191105
2000-04-14,1558.813774296792
2000-04-17,1396.9246529306517
2000-04-18,1474.7658962398139
2000-04-19,1496.1116117026645
2000-04-20,1502.6226074427395
2000-04-21,1527.9497587948697
2000-04-24,1498.8674538717637
2000-04-25,1508.570420673688
2000-04-26,1451.8747151613397
2000-04-27,1424.0395536746346
2000-04-28,1465.7033841027653
2000-05-01,1469.9707099855354
2000-05-02,1479.9767999307164
2000-05-03,1519.640324005567
2000-05-04,1514.7054042444925
2000-05-05,1513.6874000523374
2000-05-08,1533.8760559001864
2000-05-09,1520.6136941774926
2000-05-10,1497.0785478353898
2000-05-11,1505.0556598957714
2000-05-12,1462.0537946553318
2000-05-15,1385.4467910237447
2000-05-16,1397.4966777620918
2000-05-17,1318.5341372934747
2000-05-18,1254.7437447657699
2000-05-19,1243.0145776437462
2000-05-22,1137.5691983406737
2000-05-23,1116.355075509565
2000-05-24,1164.1880293017502
2000-05-25,1261.7618469735605
2000-05-26,1129.2441784728176
2000-05-29,1160.5281781552053
2000-05-30,1209.6589298570211
2000-05-31,1263.2171080273865
2000-06-01,1247.350676056859
2000-06-02,1270.2932136485415
2000-06-05,1390.0055578577037
2000-06-06,1370.3578273495684
2000-06-07,1437.0123172335698
2000-06-08,1403.0300762680683
2000-06-09,1435.4967366719914
2000-06-12,1482.3173356188806
2000-06-13,1371.6768595370827
2000-06-14,1358.8285091840903
2000-06-15,1263.1233221416103
2000-06-16,1245.6283080473775
2000-06-19,1223.0596967214954
2000-06-20,1298.1152153969679
2000-06-21,1323.1740138030616
2000-06-22,1342.1576267071798
2000-06-23,1353.1982506334564
2000-06-26,1382.3956489603802
2000-06-27,1411.299863678746
2000-06-28,1425.8177683162269
2000-06-29,1403.764443841981
2000-06-30,1417.9125845484616
2000-07-03,1477.153090391035
2000-07-04,1453.8399434160583
2000-07-05,1456.208954637388
2000-07-06,1500.4449154129275
2000-07-07,1534.86314303612
2000-07-10,1548.9349904768007
2000-07-11,1511.4869435776116
2000-07-12,1527.321095854247
2000-07-13,1543.8320309603985
2000-07-14,1503.3558088468926
2000-07-17,1507.147796954789
2000-07-18,1453.4743437819482
2000-07-19,1436.8547001819416
2000-07-20,1414.280326890912
2000-07-21,1410.049238344257
2000-07-24,1312.400295552654
2000-07-25,1319.1792215066919
2000-07-26,1320.393228617314
2000-07-27,1307.6666611813696
2000-07-28,1281.7666047030882
2000-07-31,1305.5870279642463
2000-08-01,1345.4938503631665
2000-08-02,1377.7625704760662
2000-08-03,1384.868894973736
2000-08-04,1351.332000919028
2000-08-07,1286.1206485776163
2000-08-08,1279.6842840977502
2000-08-09,1344.1489891636434
2000-08-10,1362.6943871736219
2000-08-11,1368.9129321792398
2000-08-14,1405.754234241265
2000-08-15,1392.105379879104
2000-08-16,1420.2176680259633
2000-08-17,1402.4993558162782
2000-08-18,1398.8326892324462
2000-08-21,1387.0929202348382
2000-08-22,1420.9051951046806
2000-08-23,1398.078956298921
2000-08-24,1384.2935136355127
2000-08-25,1396.1705861023995
2000-08-28,1425.8714271774822
2000-08-29,1436.4968589303899
2000-08-30,1426.2003498510107
2000-08-31,1386.634506984097
2000-09-01,1383.4414123839877
2000-09-04,1368.8182509738317
2000-09-05,1398.7412970025641
2000-09-06,1402.9814894234496
2000-09-07,1372.580637037037
2000-09-08,1387.6075513348255
2000-09-11,1395.0141360831894
2000-09-12,1396.7970053171753
2000-09-13,1389.9501433747578
2000-09-14,1387.9309795156519
2000-09-15,1347.058769898398
2000-09-18,1217.0789009162079
2000-09-19,1204.1902720137164
2000-09-20,1264.1010114846406
2000-09-21,1221.467644015327
2000-09-22,1100.502543796676
2000-09-25,1191.5766362782483
2000-09-26,1193.315233956247
2000-09-27,1232.8234522464286
2000-09-28,1227.8654698401963
2000-09-29,1243.720525854486
2000-10-02,1214.1435652184891
2000-10-03,1220.9841224354186
2000-10-04,1241.080698568426
2000-10-05,1258.6505556311258
2000-10-06,1259.0982289136882
2000-10-09,1227.4125984940383
2000-10-10,1223.91231580399
2000-10-11,1163.4714810286519
2000-10-12,1137.8349312460748
2000-10-13,1102.7665768443492
2000-10-16,1172.8382187567593
2000-10-17,1088.5639994230964
2000-10-18,1093.3367731898213
2000-10-19,1093.25482997615
2000-10-20,1143.1504941014252
2000-10-23,1095.600932064768
2000-10-24,1123.2967332742155
2000-10-25,1124.0358861378884
2000-10-26,1098.4194689028873
2000-10-27,1072.6415304538866
2000-10-30,1044.2672404248085
2000-10-31,1056.6436600253458
2000-11-01,1107.3292031921962
2000-11-02,1130.6451141531143
2000-11-03,1123.0002949372265
2000-11-06,1124.316834425839
2000-11-07,1103.470146398481
2000-11-08,1110.2785099425146
2000-11-09,1121.036979298827
2000-11-10,1123.5609112884933
2000-11-13,1070.4969937571457
2000-11-14,1099.6906348720677
2000-11-15,1111.4384240853863
2000-11-16,1106.8765546317504
2000-11-17,1099.2049756745214
2000-11-20,1066.0593425305767
2000-11-21,1033.4145682014835
2000-11-22,1006.1619390921637
2000-11-23,963.7267539203892
2000-11-24,997.5091815216191
2000-11-27,1018.4762078634672
2000-11-28,985.8256417210176
2000-11-29,937.8103899595859
2000-11-30,904.5202084880996
2000-12-01,910.2389597848231
2000-12-04,864.1544030980829
2000-12-05,901.2894669199884
2000-12-06,904.296113346285
2000-12-07,904.2117461046461
2000-12-08,936.1904461251287
2000-12-11,979.1002287590903
2000-12-12,954.7920455982317
2000-12-13,970.9048851336092
2000-12-14,942.1761341840956
2000-12-15,911.0164710890111
2000-12-18,910.4421697292707
2000-12-19,889.3484119173049
2000-12-20,835.6781858775302
2000-12-21,807.1096467205233
2000-12-22,772.7994713406458
2000-12-25,772.7994713406458
2000-12-26,771.132675079233
2000-12-27,765.9012851567918
2000-12-28,773.6022662472295
2000-12-29,755.2295867608515
2001-01-01,755.2295867608515
2001-01-02,772.0919784638652
2001-01-03,793.5361304366984
2001-01-04,856.025622427788
2001-01-05,908.161797731341
2001-01-08,929.5407031308101
2001-01-09,972.9192182679096
2001-01-10,892.8673175074811
2001-01-11,905.4054477205406
2001-01-12,940.6334561197577
2001-01-15,975.1734279817618
2001-01-16,1002.3959562236373
2001-01-17,998.3653670165883
2001-01-18,977.279909549689
2001-01-19,1021.225021635004
2001-01-22,1069.9388994763128
2001-01-23,1065.4962466065151
2001-01-24,1083.3258703021775
2001-01-25,1085.5684028572446
2001-01-26,1037.4217524295132
2001-01-29,1067.4766000922616
2001-01-30,1044.7449098374216
2001-01-31,1089.355554172198
2001-02-01,1059.1104172896885
2001-02-02,1068.636601796556
2001-02-05,988.8478170419165
2001-02-06,1023.2295914043665
2001-02-07,991.9098090773931
2001-02-08,1031.7483266815436
2001-02-09,1048.2124151062922
2001-02-12,1054.3790631852023
2001-02-13,1081.7816267193568
2001-02-14,1115.4600321651337
2001-02-15,1140.904242760869
2001-02-16,1125.7862542119565
2001-02-19,1116.2486697036038
2001-02-20,1178.6043729349303
2001-02-21,1146.9440417818178
2001-02-22,1129.8460412287768
2001-02-23,1125.152076377623
2001-02-26,1137.4071188178802
2001-02-27,1101.8845269029346
2001-02-28,1094.691789719529
2001-03-01,1076.8744519403906
2001-03-02,1010.2027373358608
2001-03-05,1016.3232743967117
2001-03-06,1022.4358021546296
2001-03-07,1022.8999406649828
2001-03-08,1041.1615820072634
2001-03-09,1022.4402129349626
2001-03-12,974.3271538625198
2001-03-13,943.4866388541477
2001-03-14,977.9461601965687
2001-03-15,968.1756455052371
2001-03-16,971.3577714815972
2001-03-19,973.9041699523101
2001-03-20,968.1016768246297
2001-03-21,965.3810992235485
2001-03-22,959.1558475220137
2001-03-23,971.0680973660685
2001-03-26,988.283462368015
2001-03-27,959.6175098182833
2001-03-28,959.9570516526563
2001-03-29,943.359561098758
2001-03-30,933.1727067984381
2001-04-02,917.0820851617171
2001-04-03,897.6821483968364
2001-04-04,847.4988049067703
2001-04-05,853.3592695402992
2001-04-06,882.7443412708171
2001-04-09,866.8488189577948
2001-04-10,868.9352183129099
2001-04-11,902.1080831288896
2001-04-12,911.0483049233939
2001-04-13,913.2900284062416
2001-04-16,904.3687834255722
2001-04-17,912.9821058494268
2001-04-18,977.1178505018441
2001-04-19,1000.0623045809941
2001-04-20,970.6741906023381
2001-04-23,994.0398883325418
2001-04-24,995.0837881462667
2001-04-25,1003.6813236228177
2001-04-26,984.0394270872362
2001-04-27,979.1017808431891
2001-04-30,1033.4206107902867
2001-05-01,1027.9708751709718
2001-05-02,1057.9944475514812
2001-05-03,1061.0534505162111
2001-05-04,1078.3223960790244
2001-05-07,1111.5159135119497
2001-05-08,1109.9203861830254
2001-05-09,1087.8327676746803
2001-05-10,1098.138421502044
2001-05-11,1125.683449463892
2001-05-14,1137.4755056429467
2001-05-15,1120.8093897408767
2001-05-16,1093.8261783519981
2001-05-17,1152.2282695261922
2001-05-18,1174.4391353681287
2001-05-21,1211.06784287245
2001-05-22,1226.985755666332
2001-05-23,1269.0963600244443
2001-05-24,1286.000643636019
2001-05-25,1293.9358173226944
2001-05-28,1264.5146694302132
2001-05-29,1306.733424520313
2001-05-30,1306.0671287204211
2001-05-31,1300.5681459837172
2001-06-01,1283.548470133333
2001-06-04,1280.7978575651716
2001-06-05,1247.4234013086889
2001-06-06,1250.2367009049442
2001-06-07,1246.362718733687
2001-06-08,1297.5628201502495
2001-06-11,1284.0961122464093
2001-06-12,1270.9703262377
2001-06-13,1282.494535756315
2001-06-14,1280.8048476692124
2001-06-15,1287.688807723616
2001-06-18,1272.1443968591166
2001-06-19,1254.6320576615856
2001-06-20,1239.701215853224
2001-06-21,1234.5594633917985
2001-06-22,1240.952131499271
2001-06-25,1235.481040414871
2001-06-26,1214.092796178872
2001-06-27,1226.8464572638886
2001-06-28,1232.5055164703592
2001-06-29,1258.4089575762296
2001-07-02,1254.4802186281051
2001-07-03,1251.8769019401182
2001-07-04,1256.45113481861
2001-07-05,1262.0602458044236
2001-07-06,1222.1514023555942
2001-07-09,1172.9350747621274
2001-07-10,1160.1503694796238
2001-07-11,1123.6429106604674
2001-07-12,1165.5842547068019
2001-07-13,1132.928358113314
2001-07-16,1126.1010840567396
2001-07-17,1129.0087526189243
2001-07-18,1073.2878677501385
2001-07-19,1078.4232111260972
2001-07-20,1053.1958750772133
2001-07-23,1019.6556813474995
2001-07-24,1017.6313814488592
2001-07-25,1004.3959259276028
2001-07-26,1033.9327814586059
2001-07-27,1064.0970513109728
2001-07-30,1036.6563394932507
2001-07-31,1059.2893206239962
2001-08-01,1100.807935438033
2001-08-02,1112.0042484785727
2001-08-03,1110.518328330778
2001-08-06,1119.9001498071332
2001-08-07,1130.009070524562
2001-08-08,1132.4710426077895
2001-08-09,1087.086391706959
2001-08-10,1093.6700782837675
2001-08-13,1090.917753870163
2001-08-14,1118.149135489498
2001-08-15,1101.3357855211013
2001-08-16,1114.6880361121775
2001-08-17,1102.1641040749116
2001-08-20,1077.1172771439433
2001-08-21,1083.7300840762257
2001-08-22,1086.7703270513985
2001-08-23,1082.0340600289271
2001-08-24,1087.9607093687493
2001-08-27,1105.9557908912473
2001-08-28,1102.8988112622774
2001-08-29,1071.584616493585
2001-08-30,1065.282163489729
2001-08-31,1021.7649264851453
2001-09-03,1014.5014780669767
2001-09-04,1061.949423407809
2001-09-05,1053.1096652131444
2001-09-06,1059.262294258603
2001-09-07,1050.8260260499621
2001-09-10,1042.4675069931966
2001-09-11,1014.7274935824645
2001-09-12,889.3306304394212
2001-09-13,923.1110042331095
2001-09-14,861.4623543692915
2001-09-17,815.4780793181644
2001-09-18,860.7699150394119
2001-09-19,857.5731571504479
2001-09-20,850.3678972025781
2001-09-21,857.7944198197879
2001-09-24,865.8898416872165
2001-09-25,836.3566394653145
2001-09-26,845.6305306704536
2001-09-27,855.4731570841107
2001-09-28,891.6765917122192
2001-10-01,886.8077668148061
2001-10-02,881.8748103416641
2001-10-03,876.3045249443966
2001-10-04,924.3681321934645
2001-10-05,911.3262246658894
2001-10-08,898.0359678644526
2001-10-09,924.4273156619104
2001-10-10,925.9163684370906
2001-10-11,958.0328162264226
2001-10-12,963.8519001833733
2001-10-15,972.5323966489763
2001-10-16,986.622469458255
2001-10-17,997.016421159919
2001-10-18,992.9470902576124
2001-10-19,1001.7001234634698
2001-10-22,1016.2394541746535
2001-10-23,1017.8795972898167
2001-10-24,1037.105618081298
2001-10-25,1035.024657835121
2001-10-26,1041.4722768452325
2001-10-29,1026.4046977218968
2001-10-30,988.3731178961212
2001-10-31,1008.0594692976016
2001-11-01,1014.1552256695658
2001-11-02,1027.4613794474935
2001-11-05,1062.5434640441215
2001-11-06,1070.5985160445478
2001-11-07,1060.1485837671412
2001-11-08,1090.8125583444823
2001-11-09,1108.6592515822986
2001-11-12,1136.1899209298367
2001-11-13,1151.6669781890305
2001-11-14,1179.1260588299122
2001-11-15,1181.3631360221402
2001-11-16,1184.7178489081023
2001-11-19,1212.3031578317066
2001-11-20,1191.5488986786597
2001-11-21,1203.5214735424863
2001-11-22,1226.6017932436903
2001-11-23,1273.6607723403704
2001-11-26,1352.3818106329286
2001-11-27,1341.2390466298232
2001-11-28,1246.619328965583
2001-11-29,1273.0554500956096
2001-11-30,1293.4807732010042
2001-12-03,1328.1341485784517
2001-12-04,1311.856978270784
2001-12-05,1370.783696539039
2001-12-06,1371.88292164457
2001-12-07,1411.3184852906534
2001-12-10,1369.9114164174052
2001-12-11,1361.3044978875892
2001-12-12,1380.967590979748
2001-12-13,1375.279310647503
2001-12-14,1338.0794102387972
2001-12-17,1278.8557631406409
2001-12-18,1253.9607809554154
2001-12-19,1259.0934051590082
2001-12-20,1292.5975941117388
2001-12-21,1265.6431007261044
2001-12-24,1281.5086883243587
2001-12-25,1281.5086883243587
2001-12-26,1287.3405868742939
2001-12-27,1283.678443208976
2001-12-28,1349.6430964722297
2001-12-31,1346.1728275299604
2002-01-01,1346.1728275299604
2002-01-02,1369.051032350011
2002-01-03,1388.9181239177813
2002-01-04,1427.1692859157858
2002-01-07,1451.0119722652666
2002-01-08,1419.3837739092592
2002-01-09,1460.4175103699336
2002-01-10,1428.4382768136445
2002-01-11,1411.1795294111785
2002-01-14,1432.4403838239248
2002-01-15,1385.8745993696664
2002-01-16,1397.0309265519293
2002-01-17,1411.192596613489
2002-01-18,1391.239833489768
2002-01-21,1423.7476698802454
2002-01-22,1424.438381270816
2002-01-23,1471.952261942088
2002-01-24,1521.9200272042092
2002-01-25,1582.2331601083258
2002-01-28,1645.1138068093687
2002-01-29,1640.6202759415926
2002-01-30,1577.3706883249345
2002-01-31,1583.5018148942522
2002-02-01,1544.5481927302426
2002-02-04,1490.889220407174
2002-02-05,1506.7890844752303
2002-02-06,1520.8631354396146
2002-02-07,1491.2373335723642
2002-02-08,1507.5153389045875
2002-02-11,1492.954433999434
2002-02-12,1495.0838190319525
2002-02-13,1501.8527812477544
2002-02-14,1620.742388073678
2002-02-15,1613.0534439731719
2002-02-18,1641.5268430166493
2002-02-19,1606.8119037230952
2002-02-20,1610.217327879227
2002-02-21,1633.1144257654105
2002-02-22,1620.915922204103
2002-02-25,1625.0850400784504
2002-02-26,1656.4762345600022
2002-02-27,1704.8532252681941
2002-02-28,1721.6391629879313
2002-03-01,1720.281446906796
2002-03-04,1759.537601076063
2002-03-05,1767.9924273216348
2002-03-06,1768.3088756005404
2002-03-07,1739.8400132205147
2002-03-08,1743.9633835936381
2002-03-11,1758.1147952188637
2002-03-12,1805.3244294627561
2002-03-13,1822.1501461846738
2002-03-14,1837.346857510846
2002-03-15,1866.1212595544835
2002-03-18,1891.8765135461415
2002-03-19,1927.5250203041596
2002-03-20,1901.6690986844558
2002-03-21,1901.46277082054
2002-03-22,1943.484216758873
2002-03-25,1915.27360637421
2002-03-26,1901.5189717885314
2002-03-27,1950.390222887603
2002-03-28,1941.4286268523908
2002-03-29,1938.8397778745295
2002-04-01,1837.7059065791143
2002-04-02,1883.4946300500756
2002-04-03,1907.8648762081864
2002-04-04,1924.4587469709602
2002-04-05,1930.1223642339542
2002-04-08,1923.4665380122553
2002-04-09,1869.7606048343494
2002-04-10,1783.8548299337544
2002-04-11,1792.280818300777
2002-04-12,1803.9511847650117
2002-04-15,1840.4371071025068
2002-04-16,1861.7437431832816
2002-04-17,1913.8304637268352
2002-04-18,1928.0039154086896
2002-04-19,1917.0840289493926
2002-04-22,1905.090789427404
2002-04-23,1870.7896440500153
2002-04-24,1822.7288836202486
2002-04-25,1721.342841341362
2002-04-26,1746.8982399286879
2002-04-29,1677.1580298970694
2002-04-30,1677.028468328714
2002-05-01,1667.5903253266433
2002-05-02,1740.2973595772096
2002-05-03,1717.9276937651823
2002-05-06,1669.9839227276773
2002-05-07,1672.0455204520295
2002-05-08,1711.263555732714
2002-05-09,1709.1736116983966
2002-05-10,1670.3809881481873
2002-05-13,1670.0101289519146
2002-05-14,1706.1404043504087
2002-05-15,1752.0068384638566
2002-05-16,1749.6365810650764
2002-05-17,1786.0763138623158
2002-05-20,1772.5124041937286
2002-05-21,1706.0394495851488
2002-05-22,1737.3639862027264
2002-05-23,1696.7714444476082
2002-05-24,1714.6418508901936
2002-05-27,1702.565867999361
2002-05-28,1689.807887730786
2002-05-29,1659.3347920031981
2002-05-30,1618.6004684747395
2002-05-31,1600.6419175130288
