Date,CHILE EQUAL WEIGHTED
1999-08-04,1558.6974689105843
1999-08-05,1549.1471497888351
1999-08-06,1552.2565352873069
1999-08-09,1553.8407051629179
1999-08-10,1534.9918766679505
1999-08-11,1538.5745104385346
1999-08-12,1541.3591473213846
1999-08-13,1553.0124513657213
1999-08-16,1547.4458741393214
1999-08-17,1551.4486045300555
1999-08-18,1528.8468554572232
1999-08-19,1500.7613093534524
1999-08-20,1498.654820472654
1999-08-23,1511.9089098774216
1999-08-24,1517.8011506432122
1999-08-25,1544.3234591326354
1999-08-26,1553.2032949969566
1999-08-27,1542.8913283302984
1999-08-30,1548.2867333401969
1999-08-31,1533.753226448715
1999-09-01,1542.306664398123
1999-09-02,1521.462621905882
1999-09-03,1547.6212424025773
1999-09-06,1551.278883833856
1999-09-07,1555.3592705445067
1999-09-08,1560.7611751090703
1999-09-09,1577.2694898284778
1999-09-10,1584.2181033445152
1999-09-13,1596.3079899703064
1999-09-14,1597.9129995031667
1999-09-15,1594.8484814605981
1999-09-16,1588.5133001426273
1999-09-17,1584.4174078362084
1999-09-20,1585.426444123825
1999-09-21,1563.4225315762928
1999-09-22,1552.1932327429238
1999-09-23,1550.4927933699403
1999-09-24,1539.5812337742277
1999-09-27,1545.1215914053826
1999-09-28,1525.3000823665086
1999-09-29,1495.6462671301906
1999-09-30,1489.5659366620569
1999-10-01,1480.7686043219462
1999-10-04,1495.6721295505547
1999-10-05,1507.2081954082964
1999-10-06,1501.3814131743607
1999-10-07,1494.461594168403
1999-10-08,1496.8724479121352
1999-10-11,1491.4397232860908
1999-10-12,1478.9983163297945
1999-10-13,1459.5701661545259
1999-10-14,1448.570497404025
1999-10-15,1402.9372848552132
1999-10-18,1380.5100362964974
1999-10-19,1395.790953754982
1999-10-20,1419.326097963513
1999-10-21,1424.821931999027
1999-10-22,1449.9025529030462
1999-10-25,1445.430374083637
1999-10-26,1452.874936336309
1999-10-27,1451.21257178592
1999-10-28,1464.3721054040896
1999-10-29,1494.4108686512104
1999-11-01,1496.9745470534715
1999-11-02,1508.222332792833
1999-11-03,1525.2501953898197
1999-11-04,1526.511590690289
1999-11-05,1546.4610161335518
1999-11-08,1554.4564720438098
1999-11-09,1573.9586350777824
1999-11-10,1565.8524628124367
1999-11-11,1583.8475635263876
1999-11-12,1603.536441913221
1999-11-15,1626.1576991699426
1999-11-16,1639.0251795668914
1999-11-17,1607.604224571303
1999-11-18,1628.6817973489872
1999-11-19,1630.669936883838
1999-11-22,1621.5323708337758
1999-11-23,1626.7072909213643
1999-11-24,1627.626337797347
1999-11-25,1633.9190664582202
1999-11-26,1659.590433939851
1999-11-29,1688.170941158494
1999-11-30,1693.3192563787204
1999-12-01,1717.2899241101843
1999-12-02,1733.8816091874107
1999-12-03,1768.0900511303435
1999-12-06,1732.1047156683028
1999-12-07,1734.6222825051002
1999-12-08,1731.4057867877727
1999-12-09,1734.953054535608
1999-12-10,1738.665146735878
1999-12-13,1762.1696076334279
1999-12-14,1774.4778397020261
1999-12-15,1778.5489964837693
1999-12-16,1763.5614850031197
1999-12-17,1798.9647877090483
1999-12-20,1808.3730790011148
1999-12-21,1812.0426707184474
1999-12-22,1821.297570968896
1999-12-23,1818.385647187413
1999-12-24,1828.9944208970383
1999-12-27,1846.1361042808887
1999-12-28,1848.7009399457147
1999-12-29,1868.5020915597943
1999-12-30,1886.3965561517366
1999-12-31,1886.3965561517366
2000-01-03,1900.062651679071
2000-01-04,1858.3266471566023
2000-01-05,1859.8383673763701
2000-01-06,1864.5212099919368
2000-01-07,1901.7320630742395
2000-01-10,1942.4202871849682
2000-01-11,1931.2388742126025
2000-01-12,1967.362181364162
2000-01-13,2036.2014497333157
2000-01-14,2102.3921246747063
2000-01-17,2151.374143603502
2000-01-18,2136.8726236586886
2000-01-19,2138.8770166621957
2000-01-20,2138.3665500860643
2000-01-21,2163.008357328943
2000-01-24,2150.285561042879
2000-01-25,2109.2385744686812
2000-01-26,2117.040718132731
2000-01-27,2115.6286121152734
2000-01-28,2132.3784389797434
2000-01-31,2123.249492217347
2000-02-01,2128.578542356573
2000-02-02,2151.02498849273
2000-02-03,2165.0403855418
2000-02-04,2211.3640140766056
2000-02-07,2225.581766132891
2000-02-08,2235.1050690836014
2000-02-09,2232.2568034733285
2000-02-10,2231.404373665878
2000-02-11,2248.6531856541187
2000-02-14,2243.6403668578873
2000-02-15,2213.4615040690014
2000-02-16,2195.745736948653
2000-02-17,2183.8017565377822
2000-02-18,2145.613193628976
2000-02-21,2132.747324279104
2000-02-22,2064.621294191177
2000-02-23,2068.8023792731315
2000-02-24,2059.8444015812656
2000-02-25,2073.0145176947112
2000-02-28,2111.5543830982283
2000-02-29,2133.573031499958
2000-03-01,2149.744354308661
2000-03-02,2161.663317016609
2000-03-03,2192.1535355909195
2000-03-06,2181.555011083586
2000-03-07,2162.830973350688
2000-03-08,2163.2167860100576
2000-03-09,2136.6402250179194
2000-03-10,2139.882377959772
2000-03-13,2111.441216403516
2000-03-14,2108.8282922071458
2000-03-15,2089.924897220208
2000-03-16,2090.0345897617076
2000-03-17,2104.5970915724247
2000-03-20,2091.8198151117676
2000-03-21,2082.2200409356537
2000-03-22,2084.713005419875
2000-03-23,2071.6187751540274
2000-03-24,2076.38461793163
2000-03-27,2092.3213385286253
2000-03-28,2078.6950752156436
2000-03-29,2095.2281996945235
2000-03-30,2113.5923134806785
2000-03-31,2111.724052799887
2000-04-03,2094.0481691774607
2000-04-04,2061.1256479494473
2000-04-05,2049.163362209826
2000-04-06,2064.7958574701097
2000-04-07,2085.076021404143
2000-04-10,2084.880115956309
2000-04-11,2075.193937836949
2000-04-12,2063.674255843079
2000-04-13,2053.2368418234514
2000-04-14,2004.8802201521742
2000-04-17,1974.651511407525
2000-04-18,2016.965905386899
2000-04-19,2036.908194105275
2000-04-20,2052.642525860611
2000-04-21,2052.642525860611
2000-04-24,2029.809790231183
2000-04-25,2081.698005682911
2000-04-26,2081.502847836365
2000-04-27,2100.1058559559797
2000-04-28,2087.033849708021
2000-05-01,2093.5816771757313
2000-05-02,2097.639231696588
2000-05-03,2099.9956094791232
2000-05-04,2084.8578095987596
2000-05-05,2091.142187087447
2000-05-08,2066.255804345194
2000-05-09,2047.3936113660268
2000-05-10,2005.493236103154
2000-05-11,2042.1012964835186
2000-05-12,2098.6540316018604
2000-05-15,2145.5983515782327
2000-05-16,2185.0109733816425
2000-05-17,2207.5284739362387
2000-05-18,2180.053170743551
2000-05-19,2160.6228191197256
2000-05-22,2092.159046605142
2000-05-23,2075.240424417567
2000-05-24,2078.105970670393
2000-05-25,2051.589474316181
2000-05-26,2008.0700343966678
2000-05-29,1993.6611404436223
2000-05-30,1998.3280225122367
2000-05-31,2018.9563614097124
2000-06-01,2025.1137349639018
2000-06-02,2013.2672052267258
2000-06-05,1982.5325527246246
2000-06-06,1942.4583523334388
2000-06-07,1924.1204410397875
2000-06-08,1931.1269747032804
2000-06-09,1934.7634780749393
2000-06-12,1911.3402719576268
2000-06-13,1889.3908259329726
2000-06-14,1902.8395471374135
2000-06-15,1898.9940751455995
2000-06-16,1889.1796718195028
2000-06-19,1890.2617325531667
2000-06-20,1886.1394255130892
2000-06-21,1895.2966459904667
2000-06-22,1900.7566696652268
2000-06-23,1900.637863828753
2000-06-26,1899.4208714395559
2000-06-27,1906.6798336700442
2000-06-28,1898.332897315457
2000-06-29,1881.086373498921
2000-06-30,1885.8400411558546
2000-07-03,1916.7892778288272
2000-07-04,1924.204017723337
2000-07-05,1914.732259154532
2000-07-06,1906.4997126894032
2000-07-07,1916.2239705886036
2000-07-10,1917.9525079971002
2000-07-11,1917.5003188012347
2000-07-12,1928.16665798812
2000-07-13,1920.0652101502849
2000-07-14,1907.8328107363818
2000-07-17,1911.1418007358295
2000-07-18,1895.4647756540694
2000-07-19,1901.7941674718898
2000-07-20,1912.1458413617465
2000-07-21,1900.1597728291827
2000-07-24,1887.8100834201352
2000-07-25,1865.1197934833972
2000-07-26,1851.4259939021272
2000-07-27,1856.1335227196096
2000-07-28,1860.8541194670345
2000-07-31,1855.963789796657
2000-08-01,1898.3387319028147
2000-08-02,1948.5946206930862
2000-08-03,1982.194805651049
2000-08-04,1962.7798040792334
2000-08-07,1958.0703678233094
2000-08-08,1984.8962604313754
2000-08-09,2010.2542335804171
2000-08-10,1987.4300384740272
2000-08-11,2003.5506605513913
2000-08-14,2021.27417002051
2000-08-15,2004.3305801520514
2000-08-16,2000.2468181497557
2000-08-17,1983.9730301037664
2000-08-18,1995.7072194426742
2000-08-21,1989.2216204379797
2000-08-22,2017.0467442551546
2000-08-23,2025.3914580968894
2000-08-24,1995.3452824788951
2000-08-25,1977.7135456138328
2000-08-28,2000.8757366281848
2000-08-29,1985.426417892086
2000-08-30,1967.6153061544946
2000-08-31,1966.0368152263786
2000-09-01,1953.3560366545635
2000-09-04,1950.782274282933
2000-09-05,1961.896595675266
2000-09-06,1962.787570781927
2000-09-07,1974.8817722597678
2000-09-08,2002.9722386034675
2000-09-11,2009.1268817713708
2000-09-12,2005.204541838517
2000-09-13,1996.9289196536308
2000-09-14,2022.9939346476312
2000-09-15,2025.2425541865869
2000-09-18,2041.3916569589571
2000-09-19,2043.3048637602305
2000-09-20,2032.1719634273484
2000-09-21,2007.5163371572316
2000-09-22,1939.0251313111958
2000-09-25,1974.2856676115716
2000-09-26,1925.6076857430844
2000-09-27,1908.4342099420926
2000-09-28,1917.5627551555826
2000-09-29,1930.5409091440963
2000-10-02,1924.9636999377042
2000-10-03,1934.3104585911992
2000-10-04,1924.5020388596056
2000-10-05,1938.6852986660847
2000-10-06,1935.1070545551754
2000-10-09,1931.3871273624795
2000-10-10,1923.4606403916878
2000-10-11,1878.5182870593746
2000-10-12,1865.1981117060873
2000-10-13,1873.2604952489419
2000-10-16,1900.7317382639012
2000-10-17,1869.6166867944594
2000-10-18,1845.6915570013873
2000-10-19,1871.3732027997817
2000-10-20,1882.9920263920133
2000-10-23,1894.9173400197924
2000-10-24,1901.8870514226899
2000-10-25,1921.3537295684898
2000-10-26,1910.9168435284628
2000-10-27,1900.2754530730724
2000-10-30,1899.6256873432214
2000-10-31,1927.3804310469582
2000-11-01,1905.2403012236796
2000-11-02,1911.2718775767053
2000-11-03,1925.0005705582926
2000-11-06,1946.8882648425338
2000-11-07,1952.9269465656212
2000-11-08,1970.3189187023208
2000-11-09,1959.9263460510276
2000-11-10,1938.7443923508704
2000-11-13,1940.4640524463161
2000-11-14,1951.3020074021392
2000-11-15,1939.626100198809
2000-11-16,1951.5494162449452
2000-11-17,1945.1826910844013
2000-11-20,1949.6370522495074
2000-11-21,1965.9448192181005
2000-11-22,1955.7309592741917
2000-11-23,1959.9068772870296
2000-11-24,1979.5329537560576
2000-11-27,1966.6948108677104
2000-11-28,1935.568396940516
2000-11-29,1929.270316914264
2000-11-30,1901.1567184352602
2000-12-01,1892.4975198280963
2000-12-04,1871.1571409715116
2000-12-05,1900.188013712215
2000-12-06,1892.001229200373
2000-12-07,1870.68042809488
2000-12-08,1874.261484035155
2000-12-11,1904.5449655152088
2000-12-12,1921.545946280792
2000-12-13,1928.3273932994446
2000-12-14,1907.6641533131287
2000-12-15,1883.7726191507418
2000-12-18,1886.9736247540661
2000-12-19,1900.9241049996276
2000-12-20,1853.418574492634
2000-12-21,1837.7011587783115
2000-12-22,1819.745685989556
2000-12-25,1819.745685989556
2000-12-26,1792.1149080675805
2000-12-27,1792.7621450242498
2000-12-28,1821.3346221530153
2000-12-29,1796.1228146864473
2001-01-01,1796.1228146864473
2001-01-02,1788.502015558512
2001-01-03,1811.1484580903996
2001-01-04,1841.5242971830594
2001-01-05,1850.2756018079735
2001-01-08,1852.3465843912224
2001-01-09,1866.5792553874724
2001-01-10,1871.2935520078106
2001-01-11,1871.6169340529864
2001-01-12,1889.8430689520906
2001-01-15,1911.2718048080121
2001-01-16,1919.5191312814738
2001-01-17,1956.2905275760747
2001-01-18,1953.1166326198193
2001-01-19,1992.9331247574155
2001-01-22,2005.2727043119094
2001-01-23,2008.1129726562542
2001-01-24,2028.5912962309292
2001-01-25,2033.597499817429
2001-01-26,2023.1145202898124
2001-01-29,2035.9370306582266
2001-01-30,2031.6482554422541
2001-01-31,2030.2411308886617
2001-02-01,2012.013277432839
2001-02-02,2017.295185196788
2001-02-05,1994.1526585837914
2001-02-06,2006.848815972469
2001-02-07,1982.7714164775107
2001-02-08,2017.635708182797
2001-02-09,2004.1300954318658
2001-02-12,1980.205737331761
2001-02-13,2001.8777362493277
2001-02-14,1989.4313947740798
2001-02-15,2023.347421462061
2001-02-16,1989.1350719657123
2001-02-19,1977.2505238530998
2001-02-20,2008.0133611755687
2001-02-21,1974.453412762114
2001-02-22,1963.9602591174876
2001-02-23,1944.9110247216354
2001-02-26,1956.700623440575
2001-02-27,1929.1046325577627
2001-02-28,1905.1389078897676
2001-03-01,1879.3651763152811
2001-03-02,1852.5771867967612
2001-03-05,1849.5297937366086
2001-03-06,1859.5481515786757
2001-03-07,1896.3013766265042
2001-03-08,1901.1833714778013
2001-03-09,1890.3053024313883
2001-03-12,1876.5155836140457
2001-03-13,1909.9389720208792
2001-03-14,1924.3626985451233
2001-03-15,1932.3323738648332
2001-03-16,1934.6973623184763
2001-03-19,1935.6416986229165
2001-03-20,1936.4368474195421
2001-03-21,1934.352597100825
2001-03-22,1927.6550654293135
2001-03-23,1888.8116263013385
2001-03-26,1901.0090506921397
2001-03-27,1890.0133349130117
2001-03-28,1901.8861299052587
2001-03-29,1910.421394329084
2001-03-30,1913.1090448938003
2001-04-02,1917.7876663140958
2001-04-03,1884.9154297662626
2001-04-04,1849.81835106763
2001-04-05,1871.5114642370088
2001-04-06,1858.9847789132898
2001-04-09,1850.6757812380652
2001-04-10,1867.3562316243938
2001-04-11,1887.9224454688965
2001-04-12,1860.7106095739996
2001-04-13,1860.7106095739996
2001-04-16,1867.429970476551
2001-04-17,1879.7568734945294
2001-04-18,1929.1663287001254
2001-04-19,1930.2285161958432
2001-04-20,1885.1371795723426
2001-04-23,1895.3446006802017
2001-04-24,1897.3538149060807
2001-04-25,1878.7474091435517
2001-04-26,1890.7146261719854
2001-04-27,1955.2417864401098
2001-04-30,1975.3898026552179
2001-05-01,1955.161635635856
2001-05-02,1961.0057806561908
2001-05-03,1949.248084730916
2001-05-04,1984.585258436881
2001-05-07,2006.9954134862992
2001-05-08,2030.2904325691534
2001-05-09,2027.50122631088
2001-05-10,2071.3265825525327
2001-05-11,2107.473066131333
2001-05-14,2115.014730739123
2001-05-15,2101.3751984225237
2001-05-16,2087.261996363541
2001-05-17,2097.4366209562772
2001-05-18,2120.3289632252163
2001-05-21,2122.416204533286
2001-05-22,2156.906299290438
2001-05-23,2171.261791953361
2001-05-24,2191.7044088270563
2001-05-25,2220.057479743112
2001-05-28,2219.211138618451
2001-05-29,2250.119329409749
2001-05-30,2232.205696405213
2001-05-31,2281.019278594265
2001-06-01,2279.574537656895
2001-06-04,2287.2203753640683
2001-06-05,2273.6723779534786
2001-06-06,2269.5843207939756
2001-06-07,2259.361831758459
2001-06-08,2272.6030525606784
2001-06-11,2287.5981335925044
2001-06-12,2251.734368612491
2001-06-13,2244.9525288151945
2001-06-14,2237.120738243915
2001-06-15,2223.9783519389002
2001-06-18,2180.1347187700608
2001-06-19,2163.923411166225
2001-06-20,2163.97393131724
2001-06-21,2152.541045176755
2001-06-22,2164.477982355971
2001-06-25,2145.541214319773
2001-06-26,2131.9786387652866
2001-06-27,2118.0679108561
2001-06-28,2141.3427140793215
2001-06-29,2147.442810039813
2001-07-02,2137.3228025791414
2001-07-03,2129.658015921816
2001-07-04,2116.8441312191394
2001-07-05,2134.910637875952
2001-07-06,2127.962565532591
2001-07-09,2132.0496233813496
2001-07-10,2100.731052412858
2001-07-11,2010.2949499664674
2001-07-12,1993.5380938900653
2001-07-13,1989.071664409706
2001-07-16,1981.7466937041365
2001-07-17,2033.593616069165
2001-07-18,1994.1717211099403
2001-07-19,1962.1445768240442
2001-07-20,1981.4366418358659
2001-07-23,2009.1828794640892
2001-07-24,1991.9268489216452
2001-07-25,1980.4474802691961
2001-07-26,1980.9616057119795
2001-07-27,1986.2005045060137
2001-07-30,2005.0278579049784
2001-07-31,1995.282625622731
2001-08-01,1947.6069542997225
2001-08-02,1946.2987833961893
2001-08-03,1950.6344172977997
2001-08-06,1958.9892811472064
2001-08-07,1965.0827425204825
2001-08-08,1963.1010274548664
2001-08-09,1946.1636936671512
2001-08-10,1946.4148762128734
2001-08-13,1945.1554796046682
2001-08-14,1948.838816046492
2001-08-15,1910.656192476757
2001-08-16,1923.383897177924
2001-08-17,1935.0508376581474
2001-08-20,1951.164268798627
2001-08-21,1959.2643691227156
2001-08-22,1957.749316677365
2001-08-23,1969.1017778914143
2001-08-24,1979.9439411605053
2001-08-27,1982.0103730914968
2001-08-28,1995.9734435105224
2001-08-29,2030.2947519206455
2001-08-30,2000.8269837056907
2001-08-31,2002.347689349529
2001-09-03,2000.013420903555
2001-09-04,2024.1278377368105
2001-09-05,2029.7605992771648
2001-09-06,2016.958751843556
2001-09-07,1979.582645573455
2001-09-10,1975.5934164397506
2001-09-11,1864.814140420944
2001-09-12,1888.475307042007
2001-09-13,1842.0942193504338
2001-09-14,1748.6944374446314
2001-09-17,1750.0451570926318
2001-09-18,1757.939813334199
2001-09-19,1743.1237711988572
2001-09-20,1690.470515650957
2001-09-21,1677.6057262390723
2001-09-24,1691.1491673382336
2001-09-25,1665.3989260597616
2001-09-26,1648.121269772739
2001-09-27,1628.606201949838
2001-09-28,1648.1381659436818
2001-10-01,1640.9684015891423
2001-10-02,1634.8591870420219
2001-10-03,1621.36904986352
2001-10-04,1616.574184588992
2001-10-05,1584.0040886322172
2001-10-08,1534.947302772753
2001-10-09,1537.4096194100553
2001-10-10,1586.409693227155
2001-10-11,1648.2201942373556
2001-10-12,1632.2502461961008
2001-10-15,1613.3122779446321
2001-10-16,1634.920918003711
2001-10-17,1665.135971347355
2001-10-18,1664.96884586253
2001-10-19,1657.2550207881886
2001-10-22,1691.279396610204
2001-10-23,1717.770122562328
2001-10-24,1709.208849051757
2001-10-25,1686.1388910396852
2001-10-26,1708.4582770357542
2001-10-29,1662.0837430020745
2001-10-30,1652.733897239531
2001-10-31,1676.018232260504
2001-11-01,1661.7694238515303
2001-11-02,1649.529566171284
2001-11-05,1675.3446588848017
2001-11-06,1704.9350594285577
2001-11-07,1738.0234819821333
2001-11-08,1782.098029387168
2001-11-09,1780.4362421810683
2001-11-12,1771.8189590790585
2001-11-13,1857.4436536513483
2001-11-14,1873.9155338186415
2001-11-15,1892.387983577821
2001-11-16,1916.9276780080813
2001-11-19,1962.5870373554799
2001-11-20,1929.7229541693562
2001-11-21,1954.3143893838003
2001-11-22,1951.6381740179029
2001-11-23,1961.5932674504168
2001-11-26,1957.7281969685105
2001-11-27,1942.7766246144677
2001-11-28,1888.39532147594
2001-11-29,1867.3449353384701
2001-11-30,1846.334614385347
2001-12-03,1848.0053396220767
2001-12-04,1889.499006064081
2001-12-05,1900.1983344824512
2001-12-06,1881.1435184815466
2001-12-07,1889.3518308748246
2001-12-10,1905.5457102862654
2001-12-11,1893.4985878262419
2001-12-12,1864.4669809761797
2001-12-13,1858.663805580732
2001-12-14,1853.9646899043796
2001-12-17,1857.8833535230897
2001-12-18,1872.54701277241
2001-12-19,1891.102983111332
2001-12-20,1859.7250442233878
2001-12-21,1889.477742813452
2001-12-24,1917.6834704846744
2001-12-25,1917.6834704846744
2001-12-26,1913.6660915032805
2001-12-27,1917.5453858846877
2001-12-28,1904.2535180524942
2001-12-31,1884.0070753960117
2002-01-01,1884.0070753960117
2002-01-02,1874.0524106607152
2002-01-03,1913.7410192630518
2002-01-04,1923.3752922731246
2002-01-07,1902.3924340241242
2002-01-08,1866.1349399336218
2002-01-09,1823.4609184749531
2002-01-10,1786.5911780382357
2002-01-11,1784.5399897873378
2002-01-14,1776.6397078247626
2002-01-15,1793.394060938538
2002-01-16,1780.2098169363287
2002-01-17,1791.861280849027
2002-01-18,1769.5889471466076
2002-01-21,1780.929707664723
2002-01-22,1787.153456892301
2002-01-23,1773.1179137492425
2002-01-24,1813.9682538275974
2002-01-25,1832.1800670622306
2002-01-28,1824.5137215050133
2002-01-29,1815.5613008669436
2002-01-30,1809.970575078752
2002-01-31,1818.2045383762015
2002-02-01,1822.813258890604
2002-02-04,1779.2630947926725
2002-02-05,1746.561289872451
2002-02-06,1739.5797282366668
2002-02-07,1737.578699186021
2002-02-08,1733.124742950053
2002-02-11,1709.907384898748
2002-02-12,1734.9300960142737
2002-02-13,1766.5304900984008
2002-02-14,1770.3592065844482
2002-02-15,1760.8659087274211
2002-02-18,1777.3431281686512
2002-02-19,1761.4191616214878
2002-02-20,1750.4346913761894
2002-02-21,1750.2124423466637
2002-02-22,1736.2694113176583
2002-02-25,1755.1543828895306
2002-02-26,1760.6825039093521
2002-02-27,1780.0392344855784
2002-02-28,1798.7632181469303
2002-03-01,1831.4910780619603
2002-03-04,1864.5234135946102
2002-03-05,1864.5473848014212
2002-03-06,1867.428308774253
2002-03-07,1874.890855685396
2002-03-08,1893.5937407587617
2002-03-11,1880.7676029388624
2002-03-12,1872.486720594434
2002-03-13,1879.2643377444836
2002-03-14,1866.9699642468715
2002-03-15,1862.744911903829
2002-03-18,1864.8576977141072
2002-03-19,1848.5702335806727
2002-03-20,1829.35374069734
2002-03-21,1841.1107569127787
2002-03-22,1820.6490845119508
2002-03-25,1813.456512818046
2002-03-26,1824.1714048460217
2002-03-27,1803.034501782335
2002-03-28,1831.7494055385926
2002-03-29,1831.7494055385926
2002-04-01,1799.4435432690266
2002-04-02,1782.7702154291915
2002-04-03,1773.831755072058
2002-04-04,1753.543415539965
2002-04-05,1775.6733631583108
2002-04-08,1797.7376591745028
2002-04-09,1798.463725168609
2002-04-10,1791.9325424728916
2002-04-11,1762.2011016392519
2002-04-12,1751.2081583515437
2002-04-15,1742.3590186506656
2002-04-16,1760.5772553740537
2002-04-17,1759.7779138548783
2002-04-18,1739.9599409466425
2002-04-19,1759.061766523243
2002-04-22,1739.383246001754
2002-04-23,1726.2585288608109
2002-04-24,1719.7442802643789
2002-04-25,1679.3217667765095
2002-04-26,1697.8547385387715
2002-04-29,1686.0935146336235
2002-04-30,1711.1846269030532
2002-05-01,1700.238994717517
2002-05-02,1710.847277291474
2002-05-03,1677.304016416498
2002-05-06,1668.261480690931
2002-05-07,1674.8143315582154
2002-05-08,1694.3789653135066
2002-05-09,1688.9159678780925
2002-05-10,1666.5389562123205
2002-05-13,1678.7958475496193
2002-05-14,1695.9992530258432
2002-05-15,1683.3588112800983
2002-05-16,1696.240953468165
2002-05-17,1663.2855832394548
2002-05-20,1660.8883714118124
2002-05-21,1668.6410772911863
2002-05-22,1625.1453765481724
2002-05-23,1623.815047072727
2002-05-24,1622.6841688365978
2002-05-27,1627.9055929007625
2002-05-28,1591.502144978594
