Date,TAIWAN EQUAL WEIGHTED
1999-08-05,1056.5088810829195
1999-08-06,1026.5718108444462
1999-08-09,1062.5855111861185
1999-08-10,1085.5190563040949
1999-08-11,1081.5795162083195
1999-08-12,1104.6573771439043
1999-08-13,1157.4981035812116
1999-08-16,1219.770143503408
1999-08-17,1240.827109241622
1999-08-18,1234.952153455589
1999-08-19,1207.299285724446
1999-08-20,1234.4235887600391
1999-08-23,1267.491682337112
1999-08-24,1244.755072778471
1999-08-25,1269.4485892354114
1999-08-26,1270.9623482424429
1999-08-27,1264.7061830883063
1999-08-30,1268.3336196135026
1999-08-31,1267.0753644966485
1999-09-01,1272.927638897439
1999-09-02,1250.6691884992229
1999-09-03,1235.8812370389069
1999-09-06,1239.1585341964542
1999-09-07,1218.0200970642022
1999-09-08,1219.343283731669
1999-09-09,1229.9435932113404
1999-09-10,1275.3170482227417
1999-09-13,1298.3627748465203
1999-09-14,1282.078429028205
1999-09-15,1268.2044624544326
1999-09-16,1265.9753872930173
1999-09-17,1254.9413710810384
1999-09-20,1264.013618135488
1999-09-21,1252.338394775793
1999-09-22,1249.0201166730883
1999-09-23,1257.600974615531
1999-09-24,1253.3356803957113
1999-09-27,1233.9895440346402
1999-09-28,1207.5871721602143
1999-09-29,1195.8938690436194
1999-09-30,1190.1607481189556
1999-10-01,1213.141266218536
1999-10-04,1240.7125823241763
1999-10-05,1221.7843935809267
1999-10-06,1197.9073832251133
1999-10-07,1199.2980890076176
1999-10-08,1207.8324272574075
1999-10-11,1207.7550628043039
1999-10-12,1225.2020367185858
1999-10-13,1221.0576788736487
1999-10-14,1223.0015750647244
1999-10-15,1206.3207183618163
1999-10-18,1197.5611125290618
1999-10-19,1191.2006470960434
1999-10-20,1187.3488914813006
1999-10-21,1182.9759955555019
1999-10-22,1185.692775092935
1999-10-25,1195.5818020149313
1999-10-26,1206.8318218409383
1999-10-27,1204.554734438461
1999-10-28,1196.4646362934227
1999-10-29,1185.4254274773805
1999-11-01,1200.3868994817922
1999-11-02,1183.2170341063322
1999-11-03,1157.794243317872
1999-11-04,1133.8874416138756
1999-11-05,1133.3642587381566
1999-11-08,1117.2998236041042
1999-11-09,1105.327571488558
1999-11-10,1107.1046453298688
1999-11-11,1129.6919317001798
1999-11-12,1139.3231607518694
1999-11-15,1132.2345173533422
1999-11-16,1137.2436393698804
1999-11-17,1131.312894110463
1999-11-18,1145.7909712486776
1999-11-19,1154.7915939697996
1999-11-22,1193.650026779595
1999-11-23,1200.507103141902
1999-11-24,1191.2786084794063
1999-11-25,1179.4084452276556
1999-11-26,1144.6289829679654
1999-11-29,1185.7249306728163
1999-11-30,1186.5318741366066
1999-12-01,1185.4113459638015
1999-12-02,1213.91279612388
1999-12-03,1231.5682533737765
1999-12-06,1205.0269035125555
1999-12-07,1195.9796449067526
1999-12-08,1183.5825726782743
1999-12-09,1185.8102227595068
1999-12-10,1190.5680482441037
1999-12-13,1214.0639569736547
1999-12-14,1211.8415683573908
1999-12-15,1216.473911576673
1999-12-16,1175.7348692037644
1999-12-17,1178.847229197582
1999-12-20,1189.0149440635084
1999-12-21,1204.776800256746
1999-12-22,1210.4905272077583
1999-12-23,1209.4082733009511
1999-12-24,1221.8256329074989
1999-12-27,1240.418869784697
1999-12-28,1255.4201323890893
1999-12-29,1259.4313814974769
1999-12-30,1267.475257659718
1999-12-31,1267.475257659718
2000-01-03,1249.855449223858
2000-01-04,1304.7928672622763
2000-01-05,1318.833844203879
2000-01-06,1345.2829559674176
2000-01-07,1362.192595053676
2000-01-10,1391.3067474079141
2000-01-11,1363.0544923017187
2000-01-12,1382.3390274459725
2000-01-13,1389.9969035798931
2000-01-14,1394.3986217966392
2000-01-17,1453.0760230450676
2000-01-18,1455.8980782344868
2000-01-19,1457.8426330415948
2000-01-20,1440.8348239388586
2000-01-21,1468.7441979299003
2000-01-24,1512.3639561748612
2000-01-25,1519.080187267489
2000-01-26,1553.0144760561486
2000-01-27,1586.7204016930175
2000-01-28,1615.888921883455
2000-01-31,1626.6253251271548
2000-02-01,1666.9132829355983
2000-02-02,1662.721349987139
2000-02-03,1642.260615183226
2000-02-04,1650.1451412505185
2000-02-07,1653.834658250711
2000-02-08,1644.09557278084
2000-02-09,1671.7148834377917
2000-02-10,1712.8352728434402
2000-02-11,1723.3907938911334
2000-02-14,1704.483771438645
2000-02-15,1675.1763124329452
2000-02-16,1724.8400564477995
2000-02-17,1784.2663690989743
2000-02-18,1780.2245052096926
2000-02-21,1808.6609343010236
2000-02-22,1698.3498146824577
2000-02-23,1671.5536746458401
2000-02-24,1645.5347728370643
2000-02-25,1615.7424626898157
2000-02-28,1636.0763412566193
2000-02-29,1633.340306143007
2000-03-01,1686.8087214362656
2000-03-02,1672.52895983531
2000-03-03,1685.8211060549104
2000-03-06,1631.68462744121
2000-03-07,1637.2973082854776
2000-03-08,1636.794136175191
2000-03-09,1643.4843750126822
2000-03-10,1618.607289076616
2000-03-13,1506.4186960574002
2000-03-14,1502.9858577702664
2000-03-15,1454.3706356570538
2000-03-16,1445.7587975361118
2000-03-17,1480.0333714817104
2000-03-20,1447.1956032002176
2000-03-21,1527.0654356858133
2000-03-22,1560.600312766694
2000-03-23,1622.2235361555388
2000-03-24,1600.017113615442
2000-03-27,1631.0947317229059
2000-03-28,1654.1365580047948
2000-03-29,1684.2534077314667
2000-03-30,1689.1889742828325
2000-03-31,1687.4738664240206
2000-04-03,1695.642812797725
2000-04-04,1699.4995330803856
2000-04-05,1702.7269405004586
2000-04-06,1707.7287700056456
2000-04-07,1692.7447826923374
2000-04-10,1706.273284857808
2000-04-11,1702.8339803720048
2000-04-12,1697.8672705094316
2000-04-13,1662.1618047121153
2000-04-14,1624.2344961393458
2000-04-17,1541.0642506838958
2000-04-18,1600.0044979118406
2000-04-19,1579.3375663654554
2000-04-20,1579.1572627852822
2000-04-21,1595.8329090596092
2000-04-24,1542.6839488758212
2000-04-25,1563.3069313889564
2000-04-26,1494.4315906469067
2000-04-27,1495.9464728032417
2000-04-28,1537.612183615214
2000-05-01,1528.532450311185
2000-05-02,1495.4387167854609
2000-05-03,1477.4654755039544
2000-05-04,1493.81905112119
2000-05-05,1543.8994747631627
2000-05-08,1529.2182976172476
2000-05-09,1530.5581674008674
2000-05-10,1500.8301502132365
2000-05-11,1483.791322541644
2000-05-12,1522.6611977448106
2000-05-15,1510.505887897077
2000-05-16,1550.5695806467802
2000-05-17,1627.9904820244903
2000-05-18,1609.6484242879542
2000-05-19,1627.164894029042
2000-05-22,1544.3960087394028
2000-05-23,1513.7508545950836
2000-05-24,1480.6046811517824
2000-05-25,1472.5204244683912
2000-05-26,1461.7103322930548
2000-05-29,1469.3505925379216
2000-05-30,1479.655224573071
2000-05-31,1508.7308919664881
2000-06-01,1485.0507667840357
2000-06-02,1469.3146294206365
2000-06-05,1484.44553461076
2000-06-06,1462.1533084157502
2000-06-07,1468.1089552379128
2000-06-08,1476.8290156639546
2000-06-09,1467.0834502872456
2000-06-12,1435.5495983903136
2000-06-13,1413.5368960400183
2000-06-14,1419.4089351013472
2000-06-15,1417.451764791351
2000-06-16,1405.5158274569492
2000-06-19,1398.4420251364259
2000-06-20,1396.4354358777798
2000-06-21,1391.9822192272397
2000-06-22,1424.604510003342
2000-06-23,1425.8159024032516
2000-06-26,1407.5870415881448
2000-06-27,1378.3849887232448
2000-06-28,1342.3515446825043
2000-06-29,1288.693069513376
2000-06-30,1311.4961344567369
2000-07-03,1346.1025344909929
2000-07-04,1302.776262089859
2000-07-05,1343.237651577658
2000-07-06,1333.7869381737012
2000-07-07,1326.8959006384212
2000-07-10,1315.581974686705
2000-07-11,1309.9389895993136
2000-07-12,1281.5853585266602
2000-07-13,1323.457457458381
2000-07-14,1370.5250801446332
2000-07-17,1411.7408397328518
2000-07-18,1369.5057876816902
2000-07-19,1383.0263172683892
2000-07-20,1368.8490325520304
2000-07-21,1363.876791642199
2000-07-24,1345.5140760289855
2000-07-25,1299.585995972803
2000-07-26,1302.4999197474594
2000-07-27,1303.5691059639464
2000-07-28,1362.7471681620048
2000-07-31,1387.6313255688538
2000-08-01,1353.6454537045859
2000-08-02,1375.9626394236495
2000-08-03,1376.5683883043087
2000-08-04,1377.8249686311844
2000-08-07,1343.903655255532
2000-08-08,1359.5354567268002
2000-08-09,1395.1907653246165
2000-08-10,1363.3496056059796
2000-08-11,1361.9015186408737
2000-08-14,1340.7227272088348
2000-08-15,1322.3961785373247
2000-08-16,1332.2485042462629
2000-08-17,1335.4641582952702
2000-08-18,1352.5107195876228
2000-08-21,1357.309279088853
2000-08-22,1341.98464452134
2000-08-23,1349.8849353077321
2000-08-24,1308.119789050805
2000-08-25,1286.9798146927844
2000-08-28,1265.0131221370402
2000-08-29,1247.0594728579827
2000-08-30,1190.7416203387627
2000-08-31,1203.0776361740827
2000-09-01,1143.0539995172066
2000-09-04,1228.0411396619584
2000-09-05,1241.4633653214898
2000-09-06,1215.9040436046691
2000-09-07,1209.0938291251323
2000-09-08,1227.0494902149908
2000-09-11,1223.969661720248
2000-09-12,1225.9285009109126
2000-09-13,1211.8379913509323
2000-09-14,1178.3679787976482
2000-09-15,1167.679756760371
2000-09-18,1099.646618422813
2000-09-19,1074.4832573669887
2000-09-20,1124.2623936395153
2000-09-21,1148.057211999693
2000-09-22,1086.9377005090366
2000-09-25,1119.3966858339602
2000-09-26,1095.5631741028596
2000-09-27,1094.8215793364939
2000-09-28,1080.4622182229004
2000-09-29,1064.379672907912
2000-10-02,1018.3651152206515
2000-10-03,1061.8828046587537
2000-10-04,1052.7707707317902
2000-10-05,1064.35232289262
2000-10-06,1117.4446431530337
2000-10-09,1096.1478502510924
2000-10-10,1097.1578920389304
2000-10-11,1064.1119684822593
2000-10-12,1047.5904265856955
2000-10-13,1053.777498299965
2000-10-16,1023.8096194270707
2000-10-17,1036.986516022221
2000-10-18,994.8439839046803
2000-10-19,941.8504248261677
2000-10-20,1012.6339456393682
2000-10-23,1038.9059169105958
2000-10-24,1063.383314115838
2000-10-25,1077.527758211001
2000-10-26,1068.5844339483642
2000-10-27,1021.6584210645008
2000-10-30,1000.289105687979
2000-10-31,973.8717002152005
2000-11-01,942.6171430254919
2000-11-02,968.658596724202
2000-11-03,989.4265203359724
2000-11-06,961.2533156038029
2000-11-07,976.5076443292985
2000-11-08,1016.8910705015709
2000-11-09,1009.9357866581252
2000-11-10,1015.6131477286408
2000-11-13,973.2786753122747
2000-11-14,978.5210609327053
2000-11-15,970.6259244426378
2000-11-16,924.377288629962
2000-11-17,897.3639218867733
2000-11-20,814.1511031455155
2000-11-21,850.1467134281822
2000-11-22,849.2292898924904
2000-11-23,849.4732187251308
2000-11-24,893.6361937589867
2000-11-27,890.1099201671053
2000-11-28,875.098279738747
2000-11-29,861.5956948775047
2000-11-30,838.8242401260334
2000-12-01,848.5806973163765
2000-12-04,819.9265424043551
2000-12-05,832.7089706029234
2000-12-06,824.136261071304
2000-12-07,819.7592923274119
2000-12-08,833.7241516890826
2000-12-11,856.5534045184182
2000-12-12,872.980541932228
2000-12-13,880.4752773200157
2000-12-14,862.7524926251442
2000-12-15,835.9133858100255
2000-12-18,803.5202712273092
2000-12-19,811.0142778257775
2000-12-20,783.7461745913224
2000-12-21,759.9969812454298
2000-12-22,754.8962730533522
2000-12-25,754.8962730533522
2000-12-26,736.8246263165017
2000-12-27,717.9137140065953
2000-12-28,743.3980469725483
2000-12-29,725.8837555418162
2001-01-01,730.5849105445686
2001-01-02,756.7127864964395
2001-01-03,757.5710849901287
2001-01-04,795.4456760131195
2001-01-05,802.8815439146598
2001-01-08,802.1153191160109
2001-01-09,838.88585983735
2001-01-10,848.9472134572353
2001-01-11,836.4802385063147
2001-01-12,822.2940627984023
2001-01-15,833.7446722689142
2001-01-16,877.210294067637
2001-01-17,902.9753699895512
2001-01-18,909.0581601158068
2001-01-19,919.1967138039317
2001-01-22,919.5154108160427
2001-01-23,915.4162494172874
2001-01-24,931.6841439726793
2001-01-25,935.1356676064042
2001-01-26,933.3099241260728
2001-01-29,927.2257125313099
2001-01-30,942.890664641762
2001-01-31,951.7902018886654
2001-02-01,942.4174466600729
2001-02-02,984.3689323677909
2001-02-05,972.1911661053248
2001-02-06,957.0602922732578
2001-02-07,929.8001870849166
2001-02-08,953.0347747085667
2001-02-09,960.2605860215094
2001-02-12,957.7122922671115
2001-02-13,987.3214525748455
2001-02-14,966.4972462238718
2001-02-15,1018.4099576791589
2001-02-16,1002.3263976170425
2001-02-19,984.1672923773779
2001-02-20,1011.9908495329116
2001-02-21,996.165353933406
2001-02-22,965.9092362722628
2001-02-23,973.4727882831587
2001-02-26,976.5322828302632
2001-02-27,954.6512991506497
2001-02-28,953.6650891308661
2001-03-01,920.9806516790778
2001-03-02,911.7248460710966
2001-03-05,934.969418671277
2001-03-06,932.7722949831326
2001-03-07,945.6288473748011
2001-03-08,938.606911518433
2001-03-09,936.3494361194943
2001-03-12,918.0365590994019
2001-03-13,926.9816114821253
2001-03-14,940.425955543819
2001-03-15,954.3875250412003
2001-03-16,970.0922541273496
2001-03-19,940.8930068228357
2001-03-20,936.6942365881123
2001-03-21,941.6102688930594
2001-03-22,972.3620178811765
2001-03-23,974.3218805753403
2001-03-26,992.2419001369163
2001-03-27,988.1284910686604
2001-03-28,990.6453196494234
2001-03-29,998.4455857986086
2001-03-30,981.8455984083046
2001-04-02,944.9699062339171
2001-04-03,914.490164755246
2001-04-04,891.3452356225662
2001-04-05,900.361383045248
2001-04-06,912.9850282690943
2001-04-09,890.3121158575578
2001-04-10,892.3184487497376
2001-04-11,910.6177348969858
2001-04-12,908.0808519220415
2001-04-13,909.0827114090248
2001-04-16,905.0595314479721
2001-04-17,906.4494283383575
2001-04-18,926.233219189195
2001-04-19,920.4857274125017
2001-04-20,901.1371201352507
2001-04-23,902.6171199723796
2001-04-24,908.0135743047622
2001-04-25,895.5035502298812
2001-04-26,889.5058698021672
2001-04-27,879.7513648690723
2001-04-30,868.4376572044182
2001-05-01,864.4751869242925
2001-05-02,834.364510103126
2001-05-03,856.3248215922476
2001-05-04,824.6427231477986
2001-05-07,817.1700535402276
2001-05-08,805.6882894811837
2001-05-09,818.7985183844017
2001-05-10,803.640757020462
2001-05-11,832.8121744818293
2001-05-14,825.4024431376039
2001-05-15,818.847027388329
2001-05-16,804.7692192446322
2001-05-17,818.5143668533645
2001-05-18,812.6744595770452
2001-05-21,779.2088529667483
2001-05-22,789.5702540051767
2001-05-23,833.9682030808838
2001-05-24,840.7361630933237
2001-05-25,826.0217157199664
2001-05-28,809.9877181813707
2001-05-29,802.7604028614616
2001-05-30,794.0535871130393
2001-05-31,807.6850536500532
2001-06-01,800.0179299828616
2001-06-04,787.1329630527671
2001-06-05,802.5344131231756
2001-06-06,827.2303675660294
2001-06-07,812.8838697119155
2001-06-08,819.9441741526817
2001-06-11,833.568859697145
2001-06-12,826.4147153203868
2001-06-13,813.5708419604118
2001-06-14,793.753917225372
2001-06-15,796.2527293353849
2001-06-18,786.8326810411279
2001-06-19,789.1293086170598
2001-06-20,791.968730293294
2001-06-21,783.806644886277
2001-06-22,776.0080746948793
2001-06-25,770.2382643037971
2001-06-26,745.2061727014104
2001-06-27,744.6174507419463
2001-06-28,742.7829491537176
2001-06-29,765.8094737851383
2001-07-02,760.1158670972517
2001-07-03,753.8008865945159
2001-07-04,734.3856464543926
2001-07-05,732.1109528812249
2001-07-06,730.0573928887245
2001-07-09,721.5150743274472
2001-07-10,698.1399505479136
2001-07-11,673.222450946628
2001-07-12,696.1663720601153
2001-07-13,672.4175992061108
2001-07-16,643.6232958572144
2001-07-17,640.3442203406074
2001-07-18,596.720618852944
2001-07-19,593.0340432859123
2001-07-20,600.0150249639332
2001-07-23,600.156963434345
2001-07-24,579.3219001095874
2001-07-25,588.6487503722968
2001-07-26,618.1325182734398
2001-07-27,622.9822036465584
2001-07-30,621.7008599151252
2001-07-31,615.3342735307788
2001-08-01,606.5671094525309
2001-08-02,624.7083025226219
2001-08-03,637.4280144868202
2001-08-06,638.4267540537724
2001-08-07,632.9345635169033
2001-08-08,655.3301779282432
2001-08-09,639.7240101503576
2001-08-10,636.173117599728
2001-08-13,648.7409439318434
2001-08-14,656.3662419241513
2001-08-15,657.3080177693041
2001-08-16,676.3235186490234
2001-08-17,663.4802607456237
2001-08-20,653.7183198912007
2001-08-21,654.9688913936441
2001-08-22,645.2481042197553
2001-08-23,647.4902802288753
2001-08-24,627.0777360537081
2001-08-27,632.677890208432
2001-08-28,634.0141527281869
2001-08-29,658.5986661856141
2001-08-30,667.8694822662652
2001-08-31,660.4730132571369
2001-09-03,649.3636947292802
2001-09-04,660.7955749762313
2001-09-05,652.6813086607766
2001-09-06,637.4599606740646
2001-09-07,621.0284613041008
2001-09-10,619.5848097401517
2001-09-11,597.9516308959718
2001-09-12,602.7930178172306
2001-09-13,566.5146170763508
2001-09-14,533.1136463713144
2001-09-17,533.7804370541432
2001-09-18,532.448519500333
2001-09-19,533.3807553214604
2001-09-20,526.9372055298423
2001-09-21,518.3835645347219
2001-09-24,514.1449958575439
2001-09-25,504.12815783436236
2001-09-26,526.8259182050247
2001-09-27,521.2506127901546
2001-09-28,539.4074548906316
2001-10-01,535.8410414756657
2001-10-02,511.65511024743085
2001-10-03,505.90804287667464
2001-10-04,516.471083312895
2001-10-05,522.7362458785394
2001-10-08,510.6448699323938
2001-10-09,518.4589156575764
2001-10-10,522.3558197803113
2001-10-11,548.6570496839962
2001-10-12,544.2563432533917
2001-10-15,531.1434138671842
2001-10-16,538.9598354616386
2001-10-17,540.0201127178399
2001-10-18,539.6984289412018
2001-10-19,549.0470271196281
2001-10-22,564.5336399394772
2001-10-23,564.4606249056061
2001-10-24,569.915161098053
2001-10-25,568.2352851404365
2001-10-26,576.1652490222675
2001-10-29,565.0182896428296
2001-10-30,545.7210094790444
2001-10-31,549.0464919022851
2001-11-01,546.391170287445
2001-11-02,554.4629577548749
2001-11-05,566.3160929387266
2001-11-06,569.1174914713048
2001-11-07,574.7729186569991
2001-11-08,575.1983570503247
2001-11-09,571.8190687266581
2001-11-12,582.5415577060168
2001-11-13,583.8992315720408
2001-11-14,595.8582119309054
2001-11-15,607.9675689030933
2001-11-16,606.7354799783922
2001-11-19,625.6402535691393
2001-11-20,622.1545103024802
2001-11-21,637.2921786018005
2001-11-22,625.508457168399
2001-11-23,631.9803474707367
2001-11-26,640.6025164088313
2001-11-27,628.1716405018058
2001-11-28,602.074036141742
2001-11-29,601.2745778332977
2001-11-30,588.4385396028285
2001-12-03,616.2594755744199
2001-12-04,630.0520045937327
2001-12-05,643.566357541773
2001-12-06,677.0520341236327
2001-12-07,698.029968804506
2001-12-10,711.9405394110602
2001-12-11,697.2577960967739
2001-12-12,728.4337814338918
2001-12-13,713.2948857848542
2001-12-14,720.1015889504089
2001-12-17,722.9047545795252
2001-12-18,696.1025818100526
2001-12-19,673.1289424557613
2001-12-20,684.1529460248788
2001-12-21,667.3467843163028
2001-12-24,681.3379752848041
2001-12-25,709.0778361588314
2001-12-26,707.867971411966
2001-12-27,689.563071964539
2001-12-28,698.6989546466147
2001-12-31,717.7814543410402
2002-01-01,717.7814543410402
2002-01-02,719.362829678101
2002-01-03,716.5467644564953
2002-01-04,731.2708513529342
2002-01-07,761.5925682473379
2002-01-08,758.3637012702851
2002-01-09,770.0861893126136
2002-01-10,768.3718549497956
2002-01-11,748.9884530927626
2002-01-14,726.6676135940168
2002-01-15,728.8456758094476
2002-01-16,720.675577853852
2002-01-17,725.1050392029458
2002-01-18,722.2679602545259
2002-01-21,754.0247893083942
2002-01-22,755.9465415291613
2002-01-23,754.3217525155279
2002-01-24,760.8283672201061
2002-01-25,794.9814604757187
2002-01-28,807.1004061795303
2002-01-29,786.0001129454128
2002-01-30,784.7392293393168
2002-01-31,798.0790449357704
2002-02-01,798.284250834716
2002-02-04,791.3742984714382
2002-02-05,784.8757163707703
2002-02-06,796.9483096810042
2002-02-07,795.05623538101
2002-02-08,791.4417664373836
2002-02-11,786.1689339576322
2002-02-12,788.638722912374
2002-02-13,792.2092690244766
2002-02-14,794.2576152153579
2002-02-15,789.2976516340473
2002-02-18,798.3796530367101
2002-02-19,784.7853690077426
2002-02-20,767.0718212084003
2002-02-21,764.0933790053124
2002-02-22,750.4225119171786
2002-02-25,738.3455448896062
2002-02-26,736.2914584618084
2002-02-27,767.7779477967532
2002-02-28,766.9347234610227
2002-03-01,767.9416860349338
2002-03-04,788.6937869341982
2002-03-05,793.0524514960761
2002-03-06,808.1943880020008
2002-03-07,805.9882880217032
2002-03-08,814.5138147164712
2002-03-11,833.0320754550139
2002-03-12,829.856465818788
2002-03-13,827.9722184530883
2002-03-14,816.0983672610668
2002-03-15,799.0016923212464
2002-03-18,804.2481466329915
2002-03-19,794.1127334509084
2002-03-20,808.7731533434404
2002-03-21,817.6544434213691
2002-03-22,835.5337071869658
2002-03-25,848.045515820245
2002-03-26,855.8459805797432
2002-03-27,847.74573110451
2002-03-28,852.0047709277276
2002-03-29,838.7697501352251
2002-04-01,836.1427437240517
2002-04-02,844.2097901540867
2002-04-03,862.1563207439307
2002-04-04,855.8731121065346
2002-04-05,859.2572016642337
2002-04-08,867.7969390489777
2002-04-09,840.1475510909878
2002-04-10,834.6850177777235
2002-04-11,833.2313972796276
2002-04-12,847.2971378868986
2002-04-15,851.9752221893073
2002-04-16,862.8805018723436
2002-04-17,878.9533646960599
2002-04-18,877.9906562473092
2002-04-19,894.7052763320987
2002-04-22,907.7075446239054
2002-04-23,892.291950392805
2002-04-24,898.8100016360406
2002-04-25,888.2533861913948
2002-04-26,875.7214076637456
2002-04-29,862.851718865117
2002-04-30,836.1627551582259
2002-05-01,831.4569175381563
2002-05-02,810.44061685521
2002-05-03,817.2805636267229
2002-05-06,781.2478795637894
2002-05-07,783.1791031563091
2002-05-08,796.8826308403303
2002-05-09,796.8797918844886
2002-05-10,800.4395783771623
2002-05-13,794.7928916071894
2002-05-14,797.3157806816907
2002-05-15,814.6307973359043
2002-05-16,801.1243765279589
2002-05-17,791.4403935207245
2002-05-20,757.0119336279009
2002-05-21,734.4420804589298
2002-05-22,743.861853701898
2002-05-23,753.7710653540448
2002-05-24,776.8263486524767
2002-05-27,785.5688517232168
2002-05-28,772.6053183988612
2002-05-29,765.8045542792515
2002-05-30,787.1009067835324
2002-05-31,779.5905786085206
2002-06-03,760.5304158678301
2002-06-04,754.3540800019488
2002-06-05,770.3602521177257
2002-06-06,766.3231146384464
2002-06-07,744.7470268847347
2002-06-10,757.0341560497592
2002-06-11,744.2625640477346
2002-06-12,743.2363198850215
2002-06-13,765.3874710388986
2002-06-14,764.3722763304394
2002-06-17,764.8312452276832
2002-06-18,758.9065809550907
2002-06-19,728.7280316770032
2002-06-20,736.20461171901
2002-06-21,736.2020199460151
2002-06-24,723.3317191526522
2002-06-25,708.584541311694
2002-06-26,669.8872274945627
2002-06-27,665.0339632516021
