Date,BRAZIL EQUAL WEIGHTED
2000-01-05,489.65131072449924
2000-01-06,487.47773182570614
2000-01-07,501.77610586296396
2000-01-10,523.3474476335472
2000-01-11,509.84275660249256
2000-01-12,511.71636466783286
2000-01-13,525.8948393083983
2000-01-14,543.6706436251759
2000-01-17,561.3291358341542
2000-01-18,560.4527849247775
2000-01-19,550.4255248344664
2000-01-20,552.794497017544
2000-01-21,558.5890229418542
2000-01-24,559.6557112932865
2000-01-25,555.936222750062
2000-01-26,559.8697946543547
2000-01-27,562.5664597359176
2000-01-28,554.3204528081295
2000-01-31,545.7296381166983
2000-02-01,551.8063130659336
2000-02-02,556.8701058908933
2000-02-03,563.4451092947577
2000-02-04,579.9526365341917
2000-02-07,583.08470988281
2000-02-08,589.0400155359293
2000-02-09,580.3727727422838
2000-02-10,587.1501552917445
2000-02-11,575.9318274732475
2000-02-14,568.3969698336094
2000-02-15,561.7940237896914
2000-02-16,565.8781076493013
2000-02-17,565.3088534256974
2000-02-18,554.3476228141335
2000-02-21,561.7853255855596
2000-02-22,540.3407626937231
2000-02-23,545.6859212669026
2000-02-24,549.4792749442931
2000-02-25,561.2497432757497
2000-02-28,559.7241831190737
2000-02-29,567.4751853142398
2000-03-01,571.5202663385311
2000-03-02,568.4615430312733
2000-03-03,584.7137129288112
2000-03-06,584.8502764264792
2000-03-07,587.3397184284131
2000-03-08,584.5581541790569
2000-03-09,577.2114188484044
2000-03-10,572.2936948061273
2000-03-13,554.1125216562293
2000-03-14,554.0421142760987
2000-03-15,549.8275145887092
2000-03-16,556.6472883069739
2000-03-17,555.023331983222
2000-03-20,553.5345525720392
2000-03-21,566.4760544943543
2000-03-22,576.527453147092
2000-03-23,576.7711692884695
2000-03-24,578.6132094787586
2000-03-27,580.9048684698083
2000-03-28,573.9385102467055
2000-03-29,575.4495307923831
2000-03-30,568.6999167628018
2000-03-31,578.3576360092597
2000-04-03,567.1641934673286
2000-04-04,556.4310809693243
2000-04-05,547.6078974926904
2000-04-06,556.9536579163344
2000-04-07,565.5986252883384
2000-04-10,552.0092441328954
2000-04-11,544.260822122357
2000-04-12,539.4044912182428
2000-04-13,513.6037725856685
2000-04-14,486.7113168528805
2000-04-17,485.0366988521616
2000-04-18,506.1590805073471
2000-04-19,495.6618076310131
2000-04-20,504.6143119384395
2000-04-21,504.6143119384395
2000-04-24,496.3727508310205
2000-04-25,515.1771275068119
2000-04-26,514.0359123616851
2000-04-27,521.4576961602512
2000-04-28,535.8745198265444
2000-05-01,537.5557641919183
2000-05-02,536.3628738628266
2000-05-03,530.5588048852801
2000-05-04,531.9186402884538
2000-05-05,541.4264574900938
2000-05-08,530.0446994953151
2000-05-09,516.7172577657587
2000-05-10,505.8475171634263
2000-05-11,509.0135300490572
2000-05-12,503.21513811086396
2000-05-15,516.5077172279816
2000-05-16,530.1881130450926
2000-05-17,523.3079867852695
2000-05-18,515.8126692687196
2000-05-19,506.13841138764803
2000-05-22,483.6521051691737
2000-05-23,474.31540130681066
2000-05-24,491.98516665362774
2000-05-25,489.19611973589576
2000-05-26,489.99593745231374
2000-05-29,496.239805429796
2000-05-30,507.58221716848067
2000-05-31,505.7060848605404
2000-06-01,520.2064472847431
2000-06-02,533.4978046021417
2000-06-05,533.2013915016958
2000-06-06,519.0343301231179
2000-06-07,531.3345211074234
2000-06-08,529.6225699882377
2000-06-09,531.4671905830234
2000-06-12,523.0296015098132
2000-06-13,521.5555798809836
2000-06-14,521.2367673716362
2000-06-15,532.0936331235794
2000-06-16,530.963009545205
2000-06-19,543.0668490685866
2000-06-20,549.5853993714233
2000-06-21,566.3280377354714
2000-06-22,570.3669944152604
2000-06-23,558.3318557522924
2000-06-26,554.6454607070061
2000-06-27,547.8158042277753
2000-06-28,553.7659771016251
2000-06-29,547.6951032032459
2000-06-30,551.8805439722065
2000-07-03,562.7880387643098
2000-07-04,572.0539824926724
2000-07-05,570.2681332516436
2000-07-06,577.290872873536
2000-07-07,593.1034583675736
2000-07-10,594.9023636119406
2000-07-11,575.865748312668
2000-07-12,586.4404075196177
2000-07-13,573.4572981652489
2000-07-14,585.0854975550272
2000-07-17,602.9061042313263
2000-07-18,605.3607988173111
2000-07-19,598.1154436142265
2000-07-20,608.0552208872906
2000-07-21,606.9651156237289
2000-07-24,606.5192676328575
2000-07-25,592.4357276599641
2000-07-26,591.9628100773571
2000-07-27,592.929139282749
2000-07-28,586.0639397931051
2000-07-31,588.1114790705354
2000-08-01,581.422016313982
2000-08-02,585.8950139362302
2000-08-03,601.8140631793376
2000-08-04,607.8059793578974
2000-08-07,615.6864689153771
2000-08-08,614.6117580942466
2000-08-09,612.1479029893104
2000-08-10,609.7395757783588
2000-08-11,626.9099660382689
2000-08-14,636.1112888292987
2000-08-15,626.3284054794996
2000-08-16,614.5860664192641
2000-08-17,625.908604288889
2000-08-18,615.4194201924829
2000-08-21,611.5683772910049
2000-08-22,618.513995725589
2000-08-23,623.6927233335381
2000-08-24,611.8295539723913
2000-08-25,621.930323473218
2000-08-28,621.249258471405
2000-08-29,620.9716742614941
2000-08-30,625.3709606817653
2000-08-31,629.5370921043615
2000-09-01,628.8121446134991
2000-09-04,629.4013060110941
2000-09-05,635.42741442689
2000-09-06,648.1357991998441
2000-09-07,653.778033420723
2000-09-08,652.083072645152
2000-09-11,652.0804206392853
2000-09-12,641.2158513766635
2000-09-13,639.7848383064559
2000-09-14,634.7730258348628
2000-09-15,624.9104949135734
2000-09-18,605.0000928547375
2000-09-19,611.807037254054
2000-09-20,612.6111342130803
2000-09-21,611.919021370163
2000-09-22,596.4980177985502
2000-09-25,608.0020143325182
2000-09-26,596.0515956599343
2000-09-27,584.0417698906081
2000-09-28,589.7881434917017
2000-09-29,591.7673117639938
2000-10-02,581.9487787904565
2000-10-03,588.4903856325395
2000-10-04,594.382618364245
2000-10-05,608.7237691835703
2000-10-06,597.077453390606
2000-10-09,591.9184370396235
2000-10-10,588.9882397976259
2000-10-11,577.7430098043353
2000-10-12,584.9412216908347
2000-10-13,574.1057579099776
2000-10-16,580.397265247142
2000-10-17,566.7522368354635
2000-10-18,550.2511804126955
2000-10-19,572.3742271348581
2000-10-20,563.4271642861481
2000-10-23,550.2071067182039
2000-10-24,537.533251334854
2000-10-25,529.3856741787031
2000-10-26,536.9614191458365
2000-10-27,549.8884189599801
2000-10-30,557.3154248518155
2000-10-31,563.017998875336
2000-11-01,555.6322240538396
2000-11-02,551.7069920341271
2000-11-03,541.1166908289639
2000-11-06,543.6749881635686
2000-11-07,545.5013681085273
2000-11-08,538.299899970881
2000-11-09,529.1448161376636
2000-11-10,529.4733813249265
2000-11-13,519.3086304441005
2000-11-14,526.2863922152541
2000-11-15,523.0369545533939
2000-11-16,527.8622101735384
2000-11-17,516.5748149690988
2000-11-20,532.4929346629442
2000-11-21,544.087006145684
2000-11-22,537.38216157313
2000-11-23,526.4248451704945
2000-11-24,528.7337310457718
2000-11-27,514.3627125099897
2000-11-28,501.9554396345976
2000-11-29,501.4402531122277
2000-11-30,479.6860671849474
2000-12-01,479.7498315041846
2000-12-04,474.679584201175
2000-12-05,500.6316909254606
2000-12-06,500.31777605515794
2000-12-07,507.61579961943363
2000-12-08,525.9091747704888
2000-12-11,539.9841658138951
2000-12-12,533.11606219501
2000-12-13,545.8710331950856
2000-12-14,533.010059264292
2000-12-15,521.990458898759
2000-12-18,529.5853221149994
2000-12-19,538.8751497164108
2000-12-20,511.2112977956602
2000-12-21,502.12138796069775
2000-12-22,500.05195943230825
2000-12-25,500.05195943230825
2000-12-26,500.23180434648174
2000-12-27,513.4255783760239
2000-12-28,520.5014741072309
2000-12-29,514.6585900171212
2001-01-01,514.6585900171212
2001-01-02,517.5175549834106
2001-01-03,548.075211622692
2001-01-04,556.940730940713
2001-01-05,544.2427655860876
2001-01-08,547.4012212559821
2001-01-09,567.6569947434134
2001-01-10,566.4528898880766
2001-01-11,561.846368704987
2001-01-12,558.0864956589231
2001-01-15,568.3210108577973
2001-01-16,562.5831706808224
2001-01-17,577.8022735933821
2001-01-18,576.4801625617373
2001-01-19,585.0609681049984
2001-01-22,581.2718210106021
2001-01-23,591.3171929077844
2001-01-24,599.068012816938
2001-01-25,596.7220664565875
2001-01-26,602.7565023822151
2001-01-29,604.498180323995
2001-01-30,596.8995538475325
2001-01-31,592.1594356674393
2001-02-01,566.974576449507
2001-02-02,564.2887366827964
2001-02-05,555.802987309453
2001-02-06,570.9399523076993
2001-02-07,560.0263377897458
2001-02-08,581.7095111717066
2001-02-09,571.4914029319738
2001-02-12,566.7058695085387
2001-02-13,577.5795663105777
2001-02-14,577.2528269003074
2001-02-15,586.7819257001354
2001-02-16,554.8553973910538
2001-02-19,545.021327162338
2001-02-20,544.3657160457342
2001-02-21,532.5979277960741
2001-02-22,539.0294531249153
2001-02-23,541.2926407322439
2001-02-26,544.752479634496
2001-02-27,538.3539675089438
2001-02-28,529.8602309717238
2001-03-01,537.2435903509172
2001-03-02,544.4511489685542
2001-03-05,550.7662550893185
2001-03-06,545.2547007132841
2001-03-07,543.0274942613437
2001-03-08,539.8046643569894
2001-03-09,533.9853636793116
2001-03-12,514.6812042643952
2001-03-13,523.8239230996488
2001-03-14,512.4374264655289
2001-03-15,508.5731538530858
2001-03-16,508.0973897576696
2001-03-19,489.1067901214632
2001-03-20,509.06163288123213
2001-03-21,509.7104291903076
2001-03-22,483.55764902530314
2001-03-23,482.22018173530773
2001-03-26,496.6487494339024
2001-03-27,501.8245217760986
2001-03-28,502.0536927257629
2001-03-29,492.88065338223987
2001-03-30,492.66803265876945
2001-04-02,485.6484290599129
2001-04-03,471.4268288982575
2001-04-04,467.16334487679393
2001-04-05,481.06262026832303
2001-04-06,483.6836733786353
2001-04-09,482.38872809615344
2001-04-10,502.69467591438604
2001-04-11,499.6985517316748
2001-04-12,495.8155865863717
2001-04-13,495.8155865863717
2001-04-16,483.2092100885796
2001-04-17,482.27195136707866
2001-04-18,503.5929770052568
2001-04-19,483.90982098872166
2001-04-20,451.1454808137366
2001-04-23,450.81644466830375
2001-04-24,454.12668971611
2001-04-25,447.7781193642432
2001-04-26,468.2558531173813
2001-04-27,488.1415402048227
2001-04-30,499.98238868815736
2001-05-01,493.1663594903327
2001-05-02,487.2476616444288
2001-05-03,485.23292374026744
2001-05-04,488.82713868235857
2001-05-07,490.46712420563875
2001-05-08,482.4071342879995
2001-05-09,480.11152846085423
2001-05-10,482.3707887921511
2001-05-11,473.8003705391992
2001-05-14,463.0147811054039
2001-05-15,458.319067135918
2001-05-16,467.5010181496313
2001-05-17,475.0241652951131
2001-05-18,480.90382806589855
2001-05-21,479.5109027930603
2001-05-22,485.57388540030973
2001-05-23,476.6108850717528
2001-05-24,476.9366015741884
2001-05-25,467.1333139861643
2001-05-28,473.76866530583237
2001-05-29,476.8516230446858
2001-05-30,469.85784033820767
2001-05-31,480.16357040965346
2001-06-01,480.22222914229735
2001-06-04,489.37481516440965
2001-06-05,492.48751253263845
2001-06-06,492.7707057146986
2001-06-07,495.50974299589353
2001-06-08,500.88675885757436
2001-06-11,500.9294792504887
2001-06-12,493.09785155217384
2001-06-13,494.7343935246278
2001-06-14,487.5941603623777
2001-06-15,475.1980104854878
2001-06-18,448.98007640556824
2001-06-19,449.38605940902454
2001-06-20,452.2920777426896
2001-06-21,470.5042587544792
2001-06-22,487.612713908958
2001-06-25,486.8075240102157
2001-06-26,486.0713071180337
2001-06-27,479.681170278393
2001-06-28,496.77393570008735
2001-06-29,502.7790609162309
2001-07-02,499.6938174133317
2001-07-03,491.43648254899966
2001-07-04,473.876723555353
2001-07-05,470.6343624472033
2001-07-06,447.4072904283837
2001-07-09,454.4527385998456
2001-07-10,429.5473158598607
2001-07-11,426.99121006170236
2001-07-12,430.9545394509394
2001-07-13,434.27067203103877
2001-07-16,421.9389651614463
2001-07-17,442.31455579283386
2001-07-18,437.36024896213667
2001-07-19,430.3105936655973
2001-07-20,441.2701498985798
2001-07-23,455.3088626115819
2001-07-24,442.8962227531981
2001-07-25,432.49878072486536
2001-07-26,428.19771915060113
2001-07-27,432.20194243629504
2001-07-30,434.30793633575536
2001-07-31,439.32109204213566
2001-08-01,423.2906799912471
2001-08-02,426.15130224133486
2001-08-03,424.574626783624
2001-08-06,436.5778704891106
2001-08-07,442.17144221903084
2001-08-08,437.176055980087
2001-08-09,433.25636808191564
2001-08-10,431.8370074695115
2001-08-13,424.60627047799994
2001-08-14,421.87310735071327
2001-08-15,414.61666253744187
2001-08-16,411.5169861226215
2001-08-17,391.2351019298883
2001-08-20,392.3359120652101
2001-08-21,383.7333649014853
2001-08-22,383.30045628447306
2001-08-23,382.28524287954934
2001-08-24,384.8203838051278
2001-08-27,385.03938347449963
2001-08-28,384.349690091839
2001-08-29,388.7812145041936
2001-08-30,385.20616508871734
2001-08-31,385.9805176487004
2001-09-03,381.1358397212515
2001-09-04,388.1717904878842
2001-09-05,383.0266398635797
2001-09-06,370.35312720250215
2001-09-07,366.77539290887796
2001-09-10,360.3971765484785
2001-09-11,321.7047085795669
2001-09-12,325.60144024750934
2001-09-13,296.79534121111783
2001-09-14,288.7557293564116
2001-09-17,307.5227898676335
2001-09-18,304.63032078442717
2001-09-19,302.65160973082413
2001-09-20,292.4391883633203
2001-09-21,288.53459506768996
2001-09-24,296.3120961451299
2001-09-25,293.06765439355206
2001-09-26,285.01602386887015
2001-09-27,293.85192449817583
2001-09-28,304.51562458260196
2001-10-01,298.6413057549529
2001-10-02,294.72876523232384
2001-10-03,288.26103015082884
2001-10-04,290.32512114853176
2001-10-05,288.94130869290586
2001-10-08,283.54161230144
2001-10-09,289.91220556195424
2001-10-10,297.33281978023024
2001-10-11,307.5518231959558
2001-10-12,305.97362449308486
2001-10-15,317.0699179580419
2001-10-16,315.63078094794525
2001-10-17,322.95972155817526
2001-10-18,318.2318997608305
2001-10-19,325.1041057483097
2001-10-22,342.12869076245
2001-10-23,343.2759778148301
2001-10-24,337.02052048638785
2001-10-25,338.4681318756021
2001-10-26,344.4314282161414
2001-10-29,330.59833543225955
2001-10-30,321.96879387155786
2001-10-31,336.8823629060369
2001-11-01,335.8233345346915
2001-11-02,339.6375521430832
2001-11-05,366.30484203163354
2001-11-06,375.72135797812723
2001-11-07,379.1066999137684
2001-11-08,387.6710476571645
2001-11-09,390.0816625677797
2001-11-12,383.076818787124
2001-11-13,401.6213519942463
2001-11-14,400.2145479164638
2001-11-15,399.8968963478255
2001-11-16,400.99482970409326
2001-11-19,413.36091394865616
2001-11-20,400.9045963951692
2001-11-21,408.10793553094436
2001-11-22,411.8877641716505
2001-11-23,426.5966556731235
2001-11-26,437.38379586394655
2001-11-27,435.2745396889645
2001-11-28,413.07003773861493
2001-11-29,404.3687222342492
2001-11-30,397.02251572362906
2001-12-03,421.9411965676883
2001-12-04,422.5605979047712
2001-12-05,433.98098701318764
2001-12-06,435.23197130404856
2001-12-07,435.0490707592409
2001-12-10,450.1052859717263
2001-12-11,448.2991269355615
2001-12-12,449.4284568872774
2001-12-13,434.05176211677707
2001-12-14,426.9324386602076
2001-12-17,427.88883601614583
2001-12-18,442.09046212782846
2001-12-19,447.2509796615745
2001-12-20,437.8628007166925
2001-12-21,447.57881553766026
2001-12-24,454.0246755410526
2001-12-25,454.0246755410526
2001-12-26,456.58201895916307
2001-12-27,461.2281006958406
2001-12-28,461.1616312133578
2001-12-31,459.0794574055489
2002-01-01,459.0794574055489
2002-01-02,463.3481056524344
2002-01-03,483.377118450001
2002-01-04,482.0767604813864
2002-01-07,476.65006241464323
2002-01-08,470.9471709408131
2002-01-09,468.48936393702826
2002-01-10,451.6584382722665
2002-01-11,448.48831762606085
2002-01-14,435.2269170050684
2002-01-15,444.2610591251894
2002-01-16,444.9415393534236
2002-01-17,460.12905262721773
2002-01-18,455.97318503767093
2002-01-21,450.69647993386485
2002-01-22,447.89539690942894
2002-01-23,451.09050358245923
2002-01-24,450.92565234301526
2002-01-25,455.5744394995149
2002-01-28,449.7676949376414
2002-01-29,434.97062597509085
2002-01-30,436.0356190788109
2002-01-31,444.96005323176433
2002-02-01,443.23685301212686
2002-02-04,435.2014346621393
2002-02-05,440.59115178602497
2002-02-06,439.5409462453197
2002-02-07,431.6181623681168
2002-02-08,426.9920921445765
2002-02-11,424.56198521289525
2002-02-12,425.16753345743666
2002-02-13,439.5045426932546
2002-02-14,451.3426952528037
2002-02-15,449.68966729117335
2002-02-18,451.3387497534483
2002-02-19,444.48504555550386
2002-02-20,453.41214234611
2002-02-21,461.8657734243099
2002-02-22,457.6861115923553
2002-02-25,475.76869821290836
2002-02-26,475.0850504417076
2002-02-27,489.88253287545
2002-02-28,489.98516980853935
2002-03-01,503.9126580131883
2002-03-04,506.8134169698751
2002-03-05,494.66452311645503
2002-03-06,488.1100492776442
2002-03-07,479.21795545018915
2002-03-08,492.12725955202575
2002-03-11,481.02915411993195
2002-03-12,499.27932102047095
2002-03-13,503.6993144014493
2002-03-14,494.86209563405407
2002-03-15,498.7317960053134
2002-03-18,497.88214028534094
2002-03-19,494.08205777763374
2002-03-20,493.12176030007265
2002-03-21,481.74396906788627
2002-03-22,468.6419531967906
2002-03-25,468.97137006332997
2002-03-26,481.00593355143184
2002-03-27,480.2741647949127
2002-03-28,481.1860774762408
2002-03-29,481.1860774762408
2002-04-01,481.21817099695505
2002-04-02,477.9196574223821
2002-04-03,475.8922472533668
2002-04-04,479.0743353633299
2002-04-05,484.6160277358669
2002-04-08,482.5108562139954
2002-04-09,485.1342432616984
2002-04-10,494.3271040499684
2002-04-11,493.3125530517586
2002-04-12,503.76058668646795
2002-04-15,490.712043004178
2002-04-16,499.8804224622691
2002-04-17,503.14322504495686
2002-04-18,490.14854504627397
2002-04-19,489.679642094867
2002-04-22,480.79181581021254
2002-04-23,478.0806956422244
2002-04-24,481.0766709647141
2002-04-25,472.9340001595676
2002-04-26,466.1681659837878
2002-04-29,462.3760314751083
2002-04-30,464.25762844546415
2002-05-01,462.1336578814452
2002-05-02,445.5690487335325
2002-05-03,433.03153054106355
2002-05-06,423.17300476768145
2002-05-07,426.4805826122158
2002-05-08,434.26465986378724
2002-05-09,415.43083370345744
2002-05-10,412.15390396350995
2002-05-13,410.1118963562538
2002-05-14,416.54670252551034
2002-05-15,417.8134995380861
2002-05-16,427.3141933104272
2002-05-17,422.6829999536736
2002-05-20,420.1446879139592
2002-05-21,422.1106553624064
2002-05-22,407.690904068922
2002-05-23,408.5676635856603
2002-05-24,409.3936311070439
2002-05-27,412.6542448521009
2002-05-28,408.38888177960405
2002-05-29,413.77281248368115
2002-05-30,412.87936362345744
2002-05-31,402.42825201668967
2002-06-03,395.39402049233854
2002-06-04,389.37237997153846
2002-06-05,384.7434470091971
2002-06-06,365.0705344376254
2002-06-07,362.06339488085877
2002-06-10,377.412459298182
2002-06-11,368.57120701526225
2002-06-12,355.561341880916
2002-06-13,358.4658147290522
2002-06-14,346.6170655252315
2002-06-17,361.6061146564725
2002-06-18,357.30164715013893
2002-06-19,341.9359473297586
2002-06-20,315.99304782708214
2002-06-21,298.008291218008
2002-06-24,298.2135192727325
2002-06-25,304.53257176401695
2002-06-26,292.1115414717524
2002-06-27,301.61648696899505
2002-06-28,306.79578680451414
2002-07-01,303.7731404942195
2002-07-02,299.24954390721683
2002-07-03,299.51030129070404
2002-07-04,304.2717644790503
2002-07-05,298.54611675273077
2002-07-08,297.1453177004717
2002-07-09,296.72388729035464
2002-07-10,295.85417259330853
2002-07-11,303.50986166063353
2002-07-12,311.9292872561873
2002-07-15,295.1994201826707
2002-07-16,290.8250444747237
2002-07-17,296.0318121211417
2002-07-18,298.75641810701956
2002-07-19,293.79460495746827
2002-07-22,279.3727945764039
2002-07-23,276.3193052293144
2002-07-24,277.4478045285755
2002-07-25,263.64211506183915
2002-07-26,254.90783343586264
2002-07-29,253.40094143016358
2002-07-30,236.2981150449254
2002-07-31,226.21498826974354
