Date,CHINA A INTERNATIONAL EQUAL WEIGHTED
2009-03-24,1266.8312846384965
2009-03-25,1235.7856559041027
2009-03-26,1274.0755882747162
2009-03-27,1312.494719361334
2009-03-30,1317.6775227997537
2009-03-31,1316.973252584522
2009-04-01,1345.0183387471286
2009-04-02,1337.185314097893
2009-04-03,1330.5002526301869
2009-04-06,1332.3363151897615
2009-04-07,1349.6402077611224
2009-04-08,1303.9193877687399
2009-04-09,1325.356214994925
2009-04-10,1367.1407753956848
2009-04-13,1393.6615544573506
2009-04-14,1410.068155655544
2009-04-15,1423.0297831255293
2009-04-16,1424.172668401145
2009-04-17,1418.3924985593871
2009-04-20,1467.168884043094
2009-04-21,1448.3776651443131
2009-04-22,1390.0890316957073
2009-04-23,1396.5461838919114
2009-04-24,1369.2916866057096
2009-04-27,1344.6325320640372
2009-04-28,1350.9485478230583
2009-04-29,1374.8237739371248
2009-04-30,1390.7714714620035
2009-05-01,1390.5615912127823
2009-05-04,1429.523474020407
2009-05-05,1433.8819818169677
2009-05-06,1460.3557246799996
2009-05-07,1443.5872042799788
2009-05-08,1439.7653708864204
2009-05-11,1386.2721364000615
2009-05-12,1415.399701749552
2009-05-13,1429.763022548252
2009-05-14,1421.8484954911432
2009-05-15,1422.4482143772702
2009-05-18,1439.7768548442716
2009-05-19,1441.361658742992
2009-05-20,1409.8487324373261
2009-05-21,1382.0453577385972
2009-05-22,1355.360957772672
2009-05-25,1354.3300666363384
2009-05-26,1342.1384296438953
2009-05-27,1365.9338486157312
2009-05-28,1364.7091912417748
2009-05-29,1344.2209575960173
2009-06-01,1393.562358536105
2009-06-02,1384.464534898412
2009-06-03,1425.0386244912197
2009-06-04,1425.6831824037683
2009-06-05,1438.3793522521692
2009-06-08,1450.2057945977679
2009-06-09,1443.3286385685785
2009-06-10,1462.332320454363
2009-06-11,1437.3686559766306
2009-06-12,1417.5708714700495
2009-06-15,1457.116174981154
2009-06-16,1453.081143961645
2009-06-17,1479.909588227527
2009-06-18,1492.617153915349
2009-06-19,1509.2521197604808
2009-06-22,1515.5061825266237
2009-06-23,1502.6920576932782
2009-06-24,1531.076751384707
2009-06-25,1541.1631371446797
2009-06-26,1526.1450154408508
2009-06-29,1552.0498770228041
2009-06-30,1550.4022023230011
2009-07-01,1566.7732633789296
2009-07-02,1599.0603638489963
2009-07-03,1619.0950894321932
2009-07-06,1652.829500804675
2009-07-07,1630.7572342436554
2009-07-08,1651.366290134709
2009-07-09,1666.4968850348812
2009-07-10,1674.6316168012925
2009-07-13,1659.3258042121397
2009-07-14,1704.0566788757233
2009-07-15,1710.1944865387825
2009-07-16,1703.1719338334208
2009-07-17,1714.4528925121106
2009-07-20,1741.8425050272729
2009-07-21,1708.6645366764487
2009-07-22,1742.0060656069973
2009-07-23,1756.7532089179742
2009-07-24,1772.62797354943
2009-07-27,1812.001925692559
2009-07-28,1825.2726713002426
2009-07-29,1741.6909730053237
2009-07-30,1772.6778033673313
2009-07-31,1811.3814785888303
2009-08-03,1812.138093210093
2009-08-04,1822.9096122220733
2009-08-05,1806.9192967663682
2009-08-06,1767.1006236279595
2009-08-07,1724.9623975031138
2009-08-10,1728.9587358914443
2009-08-11,1738.7238724414249
2009-08-12,1648.2743517654867
2009-08-13,1660.4080837494057
2009-08-14,1617.2491099639942
2009-08-17,1532.48198833343
2009-08-18,1552.5028340376234
2009-08-19,1460.8157296530135
2009-08-20,1521.7451018288884
2009-08-21,1546.0754315740314
2009-08-24,1560.8282255329077
2009-08-25,1507.048907434333
2009-08-26,1551.1146029635784
2009-08-27,1545.8597706923404
2009-08-28,1481.0166560944797
2009-08-31,1376.2972516301202
2009-09-01,1383.2072181976118
2009-09-02,1407.1567206348145
2009-09-03,1484.7233669247119
2009-09-04,1498.4885620127036
2009-09-07,1499.4070434002085
2009-09-08,1516.7814384589717
2009-09-09,1525.1360250980197
2009-09-10,1513.0728384350452
2009-09-11,1534.5593182172918
2009-09-14,1557.303002279669
2009-09-15,1567.1591564991616
2009-09-16,1540.0756917685976
2009-09-17,1561.5600932115167
2009-09-18,1510.2154303447642
2009-09-21,1522.7266345172122
2009-09-22,1476.9975161505813
2009-09-23,1444.5390506205463
2009-09-24,1452.3592928594105
2009-09-25,1443.777817048946
2009-09-28,1412.1111137460025
2009-09-29,1417.0435226576296
2009-09-30,1425.0877287710316
2009-10-01,1430.5193373928626
2009-10-02,1426.2586327590661
2009-10-05,1424.0160877390047
2009-10-06,1412.4771880960268
2009-10-07,1418.8269135610226
2009-10-08,1410.9464105019915
2009-10-09,1485.7613787934936
2009-10-12,1473.8797639600443
2009-10-13,1493.243716180546
2009-10-14,1499.7271274662785
2009-10-15,1498.620875904016
2009-10-16,1509.1128017784156
2009-10-19,1543.941988430902
2009-10-20,1563.650524421086
2009-10-21,1551.7028113026647
2009-10-22,1541.0441912937008
2009-10-23,1570.3087123264886
2009-10-26,1575.763325624826
2009-10-27,1540.2624256883566
2009-10-28,1554.019141021261
2009-10-29,1511.6991273843655
2009-10-30,1532.0426613597936
2009-11-02,1570.9706291947994
2009-11-03,1603.484591573825
2009-11-04,1595.4296159599098
2009-11-05,1595.183543663827
2009-11-06,1608.198350008466
2009-11-09,1599.5514422966928
2009-11-10,1609.7926595797558
2009-11-11,1602.952753408879
2009-11-12,1617.8346410552874
2009-11-13,1624.9405131380781
2009-11-16,1669.014445943696
2009-11-17,1683.7006952600045
2009-11-18,1670.1606703518753
2009-11-19,1690.0511968356454
2009-11-20,1686.3837165738914
2009-11-23,1687.1293914525932
2009-11-24,1639.7927008341392
2009-11-25,1669.0501929918773
2009-11-26,1616.3832690472266
2009-11-27,1567.856437825446
2009-11-30,1625.2452902591756
2009-12-01,1641.3140983591557
2009-12-02,1660.093860296904
2009-12-03,1657.6860095766442
2009-12-04,1698.4379024365103
2009-12-07,1714.7768483062598
2009-12-08,1704.8206255962373
2009-12-09,1671.3456385636423
2009-12-10,1684.5453245001006
2009-12-11,1696.246853245285
2009-12-14,1711.5596724463403
2009-12-15,1709.6463381453186
2009-12-16,1692.9293212282341
2009-12-17,1682.1304649347082
2009-12-18,1643.4189519689803
2009-12-21,1644.0689993180447
2009-12-22,1610.8926166276287
2009-12-23,1614.3447760368515
2009-12-24,1663.1893442436444
2009-12-25,1658.970744931648
2009-12-28,1677.1556857469925
2009-12-29,1681.4295022632339
2009-12-30,1718.570956607287
2009-12-31,1718.5742435764228
2010-01-01,1718.5742435764225
2010-01-04,1686.6151781469339
2010-01-05,1697.3466490325256
2010-01-06,1694.5847937705198
2010-01-07,1669.9683500113185
2010-01-08,1673.424288923503
2010-01-11,1643.5475609164273
2010-01-12,1671.1286223400452
2010-01-13,1624.4938731682955
2010-01-14,1651.1734544547114
2010-01-15,1668.8646721355665
2010-01-18,1679.2689204186966
2010-01-19,1693.4112326216643
2010-01-20,1659.9358553856819
2010-01-21,1668.3846544974954
2010-01-22,1634.1839904614324
2010-01-25,1611.096819353747
2010-01-26,1577.3111413599158
2010-01-27,1562.7103123365441
2010-01-28,1579.2298107575623
2010-01-29,1581.9724227795728
2010-02-01,1554.585266225695
2010-02-02,1544.4088131218282
2010-02-03,1591.3351508825003
2010-02-04,1597.8469446048282
2010-02-05,1578.6220313463211
2010-02-08,1576.0184258551938
2010-02-09,1580.6188080752815
2010-02-10,1605.4709376990947
2010-02-11,1619.696886328284
2010-02-12,1635.7751396464853
2010-02-15,1637.5197418696382
2010-02-16,1624.7919756669594
2010-02-17,1630.4441503232401
2010-02-18,1633.9143261229815
2010-02-19,1647.5781425042514
2010-02-22,1631.604016503306
2010-02-23,1618.0230401375268
2010-02-24,1639.5523444442924
2010-02-25,1671.6950822103158
2010-02-26,1648.1374827499685
2010-03-01,1690.7816181377532
2010-03-02,1671.289107981286
2010-03-03,1666.83938034446
2010-03-04,1634.5152414447741
2010-03-05,1637.8466459348554
2010-03-08,1646.416867680208
2010-03-09,1667.4187282759312
2010-03-10,1645.7691630128857
2010-03-11,1640.8007239523686
2010-03-12,1608.0276737555935
2010-03-15,1592.8148342722277
2010-03-16,1588.9651945836395
2010-03-17,1625.7498211908278
2010-03-18,1640.0533187484762
2010-03-19,1664.5708024401006
2010-03-22,1669.1496641002323
2010-03-23,1657.4911377146616
2010-03-24,1678.290029648051
2010-03-25,1653.9522451881833
2010-03-26,1671.1389465246123
2010-03-29,1704.7975290647166
2010-03-30,1713.0437593179631
2010-03-31,1688.748788317482
2010-04-01,1712.4554561003758
2010-04-02,1725.0868843566718
2010-04-05,1729.0462886001883
2010-04-06,1741.4599828682633
2010-04-07,1735.4580155212086
2010-04-08,1709.7630525792463
2010-04-09,1713.4369229096976
2010-04-12,1676.4098187528618
2010-04-13,1699.4817305701315
2010-04-14,1698.229701421057
2010-04-15,1702.2988125332674
2010-04-16,1692.4235330786955
2010-04-19,1603.8583324919628
2010-04-20,1596.5436734359273
2010-04-21,1635.5461993527406
2010-04-22,1632.0253157445047
2010-04-23,1619.0292775952282
2010-04-26,1612.9617867812349
2010-04-27,1579.788267495084
2010-04-28,1590.9651073299651
2010-04-29,1571.0386774240878
2010-04-30,1569.2806178725714
2010-05-03,1583.7525415971647
2010-05-04,1573.5082396065638
2010-05-05,1601.280689104655
2010-05-06,1543.0893297887962
2010-05-07,1511.7262703455099
2010-05-10,1504.532200387569
2010-05-11,1494.8858422539768
2010-05-12,1508.351970047161
2010-05-13,1555.0421662140163
2010-05-14,1560.8937871711623
2010-05-17,1485.8329862156088
2010-05-18,1514.3265220987191
2010-05-19,1515.313407828662
2010-05-20,1498.6966044852268
2010-05-21,1495.1952669603697
2010-05-24,1574.5133197998452
2010-05-25,1557.8187681145039
2010-05-26,1562.3257362947372
2010-05-27,1584.2284611191665
2010-05-28,1569.4146863757842
2010-05-31,1532.6826570793678
2010-06-01,1513.4243045892283
2010-06-02,1534.605700347391
2010-06-03,1522.164407261676
2010-06-04,1548.2454874860557
2010-06-07,1537.2445985030083
2010-06-08,1539.0618138560756
2010-06-09,1571.813767191325
2010-06-10,1546.1567826405565
2010-06-11,1552.056191935969
2010-06-14,1528.8581540423268
2010-06-15,1525.0074388347132
2010-06-16,1523.954983735448
2010-06-17,1509.0729042424555
2010-06-18,1481.9664139675608
2010-06-21,1533.5655381638644
2010-06-22,1543.5737808983931
2010-06-23,1531.7272682786281
2010-06-24,1524.7719765635218
2010-06-25,1515.067658080598
2010-06-28,1497.9709226271136
2010-06-29,1447.3338904386173
2010-06-30,1425.0894029695526
2010-07-01,1381.20506028119
2010-07-02,1370.957968182991
2010-07-05,1365.1156677615718
2010-07-06,1379.4504132042687
2010-07-07,1392.6424502968837
2010-07-08,1385.9823310290801
2010-07-09,1432.9171255684917
2010-07-12,1454.854938815411
2010-07-13,1420.8513000233079
2010-07-14,1423.7809050254466
2010-07-15,1380.5037332255417
2010-07-16,1380.3938452667066
2010-07-19,1415.775852029291
2010-07-20,1461.0334796658076
2010-07-21,1473.5570598000897
2010-07-22,1480.2049357001883
2010-07-23,1496.5537102669543
2010-07-26,1494.0225440841944
2010-07-27,1480.3987558108442
2010-07-28,1516.033618393727
2010-07-29,1515.3461364423354
2010-07-30,1518.1997883805661
2010-08-02,1524.1986186786312
2010-08-03,1494.6698787556845
2010-08-04,1508.5187888558557
2010-08-05,1493.1300950086015
2010-08-06,1505.0627468374362
2010-08-09,1522.0424071982434
2010-08-10,1492.385794491645
2010-08-11,1522.0351085088962
2010-08-12,1507.4122882015893
2010-08-13,1537.702738866363
2010-08-16,1562.2982505878902
2010-08-17,1575.1677326989254
2010-08-18,1573.7588883083044
2010-08-19,1582.6153063613554
2010-08-20,1571.3868567696672
2010-08-23,1571.3587973864724
2010-08-24,1578.3517034401195
2010-08-25,1547.170510249394
2010-08-26,1539.0781947502192
2010-08-27,1546.860287970004
2010-08-30,1581.7489456401504
2010-08-31,1572.9757045487079
2010-09-01,1547.759904324991
2010-09-02,1566.4531620152154
2010-09-03,1561.9030870035706
2010-09-06,1596.2207141879844
2010-09-07,1620.1993061259634
2010-09-08,1620.3976393021364
2010-09-09,1592.0530310181266
2010-09-10,1598.5411618687144
2010-09-13,1598.3876044086924
2010-09-14,1588.0295389578862
2010-09-15,1555.0379815944373
2010-09-16,1522.0170306293442
2010-09-17,1530.2857012320674
2010-09-20,1518.9644990069228
2010-09-21,1519.6645906050815
2010-09-22,1488.0509440496016
2010-09-23,1496.8120630106675
2010-09-24,1480.9287055596046
2010-09-27,1511.2283474285243
2010-09-28,1489.8308519882808
2010-09-29,1483.5508020009972
2010-09-30,1507.888991318508
2010-10-01,1497.523042918581
2010-10-04,1504.6376866191772
2010-10-05,1487.4598438874432
2010-10-06,1482.1052240527213
2010-10-07,1476.6830823485723
2010-10-08,1539.5133589515467
2010-10-11,1593.0370435268912
2010-10-12,1621.9743343618943
2010-10-13,1630.6092036218258
2010-10-14,1629.386317662777
2010-10-15,1694.4047107379524
2010-10-18,1690.218579601595
2010-10-19,1747.6495008056984
2010-10-20,1733.0729653342603
2010-10-21,1722.99320251165
2010-10-22,1732.939785544531
2010-10-25,1779.5270071124974
2010-10-26,1787.4613456961197
2010-10-27,1763.8257891001842
2010-10-28,1740.484568499435
2010-10-29,1738.041819842657
2010-11-01,1789.91120141685
2010-11-02,1773.5279350035341
2010-11-03,1747.1749197272852
2010-11-04,1752.546106851257
2010-11-05,1799.6225504989693
2010-11-08,1825.5028367064629
2010-11-09,1824.1317018588609
2010-11-10,1839.6588848015888
2010-11-11,1855.179439912166
2010-11-12,1728.8638180186338
2010-11-15,1747.6747150786957
2010-11-16,1682.9762755007832
2010-11-17,1644.3992483535803
2010-11-18,1664.3328394226235
2010-11-19,1672.6458017750278
2010-11-22,1672.770072171012
2010-11-23,1654.125786967567
2010-11-24,1692.7940021136726
2010-11-25,1722.7320625791697
2010-11-26,1723.1937637540866
2010-11-29,1735.0915688399323
2010-11-30,1715.956264715679
2010-12-01,1710.6091037669482
2010-12-02,1704.9618625727087
2010-12-03,1678.6413455371694
2010-12-06,1699.0513137424227
2010-12-07,1713.3830023984387
2010-12-08,1713.0896773710601
2010-12-09,1695.6655254412706
2010-12-10,1708.4766394776682
2010-12-13,1741.0160109298063
2010-12-14,1750.414244994798
2010-12-15,1746.8388221254654
2010-12-16,1754.9058649637905
2010-12-17,1760.802485335908
2010-12-20,1736.5583859464166
2010-12-21,1772.5687829235148
2010-12-22,1767.198360710576
2010-12-23,1755.748192869251
2010-12-24,1739.0507202584508
2010-12-27,1703.1152802591882
2010-12-28,1677.2165764795175
2010-12-29,1686.851987152888
2010-12-30,1678.0804100616642
2010-12-31,1702.3549838062609
2011-01-03,1709.1710286823
2011-01-04,1746.0378283619862
2011-01-05,1761.7857375682556
2011-01-06,1767.5645943639568
2011-01-07,1772.5234346204702
2011-01-10,1742.7195273299612
2011-01-11,1759.8859473805437
2011-01-12,1753.6428274861914
2011-01-13,1716.7650631547106
2011-01-14,1689.5203475537242
2011-01-17,1634.367947747253
2011-01-18,1625.0117520968527
2011-01-19,1653.270684102597
2011-01-20,1606.486897424802
2011-01-21,1606.4947414021
2011-01-24,1581.893890127577
2011-01-25,1573.2221690913073
2011-01-26,1593.8574456105152
2011-01-27,1618.1252983348145
2011-01-28,1635.745098900186
2011-01-31,1643.2038190507062
2011-02-01,1633.9900355768475
2011-02-02,1631.9784611974717
2011-02-03,1653.2896024265199
2011-02-04,1662.6819072359376
2011-02-07,1664.0323835690688
2011-02-08,1648.331668422755
2011-02-09,1623.4542227684524
2011-02-10,1669.3912444584416
2011-02-11,1682.0523709116671
2011-02-14,1744.8498747746212
2011-02-15,1741.6628668643714
2011-02-16,1759.8751124098217
2011-02-17,1749.1875121162486
2011-02-18,1726.9837635265762
2011-02-21,1747.9789699970117
2011-02-22,1689.0406333689625
2011-02-23,1686.4099004597035
2011-02-24,1691.199280647384
2011-02-25,1699.3578014452662
2011-02-28,1714.9775007733135
2011-03-01,1722.3630558751
2011-03-02,1705.9430513297523
2011-03-03,1682.4503011396657
2011-03-04,1703.5713451058325
2011-03-07,1736.7221354912456
2011-03-08,1749.446386583476
2011-03-09,1747.991483620339
2011-03-10,1733.9067305460276
2011-03-11,1710.8618742479434
2011-03-14,1704.221429612053
2011-03-15,1675.4759801215857
2011-03-16,1705.2571092716398
2011-03-17,1666.4726764760478
2011-03-18,1663.1402834864255
2011-03-21,1653.0223372979985
2011-03-22,1654.0638647210171
2011-03-23,1685.0523206882233
2011-03-24,1668.1468364955022
2011-03-25,1698.0837146278445
2011-03-28,1698.8746704883433
2011-03-29,1683.7061349956025
2011-03-30,1679.5541026714352
2011-03-31,1655.556691372115
2011-04-01,1683.1523175143545
2011-04-04,1672.6876731573336
2011-04-05,1676.0434100772964
2011-04-06,1676.2962556229463
2011-04-07,1691.5731937500948
2011-04-08,1693.4059281002026
2011-04-11,1681.6269229706436
2011-04-12,1677.971637124071
2011-04-13,1698.687595777237
2011-04-14,1693.0653749433911
2011-04-15,1697.8923645379673
2011-04-18,1726.6935358548556
2011-04-19,1682.6815617730065
2011-04-20,1662.9474693102907
2011-04-21,1668.8087267933176
2011-04-22,1662.1795121000969
2011-04-25,1632.4764964603976
2011-04-26,1613.6872748521516
2011-04-27,1603.3275798106297
2011-04-28,1556.5507618663523
2011-04-29,1578.018654174312
2011-05-02,1572.1374444031885
2011-05-03,1587.7927633271697
2011-05-04,1546.8349229531095
2011-05-05,1574.3695385853864
2011-05-06,1584.8486995284497
2011-05-09,1616.0277184704335
2011-05-10,1617.878415568076
2011-05-11,1621.4290415274063
2011-05-12,1606.408958303341
2011-05-13,1619.452342788094
2011-05-16,1599.6597423547546
2011-05-17,1613.507189884332
2011-05-18,1615.0794836660737
2011-05-19,1604.4856861841113
2011-05-20,1617.1102445294266
2011-05-23,1576.7032843647776
2011-05-24,1573.2158003969378
2011-05-25,1559.3777995504488
2011-05-26,1549.2727339220914
2011-05-27,1523.1413343069053
2011-05-30,1520.147524390664
2011-05-31,1534.0267106797244
2011-06-01,1530.83950844654
2011-06-02,1506.9973900388661
2011-06-03,1512.4426774195076
2011-06-06,1508.6623475060783
2011-06-07,1510.151947878371
2011-06-08,1522.760509378296
2011-06-09,1506.3933522794057
2011-06-10,1526.0927621425449
2011-06-13,1519.0663462061852
2011-06-14,1531.1446892072465
2011-06-15,1536.1636246251683
2011-06-16,1529.4583856165602
2011-06-17,1497.954487557623
2011-06-20,1487.9334345473505
2011-06-21,1502.139218539862
2011-06-22,1496.2201234525148
2011-06-23,1551.2461981601746
2011-06-24,1584.7931762312755
2011-06-27,1577.1848075064831
2011-06-28,1574.5664776697402
2011-06-29,1554.2028111898744
2011-06-30,1564.559502371679
2011-07-01,1571.776311042954
2011-07-04,1604.18353134464
2011-07-05,1610.0168445932868
2011-07-06,1625.153828242798
2011-07-07,1611.912424809284
2011-07-08,1625.7120867237904
2011-07-11,1659.0345970721878
2011-07-12,1629.1531418274242
2011-07-13,1636.1183174501691
2011-07-14,1645.6361269895658
2011-07-15,1654.675488743335
2011-07-18,1661.0141138026545
2011-07-19,1630.950761686568
2011-07-20,1627.5404594586462
2011-07-21,1591.944348639673
2011-07-22,1599.628930156188
2011-07-25,1551.2015255786087
2011-07-26,1541.0050162076645
2011-07-27,1562.9097107859163
2011-07-28,1566.051063751049
2011-07-29,1550.7048966648651
2011-08-01,1572.1711017136054
2011-08-02,1557.894666572554
2011-08-03,1551.4201320305926
2011-08-04,1568.788848720166
2011-08-05,1532.964886351518
2011-08-08,1477.9015621557096
2011-08-09,1475.644994741973
2011-08-10,1496.2685258877766
2011-08-11,1515.917308553108
2011-08-12,1530.023802615153
2011-08-15,1523.5552964495757
2011-08-16,1517.9583931433435
2011-08-17,1504.3787967722371
2011-08-18,1491.359395547676
2011-08-19,1465.0232792201223
2011-08-22,1451.1392519736276
2011-08-23,1473.274762761098
2011-08-24,1467.5108243683953
2011-08-25,1518.9175311383533
2011-08-26,1516.8154386775084
2011-08-29,1477.1478612863918
2011-08-30,1481.3214840632952
2011-08-31,1486.6428677474357
2011-09-01,1493.0536964736477
2011-09-02,1479.6563329871158
2011-09-05,1458.2627534064668
2011-09-06,1454.6869930764933
2011-09-07,1483.362225836544
2011-09-08,1476.2947295274485
2011-09-09,1504.355288464953
2011-09-12,1515.7406145027862
2011-09-13,1489.4568154248461
2011-09-14,1499.8751259424423
2011-09-15,1479.3652542776886
2011-09-16,1488.15082842157
2011-09-19,1476.5820047680852
2011-09-20,1472.223613087582
2011-09-21,1522.5487951284915
2011-09-22,1500.2514293648774
2011-09-23,1488.0324736369028
2011-09-26,1462.1144597381717
2011-09-27,1459.9063261845076
2011-09-28,1450.4322359542393
2011-09-29,1433.0610245732632
2011-09-30,1457.371477635963
2011-10-03,1473.071652511806
2011-10-04,1472.627889399135
2011-10-05,1469.142576012751
2011-10-06,1458.8393416228384
2011-10-07,1449.2701686511796
2011-10-10,1427.9015633679899
2011-10-11,1418.584441034626
2011-10-12,1456.650982192097
2011-10-13,1473.2798146602167
2011-10-14,1450.5052965517716
2011-10-17,1465.2473908473166
2011-10-18,1429.346773880179
2011-10-19,1413.34631360906
2011-10-20,1389.1360384350542
2011-10-21,1360.1151830577965
2011-10-24,1400.9634304247188
2011-10-25,1431.4567250563825
2011-10-26,1456.2409239665467
2011-10-27,1424.324233281476
2011-10-28,1449.8555788323765
2011-10-31,1467.3995674867278
2011-11-01,1497.4686685648126
2011-11-02,1507.0035947995689
2011-11-03,1517.0071674064686
2011-11-04,1527.8388842468878
2011-11-07,1512.4389932677768
2011-11-08,1501.0963844398323
2011-11-09,1538.541098592718
2011-11-10,1507.9716227036008
2011-11-11,1490.2641151585883
2011-11-14,1530.4193382605315
2011-11-15,1542.1690241832575
2011-11-16,1500.8303937838568
2011-11-17,1497.2322768648235
2011-11-18,1462.4514869801064
2011-11-21,1469.6556860668802
2011-11-22,1464.0141153340992
2011-11-23,1465.8604372190068
2011-11-24,1468.6164452948597
2011-11-25,1464.0947288845682
2011-11-28,1455.1011987513111
2011-11-29,1478.6512307330574
2011-11-30,1415.0566781210546
2011-12-01,1450.7120586903661
2011-12-02,1438.150019751826
2011-12-05,1412.1830521691286
2011-12-06,1418.6650788128366
2011-12-07,1422.523140563477
2011-12-08,1429.5782404696706
2011-12-09,1411.1146695752702
2011-12-12,1412.1251214343313
2011-12-13,1391.0261187968376
2011-12-14,1389.4109415465773
2011-12-15,1347.598207422389
2011-12-16,1377.1501992419794
2011-12-19,1377.0454437039757
2011-12-20,1360.2158389626043
2011-12-21,1348.3338759782746
2011-12-22,1346.6632045378694
2011-12-23,1363.5623073930772
2011-12-26,1352.1174511481436
2011-12-27,1334.4564592440443
2011-12-28,1351.097214781035
2011-12-29,1357.1600957036987
2011-12-30,1375.592902173639
2012-01-02,1375.5929021736392
2012-01-03,1368.0578609949516
2012-01-04,1356.0570306964173
2012-01-05,1350.3478535565512
2012-01-06,1366.3177755588276
2012-01-09,1410.3669510919021
2012-01-10,1455.9767636030112
2012-01-11,1458.2373078265305
2012-01-12,1442.9101598629031
2012-01-13,1433.6250193906494
2012-01-16,1401.7136298497464
2012-01-17,1469.4747629211602
2012-01-18,1440.2415299809984
2012-01-19,1458.32155519778
2012-01-20,1468.6190163084896
2012-01-23,1454.267140430561
2012-01-24,1461.7174516542145
2012-01-25,1462.5061379887873
2012-01-26,1442.1086403585566
2012-01-27,1444.8540497409024
2012-01-30,1423.0972623489977
2012-01-31,1431.3760838542132
2012-02-01,1399.9436427797355
2012-02-02,1433.2586546372172
2012-02-03,1447.9577043030044
2012-02-06,1449.392928620367
2012-02-07,1406.4120411385022
2012-02-08,1449.2058220975664
2012-02-09,1444.0522574081783
2012-02-10,1459.1672842483504
2012-02-13,1456.1467089231062
2012-02-14,1457.7047036844483
2012-02-15,1482.9003617758963
2012-02-16,1478.026383592229
2012-02-17,1464.3406710562103
2012-02-20,1452.9538830947452
2012-02-21,1466.9317690644978
2012-02-22,1490.4867242998387
2012-02-23,1488.8510418528394
2012-02-24,1500.5290157859029
2012-02-27,1516.3307439384116
2012-02-28,1514.7413347169108
2012-02-29,1504.3794247196893
2012-03-01,1507.1107234306714
2012-03-02,1550.4447600126164
2012-03-05,1534.9663926847143
2012-03-06,1524.9531228447454
2012-03-07,1515.0994950403563
2012-03-08,1514.941128663154
2012-03-09,1552.5260532103957
2012-03-12,1541.1680648475467
2012-03-13,1559.9554838132958
2012-03-14,1521.0879817605123
2012-03-15,1503.4422496271843
2012-03-16,1516.4136638544805
2012-03-19,1515.1776037250486
2012-03-20,1492.2968388901938
2012-03-21,1498.6733886063967
2012-03-22,1499.9602866586945
2012-03-23,1470.5643085150136
2012-03-26,1461.6230465438703
2012-03-27,1457.6033627461748
2012-03-28,1417.8879859690812
2012-03-29,1399.9925675435297
2012-03-30,1402.1547225751945
2012-04-02,1403.8413984312356
2012-04-03,1399.8421501262362
2012-04-04,1423.4796600368868
2012-04-05,1462.2542888720832
2012-04-06,1465.165960640423
2012-04-09,1452.6288147394857
2012-04-10,1466.0074501515303
2012-04-11,1463.1707826478491
2012-04-12,1486.52087452059
2012-04-13,1502.7862104461467
