Date,MEXICO EQUAL WEIGHTED
1999-08-05,1332.8551343656738
1999-08-06,1301.364703311177
1999-08-09,1328.7534060868543
1999-08-10,1327.355094033577
1999-08-11,1378.002054157112
1999-08-12,1398.8429982801497
1999-08-13,1438.691373660239
1999-08-16,1421.2031901881658
1999-08-17,1436.136533841527
1999-08-18,1404.5731677839563
1999-08-19,1383.6243353971129
1999-08-20,1368.766562310143
1999-08-23,1413.7754906265357
1999-08-24,1421.967265284397
1999-08-25,1452.702294851752
1999-08-26,1446.3319521006429
1999-08-27,1424.7796531318068
1999-08-30,1410.4841836261674
1999-08-31,1387.092420206921
1999-09-01,1377.0799632767828
1999-09-02,1349.2601167646083
1999-09-03,1366.4891312236648
1999-09-06,1375.9501244050077
1999-09-07,1339.6065648606034
1999-09-08,1326.139127376047
1999-09-09,1321.6049890286718
1999-09-10,1357.3596989178054
1999-09-13,1374.5003792456548
1999-09-14,1348.874012856513
1999-09-15,1347.3688565167663
1999-09-16,1340.131445991763
1999-09-17,1342.2735389801474
1999-09-20,1352.1381139965422
1999-09-21,1320.6079822876663
1999-09-22,1323.5294726247637
1999-09-23,1328.0107293820365
1999-09-24,1324.3722156860686
1999-09-27,1347.6858129394627
1999-09-28,1347.5266369776882
1999-09-29,1334.9785020692673
1999-09-30,1329.5588551126623
1999-10-01,1299.8664323336416
1999-10-04,1294.2907088146637
1999-10-05,1293.230669368097
1999-10-06,1308.5805736759537
1999-10-07,1313.2275233617213
1999-10-08,1341.972868808113
1999-10-11,1353.8883977617481
1999-10-12,1309.912890691132
1999-10-13,1261.785633095066
1999-10-14,1242.2805903724022
1999-10-15,1180.8716290801704
1999-10-18,1191.2240517813034
1999-10-19,1218.0567017116987
1999-10-20,1215.4384023752773
1999-10-21,1211.6727851887065
1999-10-22,1237.4518093632814
1999-10-25,1231.3370031381864
1999-10-26,1236.145980675645
1999-10-27,1241.655765611566
1999-10-28,1277.618947506848
1999-10-29,1314.8440718896093
1999-11-01,1324.258665181284
1999-11-02,1327.5725912502428
1999-11-03,1390.2260636683698
1999-11-04,1410.8439502840492
1999-11-05,1433.1080204494447
1999-11-08,1450.340072161846
1999-11-09,1436.9102576462453
1999-11-10,1449.6517011405579
1999-11-11,1464.6968128628307
1999-11-12,1485.4181639676005
1999-11-15,1511.8332882848108
1999-11-16,1523.521020964357
1999-11-17,1527.6350269338689
1999-11-18,1579.196660103911
1999-11-19,1605.0986388418696
1999-11-22,1556.8204187444865
1999-11-23,1566.6194429585992
1999-11-24,1621.8456364943806
1999-11-25,1658.765038984551
1999-11-26,1664.5362135001903
1999-11-29,1656.5482074313768
1999-11-30,1617.460732744667
1999-12-01,1604.9049424169125
1999-12-02,1622.9757198111718
1999-12-03,1667.4953648637684
1999-12-06,1627.9847752143944
1999-12-07,1618.7942945846585
1999-12-08,1659.7692452963431
1999-12-09,1670.0613412024816
1999-12-10,1672.4657347023851
1999-12-13,1652.0725408182418
1999-12-14,1643.3571244794266
1999-12-15,1695.4747304277998
1999-12-16,1694.0132777384772
1999-12-17,1721.3911268818172
1999-12-20,1717.2058392787162
1999-12-21,1734.8927379572292
1999-12-22,1716.293604827776
1999-12-23,1717.1465236842773
1999-12-24,1715.2362907248744
1999-12-27,1712.016661122041
1999-12-28,1734.004302516323
1999-12-29,1755.3772456639233
1999-12-30,1761.8639573750877
1999-12-31,1761.8639573750877
2000-01-03,1731.1529839702462
2000-01-04,1582.6986824271146
2000-01-05,1602.9078843743655
2000-01-06,1576.7242425856475
2000-01-07,1675.5534122467407
2000-01-10,1725.7681634817511
2000-01-11,1670.5320580511245
2000-01-12,1660.0307133849858
2000-01-13,1684.2501324056302
2000-01-14,1743.6179940865502
2000-01-17,1772.0738193670254
2000-01-18,1735.5573225681655
2000-01-19,1712.3701845854905
2000-01-20,1680.2359073634755
2000-01-21,1642.3243576215673
2000-01-24,1625.7510236548178
2000-01-25,1623.406931551494
2000-01-26,1631.0206162195827
2000-01-27,1634.1920151929228
2000-01-28,1599.2919852270547
2000-01-31,1584.142443496202
2000-02-01,1622.012203698114
2000-02-02,1646.4407532609855
2000-02-03,1682.0755876564592
2000-02-04,1704.05040175884
2000-02-07,1738.3363971224994
2000-02-08,1735.6444526813327
2000-02-09,1711.497129015701
2000-02-10,1749.535492115843
2000-02-11,1740.9417325363515
2000-02-14,1749.1695158382508
2000-02-15,1738.3770022084934
2000-02-16,1731.0259753386763
2000-02-17,1718.9344244584897
2000-02-18,1673.7517076001525
2000-02-21,1663.9211588610808
2000-02-22,1604.8910797452231
2000-02-23,1653.943904668049
2000-02-24,1660.008449650511
2000-02-25,1660.6486477323715
2000-02-28,1667.447230926929
2000-02-29,1688.6763573707233
2000-03-01,1716.301278608934
2000-03-02,1794.2752571237247
2000-03-03,1829.996530487708
2000-03-06,1801.5261781539014
2000-03-07,1825.1091441071408
2000-03-08,1885.3039220710282
2000-03-09,1892.5839032703564
2000-03-10,1876.9555846827343
2000-03-13,1828.5071623854192
2000-03-14,1797.7139263390848
2000-03-15,1815.9830552891128
2000-03-16,1813.0539905350947
2000-03-17,1827.4258889489108
2000-03-20,1818.099237840324
2000-03-21,1821.0760048335524
2000-03-22,1816.3619025010903
2000-03-23,1824.7426409325747
2000-03-24,1834.9511883429238
2000-03-27,1850.8449565637543
2000-03-28,1823.98811916135
2000-03-29,1862.0731797973674
2000-03-30,1817.9162653378482
2000-03-31,1809.9932036994906
2000-04-03,1806.5129204167542
2000-04-04,1758.8210271253777
2000-04-05,1736.4843988696255
2000-04-06,1778.700586940452
2000-04-07,1800.9178422267976
2000-04-10,1755.0586248904779
2000-04-11,1716.3199931557187
2000-04-12,1683.03865290492
2000-04-13,1664.4514401916324
2000-04-14,1572.2048265880405
2000-04-17,1565.5736408812454
2000-04-18,1646.1854636314554
2000-04-19,1618.600348063663
2000-04-20,1625.240183852805
2000-04-21,1625.240183852805
2000-04-24,1639.436113292968
2000-04-25,1718.377028136986
2000-04-26,1707.4161883538295
2000-04-27,1730.0891201118402
2000-04-28,1707.7517393426815
2000-05-01,1726.6218259991715
2000-05-02,1712.8927931513629
2000-05-03,1708.911749932963
2000-05-04,1749.5555483891155
2000-05-05,1739.5112471318562
2000-05-08,1706.7641138165482
2000-05-09,1663.3841060003379
2000-05-10,1615.6150359364926
2000-05-11,1619.5893296754807
2000-05-12,1639.036919401804
2000-05-15,1638.8461445548112
2000-05-16,1658.550597670239
2000-05-17,1639.730072446912
2000-05-18,1617.1913027791354
2000-05-19,1568.810354484953
2000-05-22,1513.6695025499641
2000-05-23,1496.044384136088
2000-05-24,1541.186481409134
2000-05-25,1504.319414127243
2000-05-26,1475.1922011172426
2000-05-29,1485.0979941938385
2000-05-30,1534.493914770655
2000-05-31,1540.399893122004
2000-06-01,1561.000993201721
2000-06-02,1585.9108952700517
2000-06-05,1570.9457171215395
2000-06-06,1472.5364918775374
2000-06-07,1473.285630557537
2000-06-08,1482.6029906364868
2000-06-09,1489.8556287795247
2000-06-12,1505.4114949251752
2000-06-13,1519.9414099498492
2000-06-14,1536.1033471797539
2000-06-15,1497.5311490518477
2000-06-16,1467.9912134335839
2000-06-19,1467.4591334833171
2000-06-20,1460.771191249586
2000-06-21,1490.03578806919
2000-06-22,1470.7763883519035
2000-06-23,1475.3370067660057
2000-06-26,1479.1303903002083
2000-06-27,1488.5744112134319
2000-06-28,1487.550412864271
2000-06-29,1502.1137353912532
2000-06-30,1535.9259339809846
2000-07-03,1635.3644332741114
2000-07-04,1687.9860212996637
2000-07-05,1638.0154803052396
2000-07-06,1632.4732132754114
2000-07-07,1668.9392825418738
2000-07-10,1672.3796399631347
2000-07-11,1666.170166876892
2000-07-12,1703.552414266657
2000-07-13,1723.78102434564
2000-07-14,1741.025448371308
2000-07-17,1736.1414885019162
2000-07-18,1732.0687219801232
2000-07-19,1676.6949258022905
2000-07-20,1698.2468058789477
2000-07-21,1681.2409368490419
2000-07-24,1668.3701248205969
2000-07-25,1669.5124754379733
2000-07-26,1649.4405127937916
2000-07-27,1622.4009967060338
2000-07-28,1600.4740155887528
2000-07-31,1615.131821636848
2000-08-01,1636.9175212289354
2000-08-02,1657.479771552152
2000-08-03,1655.589368134811
2000-08-04,1658.9171253194995
2000-08-07,1660.623896287339
2000-08-08,1674.1296623077385
2000-08-09,1666.4504265468795
2000-08-10,1638.9924010244215
2000-08-11,1664.5815646465337
2000-08-14,1669.5849006981482
2000-08-15,1644.9804444399651
2000-08-16,1655.6171266627894
2000-08-17,1668.6386767069318
2000-08-18,1654.0002928617675
2000-08-21,1634.2423466447071
2000-08-22,1649.070118244116
2000-08-23,1638.4752325383286
2000-08-24,1628.8398514610822
2000-08-25,1600.1931895603964
2000-08-28,1629.190903508031
2000-08-29,1645.0124743421134
2000-08-30,1697.3226772408452
2000-08-31,1727.7469342158424
2000-09-01,1698.796319886725
2000-09-04,1702.6988091867008
2000-09-05,1736.1526122107543
2000-09-06,1738.7149862485653
2000-09-07,1745.7344703395497
2000-09-08,1741.9760430908668
2000-09-11,1751.0829600687387
2000-09-12,1744.137398505951
2000-09-13,1746.7141212294935
2000-09-14,1748.4711949285645
2000-09-15,1751.228926430117
2000-09-18,1713.814539451163
2000-09-19,1705.7746879951596
2000-09-20,1720.211674815302
2000-09-21,1684.4292256155675
2000-09-22,1619.798156272996
2000-09-25,1636.9208442390445
2000-09-26,1605.7169522459972
2000-09-27,1598.627194368611
2000-09-28,1601.6695192820966
2000-09-29,1580.6552673391561
2000-10-02,1568.583886656443
2000-10-03,1568.5711560630737
2000-10-04,1582.4002342047959
2000-10-05,1583.5268261655476
2000-10-06,1552.4084077958282
2000-10-09,1543.6618120707526
2000-10-10,1540.3980142688677
2000-10-11,1480.1840814208108
2000-10-12,1489.271507366476
2000-10-13,1494.2507944863655
2000-10-16,1517.0436387563695
2000-10-17,1489.5936664140581
2000-10-18,1489.9598762483063
2000-10-19,1554.9696479488584
2000-10-20,1541.6706952345028
2000-10-23,1533.9051999814722
2000-10-24,1562.044348040683
2000-10-25,1529.1992388606795
2000-10-26,1559.9571196451593
2000-10-27,1554.6179759028091
2000-10-30,1570.5128588187886
2000-10-31,1604.2017523348857
2000-11-01,1606.7217251671386
2000-11-02,1601.6334499632185
2000-11-03,1572.3966209106416
2000-11-06,1567.277486754941
2000-11-07,1582.4314645210359
2000-11-08,1589.0497264938383
2000-11-09,1562.6096694131961
2000-11-10,1538.0922135680457
2000-11-13,1504.729461278583
2000-11-14,1544.6704312247662
2000-11-15,1564.4039485448143
2000-11-16,1563.7705633898543
2000-11-17,1602.507127521121
2000-11-20,1616.2246946776593
2000-11-21,1604.7935166849793
2000-11-22,1570.4097763135392
2000-11-23,1582.0676136497032
2000-11-24,1604.3458778796482
2000-11-27,1573.7947394198304
2000-11-28,1524.5395927057887
2000-11-29,1503.9723930620328
2000-11-30,1431.8961731045756
2000-12-01,1425.6807139861016
2000-12-04,1380.8405981525102
2000-12-05,1430.5744756935844
2000-12-06,1431.976720286341
2000-12-07,1422.9518651552103
2000-12-08,1425.0034751802457
2000-12-11,1438.004957405711
2000-12-12,1433.615468214081
2000-12-13,1422.1151426982894
2000-12-14,1410.4369595218884
2000-12-15,1369.574420766612
2000-12-18,1363.5608902724243
2000-12-19,1360.0487643829904
2000-12-20,1272.6819587547395
2000-12-21,1254.6306630751794
2000-12-22,1270.5512815169025
2000-12-25,1270.5512815169025
2000-12-26,1270.6301011170003
2000-12-27,1271.1875882590032
2000-12-28,1278.1268536712669
2000-12-29,1273.9663470042487
2001-01-01,1273.9663470042487
2001-01-02,1232.0367605644035
2001-01-03,1254.489725193054
2001-01-04,1297.018858698025
2001-01-05,1255.9391307445549
2001-01-08,1272.962805834797
2001-01-09,1268.6056160673515
2001-01-10,1232.3330480123313
2001-01-11,1246.512532656809
2001-01-12,1242.2751389875282
2001-01-15,1248.9631202926978
2001-01-16,1248.078542991751
2001-01-17,1278.2246628649402
2001-01-18,1288.1132743021815
2001-01-19,1321.5748750775153
2001-01-22,1327.7215857834806
2001-01-23,1357.578430050164
2001-01-24,1383.4004139646909
2001-01-25,1385.4796946988251
2001-01-26,1398.9768596138704
2001-01-29,1410.8672798195316
2001-01-30,1416.5736335817094
2001-01-31,1426.2737582041443
2001-02-01,1406.8566618574046
2001-02-02,1399.6990943217938
2001-02-05,1386.5276933694633
2001-02-06,1395.3239738904786
2001-02-07,1374.4030379568935
2001-02-08,1402.767151039565
2001-02-09,1392.7570609636466
2001-02-12,1398.1541476768716
2001-02-13,1405.3685490305713
2001-02-14,1412.8967812813003
2001-02-15,1446.2601250002967
2001-02-16,1411.4487365821026
2001-02-19,1410.2240812888015
2001-02-20,1416.334779005228
2001-02-21,1366.0831819259447
2001-02-22,1369.5957714761525
2001-02-23,1357.6702503586166
2001-02-26,1380.6562819384326
2001-02-27,1366.2350446373032
2001-02-28,1358.852074953275
2001-03-01,1353.6882626452564
2001-03-02,1378.2923741341524
2001-03-05,1393.4888175199694
2001-03-06,1412.2994402582651
2001-03-07,1451.7972558748736
2001-03-08,1463.5238027417554
2001-03-09,1441.3312943625629
2001-03-12,1391.4764128831546
2001-03-13,1403.7720704834833
2001-03-14,1385.8972879112591
2001-03-15,1385.8211370736458
2001-03-16,1398.681309948186
2001-03-19,1414.2033013155199
2001-03-20,1382.6845699750536
2001-03-21,1393.4890269353793
2001-03-22,1378.0522485832892
2001-03-23,1351.1380102553628
2001-03-26,1364.4410171792003
2001-03-27,1384.744137959444
2001-03-28,1377.321410048544
2001-03-29,1401.023687613426
2001-03-30,1434.5776285721456
2001-04-02,1438.858176080315
2001-04-03,1407.1090309015228
2001-04-04,1384.6746758145582
2001-04-05,1428.179724360533
2001-04-06,1418.796971340014
2001-04-09,1433.4136974833107
2001-04-10,1490.4840228531239
2001-04-11,1500.5263671353177
2001-04-12,1480.9671096787688
2001-04-13,1480.9671096787688
2001-04-16,1470.116178786705
2001-04-17,1497.2482707609497
2001-04-18,1542.3471341240834
2001-04-19,1440.7782396670286
2001-04-20,1432.5802241776207
2001-04-23,1412.5905204341902
2001-04-24,1433.004013089855
2001-04-25,1443.6653101054064
2001-04-26,1467.4944035942779
2001-04-27,1463.0453399568385
2001-04-30,1490.8769054297263
2001-05-01,1482.5339037764095
2001-05-02,1501.0327400269073
2001-05-03,1488.2298219044183
2001-05-04,1506.363045875332
2001-05-07,1496.3373275168756
2001-05-08,1497.0565857679317
2001-05-09,1515.2287648400743
2001-05-10,1520.4306163036324
2001-05-11,1531.9213116593999
2001-05-14,1530.3871148443602
2001-05-15,1516.3036637170328
2001-05-16,1507.370650862703
2001-05-17,1604.9362810898717
2001-05-18,1648.0624175966827
2001-05-21,1657.2161252069395
2001-05-22,1677.3201085760154
2001-05-23,1692.7627301177124
2001-05-24,1674.7988175048488
2001-05-25,1669.743854287288
2001-05-28,1667.7242858955815
2001-05-29,1668.0428333012335
2001-05-30,1640.9013692536796
2001-05-31,1673.2206902934324
2001-06-01,1687.8874179266923
2001-06-04,1706.188517855262
2001-06-05,1700.4303754172558
2001-06-06,1708.6457748289156
2001-06-07,1706.476128692632
2001-06-08,1711.374959438938
2001-06-11,1729.2930435812532
2001-06-12,1713.4477325591583
2001-06-13,1704.6912548244345
2001-06-14,1687.8927851579726
2001-06-15,1634.662433395196
2001-06-18,1607.1115080977777
2001-06-19,1588.6135941555522
2001-06-20,1618.6881728714357
2001-06-21,1649.1357013485524
2001-06-22,1630.033771130734
2001-06-25,1616.388897575593
2001-06-26,1612.5783650745889
2001-06-27,1624.3548058901388
2001-06-28,1635.9169427130894
2001-06-29,1647.8945536881786
2001-07-02,1688.1136456105955
2001-07-03,1701.0000797823448
2001-07-04,1702.5047234026185
2001-07-05,1702.403799266986
2001-07-06,1647.8525655725841
2001-07-09,1641.0915459298244
2001-07-10,1632.6585284158525
2001-07-11,1558.0353800986074
2001-07-12,1546.6443148088767
2001-07-13,1543.5051858148904
2001-07-16,1534.4238066653413
2001-07-17,1550.972657530845
2001-07-18,1518.8034418853292
2001-07-19,1523.3117225589501
2001-07-20,1505.4856135760447
2001-07-23,1525.9866518340582
2001-07-24,1501.3340439815724
2001-07-25,1493.621246757514
2001-07-26,1526.5101087019946
2001-07-27,1536.7966926182194
2001-07-30,1552.243044006452
2001-07-31,1542.320659127007
2001-08-01,1533.7759264050603
2001-08-02,1556.2382298570992
2001-08-03,1554.2317098194837
2001-08-06,1551.6582688987987
2001-08-07,1565.312757304584
2001-08-08,1574.5569490149435
2001-08-09,1552.455867304828
2001-08-10,1545.0788409216193
2001-08-13,1556.4497158151266
2001-08-14,1554.7980540563346
2001-08-15,1523.626683867333
2001-08-16,1512.5060195399215
2001-08-17,1463.067459148579
2001-08-20,1466.9378923831748
2001-08-21,1472.1356210994777
2001-08-22,1481.8322349438638
2001-08-23,1486.4958746715117
2001-08-24,1511.494256596739
2001-08-27,1521.7211202557025
2001-08-28,1511.1178987204264
2001-08-29,1521.121279921499
2001-08-30,1519.8150813109646
2001-08-31,1506.8920673564296
2001-09-03,1494.1447743932397
2001-09-04,1516.679447953756
2001-09-05,1502.4514061981552
2001-09-06,1451.5584797157403
2001-09-07,1420.5642287769926
2001-09-10,1414.769578647659
2001-09-11,1312.16898774296
2001-09-12,1318.8737631990405
2001-09-13,1313.0826472620417
2001-09-14,1293.3544856375865
2001-09-17,1236.9742724732737
2001-09-18,1236.0572725086556
2001-09-19,1223.5334446774673
2001-09-20,1169.1049580923018
2001-09-21,1158.6311379904732
2001-09-24,1206.5445754148295
2001-09-25,1183.3868418702302
2001-09-26,1171.4116303629237
2001-09-27,1157.7110386500049
2001-09-28,1160.0680643298326
2001-10-01,1154.6022917478724
2001-10-02,1154.3964965746272
2001-10-03,1168.1248706353506
2001-10-04,1198.659411600697
2001-10-05,1187.255762427037
2001-10-08,1193.181101055861
2001-10-09,1203.6907584227365
2001-10-10,1248.0634578688387
2001-10-11,1293.6520401222342
2001-10-12,1265.4928718544177
2001-10-15,1256.234311446789
2001-10-16,1283.7509212496682
2001-10-17,1288.323305612233
2001-10-18,1288.0965903585654
2001-10-19,1318.8470398033203
2001-10-22,1313.991217542696
2001-10-23,1305.3243962418012
2001-10-24,1325.188489366362
2001-10-25,1318.5429511714494
2001-10-26,1313.6526521606293
2001-10-29,1283.2185747532858
2001-10-30,1254.6590649645004
2001-10-31,1276.6552518415504
2001-11-01,1272.490910098836
2001-11-02,1281.9823632271334
2001-11-05,1306.190950544246
2001-11-06,1306.7457872897337
2001-11-07,1281.882739837894
2001-11-08,1304.8157659787057
2001-11-09,1292.125523997062
2001-11-12,1262.5109037058835
2001-11-13,1296.2007580947118
2001-11-14,1335.3211375682554
2001-11-15,1352.935555948601
2001-11-16,1308.7529934184806
2001-11-19,1330.5778708165856
2001-11-20,1330.5741689920983
2001-11-21,1331.0521757573786
2001-11-22,1331.4879616081778
2001-11-23,1357.9479496733213
2001-11-26,1355.3681126833128
2001-11-27,1366.6563968200307
2001-11-28,1343.7750787971038
2001-11-29,1347.0064831111456
2001-11-30,1334.0452779345146
2001-12-03,1348.0000622737894
2001-12-04,1358.8292859315563
2001-12-05,1396.5192121439993
2001-12-06,1386.3986737389903
2001-12-07,1396.98941540294
2001-12-10,1404.9913823890124
2001-12-11,1408.7665690074996
2001-12-12,1406.34124536052
2001-12-13,1403.1289459936522
2001-12-14,1410.3709162648759
2001-12-17,1415.2279751573035
2001-12-18,1420.4651544527246
2001-12-19,1420.4314152609445
2001-12-20,1416.461933495038
2001-12-21,1460.5150744555158
2001-12-24,1479.7056050035585
2001-12-25,1479.7056050035585
2001-12-26,1484.3320207627794
2001-12-27,1471.1336889694653
2001-12-28,1482.9355923056146
2001-12-31,1456.3418189887302
2002-01-01,1456.3418189887302
2002-01-02,1442.649143921801
2002-01-03,1486.6694902576423
2002-01-04,1495.3977188759939
2002-01-07,1485.4036288235525
2002-01-08,1500.7916045609343
2002-01-09,1491.5922819062698
2002-01-10,1467.0768926226644
2002-01-11,1461.5402695229634
2002-01-14,1454.5903057130358
2002-01-15,1512.1681108939883
2002-01-16,1520.5055572945357
2002-01-17,1547.2779893766235
2002-01-18,1549.2298044268398
2002-01-21,1553.2949678569569
2002-01-22,1544.6231122592894
2002-01-23,1578.3228177963538
2002-01-24,1597.4615990026061
2002-01-25,1651.0247019500334
2002-01-28,1671.9959787750686
2002-01-29,1641.9607660428399
2002-01-30,1629.1548307077715
2002-01-31,1660.216161531877
2002-02-01,1656.1814366408482
2002-02-04,1638.134033986862
2002-02-05,1635.6409763970262
2002-02-06,1635.163173596886
2002-02-07,1628.761562111705
2002-02-08,1606.4219717329904
2002-02-11,1582.8505025734055
2002-02-12,1595.3582318844599
2002-02-13,1630.975197649707
2002-02-14,1636.1702861105741
2002-02-15,1623.9368416583952
2002-02-18,1632.3211092242198
2002-02-19,1603.948720935773
2002-02-20,1606.717863929359
2002-02-21,1604.3724599493821
2002-02-22,1576.484400129924
2002-02-25,1597.8438971668102
2002-02-26,1616.9736422884769
2002-02-27,1651.671336204043
2002-02-28,1624.6986390131951
2002-03-01,1670.7113706583696
2002-03-04,1695.7108063901246
2002-03-05,1691.6257072603582
2002-03-06,1743.2318196159251
2002-03-07,1724.2733153809586
2002-03-08,1759.4699778610939
2002-03-11,1752.6876118874684
2002-03-12,1787.8326377331139
2002-03-13,1772.618212285878
2002-03-14,1754.3373191478136
2002-03-15,1774.613414356571
2002-03-18,1809.37835294654
2002-03-19,1828.6710271301733
2002-03-20,1814.2666113088724
2002-03-21,1820.7686555389853
2002-03-22,1857.2952990183535
2002-03-25,1849.6881596494532
2002-03-26,1844.6944293837732
2002-03-27,1856.7260597615084
2002-03-28,1858.2469211230946
2002-03-29,1858.2469211230946
2002-04-01,1850.2784842981594
2002-04-02,1856.5432418148316
2002-04-03,1822.7575290908521
2002-04-04,1838.7337336243606
2002-04-05,1881.4532112767138
2002-04-08,1884.4411357317938
2002-04-09,1887.5544009387108
2002-04-10,1930.581531672796
2002-04-11,1901.1411457063919
2002-04-12,1923.6645116631248
2002-04-15,1909.1311760965848
2002-04-16,1930.2087511117268
2002-04-17,1944.4853736229954
2002-04-18,1901.1788463014252
2002-04-19,1928.4209730522853
2002-04-22,1905.7801161438495
2002-04-23,1897.7192301486734
2002-04-24,1900.5498996750828
2002-04-25,1874.7635109491337
2002-04-26,1906.1596616860602
2002-04-29,1901.394556320046
2002-04-30,1924.7571403151553
2002-05-01,1900.394358911131
2002-05-02,1944.4437573982948
2002-05-03,1922.3925152316547
2002-05-06,1985.1225112472225
2002-05-07,1969.9008983105302
2002-05-08,2015.153426131865
2002-05-09,1976.9597510292062
2002-05-10,1968.0128331819728
2002-05-13,1981.638787471087
2002-05-14,2009.305335182642
2002-05-15,2021.7025143245464
2002-05-16,2034.1161701086128
2002-05-17,1994.6418910800103
2002-05-20,1962.4177895014764
2002-05-21,1947.6928466699003
2002-05-22,1939.968566236229
2002-05-23,1966.6338718613313
