Date,PERU EQUAL WEIGHTED
1999-08-05,1248.401868000069
1999-08-06,1239.3594471775643
1999-08-09,1267.0665385047437
1999-08-10,1253.52796233913
1999-08-11,1293.3709059601558
1999-08-12,1280.0340297376085
1999-08-13,1295.8291171683293
1999-08-16,1269.405727022132
1999-08-17,1275.7751351123266
1999-08-18,1261.673069149809
1999-08-19,1244.82379977077
1999-08-20,1249.9921401110582
1999-08-23,1275.7080141656995
1999-08-24,1288.1464767151467
1999-08-25,1289.1095309625275
1999-08-26,1283.3784388381173
1999-08-27,1285.2964429164979
1999-08-30,1285.5328250762122
1999-08-31,1276.0727407186416
1999-09-01,1270.002596575885
1999-09-02,1272.0256157907943
1999-09-03,1302.2095358373788
1999-09-06,1334.7582417093672
1999-09-07,1322.00120566917
1999-09-08,1316.1968236982261
1999-09-09,1340.808780354689
1999-09-10,1399.6151471271019
1999-09-13,1416.206988293004
1999-09-14,1407.3785810969557
1999-09-15,1402.3221326773814
1999-09-16,1422.589479739161
1999-09-17,1420.7171817910187
1999-09-20,1405.6635656197739
1999-09-21,1403.416085521228
1999-09-22,1398.6124666643686
1999-09-23,1409.6161592282147
1999-09-24,1390.2791151848583
1999-09-27,1403.5724044547546
1999-09-28,1421.6629035637088
1999-09-29,1406.806962263695
1999-09-30,1407.2135740756546
1999-10-01,1389.5738835669886
1999-10-04,1381.6380066030467
1999-10-05,1382.082880722699
1999-10-06,1389.839034091129
1999-10-07,1398.3134954422565
1999-10-08,1412.1946597583383
1999-10-11,1419.0966584516036
1999-10-12,1409.3174212838871
1999-10-13,1424.1008084184139
1999-10-14,1396.1403374657868
1999-10-15,1354.7484356052287
1999-10-18,1360.641953338676
1999-10-19,1369.7302745415666
1999-10-20,1362.1153639230556
1999-10-21,1352.7647303470453
1999-10-22,1386.157170817304
1999-10-25,1377.1391515312332
1999-10-26,1374.0397627464888
1999-10-27,1385.7898364857167
1999-10-28,1391.5937740044574
1999-10-29,1419.8106168407917
1999-11-01,1422.2463176845501
1999-11-02,1413.9213110128458
1999-11-03,1416.6629579808612
1999-11-04,1419.07274032407
1999-11-05,1435.2839942594399
1999-11-08,1448.4921082352994
1999-11-09,1454.3266772454851
1999-11-10,1464.3193231297143
1999-11-11,1441.6939986349066
1999-11-12,1455.3564758446428
1999-11-15,1448.3011135368715
1999-11-16,1439.5842363100476
1999-11-17,1425.2279971311889
1999-11-18,1437.2390313387361
1999-11-19,1435.0856909834447
1999-11-22,1417.2865411653927
1999-11-23,1413.835413088795
1999-11-24,1431.1503864895928
1999-11-25,1430.5038531832242
1999-11-26,1443.5496748251906
1999-11-29,1475.36145574472
1999-11-30,1493.884502215513
1999-12-01,1498.779899695266
1999-12-02,1502.666562257852
1999-12-03,1496.3788587573797
1999-12-06,1463.7258204855616
1999-12-07,1461.1998207076242
1999-12-08,1458.4903299943617
1999-12-09,1475.0521453076246
1999-12-10,1475.33097211516
1999-12-13,1470.4108075498668
1999-12-14,1481.3747556378423
1999-12-15,1494.53833737615
1999-12-16,1467.8969431976711
1999-12-17,1472.8848032038534
1999-12-20,1465.3891616566384
1999-12-21,1459.3121530949445
1999-12-22,1463.3551227816877
1999-12-23,1447.9510058396602
1999-12-24,1447.9510058396602
1999-12-27,1450.4839393101156
1999-12-28,1469.4422370115628
1999-12-29,1478.2547565319544
1999-12-30,1504.9190170394772
1999-12-31,1504.9190170394772
2000-01-03,1464.4611814124582
2000-01-04,1430.201180911655
2000-01-05,1429.6776142653923
2000-01-06,1424.1457043000373
2000-01-07,1446.0012570451502
2000-01-10,1434.912141489535
2000-01-11,1434.9307688092838
2000-01-12,1449.9486004741698
2000-01-13,1502.0410828984423
2000-01-14,1525.8998700636735
2000-01-17,1534.9887398767187
2000-01-18,1527.849512470907
2000-01-19,1530.3676531226436
2000-01-20,1515.6644476324377
2000-01-21,1505.9238507402627
2000-01-24,1511.9489997253984
2000-01-25,1486.6432056069257
2000-01-26,1509.904262415358
2000-01-27,1553.099455385766
2000-01-28,1548.352918644393
2000-01-31,1554.204285333964
2000-02-01,1548.9156175535932
2000-02-02,1559.9003940392788
2000-02-03,1544.3659641521551
2000-02-04,1590.2952913544934
2000-02-07,1602.7862791637485
2000-02-08,1595.8203464322485
2000-02-09,1588.9943246972114
2000-02-10,1604.6580126198678
2000-02-11,1606.4077855348755
2000-02-14,1613.5681154582503
2000-02-15,1588.0944445807431
2000-02-16,1580.6936832123902
2000-02-17,1565.2657077660235
2000-02-18,1549.6107059368956
2000-02-21,1532.1189816589476
2000-02-22,1499.622731336318
2000-02-23,1510.7506678195873
2000-02-24,1525.8771341534205
2000-02-25,1541.285072247852
2000-02-28,1553.622886245094
2000-02-29,1579.165247461361
2000-03-01,1580.4432492439455
2000-03-02,1580.2613562297797
2000-03-03,1586.7831475276753
2000-03-06,1587.2242165524501
2000-03-07,1582.1913039974688
2000-03-08,1581.766314787881
2000-03-09,1547.0245719859872
2000-03-10,1549.0651179906895
2000-03-13,1536.8494084174408
2000-03-14,1546.0800135807417
2000-03-15,1527.1536755954335
2000-03-16,1517.2982410843144
2000-03-17,1510.0419640863122
2000-03-20,1501.2370618403863
2000-03-21,1488.1966336433495
2000-03-22,1482.242888564904
2000-03-23,1443.2553451077652
2000-03-24,1440.548229657157
2000-03-27,1435.0996259003912
2000-03-28,1439.2414309559613
2000-03-29,1430.5298699899386
2000-03-30,1426.1464989123815
2000-03-31,1435.8973294114214
2000-04-03,1414.6985873798235
2000-04-04,1412.2086051081146
2000-04-05,1431.6246560675067
2000-04-06,1428.5535227576743
2000-04-07,1468.5985314927057
2000-04-10,1448.3103392119142
2000-04-11,1436.7712901487237
2000-04-12,1438.7948970443517
2000-04-13,1451.546459115096
2000-04-14,1439.275248742984
2000-04-17,1408.8297574168153
2000-04-18,1435.6489312953877
2000-04-19,1450.143635512525
2000-04-20,1451.7643388837735
2000-04-21,1451.7643388837735
2000-04-24,1440.4830003649727
2000-04-25,1465.1789588422926
2000-04-26,1482.1384333335977
2000-04-27,1489.841076161853
2000-04-28,1492.4417505267224
2000-05-01,1497.1241140108718
2000-05-02,1520.8243277114532
2000-05-03,1545.1602378078642
2000-05-04,1510.1473501071878
2000-05-05,1494.6957043550892
2000-05-08,1482.0823427897287
2000-05-09,1463.758427160782
2000-05-10,1432.3503292802513
2000-05-11,1452.3352478227766
2000-05-12,1445.412669314925
2000-05-15,1426.9656787589338
2000-05-16,1451.4125281444517
2000-05-17,1463.8654033961443
2000-05-18,1450.9810766251253
2000-05-19,1413.8958019381664
2000-05-22,1385.209482037429
2000-05-23,1346.7211672325516
2000-05-24,1333.3475283869284
2000-05-25,1353.9220937590703
2000-05-26,1302.9653847912298
2000-05-29,1314.5109160852103
2000-05-30,1314.0447204883615
2000-05-31,1318.176968152725
2000-06-01,1331.0460448130113
2000-06-02,1330.5552667659467
2000-06-05,1326.288723127817
2000-06-06,1306.8840982838155
2000-06-07,1304.0179048255588
2000-06-08,1301.356354633622
2000-06-09,1299.3641880506505
2000-06-12,1295.027600472531
2000-06-13,1282.022672542655
2000-06-14,1275.0105013376683
2000-06-15,1282.5886317193342
2000-06-16,1278.116002272745
2000-06-19,1280.3239657671477
2000-06-20,1279.647787982677
2000-06-21,1289.1188273012506
2000-06-22,1303.1240742211035
2000-06-23,1299.2004030276921
2000-06-26,1301.906310423058
2000-06-27,1306.9600610107698
2000-06-28,1315.5232094352868
2000-06-29,1309.5533483053296
2000-06-30,1303.1296154246727
2000-07-03,1314.8000974045308
2000-07-04,1304.601434558312
2000-07-05,1311.774707417223
2000-07-06,1312.9656612633567
2000-07-07,1330.7035872755555
2000-07-10,1328.2624298869728
2000-07-11,1314.3873047342747
2000-07-12,1294.2254760699298
2000-07-13,1317.471693456271
2000-07-14,1300.9292051957893
2000-07-17,1295.1852034651588
2000-07-18,1297.7247747568692
2000-07-19,1287.6490988513676
2000-07-20,1299.8237937348022
2000-07-21,1271.3688116088833
2000-07-24,1267.3744147423915
2000-07-25,1257.223983165183
2000-07-26,1264.6639400778745
2000-07-27,1271.2355437891122
2000-07-28,1287.8270118937915
2000-07-31,1290.4528311802346
2000-08-01,1295.3903108721381
2000-08-02,1319.3621951933187
2000-08-03,1326.681778066137
2000-08-04,1320.7850846305803
2000-08-07,1318.0597306149516
2000-08-08,1333.891578496487
2000-08-09,1318.4786661477
2000-08-10,1314.9721870979954
2000-08-11,1326.2598488368192
2000-08-14,1340.291162848964
2000-08-15,1356.8903019721056
2000-08-16,1361.5778136778054
2000-08-17,1355.2200627406107
2000-08-18,1362.4233356652153
2000-08-21,1364.2518940583277
2000-08-22,1369.6430942672716
2000-08-23,1383.680791343999
2000-08-24,1380.9013850789217
2000-08-25,1376.6214025819756
2000-08-28,1389.808726841272
2000-08-29,1393.7902748908261
2000-08-30,1398.6315148420824
2000-08-31,1390.0108855627154
2000-09-01,1368.913686799846
2000-09-04,1365.3531707152704
2000-09-05,1376.0284896209594
2000-09-06,1403.8390635815445
2000-09-07,1418.636671634616
2000-09-08,1436.8262326358758
2000-09-11,1436.936285481989
2000-09-12,1441.011261624411
2000-09-13,1430.1722211647457
2000-09-14,1439.4761213950273
2000-09-15,1419.4689953317998
2000-09-18,1347.3596421464244
2000-09-19,1352.6335384982917
2000-09-20,1371.360676660142
2000-09-21,1377.3784505479243
2000-09-22,1322.7105314396892
2000-09-25,1315.9320016456716
2000-09-26,1281.541082098535
2000-09-27,1273.8225746860196
2000-09-28,1257.991394418366
2000-09-29,1280.41033481785
2000-10-02,1283.5661015700862
2000-10-03,1283.5979808346744
2000-10-04,1289.5404274787954
2000-10-05,1278.8892178383524
2000-10-06,1274.4667883971476
2000-10-09,1254.1252205979752
2000-10-10,1253.432432871493
2000-10-11,1233.4368981196164
2000-10-12,1240.6098334432445
2000-10-13,1241.0419304261718
2000-10-16,1259.4092367828935
2000-10-17,1245.352848244246
2000-10-18,1216.2801665809345
2000-10-19,1242.4310081261037
2000-10-20,1244.8015547063371
2000-10-23,1231.1291729315383
2000-10-24,1233.613429493738
2000-10-25,1231.7115351560228
2000-10-26,1233.5348207834063
2000-10-27,1211.6790590797107
2000-10-30,1210.5108349181694
2000-10-31,1226.5792766902919
2000-11-01,1213.1188316696298
2000-11-02,1205.552809457325
2000-11-03,1184.3062575851532
2000-11-06,1185.1621473911146
2000-11-07,1175.0696805930695
2000-11-08,1177.1558120098027
2000-11-09,1158.2679849618069
2000-11-10,1141.4460255741337
2000-11-13,1116.7101196228214
2000-11-14,1118.1046145977646
2000-11-15,1110.746310034829
2000-11-16,1107.023252832552
2000-11-17,1113.5638180321614
2000-11-20,1116.230706886169
2000-11-21,1138.4394281232208
2000-11-22,1144.0956580382285
2000-11-23,1143.3050007219454
2000-11-24,1143.4485551455082
2000-11-27,1132.151812847354
2000-11-28,1117.688175197303
2000-11-29,1126.3973897137223
2000-11-30,1122.4787398430005
2000-12-01,1115.6974380511763
2000-12-04,1090.2732561296118
2000-12-05,1100.508681981178
2000-12-06,1098.657412626691
2000-12-07,1080.2779297561458
2000-12-08,1082.227036063836
2000-12-11,1098.1245753504934
2000-12-12,1094.7603484649692
2000-12-13,1095.3684146912806
2000-12-14,1079.1484478421971
2000-12-15,1063.180398905074
2000-12-18,1057.406885831902
2000-12-19,1069.540096591288
2000-12-20,1056.701536316004
2000-12-21,1051.1668734091759
2000-12-22,1039.1775585076225
2000-12-25,1039.1775585076225
2000-12-26,1041.7298440061209
2000-12-27,1035.6260842632566
2000-12-28,1045.486803668097
2000-12-29,1033.001537397029
2001-01-01,1033.001537397029
2001-01-02,1035.0751101130215
2001-01-03,1037.1428001576141
2001-01-04,1037.49984366174
2001-01-05,1030.2499611026628
2001-01-08,1044.5271442914811
2001-01-09,1054.3021467883834
2001-01-10,1049.067049581694
2001-01-11,1044.1684573628581
2001-01-12,1029.374614566203
2001-01-15,1037.006316024137
2001-01-16,1033.1538593167634
2001-01-17,1048.2263016483578
2001-01-18,1037.3372223224665
2001-01-19,1065.8242225561053
2001-01-22,1079.7463026386272
2001-01-23,1083.8079384905507
2001-01-24,1102.5682221051281
2001-01-25,1104.9064067694278
2001-01-26,1090.914735642464
2001-01-29,1094.7371890931754
2001-01-30,1099.4400153886886
2001-01-31,1111.0660688293478
2001-02-01,1116.99960108667
2001-02-02,1117.980358333405
2001-02-05,1111.881402862161
2001-02-06,1136.950254729961
2001-02-07,1124.4308631952501
2001-02-08,1140.806203143508
2001-02-09,1152.2582787455706
2001-02-12,1141.0206344573326
2001-02-13,1145.398623110135
2001-02-14,1143.9820407279112
2001-02-15,1166.36961292279
2001-02-16,1164.9464233459544
2001-02-19,1144.006375866618
2001-02-20,1154.0419326898123
2001-02-21,1149.4311129502435
2001-02-22,1156.4779160342157
2001-02-23,1133.033680542032
2001-02-26,1143.0100663564865
2001-02-27,1129.44153644218
2001-02-28,1117.9878629881862
2001-03-01,1105.6459787630577
2001-03-02,1104.6681274564423
2001-03-05,1101.6710895213332
2001-03-06,1106.9934038988736
2001-03-07,1118.4998346459488
2001-03-08,1117.5972211798762
2001-03-09,1132.7410713406991
2001-03-12,1129.3632827176682
2001-03-13,1139.3480385273865
2001-03-14,1137.3443196153507
2001-03-15,1148.7113900090762
2001-03-16,1178.2646180881534
2001-03-19,1164.9423066077668
2001-03-20,1163.6329181021345
2001-03-21,1155.0074130373218
2001-03-22,1167.8763294358987
2001-03-23,1157.1126025486908
2001-03-26,1163.393121231141
2001-03-27,1147.4248159523818
2001-03-28,1163.088670008313
2001-03-29,1187.8396042723966
2001-03-30,1187.9348459057164
2001-04-02,1195.2305276944521
2001-04-03,1175.196311528522
2001-04-04,1150.9152087567043
2001-04-05,1157.7429102895342
2001-04-06,1141.6787807790079
2001-04-09,1082.338620217329
2001-04-10,1086.6781300263835
2001-04-11,1057.868699852826
2001-04-12,1047.6763485533347
2001-04-13,1047.6763485533347
2001-04-16,1054.3465601472785
2001-04-17,1053.6218954229207
2001-04-18,1061.5951475958059
2001-04-19,1058.1333616636064
2001-04-20,1048.814833804339
2001-04-23,1042.6237977961669
2001-04-24,1044.6562973648547
2001-04-25,1031.7732633209143
2001-04-26,1027.3923838710546
2001-04-27,1017.6737906917656
2001-04-30,1027.1994155536977
2001-05-01,1022.3218072235035
2001-05-02,1032.308084329981
2001-05-03,1029.6439510888752
2001-05-04,1041.736600414918
2001-05-07,1051.9777125947655
2001-05-08,1062.457135566592
2001-05-09,1066.2675973672817
2001-05-10,1081.7281535891577
2001-05-11,1094.6823674726452
2001-05-14,1102.3447180181536
2001-05-15,1095.7873177904276
2001-05-16,1101.8459329526052
2001-05-17,1124.4656701166518
2001-05-18,1150.1251019491278
2001-05-21,1159.1970682705014
2001-05-22,1164.6195402533936
2001-05-23,1166.367710959605
2001-05-24,1175.769960370068
2001-05-25,1182.509079799578
2001-05-28,1171.9062549356488
2001-05-29,1177.986102244739
2001-05-30,1147.9403856849399
2001-05-31,1155.1085944764422
2001-06-01,1162.629188129061
2001-06-04,1206.9475549591643
2001-06-05,1249.1775974963787
2001-06-06,1244.6630481322723
2001-06-07,1256.5814422136493
2001-06-08,1253.5497193868982
2001-06-11,1261.7122506772457
2001-06-12,1240.6928031741732
2001-06-13,1229.5210993122719
2001-06-14,1215.1203256235797
2001-06-15,1219.2044220091705
2001-06-18,1205.1214859064112
2001-06-19,1214.4159706888947
2001-06-20,1222.6062673663637
2001-06-21,1213.7741393545234
2001-06-22,1202.1515417766
2001-06-25,1190.3267390051942
2001-06-26,1182.4946055517944
2001-06-27,1183.378053961552
2001-06-28,1217.55537344982
2001-06-29,1222.057026290296
2001-07-02,1211.4341044364219
2001-07-03,1220.0444127953874
2001-07-04,1218.8237234323735
2001-07-05,1232.648319110951
2001-07-06,1214.6866742429352
2001-07-09,1206.67283377069
2001-07-10,1196.4937302470855
2001-07-11,1192.6834964848833
2001-07-12,1191.6672280366154
2001-07-13,1196.744814825068
2001-07-16,1185.7566425856576
2001-07-17,1192.8668730630186
2001-07-18,1156.1568641580875
2001-07-19,1147.5855385919892
2001-07-20,1150.770017530065
2001-07-23,1154.3674700175634
2001-07-24,1146.77854770716
2001-07-25,1131.1100853236894
2001-07-26,1135.152867559886
2001-07-27,1150.4078646016774
2001-07-30,1150.9598217531382
2001-07-31,1154.4956313318592
2001-08-01,1149.6040011006662
2001-08-02,1151.357224512741
2001-08-03,1142.7284228380402
2001-08-06,1150.9308611437148
2001-08-07,1149.6427588254303
2001-08-08,1151.8848067749177
2001-08-09,1135.7110614544372
2001-08-10,1134.3926302169305
2001-08-13,1134.8542872660394
2001-08-14,1142.1097172695916
2001-08-15,1131.5575704961093
2001-08-16,1131.088809598664
2001-08-17,1124.5371144351338
2001-08-20,1126.1366670271022
2001-08-21,1122.7605057791504
2001-08-22,1119.805522721467
2001-08-23,1127.5691030543917
2001-08-24,1134.4418062232694
2001-08-27,1143.8579566028916
2001-08-28,1130.5272529967938
2001-08-29,1134.8375945666828
2001-08-30,1136.3359895723386
2001-08-31,1142.786170597246
2001-09-03,1133.5172793923468
2001-09-04,1160.6667899840375
2001-09-05,1167.216870534581
2001-09-06,1168.2128462101857
2001-09-07,1148.4788490045266
2001-09-10,1155.6072527283518
2001-09-11,1117.2069276319983
2001-09-12,1110.6677496071964
2001-09-13,1110.9571554053714
2001-09-14,1106.3960079263247
2001-09-17,1096.411272774718
2001-09-18,1084.267922107079
2001-09-19,1068.971538991082
2001-09-20,1039.1068033806325
2001-09-21,1026.5087466835369
2001-09-24,1033.1372795866562
2001-09-25,1016.9844612057778
2001-09-26,1017.797980466932
2001-09-27,1017.4557768505356
2001-09-28,1029.1738662684304
2001-10-01,1028.541405819829
2001-10-02,1017.393324102647
2001-10-03,995.750133751217
2001-10-04,994.0215328149156
2001-10-05,980.5140886950653
2001-10-08,984.1806246294956
2001-10-09,971.8782149725964
2001-10-10,979.2414246102769
2001-10-11,989.0235398906046
2001-10-12,982.5597590523611
2001-10-15,981.4155053142146
2001-10-16,983.9899302797231
2001-10-17,979.5740928119179
2001-10-18,991.5414959100644
2001-10-19,993.3140791588696
2001-10-22,1000.8559487805079
2001-10-23,1002.2394362357744
2001-10-24,1008.8030139047137
2001-10-25,992.2477204150513
2001-10-26,993.9581076086695
2001-10-29,980.8962337128567
2001-10-30,976.7120250807355
2001-10-31,983.6341979778254
2001-11-01,977.2859950252006
2001-11-02,979.7720402484026
2001-11-05,992.4783268643421
2001-11-06,990.3585126522096
2001-11-07,995.9984269880516
2001-11-08,1000.6067448971875
2001-11-09,996.9062707624834
2001-11-12,986.1973951881318
2001-11-13,1008.9560855193416
2001-11-14,1019.7030345920984
2001-11-15,1034.900918822323
2001-11-16,1031.5912436337526
2001-11-19,1045.7475132591005
2001-11-20,1046.6035212475742
2001-11-21,1041.7519604798135
2001-11-22,1043.545844673417
2001-11-23,1065.7564500853332
2001-11-26,1059.0515708299085
2001-11-27,1062.8161867083609
2001-11-28,1060.590984740736
2001-11-29,1059.8090162547473
2001-11-30,1041.7563765465945
2001-12-03,1047.3211481168814
2001-12-04,1041.9552470648564
2001-12-05,1063.6628580566355
2001-12-06,1054.3899564661237
2001-12-07,1062.7710071755216
2001-12-10,1051.5816871229915
2001-12-11,1052.528829729363
2001-12-12,1047.4228536800379
2001-12-13,1037.9953117966647
2001-12-14,1031.2999781010644
2001-12-17,1033.257839852089
2001-12-18,1034.9700342594329
2001-12-19,1036.806787110973
2001-12-20,1029.4607467434828
2001-12-21,1049.652611012465
2001-12-24,1059.8638818754855
2001-12-25,1059.8638818754855
2001-12-26,1057.553162640367
2001-12-27,1047.6665336887004
2001-12-28,1060.9979949541805
2001-12-31,1050.2648936308237
2002-01-01,1050.2648936308237
2002-01-02,1032.3710739989049
2002-01-03,1035.49350006308
2002-01-04,1041.9851618791627
2002-01-07,1036.6819798266165
2002-01-08,1047.6599321988106
2002-01-09,1065.411033967528
2002-01-10,1037.3429787326459
2002-01-11,1054.192585259109
2002-01-14,1062.9937198956497
2002-01-15,1080.934888028357
2002-01-16,1098.5890786300768
2002-01-17,1094.718529301023
2002-01-18,1098.0356234977596
2002-01-21,1098.2783608692255
2002-01-22,1094.3879728466231
2002-01-23,1092.4319244025858
2002-01-24,1108.3675506128543
2002-01-25,1140.1324991967624
2002-01-28,1152.0177780264812
2002-01-29,1124.878120375264
2002-01-30,1119.561153157855
2002-01-31,1134.065822646045
2002-02-01,1144.204362884688
2002-02-04,1134.143542970058
2002-02-05,1130.1043415337126
2002-02-06,1126.325260296351
2002-02-07,1126.569533945891
2002-02-08,1129.286412621655
2002-02-11,1116.57252964688
2002-02-12,1119.6513928638506
2002-02-13,1127.1120502932674
2002-02-14,1128.8698087831071
2002-02-15,1133.001893164843
2002-02-18,1140.0463352812433
2002-02-19,1133.037205621404
2002-02-20,1131.9427644250327
2002-02-21,1135.7114586872049
2002-02-22,1129.3638867542438
2002-02-25,1145.2240578980648
2002-02-26,1165.2751069923263
2002-02-27,1172.5803883551146
2002-02-28,1172.34956786492
2002-03-01,1167.947349306794
2002-03-04,1171.997367832642
2002-03-05,1162.2847798091716
2002-03-06,1155.6107596161164
2002-03-07,1158.73563158622
2002-03-08,1172.3960005181752
2002-03-11,1156.7270493468466
2002-03-12,1152.420595867366
2002-03-13,1176.107281203866
2002-03-14,1172.967959474063
2002-03-15,1147.4749135621548
2002-03-18,1168.6151037801376
2002-03-19,1176.0370000970947
2002-03-20,1173.6534795973553
2002-03-21,1167.465962147341
2002-03-22,1183.0452330359449
2002-03-25,1190.7124777860358
2002-03-26,1187.9607725230715
2002-03-27,1181.9177593527095
2002-03-28,1183.1333602551067
2002-03-29,1183.1333602551067
2002-04-01,1176.7933525886544
2002-04-02,1171.6895582416573
2002-04-03,1184.3387866492376
2002-04-04,1172.4778843554866
2002-04-05,1178.860507910593
2002-04-08,1182.1555048707132
2002-04-09,1182.558755851144
2002-04-10,1192.6909061740926
2002-04-11,1177.3083788903716
2002-04-12,1175.9157008927657
2002-04-15,1174.6638169236123
2002-04-16,1173.099829514709
2002-04-17,1169.8269792726
2002-04-18,1170.7426714956578
2002-04-19,1172.1909914515172
2002-04-22,1177.704243055134
2002-04-23,1171.9708892984581
2002-04-24,1154.9324946684906
2002-04-25,1138.6292610944465
2002-04-26,1137.4814695871346
2002-04-29,1132.9741683591947
2002-04-30,1135.3191570949111
2002-05-01,1130.4674152593689
2002-05-02,1142.4357934590698
2002-05-03,1145.5815416287242
2002-05-06,1143.2858609276132
2002-05-07,1150.8188059788172
2002-05-08,1138.3397046678429
2002-05-09,1135.2782723201287
2002-05-10,1118.6820159882313
2002-05-13,1118.6308759097128
2002-05-14,1133.1372612022171
2002-05-15,1133.231460413739
2002-05-16,1130.6626158044444
2002-05-17,1116.4271973564773
2002-05-20,1111.4238365460378
2002-05-21,1117.211743415249
2002-05-22,1109.4239013710283
2002-05-23,1121.0261911216198
2002-05-24,1125.7134546052891
2002-05-27,1132.438200419505
2002-05-28,1120.48577220274
